Hybridization REF	TCGA-BH-A0WA-01A-11R-A109-07
TBC1D4	-0.45
RIG	0.1598
GLUD1	-1.07483333333333
HNRPCL1	0.286625
HBXIP	-0.4405
RNF207	-1.216
APIP	-0.53725
PLA2G3	-1.78933333333333
CCDC84	-2.0695
MYLIP	-0.214153846153846
PHIP	-0.48325
AARS2	0.0565
DHX32	-0.1535
SCAPER	-0.446166666666667
MEN1	0.07125
NIP7	-0.90575
FLJ25404	1.135
FASTKD3	-0.141
TMEM158	-0.62375
RARA	0.44575
BDH1	0.4605
ANKRD16	0.225
CARM1	0.224
SS18	1.03833333333333
IKZF2	-0.908916666666667
MYD88	0.260125
PML	1.32875
TAF1A	-0.79875
CBFB	-0.480375
HIST1H3H	-0.031
C7orf29	-1.523
COMMD4	-0.203333333333333
DPP3	-0.767
DAB2	0.24
LOC388882	0.148
YPEL4	-0.451625
AGBL3	0.83525
LRP6	0.8649
SERPINH1	0.80825
TLE1	0.75525
CD244	0.0113333333333333
ZDHHC15	1.5655
MGLL	0.4929
PLDN	-1.07816666666667
LOC654346	1.43
FAP	2.38625
GPR37	0.5575
SCARA5	-0.530333333333333
EBF4	1.76581818181818
LSM6	-0.2685
MLLT1	-0.16675
SLC5A12	-0.2195
A2BP1	-1.67416666666667
COPS5	0.529333333333333
TPM4	0.597571428571429
TNFSF4	0.103666666666667
ACADSB	-1.479
HERPUD1	0.28875
BCL2L11	-0.895833333333333
CEP78	-0.831125
CDCA3	-0.687125
WBSCR19	-0.5306
MYO1A	-1.92
PPEF1	1.97733333333333
LOC440348	-0.598
CPEB2	-0.366
BPTF	0.0516666666666666
RPL21	-0.3950625
GSX2	0.116
ADPRH	1.8965
C17orf68	-0.363833333333333
KCNS1	1.63366666666667
MLLT6	-0.00280000000000001
PIWIL4	0.625
RNF26	-0.50375
RAP1B	0.704625
ADAMTS1	-0.8437
ZNF571	0.386
P2RY6	0.59275
TRIM21	1.09716666666667
CADM3	0.2665
NLRC5	0.615166666666667
ADRA2B	0.902666666666667
LOC90835	-0.7295
PCF11	-1.344
LOC400451	0.04125
GLTSCR1	0.6239
C17orf88	-0.642
CDH16	-1.5795
FGF7	2.84725
PCSK4	-1.0075
NPC1L1	-1.1295
TAT	0.260125
TBCA	-1.452
MGC33407	0.273
GPR115	-1.2245
CYGB	0.4965
FNBP4	-1.09
C12orf43	-0.031
CBL	-0.092
CLECL1	-0.30225
PPAPDC1A	1.156
WDR25	-0.359333333333333
SGCA	0.041
C22orf29	0.401833333333333
YIPF1	0.26875
GALK2	-0.85025
RAB3B	-3.05008333333333
LOC440087	-0.946
UCP1	-0.2795
REEP5	0.354625
FADD	-0.2802
FOXA1	-4.176625
CACNA1A	0.272666666666667
ABI1	0.688666666666667
GRIN2D	0.837
SLC1A4	-0.325833333333333
LOC401127	-0.16175
HINT2	0.043
PLD4	-0.455333333333333
ZNF286A	0.049
ENY2	0.42775
IL1F6	0.1105
PXDNL	3.806
C20orf79	-0.419
TNFSF13B	4.03333333333333
DENND3	0.1365
JARID1D	-2.944
HIST1H2AK	0.399875
LOC93349	-0.3528
SSH1	-0.4972
ENSA	-0.689
LOC219854	-0.4655
CKAP2	-0.8279
DKFZP564J102	-0.232666666666667
MGC87315	-0.0878333333333333
HNRPAB	-0.419
AMH	-2.3775
ZNF526	0.806
BRUNOL5	-0.1006
CACNG3	0.137833333333333
TRPM1	-2.0385
PPP2R1A	0.099625
COL2A1	2.99025
DDN	-0.0826666666666667
FLJ25770	0.713166666666667
HK2	-0.0268571428571429
ELOVL6	-1.29825
MDK	0.5585
EPHX1	0.90425
RASSF2	0.763625
DKFZP434B0335	-0.20325
DLX3	0.42225
PRTN3	-0.69525
AVPR1A	0.3085
C21orf125	0.60375
TNFAIP8	-0.5605
GNB2L1	-0.999
CALCRL	2.73075
SCGB2A2	2.943
UBXD7	0.378
ZNF674	-0.317
TMEM35	1.790625
BRSK2	-1.046875
HECTD3	-0.181833333333333
TMEM188	-0.802833333333333
LGALS9	1.703
SCARB2	0.710166666666667
USP34	0.476833333333333
C17orf28	0.54925
ZDHHC23	0.83475
AQP12B	0.0025
SLC16A3	-0.23675
APLP2	0.77325
ITIH2	-5.27775
MICAL3	0.4455
TNNI3K	-0.2044
HDAC2	0.715625
PRR7	0.3671
THBS2	0.419
LOC751071	0.104833333333333
CA2	0.294
RANBP17	0.31175
RLN3	0.376
CRYZ	-1.41283333333333
GBAS	0.667166666666667
TAS1R1	1.61925
MPZL3	0.442
PCDH8	0.3125
HSP90B1	0.895083333333333
KCNK15	-0.537
TNIP2	0.270833333333333
GPR146	-0.129
NOL6	-0.148875
SPC25	-1.60077777777778
STEAP2	0.579357142857143
VAMP3	-0.016
TCIRG1	-0.51575
ZP4	0.3815
PARL	0.652625
TRIM39	0.818
KIAA1305	1.59575
CRNN	-0.0388333333333333
GRN	0.50575
HSH2D	-2.29725
SCAMP1	-0.5388125
KIAA1913	0.6665
PTS	0.01
BANP	0.462928571428571
PRKACG	0.2185
ADCY6	-0.1915
C16orf46	0.1655
CYP51A1	-0.136
DDC	-1.97275
ANPEP	1.0025
PROM1	4.76183333333333
SIGLEC10	2.6095
COPG	3.0085
FAM26E	1.457875
TRIP4	0.58625
SNX3	0.327166666666667
C1orf175	0.245
PPY2	-0.11675
C14orf152	0.465
FTSJ1	-1.136
DST	0.2271
LOC554235	0.208
GLRX5	-0.66475
C20orf12	1.074
CAB39	0.0765
MSH2	-0.146166666666667
PIP4K2C	0.912125
CYLD	0.81275
WTAP	0.305
MGAT4A	-0.0252222222222222
TSC22D4	-0.0934
CHRM2	2.135
PPYR1	0.281666666666667
CCNH	-1.777
RRM1	-0.17775
ECAT8	-3.9755
LOC400120	1.01725
GABRA4	0.276
C14orf4	0.2545
C1orf59	0.689
CTDSPL	0.314666666666667
NHEDC2	-1.001
PDE11A	-1.6731875
KLHL29	-0.26575
CD5	-0.7064
TSPAN9	1.0799375
WDR67	-0.2905
THUMPD1	0.6122
C18orf17	-0.6245
CLYBL	0.1775
FLJ13231	-0.307375
CMBL	-1.404875
LECT2	-0.119
NKAPL	1.31466666666667
LOC654780	0.95
OR4C6	-0.049
RAB30	-1.03333333333333
TSSK4	-0.5335
TMEM163	-0.0905
OSBPL11	0.245083333333333
GNB5	-1.412
CCL21	2.473
C1orf121	0.483
FMO2	3.6845
RPTN	1.7765
MSTN	0.337
VCL	0.572142857142857
FYTTD1	0.80725
C11orf1	0.328
CCDC88C	-0.605
HFE	-0.767444444444444
MOGAT1	0.1495
FAM125B	0.469166666666667
IRGQ	0.199
RAVER2	-0.10025
AKAP5	-0.776
SSSCA1	-0.59425
C11orf63	0.20075
ACTG2	3.5792
PORCN	-2.2385
DTL	-1.23090909090909
TMEM151	0.323
FAM122C	-0.422
RSAD2	4.1297
BAT4	0.317
KRTDAP	0.303166666666667
MYH8	-0.170125
CRTC3	0.45825
LRRFIP2	0.3323
INTS4	-0.671833333333333
TTN	-1.24083333333333
SLC26A5	0.473
PLLP	-1.4065
RGS6	-0.110875
SRGAP3	-0.12125
ZNF525	0.047
NBR2	-0.983666666666667
C13orf1	-0.6664
ZNF137	0.044
CEP27	-1.64675
BEST2	0.4175
RNF121	-0.31225
DMRTC2	1.25975
C8orf76	1.1345
BCCIP	-0.415125
MEST	-2.3545
HTRA2	0.092
ANGPTL2	0.603
ILKAP	-0.2635
ERAS	0.5105
HBS1L	-1.1685
CPA5	0.061
TMEM30A	1.072
CD300LF	2.14983333333333
WISP3	5.471
CRK	0.5065
PDS5A	-0.342
BRPF3	0.602833333333333
NEDD9	0.538
SMPDL3B	2.31025
PSG6	-1.028
PSMD13	0.766
ETV5	-1.124375
OR51A4	0.432
BTBD7	0.2535
GSTO1	-1.001875
hCG_16001	-0.4
MAD2L1BP	0.353
COX6A2	0.983
SCNN1A	-1.42583333333333
LSM1	1.02433333333333
UGT2B11	-1.41625
IDUA	0.2105
PPP2R3C	-0.7135
COX11	-0.573666666666667
PDZK1	-3.32825
ZNF443	0.133333333333333
MGC21874	0.640666666666667
ZNF323	1.436
KRTAP10-10	0.368
CXCL6	-0.5695
SLC34A2	3.0737
LOC284402	0.07
NPTN	1.27258333333333
UPP1	-0.59775
SLC6A9	0.569
OR7G3	0.00299999999999999
CISD1	-0.813833333333333
ZNF545	-0.131833333333333
SYT14	-0.937
NT5C3L	-0.154666666666667
ZNHIT3	-0.767
SNRPD3	0.5675
KIAA0701	0.074875
UNC93B1	0.3575
GMNN	-0.727125
SPCS2	0.185
LOC388524	-0.3785
NAPRT1	0.5795
PNLIPRP1	-0.3215
OR6V1	0.5005
PRKAB1	-0.53125
EYA4	-3.34383333333333
KIF20A	-0.522
ALG10	2.4465
ITPKC	0.355166666666667
LMX1B	1.18666666666667
RPUSD4	-0.782666666666667
C7orf34	0.0425
DLGAP2	0.459875
PFN1	0.0201
MICALL2	-0.834333333333333
ZNF654	0.3425
SS18L1	-0.97725
SLC16A8	2.3105
MKI67IP	0.350833333333333
ITGB3	0.12625
TCEA3	2.05191666666667
CEP152	-2.1084375
CLIP1	0.78275
ZNF75	-0.0218125
ATP5C1	-0.065
NUDT5	0.173166666666667
PSCDBP	0.31525
UBP1	-0.125
RBM27	-0.02
C13orf15	3.18575
ZNF282	-0.0796666666666667
ZNF222	-0.1611
COL10A1	5.7265
PRDM15	-0.19575
TTTY5	-0.0045
FAM9C	-0.559833333333333
C20orf67	0.067
GNG13	0.6545
F12	0.51725
C1orf41	-0.3625
CPXCR1	0.7395
GSK3A	0.10025
SUPT6H	-0.392
PI16	-0.417666666666667
ELL2	-1.39333333333333
C9orf167	-1.3045
PVRL3	-2.6681
FLJ38596	0.9985
ADAM20	0.01375
GPR89A	0.1495
GPR87	-0.513
ZNF30	-0.49025
SMR3B	0.000250000000000014
ZNF770	0.08
TRPC4AP	-0.640666666666667
DKFZP686E2158	-0.832333333333333
C2orf28	0.8565
FREM1	-2.913
LAMA4	0.670333333333333
ADPRHL2	0.586
EIF4G2	1.18
GUCA1A	0.0715
CTNNA2	-1.56828571428571
NUDT15	-0.716
CEPT1	0.307666666666667
ZNFX1	0.3087
CCDC92	1.26175
TDRD1	-0.862
KCNK5	2.87266666666667
ETNK1	1.41166666666667
LTA	0.388
TTPA	1.19416666666667
B3GALNT2	0.67025
SC65	0.292166666666667
PEX5L	-1.697875
EPS15L1	-0.60275
MGEA5	-0.815375
HIST1H3A	0.7105
ING1	0.212125
BCAT1	-1.976625
ORC6L	-1.87963636363636
KLK11	0.488833333333333
C19orf28	-1.5325
DNER	1.984625
MED22	-1.18264285714286
ETV6	2.11941666666667
CHAC2	-0.541
CD300E	0.0985
CEBPB	1.3255
ZNF398	-0.84825
LRCH3	0.606
HMGA1	-0.467166666666667
CAPN7	-0.234666666666667
MGC5566	-3.032
CCL3	3.133875
NANOS1	1.620375
ZFYVE19	-0.9005
APITD1	-0.0586666666666667
PARD3	1.094875
IRAK4	0.753833333333333
SERPINI2	-0.0765
CEP170L	-0.84025
TTC9	1.80825
MYOM3	-1.36525
MLPH	-3.09125
LOC222699	-0.563
NRG1	-1.597
TBC1D9	-0.835454545454545
TTK	-0.628833333333333
ZNF557	0.1931
DDX41	-0.603833333333333
FANK1	-0.2905
UBE2D2	-0.03775
PSMB10	0.217375
MYH7B	-0.049
GABARAPL2	0.215375
MARVELD2	0.813166666666667
DGCR2	1.111
UNC45A	0.547
C6orf72	0.2765
ZNF683	4.53075
GIT2	-0.01225
CASK	0.591333333333333
C14orf161	0.5395
LRRC44	0.55825
TIFA	0.65925
UTP11L	-0.323375
C6orf65	-0.20875
FDPS	0.44375
DUSP9	-1.7792
SLC17A8	0.640833333333333
OR51G1	0.117333333333333
NANS	0.48675
OLFML1	1.62175
ATP10B	-0.972
NPAS3	0.9345
PRKCA	-0.8657
GGA2	0.404625
LCE4A	0.533
SPANXN3	0.06375
CCDC115	1.2645
SDCCAG3	-0.984
GLIPR1L1	0.072
TTC1	0.03675
C17orf76	0.2125
MAD2L2	-0.54675
HIPK1	-0.1011
LRRC3B	-0.914166666666667
CLN3	-0.413727272727273
C17orf47	0.3565
FMN2	-3.159875
TUBB1	-1.79625
WAPAL	0.135
C3orf21	0.26525
SCN5A	0.157
SMYD1	0.98
BEX5	1.0165
ZNF192	0.158
SEC22A	0.550333333333333
GRIA2	3.45207142857143
KIAA0825	-1.9595
NUSAP1	-1.98163636363636
LANCL1	-0.80025
C15orf40	-0.4317
ZNF645	0.402875
GPR61	0.17425
NLRP14	0.4695
SNX21	-0.3227
C1QTNF8	-0.1125
C17orf46	0.599
IFNA8	0.408
SPRR1B	-1.1145
FLRT1	-0.4685
SNX17	0.451166666666667
ASB2	-0.464333333333333
HBG1	-5.2745
RPRML	-1.01825
JOSD2	-0.0128333333333333
PLSCR3	0.5535
SPOCD1	-0.0615
RAB39	-0.6515
GHRH	-0.162
ITIH5L	1.912
C17orf37	0.3105
SMCR8	0.11725
DPY19L2P3	-1.015
IL11RA	1.45483333333333
GDF3	-3.845
RPS6KB1	-1.58491666666667
DNAJC19	0.417
TOP1	-0.50125
CRCT1	0.097625
MPST	0.11675
DPM2	-0.146375
FAM38B	-2.35833333333333
SLC18A1	-1.7995
FARP1	0.922333333333333
PAX7	0.1835
TUBD1	-0.2445
GNL3	-0.195
BTG2	0.6276
NDUFS6	0.458
C1orf79	-0.8415
ERAL1	-0.5575
ECHS1	0.40875
VPS4A	-0.744166666666667
CYP11A1	0.0975
ABCC6	-1.62835714285714
PBX4	-1.773
MOSC1	-0.834875
NCF4	0.0295
HYMAI	1.127
NAGPA	-1.02525
OTOP2	0.0615
ACOT12	-0.1065
MTHFD2L	-0.997375
LOC441376	6.98125
C19orf34	-0.0915
RAB1B	0.21175
ALDOAP2	0.5
NTRK1	-1.53633333333333
ARTS-1	-0.6792
SLC6A11	-0.255
NAP1L2	-2.84575
CNGB1	0.0221666666666667
EPB41L4B	1.23033333333333
FAM134B	1.359375
HS3ST3A1	-1.40216666666667
CPXM2	6.4695
SIRPB2	0.501
CHORDC1	-0.691833333333333
TRIB3	-0.295166666666667
SLC2A5	1.35475
C2orf49	-0.139333333333333
DDX5	-0.2485
OR5L1	1.5655
ANAPC4	-0.7305
ZSWIM1	0.308625
LOC93622	-0.27575
KCNK3	-0.5588
RP11-35N6.1	-2.065375
ZFP161	0.5495
AQP9	4.226
SLC15A2	1.15416666666667
MREG	-1.17116666666667
OR9I1	0.1025
PDLIM2	0.22425
ADAM7	0.2455
GSTCD	-0.727833333333333
WDR21A	0.763
SLC12A8	1.945
TMEM174	0.20375
IGSF3	0.917333333333333
LRRN1	-0.3335
LOC402117	0.071
SRPK1	0.135333333333333
LY6K	2.1046875
NFIA	-0.19
PTCD3	-0.406375
LEP	2.34683333333333
PCDH21	0.716333333333333
MAPKAPK2	0.574428571428571
NMNAT1	-0.2175
LHFPL2	0.46325
C9orf43	-1.15575
DIP2A	-0.5005
ACTR8	0.40475
CCDC34	-0.111
PTPN22	-0.831
ITGA3	-0.91325
FAM129C	0.37525
RABGGTA	0.0278333333333333
UNC45B	0.724
KIAA1033	0.1345
ZNF510	0.285
CYP2D6	-0.0926666666666667
SLC26A10	-0.905
STX8	-0.30125
LUZP1	0.773625
WDR89	-0.164
EIF4G3	0.183
C5AR1	1.03575
ZNF623	0.24
A2M	2.30175
TGM7	0.2605
GRPEL1	-0.152
LMNB2	-0.7851
ROCK2	0.928833333333333
SNX16	0.81275
CCDC66	-0.22575
ANXA3	1.69375
KIAA1609	1.27575
EED	-0.764
RNF32	0.749333333333333
HES1	0.1761
CLC	0.341166666666667
ISL1	-0.539666666666667
KIAA0528	0.96125
MANEA	-0.123625
C1orf61	-2.0925
hCG_2001000	-0.29775
RAPGEF6	-0.9259
KIAA0020	0.323
NEIL1	-0.1415
C16orf45	-2.142
RBM10	-0.4995
C10orf125	-0.212
MRS2L	0.4535
DNAH17	-0.682625
C19orf10	-0.524
C1orf160	0.425
SLFN12	1.35525
EXOC3	0.3645
HIST3H3	0.6805
NCOR2	0.4205
TNFRSF9	1.4055
MFSD8	0.043
ALX1	-2.85766666666667
NOL1	-1.04175
PODN	1.998
TIAL1	-0.45675
HIST1H1E	-0.37425
NPY6R	0.26425
TM4SF4	1.447
CORO2A	0.99225
ETNK2	-0.742666666666667
APOE	0.3691
ANGPT4	0.324
HDGF2	-0.76575
G30	0.43
ST8SIA4	-0.74525
F2RL1	-1.167
FAM19A4	-0.098
CCAR1	-0.5985
B3GNT7	0.70775
OPHN1	0.1238
DSCR6	1.329
C21orf13	0.0268333333333333
GAS2L1	0.442416666666667
RFX3	0.339
COPS4	-0.623125
BCHE	-4.0515
BCL2	-1.031375
HBZ	-3.0215
ARL13B	-0.623875
MAPBPIP	0.424375
MYO15B	-0.151875
SPZ1	0.60675
KIAA1324	1.13855555555556
PLCL2	-0.772875
C4orf29	-1.5235
WDFY2	-0.55425
ZNF284	-0.3505
NAALADL1	-0.247
DUSP5	-1.00366666666667
PXDN	1.8025
SLMO1	0.54275
TNXB	0.305
BIRC7	-1.07725
A4GALT	0.924
TIMM22	0
FAM110C	-0.11625
TOMM34	-0.07375
ABHD9	1.0835
ADAM32	1.8375
CRHBP	-1.276
AQP2	0.42825
LOC130355	1.10525
ZNF187	0.536
ZNF816A	0.304
F7	-0.68025
CNOT1	-0.3235
SLC13A4	-0.9975
ZBTB11	-0.29175
B3GALT5	0.811
EXOC2	0.6645
IRS1	-0.9849
TMEM1	-0.0753333333333333
MRPL34	-0.6515
SAMM50	-0.7235
CDC42EP3	1.240875
HSF2	-0.444
MFN2	-0.0575
TSPAN7	-2.56133333333333
NUCB1	0.85575
RHOH	-2.851
ARL16	0.3145
TACR1	0.159
SFRS5	-1.23366666666667
SNX25	-0.934625
RHBDF1	0.0316666666666667
PCDH18	4.94716666666667
HMG1L1	-0.417
MYO5C	-0.651625
MAPK10	1.4075
LDHAL6A	-0.0671666666666667
NUDT12	0.189166666666667
NCAM1	-0.191875
GLIS2	0.353
GGTL4	0.37725
DAPP1	1.54925
ATF7	0.34775
KIAA0748	-1.23
NFIL3	1.01925
TM6SF1	-0.0696
SEZ6	-0.025875
NANOS3	0.1945
DNAJA3	-0.896333333333333
CLDN6	-1.654
CIITA	3.1653
EPHA4	-1.48483333333333
FANCC	1.00475
CMTM3	0.63475
PSG3	-0.0141250000000001
MRPL15	0.95575
C21orf59	-0.71425
PLCXD2	-0.30675
C2orf34	0.5695
UBE2L6	1.1875
MED14	-0.484333333333333
HP1BP3	0.2322
C6orf208	-0.0825
TPBG	-0.103
OSR2	-0.76425
XPC	-0.847666666666667
KLHL7	0.12425
CCR3	0.0024
AGTPBP1	0.0651666666666667
PCSK6	0.2916
STAT5A	-1.1454
FAM18B	0.16775
LONRF2	-3.944
PTPN2	0.890625
SF3A3	-0.339833333333333
EFCBP2	-0.1135
HCFC1	-0.571333333333333
AHNAK	-0.08175
ACTR5	-0.6035
KIF14	-1.854
TENC1	0.61625
HEATR5B	0.5275
YIPF2	0.909
MYEOV2	0.536666666666667
DUSP18	1.2825
KIAA1012	0.471
AHR	0.409333333333333
C17orf53	-0.920833333333333
PTPRH	-3.91725
ATP6V1C1	0.1126
TAS2R3	0.271
LOC440356	3.25175
COQ10B	-0.25825
PSMF1	0.667083333333333
SORBS2	3.89358333333333
NFE2L2	-0.0235
TMCO7	-1.1555
SH3PXD2A	0.8135
SH2D2A	0.43925
SPINK5	-2.14925
MRPS24	-0.46675
OPA3	0.33225
TRAF7	-0.300666666666667
C4orf35	0.783
MT1G	0.318125
MGC39545	0.05925
HS1BP3	0.3358
OR2B2	0.456
CHRM4	0.305
SFRP2	1.57841666666667
RIC3	2.4685
ART1	-0.6215
C6orf1	0.29525
DUS4L	-0.90725
C10orf104	0.31275
TNFAIP6	2.76525
RTEL1	-1.53875
CCT4	0.1205
ZNF709	-0.51625
CHMP6	0.177833333333333
UPP2	0.109
CYP19A1	-3.89725
CD151	0.170333333333333
NDUFA13	-0.6575
ARFRP1	-0.591
FAM26B	1.61
CRYBA1	-1.2445
MRPL41	-0.430666666666667
NPFFR2	-2.19125
HRH2	0.36
SCAMP3	0.468166666666667
MTMR6	0.064
MTG1	-0.635833333333333
UBTD1	1.0585
CRABP1	2.0635
FLJ33790	-0.3673
KIAA1908	-0.200666666666667
GPR158	3.35
PACSIN3	0.2455
OMD	2.62866666666667
CATSPER1	-0.365
HOXB8	-1.012125
FBXO46	0.799
OAS1	1.835
SVIL	1.4885
PHB2	-0.87375
ADCY3	0.455
NDRG2	2.5755
ERMAP	0.4424
APBA2	-0.436833333333333
IGSF9	2.2815
WNT6	1.55257142857143
MYCBPAP	0.46275
ATP2B2	-0.123555555555556
CPVL	-1.2399
TRAM2	0.178166666666667
NOP5/NOP58	-0.44075
ZNRF4	-0.05125
TLK1	-0.121125
MTMR12	1.9465
ZNF384	-0.322166666666667
FAM9B	-2.84475
RPN1	2.622
PMVK	0.8475
EIF3D	0.0878
SIX2	1.4575
HPS1	0.379571428571429
RNF7	1.05425
PSKH2	0.34
KCTD13	0.170666666666667
CSMD3	-0.7765
FBF1	-0.1255
IL8	-2.477375
SERPINB13	0.711833333333333
FBXL20	0.0515
BLR1	0.379
SH2B1	0.0256666666666667
RFNG	-0.196125
RAB20	0.495166666666667
RBM7	-0.3685
POLR1A	-0.341833333333333
TMPRSS4	-3.23325
TAF9	-1.712
TERF2	-0.378666666666667
TNFRSF1A	-0.193666666666667
ACADVL	-0.517666666666667
GTF2H5	0.0625
EDG8	0.0486666666666667
C9orf140	-0.919625
UST6	-0.85025
ZBTB8OS	-0.42275
ZNF710	0.706
GPR174	-1.4065
ATP6V0A2	0.512
KIAA0319L	-0.261
XKRX	1.168
DOPEY2	1.0968
SDHD	-0.278333333333333
SUMF1	1.1975
OSM	2.73475
OPN3	-0.9
DAGLB	-0.467333333333333
PPFIBP1	2.3357
TRIM63	-4.55825
C10orf53	-0.467
LYPD3	-0.409166666666667
BCL7A	0.062375
AGER	-0.6525
TCF19	0.589
SAT2	-0.6105
PFTK1	0.347
GABRE	-2.808
C15orf38	1.0443
FIS1	-0.133
KCNV2	0.29675
CLPS	1.56825
PPCDC	-0.10175
FOXN2	0.806833333333333
NT5E	-1.9373
CD83	1.3165
IL18	0.81825
VPS16	0.40975
IGFBP2	0.287
NOTCH2	0.778
SIGLEC1	2.87475
CD93	5.376
SULF2	-0.9145
CEP164	-0.348375
P53AIP1	-0.452666666666667
TOR2A	-0.431
ZNF136	-0.17575
MGP	3.5324
CCDC144A	1.10183333333333
TRPC1	0.934666666666667
SMS	-1.3015
MAPK7	-0.0303333333333333
RRAGC	0.98475
PARD6A	-0.922166666666667
NUB1	0.570833333333333
SYNGR4	0.39775
OR11H12	0.164
WIF1	5.611375
GCH1	0.312
OR11H4	0.057
SLC44A5	-1.1305
GPRIN2	3.17933333333333
LOC401431	0.37825
CPA4	-2.0408
MELK	-0.0542222222222222
IL15RA	0.78525
CUL3	-0.22925
HMBOX1	-0.224
PODXL	-1.42475
CCT6B	0.613666666666667
COMTD1	-0.19425
MUC20	1.371
GPX2	-3.656
ITK	-0.87425
FBXL5	0.39675
C13orf27	-1.17675
DEFA5	0.6195
TRHDE	0.229
MTP18	0.7465
UQCRQ	-0.3643
ITGB2	1.69716666666667
CSRP2BP	0.29625
TAS2R44	0.2615
PHPT1	-0.677625
FAM44C	-0.07775
ERH	0.016
MPHOSPH1	-1.5335
MORC1	-0.399
PARVB	-0.52
LAMA1	-2.40975
PGBD3	-0.2665
GIMAP6	3.8115
AREG	-2.16733333333333
LIPT1	-0.1175
MGC99813	-1.2965
C1orf201	0.532166666666667
GRIN2A	-0.4595
MAN2C1	-0.834125
NSUN5	-0.36275
SF3B5	0.0075
MYC	-1.1164375
NRXN1	1.15541666666667
ZNF18	-0.16675
SPDYA	0.86175
SLC37A1	0.1685
DECR2	-0.5215
ANKRD38	3.7755
SPTLC3	0.0733333333333333
SUPT16H	-0.85025
DTWD2	-0.574
ULBP1	-0.311
ZADH1	-0.0228333333333333
OIP5	-1.58675
IL10RB	0.917333333333333
OTUB2	0.311125
VWA3A	0.186833333333333
SPIC	0.825333333333333
OR6C4	0.4455
PSCD4	0.8435
DPY19L2P2	-1.345
TRAPPC6A	0.2505
C21orf2	-0.529
CEMP1	-0.87625
LIN7B	-0.365
E2F7	-1.30866666666667
VCP	0.291875
LAMA3	1.36408333333333
BGN	2.65375
GPR160	-0.742333333333333
COCH	-3.02066666666667
GPR81	-0.685
APOBEC3F	-0.67675
tcag7.1017	-0.724
C1orf32	0.2935
SCGB1D2	0.33025
FLJ43987	0.412
C6orf170	0.318
KLK9	0.3315
GPD1L	-1.781375
VPS37B	1.3675
ATG3	-0.0986666666666667
ADAMTS17	0.214
KLHDC2	-0.6065
NDUFV2	-0.28925
BLK	-2.7795
MATN4	2.4845
GPM6A	0.1325
GBP4	4.10566666666667
TMEM162	0.375833333333333
PKP2	2.4075
HRASLS	2.58888888888889
MMP1	2.47275
SFXN3	-0.7059
FSD1	-1.588
ST6GALNAC3	-2.21116666666667
CA12	-0.4871
NCOA6	0.2655
C19orf58	-0.0264
PPP4R1	0.872833333333333
MAN1A2	1.07783333333333
IKBKAP	-1.5515
UPF1	-0.177333333333333
KIAA1219	0.2735
WNT16	-0.1024
SNW1	-0.510125
IL18RAP	2.88675
RPP30	-0.085625
CDC40	0.0137857142857143
SETD3	0.212166666666667
SLAMF6	0.4025
ELK4	-0.265
TRIM47	1.73566666666667
ACOX3	1.468625
TRIM6	0.31475
KIAA0372	-0.568833333333333
TP53AP1	-0.185875
SMURF2	0.0475
ADAD1	0.57625
EBP	-1.1
KRTAP13-2	-0.0165
FLJ36874	-0.1795
TOR1A	-0.2235
P2RY4	0.851
GPBP1	0.01375
TRPV1	0.010625
ADAMTS12	0.160333333333333
PES1	-0.00920000000000002
ATG4A	0.356
MAGEA10	-3.74075
WFS1	0.07275
CC2D1B	-0.233833333333333
PABPN1	-0.05325
SLC25A30	0.159
SLCO1C1	0.257333333333333
SLC22A5	-1.71375
KIF23	-0.4855
SYN2	1.33333333333333
ASPN	7.278
CENTG2	0.04375
QSOX2	-1.2581
FLJ10815	0.328833333333333
STK24	0.186625
SPEG	0.5975
STK10	-0.0593333333333333
DACT2	-1.4845
AAAS	-1.16025
SSX3	-2.071375
ABCD3	-0.4166
C4orf12	0.464375
PARVG	0.458333333333333
FIG4	0.68425
C9orf46	0.4915
TMCO6	-0.4
IGHMBP2	-1.15
DUS2L	-0.706
FAM3C	0.4295625
TMEM16D	-0.841125
DCTN4	-0.149
KCNH3	-0.033
EIF2AK2	1.704
AP1S3	0.401625
CST4	0.213
PAM	1.5984375
NUTF2	-0.26625
CITED2	-0.3125
SLC39A4	0.0385
C2orf52	0.071
GRM3	-0.383
C12orf49	1.849875
CCDC49	-0.0016
GRAMD1B	-1.842125
FNDC4	1.0075
SIAH2	1.64975
GDPD4	0.33475
C21orf87	0.91775
ATP5A1	0.272833333333333
C16orf63	0.29075
LOC388135	-1.12983333333333
ATP5J2	0.034
MMP3	0.91125
EMID2	-0.5455
CRHR1	0.631
WDR70	-0.4685
C13orf31	1.6785
ZFAND1	0.91475
CCL18	4.25966666666667
C3orf49	1.268
RINT1	-0.186
KIAA0408	-2.06866666666667
F13A1	3.652
SLC10A1	0.308166666666667
OGN	-0.295
GIPC2	-1.75183333333333
XPO6	0.270333333333333
LCE1A	0.9595
FMR1	-0.0306
LOC374920	-0.2685
DUSP3	-0.102125
ANKMY1	-0.3685
C7orf50	0.102
BBS9	0.3444
UNC119B	-0.04475
C9orf72	-0.594125
MGC35440	-0.10475
ENTPD6	0.346
PPP1R2P9	0.48075
ERCC4	0.40425
FAHD2B	-0.134
HMHA1	-1.102
HACL1	-1.42975
RAD23A	-0.28
