Hybridization REF	TCGA-B6-A0RT-01A-21R-A084-07
TRAM2	-0.713666666666667
NOP5/NOP58	-0.3865
ZNRF4	0.111
TLK1	0.27075
MTMR12	0.793571428571428
ZNF384	-0.1205
FAM9B	-2.896
RPN1	0.5567
PMVK	1.3525
EIF3D	-0.00759999999999999
SIX2	1.339
HPS1	0.702214285714286
RNF7	-0.20875
PSKH2	0.1575
KCTD13	0.131
CSMD3	-0.6232
FBF1	-0.045
IL8	-6.028375
SERPINB13	0.375583333333333
FBXL20	-0.317
BLR1	0.786
SH2B1	-0.238666666666667
RFNG	0.000124999999999998
RAB20	0.6175
RBM7	0.0475
POLR1A	0.0401666666666667
TMPRSS4	-3.48425
TAF9	-1.16775
TERF2	0.0201666666666667
TNFRSF1A	0.602916666666667
ACADVL	-0.684333333333333
GTF2H5	-0.264
EDG8	1.87883333333333
C9orf140	-1.4855
UST6	-0.371
ZBTB8OS	-0.6515
ZNF710	0.4395
GPR174	1.746
ATP6V0A2	0.149
KIAA0319L	-0.478083333333333
XKRX	0.89
DOPEY2	0.3479
SDHD	-0.42525
SUMF1	1.0325
OSM	2.76175
OPN3	0.12725
DAGLB	0.0878333333333333
PPFIBP1	-0.6517
TRIM63	-3.85275
C10orf53	-0.251
LYPD3	0.537333333333333
BCL7A	-0.388
AGER	-0.422333333333333
TCF19	0.269125
SAT2	-0.14525
PFTK1	-0.369833333333333
GABRE	0.55975
C15orf38	0.615
FIS1	-0.5565
KCNV2	-0.23175
CLPS	-0.08475
PPCDC	-0.6545
FOXN2	0.738666666666667
NT5E	-2.6628
CD83	2.339
IL18	2.1065
VPS16	0.28025
IGFBP2	-3.08983333333333
NOTCH2	1.28925
SIGLEC1	3.865
CD93	4.861
SULF2	0.0405
CEP164	-0.15375
P53AIP1	0.601166666666667
TOR2A	-0.00883333333333333
ZNF136	0.13575
MGP	2.3353
CCDC144A	0.232333333333333
TRPC1	-0.733
SMS	-0.757833333333333
MAPK7	-0.388
RRAGC	1.0125
PARD6A	-0.5255
NUB1	1.3475
SYNGR4	0.38775
OR11H12	0.0855
WIF1	0.89075
GCH1	1.36925
OR11H4	-0.197
SLC44A5	-1.7655
GPRIN2	2.23716666666667
LOC401431	0.3975
CPA4	-2.0286
MELK	-0.111
IL15RA	1.8985
CUL3	0.38675
HMBOX1	1.0825
PODXL	-1.87975
CCT6B	0.391833333333333
COMTD1	-0.18275
MUC20	-0.0863333333333333
GPX2	-3.41375
ITK	2.493375
FBXL5	1.128
C13orf27	-0.5125
DEFA5	0.3275
TRHDE	0.3335
MTP18	-0.6345
UQCRQ	-1.322
ITGB2	3.418
CSRP2BP	-0.20075
TAS2R44	0.188
PHPT1	-0.6635
FAM44C	0.26125
ERH	-0.21675
MPHOSPH1	-1.00983333333333
MORC1	-0.3955
PARVB	-0.22425
LAMA1	-0.79375
PGBD3	0.38575
GIMAP6	4.71475
AREG	-5.23533333333333
LIPT1	-0.164
MGC99813	-1.11075
C1orf201	0.206166666666667
GRIN2A	-0.3229
MAN2C1	-1.162625
NSUN5	-0.20725
SF3B5	0.724
MYC	-0.14175
NRXN1	-0.5165
ZNF18	0.66375
SPDYA	0.184875
SLC37A1	0.928
DECR2	-0.41675
ANKRD38	2.139375
SPTLC3	-1.52275
SUPT16H	-0.294
DTWD2	-1.19125
ULBP1	-0.309
ZADH1	-0.755333333333333
OIP5	-1.7175
IL10RB	0.549166666666667
OTUB2	0.461875
VWA3A	-0.0948333333333333
SPIC	1.85283333333333
OR6C4	-0.2115
PSCD4	2.64016666666667
DPY19L2P2	-0.2705
TRAPPC6A	0.6545
C21orf2	-0.152333333333333
CEMP1	0.56875
LIN7B	0.2345
E2F7	-1.67816666666667
VCP	0.3961875
LAMA3	0.518
BGN	1.3665
GPR160	-1.25016666666667
COCH	-2.1215
GPR81	-0.439666666666667
APOBEC3F	0.44675
tcag7.1017	-0.64625
C1orf32	1.0935
SCGB1D2	3.243
FLJ43987	-0.8595
C6orf170	0.15075
KLK9	0.116
GPD1L	0.393875
VPS37B	-0.37075
ATG3	0.146
ADAMTS17	-0.104
KLHDC2	-0.2035
NDUFV2	-0.71025
BLK	1.235
MATN4	1.2865
GPM6A	0.6325
GBP4	5.55883333333333
TMEM162	0.2015
PKP2	-1.112
HRASLS	2.245
MMP1	-4.4505
SFXN3	-0.7923
FSD1	-1.77216666666667
ST6GALNAC3	-1.0785
CA12	-2.7565
NCOA6	-0.10675
C19orf58	-0.1038
PPP4R1	0.483333333333333
MAN1A2	0.940166666666667
IKBKAP	-1.22975
UPF1	0.609833333333333
KIAA1219	0.0285
WNT16	0.307666666666667
SNW1	-0.218375
IL18RAP	5.2295
RPP30	-0.369
CDC40	0.598785714285714
SETD3	0.932666666666667
SLAMF6	2.9155
ELK4	0.1375
TRIM47	1.27716666666667
ACOX3	1.017875
TRIM6	-0.385875
KIAA0372	-0.677166666666667
TP53AP1	-0.27575
SMURF2	0.61675
ADAD1	0.1685
EBP	-0.9277
KRTAP13-2	0.369
FLJ36874	-0.123
TOR1A	-0.283333333333333
P2RY4	0.3275
GPBP1	0.82475
TRPV1	-0.034125
ADAMTS12	0.319666666666667
PES1	-0.3609
ATG4A	0.719166666666667
MAGEA10	-5.15625
WFS1	-0.026
CC2D1B	-0.0541666666666667
PABPN1	-0.363375
SLC25A30	-0.167
SLCO1C1	-0.150666666666667
SLC22A5	-0.9535
KIF23	-1.06716666666667
SYN2	1.28283333333333
ASPN	5.90716666666667
CENTG2	1.38625
QSOX2	-1.3293
FLJ10815	-0.250333333333333
STK24	0.65675
SPEG	0.00210000000000001
STK10	1.62316666666667
DACT2	0.693
AAAS	-1.01325
SSX3	-1.554
ABCD3	-0.526
C4orf12	-0.79775
PARVG	2.84666666666667
FIG4	0.932
C9orf46	0.817
TMCO6	-0.6025
IGHMBP2	-0.3285
DUS2L	-0.129333333333333
FAM3C	0.007375
TMEM16D	-1.06075
DCTN4	0.0275
KCNH3	0.402
EIF2AK2	1.459
AP1S3	-0.044125
CST4	-0.594
PAM	0.023875
NUTF2	-0.312
CITED2	-0.8077
SLC39A4	0.42475
C2orf52	-0.049
GRM3	0.07475
C12orf49	0.3975
CCDC49	0.366
GRAMD1B	-0.408714285714286
FNDC4	0.61025
SIAH2	-0.280375
GDPD4	0.38125
C21orf87	0.16625
ATP5A1	-0.547666666666667
C16orf63	-0.676125
LOC388135	-0.447166666666667
ATP5J2	-0.649875
MMP3	-0.025
EMID2	-0.25275
CRHR1	0.399
WDR70	-0.31225
C13orf31	1.7395
ZFAND1	-0.52875
CCL18	4.15916666666667
C3orf49	-0.2655
RINT1	-0.0855
KIAA0408	-0.881666666666667
F13A1	3.7707
SLC10A1	0.416666666666667
OGN	1.12875
GIPC2	-0.474333333333333
XPO6	-0.00683333333333333
LCE1A	1.0405
FMR1	1.12
LOC374920	-0.2815
DUSP3	-0.215875
ANKMY1	0.42275
C7orf50	-0.0245
BBS9	-0.1303
UNC119B	-0.333375
C9orf72	0.605
MGC35440	-0.2525
ENTPD6	-0.54175
PPP1R2P9	1.27525
ERCC4	-0.37675
FAHD2B	-0.68
HMHA1	2.1565
HACL1	-0.16275
RAD23A	-0.643166666666667
FAM83B	-0.0625
PPP5C	-0.358333333333333
RNASEH2C	-0.0955
C9orf153	-0.1845
SCAMP4	-0.075375
GHITM	-0.0843
NDUFB7	-0.1945
ADCYAP1	0.488
SP110	3.10833333333333
MAP3K7IP2	0.5625
DHH	-0.162
AGRN	-0.711785714285714
WDR33	-0.0835
CEP290	-0.9405
PRPS1L1	-1.363
KLRA1	0.5125
GPR97	-0.1125
CHD7	-0.348
TLR10	3.81
SLC30A8	-1.129
HIC1	1.63833333333333
IAPP	0.092
RXFP4	0.11775
GP1BB	0.5415
SHQ1	0.023
NKX2-3	0.675666666666667
API5	0.46425
FTHP1	-0.0665
MOV10L1	0.0355
TRIM6-TRIM34	2.50116666666667
ADHFE1	0.7075
FAM117A	0.6945
DDI1	-0.0341666666666667
CDON	-0.655
TRIM73	-0.3025
IGKC	5.004
MMP14	-0.64075
DYNC1LI1	-0.3785
C11orf66	-0.058
TRBV3-1	0.95825
FASTKD5	0.36725
BIVM	-1.7275
LHX4	-0.01475
CXCL2	-1.109
RAB2B	-0.228666666666667
IZUMO1	0.045
MAP3K15	-0.959625
FAM19A2	0.0753333333333333
ZC3H8	0.2585
ZMAT1	2.026625
SPINK5L3	-2.64533333333333
SLC10A6	0.6915
APPL2	-0.31675
CARD10	-0.894166666666667
LOC402176	-0.65825
EEF1D	0.6219
RAB6A	0.7469
C12orf5	-0.337625
PAPOLG	0.3995
MSRB2	0.0635
BCR	0.924222222222222
PUS3	-0.6455
TIAM2	1.102
ZNF317	0.610666666666667
CHD2	0.329071428571429
FZD5	-2.03909090909091
NUDT8	-0.09675
ZNF763	0.211
PRC1	-1.40611111111111
ABCB9	-0.4795
SPATA3	0.433
TRAK2	-0.004875
STAB1	3.266375
LRRTM2	0.277333333333333
psiTPTE22	0.8715
DBI	0.11075
SERPINA11	-3.84825
NAT5	-0.5935
C20orf58	-2.71325
RPS6KA4	0.780666666666667
FLJ90650	-0.2645
TGFBRAP1	-0.086
CHRDL2	1.783375
FAHD2A	-0.841166666666667
CNTN1	0.89075
BBS4	-0.9643
TMEM181	-0.57525
MINPP1	-1.17475
MPHOSPH6	-0.327666666666667
HOXC10	-0.4883
ITPKB	1.26325
CLPTM1L	0.136875
MEOX2	1.43183333333333
ATP6V0C	0.189875
PRPF8	-0.099
TMC5	-0.4425
FKBP3	-0.82825
PLEKHB2	-0.3305
OR4D6	0.084
ZNF544	-0.605
D2HGDH	-0.13275
RPL18A	-0.5196
HEL308	0.077875
MPP6	-1.05425
TCERG1	-0.80875
KRT16	2.76083333333333
KLF17	-0.89225
KLF5	1.277125
CDR1	1.6525
VCX3A	-4.8765
FBLN2	2.94125
C14orf104	-0.3645
HBE1	-4.9401
OR4S2	-0.087
C1orf108	-0.4855
ROBO4	3.56283333333333
CPEB4	0.28725
C11orf80	-0.613166666666667
BCKDHA	0.4865
MYOC	-0.03775
GIF	0.111
CKMT1A	0.564
RPL3	-0.0783
THBS1	1.0345
APOO	-1.18675
ARMCX1	0.3975
HSZFP36	0.2955
SNAPC5	-0.30075
EIF4ENIF1	0.345
ZNF433	-0.74375
TNFRSF21	-0.313375
TMPRSS7	0.5075
SPATA18	0.3653
HPDL	-0.49
MKL2	0.466
TBX3	-0.538307692307692
C21orf93	0.405166666666667
DAXX	0.522
ELMO1	1.34575
RGS13	2.77816666666667
TAF11	0.10875
UNC13A	-1.820625
LOC653314	-0.5585
ORC3L	0.14825
IMAA	-1.9835
TARBP2	-1.12525
CABIN1	0.1046
TRIOBP	0.119875
HIST1H2AC	-0.095875
RGS22	-3.0705
NCOA1	1.32283333333333
IL25	1.0535
SNCG	0.0125
GPR6	-0.0125
AMDHD1	-1.876
CHEK2	0.991125
C6orf142	0.759
DRD4	0.77325
C14orf68	-0.874
GDF11	-2.1805
SEMG2	0.086
CD247	3.15625
CDAN1	-0.74475
RBMX2	1.1395
TGS1	0.56775
OIT3	1.15075
SYF2	0.50225
MCM4	-1.059375
PKHD1L1	1.187375
CEP192	-0.262166666666667
IFT88	-0.394
RPL9	-0.458285714285714
RAB32	0.082125
DDX43	1.00925
P2RX2	0.096
OR5D18	-0.244
UBE1	-0.31175
SLC24A1	0.08875
ARHGAP5	0.06775
CETP	1.0885
KIAA1731	-0.102666666666667
SLC9A4	0.2935
PTPN6	2.1545
BAHD1	0.5175
GRIK3	0.373
CACNB2	-0.4771
PDE10A	-0.0935
DGCR14	0.2175
PCDHB9	-0.662333333333333
RHOQ	0.4405
MAP3K4	0.51575
KTI12	0.203333333333333
RPL23AP13	-0.75
GNG11	-0.8625
CLCN3	0.381666666666667
GPAM	-0.573375
VSTM2A	0.6475
SLAMF7	5.254
INTS2	-0.823
PPP2CA	0.00989999999999999
LRP12	0.102266666666667
SEC14L2	0.106333333333333
DKFZP586H2123	2.19125
MC3R	0.1295
CIRH1A	-1.21983333333333
HIST1H2AB	-0.865333333333333
POLH	-0.5135
MGC16703	-1.70933333333333
SNAPC2	0.106
FILIP1L	1.1475
RASGRP4	0.338
LRRC1	1.00925
GAS1	0.78175
PRAC	-0.57325
DGKA	1.17183333333333
NT5C3	0.52275
PEG3	-3.72075
NADK	1.45825
PRR17	0
LOC374569	1.55075
SGSH	0.145666666666667
NLRP8	0.3975
GALT	0.1649
MCF2	0.027
ZNF263	0.9025
TACSTD1	-1.5605
TYR	-6.8377
ATP6AP2	0.33175
RNUXA	-0.5095
ABHD10	-0.0103
GDPD2	-1.04825
SLC35C1	0.6105
UBE2A	0.533
HERC5	2.39766666666667
FAM112B	-3.95933333333333
FBXL16	1.10375
DKFZP434A0131	-0.5435
ELA3A	-2.628
RBM41	-0.95225
HAO2	0.96925
RNH1	-0.2005
SHANK2	-0.855666666666667
OSBP2	-1.77
DAK	-1.045
C3orf58	1.17975
TCL1B	0.5535
KBTBD2	0.2495
SUGT1L1	0.43125
UBE2E2	1.44783333333333
MYL9	1.636125
CDC23	-1.01733333333333
PBXIP1	1.421
CXorf40B	1.077
NBL1	1.56475
RTBDN	-0.0245
RAB11FIP5	-0.141875
TTTY13	-0.8415
SCOTIN	0.347416666666667
SOHLH1	-0.506666666666667
CDKN1A	-0.493928571428571
NCK1	0.838
ZNF550	-0.424
SAPS3	0.50375
SPIN3	0.0286666666666667
MAGEE2	0.9245
MIS12	-0.497833333333333
OR8H2	0.34
KIAA0774	0.366166666666667
UNC5D	-0.8525
CUL7	-0.620166666666667
LIPC	-3.35166666666667
DIO1	-2.22225
C20orf11	1.1752
CTRL	0.0125
HS3ST2	2.3245
PAK4	0.408
CCRL1	2.06975
RNF10	-0.2285
ZNF567	0.17275
ZNF660	-0.6745
TCEAL3	-0.489
MAGOH	-0.567333333333333
CENPB	-0.287
C19orf7	0.563625
LOC388965	0.4325
ZCCHC13	0.6385
JMJD1A	-0.8911
HIST1H4H	-0.7725
TBRG1	-0.1288
GPC3	-4.492625
TAF1C	-0.17175
EBNA1BP2	-0.548666666666667
CIAPIN1	-0.39625
PDGFRA	0.526166666666667
CSTB	0.178375
CENPI	0.148833333333333
GTF2E2	0.494166666666667
RPP21	-0.2475
CCNF	-0.343166666666667
KCNQ3	0.804
FAM79A	1.796
SLC22A12	0.3195
NOVA1	-0.554166666666667
FZD3	-0.5288
AKAP8	0.94175
SOCS5	0.313
CFDP1	-0.74725
DLG5	-0.47025
PGM5	0.877
C1orf144	0.522333333333333
HDAC10	-0.2755
RND2	-1.51
C20orf199	-1.30925
RNMT	-0.05325
SLURP1	2.2925
ASTN1	0.00500000000000001
SH3BGR	0.47175
MYCL1	-0.040125
ZHX1	0.161666666666667
CENPK	-1.818
FOSB	0.0397
LOC643406	0.73575
C2orf59	-0.705875
TMEM135	-0.777
SLC27A2	-2.1665
KRT33A	0.325
OVOL1	2.165875
PAMCI	-1.19566666666667
S100A7	2.8415
ZNF789	-0.261
HARS2	0.24425
RPL23A	-0.875333333333333
TCF23	0.41
UPF3B	0.245875
C17orf78	0.0225
HLA-DOB	2.73733333333333
C14orf142	0.9315
TEKT5	1.101
DMWD	0.1825
POLD1	-0.675333333333333
GSCL	0.019
CALD1	0.6215
SCRT1	0.341666666666667
AIG1	-0.9675
UNC84B	1.3605
ZNF404	-0.2495
TMED6	-2.5265
KIAA1462	0.263
LRRC27	0.987
PYGO1	-0.6185
PIGU	-1.21016666666667
ALAS2	-3.726
WRNIP1	0.466625
CNNM3	-0.0575
ZNF2	0.45075
ST3GAL5	0.768916666666667
MRPL23	-0.86025
TSSK6	-0.2155
PSMA6	-0.5545
C16orf70	-0.47425
KIAA1602	-0.03675
ALMS1	0.110666666666667
DCN	2.230375
TMEM132D	-0.99275
SUCLG2	0.0235
ABHD14A	-0.366
DEXI	0.537333333333333
AMPD2	-0.648166666666667
IFNAR2	0.8765
CYB5A	0.2524
TLOC1	0.0938
NXF5	-0.732833333333333
NRBF2	0.483875
KCTD3	-1.1965
ITGAE	-0.807666666666667
SLC30A3	-0.900333333333334
ZRF1	0.0535
IFRD2	-0.4235
XAB1	0.06275
PYCR2	-0.210666666666667
SERPINB3	-3.5625
TMLHE	0.6641
GEFT	-1.635125
ABCA5	0.188625
EMR4	0.510333333333333
TSFM	-0.5785
HIST3H2BB	-0.74125
ARHGEF19	0.821
TSPAN17	0.4255
ABCC8	-0.30675
MAP1S	-0.0941666666666667
C22orf36	-0.29975
BNC2	-0.504142857142857
HIST1H4A	-0.4135
NDUFS3	-0.205333333333333
WDR3	-0.187333333333333
XKR4	0.56675
TTC33	-0.162285714285714
STMN2	4.0905
CPN2	-1.12916666666667
HSPC105	0.235
PCOLCE2	-3.159
C3orf55	0.958
KLHDC9	0.206166666666667
TBC1D23	0.444
ATXN2L	-0.845
MAP2K3	0.783333333333333
SCAP	-0.2765
ZNF486	0.0075
C20orf96	-1.0015
NARS	-0.19175
ADAMTSL1	-1.04814285714286
PRCC	1.29
CCDC126	1.1235
ZNF675	-0.1195
CALCOCO1	0.412
ANKRD43	-0.74325
CWF19L2	0.8925
ZBTB32	3.07166666666667
BRAF	-0.08
ODF4	0.154
MGC14376	0.0801666666666667
HORMAD1	-1.81333333333333
AAK1	0.35575
PEBP1	-0.0693333333333333
TNFSF5IP1	0.170333333333333
DKFZp564N2472	0.165
RMND1	-1.0365
IGKV1-5	5.101
COL1A2	1.5425
SERPINA5	-3.629625
AANAT	0.277
C19orf21	-2.99016666666667
GEMIN5	-0.3535
UBR4	0.0943333333333333
LTBP3	0.207
AMHR2	-2.76583333333333
PROCR	-1.583
MYBBP1A	-0.587
C20orf39	-0.539666666666667
ZNF697	-0.975125
PASK	0.9715
ZNF776	-0.196166666666667
RFXDC2	-0.2655
KIAA0467	0.64525
C10orf96	-1.313
ZNF503	-0.6115
GULP1	-1.44508333333333
KCNE4	-1.20316666666667
DKFZp434K191	0.248125
LOC196913	0.149
BHLHB4	0.549
CH25H	2.506
LOC81691	-0.636333333333333
ALPL	0.902857142857143
COL12A1	0.741625
FOLR3	-3.0105
GPR123	-0.264
TRIM62	0.159428571428571
ABLIM1	0.915
MAST3	0.849
RHBDD1	1.17033333333333
LOC338809	0.82
RYBP	-0.18625
TTC26	-0.91625
ZNF22	0.534833333333333
ISCA2	-0.041
RDM1	-1.2675
PIGM	0.2125
GNB3	-0.8565
ACTR2	0.8692
HMGB1	0.0198
EDG1	4.0975
SOAT2	-2.86425
OR10AD1	0.958
RAP1GDS1	0.194916666666667
LCE1F	0.29
ESM1	-2.356125
RCN3	1.6145
CREBL1	-0.6195
DBNL	0.268833333333333
PTGER3	1.5545
USP30	-0.2065
BCL2L12	0.1805
KIF26B	2.45625
ZNF416	0.62
ZNF225	0.246
C17orf70	0.1415
ZNF554	0.04925
RAE1	-0.376333333333333
TNIK	1.67283333333333
ACTN3	0.1845
MGC45922	0.5425
CCNA1	-0.297
RYK	0.0446666666666667
IL26	-0.1475
LRP3	0.4305
QARS	-0.2895
SOX7	0.479785714285714
BID	0.402375
OR2S2	-0.319
CXCL14	4.391
C11orf47	-0.7605
MGC29891	1.05216666666667
HSPB8	0.4059
PRDM14	-2.7485
NUFIP2	-0.23575
MNAT1	-1.0775
ZDHHC2	0.244416666666667
MBNL2	0.31475
ADD3	0.646
CSNK2A1P	-0.36
KLK6	3.417
TMEM111	-0.0322
KIAA1279	-0.51075
NUBP2	0.0291666666666667
RAB42	-0.26075
ID3	-1.025
TM9SF1	-0.49875
MDP-1	-1.07825
POU4F2	0.06975
IQCK	-0.14875
C16orf14	-0.81625
CAPN3	-0.528375
FAM43B	-0.475
RECQL	-0.14025
AP1G1	0.00964285714285714
CTNNBL1	-0.234666666666667
ECHDC1	-0.358166666666667
SMARCC1	-0.1588
FOXQ1	-1.195375
GNAI3	0.138166666666667
POLG2	-1.19025
CD4	1.96775
ITLN1	0.20675
EBI2	5.4365
IRF1	2.7165
PTPRE	1.797
PTK2B	0.95625
NXNL2	-1.1125
SOX4	0.634666666666667
TSPAN3	-0.3975
SH2D1A	1.70483333333333
C8orf58	-0.568833333333333
USP20	-0.295
DUSP22	-0.2345
CALB1	-2.46983333333333
L3MBTL2	0.55475
MCRS1	-0.44225
TMEM118	-2.14183333333333
C18orf8	0.978
FLJ10241	-0.552
GJA12	0.5985
PKD1	-0.274
ZFP3	0.5325
JAM3	-1.048125
LAPTM4A	0.7049
DIRC2	0.00225
KIAA2022	2.23133333333333
MYOM1	0.7315
TRPM8	0.673
MOP-1	0.89125
PHKG2	-0.393875
ZNF650	0.147375
KIAA1522	0.468875
PSG8	0.190666666666667
DDX19B	-0.251
MOBKL1B	0.98475
DIAPH2	0.98625
PTPN12	-0.25875
CLN8	-0.5877
CRYZL1	-0.85
CRY2	0.734083333333333
FCGR2B	4.54233333333333
PNPLA4	-0.318125
ZNF454	0.7235
DKFZp434B1231	0.2395
CLDN11	0.5834
RFWD2	0.133666666666667
CIB2	0.365666666666667
MXRA8	2.160875
HRK	0.830375
MAML2	1.29225
C4orf31	-0.7015
C6orf192	0.907
COG6	-0.2915
FAM5B	-0.21225
NFATC1	1.6657
SEPT10	-0.55025
SCYL1	-0.1427
RPP40	-0.43275
SCOC	-0.4987
KIAA1450	0.64675
CTDSPL2	-0.05225
TBX5	1.389
NAPG	0.19825
RHD	-4.1575
C14orf45	0.572
ZBTB22	0.8955
PLCG1	0.134
ANKRD10	-0.3655
AQP7P2	0.923
TAGLN2	0.602833333333333
HTR2C	-1.23366666666667
SLC16A7	0.324333333333333
C17orf83	-0.488
TSGA14	-0.627916666666667
MDH1	-0.4735
PPP3R2	-0.1255
DCBLD2	-1.69128571428571
RBM33	-0.14825
DPH3	-0.61275
SYT10	-0.598333333333333
FMO4	1.818
THYN1	-0.764
DRD5	-1.124
OTOR	-0.19
PGRMC2	0.00359999999999999
KATNAL1	-1.203375
PAQR6	-0.5705
UBE2I	0.34575
C14orf28	0.47075
C8orf70	0.10625
FLYWCH1	-0.7895
ANGPTL3	-0.93525
GLRX2	-0.3175
ATP11A	0.776
ARL5B	1.071625
MUC16	1.35225
SLC25A5	0.415428571428571
ACRC	0.6755
MYO1C	-0.704625
FAM89B	1.009
FAS	2.01875
KIFAP3	0.03725
GLRA2	0.523
BTN3A2	1.9661
CNKSR3	0.564125
CSTF3	-0.930833333333333
ARPM1	0.63575
KIAA1530	0.127
C9orf150	-0.579
PRKCI	-0.3035
tcag7.1015	-1.188
SOD3	0.93825
ZNF574	0.66625
CYP21A2	0.7145
RPL12	-0.0695
COMMD2	-0.937
WIZ	0.4425
LOC344405	-1.481
ALDH4A1	-1.65405882352941
CRYAB	2.35575
COPA	0.506433333333333
PCDHGA7	0.538
KIF11	-0.518333333333333
RASD2	1.874
SLC26A3	-0.779
ZNF175	0.0635
JAKMIP2	-0.5775
C8orf4	0.228333333333333
PTHLH	0.55375
SLC40A1	2.58475
OR7D4	0.389
PCDHB17	0.1955
CD36	3.48857142857143
C6orf203	1.2026
PRKG2	0.2965
LOC400566	-0.764
ANAPC13	-0.36925
SLCO3A1	1.2805
ZNF692	-1.214
FANCL	-0.8575
SH3GLB1	0.935
C12orf61	-0.687
KBTBD6	0.34325
SUPT5H	0.809625
XRCC6	-0.0465
HUS1B	-0.8406
FAM133B	-0.323785714285714
LOC728276	-0.849
KCTD18	0.91725
SOS2	0.396333333333333
CCDC99	-0.53275
C1QTNF5	2.498
NNAT	0.9435
USP16	0.61875
LARS	-0.5255
ZBTB2	0.58375
ABO	-0.167
TRAF3	1.03775
GALNT5	-3.689
NAP5	-0.69175
ALG14	-0.257
KIAA0515	-0.336423076923077
WDR75	-0.780666666666667
TEX261	0.427416666666667
LY86	1.89675
LOC389072	0.363
FLJ13611	-0.30875
MRGPRX2	-0.126
SNRPA	-0.562625
OR2G2	0.1745
GPRASP2	0.25575
C7orf42	0.6259
C9orf163	-0.354
CYP11B2	0.893
FCRL3	3.1065
PRDX1	0.3175
FGB	-6.7625
COX17	-0.568666666666667
C16orf33	-0.672
PIWIL1	-0.05
FOLR1	-2.44516666666667
KIAA0082	0.54075
FREQ	-0.7655
TMCC2	0.00316666666666667
TCF12	-0.355416666666667
ZNF721	0.95825
FAM130A2	0.27175
POU4F1	-1.6555
SNRPF	-1.24125
SGIP1	0.3685
ZNF641	0.800166666666667
EMG1	-0.197625
PRRG4	0.124
HIRA	-2.388
MYNN	0.537333333333333
AEBP2	-0.77775
TBXA2R	0.2785
ISL2	-1.32783333333333
PCDHB11	0.039
RNF144A	-0.881125
MARCH5	-0.31575
DULLARD	0.0835
DCLRE1B	0.471833333333333
ITGA8	0.8495
TP73	-0.19575
PRKCD	1.2395
NDUFB4	-0.76825
ATP13A4	1.1325
ANTXR2	0.04
COL4A3	0.7515
MYO10	-0.6827
SLC6A18	0.47775
PEX1	-0.29975
TMEM74	-0.783
RBM19	-0.12875
TAPBP	0.8759
RUNX1	-0.1635
MID1	-0.304083333333333
GPR64	2.59583333333333
RASEF	0.63675
GABRG1	-0.304375
MYO16	-0.394666666666667
DBF4	-0.822333333333333
TSHZ2	2.66275
RIPK2	0.7435
PPTC7	0.0845
KIF4B	-0.36
LRRC31	-0.2385
ZNF540	2.242
EFNB3	-0.2425
LOH12CR1	0.3775
STON2	-0.197
GLP1R	0.232
CSTF2T	0.415
IREB2	-0.297625
GRSF1	-0.30825
PDCD7	-0.508666666666667
LRRC43	1.1165
CNR1	1.55133333333333
IL1F7	-1.254
C12orf64	-0.60975
FAM69B	-2.3845
NR2E1	-2.43566666666667
MS4A6A	3.7702
FTL	0.2159
C7orf36	-0.62325
PCLO	0.9765
DYRK2	1.169
ARIH2	-0.261375
SAMD7	0.962
SCNN1D	-0.83
SLC32A1	0.656875
C22orf25	0.276166666666667
MRPS18A	-0.0913
GPR112	1.037
EARS2	-1.0425
ERN2	0.543
ATPBD3	0.443166666666667
PRH2	-0.2275
CDKN2D	1.10366666666667
PGLYRP2	-1.5315
TRIM40	0.183
SEC14L3	-0.0202
SLC22A1	0.0245
BTN2A3	0.109
RASA4	0.40475
CCNL2	-0.408333333333333
MYBPC3	0.9925
GJA4	3.3435
CDC42SE1	1.7475
TRPV2	0.38
MYPN	-3.4409
SIM1	0.2755
CDADC1	0.00291666666666664
ZFHX4	0.3715
NIBP	0.241333333333333
ADAMTS19	-2.33233333333333
ABTB2	-0.49775
TSPYL2	-0.095375
EIF2S3	0.0501
SOX30	-0.12325
AP2A1	-0.425666666666667
DKFZP564O0523	0.411333333333333
LOC285398	0.22725
CDH18	-4.665
CHL1	2.50525
GATS	-0.673
TBC1D2B	1.18066666666667
OR1J1	-0.089
GSN	1.782
DPCR1	0.595375
GARNL4	-0.967666666666667
SMARCA5	-0.1725
PLEKHG3	0.181333333333333
ZBTB45	0.5105
FRMD6	-0.298166666666667
PLS1	-3.40483333333333
DGKZ	0.895666666666667
EFNA1	1.5666
WDR85	-0.381
ANK2	0.9635
PAGE4	-0.590833333333333
SENP6	0.747833333333333
AKR7A2	-0.177333333333333
FKBP10	-2.492
VEGFC	-1.182
LARP1	-0.161
SRBD1	0.2595
ITGB6	1.83825
SLC1A2	-0.868642857142857
INVS	-0.285833333333333
MPO	0.77275
MOBKL3	-0.5893
CUTL2	0.73975
KLK2	-0.00375
VIM	-0.475
REG1B	0.2068
PCDHGC4	0.22875
C3orf34	-0.173333333333333
SUMO3	0.62
CST9L	-1.16625
MLL4	0.6765
SPR	0.335333333333333
SAMD9L	3.52075
ABCE1	-0.2185
SUPT3H	-0.108666666666667
ACTBL1	-2.0805
ADAMTS4	0.494666666666667
SLIT3	2.83225
RHEBL1	-0.70775
NPM2	-0.4325
MAN1C1	2.023875
KIAA1856	0.441666666666667
HSPA6	2.09725
LOC388152	-1.401
