Hybridization REF	TCGA-A8-A09G-01A-21R-A00Z-07
JAM3	-2.05225
LAPTM4A	1.3456
DIRC2	1.154
KIAA2022	2.63133333333333
MYOM1	0.661666666666667
TRPM8	-2.028
MOP-1	1.20625
PHKG2	0.14525
ZNF650	0.121625
KIAA1522	1.99075
PSG8	-1.776
DDX19B	-0.5095
MOBKL1B	0.1665
DIAPH2	-0.949333333333333
PTPN12	0.392
CLN8	0.3687
CRYZL1	-0.4215
CRY2	0.2685
FCGR2B	2.81433333333333
PNPLA4	1.43575
ZNF454	-0.265
DKFZp434B1231	-0.1055
CLDN11	0.1123
RFWD2	0.944
CIB2	0.343333333333333
MXRA8	1.38275
HRK	-1.00775
MAML2	-0.923
C4orf31	-0.1085
C6orf192	1.2205
COG6	0.064125
FAM5B	-1.18375
NFATC1	-0.6605
SEPT10	-1.73375
SCYL1	0.3307
RPP40	-0.08275
SCOC	-0.0425
KIAA1450	-0.20275
CTDSPL2	-0.262
TBX5	1.16666666666667
NAPG	0.013375
RHD	-4.56125
C14orf45	3.22283333333333
ZBTB22	0.626
PLCG1	-0.976
ANKRD10	-1.5525
AQP7P2	0.761
TAGLN2	0.5795
HTR2C	-1.0695
SLC16A7	-1.56416666666667
C17orf83	0.203666666666667
TSGA14	-0.324333333333333
MDH1	0.091
PPP3R2	-0.7506
DCBLD2	-2.33142857142857
RBM33	-0.8235
DPH3	-0.57225
SYT10	-1.24666666666667
FMO4	1.236125
THYN1	-0.79825
DRD5	-2.5355
OTOR	0.919125
PGRMC2	0.1892
KATNAL1	-2.323125
PAQR6	-3.21125
UBE2I	-0.3305
C14orf28	0.97
C8orf70	0.5435
FLYWCH1	-0.534375
ANGPTL3	-1.9875
GLRX2	0.523333333333333
ATP11A	-0.858285714285714
ARL5B	0.724125
MUC16	-2.84425
SLC25A5	0.362428571428571
ACRC	-0.51975
MYO1C	0.12725
FAM89B	1.5715
FAS	-0.001625
KIFAP3	0.93425
GLRA2	0.5315
BTN3A2	0.5364
CNKSR3	0.1255
CSTF3	-0.546666666666667
ARPM1	1.13475
KIAA1530	-0.5035
C9orf150	2.888
PRKCI	-0.2555
tcag7.1015	-1.257
SOD3	-0.3005
ZNF574	0.277
CYP21A2	2.226
RPL12	-0.12525
COMMD2	-1.0625
WIZ	-0.072
LOC344405	-1.34675
ALDH4A1	0.919823529411765
CRYAB	0.9105
COPA	1.2812
PCDHGA7	1.13233333333333
KIF11	-0.73875
RASD2	1.73975
SLC26A3	1.8115
ZNF175	-0.5315
JAKMIP2	-2.043375
C8orf4	0.66
PTHLH	3.189
SLC40A1	1.45658333333333
OR7D4	0.623166666666667
PCDHB17	0.6245
CD36	3.96771428571429
C6orf203	1.6449
PRKG2	0.804
LOC400566	0.56575
ANAPC13	0.609
SLCO3A1	-1.0155
ZNF692	-1.2925
FANCL	-1.2675
SH3GLB1	0.15325
C12orf61	0.716
KBTBD6	-0.8695
SUPT5H	0.7665
XRCC6	0.073
HUS1B	-0.443
FAM133B	-0.429
LOC728276	-1.073
KCTD18	-0.1275
SOS2	0.827
CCDC99	-1.592
C1QTNF5	2.923
NNAT	0.336
USP16	0.4375
LARS	-0.76075
ZBTB2	0.194875
ABO	0.0585
TRAF3	0.094
GALNT5	-3.012
NAP5	0.4045
ALG14	1.8415
KIAA0515	0.468115384615385
WDR75	-1.11566666666667
TEX261	0.625
LY86	0.885
LOC389072	-0.925
FLJ13611	0.19425
MRGPRX2	0.746
SNRPA	-1.02625
OR2G2	0.611
GPRASP2	0.48925
C7orf42	0.6826
C9orf163	-0.372
CYP11B2	0.949
FCRL3	2.28316666666667
PRDX1	1.32875
FGB	-6.87316666666667
COX17	0.703
C16orf33	0.3335
PIWIL1	0.0976666666666667
FOLR1	-3.0505
KIAA0082	-0.31225
FREQ	-0.771166666666667
TMCC2	-1.535
TCF12	-0.160916666666667
ZNF721	0.1435
FAM130A2	0.8925
POU4F1	-3.4805
SNRPF	-0.357125
SGIP1	-0.0468333333333333
ZNF641	1.15633333333333
EMG1	-0.707125
PRRG4	1.25
HIRA	-2.1495
MYNN	0.2675
AEBP2	-1.00908333333333
TBXA2R	0.0723333333333333
ISL2	-1.20533333333333
PCDHB11	1.6245
RNF144A	-0.896125
MARCH5	0.76975
DULLARD	-0.395166666666667
DCLRE1B	-0.157666666666667
ITGA8	0.388
TP73	-0.536125
PRKCD	1.45375
NDUFB4	0.918
ATP13A4	3.662875
ANTXR2	-1.33283333333333
COL4A3	-0.382833333333333
MYO10	-0.6688
SLC6A18	0.67925
PEX1	-0.0735
TMEM74	-2.30283333333333
RBM19	0.37975
TAPBP	1.0924
RUNX1	-0.078125
MID1	-2.33183333333333
GPR64	-0.323666666666667
RASEF	3.86775
GABRG1	-0.209142857142857
MYO16	-1.0455
DBF4	-1.09183333333333
TSHZ2	1.79525
RIPK2	-0.28475
PPTC7	-0.367333333333333
KIF4B	-0.507
LRRC31	5.920375
ZNF540	1.11675
EFNB3	-0.308166666666667
LOH12CR1	-0.52725
STON2	-0.5035
GLP1R	0.876
CSTF2T	-0.625375
IREB2	-1.056125
GRSF1	-0.47275
PDCD7	-0.7855
LRRC43	2.946
CNR1	0.409666666666667
IL1F7	-0.845
C12orf64	-0.8925
FAM69B	-0.394
NR2E1	-1.614
MS4A6A	3.2977
FTL	-0.6809
C7orf36	-0.06575
PCLO	2.0394
DYRK2	0.782166666666667
ARIH2	-0.3225
SAMD7	0.583
SCNN1D	-1.09125
SLC32A1	-0.66875
C22orf25	0.715166666666667
MRPS18A	0.4953
GPR112	-0.2645
EARS2	-0.742
ERN2	0.6795
ATPBD3	0.175666666666667
PRH2	-0.2405
CDKN2D	-0.257166666666667
PGLYRP2	-1.08275
TRIM40	-0.217
SEC14L3	-0.2635
SLC22A1	-0.1605
BTN2A3	-0.31825
RASA4	-0.20375
CCNL2	-0.739166666666667
MYBPC3	0.6685
GJA4	3.6415
CDC42SE1	1.564375
TRPV2	-1.15875
MYPN	-4.8219
SIM1	1.0325
CDADC1	-0.611916666666667
ZFHX4	0.0305
NIBP	0.643666666666667
ADAMTS19	-1.9905
ABTB2	-1.6915
TSPYL2	-0.543125
EIF2S3	-0.6408
SOX30	0.1915
AP2A1	0.363333333333333
DKFZP564O0523	-0.248166666666667
LOC285398	0.23575
CDH18	-5.03925
CHL1	1.132375
GATS	-1.08525
TBC1D2B	0.492833333333333
OR1J1	null
GSN	0.199833333333333
DPCR1	0.49425
GARNL4	-0.741
SMARCA5	-0.78525
PLEKHG3	1.1995
ZBTB45	0.5785
FRMD6	-1.16116666666667
PLS1	-1.48166666666667
DGKZ	0.166833333333333
EFNA1	1.781
WDR85	-0.4155
ANK2	-0.59425
PAGE4	-1.23583333333333
SENP6	0.199833333333333
AKR7A2	-0.878666666666667
FKBP10	-2.67025
VEGFC	-1.4835
LARP1	-0.0620625
SRBD1	0.21175
ITGB6	4.0885
SLC1A2	0.112928571428571
INVS	-0.267333333333333
MPO	0.82675
MOBKL3	-0.1848
CUTL2	-0.576625
KLK2	-0.298083333333333
VIM	-1.93325
REG1B	-0.0058
PCDHGC4	0.4185
C3orf34	-0.909666666666667
SUMO3	0.4
CST9L	-1.68025
MLL4	0.65625
SPR	-0.156
SAMD9L	2.6465
ABCE1	-1.27125
SUPT3H	-1.543
ACTBL1	-1.171
ADAMTS4	0.181833333333333
SLIT3	3.01475
RHEBL1	-1.74025
NPM2	-1.79
MAN1C1	1.791625
KIAA1856	0.651416666666667
HSPA6	0.76275
LOC388152	-0.92
C10orf140	-1.55725
ZDHHC12	0.696
LIN7A	-0.8728
PHC2	0.508
SPHK1	-1.2655
TRIM26	1.0708125
FAM83E	0.226
C18orf24	-1.94116666666667
ZNF578	0.826333333333333
ORAI1	-0.19025
RUVBL1	-1.13141666666667
C7orf20	0.1855
APAF1	-0.7405
SLC36A4	-1.125
MYH11	4.29283333333333
NEK1	-0.5127
MPP2	-1.876875
C12orf24	-4.055
TNK2	0.4648125
ZNF289	0.25
MATN3	-1.50385714285714
IFNGR2	1.17466666666667
ITPR1	-0.120625
EBF3	2.7003
TBC1D20	0.8889
OR10P1	0.49725
DDAH2	0.398
SHPRH	-0.30975
STX7	0.127
LOC554248	-2.24375
BCAR1	-0.50075
ATXN3	0.356
TRIM27	0.39375
CDC42EP2	0.874
CHP	1.40135714285714
SOX17	2.02475
ZNF259	-0.375166666666667
CHCHD1	1.07775
ZDHHC19	0.243
GBP2	3.112
GARNL3	2.567625
MRC2	-0.5325
C1orf52	-1.28625
AOF2	-0.534
LRPPRC	-0.4234
ACVR1C	-0.262
TM4SF18	2.79466666666667
TMEM169	-0.698333333333333
PPP1R16A	0.13075
EBF1	0.0276666666666667
RRS1	-0.987333333333333
SNX2	-1.21725
OR2T2	0.1635
RBX1	-0.29325
ANKRD54	1.053
TSNAX	-0.157
TMEM83	-2.1635
ZBTB7A	0.77975
ATM	-0.431727272727273
LOC338328	2.734
TIE1	1.067
HIST1H3G	0.314333333333333
PASD1	-4.51466666666667
TINAG	0.42375
PCDHAC2	0.063
LRRC15	-0.087625
WBSCR17	-0.91275
TFF2	-0.5575
PARP2	-0.596
NDFIP2	-0.5665
PCDHGB2	-0.117
WDR60	0.15225
MAP7D2	-2.18966666666667
USP45	-0.55775
GSDML	0.58375
TNS1	-0.04
PLCD4	-1.296
IQCD	1.06466666666667
SMPX	-2.3835
CD9	2.51283333333333
SRGN	1.271
CASP7	0.8805
INOC1	0.3245
DKFZp451M2119	-2.0915
VMAC	2
USP53	0.6072
CAMK1G	-0.118
TMEM106A	2.47416666666667
CDC20	-1.3377
ACSL5	0.386333333333333
CBWD5	-0.846
C1orf87	-1.2045
KIAA1274	-0.0325
PRUNE2	-2.65985714285714
LYPLA2	0.5165
DOK6	-2.3705
GPR149	-0.16
FAM30A	4.56625
TMEM129	-0.273
SLC35B3	1.44725
ACPP	1.8288
LOC200261	-1.853
SLC4A7	-0.4974
CCDC40	2.48325
GART	-1.278875
THOP1	-1.5815
SCARB1	-1.07775
CACNA1F	-0.2015
TRIAP1	0.104666666666667
SYT14L	1.901
SFRS8	-0.677666666666667
PBOV1	0.24875
GOLSYN	2.09725
GJB7	-2.2335
CAMK2N1	1.53183333333333
GREM1	1.28816666666667
FLJ20433	1.126
QPCT	-3.598
PRKAG2	1.23883333333333
H2AFX	-0.647125
C6orf154	0.38675
PLOD3	-1.306
ZBTB39	-0.549666666666667
WASF3	-0.772416666666667
DRG1	-0.0535
PRR4	2.7165
SPCS1	-0.065
KDELR3	2.20966666666667
SRP19	0.763166666666667
GABRA6	0.505
MFSD1	1.3805
MMEL1	3.14475
PDXDC2	0.1772
BUB1	-2.07677777777778
RNF138	-1.513
MYLPF	-0.953166666666667
AIF1	0.831166666666667
DYNLRB1	0.401
HCN3	-1.10833333333333
HIST1H2AI	0.27175
MAP4K5	-0.28725
LASP1	1.219875
LOC130951	-0.2495
PLAA	0.48025
KRT6A	-2.8745
C6orf117	-3.37225
ARHGAP23	-0.3065
PTF1A	0.082
GPHA2	-0.59675
LCE3B	0.23675
MCL1	0.758428571428571
EHBP1	-1.5505
PRNP	-1.1628125
ZSCAN1	0.79975
C1orf113	-0.802166666666667
FOXA3	-2.210375
NEB	0.46625
ASGR1	-5.14983333333333
CTGF	0.691333333333333
RAB17	-1.38033333333333
MST101	0.36025
JARID1B	1.2965
USP37	-0.1137
PTBP1	-0.230666666666667
PTPN7	0.581833333333333
CDC7	-1.28733333333333
SNX7	-2.04575
ZNF335	0.343
CPT2	0.8675
HEATR1	-0.95725
HSPC152	-0.092375
C5orf40	0.3645
PSME1	0.876
STAG3	-0.724
TMEM154	0.380833333333333
KLHL32	-0.751333333333333
TSGA10IP	-1.7145
SUV420H2	-0.5355
SF1	-0.746
2'-PDE	0.6998125
PNLIPRP2	-1.7145
TRSPAP1	-0.468416666666667
NUP210	-0.749833333333333
ANP32C	-0.033
RAB11B	0.138166666666667
ASB15	1.085
ITGB3BP	-0.161
UBASH3A	0.44775
YWHAB	0.139625
TPRX1	0.21825
LY6G5C	0.7675
SLC7A2	-0.917625
CLK1	0.047
HSD3B7	-0.476666666666667
VDR	1.30575
C16orf74	-1.88175
ACE	1.226
PSMA2	-0.387333333333333
CCDC131	-0.825
ZNF213	1.16416666666667
EML2	-0.86475
ALS2CR13	0.131
GLYATL1	6.088
DSPP	-0.4045
DHFRL1	-0.034625
C10orf30	1.172
SH3RF2	1.5595
LOC197322	-0.555333333333333
DLL3	-1.32375
TIGD7	0.8275
GFRA3	0.0685
CPA1	-0.387166666666667
RTN4	0.552666666666667
PPT2	-2.06783333333333
FASLG	4.08416666666667
FOXP4	0.730875
RPL26	-0.602
GNL3L	-0.645
FMR1NB	-0.242833333333333
CD163	7.481
SGPP2	3.602
GIMAP2	1.78825
CD37	1.87066666666667
DPT	4.41916666666667
NBLA00301	1.6315
RGS5	2.29925
C9orf4	0.5815
ACTL8	-2.54233333333333
PRKAR2B	1.4665
OPLAH	0.620666666666667
C20orf134	1.79875
SPACA5	0.25425
TBL1X	0.585
TSPYL3	0.2095
CHCHD3	-0.83425
CRKRS	-0.126
GPR65	5.67425
DFFA	-0.45425
FUT1	-0.13975
C6orf204	-1.24066666666667
TMEM51	1.131
ZNF580	0.21275
CMTM2	0.2875
C20orf200	-0.286
EZH1	0.754333333333333
FDX1L	-0.8955
MRPL32	-0.02575
PCAF	-0.5519
ALOX15B	0.602166666666667
CD59	0.374375
CDK9	0.22575
ERP29	0.6575
TTR	-5.19525
BCMO1	-0.387
DDIT4	0.1698
PTGDS	3.25375
C3orf63	-0.201
BST2	-0.72425
CYP1A2	-0.484833333333333
C5orf25	-1.02175
STX1A	-0.517235294117647
OR2A12	0.5495
SH3BP5L	0.97975
SERINC5	1.358
USP6	0.6189
MRPL3	-0.033
POMP	-0.11
INPP4B	-1.137875
GMPPB	2.33
EAPP	0.388
AHSA1	-0.39375
ABCA11	-1.221
SLC5A6	0.189583333333333
HIVEP2	0.52275
SUMO2	-0.35125
KIAA1822L	0.595166666666667
C11orf67	1.82275
TXK	0.541875
PHCA	-0.318875
ICAM4	-2.38466666666667
FPGS	-0.102666666666667
SNRPA1	-0.938
KCNJ4	-0.71575
KIF6	-0.5077
HIST1H2BG	0.662333333333333
SLC5A5	0.536
ZNF354B	-0.0581666666666667
IL12RB2	3.72475
C11orf76	0.604166666666667
GAL3ST2	1.6445
AIFM2	-1.5425
SYNC1	-0.523
UBL3	-0.2985
PIK3CG	-0.556833333333333
NLN	-0.9999
BCORL1	-0.2505
CD5L	0.43525
ZNF238	1.7835
KIAA1394	-0.6215
C16orf55	-0.5231
CYP3A7	-2.19825
KRTAP3-1	-2.8285
TFDP1	-1.19433333333333
MND1	-2.54525
NODAL	-0.2185
GTPBP4	-0.67125
TUBGCP2	1.15125
SLITRK5	-4.219
CIC	0.12175
CD79A	2.40883333333333
SAMD14	0.826166666666667
TNPO3	-0.194
OR10G3	0.129
OR10G8	1.0815
CCDC111	-1.1195
HOXC9	0.59
DCUN1D1	0.0325833333333333
CYB5R1	2.4635
TSR2	0.82375
DAB2IP	0.7286
SLC6A5	0.054
RAB3D	2.4455
DCUN1D4	-1.18333333333333
ERBB3	2.12016666666667
SDC1	2.12075
ATP6V1H	-0.00433333333333334
SYK	1.1835
ST20	0.35225
C13orf30	0.35
WDR40A	-0.2305
ADMR	1.0415
LOC388335	1.79325
ACSM1	5.398
TDG	0.0789166666666667
FLJ11235	0.97525
MRPS5	-0.536666666666667
AGPAT2	0.9245
SLC12A1	3.074
CYP27A1	0.97225
THAP7	-0.1985
XPO1	-0.370833333333333
ALMS1L	-0.109
C1orf2	0.114875
ZNF777	0.109333333333333
CAMK2A	0.00933333333333334
SMC1B	2.73225
IHPK2	0.443666666666667
LEMD1	-4.25925
NKD2	-0.772
CLU	-0.878071428571429
ARMETL1	-1.2365
PABPC4	-0.36725
CXCL12	2.31316666666667
TFAP2C	-0.2536
TTTY8	-0.5055
ABCB10	-0.8354
ENDOD1	0.439
IDI1	0.694
KCTD6	0.336166666666667
CCDC105	0.9185
ULBP2	-0.746833333333333
ZDHHC5	0.72325
WNT8A	-0.903
COMMD10	0.12125
KLHL12	0.078875
GPR50	0.075
NR5A2	-0.0197142857142857
OXGR1	-0.0621666666666667
EHD3	-0.49425
CAPRIN2	-1.508375
KLRC3	-2.70825
SF3B1	-0.00535714285714289
IPO7	0.0655
ALDH1A1	-0.798166666666667
ANKRD5	1.240625
TSNARE1	0.2535
DDEFL1	1.94575
RNASEL	0.382833333333333
DNAH9	-1.09275
HELLS	-1.545
TNS4	0.893
NAV1	-1.1234
KIAA1409	-0.367
C20orf26	0.483833333333333
TUBG1	0.71875
IRX2	3.37975
CNGA4	-0.7535
MGC50559	0.6855
OR4K17	0.1095
TM2D2	0.77075
FAM32A	0.13225
TXNDC14	0.488
CCBL1	-1.63
ANK1	-3.1173
PRSS23	-1.874625
PPM1L	0.701
SPATA20	-1.232
APCS	0.77625
C14orf122	0.233166666666667
PSMB5	0.3615
C6orf10	0.982888888888889
SETDB2	-0.3015
SPNS3	-0.7185
SGMS2	-0.322666666666667
MXD3	-0.5805
MON2	0.2529
CARTPT	3.22275
HNF4A	-0.913166666666667
RABEP1	0.44975
TNFRSF10B	-1.168875
USH1G	-0.484
PPAP2B	-1.20583333333333
TMEM16K	1.05875
CTDSP1	0.694166666666667
CDK5R1	0.345833333333333
GABRR1	0.478
OPN1LW	-0.4205
FAM98C	1.534375
DBN1	0.376625
ACAD10	0.106666666666667
QTRTD1	-0.339
WNK3	-2.10783333333333
RPS19	-0.485
C1QB	3.86025
OTUD5	-0.197625
SLC41A2	2.00416666666667
TMEM22	-2.1445
KHSRP	-0.527416666666667
TNFRSF11A	-0.728166666666667
FBL	-0.554
IBTK	0.454833333333333
OXER1	0.192
CBLN4	0.604
GPR172B	1.50783333333333
CFTR	0.057
VSX1	1.516
CAMK1D	-0.6315
LOXL3	-2.658
RTP4	2.44475
SLFNL1	0.10625
KIAA0828	0.219625
PAR5	0.868
LOC723972	0.01975
GDI2	0.63375
CEBPA	1.3963
MLF2	-0.0323333333333333
AFMID	0.6765
ALOX12B	-0.315666666666667
BPHL	-0.057375
COX5B	0.28325
S100A10	-2.2631
THOC6	-0.4625
NHN1	-0.418
RRP12	0.127833333333333
ARID3B	-1.83075
CD3G	-0.7865
KIAA0133	-0.24575
NAT11	-0.812166666666667
PPAT	-1.8445
SIRT3	0.1461
TCERG1L	-1.74075
NIPA1	-0.0564
DPP8	-0.2043
IL7R	1.626
ZFP64	0.386666666666667
DMAP1	0.2607
TRMT12	0.18875
TLR4	1.771
WFIKKN2	-0.05175
RAB12	-1.66966666666667
DDX51	-0.359833333333333
KIAA1086	-1.472
ZNF295	-0.379666666666667
ACVR2B	-1.31978571428571
LOC494150	-1.0265
ZNF517	0.522
DNASE1L2	-1.27516666666667
SUFU	1.255
LOC283677	-0.4585
LMO3	-1.05933333333333
PPP2R5D	-0.0241666666666667
ZNF587	0.28
HIST4H4	-0.05075
CYP2C8	0.4755
C1orf80	-0.2175
DOCK5	-0.218833333333333
C9orf24	-0.476
OR5AR1	0.628
C11orf24	0.53325
UNQ1940	-0.53675
CAP2	-2.2045
TIMM44	-0.46525
DSEL	-2.3467
ROM1	-0.3855
FBXO4	1.128875
MYLC2PL	-1.9435
MLH3	0.4087
NOX1	0.714833333333333
DPEP2	1.91625
DNAJB5	0.321
RLTPR	0.5755
MBIP	-0.754166666666667
COPB1	0.884166666666667
SFTPA1B	0.1695
C10orf4	-0.6414
PRELID1	0.10675
NOLA1	-1.0275
C19orf24	0.036
TLR9	-0.9805
HLA-DMA	3.622
HCRP1	0.3945
GPR137	0.701166666666667
ITGA11	-0.383166666666667
PHF13	-0.0853333333333333
MARK4	0.342
METTL4	-1.02425
MBD3	-1.0031
LOC134145	1.16775
FGF3	0.1135
SLC35A3	1.723125
CLEC16A	-0.07875
AMOTL1	-1.04958333333333
FLJ31438	-0.7205
PAICS	-1.8205
TOMM40L	-0.0808333333333333
MMD	-1.92975
KLK10	-2.1244
NIT2	0.466666666666667
SERPINB10	0.173
KLF15	-1.0903
CCDC5	-1.595
WSB2	0.9785
ME3	0.738125
CACYBP	-0.171416666666667
TCTN2	0.9775
JAK1	0.499
C2orf25	-0.08825
GPD2	1.107
FBXL11	0.558
CDV3	-0.4415
GALNT11	0.503
NDUFA12L	-1.0089
FLOT1	-0.456
TOR1AIP2	0.57225
MMP25	0.536
C1orf164	-0.2836
CHST5	-0.254
LYRM4	-1.1041
GPER	-3.01925
HIPK2	0.788083333333333
DAP	1.2513
ZMIZ1	0.8345
DDX58	2.2085
DCC1	-1.624
AKT1	1.0095
ENPP6	0.498833333333333
ERVWE1	-0.772
CDC34	-0.4015
RNF125	-0.00375
CASC1	1.9355
SHROOM2	0.45525
RRM2B	-0.822333333333333
COL6A3	0.835
TMEFF1	-2.9915
PLEKHA4	-0.8141
LYSMD1	0.987166666666667
SEPT1	0.247
AOF1	-0.07
GNPAT	0.4515
WDR18	-1.06825
HSD17B12	-0.435666666666667
HIST1H2BM	0.6095
INDOL1	0.639666666666667
SUDS3	0.137
C1orf192	0.527
CYP2B6	-0.51825
TBC1D2	1.62383333333333
SLC25A12	0.02075
ERCC6L	-1.28266666666667
MGC10814	-0.930666666666667
POLR2C	-1.18383333333333
ZNF77	-0.643166666666667
EIF3K	0.8509
HPX	3.13275
ANKRD27	0.002875
MALAT1	0.169625
PLB1	1.55716666666667
HRNBP3	-0.865
CPSF4	-0.40075
OR52N2	0.594
PIP5KL1	-1.2155
GH1	0.2935
HPS5	-0.0325
SLFN5	1.8165
POP5	0.367833333333333
OVOS2	-3.31416666666667
C20orf108	0.831625
MARS	-0.33775
CLRN3	1.572
ARSE	-2.47316666666667
PPIE	0.111
PHACS	-0.796333333333333
GP5	-0.566
IL8RB	1.5225
FCRLA	-0.088
ARRDC1	0.9469
KRTAP9-4	0.79525
ZNF613	1.4715
OR11A1	0.367
TMEM132B	-2.75175
PGLS	0.33175
BSND	-2.92
KCNK18	0.4995
FOXD4	0.319
SV2C	0.765
LCN2	1.03233333333333
ZNF490	0.3606
C3orf15	0.0599
CACNA2D4	-1.06416666666667
CBX5	-0.726
MAGEB4	0.40875
BOLA1	1.349
PPP2R5E	0.1325
COL5A1	0.500166666666667
ASB7	0.0331666666666667
SFT2D1	0.613875
DERL1	0.868
RABL2A	1.19683333333333
MOAP1	0.3295
KIAA1545	0.8355
F3	-0.5905
PLEKHM2	-0.192
CCDC89	0.0375
EFCAB1	0.678875
TMEM48	0.106
SEPHS2	0.86975
PYGM	-0.44325
PRICKLE1	1.87425
WNT5B	-1.83525
TAS2R38	-0.057
IMP5	0
KHDRBS1	0.0339
LARS2	-0.302166666666667
C3orf28	0.7795
FTCD	-3.4825
C10orf68	0.636166666666667
DGAT2L3	0.31625
PSEN1	0.921416666666667
MGC33657	-0.585333333333333
PLA2G4B	0.567333333333333
CDKN2A	-2.06175
DLX1	-3.0635
TSHB	0.287
C18orf37	-0.87525
MEX3C	-0.703625
MAMDC2	-0.6845
PDIA4	0.83825
ATP5E	-0.215
CASP2	-0.133071428571429
SERBP1	-1.13565384615385
ZNF341	0.919833333333333
TESC	-2.46025
TMEM31	-1.0805
OR51I2	1.031
YTHDC1	0.00514285714285715
JUN	-0.0745
AGMAT	-1.814
PCNXL2	-0.28175
ATAD5	-1.746375
STK38	0.22725
AZI1	-0.36975
RBP1	-0.341
C4orf26	-0.815666666666667
KIAA1026	0.557125
TMEM101	-0.737
HSFX1	-0.025
TREX1	1.48075
C18orf10	-1.0991
TRIM15	-3.65325
CA6	0.12375
CEP57	-0.918125
AR	4.49316666666667
SESN2	-0.182833333333333
KIF3C	-1.45225
EPB41L5	0.865875
ARHGEF10	-1.18686363636364
POLR3D	0.04475
INDO	1.15333333333333
GABRA3	0.0145
SCG5	-1.5882
E2F3	-0.4651
TIGD5	-0.08925
FGD6	0.799583333333333
KLHL3	-0.90125
SCGB3A2	-1.2545
URP2	0.925333333333333
ATP6V1B1	-1.2215
CALML6	-0.4375
LOC100049076	0.3295
TMF1	0.95375
LOC388503	-0.0655
CDH5	3.245
RPS6KC1	0.2605
DAAM1	1.0703
TNFRSF10D	-1.0445
GSTT1	0.6328
INPP5A	1.78025
TRAF3IP1	0.9211
SMARCE1	-0.820571428571429
VRK1	-1.40225
TTC16	1.43925
AARS	-1.47966666666667
ARHGAP27	0.8135
ZAK	-0.354428571428571
ACSM2B	-2.7595
TRAP1	-0.937166666666667
MRPL53	0.22625
RNF44	-0.83175
NPTXR	1.89375
DPYSL3	0.2185
APP	1.0547
GLS2	-2.039
MNX1	0.25
CMTM7	-1.08975
OR10A7	0.524
NYD-SP21	3.13983333333333
ORC5L	0.27525
SLC16A10	-2.043
TMEM178	-1.3115
LOC441601	-4.81875
PTGIS	0.015
KBTBD7	0.0205
C19orf41	-0.57975
CEACAM3	2.45725
KRT23	-0.51975
SERHL	3.5335
PNKD	1.4490625
UBC	0.8375
ATRN	-0.289375
HAPLN1	-2.29
RANGAP1	-0.46025
C10orf26	1.31433333333333
KCNA7	-0.60825
SRY	1.015
LOC376693	-0.406
HIST1H2BF	0.701
CDCA8	-1.27283333333333
MLC1	-1.361
TNIP3	1.1835
OR4D1	0.616
IFT52	-0.5025
GOLT1A	-1.03416666666667
UTP20	-1.20975
RP3-402G11.5	0.333125
PRSS33	-1.716
PMPCA	-0.2875
APOB48R	2.05883333333333
GLTP	1.5115
MPL	0.67025
C9orf78	0.1925
ADAM12	0.74625
CSPG4	-1.708
LOC144305	-2.406
KRTAP4-10	-0.5485
PAK1	0.04075
ADCY7	-0.3252
TAS2R43	0.7
FRAS1	-2.6095
PPP1R14A	-0.500333333333333
OR2B6	-0.9275
ATP13A1	0.378166666666667
SIDT1	2.37025
C1RL	-1.29216666666667
PRKRA	-0.2305
TLN1	0.4619
RP11-50D16.3	0.190416666666667
MITF	-1.74233333333333
GYS1	-0.10125
LYG1	-1.91766666666667
NSMCE4A	0.3112
DNAI1	0.14425
HOXD11	-1.737
FNBP1L	0.9404
DHX35	-0.646
LCE3E	0.321714285714286
SLC33A1	0.66
DCLK3	0.386
TRIM33	-0.7165
TMCC3	3.36083333333333
FBXO42	-0.360833333333333
C1orf27	0.4862
C17orf50	0.3835
RNF14	0.801583333333333
SLC4A8	0.6045
RAB3IP	0.4174
COX6C	0.568
PCSK1	-3.935
SLC13A1	0.446875
ARF6	0.771333333333333
KIAA1009	-0.279375
HOXA13	-3.94825
HMGN1	-0.03575
CXADR	1.61408333333333
MGC14436	0.283
UTF1	0.909
TSC22D1	0.4438
BZRAP1	1.15616666666667
PUF60	0.309833333333333
SHC1	-0.1045
HOOK3	0.3195
LIMS2	0.338
BAHCC1	-1.058
CLCC1	1.55816666666667
ENTPD3	5.88033333333333
SMO	-2.6015
PIK3R5	1.04525
CDC14A	-1.004
KRT1	1.533
ENOX2	0.124666666666667
FLJ22655	-0.0515
FPRL1	0.9585
INTS6	-0.1793
ZCCHC5	-0.573
SMC3	-0.9035
C6orf123	1.59183333333333
FLJ20160	1.4365
LOC653391	0.3165
GSS	-0.40125
NT5M	-0.71725
SIX5	0.4215
TAF5	-0.416
KCNA1	0.0478333333333333
ANLN	-2.35233333333333
MGC45491	-1.4336
SSTR2	3.1385
LYPD4	0.7355
TH1L	-0.406375
CHRNA5	-1.669
PNMA6A	-0.94375
FLJ16369	0.184
DLX2	-3.47
C6orf108	-0.836916666666667
ALDH3A2	-0.473
CLEC1B	0.804833333333333
LEPREL2	-0.355
FOXJ1	-1.0292
OR1D4	0.7725
PPIL4	-0.1815
MTRR	-1.29725
SLC27A3	1.42216666666667
HTR7	-1.551
MIB2	-0.115375
BHMT	-2.2672
A2ML1	1.0195
MSMB	1.00525
