Hybridization REF	TCGA-E2-A15T-01A-11R-A115-07
NDUFV2	-0.2485
BLK	-2.112
MATN4	-2.051
GPM6A	-0.076375
GBP4	2.19283333333333
TMEM162	0.438
PKP2	-0.1845
HRASLS	0.803666666666667
MMP1	-1.96175
SFXN3	-0.3929
FSD1	-1.87233333333333
ST6GALNAC3	-1.17
CA12	2.9571
NCOA6	0.61325
C19orf58	0.1992
PPP4R1	0.932166666666667
MAN1A2	0.344666666666667
IKBKAP	-0.47325
UPF1	0.363333333333333
KIAA1219	1.385
WNT16	0.2856
SNW1	0.520625
IL18RAP	1.0735
RPP30	-0.283625
CDC40	0.464428571428571
SETD3	0.488
SLAMF6	0.114
ELK4	-0.3065
TRIM47	-0.745833333333333
ACOX3	0.7415
TRIM6	-0.243875
KIAA0372	0.427833333333333
TP53AP1	-0.121375
SMURF2	0.23575
ADAD1	0.29
EBP	-1.1291
KRTAP13-2	-0.185
FLJ36874	0.193333333333333
TOR1A	0.215
P2RY4	-0.2
GPBP1	0.68675
TRPV1	-0.526125
ADAMTS12	-0.4984
PES1	-0.304
ATG4A	-0.0206666666666667
MAGEA10	-5.131
WFS1	1.51975
CC2D1B	0.106333333333333
PABPN1	-0.527125
SLC25A30	0.4745
SLCO1C1	-0.1455
SLC22A5	0.8775
KIF23	-0.919666666666667
SYN2	-0.558333333333333
ASPN	5.95833333333333
CENTG2	1.32
QSOX2	-0.82
FLJ10815	0.131333333333333
STK24	0.97825
SPEG	-0.445
STK10	-0.3495
DACT2	-1.3705
AAAS	-0.71525
SSX3	-0.864125
ABCD3	1.4136
C4orf12	0.990875
PARVG	0.2435
FIG4	1.8715
C9orf46	1.3135
TMCO6	0.005
IGHMBP2	0.63125
DUS2L	-0.756333333333333
FAM3C	-0.1306875
TMEM16D	-1.83875
DCTN4	1.668
KCNH3	0.2425
EIF2AK2	1.33625
AP1S3	0.31525
CST4	0.582
PAM	-0.0859375
NUTF2	-0.639
CITED2	1.4899
SLC39A4	-0.142
C2orf52	-0.922
GRM3	-0.27825
C12orf49	0.984
CCDC49	0.5273
GRAMD1B	-1.645375
FNDC4	-0.47525
SIAH2	1.172875
GDPD4	0.278
C21orf87	0.40425
ATP5A1	0.308333333333333
C16orf63	0.271375
LOC388135	0.436
ATP5J2	-0.45425
MMP3	-0.6345
EMID2	-0.5225
CRHR1	-0.12875
WDR70	-1.44275
C13orf31	0.544
ZFAND1	0.449
CCL18	4.34766666666667
C3orf49	0.1885
RINT1	-0.4795
KIAA0408	-2.08683333333333
F13A1	4.4806
SLC10A1	-0.0375
OGN	0.178
GIPC2	-1.88266666666667
XPO6	-0.667166666666667
LCE1A	-0.311
FMR1	-0.1763
LOC374920	-0.41775
DUSP3	0.462875
ANKMY1	1.86225
C7orf50	-0.214
BBS9	-0.5701
UNC119B	0.473375
C9orf72	0.3715
MGC35440	0.13975
ENTPD6	0.175
PPP1R2P9	0.287
ERCC4	0.7405
FAHD2B	-0.321
HMHA1	0.0185
HACL1	-1.012
RAD23A	0.169333333333333
FAM83B	-1.6045
PPP5C	1.05416666666667
RNASEH2C	-1.17375
C9orf153	-0.53875
SCAMP4	0.910125
GHITM	0.1076
NDUFB7	0.007625
ADCYAP1	1.039
SP110	1.31116666666667
MAP3K7IP2	-0.51875
DHH	-0.324
AGRN	0.308142857142857
WDR33	0.00516666666666665
CEP290	0.6755
PRPS1L1	-1.27733333333333
KLRA1	-0.5655
GPR97	0.086
CHD7	-0.92975
TLR10	0.78925
SLC30A8	5.572
HIC1	0.643333333333333
IAPP	-0.2795
RXFP4	-0.10875
GP1BB	-1.29975
SHQ1	0.8925
NKX2-3	-0.1435
API5	-0.0535
FTHP1	-0.9465
MOV10L1	1.0364
TRIM6-TRIM34	1.09433333333333
ADHFE1	1.84025
FAM117A	1.36175
DDI1	0.440833333333333
CDON	0.730333333333333
TRIM73	-1.4155
IGKC	2.795
MMP14	-1.32675
DYNC1LI1	1.407375
C11orf66	0.5535
TRBV3-1	-2.04175
FASTKD5	-0.26425
BIVM	-3.8275
LHX4	-0.693
CXCL2	-0.8418
RAB2B	-0.305
IZUMO1	-0.54275
MAP3K15	-1.13575
FAM19A2	0.700666666666667
ZC3H8	0.127666666666667
ZMAT1	1.402875
SPINK5L3	-2.68275
SLC10A6	-0.0215
APPL2	0.961125
CARD10	-0.2945
LOC402176	-0.9645
EEF1D	0.2351
RAB6A	-0.2862
C12orf5	-1.8795
PAPOLG	0.0935
MSRB2	0.477
BCR	1.41922222222222
PUS3	-1.484
TIAM2	-1.7935
ZNF317	0.0665
CHD2	0.433428571428571
FZD5	-2.27272727272727
NUDT8	-1.75775
ZNF763	1.278
PRC1	-0.739111111111111
ABCB9	0.159833333333333
SPATA3	-0.06
TRAK2	-0.07825
STAB1	2.39085714285714
LRRTM2	-0.239166666666667
psiTPTE22	-0.6025
DBI	-0.2695
SERPINA11	0.419
NAT5	0.4715
C20orf58	-2.119
RPS6KA4	-1.32033333333333
FLJ90650	-0.00750000000000001
TGFBRAP1	0.2535
CHRDL2	0.22575
FAHD2A	-0.85
CNTN1	-0.1645
BBS4	0.8399
TMEM181	0.02475
MINPP1	0.476
MPHOSPH6	-2.31166666666667
HOXC10	2.378
ITPKB	0.58125
CLPTM1L	-0.532
MEOX2	0.068
ATP6V0C	1.111375
PRPF8	-0.673
TMC5	0.845
FKBP3	-0.106
PLEKHB2	0.7885
OR4D6	0.3095
ZNF544	-0.3605
D2HGDH	-0.2885
RPL18A	-1.6241
HEL308	-0.493875
MPP6	-4.99325
TCERG1	-1.00225
KRT16	-1.2285
KLF17	-1.24025
KLF5	-0.110875
CDR1	0.72275
VCX3A	-5.0875
FBLN2	0.57
C14orf104	0.6425
HBE1	-5.3047
OR4S2	0.2705
C1orf108	-0.2265
ROBO4	2.81516666666667
CPEB4	2.018
C11orf80	1.6255
BCKDHA	1.003
MYOC	1.37925
GIF	0.614
CKMT1A	1.6275
RPL3	-0.0609
THBS1	3.382875
APOO	-0.66975
ARMCX1	2.0185
HSZFP36	1.385
SNAPC5	0.0225
EIF4ENIF1	-0.266
ZNF433	1.83225
TNFRSF21	-2.6625
TMPRSS7	-0.6735
SPATA18	-0.379
HPDL	-3.2945
MKL2	1.2617
TBX3	1.62284615384615
C21orf93	-0.1095
DAXX	0.7935
ELMO1	-0.170625
RGS13	0.710666666666667
TAF11	-0.37675
UNC13A	-2.031875
LOC653314	-0.00820000000000003
ORC3L	0.36625
IMAA	-3.386
TARBP2	-0.69725
CABIN1	-0.3001
TRIOBP	-0.107875
HIST1H2AC	0.95375
RGS22	-1.51216666666667
NCOA1	1.19116666666667
IL25	1.69
SNCG	0.387
GPR6	0.162
AMDHD1	-1.3625
CHEK2	-1.34675
C6orf142	-0.82525
DRD4	-0.271
C14orf68	-0.933
GDF11	-1.57325
SEMG2	0.3625
CD247	-2.30625
CDAN1	0.2025
RBMX2	-0.1995
TGS1	0.202
OIT3	1.21125
SYF2	0.40675
MCM4	-0.8865
PKHD1L1	0.38275
CEP192	-0.265333333333333
IFT88	2.15975
RPL9	-0.705857142857143
RAB32	-1.292375
DDX43	-3.221
P2RX2	-0.191833333333333
OR5D18	0.3905
UBE1	1.39341666666667
SLC24A1	1.212375
ARHGAP5	0.69675
CETP	-0.73525
KIAA1731	-1.11766666666667
SLC9A4	0.926
PTPN6	1.45725
BAHD1	0.269
GRIK3	1.3115
CACNB2	-0.6856
PDE10A	-0.7525
DGCR14	-0.0555
PCDHB9	-1.76066666666667
RHOQ	0.793333333333333
MAP3K4	-0.63
KTI12	-0.5005
RPL23AP13	-1.06325
GNG11	-1.1405
CLCN3	0.886166666666667
GPAM	-0.36975
VSTM2A	-0.356
SLAMF7	1.039
INTS2	-0.439
PPP2CA	0.4502
LRP12	1.2632
SEC14L2	0.930555555555556
DKFZP586H2123	1.8255
MC3R	-0.0455
CIRH1A	-1.61166666666667
HIST1H2AB	-0.222
POLH	0.1405
MGC16703	-1.36866666666667
SNAPC2	1.1355
FILIP1L	0.685
RASGRP4	0.1575
LRRC1	0.79975
GAS1	-1.03825
PRAC	-0.85925
DGKA	-0.172333333333333
NT5C3	-0.889
PEG3	-3.17533333333333
NADK	0.34775
PRR17	-0.809
LOC374569	-0.2985
SGSH	0.207
NLRP8	-0.016
GALT	-0.1399
MCF2	-0.2645
ZNF263	1.039
TACSTD1	2.586
TYR	-6.8339
ATP6AP2	0.84375
RNUXA	0.60875
ABHD10	0.6927
GDPD2	-1.17
SLC35C1	-1.17225
UBE2A	-0.001125
HERC5	-1.495
FAM112B	-5.03216666666667
FBXL16	1.3025
DKFZP434A0131	-0.718
ELA3A	-1.7245
RBM41	-0.972125
HAO2	-0.15125
RNH1	0.16075
SHANK2	1.04616666666667
OSBP2	-1.0875
DAK	0.884666666666667
C3orf58	-2.2105
TCL1B	-0.718
KBTBD2	0.501
SUGT1L1	2.24075
UBE2E2	-0.760666666666666
MYL9	1.648125
CDC23	0.149
PBXIP1	1.3815
CXorf40B	0.3005
NBL1	0.55525
RTBDN	0.158
RAB11FIP5	0.5565
TTTY13	0.207
SCOTIN	0.6615
SOHLH1	-0.796666666666667
CDKN1A	1.41385714285714
NCK1	0.25075
ZNF550	-0.10975
SAPS3	1.11633333333333
SPIN3	0.804666666666667
MAGEE2	0.23475
MIS12	-1.44216666666667
OR8H2	0.22
KIAA0774	-2.74466666666667
UNC5D	-1.46
CUL7	0.612333333333333
LIPC	-4.49916666666667
DIO1	2.3175
C20orf11	0.0623
CTRL	-0.6425
HS3ST2	3.345
PAK4	0.818
CCRL1	2.0065
RNF10	0.12025
ZNF567	0.1565
ZNF660	-0.0695
TCEAL3	1.1825
MAGOH	-1.425
CENPB	-0.278
C19orf7	-0.115875
LOC388965	0.397
ZCCHC13	0.46
JMJD1A	0.3135
HIST1H4H	0.109
TBRG1	-1.3614
GPC3	-5.489875
TAF1C	-1.3785
EBNA1BP2	-0.522
CIAPIN1	-0.704
PDGFRA	-1.31322222222222
CSTB	-0.20275
CENPI	-0.71
GTF2E2	0.989
RPP21	-0.81175
CCNF	-0.424
KCNQ3	1.0125
FAM79A	2.21225
SLC22A12	-0.055
NOVA1	-1.16366666666667
FZD3	0.9924
AKAP8	-0.489
SOCS5	0.729875
CFDP1	-0.65725
DLG5	0.5115
PGM5	0.149166666666667
C1orf144	0.479583333333333
HDAC10	-1.335
RND2	0.36875
C20orf199	-1.28
RNMT	-0.237
SLURP1	0.158125
ASTN1	-0.217375
SH3BGR	0.88725
MYCL1	-0.054375
ZHX1	0.391333333333333
CENPK	-2.20925
FOSB	2.2173
LOC643406	0.197875
C2orf59	-1.061375
TMEM135	0.02425
SLC27A2	1.06925
KRT33A	2.817
OVOL1	2.080875
PAMCI	-3.58616666666667
S100A7	-0.8775
ZNF789	-2.349
HARS2	0.12475
RPL23A	0.293833333333333
TCF23	0.01525
UPF3B	-1.202625
C17orf78	0.713
HLA-DOB	-0.0541666666666667
C14orf142	0.482833333333333
TEKT5	0.428
DMWD	-0.0495
POLD1	-2.03833333333333
GSCL	-0.47
CALD1	-0.8045
SCRT1	-0.428333333333333
AIG1	0.7625
UNC84B	0.99425
ZNF404	0.4545
TMED6	-2.763
KIAA1462	0.1635
LRRC27	2.509
PYGO1	-0.1955
PIGU	-0.589
ALAS2	-4.5525
WRNIP1	0.521
CNNM3	0.726
ZNF2	0.6625
ST3GAL5	-0.18775
MRPL23	-1.44
TSSK6	-0.041
PSMA6	-0.465
C16orf70	0.85375
KIAA1602	-0.14175
ALMS1	0.5185
DCN	1.133625
TMEM132D	-0.887
SUCLG2	0.5825
ABHD14A	0.3365
DEXI	-0.3755
AMPD2	-1.112
IFNAR2	-1.18333333333333
CYB5A	1.4487
TLOC1	1.1436
NXF5	-0.374
NRBF2	-0.64675
KCTD3	2.09875
ITGAE	-1.50416666666667
SLC30A3	-2.041
ZRF1	-0.9835
IFRD2	-0.979125
XAB1	-0.112
PYCR2	0.9145
SERPINB3	-3.5525
TMLHE	0.3021
GEFT	-0.935625
ABCA5	-0.322375
EMR4	0.0723333333333333
TSFM	-0.25275
HIST3H2BB	0.5635
ARHGEF19	1.407
TSPAN17	0.007
ABCC8	2.71025
MAP1S	0.5515
C22orf36	-0.02025
BNC2	-1.5255
HIST1H4A	-0.7015
NDUFS3	-1.34033333333333
WDR3	-0.6965
XKR4	-0.94325
TTC33	-0.619785714285714
STMN2	3.80775
CPN2	-0.676166666666667
HSPC105	-1.913125
PCOLCE2	-3.3745
C3orf55	1.424
KLHDC9	3.48066666666667
TBC1D23	0.078375
ATXN2L	-0.87675
MAP2K3	-0.764
SCAP	0.0085
ZNF486	0.927666666666667
C20orf96	0.114
NARS	0.24725
ADAMTSL1	-0.925428571428571
PRCC	1.192
CCDC126	0.694083333333333
ZNF675	1.661
CALCOCO1	1.938
ANKRD43	1.935
CWF19L2	0.0895
ZBTB32	0.7595
BRAF	0.31775
ODF4	0.1445
MGC14376	0.0443333333333333
HORMAD1	-2.059
AAK1	0.149416666666667
PEBP1	0.954416666666667
TNFSF5IP1	0.154833333333333
DKFZp564N2472	0.58125
RMND1	-0.028125
IGKV1-5	2.41525
COL1A2	0.702083333333333
SERPINA5	-0.1255
AANAT	-0.155
C19orf21	1.7275
GEMIN5	0.15725
UBR4	-0.0798333333333333
LTBP3	-0.395833333333333
AMHR2	-0.777333333333333
PROCR	-0.43125
MYBBP1A	-1.30675
C20orf39	-0.932
ZNF697	-0.44225
PASK	0.3538
ZNF776	0.981166666666667
RFXDC2	-0.4175
KIAA0467	0.0955
C10orf96	-1.75225
ZNF503	-2.49425
GULP1	-2.68575
KCNE4	0.0953333333333333
DKFZp434K191	-1.418625
LOC196913	0.06
BHLHB4	-0.6085
CH25H	-0.13
LOC81691	-0.143666666666667
ALPL	0.123571428571429
COL12A1	1.498625
FOLR3	-2.74816666666667
GPR123	0.127625
TRIM62	0.650928571428572
ABLIM1	0.423833333333333
MAST3	0.39775
RHBDD1	1.3095
LOC338809	-0.8375
RYBP	0.90925
TTC26	0.035625
ZNF22	-0.716
ISCA2	-0.14175
RDM1	-0.34975
PIGM	0.6925
GNB3	-0.6275
ACTR2	0.173
HMGB1	-0.1677
EDG1	2.98916666666667
SOAT2	-3.203
OR10AD1	0.328
RAP1GDS1	0.346166666666667
LCE1F	0.015
ESM1	0.189375
RCN3	0.76325
CREBL1	-0.7265
DBNL	0.592666666666667
PTGER3	2.2675
USP30	0.28
BCL2L12	-1.14633333333333
KIF26B	1.768
ZNF416	0.522
ZNF225	0.67
C17orf70	0.325
ZNF554	0.9
RAE1	-0.645
TNIK	-1.8585
ACTN3	-0.5785
MGC45922	-1.0435
CCNA1	-1.54483333333333
RYK	0.2805
IL26	-0.389
LRP3	-0.324166666666667
QARS	0.13075
SOX7	1.05521428571429
BID	-0.8825
OR2S2	0.3865
CXCL14	2.88675
C11orf47	-0.1905
MGC29891	1.527
HSPB8	2.2567
PRDM14	-2.8255
NUFIP2	1.19525
MNAT1	0.1035
ZDHHC2	-0.0690833333333333
MBNL2	1.771125
ADD3	-0.58725
CSNK2A1P	-0.01425
KLK6	-2.13783333333333
TMEM111	0.7527
KIAA1279	2.6895
NUBP2	-0.216
RAB42	-2.09675
ID3	-1.5497
TM9SF1	1.213
MDP-1	-0.765
POU4F2	1.77
IQCK	1.92875
C16orf14	-1.06375
CAPN3	-1.711
FAM43B	-1.05525
RECQL	-1.09575
AP1G1	-0.384285714285714
CTNNBL1	-0.5615
ECHDC1	0.086
SMARCC1	0.1011
FOXQ1	-2.72325
GNAI3	0.339333333333333
POLG2	-0.79525
CD4	0.401375
ITLN1	-0.282
EBI2	3.3805
IRF1	-0.75225
PTPRE	0.8028
PTK2B	-0.1
NXNL2	-0.865
SOX4	0.838611111111111
TSPAN3	1.47983333333333
SH2D1A	-3.93816666666667
C8orf58	-0.993666666666667
USP20	-0.7475
DUSP22	-1.21391666666667
CALB1	-1.9635
L3MBTL2	0.0560833333333333
MCRS1	-0.06875
TMEM118	-0.2905
C18orf8	0.742166666666667
FLJ10241	0.921875
GJA12	-0.44525
PKD1	-0.3785
ZFP3	0.1875
JAM3	-1.895
LAPTM4A	1.2862
DIRC2	0.6135
KIAA2022	-1.62833333333333
MYOM1	0.311
TRPM8	-2.85566666666667
MOP-1	-0.377
PHKG2	-0.0695
ZNF650	1.971125
KIAA1522	2.332875
PSG8	-1.317
DDX19B	-0.618
MOBKL1B	-0.40775
DIAPH2	-0.636083333333333
PTPN12	0.70275
CLN8	-0.8806
CRYZL1	0.145666666666667
CRY2	0.554583333333333
FCGR2B	4.164
PNPLA4	2.393
ZNF454	-0.7145
DKFZp434B1231	-0.12875
CLDN11	-0.1473
RFWD2	0.565333333333333
CIB2	0.0966666666666667
MXRA8	1.70075
HRK	-1.794125
MAML2	-0.7
C4orf31	-0.6085
C6orf192	-1.79825
COG6	0.238875
FAM5B	3.841
NFATC1	-0.8801
SEPT10	0.21275
SCYL1	-0.5889
RPP40	-2.10825
SCOC	1.9254
KIAA1450	1.04025
CTDSPL2	-0.315
TBX5	1.178
NAPG	-0.338375
RHD	-2.6605
C14orf45	2.75933333333333
ZBTB22	1.5845
PLCG1	-0.79
ANKRD10	-1.375625
AQP7P2	0.8675
TAGLN2	0.101333333333333
HTR2C	2.22083333333333
SLC16A7	-1.18116666666667
C17orf83	-0.38075
TSGA14	0.11375
MDH1	0.16225
PPP3R2	0.668833333333334
DCBLD2	-2.0185
RBM33	-0.604875
DPH3	-1.8735
SYT10	-0.886333333333333
FMO4	1.774875
THYN1	-1.4235
DRD5	-1.9845
OTOR	0.579625
PGRMC2	0.4635
KATNAL1	-0.0313749999999999
PAQR6	-1.641
UBE2I	-0.17675
C14orf28	-0.42425
C8orf70	0.01675
FLYWCH1	-0.4385
ANGPTL3	-0.90175
GLRX2	-0.416
ATP11A	-0.618642857142857
ARL5B	0.063625
MUC16	-2.52975
SLC25A5	-1.28414285714286
ACRC	-1.72325
MYO1C	0.115875
FAM89B	-0.391833333333333
FAS	-0.660625
KIFAP3	1.19
GLRA2	0.1935
BTN3A2	-1.0449
CNKSR3	1.9385
CSTF3	-1.20833333333333
ARPM1	-0.56725
KIAA1530	-0.845
C9orf150	4.0455
PRKCI	0.12875
tcag7.1015	-0.6715
SOD3	0.18875
ZNF574	0.4095
CYP21A2	0.277
RPL12	0.51075
COMMD2	-0.34875
WIZ	0.41125
LOC344405	-1.50675
ALDH4A1	-0.161117647058824
CRYAB	1.055
COPA	1.33926666666667
PCDHGA7	-0.158333333333333
KIF11	-0.82575
RASD2	0.287375
SLC26A3	0.1045
ZNF175	0.2145
JAKMIP2	-2.65975
C8orf4	0.545
PTHLH	0.415
SLC40A1	2.3635
OR7D4	0.213166666666667
PCDHB17	-0.1605
CD36	2.64185714285714
C6orf203	0.2916
PRKG2	-0.9015
LOC400566	1.30725
ANAPC13	0.32025
SLCO3A1	-0.86175
ZNF692	-1.9225
FANCL	-0.9575
SH3GLB1	0.63875
C12orf61	-1.1105
KBTBD6	1.553
SUPT5H	0.19875
XRCC6	-0.6946
HUS1B	0.0504
FAM133B	-0.531071428571429
LOC728276	-0.66
KCTD18	1.212
SOS2	0.959166666666667
CCDC99	-1.34325
C1QTNF5	1.981
NNAT	1.2545
USP16	0.44625
LARS	-0.682875
ZBTB2	0.0895
ABO	0.408666666666667
TRAF3	-0.25925
GALNT5	-1.9055
NAP5	1.647375
ALG14	0.4025
KIAA0515	0.302461538461539
WDR75	-0.262166666666667
TEX261	0.404583333333333
LY86	-0.79275
LOC389072	-0.052
FLJ13611	0.14975
MRGPRX2	0.517
SNRPA	-0.371375
OR2G2	0.144
GPRASP2	-0.268
C7orf42	0.0261
C9orf163	-0.537
CYP11B2	-0.141
FCRL3	0.716833333333333
PRDX1	0.87775
FGB	-6.94733333333333
COX17	0.414666666666667
C16orf33	0.003
PIWIL1	-0.1388
FOLR1	-3.41283333333333
KIAA0082	-0.113
FREQ	-1.45
TMCC2	-0.833833333333333
TCF12	0.345166666666667
ZNF721	0.95875
FAM130A2	0.66475
POU4F1	-1.541
SNRPF	-1.5595
SGIP1	1.982
ZNF641	0.955
EMG1	-0.662
PRRG4	0.5975
HIRA	-1.62725
MYNN	0.382833333333333
AEBP2	-0.12975
TBXA2R	-0.179166666666667
ISL2	-1.49016666666667
PCDHB11	-1.746
RNF144A	-1.351125
MARCH5	0.774625
DULLARD	-0.556833333333333
DCLRE1B	0.194166666666667
ITGA8	0.276
TP73	0.28775
PRKCD	1.53825
NDUFB4	0.66275
ATP13A4	0.726125
ANTXR2	-1.18133333333333
COL4A3	-0.113333333333333
MYO10	-1.3618
SLC6A18	0.0175
PEX1	0.45775
TMEM74	-1.35283333333333
RBM19	-0.37925
TAPBP	0.36345
RUNX1	0.555375
MID1	-2.66183333333333
GPR64	0.7375
RASEF	3.67625
GABRG1	0.392142857142857
MYO16	-1.1655
DBF4	-1.0215
TSHZ2	1.79775
RIPK2	0.17075
PPTC7	-0.245333333333333
KIF4B	-0.607
LRRC31	0.18075
ZNF540	2.04325
EFNB3	0.0913333333333333
LOH12CR1	-0.1985
STON2	0.623166666666667
GLP1R	0.9825
CSTF2T	-0.25325
IREB2	-0.738875
GRSF1	1.18
PDCD7	-0.17
LRRC43	2.302
CNR1	0.117333333333333
IL1F7	-0.7425
C12orf64	-0.14875
FAM69B	-0.611
NR2E1	-1.81333333333333
MS4A6A	1.5444
FTL	-0.4904
C7orf36	0.0975
PCLO	2.0633
DYRK2	-0.19975
ARIH2	-0.429375
SAMD7	0.325
SCNN1D	-1.05025
SLC32A1	-1.665
C22orf25	1.22833333333333
MRPS18A	-0.2584
GPR112	0.495
EARS2	0.4555
ERN2	0.056
ATPBD3	-0.755833333333333
PRH2	0.314
CDKN2D	0.713833333333333
PGLYRP2	3.2615
TRIM40	0.13075
SEC14L3	-0.0426666666666667
SLC22A1	-0.475
BTN2A3	-0.34025
RASA4	0.76225
CCNL2	-0.711583333333333
MYBPC3	0.1
GJA4	2.36925
CDC42SE1	1.358875
TRPV2	-2.11125
MYPN	-4.3812
SIM1	0.112
CDADC1	-0.01875
ZFHX4	-0.4405
NIBP	1.10683333333333
ADAMTS19	0.34825
ABTB2	-1.5105
TSPYL2	0.54675
EIF2S3	-0.323
SOX30	-0.2095
AP2A1	0.6635
DKFZP564O0523	0.639833333333333
LOC285398	0.413
CDH18	-4.642
CHL1	0.472625
GATS	0.1046
TBC1D2B	0.312333333333333
OR1J1	-1.21
GSN	1.33083333333333
DPCR1	0.13125
GARNL4	-0.427666666666667
SMARCA5	0.06725
PLEKHG3	1.11833333333333
ZBTB45	1.047
FRMD6	-0.823166666666667
PLS1	0.3645
DGKZ	-0.7
EFNA1	1.3935
WDR85	-1.129375
ANK2	-0.11825
PAGE4	-0.934833333333333
SENP6	1.886
AKR7A2	1.20833333333333
FKBP10	-1.81675
VEGFC	-2.447
LARP1	0.4088125
SRBD1	0.27375
ITGB6	0.9635
SLC1A2	-0.379928571428571
INVS	-0.549666666666667
MPO	1.61625
MOBKL3	0.7254
CUTL2	-2.105625
KLK2	-0.0275833333333333
VIM	0.10825
REG1B	0.222166666666667
PCDHGC4	0.04875
C3orf34	-0.340333333333333
SUMO3	0.203666666666667
CST9L	1.4655
MLL4	0.33
SPR	-0.287
SAMD9L	0.4385
ABCE1	-0.1185
SUPT3H	-0.660166666666667
ACTBL1	-0.66925
ADAMTS4	0.779333333333333
SLIT3	2.26525
RHEBL1	-0.7185
NPM2	-2.057
MAN1C1	3.21375
KIAA1856	-0.10425
HSPA6	2.41875
LOC388152	-0.9705
C10orf140	3.224
ZDHHC12	-0.4455
LIN7A	0.5988
PHC2	0.336583333333333
SPHK1	-2.21925
TRIM26	0.3949375
FAM83E	1.124
C18orf24	-0.759
ZNF578	0.242666666666667
ORAI1	-0.28225
RUVBL1	0.127916666666667
C7orf20	-0.1575
APAF1	-0.6365
SLC36A4	-1.80366666666667
MYH11	4.29866666666667
NEK1	0.8306
MPP2	1.363875
C12orf24	-2.98
TNK2	0.0024375
ZNF289	0.398
MATN3	-0.0912857142857143
IFNGR2	0.508166666666667
ITPR1	2.29225
EBF3	2.7827
TBC1D20	-0.1262
OR10P1	0.10825
DDAH2	0.843
SHPRH	-0.578375
STX7	-0.1815
LOC554248	-1.9285
BCAR1	-0.40275
ATXN3	-0.26725
TRIM27	-0.01725
CDC42EP2	-0.8725
CHP	0.2955
SOX17	0.87225
ZNF259	-1.61233333333333
CHCHD1	0.02675
ZDHHC19	0.2115
GBP2	0.9155
GARNL3	1.88275
MRC2	-0.30575
C1orf52	-0.045
AOF2	0.0515
LRPPRC	-0.0413
ACVR1C	-0.095
TM4SF18	2.33183333333333
TMEM169	0.078
PPP1R16A	0.284
EBF1	0.588333333333333
RRS1	-0.101666666666667
SNX2	-0.2175
OR2T2	0.101
RBX1	-0.5375
ANKRD54	-0.0675
TSNAX	0.233166666666667
TMEM83	-1.6345
ZBTB7A	0.80275
ATM	-1.735
LOC338328	1.547
TIE1	1.49233333333333
HIST1H3G	0.0103333333333333
PASD1	-4.97733333333333
TINAG	-0.09275
PCDHAC2	-0.1835
LRRC15	-0.113625
WBSCR17	-0.56725
TFF2	0.046
PARP2	-0.7515
NDFIP2	0.512625
PCDHGB2	-0.4415
WDR60	1.0065
MAP7D2	-1.7194
USP45	-0.41775
GSDML	-0.68325
TNS1	-0.1422
PLCD4	2.88375
IQCD	1.09383333333333
SMPX	-2.66
CD9	1.799
SRGN	-0.035
CASP7	2.604375
INOC1	0.650833333333333
DKFZp451M2119	0.11525
VMAC	1.9565
USP53	0.4091
CAMK1G	-0.118375
TMEM106A	0.727
CDC20	-1.6687
ACSL5	-2.00533333333333
CBWD5	-0.641375
C1orf87	-1.24516666666667
KIAA1274	-0.442
PRUNE2	0.6715
LYPLA2	0.707333333333333
DOK6	-1.72983333333333
GPR149	-0.47725
FAM30A	1.06625
TMEM129	0.60775
SLC35B3	0.68675
ACPP	0.5821
LOC200261	-2.3445
SLC4A7	-1.3864
CCDC40	2.98475
GART	-0.995
THOP1	-1.52775
SCARB1	-0.142875
CACNA1F	0.575
TRIAP1	-0.374
SYT14L	-1.0935
SFRS8	-0.0275
PBOV1	0.40075
GOLSYN	4.05025
GJB7	-0.853
CAMK2N1	1.03683333333333
GREM1	2.07575
FLJ20433	0.88075
QPCT	-1.4055
PRKAG2	1.25933333333333
H2AFX	-2.105125
C6orf154	2.21
PLOD3	-1.26075
ZBTB39	-1.75816666666667
WASF3	-1.15158333333333
DRG1	-0.37575
PRR4	0.91
SPCS1	0.147
KDELR3	-1.2565
SRP19	0.1495
GABRA6	0.589
MFSD1	0.3465
MMEL1	2.61525
PDXDC2	-0.4959
BUB1	-2.37477777777778
RNF138	-0.73025
MYLPF	-0.1935
AIF1	-0.627166666666667
DYNLRB1	0.8464
HCN3	-0.692166666666667
HIST1H2AI	-1.054
MAP4K5	0.0944166666666667
LASP1	2.33675
LOC130951	1.2975
PLAA	0.959125
KRT6A	-1.4385
C6orf117	-3.279625
ARHGAP23	-0.599
PTF1A	-0.072
GPHA2	-0.272
LCE3B	-0.082
MCL1	1.04428571428571
EHBP1	-1.07941666666667
PRNP	-2.2796875
ZSCAN1	0.32975
C1orf113	0.515833333333333
FOXA3	-3.528875
NEB	0.1785
ASGR1	-4.98983333333333
CTGF	0.719333333333333
RAB17	1.92866666666667
MST101	0.531
JARID1B	1.2445
USP37	0.8454
PTBP1	0.434666666666667
PTPN7	-0.999833333333333
CDC7	-1.92716666666667
SNX7	0.208
ZNF335	-0.05225
CPT2	0.08225
HEATR1	-1.889625
HSPC152	-0.804625
C5orf40	0.359
PSME1	0.166666666666667
STAG3	-2.76875
TMEM154	1.03883333333333
KLHL32	0.433833333333333
TSGA10IP	-0.738
