Hybridization REF	TCGA-E2-A14T-01A-11R-A115-07
GOLSYN	1.94025
GJB7	-2.9435
CAMK2N1	2.16
GREM1	2.71283333333333
FLJ20433	0.666
QPCT	-3.616875
PRKAG2	1.38933333333333
H2AFX	-0.73675
C6orf154	1.88625
PLOD3	-0.38775
ZBTB39	-0.629
WASF3	1.41558333333333
DRG1	-0.92975
PRR4	0.2535
SPCS1	0.062
KDELR3	-1.54916666666667
SRP19	0.0535
GABRA6	0.365
MFSD1	1.2215
MMEL1	2.47975
PDXDC2	0.1612
BUB1	-2.514
RNF138	-0.818875
MYLPF	0.01
AIF1	0.620166666666667
DYNLRB1	0.7067
HCN3	-0.358333333333333
HIST1H2AI	1.06225
MAP4K5	-0.48575
LASP1	1.671875
LOC130951	1.1295
PLAA	0.9855
KRT6A	-0.409
C6orf117	-2.5565
ARHGAP23	0.037
PTF1A	-1.2275
GPHA2	-0.16925
LCE3B	0.4445
MCL1	0.0224285714285714
EHBP1	-1.01391666666667
PRNP	-0.5495
ZSCAN1	0.099
C1orf113	-0.656333333333333
FOXA3	-2.475875
NEB	1.075
ASGR1	-3.63516666666667
CTGF	1.2295
RAB17	1.50333333333333
MST101	0.9165
JARID1B	1.0456
USP37	0.1806
PTBP1	-0.227166666666667
PTPN7	-0.421333333333333
CDC7	-2.59933333333333
SNX7	-0.60775
ZNF335	-0.41525
CPT2	0.49125
HEATR1	-1.107375
HSPC152	-0.336
C5orf40	0.17175
PSME1	0.335
STAG3	-1.98425
TMEM154	1.763
KLHL32	-0.351833333333333
TSGA10IP	-1.132
SUV420H2	-0.429666666666667
SF1	0.0281
2'-PDE	0.651875
PNLIPRP2	-2.6685
TRSPAP1	-0.0291666666666667
NUP210	0.171833333333333
ANP32C	-1.6775
RAB11B	-0.0138333333333333
ASB15	1.2045
ITGB3BP	-1.6355
UBASH3A	-1.60925
YWHAB	0.774875
TPRX1	-0.11825
LY6G5C	0.275375
SLC7A2	-0.0895
CLK1	0.0359
HSD3B7	0.219833333333333
VDR	3.271
C16orf74	-0.56675
ACE	1.31125
PSMA2	-0.142833333333333
CCDC131	0.323375
ZNF213	0.851166666666667
EML2	-0.4135
ALS2CR13	0.7595
GLYATL1	2.04525
DSPP	0.046
DHFRL1	-0.50825
C10orf30	-1.91
SH3RF2	-1.649
LOC197322	0.156833333333333
DLL3	-0.41625
TIGD7	0.0025
GFRA3	0.1105
CPA1	0.556333333333333
RTN4	0.6765
PPT2	-0.8515
FASLG	2.18466666666667
FOXP4	0.077375
RPL26	-0.549
GNL3L	-0.491
FMR1NB	0.5115
CD163	6.1765
SGPP2	2.996
GIMAP2	0.52475
CD37	0.888833333333333
DPT	3.09816666666667
NBLA00301	1.10525
RGS5	1.73408333333333
C9orf4	-0.0105
ACTL8	-3.02933333333333
PRKAR2B	-0.957125
OPLAH	0.5345
C20orf134	1.91475
SPACA5	0.1
TBL1X	-0.820833333333333
TSPYL3	0.6115
CHCHD3	-0.839
CRKRS	0.368666666666667
GPR65	5.04625
DFFA	-0.819125
FUT1	0.7735
C6orf204	0.228166666666667
TMEM51	-0.0095
ZNF580	-0.3105
CMTM2	0.4395
C20orf200	0.0365
EZH1	0.69
FDX1L	-0.810125
MRPL32	-0.45075
PCAF	-0.069
ALOX15B	1.0995
CD59	-0.349166666666667
CDK9	0.376
ERP29	-0.063
TTR	-4.38
BCMO1	0.108
DDIT4	-1.394
PTGDS	2.50175
C3orf63	-0.0428333333333333
BST2	-0.45025
CYP1A2	-0.159
C5orf25	0.41125
STX1A	1.52452941176471
OR2A12	0.2415
SH3BP5L	-0.37875
SERINC5	1.090375
USP6	0.4866
MRPL3	-0.869333333333333
POMP	0.547875
INPP4B	0.31
GMPPB	0.12325
EAPP	0.023
AHSA1	-0.5185
ABCA11	0.5585
SLC5A6	-0.777083333333333
HIVEP2	-0.0625
SUMO2	-0.585625
KIAA1822L	-1.24216666666667
C11orf67	0.0125
TXK	-1.014375
PHCA	0.6184375
ICAM4	-2.12
FPGS	0.031
SNRPA1	-1.21375
KCNJ4	-0.64275
KIF6	1.0397
HIST1H2BG	0.146666666666667
SLC5A5	0.06825
ZNF354B	-0.5495
IL12RB2	-0.000250000000000004
C11orf76	0.2815
GAL3ST2	0.1905
AIFM2	-0.433875
SYNC1	0.107125
UBL3	1.270125
PIK3CG	-1.3925
NLN	-0.8182
BCORL1	1.15975
CD5L	0.13225
ZNF238	-0.947333333333333
KIAA1394	-1.05425
C16orf55	0.4876
CYP3A7	-0.66475
KRTAP3-1	-2.6935
TFDP1	-0.1335
MND1	-2.6415
NODAL	-0.1355
GTPBP4	-0.96925
TUBGCP2	0.2805
SLITRK5	-2.54625
CIC	0.632
CD79A	1.149
SAMD14	0.894833333333333
TNPO3	0.1525
OR10G3	-0.6445
OR10G8	0.437
CCDC111	0.465
HOXC9	1.61775
DCUN1D1	-0.283833333333333
CYB5R1	1.37025
TSR2	0.839
DAB2IP	-0.0326
SLC6A5	0.006
RAB3D	0.75725
DCUN1D4	-1.131
ERBB3	0.9275
SDC1	-0.126
ATP6V1H	1.07316666666667
SYK	1.578
ST20	-0.3
C13orf30	2.588
WDR40A	0.439
ADMR	0.085
LOC388335	1.20225
ACSM1	-0.46
TDG	-0.107833333333333
FLJ11235	0.41825
MRPS5	-0.994
AGPAT2	0.558666666666667
SLC12A1	0.023375
CYP27A1	1.332
THAP7	-0.76775
XPO1	-0.799166666666667
ALMS1L	0.771666666666667
C1orf2	0.50875
ZNF777	0.2235
CAMK2A	0.065
SMC1B	-1.28
IHPK2	-0.157066666666667
LEMD1	-2.92775
NKD2	-0.1211
CLU	-0.459642857142857
ARMETL1	-0.8735
PABPC4	-0.07275
CXCL12	1.4405
TFAP2C	-0.6973
TTTY8	0.556
ABCB10	-0.9689
ENDOD1	0.00950000000000001
IDI1	-1.23
KCTD6	2.4365
CCDC105	-0.002
ULBP2	-1.223
ZDHHC5	0.876
WNT8A	0.28975
COMMD10	0.36025
KLHL12	0.59025
GPR50	0.1415
NR5A2	0.256
OXGR1	-0.191166666666667
EHD3	0.80625
CAPRIN2	-1.080375
KLRC3	-4.333
SF3B1	0.116785714285714
IPO7	-0.3175
ALDH1A1	-1.259
ANKRD5	1.953125
TSNARE1	0.0545
DDEFL1	0.30175
RNASEL	1.956
DNAH9	-1.02575
HELLS	-2.6195
TNS4	-0.1975
NAV1	1.2709
KIAA1409	1.8585
C20orf26	4.46933333333333
TUBG1	-0.28175
IRX2	-1.3835
CNGA4	0.3565
MGC50559	0.704666666666667
OR4K17	0.1535
TM2D2	0.799666666666667
FAM32A	-0.31325
TXNDC14	0.09725
CCBL1	-0.7325
ANK1	-1.354
PRSS23	-1.083125
PPM1L	0.981
SPATA20	1.11225
APCS	0.23975
C14orf122	-0.7945
PSMB5	-0.244375
C6orf10	0.1392
SETDB2	-0.488333333333333
SPNS3	-1.582
SGMS2	-0.484
MXD3	-0.885333333333333
MON2	-0.4022
CARTPT	1.2905
HNF4A	-1.03066666666667
RABEP1	0.2466
TNFRSF10B	-2.3255
USH1G	0.1745
PPAP2B	-1.31633333333333
TMEM16K	0.1755
CTDSP1	0.570833333333333
CDK5R1	0.156166666666667
GABRR1	0.1325
OPN1LW	-0.0445
FAM98C	0.8845
DBN1	0.0775
ACAD10	0.33175
QTRTD1	-0.11075
WNK3	-0.824166666666667
RPS19	-0.8965
C1QB	3.08975
OTUD5	0.27275
SLC41A2	-0.182166666666667
TMEM22	-2.26666666666667
KHSRP	-0.696916666666667
TNFRSF11A	0.131333333333333
FBL	-1.47783333333333
IBTK	0.6755
OXER1	-0.234
CBLN4	0.658
GPR172B	0.636333333333333
CFTR	0.3535
VSX1	0.8325
CAMK1D	-0.25725
LOXL3	-2.218
RTP4	1.02825
SLFNL1	-0.117
KIAA0828	-0.04775
PAR5	-0.5305
LOC723972	-1.78875
GDI2	-0.686
CEBPA	0.8594
MLF2	0.5655
AFMID	-0.97575
ALOX12B	-0.5915
BPHL	-0.17375
COX5B	0.30725
S100A10	-1.1388
THOC6	-0.60225
NHN1	0.563
RRP12	-0.0945
ARID3B	-1.706
CD3G	-1.95883333333333
KIAA0133	-0.576
NAT11	-0.271166666666667
PPAT	-0.652833333333333
SIRT3	0.5176
TCERG1L	-1.24625
NIPA1	0.9326
DPP8	0.2007
IL7R	-0.216166666666667
ZFP64	-0.02075
DMAP1	0.0813
TRMT12	0.3225
TLR4	1.6097
WFIKKN2	-0.32475
RAB12	-0.898833333333333
DDX51	-0.468833333333333
KIAA1086	-3.2165
ZNF295	-0.719666666666667
ACVR2B	-0.210357142857143
LOC494150	-0.845
ZNF517	0.04
DNASE1L2	-1.25416666666667
SUFU	0.285416666666667
LOC283677	0.3005
LMO3	0.667
PPP2R5D	-0.143833333333333
ZNF587	0.2754
HIST4H4	0.965
CYP2C8	0.83325
C1orf80	-0.425666666666667
DOCK5	-1.159
C9orf24	1.598
OR5AR1	0.802
C11orf24	-1.00475
UNQ1940	-0.56875
CAP2	-2.26716666666667
TIMM44	-1.24575
DSEL	-1.7675
ROM1	1.48425
FBXO4	0.25625
MYLC2PL	-2.2765
MLH3	0.586
NOX1	0.399833333333333
DPEP2	1.6085
DNAJB5	-0.09775
RLTPR	-0.2355
MBIP	-1.06566666666667
COPB1	0.278666666666667
SFTPA1B	0.0905
C10orf4	-0.6158
PRELID1	-0.23325
NOLA1	-0.8175
C19orf24	0.36325
TLR9	-1.775
HLA-DMA	2.47975
HCRP1	-0.728
GPR137	1.19616666666667
ITGA11	-0.551333333333333
PHF13	0.735
MARK4	0.559
METTL4	-0.86075
MBD3	-0.4964
LOC134145	0.54375
FGF3	-0.16
SLC35A3	1.842875
CLEC16A	0.275
AMOTL1	-1.17458333333333
FLJ31438	-0.39925
PAICS	-1.67375
TOMM40L	0.1235
MMD	-0.25825
KLK10	0.3569
NIT2	0.486
SERPINB10	0.4425
KLF15	-0.683
CCDC5	-0.56775
WSB2	-0.075875
ME3	1.2595
CACYBP	-0.522666666666667
TCTN2	0.655
JAK1	0.967375
C2orf25	-0.42575
GPD2	1.4475
FBXL11	0.313
CDV3	-0.402416666666667
GALNT11	1.533125
NDUFA12L	-0.9905
FLOT1	0.195714285714286
TOR1AIP2	-0.43025
MMP25	0.15
C1orf164	0.5259
CHST5	0.367
LYRM4	-0.8324
GPER	-1.0275
HIPK2	0.911333333333333
DAP	0.5529
ZMIZ1	0.481166666666667
DDX58	0.7535
DCC1	-2.00675
AKT1	0.314875
ENPP6	0.565333333333333
ERVWE1	-0.314166666666667
CDC34	0.16125
RNF125	-1.69875
CASC1	3.38725
SHROOM2	0.772
RRM2B	1.09066666666667
COL6A3	1.508
TMEFF1	-2.8025
PLEKHA4	-0.4878
LYSMD1	0.695
SEPT1	-0.817166666666667
AOF1	0.2585
GNPAT	0.19125
WDR18	-0.6095
HSD17B12	-1.04566666666667
HIST1H2BM	0.294666666666667
INDOL1	-0.8395
SUDS3	0.03425
C1orf192	1.681
CYP2B6	-0.515
TBC1D2	1.10816666666667
SLC25A12	-0.638875
ERCC6L	-1.25583333333333
MGC10814	-0.715
POLR2C	-0.437666666666667
ZNF77	-0.134666666666667
EIF3K	-0.394
HPX	0.7215
ANKRD27	-0.353125
MALAT1	1.1855625
PLB1	0.621333333333333
HRNBP3	-0.92625
CPSF4	-0.51
OR52N2	0.0575
PIP5KL1	0.63725
GH1	0.17775
HPS5	-0.2475
SLFN5	0.502
POP5	-1.167
OVOS2	-3.92
C20orf108	-1.36025
MARS	-0.5815
CLRN3	2.13233333333333
ARSE	-0.7485
PPIE	-0.377666666666667
PHACS	-0.0118333333333333
GP5	0.3075
IL8RB	0.584333333333333
FCRLA	-0.406625
ARRDC1	0.1606
KRTAP9-4	0.24875
ZNF613	-0.1885
OR11A1	0.1225
TMEM132B	-2.66625
PGLS	0.25975
BSND	-2.59483333333333
KCNK18	0.2985
FOXD4	2.0015
SV2C	0.48425
LCN2	1.29983333333333
ZNF490	0.4231
C3orf15	3.0352
CACNA2D4	-0.138166666666667
CBX5	-0.678
MAGEB4	0.091
BOLA1	0.63
PPP2R5E	-0.497
COL5A1	1.16133333333333
ASB7	-0.470833333333333
SFT2D1	-1.614
DERL1	0.2999
RABL2A	0.046
MOAP1	1.006
KIAA1545	0.643
F3	0.4085
PLEKHM2	-0.19875
CCDC89	0.762833333333333
EFCAB1	1.352875
TMEM48	-2.11375
SEPHS2	2.19825
PYGM	-0.558
PRICKLE1	1.429
WNT5B	-1.89625
TAS2R38	0.892
IMP5	-0.41675
KHDRBS1	-0.2059
LARS2	-0.693166666666667
C3orf28	-1.71275
FTCD	-3.1115
C10orf68	1.09166666666667
DGAT2L3	-0.14325
PSEN1	0.363666666666667
MGC33657	1.07825
PLA2G4B	0.720833333333333
CDKN2A	-0.920083333333333
DLX1	-2.69
TSHB	0.3065
C18orf37	-0.49775
MEX3C	0.235375
MAMDC2	-0.53075
PDIA4	-0.366
ATP5E	0.674
CASP2	0.0250714285714286
SERBP1	-0.637346153846154
ZNF341	0.578833333333333
TESC	-2.19575
TMEM31	-1.06375
OR51I2	0.511
YTHDC1	0.554785714285714
JUN	1.56916666666667
AGMAT	-1.9765
PCNXL2	-0.31125
ATAD5	-1.8395
STK38	-0.619
AZI1	-0.50125
RBP1	0.331
C4orf26	-0.926
KIAA1026	1.11975
TMEM101	0.9965
HSFX1	0.74
TREX1	1.0025
C18orf10	-0.5805
TRIM15	-3.012375
CA6	0.3885
CEP57	-1.8675
AR	4.07616666666667
SESN2	-0.609
KIF3C	1.04375
EPB41L5	1.316
ARHGEF10	-1.71477272727273
POLR3D	-1.498625
INDO	-2.42133333333333
GABRA3	-0.53
SCG5	-1.3343
E2F3	-0.786
TIGD5	1.01175
FGD6	0.453833333333333
KLHL3	1.018
SCGB3A2	-1.9775
URP2	0.607333333333333
ATP6V1B1	2.173
CALML6	-0.443
LOC100049076	1.9735
TMF1	0.68775
LOC388503	-0.058
CDH5	2.388625
RPS6KC1	0.232166666666667
DAAM1	1.8313
TNFRSF10D	-0.8205
GSTT1	-0.3331
INPP5A	-0.177
TRAF3IP1	1.7176
SMARCE1	0.650142857142857
VRK1	-1.991
TTC16	0.68075
AARS	-0.446166666666667
ARHGAP27	0.6265
ZAK	0.230071428571429
ACSM2B	-3.26575
TRAP1	-0.5485
MRPL53	0.27225
RNF44	-0.10925
NPTXR	0.6845
DPYSL3	-0.5925
APP	-2.0092
GLS2	0.062
MNX1	0.964333333333333
CMTM7	-1.4095
OR10A7	-0.2115
NYD-SP21	2.45866666666667
ORC5L	-0.22975
SLC16A10	-0.760375
TMEM178	-0.474
LOC441601	-4.618
PTGIS	0.72525
KBTBD7	1.14625
C19orf41	-0.14025
CEACAM3	2.261
KRT23	-1.129
SERHL	1.801
PNKD	0.2795625
UBC	1.1655
ATRN	-0.037625
HAPLN1	-1.686
RANGAP1	-0.4335
C10orf26	0.972666666666667
KCNA7	-0.544
SRY	-0.802
LOC376693	-0.535
HIST1H2BF	0.53525
CDCA8	-1.83466666666667
MLC1	-2.18525
TNIP3	0.06775
OR4D1	0.0745
IFT52	-0.0203333333333333
GOLT1A	0.579666666666667
UTP20	-0.163375
RP3-402G11.5	-0.709
PRSS33	-1.31625
PMPCA	-0.45375
APOB48R	1.92383333333333
GLTP	0.69975
MPL	0.30925
C9orf78	0.37425
ADAM12	0.67925
CSPG4	-0.7495
LOC144305	0.6905
KRTAP4-10	-0.1987
PAK1	-0.863
ADCY7	-0.7601
TAS2R43	0.371
FRAS1	-2.193
PPP1R14A	0.337333333333333
OR2B6	-0.68425
ATP13A1	0.0516666666666667
SIDT1	0.98525
C1RL	1.046
PRKRA	-0.123
TLN1	-0.1293
RP11-50D16.3	0.0504166666666667
MITF	-1.95241666666667
GYS1	-0.329
LYG1	-1.99566666666667
NSMCE4A	-1.235
DNAI1	1.05225
HOXD11	-2.435
FNBP1L	1.4484
DHX35	-0.4955
LCE3E	0.267125
SLC33A1	-0.218
DCLK3	1.89583333333333
TRIM33	0.115833333333333
TMCC3	0.588166666666667
FBXO42	-0.129666666666667
C1orf27	0.1313
C17orf50	0.173
RNF14	1.10075
SLC4A8	0.715
RAB3IP	0.7055
COX6C	3.59192857142857
PCSK1	5.4751
SLC13A1	0.684375
ARF6	-0.2275
KIAA1009	0.28225
HOXA13	-3.34575
HMGN1	-0.739
CXADR	-1.88608333333333
MGC14436	0.0765
UTF1	0.462
TSC22D1	0.7823
BZRAP1	1.585
PUF60	0.45075
SHC1	0.225625
HOOK3	0.6452
LIMS2	0.196
BAHCC1	-0.0183333333333333
CLCC1	0.986666666666667
ENTPD3	2.65933333333333
SMO	-2.331
PIK3R5	2.0255
CDC14A	1.07708333333333
KRT1	1.711
ENOX2	1.06183333333333
FLJ22655	0.94875
FPRL1	0.554
INTS6	-0.05
ZCCHC5	0.6905
SMC3	-0.64125
C6orf123	0.9365
FLJ20160	3.446
LOC653391	1.3795
GSS	0.05125
NT5M	0.004
SIX5	-0.6655
TAF5	-1.2165
KCNA1	-0.0956666666666667
ANLN	-2.38783333333333
MGC45491	-1.214
SSTR2	2.57625
LYPD4	0.09775
TH1L	-0.416875
CHRNA5	-2.8595
PNMA6A	0.06925
FLJ16369	0.0085
DLX2	-4.0193
C6orf108	-0.638916666666667
ALDH3A2	-0.204666666666667
CLEC1B	0.435833333333333
LEPREL2	0.87525
FOXJ1	2.0119
OR1D4	0.036
PPIL4	-0.6315
MTRR	-0.94575
SLC27A3	1.714
HTR7	-0.172833333333333
MIB2	-0.289125
BHMT	-1.843
A2ML1	-0.1925
MSMB	3.620125
KIAA1383	1.422
TRUB2	0.371
PF4	1.13
IL1F5	0.205666666666667
LRRC37B2	-0.000250000000000028
IPO4	-0.447
FIGF	1.62175
QDPR	-2.216
ZNF598	-1.11475
BOP1	-0.66775
MAPK12	-0.646833333333333
POLR1E	-1.16125
CEECAM1	0.0555
INSRR	-0.05175
SIPA1	1.10075
ULK4	0.688166666666667
BTN3A1	-0.2924
FABP5	0.6611
KBTBD3	1.961
SORT1	0.821583333333333
YWHAQ	-0.407625
LRIT1	-0.102
KIAA1704	-0.438
MEIS2	-1.7905
ENOSF1	-0.100166666666667
PCDH7	-0.480785714285714
FZD9	-2.292
RPLP1	-0.1555
ZNF75A	0.8285
P4HA3	2.4895
NKX6-1	0.1235
CTA-216E10.6	-0.381333333333333
IFT140	1.1755
DENND1A	-0.14375
ALCAM	1.2747
ABHD2	1.80886363636364
QPRT	-0.81
TRAM1	0.318357142857143
ATP1B4	-0.146
NUP37	-2.177
SAA3P	1.5755
SLC22A6	0.48125
KIAA0265	0.071875
ZNF41	0.31675
ADAM19	-0.238
ERAF	-0.98725
DEFB119	0.523666666666667
DNMT3B	-3.70066666666667
SNF1LK2	-0.145
MGC24039	-1.43175
TAS2R48	-0.0605
PNLDC1	0.5405
ADAMTS16	0.8355
TMEM92	-1.618
CCT8	-0.877666666666666
POGZ	0.734333333333333
N-PAC	0.3985
GUCA1B	-1.627
ZZEF1	0.1535
OR2C3	-0.1415
ZNF334	-0.067
RANBP6	0.17725
LDHB	-2.921
BAMBI	-2.9585
RAB5B	0.93525
FOXB1	0.5465
MRPS12	-0.6035
MRGPRF	-0.304125
CRIPT	-0.8975
CYP2D7P1	-0.932
RYR1	-0.06325
NDUFA2	0.718125
TRIP12	0.519416666666667
KCNE3	1.89316666666667
MOBKL2B	-1.8443
MIOX	-0.18025
ACOT7	-0.81025
FGF6	-0.803
RASSF5	-0.0459
ATAD3B	-0.6755
IKZF3	0.125
H3F3B	0.528714285714286
C6orf91	0.13
SEC11C	0.40375
TMEM14C	-0.33475
KIAA1632	0.15725
SLC38A4	-1.3655
FGFR3	-1.89375
HES7	0.68575
HINT3	-1.478
ARIH1	-0.6375
FLJ35880	-2.50025
C1orf129	0.331
POU6F1	-0.878375
RPL32	-0.27375
BBS1	1.12466666666667
RGPD5	0.004
SULT1C2	-0.417
KDELC1	-2.32225
PIP5K3	-0.293333333333333
CHI3L1	2.8261
CSDA	-2.19591666666667
VTCN1	0.23925
WDR62	-0.95475
TMEM170	-0.96475
KIF2A	-1.72575
C6orf182	-1.69366666666667
ARL6IP6	-0.822
ZCCHC9	-1.1455
RARB	-1.13766666666667
ZNF320	0.816875
DHX15	-0.58975
PICALM	-0.834
CNOT6	-0.0359166666666667
HIST1H1A	0.1265
ZNF702	-0.232833333333333
OR1E2	0.851
HLF	-1.3804
LOC442582	-1.6875
KIAA0494	2.147
TCF4	0.6699
APOBEC3B	-1.3685
FAM54B	1.1965
MYH2	-2.95575
FXN	-1.49283333333333
C12orf59	0.348
PAEP	-1.749
SPG11	0.785125
VN1R4	0.50025
KCNJ13	-1.38175
NOC3L	-1.176
C5orf36	1.8565
CPAMD8	1.295
MLN	-0.4098
FLJ11184	-0.57325
TIAM1	-0.4745
OR10J3	-0.3265
OR52E2	0.3035
PBX1	1.6073
UBL7	-0.5425
PXMP2	-0.50375
SYTL1	-0.0371666666666667
FAM126B	0.94825
ZNF711	-1.60725
GGA1	-0.0986666666666666
VAMP4	0.7225
BCAP29	-0.0854
C20orf19	-0.903875
ZNF275	-0.110375
NEK6	-0.1715
SETD8	-0.24625
HEXIM1	0.7935
SULT1A2	0.7495
KLHL9	-0.0255
SLC39A12	-0.202
ARHGEF16	0.7205
SCN1A	-0.5436
HNRPH1	-0.920583333333333
C9orf103	0.631
ECE1	0.807166666666667
MED18	-1.14825
TEX13B	-0.1645
SNN	-0.51025
C6orf62	-0.0226111111111111
WNT3A	-0.081
IL22RA2	1.32
MGC21881	-0.279625
GABBR1	-0.32075
YIPF6	1.08325
PROX1	-2.93433333333333
PPP1R1B	1.59375
LANCL2	0.0275
SCN3A	-0.776166666666667
SSRP1	-0.4215
ASXL2	0.11225
RPE65	0.8615
SNAI1	-0.49575
EFNA2	-0.14325
CLDN9	0.1315
TP53I13	0.604
LOC375748	1.16025
C9orf7	1.1275
C14orf178	0.169
GC	-0.85725
IER3	0.904666666666667
KCTD10	-0.304
FLJ45717	0.186
ADC	1.34266666666667
LOC285908	-0.189333333333333
MLL3	0.576625
KIAA1787	0.1205
MGC31957	-1.18025
MUC5B	-0.391
ZNF193	0.0215
CSRP1	0.485625
MOSPD1	-0.727666666666667
C21orf49	1.0465
RAD1	-1.07825
ANKRD34	-0.352
NFRKB	-0.3045
FANCA	-2.376
VTI1A	-0.191857142857143
PCBP3	2.22833333333333
BFSP2	-1.832
ZNF354C	0.148875
FRMPD4	0.0415
IKBKG	0.152166666666667
LOC441046	-0.204
UNQ9438	-0.140666666666667
TM4SF20	0.144
MAGEC1	-0.772
AMMECR1	-0.439875
GLDN	1.25825
TTC30B	1.5435
SEC13	-0.1534
EGF	1.87925
HAGH	1.264875
VSIG1	0.91
NHLH2	-0.13875
NCAPD3	-0.476125
MGC16121	-1.89325
HIATL2	-0.32975
BRCC3	0.680166666666667
LCE2D	0.4765
TMEM79	1.4615
GTF3C5	-0.64325
AKR1C4	0.0951666666666667
C3orf59	-0.284125
RBM26	-0.21975
DUSP14	-0.636166666666667
AP4M1	0.253166666666667
RIMBP2	-1.3055
ABCC2	-4.464
DNAJC16	0.2775
TTC12	0.7695
SNX13	-0.530166666666667
C6orf168	0.295
C1orf100	-1.9555
CSPP1	0.447
LRRC56	2.51125
OR1J2	0.1015
THY1	0.3354
KIT	-0.898333333333333
TBC1D8	0.6675
EPHA7	0.50175
SOLH	-0.43525
SVIP	0.2745
ZNF294	0.0885
HAND2	1.1805
CENTB2	0.903333333333333
MARVELD3	1.06025
CREB3	0.0315
KRTAP1-5	-4.46775
OR8K1	0.1075
MED25	0.718833333333333
FDX1	-0.310166666666667
FAM19A1	0.330166666666667
IL13RA1	0.8873
ZNF627	0.753666666666667
NHP2L1	-0.86725
EIF2B2	-1.132125
ZNF593	1.075
WIPI2	0.753666666666667
RANBP1	-1.6545
TAS2R7	-0.46
LOC283514	-0.105
CSNK2B	-0.8776
CFHR1	-0.091
DKFZP434O047	-0.224333333333333
WBP11	-0.24275
TEX2	0.89575
GALNT2	-0.961333333333333
FLJ33360	0.4635
WNT9A	-0.80725
IL29	-0.26925
STK3	0.672444444444444
REPS2	2.81425
FAM78A	-1.107
MGC3207	-1.1245
FCGR3A	5.83875
H2AFY2	-0.3045
RNF150	-0.637
CCNK	-0.687125
VEZT	0.8235
FSHR	0.069
C1orf66	0.578166666666667
LCE2B	0.1415
CD200	-0.99825
ORMDL1	0.0662500000000001
OR51S1	0.1605
KRT83	-0.434
COL19A1	-0.1115
POL3S	-0.14825
ZNF468	0.9215
BAG3	1.498
C1GALT1	-2.39525
CA5A	-3.91475
DKK4	-0.9165
SGK2	-0.0605
PIK3C2G	4.02725
USP11	0.0095
IMPA2	-2.09125
PRKDC	-0.0640000000000001
MSR1	5.2905
PDCD6IP	0.576166666666667
FAM122A	-0.728
ZNF740	-0.059
ATXN2	-0.389666666666667
SLC17A4	-0.224833333333333
RAXL1	-0.356166666666667
RS1	0.33375
NET1	-0.397166666666667
NPY1R	0.297
MVD	-0.506
C11orf61	-1.662625
CHDH	0.5885
GCNT2	-2.56628571428571
LGALS12	0.8875
IK	0.389333333333333
C7orf41	0.886
SURF4	-0.357
C1orf91	0.414
BCS1L	-0.670166666666667
C20orf141	0.137
BCAS2	-0.63025
ACE2	-2.1195
ICT1	-0.5025
CD79B	1.195
MRPS9	-1.1015
AADACL1	1.15425
IRS2	0.001125
LUZP2	-0.3445
TMEM148	0.144
ZNF514	0.772666666666667
ADCK2	1.3881
ZKSCAN1	0.911642857142857
FASTKD2	-0.280375
KCNMB3	0.0648333333333333
POFUT2	-0.5296
GNG2	-0.8258
OR6Y1	-0.981
FAM26A	-1.645
CAND2	1.44675
FLYWCH2	0.249625
BCL6	0.962
MDH2	0.377928571428571
DRP2	0.5155
TPD52L1	0.451625
TXNL4A	0.2905
OR3A1	-0.1775
C22orf9	0.950071428571429
RAB25	2.16716666666667
PCTK3	0.0425
POR	0.2915
ARPP-19	0.188333333333333
SREBF2	0.49625
ZWINT	-1.49233333333333
TRUB1	-0.06575
ENPP2	1.1035
UXT	-0.1885
ALG11	-0.7065
SMCR7	0.42025
SLC31A2	2.89725
USMG5	-0.3905
ZNF780B	-0.038
APEX1	-0.865625
THSD3	-2.694
CEP68	0.3892
NY-SAR-48	-1.29875
ZIC3	-4.36566666666667
LPAL2	-0.3897
MRPL11	-1.13316666666667
VPS53	-0.842333333333333
MPDU1	-0.18775
UBL4B	0.33675
LASS3	0.6
GAST	-0.266666666666667
SPERT	1.61266666666667
UBE2L3	-0.43875
MLSTD2	-0.0139166666666666
ADRA1D	0.347
FZD10	-2.80883333333333
ATP6V1E1	0.494
SAR1A	-0.3005
MCTP2	-2.52166666666667
TMEM5	-0.4475
BIRC2	-0.799833333333333
TMEFF2	-3.31916666666667
NLGN3	-0.554166666666667
LMX1A	0.3105
C19orf51	-1.1245
LOH3CR2A	0.199833333333333
SLC9A3R2	1.89433333333333
TIMP1	0.482166666666667
PFN4	0.1515
UCK1	-0.5975
TPST2	-0.33175
AQP6	0.00750000000000002
OR1N2	0.11375
KCNIP1	0.7225
SFTPG	1.44766666666667
KIAA0087	1.689
UBXD3	2.9681
ABT1	-0.026
RIPK5	0.193857142857143
SMG1	-0.307
BTBD8	0.162
PIP5K1C	0.6858
POU2F2	0.6531
C17orf57	0.91225
TSPAN14	-0.556
NUDT16	0.196333333333333
GPT	2.808
PDK4	0.5095
ELL3	0.84525
NNMT	0.508
NUFIP1	-0.197125
RHBDL1	0.659
FILIP1	1.6321
C17orf56	-0.79925
C8orf73	0.8975
FLJ21438	-0.298
TBC1D10A	0.1555
ERGIC3	0.1745
CREB3L4	1.95025
TARBP1	0.01525
C1orf9	1.73
COLEC12	-2.52933333333333
FBXO30	-1.02725
