Hybridization REF	TCGA-A8-A097-01A-11R-A034-07
ZNF187	0.577833333333333
ZNF816A	0.927
F7	0.35475
CNOT1	0.0277
SLC13A4	-0.82875
ZBTB11	-0.47875
B3GALT5	-0.48675
EXOC2	1.03466666666667
IRS1	1.4161
TMEM1	-0.106833333333333
MRPL34	-0.100333333333333
SAMM50	-0.22275
CDC42EP3	0.349375
HSF2	-1.277
MFN2	0.13775
TSPAN7	-2.06966666666667
NUCB1	0.988083333333333
RHOH	-1.4865
ARL16	-0.146
TACR1	0.09675
SFRS5	-0.157
SNX25	-0.6135
RHBDF1	0.4515
PCDH18	1.87866666666667
HMG1L1	0.59575
MYO5C	1.232
MAPK10	0.907
LDHAL6A	-0.00316666666666665
NUDT12	0.861833333333333
NCAM1	-0.501125
GLIS2	0.668
GGTL4	1.1775
DAPP1	-0.87575
ATF7	1.032125
KIAA0748	-1.03725
NFIL3	-1.88575
TM6SF1	1.0056
SEZ6	0.0325
NANOS3	-0.388333333333333
DNAJA3	-0.164666666666667
CLDN6	-2.515
CIITA	2.2738
EPHA4	-0.806916666666667
FANCC	0.318
CMTM3	1.265375
PSG3	0.22575
MRPL15	-1.89375
C21orf59	-0.00575
PLCXD2	-0.2215
C2orf34	0.296125
UBE2L6	1.2615
MED14	-0.201833333333333
HP1BP3	-0.9557
C6orf208	-0.278
TPBG	1.71225
OSR2	2.490125
XPC	0.4505
KLHL7	-0.432083333333333
CCR3	0.174166666666667
AGTPBP1	-0.959
PCSK6	0.0400666666666667
STAT5A	-0.0933
FAM18B	0.07725
LONRF2	-0.686166666666667
PTPN2	-0.84975
SF3A3	-0.849666666666667
EFCBP2	-0.321
HCFC1	-0.163333333333333
AHNAK	0.43615
ACTR5	-0.254
KIF14	-0.941428571428571
TENC1	0.8975
HEATR5B	0.4695
YIPF2	0.182166666666667
MYEOV2	0.427666666666667
DUSP18	1.28975
KIAA1012	0.5745
AHR	-0.418333333333333
C17orf53	-0.417
PTPRH	-3.91125
ATP6V1C1	1.5421
TAS2R3	-0.03
LOC440356	2.8475
COQ10B	0.39525
PSMF1	0.0834166666666667
SORBS2	0.385833333333333
NFE2L2	0.29775
TMCO7	-0.2735
SH3PXD2A	0.9402
SH2D2A	-1.525
SPINK5	-2.80725
MRPS24	-0.44575
OPA3	0.155125
TRAF7	-0.409666666666667
C4orf35	0.129666666666667
MT1G	-1.175375
MGC39545	-0.15575
HS1BP3	0.7703
OR2B2	0.3645
CHRM4	-0.07
SFRP2	3.61066666666667
RIC3	0.84175
ART1	-0.7135
C6orf1	0.949875
DUS4L	-0.88125
C10orf104	-0.20475
TNFAIP6	3.2495
RTEL1	-1.635
CCT4	-0.3192
ZNF709	-0.63275
CHMP6	0.4955
UPP2	0.2325
CYP19A1	-1.48275
CD151	-0.516166666666667
NDUFA13	0.561833333333333
ARFRP1	-0.8355
FAM26B	1.862
CRYBA1	-1.7385
MRPL41	-0.2345
NPFFR2	2.5085
HRH2	0.3475
SCAMP3	0.661
MTMR6	0.9186
MTG1	-1.32633333333333
UBTD1	1.18875
CRABP1	1.7275
FLJ33790	0.4904
KIAA1908	-0.588166666666667
GPR158	-2.92325
PACSIN3	-0.8175
OMD	3.689
CATSPER1	0.322
HOXB8	-0.476625
FBXO46	0.813
OAS1	1.24316666666667
SVIL	0.06075
PHB2	-1.152
ADCY3	0.2265
NDRG2	1.03383333333333
ERMAP	-0.0234
APBA2	-1.23783333333333
IGSF9	2.44825
WNT6	-0.473428571428571
MYCBPAP	2.4705
ATP2B2	-0.3995
CPVL	-0.7195
TRAM2	-0.526083333333333
NOP5/NOP58	-0.701
ZNRF4	-0.0775
TLK1	-0.16375
MTMR12	-0.0162857142857143
ZNF384	-0.739333333333333
FAM9B	-2.8725
RPN1	0.3423
PMVK	1.56225
EIF3D	-0.0159
SIX2	1.9995
HPS1	0.0998571428571428
RNF7	0.52975
PSKH2	0.425
KCTD13	0.074
CSMD3	1.9221
FBF1	-0.264
IL8	-4.72375
SERPINB13	0.420636363636364
FBXL20	1.64625
BLR1	0.17375
SH2B1	-0.360333333333333
RFNG	-0.1345
RAB20	0.97
RBM7	-0.73525
POLR1A	-0.217166666666667
TMPRSS4	-2.10925
TAF9	-0.638125
TERF2	0.223166666666667
TNFRSF1A	0.353583333333333
ACADVL	-0.605833333333333
GTF2H5	-0.67675
EDG8	1.07816666666667
C9orf140	-0.98125
UST6	-0.4045
ZBTB8OS	-1.28875
ZNF710	0.754
GPR174	-1.4385
ATP6V0A2	-0.26375
KIAA0319L	0.207166666666667
XKRX	-0.0995
DOPEY2	0.8876
SDHD	-0.908666666666667
SUMF1	1.57925
OSM	3.129
OPN3	-0.73
DAGLB	0.0525
PPFIBP1	0.9225
TRIM63	-3.325
C10orf53	0.4525
LYPD3	1.88533333333333
BCL7A	-0.37575
AGER	-1.1865
TCF19	-0.1695
SAT2	0.02
PFTK1	0.9265
GABRE	-2.7555
C15orf38	1.8853
FIS1	-0.098
KCNV2	0.194
CLPS	1.54075
PPCDC	-0.297
FOXN2	0.835333333333333
NT5E	-2.3964
CD83	1.1405
IL18	0.259625
VPS16	0.7605
IGFBP2	-1.27733333333333
NOTCH2	0.636
SIGLEC1	2.945375
CD93	5.036
SULF2	1.31225
CEP164	-0.402625
P53AIP1	0.207166666666667
TOR2A	-0.174666666666667
ZNF136	-0.0895
MGP	4.2013
CCDC144A	-0.00816666666666666
TRPC1	-0.7625
SMS	-0.8375
MAPK7	-0.5145
RRAGC	0.6775
PARD6A	0.795166666666667
NUB1	0.573166666666667
SYNGR4	0.9235
OR11H12	0.002
WIF1	1.68425
GCH1	0.4615
OR11H4	0.178
SLC44A5	1.4585
GPRIN2	0.150166666666667
LOC401431	0.75
CPA4	-2.2034
MELK	-2.182
IL15RA	0.39925
CUL3	0.827875
HMBOX1	-2.76775
PODXL	-2.30375
CCT6B	2.42833333333333
COMTD1	-1.1735
MUC20	2.11733333333333
GPX2	-1.797375
ITK	-1.441375
FBXL5	1.4035
C13orf27	-0.762
DEFA5	-0.854
TRHDE	-1.3295
MTP18	-0.534333333333333
UQCRQ	0.3233
ITGB2	2.19133333333333
CSRP2BP	0.42575
TAS2R44	0.2355
PHPT1	-0.2805
FAM44C	-0.06375
ERH	0.866
MPHOSPH1	-1.748
MORC1	-0.581
PARVB	-1.41975
LAMA1	-1.56658333333333
PGBD3	-0.59225
GIMAP6	3.515
AREG	4.5165
LIPT1	-0.48525
MGC99813	-1.68225
C1orf201	-0.0131666666666667
GRIN2A	-0.4792
MAN2C1	-0.52075
NSUN5	-0.88175
SF3B5	0.74225
MYC	-1.774875
NRXN1	0.0629166666666667
ZNF18	0.1195
SPDYA	-0.056625
SLC37A1	1.046
DECR2	-0.327
ANKRD38	1.84
SPTLC3	-0.875583333333333
SUPT16H	0.497625
DTWD2	1.35025
ULBP1	-1.415
ZADH1	-0.535
OIP5	-1.34775
IL10RB	0.211666666666667
OTUB2	-0.122
VWA3A	0.224666666666667
SPIC	-0.05
OR6C4	-0.153
PSCD4	1.14966666666667
DPY19L2P2	0.4595
TRAPPC6A	0.879833333333333
C21orf2	-0.247166666666667
CEMP1	0.36725
LIN7B	0.9285
E2F7	-1.56
VCP	-0.2646875
LAMA3	1.99966666666667
BGN	2.156
GPR160	0.008
COCH	-2.42216666666667
GPR81	1.248
APOBEC3F	-1.546
tcag7.1017	-0.86925
C1orf32	0.207
SCGB1D2	5.7985
FLJ43987	0.7685
C6orf170	0.0125
KLK9	0.1115
GPD1L	0.28775
VPS37B	-0.35275
ATG3	-0.110666666666667
ADAMTS17	0.116
KLHDC2	0.447333333333333
NDUFV2	-0.42075
BLK	-2.4135
MATN4	-1.73
GPM6A	-0.00762499999999999
GBP4	4.85966666666667
TMEM162	-0.0456666666666667
PKP2	0.213
HRASLS	-3.00788888888889
MMP1	-0.0945
SFXN3	0.0396
FSD1	-1.4465
ST6GALNAC3	-2.295
CA12	2.1673
NCOA6	-0.104
C19orf58	-0.3199
PPP4R1	0.0771666666666667
MAN1A2	1.37683333333333
IKBKAP	-0.85725
UPF1	0.327166666666667
KIAA1219	0.52375
WNT16	0.545
SNW1	-0.613125
IL18RAP	2.54025
RPP30	-0.888125
CDC40	-0.0250714285714286
SETD3	-0.0858333333333334
SLAMF6	0.33325
ELK4	-0.3185
TRIM47	0.974166666666667
ACOX3	0.1135
TRIM6	1.368625
KIAA0372	-0.159666666666667
TP53AP1	0.6715
SMURF2	0.361
ADAD1	0.75375
EBP	-0.8123
KRTAP13-2	-0.2615
FLJ36874	-0.5705
TOR1A	-0.131833333333333
P2RY4	0.301
GPBP1	0.2915
TRPV1	-0.451375
ADAMTS12	0.786833333333333
PES1	-0.3256
ATG4A	0.963333333333333
MAGEA10	-4.5495
WFS1	1.038
CC2D1B	-0.578333333333333
PABPN1	-0.134875
SLC25A30	-0.10925
SLCO1C1	-0.32
SLC22A5	0.531
KIF23	-1.44916666666667
SYN2	-0.476
ASPN	8.78683333333333
CENTG2	0.70225
QSOX2	-1.5938
FLJ10815	0.96
STK24	0.090125
SPEG	-0.3386
STK10	0.398166666666667
DACT2	-1.516
AAAS	-0.95425
SSX3	1.472375
ABCD3	0.2947
C4orf12	0.537875
PARVG	1.07883333333333
FIG4	0.73375
C9orf46	0.3365
TMCO6	-0.2425
IGHMBP2	0.262
DUS2L	-0.529
FAM3C	-0.2334375
TMEM16D	-1.958625
DCTN4	0.353
KCNH3	-0.30325
EIF2AK2	0.963
AP1S3	-0.26925
CST4	0.6955
PAM	0.5396875
NUTF2	-0.09625
CITED2	-0.3331
SLC39A4	-1.07175
C2orf52	-0.873
GRM3	0.03825
C12orf49	0.838
CCDC49	1.5458
GRAMD1B	-1.411625
FNDC4	0.91
SIAH2	0.37825
GDPD4	0.17675
C21orf87	0.929375
ATP5A1	0.151666666666667
C16orf63	-0.04625
LOC388135	-0.5175
ATP5J2	-0.483125
MMP3	-0.55175
EMID2	-0.60025
CRHR1	0.4525
WDR70	-0.45525
C13orf31	1.8015
ZFAND1	1.05525
CCL18	3.9615
C3orf49	0.873
RINT1	-0.7685
KIAA0408	-1.59083333333333
F13A1	4.9945
SLC10A1	0.166666666666667
OGN	2.30625
GIPC2	-1.4245
XPO6	-0.436833333333333
LCE1A	1.2405
FMR1	1.0177
LOC374920	0.467
DUSP3	0.2325
ANKMY1	-0.251
C7orf50	-0.1505
BBS9	0.2746
UNC119B	0.114375
C9orf72	-0.575
MGC35440	-0.5925
ENTPD6	-0.469625
PPP1R2P9	2.61175
ERCC4	-0.1585
FAHD2B	-0.28
HMHA1	-0.658
HACL1	-0.1965
RAD23A	0.511833333333333
FAM83B	-1.997
PPP5C	-0.809333333333333
RNASEH2C	0.06975
C9orf153	-0.62525
SCAMP4	0.202625
GHITM	-0.0154
NDUFB7	0.4605
ADCYAP1	0.863166666666667
SP110	1.41866666666667
MAP3K7IP2	1.23
DHH	-0.3435
AGRN	-0.118857142857143
WDR33	0.459333333333333
CEP290	1.4875
PRPS1L1	-1.11816666666667
KLRA1	-0.356
GPR97	-0.0495
CHD7	-1.18625
TLR10	1.434
SLC30A8	-0.301
HIC1	1.46483333333333
IAPP	0.0345
RXFP4	0.14525
GP1BB	0.81975
SHQ1	-0.287
NKX2-3	0.402
API5	-0.3185
FTHP1	-0.283
MOV10L1	0.00666666666666666
TRIM6-TRIM34	2.48716666666667
ADHFE1	-0.8405
FAM117A	-0.86375
DDI1	0.227
CDON	-0.513166666666667
TRIM73	-0.868
IGKC	2.771
MMP14	1.66616666666667
DYNC1LI1	-0.48075
C11orf66	0.1625
TRBV3-1	-1.08625
FASTKD5	-0.1285
BIVM	0.006
LHX4	-0.5345
CXCL2	-1.0816
RAB2B	-0.101
IZUMO1	0.2405
MAP3K15	-2.1245
FAM19A2	-0.0916666666666667
ZC3H8	-0.895666666666667
ZMAT1	2.95525
SPINK5L3	-2.08225
SLC10A6	0.801
APPL2	0.448625
CARD10	-0.928333333333333
LOC402176	-0.499375
EEF1D	-0.3585
RAB6A	-0.2419
C12orf5	-0.463
PAPOLG	0.41475
MSRB2	1.022
BCR	0.533888888888889
PUS3	-0.565
TIAM2	0.89825
ZNF317	-0.327166666666667
CHD2	-0.107571428571429
FZD5	-2.807
NUDT8	-2.0735
ZNF763	-0.036
PRC1	-0.775
ABCB9	0.407333333333333
SPATA3	0.0505
TRAK2	0.43925
STAB1	2.6245
LRRTM2	-0.0758333333333333
psiTPTE22	0.89175
DBI	0.599
SERPINA11	0.4675
NAT5	0.133
C20orf58	-1.636
RPS6KA4	-0.0938333333333333
FLJ90650	-0.15525
TGFBRAP1	0.81875
CHRDL2	0.022125
FAHD2A	-0.461666666666667
CNTN1	-0.02475
BBS4	0.9291
TMEM181	-0.5625
MINPP1	-0.24875
MPHOSPH6	-1.23625
HOXC10	1.9916
ITPKB	0.369375
CLPTM1L	0.170625
MEOX2	-0.289166666666667
ATP6V0C	0.393
PRPF8	-0.526
TMC5	2.38875
FKBP3	-0.187
PLEKHB2	-0.487
OR4D6	-0.336
ZNF544	-1.2362
D2HGDH	-0.375
RPL18A	-1.2167
HEL308	0.062
MPP6	-3.91575
TCERG1	-1.315
KRT16	-0.311
KLF17	-1.14775
KLF5	0.0414999999999999
CDR1	2.81675
VCX3A	-4.468
FBLN2	1.957875
C14orf104	0.14775
HBE1	-4.7481
OR4S2	0.1035
C1orf108	-0.9625
ROBO4	3.173
CPEB4	1.301875
C11orf80	0.259
BCKDHA	0.826333333333333
MYOC	1.25975
GIF	0.201
CKMT1A	2.303
RPL3	-0.2149
THBS1	3.122125
APOO	-0.76075
ARMCX1	0.21375
HSZFP36	0.00875
SNAPC5	0.0105
EIF4ENIF1	0.3445
ZNF433	0.2585
TNFRSF21	-0.802875
TMPRSS7	-0.3015
SPATA18	0.9604
HPDL	-2.682
MKL2	0.9569
TBX3	0.586307692307692
C21orf93	0.1855
DAXX	0.28125
ELMO1	0.02225
RGS13	2.049
TAF11	-0.90575
UNC13A	-2.212125
LOC653314	0.6318
ORC3L	-0.67975
IMAA	-2.875
TARBP2	-0.23725
CABIN1	0.189
TRIOBP	0.2155
HIST1H2AC	1.25375
RGS22	-0.450666666666667
NCOA1	1.09716666666667
IL25	1.31
SNCG	1.559
GPR6	0.164
AMDHD1	-2.19466666666667
CHEK2	-1.024375
C6orf142	-0.5685
DRD4	0.53875
C14orf68	-1.03275
GDF11	-1.76
SEMG2	-0.427
CD247	-1.6795
CDAN1	0.26525
RBMX2	0.829333333333333
TGS1	-0.9
OIT3	-0.2165
SYF2	-0.16925
MCM4	-2.866375
PKHD1L1	0.842875
CEP192	-0.403833333333333
IFT88	1.45825
RPL9	-0.17
RAB32	0.383625
DDX43	-2.7595
P2RX2	0.415166666666667
OR5D18	-0.152
UBE1	0.183416666666667
SLC24A1	0.800625
ARHGAP5	0.51525
CETP	-0.91825
KIAA1731	-0.846333333333333
SLC9A4	0.4225
PTPN6	0.661
BAHD1	0.93025
GRIK3	0.2945
CACNB2	-0.4717
PDE10A	0.2995
DGCR14	-0.2615
PCDHB9	-0.328166666666667
RHOQ	0.936
MAP3K4	-0.555
KTI12	-0.168
RPL23AP13	-1.75225
GNG11	-0.8705
CLCN3	1.52233333333333
GPAM	-0.459875
VSTM2A	-0.959
SLAMF7	2.05533333333333
INTS2	-0.31075
PPP2CA	0.4231
LRP12	2.84413333333333
SEC14L2	0.427444444444444
DKFZP586H2123	3.31425
MC3R	-0.586
CIRH1A	-1.32816666666667
HIST1H2AB	1.07116666666667
POLH	-0.16575
MGC16703	-1.71916666666667
SNAPC2	-0.4515
FILIP1L	1.79825
RASGRP4	0.154
LRRC1	1.8475
GAS1	1.74975
PRAC	-1.16275
DGKA	-0.281166666666667
NT5C3	-0.9075
PEG3	-2.75225
NADK	-0.445
PRR17	0.42375
LOC374569	-0.7295
SGSH	-0.071
NLRP8	-0.0555
GALT	-0.4571
MCF2	-2.107
ZNF263	0.413
TACSTD1	1.09416666666667
TYR	-6.2993
ATP6AP2	0.627
RNUXA	0.17325
ABHD10	-0.9252
GDPD2	-0.49125
SLC35C1	-0.206
UBE2A	0.63425
HERC5	-0.947166666666667
FAM112B	-0.828666666666667
FBXL16	0.474
DKFZP434A0131	-0.33675
ELA3A	-2.3445
RBM41	-0.540125
HAO2	-0.02125
RNH1	0.736375
SHANK2	1.39733333333333
OSBP2	-0.779
DAK	-0.389
C3orf58	-0.0578333333333333
TCL1B	-0.168
KBTBD2	-0.10125
SUGT1L1	1.04325
UBE2E2	-0.00583333333333333
MYL9	2.775375
CDC23	-0.238833333333333
PBXIP1	1.4991
CXorf40B	0.701
NBL1	1.14125
RTBDN	-0.0195
RAB11FIP5	0.52975
TTTY13	0.647
SCOTIN	0.592
SOHLH1	0.376166666666667
CDKN1A	0.593
NCK1	0.0765
ZNF550	0.074
SAPS3	1.16333333333333
SPIN3	0.149
MAGEE2	0.78925
MIS12	-1.01
OR8H2	0.124
KIAA0774	-1.4145
UNC5D	-2.531
CUL7	0.1115
LIPC	-3.29583333333333
DIO1	2.603
C20orf11	0.6441
CTRL	-0.92
HS3ST2	4.0025
PAK4	0.418833333333333
CCRL1	3.89175
RNF10	0.0495
ZNF567	0.01875
ZNF660	-0.128
TCEAL3	2.01025
MAGOH	-1.21833333333333
CENPB	0.0566666666666667
C19orf7	0.550625
LOC388965	0.4095
ZCCHC13	-0.0455
JMJD1A	-0.7588
HIST1H4H	2.1155
TBRG1	-0.7421
GPC3	-4.674375
TAF1C	-0.9695
EBNA1BP2	-1.11733333333333
CIAPIN1	0.25075
PDGFRA	0.313222222222222
CSTB	-0.2855
CENPI	-1.301
GTF2E2	-1.36766666666667
RPP21	-0.2735
CCNF	-0.463166666666667
KCNQ3	0.6605
FAM79A	1.36525
SLC22A12	0.047
NOVA1	-0.885166666666667
FZD3	-0.0643
AKAP8	-0.297
SOCS5	0.306375
CFDP1	-0.19875
DLG5	0.17725
PGM5	0.44125
C1orf144	0.06525
HDAC10	-1.0335
RND2	0.20225
C20orf199	-2.144
RNMT	0.12925
SLURP1	0.66975
ASTN1	-0.410125
SH3BGR	0.76675
MYCL1	-0.819
ZHX1	1.56016666666667
CENPK	-1.74675
FOSB	1.3006
LOC643406	0.393
C2orf59	0.0005
TMEM135	0.47725
SLC27A2	1.312
KRT33A	1.895
OVOL1	0.89325
PAMCI	-2.93966666666667
S100A7	-0.4435
ZNF789	-1.0285
HARS2	0.57625
RPL23A	-0.438833333333333
TCF23	0.08825
UPF3B	-1.095125
C17orf78	0.5975
HLA-DOB	0.552833333333333
C14orf142	0.0631666666666667
TEKT5	0.782333333333333
DMWD	-0.275
POLD1	-0.839666666666667
GSCL	-0.3545
CALD1	0.9689
SCRT1	0.348833333333333
AIG1	1.17725
UNC84B	0.2095
ZNF404	0.99
TMED6	-2.98
KIAA1462	0.924
LRRC27	1.21016666666667
PYGO1	-0.0545
PIGU	-0.511
ALAS2	-3.8015
WRNIP1	-0.078625
CNNM3	0.5175
ZNF2	0.3335
ST3GAL5	-0.2005
MRPL23	-0.2955
TSSK6	0.30675
PSMA6	-0.32925
C16orf70	-0.43675
KIAA1602	-0.08525
ALMS1	0.1905
DCN	3.277
TMEM132D	-0.5475
SUCLG2	-0.1775
ABHD14A	0.76325
DEXI	0.0933333333333333
AMPD2	-0.332833333333333
IFNAR2	-0.627
CYB5A	2.4036
TLOC1	0.6407
NXF5	-0.616333333333333
NRBF2	0.10675
KCTD3	1.56325
ITGAE	-0.493833333333333
SLC30A3	-2.2155
ZRF1	-1.3795
IFRD2	-0.344125
XAB1	0.292
PYCR2	0.474166666666667
SERPINB3	-4.329
TMLHE	-0.333
GEFT	-0.658875
ABCA5	0.141875
EMR4	0.1735
TSFM	-0.55525
HIST3H2BB	0.3765
ARHGEF19	0.49425
TSPAN17	0.1185
ABCC8	3.99575
MAP1S	-0.303666666666667
C22orf36	0.80125
BNC2	0.9585
HIST1H4A	-0.6785
NDUFS3	-0.606
WDR3	-0.298666666666667
XKR4	0.38425
TTC33	0.110714285714286
STMN2	4.17225
CPN2	-0.276166666666667
HSPC105	1.10975
PCOLCE2	-3.22425
C3orf55	0.8465
KLHDC9	3.49133333333333
TBC1D23	1.129625
ATXN2L	-0.72025
MAP2K3	0.311583333333333
SCAP	0.2875
ZNF486	-0.409666666666667
C20orf96	0.29675
NARS	0.15375
ADAMTSL1	-0.511142857142857
PRCC	0.594833333333333
CCDC126	0.460083333333333
ZNF675	-0.94075
CALCOCO1	0.4305
ANKRD43	3.01475
CWF19L2	-0.250833333333333
ZBTB32	1.11583333333333
BRAF	0.0555
ODF4	0.69225
MGC14376	0.171833333333333
HORMAD1	-0.370333333333333
AAK1	-0.23275
PEBP1	0.159
TNFSF5IP1	-0.0151666666666667
DKFZp564N2472	0.29425
RMND1	1.127875
IGKV1-5	3.44375
COL1A2	3.71966666666667
SERPINA5	-0.865125
AANAT	0.1285
C19orf21	-0.0631666666666667
GEMIN5	0.316
UBR4	-0.5525
LTBP3	0.595
AMHR2	-1.47933333333333
PROCR	-0.86475
MYBBP1A	-0.83125
C20orf39	2.93216666666667
ZNF697	-0.412875
PASK	-0.477
ZNF776	0.6435
RFXDC2	-0.10175
KIAA0467	-0.37475
C10orf96	-1.647
ZNF503	-0.62075
GULP1	-0.67575
KCNE4	0.281
DKFZp434K191	-0.25225
LOC196913	-0.453
BHLHB4	0.83
CH25H	0.528
LOC81691	-0.9975
ALPL	0.327428571428571
COL12A1	3.175375
FOLR3	-2.29783333333333
GPR123	0.101125
TRIM62	0.248285714285714
ABLIM1	-0.111833333333333
MAST3	-0.505
RHBDD1	0.743333333333333
LOC338809	-0.055
RYBP	0.7995
TTC26	0.2615
ZNF22	0.667833333333333
ISCA2	-0.59025
RDM1	-0.306
PIGM	1.45425
GNB3	-1.011
ACTR2	0.8048
HMGB1	0.6373
EDG1	2.15783333333333
SOAT2	-3.17025
OR10AD1	0.281
RAP1GDS1	0.962083333333333
LCE1F	0.29
ESM1	-0.926875
RCN3	2.60925
CREBL1	-0.52725
DBNL	0.117333333333333
PTGER3	2.25775
USP30	0.398666666666667
BCL2L12	0.0201666666666667
KIF26B	2.397
ZNF416	0.482
ZNF225	0.164
C17orf70	0.0775
ZNF554	0.35325
RAE1	-0.527833333333333
TNIK	0.278666666666667
ACTN3	1.273
MGC45922	0.571
CCNA1	0.327333333333333
RYK	0.703
IL26	-0.599
LRP3	0.518833333333333
QARS	0.03225
SOX7	0.630857142857143
BID	-1.961375
OR2S2	-0.0385
CXCL14	2.39775
C11orf47	-0.378
MGC29891	0.866833333333333
HSPB8	1.8416
PRDM14	-1.023
NUFIP2	0.4385
MNAT1	0.504875
ZDHHC2	-0.965333333333333
MBNL2	0.974375
ADD3	-1.115875
CSNK2A1P	-0.728
KLK6	-0.000666666666666663
TMEM111	0.8669
KIAA1279	0.36775
NUBP2	0.234166666666667
RAB42	-0.39375
ID3	-0.5994
TM9SF1	0.9275
MDP-1	0.47525
POU4F2	0.512
IQCK	0.69475
C16orf14	-0.761
CAPN3	-1.3625
FAM43B	-0.312
RECQL	-0.698
AP1G1	-0.228785714285714
CTNNBL1	-0.484333333333333
ECHDC1	-1.27066666666667
SMARCC1	0.7508
FOXQ1	-1.118
GNAI3	0.736166666666667
POLG2	-1.127
CD4	1.039375
ITLN1	0.16
EBI2	3.0585
IRF1	0.991
PTPRE	2.4226
PTK2B	-0.821
NXNL2	-1.3025
SOX4	0.386055555555555
TSPAN3	-0.354166666666667
SH2D1A	-3.287
C8orf58	-0.590333333333333
USP20	-0.745
DUSP22	-1.73833333333333
CALB1	-2.39433333333333
L3MBTL2	1.1325
MCRS1	-0.348
TMEM118	-0.154
C18orf8	0.610666666666667
FLJ10241	0.43275
GJA12	0.30625
PKD1	-0.270166666666667
ZFP3	0.4055
JAM3	-0.38875
LAPTM4A	1.6478
DIRC2	-0.538
KIAA2022	0.288666666666667
MYOM1	0.3815
TRPM8	-2.262
MOP-1	0.83375
PHKG2	-0.332875
ZNF650	0.010625
KIAA1522	0.260125
PSG8	0.0808333333333333
DDX19B	0.0975
MOBKL1B	0.03
DIAPH2	-0.954416666666666
PTPN12	0.4285
CLN8	-0.172
CRYZL1	-0.484833333333333
CRY2	0.377416666666667
FCGR2B	3.933
PNPLA4	1.5615
ZNF454	-0.109
DKFZp434B1231	0.01625
CLDN11	0.2876
RFWD2	0.673166666666667
CIB2	-0.239833333333333
MXRA8	3.48375
HRK	-0.743375
MAML2	-0.20425
C4orf31	0.2155
C6orf192	-0.54775
COG6	0.912625
FAM5B	-0.05225
NFATC1	0.562
SEPT10	-0.38325
SCYL1	-0.5663
RPP40	-1.7205
SCOC	0.6135
KIAA1450	0.98425
CTDSPL2	-0.041
TBX5	2.58383333333333
NAPG	0.22075
RHD	-4.5495
C14orf45	0.779833333333333
ZBTB22	0.662
PLCG1	-0.9175
ANKRD10	-0.70925
AQP7P2	0.35125
TAGLN2	0.9905
HTR2C	-0.991166666666667
SLC16A7	-0.0495
C17orf83	-0.4455
TSGA14	-0.140583333333333
MDH1	0.30975
PPP3R2	-0.192833333333333
DCBLD2	-1.74135714285714
RBM33	-0.2225
DPH3	-0.925
SYT10	1.05066666666667
FMO4	2.559375
THYN1	-1.12125
DRD5	-0.992
OTOR	3.755
PGRMC2	0.6924
KATNAL1	0.458375
PAQR6	-0.57225
UBE2I	-0.38225
C14orf28	0.499
C8orf70	1.156
FLYWCH1	-0.36125
ANGPTL3	-0.97425
GLRX2	0.3215
ATP11A	-1.06128571428571
ARL5B	0.396
MUC16	-3.19125
SLC25A5	-0.776071428571429
ACRC	-0.78325
MYO1C	0.10975
FAM89B	0.361666666666667
FAS	0.156125
KIFAP3	1.769
GLRA2	-0.3795
BTN3A2	0.7289
CNKSR3	-1.30975
CSTF3	-0.778
ARPM1	1.262
KIAA1530	-0.0345
C9orf150	3.72516666666667
PRKCI	0.76725
tcag7.1015	-1.24325
SOD3	-0.4995
ZNF574	0.59975
CYP21A2	1.372
RPL12	-1.04375
COMMD2	-0.078
WIZ	0.672
LOC344405	-0.57025
ALDH4A1	-1.28382352941176
CRYAB	2.4175
COPA	0.704666666666667
PCDHGA7	0.609833333333333
KIF11	-1.2285
RASD2	-0.151
SLC26A3	1.0255
ZNF175	0.26
JAKMIP2	-1.1265
C8orf4	0.551
PTHLH	1.24525
SLC40A1	4.7385
OR7D4	0.496166666666667
PCDHB17	-0.439
CD36	2.86807142857143
C6orf203	0.695
PRKG2	0.2165
LOC400566	0.0165
ANAPC13	-0.723
SLCO3A1	-0.62025
ZNF692	-1.4655
FANCL	-0.925
SH3GLB1	1.15275
C12orf61	-1.014
KBTBD6	-0.0245
SUPT5H	0.115875
XRCC6	-0.0973
HUS1B	-0.4535
FAM133B	-0.396785714285714
LOC728276	-0.1425
KCTD18	1.07125
SOS2	0.460833333333333
CCDC99	-1.24925
C1QTNF5	3.154
NNAT	0.297333333333333
USP16	-0.09175
LARS	-0.4855
ZBTB2	0.861375
ABO	-0.275666666666667
TRAF3	-0.46775
GALNT5	-1.3925
NAP5	1.67925
ALG14	0.846166666666667
KIAA0515	-0.0735
WDR75	-0.6325
TEX261	-0.144916666666667
LY86	1.53
LOC389072	-1.193
FLJ13611	0.2565
MRGPRX2	0.387
SNRPA	-0.938375
OR2G2	0.012
GPRASP2	0.77675
C7orf42	0.5918
C9orf163	-0.731
CYP11B2	0.462
FCRL3	1.50333333333333
PRDX1	-0.64625
FGB	-6.98366666666667
COX17	0.540333333333333
C16orf33	-0.2735
PIWIL1	-0.063
FOLR1	-1.91133333333333
KIAA0082	0.43525
FREQ	-0.933333333333333
TMCC2	-0.687333333333333
TCF12	0.664083333333333
ZNF721	-0.9835
FAM130A2	0.5525
POU4F1	-1.82825
SNRPF	-1.344625
