Hybridization REF	TCGA-E2-A10C-01A-21R-A10J-07
SETD3	0.954833333333333
SLAMF6	0.37325
ELK4	-0.749
TRIM47	0.259833333333333
ACOX3	1.44325
TRIM6	-0.288625
KIAA0372	-0.936
TP53AP1	2.7585
SMURF2	-0.18525
ADAD1	0.528
EBP	-0.4396
KRTAP13-2	0.3235
FLJ36874	-1.16783333333333
TOR1A	-0.0501666666666667
P2RY4	0.945
GPBP1	-0.182
TRPV1	0.885125
ADAMTS12	-0.172166666666667
PES1	-0.9675
ATG4A	0.616666666666667
MAGEA10	-4.36525
WFS1	1.8055
CC2D1B	-0.193
PABPN1	0.417375
SLC25A30	-0.09875
SLCO1C1	0.216166666666667
SLC22A5	1.35
KIF23	-1.977
SYN2	-0.642333333333333
ASPN	7.06233333333333
CENTG2	0.33
QSOX2	-1.8418
FLJ10815	0.490166666666667
STK24	-0.4816875
SPEG	0.6029
STK10	0.0261666666666667
DACT2	-1.282
AAAS	-0.4145
SSX3	-0.0225
ABCD3	-0.7874
C4orf12	-0.8475
PARVG	0.949666666666667
FIG4	1.19575
C9orf46	0.69425
TMCO6	-1.0035
IGHMBP2	-0.997
DUS2L	-0.945666666666667
FAM3C	-1.47975
TMEM16D	-2.411125
DCTN4	0.02325
KCNH3	0.1455
EIF2AK2	2.187
AP1S3	0.208
CST4	1.1685
PAM	0.2076875
NUTF2	-0.06
CITED2	-0.4646
SLC39A4	-1.2335
C2orf52	-0.4095
GRM3	0.1575
C12orf49	0.00150000000000001
CCDC49	-0.674
GRAMD1B	-1.15325
FNDC4	0.7265
SIAH2	0.222875
GDPD4	-0.09425
C21orf87	0.696125
ATP5A1	-1.24416666666667
C16orf63	0.310375
LOC388135	-0.0801666666666667
ATP5J2	0.238125
MMP3	-0.795
EMID2	-0.3855
CRHR1	0.29825
WDR70	-0.0315
C13orf31	1.65775
ZFAND1	-1.0225
CCL18	3.41783333333333
C3orf49	0.2325
RINT1	-0.831
KIAA0408	-1.79883333333333
F13A1	3.5848
SLC10A1	-0.0203333333333333
OGN	0.7825
GIPC2	-1.62483333333333
XPO6	0.309166666666667
LCE1A	1.2315
FMR1	0.4285
LOC374920	0.47275
DUSP3	0.240375
ANKMY1	0.23375
C7orf50	0.755
BBS9	-0.1598
UNC119B	-0.76225
C9orf72	-0.076625
MGC35440	-0.3555
ENTPD6	-0.01475
PPP1R2P9	0.4265
ERCC4	0.89525
FAHD2B	0.718
HMHA1	0.69
HACL1	-1.7655
RAD23A	0.1625
FAM83B	-1.88725
PPP5C	-1.1775
RNASEH2C	-0.734875
C9orf153	-0.50275
SCAMP4	1.081125
GHITM	2.89
NDUFB7	0.423875
ADCYAP1	0.0486666666666667
SP110	2.53916666666667
MAP3K7IP2	0.5175
DHH	0.0715
AGRN	0.300642857142857
WDR33	0.270166666666667
CEP290	0.9735
PRPS1L1	-1.41883333333333
KLRA1	0.292
GPR97	-0.1145
CHD7	-0.035
TLR10	0.4595
SLC30A8	-0.6845
HIC1	0.849833333333333
IAPP	0.362
RXFP4	0.61225
GP1BB	1.71425
SHQ1	-0.4305
NKX2-3	0.551333333333333
API5	-0.795
FTHP1	-0.246
MOV10L1	0.347166666666667
TRIM6-TRIM34	2.3655
ADHFE1	0.661
FAM117A	0.2765
DDI1	0.130666666666667
CDON	-0.0973333333333333
TRIM73	-0.74
IGKC	3.6565
MMP14	-0.407
DYNC1LI1	-0.59875
C11orf66	1.363
TRBV3-1	-0.86375
FASTKD5	-0.31525
BIVM	-0.40975
LHX4	0.1325
CXCL2	-1.8228
RAB2B	0.161833333333333
IZUMO1	-0.49675
MAP3K15	-1.770125
FAM19A2	1.75833333333333
ZC3H8	-1.44316666666667
ZMAT1	3.359125
SPINK5L3	-2.46625
SLC10A6	-0.0675
APPL2	-0.190875
CARD10	-0.541333333333333
LOC402176	-2.3555
EEF1D	0.7238
RAB6A	0.6494
C12orf5	-0.24625
PAPOLG	-0.20875
MSRB2	1.58325
BCR	0.557166666666667
PUS3	-0.264
TIAM2	0.1485
ZNF317	0.049
CHD2	-0.0222142857142857
FZD5	-1.91490909090909
NUDT8	0.167
ZNF763	-0.31
PRC1	-1.22733333333333
ABCB9	0.0606666666666666
SPATA3	0.33
TRAK2	1.6465
STAB1	2.90625
LRRTM2	-0.1385
psiTPTE22	1.92625
DBI	1.44025
SERPINA11	0.76775
NAT5	-0.13625
C20orf58	-2.30825
RPS6KA4	0.355666666666667
FLJ90650	-0.526
TGFBRAP1	0.28675
CHRDL2	-0.9235
FAHD2A	0.263666666666667
CNTN1	-0.131
BBS4	-0.2577
TMEM181	0.56525
MINPP1	-2.307
MPHOSPH6	-1.43208333333333
HOXC10	1.7742
ITPKB	0.56825
CLPTM1L	-0.09525
MEOX2	0.151833333333333
ATP6V0C	1.694375
PRPF8	-0.635833333333333
TMC5	3.8375
FKBP3	-0.0975
PLEKHB2	-0.3945
OR4D6	-0.2655
ZNF544	-0.0585
D2HGDH	0.269125
RPL18A	-0.6766
HEL308	-0.576125
MPP6	-4.78725
TCERG1	-1.47325
KRT16	-2.07683333333333
KLF17	-0.52075
KLF5	0.945375
CDR1	1.743875
VCX3A	-2.885
FBLN2	0.99075
C14orf104	0.4175
HBE1	-4.7486
OR4S2	0.1765
C1orf108	-0.980166666666667
ROBO4	3.00416666666667
CPEB4	0.767125
C11orf80	-0.00333333333333335
BCKDHA	-0.301833333333333
MYOC	0.1415
GIF	0.242
CKMT1A	2.185
RPL3	-0.3944
THBS1	1.6235
APOO	-0.19875
ARMCX1	1.246
HSZFP36	1.2875
SNAPC5	-0.1995
EIF4ENIF1	0.563
ZNF433	0.3215
TNFRSF21	0.2085
TMPRSS7	-0.1135
SPATA18	1.0296
HPDL	-2.2795
MKL2	1.6527
TBX3	-1.15553846153846
C21orf93	0.7755
DAXX	0.9245
ELMO1	0.233625
RGS13	0.935333333333333
TAF11	-1.55775
UNC13A	-1.950375
LOC653314	-0.0494
ORC3L	-0.05825
IMAA	-1.2005
TARBP2	0.07625
CABIN1	0.3671
TRIOBP	0.1583125
HIST1H2AC	1.08875
RGS22	-2.37316666666667
NCOA1	1.4965
IL25	1.2435
SNCG	2.6115
GPR6	0.078
AMDHD1	-3.21266666666667
CHEK2	-0.686875
C6orf142	-0.92625
DRD4	1.1925
C14orf68	-0.62525
GDF11	-1.395
SEMG2	-0.4595
CD247	0.32125
CDAN1	-0.124
RBMX2	-0.340833333333333
TGS1	-0.717
OIT3	0.4255
SYF2	-0.9485
MCM4	-0.471875
PKHD1L1	0.1155
CEP192	-0.688833333333333
IFT88	0.0315
RPL9	-0.260714285714286
RAB32	-1.638875
DDX43	-2.77875
P2RX2	0.489666666666667
OR5D18	0.3645
UBE1	-0.260083333333333
SLC24A1	-0.1775
ARHGAP5	0.4075
CETP	-0.84775
KIAA1731	-0.231666666666667
SLC9A4	0.5165
PTPN6	1.41475
BAHD1	0.448
GRIK3	0.161
CACNB2	-0.8292
PDE10A	-0.61175
DGCR14	-0.00725000000000001
PCDHB9	-0.155166666666667
RHOQ	0.320833333333333
MAP3K4	-0.5515
KTI12	0.0485
RPL23AP13	-0.3875
GNG11	-0.9205
CLCN3	1.14933333333333
GPAM	-1.47875
VSTM2A	0.307
SLAMF7	2.90116666666667
INTS2	-0.56425
PPP2CA	-0.8465
LRP12	1.1802
SEC14L2	2.06011111111111
DKFZP586H2123	-0.13975
MC3R	-0.1965
CIRH1A	-1.93533333333333
HIST1H2AB	1.128
POLH	-0.534375
MGC16703	-1.35816666666667
SNAPC2	1.0575
FILIP1L	0.09325
RASGRP4	0.235
LRRC1	1.46375
GAS1	-0.99175
PRAC	-0.30575
DGKA	0.701666666666667
NT5C3	-0.60425
PEG3	-3.8295
NADK	-1.20375
PRR17	1.042
LOC374569	-0.17075
SGSH	0.143
NLRP8	-0.0565
GALT	-0.2713
MCF2	-0.771
ZNF263	0.74425
TACSTD1	1.89533333333333
TYR	-6.3034
ATP6AP2	0.59275
RNUXA	-0.76975
ABHD10	-0.2096
GDPD2	0.45975
SLC35C1	0.63
UBE2A	0.855375
HERC5	-0.486166666666667
FAM112B	-3.81283333333333
FBXL16	3.06875
DKFZP434A0131	-0.125
ELA3A	-2.031
RBM41	-0.4195
HAO2	-0.13575
RNH1	-0.3305
SHANK2	1.68233333333333
OSBP2	-1.229625
DAK	-0.0863333333333333
C3orf58	-0.8425
TCL1B	-0.1425
KBTBD2	-0.73725
SUGT1L1	-0.07625
UBE2E2	-1.25083333333333
MYL9	1.65225
CDC23	-1.11183333333333
PBXIP1	1.3665
CXorf40B	1.441
NBL1	0.565
RTBDN	0.4475
RAB11FIP5	0.205
TTTY13	-0.545
SCOTIN	-0.0125833333333333
SOHLH1	0.762833333333333
CDKN1A	-0.325214285714286
NCK1	-0.76125
ZNF550	-0.2885
SAPS3	-0.0939166666666666
SPIN3	-0.166666666666667
MAGEE2	-0.217
MIS12	-0.123166666666667
OR8H2	0.188
KIAA0774	-1.31283333333333
UNC5D	-2.0475
CUL7	-0.982833333333333
LIPC	-2.89166666666667
DIO1	2.205
C20orf11	0.3203
CTRL	-0.49325
HS3ST2	0.4845
PAK4	1.40916666666667
CCRL1	3.23075
RNF10	0.64175
ZNF567	0.054
ZNF660	-0.664
TCEAL3	1.26325
MAGOH	-0.811333333333333
CENPB	0.4545
C19orf7	0.988
LOC388965	-0.403
ZCCHC13	0.3495
JMJD1A	-1.0989
HIST1H4H	1.111
TBRG1	-0.292
GPC3	-5.12675
TAF1C	-0.525125
EBNA1BP2	-1.23233333333333
CIAPIN1	-0.68875
PDGFRA	-0.376666666666667
CSTB	-0.5495
CENPI	-1.41433333333333
GTF2E2	-0.581833333333333
RPP21	0.3465
CCNF	-0.0883333333333333
KCNQ3	0.856
FAM79A	0.08075
SLC22A12	0.659
NOVA1	-1.08783333333333
FZD3	0.8778
AKAP8	-0.756
SOCS5	-0.530375
CFDP1	-1.47
DLG5	2.53575
PGM5	-0.123416666666667
C1orf144	-0.07925
HDAC10	-0.3355
RND2	-1.2335
C20orf199	-1.13775
RNMT	-1.471
SLURP1	2.168375
ASTN1	-0.5595
SH3BGR	2.48425
MYCL1	-0.095625
ZHX1	-0.233
CENPK	-2.92975
FOSB	0.2354
LOC643406	0.00300000000000001
C2orf59	-0.597
TMEM135	-0.818
SLC27A2	-4.40725
KRT33A	1.5065
OVOL1	1.61625
PAMCI	-3.56283333333333
S100A7	-0.18
ZNF789	-0.615
HARS2	0.07925
RPL23A	-1.31983333333333
TCF23	0.8805
UPF3B	-0.6245
C17orf78	0.387
HLA-DOB	0.7405
C14orf142	0.0898333333333333
TEKT5	2.232
DMWD	0.4365
POLD1	-1.38616666666667
GSCL	0.0365
CALD1	-0.5579
SCRT1	0.747666666666667
AIG1	-0.577
UNC84B	-1.085
ZNF404	-0.13
TMED6	-3.04
KIAA1462	-0.075
LRRC27	1.24833333333333
PYGO1	-0.379
PIGU	-1.18716666666667
ALAS2	-3.67666666666667
WRNIP1	0.310875
CNNM3	0.0695
ZNF2	0.08375
ST3GAL5	-1.26358333333333
MRPL23	-0.9395
TSSK6	-0.44525
PSMA6	0.1865
C16orf70	-0.408
KIAA1602	0.519
ALMS1	0.6865
DCN	1.10925
TMEM132D	-0.671
SUCLG2	-0.77275
ABHD14A	0.97725
DEXI	1.33316666666667
AMPD2	-1.59683333333333
IFNAR2	-0.6415
CYB5A	1.4492
TLOC1	-0.23075
NXF5	-0.379333333333333
NRBF2	0.73
KCTD3	1.22475
ITGAE	-1.2165
SLC30A3	-0.6725
ZRF1	-0.344
IFRD2	-0.811125
XAB1	-0.67275
PYCR2	0.238166666666667
SERPINB3	-4.56
TMLHE	-0.9417
GEFT	-2.103375
ABCA5	-2.533875
EMR4	0.183333333333333
TSFM	0.18075
HIST3H2BB	0.83975
ARHGEF19	-0.23675
TSPAN17	0.0328333333333333
ABCC8	2.376
MAP1S	0.4235
C22orf36	2.00875
BNC2	-0.113785714285714
HIST1H4A	-0.183
NDUFS3	-0.7205
WDR3	-1.1945
XKR4	-0.04775
TTC33	-0.451642857142857
STMN2	3.05725
CPN2	-0.600833333333333
HSPC105	-1.3105
PCOLCE2	-3.97825
C3orf55	-0.271
KLHDC9	3.45033333333333
TBC1D23	-0.35975
ATXN2L	-0.134083333333333
MAP2K3	0.363833333333333
SCAP	-0.19
ZNF486	0.843666666666667
C20orf96	2.154
NARS	-0.37775
ADAMTSL1	-0.758714285714286
PRCC	0.536
CCDC126	1.19383333333333
ZNF675	-0.167
CALCOCO1	-0.23225
ANKRD43	2.79725
CWF19L2	-0.0876666666666667
ZBTB32	1.4925
BRAF	0.6565
ODF4	0.4805
MGC14376	0.591
HORMAD1	-1.8525
AAK1	0.299083333333333
PEBP1	1.01308333333333
TNFSF5IP1	-0.705
DKFZp564N2472	0.556
RMND1	-0.7055
IGKV1-5	4.4685
COL1A2	2.17625
SERPINA5	2.99175
AANAT	0.5865
C19orf21	1.73416666666667
GEMIN5	-0.3965
UBR4	-0.271833333333333
LTBP3	1.20766666666667
AMHR2	-2.02483333333333
PROCR	-1.03475
MYBBP1A	-0.26225
C20orf39	1.80733333333333
ZNF697	-0.750375
PASK	0.549
ZNF776	0.8595
RFXDC2	-0.296
KIAA0467	-0.03425
C10orf96	-1.14875
ZNF503	2.64625
GULP1	-2.58958333333333
KCNE4	1.62983333333333
DKFZp434K191	-0.026
LOC196913	0.1825
BHLHB4	1.78
CH25H	-0.99125
LOC81691	-0.137333333333333
ALPL	-0.187142857142857
COL12A1	2.32625
FOLR3	-2.42333333333333
GPR123	-0.0245
TRIM62	0.256
ABLIM1	0.304833333333333
MAST3	-0.69675
RHBDD1	0.288666666666667
LOC338809	0.369
RYBP	0.85225
TTC26	-0.203375
ZNF22	1.338
ISCA2	0.158
RDM1	-1.10875
PIGM	0.3955
GNB3	-0.863
ACTR2	0.3879
HMGB1	0.6118
EDG1	2.35433333333333
SOAT2	-1.66475
OR10AD1	0.467
RAP1GDS1	-0.26
LCE1F	0.2395
ESM1	-1.571875
RCN3	1.94375
CREBL1	0.293
DBNL	-1.05116666666667
PTGER3	0.455
USP30	-0.2445
BCL2L12	-0.462333333333333
KIF26B	1.58375
ZNF416	0.58125
ZNF225	-0.186
C17orf70	0.39775
ZNF554	0.59525
RAE1	-0.840666666666667
TNIK	-0.184166666666667
ACTN3	0.049
MGC45922	1.602
CCNA1	-2.34233333333333
RYK	0.210666666666667
IL26	-0.3845
LRP3	1.491
QARS	-0.906
SOX7	1.03142857142857
BID	-0.76325
OR2S2	0.119
CXCL14	4.383
C11orf47	-0.381
MGC29891	0.876166666666667
HSPB8	-0.5133
PRDM14	-0.927
NUFIP2	-0.21075
MNAT1	0.2905
ZDHHC2	-1.9405
MBNL2	0.07
ADD3	-1.576375
CSNK2A1P	-1.438
KLK6	-2.42216666666667
TMEM111	-0.2577
KIAA1279	-0.32825
NUBP2	1.26416666666667
RAB42	-0.93225
ID3	-0.8776
TM9SF1	0.342
MDP-1	-0.1945
POU4F2	0.132
IQCK	2.454
C16orf14	1.1995
CAPN3	-1.09325
FAM43B	0.459125
RECQL	-1.4595
AP1G1	0.0877142857142857
CTNNBL1	-0.280166666666667
ECHDC1	-1.53533333333333
SMARCC1	0.3527
FOXQ1	-2.491625
GNAI3	-0.693333333333333
POLG2	-1.77875
CD4	1.6965
ITLN1	-0.06625
EBI2	4.1615
IRF1	1.01875
PTPRE	1.1807
PTK2B	-0.503
NXNL2	-0.329
SOX4	2.06805555555556
TSPAN3	-0.134333333333333
SH2D1A	-1.3615
C8orf58	-0.666
USP20	-0.484
DUSP22	-1.28066666666667
CALB1	-1.337
L3MBTL2	0.936416666666667
MCRS1	-0.3035
TMEM118	-1.1475
C18orf8	0.6185
FLJ10241	-0.450125
GJA12	1.023
PKD1	0.2905
ZFP3	0.2185
JAM3	-1.67675
LAPTM4A	1.06
DIRC2	-0.24725
KIAA2022	1.31266666666667
MYOM1	0.143833333333333
TRPM8	-2.3105
MOP-1	1.7905
PHKG2	0.95425
ZNF650	0.695875
KIAA1522	1.1285
PSG8	-0.664333333333333
DDX19B	-0.836
MOBKL1B	-0.62325
DIAPH2	-1.30741666666667
PTPN12	0.0445
CLN8	0.0317
CRYZL1	-1.66683333333333
CRY2	0.0218333333333333
FCGR2B	3.62383333333333
PNPLA4	2.103625
ZNF454	-1.116
DKFZp434B1231	-0.28625
CLDN11	0.2926
RFWD2	0.793
CIB2	1.18916666666667
MXRA8	2.07075
HRK	0.12475
MAML2	-0.63325
C4orf31	-1.5815
C6orf192	-0.932
COG6	0.296625
FAM5B	0.003
NFATC1	-0.0537
SEPT10	-2.1735
SCYL1	-0.2986
RPP40	-1.38575
SCOC	-0.8947
KIAA1450	-0.546
CTDSPL2	-1.56875
TBX5	0.8635
NAPG	0.045125
RHD	-3.45825
C14orf45	2.29566666666667
ZBTB22	1.3985
PLCG1	-0.761
ANKRD10	-0.672375
AQP7P2	0.03125
TAGLN2	0.3775
HTR2C	-0.721166666666667
SLC16A7	-0.353666666666667
C17orf83	0.122
TSGA14	-0.317833333333333
MDH1	-0.761
PPP3R2	0.202833333333333
DCBLD2	-3.22528571428571
RBM33	0.274875
DPH3	-2.0505
SYT10	-0.7755
FMO4	1.856375
THYN1	0.33075
DRD5	-1.6735
OTOR	2.234125
PGRMC2	-0.348
KATNAL1	-0.396125
PAQR6	1.21275
UBE2I	0.75225
C14orf28	0.15375
C8orf70	2.97975
FLYWCH1	0.428625
ANGPTL3	-0.6355
GLRX2	-0.1015
ATP11A	-0.959071428571429
ARL5B	-0.145125
MUC16	1.21925
SLC25A5	-1.24242857142857
ACRC	0.37275
MYO1C	0.052125
FAM89B	1.459
FAS	-1.0485
KIFAP3	-0.413
GLRA2	0.1335
BTN3A2	-0.3554
CNKSR3	0.32425
CSTF3	-0.671333333333333
ARPM1	-0.5695
KIAA1530	-0.637
C9orf150	2.58516666666667
PRKCI	0.5635
tcag7.1015	-1.5305
SOD3	0.28525
ZNF574	0.454
CYP21A2	1.77775
RPL12	0.02625
COMMD2	-1.1015
WIZ	0.02875
LOC344405	-0.72325
ALDH4A1	-0.113647058823529
CRYAB	0.97025
COPA	0.6991
PCDHGA7	0.841666666666667
KIF11	-1.07183333333333
RASD2	0.853625
SLC26A3	0.4985
ZNF175	-0.8265
JAKMIP2	-2.043625
C8orf4	-1.24333333333333
PTHLH	-0.424
SLC40A1	3.25033333333333
OR7D4	0.488166666666667
PCDHB17	0.1845
CD36	4.84985714285714
C6orf203	0.6139
PRKG2	0.3485
LOC400566	0.99575
ANAPC13	-0.658
SLCO3A1	-1.30625
ZNF692	-0.9125
FANCL	-1.4095
SH3GLB1	-0.09525
C12orf61	0.5035
KBTBD6	0.2345
SUPT5H	0.657
XRCC6	-0.6895
HUS1B	-0.5885
FAM133B	0.809928571428571
LOC728276	0.5425
KCTD18	0.55175
SOS2	1.17066666666667
CCDC99	-2.36775
C1QTNF5	2.9175
NNAT	0.502166666666667
USP16	-0.8055
LARS	-1.032875
ZBTB2	0.861125
ABO	-0.156
TRAF3	1.107
GALNT5	-2.017
NAP5	2.2715
ALG14	0.302833333333333
KIAA0515	0.544269230769231
WDR75	-0.06
TEX261	-0.425416666666667
LY86	0.9585
LOC389072	-0.8905
FLJ13611	-0.207
MRGPRX2	0.609
SNRPA	-0.503375
OR2G2	0.398
GPRASP2	0.1455
C7orf42	0.7742
C9orf163	-0.476
CYP11B2	0.27
FCRL3	0.7725
PRDX1	0.2385
FGB	-6.83283333333333
COX17	0.9085
C16orf33	0.731
PIWIL1	0.067
FOLR1	-2.3965
KIAA0082	0.0395
FREQ	-0.564166666666667
TMCC2	-1.30633333333333
TCF12	-0.176583333333333
ZNF721	0.5245
FAM130A2	0.41675
POU4F1	-2.615
SNRPF	-0.497625
SGIP1	0.810666666666667
ZNF641	0.231833333333333
EMG1	0.225
PRRG4	1.654
HIRA	-2.8215
MYNN	-0.799833333333333
AEBP2	-0.488833333333333
TBXA2R	0.109833333333333
ISL2	-1.63033333333333
PCDHB11	0.9975
RNF144A	-0.95125
MARCH5	0.286375
DULLARD	-0.830166666666667
DCLRE1B	0.193833333333333
ITGA8	-0.0765
TP73	0.073875
PRKCD	2.1405
NDUFB4	0.75375
ATP13A4	0.35475
ANTXR2	0.413
COL4A3	-0.208833333333333
MYO10	-0.8821
SLC6A18	0.5915
PEX1	0.27975
TMEM74	-1.00116666666667
RBM19	-0.18525
TAPBP	1.20605
RUNX1	-0.143
MID1	-2.67183333333333
GPR64	-2.2215
RASEF	4.3695
GABRG1	0.00500000000000002
MYO16	-0.63575
DBF4	-1.35333333333333
TSHZ2	1.9225
RIPK2	0.946125
PPTC7	0.066
KIF4B	-0.521
LRRC31	2.572625
ZNF540	0.424
EFNB3	-0.319833333333333
LOH12CR1	0.32
STON2	1.23683333333333
GLP1R	0.39325
CSTF2T	0.387125
IREB2	-1.24725
GRSF1	0.0055
PDCD7	-0.279166666666667
LRRC43	0.1395
CNR1	-0.168333333333333
IL1F7	-0.2005
C12orf64	-0.45125
FAM69B	-1.148
NR2E1	-2.03366666666667
MS4A6A	2.4472
FTL	-0.7555
C7orf36	0.33325
PCLO	1.111
DYRK2	2.98208333333333
ARIH2	-0.205125
SAMD7	0.548
SCNN1D	-0.6015
SLC32A1	-0.727375
C22orf25	-0.801333333333333
MRPS18A	-0.5737
GPR112	0.379
EARS2	0.23275
ERN2	0.9145
ATPBD3	0.0296666666666667
PRH2	0.5895
CDKN2D	0.0615
PGLYRP2	1.71975
TRIM40	0.1335
SEC14L3	0.169833333333333
SLC22A1	0.12475
BTN2A3	0.33075
RASA4	0.83775
CCNL2	-1.28158333333333
MYBPC3	0.7465
GJA4	3.06525
CDC42SE1	1.217625
TRPV2	-0.90075
MYPN	-2.0489
SIM1	0.91
CDADC1	0.558
ZFHX4	1.41275
NIBP	1.15433333333333
ADAMTS19	2.003
ABTB2	-0.1445
TSPYL2	-0.711625
EIF2S3	-0.8116
SOX30	-0.1775
AP2A1	-0.512666666666667
DKFZP564O0523	-0.1505
LOC285398	0.00849999999999999
CDH18	-4.3325
CHL1	1.082875
GATS	-0.1382
TBC1D2B	-0.2835
OR1J1	-0.014
GSN	0.4735
DPCR1	0.29175
GARNL4	-0.263166666666667
SMARCA5	-0.575
PLEKHG3	1.12683333333333
ZBTB45	0.6485
FRMD6	-0.6495
PLS1	-1.31116666666667
DGKZ	0.8655
EFNA1	2.1683
WDR85	-0.379125
ANK2	-0.2225
PAGE4	-1.00566666666667
SENP6	0.697666666666667
AKR7A2	-0.6485
FKBP10	-1.12525
VEGFC	-1.785
LARP1	-0.073
SRBD1	0.4775
ITGB6	2.3805
SLC1A2	-0.282714285714286
INVS	0.00333333333333333
MPO	0.4615
MOBKL3	-0.5584
CUTL2	-1.009125
KLK2	-0.0998333333333333
VIM	-1.2805
REG1B	0.280166666666667
PCDHGC4	0.57275
C3orf34	-0.988833333333333
SUMO3	-0.978
CST9L	-0.77275
MLL4	-0.43125
SPR	1.2145
SAMD9L	2.6565
ABCE1	-0.67875
SUPT3H	-2.47316666666667
ACTBL1	1.867
ADAMTS4	0.795833333333333
SLIT3	2.99175
RHEBL1	-2.14125
NPM2	-1.347
MAN1C1	0.897625
KIAA1856	1.52416666666667
HSPA6	1.36975
LOC388152	1.239
C10orf140	-2.30125
ZDHHC12	0.3145
LIN7A	-1.2433
PHC2	-0.140166666666667
SPHK1	-1.03525
TRIM26	0.811
FAM83E	2.728
C18orf24	-1.40966666666667
ZNF578	0.129666666666667
ORAI1	-0.66875
RUVBL1	-1.29883333333333
C7orf20	0.204166666666667
APAF1	-1.084
SLC36A4	-2.6955
MYH11	3.239
NEK1	-0.2433
MPP2	-0.98275
C12orf24	-3.65875
TNK2	0.8176875
ZNF289	-1.604
MATN3	-0.719714285714286
IFNGR2	0.927
ITPR1	-1.061125
EBF3	2.4347
TBC1D20	0.1067
OR10P1	0.4595
DDAH2	2.837
SHPRH	-0.100375
STX7	-1.0165
LOC554248	-1.244
BCAR1	-0.15875
ATXN3	-0.014
TRIM27	-0.53825
CDC42EP2	1.0665
CHP	-0.0597142857142857
SOX17	2.233125
ZNF259	-1.04266666666667
CHCHD1	0.2095
ZDHHC19	0.325
GBP2	2.517
GARNL3	1.764625
MRC2	-0.33
C1orf52	-0.5105
AOF2	-0.911333333333333
LRPPRC	-0.1613
ACVR1C	-0.628
TM4SF18	1.646
TMEM169	-0.186
PPP1R16A	0.801875
EBF1	0.937
RRS1	0.759333333333333
SNX2	-1.40825
OR2T2	0.128
RBX1	-0.123
ANKRD54	0.401833333333333
TSNAX	-0.436666666666667
TMEM83	-1.868
ZBTB7A	1.67
ATM	-1.18825
LOC338328	2.32166666666667
TIE1	1.06433333333333
HIST1H3G	-0.581166666666667
PASD1	-4.316
TINAG	0.29475
PCDHAC2	-0.2315
LRRC15	1.099
WBSCR17	-1.36175
TFF2	2.12
PARP2	-0.348
NDFIP2	-1.150875
PCDHGB2	-0.204
WDR60	0.40125
MAP7D2	-1.6798
USP45	-1.3835
GSDML	1.09525
TNS1	-0.0479
PLCD4	0.09175
IQCD	1.0015
SMPX	-2.1025
CD9	1.17566666666667
SRGN	0.822125
CASP7	0.301875
INOC1	0.189833333333333
DKFZp451M2119	-0.314125
VMAC	1.5235
USP53	0.5655
CAMK1G	-0.350125
TMEM106A	1.335
CDC20	-1.7525
ACSL5	-0.00200000000000002
CBWD5	-0.48425
C1orf87	-0.668666666666667
KIAA1274	1.34
PRUNE2	-2.015
LYPLA2	-0.425
DOK6	-1.53666666666667
GPR149	0.0545
FAM30A	2.4755
TMEM129	0.7385
SLC35B3	-1.1165
ACPP	0.0934
LOC200261	-0.336
SLC4A7	1.5071
CCDC40	2.6995
GART	-2.347125
THOP1	-0.923
SCARB1	-1.0485
CACNA1F	-0.101
TRIAP1	-0.654666666666667
SYT14L	0.085
SFRS8	0.475
PBOV1	0.1655
GOLSYN	1.2905
GJB7	-1.5605
CAMK2N1	1.18816666666667
GREM1	0.07225
FLJ20433	0.70725
QPCT	-4.0585
PRKAG2	1.34816666666667
H2AFX	0.217125
C6orf154	1.345
PLOD3	-0.7955
ZBTB39	-0.7235
WASF3	-1.1665
DRG1	-1.619
PRR4	0.6275
SPCS1	-0.99975
KDELR3	0.0516666666666667
SRP19	-0.403833333333333
GABRA6	0.01025
MFSD1	-0.7285
MMEL1	2.35375
PDXDC2	0.8875
BUB1	-2.63233333333333
RNF138	-1.645625
MYLPF	-0.4595
AIF1	0.820666666666667
DYNLRB1	0.5733
HCN3	-0.595666666666667
HIST1H2AI	1.06625
MAP4K5	0.511916666666667
LASP1	1.262625
LOC130951	-0.0315
PLAA	1.009125
KRT6A	-3.3685
C6orf117	-3.522375
ARHGAP23	-0.827
PTF1A	-0.435
GPHA2	-0.19625
LCE3B	0.40775
MCL1	0.2755
EHBP1	-0.704166666666667
PRNP	-1.4010625
ZSCAN1	1.096
C1orf113	0.6205
FOXA3	-2.937625
NEB	0.88575
ASGR1	-4.461
CTGF	1.2475
RAB17	0.663
MST101	-0.67825
JARID1B	1.289
USP37	0.2048
PTBP1	-0.530333333333333
PTPN7	-0.19
CDC7	-2.207
SNX7	-2.22725
ZNF335	-0.06525
CPT2	-0.25825
HEATR1	-1.05975
HSPC152	0.779375
C5orf40	0.253
PSME1	0.940333333333333
STAG3	-1.44975
TMEM154	0.568
KLHL32	-0.544166666666667
TSGA10IP	-1.1595
SUV420H2	0.9245
SF1	-0.0316
2'-PDE	-0.02
PNLIPRP2	1.085
TRSPAP1	-0.80125
NUP210	-0.924
ANP32C	-1.789
RAB11B	0.143
ASB15	0.2695
ITGB3BP	-2.0085
UBASH3A	-0.01375
YWHAB	1.078625
TPRX1	0.23725
LY6G5C	0.53475
SLC7A2	-3.223125
