Hybridization REF	TCGA-A8-A07F-01A-11R-A00Z-07
PPP3R2	0.263833333333333
DCBLD2	-2.176
RBM33	0.032
DPH3	-1.22475
SYT10	-1.3086
FMO4	2.800375
THYN1	-0.479
DRD5	-3.767
OTOR	1.58725
PGRMC2	1.0265
KATNAL1	-0.66925
PAQR6	-0.75425
UBE2I	-0.35025
C14orf28	0.3785
C8orf70	1.839
FLYWCH1	-0.153625
ANGPTL3	-2.31433333333333
GLRX2	0.232166666666667
ATP11A	-1.34192857142857
ARL5B	0.771875
MUC16	-2.83275
SLC25A5	-0.0751428571428572
ACRC	-0.87775
MYO1C	0.143
FAM89B	1.9775
FAS	1.249375
KIFAP3	1.22125
GLRA2	1.166
BTN3A2	0.8683
CNKSR3	-0.182125
CSTF3	0.150166666666667
ARPM1	1.7245
KIAA1530	0.143
C9orf150	2.8055
PRKCI	-0.328
tcag7.1015	-0.8835
SOD3	-1.2095
ZNF574	0.3435
CYP21A2	2.3175
RPL12	-0.1175
COMMD2	-0.508
WIZ	0.957
LOC344405	-2.61825
ALDH4A1	0.231176470588235
CRYAB	1.7635
COPA	0.678
PCDHGA7	0.351333333333333
KIF11	-1.42733333333333
RASD2	-0.00912500000000001
SLC26A3	1.5345
ZNF175	0.23
JAKMIP2	-2.412
C8orf4	0.869
PTHLH	0.1105
SLC40A1	3.7995
OR7D4	0.480333333333333
PCDHB17	-1.0175
CD36	6.05321428571428
C6orf203	2.2107
PRKG2	1.512
LOC400566	2.313
ANAPC13	0.305
SLCO3A1	-1.42475
ZNF692	-0.9415
FANCL	-1.7215
SH3GLB1	0.6945
C12orf61	0.315
KBTBD6	-0.97375
SUPT5H	0.003875
XRCC6	-0.4451
HUS1B	1.8464
FAM133B	-0.00935714285714285
LOC728276	0.3665
KCTD18	0.8535
SOS2	0.304166666666667
CCDC99	-1.42925
C1QTNF5	3.5345
NNAT	-0.0625
USP16	0.1
LARS	-0.88
ZBTB2	0.98375
ABO	0.123833333333333
TRAF3	-0.1105
GALNT5	-2.4875
NAP5	0.15925
ALG14	0.0723333333333333
KIAA0515	0.469192307692308
WDR75	-0.682
TEX261	-0.287333333333333
LY86	1.10975
LOC389072	-1.289
FLJ13611	0.464
MRGPRX2	0.4075
SNRPA	-1.199625
OR2G2	-0.012
GPRASP2	0.93725
C7orf42	0.6746
C9orf163	-0.544
CYP11B2	-1.3555
FCRL3	0.4435
PRDX1	-0.258
FGB	-6.9965
COX17	-0.210333333333333
C16orf33	0.76775
PIWIL1	0.0291666666666667
FOLR1	-2.46533333333333
KIAA0082	0.04925
FREQ	-0.158166666666667
TMCC2	-1.58516666666667
TCF12	-0.42475
ZNF721	0.11775
FAM130A2	0.67675
POU4F1	-2.2915
SNRPF	-0.859375
SGIP1	1.90466666666667
ZNF641	1.641
EMG1	-0.600375
PRRG4	0.7685
HIRA	-2.5045
MYNN	0.421833333333333
AEBP2	-0.397083333333333
TBXA2R	-0.0125
ISL2	-1.49083333333333
PCDHB11	-1.0085
RNF144A	-0.465375
MARCH5	0.7975
DULLARD	0.239
DCLRE1B	-0.233333333333333
ITGA8	0.4215
TP73	0.035375
PRKCD	0.71025
NDUFB4	0.01
ATP13A4	0.0715714285714285
ANTXR2	-0.153
COL4A3	-0.862
MYO10	-0.8538
SLC6A18	0.58425
PEX1	0.772
TMEM74	-1.8325
RBM19	0.45325
TAPBP	1.059
RUNX1	1.620875
MID1	-1.56341666666667
GPR64	-2.2715
RASEF	3.82525
GABRG1	-0.278714285714286
MYO16	-1.76
DBF4	-0.595166666666667
TSHZ2	2.49025
RIPK2	0.23625
PPTC7	-0.234166666666667
KIF4B	-0.675
LRRC31	4.37275
ZNF540	0.31775
EFNB3	-0.0586666666666666
LOH12CR1	0.010875
STON2	-0.411833333333333
GLP1R	0.30625
CSTF2T	-0.521
IREB2	-1.171875
GRSF1	0.21875
PDCD7	-1.01783333333333
LRRC43	-0.039
CNR1	-0.448166666666667
IL1F7	-0.7565
C12orf64	-0.074
FAM69B	-0.0935
NR2E1	-2.38933333333333
MS4A6A	2.7293
FTL	-0.3847
C7orf36	0.33475
PCLO	1.7837
DYRK2	0.929166666666667
ARIH2	-0.8595
SAMD7	0.287
SCNN1D	-0.7105
SLC32A1	-1.147
C22orf25	-0.210333333333333
MRPS18A	0.5238
GPR112	0.039
EARS2	-0.05425
ERN2	0.73
ATPBD3	0.560333333333333
PRH2	-0.3345
CDKN2D	-0.805
PGLYRP2	2.70575
TRIM40	0.3315
SEC14L3	0.153166666666667
SLC22A1	-0.474
BTN2A3	0.163
RASA4	-1.33125
CCNL2	-0.935166666666667
MYBPC3	0.54
GJA4	3.53675
CDC42SE1	1.27975
TRPV2	-1.057
MYPN	-3.802
SIM1	0.5845
CDADC1	0.454916666666667
ZFHX4	0.90325
NIBP	0.679
ADAMTS19	-2.50766666666667
ABTB2	-1.88325
TSPYL2	-0.948875
EIF2S3	-0.6794
SOX30	-0.0683333333333333
AP2A1	-0.247833333333333
DKFZP564O0523	0.5395
LOC285398	-0.061
CDH18	-5.3525
CHL1	0.383875
GATS	-0.509
TBC1D2B	0.0428333333333333
OR1J1	-0.7435
GSN	0.734
DPCR1	0.2735
GARNL4	-1.52
SMARCA5	-0.52575
PLEKHG3	0.276833333333333
ZBTB45	1.023
FRMD6	0.185833333333333
PLS1	-1.14916666666667
DGKZ	0.270666666666667
EFNA1	2.0858
WDR85	-0.33525
ANK2	-0.3385
PAGE4	-1.43733333333333
SENP6	1.42916666666667
AKR7A2	-0.294166666666667
FKBP10	-2.27675
VEGFC	-1.29133333333333
LARP1	-0.1495
SRBD1	0.0405
ITGB6	1.4885
SLC1A2	0.141384615384615
INVS	-0.504
MPO	0.32225
MOBKL3	-0.1252
CUTL2	0.2735
KLK2	-0.318
VIM	-1.1295
REG1B	0.375
PCDHGC4	0.111
C3orf34	0.113
SUMO3	0.1155
CST9L	-0.81975
MLL4	-0.0345
SPR	0.278666666666667
SAMD9L	2.08725
ABCE1	-0.31475
SUPT3H	-0.466666666666667
ACTBL1	-2.327
ADAMTS4	1.48833333333333
SLIT3	2.65125
RHEBL1	-1.21975
NPM2	-1.677
MAN1C1	0.501875
KIAA1856	0.819166666666666
HSPA6	0.85825
LOC388152	-1.4605
C10orf140	-1.762
ZDHHC12	0.3625
LIN7A	0.7805
PHC2	0.14
SPHK1	-0.07225
TRIM26	0.9695
FAM83E	2.088
C18orf24	-2.01516666666667
ZNF578	0.898666666666667
ORAI1	0.32875
RUVBL1	-0.6305
C7orf20	0.0663333333333333
APAF1	-0.386
SLC36A4	-2.42833333333333
MYH11	4.52216666666667
NEK1	0.6681
MPP2	-1.177625
C12orf24	-3.32
TNK2	0.3153125
ZNF289	0.03025
MATN3	-0.717285714285714
IFNGR2	1.49983333333333
ITPR1	0.070625
EBF3	2.9231
TBC1D20	0.3339
OR10P1	0.3315
DDAH2	1.18725
SHPRH	0.083875
STX7	0.2355
LOC554248	-1.9005
BCAR1	0.329
ATXN3	-0.14425
TRIM27	0.41
CDC42EP2	1.0865
CHP	0.0703571428571429
SOX17	1.858875
ZNF259	-0.381
CHCHD1	1.380625
ZDHHC19	0.3815
GBP2	2.002
GARNL3	2.297375
MRC2	0.164
C1orf52	-0.69875
AOF2	-1.132
LRPPRC	-0.3988
ACVR1C	-1.524
TM4SF18	2.33366666666667
TMEM169	-0.704
PPP1R16A	0.0785
EBF1	-0.358
RRS1	0.128
SNX2	-0.0915
OR2T2	-0.1595
RBX1	-0.3835
ANKRD54	0.123
TSNAX	0.532166666666667
TMEM83	-2.08875
ZBTB7A	0.28275
ATM	-1.19633333333333
LOC338328	2.47133333333333
TIE1	1.19416666666667
HIST1H3G	-0.955166666666667
PASD1	-4.44833333333333
TINAG	0.4595
PCDHAC2	-1.039
LRRC15	0.075625
WBSCR17	-0.9685
TFF2	0.0925
PARP2	-1.1105
NDFIP2	-0.277625
PCDHGB2	-0.973
WDR60	0.15525
MAP7D2	-2.3049
USP45	-0.34775
GSDML	-0.8025
TNS1	0.1567
PLCD4	-0.16775
IQCD	0.864
SMPX	-2.6895
CD9	1.90733333333333
SRGN	0.8955
CASP7	1.47175
INOC1	0.057
DKFZp451M2119	-2.067
VMAC	2.0325
USP53	1.4365
CAMK1G	-0.389125
TMEM106A	1.01616666666667
CDC20	-2.5101
ACSL5	-0.5775
CBWD5	0.543625
C1orf87	-1.40916666666667
KIAA1274	0.234
PRUNE2	-2.81676923076923
LYPLA2	-0.375
DOK6	-1.31183333333333
GPR149	-0.58625
FAM30A	1.51275
TMEM129	0.70975
SLC35B3	2.155
ACPP	-0.3515
LOC200261	-0.601
SLC4A7	-0.3965
CCDC40	2.2405
GART	-1.16525
THOP1	-1.1415
SCARB1	-1.20625
CACNA1F	0.03125
TRIAP1	0.370833333333333
SYT14L	-0.0425
SFRS8	-0.304666666666667
PBOV1	0.39825
GOLSYN	2.01025
GJB7	-3.168
CAMK2N1	0.602583333333333
GREM1	3.76858333333333
FLJ20433	1.27925
QPCT	-2.66525
PRKAG2	1.21733333333333
H2AFX	-0.7525
C6orf154	2.70825
PLOD3	-0.78675
ZBTB39	-0.215
WASF3	-1.12158333333333
DRG1	-0.23875
PRR4	-0.16
SPCS1	-0.42075
KDELR3	0.083
SRP19	0.051
GABRA6	0.48925
MFSD1	0.53325
MMEL1	1.76125
PDXDC2	-0.1276
BUB1	-3.46466666666667
RNF138	-0.58775
MYLPF	-0.347
AIF1	0.939333333333333
DYNLRB1	0.5411
HCN3	-1.24283333333333
HIST1H2AI	0.0724999999999999
MAP4K5	-0.386833333333333
LASP1	0.44725
LOC130951	0.496
PLAA	0.4575
KRT6A	-1.0595
C6orf117	-2.636125
ARHGAP23	-0.729
PTF1A	-0.4385
GPHA2	-0.41825
LCE3B	0.3275
MCL1	1.40178571428571
EHBP1	-1.3385
PRNP	-0.9965625
ZSCAN1	0.6175
C1orf113	0.108333333333333
FOXA3	-3.41325
NEB	1.373
ASGR1	-5.052
CTGF	0.726166666666667
RAB17	0.614333333333333
MST101	-0.00924999999999999
JARID1B	1.5848
USP37	-0.4345
PTBP1	-0.208666666666667
PTPN7	-0.285833333333333
CDC7	-1.63816666666667
SNX7	-0.186
ZNF335	-0.127
CPT2	0.4575
HEATR1	-0.234375
HSPC152	0.56975
C5orf40	0.179
PSME1	0.143333333333333
STAG3	-1.549
TMEM154	0.3215
KLHL32	-0.3115
TSGA10IP	-1.166
SUV420H2	-0.4715
SF1	-0.6913
2'-PDE	0.0989375
PNLIPRP2	2.4145
TRSPAP1	0.213583333333333
NUP210	-1.31766666666667
ANP32C	-0.677
RAB11B	0.478
ASB15	0.6565
ITGB3BP	-1.43325
UBASH3A	-0.852
YWHAB	0.33825
TPRX1	0.53625
LY6G5C	0.130125
SLC7A2	1.061375
CLK1	0.3702
HSD3B7	1.1575
VDR	2.6065
C16orf74	-0.2425
ACE	0.03125
PSMA2	0.305833333333333
CCDC131	-1.212375
ZNF213	1.63533333333333
EML2	-1.26225
ALS2CR13	0.0648333333333333
GLYATL1	5.418
DSPP	-0.078
DHFRL1	-1.295875
C10orf30	-2.16983333333333
SH3RF2	0.363833333333333
LOC197322	-0.243166666666667
DLL3	-1.5395
TIGD7	0.499
GFRA3	0.22625
CPA1	-0.149833333333333
RTN4	-0.3485
PPT2	-2.14483333333333
FASLG	3.49741666666667
FOXP4	0.693125
RPL26	0.1332
GNL3L	-1.609
FMR1NB	-0.0556666666666667
CD163	6.8715
SGPP2	4.124
GIMAP2	1.57275
CD37	1.19166666666667
DPT	3.07883333333333
NBLA00301	1.8325
RGS5	1.7275
C9orf4	0.146
ACTL8	-3.51883333333333
PRKAR2B	1.57825
OPLAH	0.899166666666667
C20orf134	2.2995
SPACA5	0.91325
TBL1X	-0.704166666666667
TSPYL3	0.667
CHCHD3	-0.83375
CRKRS	0.0115
GPR65	5.575
DFFA	-0.64175
FUT1	-0.3435
C6orf204	-1.18083333333333
TMEM51	0.27225
ZNF580	0.57
CMTM2	0.54775
C20orf200	-0.209
EZH1	-0.219166666666667
FDX1L	-0.0325
MRPL32	0.48925
PCAF	-1.422
ALOX15B	4.44983333333333
CD59	0.530916666666667
CDK9	0.626875
ERP29	-0.426333333333333
TTR	-5.87575
BCMO1	0.3155
DDIT4	-1.5442
PTGDS	3.019
C3orf63	-0.218
BST2	-1.54025
CYP1A2	-0.376
C5orf25	-2.60025
STX1A	-1.06447058823529
OR2A12	-0.064
SH3BP5L	1.2925
SERINC5	0.443375
USP6	-0.901
MRPL3	-0.538833333333333
POMP	-0.06675
INPP4B	1.444
GMPPB	0.615
EAPP	0.13875
AHSA1	-0.515
ABCA11	-0.835
SLC5A6	0.985083333333333
HIVEP2	-0.203
SUMO2	-0.31875
KIAA1822L	-1.72783333333333
C11orf67	1.2155
TXK	-0.8285
PHCA	-0.9220625
ICAM4	-2.282
FPGS	0.556833333333333
SNRPA1	-1.47825
KCNJ4	-0.95075
KIF6	-0.6564
HIST1H2BG	-1.8655
SLC5A5	0.29175
ZNF354B	-0.0998333333333333
IL12RB2	0.63125
C11orf76	0.048
GAL3ST2	0.038
AIFM2	-0.527625
SYNC1	-0.969
UBL3	0.12725
PIK3CG	-0.911833333333333
NLN	-0.2569
BCORL1	-0.4255
CD5L	-0.00600000000000001
ZNF238	2.9725
KIAA1394	-0.9245
C16orf55	-0.5856
CYP3A7	-2.82425
KRTAP3-1	-2.1075
TFDP1	-1.011
MND1	-2.3515
NODAL	0.0786666666666667
GTPBP4	-0.773
TUBGCP2	0.97375
SLITRK5	-1.79825
CIC	0.339
CD79A	0.356166666666667
SAMD14	0.535166666666667
TNPO3	-0.7445
OR10G3	0.411
OR10G8	0.1305
CCDC111	0.584
HOXC9	1.27875
DCUN1D1	-0.03675
CYB5R1	1.675
TSR2	0.30825
DAB2IP	1.505
SLC6A5	0.0005
RAB3D	2.0295
DCUN1D4	-0.363833333333333
ERBB3	1.67558333333333
SDC1	1.61308333333333
ATP6V1H	0.425
SYK	2.104
ST20	-0.03075
C13orf30	0.1995
WDR40A	0.613
ADMR	0.3085
LOC388335	1.5
ACSM1	2.684
TDG	-0.471083333333333
FLJ11235	0.26675
MRPS5	-1.25783333333333
AGPAT2	0.0125
SLC12A1	0.312714285714286
CYP27A1	-0.50725
THAP7	-0.5945
XPO1	-0.69275
ALMS1L	-0.514
C1orf2	0.695
ZNF777	0.783166666666667
CAMK2A	-0.00359999999999999
SMC1B	2.265375
IHPK2	-0.508666666666666
LEMD1	-3.77825
NKD2	-0.192
CLU	0.742214285714286
ARMETL1	0.2595
PABPC4	-1.5555
CXCL12	2.59233333333333
TFAP2C	0.9048
TTTY8	0.764
ABCB10	-0.4757
ENDOD1	-0.9155
IDI1	-1.513
KCTD6	-0.585666666666667
CCDC105	0.481
ULBP2	-0.526
ZDHHC5	0.372
WNT8A	-0.34125
COMMD10	-0.03725
KLHL12	0.6915
GPR50	-0.21
NR5A2	0.665875
OXGR1	0.216
EHD3	-0.29775
CAPRIN2	-0.6975
KLRC3	-3.594
SF3B1	-0.265928571428571
IPO7	0.20725
ALDH1A1	-0.221666666666667
ANKRD5	1.5685
TSNARE1	-0.1245
DDEFL1	0.595
RNASEL	1.684
DNAH9	-1.071
HELLS	-1.84275
TNS4	0.5935
NAV1	-0.693
KIAA1409	-0.55375
C20orf26	3.16466666666667
TUBG1	-0.615
IRX2	1.25325
CNGA4	-0.172
MGC50559	2.26816666666667
OR4K17	0.25
TM2D2	1.50425
FAM32A	0.78725
TXNDC14	-0.0065
CCBL1	-0.9655
ANK1	-3.0416
PRSS23	-1.066
PPM1L	0.0945
SPATA20	0.0065
APCS	0.141666666666667
C14orf122	-1.31483333333333
PSMB5	-0.023625
C6orf10	-0.131
SETDB2	-0.364666666666667
SPNS3	-1.13175
SGMS2	-0.297333333333333
MXD3	-0.586333333333333
MON2	0.1213
CARTPT	0.311
HNF4A	-1.0435
RABEP1	1.56635
TNFRSF10B	-0.409375
USH1G	0.0505
PPAP2B	-1.80916666666667
TMEM16K	-0.192
CTDSP1	0.255166666666667
CDK5R1	0.598333333333333
GABRR1	-0.847
OPN1LW	-0.0905
FAM98C	0.593
DBN1	0.889125
ACAD10	0.707833333333333
QTRTD1	-0.35175
WNK3	-1.6995
RPS19	-0.00437500000000001
C1QB	3.620125
OTUD5	-0.17975
SLC41A2	1.114
TMEM22	-2.09966666666667
KHSRP	-0.563166666666667
TNFRSF11A	-0.395333333333333
FBL	-0.862333333333333
IBTK	0.304833333333333
OXER1	-0.215
CBLN4	-0.080875
GPR172B	1.40633333333333
CFTR	-1.07725
VSX1	1.2015
CAMK1D	-0.8465
LOXL3	-2.3075
RTP4	1.69425
SLFNL1	-0.473
KIAA0828	0.2345
PAR5	-0.36
LOC723972	-0.67575
GDI2	0.115
CEBPA	1.0029
MLF2	-0.2435
AFMID	-0.5415
ALOX12B	-0.384
BPHL	1.391125
COX5B	-0.68475
S100A10	-0.1433
THOC6	-0.07125
NHN1	-0.07325
RRP12	-0.0851666666666667
ARID3B	-2.21375
CD3G	-1.5705
KIAA0133	0.39825
NAT11	-0.7175
PPAT	-0.961333333333333
SIRT3	1.4215
TCERG1L	-1.73775
NIPA1	-0.231
DPP8	-0.6017
IL7R	0.586166666666667
ZFP64	0.467
DMAP1	-0.2801
TRMT12	0.78725
TLR4	1.6022
WFIKKN2	-0.263
RAB12	-0.189666666666667
DDX51	-0.355
KIAA1086	-3.946
ZNF295	-0.467833333333333
ACVR2B	-1.30042857142857
LOC494150	-0.4
ZNF517	0.22
DNASE1L2	-1.44183333333333
SUFU	1.13366666666667
LOC283677	0.396
LMO3	1.03
PPP2R5D	0.131
ZNF587	-0.0992
HIST4H4	-0.11675
CYP2C8	1.151
C1orf80	0.717166666666667
DOCK5	-0.772333333333333
C9orf24	-0.98475
OR5AR1	0.072
C11orf24	0.14175
UNQ1940	-0.18375
CAP2	0.7535
TIMM44	-0.5955
DSEL	-1.8825
ROM1	-0.174
FBXO4	1.37
MYLC2PL	-1.43925
MLH3	0.5135
NOX1	1.067
DPEP2	2.29275
DNAJB5	0.556
RLTPR	0.266
MBIP	-1.25766666666667
COPB1	0.705
SFTPA1B	0.2445
C10orf4	0.0484
PRELID1	-0.5995
NOLA1	-0.07825
C19orf24	0.29075
TLR9	-2.2065
HLA-DMA	3.5245
HCRP1	-1.2855
GPR137	0.309666666666667
ITGA11	-0.053
PHF13	0.428666666666667
MARK4	0.1135
METTL4	-0.2425
MBD3	-0.5143
LOC134145	1.248875
FGF3	0.23475
SLC35A3	0.690375
CLEC16A	0.38825
AMOTL1	-0.454833333333333
FLJ31438	0.1345
PAICS	-1.156375
TOMM40L	0.542666666666667
MMD	-1.08075
KLK10	4.0845
NIT2	0.0541666666666667
SERPINB10	-0.16125
KLF15	-0.9532
CCDC5	-0.48775
WSB2	0.021
ME3	1.841875
CACYBP	0.174
TCTN2	0.986
JAK1	0.719
C2orf25	-0.62275
GPD2	0.25675
FBXL11	0.905666666666667
CDV3	-0.650416666666667
GALNT11	0.88275
NDUFA12L	-0.6302
FLOT1	-0.655857142857143
TOR1AIP2	1.51525
MMP25	-0.31275
C1orf164	-0.4078
CHST5	0.05625
LYRM4	-0.3597
GPER	-2.5385
HIPK2	-0.450916666666667
DAP	0.3182
ZMIZ1	0.533666666666667
DDX58	3.2465
DCC1	-1.55425
AKT1	-0.55775
ENPP6	1.3875
ERVWE1	-0.666166666666667
CDC34	-0.04675
RNF125	-0.6345
CASC1	4.0185
SHROOM2	0.77225
RRM2B	0.414
COL6A3	1.94175
TMEFF1	-1.6795
PLEKHA4	-0.5415
LYSMD1	1.118
SEPT1	-0.476333333333333
AOF1	0.292
GNPAT	0.72175
WDR18	-0.052
HSD17B12	0.0553333333333333
HIST1H2BM	-1.11316666666667
INDOL1	-0.211166666666667
SUDS3	0.44425
C1orf192	0.5425
CYP2B6	-0.49575
TBC1D2	1.83283333333333
SLC25A12	-0.49125
ERCC6L	-1.40033333333333
MGC10814	-1.07483333333333
POLR2C	-1.33783333333333
ZNF77	0.109833333333333
EIF3K	-0.2108
HPX	3.16275
ANKRD27	-0.054875
MALAT1	0.418875
PLB1	0.830166666666667
HRNBP3	-1.58575
CPSF4	-0.17325
OR52N2	0.5475
PIP5KL1	-1.2045
GH1	0.12375
HPS5	-0.025
SLFN5	0.853
POP5	0.417833333333333
OVOS2	-3.06416666666667
C20orf108	0.13525
MARS	-0.62
CLRN3	1.53983333333333
ARSE	-0.973166666666667
PPIE	-0.289666666666667
PHACS	-0.479
GP5	0.2765
IL8RB	0.871333333333333
FCRLA	-1.565375
ARRDC1	1.1286
KRTAP9-4	0.947
ZNF613	2.6205
OR11A1	0.527
TMEM132B	-2.8295
PGLS	0.555
BSND	-2.16883333333333
KCNK18	0.0655
FOXD4	0.1095
SV2C	0.6515
LCN2	-0.8315
ZNF490	0.5832
C3orf15	-0.236
CACNA2D4	-1.80416666666667
CBX5	-1.16275
MAGEB4	-0.2335
BOLA1	2.19125
PPP2R5E	-0.5215
COL5A1	1.07075
ASB7	-0.7085
SFT2D1	0.25675
DERL1	0.6124
RABL2A	0.661
MOAP1	-0.3345
KIAA1545	0.492666666666667
F3	0.80575
PLEKHM2	-0.42175
CCDC89	0.499666666666667
EFCAB1	0.78375
TMEM48	-0.51075
SEPHS2	0.93475
PYGM	-0.9675
PRICKLE1	1.04325
WNT5B	-1.375
TAS2R38	0.0755
IMP5	0.12875
KHDRBS1	-0.0326
LARS2	-0.466
C3orf28	-1.53675
FTCD	-3.5625
C10orf68	2.09366666666667
DGAT2L3	-0.19675
PSEN1	0.508166666666667
MGC33657	0.1235
PLA2G4B	-0.112833333333333
CDKN2A	-2.39
DLX1	-2.76025
TSHB	-0.332
C18orf37	0.36
MEX3C	0.392
MAMDC2	-0.04725
PDIA4	0.282083333333333
ATP5E	-0.11475
CASP2	0.0777857142857143
SERBP1	-0.581307692307692
ZNF341	0.628666666666667
TESC	-2.71875
TMEM31	1.58475
OR51I2	1.4265
YTHDC1	0.680285714285714
JUN	0.0708333333333333
AGMAT	-3.27266666666667
PCNXL2	-0.986
ATAD5	-2.09275
STK38	0.517375
AZI1	-0.4925
RBP1	3.145
C4orf26	-1.05975
KIAA1026	0.187125
TMEM101	0.576
HSFX1	0.1975
TREX1	0.665
C18orf10	0.016
TRIM15	-3.4755
CA6	0.237857142857143
CEP57	-0.586875
AR	4.38733333333333
SESN2	-0.789666666666667
KIF3C	-0.246125
EPB41L5	0.221375
ARHGEF10	-0.565681818181818
POLR3D	0.114375
INDO	0.4375
GABRA3	-0.8295
SCG5	-1.2605
E2F3	-0.2908
TIGD5	1.21925
FGD6	2.23141666666667
KLHL3	-0.3235
SCGB3A2	-0.7185
URP2	0.505666666666667
ATP6V1B1	-0.0467
CALML6	0.252
LOC100049076	-0.1525
TMF1	-0.387
LOC388503	-0.156
CDH5	2.700125
RPS6KC1	1.22266666666667
DAAM1	0.3591
TNFRSF10D	-1.04875
GSTT1	-0.0187
INPP5A	0.00949999999999999
TRAF3IP1	0.7245
SMARCE1	0.284571428571429
VRK1	-2.043
TTC16	1.076
AARS	-0.950833333333333
ARHGAP27	0.5365
ZAK	-0.157785714285714
ACSM2B	-2.75425
TRAP1	-0.4255
MRPL53	0.379
RNF44	-0.25775
NPTXR	-0.26025
DPYSL3	0.900166666666667
APP	-0.1956
GLS2	-0.365666666666667
MNX1	-2.73733333333333
CMTM7	-0.50725
OR10A7	0.04
NYD-SP21	3.92433333333333
ORC5L	0.37625
SLC16A10	-1.840875
TMEM178	-0.308
LOC441601	-4.631
PTGIS	-0.69825
KBTBD7	0.463
C19orf41	-0.19275
CEACAM3	0.190166666666667
KRT23	1.26575
SERHL	2.0395
PNKD	0.5198125
UBC	0.59125
ATRN	-0.002875
HAPLN1	0.84275
RANGAP1	-0.907
C10orf26	1.62533333333333
KCNA7	-0.69025
SRY	0.552
LOC376693	-0.35175
HIST1H2BF	-1.16975
CDCA8	-2.39133333333333
MLC1	-1.0815
TNIP3	1.247
OR4D1	0.296
IFT52	-0.171333333333333
GOLT1A	1.4155
UTP20	-0.649125
RP3-402G11.5	-0.19525
PRSS33	-1.7535
PMPCA	0.184
APOB48R	2.40383333333333
GLTP	0.074
MPL	0.5425
C9orf78	0.1125
ADAM12	1.685625
CSPG4	-1.9775
LOC144305	-1.124
KRTAP4-10	0.0315
PAK1	-0.25075
ADCY7	-0.5586
TAS2R43	-0.82
FRAS1	-1.54571428571429
PPP1R14A	-0.6835
OR2B6	-1.53425
ATP13A1	0.0708333333333333
SIDT1	1.093
C1RL	0.0515
PRKRA	-0.2365
TLN1	0.4808
RP11-50D16.3	0.29225
MITF	-1.63266666666667
GYS1	-0.231
LYG1	-0.478166666666667
NSMCE4A	0.0604
DNAI1	-0.0335
HOXD11	-0.9595
FNBP1L	1.3324
DHX35	-0.23675
LCE3E	0.258875
SLC33A1	0.098
DCLK3	0.400666666666667
TRIM33	-0.933333333333333
TMCC3	1.23266666666667
FBXO42	-0.0775
C1orf27	0.5943
C17orf50	0.4085
RNF14	0.713666666666667
SLC4A8	2.171375
RAB3IP	0.6971
COX6C	0.281285714285714
PCSK1	-4.07366666666667
SLC13A1	0.5655
ARF6	0.0665
KIAA1009	1.138875
HOXA13	-3.3475
HMGN1	0.16575
CXADR	0.305583333333333
MGC14436	0.2275
UTF1	0.5185
TSC22D1	0.638
BZRAP1	1.30533333333333
PUF60	0.324916666666667
SHC1	0.073625
HOOK3	0.8378
LIMS2	0.3345
BAHCC1	0.189666666666667
CLCC1	-0.335333333333333
ENTPD3	3.76466666666667
SMO	0.15725
PIK3R5	0.685
CDC14A	-1.19141666666667
KRT1	4.5995
ENOX2	0.279833333333333
FLJ22655	-0.08
FPRL1	0.482
INTS6	-0.3379
ZCCHC5	0.4325
SMC3	-0.74825
C6orf123	0.865666666666667
FLJ20160	1.04325
LOC653391	-0.1785
GSS	-0.3105
NT5M	-0.194
SIX5	0.7865
TAF5	0.1195
KCNA1	0.373
ANLN	-2.72183333333333
MGC45491	-1.6808
SSTR2	3.4565
LYPD4	2.4355
TH1L	-0.57775
CHRNA5	-2.2015
PNMA6A	-0.60075
FLJ16369	-0.5465
DLX2	-3.224
C6orf108	-0.0221666666666667
ALDH3A2	0.0511666666666667
CLEC1B	0.1505
LEPREL2	-1.361
FOXJ1	0.5947
OR1D4	0.1655
PPIL4	0.12725
MTRR	-0.628
SLC27A3	1.46216666666667
HTR7	-0.920333333333333
MIB2	-0.7475
BHMT	-1.7975
A2ML1	0.2585
MSMB	-0.77225
KIAA1383	0.557
TRUB2	0.83975
PF4	0.0993333333333333
IL1F5	0.439833333333333
LRRC37B2	-0.084
IPO4	-0.4995
FIGF	-0.04875
QDPR	1.029
ZNF598	-0.53775
BOP1	-0.384
MAPK12	-1.82866666666667
POLR1E	-0.563125
CEECAM1	0.220833333333333
INSRR	0.332333333333333
SIPA1	0.894
ULK4	0.513666666666667
BTN3A1	1.1423
FABP5	-0.4356
KBTBD3	2.44166666666667
SORT1	-0.101833333333333
YWHAQ	-0.037
LRIT1	-0.1695
KIAA1704	-0.2973
MEIS2	-1.9697
ENOSF1	-0.565833333333333
PCDH7	0.0642857142857143
FZD9	-1.2575
RPLP1	-0.175
ZNF75A	0.7865
P4HA3	3.580125
NKX6-1	0.21025
CTA-216E10.6	0.0813333333333333
IFT140	1.28175
DENND1A	0.60925
ALCAM	0.7566
ABHD2	0.443772727272727
QPRT	-1.2555
TRAM1	0.691071428571429
ATP1B4	0.117
NUP37	-1.262
SAA3P	-0.1585
SLC22A6	0.4775
KIAA0265	0.256375
ZNF41	0.976
ADAM19	0.2267
ERAF	-0.77675
DEFB119	0.313583333333333
DNMT3B	-3.23033333333333
SNF1LK2	0.312
MGC24039	0.249166666666667
