Hybridization REF	TCGA-BH-A0B2-11A-11R-A10J-07
TSC22D4	0.1917
CHRM2	-0.0195
PPYR1	0.175166666666667
CCNH	-0.576833333333333
RRM1	-1.211
ECAT8	-2.5015
LOC400120	0.47475
GABRA4	0.086125
C14orf4	0.658166666666667
C1orf59	-0.4565
CTDSPL	0.988333333333334
NHEDC2	-0.1765
PDE11A	0.06725
KLHL29	1.5205
CD5	-0.393
TSPAN9	1.230125
WDR67	-2.2675
THUMPD1	0.4638
C18orf17	-0.00475
CLYBL	0.976833333333333
FLJ13231	-0.371875
CMBL	-0.358875
LECT2	0.1405
NKAPL	2.0615
LOC654780	0.338
OR4C6	0.3105
RAB30	-0.0173333333333333
TSSK4	-0.0005
TMEM163	1.898
OSBPL11	0.19225
GNB5	-0.6505
CCL21	2.90175
C1orf121	-0.248166666666667
FMO2	3.2165
RPTN	0.529
MSTN	0.3895
VCL	0.747357142857143
FYTTD1	0.45725
C11orf1	0.27925
CCDC88C	0.0675625
HFE	-0.610222222222222
MOGAT1	0.765
FAM125B	0.4725
IRGQ	-0.000999999999999997
RAVER2	0.64225
AKAP5	-0.896
SSSCA1	-0.968
C11orf63	0.8235
ACTG2	3.4001
PORCN	-1.364
DTL	-3.26536363636364
TMEM151	0.398
FAM122C	-1.14675
RSAD2	1.9229
BAT4	-0.556
KRTDAP	-0.5275
MYH8	0.41875
CRTC3	0.89025
LRRFIP2	0.2113
INTS4	-0.791333333333333
TTN	-0.299166666666667
SLC26A5	0.7375
PLLP	-0.61125
RGS6	0.73125
SRGAP3	1.142625
ZNF525	-0.0768333333333333
NBR2	-0.526166666666667
C13orf1	-0.6637
ZNF137	-0.2015
CEP27	-1.84075
BEST2	-0.0315
RNF121	-0.721
DMRTC2	-0.1535
C8orf76	-0.871
BCCIP	-0.30425
MEST	1.666
HTRA2	-0.1055
ANGPTL2	2.16925
ILKAP	-0.176333333333333
ERAS	0.0735
HBS1L	-0.425
CPA5	0.002
TMEM30A	0.3085
CD300LF	1.54216666666667
WISP3	3.276
CRK	0.617071428571429
PDS5A	-0.8514
BRPF3	-0.174833333333333
NEDD9	0.05875
SMPDL3B	0.9615
PSG6	-0.9245
PSMD13	-0.1195
ETV5	0.3586875
OR51A4	-0.0545
BTBD7	0.906666666666667
GSTO1	-1.20775
hCG_16001	0.7245
MAD2L1BP	-0.574333333333333
COX6A2	1.49
SCNN1A	1.396
LSM1	-0.0501666666666667
UGT2B11	1.19275
IDUA	0.27475
PPP2R3C	-0.426166666666667
COX11	-0.708
PDZK1	0.34525
ZNF443	-0.0185
MGC21874	0.828333333333333
ZNF323	1.0239
KRTAP10-10	0
CXCL6	1.83525
SLC34A2	2.9996
LOC284402	0.047
NPTN	1.20716666666667
UPP1	-1.184
SLC6A9	-0.6
OR7G3	0.09725
CISD1	-1.12066666666667
ZNF545	0.2765
SYT14	-0.949
NT5C3L	0.242833333333333
ZNHIT3	-0.363
SNRPD3	-0.8775
KIAA0701	-0.0585
UNC93B1	-0.3105
GMNN	-1.105875
SPCS2	-0.0171666666666667
LOC388524	0.4445
NAPRT1	-0.06475
PNLIPRP1	-0.37975
OR6V1	0.555
PRKAB1	-0.35475
EYA4	-3.1925
KIF20A	-3.2075
ALG10	-0.6175
ITPKC	0.855833333333333
LMX1B	0.310666666666667
RPUSD4	-0.149333333333333
C7orf34	0.0898333333333333
DLGAP2	0.467125
PFN1	-0.6898
MICALL2	-1.17158333333333
ZNF654	0.4205
SS18L1	-1.198875
SLC16A8	1.17575
MKI67IP	0.0576666666666667
ITGB3	0.63175
TCEA3	0.967166666666667
CEP152	-1.99025
CLIP1	1.170625
ZNF75	0.05725
ATP5C1	-0.555833333333333
NUDT5	-1.34583333333333
PSCDBP	0.64125
UBP1	-0.203
RBM27	0.14625
C13orf15	2.7805
ZNF282	-0.0606666666666667
ZNF222	-0.129
COL10A1	0.0995
PRDM15	-0.693875
TTTY5	0.1735
FAM9C	-0.316833333333333
C20orf67	-0.169
GNG13	-0.4995
F12	-1.15325
C1orf41	-1.236
CPXCR1	-0.123
GSK3A	0.0445
SUPT6H	-0.0101666666666667
PI16	4.20316666666667
ELL2	-0.318583333333333
C9orf167	-1.39333333333333
PVRL3	-0.1526
FLJ38596	0.50775
ADAM20	0.13
GPR89A	-0.2085
GPR87	-0.4295
ZNF30	0.11825
SMR3B	3.339
ZNF770	0.096625
TRPC4AP	-0.540666666666667
DKFZP686E2158	0.0343333333333333
C2orf28	-0.1855
FREM1	3.73466666666667
LAMA4	1.66983333333333
ADPRHL2	0.1085
EIF4G2	0.291833333333333
GUCA1A	-0.0505
CTNNA2	-1.0375
NUDT15	-0.691333333333333
CEPT1	0.176833333333333
ZNFX1	0.6428
CCDC92	1.3465
TDRD1	-0.4045
KCNK5	-0.689666666666667
ETNK1	-0.349833333333333
LTA	0.1685
TTPA	0.196666666666667
B3GALNT2	-0.24575
SC65	-0.053
PEX5L	-0.934375
EPS15L1	-0.6445
MGEA5	-0.1445
HIST1H3A	0.0505
ING1	-0.062625
BCAT1	-2.562875
ORC6L	-3.95927272727273
KLK11	-4.325
C19orf28	-1.626875
DNER	-3.887375
MED22	-0.715857142857143
ETV6	1.4125
CHAC2	-2.215
CD300E	0.2545
CEBPB	1.08645454545455
ZNF398	-0.1445
LRCH3	0.085
HMGA1	-1.879
CAPN7	-0.171166666666667
MGC5566	-2.94975
CCL3	2.26075
NANOS1	0.590375
ZFYVE19	-0.361
APITD1	-0.7135
PARD3	0.941125
IRAK4	-0.722833333333333
SERPINI2	-0.5725
CEP170L	-0.12175
TTC9	1.725375
MYOM3	-0.84875
MLPH	0.07375
LOC222699	-0.427
NRG1	0.746666666666667
TBC1D9	2.36272727272727
TTK	-3.61266666666667
ZNF557	-0.00829999999999998
DDX41	-0.628833333333333
FANK1	1.1255
UBE2D2	-0.22825
PSMB10	0.209375
MYH7B	0.365
GABARAPL2	0.051
MARVELD2	1.21716666666667
DGCR2	0.750333333333333
UNC45A	0.213666666666667
C6orf72	0.964
ZNF683	3.3645
GIT2	-0.11725
CASK	0.164666666666667
C14orf161	2.09433333333333
LRRC44	0.87975
TIFA	0.5585
UTP11L	-0.189
C6orf65	-0.0995
FDPS	-0.8295
DUSP9	-2.1195
SLC17A8	0.0833333333333333
OR51G1	0.114166666666667
NANS	-0.46025
OLFML1	2.1945
ATP10B	-1.00925
NPAS3	1.89875
PRKCA	-1.6295
GGA2	-0.040125
LCE4A	0.2785
SPANXN3	0.076
CCDC115	1.203375
SDCCAG3	-0.89
GLIPR1L1	0.18725
TTC1	-0.191
C17orf76	0.723
MAD2L2	-1.61825
HIPK1	0.2224
LRRC3B	2.38666666666667
CLN3	-0.907772727272727
C17orf47	0.0465
FMN2	0.077375
TUBB1	-1.499625
WAPAL	-0.117
C3orf21	-0.3195
SCN5A	-0.0952
SMYD1	2.3665
BEX5	0.9435
ZNF192	-0.1935
SEC22A	-0.199666666666667
GRIA2	2.04721428571429
KIAA0825	-1.1525
NUSAP1	-3.25772727272727
LANCL1	-0.3845
C15orf40	-0.5737
ZNF645	0.1725
GPR61	0.03775
NLRP14	0.022
SNX21	0.6691
C1QTNF8	-0.258
C17orf46	0.154
IFNA8	0.1135
SPRR1B	-1.39233333333333
FLRT1	-0.89125
SNX17	0.0678333333333333
ASB2	1.03983333333333
HBG1	-5.5755
RPRML	-1.49325
JOSD2	-0.243166666666667
PLSCR3	0.764
SPOCD1	-1.17366666666667
RAB39	-0.236
GHRH	0.247666666666667
ITIH5L	0.03125
C17orf37	-0.06475
SMCR8	-0.15025
DPY19L2P3	-0.6325
IL11RA	2.62333333333333
GDF3	-3.92583333333333
RPS6KB1	-0.9725
DNAJC19	-0.2202
TOP1	-0.12525
CRCT1	0.072875
MPST	0.410125
DPM2	-0.23625
FAM38B	-0.789333333333333
SLC18A1	-1.8415
FARP1	0.352666666666667
PAX7	-0.232
TUBD1	-1.4145
GNL3	-0.58975
BTG2	1.0344
NDUFS6	-0.95275
C1orf79	-1.869
ERAL1	-0.807
ECHS1	0.85825
VPS4A	-0.279666666666667
CYP11A1	0.741375
ABCC6	-0.858785714285714
PBX4	-2.425
MOSC1	1.66025
NCF4	0.6925
HYMAI	0.1045
NAGPA	-0.679875
OTOP2	-0.0765
ACOT12	-0.098
MTHFD2L	-0.002625
LOC441376	2.4695
C19orf34	-0.3495
RAB1B	-0.65525
ALDOAP2	-1.3795
NTRK1	-0.443666666666667
ARTS-1	0.5738
SLC6A11	-0.1415
NAP1L2	0.82875
CNGB1	-0.152666666666667
EPB41L4B	1.121
FAM134B	1.38125
HS3ST3A1	-2.49366666666667
CPXM2	6.173
SIRPB2	0.3695
CHORDC1	-1.22483333333333
TRIB3	-1.8655
SLC2A5	0.55675
C2orf49	-0.893
DDX5	-0.38425
OR5L1	1.1575
ANAPC4	-0.270833333333333
ZSWIM1	-0.087375
LOC93622	-0.296125
KCNK3	0.7837
RP11-35N6.1	-0.305125
ZFP161	0.339333333333333
AQP9	0.77475
SLC15A2	0.699166666666667
MREG	-0.161
OR9I1	-0.182
PDLIM2	1.1465
ADAM7	0.0865
GSTCD	-0.00966666666666667
WDR21A	0.186125
SLC12A8	1.1885
TMEM174	-0.02175
IGSF3	1.02875
LRRN1	0.8135
LOC402117	-0.192
SRPK1	-1.36216666666667
LY6K	-0.02325
NFIA	3.336
PTCD3	-0.728875
LEP	3.24633333333333
PCDH21	-0.780333333333333
MAPKAPK2	0.191214285714286
NMNAT1	-0.407833333333333
LHFPL2	2.179875
C9orf43	0.192
DIP2A	-0.586666666666667
ACTR8	0.1985
CCDC34	-0.25
PTPN22	-1.116625
ITGA3	-0.466625
FAM129C	0.523
RABGGTA	0.0666666666666667
UNC45B	0.8465
KIAA1033	-0.0115
ZNF510	0.107166666666667
CYP2D6	-0.622333333333334
SLC26A10	-1.2475
STX8	0.35675
LUZP1	0.320125
WDR89	-0.0915
EIF4G3	-0.1863
C5AR1	0.638625
ZNF623	-0.2915
A2M	2.144
TGM7	-0.045
GRPEL1	-0.559
LMNB2	-1.5009
ROCK2	0.468833333333333
SNX16	-0.336125
CCDC66	-0.6275
ANXA3	1.01025
KIAA1609	0.041625
EED	-0.935
RNF32	0.146
HES1	0.8164
CLC	-0.141166666666667
ISL1	-0.155
KIAA0528	0.096
MANEA	0.415
C1orf61	-0.7075
hCG_2001000	0.913
RAPGEF6	-0.4466
KIAA0020	-0.099
NEIL1	0.86125
C16orf45	-0.260375
RBM10	-0.123166666666667
C10orf125	-1.004375
MRS2L	-1.50575
DNAH17	-0.200875
C19orf10	-1.0215
C1orf160	0.40925
SLFN12	0.815
EXOC3	0.0841666666666667
HIST3H3	0.091
NCOR2	0.351166666666667
TNFRSF9	0.24075
MFSD8	-0.2015
ALX1	-3.55316666666667
NOL1	-1.229
PODN	2.739
TIAL1	-1.2685
HIST1H1E	-2.08025
NPY6R	0.21725
TM4SF4	2.59375
CORO2A	-0.85625
ETNK2	-0.155333333333333
APOE	1.412
ANGPT4	-0.0225
HDGF2	-0.1175
G30	-0.1265
ST8SIA4	-0.316375
F2RL1	0.768125
FAM19A4	-2.04775
CCAR1	-0.8755
B3GNT7	0.00700000000000001
OPHN1	-0.0394
DSCR6	-0.9215
C21orf13	0.422
GAS2L1	0.527416666666667
RFX3	0.0403333333333333
COPS4	0.066125
BCHE	-3.07233333333333
BCL2	2.40475
HBZ	-3.32666666666667
ARL13B	0.93275
MAPBPIP	-0.21975
MYO15B	-0.312875
SPZ1	-0.0865
KIAA1324	3.68411111111111
PLCL2	0.958125
C4orf29	-1.54325
WDFY2	-0.2125
ZNF284	-0.3465
NAALADL1	1.095
DUSP5	-0.067
PXDN	0.72375
SLMO1	-1.27875
TNXB	1.5256
BIRC7	-1.378
A4GALT	0.85
TIMM22	0.21675
FAM110C	0.746
TOMM34	-1.004125
ABHD9	0.583
ADAM32	2.3025
CRHBP	0.8595
AQP2	0.46225
LOC130355	0.587
ZNF187	0.228333333333333
ZNF816A	0.0645
F7	-0.4305
CNOT1	-0.5992
SLC13A4	-1.054
ZBTB11	-0.59475
B3GALT5	0.74025
EXOC2	0.159166666666667
IRS1	1.1683
TMEM1	-0.0596666666666667
MRPL34	-0.4245
SAMM50	-0.2675
CDC42EP3	0.109875
HSF2	-0.5915
MFN2	0.06625
TSPAN7	0.1625
NUCB1	0.674083333333333
RHOH	-0.5705
ARL16	-0.2845
TACR1	0.09825
SFRS5	-0.800833333333333
SNX25	-0.737625
RHBDF1	0.503666666666667
PCDH18	4.44083333333333
HMG1L1	0.188
MYO5C	0.689625
MAPK10	0.6055
LDHAL6A	-0.035
NUDT12	0.277333333333333
NCAM1	-0.238375
GLIS2	0.5305
GGTL4	0.14225
DAPP1	-0.183
ATF7	0.505875
KIAA0748	-0.5145
NFIL3	0.45975
TM6SF1	0.392
SEZ6	0.01775
NANOS3	0.0975
DNAJA3	-0.931333333333333
CLDN6	-2.634
CIITA	2.2706
EPHA4	0.548583333333333
FANCC	-0.48
CMTM3	1.1015
PSG3	-0.09
MRPL15	-0.73775
C21orf59	-0.76375
PLCXD2	-0.1585
C2orf34	-0.161625
UBE2L6	1.0735
MED14	-0.584
HP1BP3	-0.3889
C6orf208	0.177
TPBG	0.923
OSR2	1.281375
XPC	0.0716666666666667
KLHL7	-0.810916666666667
CCR3	0.00183333333333334
AGTPBP1	-0.416
PCSK6	0.478933333333333
STAT5A	0.4984
FAM18B	0.14675
LONRF2	2.81216666666667
PTPN2	-0.421875
SF3A3	-0.369
EFCBP2	-0.3465
HCFC1	-0.5885
AHNAK	0.92645
ACTR5	-0.5535
KIF14	-3.56128571428571
TENC1	1.8675
HEATR5B	0.431
YIPF2	0.263833333333333
MYEOV2	0.429
DUSP18	0.735
KIAA1012	-0.13
AHR	0.534333333333333
C17orf53	-1.82866666666667
PTPRH	-1.60175
ATP6V1C1	-0.3137
TAS2R3	-0.081
LOC440356	-1.28
COQ10B	-0.06125
PSMF1	0.318
SORBS2	2.65558333333333
NFE2L2	0.10775
TMCO7	-0.39725
SH3PXD2A	1.0668
SH2D2A	-1.3795
SPINK5	0.80075
MRPS24	-0.814
OPA3	0.2595
TRAF7	-0.506166666666667
C4orf35	0.0988333333333333
MT1G	0.00437500000000001
MGC39545	0.00875
HS1BP3	-0.0348
OR2B2	0.269
CHRM4	0.116
SFRP2	3.30091666666667
RIC3	1.174
ART1	0.002
C6orf1	-0.431
DUS4L	-1.88925
C10orf104	0.53725
TNFAIP6	3.96925
RTEL1	-1.53
CCT4	-0.481
ZNF709	-0.401
CHMP6	0.0318333333333333
UPP2	0.35175
CYP19A1	-1.939875
CD151	-0.1735
NDUFA13	-0.5085
ARFRP1	-0.919333333333333
FAM26B	2.5915
CRYBA1	-0.6925
MRPL41	-0.439833333333333
NPFFR2	-0.83725
HRH2	0.037
SCAMP3	-0.5365
MTMR6	0.585
MTG1	-1.17283333333333
UBTD1	1.51425
CRABP1	0.36
FLJ33790	-0.5609
KIAA1908	0.361833333333333
GPR158	-1.765
PACSIN3	-0.3415
OMD	3.3265
CATSPER1	-1.21433333333333
HOXB8	-0.616375
FBXO46	0.3525
OAS1	0.719
SVIL	1.22225
PHB2	-0.5185
ADCY3	0.703
NDRG2	3.164
ERMAP	0.8165
APBA2	-0.678166666666667
IGSF9	0.948
WNT6	1.12557142857143
MYCBPAP	0.2655
ATP2B2	0.0487
CPVL	0.0712
TRAM2	-0.460416666666667
NOP5/NOP58	-0.72375
ZNRF4	-0.27425
TLK1	-0.0075
MTMR12	0.316461538461538
ZNF384	-0.251666666666667
FAM9B	-2.2595
RPN1	-0.0168
PMVK	0.35225
EIF3D	0.6421
SIX2	-0.46575
HPS1	0.470785714285714
RNF7	0.088
PSKH2	0.2235
KCTD13	-0.192
CSMD3	-0.4558
FBF1	-0.1775
IL8	-5.167625
SERPINB13	0.289166666666667
FBXL20	-0.42075
BLR1	0.0415
SH2B1	-0.346166666666667
RFNG	-0.088875
RAB20	0.875833333333333
RBM7	0.4585
POLR1A	-0.384833333333333
TMPRSS4	-2.99425
TAF9	-0.838625
TERF2	0.3665
TNFRSF1A	1.32316666666667
ACADVL	0.0293333333333333
GTF2H5	-0.086
EDG8	0.913166666666667
C9orf140	-1.633375
UST6	0.145
ZBTB8OS	-1.2225
ZNF710	0.3825
GPR174	-0.784
ATP6V0A2	-0.684
KIAA0319L	0.26825
XKRX	-0.3425
DOPEY2	-0.2444
SDHD	-0.171166666666667
SUMF1	1.2215
OSM	2.5235
OPN3	-1.14525
DAGLB	-0.559
PPFIBP1	0.8818
TRIM63	-0.36575
C10orf53	-0.2305
LYPD3	0.151333333333333
BCL7A	-0.18875
AGER	-1.24883333333333
TCF19	-1.77025
SAT2	0.81925
PFTK1	0.5415
GABRE	-1.370875
C15orf38	0.7795
FIS1	0.1715
KCNV2	0.253
CLPS	0.1635
PPCDC	-0.907
FOXN2	0.944666666666667
NT5E	-1.6965
CD83	0.75375
IL18	-0.623625
VPS16	-0.11675
IGFBP2	-0.175333333333333
NOTCH2	0.7395
SIGLEC1	2.506625
CD93	4.9085
SULF2	-0.89525
CEP164	-0.2575
P53AIP1	1.285
TOR2A	-0.366166666666667
ZNF136	0.132
MGP	3.3391
CCDC144A	0.382166666666667
TRPC1	0.343333333333333
SMS	-1.026
MAPK7	0.0971666666666667
RRAGC	1.06175
PARD6A	-0.246666666666667
NUB1	0.242333333333333
SYNGR4	0.52975
OR11H12	0.0095
WIF1	3.75875
GCH1	-0.295
OR11H4	-0.1305
SLC44A5	0.1415
GPRIN2	1.90466666666667
LOC401431	0.42075
CPA4	-2.2101
MELK	-3.991
IL15RA	0.792
CUL3	0.526125
HMBOX1	1.2035
PODXL	-0.57125
CCT6B	1.55183333333333
COMTD1	-1.133
MUC20	0.730833333333333
GPX2	-1.861125
ITK	-0.88825
FBXL5	1.852
C13orf27	-1.4325
DEFA5	0.3485
TRHDE	-0.1065
MTP18	-0.733833333333333
UQCRQ	-0.4671
ITGB2	1.51025
CSRP2BP	0.20675
TAS2R44	0.576
PHPT1	-0.272875
FAM44C	-0.02875
ERH	-0.46425
MPHOSPH1	-2.7185
MORC1	-0.373
PARVB	-0.62475
LAMA1	-0.279833333333333
PGBD3	0.16725
GIMAP6	4.2575
AREG	0.481833333333333
LIPT1	0.1545
MGC99813	-0.95525
C1orf201	-0.299333333333333
GRIN2A	-0.4874
MAN2C1	-0.896
NSUN5	-1.09575
SF3B5	0.3805
MYC	-0.1543125
NRXN1	0.28375
ZNF18	0.15275
SPDYA	-0.399125
SLC37A1	0.4835
DECR2	-0.3825
ANKRD38	0.974125
SPTLC3	-0.773
SUPT16H	-0.311875
DTWD2	0.126
ULBP1	-0.199
ZADH1	-0.523
OIP5	-3.8735
IL10RB	-0.0298333333333333
OTUB2	-0.219625
VWA3A	-0.0928333333333333
SPIC	0.157833333333333
OR6C4	0.3785
PSCD4	1.377
DPY19L2P2	-0.511
TRAPPC6A	0.421166666666667
C21orf2	0.116
CEMP1	-0.34525
LIN7B	0.1915
E2F7	-3.34283333333333
VCP	-0.146875
LAMA3	2.69283333333333
BGN	0.30425
GPR160	-0.205833333333333
COCH	-3.89316666666667
GPR81	1.79816666666667
APOBEC3F	-0.723
tcag7.1017	-1.1005
C1orf32	0.073
SCGB1D2	6.1805
FLJ43987	0.0135
C6orf170	0.15
KLK9	0.2965
GPD1L	0.5975
VPS37B	0.2595
ATG3	-0.3425
ADAMTS17	-0.204
KLHDC2	-0.0463333333333333
NDUFV2	-0.7405
BLK	-2.07875
MATN4	0.023
GPM6A	1.462875
GBP4	3.06
TMEM162	0.1015
PKP2	0.9815
HRASLS	0.164333333333333
MMP1	-5.58025
SFXN3	-0.0248
FSD1	-1.9145
ST6GALNAC3	-0.6855
CA12	1.6643
NCOA6	-0.0985
C19orf58	-0.5347
PPP4R1	0.123166666666667
MAN1A2	0.634666666666667
IKBKAP	-1.278
UPF1	-0.0406666666666667
KIAA1219	-0.026
WNT16	0.563666666666667
SNW1	-0.173125
IL18RAP	2.13875
RPP30	-0.424
CDC40	-0.0436428571428571
SETD3	0.264
SLAMF6	-0.15
ELK4	-0.8175
TRIM47	0.960333333333333
ACOX3	1.347
TRIM6	-0.361
KIAA0372	-0.178166666666667
TP53AP1	0.55175
SMURF2	-0.33225
ADAD1	0.06075
EBP	-1.5941
KRTAP13-2	-0.131
FLJ36874	-1.12133333333333
TOR1A	-0.2595
P2RY4	0.6135
GPBP1	0.05625
TRPV1	-0.55175
ADAMTS12	1.24416666666667
PES1	-0.3758
ATG4A	0.349833333333333
MAGEA10	-4.62275
WFS1	0.72975
CC2D1B	-0.507666666666667
PABPN1	-0.612375
SLC25A30	0.74525
SLCO1C1	0.727666666666667
SLC22A5	0.4625
KIF23	-3.81883333333333
SYN2	0.635166666666667
ASPN	5.9425
CENTG2	0.203
QSOX2	-1.582
FLJ10815	-0.189166666666667
STK24	0.1531875
SPEG	0.2669
STK10	0.419833333333333
DACT2	1.4185
AAAS	-1.211
SSX3	-1.366875
ABCD3	-0.337
C4orf12	0.865125
PARVG	0.3875
FIG4	0.3755
C9orf46	0.35425
TMCO6	-0.771
IGHMBP2	-0.65475
DUS2L	-0.822
FAM3C	0.1868125
TMEM16D	0.78475
DCTN4	0.30725
KCNH3	0.02525
EIF2AK2	0.849
AP1S3	-0.318625
CST4	-0.0675
PAM	0.719625
NUTF2	-0.5695
CITED2	0.2567
SLC39A4	-1.2415
C2orf52	-0.729
GRM3	-0.408
C12orf49	0.351625
CCDC49	0.0013
GRAMD1B	-1.156375
FNDC4	1.79325
SIAH2	-0.35525
GDPD4	-0.15125
C21orf87	-0.051875
ATP5A1	-0.108666666666667
C16orf63	-0.867625
LOC388135	0.08
ATP5J2	-1.138375
MMP3	-0.541
EMID2	-0.373
CRHR1	0.43725
WDR70	-0.34375
C13orf31	1.53575
ZFAND1	0.146
CCL18	4.0485
C3orf49	0.081
RINT1	-2.391
KIAA0408	-0.267666666666667
F13A1	4.8769
SLC10A1	-0.07
OGN	5.60775
GIPC2	0.857666666666667
XPO6	-0.634
LCE1A	0.836
FMR1	0.2731
LOC374920	0.0825
DUSP3	0.093375
ANKMY1	-0.533
C7orf50	-0.59375
BBS9	-0.0357
UNC119B	0.21575
C9orf72	0.17975
MGC35440	-0.202
ENTPD6	-0.114
PPP1R2P9	0.1805
ERCC4	-0.024
FAHD2B	-0.042
HMHA1	-0.868
HACL1	-0.5225
RAD23A	-0.282333333333333
FAM83B	-0.6045
PPP5C	-1.58766666666667
RNASEH2C	-0.18025
C9orf153	-0.27975
SCAMP4	0.357625
GHITM	0.0922
NDUFB7	-0.029125
ADCYAP1	0.0878333333333333
SP110	1.35616666666667
MAP3K7IP2	0.66875
DHH	-0.1245
AGRN	0.0393571428571429
WDR33	-0.108333333333333
CEP290	0.569833333333333
PRPS1L1	-1.95483333333333
KLRA1	-0.1005
GPR97	0.217
CHD7	-0.777583333333333
TLR10	0.93125
SLC30A8	-0.8475
HIC1	2.57266666666667
IAPP	0.1655
RXFP4	0.17575
GP1BB	1.32025
SHQ1	-0.0225
NKX2-3	0.02
API5	-0.464
FTHP1	0.328
MOV10L1	0.401
TRIM6-TRIM34	1.74316666666667
ADHFE1	1.9965
FAM117A	0.01325
DDI1	0.207666666666667
CDON	0.709166666666667
TRIM73	-0.6485
IGKC	4.067
MMP14	0.442166666666667
DYNC1LI1	-0.61025
C11orf66	0.6315
TRBV3-1	-1.32925
FASTKD5	-0.428
BIVM	-0.382
LHX4	-0.13825
CXCL2	2.4792
RAB2B	-0.785666666666667
IZUMO1	-0.3415
MAP3K15	-0.707625
FAM19A2	0.339166666666667
ZC3H8	-0.6125
ZMAT1	1.360125
SPINK5L3	-2.3575
SLC10A6	0.487
APPL2	0.411125
CARD10	-0.0361666666666667
LOC402176	0.543
EEF1D	0.6754
RAB6A	0.2062
C12orf5	-0.548625
PAPOLG	0.358
MSRB2	0.60525
BCR	0.702722222222222
PUS3	0.0925
TIAM2	0.5115
ZNF317	-0.0836666666666667
CHD2	-0.0677857142857143
FZD5	-1.24968181818182
NUDT8	-0.8795
ZNF763	-0.3415
PRC1	-2.93711111111111
ABCB9	-0.223833333333333
SPATA3	0.07275
TRAK2	0.929375
STAB1	2.924125
LRRTM2	0.735166666666667
psiTPTE22	1.4555
DBI	1.154
SERPINA11	-1.05325
NAT5	-0.30375
C20orf58	-2.28525
RPS6KA4	-0.05
FLJ90650	1.60525
TGFBRAP1	0.17125
CHRDL2	2.51425
FAHD2A	-0.174666666666667
CNTN1	0.80025
BBS4	-0.4309
TMEM181	0.0215
MINPP1	-0.66
MPHOSPH6	0.0361666666666667
HOXC10	-0.0764
ITPKB	0.2575
CLPTM1L	-0.528
MEOX2	1.5225
ATP6V0C	-0.29375
PRPF8	-0.252333333333333
TMC5	2.36275
FKBP3	-0.875
PLEKHB2	-0.720375
OR4D6	-0.268
ZNF544	-0.6004
D2HGDH	-0.521125
RPL18A	0.4588
HEL308	-0.219875
MPP6	-1.6115
TCERG1	-1.52425
KRT16	0.102833333333333
KLF17	-0.34475
KLF5	1.2615
CDR1	3.565875
VCX3A	-3.666
FBLN2	2.82
C14orf104	-0.13875
HBE1	-4.9113
OR4S2	0.7255
C1orf108	-0.896166666666667
ROBO4	3.90066666666667
CPEB4	0.48825
C11orf80	-1.33716666666667
BCKDHA	0.4795
MYOC	2.0565
GIF	0.117
CKMT1A	0.312
RPL3	1.3183
THBS1	2.1115
APOO	-1.45725
ARMCX1	1.8935
HSZFP36	0.153
SNAPC5	-0.2975
EIF4ENIF1	0.94625
ZNF433	-0.6055
TNFRSF21	0.8755
TMPRSS7	-0.019
SPATA18	1.7512
HPDL	-2.3825
MKL2	1.1856
TBX3	1.53084615384615
C21orf93	0.3525
DAXX	0.191
ELMO1	0.3755
RGS13	1.2565
TAF11	-0.664
UNC13A	-2.14
LOC653314	0.1919
ORC3L	-0.65925
IMAA	-2.3085
TARBP2	-0.69375
CABIN1	-0.1689
TRIOBP	0.633125
HIST1H2AC	0.40275
RGS22	-0.405
NCOA1	1.48733333333333
IL25	0.8825
SNCG	1.4335
GPR6	0.449
AMDHD1	-0.785833333333333
CHEK2	-0.837
C6orf142	0.40825
DRD4	0.6925
C14orf68	-1.09325
GDF11	-1.58325
SEMG2	0.284
CD247	-0.75775
CDAN1	-0.81025
RBMX2	0.263833333333333
TGS1	-0.406
OIT3	0.2915
SYF2	0.50425
MCM4	-2.799
PKHD1L1	1.34375
CEP192	-1.19833333333333
IFT88	0.1495
RPL9	1.118
RAB32	0.45425
DDX43	-2.71725
P2RX2	0.326
OR5D18	0.3035
UBE1	-0.254916666666667
SLC24A1	0.652375
ARHGAP5	0.626
CETP	1.045
KIAA1731	-0.929666666666667
SLC9A4	0.465
PTPN6	0.292
BAHD1	0.503
GRIK3	0.387
CACNB2	-0.1103
PDE10A	0.168
DGCR14	-0.02025
PCDHB9	0.147666666666667
RHOQ	1.1825
MAP3K4	0.204
KTI12	-0.128333333333333
RPL23AP13	0.29475
GNG11	0.81175
CLCN3	1.30866666666667
GPAM	2.421
VSTM2A	0.2205
SLAMF7	2.51766666666667
INTS2	-1.26
PPP2CA	-0.0608
LRP12	0.429266666666667
SEC14L2	2.35244444444444
DKFZP586H2123	4.76475
MC3R	0.0615
CIRH1A	-0.845166666666667
HIST1H2AB	-0.577
POLH	-0.79875
MGC16703	-1.755
SNAPC2	0.252
FILIP1L	1.665
RASGRP4	0.0525
LRRC1	1.1575
GAS1	2.27875
PRAC	-0.64725
DGKA	-0.339
NT5C3	-0.924
PEG3	-0.70125
NADK	-0.67175
PRR17	0.40475
LOC374569	0.25825
SGSH	0.889333333333333
NLRP8	0.3535
GALT	0.3016
MCF2	-0.527
ZNF263	0.23
TACSTD1	0.8735
