Hybridization REF	TCGA-E2-A159-01A-11R-A115-07
ZNF557	-0.1612
DDX41	-0.034
FANK1	1.9865
UBE2D2	1.35675
PSMB10	0.839625
MYH7B	-0.245
GABARAPL2	-0.397
MARVELD2	0.574666666666667
DGCR2	-0.488166666666667
UNC45A	-0.288833333333333
C6orf72	0.6225
ZNF683	4.665
GIT2	-0.074875
CASK	1.35533333333333
C14orf161	5.20116666666667
LRRC44	-0.33575
TIFA	0.5485
UTP11L	-0.127625
C6orf65	-0.20725
FDPS	0.57675
DUSP9	-1.8307
SLC17A8	0.318
OR51G1	0.300333333333333
NANS	0.55525
OLFML1	1.09525
ATP10B	0.223125
NPAS3	-0.568
PRKCA	-1.9008
GGA2	-0.8964375
LCE4A	0.2025
SPANXN3	3.25
CCDC115	0.340375
SDCCAG3	-1.64925
GLIPR1L1	0.144
TTC1	0.4885
C17orf76	0.801
MAD2L2	-0.046
HIPK1	-0.2168
LRRC3B	-1.38533333333333
CLN3	-0.686363636363636
C17orf47	0.6325
FMN2	-3.436125
TUBB1	-2.272875
WAPAL	0.8975
C3orf21	-0.576625
SCN5A	-0.2346
SMYD1	0.09425
BEX5	1.469
ZNF192	-0.028
SEC22A	0.678
GRIA2	-0.3035
KIAA0825	-1.668
NUSAP1	-0.873909090909091
LANCL1	-0.534125
C15orf40	-0.9003
ZNF645	0.266375
GPR61	0.249
NLRP14	0.4425
SNX21	-0.4357
C1QTNF8	-0.0905
C17orf46	1.4835
IFNA8	-0.0695
SPRR1B	6.52766666666667
FLRT1	-0.573
SNX17	0.0721666666666667
ASB2	1.36
HBG1	-5.2615
RPRML	-0.084
JOSD2	0.996
PLSCR3	0.4765
SPOCD1	-0.603
RAB39	0.361
GHRH	-0.246
ITIH5L	0.03275
C17orf37	1.00575
SMCR8	0.16775
DPY19L2P3	-0.4555
IL11RA	0.441833333333333
GDF3	-4.21466666666667
RPS6KB1	-1.63533333333333
DNAJC19	0.0375
TOP1	-0.23775
CRCT1	3.7555
MPST	-0.26875
DPM2	-0.219875
FAM38B	-2.35566666666667
SLC18A1	-2.68916666666667
FARP1	-0.0336666666666667
PAX7	1.93025
TUBD1	-1.005
GNL3	-0.779125
BTG2	0.508666666666667
NDUFS6	-0.679
C1orf79	-1.09375
ERAL1	0.4705
ECHS1	0.128
VPS4A	-0.105166666666667
CYP11A1	-0.836125
ABCC6	-2.19592857142857
PBX4	-0.792
MOSC1	-0.729625
NCF4	1.3405
HYMAI	1.015
NAGPA	-0.98575
OTOP2	0.16425
ACOT12	-0.12325
MTHFD2L	-0.786875
LOC441376	3.35525
C19orf34	1.629
RAB1B	0.569
ALDOAP2	-0.5735
NTRK1	-1.65383333333333
ARTS-1	-0.7617
SLC6A11	0.5485
NAP1L2	-2.75325
CNGB1	0.348
EPB41L4B	2.36454545454545
FAM134B	-0.5875
HS3ST3A1	-1.3465
CPXM2	4.39275
SIRPB2	-0.1115
CHORDC1	-0.715
TRIB3	-0.314833333333333
SLC2A5	1.6015
C2orf49	0.331666666666667
DDX5	-0.4735
OR5L1	1.4845
ANAPC4	-0.287333333333333
ZSWIM1	0.248625
LOC93622	-0.912
KCNK3	-0.3828
RP11-35N6.1	-1.254125
ZFP161	0.168833333333333
AQP9	5.63375
SLC15A2	2.72583333333333
MREG	0.368166666666667
OR9I1	0.3875
PDLIM2	-0.224625
ADAM7	0.2245
GSTCD	-0.454833333333333
WDR21A	0.571875
SLC12A8	2.08533333333333
TMEM174	0.31575
IGSF3	1.43425
LRRN1	-1.6985
LOC402117	-0.21075
SRPK1	-0.129166666666667
LY6K	0.2234375
NFIA	2.7115
PTCD3	-0.583
LEP	1.51316666666667
PCDH21	-0.395333333333333
MAPKAPK2	0.985
NMNAT1	0.161333333333333
LHFPL2	1.234375
C9orf43	1.032
DIP2A	-0.103666666666667
ACTR8	-0.579625
CCDC34	-0.22225
PTPN22	1.378375
ITGA3	-0.278375
FAM129C	0.3265
RABGGTA	0.450666666666667
UNC45B	1.1025
KIAA1033	0.073
ZNF510	0.706
CYP2D6	-0.0976666666666667
SLC26A10	-2.2415
STX8	0.193
LUZP1	0.3075
WDR89	-0.4395
EIF4G3	0.0974
C5AR1	2.14775
ZNF623	0.869
A2M	0.7005
TGM7	-0.2815
GRPEL1	-0.642666666666667
LMNB2	-1.1451
ROCK2	0.0205
SNX16	1.24325
CCDC66	-0.43925
ANXA3	2.28225
KIAA1609	0.6945
EED	-0.3545
RNF32	1.34916666666667
HES1	0.2706
CLC	0.9906
ISL1	0.064
KIAA0528	-0.68075
MANEA	1.00875
C1orf61	-0.432
hCG_2001000	-0.79
RAPGEF6	-0.1456
KIAA0020	0.136833333333333
NEIL1	0.82675
C16orf45	-2.065375
RBM10	-0.142166666666667
C10orf125	-0.06025
MRS2L	0.7595
DNAH17	-1.575375
C19orf10	-0.46725
C1orf160	0.429
SLFN12	0.40575
EXOC3	-0.6435
HIST3H3	0.92825
NCOR2	-0.107833333333333
TNFRSF9	1.65125
MFSD8	0.3145
ALX1	-3.61133333333333
NOL1	-1.16875
PODN	2.462
TIAL1	-0.2505
HIST1H1E	-1.34825
NPY6R	0.29475
TM4SF4	1.50925
CORO2A	0.669
ETNK2	1.17383333333333
APOE	1.6001
ANGPT4	-0.0305
HDGF2	-0.612
G30	-0.132
ST8SIA4	0.563625
F2RL1	1.225125
FAM19A4	-1.94325
CCAR1	-0.3405
B3GNT7	0.498
OPHN1	-0.5447
DSCR6	2.799
C21orf13	-0.085
GAS2L1	0.182833333333333
RFX3	0.723833333333333
COPS4	-0.163875
BCHE	-5.36266666666667
BCL2	-0.7065
HBZ	-3.37166666666667
ARL13B	-0.344125
MAPBPIP	1.34475
MYO15B	-0.58275
SPZ1	0.93675
KIAA1324	1.82777777777778
PLCL2	0.25025
C4orf29	-1.00775
WDFY2	-0.767625
ZNF284	-0.326
NAALADL1	0.9135
DUSP5	0.497833333333333
PXDN	2.96125
SLMO1	-0.12625
TNXB	0.2712
BIRC7	-0.95075
A4GALT	0.0156666666666667
TIMM22	0.20925
FAM110C	2.804
TOMM34	-0.36425
ABHD9	-0.2125
ADAM32	1.6745
CRHBP	-0.01675
AQP2	0.294875
LOC130355	1.06325
ZNF187	-0.0495
ZNF816A	1.3855
F7	-1.304875
CNOT1	0.0788
SLC13A4	0.25925
ZBTB11	0.3825
B3GALT5	-0.6055
EXOC2	0.653
IRS1	-2.2063
TMEM1	0.402
MRPL34	-0.357
SAMM50	-0.289
CDC42EP3	0.512125
HSF2	0.1462
MFN2	0.3565
TSPAN7	-2.88933333333333
NUCB1	0.602416666666667
RHOH	-0.76975
ARL16	-0.6175
TACR1	0.40375
SFRS5	-1.61716666666667
SNX25	-0.47
RHBDF1	-0.331166666666667
PCDH18	1.76933333333333
HMG1L1	-0.754
MYO5C	-0.289125
MAPK10	1.272
LDHAL6A	-0.308166666666667
NUDT12	-0.2255
NCAM1	-0.183375
GLIS2	0.251
GGTL4	-0.2045
DAPP1	1.77225
ATF7	0.730625
KIAA0748	0.4415
NFIL3	0.3685
TM6SF1	-0.0641
SEZ6	-0.270375
NANOS3	0.652
DNAJA3	-0.639333333333333
CLDN6	-2.5135
CIITA	2.8508
EPHA4	-0.76525
FANCC	-0.038
CMTM3	0.424875
PSG3	-1.434875
MRPL15	-0.44225
C21orf59	0.752
PLCXD2	0.22
C2orf34	0.394375
UBE2L6	0.542875
MED14	0.841
HP1BP3	0.5162
C6orf208	-0.1205
TPBG	1.01175
OSR2	-1.9765
XPC	-0.8625
KLHL7	0.465416666666667
CCR3	0.350333333333333
AGTPBP1	-0.400666666666667
PCSK6	-2.34813333333333
STAT5A	-0.8573
FAM18B	0.11925
LONRF2	-1.27966666666667
PTPN2	0.52375
SF3A3	-0.275166666666667
EFCBP2	-0.00675000000000001
HCFC1	-0.485333333333333
AHNAK	0.1043
ACTR5	0.078
KIF14	-0.635857142857143
TENC1	0.16625
HEATR5B	1.307
YIPF2	0.284166666666667
MYEOV2	0.228333333333333
DUSP18	1.2195
KIAA1012	0.45325
AHR	0.552166666666667
C17orf53	-1.09216666666667
PTPRH	-1.91275
ATP6V1C1	0.1044
TAS2R3	-0.1915
LOC440356	0.08225
COQ10B	-0.207
PSMF1	0.2455
SORBS2	1.77091666666667
NFE2L2	0.34225
TMCO7	-0.78825
SH3PXD2A	-0.3554
SH2D2A	0.44375
SPINK5	1.363
MRPS24	-0.2525
OPA3	-0.16825
TRAF7	0.259
C4orf35	0.2532
MT1G	-0.680875
MGC39545	0.38825
HS1BP3	0.8862
OR2B2	0.118
CHRM4	0.452
SFRP2	2.17533333333333
RIC3	-0.694
ART1	0.228
C6orf1	0.69225
DUS4L	-0.54625
C10orf104	-0.0675
TNFAIP6	2.348
RTEL1	-0.21825
CCT4	0.1508
ZNF709	0.3795
CHMP6	-0.00533333333333334
UPP2	0.66875
CYP19A1	-2.468125
CD151	-0.346833333333333
NDUFA13	-0.357166666666667
ARFRP1	0.574666666666667
FAM26B	1.6685
CRYBA1	-2.1085
MRPL41	-0.014
NPFFR2	-1.762875
HRH2	-0.0625
SCAMP3	0.589166666666667
MTMR6	0.6861
MTG1	-0.4735
UBTD1	0.74775
CRABP1	-0.8505
FLJ33790	0.5948
KIAA1908	-0.997833333333333
GPR158	0.25475
PACSIN3	0.231666666666667
OMD	3.25683333333333
CATSPER1	0.1775
HOXB8	0.97175
FBXO46	0.2915
OAS1	1.70933333333333
SVIL	1.69925
PHB2	-0.72425
ADCY3	0.484
NDRG2	1.29066666666667
ERMAP	0.2626
APBA2	0.236
IGSF9	2.39825
WNT6	0.759
MYCBPAP	0.45625
ATP2B2	-0.3912
CPVL	-0.0757
TRAM2	-0.755833333333333
NOP5/NOP58	-0.5495
ZNRF4	-0.94625
TLK1	-0.569125
MTMR12	0.230214285714286
ZNF384	-0.677
FAM9B	-2.76925
RPN1	0.6867
PMVK	1.09325
EIF3D	-0.4204
SIX2	1.831
HPS1	0.408
RNF7	0.54775
PSKH2	-0.103
KCTD13	0.372
CSMD3	-0.4791
FBF1	1.294
IL8	-1.75175
SERPINB13	3.79966666666667
FBXL20	0.635
BLR1	0.427
SH2B1	-0.640333333333333
RFNG	-0.101
RAB20	0.490333333333333
RBM7	-0.024
POLR1A	0.0045
TMPRSS4	3.272
TAF9	-1.05125
TERF2	0.403333333333333
TNFRSF1A	0.09
ACADVL	-0.875666666666667
GTF2H5	1.10325
EDG8	0.6575
C9orf140	-0.81375
UST6	-0.79775
ZBTB8OS	0.73325
ZNF710	1.263
GPR174	-0.2335
ATP6V0A2	0.271
KIAA0319L	-0.245
XKRX	2.428
DOPEY2	2.0099
SDHD	-0.233
SUMF1	0.148
OSM	3.18975
OPN3	1.92475
DAGLB	-0.200166666666667
PPFIBP1	-0.5608
TRIM63	-2.857
C10orf53	1.0555
LYPD3	1.30616666666667
BCL7A	0.375875
AGER	-0.956166666666667
TCF19	0.729625
SAT2	0.5505
PFTK1	0.4535
GABRE	-2.673875
C15orf38	0.8509
FIS1	0.146
KCNV2	-0.24
CLPS	0.30275
PPCDC	-0.3475
FOXN2	0.561833333333333
NT5E	-2.1169
CD83	0.756
IL18	1.862875
VPS16	0.632
IGFBP2	-3.02416666666667
NOTCH2	0.88075
SIGLEC1	3.777375
CD93	5.838
SULF2	-1.36975
CEP164	0.33275
P53AIP1	1.89266666666667
TOR2A	-0.2685
ZNF136	-0.616
MGP	1.2611
CCDC144A	-1.20866666666667
TRPC1	-1.47433333333333
SMS	0.125
MAPK7	0.213166666666667
RRAGC	1.24325
PARD6A	-0.182333333333333
NUB1	0.468
SYNGR4	0.9425
OR11H12	0.258
WIF1	0.487875
GCH1	1.13575
OR11H4	0.2655
SLC44A5	0.183
GPRIN2	2.18
LOC401431	1.1755
CPA4	1.5885
MELK	0.696444444444444
IL15RA	1.619
CUL3	-0.3855
HMBOX1	-0.41125
PODXL	-1.1815
CCT6B	1.40666666666667
COMTD1	-0.72375
MUC20	1.72683333333333
GPX2	-3.778625
ITK	1.094125
FBXL5	1.4865
C13orf27	-0.68575
DEFA5	2.0765
TRHDE	-0.163
MTP18	-0.554833333333333
UQCRQ	1.1577
ITGB2	2.46783333333333
CSRP2BP	0.29025
TAS2R44	0.7275
PHPT1	-0.195375
FAM44C	0.1005
ERH	-0.3375
MPHOSPH1	-0.0421666666666667
MORC1	-0.183
PARVB	-0.305
LAMA1	-1.90291666666667
PGBD3	-0.06375
GIMAP6	4.52075
AREG	-2.87933333333333
LIPT1	-0.336
MGC99813	-1.06625
C1orf201	1.15
GRIN2A	-0.8194
MAN2C1	-1.376125
NSUN5	0.037
SF3B5	0.38
MYC	-2.3394375
NRXN1	-1.15133333333333
ZNF18	0.08325
SPDYA	2.35325
SLC37A1	2.2615
DECR2	-1.25325
ANKRD38	-0.604625
SPTLC3	-0.122333333333333
SUPT16H	-0.946
DTWD2	0.68475
ULBP1	-0.1895
ZADH1	-0.8885
OIP5	-1.47775
IL10RB	0.818
OTUB2	1.499
VWA3A	0.033
SPIC	0.5665
OR6C4	0.074
PSCD4	1.58433333333333
DPY19L2P2	-1.0925
TRAPPC6A	0.0425
C21orf2	-0.849333333333333
CEMP1	-0.41425
LIN7B	0.539
E2F7	-0.908833333333333
VCP	0.496875
LAMA3	2.05191666666667
BGN	1.38075
GPR160	1.612
COCH	-3.42566666666667
GPR81	-0.178666666666667
APOBEC3F	0.4625
tcag7.1017	-0.538
C1orf32	0.956
SCGB1D2	5.4035
FLJ43987	-0.884
C6orf170	0.793
KLK9	1.001
GPD1L	0.494875
VPS37B	1.5045
ATG3	0.627
ADAMTS17	-0.364
KLHDC2	-0.521166666666667
NDUFV2	-0.35825
BLK	-1.34725
MATN4	0.0665
GPM6A	-0.430875
GBP4	4.11116666666667
TMEM162	0.0405
PKP2	0.158
HRASLS	2.42877777777778
MMP1	1.422
SFXN3	-0.5008
FSD1	-1.91833333333333
ST6GALNAC3	-1.5455
CA12	-0.2121
NCOA6	0.76875
C19orf58	0.5384
PPP4R1	0.257666666666667
MAN1A2	1.01983333333333
IKBKAP	-0.27575
UPF1	-0.4455
KIAA1219	0.66425
WNT16	0.9486
SNW1	-0.447625
IL18RAP	4.81575
RPP30	-0.18875
CDC40	0.120928571428571
SETD3	0.201833333333333
SLAMF6	2.084
ELK4	0.076
TRIM47	0.958333333333333
ACOX3	1.00625
TRIM6	-0.15425
KIAA0372	-0.274833333333333
TP53AP1	0.879875
SMURF2	0.19925
ADAD1	0.70425
EBP	0.3335
KRTAP13-2	-0.9845
FLJ36874	0.410333333333333
TOR1A	-0.214
P2RY4	0.485
GPBP1	-0.20325
TRPV1	-0.36775
ADAMTS12	0.7464
PES1	-0.7566
ATG4A	0.931833333333333
MAGEA10	-5.0315
WFS1	0.3935
CC2D1B	0.391333333333333
PABPN1	-0.138625
SLC25A30	0.33325
SLCO1C1	-0.128666666666667
SLC22A5	-0.313
KIF23	-1.28183333333333
SYN2	-0.9885
ASPN	7.37366666666667
CENTG2	0.6005
QSOX2	-1.7787
FLJ10815	0.932833333333333
STK24	-0.106625
SPEG	0.7131
STK10	0.828
DACT2	-1.0325
AAAS	-0.33525
SSX3	-2.057125
ABCD3	0.6506
C4orf12	-0.511375
PARVG	1.8635
FIG4	1.817
C9orf46	1.329
TMCO6	0.245
IGHMBP2	-0.763
DUS2L	-0.563166666666667
FAM3C	0.3225625
TMEM16D	-0.993875
DCTN4	0.7405
KCNH3	0.16675
EIF2AK2	0.80425
AP1S3	0.741
CST4	0.391
PAM	-0.33125
NUTF2	-0.239
CITED2	0.397
SLC39A4	-0.0525
C2orf52	-0.4645
GRM3	0.43625
C12orf49	1.06925
CCDC49	-0.3103
GRAMD1B	-0.8265
FNDC4	0.71175
SIAH2	0.165625
GDPD4	-0.35775
C21orf87	0.78225
ATP5A1	-0.536166666666667
C16orf63	-2.80925
LOC388135	-1.2525
ATP5J2	0.929875
MMP3	0.6245
EMID2	-0.32225
CRHR1	0.29
WDR70	-0.91025
C13orf31	1.99525
ZFAND1	-0.84075
CCL18	4.16083333333333
C3orf49	0.7945
RINT1	0.185
KIAA0408	-1.4685
F13A1	4.7717
SLC10A1	-0.0485
OGN	-1.29775
GIPC2	-0.331833333333333
XPO6	-0.630833333333333
LCE1A	0.834
FMR1	0.6584
LOC374920	-0.51275
DUSP3	0.191375
ANKMY1	-0.72575
C7orf50	-0.08025
BBS9	-0.3167
UNC119B	-0.25175
C9orf72	0.846375
MGC35440	-0.04675
ENTPD6	0.273375
PPP1R2P9	0.55425
ERCC4	0.20725
FAHD2B	-0.4
HMHA1	-0.1125
HACL1	-1.48625
RAD23A	-0.4085
FAM83B	2.1805
PPP5C	0.410166666666667
RNASEH2C	0.05425
C9orf153	-1.5395
SCAMP4	0.439125
GHITM	0.0041
NDUFB7	-0.12225
ADCYAP1	-0.224166666666667
SP110	1.6455
MAP3K7IP2	1.1265
DHH	-0.176
AGRN	0.975142857142857
WDR33	-0.212166666666667
CEP290	-1.10066666666667
PRPS1L1	-1.185
KLRA1	-0.6175
GPR97	0.037
CHD7	-0.111166666666667
TLR10	2.3205
SLC30A8	-1.5825
HIC1	1.07583333333333
IAPP	-0.055
RXFP4	0.30675
GP1BB	0.34475
SHQ1	-0.073
NKX2-3	0.0453333333333333
API5	0.40625
FTHP1	0.7175
MOV10L1	-0.1438
TRIM6-TRIM34	1.5575
ADHFE1	-0.319
FAM117A	-1.247
DDI1	0.66375
CDON	-0.4325
TRIM73	-1.8545
IGKC	5.0505
MMP14	-0.242916666666667
DYNC1LI1	1.022875
C11orf66	1.07325
TRBV3-1	-0.03
FASTKD5	-0.3055
BIVM	-1.58125
LHX4	-1.17525
CXCL2	0.41
RAB2B	-0.0681666666666667
IZUMO1	0.60575
MAP3K15	-1.693
FAM19A2	0.375
ZC3H8	-0.921833333333333
ZMAT1	1.02525
SPINK5L3	-2.9035
SLC10A6	2.0615
APPL2	0.791875
CARD10	-0.837833333333333
LOC402176	-0.8885
EEF1D	-0.3549
RAB6A	0.8086
C12orf5	-0.704
PAPOLG	0.258
MSRB2	1.9525
BCR	0.663055555555556
PUS3	-0.021
TIAM2	0.567
ZNF317	-0.290333333333333
CHD2	-0.00930769230769235
FZD5	-1.39245454545455
NUDT8	2.36425
ZNF763	0.7365
PRC1	-1.14822222222222
ABCB9	0.846166666666667
SPATA3	0.0866666666666667
TRAK2	-0.319625
STAB1	2.7165
LRRTM2	0.292
psiTPTE22	0.489
DBI	1.39425
SERPINA11	-3.94425
NAT5	0.27725
C20orf58	-2.5625
RPS6KA4	0.179166666666667
FLJ90650	0.068
TGFBRAP1	0.28775
CHRDL2	-0.134125
FAHD2A	-0.526
CNTN1	-0.072
BBS4	-1.2746
TMEM181	0.17075
MINPP1	-1.05625
MPHOSPH6	-0.16625
HOXC10	1.4987
ITPKB	0.759125
CLPTM1L	-0.74325
MEOX2	-0.832
ATP6V0C	1.051125
PRPF8	-0.00633333333333333
TMC5	2.71775
FKBP3	-0.58425
PLEKHB2	-0.24625
OR4D6	0.459
ZNF544	-0.1889
D2HGDH	-0.389
RPL18A	-1.1544
HEL308	-0.3645
MPP6	-1.4155
TCERG1	-0.6665
KRT16	3.96916666666667
KLF17	-1.51
KLF5	1.77925
CDR1	1.867375
VCX3A	-5.0295
FBLN2	1.60125
C14orf104	-0.2565
HBE1	-5.1151
OR4S2	0.7855
C1orf108	0.302166666666667
ROBO4	3.23783333333333
CPEB4	0.921
C11orf80	0.987
BCKDHA	0.180333333333333
MYOC	0.285
GIF	-0.536
CKMT1A	1.865
RPL3	-0.5282
THBS1	1.134
APOO	1.1385
ARMCX1	0.848
HSZFP36	0.9865
SNAPC5	-0.62825
EIF4ENIF1	-0.1345
ZNF433	0.93025
TNFRSF21	0.397875
TMPRSS7	-0.8675
SPATA18	1.3857
HPDL	-2.245
MKL2	-0.166
TBX3	-2.36684615384615
C21orf93	0.0868
DAXX	0.52975
ELMO1	0.025875
RGS13	2.07166666666667
TAF11	-0.1365
UNC13A	-1.86425
LOC653314	-0.8923
ORC3L	0.48725
IMAA	-3.5615
TARBP2	-1.39225
CABIN1	-0.6582
TRIOBP	0.1699375
HIST1H2AC	-0.476125
RGS22	-4.055
NCOA1	1.10066666666667
IL25	0.1675
SNCG	2.4165
GPR6	0.27
AMDHD1	-2.516
CHEK2	-0.652375
C6orf142	2.58775
DRD4	0.62225
C14orf68	-1.29075
GDF11	-2.093
SEMG2	0.328
CD247	0.946
CDAN1	-0.3405
RBMX2	-0.263833333333333
TGS1	-0.23425
OIT3	1.018
SYF2	-0.19075
MCM4	-0.94325
PKHD1L1	2.255375
CEP192	-0.0413333333333333
IFT88	0.54375
RPL9	-1.23357142857143
RAB32	0.723875
DDX43	-3.82175
P2RX2	0.160166666666667
OR5D18	-1.2595
UBE1	1.42741666666667
SLC24A1	-0.105
ARHGAP5	-0.2585
CETP	-0.6545
KIAA1731	-0.00950000000000001
SLC9A4	1.1185
PTPN6	1.53375
BAHD1	0.15
GRIK3	-0.016
CACNB2	-1.2836
PDE10A	-0.1035
DGCR14	-0.1355
PCDHB9	0.446
RHOQ	1.184
MAP3K4	0.50075
KTI12	-0.237333333333333
RPL23AP13	-3.70425
GNG11	-1.689
CLCN3	-0.135
GPAM	-0.98875
VSTM2A	-0.00849999999999999
SLAMF7	4.42366666666667
INTS2	-1.851
PPP2CA	0.3968
LRP12	-0.3282
SEC14L2	0.788777777777778
DKFZP586H2123	1.69625
MC3R	0.0115
CIRH1A	-1.13483333333333
HIST1H2AB	-0.7885
POLH	-0.226
MGC16703	-1.9355
SNAPC2	-0.5475
FILIP1L	1.83275
RASGRP4	0.329
LRRC1	1.126
GAS1	1.824
PRAC	-1.559
DGKA	1.2215
NT5C3	-0.7435
PEG3	-5.098
NADK	-0.06225
PRR17	-0.25975
LOC374569	1.09625
SGSH	-0.0648333333333333
NLRP8	-0.225
GALT	0.2693
MCF2	-0.133
ZNF263	-0.62825
TACSTD1	2.54716666666667
TYR	-6.8745
ATP6AP2	0.5145
RNUXA	0.41375
ABHD10	0.453444444444444
GDPD2	-4.079
SLC35C1	1.175
UBE2A	0.796125
HERC5	1.42533333333333
FAM112B	-3.81566666666667
FBXL16	-1.787
DKFZP434A0131	-0.49875
ELA3A	-1.664
RBM41	-0.6505
HAO2	0.209
RNH1	-0.28325
SHANK2	1.21766666666667
OSBP2	-1.2625
DAK	-0.979166666666667
C3orf58	1.3545
TCL1B	-0.4265
KBTBD2	0.044625
SUGT1L1	-0.3645
UBE2E2	0.31
MYL9	2.1345
CDC23	-0.252833333333333
PBXIP1	1.9524
CXorf40B	0.0865
NBL1	0.7975
RTBDN	-0.3675
RAB11FIP5	0.76125
TTTY13	0.0455
SCOTIN	-0.124916666666667
SOHLH1	0.499166666666667
CDKN1A	1.83757142857143
NCK1	0.676
ZNF550	-0.24975
SAPS3	-0.086
SPIN3	-0.631666666666667
MAGEE2	-0.2925
MIS12	-0.576
OR8H2	0.3235
KIAA0774	-1.3545
UNC5D	-1.491
CUL7	0.0698333333333333
LIPC	-3.21233333333333
DIO1	0.17175
C20orf11	-0.1301
CTRL	-0.53975
HS3ST2	3.93375
PAK4	0.839666666666667
CCRL1	3.70675
RNF10	0.501875
ZNF567	-0.10775
ZNF660	-1.97
TCEAL3	-0.27625
MAGOH	-0.0216666666666667
CENPB	0.181833333333333
C19orf7	-0.55825
LOC388965	0.3275
ZCCHC13	-0.6105
JMJD1A	-0.3108
HIST1H4H	-0.749
TBRG1	-0.6807
GPC3	-4.97925
TAF1C	-1.128875
EBNA1BP2	-0.0531666666666667
CIAPIN1	-0.4965
PDGFRA	-0.253111111111111
CSTB	2.29775
CENPI	0.3265
GTF2E2	0.820833333333333
RPP21	0.72975
CCNF	-0.825666666666667
KCNQ3	0.9555
FAM79A	1.5915
SLC22A12	0.2165
NOVA1	-2.1275
FZD3	1.7084
AKAP8	-0.86175
SOCS5	0.553125
CFDP1	-0.41225
DLG5	-0.00125
PGM5	0.0376666666666667
C1orf144	0.942416666666667
HDAC10	-1.5225
RND2	-0.4015
C20orf199	-1.36225
RNMT	-0.208625
SLURP1	2.80025
ASTN1	-0.60175
SH3BGR	0.8225
MYCL1	-0.80775
ZHX1	-0.216
CENPK	-1.959
FOSB	0.0148
LOC643406	0.09675
C2orf59	-1.144625
TMEM135	-0.792375
SLC27A2	-2.30325
KRT33A	1.848
OVOL1	1.318875
PAMCI	-2.10166666666667
S100A7	6.174
ZNF789	-0.221
HARS2	0.457
RPL23A	-1.48866666666667
TCF23	0.000750000000000008
UPF3B	-0.378
C17orf78	0.3585
HLA-DOB	1.42566666666667
C14orf142	-0.0155
TEKT5	0.198333333333333
DMWD	0.2095
POLD1	-1.426
GSCL	-0.2325
CALD1	-0.0420000000000001
SCRT1	0.155166666666667
AIG1	0.29125
UNC84B	0.213
ZNF404	-0.21225
TMED6	-3.7665
KIAA1462	0.618
LRRC27	1.05066666666667
PYGO1	-1.5265
PIGU	-0.3825
ALAS2	-4.22733333333333
WRNIP1	0.253625
CNNM3	-0.4615
ZNF2	0.4965
ST3GAL5	-0.22725
MRPL23	-0.24625
TSSK6	0.0585
PSMA6	-0.457
C16orf70	-0.05625
KIAA1602	-0.445
ALMS1	0.696833333333333
DCN	2.84725
TMEM132D	-0.87175
SUCLG2	-0.72725
ABHD14A	-0.41925
DEXI	0.119166666666667
AMPD2	-1.40766666666667
IFNAR2	0.397833333333333
CYB5A	1.461
TLOC1	0.0907
NXF5	-0.746333333333333
NRBF2	-0.099625
KCTD3	0.46075
ITGAE	0.0281666666666667
SLC30A3	-1.78166666666667
ZRF1	-0.4335
IFRD2	-1.248625
XAB1	0.6635
PYCR2	-0.0658333333333333
SERPINB3	5.503
TMLHE	0.9672
GEFT	-1.737625
ABCA5	-1.10475
EMR4	0.950666666666666
TSFM	-0.606
HIST3H2BB	-0.7145
ARHGEF19	1.15925
TSPAN17	0.9215
ABCC8	-1.00525
MAP1S	0.333833333333333
C22orf36	0.57775
BNC2	-0.518285714285714
HIST1H4A	-0.69625
NDUFS3	-0.825666666666667
WDR3	-0.920166666666667
XKR4	-0.982
TTC33	-0.652
STMN2	2.58525
CPN2	-1.275
HSPC105	1.898125
PCOLCE2	-4.291
C3orf55	3.5525
KLHDC9	-2.48433333333333
TBC1D23	0.725375
ATXN2L	-1.36958333333333
MAP2K3	0.576416666666667
SCAP	-0.55425
ZNF486	0.183166666666667
C20orf96	-0.82025
NARS	-0.1805
ADAMTSL1	-0.972
PRCC	1.02266666666667
CCDC126	1.10708333333333
ZNF675	0.2515
CALCOCO1	1.3705
ANKRD43	0.70725
CWF19L2	-0.344
ZBTB32	3.40033333333333
BRAF	0.9945
ODF4	0.5785
MGC14376	0.629
HORMAD1	-0.00483333333333332
AAK1	-0.0856666666666667
PEBP1	-0.10775
TNFSF5IP1	0.786333333333333
DKFZp564N2472	0.23075
RMND1	-0.65325
IGKV1-5	5.02675
COL1A2	2.61158333333333
SERPINA5	-4.656
AANAT	0.387
C19orf21	-1.2595
GEMIN5	-0.39175
UBR4	0.576333333333333
LTBP3	0.0186666666666667
AMHR2	-2.44766666666667
PROCR	-1.478
MYBBP1A	-1.46125
C20orf39	-0.697333333333333
ZNF697	-0.359875
PASK	0.0145
ZNF776	0.630666666666667
RFXDC2	-0.92425
KIAA0467	0.4
C10orf96	-2.6325
ZNF503	0.22425
GULP1	-1.12625
KCNE4	-1.724
DKFZp434K191	-1.514125
LOC196913	-0.3885
BHLHB4	0.4795
CH25H	-0.80575
LOC81691	-1.0615
ALPL	0.870285714285714
COL12A1	2.27575
FOLR3	-2.04916666666667
GPR123	-0.439875
TRIM62	0.245142857142857
ABLIM1	0.9075
MAST3	-0.288
RHBDD1	0.628833333333333
LOC338809	-0.901
RYBP	0.47925
