Hybridization REF	TCGA-BH-A0DH-11A-31R-A089-07
TP53AP1	1.54525
SMURF2	-1.04375
ADAD1	0.13975
EBP	-1.6833
KRTAP13-2	0.3475
FLJ36874	-1.606
TOR1A	-0.692
P2RY4	0.5825
GPBP1	0.14775
TRPV1	-0.23375
ADAMTS12	1.37483333333333
PES1	-1.5159
ATG4A	0.696166666666667
MAGEA10	-3.55475
WFS1	1.051
CC2D1B	-1.17583333333333
PABPN1	-0.219875
SLC25A30	0.4665
SLCO1C1	1.34266666666667
SLC22A5	1.50625
KIF23	-3.81083333333333
SYN2	1.16333333333333
ASPN	7.30783333333333
CENTG2	-1.33875
QSOX2	-1.917
FLJ10815	-0.407333333333333
STK24	-1.0219375
SPEG	1.0671
STK10	-0.876333333333333
DACT2	2.6355
AAAS	-1.31925
SSX3	-1.395625
ABCD3	0.2963
C4orf12	2.14825
PARVG	-0.411666666666667
FIG4	-0.002
C9orf46	1.31375
TMCO6	-0.869
IGHMBP2	-1.93875
DUS2L	-1.4525
FAM3C	-0.295
TMEM16D	-1.128125
DCTN4	0.849
KCNH3	0.797
EIF2AK2	-0.36
AP1S3	-1.3275
CST4	0.4645
PAM	0.7985
NUTF2	-1.097
CITED2	1.2592
SLC39A4	-1.39775
C2orf52	-0.832
GRM3	-0.14025
C12orf49	0.039
CCDC49	-0.6516
GRAMD1B	-1.811875
FNDC4	1.55975
SIAH2	-1.19825
GDPD4	0.72325
C21orf87	-0.0835
ATP5A1	0.0221666666666667
C16orf63	-0.845625
LOC388135	-0.822666666666667
ATP5J2	-0.719375
MMP3	-1.36625
EMID2	0.19625
CRHR1	0.06075
WDR70	-0.1125
C13orf31	1.3495
ZFAND1	0.77225
CCL18	4.85366666666667
C3orf49	-0.404
RINT1	-0.4685
KIAA0408	0.550333333333333
F13A1	5.6611
SLC10A1	0.2915
OGN	5.21525
GIPC2	0.839333333333333
XPO6	-1.62166666666667
LCE1A	0.1875
FMR1	0.4241
LOC374920	0.94225
DUSP3	0.030375
ANKMY1	-1.4445
C7orf50	-1.28725
BBS9	-0.0181
UNC119B	0.4055
C9orf72	-0.089
MGC35440	-0.24475
ENTPD6	-0.949375
PPP1R2P9	0.122
ERCC4	-0.70025
FAHD2B	0.2825
HMHA1	-0.935
HACL1	0.2445
RAD23A	-1.01183333333333
FAM83B	-0.7685
PPP5C	-2.30733333333333
RNASEH2C	-0.227125
C9orf153	-0.15025
SCAMP4	-0.158875
GHITM	0.7266
NDUFB7	0.642375
ADCYAP1	0.0506666666666667
SP110	1.26633333333333
MAP3K7IP2	0.963
DHH	0.4395
AGRN	-0.701571428571428
WDR33	0.429333333333333
CEP290	0.33
PRPS1L1	-2.61333333333333
KLRA1	-0.5335
GPR97	0.171
CHD7	-0.09825
TLR10	1.1965
SLC30A8	-0.999
HIC1	0.926166666666667
IAPP	-0.237
RXFP4	-0.068
GP1BB	0.59325
SHQ1	-0.184
NKX2-3	0.257
API5	-0.67375
FTHP1	0.4535
MOV10L1	0.582333333333333
TRIM6-TRIM34	2.958
ADHFE1	2.84175
FAM117A	0.2855
DDI1	0.14
CDON	0.365666666666667
TRIM73	-1.131
IGKC	4.9225
MMP14	-1.167
DYNC1LI1	-0.54725
C11orf66	0.057
TRBV3-1	-1.07275
FASTKD5	0.11075
BIVM	-0.21725
LHX4	-0.44275
CXCL2	1.1684
RAB2B	-1.28883333333333
IZUMO1	-0.48875
MAP3K15	-0.652625
FAM19A2	0.582666666666667
ZC3H8	-0.935
ZMAT1	2.709625
SPINK5L3	-2.429
SLC10A6	0.069
APPL2	0.176625
CARD10	-0.185
LOC402176	1.3175
EEF1D	0.462
RAB6A	-0.2134
C12orf5	-0.913125
PAPOLG	0.48175
MSRB2	1.31025
BCR	-0.895722222222222
PUS3	0.582
TIAM2	0.95625
ZNF317	-0.641833333333333
CHD2	0.126928571428571
FZD5	-1.04522727272727
NUDT8	-0.33725
ZNF763	-0.906
PRC1	-3.70022222222222
ABCB9	-0.934
SPATA3	0.21075
TRAK2	0.88825
STAB1	2.954625
LRRTM2	1.37866666666667
psiTPTE22	-0.25825
DBI	1.56625
SERPINA11	-0.774
NAT5	0.13025
C20orf58	-1.89725
RPS6KA4	-0.216333333333333
FLJ90650	3.5155
TGFBRAP1	-0.65925
CHRDL2	0.00649999999999995
FAHD2A	0.213833333333333
CNTN1	0.29075
BBS4	-0.1694
TMEM181	0.05775
MINPP1	-0.78
MPHOSPH6	0.199166666666667
HOXC10	-0.17
ITPKB	-0.855375
CLPTM1L	-0.5855
MEOX2	2.729
ATP6V0C	-0.472125
PRPF8	-0.925
TMC5	2.642
FKBP3	-0.50625
PLEKHB2	-1.35575
OR4D6	-0.0355
ZNF544	-0.6228
D2HGDH	-1.06675
RPL18A	0.1482
HEL308	0.76675
MPP6	-2.53375
TCERG1	-1.422
KRT16	0.647666666666667
KLF17	-0.978
KLF5	0.223125
CDR1	4.87225
VCX3A	-2.7305
FBLN2	2.50575
C14orf104	-0.7885
HBE1	-4.6168
OR4S2	0.062
C1orf108	-0.768
ROBO4	4.61466666666667
CPEB4	0.115375
C11orf80	-1.32433333333333
BCKDHA	-0.068
MYOC	2.57825
GIF	0.167
CKMT1A	0.5225
RPL3	1.1152
THBS1	1.224125
APOO	-0.53625
ARMCX1	2.5295
HSZFP36	0.6295
SNAPC5	-0.38175
EIF4ENIF1	1.444
ZNF433	-0.45
TNFRSF21	-0.1455
TMPRSS7	0.8905
SPATA18	1.6757
HPDL	-2.898
MKL2	1.802
TBX3	0.644538461538461
C21orf93	-0.425333333333333
DAXX	-1.36375
ELMO1	-0.1215
RGS13	1.66933333333333
TAF11	-1.1965
UNC13A	-2.56357142857143
LOC653314	0.0688
ORC3L	-0.43975
IMAA	-2.3635
TARBP2	-1.08075
CABIN1	-0.6785
TRIOBP	-0.4764375
HIST1H2AC	0.397625
RGS22	0.476333333333333
NCOA1	1.56016666666667
IL25	2.055
SNCG	3.38
GPR6	0.574
AMDHD1	-0.396166666666667
CHEK2	-1.142375
C6orf142	1.13575
DRD4	-1.013
C14orf68	-1.08325
GDF11	-2.60775
SEMG2	1.341
CD247	0.10525
CDAN1	-0.97125
RBMX2	-0.172166666666667
TGS1	-1.162
OIT3	0.206
SYF2	0.678
MCM4	-3.867375
PKHD1L1	1.07
CEP192	-0.944166666666666
IFT88	0.429
RPL9	1.82942857142857
RAB32	1.122875
DDX43	-0.75675
P2RX2	0.839666666666667
OR5D18	-0.1735
UBE1	-1.07933333333333
SLC24A1	0.889875
ARHGAP5	-0.159
CETP	2.81325
KIAA1731	-0.817333333333333
SLC9A4	0.4235
PTPN6	-0.92075
BAHD1	-0.08275
GRIK3	-0.2225
CACNB2	0.2886
PDE10A	-0.4495
DGCR14	-0.66425
PCDHB9	-0.838
RHOQ	1.38233333333333
MAP3K4	0.1535
KTI12	-0.159833333333333
RPL23AP13	1.808
GNG11	2.22925
CLCN3	1.184
GPAM	3.465
VSTM2A	1.5465
SLAMF7	2.638
INTS2	-0.7735
PPP2CA	-0.7275
LRP12	-0.1332
SEC14L2	2.26966666666667
DKFZP586H2123	5.8975
MC3R	-0.546
CIRH1A	-1.68533333333333
HIST1H2AB	0.177666666666667
POLH	-1.05225
MGC16703	-2.296
SNAPC2	-0.1815
FILIP1L	0.84225
RASGRP4	0.617
LRRC1	1.054
GAS1	2.913
PRAC	-0.44975
DGKA	-0.912333333333333
NT5C3	-0.4275
PEG3	-0.4815
NADK	-2.155
PRR17	-1.128
LOC374569	0.987
SGSH	-0.265333333333333
NLRP8	0.5075
GALT	0.4799
MCF2	-1.48
ZNF263	-1.19575
TACSTD1	0.0965
TYR	-6.1368
ATP6AP2	0.67575
RNUXA	0.0345
ABHD10	0.147222222222222
GDPD2	-1.492
SLC35C1	-0.0915
UBE2A	0.151375
HERC5	0.590333333333333
FAM112B	-3.86466666666667
FBXL16	-0.55225
DKFZP434A0131	-0.07775
ELA3A	-2.293
RBM41	-1.071625
HAO2	0.0225
RNH1	-0.46525
SHANK2	1.82583333333333
OSBP2	-2.36575
DAK	-1.84016666666667
C3orf58	0.810416666666667
TCL1B	0.33
KBTBD2	-0.435125
SUGT1L1	1.5705
UBE2E2	-0.3995
MYL9	4.213875
CDC23	-0.811166666666667
PBXIP1	1.5974
CXorf40B	-0.1685
NBL1	1.136
RTBDN	0.0885
RAB11FIP5	-0.165125
TTTY13	-1.22
SCOTIN	-0.899583333333333
SOHLH1	-0.808
CDKN1A	-1.03935714285714
NCK1	0.84675
ZNF550	0.00675
SAPS3	-0.411
SPIN3	0.878333333333333
MAGEE2	0.43325
MIS12	-0.401166666666667
OR8H2	0.329
KIAA0774	-0.784666666666667
UNC5D	-2.738
CUL7	-0.939833333333333
LIPC	-2.20683333333333
DIO1	-0.844
C20orf11	-0.1918
CTRL	-1.1705
HS3ST2	2.32975
PAK4	-0.058
CCRL1	5.59625
RNF10	-0.626
ZNF567	0.597
ZNF660	0.4455
TCEAL3	1.1365
MAGOH	2.06233333333333
CENPB	-0.765666666666667
C19orf7	0.525625
LOC388965	1.263
ZCCHC13	0.5515
JMJD1A	-0.7856
HIST1H4H	-0.394
TBRG1	-0.2163
GPC3	-0.898
TAF1C	-1.10725
EBNA1BP2	-0.963166666666667
CIAPIN1	-1.149
PDGFRA	0.954611111111111
CSTB	-0.081125
CENPI	-3.51716666666667
GTF2E2	-0.544666666666667
RPP21	-0.073
CCNF	-2.7335
KCNQ3	0.376
FAM79A	1.56275
SLC22A12	0.1015
NOVA1	1.35933333333333
FZD3	0.5469
AKAP8	-1.32425
SOCS5	1.109625
CFDP1	-0.845
DLG5	-0.38175
PGM5	2.06383333333333
C1orf144	-0.160916666666667
HDAC10	-2.2425
RND2	-0.61875
C20orf199	0.085
RNMT	-0.78
SLURP1	-0.159375
ASTN1	1.30625
SH3BGR	2.87875
MYCL1	-1.03175
ZHX1	1.09
CENPK	-4.57025
FOSB	2.0731
LOC643406	-0.20975
C2orf59	-1.06175
TMEM135	0.365625
SLC27A2	-2.258
KRT33A	1.559
OVOL1	-0.121714285714286
PAMCI	0.192666666666667
S100A7	-0.5975
ZNF789	-0.48
HARS2	-0.09825
RPL23A	-0.173333333333333
TCF23	0.06075
UPF3B	-1.223375
C17orf78	0.0575
HLA-DOB	1.01416666666667
C14orf142	0.490833333333333
TEKT5	1.51066666666667
DMWD	-0.1615
POLD1	-2.562
GSCL	0.833
CALD1	2.0199
SCRT1	-0.217
AIG1	2.156
UNC84B	-2.171
ZNF404	0.47025
TMED6	-2.19375
KIAA1462	-0.692
LRRC27	1.3425
PYGO1	-0.2465
PIGU	-1.19216666666667
ALAS2	-2.899
WRNIP1	-0.16725
CNNM3	-1.158
ZNF2	0.4665
ST3GAL5	-0.654333333333333
MRPL23	-0.23
TSSK6	-0.78275
PSMA6	-0.42225
C16orf70	-0.431
KIAA1602	-0.53225
ALMS1	-0.337666666666667
DCN	4.15525
TMEM132D	-1.49875
SUCLG2	-0.563
ABHD14A	0.56275
DEXI	0.2035
AMPD2	-1.96566666666667
IFNAR2	-0.6085
CYB5A	3.292
TLOC1	1.15075
NXF5	-0.775333333333333
NRBF2	0.602375
KCTD3	0.878
ITGAE	0.225666666666667
SLC30A3	-1.6985
ZRF1	-1.514
IFRD2	-0.647375
XAB1	0.21175
PYCR2	-1.63483333333333
SERPINB3	-5.038
TMLHE	0.6327
GEFT	-0.76325
ABCA5	1.823375
EMR4	0.130333333333333
TSFM	-0.22025
HIST3H2BB	-1.289
ARHGEF19	-1.116
TSPAN17	-1.46383333333333
ABCC8	2.44275
MAP1S	-0.935
C22orf36	0.5095
BNC2	-0.249
HIST1H4A	-1.508
NDUFS3	-0.105
WDR3	-0.986333333333333
XKR4	0.18175
TTC33	0.436571428571429
STMN2	2.98975
CPN2	-0.192
HSPC105	1.140125
PCOLCE2	1.98325
C3orf55	3.7515
KLHDC9	1.6475
TBC1D23	0.42175
ATXN2L	-2.0345
MAP2K3	-1.11216666666667
SCAP	-0.73075
ZNF486	-0.0871666666666667
C20orf96	0.51175
NARS	-0.769
ADAMTSL1	-0.629214285714286
PRCC	-0.747333333333333
CCDC126	1.36216666666667
ZNF675	-0.51625
CALCOCO1	0.6585
ANKRD43	1.7585
CWF19L2	0.8155
ZBTB32	0.5245
BRAF	0.025
ODF4	0.44125
MGC14376	1.22
HORMAD1	-2.73383333333333
AAK1	0.190916666666667
PEBP1	1.36425
TNFSF5IP1	-0.0496666666666667
DKFZp564N2472	0.057
RMND1	0.374125
IGKV1-5	5.48775
COL1A2	2.14733333333333
SERPINA5	-0.138625
AANAT	0.5935
C19orf21	-2.91983333333333
GEMIN5	-0.8075
UBR4	-0.9845
LTBP3	0.543333333333333
AMHR2	-2.33083333333333
PROCR	0.64825
MYBBP1A	-2.0435
C20orf39	-1.92383333333333
ZNF697	-0.459
PASK	-1.9014
ZNF776	0.236833333333333
RFXDC2	-0.432375
KIAA0467	-0.29075
C10orf96	-1.932
ZNF503	0.7015
GULP1	0.578916666666667
KCNE4	0.468666666666667
DKFZp434K191	-0.828
LOC196913	-0.005
BHLHB4	-0.14
CH25H	2.10025
LOC81691	-1.518
ALPL	1.31121428571429
COL12A1	0.607375
FOLR3	-0.669833333333333
GPR123	0.261285714285714
TRIM62	-0.903428571428572
ABLIM1	1.82883333333333
MAST3	-1.29325
RHBDD1	0.0361666666666666
LOC338809	-0.551
RYBP	0.54125
TTC26	-0.704125
ZNF22	0.933166666666667
ISCA2	0.041
RDM1	-3.297
PIGM	0.481
GNB3	-1.942
ACTR2	-0.4415
HMGB1	0.37665
EDG1	4.72866666666667
SOAT2	-2.8365
OR10AD1	0.278
RAP1GDS1	0.596833333333333
LCE1F	0.458
ESM1	-1.961125
RCN3	0.37525
CREBL1	-0.63425
DBNL	-2.28616666666667
PTGER3	3.503875
USP30	-0.425833333333333
BCL2L12	-1.04233333333333
KIF26B	0.68875
ZNF416	1.10025
ZNF225	-0.337
C17orf70	-1.38875
ZNF554	0.9115
RAE1	-1.09366666666667
TNIK	-0.0633333333333333
ACTN3	-0.002
MGC45922	-0.068
CCNA1	1.54616666666667
RYK	0.851833333333333
IL26	0.133
LRP3	0.276
QARS	-1.3685
SOX7	1.55521428571429
BID	-0.834875
OR2S2	-0.0685
CXCL14	5.486
C11orf47	-0.6435
MGC29891	-0.160166666666667
HSPB8	1.5887
PRDM14	-1.6115
NUFIP2	0.00175
MNAT1	-0.750875
ZDHHC2	0.246166666666667
MBNL2	1.03425
ADD3	0.855125
CSNK2A1P	-1.59525
KLK6	0.980333333333333
TMEM111	0.2858
KIAA1279	0.178
NUBP2	-0.962833333333333
RAB42	-0.76825
ID3	-0.287
TM9SF1	-0.67775
MDP-1	0.35575
POU4F2	0.23075
IQCK	0.851
C16orf14	-1.5145
CAPN3	-1.3005
FAM43B	-0.084
RECQL	-1.11975
AP1G1	-0.1135
CTNNBL1	-0.846333333333333
ECHDC1	0.372333333333333
SMARCC1	-1.2033
FOXQ1	-1.734
GNAI3	0.276166666666667
POLG2	-1.48825
CD4	0.54325
ITLN1	-0.70425
EBI2	2.95975
IRF1	-1.2545
PTPRE	3.0133
PTK2B	-1.22825
NXNL2	-0.1195
SOX4	-0.658555555555556
TSPAN3	0.908166666666667
SH2D1A	-2.38333333333333
C8orf58	-0.201833333333333
USP20	-1.9845
DUSP22	0.246083333333333
CALB1	-2.46966666666667
L3MBTL2	0.63175
MCRS1	-0.90325
TMEM118	-2.17366666666667
C18orf8	0.477333333333333
FLJ10241	-0.61625
GJA12	1.9115
PKD1	-1.12466666666667
ZFP3	0.626
JAM3	0.381125
LAPTM4A	1.778
DIRC2	0.7935
KIAA2022	0.56
MYOM1	2.55033333333333
TRPM8	-2.16383333333333
MOP-1	0.37125
PHKG2	-1.06
ZNF650	0.64775
KIAA1522	-0.241
PSG8	-0.247833333333333
DDX19B	-0.6275
MOBKL1B	-0.12525
DIAPH2	0.728583333333333
PTPN12	-0.03425
CLN8	0.3479
CRYZL1	0.8995
CRY2	0.31425
FCGR2B	3.55366666666667
PNPLA4	1.889625
ZNF454	0.693
DKFZp434B1231	0.00650000000000001
CLDN11	1.5819
RFWD2	0.452333333333333
CIB2	0.453333333333333
MXRA8	2.683625
HRK	-0.785375
MAML2	0.4315
C4orf31	1.28425
C6orf192	0.3625
COG6	0.800125
FAM5B	3.999
NFATC1	0.3243
SEPT10	0.4475
SCYL1	-1.4922
RPP40	-0.80475
SCOC	0.6777
KIAA1450	1.22125
CTDSPL2	-0.267
TBX5	2.61366666666667
NAPG	-0.216625
RHD	-3.913
C14orf45	2.258
ZBTB22	0.1025
PLCG1	-2.2255
ANKRD10	-1.01125
AQP7P2	4.865
TAGLN2	-0.732
HTR2C	-0.983
SLC16A7	2.545
C17orf83	0.081
TSGA14	-0.4835
MDH1	0.29775
PPP3R2	-0.2068
DCBLD2	-0.914428571428571
RBM33	-0.62925
DPH3	-0.8265
SYT10	-0.779
FMO4	2.367375
THYN1	0.07975
DRD5	0.171
OTOR	0.216
PGRMC2	0.4011
KATNAL1	0.81275
PAQR6	-2.45375
UBE2I	-1.19875
C14orf28	1.53
C8orf70	2.263
FLYWCH1	-1.049125
ANGPTL3	-1.41625
GLRX2	-0.052
ATP11A	-1.25335714285714
ARL5B	-0.930625
MUC16	-1.72325
SLC25A5	-1.08692857142857
ACRC	-0.092
MYO1C	-0.5785
FAM89B	0.492666666666667
FAS	1.411875
KIFAP3	0.47225
GLRA2	-0.0865
BTN3A2	-0.3277
CNKSR3	-0.71125
CSTF3	-0.807166666666667
ARPM1	1.56775
KIAA1530	-1.3405
C9orf150	1.92133333333333
PRKCI	-0.1085
tcag7.1015	-1.7105
SOD3	2.066
ZNF574	-0.0185
CYP21A2	0.251
RPL12	0.80925
COMMD2	-0.40625
WIZ	-0.9045
LOC344405	-0.2
ALDH4A1	-0.240647058823529
CRYAB	4.8765
COPA	-0.300733333333333
PCDHGA7	0.0988333333333333
KIF11	-2.4585
RASD2	-0.121142857142857
SLC26A3	2.8105
ZNF175	0.00399999999999999
JAKMIP2	-2.85414285714286
C8orf4	0.6675
PTHLH	1.03925
SLC40A1	2.92983333333333
OR7D4	0.0691666666666667
PCDHB17	-0.0415
CD36	7.05392857142857
C6orf203	1.7066
PRKG2	-0.2555
LOC400566	0.5805
ANAPC13	0.81075
SLCO3A1	-0.40975
ZNF692	-2.245
FANCL	-0.6255
SH3GLB1	1.1595
C12orf61	0.202
KBTBD6	0.843
SUPT5H	-0.177125
XRCC6	-0.5609
HUS1B	-1.0359
FAM133B	0.444285714285714
LOC728276	-0.587
KCTD18	0.97275
SOS2	1.58366666666667
CCDC99	-2.327
C1QTNF5	3.215
NNAT	3.748
USP16	0.23575
LARS	-0.477125
ZBTB2	-0.11525
ABO	-0.03
TRAF3	-0.5835
GALNT5	-2.249
NAP5	1.431
ALG14	1.47016666666667
KIAA0515	-0.195192307692308
WDR75	-0.578666666666667
TEX261	-0.313833333333333
LY86	2.02625
LOC389072	-0.099
FLJ13611	0.30675
MRGPRX2	-0.1885
SNRPA	-1.218
OR2G2	0.222
GPRASP2	2.3575
C7orf42	0.3784
C9orf163	0.379
CYP11B2	-0.7615
FCRL3	1.0555
PRDX1	-0.66025
FGB	-2.26866666666667
COX17	0.670833333333333
C16orf33	-0.91625
PIWIL1	0.012
FOLR1	0.556666666666667
KIAA0082	-1.18325
FREQ	-1.1635
TMCC2	-1.32766666666667
TCF12	0.15175
ZNF721	0.61825
FAM130A2	1.1115
POU4F1	-2.6795
SNRPF	-0.46075
SGIP1	2.51216666666667
ZNF641	0.971333333333333
EMG1	-0.44125
PRRG4	0.6795
HIRA	-2.8635
MYNN	0.669333333333333
AEBP2	-0.151083333333333
TBXA2R	0.8335
ISL2	-1.90016666666667
PCDHB11	0.2415
RNF144A	-1.142625
MARCH5	0.665625
DULLARD	-0.716333333333333
DCLRE1B	-1.24216666666667
ITGA8	0.30625
TP73	-0.571
PRKCD	-0.16475
NDUFB4	0.638
ATP13A4	1.072375
ANTXR2	-0.160333333333333
COL4A3	0.544166666666667
MYO10	-2.2982
SLC6A18	0.3825
PEX1	0.265
TMEM74	-1.1455
RBM19	-0.93675
TAPBP	-0.38295
RUNX1	1.499875
MID1	0.975666666666667
GPR64	-0.0428333333333333
RASEF	3.79525
GABRG1	0.458375
MYO16	0.21675
DBF4	-2.8495
TSHZ2	4.52475
RIPK2	-0.207
PPTC7	0.1935
KIF4B	-2.2615
LRRC31	0.5495
ZNF540	3.1965
EFNB3	0.417833333333333
LOH12CR1	0.71075
STON2	-0.0511666666666667
GLP1R	0.23225
CSTF2T	1.273125
IREB2	-1.179125
GRSF1	-0.40975
PDCD7	-0.554333333333333
LRRC43	-0.069
CNR1	1.51166666666667
IL1F7	-0.1415
C12orf64	-0.22
FAM69B	-0.582
NR2E1	-1.59866666666667
MS4A6A	3.4743
FTL	-0.4097
C7orf36	0.98275
PCLO	1.1705
DYRK2	0.739083333333333
ARIH2	0.417125
SAMD7	0.331
SCNN1D	-0.62425
SLC32A1	-0.418285714285714
C22orf25	-1.21666666666667
MRPS18A	-0.1715
GPR112	-0.0015
EARS2	-0.80025
ERN2	0.0865
ATPBD3	-0.325666666666667
PRH2	-0.2125
CDKN2D	-0.606333333333333
PGLYRP2	0.56075
TRIM40	0.213333333333333
SEC14L3	0.6955
SLC22A1	-0.30625
BTN2A3	-0.14625
RASA4	1.22875
CCNL2	-1.28466666666667
MYBPC3	0.3115
GJA4	3.70475
CDC42SE1	-0.8185
TRPV2	-0.99475
MYPN	-3.5365
SIM1	0.858
CDADC1	1.48616666666667
ZFHX4	2.46225
NIBP	0.584166666666667
ADAMTS19	-1.9645
ABTB2	-1.59425
TSPYL2	-0.730875
EIF2S3	-1.1336
SOX30	-0.165
AP2A1	-1.47833333333333
DKFZP564O0523	0.620833333333333
LOC285398	-0.7
CDH18	-3.8885
CHL1	5.340875
GATS	-0.2517
TBC1D2B	0.527333333333333
OR1J1	-0.2525
GSN	2.29816666666667
DPCR1	0.1815
GARNL4	-1.15
SMARCA5	-0.80125
PLEKHG3	0.0506666666666667
ZBTB45	0.3555
FRMD6	0.674166666666667
PLS1	-0.228833333333333
DGKZ	-1.331
EFNA1	0.641
WDR85	-1.499625
ANK2	0.39675
PAGE4	-0.0505
SENP6	1.40966666666667
AKR7A2	-0.0866666666666667
FKBP10	-2.71575
VEGFC	-0.6655
LARP1	-1.387375
SRBD1	0.195
ITGB6	2.132
SLC1A2	-0.102230769230769
INVS	-0.885166666666667
MPO	0.50675
MOBKL3	0.2126
CUTL2	-0.50525
KLK2	-0.0381666666666667
VIM	-0.22
REG1B	0.381
PCDHGC4	0.494333333333333
C3orf34	-0.0316666666666667
SUMO3	-0.433666666666667
CST9L	4.608
MLL4	-1.96025
SPR	0.836166666666667
SAMD9L	0.7815
ABCE1	-0.72225
SUPT3H	-0.046
ACTBL1	-0.28375
ADAMTS4	-0.336833333333333
SLIT3	4.67025
RHEBL1	-1.07975
NPM2	0.254
MAN1C1	0.0570000000000001
KIAA1856	0.176166666666667
HSPA6	0.14625
LOC388152	-1.713
C10orf140	2.32275
ZDHHC12	-1.3275
LIN7A	0.2837
PHC2	-0.720416666666667
SPHK1	-0.66025
TRIM26	-0.90475
FAM83E	-1.78
C18orf24	-2.26783333333333
ZNF578	0.199
ORAI1	-1.04775
RUVBL1	-1.84308333333333
C7orf20	-1.26783333333333
APAF1	-1.54
SLC36A4	-1.29466666666667
MYH11	5.79383333333333
NEK1	0.7268
MPP2	-0.659375
C12orf24	-2.3175
TNK2	0.033875
ZNF289	-1.7925
MATN3	-2.24942857142857
IFNGR2	0.921833333333333
ITPR1	2.154125
EBF3	4.8206
TBC1D20	-0.455
OR10P1	0.37875
DDAH2	1.183
SHPRH	0.51375
STX7	0.678
LOC554248	-2.2575
BCAR1	-0.5135
ATXN3	0.318583333333333
TRIM27	-1.63125
CDC42EP2	1.55
CHP	-0.0551428571428571
SOX17	2.203
ZNF259	-0.920166666666667
CHCHD1	0.51175
ZDHHC19	-0.247
GBP2	2.8515
GARNL3	0.91625
MRC2	-1.322
C1orf52	-1.093
AOF2	-1.281
LRPPRC	-0.4352
ACVR1C	5.41283333333333
TM4SF18	5.09566666666667
TMEM169	-0.013
PPP1R16A	-0.6255
EBF1	3.8385
RRS1	-0.727333333333333
SNX2	-0.0475
OR2T2	0.8355
RBX1	0.21275
ANKRD54	-0.464833333333333
TSNAX	0.283666666666667
TMEM83	-0.9785
ZBTB7A	-0.0185
ATM	-1.37808333333333
LOC338328	3.84116666666667
TIE1	1.58516666666667
HIST1H3G	-0.807333333333333
PASD1	-4.18166666666667
TINAG	0.14175
PCDHAC2	0.4455
LRRC15	-2.146
WBSCR17	-0.71525
TFF2	0.357
PARP2	-0.7845
NDFIP2	-0.57125
PCDHGB2	-1.3875
WDR60	-0.08
MAP7D2	-1.3452
USP45	-1.1305
GSDML	-0.80625
TNS1	0.8445
PLCD4	0.27075
IQCD	0.477
SMPX	1.09175
CD9	0.428666666666667
SRGN	1.651875
CASP7	1.063125
INOC1	-0.1885
DKFZp451M2119	0.0465
VMAC	0.125
USP53	1.938
CAMK1G	-0.60775
TMEM106A	-0.4355
CDC20	-3.5608
ACSL5	0.894666666666667
CBWD5	-0.92175
C1orf87	-0.36
KIAA1274	1.0245
PRUNE2	1.4895
LYPLA2	-1.272
DOK6	-0.843333333333333
GPR149	0.473
FAM30A	3.08625
TMEM129	0.435
SLC35B3	-0.02575
ACPP	0.1578
LOC200261	-0.506
SLC4A7	1.6851
CCDC40	1.17775
GART	-2.1925
THOP1	-2.03875
SCARB1	-1.255375
CACNA1F	-0.46925
TRIAP1	0.000999999999999996
SYT14L	0.5275
SFRS8	-0.429166666666667
PBOV1	0.68225
GOLSYN	2.879
GJB7	0.306
CAMK2N1	0.67675
GREM1	2.84391666666667
FLJ20433	0.0955
QPCT	-3.14175
PRKAG2	1.81583333333333
H2AFX	-2.2195
C6orf154	0.38425
PLOD3	-1.8675
ZBTB39	-0.314333333333333
WASF3	1.30066666666667
DRG1	-0.253
PRR4	-0.1215
SPCS1	-0.197
KDELR3	-0.178666666666667
SRP19	0.012
GABRA6	0.16175
MFSD1	0.6705
MMEL1	0.78525
PDXDC2	-1.0499
BUB1	-6.21422222222222
RNF138	-1.389875
MYLPF	0.53
AIF1	1.90316666666667
DYNLRB1	0.3324
HCN3	-1.415
HIST1H2AI	-0.578
MAP4K5	0.74575
LASP1	-0.65525
LOC130951	0.0635
PLAA	0.402375
KRT6A	0.095
C6orf117	0.252125
ARHGAP23	-0.831
PTF1A	0.1925
GPHA2	-0.26325
LCE3B	-0.05675
MCL1	-0.359928571428571
EHBP1	0.603583333333333
PRNP	1.023125
ZSCAN1	0.088
C1orf113	-0.642833333333333
FOXA3	-2.8685
NEB	0.03275
ASGR1	-4.27583333333333
CTGF	1.9115
RAB17	-0.0506666666666667
MST101	-0.84925
JARID1B	-0.1271
USP37	-0.0777
PTBP1	-2.39833333333333
PTPN7	-1.70933333333333
CDC7	-2.923
SNX7	0.7205
ZNF335	-0.90275
CPT2	-0.01525
HEATR1	-1.2625
HSPC152	0.259375
C5orf40	0.05725
PSME1	-0.391833333333333
STAG3	-1.65825
TMEM154	0.575
KLHL32	0.142333333333333
TSGA10IP	-1.809
SUV420H2	-2.09
SF1	-0.250333333333333
2'-PDE	-0.468125
PNLIPRP2	-1.337
TRSPAP1	0.387
NUP210	-2.534
ANP32C	-1.8595
RAB11B	-0.735333333333333
ASB15	0.103
ITGB3BP	-1.35075
UBASH3A	-1.35075
YWHAB	-0.423875
TPRX1	-0.71725
LY6G5C	-0.241
SLC7A2	-1.200125
CLK1	0.8364
HSD3B7	-1.55716666666667
VDR	2.54525
C16orf74	0.8145
ACE	-0.29275
