Hybridization REF	TCGA-BH-A0BQ-01A-21R-A115-07
C10orf96	-2.22825
ZNF503	0.81225
GULP1	-0.0876666666666667
KCNE4	1.72133333333333
DKFZp434K191	-0.730625
LOC196913	0.0175
BHLHB4	-0.1235
CH25H	1.031
LOC81691	-1.30283333333333
ALPL	0.858142857142857
COL12A1	3.9465
FOLR3	-2.56416666666667
GPR123	0.22175
TRIM62	0.4385
ABLIM1	1.128
MAST3	0.1775
RHBDD1	0.941833333333333
LOC338809	-0.1065
RYBP	0.354
TTC26	0.000874999999999997
ZNF22	0.385833333333333
ISCA2	-0.01375
RDM1	-2.33825
PIGM	0.863
GNB3	-1.322
ACTR2	0.4456
HMGB1	0.252
EDG1	3.77566666666667
SOAT2	-3.12775
OR10AD1	0.07
RAP1GDS1	-0.122916666666667
LCE1F	0.315
ESM1	-0.332625
RCN3	2.5925
CREBL1	-0.521
DBNL	0.416
PTGER3	2.902875
USP30	0.434666666666667
BCL2L12	-1.1405
KIF26B	2.602
ZNF416	0.42175
ZNF225	0.39
C17orf70	-0.1365
ZNF554	0.3805
RAE1	-1.13916666666667
TNIK	0.570666666666667
ACTN3	1.351
MGC45922	-0.3685
CCNA1	0.8535
RYK	0.902166666666667
IL26	-0.3625
LRP3	0.398333333333333
QARS	0.45875
SOX7	1.34735714285714
BID	-0.348375
OR2S2	0.152
CXCL14	3.95525
C11orf47	-0.6735
MGC29891	1.2945
HSPB8	0.4034
PRDM14	-1.3285
NUFIP2	0.1285
MNAT1	-0.53775
ZDHHC2	-0.3455
MBNL2	0.589125
ADD3	0.04475
CSNK2A1P	-0.4515
KLK6	-0.0406666666666667
TMEM111	0.4228
KIAA1279	0.99725
NUBP2	0.054
RAB42	-1.118
ID3	-1.2907
TM9SF1	0.7555
MDP-1	-0.85475
POU4F2	0.58625
IQCK	2.30875
C16orf14	-0.675
CAPN3	-1.808875
FAM43B	0.11075
RECQL	-0.64825
AP1G1	-0.675142857142857
CTNNBL1	-0.458833333333333
ECHDC1	-1.11466666666667
SMARCC1	-0.0309
FOXQ1	-0.89575
GNAI3	-0.00216666666666667
POLG2	-1.93725
CD4	1.09225
ITLN1	-0.70475
EBI2	4.25125
IRF1	1.64575
PTPRE	2.1413
PTK2B	0.22275
NXNL2	1.381
SOX4	0.956611111111111
TSPAN3	0.5285
SH2D1A	-1.94083333333333
C8orf58	-0.198666666666667
USP20	-0.51625
DUSP22	-0.27525
CALB1	-2.81883333333333
L3MBTL2	1.0785
MCRS1	-0.61475
TMEM118	-0.920166666666667
C18orf8	0.228333333333333
FLJ10241	0.46275
GJA12	0.38225
PKD1	-0.393333333333333
ZFP3	0.2765
JAM3	0.0215
LAPTM4A	1.2964
DIRC2	0.4885
KIAA2022	-0.0133333333333333
MYOM1	0.288666666666667
TRPM8	-2.56166666666667
MOP-1	0.04325
PHKG2	-0.071125
ZNF650	0.42875
KIAA1522	1.833
PSG8	-0.913833333333333
DDX19B	-0.1235
MOBKL1B	-0.04275
DIAPH2	0.014
PTPN12	0.506
CLN8	-0.6144
CRYZL1	0.147
CRY2	1.26833333333333
FCGR2B	4.0735
PNPLA4	1.687375
ZNF454	1.306
DKFZp434B1231	-0.23875
CLDN11	0.4838
RFWD2	0.601666666666667
CIB2	-0.510833333333333
MXRA8	3.92075
HRK	-0.8645
MAML2	0.38075
C4orf31	0.0845
C6orf192	0.00475
COG6	0.13725
FAM5B	-0.548
NFATC1	1.4421
SEPT10	0.26525
SCYL1	-0.0073
RPP40	-0.9705
SCOC	0.4796
KIAA1450	1.2915
CTDSPL2	-0.4485
TBX5	2.34
NAPG	-0.203
RHD	-5.1445
C14orf45	2.55683333333333
ZBTB22	1.2675
PLCG1	-1.0715
ANKRD10	-1.453375
AQP7P2	1.40125
TAGLN2	0.631333333333333
HTR2C	-1.0825
SLC16A7	-0.263333333333333
C17orf83	0.18475
TSGA14	-0.264166666666667
MDH1	-0.43825
PPP3R2	0.0221666666666667
DCBLD2	-1.56757142857143
RBM33	-0.722125
DPH3	-1.326
SYT10	-0.935
FMO4	2.630375
THYN1	-0.33675
DRD5	-2.1155
OTOR	0.822625
PGRMC2	0.4075
KATNAL1	-0.526125
PAQR6	-2.38625
UBE2I	-0.03025
C14orf28	0.59825
C8orf70	0.47475
FLYWCH1	-0.292625
ANGPTL3	-1.127
GLRX2	-0.317666666666667
ATP11A	-0.741714285714286
ARL5B	0.263
MUC16	-2.39825
SLC25A5	-1.09228571428571
ACRC	-2.02275
MYO1C	-0.00637499999999994
FAM89B	0.879
FAS	1.59525
KIFAP3	1.67525
GLRA2	0.1205
BTN3A2	0.6528
CNKSR3	0.60375
CSTF3	-1.08733333333333
ARPM1	0.5945
KIAA1530	-1.0785
C9orf150	2.323
PRKCI	0.15625
tcag7.1015	-1.4175
SOD3	0.58675
ZNF574	0.2805
CYP21A2	2.51325
RPL12	0.2865
COMMD2	-0.41975
WIZ	0.5115
LOC344405	-1.6495
ALDH4A1	-0.477058823529412
CRYAB	2.481
COPA	0.7079
PCDHGA7	0.241166666666667
KIF11	-1.72833333333333
RASD2	0.630125
SLC26A3	1.665
ZNF175	-0.0165
JAKMIP2	-2.017625
C8orf4	4.47
PTHLH	1.85675
SLC40A1	3.49108333333333
OR7D4	0.2635
PCDHB17	-0.232
CD36	3.38985714285714
C6orf203	-0.0704
PRKG2	0.407
LOC400566	1.21025
ANAPC13	0.4355
SLCO3A1	0.1635
ZNF692	-1.517
FANCL	-1.269
SH3GLB1	0.81275
C12orf61	0.565
KBTBD6	0.22475
SUPT5H	0.302125
XRCC6	-0.2602
HUS1B	-0.389
FAM133B	-0.611428571428571
LOC728276	0.1985
KCTD18	1.25
SOS2	0.838833333333333
CCDC99	-2.087
C1QTNF5	3.7705
NNAT	1.05916666666667
USP16	-0.06275
LARS	-0.61675
ZBTB2	0.1065
ABO	0.692666666666667
TRAF3	0.4165
GALNT5	-1.251
NAP5	-0.012875
ALG14	0.807833333333333
KIAA0515	-0.275192307692308
WDR75	-0.56
TEX261	0.194583333333333
LY86	0.3795
LOC389072	-0.3325
FLJ13611	0.09325
MRGPRX2	0.2495
SNRPA	-1.092625
OR2G2	0.295
GPRASP2	1.15075
C7orf42	0.653
C9orf163	-0.7575
CYP11B2	-0.182
FCRL3	1.574
PRDX1	-0.3175
FGB	-5.46616666666667
COX17	-0.728166666666667
C16orf33	-0.47125
PIWIL1	0.0035
FOLR1	-2.39466666666667
KIAA0082	-0.45225
FREQ	-0.734333333333333
TMCC2	-1.02833333333333
TCF12	0.345333333333333
ZNF721	0.00149999999999999
FAM130A2	0.697
POU4F1	-2.2965
SNRPF	-1.163375
SGIP1	2.38566666666667
ZNF641	0.940666666666667
EMG1	-0.72625
PRRG4	1.353
HIRA	-2.295
MYNN	0.408
AEBP2	-0.14825
TBXA2R	0.256833333333333
ISL2	-1.31166666666667
PCDHB11	0.127
RNF144A	0.24925
MARCH5	0.595125
DULLARD	-0.0743333333333333
DCLRE1B	-1.117
ITGA8	1.284
TP73	0.4855
PRKCD	1.51275
NDUFB4	-0.40275
ATP13A4	1.8945
ANTXR2	0.709333333333333
COL4A3	-0.718666666666667
MYO10	-0.8941
SLC6A18	0.23825
PEX1	-0.24725
TMEM74	-1.30683333333333
RBM19	0.24875
TAPBP	1.0614
RUNX1	1.56625
MID1	-1.32583333333333
GPR64	-0.861666666666667
RASEF	1.583
GABRG1	0.1725
MYO16	-0.66325
DBF4	-1.8925
TSHZ2	3.67125
RIPK2	0.264375
PPTC7	-0.0755
KIF4B	-1.4215
LRRC31	2.221625
ZNF540	0.57325
EFNB3	0.2235
LOH12CR1	-0.077375
STON2	0.874333333333333
GLP1R	0.198
CSTF2T	0.053375
IREB2	-1.017625
GRSF1	0.1065
PDCD7	-0.259166666666667
LRRC43	2.634
CNR1	0.858666666666667
IL1F7	-1.2195
C12orf64	-0.16375
FAM69B	-1.232
NR2E1	-2.18366666666667
MS4A6A	2.4697
FTL	-0.9137
C7orf36	-0.01825
PCLO	0.7917
DYRK2	0.874583333333333
ARIH2	-0.8695
SAMD7	0.2345
SCNN1D	-1.278
SLC32A1	-0.614625
C22orf25	0.343166666666667
MRPS18A	-0.234
GPR112	0.26
EARS2	-0.15225
ERN2	-0.1185
ATPBD3	-0.698333333333333
PRH2	-0.304
CDKN2D	-0.787333333333333
PGLYRP2	3.7665
TRIM40	0.3
SEC14L3	0.817666666666667
SLC22A1	-0.503
BTN2A3	-0.038
RASA4	0.2555
CCNL2	-1.02041666666667
MYBPC3	0.105
GJA4	3.17125
CDC42SE1	1.376875
TRPV2	-1.449
MYPN	-3.8321
SIM1	0.38
CDADC1	0.3225
ZFHX4	1.99675
NIBP	0.418833333333333
ADAMTS19	-2.45425
ABTB2	-1.438
TSPYL2	-0.20175
EIF2S3	-0.0377
SOX30	-0.3955
AP2A1	0.0548333333333333
DKFZP564O0523	-0.0148333333333333
LOC285398	0.1895
CDH18	-5.20875
CHL1	2.04425
GATS	-0.5662
TBC1D2B	0.5495
OR1J1	0.26
GSN	2.38283333333333
DPCR1	0.23
GARNL4	0.0201666666666667
SMARCA5	0.09525
PLEKHG3	0.672833333333333
ZBTB45	0.508
FRMD6	0.7765
PLS1	0.0823333333333333
DGKZ	0.551333333333333
EFNA1	1.7653
WDR85	-0.871
ANK2	0.946
PAGE4	-1.34616666666667
SENP6	0.246333333333333
AKR7A2	0.319666666666667
FKBP10	-1.00925
VEGFC	-0.746833333333333
LARP1	-0.1418125
SRBD1	0.371
ITGB6	4.2825
SLC1A2	-0.740214285714286
INVS	-0.9505
MPO	0.82575
MOBKL3	-0.1388
CUTL2	-0.774625
KLK2	0.0583333333333333
VIM	-0.01775
REG1B	0.107
PCDHGC4	0.3035
C3orf34	-0.369333333333333
SUMO3	0.435833333333333
CST9L	-0.3505
MLL4	-0.326
SPR	0.755166666666667
SAMD9L	2.40075
ABCE1	-0.50625
SUPT3H	-0.0548333333333333
ACTBL1	0.019
ADAMTS4	1.96483333333333
SLIT3	3.3
RHEBL1	-1.197
NPM2	-1.4535
MAN1C1	1.415875
KIAA1856	0.1315
HSPA6	0.9475
LOC388152	-1.415
C10orf140	-1.2835
ZDHHC12	-0.456
LIN7A	-1.5072
PHC2	0.855416666666667
SPHK1	0.1915
TRIM26	0.6874375
FAM83E	0.5965
C18orf24	-2.12883333333333
ZNF578	0.614833333333333
ORAI1	-0.10175
RUVBL1	0.00108333333333332
C7orf20	-1.07183333333333
APAF1	-1.131
SLC36A4	-1.35
MYH11	4.10183333333333
NEK1	0.5524
MPP2	0.12975
C12orf24	-2.786
TNK2	0.1576875
ZNF289	0.24575
MATN3	1.02328571428571
IFNGR2	1.714
ITPR1	0.6795
EBF3	3.1824
TBC1D20	0.1607
OR10P1	0.18275
DDAH2	1.419
SHPRH	-0.756125
STX7	-0.57
LOC554248	-2.38875
BCAR1	-0.20475
ATXN3	0.13575
TRIM27	-0.036
CDC42EP2	0.51
CHP	0.591214285714286
SOX17	1.758875
ZNF259	-0.504833333333333
CHCHD1	0.364625
ZDHHC19	0.252
GBP2	3.364
GARNL3	1.00025
MRC2	1.41175
C1orf52	-0.488
AOF2	-0.3505
LRPPRC	-0.2622
ACVR1C	1.124
TM4SF18	3.01366666666667
TMEM169	-0.112666666666667
PPP1R16A	0.108375
EBF1	1.389
RRS1	-0.303166666666667
SNX2	0.299
OR2T2	1.043
RBX1	-0.39525
ANKRD54	0.307
TSNAX	0.3415
TMEM83	-2.14525
ZBTB7A	0.879
ATM	-0.614416666666667
LOC338328	2.43066666666667
TIE1	1.92
HIST1H3G	0.180166666666667
PASD1	-4.56366666666667
TINAG	0.1015
PCDHAC2	0.288
LRRC15	2.01075
WBSCR17	-0.824
TFF2	-0.244
PARP2	-1.24275
NDFIP2	0.101375
PCDHGB2	0.034
WDR60	-0.36875
MAP7D2	-1.9587
USP45	-1.344
GSDML	-1.731
TNS1	0.5327
PLCD4	-0.46375
IQCD	1.13233333333333
SMPX	-2.53025
CD9	1.00333333333333
SRGN	0.975125
CASP7	0.827
INOC1	0.3245
DKFZp451M2119	-1.2075
VMAC	1.9835
USP53	1.1465
CAMK1G	-0.36025
TMEM106A	0.776666666666667
CDC20	-2.6993
ACSL5	1.028
CBWD5	-0.219375
C1orf87	-0.232333333333333
KIAA1274	0.851
PRUNE2	-2.23385714285714
LYPLA2	0.409166666666667
DOK6	-0.683166666666667
GPR149	-0.4815
FAM30A	2.93125
TMEM129	0.4205
SLC35B3	1.341
ACPP	0.1358
LOC200261	-0.641
SLC4A7	0.5613
CCDC40	3.17775
GART	-0.89325
THOP1	-1.302
SCARB1	-0.263125
CACNA1F	0.065
TRIAP1	-0.284333333333333
SYT14L	0.078
SFRS8	-0.522333333333333
PBOV1	-0.129
GOLSYN	2.44175
GJB7	-1.59
CAMK2N1	0.426166666666667
GREM1	3.53325
FLJ20433	0.68125
QPCT	-2.205125
PRKAG2	1.12983333333333
H2AFX	-1.53725
C6orf154	1.58
PLOD3	-1.257
ZBTB39	-0.4725
WASF3	-0.435416666666667
DRG1	0.005
PRR4	-0.531
SPCS1	-0.4675
KDELR3	0.831
SRP19	-0.132333333333333
GABRA6	0.222
MFSD1	0.5295
MMEL1	1.81025
PDXDC2	-0.1572
BUB1	-3.712
RNF138	-0.6295
MYLPF	0.112333333333333
AIF1	0.818833333333333
DYNLRB1	-0.3068
HCN3	-1.32733333333333
HIST1H2AI	0.00300000000000003
MAP4K5	0.0749166666666667
LASP1	1.1745
LOC130951	2.171
PLAA	0.667125
KRT6A	1.04
C6orf117	-1.45875
ARHGAP23	-0.6315
PTF1A	0.3415
GPHA2	-0.443
LCE3B	-0.078
MCL1	1.39407142857143
EHBP1	-0.99325
PRNP	-0.4969375
ZSCAN1	0.705
C1orf113	0.139333333333333
FOXA3	-2.94925
NEB	-0.40675
ASGR1	-4.35983333333333
CTGF	2.3825
RAB17	0.716166666666667
MST101	0.46925
JARID1B	1.0788
USP37	-0.3077
PTBP1	-0.026
PTPN7	-0.331833333333333
CDC7	-2.36116666666667
SNX7	0.6705
ZNF335	-0.277
CPT2	0.4985
HEATR1	-0.1925
HSPC152	-0.312
C5orf40	0.41225
PSME1	0.798333333333333
STAG3	-2.05525
TMEM154	1.68433333333333
KLHL32	-0.3475
TSGA10IP	-0.6975
SUV420H2	-0.758666666666667
SF1	-0.9171
2'-PDE	0.1734375
PNLIPRP2	1.8255
TRSPAP1	-0.158833333333333
NUP210	-0.546166666666667
ANP32C	-1.01883333333333
RAB11B	0.601666666666667
ASB15	0.579
ITGB3BP	-0.921
UBASH3A	-0.00649999999999999
YWHAB	0.412625
TPRX1	-0.1385
LY6G5C	-0.06075
SLC7A2	1.4025
CLK1	-0.2867
HSD3B7	1.4125
VDR	3.02
C16orf74	0.629
ACE	0.52425
PSMA2	-0.61
CCDC131	-1.115125
ZNF213	0.972666666666667
EML2	-0.17725
ALS2CR13	0.277833333333333
GLYATL1	0.447
DSPP	0.1315
DHFRL1	-0.10475
C10orf30	-0.038
SH3RF2	0.665333333333333
LOC197322	-0.607833333333333
DLL3	-1.562375
TIGD7	-0.5055
GFRA3	-0.15275
CPA1	0.547666666666667
RTN4	0.571
PPT2	-1.71833333333333
FASLG	2.599
FOXP4	0.757875
RPL26	0.0159
GNL3L	-0.9645
FMR1NB	-0.0376666666666667
CD163	6.49325
SGPP2	3.12675
GIMAP2	1.856
CD37	1.59166666666667
DPT	4.433
NBLA00301	1.992
RGS5	2.61641666666667
C9orf4	-0.5435
ACTL8	-3.705
PRKAR2B	-0.320125
OPLAH	-0.0185
C20orf134	1.097
SPACA5	0.01975
TBL1X	0.0336666666666667
TSPYL3	0.578
CHCHD3	-1.16525
CRKRS	0.209166666666667
GPR65	4.594
DFFA	-0.455125
FUT1	-0.1235
C6orf204	-0.153333333333333
TMEM51	-0.1605
ZNF580	0.081
CMTM2	0.53775
C20orf200	-0.3375
EZH1	0.135166666666667
FDX1L	-0.605375
MRPL32	-0.65625
PCAF	-0.6941
ALOX15B	3.54783333333333
CD59	1.306125
CDK9	0.20875
ERP29	0.278
TTR	-4.58425
BCMO1	0.331
DDIT4	0.091
PTGDS	2.92375
C3orf63	0.104666666666667
BST2	1.696125
CYP1A2	-0.5955
C5orf25	-0.93825
STX1A	-1.16911764705882
OR2A12	0.0335
SH3BP5L	0.162
SERINC5	0.77725
USP6	-0.9149
MRPL3	-0.0796666666666667
POMP	-0.53975
INPP4B	1.45825
GMPPB	0.709
EAPP	0.5245
AHSA1	-0.40975
ABCA11	0.029
SLC5A6	1.28358333333333
HIVEP2	0.423
SUMO2	-0.200875
KIAA1822L	-1.34933333333333
C11orf67	0.46275
TXK	0.553625
PHCA	-0.3604375
ICAM4	-2.023
FPGS	-0.0571666666666667
SNRPA1	-1.5665
KCNJ4	-0.4245
KIF6	1.1573
HIST1H2BG	0.164333333333333
SLC5A5	0.37375
ZNF354B	-0.1905
IL12RB2	2.104
C11orf76	-0.17
GAL3ST2	0.235
AIFM2	-0.8725
SYNC1	-0.20025
UBL3	0.957125
PIK3CG	-0.644333333333333
NLN	-0.634
BCORL1	-0.0215
CD5L	0.13275
ZNF238	4.00916666666667
KIAA1394	-0.57975
C16orf55	-0.8002
CYP3A7	-2.26975
KRTAP3-1	-2.5165
TFDP1	-0.170333333333333
MND1	-3.99675
NODAL	-0.0593333333333333
GTPBP4	-0.9265
TUBGCP2	0.4605
SLITRK5	-2.0765
CIC	0.57275
CD79A	1.44133333333333
SAMD14	1.01116666666667
TNPO3	-0.429
OR10G3	0.189
OR10G8	0.234
CCDC111	0.4865
HOXC9	0.41925
DCUN1D1	0.358083333333333
CYB5R1	1.6415
TSR2	0.382
DAB2IP	0.6854
SLC6A5	-0.014
RAB3D	1.67025
DCUN1D4	-0.9235
ERBB3	1.43016666666667
SDC1	2.30825
ATP6V1H	-0.0278333333333333
SYK	1.408
ST20	-1.11025
C13orf30	2.1075
WDR40A	0.488666666666667
ADMR	0.261
LOC388335	2.014
ACSM1	2.4705
TDG	-0.622666666666667
FLJ11235	0.41475
MRPS5	-0.7545
AGPAT2	0.0266666666666667
SLC12A1	0.390625
CYP27A1	0.5905
THAP7	-0.68775
XPO1	-1.11533333333333
ALMS1L	0.572833333333333
C1orf2	0.67325
ZNF777	0.0445
CAMK2A	0.183
SMC1B	-0.21475
IHPK2	0.0443333333333334
LEMD1	-2.559
NKD2	-0.0894
CLU	1.38
ARMETL1	0.0555
PABPC4	0.89525
CXCL12	3.78216666666667
TFAP2C	0.472
TTTY8	-0.1235
ABCB10	-0.377
ENDOD1	0.676666666666667
IDI1	-1.2035
KCTD6	0.583666666666667
CCDC105	-0.321
ULBP2	-1.08166666666667
ZDHHC5	0.51275
WNT8A	-0.85825
COMMD10	0.295
KLHL12	0.452
GPR50	0.324
NR5A2	0.20425
OXGR1	1.362
EHD3	1.08675
CAPRIN2	-1.1435
KLRC3	-2.71975
SF3B1	0.393071428571429
IPO7	-1.06175
ALDH1A1	-0.682833333333333
ANKRD5	0.97975
TSNARE1	0.464
DDEFL1	0.518
RNASEL	1.92916666666667
DNAH9	2.45775
HELLS	-1.76025
TNS4	2.4595
NAV1	-0.1688
KIAA1409	0.4055
C20orf26	4.04016666666667
TUBG1	-0.921
IRX2	3.66025
CNGA4	0.6845
MGC50559	1.54483333333333
OR4K17	0.192833333333333
TM2D2	0.609916666666667
FAM32A	0.239
TXNDC14	-0.06625
CCBL1	-1.4535
ANK1	-2.5145
PRSS23	-0.476375
PPM1L	-0.018
SPATA20	0.0415
APCS	-0.1385
C14orf122	-0.947666666666667
PSMB5	-0.439125
C6orf10	0.0806
SETDB2	0.114666666666667
SPNS3	-0.86975
SGMS2	0.202
MXD3	-1.88133333333333
MON2	-0.2064
CARTPT	0.1875
HNF4A	-0.717
RABEP1	1.0819
TNFRSF10B	-0.615125
USH1G	0.33
PPAP2B	0.0916666666666667
TMEM16K	0.08475
CTDSP1	0.961333333333333
CDK5R1	-0.120666666666667
GABRR1	0
OPN1LW	-0.589
FAM98C	0.516
DBN1	0.30725
ACAD10	0.0685
QTRTD1	-0.219
WNK3	-0.952166666666666
RPS19	-0.38975
C1QB	2.76675
OTUD5	0.044625
SLC41A2	1.30033333333333
TMEM22	-1.57016666666667
KHSRP	-0.633833333333333
TNFRSF11A	-0.2775
FBL	-0.736333333333333
IBTK	0.191166666666667
OXER1	0.0615
CBLN4	1.12925
GPR172B	0.613833333333333
CFTR	-1.4905
VSX1	0.9345
CAMK1D	0.21625
LOXL3	-1.7355
RTP4	2.00675
SLFNL1	-0.147
KIAA0828	-0.465375
PAR5	0.207
LOC723972	-0.907
GDI2	0.4925
CEBPA	-0.0354
MLF2	0.1655
AFMID	0.06275
ALOX12B	-0.2855
BPHL	0.260625
COX5B	-0.56325
S100A10	-0.1308
THOC6	0.27425
NHN1	-0.41725
RRP12	-0.224166666666667
ARID3B	-2.36275
CD3G	-1.40816666666667
KIAA0133	-0.16425
NAT11	-0.882
PPAT	-1.4665
SIRT3	0.9948
TCERG1L	-1.823
NIPA1	0.1218
DPP8	0.1321
IL7R	2.66416666666667
ZFP64	-0.106416666666667
DMAP1	-0.3167
TRMT12	0.11925
TLR4	1.7417
WFIKKN2	0.13975
RAB12	-1.00083333333333
DDX51	-0.520166666666667
KIAA1086	-3.41975
ZNF295	-0.628833333333333
ACVR2B	-1.03021428571429
LOC494150	-1.0165
ZNF517	0.004
DNASE1L2	-2.47466666666667
SUFU	0.928583333333333
LOC283677	-0.387
LMO3	-0.451833333333333
PPP2R5D	-0.192833333333333
ZNF587	-0.9355
HIST4H4	-0.024
CYP2C8	0.62125
C1orf80	1.11466666666667
DOCK5	-0.763666666666667
C9orf24	1.10425
OR5AR1	-0.221
C11orf24	-0.51075
UNQ1940	-0.364
CAP2	0.550833333333333
TIMM44	-0.92275
DSEL	-1.049
ROM1	0.1135
FBXO4	0.959125
MYLC2PL	-1.823
MLH3	0.6954
NOX1	0.436
DPEP2	1.4035
DNAJB5	0.4785
RLTPR	0.262
MBIP	0.0965
COPB1	0.289
SFTPA1B	0.3325
C10orf4	-0.0122
PRELID1	-0.58775
NOLA1	-0.41825
C19orf24	-0.10075
TLR9	-1.401
HLA-DMA	3.14991666666667
HCRP1	-1.143
GPR137	0.522833333333333
ITGA11	1.1245
PHF13	0.516
MARK4	0.574833333333333
METTL4	-0.58525
MBD3	-0.6837
LOC134145	0.174625
FGF3	0.1055
SLC35A3	0.715625
CLEC16A	0.6305
AMOTL1	-0.7375
FLJ31438	-0.44525
PAICS	-1.8435
TOMM40L	0.296
MMD	-1.40575
KLK10	0.9584
NIT2	-0.199833333333333
SERPINB10	0.52275
KLF15	0.0735
CCDC5	-0.2575
WSB2	0.202
ME3	1.755625
CACYBP	-0.5935
TCTN2	1.3085
JAK1	1.562375
C2orf25	-0.476
GPD2	1.37875
FBXL11	0.673833333333333
CDV3	0.278166666666667
GALNT11	0.971875
NDUFA12L	-1.2427
FLOT1	0.334857142857143
TOR1AIP2	0.23525
MMP25	0.34225
C1orf164	0.0837
CHST5	-0.22325
LYRM4	-0.32065
GPER	-2.033
HIPK2	1.17033333333333
DAP	0.5391
ZMIZ1	0.639666666666667
DDX58	3.194
DCC1	-2.76475
AKT1	0.447375
ENPP6	1.9875
ERVWE1	-0.3235
CDC34	-0.334
RNF125	-0.42725
CASC1	4.70025
SHROOM2	-0.295
RRM2B	-0.301166666666667
COL6A3	2.82825
TMEFF1	-1.53575
PLEKHA4	1.8897
LYSMD1	1.15516666666667
SEPT1	0.013
AOF1	0.695
GNPAT	0.5035
WDR18	-0.78775
HSD17B12	0.147333333333333
HIST1H2BM	0.799833333333333
INDOL1	-0.0275
SUDS3	0.32375
C1orf192	2.552
CYP2B6	-0.79375
TBC1D2	1.571
SLC25A12	0.546125
ERCC6L	-2.06766666666667
MGC10814	-1.42316666666667
POLR2C	-1.16866666666667
ZNF77	-0.318
EIF3K	-0.2753
HPX	3.7255
ANKRD27	-0.431875
MALAT1	-2.01925
PLB1	1.21833333333333
HRNBP3	-0.76
CPSF4	-0.6735
OR52N2	0.365
PIP5KL1	1.01775
GH1	0.00949999999999999
HPS5	0.08375
SLFN5	1.139625
POP5	-0.670166666666667
OVOS2	-2.91733333333333
C20orf108	0.7125
MARS	-0.482
CLRN3	3.667
ARSE	-0.720333333333333
PPIE	0.0568333333333333
PHACS	-0.597833333333333
GP5	-0.0145
IL8RB	0.826
FCRLA	-0.7355
ARRDC1	0.1466
KRTAP9-4	0.584
ZNF613	0.7875
OR11A1	0.127
TMEM132B	-2.974625
PGLS	0.4515
BSND	-2.7735
KCNK18	0.5495
FOXD4	0.57375
SV2C	-0.20775
LCN2	3.20983333333333
ZNF490	0.9464
C3orf15	2.2199
CACNA2D4	-0.7885
CBX5	-1.58625
MAGEB4	-0.15075
BOLA1	0.54325
PPP2R5E	-0.3275
COL5A1	2.04266666666667
ASB7	0.3185
SFT2D1	-0.442375
DERL1	-0.2294
RABL2A	1.17833333333333
MOAP1	0.844
KIAA1545	-0.0948333333333333
F3	2.6815
PLEKHM2	-0.254
CCDC89	1.58716666666667
EFCAB1	3.635375
TMEM48	-0.979
SEPHS2	0.458
PYGM	0.25475
PRICKLE1	2.36025
WNT5B	-0.124
TAS2R38	0.2405
IMP5	0.25225
KHDRBS1	0.1467
LARS2	-0.4095
C3orf28	-0.78475
FTCD	-3.40875
C10orf68	1.479
DGAT2L3	-0.162
PSEN1	1.00925
MGC33657	2.646
PLA2G4B	-0.0621666666666667
CDKN2A	-0.926833333333333
DLX1	-3.027
TSHB	-0.171
C18orf37	-0.38425
MEX3C	0.75375
MAMDC2	1.548
PDIA4	-0.27225
ATP5E	-0.34525
CASP2	-0.155428571428571
SERBP1	-0.105192307692308
ZNF341	0.648333333333333
TESC	-1.93625
TMEM31	-0.72825
OR51I2	0.8275
YTHDC1	0.737142857142857
JUN	1.822
AGMAT	-3.27166666666667
PCNXL2	0.4945
ATAD5	-2.735625
STK38	-0.037875
AZI1	-0.45825
RBP1	1.064
C4orf26	-0.719
KIAA1026	0.6385
TMEM101	0.87675
HSFX1	0.903
TREX1	0.647
C18orf10	-0.5288
TRIM15	-2.884125
CA6	-0.11575
CEP57	-0.950125
AR	4.02566666666667
SESN2	-0.823166666666667
KIF3C	0.702125
EPB41L5	0.44025
ARHGEF10	-0.818818181818182
POLR3D	-0.432125
INDO	-0.195833333333333
GABRA3	0.038
SCG5	0.0648
E2F3	-0.4157
TIGD5	-0.029
FGD6	2.14491666666667
KLHL3	0.40375
SCGB3A2	-1.8605
URP2	0.322333333333333
ATP6V1B1	0.4857
CALML6	-0.6365
LOC100049076	1.3135
TMF1	0.298
LOC388503	-0.12775
CDH5	3.152
RPS6KC1	0.7115
DAAM1	0.7742
TNFRSF10D	-0.466
GSTT1	-2.8773
INPP5A	0.76975
TRAF3IP1	1.3971
SMARCE1	0.410785714285714
VRK1	-1.75125
TTC16	1.2255
AARS	-1.3025
ARHGAP27	0.536833333333333
ZAK	0.916
ACSM2B	-3.456
TRAP1	-0.674
MRPL53	-0.018875
RNF44	-0.15525
NPTXR	0.799
DPYSL3	1.532
APP	0.504
GLS2	0.412833333333333
MNX1	-0.6505
CMTM7	-0.67175
OR10A7	0.322
NYD-SP21	4.0755
ORC5L	-0.34225
SLC16A10	-1.893875
TMEM178	1.075
LOC441601	-4.136
PTGIS	1.956
KBTBD7	0.7475
C19orf41	0.19975
CEACAM3	2.229
KRT23	2.32475
SERHL	3.0095
PNKD	0.571125
UBC	0.8505
ATRN	-0.114875
HAPLN1	-0.16175
RANGAP1	0.68725
C10orf26	2.2705
KCNA7	-0.511
SRY	0.0155
LOC376693	-0.328
HIST1H2BF	1.02225
CDCA8	-2.76516666666667
MLC1	1.3025
TNIP3	2.138
OR4D1	0.209
