Hybridization REF	TCGA-AR-A0TY-01A-12R-A115-07
PPEF1	1.55166666666667
LOC440348	-1.25175
CPEB2	0.072
BPTF	1.37975
RPL21	0.5595625
GSX2	0.534
ADPRH	2.58883333333333
C17orf68	0.100166666666667
KCNS1	-0.973333333333333
MLLT6	-0.7414
PIWIL4	-1.0545
RNF26	0.12775
RAP1B	0.60675
ADAMTS1	-1.804
ZNF571	1.43075
P2RY6	2.2505
TRIM21	0.6295
CADM3	0.90925
NLRC5	0.0633333333333333
ADRA2B	0.174666666666667
LOC90835	-1.439125
PCF11	0.8195
LOC400451	2.487
GLTSCR1	0.8248
C17orf88	-0.418833333333333
CDH16	-1.5525
FGF7	1.749125
PCSK4	1.10983333333333
NPC1L1	-0.592166666666667
TAT	0.43025
TBCA	-0.92175
MGC33407	0.00274999999999999
GPR115	2.2815
CYGB	0.592
FNBP4	-1.039
C12orf43	0.048
CBL	-0.6584
CLECL1	1.126
PPAPDC1A	-0.648
WDR25	0.491333333333333
SGCA	0.065
C22orf29	-0.8515
YIPF1	1.15575
GALK2	-0.14525
RAB3B	-3.67283333333333
LOC440087	-1.1065
UCP1	-1.481
REEP5	1.61725
FADD	-0.1627
FOXA1	3.066875
CACNA1A	0.6805
ABI1	0.4105
GRIN2D	1.10675
SLC1A4	0.2345
LOC401127	-0.4925
HINT2	-0.34025
PLD4	-0.4045
ZNF286A	-1.12425
ENY2	-1.33
IL1F6	0.018
PXDNL	2.62925
C20orf79	0.099
TNFSF13B	1.64316666666667
DENND3	-0.809875
JARID1D	-3.40325
HIST1H2AK	0.68575
LOC93349	-0.4401
SSH1	-0.7423
ENSA	-1.094
LOC219854	0.871333333333333
CKAP2	0.1986
DKFZP564J102	-0.874333333333333
MGC87315	0.508666666666667
HNRPAB	-1.627
AMH	-0.258
ZNF526	0.836
BRUNOL5	-0.0181111111111111
CACNG3	-0.444666666666667
TRPM1	-3.3805
PPP2R1A	0.7455
COL2A1	-1.23575
DDN	-0.436333333333333
FLJ25770	0.45075
HK2	0.426357142857143
ELOVL6	-0.149125
MDK	0.059
EPHX1	0.41125
RASSF2	-0.000124999999999997
DKFZP434B0335	-0.28475
DLX3	0.53425
PRTN3	-0.7725
AVPR1A	2.1425
C21orf125	1.3575
TNFAIP8	-1.1875
GNB2L1	-0.9595
CALCRL	3.8245
SCGB2A2	4.48566666666667
UBXD7	0.08725
ZNF674	-0.276
TMEM35	0.263125
BRSK2	-0.119875
HECTD3	-0.431833333333333
TMEM188	0.20125
LGALS9	1.003125
SCARB2	-0.0183333333333333
USP34	0.00833333333333334
C17orf28	1.81725
ZDHHC23	0.312
AQP12B	0.3165
SLC16A3	-2.046875
APLP2	2.05075
ITIH2	-4.54275
MICAL3	-0.4455
TNNI3K	-0.6311
HDAC2	0.18825
PRR7	0.1124
THBS2	-1.174375
LOC751071	-0.155166666666667
CA2	-0.314666666666667
RANBP17	-0.014
RLN3	0.86225
CRYZ	-1.602
GBAS	-0.257666666666667
TAS1R1	-0.2705
MPZL3	2.2805
PCDH8	-2.47925
HSP90B1	1.04283333333333
KCNK15	1.4205
TNIP2	-0.260833333333333
GPR146	-0.06075
NOL6	0.084875
SPC25	-1.93622222222222
STEAP2	-0.0805
VAMP3	-0.957
TCIRG1	0.1125
ZP4	-0.435666666666667
PARL	0.226125
TRIM39	0.159
KIAA1305	1.55425
CRNN	0.257
GRN	0.368
HSH2D	1.6335
SCAMP1	0.8260625
KIAA1913	0.19175
PTS	0.572
BANP	-0.0217857142857143
PRKACG	0.07825
ADCY6	-0.634333333333333
C16orf46	0.4125
CYP51A1	0.6625
DDC	-5.43475
ANPEP	-1.0145
PROM1	-1.448
SIGLEC10	2.53075
COPG	1.664
FAM26E	0.356625
TRIP4	0.604
SNX3	0.360333333333333
C1orf175	0.370166666666667
PPY2	-0.08525
C14orf152	0.49125
FTSJ1	-0.589166666666667
DST	1.07445
LOC554235	0.24125
GLRX5	0.36375
C20orf12	-0.4398
CAB39	-0.434833333333333
MSH2	-0.786666666666667
PIP4K2C	1.435125
CYLD	-0.05975
WTAP	0.8575625
MGAT4A	3.46755555555556
TSC22D4	0.2414
CHRM2	-0.1895
PPYR1	0.498666666666667
CCNH	-1.25366666666667
RRM1	-0.25125
ECAT8	-2.55525
LOC400120	-0.3625
GABRA4	-0.4775
C14orf4	2.3105
C1orf59	1.3695
CTDSPL	-0.948
NHEDC2	-0.697
PDE11A	-0.8009375
KLHL29	-2.1105
CD5	-0.9334
TSPAN9	1.523125
WDR67	0.08525
THUMPD1	0.7674
C18orf17	1.5825
CLYBL	-2.35333333333333
FLJ13231	-2.487125
CMBL	2.837375
LECT2	-1.19233333333333
NKAPL	2.18666666666667
LOC654780	0.694
OR4C6	-0.2865
RAB30	-1.23883333333333
TSSK4	1.058
TMEM163	-0.0675
OSBPL11	1.25916666666667
GNB5	-0.756666666666667
CCL21	1.77
C1orf121	0.322833333333333
FMO2	2.65866666666667
RPTN	0.735
MSTN	-0.5755
VCL	0.0248571428571428
FYTTD1	0.48275
C11orf1	-0.3525
CCDC88C	-0.2255625
HFE	-0.0334444444444445
MOGAT1	-0.228
FAM125B	-0.259
IRGQ	0.7515
RAVER2	0.77325
AKAP5	-1.7775
SSSCA1	-0.10275
C11orf63	-1.229
ACTG2	0.7672
PORCN	-1.35
DTL	-0.792454545454546
TMEM151	0.6295
FAM122C	-2.705
RSAD2	1.6511
BAT4	0.1565
KRTDAP	-1.6865
MYH8	0.385571428571429
CRTC3	0.55525
LRRFIP2	-0.1896
INTS4	-0.667666666666667
TTN	-2.32316666666667
SLC26A5	-0.045
PLLP	0.779
RGS6	-1.145875
SRGAP3	-0.193
ZNF525	1.12833333333333
NBR2	-1.29316666666667
C13orf1	1.4095
ZNF137	1.0995
CEP27	-0.91925
BEST2	0.274
RNF121	0.2425
DMRTC2	0.670666666666667
C8orf76	0.88525
BCCIP	-0.37475
MEST	0.131
HTRA2	-0.3355
ANGPTL2	-0.1115
ILKAP	-0.686666666666667
ERAS	-0.8315
HBS1L	-0.692375
CPA5	0.2195
TMEM30A	1.237
CD300LF	1.93866666666667
WISP3	3.4985
CRK	0.367428571428571
PDS5A	-0.803
BRPF3	0.136833333333333
NEDD9	-0.142625
SMPDL3B	0.99525
PSG6	0.87525
PSMD13	0.1335
ETV5	-2.1588125
OR51A4	-0.054
BTBD7	1.29591666666667
GSTO1	-1.379625
hCG_16001	0.62
MAD2L1BP	0.360833333333333
COX6A2	1.2135
SCNN1A	-0.377833333333333
LSM1	1.09266666666667
UGT2B11	-3.51825
IDUA	-0.7015
PPP2R3C	-0.7385
COX11	0.206166666666667
PDZK1	-2.1355
ZNF443	1.13233333333333
MGC21874	1.09866666666667
ZNF323	1.7129
KRTAP10-10	0.1085
CXCL6	-0.60725
SLC34A2	1.4361
LOC284402	0.3945
NPTN	2.07266666666667
UPP1	-1.88416666666667
SLC6A9	-0.676
OR7G3	0.03125
CISD1	0.184166666666667
ZNF545	1.1085
SYT14	-1.1595
NT5C3L	-0.664666666666667
ZNHIT3	-0.7765
SNRPD3	-0.36
KIAA0701	0.34675
UNC93B1	1.14483333333333
GMNN	-1.196875
SPCS2	1.14066666666667
LOC388524	1.222
NAPRT1	0.52475
PNLIPRP1	-0.61375
OR6V1	0.909
PRKAB1	-0.22975
EYA4	-3.36233333333333
KIF20A	-0.66775
ALG10	1.338
ITPKC	1.54833333333333
LMX1B	1.426
RPUSD4	-0.474666666666667
C7orf34	0.7735
DLGAP2	0.17175
PFN1	-0.5893
MICALL2	-0.107833333333333
ZNF654	0.363
SS18L1	0.08125
SLC16A8	0.3905
MKI67IP	0.247
ITGB3	-0.448875
TCEA3	2.45641666666667
CEP152	-0.9700625
CLIP1	1.5855
ZNF75	1.090875
ATP5C1	-0.0503333333333333
NUDT5	0.0985
PSCDBP	0.19175
UBP1	0.0605
RBM27	1.29075
C13orf15	1.692
ZNF282	0.430333333333333
ZNF222	0.8589
COL10A1	4.0415
PRDM15	-0.792375
TTTY5	-0.2345
FAM9C	-0.5585
C20orf67	0.34025
GNG13	1.699
F12	1.20725
C1orf41	-2.365
CPXCR1	0.896
GSK3A	0.521875
SUPT6H	-0.739333333333334
PI16	0.831666666666667
ELL2	-1.59758333333333
C9orf167	-2.09616666666667
PVRL3	-2.583
FLJ38596	-0.16775
ADAM20	0.22275
GPR89A	0.1815
GPR87	0.0015
ZNF30	0.94025
SMR3B	0.636
ZNF770	1.325875
TRPC4AP	-0.768333333333333
DKFZP686E2158	0.8205
C2orf28	0.106166666666667
FREM1	-1.8585
LAMA4	0.121666666666667
ADPRHL2	-0.4775
EIF4G2	0.847666666666667
GUCA1A	-0.731
CTNNA2	-2.102375
NUDT15	1.4315
CEPT1	0.0711666666666667
ZNFX1	0.8165
CCDC92	0.10225
TDRD1	-2.277
KCNK5	-2.58633333333333
ETNK1	0.154916666666667
LTA	0.1275
TTPA	-0.478166666666667
B3GALNT2	0.398375
SC65	-0.149333333333333
PEX5L	-2.041875
EPS15L1	0.4485
MGEA5	-0.116625
HIST1H3A	0.7505
ING1	0.60975
BCAT1	-3.1185
ORC6L	-1.58363636363636
KLK11	-4.662
C19orf28	-1.18225
DNER	-4.341125
MED22	-1.56514285714286
ETV6	0.686416666666667
CHAC2	-0.82
CD300E	0.2995
CEBPB	-0.212666666666667
ZNF398	-0.02675
LRCH3	-0.3225
HMGA1	-1.23633333333333
CAPN7	0.4225
MGC5566	-3.2785
CCL3	2.85225
NANOS1	-1.593
ZFYVE19	0.2195
APITD1	-0.5645
PARD3	1.17225
IRAK4	0.185333333333333
SERPINI2	1.7295
CEP170L	-0.458
TTC9	3.320875
MYOM3	-1.722
MLPH	0.317375
LOC222699	0.543
NRG1	-1.98575
TBC1D9	0.802454545454545
TTK	-0.617833333333333
ZNF557	1.2943
DDX41	-0.460666666666667
FANK1	0.5935
UBE2D2	-0.10725
PSMB10	-0.02025
MYH7B	-0.7185
GABARAPL2	-0.105
MARVELD2	2.8745
DGCR2	-0.0943333333333333
UNC45A	0.642333333333333
C6orf72	1.6105
ZNF683	2.50025
GIT2	0.04825
CASK	1.535
C14orf161	-0.101333333333333
LRRC44	3.457
TIFA	-0.367375
UTP11L	-0.786125
C6orf65	-0.848
FDPS	-0.691
DUSP9	-1.3915
SLC17A8	-0.312833333333333
OR51G1	0.0035
NANS	-0.0135
OLFML1	1.54675
ATP10B	-1.35075
NPAS3	1.51
PRKCA	-1.8757
GGA2	-0.53475
LCE4A	0.584
SPANXN3	-0.141
CCDC115	1.204375
SDCCAG3	-1.22525
GLIPR1L1	-0.04625
TTC1	-0.78875
C17orf76	0.0705
MAD2L2	-1.84975
HIPK1	0.4771
LRRC3B	-0.606666666666667
CLN3	-0.646545454545454
C17orf47	-0.65
FMN2	2.373625
TUBB1	-0.939875
WAPAL	0.7245
C3orf21	-0.102125
SCN5A	-0.7501
SMYD1	-0.1895
BEX5	2.10625
ZNF192	-0.287
SEC22A	0.547
GRIA2	-0.313538461538462
KIAA0825	-2.63375
NUSAP1	-0.702363636363636
LANCL1	-0.518375
C15orf40	0.1832
ZNF645	-0.042625
GPR61	0.08075
NLRP14	-0.083
SNX21	-0.1423
C1QTNF8	0.2325
C17orf46	0.8565
IFNA8	-0.5315
SPRR1B	-3.51933333333333
FLRT1	-0.9555
SNX17	-0.411333333333333
ASB2	-1
HBG1	-4.0355
RPRML	-2.1175
JOSD2	1.43083333333333
PLSCR3	-0.05125
SPOCD1	-1.0875
RAB39	-0.589
GHRH	-0.094
ITIH5L	1.1265
C17orf37	-0.29025
SMCR8	0.39675
DPY19L2P3	-0.2695
IL11RA	-0.8255
GDF3	-3.333
RPS6KB1	1.694
DNAJC19	0.1151
TOP1	-0.1375
CRCT1	-0.632375
MPST	-0.09575
DPM2	0.169875
FAM38B	-1.6835
SLC18A1	-3.26833333333333
FARP1	-0.4805
PAX7	0.14025
TUBD1	1.292
GNL3	-0.634875
BTG2	0.784666666666667
NDUFS6	-0.33325
C1orf79	-2.00525
ERAL1	-0.75575
ECHS1	0.74625
VPS4A	0.0151666666666667
CYP11A1	-1.345375
ABCC6	-2.3435
PBX4	-0.3705
MOSC1	0.5215
NCF4	0.09325
HYMAI	0.3705
NAGPA	0.290875
OTOP2	0.319
ACOT12	-0.24175
MTHFD2L	-1.54975
LOC441376	-0.78
C19orf34	-0.3125
RAB1B	0.9905
ALDOAP2	-0.7275
NTRK1	-1.357
ARTS-1	-0.8923
SLC6A11	-1.525
NAP1L2	1.14675
CNGB1	-0.110166666666667
EPB41L4B	-0.01675
FAM134B	-2.1945
HS3ST3A1	-1.11983333333333
CPXM2	3.82625
SIRPB2	0.531
CHORDC1	0.2385
TRIB3	-0.0765
SLC2A5	-0.09275
C2orf49	0.543833333333333
DDX5	0.694
OR5L1	0.648
ANAPC4	-0.949333333333333
ZSWIM1	0.7305
LOC93622	1.3245
KCNK3	-0.9613
RP11-35N6.1	-2.2735
ZFP161	0.348666666666667
AQP9	0.926
SLC15A2	-1.259
MREG	0.181333333333333
OR9I1	0.681
PDLIM2	0.459
ADAM7	0.498
GSTCD	0.5385
WDR21A	0.9095
SLC12A8	1.4155
TMEM174	-0.07025
IGSF3	1.68041666666667
LRRN1	-2.79675
LOC402117	-0.5235
SRPK1	-0.765833333333333
LY6K	-1.6351875
NFIA	1.0015
PTCD3	-0.040125
LEP	1.33716666666667
PCDH21	-1.2435
MAPKAPK2	0.0177142857142857
NMNAT1	-0.509
LHFPL2	0.342875
C9orf43	-0.21325
DIP2A	-0.0671666666666667
ACTR8	-0.366875
CCDC34	0.26425
PTPN22	-1.66725
ITGA3	-1.145
FAM129C	1.1345
RABGGTA	0.666333333333333
UNC45B	1.2175
KIAA1033	0.646875
ZNF510	-0.640666666666667
CYP2D6	-1.0595
SLC26A10	-1.5805
STX8	-0.3885
LUZP1	-0.71075
WDR89	0.910666666666667
EIF4G3	-0.1341
C5AR1	1.079
ZNF623	-0.311
A2M	0.055
TGM7	0.4755
GRPEL1	0.168333333333333
LMNB2	-0.8735
ROCK2	0.745
SNX16	0.69825
CCDC66	-1.22
ANXA3	0.11775
KIAA1609	0.686875
EED	-0.5465
RNF32	-0.408166666666667
HES1	1.2114
CLC	0.148166666666667
ISL1	-1.377
KIAA0528	-0.2375
MANEA	1.1095
C1orf61	-2.272
hCG_2001000	0.78675
RAPGEF6	-0.7378
KIAA0020	-0.789333333333333
NEIL1	1.18575
C16orf45	-2.081
RBM10	-0.292666666666667
C10orf125	0.561375
MRS2L	0.2
DNAH17	-1.362625
C19orf10	0.4615
C1orf160	-0.02475
SLFN12	-0.70025
EXOC3	-0.107833333333333
HIST3H3	0.241
NCOR2	0.2425
TNFRSF9	-1.2255
MFSD8	0.83275
ALX1	-3.802
NOL1	-0.8265
PODN	1.88525
TIAL1	-1.0005
HIST1H1E	-0.4645
NPY6R	0.247
TM4SF4	2.05275
CORO2A	0.307
ETNK2	0.3735
APOE	0.0368
ANGPT4	0.192
HDGF2	0.02225
G30	-0.3615
ST8SIA4	-0.400875
F2RL1	-2.019125
FAM19A4	-4.18175
CCAR1	-0.28025
B3GNT7	0.36775
OPHN1	-0.2033
DSCR6	4.132
C21orf13	0.1035
GAS2L1	0.580083333333333
RFX3	-1.576
COPS4	-0.34325
BCHE	-4.193
BCL2	1.776125
HBZ	-1.98533333333333
ARL13B	0.759125
MAPBPIP	0.201375
MYO15B	-0.443
SPZ1	0.47475
KIAA1324	4.15966666666667
PLCL2	-1.052375
C4orf29	-1.1015
WDFY2	-0.422375
ZNF284	-0.671
NAALADL1	-0.2225
DUSP5	-1.40916666666667
PXDN	-0.589875
SLMO1	-0.1565
TNXB	0.4482
BIRC7	-1.34475
A4GALT	0.509333333333333
TIMM22	-0.545
FAM110C	2.1
TOMM34	-0.65
ABHD9	0.2995
ADAM32	3.937
CRHBP	-0.0495
AQP2	0.51975
LOC130355	1.81175
ZNF187	0.230166666666667
ZNF816A	1.4855
F7	1.002875
CNOT1	-0.0585
SLC13A4	-1.40475
ZBTB11	-0.2295
B3GALT5	-0.384
EXOC2	0.121166666666667
IRS1	-0.4525
TMEM1	0.380166666666667
MRPL34	0.00366666666666667
SAMM50	-0.7275
CDC42EP3	-1.379125
HSF2	-0.3734
MFN2	-0.8445
TSPAN7	-2.45933333333333
NUCB1	1.41741666666667
RHOH	-0.6165
ARL16	-0.959
TACR1	0.019
SFRS5	0.08
SNX25	-0.660375
RHBDF1	0.7125
PCDH18	1.519
HMG1L1	1.52425
MYO5C	1.75975
MAPK10	-0.11
LDHAL6A	-0.0708
NUDT12	0.1325
NCAM1	-0.55875
GLIS2	1.4775
GGTL4	2.199
DAPP1	-1.78825
ATF7	0.813125
KIAA0748	-1.49525
NFIL3	-1.51525
TM6SF1	1.2236
SEZ6	0.174375
NANOS3	-0.0626666666666667
DNAJA3	0.2885
CLDN6	-2.648
CIITA	2.1603
EPHA4	-0.879833333333333
FANCC	-0.6995
CMTM3	-0.743375
PSG3	0.043
MRPL15	-0.7555
C21orf59	0.63725
PLCXD2	-0.3875
C2orf34	0.573125
UBE2L6	-0.262125
MED14	0.0836666666666667
HP1BP3	-0.3479
C6orf208	-0.155
TPBG	1.15825
OSR2	1.89075
XPC	-0.0171666666666667
KLHL7	-0.968916666666667
CCR3	-0.396333333333333
AGTPBP1	-1.89833333333333
PCSK6	-0.0814666666666666
STAT5A	-1.6843
FAM18B	-0.0735
LONRF2	-1.3525
PTPN2	0.0545
SF3A3	-1.11633333333333
EFCBP2	0.094
HCFC1	-0.461333333333333
AHNAK	0.1508
ACTR5	0.23375
KIF14	-2.02614285714286
TENC1	0.35775
HEATR5B	0.93
YIPF2	0.459666666666667
MYEOV2	0.924833333333333
DUSP18	1.2565
KIAA1012	0.49275
AHR	-0.134166666666667
C17orf53	-0.752666666666667
PTPRH	-2.3655
ATP6V1C1	0.6182
TAS2R3	-0.079
LOC440356	-1.76
COQ10B	0.552
PSMF1	-0.187833333333333
SORBS2	-0.847666666666667
NFE2L2	-0.81675
TMCO7	-0.25125
SH3PXD2A	-0.6523
SH2D2A	-1.843
SPINK5	-2.555
MRPS24	-0.1335
OPA3	1.014375
TRAF7	-0.196333333333333
C4orf35	0.298333333333333
MT1G	-0.841375
MGC39545	-0.58275
HS1BP3	0.8442
OR2B2	0.3205
CHRM4	0.101
SFRP2	0.775583333333333
RIC3	0.78925
ART1	0.044
C6orf1	0.1045
DUS4L	-0.359
C10orf104	0.75875
TNFAIP6	1.322
RTEL1	0.36925
CCT4	-0.2483
ZNF709	1.009
CHMP6	0.096
UPP2	-0.202
CYP19A1	-2.367125
CD151	-0.3675
NDUFA13	0.132333333333333
ARFRP1	0.481
FAM26B	1.753
CRYBA1	-2.2215
MRPL41	0.108166666666667
NPFFR2	-1.269625
HRH2	0.3865
SCAMP3	0.0728333333333333
MTMR6	1.7893
MTG1	-0.583666666666667
UBTD1	0.5295
CRABP1	-2.7655
FLJ33790	1.6056
KIAA1908	-1.1
GPR158	2.1
PACSIN3	0.3915
OMD	1.57283333333333
CATSPER1	-0.330333333333333
HOXB8	-1.504125
FBXO46	0.546
OAS1	-0.151
SVIL	-0.00149999999999999
PHB2	-0.42675
ADCY3	-0.9455
NDRG2	-0.751333333333333
ERMAP	0.0084
APBA2	-2.11633333333333
IGSF9	1.077
WNT6	-0.382428571428571
MYCBPAP	-2.372
ATP2B2	-0.4329
CPVL	-1.1517
TRAM2	0.06525
NOP5/NOP58	-0.58775
ZNRF4	0.2045
TLK1	0.084375
MTMR12	0.740857142857143
ZNF384	0.171333333333333
FAM9B	-3.1745
RPN1	1.3274
PMVK	0.11725
EIF3D	0.2076
SIX2	-1.18775
HPS1	1.10278571428571
RNF7	0.72225
PSKH2	0.4275
KCTD13	0.791
CSMD3	-0.6885
FBF1	0.1545
IL8	-5.9915
SERPINB13	0.442833333333333
FBXL20	-0.6295
BLR1	0.69375
SH2B1	-1.02316666666667
RFNG	-0.88225
RAB20	1.04883333333333
RBM7	-0.32125
POLR1A	0.0768333333333333
TMPRSS4	1.8545
TAF9	-0.404625
TERF2	0.0583333333333333
TNFRSF1A	0.310416666666667
ACADVL	-1.40266666666667
GTF2H5	0.49375
EDG8	0.3245
C9orf140	-0.647
UST6	0.16075
ZBTB8OS	-1.09525
ZNF710	1.3665
GPR174	-2.3065
ATP6V0A2	0.3085
KIAA0319L	-0.505083333333333
XKRX	-0.752
DOPEY2	0.931
SDHD	0.537454545454546
SUMF1	0.28175
OSM	1.083
OPN3	-2.83475
DAGLB	0.123166666666667
PPFIBP1	-0.0151
TRIM63	-2.79575
C10orf53	0.254
LYPD3	3.32016666666667
BCL7A	0.6245
AGER	-1.3095
TCF19	-0.33625
SAT2	-0.4345
PFTK1	0.536166666666667
GABRE	-3.141
C15orf38	-0.3272
FIS1	-0.5175
KCNV2	-0.1495
CLPS	2.0935
PPCDC	0.070625
FOXN2	1.49716666666667
NT5E	-3.1935
CD83	-0.919
IL18	-0.212375
VPS16	-0.406
IGFBP2	0.511833333333333
NOTCH2	-0.754
SIGLEC1	2.547125
CD93	5.5055
SULF2	-2.25425
CEP164	-0.243
P53AIP1	-0.0291666666666667
TOR2A	0.022
ZNF136	0.5755
MGP	2.9942
CCDC144A	0.792666666666667
TRPC1	-1.5795
SMS	-0.740666666666667
MAPK7	-0.702666666666667
RRAGC	0.10725
PARD6A	-0.934666666666667
NUB1	-0.546333333333333
SYNGR4	0.65625
OR11H12	0.508
WIF1	0.71675
GCH1	1.35175
OR11H4	-0.011
SLC44A5	0.1715
GPRIN2	-0.064
LOC401431	0.517
CPA4	-1.7912
MELK	-1.11555555555556
IL15RA	-0.6055
CUL3	0.28325
HMBOX1	0.5045
PODXL	-2.113
CCT6B	-0.371833333333333
COMTD1	0.397
MUC20	-1.67133333333333
GPX2	-2.265375
ITK	-1.530875
FBXL5	0.34725
C13orf27	0.18
DEFA5	-0.2045
TRHDE	-0.323
MTP18	-0.3635
UQCRQ	-0.3115
ITGB2	1.02616666666667
CSRP2BP	0.56175
TAS2R44	1.1285
PHPT1	-0.791625
FAM44C	-0.42925
ERH	0.50725
MPHOSPH1	-0.851833333333333
MORC1	-1.28
PARVB	-1.056
LAMA1	-2.22675
PGBD3	0.60525
GIMAP6	4.08575
AREG	-4.925
LIPT1	-0.1505
MGC99813	-1.26275
C1orf201	-0.446
GRIN2A	-1.1916
MAN2C1	-0.455875
NSUN5	0.25775
SF3B5	0.42675
MYC	-1.071125
NRXN1	-1.41275
ZNF18	-2.1545
SPDYA	-1.281625
SLC37A1	2.1405
DECR2	0.17475
ANKRD38	-1.655625
SPTLC3	-2.97758333333333
SUPT16H	0.060625
DTWD2	1.091
ULBP1	-0.872
ZADH1	0.901666666666667
OIP5	-0.1475
IL10RB	0.456
OTUB2	1.045875
VWA3A	-0.0246666666666667
SPIC	0.931166666666666
OR6C4	0.1325
PSCD4	0.536333333333333
DPY19L2P2	-1.5435
TRAPPC6A	1.385
C21orf2	-0.2415
CEMP1	-0.40925
LIN7B	1.0505
E2F7	-0.436333333333333
VCP	-0.0863125
LAMA3	1.70258333333333
BGN	1.02325
GPR160	1.81883333333333
COCH	-4.93083333333333
GPR81	2.79766666666667
APOBEC3F	-2.1895
tcag7.1017	-0.31075
C1orf32	0.51
SCGB1D2	4.645
FLJ43987	-0.2745
C6orf170	0.23125
KLK9	0.658
GPD1L	2.812
VPS37B	-0.3395
ATG3	-0.183833333333333
ADAMTS17	-0.164
KLHDC2	0.143166666666667
NDUFV2	-0.1115
BLK	-1.26975
MATN4	-0.508
GPM6A	-0.69375
GBP4	2.1825
TMEM162	0.5194
PKP2	1.3765
HRASLS	-2.76266666666667
MMP1	-0.36825
SFXN3	-0.5269
FSD1	-1.521
ST6GALNAC3	-2.3395
CA12	1.3967
NCOA6	-0.09825
C19orf58	0.5976
PPP4R1	-0.634666666666667
MAN1A2	1.17533333333333
IKBKAP	-1.9215
UPF1	0.439166666666667
KIAA1219	0.12725
WNT16	0.390333333333333
SNW1	0.099875
IL18RAP	2.35375
RPP30	-0.17875
CDC40	1.18314285714286
SETD3	0.5835
SLAMF6	-0.05475
ELK4	-0.5725
TRIM47	1.09433333333333
ACOX3	0.8365
TRIM6	1.066
KIAA0372	-0.887
TP53AP1	0.912875
SMURF2	1.25775
ADAD1	0.4315
EBP	-0.266
KRTAP13-2	-0.4825
FLJ36874	-1.036
TOR1A	-0.275833333333333
P2RY4	1.2645
GPBP1	-0.136
TRPV1	-0.58825
ADAMTS12	-0.6935
PES1	-0.3027
ATG4A	0.429166666666667
MAGEA10	0.26625
WFS1	1.27125
CC2D1B	-0.371333333333333
PABPN1	0.431875
SLC25A30	1.6205
SLCO1C1	1.0975
SLC22A5	0.993
KIF23	-0.4165
SYN2	-0.464666666666667
ASPN	6.13833333333333
CENTG2	0.16425
QSOX2	-1.8886
FLJ10815	0.6255
STK24	-0.006875
SPEG	-0.428
STK10	0.0566666666666667
DACT2	-1.972
AAAS	-0.40475
SSX3	-1.755375
ABCD3	1.056
C4orf12	1.179
PARVG	-0.059
FIG4	0.0335
C9orf46	1.29975
TMCO6	-0.3785
IGHMBP2	-0.53075
DUS2L	-0.0385
FAM3C	0.0743125
TMEM16D	-3.493125
DCTN4	-0.24625
KCNH3	-0.70775
EIF2AK2	1.01
AP1S3	0.845875
CST4	0.589
PAM	-1.195375
NUTF2	0.429
CITED2	-1.3766
SLC39A4	0.26075
C2orf52	-1.174
GRM3	0.29075
C12orf49	0.873
CCDC49	-0.6903
GRAMD1B	-2.0485
FNDC4	-0.29125
SIAH2	-0.007625
GDPD4	0.2555
C21orf87	0.166625
ATP5A1	-0.236833333333333
C16orf63	0.460125
LOC388135	1.30333333333333
ATP5J2	-0.033375
MMP3	-1.31625
EMID2	-0.058
CRHR1	0.4965
WDR70	-0.8965
C13orf31	2.7835
ZFAND1	-0.0745
CCL18	4.70933333333333
C3orf49	0.07
RINT1	-0.0725
KIAA0408	-2.49
F13A1	4.4837
SLC10A1	-0.173
OGN	0.86825
GIPC2	-1.3055
XPO6	-0.899
LCE1A	0.945
FMR1	1.4196
LOC374920	-0.08275
DUSP3	-0.830125
ANKMY1	0.044
C7orf50	0.295
BBS9	0.1114
UNC119B	-1.354125
C9orf72	0.157
MGC35440	-0.25975
ENTPD6	-0.639625
PPP1R2P9	0.70825
ERCC4	0.916
FAHD2B	-1.354
HMHA1	-0.4755
HACL1	0.3285
RAD23A	0.6695
FAM83B	1.85325
PPP5C	-0.389166666666667
RNASEH2C	0.054625
C9orf153	-0.91475
SCAMP4	0.97325
GHITM	1.1274
NDUFB7	0.713375
ADCYAP1	1.38783333333333
SP110	0.345333333333333
MAP3K7IP2	0.5425
DHH	0.2555
AGRN	-0.595
WDR33	0.6575
CEP290	2.06866666666667
PRPS1L1	-2.42283333333333
KLRA1	-0.8815
GPR97	0.000999999999999997
CHD7	0.0129166666666667
TLR10	1.58525
SLC30A8	-1.08
HIC1	1.10016666666667
IAPP	-0.1535
RXFP4	0.1955
GP1BB	1.19225
SHQ1	-0.0735
NKX2-3	-0.0188333333333333
API5	0.378
FTHP1	-0.519
MOV10L1	-0.6185
TRIM6-TRIM34	3.01233333333333
ADHFE1	0.20575
FAM117A	-1.478
DDI1	0.323833333333333
CDON	-0.852333333333333
TRIM73	-2.019
IGKC	3.7215
MMP14	0.235083333333333
DYNC1LI1	-0.270625
C11orf66	0.113
TRBV3-1	-1.23325
FASTKD5	-0.45075
BIVM	0.457
LHX4	-1.11875
CXCL2	-1.3343
RAB2B	-0.548333333333333
IZUMO1	-0.257
MAP3K15	-1.957375
FAM19A2	-0.175666666666667
ZC3H8	-0.0735
ZMAT1	1.028875
SPINK5L3	0.47825
SLC10A6	1.232
APPL2	0.354875
CARD10	-0.287333333333333
