Hybridization REF	TCGA-AO-A12C-01A-11R-A10J-07
DAPP1	-1.2065
ATF7	0.436125
KIAA0748	-1.14725
NFIL3	-1.7985
TM6SF1	0.963
SEZ6	0.459375
NANOS3	0.623833333333333
DNAJA3	-0.0761666666666667
CLDN6	-2.6455
CIITA	1.7647
EPHA4	-0.617833333333333
FANCC	-0.43925
CMTM3	1.33125
PSG3	-0.187125
MRPL15	-0.84575
C21orf59	-1.311
PLCXD2	0.3315
C2orf34	-0.253
UBE2L6	0.912125
MED14	-0.00233333333333336
HP1BP3	-0.9605
C6orf208	-0.071
TPBG	0.12125
OSR2	2.547125
XPC	0.692833333333333
KLHL7	-1.26225
CCR3	-0.422
AGTPBP1	-1.32483333333333
PCSK6	2.08453333333333
STAT5A	-1.6042
FAM18B	1.627
LONRF2	0.375666666666667
PTPN2	-1.511625
SF3A3	-0.8785
EFCBP2	-0.11875
HCFC1	-0.600166666666667
AHNAK	1.47305
ACTR5	-0.4745
KIF14	-3.423
TENC1	1.7695
HEATR5B	0.858
YIPF2	0.562166666666667
MYEOV2	1.19816666666667
DUSP18	0.74475
KIAA1012	-0.734
AHR	-0.489833333333333
C17orf53	-2.3245
PTPRH	-3.12275
ATP6V1C1	0.0354
TAS2R3	-0.046
LOC440356	-1.04625
COQ10B	0.36475
PSMF1	0.41075
SORBS2	2.9195
NFE2L2	-0.15775
TMCO7	-1.26075
SH3PXD2A	0.6053
SH2D2A	-2.43775
SPINK5	-3.529
MRPS24	-1.0245
OPA3	0.297625
TRAF7	0.541
C4orf35	0.130666666666667
MT1G	-1.0555
MGC39545	-0.00849999999999999
HS1BP3	0.4378
OR2B2	0.546
CHRM4	0.136
SFRP2	4.7495
RIC3	-0.2875
ART1	0.336
C6orf1	0.447375
DUS4L	-0.66475
C10orf104	0.34
TNFAIP6	3.453
RTEL1	-0.71425
CCT4	-0.6972
ZNF709	-0.672
CHMP6	0.114666666666667
UPP2	0.29575
CYP19A1	-2.1595
CD151	-0.0305
NDUFA13	-0.205666666666667
ARFRP1	-1.06266666666667
FAM26B	2.08325
CRYBA1	-0.799
MRPL41	-0.0941666666666667
NPFFR2	-1.04325
HRH2	0.5115
SCAMP3	0.4485
MTMR6	0.1567
MTG1	-1.20016666666667
UBTD1	1.39775
CRABP1	-3.1645
FLJ33790	0.2155
KIAA1908	0.00983333333333333
GPR158	-1.56175
PACSIN3	-0.048
OMD	4.165
CATSPER1	-0.809166666666667
HOXB8	-0.593125
FBXO46	0.584
OAS1	1.02366666666667
SVIL	0.42575
PHB2	-0.3405
ADCY3	-0.7555
NDRG2	1.08633333333333
ERMAP	0.892
APBA2	-1.73366666666667
IGSF9	1.6465
WNT6	-0.294857142857143
MYCBPAP	1.83925
ATP2B2	0.0543
CPVL	-0.7799
TRAM2	-0.858333333333333
NOP5/NOP58	-0.8155
ZNRF4	-0.31125
TLK1	0.376
MTMR12	0.11
ZNF384	0.120833333333333
FAM9B	-2.463
RPN1	0.4948
PMVK	1.20075
EIF3D	-0.3498
SIX2	2.1945
HPS1	0.195571428571429
RNF7	0.5485
PSKH2	0.6735
KCTD13	0.253166666666667
CSMD3	-0.0102
FBF1	0
IL8	-6.066375
SERPINB13	0.2725
FBXL20	-0.35475
BLR1	0.4105
SH2B1	0.119166666666667
RFNG	0.430375
RAB20	0.477333333333333
RBM7	-0.78475
POLR1A	-0.0725
TMPRSS4	-3.02675
TAF9	-0.7665
TERF2	-0.245666666666667
TNFRSF1A	0.896583333333333
ACADVL	-1.00866666666667
GTF2H5	-0.13675
EDG8	0.5795
C9orf140	-1.473625
UST6	0.474
ZBTB8OS	-1.348
ZNF710	1.386
GPR174	-1.3115
ATP6V0A2	-0.4905
KIAA0319L	1.10108333333333
XKRX	0.585
DOPEY2	0.0114
SDHD	-0.730583333333333
SUMF1	1.072
OSM	1.46675
OPN3	-0.8375
DAGLB	-0.287666666666667
PPFIBP1	0.3732
TRIM63	-2.4465
C10orf53	-0.3185
LYPD3	0.856833333333333
BCL7A	0.397875
AGER	-1.1335
TCF19	-2.087125
SAT2	-0.54425
PFTK1	0.951333333333333
GABRE	-3.07975
C15orf38	0.3925
FIS1	0.351
KCNV2	0.1545
CLPS	0.6525
PPCDC	-0.897125
FOXN2	-0.3325
NT5E	-3.5261
CD83	-0.00575
IL18	-0.654875
VPS16	0.21475
IGFBP2	-0.348666666666667
NOTCH2	0.669
SIGLEC1	1.620125
CD93	4.8095
SULF2	1.7345
CEP164	-0.6085
P53AIP1	0.250166666666667
TOR2A	0.1195
ZNF136	-0.161
MGP	2.4142
CCDC144A	1.8585
TRPC1	-0.397833333333333
SMS	-0.585
MAPK7	0.952666666666667
RRAGC	0.78275
PARD6A	-1.07483333333333
NUB1	0.458833333333333
SYNGR4	0.81275
OR11H12	0.6
WIF1	0.20425
GCH1	-0.907
OR11H4	0.1985
SLC44A5	-0.337
GPRIN2	0.547333333333333
LOC401431	-0.74
CPA4	-2.7897
MELK	-3.64844444444445
IL15RA	0.41225
CUL3	0.60425
HMBOX1	1.0245
PODXL	-1.474
CCT6B	-0.344833333333333
COMTD1	-1.16325
MUC20	0.124
GPX2	-3.619125
ITK	-1.778625
FBXL5	1.9965
C13orf27	-2.52425
DEFA5	1.027
TRHDE	0.3265
MTP18	-1.28483333333333
UQCRQ	-0.0267
ITGB2	1.27366666666667
CSRP2BP	-0.13825
TAS2R44	0.737
PHPT1	0.4585
FAM44C	0.533
ERH	-0.574
MPHOSPH1	-2.32
MORC1	0.051
PARVB	-1.02125
LAMA1	-1.5205
PGBD3	-0.2135
GIMAP6	3.67375
AREG	3.235
LIPT1	-0.20475
MGC99813	-1.68075
C1orf201	-0.888333333333333
GRIN2A	-0.3958
MAN2C1	-0.382375
NSUN5	-0.72825
SF3B5	-0.41875
MYC	-0.2775
NRXN1	-0.112083333333333
ZNF18	-0.42325
SPDYA	-0.477625
SLC37A1	0.9875
DECR2	0.63775
ANKRD38	1.672875
SPTLC3	-1.755
SUPT16H	-0.341125
DTWD2	0.1505
ULBP1	-0.396
ZADH1	0.156166666666667
OIP5	-3.97475
IL10RB	-0.0298333333333333
OTUB2	0.112625
VWA3A	0.251333333333333
SPIC	-0.1875
OR6C4	0.5495
PSCD4	0.649666666666667
DPY19L2P2	-0.2425
TRAPPC6A	0.268333333333333
C21orf2	-0.174166666666667
CEMP1	-0.459
LIN7B	-0.196
E2F7	-3.49516666666667
VCP	-0.1720625
LAMA3	1.02783333333333
BGN	2.6975
GPR160	1.5685
COCH	-4.32033333333333
GPR81	2.5695
APOBEC3F	-1.92
tcag7.1017	-0.73775
C1orf32	0.3225
SCGB1D2	4.536
FLJ43987	-0.4595
C6orf170	-0.51025
KLK9	0.4525
GPD1L	0.6215
VPS37B	-0.22925
ATG3	-0.6215
ADAMTS17	0.079
KLHDC2	0.804
NDUFV2	-1.338
BLK	-3.0065
MATN4	-1.2625
GPM6A	0.41575
GBP4	2.51833333333333
TMEM162	0.0758333333333334
PKP2	0.7375
HRASLS	-1.18266666666667
MMP1	-2.79475
SFXN3	0.0655
FSD1	-1.7315
ST6GALNAC3	-1.355
CA12	2.9646
NCOA6	0.1585
C19orf58	-0.1108
PPP4R1	-0.102666666666667
MAN1A2	0.307833333333333
IKBKAP	-1.33275
UPF1	0.188833333333333
KIAA1219	0.4525
WNT16	0.174166666666667
SNW1	-0.166625
IL18RAP	0.77075
RPP30	-0.488125
CDC40	-0.500714285714286
SETD3	0.4195
SLAMF6	0.21575
ELK4	-0.47
TRIM47	0.535
ACOX3	1.925625
TRIM6	-0.37325
KIAA0372	-0.838166666666667
TP53AP1	1.559375
SMURF2	0.3925
ADAD1	0.17725
EBP	-1.8644
KRTAP13-2	0.2
FLJ36874	-1.3035
TOR1A	0.354166666666667
P2RY4	1.004
GPBP1	0.01625
TRPV1	-0.344875
ADAMTS12	1.11783333333333
PES1	-0.7608
ATG4A	-0.179
MAGEA10	-4.6575
WFS1	1.3585
CC2D1B	-0.241166666666667
PABPN1	-0.694625
SLC25A30	0.57975
SLCO1C1	0.490333333333333
SLC22A5	0.8755
KIF23	-3.215
SYN2	-0.0375
ASPN	8.68866666666667
CENTG2	0.1975
QSOX2	-1.514
FLJ10815	0.235333333333333
STK24	0.6285625
SPEG	-0.1831
STK10	-0.3095
DACT2	-0.635
AAAS	-0.63125
SSX3	-1.272875
ABCD3	0.0199
C4orf12	0.550625
PARVG	0.276666666666667
FIG4	0.058
C9orf46	0.65425
TMCO6	-0.3485
IGHMBP2	-0.72925
DUS2L	-1.26316666666667
FAM3C	-0.110125
TMEM16D	-1.962375
DCTN4	0.659
KCNH3	-0.01775
EIF2AK2	0.3795
AP1S3	-0.478
CST4	0.407
PAM	0.57
NUTF2	-0.57475
CITED2	0.046
SLC39A4	0.426
C2orf52	-0.6935
GRM3	0.43125
C12orf49	0.47025
CCDC49	-0.4743
GRAMD1B	-1.328875
FNDC4	0.59425
SIAH2	0.808625
GDPD4	-0.14375
C21orf87	-0.113125
ATP5A1	-1.11716666666667
C16orf63	-0.004625
LOC388135	0.274833333333333
ATP5J2	-0.763
MMP3	-0.519
EMID2	-0.21175
CRHR1	0.8475
WDR70	-0.6375
C13orf31	0.9715
ZFAND1	0.6085
CCL18	2.51366666666667
C3orf49	-0.186
RINT1	-1.456
KIAA0408	-1.33166666666667
F13A1	4.7576
SLC10A1	0.2335
OGN	3.34675
GIPC2	-1.02983333333333
XPO6	-0.388333333333333
LCE1A	1.126
FMR1	-0.2156
LOC374920	-0.973
DUSP3	-0.23625
ANKMY1	1.4845
C7orf50	-0.21275
BBS9	-0.3722
UNC119B	-0.438875
C9orf72	-0.32475
MGC35440	-0.12925
ENTPD6	0.13925
PPP1R2P9	0.2605
ERCC4	0.2285
FAHD2B	-0.4675
HMHA1	-0.3385
HACL1	-0.83125
RAD23A	-0.011
FAM83B	-0.20325
PPP5C	-1.52033333333333
RNASEH2C	-0.634625
C9orf153	-0.26675
SCAMP4	1.042625
GHITM	0.6227
NDUFB7	-0.1245
ADCYAP1	-0.0295
SP110	1.69766666666667
MAP3K7IP2	-0.0805
DHH	0.659
AGRN	-0.00571428571428571
WDR33	0.428833333333333
CEP290	0.329333333333333
PRPS1L1	-1.6865
KLRA1	-0.3375
GPR97	0.138
CHD7	-0.449333333333333
TLR10	0.28425
SLC30A8	-0.3595
HIC1	1.77866666666667
IAPP	0.3085
RXFP4	0.11675
GP1BB	0.8625
SHQ1	0.1615
NKX2-3	0.118833333333333
API5	-0.42225
FTHP1	0.365
MOV10L1	0.210833333333333
TRIM6-TRIM34	1.798
ADHFE1	1.431
FAM117A	0.5265
DDI1	0.299666666666667
CDON	0.750666666666667
TRIM73	-0.0745
IGKC	4.752
MMP14	1.042
DYNC1LI1	-0.29575
C11orf66	0.55625
TRBV3-1	-2.06925
FASTKD5	-0.8925
BIVM	-1.2725
LHX4	-0.2925
CXCL2	-1.2471
RAB2B	-0.251166666666667
IZUMO1	-0.54125
MAP3K15	-1.704875
FAM19A2	0.0441666666666667
ZC3H8	0.164166666666667
ZMAT1	2.007125
SPINK5L3	-2.5735
SLC10A6	0.694
APPL2	-0.236
CARD10	-0.430166666666667
LOC402176	0.078375
EEF1D	0.8935
RAB6A	0.3762
C12orf5	-1.272125
PAPOLG	0.0905
MSRB2	0.47425
BCR	-0.0354444444444445
PUS3	-0.93725
TIAM2	0.555
ZNF317	0.372833333333333
CHD2	-0.0775714285714286
FZD5	-0.337681818181818
NUDT8	-1.9575
ZNF763	-0.2805
PRC1	-2.64133333333333
ABCB9	-0.203166666666667
SPATA3	0.36125
TRAK2	0.70425
STAB1	2.799
LRRTM2	0.251
psiTPTE22	1.098
DBI	-0.05075
SERPINA11	0.98375
NAT5	0.134
C20orf58	-1.8605
RPS6KA4	-0.4505
FLJ90650	-0.5155
TGFBRAP1	0.4855
CHRDL2	-0.77775
FAHD2A	-0.784333333333333
CNTN1	0.357
BBS4	0.3393
TMEM181	0.7345
MINPP1	-0.537
MPHOSPH6	-1.717
HOXC10	2.7969
ITPKB	-0.20325
CLPTM1L	0.321375
MEOX2	0.149833333333333
ATP6V0C	0.57675
PRPF8	1.13933333333333
TMC5	2.4255
FKBP3	-0.70975
PLEKHB2	-0.013375
OR4D6	-0.0665
ZNF544	1.1248
D2HGDH	-0.364375
RPL18A	0.5333
HEL308	-0.2995
MPP6	-3.46275
TCERG1	-1.652
KRT16	-1.12966666666667
KLF17	-0.4655
KLF5	0.10525
CDR1	2.2395
VCX3A	-4.15
FBLN2	2.953625
C14orf104	-0.165
HBE1	-5.212
OR4S2	-0.0165
C1orf108	-0.8645
ROBO4	3.60983333333333
CPEB4	0.347375
C11orf80	-0.269166666666667
BCKDHA	0.691833333333333
MYOC	0.193
GIF	-0.0675
CKMT1A	-0.5165
RPL3	0.7391
THBS1	3.189125
APOO	-1.58175
ARMCX1	1.969
HSZFP36	-0.13825
SNAPC5	-0.456
EIF4ENIF1	0.153
ZNF433	-0.17475
TNFRSF21	-1.18375
TMPRSS7	0.232
SPATA18	1.3997
HPDL	-3.336
MKL2	1.5418
TBX3	1.71269230769231
C21orf93	0.51
DAXX	0.095
ELMO1	0.189875
RGS13	1.48916666666667
TAF11	-0.5395
UNC13A	-1.9065
LOC653314	-0.1516
ORC3L	-0.80775
IMAA	-1.8265
TARBP2	0.343
CABIN1	-0.7453
TRIOBP	0.1715
HIST1H2AC	2.273125
RGS22	0.493666666666667
NCOA1	1.1815
IL25	-0.2085
SNCG	0.1015
GPR6	0.6175
AMDHD1	-2.97866666666667
CHEK2	-1.8605
C6orf142	-0.54475
DRD4	0.89125
C14orf68	-0.937
GDF11	-0.75325
SEMG2	0.171
CD247	-2.7825
CDAN1	-0.35925
RBMX2	0.159
TGS1	-0.26575
OIT3	0.0696666666666666
SYF2	0.1205
MCM4	-2.793875
PKHD1L1	0.217375
CEP192	-1.58583333333333
IFT88	1.04475
RPL9	0.768571428571428
RAB32	-0.25725
DDX43	-2.021
P2RX2	0.709666666666667
OR5D18	0.626
UBE1	-0.227166666666667
SLC24A1	0.746875
ARHGAP5	0.309
CETP	-0.6855
KIAA1731	-1.17083333333333
SLC9A4	0.835
PTPN6	0.9425
BAHD1	0.255
GRIK3	0.8615
CACNB2	-0.3465
PDE10A	0.47925
DGCR14	-0.15725
PCDHB9	2.0325
RHOQ	0.610166666666667
MAP3K4	0.31325
KTI12	-0.237333333333333
RPL23AP13	-1.654
GNG11	-0.413
CLCN3	1.44933333333333
GPAM	-1.371875
VSTM2A	0.2035
SLAMF7	1.63083333333333
INTS2	-0.52175
PPP2CA	0.0045
LRP12	-0.5016
SEC14L2	2.06111111111111
DKFZP586H2123	2.18175
MC3R	0.424
CIRH1A	-1.57133333333333
HIST1H2AB	2.63516666666667
POLH	-0.126625
MGC16703	-2.162
SNAPC2	0.968
FILIP1L	1.60325
RASGRP4	0.4735
LRRC1	2.07675
GAS1	1.42925
PRAC	-0.8125
DGKA	-0.7655
NT5C3	-0.75025
PEG3	-3.0535
NADK	-0.14725
PRR17	0.40625
LOC374569	-0.0375
SGSH	0.449333333333333
NLRP8	1.6875
GALT	-0.4064
MCF2	-1.176
ZNF263	1.21425
TACSTD1	1.81383333333333
TYR	-7.0011
ATP6AP2	-0.03
RNUXA	-0.3465
ABHD10	-0.716333333333333
GDPD2	-0.9
SLC35C1	-0.043
UBE2A	0.05025
HERC5	-0.841833333333333
FAM112B	-5.10566666666667
FBXL16	3.2145
DKFZP434A0131	-0.454
ELA3A	-2.6545
RBM41	-1.36875
HAO2	-0.03
RNH1	0.237625
SHANK2	1.50716666666667
OSBP2	-1.7095
DAK	0.0486666666666667
C3orf58	-0.230166666666667
TCL1B	-0.783
KBTBD2	-0.345375
SUGT1L1	1.39275
UBE2E2	-0.0896666666666667
MYL9	2.495
CDC23	-0.834666666666667
PBXIP1	1.2664
CXorf40B	2.179
NBL1	1.58475
RTBDN	0.345
RAB11FIP5	-0.385125
TTTY13	-0.4685
SCOTIN	0.141083333333333
SOHLH1	-0.230166666666667
CDKN1A	-0.1715
NCK1	0.08725
ZNF550	1.536
SAPS3	0.0398333333333333
SPIN3	0.501
MAGEE2	0.33875
MIS12	-1.69033333333333
OR8H2	0.41
KIAA0774	-0.344833333333333
UNC5D	-1.4665
CUL7	-0.270333333333333
LIPC	-3.931
DIO1	-1.7555
C20orf11	0.1641
CTRL	-0.73175
HS3ST2	2.141
PAK4	0.936
CCRL1	2.80475
RNF10	0.108625
ZNF567	0.6225
ZNF660	-0.1605
TCEAL3	1.101
MAGOH	-1.3355
CENPB	-0.1775
C19orf7	0.3575
LOC388965	0.34425
ZCCHC13	0.7075
JMJD1A	-0.3447
HIST1H4H	2.791
TBRG1	-0.9786
GPC3	-3.431
TAF1C	-0.794375
EBNA1BP2	-0.840166666666667
CIAPIN1	-1.009
PDGFRA	0.597388888888889
CSTB	-1.460375
CENPI	-2.97633333333333
GTF2E2	-0.841
RPP21	-0.1265
CCNF	-1.04016666666667
KCNQ3	0.7045
FAM79A	1.08225
SLC22A12	0.667
NOVA1	-0.219333333333333
FZD3	0.9991
AKAP8	-0.57625
SOCS5	0.412875
CFDP1	-1.105
DLG5	1.373
PGM5	0.39125
C1orf144	-0.161416666666667
HDAC10	-0.9565
RND2	-0.96125
C20orf199	-0.09375
RNMT	-1.179875
SLURP1	0.373625
ASTN1	0.424
SH3BGR	0.5475
MYCL1	-0.43
ZHX1	0.317833333333333
CENPK	-4.29625
FOSB	0.4828
LOC643406	0.476125
C2orf59	-1.29575
TMEM135	0.407375
SLC27A2	-3.6045
KRT33A	2.0875
OVOL1	1.2365
PAMCI	-1.80383333333333
S100A7	-1.474
ZNF789	-1.4825
HARS2	0.5965
RPL23A	-0.195833333333333
TCF23	0.454
UPF3B	-1.189375
C17orf78	0.456
HLA-DOB	0.41
C14orf142	0.116833333333333
TEKT5	1.44033333333333
DMWD	0.54
POLD1	-2.66966666666667
GSCL	-0.4095
CALD1	0.7213
SCRT1	0.427166666666667
AIG1	-0.23925
UNC84B	0.0495
ZNF404	-1.149
TMED6	-2.92425
KIAA1462	0.7995
LRRC27	1.83666666666667
PYGO1	0.0105
PIGU	-0.941166666666667
ALAS2	-4.06883333333333
WRNIP1	0.485
CNNM3	1.3155
ZNF2	0.355
ST3GAL5	0.0813333333333334
MRPL23	0.1755
TSSK6	-0.059
PSMA6	-0.94275
C16orf70	-0.43175
KIAA1602	0.3865
ALMS1	0.0753333333333333
DCN	3.699875
TMEM132D	-0.80275
SUCLG2	0.22475
ABHD14A	0.536
DEXI	0.150833333333333
AMPD2	-1.07116666666667
IFNAR2	-0.3535
CYB5A	0.1428
TLOC1	0.9127
NXF5	-0.193333333333333
NRBF2	-0.1675
KCTD3	1.2205
ITGAE	-1.15
SLC30A3	-2.0605
ZRF1	-1.2515
IFRD2	-0.452
XAB1	-0.19925
PYCR2	-0.125666666666667
SERPINB3	-4.7125
TMLHE	-0.4149
GEFT	-0.887375
ABCA5	0.192625
EMR4	0.293833333333333
TSFM	-0.423
HIST3H2BB	1.94125
ARHGEF19	0.59575
TSPAN17	0.212166666666667
ABCC8	3.521
MAP1S	0.3405
C22orf36	-0.06475
BNC2	0.736142857142857
HIST1H4A	-0.43875
NDUFS3	-0.287333333333333
WDR3	-0.636666666666667
XKR4	0.0705
TTC33	-0.283357142857143
STMN2	4.10025
CPN2	-0.773
HSPC105	0.297
PCOLCE2	-5.12375
C3orf55	0.507
KLHDC9	2.10616666666667
TBC1D23	0.219625
ATXN2L	-0.77375
MAP2K3	0.733833333333333
SCAP	-0.1905
ZNF486	-0.437666666666667
C20orf96	0.9765
NARS	-1.20275
ADAMTSL1	-0.863857142857143
PRCC	0.859166666666667
CCDC126	1.1735
ZNF675	-0.59375
CALCOCO1	0.88425
ANKRD43	0.06
CWF19L2	0.0656666666666667
ZBTB32	0.512
BRAF	0.693
ODF4	0.29225
MGC14376	0.473666666666667
HORMAD1	-1.488
AAK1	0.0119166666666667
PEBP1	0.287583333333333
TNFSF5IP1	-0.162
DKFZp564N2472	0.339
RMND1	0.01875
IGKV1-5	4.8395
COL1A2	3.73416666666667
SERPINA5	-0.35575
AANAT	0.6685
C19orf21	0.0866666666666667
GEMIN5	0.11525
UBR4	-0.5455
LTBP3	1.54983333333333
AMHR2	-2.27416666666667
PROCR	-0.51925
MYBBP1A	-1.1965
C20orf39	3.29716666666667
ZNF697	-0.46525
PASK	-0.5595
ZNF776	1.81866666666667
RFXDC2	-0.42725
KIAA0467	-0.09525
C10orf96	-1.0895
ZNF503	-1.049
GULP1	-0.0848333333333333
KCNE4	0.783666666666667
DKFZp434K191	-0.63625
LOC196913	-0.507
BHLHB4	1.2255
CH25H	1.05125
LOC81691	-2.119
ALPL	-0.0720714285714286
COL12A1	4.0795
FOLR3	-2.46333333333333
GPR123	-0.168875
TRIM62	-0.130857142857143
ABLIM1	-0.355
MAST3	-0.59625
RHBDD1	1.01166666666667
LOC338809	0.772
RYBP	1.0265
TTC26	-0.80025
ZNF22	-0.342666666666667
ISCA2	-0.1715
RDM1	-4.4935
PIGM	0.66575
GNB3	-1.1045
ACTR2	-0.1227
HMGB1	0.0648
EDG1	2.9565
SOAT2	-3.41175
OR10AD1	0.2295
RAP1GDS1	0.522333333333333
LCE1F	-0.199
ESM1	0.349125
RCN3	2.565
CREBL1	-0.2485
DBNL	-0.3045
PTGER3	1.246625
USP30	0.450166666666667
BCL2L12	-0.833333333333333
KIF26B	2.11
ZNF416	2.083
ZNF225	-0.427
C17orf70	0.37525
ZNF554	0.69025
RAE1	-0.927
TNIK	-0.724166666666667
ACTN3	0.3985
MGC45922	1.1765
CCNA1	0.427
RYK	0.373666666666667
IL26	-0.6175
LRP3	0.951833333333333
QARS	0.204
SOX7	1.05214285714286
BID	-1.21775
OR2S2	0.1325
CXCL14	3.82525
C11orf47	-0.002
MGC29891	-0.121
HSPB8	-0.432
PRDM14	-0.7315
NUFIP2	-0.359
MNAT1	-0.22025
ZDHHC2	0.20675
MBNL2	0.744125
ADD3	-0.6035
CSNK2A1P	-0.67275
KLK6	-0.0486666666666667
TMEM111	0.7016
KIAA1279	0.646
NUBP2	0.728166666666667
RAB42	-0.979
ID3	-0.556
TM9SF1	0.8145
MDP-1	-0.33925
POU4F2	0.267
IQCK	1.70525
C16orf14	0.338
CAPN3	-1.654875
FAM43B	0.68825
RECQL	-1.34175
AP1G1	-0.9755
CTNNBL1	-0.6065
ECHDC1	-1.16883333333333
SMARCC1	0.0098
FOXQ1	-0.828875
GNAI3	-0.2045
POLG2	-1.0245
CD4	0.8815
ITLN1	-0.161
EBI2	1.98275
IRF1	0.62325
PTPRE	1.8682
PTK2B	-0.4975
NXNL2	0.3585
SOX4	0.840333333333333
TSPAN3	-0.703166666666667
SH2D1A	-4.14866666666667
C8orf58	-0.0838333333333333
USP20	-0.56825
DUSP22	-0.81925
CALB1	-1.86666666666667
L3MBTL2	0.1365
MCRS1	-0.2395
TMEM118	-1.87933333333333
C18orf8	-0.106333333333333
FLJ10241	0.1515
GJA12	0.77425
PKD1	-0.1755
ZFP3	0.317
JAM3	-0.259375
LAPTM4A	1.2364
DIRC2	0.358
KIAA2022	-0.310666666666667
MYOM1	0.198333333333333
TRPM8	-2.25133333333333
MOP-1	1.46775
PHKG2	0.09775
ZNF650	-0.06425
KIAA1522	0.716875
PSG8	-0.911166666666667
DDX19B	0.076
MOBKL1B	-0.424
DIAPH2	-0.47025
PTPN12	0.193
CLN8	-0.0625
CRYZL1	-0.834333333333333
CRY2	0.88
FCGR2B	3.6345
PNPLA4	1.436125
ZNF454	0.4145
DKFZp434B1231	0.00124999999999999
CLDN11	0.4942
RFWD2	0.026
CIB2	0.00400000000000001
MXRA8	3.5455
HRK	-0.531875
MAML2	-0.491
C4orf31	0.849
C6orf192	-1.2805
COG6	0.316375
FAM5B	0.28425
NFATC1	0.2719
SEPT10	0.202
SCYL1	0.1284
RPP40	-1.524
SCOC	0.5682
KIAA1450	0.603
CTDSPL2	-1.11375
TBX5	1.09916666666667
NAPG	-0.844375
RHD	-4.2365
C14orf45	2.53816666666667
ZBTB22	1.1075
PLCG1	-1.312
ANKRD10	-1.004375
AQP7P2	-0.304
TAGLN2	0.00616666666666667
HTR2C	-0.911
SLC16A7	-0.570833333333333
C17orf83	-0.1225
TSGA14	-0.93
MDH1	-1.20875
PPP3R2	0.331666666666667
DCBLD2	-1.71771428571429
RBM33	-0.78975
DPH3	-2.07475
SYT10	-0.251166666666667
FMO4	1.809
THYN1	-1.184
DRD5	-1.7115
OTOR	0.23625
PGRMC2	1.4098
KATNAL1	-0.557625
PAQR6	-2.0385
UBE2I	-0.012
C14orf28	0.625
C8orf70	0.463
FLYWCH1	0.12975
ANGPTL3	-0.6825
GLRX2	-0.472833333333333
ATP11A	-0.408428571428572
ARL5B	-0.201625
MUC16	-2.92775
SLC25A5	-1.08035714285714
ACRC	-0.73375
MYO1C	0.806125
FAM89B	1.58183333333333
FAS	0.153
KIFAP3	0.89625
GLRA2	-0.1475
BTN3A2	-0.3466
CNKSR3	0.17125
CSTF3	-0.992
ARPM1	0.15575
KIAA1530	-0.6275
C9orf150	2.70266666666667
PRKCI	0.11625
tcag7.1015	-1.818
SOD3	-0.8085
ZNF574	0.67575
CYP21A2	2.78025
RPL12	1.0865
COMMD2	-0.853
WIZ	0.40075
LOC344405	-0.562
ALDH4A1	-1.39170588235294
CRYAB	2.5235
COPA	0.636833333333333
PCDHGA7	1.45666666666667
KIF11	-1.91575
RASD2	0.36725
SLC26A3	0.2065
ZNF175	-0.7945
JAKMIP2	-2.160875
C8orf4	2.04866666666667
PTHLH	0.99575
SLC40A1	3.595
OR7D4	0.908333333333333
PCDHB17	2.141
CD36	1.23678571428571
C6orf203	-0.386
PRKG2	-0.375
LOC400566	3.233
ANAPC13	0.15625
SLCO3A1	-0.408
ZNF692	-0.9395
FANCL	-1.6225
SH3GLB1	0.642
C12orf61	-0.013
KBTBD6	0.0185
SUPT5H	0.335
XRCC6	-0.6539
HUS1B	-0.5181
FAM133B	-0.731571428571429
LOC728276	-0.0685
KCTD18	0.49425
SOS2	0.692
CCDC99	-2.61975
C1QTNF5	3.8985
NNAT	0.1535
USP16	-0.5385
LARS	-0.750625
ZBTB2	-0.139125
ABO	0.224833333333333
TRAF3	-0.82475
GALNT5	-1.182
NAP5	1.457875
ALG14	0.774
KIAA0515	-0.148384615384615
WDR75	-0.5405
TEX261	0.248416666666667
LY86	0.865
LOC389072	0.2395
FLJ13611	0.15775
MRGPRX2	0.6965
SNRPA	-0.970375
OR2G2	0.274
GPRASP2	0.92275
C7orf42	0.4255
C9orf163	0.249
CYP11B2	0.0655
FCRL3	0.56
PRDX1	-0.5315
FGB	-7.405
COX17	-0.102833333333333
C16orf33	-0.77575
PIWIL1	-0.0471666666666667
FOLR1	-2.02733333333333
KIAA0082	-0.419
FREQ	-1.055
TMCC2	-0.812833333333333
TCF12	0.0484166666666667
ZNF721	0.26475
FAM130A2	0.706
POU4F1	-2.56975
SNRPF	-1.37325
SGIP1	2.07366666666667
ZNF641	0.663166666666667
EMG1	-0.758375
PRRG4	0.926
HIRA	-3.87175
MYNN	0.0893333333333333
AEBP2	-0.223666666666667
TBXA2R	0.7575
ISL2	-1.24683333333333
PCDHB11	2.0575
RNF144A	-0.087
MARCH5	0.156
DULLARD	-0.127666666666667
DCLRE1B	-1.11033333333333
ITGA8	1.13
TP73	0.16175
PRKCD	2.5875
NDUFB4	-0.01675
ATP13A4	0.773375
ANTXR2	-0.209
COL4A3	-0.459166666666667
MYO10	-1.2853
SLC6A18	0.87625
PEX1	-0.0675
TMEM74	-0.679666666666667
RBM19	0.0785
TAPBP	0.48955
RUNX1	1.2705
MID1	-1.654
GPR64	-0.326666666666667
RASEF	4.02825
