Hybridization REF	TCGA-E2-A14X-01A-11R-A115-07
SUPT3H	-1.22233333333333
ACTBL1	-2.68525
ADAMTS4	0.949833333333333
SLIT3	2.41525
RHEBL1	-1.18325
NPM2	-0.99625
MAN1C1	0.8735
KIAA1856	0.0411666666666667
HSPA6	0.299
LOC388152	0.114
C10orf140	-0.44975
ZDHHC12	-0.6245
LIN7A	-1.902
PHC2	1.02216666666667
SPHK1	0.75775
TRIM26	1.16075
FAM83E	2.0145
C18orf24	-0.629333333333333
ZNF578	0.394333333333333
ORAI1	-0.86025
RUVBL1	-0.523916666666667
C7orf20	0.175833333333333
APAF1	-0.614
SLC36A4	-0.1475
MYH11	4.0705
NEK1	0.1216
MPP2	-1.414125
C12orf24	-1.61825
TNK2	0.14725
ZNF289	0.16075
MATN3	-2.72928571428571
IFNGR2	0.556833333333333
ITPR1	-1.031125
EBF3	4.3001
TBC1D20	0.2984
OR10P1	0.221
DDAH2	0.6965
SHPRH	0.72325
STX7	0.4405
LOC554248	-0.22075
BCAR1	-0.052
ATXN3	0.580583333333333
TRIM27	0
CDC42EP2	0.486
CHP	0.587
SOX17	1.950125
ZNF259	-0.504666666666667
CHCHD1	-0.045125
ZDHHC19	0.4665
GBP2	2.061
GARNL3	0.641
MRC2	0.02725
C1orf52	0.959
AOF2	0.682166666666667
LRPPRC	-0.3766
ACVR1C	-0.308833333333333
TM4SF18	2.48416666666667
TMEM169	-0.555166666666667
PPP1R16A	1.347875
EBF1	0.503
RRS1	1.60733333333333
SNX2	0.21225
OR2T2	0.3645
RBX1	0.37275
ANKRD54	1.04716666666667
TSNAX	0.431166666666667
TMEM83	-2.549
ZBTB7A	0.397
ATM	-1.23216666666667
LOC338328	2.55933333333333
TIE1	1.91066666666667
HIST1H3G	-0.976166666666667
PASD1	-4.50383333333333
TINAG	0.4645
PCDHAC2	0.4615
LRRC15	-0.573625
WBSCR17	-1.3865
TFF2	0.353
PARP2	-0.81725
NDFIP2	0.849
PCDHGB2	-0.9095
WDR60	-0.4995
MAP7D2	-1.5862
USP45	-0.35025
GSDML	-1.2325
TNS1	-0.2975
PLCD4	-1.86175
IQCD	-1.034
SMPX	0.528
CD9	1.2
SRGN	1.178375
CASP7	0.18125
INOC1	0.371166666666667
DKFZp451M2119	-2.17775
VMAC	2.0335
USP53	1.8871
CAMK1G	-0.29175
TMEM106A	-0.459666666666667
CDC20	-0.6781
ACSL5	0.708666666666667
CBWD5	-0.506875
C1orf87	-1.21583333333333
KIAA1274	2.024
PRUNE2	-0.933428571428571
LYPLA2	0.738333333333333
DOK6	-1.9405
GPR149	0.127
FAM30A	4.50525
TMEM129	0.01625
SLC35B3	1.82725
ACPP	-0.6705
LOC200261	-1.4265
SLC4A7	-0.2547
CCDC40	0.70175
GART	-0.11225
THOP1	-0.49725
SCARB1	-0.194375
CACNA1F	-0.41875
TRIAP1	-0.238666666666667
SYT14L	-0.6075
SFRS8	-0.610166666666667
PBOV1	0.13625
GOLSYN	2.208
GJB7	-1.1945
CAMK2N1	1.22316666666667
GREM1	1.923
FLJ20433	0.698
QPCT	-1.7295
PRKAG2	1.83183333333333
H2AFX	-1.12325
C6orf154	0.64575
PLOD3	-2.5395
ZBTB39	0.135833333333333
WASF3	1.45591666666667
DRG1	0.81
PRR4	0.0595
SPCS1	-0.338
KDELR3	-0.657666666666667
SRP19	0.135333333333333
GABRA6	0.83975
MFSD1	0.85325
MMEL1	1.75875
PDXDC2	0.111
BUB1	-1.97755555555556
RNF138	0.103125
MYLPF	-0.574666666666667
AIF1	0.323
DYNLRB1	-0.0143
HCN3	-1.59083333333333
HIST1H2AI	-0.82875
MAP4K5	0.504666666666667
LASP1	-0.375125
LOC130951	0.0025
PLAA	1.321875
KRT6A	-0.5145
C6orf117	-2.32275
ARHGAP23	-0.0135
PTF1A	-0.04
GPHA2	-0.16525
LCE3B	-0.12575
MCL1	0.894928571428571
EHBP1	-1.06375
PRNP	-0.37575
ZSCAN1	0.396
C1orf113	0.6515
FOXA3	-2.07325
NEB	1.60475
ASGR1	-4.22633333333333
CTGF	0.860166666666667
RAB17	-1.2315
MST101	0.2725
JARID1B	1.202
USP37	-0.0994
PTBP1	0.508166666666667
PTPN7	0.584666666666667
CDC7	-0.521333333333333
SNX7	1.0545
ZNF335	0.05875
CPT2	-0.176
HEATR1	-0.747125
HSPC152	-0.60575
C5orf40	0.50975
PSME1	-0.692333333333333
STAG3	-1.30325
TMEM154	1.9485
KLHL32	0.0638333333333334
TSGA10IP	-1.096
SUV420H2	-0.822666666666667
SF1	0.0578
2'-PDE	0.903875
PNLIPRP2	-0.1785
TRSPAP1	0.544916666666667
NUP210	-1.07883333333333
ANP32C	-0.657166666666667
RAB11B	0.199833333333333
ASB15	0.1445
ITGB3BP	-1.2955
UBASH3A	0.3565
YWHAB	1.006875
TPRX1	-0.107
LY6G5C	0.278625
SLC7A2	-2.972625
CLK1	0.3423
HSD3B7	-0.0886666666666667
VDR	2.19075
C16orf74	-2.05475
ACE	0.526
PSMA2	-0.217833333333333
CCDC131	-0.76075
ZNF213	0.6055
EML2	0.5695
ALS2CR13	0.1705
GLYATL1	0.805
DSPP	0.5645
DHFRL1	-1.197
C10orf30	0.192666666666667
SH3RF2	-0.175333333333333
LOC197322	-0.610833333333333
DLL3	-0.778875
TIGD7	-0.93375
GFRA3	1.574
CPA1	-0.305
RTN4	-0.235
PPT2	-1.20016666666667
FASLG	3.42291666666667
FOXP4	0.8025
RPL26	-0.1888
GNL3L	-1.319
FMR1NB	0.0606666666666667
CD163	6.6935
SGPP2	1.88975
GIMAP2	1.493
CD37	2.21466666666667
DPT	3.75816666666667
NBLA00301	1.8865
RGS5	2.21858333333333
C9orf4	0.0785
ACTL8	4.222
PRKAR2B	0.368375
OPLAH	1.86666666666667
C20orf134	1.536
SPACA5	-0.047
TBL1X	0.524166666666667
TSPYL3	0.2195
CHCHD3	-1.158
CRKRS	-0.328666666666667
GPR65	5.1075
DFFA	0.02025
FUT1	0.83875
C6orf204	-0.5935
TMEM51	-1.12775
ZNF580	-0.293
CMTM2	0.65075
C20orf200	-0.535
EZH1	-0.1135
FDX1L	-0.984875
MRPL32	-0.14275
PCAF	-0.6737
ALOX15B	0.449333333333333
CD59	0.420333333333333
CDK9	-0.51375
ERP29	-0.620333333333333
TTR	-5.516
BCMO1	0.7785
DDIT4	-0.7264
PTGDS	2.848
C3orf63	-0.205833333333333
BST2	-1.051
CYP1A2	-0.206666666666667
C5orf25	-0.68325
STX1A	-1.12694117647059
OR2A12	-0.2845
SH3BP5L	0.64
SERINC5	0.239125
USP6	-1.7481
MRPL3	-0.1805
POMP	0.00162499999999999
INPP4B	-1.947875
GMPPB	1.19725
EAPP	0.23075
AHSA1	-0.307
ABCA11	0.5635
SLC5A6	-0.447583333333333
HIVEP2	1.42775
SUMO2	-0.647375
KIAA1822L	2.00983333333333
C11orf67	0.56925
TXK	0.706
PHCA	0.0773125
ICAM4	-1.95483333333333
FPGS	-0.557166666666667
SNRPA1	-0.45575
KCNJ4	0.23475
KIF6	0.6624
HIST1H2BG	0.0836666666666667
SLC5A5	0.59875
ZNF354B	0.359333333333333
IL12RB2	4.747
C11orf76	0.6646
GAL3ST2	0.2535
AIFM2	0.079375
SYNC1	-0.549875
UBL3	0.70025
PIK3CG	-0.256333333333333
NLN	-0.3544
BCORL1	0.39125
CD5L	0.3405
ZNF238	2.5255
KIAA1394	-0.163
C16orf55	0.1949
CYP3A7	-2.466
KRTAP3-1	-2.3045
TFDP1	0.8635
MND1	-1.59775
NODAL	0.491333333333333
GTPBP4	-0.36875
TUBGCP2	0.397
SLITRK5	1.928
CIC	0.3495
CD79A	3.548
SAMD14	0.289833333333333
TNPO3	-0.056
OR10G3	0.664
OR10G8	0.358
CCDC111	-0.242
HOXC9	0.33925
DCUN1D1	0.838416666666667
CYB5R1	1.20675
TSR2	0.416
DAB2IP	0.9695
SLC6A5	0.2595
RAB3D	1.82825
DCUN1D4	-0.5235
ERBB3	1.29825
SDC1	2.70008333333333
ATP6V1H	1.63133333333333
SYK	1.764
ST20	-0.08
C13orf30	0.708
WDR40A	1.695
ADMR	0.224
LOC388335	1.92725
ACSM1	0.3375
TDG	0.0603333333333333
FLJ11235	0.112
MRPS5	-0.768
AGPAT2	0.290833333333333
SLC12A1	2.6755
CYP27A1	-0.67975
THAP7	0.01125
XPO1	-1.20233333333333
ALMS1L	-0.373166666666667
C1orf2	0.39025
ZNF777	0.0136666666666667
CAMK2A	0.00766666666666665
SMC1B	3.753125
IHPK2	-0.223933333333333
LEMD1	3.3065
NKD2	-0.8672
CLU	-0.895285714285714
ARMETL1	-0.0575
PABPC4	0.44675
CXCL12	2.0225
TFAP2C	1.7946
TTTY8	-0.0585
ABCB10	0.0589
ENDOD1	1.99783333333333
IDI1	-0.0875
KCTD6	0.257333333333333
CCDC105	0.0205
ULBP2	1.5645
ZDHHC5	0.7045
WNT8A	-0.3545
COMMD10	-0.50775
KLHL12	0.14775
GPR50	0.052
NR5A2	0.136375
OXGR1	2.60716666666667
EHD3	-0.036
CAPRIN2	-1.129375
KLRC3	-2.84175
SF3B1	-0.215071428571429
IPO7	-0.852
ALDH1A1	-0.944833333333333
ANKRD5	0.556125
TSNARE1	0.0885
DDEFL1	1.1975
RNASEL	1.199
DNAH9	-1.18725
HELLS	-1.49125
TNS4	1.328
NAV1	-0.2818
KIAA1409	-0.15675
C20orf26	0.748333333333333
TUBG1	-1.21375
IRX2	1.22375
CNGA4	-0.413
MGC50559	0.137166666666667
OR4K17	0.222833333333333
TM2D2	1.30541666666667
FAM32A	0.4925
TXNDC14	-0.12925
CCBL1	-2.2615
ANK1	-2.127
PRSS23	-2.936375
PPM1L	0.8685
SPATA20	-1.56125
APCS	0.1665
C14orf122	-1.07033333333333
PSMB5	-0.490375
C6orf10	0.3023
SETDB2	-0.104166666666667
SPNS3	-0.88675
SGMS2	1.055
MXD3	-1.48666666666667
MON2	-0.174
CARTPT	0.06525
HNF4A	-1.273
RABEP1	0.1513
TNFRSF10B	-1.689625
USH1G	0.32
PPAP2B	-0.836166666666667
TMEM16K	0.90375
CTDSP1	0.213166666666667
CDK5R1	-0.0693333333333333
GABRR1	0.0215
OPN1LW	-0.293
FAM98C	1.1165
DBN1	-0.1575
ACAD10	-0.0734166666666667
QTRTD1	-0.237
WNK3	0.6635
RPS19	0.03325
C1QB	2.8935
OTUD5	0.127375
SLC41A2	0.964833333333333
TMEM22	-1.92566666666667
KHSRP	-0.0693333333333333
TNFRSF11A	-1.14683333333333
FBL	-0.290666666666667
IBTK	0.247666666666667
OXER1	0.218
CBLN4	-0.47275
GPR172B	1.42533333333333
CFTR	-1.6405
VSX1	2.644
CAMK1D	1.62525
LOXL3	-2.864
RTP4	3.92225
SLFNL1	1.291
KIAA0828	-0.89275
PAR5	0.2585
LOC723972	-0.6475
GDI2	0.338
CEBPA	0.5061
MLF2	0.182166666666667
AFMID	-1.39875
ALOX12B	0.511
BPHL	0.351375
COX5B	-0.41275
S100A10	0.1718
THOC6	-0.50825
NHN1	0.368
RRP12	-0.283166666666667
ARID3B	-2.232
CD3G	-0.646333333333333
KIAA0133	0.41475
NAT11	-0.305
PPAT	-0.648666666666667
SIRT3	-0.514
TCERG1L	-2.21875
NIPA1	-0.0828
DPP8	-0.1507
IL7R	2.0145
ZFP64	0.416833333333333
DMAP1	-0.2132
TRMT12	1.19375
TLR4	1.3624
WFIKKN2	0.081
RAB12	1.0765
DDX51	0.933
KIAA1086	-3.30175
ZNF295	0.489333333333333
ACVR2B	-1.57964285714286
LOC494150	-1.2685
ZNF517	0.319
DNASE1L2	-2.19683333333333
SUFU	0.945166666666667
LOC283677	-0.5075
LMO3	1.76483333333333
PPP2R5D	0.4265
ZNF587	-0.4439
HIST4H4	-0.075
CYP2C8	0.145
C1orf80	-0.221166666666667
DOCK5	-1.332
C9orf24	1.737
OR5AR1	0.693
C11orf24	-0.7795
UNQ1940	-0.504
CAP2	0.972333333333333
TIMM44	-0.6405
DSEL	-1.0603
ROM1	0.5205
FBXO4	0.200125
MYLC2PL	-2.33425
MLH3	0.7776
NOX1	1.06833333333333
DPEP2	1.9875
DNAJB5	-0.177
RLTPR	0.1835
MBIP	-0.984666666666667
COPB1	-0.525
SFTPA1B	-0.319
C10orf4	-0.00640000000000001
PRELID1	-0.85675
NOLA1	0.08725
C19orf24	-0.20725
TLR9	-0.089
HLA-DMA	3.01516666666667
HCRP1	-1.9725
GPR137	-0.142833333333333
ITGA11	-1.34483333333333
PHF13	0.626
MARK4	0.74
METTL4	-0.24475
MBD3	-0.3843
LOC134145	0.244875
FGF3	0.27925
SLC35A3	0.93675
CLEC16A	0.06925
AMOTL1	1.73516666666667
FLJ31438	-1.75675
PAICS	-1.634125
TOMM40L	0.487166666666667
MMD	-1.77125
KLK10	4.3147
NIT2	0.172666666666667
SERPINB10	1.121
KLF15	-0.4042
CCDC5	-0.3985
WSB2	0.8335
ME3	0.64875
CACYBP	-0.05225
TCTN2	-1.0365
JAK1	1.036
C2orf25	-0.621
GPD2	0.148
FBXL11	1.30166666666667
CDV3	-0.265583333333333
GALNT11	0.634125
NDUFA12L	-1.0842
FLOT1	-0.315857142857143
TOR1AIP2	0.29225
MMP25	1.12275
C1orf164	0.5648
CHST5	0.16975
LYRM4	-0.346
GPER	-2.129
HIPK2	1.16316666666667
DAP	0.3287
ZMIZ1	0.00616666666666667
DDX58	2.451125
DCC1	-0.5715
AKT1	0.195875
ENPP6	2.44733333333333
ERVWE1	-0.285166666666667
CDC34	0.2915
RNF125	-1.86425
CASC1	1.83575
SHROOM2	-0.931
RRM2B	1.961
COL6A3	0.99675
TMEFF1	-2.47875
PLEKHA4	1.7215
LYSMD1	0.866
SEPT1	0.421666666666667
AOF1	0.7615
GNPAT	0.10975
WDR18	-0.55375
HSD17B12	-1.35083333333333
HIST1H2BM	-0.109833333333333
INDOL1	1.24316666666667
SUDS3	0.36825
C1orf192	0.405
CYP2B6	-0.6545
TBC1D2	0.619666666666667
SLC25A12	0.10225
ERCC6L	-0.9215
MGC10814	-1.19483333333333
POLR2C	-0.601
ZNF77	1.50716666666667
EIF3K	0.0801
HPX	0.4185
ANKRD27	0.39675
MALAT1	-0.154875
PLB1	2.20583333333333
HRNBP3	-0.957875
CPSF4	-0.99075
OR52N2	0.1385
PIP5KL1	-0.20675
GH1	1.2785
HPS5	-0.25275
SLFN5	1.001875
POP5	-0.294666666666667
OVOS2	-2.90566666666667
C20orf108	0.766125
MARS	-0.192
CLRN3	0.644833333333333
ARSE	0.551
PPIE	-0.631833333333333
PHACS	-0.614333333333333
GP5	-0.311
IL8RB	0.746
FCRLA	1.749
ARRDC1	-0.2863
KRTAP9-4	0.312
ZNF613	1.1995
OR11A1	0.3345
TMEM132B	-2.668875
PGLS	0.12625
BSND	-2.64316666666667
KCNK18	0.1435
FOXD4	0.75325
SV2C	-0.339
LCN2	5.81666666666667
ZNF490	0.9323
C3orf15	1.0086
CACNA2D4	-1.71816666666667
CBX5	-0.75975
MAGEB4	0.50175
BOLA1	0.445
PPP2R5E	-0.06075
COL5A1	-0.583333333333333
ASB7	0.401333333333333
SFT2D1	1.102375
DERL1	1.0508
RABL2A	0.4845
MOAP1	0.19925
KIAA1545	0.246333333333333
F3	-1.2705
PLEKHM2	0.17575
CCDC89	0.906833333333333
EFCAB1	2.534875
TMEM48	-0.58975
SEPHS2	-0.21175
PYGM	0.19875
PRICKLE1	3.44925
WNT5B	-1.3315
TAS2R38	0.397
IMP5	0.1855
KHDRBS1	0.0418
LARS2	-0.9835
C3orf28	-0.90675
FTCD	-3.027
C10orf68	1.35133333333333
DGAT2L3	0.39
PSEN1	0.794083333333333
MGC33657	-0.20325
PLA2G4B	0.525833333333333
CDKN2A	1.41158333333333
DLX1	-2.53725
TSHB	-0.315
C18orf37	0.5885
MEX3C	1.390875
MAMDC2	-0.64175
PDIA4	-0.806416666666667
ATP5E	-0.3315
CASP2	0.112142857142857
SERBP1	0.500807692307692
ZNF341	0.724833333333333
TESC	-2.501
TMEM31	0.25025
OR51I2	0.833
YTHDC1	0.708928571428571
JUN	1.25266666666667
AGMAT	-2.687
PCNXL2	-0.15975
ATAD5	-2.119625
STK38	2.050875
AZI1	-1.049
RBP1	1.4905
C4orf26	0.62475
KIAA1026	1.941
TMEM101	-0.92175
HSFX1	0.4145
TREX1	1.22275
C18orf10	0.453
TRIM15	-3.22
CA6	2.270125
CEP57	-0.725875
AR	-0.666166666666667
SESN2	-1.77366666666667
KIF3C	0.186
EPB41L5	-0.1955
ARHGEF10	0.718545454545455
POLR3D	-0.915625
INDO	2.11766666666667
GABRA3	-0.5445
SCG5	0.1216
E2F3	0.8026
TIGD5	1.27375
FGD6	0.37825
KLHL3	0.153
SCGB3A2	-1.3995
URP2	0.670833333333333
ATP6V1B1	1.8585
CALML6	0.7875
LOC100049076	-0.3135
TMF1	0.03825
LOC388503	0.07325
CDH5	3.371375
RPS6KC1	-0.159666666666667
DAAM1	2.0962
TNFRSF10D	0.24825
GSTT1	0.2329
INPP5A	1.2265
TRAF3IP1	0.4937
SMARCE1	-0.210785714285714
VRK1	-0.28825
TTC16	0.04175
AARS	0.195833333333333
ARHGAP27	1.313
ZAK	-1.42485714285714
ACSM2B	-3.03725
TRAP1	-0.441
MRPL53	-0.121125
RNF44	-0.58275
NPTXR	0.99275
DPYSL3	0.0798333333333333
APP	1.0873
GLS2	-2.16216666666667
MNX1	-0.708166666666667
CMTM7	0.691
OR10A7	0.185
NYD-SP21	1.59366666666667
ORC5L	-0.68075
SLC16A10	-1.099
TMEM178	-0.234
LOC441601	-4.5575
PTGIS	2.07475
KBTBD7	1.5515
C19orf41	0.08975
CEACAM3	0.78475
KRT23	4.84
SERHL	1.3255
PNKD	-0.3511875
UBC	0.54625
ATRN	-0.276
HAPLN1	-1.749
RANGAP1	0.90825
C10orf26	1.07416666666667
KCNA7	1.25425
SRY	-1.324
LOC376693	0.42575
HIST1H2BF	-0.04925
CDCA8	-0.580666666666667
MLC1	3.204
TNIP3	1.3345
OR4D1	0.4625
IFT52	0.0883333333333333
GOLT1A	-1.32466666666667
UTP20	-0.50125
RP3-402G11.5	-0.250375
PRSS33	3.52725
PMPCA	-1.0255
APOB48R	1.2675
GLTP	1.09325
MPL	2.07275
C9orf78	-0.48125
ADAM12	-0.06175
CSPG4	-2.7155
LOC144305	-0.5325
KRTAP4-10	-0.4749
PAK1	0.292
ADCY7	-0.6373
TAS2R43	-0.319
FRAS1	-2.52478571428571
PPP1R14A	-0.230333333333333
OR2B6	-1.22675
ATP13A1	0.145666666666667
SIDT1	-1.135
C1RL	-0.005
PRKRA	-0.1455
TLN1	0.6595
RP11-50D16.3	-0.0219166666666666
MITF	-2.41433333333333
GYS1	-0.51075
LYG1	0.248833333333333
NSMCE4A	0.0046
DNAI1	0.1845
HOXD11	-1.198
FNBP1L	1.5948
DHX35	-0.3235
LCE3E	0.326
SLC33A1	0.26675
DCLK3	0.446333333333333
TRIM33	0.392
TMCC3	1.47166666666667
FBXO42	0.404666666666667
C1orf27	0.000600000000000005
C17orf50	0.1015
RNF14	0.73925
SLC4A8	-1.65075
RAB3IP	0.1325
COX6C	1.13571428571429
PCSK1	-2.9517
SLC13A1	0.340125
ARF6	0.8645
KIAA1009	-0.037375
HOXA13	-3.076
HMGN1	0.38275
CXADR	1.52025
MGC14436	0.001
UTF1	0.476
TSC22D1	-1.1553
BZRAP1	1.76883333333333
PUF60	2.04458333333333
SHC1	-0.020875
HOOK3	2.021
LIMS2	0.157833333333333
BAHCC1	-0.680833333333333
CLCC1	0.355333333333333
ENTPD3	1.19166666666667
SMO	-1.68275
PIK3R5	1.092
CDC14A	-0.40125
KRT1	-0.20525
ENOX2	0.843166666666667
FLJ22655	0.253
FPRL1	0.4825
INTS6	-1.0213
ZCCHC5	1.1345
SMC3	-0.2835
C6orf123	2.54916666666667
FLJ20160	1.95225
LOC653391	-0.226
GSS	-0.66725
NT5M	-1.6145
SIX5	-0.2805
TAF5	-0.197
KCNA1	0.613666666666667
ANLN	-0.734
MGC45491	-0.7746
SSTR2	1.39075
LYPD4	0.14825
TH1L	-0.10525
CHRNA5	-1.583
PNMA6A	0.033
FLJ16369	-0.4035
DLX2	-3.66833333333333
C6orf108	0.634333333333333
ALDH3A2	0.452
CLEC1B	0.5985
LEPREL2	-2.2515
FOXJ1	-0.7698
OR1D4	0.2735
PPIL4	0.5865
MTRR	-0.2305
SLC27A3	0.956333333333333
HTR7	-0.7725
MIB2	-0.088625
BHMT	-1.538
A2ML1	1.9475
MSMB	-1.953875
KIAA1383	1.1025
TRUB2	-0.98475
PF4	0.480166666666667
IL1F5	0.461833333333333
LRRC37B2	0.112
IPO4	-0.4005
FIGF	0.98825
QDPR	0.60425
ZNF598	-0.156
BOP1	1.210625
MAPK12	-1.00816666666667
POLR1E	0.662375
CEECAM1	-0.928666666666667
INSRR	0.242
SIPA1	0.94725
ULK4	0.0221666666666666
BTN3A1	0.5578
FABP5	-0.2004
KBTBD3	0.883166666666667
SORT1	1.29291666666667
YWHAQ	0.1366875
LRIT1	-0.2095
KIAA1704	-1.1363
MEIS2	-0.7995
ENOSF1	-0.8765
PCDH7	-1.50707142857143
FZD9	-0.728166666666667
RPLP1	-0.562666666666667
ZNF75A	0.02225
P4HA3	2.222375
NKX6-1	0.14825
CTA-216E10.6	0.313166666666667
IFT140	0.919
DENND1A	-0.41675
ALCAM	-1.2221
ABHD2	-0.225181818181818
QPRT	-1.92766666666667
TRAM1	2.45078571428571
ATP1B4	-0.031625
NUP37	-1.5505
SAA3P	-0.2585
SLC22A6	-0.182
KIAA0265	-0.162875
ZNF41	0.076
ADAM19	0.623
ERAF	-0.765
DEFB119	0.206666666666667
DNMT3B	-3.03983333333333
SNF1LK2	0.2925
MGC24039	-0.956166666666667
TAS2R48	-0.4975
PNLDC1	0.62
ADAMTS16	0.319875
TMEM92	-2.12466666666667
CCT8	0.0409166666666667
POGZ	0.342666666666667
N-PAC	0.75275
GUCA1B	-1.87216666666667
ZZEF1	0.162333333333333
OR2C3	-0.0015
ZNF334	-1.01866666666667
RANBP6	1.093
LDHB	-1.92766666666667
BAMBI	0.941625
RAB5B	0.9485
FOXB1	0.31
MRPS12	-0.4435
MRGPRF	-0.200625
CRIPT	0.2285
CYP2D7P1	-0.566
RYR1	2.02825
NDUFA2	-0.530875
TRIP12	0.328083333333333
KCNE3	2.058
MOBKL2B	0.0974
MIOX	-0.0235
ACOT7	-0.816625
FGF6	0.046
RASSF5	0.7022
ATAD3B	-0.830833333333334
IKZF3	1.183
H3F3B	-0.692071428571429
C6orf91	0.904
SEC11C	1.36075
TMEM14C	-0.0205
KIAA1632	-0.567125
SLC38A4	-0.72025
FGFR3	-0.822166666666667
HES7	0.45775
HINT3	1.5255
ARIH1	0.185
FLJ35880	-1.8495
C1orf129	-0.57
POU6F1	0.078125
RPL32	-0.423625
BBS1	0.0276666666666667
RGPD5	-0.343
SULT1C2	-1.84825
KDELC1	-1.09775
PIP5K3	-0.481333333333333
CHI3L1	3.3189
CSDA	0.0696666666666667
VTCN1	4.89425
WDR62	-1.095
TMEM170	-0.4525
KIF2A	-0.21875
C6orf182	0.0473333333333333
ARL6IP6	-1.233
ZCCHC9	-0.8365
RARB	3.00333333333333
ZNF320	0.731
DHX15	0.22425
PICALM	0.1255
CNOT6	0.296166666666667
HIST1H1A	1.30275
ZNF702	0.5745
OR1E2	0.502
HLF	-0.8293
LOC442582	-1.232
KIAA0494	1.316875
TCF4	0.7991
APOBEC3B	0.7115
FAM54B	0.14075
MYH2	-2.65625
FXN	-1.5345
C12orf59	0.4425
PAEP	-1.60375
SPG11	0.273375
VN1R4	0.16925
KCNJ13	-1.27925
NOC3L	-0.893
C5orf36	0.5665
CPAMD8	2.0845
MLN	-0.3782
FLJ11184	0.36425
TIAM1	1.7885
OR10J3	0.1605
OR52E2	0.5245
PBX1	2.386
UBL7	-0.640666666666667
PXMP2	-0.4055
SYTL1	-0.100166666666667
FAM126B	0.44025
ZNF711	-0.0305
GGA1	0.4445
VAMP4	0.263833333333333
BCAP29	-0.9913
C20orf19	-1.447625
ZNF275	-0.188875
NEK6	0.52525
SETD8	0.543416666666667
HEXIM1	0.856083333333333
SULT1A2	-0.968625
KLHL9	1.37475
SLC39A12	1.69325
ARHGEF16	-0.0568333333333333
SCN1A	-0.707166666666667
HNRPH1	-0.909666666666667
C9orf103	-0.295
ECE1	0.135166666666667
MED18	-1.9675
TEX13B	0.4185
SNN	0.464
C6orf62	1.06261111111111
WNT3A	0.1851
IL22RA2	1.636
MGC21881	-0.5175
GABBR1	0.89075
YIPF6	0.50875
PROX1	-0.526666666666667
PPP1R1B	3.75325
LANCL2	1.0366
SCN3A	-1.31383333333333
SSRP1	-0.277833333333333
ASXL2	-0.413
RPE65	0.768
SNAI1	-0.52325
EFNA2	0.39975
CLDN9	0.436125
TP53I13	-0.163
LOC375748	0.01025
C9orf7	0.597
C14orf178	-0.8545
GC	-0.75675
IER3	-1.9715
KCTD10	0.82725
FLJ45717	0.42075
ADC	1.30633333333333
LOC285908	-0.982083333333334
MLL3	-0.076375
KIAA1787	-0.49625
MGC31957	-1.62025
MUC5B	1.71708333333333
ZNF193	-0.86125
CSRP1	1.652625
MOSPD1	-0.226833333333333
C21orf49	0.889
RAD1	-1.10475
ANKRD34	-0.91275
NFRKB	0.4045
FANCA	-0.93825
VTI1A	-0.0957142857142857
PCBP3	1.88266666666667
BFSP2	-0.091
ZNF354C	0.175375
FRMPD4	-0.51775
IKBKG	-0.0551666666666667
LOC441046	-1.0905
UNQ9438	0.6705
TM4SF20	0.1845
MAGEC1	-6.48025
AMMECR1	-0.35875
GLDN	-1.01825
TTC30B	-0.52375
SEC13	-0.1052
EGF	2.505125
HAGH	-0.472625
VSIG1	0.222333333333333
NHLH2	0.42275
NCAPD3	-0.3045
MGC16121	-2.8865
HIATL2	-0.20475
BRCC3	0.7625
LCE2D	0.2805
TMEM79	2.846
GTF3C5	0.13625
AKR1C4	-0.436666666666667
C3orf59	-0.918125
RBM26	0.251875
DUSP14	0.453666666666667
AP4M1	0.0195
RIMBP2	-0.6845
ABCC2	-4.83666666666667
DNAJC16	0.417333333333333
TTC12	1.17716666666667
SNX13	-0.0991666666666667
C6orf168	1.00025
C1orf100	-1.257
CSPP1	1.08633333333333
LRRC56	0.92775
OR1J2	0.457
THY1	-0.0692
KIT	2.99116666666667
TBC1D8	-0.7135
EPHA7	0.713
SOLH	-0.3885
SVIP	0.277
ZNF294	0.1985
HAND2	2.5635
CENTB2	1.2105
MARVELD3	2.36925
CREB3	0.841333333333333
KRTAP1-5	-4.17725
OR8K1	0.6025
MED25	0.707166666666667
FDX1	0.0511666666666667
FAM19A1	0.169333333333333
IL13RA1	-0.3925
ZNF627	0.956833333333333
NHP2L1	-0.04625
EIF2B2	-0.630125
ZNF593	-0.224
WIPI2	0.494166666666667
RANBP1	-0.411
TAS2R7	0.031
LOC283514	0.2855
CSNK2B	-0.0955
CFHR1	0.201
DKFZP434O047	0.0733333333333333
WBP11	-1.0785
TEX2	-0.2975
GALNT2	-0.436166666666667
FLJ33360	0.3655
WNT9A	-0.33275
IL29	0.00200000000000001
STK3	1.92677777777778
REPS2	0.97225
FAM78A	-0.679
MGC3207	-0.927
FCGR3A	6.56425
H2AFY2	1.37925
RNF150	-1.92675
CCNK	-0.640125
VEZT	-0.0935
FSHR	0.207
C1orf66	0.262
LCE2B	0.4282
CD200	0.1585
ORMDL1	-0.100875
OR51S1	0.472
KRT83	4.302
COL19A1	-0.14525
POL3S	0.107
ZNF468	0.687333333333333
BAG3	0.90425
C1GALT1	-1.45875
CA5A	-4.31975
DKK4	-0.308
