Hybridization REF	TCGA-A8-A06T-01A-11R-A00Z-07
BDH1	1.551
ANKRD16	1.05275
CARM1	0.309
SS18	0.439333333333333
IKZF2	-1.25133333333333
MYD88	0.409875
PML	0.9971
TAF1A	-1.41025
CBFB	-1.24425
HIST1H3H	-1.53366666666667
C7orf29	-2.274
COMMD4	0.295
DPP3	0.23
DAB2	-0.316375
LOC388882	-0.1975
YPEL4	-0.97275
AGBL3	0.58
LRP6	-0.4107
SERPINH1	-0.56625
TLE1	-2.00025
CD244	1.09883333333333
ZDHHC15	1.48875
MGLL	-0.3557
PLDN	-0.491333333333333
LOC654346	1.667
FAP	1.9865
GPR37	-0.5475
SCARA5	0.0961666666666667
EBF4	1.47663636363636
LSM6	-0.96575
MLLT1	-0.1655
SLC5A12	0.25725
A2BP1	-0.004
COPS5	0.344666666666667
TPM4	-0.778214285714286
TNFSF4	1.798
ACADSB	3.53527777777778
HERPUD1	0.7395
BCL2L11	-1.02561111111111
CEP78	-1.997125
CDCA3	-1.988
WBSCR19	0.3828
MYO1A	-1.9355
PPEF1	3.15233333333333
LOC440348	-0.24225
CPEB2	1.630875
BPTF	-0.204583333333333
RPL21	-0.8156875
GSX2	-0.117
ADPRH	0.9045
C17orf68	1.49366666666667
KCNS1	-0.954833333333333
MLLT6	0.1635
PIWIL4	-0.27025
RNF26	-1.134
RAP1B	0.81575
ADAMTS1	-3.3322
ZNF571	0.92875
P2RY6	-0.45975
TRIM21	1.288
CADM3	0.1585
NLRC5	1.3405
ADRA2B	-0.678166666666667
LOC90835	0.981125
PCF11	-0.51975
LOC400451	2.6995
GLTSCR1	0.4863
C17orf88	-0.0368333333333333
CDH16	-0.85525
FGF7	1.575125
PCSK4	0.29
NPC1L1	0.330166666666667
TAT	0.26975
TBCA	0.64825
MGC33407	0.4255
GPR115	-1.266875
CYGB	-0.0935
FNBP4	-1.18033333333333
C12orf43	0.0445
CBL	-0.664
CLECL1	1.0405
PPAPDC1A	0.96
WDR25	0.813333333333333
SGCA	-0.32
C22orf29	-0.662
YIPF1	2.31725
GALK2	-0.766
RAB3B	-3.07058333333333
LOC440087	5.456
UCP1	-0.9305
REEP5	2.662875
FADD	-0.0198
FOXA1	3.77875
CACNA1A	0.297833333333333
ABI1	0.339
GRIN2D	0.50975
SLC1A4	0.8065
LOC401127	-1.44175
HINT2	1.7535
PLD4	0.302
ZNF286A	-0.42225
ENY2	-0.11925
IL1F6	0.329
PXDNL	1.5565
C20orf79	0.2775
TNFSF13B	3.0145
DENND3	-0.176125
JARID1D	-2.95275
HIST1H2AK	1.742
LOC93349	-0.0321
SSH1	-0.8121
ENSA	0.72075
LOC219854	-0.132833333333333
CKAP2	-1.5507
DKFZP564J102	0.890166666666667
MGC87315	0.3635
HNRPAB	-0.33525
AMH	-0.4545
ZNF526	0.641
BRUNOL5	-0.677222222222222
CACNG3	0.39
TRPM1	-1.89
PPP2R1A	0.066
COL2A1	2.80875
DDN	-0.237333333333333
FLJ25770	1.47433333333333
HK2	0.787571428571429
ELOVL6	-0.3185
MDK	-1.33925
EPHX1	1.471
RASSF2	0.1455
DKFZP434B0335	-0.3685
DLX3	-0.5895
PRTN3	-0.41625
AVPR1A	0.7405
C21orf125	-2.1085
TNFAIP8	-1.206
GNB2L1	-0.578
CALCRL	2.464
SCGB2A2	7.7565
UBXD7	-0.06
ZNF674	-0.3685
TMEM35	-0.310125
BRSK2	-0.309125
HECTD3	0.455
TMEM188	-0.415416666666667
LGALS9	1.60775
SCARB2	1.14541666666667
USP34	-0.136
C17orf28	2.13416666666667
ZDHHC23	-0.13725
AQP12B	0.7735
SLC16A3	-2.978625
APLP2	0.6395
ITIH2	-5.066
MICAL3	-1.223625
TNNI3K	1.4998
HDAC2	-0.947875
PRR7	0.3212
THBS2	-0.279
LOC751071	0.300166666666667
CA2	-1.04733333333333
RANBP17	1.82975
RLN3	0.29375
CRYZ	0.5325
GBAS	0.3705
TAS1R1	0.066
MPZL3	0.8885
PCDH8	-2.4895
HSP90B1	-0.0745833333333334
KCNK15	0.2995
TNIP2	0.478666666666667
GPR146	-0.837
NOL6	0.2995
SPC25	-3.295
STEAP2	0.578357142857143
VAMP3	-0.1305
TCIRG1	0.11125
ZP4	0.0913333333333333
PARL	-0.120375
TRIM39	1.0845
KIAA1305	1.062
CRNN	0.203
GRN	0.80375
HSH2D	2.10975
SCAMP1	1.016625
KIAA1913	0.43
PTS	0.33375
BANP	0.245857142857143
PRKACG	0.47925
ADCY6	1.24733333333333
C16orf46	-0.1125
CYP51A1	-0.108875
DDC	-5.51266666666667
ANPEP	-1.1895
PROM1	-2.72233333333333
SIGLEC10	2.54025
COPG	0.844
FAM26E	1.077125
TRIP4	0.79275
SNX3	-0.609333333333333
C1orf175	0.48
PPY2	-0.171
C14orf152	0.6465
FTSJ1	-0.1545
DST	-1.966
LOC554235	0.3145
GLRX5	-0.47225
C20orf12	1.9055
CAB39	-0.304666666666667
MSH2	-0.439166666666667
PIP4K2C	2.049
CYLD	1.088375
WTAP	-0.36025
MGAT4A	1.82533333333333
TSC22D4	0.1247
CHRM2	-2.031
PPYR1	0.0806666666666667
CCNH	-0.746666666666667
RRM1	-0.05775
ECAT8	-3.09725
LOC400120	-0.803
GABRA4	-0.092125
C14orf4	0.997833333333333
C1orf59	-0.776
CTDSPL	1.13833333333333
NHEDC2	-1.5705
PDE11A	-1.514
KLHL29	-1.98725
CD5	-0.4216
TSPAN9	1.109
WDR67	-1.38875
THUMPD1	0.3944
C18orf17	1.5225
CLYBL	-1.21166666666667
FLJ13231	-0.183125
CMBL	-0.00462499999999991
LECT2	-0.35125
NKAPL	1.06516666666667
LOC654780	0.5405
OR4C6	0.0585
RAB30	2.15283333333333
TSSK4	-0.129
TMEM163	-0.4235
OSBPL11	0.811916666666667
GNB5	-2.4405
CCL21	0.558
C1orf121	-0.8645
FMO2	2.8245
RPTN	0.574
MSTN	0.7535
VCL	-0.284142857142857
FYTTD1	0.23075
C11orf1	0.32725
CCDC88C	0.505375
HFE	0.335888888888889
MOGAT1	-0.875
FAM125B	-0.0065
IRGQ	0.366
RAVER2	0.012
AKAP5	-0.882
SSSCA1	-0.12775
C11orf63	1.411125
ACTG2	-1.1015
PORCN	0.497
DTL	-1.95545454545455
TMEM151	0.256
FAM122C	0.43575
RSAD2	4.2249
BAT4	0.176
KRTDAP	-1.7045
MYH8	-0.625125
CRTC3	0.53575
LRRFIP2	0.8337
INTS4	-0.298666666666667
TTN	-1.10616666666667
SLC26A5	0.9245
PLLP	-0.6235
RGS6	-0.66775
SRGAP3	0.495125
ZNF525	0.2155
NBR2	0.4985
C13orf1	-0.1558
ZNF137	0.3535
CEP27	-1.35
BEST2	0.287
RNF121	-0.3155
DMRTC2	0.32825
C8orf76	0.4
BCCIP	0.039625
MEST	-1.4685
HTRA2	0.106
ANGPTL2	-0.5595
ILKAP	-0.587333333333333
ERAS	0.0695
HBS1L	-0.633625
CPA5	0.6075
TMEM30A	-0.147166666666667
CD300LF	2.0825
WISP3	-0.552
CRK	0.924285714285714
PDS5A	0.3609
BRPF3	0.5805
NEDD9	-1.001625
SMPDL3B	-0.587
PSG6	-1.2515
PSMD13	0.62025
ETV5	-2.7271875
OR51A4	0.0275
BTBD7	-0.192083333333333
GSTO1	-0.956375
hCG_16001	0.614
MAD2L1BP	0.3805
COX6A2	0.67
SCNN1A	-0.905166666666667
LSM1	0.749666666666667
UGT2B11	-3.10275
IDUA	1.3385
PPP2R3C	-0.304333333333333
COX11	-0.623833333333333
PDZK1	-2.387
ZNF443	1.05983333333333
MGC21874	1.10566666666667
ZNF323	2.0047
KRTAP10-10	0.483
CXCL6	-0.53
SLC34A2	0.5238
LOC284402	0.585
NPTN	2.00133333333333
UPP1	-2.41608333333333
SLC6A9	0.048
OR7G3	-0.21375
CISD1	-0.557333333333333
ZNF545	-0.519833333333333
SYT14	-1.5085
NT5C3L	0.00783333333333333
ZNHIT3	0.4085
SNRPD3	-0.014
KIAA0701	0.61975
UNC93B1	-0.180333333333333
GMNN	-1.16375
SPCS2	0.482166666666667
LOC388524	-0.238
NAPRT1	0.8865
PNLIPRP1	0.30825
OR6V1	0.355
PRKAB1	0.65425
EYA4	-3.01316666666667
KIF20A	-2.43225
ALG10	0.487
ITPKC	0.9045
LMX1B	0.676
RPUSD4	-1.30466666666667
C7orf34	0.0711666666666667
DLGAP2	0.072
PFN1	-0.3747
MICALL2	0.608416666666667
ZNF654	-0.8
SS18L1	-0.538375
SLC16A8	0.309
MKI67IP	-0.514833333333333
ITGB3	-1.7455
TCEA3	3.45216666666667
CEP152	-2.22375
CLIP1	1.6685
ZNF75	0.796125
ATP5C1	0.209166666666667
NUDT5	-0.439666666666667
PSCDBP	0.31175
UBP1	0.12575
RBM27	-0.01975
C13orf15	2.30175
ZNF282	0.332666666666667
ZNF222	-0.3398
COL10A1	6.0595
PRDM15	-0.733125
TTTY5	-1.188
FAM9C	-0.221333333333333
C20orf67	0.22975
GNG13	3.901
F12	2.1715
C1orf41	0.1465
CPXCR1	0.1735
GSK3A	0.416625
SUPT6H	0.399333333333333
PI16	0.244333333333333
ELL2	-2.14883333333333
C9orf167	-2.19966666666667
PVRL3	-3.201
FLJ38596	2.50875
ADAM20	-0.228
GPR89A	0.4005
GPR87	-2.562
ZNF30	1.29625
SMR3B	0.359
ZNF770	0.419875
TRPC4AP	-0.383333333333333
DKFZP686E2158	0.379666666666667
C2orf28	-0.375333333333333
FREM1	-3.449
LAMA4	-0.022
ADPRHL2	0.26725
EIF4G2	0.679666666666667
GUCA1A	-0.426
CTNNA2	-1.724
NUDT15	-2.53916666666667
CEPT1	-0.433666666666667
ZNFX1	1.2083
CCDC92	0.75975
TDRD1	-0.7435
KCNK5	-2.41383333333333
ETNK1	-0.354
LTA	0.6295
TTPA	0.319
B3GALNT2	-0.580375
SC65	0.360333333333333
PEX5L	-0.608875
EPS15L1	0.5075
MGEA5	0.32925
HIST1H3A	0.733
ING1	-1.03625
BCAT1	-3.69325
ORC6L	-3.14154545454545
KLK11	-5.08433333333333
C19orf28	-1.0415
DNER	-4.253375
MED22	-1.07335714285714
ETV6	0.501916666666667
CHAC2	-0.95925
CD300E	0.349
CEBPB	0.154666666666667
ZNF398	0.03075
LRCH3	-0.3575
HMGA1	-1.31166666666667
CAPN7	0.1475
MGC5566	-2.4555
CCL3	3.504125
NANOS1	0.185625
ZFYVE19	0.56475
APITD1	0.362
PARD3	1.14075
IRAK4	0.995833333333333
SERPINI2	-0.067
CEP170L	-1.22
TTC9	2.604875
MYOM3	-1.68425
MLPH	1.08225
LOC222699	1.31
NRG1	-1.56516666666667
TBC1D9	4.69436363636364
TTK	-3.31466666666667
ZNF557	0.6043
DDX41	-0.201
FANK1	1.8385
UBE2D2	0.262375
PSMB10	1.00675
MYH7B	1.168
GABARAPL2	1.227125
MARVELD2	2.3025
DGCR2	0.127666666666667
UNC45A	0.746333333333333
C6orf72	0.15
ZNF683	4.88275
GIT2	-0.0208749999999999
CASK	0.094
C14orf161	0.986333333333333
LRRC44	-0.567
TIFA	-0.11025
UTP11L	-0.93475
C6orf65	-0.932
FDPS	-0.6675
DUSP9	-2.1819
SLC17A8	-0.0655
OR51G1	0.507666666666667
NANS	-0.41125
OLFML1	1.73525
ATP10B	-1.51475
NPAS3	-0.629
PRKCA	-2.6827
GGA2	0.69725
LCE4A	0.443
SPANXN3	0.5115
CCDC115	1.03
SDCCAG3	-1.3975
GLIPR1L1	0.331
TTC1	0.03175
C17orf76	0.92525
MAD2L2	-1.7325
HIPK1	0.2006
LRRC3B	-0.437333333333333
CLN3	-0.291272727272727
C17orf47	-0.381
FMN2	-3.138875
TUBB1	-1.338125
WAPAL	0.354333333333333
C3orf21	-0.045125
SCN5A	-0.2775
SMYD1	2.402
BEX5	0.481
ZNF192	-0.143
SEC22A	0.2365
GRIA2	0.0636923076923076
KIAA0825	-1.17025
NUSAP1	-2.41036363636364
LANCL1	-0.279375
C15orf40	-0.01
ZNF645	0.089375
GPR61	-0.15275
NLRP14	-0.1475
SNX21	0.0522
C1QTNF8	0.232
C17orf46	0.194
IFNA8	0.1355
SPRR1B	-1.702
FLRT1	-0.6415
SNX17	-0.4585
ASB2	-0.6265
HBG1	-4.8785
RPRML	0.56125
JOSD2	0.349
PLSCR3	0.2715
SPOCD1	-1.54766666666667
RAB39	-1.7265
GHRH	-0.406333333333333
ITIH5L	0.5755
C17orf37	1.717
SMCR8	0.889
DPY19L2P3	0.4
IL11RA	1.20183333333333
GDF3	-3.567
RPS6KB1	-0.693916666666667
DNAJC19	0.2452
TOP1	-0.446
CRCT1	0.413125
MPST	0.153875
DPM2	-0.284
FAM38B	-1.65583333333333
SLC18A1	-1.5135
FARP1	-1.03783333333333
PAX7	0.32775
TUBD1	-0.91675
GNL3	-0.14025
BTG2	1.0704
NDUFS6	-0.0725
C1orf79	-0.8525
ERAL1	0.259
ECHS1	1.41075
VPS4A	-0.266
CYP11A1	-0.555375
ABCC6	-0.400214285714286
PBX4	-2.4355
MOSC1	-1.5525
NCF4	0.0545
HYMAI	0.529
NAGPA	-0.02975
OTOP2	0.05475
ACOT12	0.1755
MTHFD2L	-0.2325
LOC441376	3.111
C19orf34	-0.4155
RAB1B	0.16825
ALDOAP2	0.822
NTRK1	-1.57183333333333
ARTS-1	-0.4416
SLC6A11	-0.6825
NAP1L2	-0.32875
CNGB1	-0.00533333333333334
EPB41L4B	-0.016
FAM134B	3.034875
HS3ST3A1	-1.18066666666667
CPXM2	3.63075
SIRPB2	-0.1265
CHORDC1	-0.9985
TRIB3	0.197333333333333
SLC2A5	0.0965
C2orf49	-0.909666666666667
DDX5	-0.11675
OR5L1	0.1215
ANAPC4	-0.2945
ZSWIM1	0.43825
LOC93622	0.199875
KCNK3	-0.8743
RP11-35N6.1	-2.1015
ZFP161	0.931
AQP9	1.9825
SLC15A2	-1.30533333333333
MREG	0.622166666666667
OR9I1	0.5585
PDLIM2	-0.12625
ADAM7	0.303
GSTCD	-0.281666666666667
WDR21A	-0.664625
SLC12A8	1.51566666666667
TMEM174	0.30925
IGSF3	-0.900333333333333
LRRN1	-2.796
LOC402117	-0.32475
SRPK1	-0.630333333333333
LY6K	-2.0653125
NFIA	1.987
PTCD3	-0.216875
LEP	1.94366666666667
PCDH21	-1.21216666666667
MAPKAPK2	0.513357142857143
NMNAT1	-0.2745
LHFPL2	-0.1015
C9orf43	1.79275
DIP2A	-0.2215
ACTR8	0.518
CCDC34	-0.6025
PTPN22	-1.11
ITGA3	-1.144625
FAM129C	0.42675
RABGGTA	1.33483333333333
UNC45B	-0.017
KIAA1033	0.062
ZNF510	-0.616
CYP2D6	-0.639333333333333
SLC26A10	-2.1655
STX8	0.64425
LUZP1	-0.178875
WDR89	-0.5345
EIF4G3	-0.055
C5AR1	0.626125
ZNF623	0.494
A2M	-0.431
TGM7	0.4595
GRPEL1	-0.247833333333333
LMNB2	-2.0397
ROCK2	-0.308666666666667
SNX16	0.054125
CCDC66	0.51825
ANXA3	-4.56725
KIAA1609	-0.6105
EED	-0.93
RNF32	1.42133333333333
HES1	0.2301
CLC	1.24033333333333
ISL1	-0.2075
KIAA0528	-0.375375
MANEA	0.20875
C1orf61	-2.2935
hCG_2001000	0.676
RAPGEF6	0.542
KIAA0020	-1.032
NEIL1	2.50575
C16orf45	0.450875
RBM10	-0.284166666666667
C10orf125	0.311875
MRS2L	0.28425
DNAH17	-1.038625
C19orf10	-0.65875
C1orf160	0.63925
SLFN12	1.49925
EXOC3	-0.418
HIST3H3	0.16675
NCOR2	0.26
TNFRSF9	0.797
MFSD8	0.65725
ALX1	-3.92483333333333
NOL1	-1.46125
PODN	2.7265
TIAL1	-0.57975
HIST1H1E	-1.20475
NPY6R	0.21725
TM4SF4	-0.28475
CORO2A	-1.32725
ETNK2	0.174333333333333
APOE	0.3647
ANGPT4	0.1
HDGF2	-0.41075
G30	0.1885
ST8SIA4	-0.78825
F2RL1	-1.896375
FAM19A4	-2.6995
CCAR1	-0.049
B3GNT7	-0.064
OPHN1	-0.3172
DSCR6	-0.679
C21orf13	1.57383333333333
GAS2L1	0.686916666666667
RFX3	-0.210333333333333
COPS4	0.480375
BCHE	-5.49616666666667
BCL2	4.457
HBZ	-2.93416666666667
ARL13B	-0.353
MAPBPIP	1.026
MYO15B	0.792625
SPZ1	0.44375
KIAA1324	2.51666666666667
PLCL2	-1.056625
C4orf29	-0.302
WDFY2	-1.155625
ZNF284	-0.4225
NAALADL1	0.341
DUSP5	1.54883333333333
PXDN	-1.077375
SLMO1	-0.1235
TNXB	0.1586
BIRC7	-0.739
A4GALT	1.39383333333333
TIMM22	0.4805
FAM110C	1.113
TOMM34	-0.880625
ABHD9	-0.211
ADAM32	1.3075
CRHBP	-0.1045
AQP2	0.4005
LOC130355	1.19075
ZNF187	0.672
ZNF816A	0.333
F7	-0.04325
CNOT1	-0.5976
SLC13A4	-1.59525
ZBTB11	-0.01125
B3GALT5	0.02325
EXOC2	1.10233333333333
IRS1	-1.2195
TMEM1	0.0366666666666667
MRPL34	0.0963333333333333
SAMM50	-0.839
CDC42EP3	-0.643375
HSF2	0.2577
MFN2	0.4845
TSPAN7	-2.349
NUCB1	0.636083333333333
RHOH	0.96525
ARL16	0.205
TACR1	0.305
SFRS5	-0.984833333333333
SNX25	0.5195
RHBDF1	1.01266666666667
PCDH18	1.44433333333333
HMG1L1	-0.71825
MYO5C	1.23375
MAPK10	0.5375
LDHAL6A	-0.0182
NUDT12	2.023
NCAM1	-0.0271428571428571
GLIS2	0.3155
GGTL4	-0.58675
DAPP1	-0.21375
ATF7	1.732
KIAA0748	-1.24675
NFIL3	-2.5615
TM6SF1	0.6023
SEZ6	0.357375
NANOS3	0.1365
DNAJA3	0.19
CLDN6	-2.153
CIITA	2.5701
EPHA4	-1.99983333333333
FANCC	-0.85625
CMTM3	-0.623
PSG3	-0.322125
MRPL15	0.3725
C21orf59	0.66775
PLCXD2	0.01925
C2orf34	1
UBE2L6	2.13225
MED14	-0.0783333333333334
HP1BP3	-0.6349
C6orf208	0.251
TPBG	0.0365
OSR2	0.189875
XPC	0.180333333333333
KLHL7	-0.808666666666667
CCR3	-0.267333333333333
AGTPBP1	-0.991666666666667
PCSK6	-0.564266666666667
STAT5A	-1.1445
FAM18B	0.413
LONRF2	-0.621833333333333
PTPN2	0.03925
SF3A3	-0.806833333333333
EFCBP2	-0.18775
HCFC1	-0.468833333333333
AHNAK	0.57705
ACTR5	-0.2385
KIF14	-2.82471428571429
TENC1	1.48825
HEATR5B	0.604
YIPF2	0.516333333333333
MYEOV2	1.14116666666667
DUSP18	0.879
KIAA1012	0.57975
AHR	-1.152
C17orf53	-1.16333333333333
PTPRH	-4.1095
ATP6V1C1	0.8114
TAS2R3	-0.1065
LOC440356	1.46725
COQ10B	0.23325
PSMF1	0.599666666666667
SORBS2	0.314833333333333
NFE2L2	-0.87225
TMCO7	-0.19975
SH3PXD2A	-0.8291
SH2D2A	-0.875
SPINK5	-3.1835
MRPS24	-0.16975
OPA3	0.32325
TRAF7	-0.065
C4orf35	0.526
MT1G	-1.598125
MGC39545	-0.257666666666667
HS1BP3	0.2739
OR2B2	0.3885
CHRM4	-0.3195
SFRP2	2.9535
RIC3	-0.8855
ART1	0.0935
C6orf1	1.275125
DUS4L	-0.332
C10orf104	0.7865
TNFAIP6	2.20925
RTEL1	-1.03475
CCT4	-0.2187
ZNF709	-0.18425
CHMP6	0.637333333333333
UPP2	0.938
CYP19A1	-2.559375
CD151	0.291166666666667
NDUFA13	0.1195
ARFRP1	-0.738666666666667
FAM26B	1.57375
CRYBA1	-1.8405
MRPL41	0.394166666666667
NPFFR2	-0.270125
HRH2	0.0045
SCAMP3	0.697833333333333
MTMR6	0.2523
MTG1	-0.521166666666667
UBTD1	1.5905
CRABP1	-3.0625
FLJ33790	1.2003
KIAA1908	0.178166666666667
GPR158	-1.84575
PACSIN3	1.08983333333333
OMD	3.98766666666667
CATSPER1	-1.01883333333333
HOXB8	-1.2805
FBXO46	0.538
OAS1	2.76116666666667
SVIL	0.5555
PHB2	-1.22925
ADCY3	-0.704
NDRG2	0.727666666666667
ERMAP	0.4417
APBA2	-1.10966666666667
IGSF9	0.4615
WNT6	-0.4385
MYCBPAP	1.95175
ATP2B2	-0.3253
CPVL	-0.8818
TRAM2	-0.913916666666667
NOP5/NOP58	-0.89575
ZNRF4	0.54325
TLK1	-0.424
MTMR12	0.340714285714286
ZNF384	-0.768
FAM9B	-2.82
RPN1	0.2511
PMVK	1.47925
EIF3D	-0.5272
SIX2	1.38925
HPS1	0.591
RNF7	0.963
PSKH2	0.33
KCTD13	0.315666666666667
CSMD3	-1.1157
FBF1	0.293
IL8	-5.464125
SERPINB13	0.467454545454546
FBXL20	0.11225
BLR1	0.27825
SH2B1	0.349
RFNG	0.0545
RAB20	-1.4195
RBM7	-1.32525
POLR1A	-0.245333333333333
TMPRSS4	-2.11925
TAF9	-0.10225
TERF2	0.113833333333333
TNFRSF1A	-0.292416666666667
ACADVL	0.696666666666667
GTF2H5	0.74275
EDG8	-0.8365
C9orf140	-1.9465
UST6	0.574
ZBTB8OS	0.16175
ZNF710	0.77
GPR174	-0.8025
ATP6V0A2	-0.363
KIAA0319L	0.519333333333333
XKRX	1.097
DOPEY2	0.8267
SDHD	-0.534416666666667
SUMF1	1.877
OSM	2.50175
OPN3	-0.7015
DAGLB	0.0178333333333333
PPFIBP1	-0.6323
TRIM63	-4.15475
C10orf53	0.7035
LYPD3	1.0635
BCL7A	0.235125
AGER	-1.24816666666667
TCF19	-0.81675
SAT2	0.96375
PFTK1	-0.892333333333333
GABRE	-3.382
C15orf38	1.9085
FIS1	0.465
KCNV2	0.4335
CLPS	0.41375
PPCDC	-0.08675
FOXN2	-0.261666666666667
NT5E	-3.1777
CD83	0.467
IL18	-0.032125
VPS16	1.05075
IGFBP2	-2.90583333333333
NOTCH2	0.3995
SIGLEC1	2.856625
CD93	4.2935
SULF2	-1.7435
CEP164	-0.22175
P53AIP1	-0.0106666666666667
TOR2A	0.0908333333333333
ZNF136	0.51375
MGP	4.1781
CCDC144A	0.754333333333333
TRPC1	-1.5885
SMS	0.302333333333333
MAPK7	0.100666666666667
RRAGC	0.524
PARD6A	-0.0543333333333333
NUB1	1.20183333333333
SYNGR4	0.293
OR11H12	0.1265
WIF1	0.171
GCH1	0.5555
OR11H4	0.466
SLC44A5	-0.4535
GPRIN2	-0.254
LOC401431	0.3235
CPA4	-2.4379
MELK	-2.16944444444445
IL15RA	0.72175
CUL3	0.313375
HMBOX1	-0.6525
PODXL	-1.8055
CCT6B	1.762
COMTD1	0.8305
MUC20	1.81183333333333
GPX2	-3.574875
ITK	-0.7095
FBXL5	2.248
C13orf27	-2.2515
DEFA5	0.2515
TRHDE	0.4615
MTP18	-0.908
UQCRQ	0.8834
ITGB2	1.17058333333333
CSRP2BP	1.00025
TAS2R44	0.651
PHPT1	-1.001375
FAM44C	0.733
ERH	-0.4205
MPHOSPH1	-1.183
MORC1	-0.5575
PARVB	-0.81675
LAMA1	-2.4255
PGBD3	0.0125
GIMAP6	3.99175
AREG	-5.883
LIPT1	-0.74975
MGC99813	-1.03025
C1orf201	0.344333333333333
GRIN2A	-1.0784
MAN2C1	0.0675
NSUN5	-0.005
SF3B5	-0.036
MYC	-1.9194375
NRXN1	-0.901166666666666
ZNF18	1.7355
SPDYA	-0.601125
SLC37A1	1.6985
DECR2	0.21875
ANKRD38	-0.59375
SPTLC3	-0.399166666666667
SUPT16H	-0.498375
DTWD2	1.02225
ULBP1	-0.8345
ZADH1	0.247833333333333
OIP5	-1.81925
IL10RB	-0.366
OTUB2	0.23
VWA3A	0.959666666666667
SPIC	0.4665
OR6C4	0.1745
PSCD4	0.9555
DPY19L2P2	-1.0395
TRAPPC6A	1.24483333333333
C21orf2	0.495
CEMP1	0.5725
LIN7B	0.708
E2F7	-2.6635
VCP	0.4658125
LAMA3	1.5155
BGN	1.4395
GPR160	2.893
COCH	-5.29266666666667
GPR81	3.058
APOBEC3F	-1.4455
tcag7.1017	-0.34275
C1orf32	0.4675
SCGB1D2	5.832
FLJ43987	0.98
C6orf170	1.09525
KLK9	0.4455
GPD1L	1.2635
VPS37B	-0.04775
ATG3	0.280333333333333
ADAMTS17	0.0795
KLHDC2	0.378666666666667
NDUFV2	1.23675
BLK	-2.44875
MATN4	-1.4085
GPM6A	-0.528571428571429
GBP4	4.0165
TMEM162	0.4985
PKP2	0.256
HRASLS	2.45088888888889
MMP1	-4.21525
SFXN3	-0.4324
FSD1	-1.8515
ST6GALNAC3	-1.65916666666667
CA12	3.6506
NCOA6	0.725
C19orf58	0.0798
PPP4R1	0.240166666666667
MAN1A2	0.751666666666667
IKBKAP	-1.23125
UPF1	0.129833333333333
KIAA1219	0.92675
WNT16	-0.0698333333333333
SNW1	-0.5205
IL18RAP	3.48675
RPP30	-0.130125
CDC40	-0.184642857142857
SETD3	-0.235833333333333
SLAMF6	0.7495
ELK4	-0.9345
TRIM47	-0.5075
ACOX3	0.985125
TRIM6	-1.11425
KIAA0372	-0.194333333333333
TP53AP1	1.308625
SMURF2	-0.6725
ADAD1	0.3925
EBP	-0.1041
KRTAP13-2	-0.1425
FLJ36874	-1.03233333333333
TOR1A	-0.918333333333333
P2RY4	0.488
GPBP1	0.41975
TRPV1	1.284125
ADAMTS12	0.0886666666666667
PES1	-0.7484
ATG4A	1.487
MAGEA10	-4.686
WFS1	1.743
CC2D1B	0.056
PABPN1	-0.216125
SLC25A30	-0.38375
SLCO1C1	-0.0816666666666667
SLC22A5	1.473
KIF23	-2.37833333333333
SYN2	-0.887
ASPN	8.02566666666667
CENTG2	-0.18225
QSOX2	-1.9319
FLJ10815	0.334166666666667
STK24	-1.0495
SPEG	-0.2071
STK10	0.274333333333333
DACT2	-2.4045
AAAS	-0.2995
SSX3	-1.276625
ABCD3	2.0949
C4orf12	0.4215
PARVG	0.548166666666667
FIG4	0.345
C9orf46	2.07775
TMCO6	-0.019
IGHMBP2	-0.17225
DUS2L	-0.435333333333333
FAM3C	-0.6523125
TMEM16D	-1.819375
DCTN4	1.428
KCNH3	-0.585
EIF2AK2	0.50325
AP1S3	-0.48225
CST4	0.368
PAM	-0.5094375
NUTF2	-1.25025
CITED2	-0.8734
SLC39A4	-0.18275
C2orf52	-0.742
GRM3	-1.0265
C12orf49	0.614875
CCDC49	0.0631
GRAMD1B	-1.320125
FNDC4	-0.5075
SIAH2	2.874125
GDPD4	0.2185
C21orf87	1.257625
ATP5A1	0.681
C16orf63	-0.49125
LOC388135	1.01416666666667
ATP5J2	-0.11125
MMP3	-2.77475
EMID2	-0.23975
CRHR1	0.476
WDR70	-0.53475
C13orf31	1.4635
ZFAND1	-0.14275
CCL18	3.82
C3orf49	0.38
RINT1	-0.255
KIAA0408	-2.20916666666667
F13A1	4.231
SLC10A1	-0.7006
OGN	1.81625
GIPC2	-2.0236
XPO6	-0.379166666666667
LCE1A	0.1865
FMR1	0.3985
LOC374920	0.10325
DUSP3	0.679
ANKMY1	-0.08025
C7orf50	0.227
BBS9	-0.1953
UNC119B	-0.368625
C9orf72	0.5375
MGC35440	0.45625
ENTPD6	0.288125
PPP1R2P9	0.5435
ERCC4	0.078
FAHD2B	-0.042
HMHA1	0.6135
HACL1	-0.882
RAD23A	-0.3525
FAM83B	-2.422
PPP5C	-0.576833333333333
RNASEH2C	0.98625
C9orf153	-0.753
SCAMP4	0.703625
GHITM	1.1116
NDUFB7	0.294375
ADCYAP1	0.13
SP110	2.09833333333333
MAP3K7IP2	-0.30425
DHH	-0.0865
AGRN	-0.221928571428571
WDR33	-0.270333333333333
CEP290	0.327166666666667
PRPS1L1	-1.37433333333333
KLRA1	-0.8665
GPR97	-0.0435
