Hybridization REF	TCGA-BH-A0DK-11A-13R-A089-07
QARS	-0.29325
SOX7	1.13214285714286
BID	-0.477625
OR2S2	-0.0275
CXCL14	4.31775
C11orf47	-0.366
MGC29891	0.0966666666666666
HSPB8	1.7227
PRDM14	-1.2325
NUFIP2	0.394
MNAT1	0.00137499999999999
ZDHHC2	-0.0385
MBNL2	1.02325
ADD3	3.3155
CSNK2A1P	-0.903
KLK6	2.3265
TMEM111	1.2015
KIAA1279	1.20275
NUBP2	-0.809666666666667
RAB42	-1.338
ID3	-1.4562
TM9SF1	0.8195
MDP-1	-0.2975
POU4F2	0.3115
IQCK	1.58825
C16orf14	-1.5155
CAPN3	-0.876125
FAM43B	-0.42325
RECQL	-0.5735
AP1G1	0.242071428571429
CTNNBL1	-0.763333333333333
ECHDC1	0.146333333333333
SMARCC1	-0.4823
FOXQ1	-2.475875
GNAI3	0.2405
POLG2	-1.681
CD4	0.239375
ITLN1	1.04325
EBI2	3.998
IRF1	-1.09475
PTPRE	1.6449
PTK2B	-0.6675
NXNL2	1.217
SOX4	0.507888888888889
TSPAN3	-0.168833333333333
SH2D1A	-3.7065
C8orf58	-0.372166666666667
USP20	-1.33175
DUSP22	-0.06175
CALB1	-2.31916666666667
L3MBTL2	0.950916666666667
MCRS1	-0.674
TMEM118	-2.31
C18orf8	0.482166666666667
FLJ10241	-0.04325
GJA12	0.0825
PKD1	-0.873333333333333
ZFP3	0.454
JAM3	-0.19475
LAPTM4A	1.3607
DIRC2	0.54525
KIAA2022	1.28366666666667
MYOM1	0.9225
TRPM8	-1.17683333333333
MOP-1	-1.3255
PHKG2	-0.718125
ZNF650	1.05625
KIAA1522	1.399
PSG8	-1.14833333333333
DDX19B	0.058
MOBKL1B	0.52925
DIAPH2	-0.266166666666667
PTPN12	0.26275
CLN8	0.159
CRYZL1	0.349
CRY2	0.907
FCGR2B	3.8445
PNPLA4	1.748625
ZNF454	1.0575
DKFZp434B1231	-0.04875
CLDN11	1.1674
RFWD2	0.116833333333333
CIB2	-1.1045
MXRA8	2.28725
HRK	-1.448
MAML2	1.20525
C4orf31	2.455
C6orf192	0.012
COG6	0.66725
FAM5B	1.211
NFATC1	0.8602
SEPT10	0.52775
SCYL1	-0.4762
RPP40	-0.47875
SCOC	1.9224
KIAA1450	1.674
CTDSPL2	-0.58775
TBX5	1.61833333333333
NAPG	-0.247625
RHD	-4.6215
C14orf45	2.694
ZBTB22	1.476
PLCG1	-1.1745
ANKRD10	-1.167125
AQP7P2	1.65825
TAGLN2	-0.1105
HTR2C	-0.694666666666667
SLC16A7	-0.245833333333333
C17orf83	0.23575
TSGA14	-0.249083333333333
MDH1	-0.35375
PPP3R2	0.39
DCBLD2	-1.33471428571429
RBM33	-0.639125
DPH3	-0.9085
SYT10	-0.798333333333333
FMO4	2.6165
THYN1	0.0415
DRD5	0.3285
OTOR	1.00925
PGRMC2	0.868
KATNAL1	0.064375
PAQR6	-2.17675
UBE2I	-0.50075
C14orf28	0.827
C8orf70	0.495
FLYWCH1	-1.040375
ANGPTL3	-1.82425
GLRX2	-0.120833333333333
ATP11A	-0.919142857142857
ARL5B	0.430625
MUC16	-2.544
SLC25A5	-0.498285714285714
ACRC	-1.2515
MYO1C	-0.31675
FAM89B	0.127833333333333
FAS	1.6095
KIFAP3	0.79225
GLRA2	-0.2765
BTN3A2	-0.5565
CNKSR3	1.4095
CSTF3	-0.862
ARPM1	1.27025
KIAA1530	-0.5655
C9orf150	1.90216666666667
PRKCI	0.3675
tcag7.1015	-1.356
SOD3	2.41625
ZNF574	0.077
CYP21A2	0.42725
RPL12	0.4345
COMMD2	-0.13375
WIZ	-0.2805
LOC344405	-1.997
ALDH4A1	0.851823529411765
CRYAB	3.3965
COPA	0.0314
PCDHGA7	-0.456666666666667
KIF11	-2.36025
RASD2	0.376375
SLC26A3	2.3215
ZNF175	-0.2835
JAKMIP2	-1.70625
C8orf4	3.35366666666667
PTHLH	4.2695
SLC40A1	3.17908333333333
OR7D4	0.381166666666667
PCDHB17	0.706
CD36	4.575
C6orf203	0.8521
PRKG2	-1.0825
LOC400566	2.08075
ANAPC13	1.0245
SLCO3A1	-0.62175
ZNF692	-1.888
FANCL	-1.0655
SH3GLB1	1.1
C12orf61	-0.2315
KBTBD6	0.41075
SUPT5H	-0.16075
XRCC6	-0.2544
HUS1B	0.3501
FAM133B	-0.151857142857143
LOC728276	0.232
KCTD18	1.54525
SOS2	1.334
CCDC99	-1.8215
C1QTNF5	0.805
NNAT	0.7825
USP16	0.21375
LARS	-0.63875
ZBTB2	0.077625
ABO	0.187166666666667
TRAF3	-0.96275
GALNT5	-2.394
NAP5	1.036875
ALG14	1.35983333333333
KIAA0515	-0.731769230769231
WDR75	-0.591
TEX261	0.244333333333333
LY86	0.32175
LOC389072	-1.122
FLJ13611	0.5295
MRGPRX2	0.0545
SNRPA	-1.187125
OR2G2	0.1305
GPRASP2	1.48525
C7orf42	0.6526
C9orf163	-0.9755
CYP11B2	-0.8765
FCRL3	0.2228
PRDX1	1.0535
FGB	-5.10333333333333
COX17	0.327166666666667
C16orf33	-1.092
PIWIL1	-0.137166666666667
FOLR1	-0.965833333333333
KIAA0082	-0.78875
FREQ	-1.21033333333333
TMCC2	-0.5325
TCF12	0.32425
ZNF721	0.3775
FAM130A2	1.80575
POU4F1	-2.32325
SNRPF	-1.513375
SGIP1	1.20766666666667
ZNF641	0.978666666666667
EMG1	-0.31125
PRRG4	1.3425
HIRA	-2.74
MYNN	0.689833333333333
AEBP2	0.115333333333333
TBXA2R	-0.484333333333333
ISL2	-1.57783333333333
PCDHB11	0.5735
RNF144A	-0.694625
MARCH5	1.007125
DULLARD	-0.3175
DCLRE1B	-1.16766666666667
ITGA8	0.12625
TP73	-0.5115
PRKCD	0.7075
NDUFB4	0.27175
ATP13A4	5.5375
ANTXR2	-0.233
COL4A3	0.382333333333333
MYO10	-1.0878
SLC6A18	0.048
PEX1	0.75875
TMEM74	-0.896666666666667
RBM19	-0.6425
TAPBP	-0.06575
RUNX1	2.022375
MID1	-0.138083333333333
GPR64	0.615833333333333
RASEF	3.5095
GABRG1	-0.428125
MYO16	-0.03875
DBF4	-1.596
TSHZ2	3.846
RIPK2	0.325875
PPTC7	0.0831666666666667
KIF4B	-2.027
LRRC31	3.895125
ZNF540	1.4235
EFNB3	0.301833333333333
LOH12CR1	1.414875
STON2	0.0906666666666666
GLP1R	0.62875
CSTF2T	-0.03175
IREB2	-0.664
GRSF1	0.29925
PDCD7	-0.715666666666667
LRRC43	0.4305
CNR1	0.302833333333333
IL1F7	-1.261
C12orf64	0.1745
FAM69B	-1.87425
NR2E1	-1.85366666666667
MS4A6A	1.9055
FTL	-0.2572
C7orf36	0.09375
PCLO	1.54
DYRK2	-0.247833333333333
ARIH2	-0.29725
SAMD7	0.1105
SCNN1D	-1.3355
SLC32A1	-1.17225
C22orf25	-0.6595
MRPS18A	-0.2961
GPR112	0.0025
EARS2	-0.3705
ERN2	-0.3555
ATPBD3	-0.905833333333333
PRH2	0.1385
CDKN2D	-1.601
PGLYRP2	2.735
TRIM40	0.451
SEC14L3	0.506833333333333
SLC22A1	-0.009
BTN2A3	-0.6865
RASA4	-0.29225
CCNL2	-0.759583333333333
MYBPC3	0.161
GJA4	2.48575
CDC42SE1	0.5415
TRPV2	-2.183
MYPN	-1.6198
SIM1	0.1745
CDADC1	0.942083333333333
ZFHX4	1.0985
NIBP	0.298666666666667
ADAMTS19	-0.5735
ABTB2	-1.07075
TSPYL2	-0.083875
EIF2S3	-0.9084
SOX30	0.1475
AP2A1	-0.497
DKFZP564O0523	0.851333333333333
LOC285398	0.20775
CDH18	-4.38925
CHL1	3.400875
GATS	-0.6718
TBC1D2B	-0.6355
OR1J1	0.948
GSN	2.64033333333333
DPCR1	0.266875
GARNL4	-0.787
SMARCA5	-0.1195
PLEKHG3	0.590666666666667
ZBTB45	0.3135
FRMD6	0.684166666666667
PLS1	0.818833333333333
DGKZ	-0.147666666666667
EFNA1	0.7494
WDR85	-1.13825
ANK2	1.198
PAGE4	1.59883333333333
SENP6	1.16566666666667
AKR7A2	-0.0795
FKBP10	-2.62875
VEGFC	-1.33716666666667
LARP1	-0.6585
SRBD1	0.609
ITGB6	3.79925
SLC1A2	0.248785714285714
INVS	-0.726166666666667
MPO	0.8415
MOBKL3	0.6517
CUTL2	3.59025
KLK2	0.8185
VIM	-0.1315
REG1B	0.387833333333333
PCDHGC4	0.07025
C3orf34	-0.6515
SUMO3	0.1995
CST9L	1.2155
MLL4	-0.72475
SPR	1.26933333333333
SAMD9L	0.23725
ABCE1	-0.24675
SUPT3H	-0.564
ACTBL1	0.13625
ADAMTS4	0.4485
SLIT3	2.944
RHEBL1	-1.89675
NPM2	-0.05225
MAN1C1	0.735625
KIAA1856	-0.746416666666667
HSPA6	0.0595
LOC388152	-1.313
C10orf140	-0.528
ZDHHC12	-0.969
LIN7A	1.4413
PHC2	0.02175
SPHK1	-1.38975
TRIM26	0.23425
FAM83E	0.254
C18orf24	-2.58633333333333
ZNF578	0.476166666666667
ORAI1	-0.649
RUVBL1	-0.636166666666667
C7orf20	-0.538833333333333
APAF1	-0.2735
SLC36A4	-0.7615
MYH11	4.037
NEK1	0.8102
MPP2	-0.4805
C12orf24	-3.02425
TNK2	-0.56725
ZNF289	-0.58825
MATN3	-2.29457142857143
IFNGR2	1.13483333333333
ITPR1	1.60825
EBF3	3.4074
TBC1D20	0.1561
OR10P1	0.46975
DDAH2	0.96875
SHPRH	-0.027625
STX7	0.2
LOC554248	-2.335
BCAR1	-0.0635
ATXN3	0.11925
TRIM27	-0.39325
CDC42EP2	0.7385
CHP	0.750357142857143
SOX17	1.717375
ZNF259	-0.495166666666667
CHCHD1	0.638125
ZDHHC19	0.2335
GBP2	2.604
GARNL3	0.99875
MRC2	-0.6185
C1orf52	-0.04025
AOF2	-0.283333333333333
LRPPRC	-0.4571
ACVR1C	1.44516666666667
TM4SF18	3.5025
TMEM169	-0.199
PPP1R16A	-0.655875
EBF1	2.0655
RRS1	-0.471333333333333
SNX2	-0.11
OR2T2	0.561
RBX1	0.4405
ANKRD54	-0.269333333333333
TSNAX	0.565166666666667
TMEM83	-2.26175
ZBTB7A	-0.04375
ATM	-0.9175
LOC338328	2.31683333333333
TIE1	0.928833333333333
HIST1H3G	0.357333333333333
PASD1	-4.854
TINAG	-0.26575
PCDHAC2	0.1165
LRRC15	-2.12625
WBSCR17	-0.31875
TFF2	1.81
PARP2	-0.67425
NDFIP2	1.010375
PCDHGB2	-0.1835
WDR60	-0.543
MAP7D2	-1.2986
USP45	-0.751
GSDML	-1.91225
TNS1	0.1796
PLCD4	0.52275
IQCD	0.944666666666667
SMPX	-0.972
CD9	2.07183333333333
SRGN	0.732625
CASP7	1.08425
INOC1	-0.145
DKFZp451M2119	-0.787
VMAC	0.7645
USP53	1.7587
CAMK1G	-0.339125
TMEM106A	-0.350333333333333
CDC20	-3.4306
ACSL5	1.1695
CBWD5	-0.164375
C1orf87	1.01033333333333
KIAA1274	0.08175
PRUNE2	-0.807928571428572
LYPLA2	-0.236333333333333
DOK6	-0.346333333333333
GPR149	-0.04525
FAM30A	1.25975
TMEM129	0.1405
SLC35B3	1.89575
ACPP	2.0878
LOC200261	-0.7375
SLC4A7	1.1249
CCDC40	2.52
GART	-1.17075
THOP1	-1.625
SCARB1	-1.257
CACNA1F	-0.017
TRIAP1	-0.195166666666667
SYT14L	-0.7245
SFRS8	-0.753166666666667
PBOV1	0.30225
GOLSYN	3.7245
GJB7	-0.717
CAMK2N1	0.625916666666667
GREM1	3.67658333333333
FLJ20433	0.83925
QPCT	-3.324875
PRKAG2	1.759
H2AFX	-1.6375
C6orf154	-0.22275
PLOD3	-1.87675
ZBTB39	-0.462
WASF3	0.433416666666667
DRG1	0.455
PRR4	2.7405
SPCS1	0.02575
KDELR3	-0.169666666666667
SRP19	0.537833333333333
GABRA6	0.14375
MFSD1	0.81625
MMEL1	1.105
PDXDC2	-0.3481
BUB1	-4.88577777777778
RNF138	-0.050625
MYLPF	0.193333333333333
AIF1	0.140666666666667
DYNLRB1	-0.0737
HCN3	-1.07366666666667
HIST1H2AI	-0.2535
MAP4K5	-0.0205
LASP1	1.0595
LOC130951	0.9435
PLAA	0.997625
KRT6A	1.797
C6orf117	-0.08225
ARHGAP23	-0.713
PTF1A	0.4415
GPHA2	-0.211
LCE3B	-0.02975
MCL1	1.67192857142857
EHBP1	-0.6085
PRNP	0.0349375
ZSCAN1	0.4295
C1orf113	0.333333333333333
FOXA3	-2.48225
NEB	1.1185
ASGR1	-5.226
CTGF	2.32216666666667
RAB17	0.316166666666667
MST101	0.48975
JARID1B	0.1959
USP37	-0.3008
PTBP1	-1.15683333333333
PTPN7	-1.40483333333333
CDC7	-3.425
SNX7	0.6315
ZNF335	-0.594
CPT2	0.32825
HEATR1	-1.23875
HSPC152	-0.30325
C5orf40	-0.0295
PSME1	0.03
STAG3	-1.8315
TMEM154	1.82566666666667
KLHL32	-0.00833333333333334
TSGA10IP	-1.478
SUV420H2	-1.50766666666667
SF1	-0.7041
2'-PDE	0.514
PNLIPRP2	-0.6225
TRSPAP1	0.0728333333333333
NUP210	-1.79916666666667
ANP32C	-0.7
RAB11B	0.6225
ASB15	0.359
ITGB3BP	-1.84875
UBASH3A	-1.521
YWHAB	0.508375
TPRX1	-0.165
LY6G5C	0.831625
SLC7A2	0.615625
CLK1	1.395
HSD3B7	-0.205833333333333
VDR	2.62125
C16orf74	0.3025
ACE	1.00775
PSMA2	-0.0755
CCDC131	-0.571125
ZNF213	0.581166666666667
EML2	0.51625
ALS2CR13	0.327166666666667
GLYATL1	6.59375
DSPP	-0.261
DHFRL1	-0.5835
C10orf30	0.247833333333333
SH3RF2	1.055
LOC197322	-0.485833333333333
DLL3	-1.3195
TIGD7	0.27875
GFRA3	0.1615
CPA1	0.724666666666667
RTN4	1.471
PPT2	-1.33066666666667
FASLG	1.69716666666667
FOXP4	0.28575
RPL26	0.6177
GNL3L	-1.6345
FMR1NB	-0.034
CD163	5.811
SGPP2	3.646
GIMAP2	1.38175
CD37	0.740833333333333
DPT	3.89691666666667
NBLA00301	1.39275
RGS5	2.42533333333333
C9orf4	-0.6335
ACTL8	-3.95616666666667
PRKAR2B	0.43275
OPLAH	0.849333333333333
C20orf134	0.799
SPACA5	0.818
TBL1X	-1.63233333333333
TSPYL3	-0.37
CHCHD3	-1.0825
CRKRS	-0.379333333333333
GPR65	3.033
DFFA	-0.816
FUT1	0.5315
C6orf204	-0.371833333333333
TMEM51	0.45875
ZNF580	0.08125
CMTM2	0.3335
C20orf200	-0.4265
EZH1	-0.17
FDX1L	-0.665
MRPL32	0.1115
PCAF	0.3203
ALOX15B	4.56466666666667
CD59	1.56270833333333
CDK9	0.0875
ERP29	0.711166666666667
TTR	-6.50075
BCMO1	0.4425
DDIT4	-0.2025
PTGDS	2.71375
C3orf63	0.174833333333333
BST2	0.226625
CYP1A2	-0.0521666666666667
C5orf25	-0.01275
STX1A	-1.26105882352941
OR2A12	0.175
SH3BP5L	-0.422
SERINC5	-0.486
USP6	0.0892
MRPL3	0.0233333333333333
POMP	-0.471875
INPP4B	1.446
GMPPB	0.4055
EAPP	0.79075
AHSA1	-0.09325
ABCA11	0.763
SLC5A6	-0.68825
HIVEP2	0.58925
SUMO2	0.3915
KIAA1822L	-1.18966666666667
C11orf67	0.975
TXK	-0.2175
PHCA	-0.91625
ICAM4	-2.418
FPGS	-0.167
SNRPA1	-1.076
KCNJ4	-0.78975
KIF6	1.0043
HIST1H2BG	1.25083333333333
SLC5A5	0.19625
ZNF354B	0.0473333333333333
IL12RB2	0.04775
C11orf76	-0.601833333333333
GAL3ST2	-0.112
AIFM2	-1.209
SYNC1	-0.279625
UBL3	1.18425
PIK3CG	-1.29033333333333
NLN	-0.4833
BCORL1	0.0275
CD5L	0.3655
ZNF238	1.81516666666667
KIAA1394	-0.45275
C16orf55	-0.7879
CYP3A7	-1.49025
KRTAP3-1	-2.0865
TFDP1	-0.648833333333333
MND1	-4.162
NODAL	0.173833333333333
GTPBP4	-0.975
TUBGCP2	-0.27725
SLITRK5	-0.84125
CIC	0.5155
CD79A	0.03
SAMD14	-0.427833333333333
TNPO3	-0.92
OR10G3	0.549
OR10G8	0.378
CCDC111	0.551
HOXC9	0.32675
DCUN1D1	0.6065
CYB5R1	1.24375
TSR2	-0.04525
DAB2IP	0.7756
SLC6A5	0.0795
RAB3D	1.16225
DCUN1D4	-0.753666666666667
ERBB3	0.864583333333333
SDC1	1.03883333333333
ATP6V1H	0.880166666666667
SYK	0.689
ST20	-0.65475
C13orf30	1.156
WDR40A	0.750333333333333
ADMR	0.402
LOC388335	2.7005
ACSM1	4.002
TDG	-0.15575
FLJ11235	-0.21625
MRPS5	-0.9105
AGPAT2	-0.637333333333333
SLC12A1	0.049125
CYP27A1	-0.50175
THAP7	-0.9635
XPO1	-0.915666666666667
ALMS1L	-0.150666666666667
C1orf2	-0.76525
ZNF777	-0.0948333333333334
CAMK2A	0.196166666666667
SMC1B	0.65075
IHPK2	0.7124
LEMD1	-0.2655
NKD2	-1.5322
CLU	2.2635
ARMETL1	1.002
PABPC4	-0.78675
CXCL12	3.07183333333333
TFAP2C	2.0296
TTTY8	-0.2265
ABCB10	-0.5876
ENDOD1	1.17066666666667
IDI1	3.5685
KCTD6	0.455666666666667
CCDC105	-0.322
ULBP2	-0.681333333333333
ZDHHC5	0.23975
WNT8A	-0.08
COMMD10	0.90175
KLHL12	-0.111
GPR50	0.083
NR5A2	0.43325
OXGR1	3.05983333333333
EHD3	0.46975
CAPRIN2	-0.687
KLRC3	-2.6635
SF3B1	0.241571428571429
IPO7	-1.0145
ALDH1A1	0.5365
ANKRD5	0.5165
TSNARE1	0.899
DDEFL1	0.43275
RNASEL	1.4175
DNAH9	-0.2
HELLS	-2.42375
TNS4	3.0855
NAV1	-0.7722
KIAA1409	-0.26875
C20orf26	2.2386
TUBG1	-1.4995
IRX2	3.09725
CNGA4	-0.029
MGC50559	1.853
OR4K17	0.513833333333333
TM2D2	0.843666666666667
FAM32A	0.12175
TXNDC14	0.147
CCBL1	0.471
ANK1	0.6453
PRSS23	0.339375
PPM1L	0.198
SPATA20	-0.00575
APCS	0.39625
C14orf122	-0.819333333333333
PSMB5	-0.307125
C6orf10	0.2285
SETDB2	0.614833333333333
SPNS3	-1.46425
SGMS2	1.27883333333333
MXD3	-2.06016666666667
MON2	0.3786
CARTPT	2.582
HNF4A	-0.563833333333333
RABEP1	1.2996
TNFRSF10B	0.0495
USH1G	-0.218
PPAP2B	0.613
TMEM16K	0.796
CTDSP1	0.718
CDK5R1	-0.586166666666667
GABRR1	0.116
OPN1LW	-0.093
FAM98C	0.830125
DBN1	-0.76625
ACAD10	-0.733416666666667
QTRTD1	-0.2345
WNK3	0.0876666666666667
RPS19	-0.37925
C1QB	2.118875
OTUD5	-0.496875
SLC41A2	3.0435
TMEM22	-0.946666666666667
KHSRP	-1.05133333333333
TNFRSF11A	-0.165833333333333
FBL	-0.933666666666667
IBTK	0.404
OXER1	-0.084
CBLN4	0.531625
GPR172B	1.11933333333333
CFTR	0.1285
VSX1	2.164
CAMK1D	-0.89925
LOXL3	-2.9135
RTP4	1.26775
SLFNL1	-0.36075
KIAA0828	-0.01925
PAR5	-0.408
LOC723972	-0.592
GDI2	0.505125
CEBPA	-0.8777
MLF2	-0.4235
AFMID	0.774
ALOX12B	-0.2275
BPHL	0.622375
COX5B	0.33975
S100A10	-0.1197
THOC6	-0.2795
NHN1	-1.2075
RRP12	-0.867833333333333
ARID3B	-2.23875
CD3G	-2.8665
KIAA0133	-0.28075
NAT11	-1.19666666666667
PPAT	-1.84033333333333
SIRT3	0.8117
TCERG1L	-1.7135
NIPA1	0.4525
DPP8	0.559
IL7R	0.404
ZFP64	0.67525
DMAP1	-0.4805
TRMT12	0.51925
TLR4	2.0819
WFIKKN2	0.743
RAB12	-0.692833333333333
DDX51	-0.950666666666667
KIAA1086	-2.29875
ZNF295	0.517833333333333
ACVR2B	-2.03171428571429
LOC494150	-0.642
ZNF517	-0.3025
DNASE1L2	-1.82016666666667
SUFU	0.3265
LOC283677	-0.731
LMO3	0.44
PPP2R5D	-0.572666666666667
ZNF587	-0.4552
HIST4H4	-0.29775
CYP2C8	0.5655
C1orf80	0.539833333333333
DOCK5	-0.533833333333333
C9orf24	-0.4035
OR5AR1	0.2155
C11orf24	-0.90825
UNQ1940	-0.37275
CAP2	0.762666666666667
TIMM44	-1.59025
DSEL	-0.3362
ROM1	0.2705
FBXO4	1.376375
MYLC2PL	-1.77425
MLH3	0.9154
NOX1	0.384166666666667
DPEP2	1.606
DNAJB5	0.10925
RLTPR	0.739
MBIP	0.731666666666667
COPB1	0.230166666666667
SFTPA1B	-0.2055
C10orf4	0.3713
PRELID1	-1.13875
NOLA1	-0.2265
C19orf24	-0.51525
TLR9	-2.0455
HLA-DMA	2.25766666666667
HCRP1	-2.027
GPR137	0.0585
ITGA11	0.0345
PHF13	0.220666666666667
MARK4	0.0278333333333333
METTL4	-0.65825
MBD3	-1.0582
LOC134145	0.94125
FGF3	-0.1665
SLC35A3	0.807375
CLEC16A	0.264
AMOTL1	-0.81175
FLJ31438	-0.03575
PAICS	-1.4165
TOMM40L	-0.00516666666666667
MMD	-2.331
KLK10	2.5937
NIT2	0.284
SERPINB10	0.1405
KLF15	0.7338
CCDC5	-0.46525
WSB2	0.301375
ME3	1.263375
CACYBP	-0.508666666666667
TCTN2	0.597
JAK1	0.851375
C2orf25	0.26975
GPD2	1.66075
FBXL11	0.308833333333333
CDV3	-0.516166666666667
GALNT11	0.706375
NDUFA12L	-0.9687
FLOT1	-0.649928571428571
TOR1AIP2	0.681
MMP25	0.85525
C1orf164	-0.1188
CHST5	-0.012
LYRM4	-0.4607
GPER	-1.577
HIPK2	0.998666666666667
DAP	0.6378
ZMIZ1	0.554
DDX58	1.5055
DCC1	-1.77525
AKT1	-0.59225
ENPP6	1.98583333333333
ERVWE1	0.0498333333333333
CDC34	-1.15775
RNF125	-0.13925
CASC1	3.337
SHROOM2	-0.2415
RRM2B	0.711666666666667
COL6A3	0.72775
TMEFF1	-1.78325
PLEKHA4	1.2231
LYSMD1	0.346833333333333
SEPT1	-0.960166666666667
AOF1	0.194
GNPAT	-0.11275
WDR18	-1.311
HSD17B12	0.635
HIST1H2BM	0.384
INDOL1	-0.180333333333333
SUDS3	0.86625
C1orf192	0.8325
CYP2B6	-0.411
TBC1D2	1.725
SLC25A12	0.410125
ERCC6L	-2.637
MGC10814	-1.14233333333333
POLR2C	-0.758833333333333
ZNF77	0.0241666666666667
EIF3K	0.5103
HPX	2.74325
ANKRD27	-0.13425
MALAT1	-1.1676875
PLB1	1.3765
HRNBP3	-1.375
CPSF4	-0.9965
OR52N2	0.2935
PIP5KL1	0.0755
GH1	0.06525
HPS5	0.812
SLFN5	0.44575
POP5	0.0223333333333333
OVOS2	-3.593
C20orf108	0.663625
MARS	-1.498
CLRN3	2.0705
ARSE	-1.52066666666667
PPIE	0.0106666666666667
PHACS	-0.1865
GP5	-0.092
IL8RB	1.13866666666667
FCRLA	-1.681125
ARRDC1	0.0544
KRTAP9-4	-0.3795
ZNF613	2.0055
OR11A1	0.2885
TMEM132B	-2.085
PGLS	-0.35025
BSND	-2.22983333333333
KCNK18	0.189
FOXD4	0.25675
SV2C	3.389
LCN2	2.03616666666667
ZNF490	0.6821
C3orf15	1.6873
CACNA2D4	-1.10116666666667
CBX5	-1.35875
MAGEB4	0.32
BOLA1	0.16425
PPP2R5E	-0.363
COL5A1	-0.994916666666667
ASB7	-0.179
SFT2D1	0.553
DERL1	0.3402
RABL2A	0.917166666666667
MOAP1	0.54775
KIAA1545	-0.999166666666667
F3	2.89175
PLEKHM2	-0.72275
CCDC89	0.690666666666667
EFCAB1	2.5425
TMEM48	-0.89825
SEPHS2	0.28625
PYGM	-0.16
PRICKLE1	0.69875
WNT5B	-0.103
TAS2R38	0.199
IMP5	0.34475
KHDRBS1	-0.1047
LARS2	-0.596
C3orf28	-0.89975
FTCD	-3.26875
C10orf68	1.27766666666667
DGAT2L3	1.0405
PSEN1	0.594916666666667
MGC33657	0.0255
PLA2G4B	0.734333333333333
CDKN2A	-1.81016666666667
DLX1	-1.83
TSHB	1.341
C18orf37	0.38975
MEX3C	0.92375
MAMDC2	3.37625
PDIA4	-0.307166666666667
ATP5E	-0.18175
CASP2	-0.396214285714286
SERBP1	-0.165807692307692
ZNF341	0.0288333333333333
TESC	0.9265
TMEM31	-0.25425
OR51I2	0.5865
YTHDC1	0.778785714285714
JUN	2.74316666666667
AGMAT	-3.829
PCNXL2	-0.0075
ATAD5	-2.644375
STK38	-0.227875
AZI1	-1.134
RBP1	2.4365
C4orf26	-0.48375
KIAA1026	0.380625
TMEM101	0.87
HSFX1	0.0435
TREX1	0.18525
C18orf10	-0.5999
TRIM15	-3.173375
CA6	2.443625
CEP57	-0.853375
AR	3.37066666666667
SESN2	-1.15266666666667
KIF3C	-0.235625
EPB41L5	1.029625
ARHGEF10	-0.609363636363636
POLR3D	-0.95625
INDO	-1.60233333333333
GABRA3	-0.2745
SCG5	0.1841
E2F3	-0.6119
TIGD5	-0.571
FGD6	1.36225
KLHL3	0.190875
SCGB3A2	-1.322
URP2	-0.971
ATP6V1B1	1.3721
CALML6	-0.4175
LOC100049076	-0.4165
TMF1	0.4765
LOC388503	-0.15575
CDH5	2.223375
RPS6KC1	-0.188833333333333
DAAM1	1.4739
TNFRSF10D	-0.6545
GSTT1	0.4196
INPP5A	0.40375
TRAF3IP1	1.07
SMARCE1	0.2535
VRK1	-1.39325
TTC16	0.07025
AARS	-1.2285
ARHGAP27	-0.0436666666666667
ZAK	0.256785714285714
ACSM2B	-2.149
TRAP1	-1.70416666666667
MRPL53	0.188375
RNF44	-0.34875
NPTXR	0.037
DPYSL3	0.199166666666667
APP	1.3362
GLS2	-0.229166666666667
MNX1	-1.42283333333333
CMTM7	0.8755
OR10A7	-0.394
NYD-SP21	2.33583333333333
ORC5L	-0.14125
SLC16A10	-2.350375
TMEM178	2.331
LOC441601	-4.739
PTGIS	2.31625
KBTBD7	1.3055
C19orf41	0.188
CEACAM3	1.02783333333333
KRT23	2.518
SERHL	2.9305
PNKD	-0.2588125
UBC	1.23325
ATRN	0.10825
HAPLN1	-1.3135
RANGAP1	-0.9185
C10orf26	0.641833333333333
KCNA7	0.04675
SRY	-0.151
LOC376693	-0.38175
HIST1H2BF	0.618
CDCA8	-3.46066666666667
MLC1	-2.8725
TNIP3	-0.44875
OR4D1	-0.0825
IFT52	0.929833333333333
GOLT1A	0.616
UTP20	-0.858875
RP3-402G11.5	-0.75325
PRSS33	-1.2935
PMPCA	-1.066
APOB48R	1.351
GLTP	0.57225
MPL	1.0355
C9orf78	0.27175
ADAM12	-0.565125
CSPG4	-2.3965
LOC144305	-1.453
KRTAP4-10	-0.9573
PAK1	0.34575
ADCY7	-1.4074
TAS2R43	-0.317
FRAS1	-0.471357142857143
PPP1R14A	0.318833333333333
OR2B6	-1.4555
ATP13A1	-0.1575
SIDT1	2.38825
C1RL	1.54916666666667
PRKRA	0.492
TLN1	0.1788
RP11-50D16.3	0.393
MITF	-1.90191666666667
GYS1	-0.85075
LYG1	-0.194666666666667
NSMCE4A	0.018
DNAI1	0.857
HOXD11	-1.009
FNBP1L	1.8262
DHX35	-1.08825
LCE3E	-0.336875
SLC33A1	1.14575
DCLK3	0.0556666666666667
TRIM33	-0.5745
TMCC3	3.66983333333333
FBXO42	0.261333333333333
C1orf27	0.8922
C17orf50	0.4535
RNF14	1.4725
SLC4A8	-0.2035
RAB3IP	1.0873
COX6C	-0.503642857142857
PCSK1	-4.0121
