Hybridization REF	TCGA-AN-A0XL-01A-11R-A10J-07
ATP6V0C	0.718875
PRPF8	-0.685666666666667
TMC5	2.317
FKBP3	-0.49275
PLEKHB2	-0.62325
OR4D6	-0.0595
ZNF544	-1.0026
D2HGDH	-0.22525
RPL18A	-0.9703
HEL308	0.111875
MPP6	-3.79675
TCERG1	-1.14625
KRT16	0.480666666666667
KLF17	-0.5695
KLF5	1.02825
CDR1	3.136125
VCX3A	-2.5905
FBLN2	2.479375
C14orf104	0.0455
HBE1	-4.8051
OR4S2	0.2835
C1orf108	-0.0865
ROBO4	4.0235
CPEB4	0.98825
C11orf80	0.517666666666667
BCKDHA	0.508
MYOC	2.77525
GIF	-0.1835
CKMT1A	-1.226
RPL3	0.2485
THBS1	2.82925
APOO	-1.11125
ARMCX1	1.7185
HSZFP36	1.02425
SNAPC5	0.0695
EIF4ENIF1	0.6345
ZNF433	0.2055
TNFRSF21	-0.627875
TMPRSS7	-0.0875
SPATA18	0.7213
HPDL	-2.6375
MKL2	1.658
TBX3	0.0438461538461538
C21orf93	0.0151666666666667
DAXX	0.17925
ELMO1	0.573
RGS13	2.02
TAF11	-0.707
UNC13A	-2.0225
LOC653314	-0.1193
ORC3L	-0.2095
IMAA	-2.94
TARBP2	-0.13625
CABIN1	-0.0028
TRIOBP	0.327875
HIST1H2AC	-0.0894999999999999
RGS22	-1.44516666666667
NCOA1	1.677
IL25	1.5735
SNCG	2.2855
GPR6	0.098
AMDHD1	-1.44666666666667
CHEK2	-0.741625
C6orf142	1.0205
DRD4	0.15275
C14orf68	-1.0805
GDF11	-1.36
SEMG2	-0.2535
CD247	-1.48825
CDAN1	-0.30475
RBMX2	0.2725
TGS1	0.07825
OIT3	1.432
SYF2	0.295
MCM4	-1.855125
PKHD1L1	0.765
CEP192	-0.557166666666667
IFT88	0.38
RPL9	-0.162214285714286
RAB32	-0.308875
DDX43	-1.87075
P2RX2	0.2705
OR5D18	0.265
UBE1	-0.254166666666667
SLC24A1	0.824
ARHGAP5	0.52075
CETP	-0.199
KIAA1731	-0.693666666666667
SLC9A4	0.359
PTPN6	0.41175
BAHD1	0.566
GRIK3	0.144
CACNB2	-0.2758
PDE10A	-0.31675
DGCR14	-0.16075
PCDHB9	-0.230333333333333
RHOQ	0.958166666666667
MAP3K4	-0.03
KTI12	-0.741833333333333
RPL23AP13	0.23875
GNG11	1.037
CLCN3	1.0045
GPAM	1.618125
VSTM2A	0.075
SLAMF7	0.957333333333333
INTS2	-0.70025
PPP2CA	-0.1188
LRP12	-0.0841333333333333
SEC14L2	3.20211111111111
DKFZP586H2123	3.119
MC3R	0.0565
CIRH1A	-1.76733333333333
HIST1H2AB	-0.438333333333333
POLH	-0.161625
MGC16703	-1.56083333333333
SNAPC2	0.0105
FILIP1L	2.801
RASGRP4	0.233
LRRC1	1.7265
GAS1	0.948
PRAC	-0.7005
DGKA	-0.044
NT5C3	-0.432
PEG3	-2.624
NADK	-0.797
PRR17	-0.3605
LOC374569	-0.13625
SGSH	0.7625
NLRP8	0.2375
GALT	-0.581
MCF2	-0.474
ZNF263	0.6945
TACSTD1	1.25466666666667
TYR	-6.8388
ATP6AP2	0.634
RNUXA	-0.0785
ABHD10	-0.1795
GDPD2	-1.078
SLC35C1	0.271
UBE2A	0.286
HERC5	-0.8575
FAM112B	-4.31666666666667
FBXL16	2.4565
DKFZP434A0131	-0.4
ELA3A	-2.5205
RBM41	-0.631
HAO2	0.0475
RNH1	0.39275
SHANK2	1.07266666666667
OSBP2	-1.97025
DAK	0.213
C3orf58	-0.0476666666666667
TCL1B	0.9295
KBTBD2	0.1375
SUGT1L1	0.388
UBE2E2	-0.0665
MYL9	2.816125
CDC23	-0.602666666666667
PBXIP1	2.0036
CXorf40B	0.5845
NBL1	1.42125
RTBDN	0.1845
RAB11FIP5	0.26225
TTTY13	-0.6635
SCOTIN	0.0238333333333333
SOHLH1	0.0593333333333333
CDKN1A	0.555071428571429
NCK1	0.4455
ZNF550	0.09025
SAPS3	0.531
SPIN3	0.0861666666666667
MAGEE2	0.258
MIS12	-1.00433333333333
OR8H2	0.3195
KIAA0774	-1.22183333333333
UNC5D	-1.8
CUL7	-0.263833333333333
LIPC	-3.11666666666667
DIO1	-1.6705
C20orf11	0.2635
CTRL	-1.04675
HS3ST2	2.02375
PAK4	0.666833333333333
CCRL1	3.22675
RNF10	-0.030375
ZNF567	0.42175
ZNF660	0.6175
TCEAL3	0.53725
MAGOH	-0.132666666666667
CENPB	0.0338333333333333
C19orf7	0.11675
LOC388965	0.2685
ZCCHC13	0.034
JMJD1A	-0.613
HIST1H4H	-0.8775
TBRG1	-0.7248
GPC3	-2.78725
TAF1C	-0.6755
EBNA1BP2	-0.827
CIAPIN1	-0.99475
PDGFRA	0.220444444444444
CSTB	-0.757125
CENPI	-2.24133333333333
GTF2E2	-1.04083333333333
RPP21	-0.68575
CCNF	-0.779333333333333
KCNQ3	0.6885
FAM79A	1.1015
SLC22A12	0.1875
NOVA1	1.199
FZD3	0.4253
AKAP8	-0.083
SOCS5	0.778375
CFDP1	-1.371
DLG5	0.44075
PGM5	1.77258333333333
C1orf144	-0.0390833333333333
HDAC10	-1.201
RND2	-0.13575
C20orf199	-1.07825
RNMT	-0.152875
SLURP1	-0.097375
ASTN1	0.041
SH3BGR	1.66575
MYCL1	1.523875
ZHX1	0.591666666666667
CENPK	-2.5135
FOSB	3.3473
LOC643406	0.18875
C2orf59	-1.489125
TMEM135	-0.333625
SLC27A2	-1.8155
KRT33A	1.595
OVOL1	1.0065
PAMCI	-1.046
S100A7	-1.5325
ZNF789	-0.8645
HARS2	0.17425
RPL23A	-0.967833333333333
TCF23	-0.0745
UPF3B	-1.349
C17orf78	-0.0425
HLA-DOB	-0.037
C14orf142	0.296166666666667
TEKT5	1.34516666666667
DMWD	-0.1695
POLD1	-2.0545
GSCL	-0.1405
CALD1	1.0139
SCRT1	0.00866666666666667
AIG1	0.8515
UNC84B	-0.011
ZNF404	-0.55925
TMED6	-2.39825
KIAA1462	0.811
LRRC27	1.19833333333333
PYGO1	-0.2035
PIGU	0.0836666666666667
ALAS2	-3.87916666666667
WRNIP1	0.087
CNNM3	0.8465
ZNF2	0.44725
ST3GAL5	-0.964666666666667
MRPL23	-0.17575
TSSK6	-0.04325
PSMA6	-0.68775
C16orf70	-0.73025
KIAA1602	0.05225
ALMS1	0.0655
DCN	3.44525
TMEM132D	-0.7335
SUCLG2	0.12475
ABHD14A	0.309
DEXI	0.283833333333333
AMPD2	-1.04233333333333
IFNAR2	0.0411666666666667
CYB5A	2.6317
TLOC1	1.2616
NXF5	-0.403833333333333
NRBF2	0.3115
KCTD3	0.86375
ITGAE	-1.06933333333333
SLC30A3	-1.78916666666667
ZRF1	-0.537
IFRD2	-0.747625
XAB1	-0.15725
PYCR2	-0.2285
SERPINB3	-4.547
TMLHE	-0.2816
GEFT	-0.824625
ABCA5	-1.3255
EMR4	0.137333333333333
TSFM	-0.2495
HIST3H2BB	-0.95125
ARHGEF19	1.07375
TSPAN17	-0.4195
ABCC8	2.101
MAP1S	0.0138333333333333
C22orf36	0.796
BNC2	0.519285714285714
HIST1H4A	-0.667
NDUFS3	0.00483333333333333
WDR3	-0.804333333333333
XKR4	0.019
TTC33	-0.105285714285714
STMN2	4.14025
CPN2	-0.342833333333333
HSPC105	-1.173375
PCOLCE2	0.3755
C3orf55	1.5235
KLHDC9	2.46116666666667
TBC1D23	0.409125
ATXN2L	-0.929333333333333
MAP2K3	-0.4855
SCAP	-0.07325
ZNF486	0.483666666666667
C20orf96	0.49825
NARS	-0.078
ADAMTSL1	-0.870928571428571
PRCC	0.7195
CCDC126	0.690416666666667
ZNF675	0.41275
CALCOCO1	1.31775
ANKRD43	4.794
CWF19L2	-0.0483333333333333
ZBTB32	0.450166666666667
BRAF	0.13275
ODF4	0.143
MGC14376	1.67483333333333
HORMAD1	-1.8745
AAK1	0.134666666666667
PEBP1	0.168166666666667
TNFSF5IP1	0.112166666666667
DKFZp564N2472	0.58575
RMND1	0.831875
IGKV1-5	2.59925
COL1A2	3.19983333333333
SERPINA5	0.7285
AANAT	0.0395
C19orf21	0.8495
GEMIN5	0.0135
UBR4	-0.333
LTBP3	1.50766666666667
AMHR2	-2.46033333333333
PROCR	-0.09575
MYBBP1A	-1.70725
C20orf39	1.46433333333333
ZNF697	-0.582125
PASK	-0.1691
ZNF776	0.302333333333333
RFXDC2	-0.04
KIAA0467	0.284
C10orf96	-1.0935
ZNF503	1.14025
GULP1	-0.548
KCNE4	1.8025
DKFZp434K191	-0.83225
LOC196913	0.2365
BHLHB4	0.298
CH25H	2.0465
LOC81691	-0.611833333333333
ALPL	0.276928571428571
COL12A1	2.3125
FOLR3	-2.74616666666667
GPR123	-0.07325
TRIM62	0.295357142857143
ABLIM1	0.878
MAST3	0.063
RHBDD1	0.690166666666667
LOC338809	-0.1155
RYBP	0.992
TTC26	0.238875
ZNF22	0.425666666666667
ISCA2	-0.25025
RDM1	-3.18425
PIGM	1.675
GNB3	-1.192
ACTR2	0.3619
HMGB1	0.00409999999999999
EDG1	4.183
SOAT2	-3.86625
OR10AD1	0.1425
RAP1GDS1	-0.544416666666667
LCE1F	0.026
ESM1	-0.838375
RCN3	2.361
CREBL1	-0.449
DBNL	-0.157833333333333
PTGER3	2.27825
USP30	0.3275
BCL2L12	-0.922833333333333
KIF26B	1.03
ZNF416	0.2165
ZNF225	0.493
C17orf70	-0.221
ZNF554	0.36675
RAE1	-0.593
TNIK	1.7085
ACTN3	0.525
MGC45922	-0.1045
CCNA1	-0.835333333333333
RYK	0.572833333333333
IL26	-0.409
LRP3	0.2025
QARS	0.15525
SOX7	2.16914285714286
BID	-0.557125
OR2S2	-0.001
CXCL14	4.67975
C11orf47	-0.0665
MGC29891	0.3025
HSPB8	1.0766
PRDM14	-1.3595
NUFIP2	-0.0685
MNAT1	-0.20125
ZDHHC2	-0.863833333333333
MBNL2	0.446875
ADD3	-0.19075
CSNK2A1P	-0.466
KLK6	-0.886166666666667
TMEM111	0.4249
KIAA1279	0.998
NUBP2	0.359833333333333
RAB42	-0.81275
ID3	-0.2498
TM9SF1	0.5235
MDP-1	-0.49675
POU4F2	0.374
IQCK	1.866
C16orf14	-0.6585
CAPN3	-1.478
FAM43B	0.254125
RECQL	-0.65525
AP1G1	-0.570357142857143
CTNNBL1	0.071
ECHDC1	-1.33
SMARCC1	0.3535
FOXQ1	-2.696625
GNAI3	-0.1815
POLG2	-1.09875
CD4	0.838875
ITLN1	3.3535
EBI2	3.94225
IRF1	0.80525
PTPRE	1.7526
PTK2B	-0.80675
NXNL2	1.582
SOX4	0.814444444444444
TSPAN3	-0.606833333333333
SH2D1A	-3.31533333333333
C8orf58	-0.513
USP20	-0.73225
DUSP22	-0.521833333333333
CALB1	-2.26433333333333
L3MBTL2	1.01258333333333
MCRS1	-0.10575
TMEM118	-0.699166666666667
C18orf8	0.4045
FLJ10241	-0.183625
GJA12	1.57325
PKD1	-0.102833333333333
ZFP3	0.36
JAM3	-0.084875
LAPTM4A	1.2602
DIRC2	0.6
KIAA2022	1.05616666666667
MYOM1	2.00516666666667
TRPM8	-2.28316666666667
MOP-1	0.15425
PHKG2	-0.073375
ZNF650	0.299125
KIAA1522	1.362625
PSG8	-1.577
DDX19B	-0.215
MOBKL1B	-0.4905
DIAPH2	0.312666666666667
PTPN12	0.52075
CLN8	-0.0899
CRYZL1	-0.2425
CRY2	1.27966666666667
FCGR2B	3.987
PNPLA4	0.735625
ZNF454	-0.0485
DKFZp434B1231	0.403
CLDN11	0.0637
RFWD2	0.606666666666667
CIB2	-0.345333333333333
MXRA8	3.428125
HRK	-1.362875
MAML2	0.04875
C4orf31	0.31525
C6orf192	-0.77675
COG6	0.187375
FAM5B	0.019
NFATC1	1.1177
SEPT10	0.172
SCYL1	0.2364
RPP40	-1.39275
SCOC	0.6058
KIAA1450	1.56975
CTDSPL2	-0.13575
TBX5	1.0585
NAPG	-0.073625
RHD	-4.78325
C14orf45	2.549
ZBTB22	0.856
PLCG1	-0.9195
ANKRD10	-1.270375
AQP7P2	3.08225
TAGLN2	0.599833333333333
HTR2C	-1.16666666666667
SLC16A7	0.922833333333334
C17orf83	-0.17725
TSGA14	-0.534833333333333
MDH1	-0.26175
PPP3R2	-0.240833333333333
DCBLD2	-1.93742857142857
RBM33	-0.553125
DPH3	-1.09075
SYT10	-0.794833333333333
FMO4	2.486875
THYN1	-1.046
DRD5	-1.5345
OTOR	0.816875
PGRMC2	0.2825
KATNAL1	0.02325
PAQR6	-1.03675
UBE2I	0.06375
C14orf28	0.5155
C8orf70	0.53075
FLYWCH1	-0.18825
ANGPTL3	-0.60575
GLRX2	-0.427
ATP11A	-0.964142857142857
ARL5B	0.123625
MUC16	-2.90375
SLC25A5	-1.05385714285714
ACRC	-0.65025
MYO1C	0.390625
FAM89B	1.426
FAS	0.255375
KIFAP3	1.16075
GLRA2	-0.175
BTN3A2	0.217
CNKSR3	-0.391
CSTF3	-0.783166666666667
ARPM1	0.981
KIAA1530	-0.4005
C9orf150	2.55533333333333
PRKCI	0.90075
tcag7.1015	-1.447
SOD3	2.02825
ZNF574	0.07325
CYP21A2	1.956
RPL12	-0.09125
COMMD2	-0.5065
WIZ	0.1695
LOC344405	-1.5175
ALDH4A1	-0.995
CRYAB	3.7265
COPA	0.781033333333333
PCDHGA7	0.379833333333333
KIF11	-1.47483333333333
RASD2	0.314125
SLC26A3	0.9185
ZNF175	0.0615
JAKMIP2	-2.50225
C8orf4	0.891166666666667
PTHLH	1.64575
SLC40A1	3.44991666666667
OR7D4	0.285166666666667
PCDHB17	0.042
CD36	5.20157142857143
C6orf203	0.4968
PRKG2	0.148
LOC400566	0.1795
ANAPC13	0.2605
SLCO3A1	-0.291
ZNF692	-1.4045
FANCL	-1.073
SH3GLB1	0.63975
C12orf61	-0.0375
KBTBD6	0.004
SUPT5H	0.147625
XRCC6	-0.4096
HUS1B	0.3737
FAM133B	0.163857142857143
LOC728276	0.179
KCTD18	0.9505
SOS2	0.907
CCDC99	-1.8205
C1QTNF5	3.996
NNAT	2.433
USP16	0.163
LARS	-0.613625
ZBTB2	0.57375
ABO	0.0221666666666667
TRAF3	-0.556
GALNT5	-1.5925
NAP5	0.68875
ALG14	1.073
KIAA0515	-0.00880769230769232
WDR75	-0.327166666666667
TEX261	-0.0448333333333333
LY86	0.7575
LOC389072	-0.016
FLJ13611	0.1915
MRGPRX2	0.326
SNRPA	-1.10275
OR2G2	0.343
GPRASP2	0.8795
C7orf42	1.1682
C9orf163	-0.7745
CYP11B2	0.4505
FCRL3	0.8205
PRDX1	-0.38125
FGB	-7.006
COX17	-0.165833333333333
C16orf33	0.2345
PIWIL1	-0.135333333333333
FOLR1	-2.6045
KIAA0082	-1.05375
FREQ	-1.5365
TMCC2	-1.2925
TCF12	0.287583333333333
ZNF721	0.17125
FAM130A2	1.23675
POU4F1	-2.1215
SNRPF	-1.269
SGIP1	1.83733333333333
ZNF641	1.06866666666667
EMG1	-0.472
PRRG4	0.3625
HIRA	-2.2625
MYNN	0.7855
AEBP2	-0.0103333333333333
TBXA2R	0.386666666666667
ISL2	-1.428
PCDHB11	0.52
RNF144A	-0.383375
MARCH5	0.383
DULLARD	-0.349666666666667
DCLRE1B	-0.330833333333333
ITGA8	2.64775
TP73	-0.01175
PRKCD	1.95425
NDUFB4	-0.20925
ATP13A4	0.59975
ANTXR2	-0.2155
COL4A3	-0.212
MYO10	-0.3225
SLC6A18	0.277
PEX1	0.6215
TMEM74	-0.474666666666667
RBM19	-0.00325
TAPBP	0.0291
RUNX1	1.47475
MID1	-1.02358333333333
GPR64	-0.675333333333333
RASEF	3.71375
GABRG1	0.30775
MYO16	0.0235
DBF4	-1.01533333333333
TSHZ2	3.62025
RIPK2	0.40475
PPTC7	0.364333333333333
KIF4B	-1.134
LRRC31	3.614875
ZNF540	1.6205
EFNB3	-0.402
LOH12CR1	-0.47975
STON2	0.521166666666667
GLP1R	0.2285
CSTF2T	0.582125
IREB2	-0.972625
GRSF1	0.05675
PDCD7	-0.4125
LRRC43	-0.128
CNR1	1.83783333333333
IL1F7	-0.698
C12orf64	0.0945
FAM69B	0.36
NR2E1	-1.99466666666667
MS4A6A	2.409
FTL	-0.1238
C7orf36	0.28275
PCLO	2.5583
DYRK2	0.928166666666666
ARIH2	-0.217125
SAMD7	0.3495
SCNN1D	-0.66125
SLC32A1	-0.915125
C22orf25	-0.3415
MRPS18A	-0.5431
GPR112	1.0425
EARS2	-0.414
ERN2	-0.2775
ATPBD3	-0.427166666666667
PRH2	-0.473
CDKN2D	-0.684
PGLYRP2	1.6845
TRIM40	0.077
SEC14L3	-0.194833333333333
SLC22A1	-0.1455
BTN2A3	-0.1855
RASA4	1.01225
CCNL2	-0.723666666666667
MYBPC3	0.0315
GJA4	3.21075
CDC42SE1	1.32425
TRPV2	-1.3745
MYPN	-3.8615
SIM1	0.3545
CDADC1	0.380083333333333
ZFHX4	3.50925
NIBP	0.666833333333333
ADAMTS19	1.79375
ABTB2	-0.87175
TSPYL2	-0.392125
EIF2S3	-1.2296
SOX30	-0.3405
AP2A1	-0.210833333333333
DKFZP564O0523	0.599
LOC285398	0.159
CDH18	-5.09275
CHL1	2.37275
GATS	0.1178
TBC1D2B	0.809666666666667
OR1J1	-0.245
GSN	3.0035
DPCR1	0.059125
GARNL4	-0.723833333333333
SMARCA5	-0.415
PLEKHG3	0.6465
ZBTB45	0.2345
FRMD6	-0.372666666666667
PLS1	0.6095
DGKZ	0.279833333333333
EFNA1	2.0789
WDR85	-0.756625
ANK2	1.18725
PAGE4	-0.771833333333333
SENP6	0.891666666666667
AKR7A2	0.0376666666666667
FKBP10	-1.45675
VEGFC	-0.7525
LARP1	-0.28375
SRBD1	0.14275
ITGB6	1.538
SLC1A2	-0.392857142857143
INVS	-0.659166666666667
MPO	0.0765
MOBKL3	-0.0142
CUTL2	-1.661875
KLK2	-0.12575
VIM	1.15875
REG1B	0.199666666666667
PCDHGC4	0.217
C3orf34	0.182666666666667
SUMO3	-0.200666666666667
CST9L	0.52275
MLL4	-0.49225
SPR	0.757166666666667
SAMD9L	0.60425
ABCE1	-0.5315
SUPT3H	-0.828
ACTBL1	3.12625
ADAMTS4	1.02233333333333
SLIT3	3.565
RHEBL1	-0.1065
NPM2	-1.993
MAN1C1	2.282
KIAA1856	0.36225
HSPA6	0.7845
LOC388152	-0.37
C10orf140	-1.28725
ZDHHC12	-0.496
LIN7A	0.7459
PHC2	0.0850833333333333
SPHK1	-0.7545
TRIM26	-0.1554375
FAM83E	0.7385
C18orf24	-1.62183333333333
ZNF578	0.1685
ORAI1	-0.50675
RUVBL1	-0.7375
C7orf20	0.0903333333333333
APAF1	-1.3575
SLC36A4	-2.302
MYH11	4.85666666666667
NEK1	0.9149
MPP2	-0.47425
C12orf24	-3.253
TNK2	0.475625
ZNF289	0.00625
MATN3	-0.658285714285714
IFNGR2	1.33766666666667
ITPR1	0.883875
EBF3	4.0698
TBC1D20	0.0518
OR10P1	-0.00425000000000001
DDAH2	1.09025
SHPRH	0.3135
STX7	0.168
LOC554248	-1.58275
BCAR1	-0.025
ATXN3	-0.112666666666667
TRIM27	-0.5445
CDC42EP2	0.945
CHP	0.0453571428571429
SOX17	2.319
ZNF259	-1.36283333333333
CHCHD1	0.14575
ZDHHC19	0.114
GBP2	2.291
GARNL3	1.67525
MRC2	0.38425
C1orf52	-0.39125
AOF2	-0.987166666666667
LRPPRC	-0.3203
ACVR1C	2.39283333333333
TM4SF18	3.22916666666667
TMEM169	-0.146666666666667
PPP1R16A	0.41425
EBF1	2.21833333333333
RRS1	0.809666666666667
SNX2	-0.25
OR2T2	0.428
RBX1	-0.1055
ANKRD54	0.0193333333333333
TSNAX	0.289666666666667
TMEM83	-1.84525
ZBTB7A	1.53925
ATM	-2.17191666666667
LOC338328	2.96633333333333
TIE1	2.22916666666667
HIST1H3G	-0.299833333333333
PASD1	-4.70566666666667
TINAG	0.30525
PCDHAC2	0.279
LRRC15	0.89825
WBSCR17	-0.44675
TFF2	1.147
PARP2	-0.81825
NDFIP2	-0.735625
PCDHGB2	0.2415
WDR60	0.348
MAP7D2	-1.5661
USP45	-1.0855
GSDML	0.762
TNS1	0.7302
PLCD4	1.379
IQCD	0.29
SMPX	-2.4275
CD9	1.3055
SRGN	1.0705
CASP7	0.9285
INOC1	0.132666666666667
DKFZp451M2119	-0.474
VMAC	1.3915
USP53	1.2814
CAMK1G	-0.583875
TMEM106A	0.850333333333333
CDC20	-1.9045
ACSL5	-0.1005
CBWD5	0.342375
C1orf87	-1.121
KIAA1274	0.7555
PRUNE2	-0.508642857142857
LYPLA2	-0.0085
DOK6	-0.442333333333333
GPR149	-0.2015
FAM30A	0.4245
TMEM129	0.21725
SLC35B3	1.06875
ACPP	0.5738
LOC200261	-0.9165
SLC4A7	1.9693
CCDC40	2.43925
GART	-1.678375
THOP1	-1.7305
SCARB1	-0.81975
CACNA1F	-0.20975
TRIAP1	-0.341666666666667
SYT14L	0.3515
SFRS8	0.382666666666667
PBOV1	0.23525
GOLSYN	2.6555
GJB7	-1.659
CAMK2N1	1.13375
GREM1	2.17116666666667
FLJ20433	0.76925
QPCT	-3.24875
PRKAG2	1.31866666666667
H2AFX	-1.77275
C6orf154	1.0765
PLOD3	-1.16675
ZBTB39	-0.981333333333333
WASF3	0.105166666666667
DRG1	-0.4
PRR4	-0.4685
SPCS1	0.15625
KDELR3	2.45366666666667
SRP19	-0.278333333333333
GABRA6	0.26575
MFSD1	0.554
MMEL1	2.15775
PDXDC2	0.5736
BUB1	-2.94777777777778
RNF138	-1.0045
MYLPF	-0.6675
AIF1	0.3965
DYNLRB1	0.4574
HCN3	-1.41933333333333
HIST1H2AI	-0.28275
MAP4K5	0.387333333333333
LASP1	1.80575
LOC130951	0.514
PLAA	0.49675
KRT6A	-1.897
C6orf117	-0.691375
ARHGAP23	-0.372
PTF1A	0.228
GPHA2	-0.6665
LCE3B	0.00625
MCL1	1.32278571428571
EHBP1	-0.333166666666667
PRNP	-0.8038125
ZSCAN1	0.174
C1orf113	-0.367
FOXA3	-2.698125
NEB	0.4065
ASGR1	-4.67783333333333
CTGF	2.6625
RAB17	0.340666666666667
MST101	0.64775
JARID1B	0.9577
USP37	0.5601
PTBP1	-0.528333333333333
PTPN7	-1.146
CDC7	-2.16533333333333
SNX7	-0.2755
ZNF335	0.093
CPT2	0.2875
HEATR1	-0.715625
HSPC152	0.706
C5orf40	0.20975
PSME1	0.035
STAG3	-2.03675
TMEM154	0.500833333333333
KLHL32	-0.429
TSGA10IP	-0.9575
SUV420H2	-0.668833333333334
SF1	0.0238
2'-PDE	0.2615625
PNLIPRP2	0.64
TRSPAP1	-0.0664166666666667
NUP210	-0.823666666666667
ANP32C	-1.74783333333333
RAB11B	0.310166666666667
ASB15	0.5275
ITGB3BP	-1.26725
UBASH3A	-1.33475
YWHAB	0.365375
TPRX1	-0.08775
LY6G5C	0.26375
SLC7A2	-1.02375
CLK1	0.7718
HSD3B7	-0.112833333333333
VDR	2.097
C16orf74	-0.63825
ACE	0.33625
PSMA2	-0.142833333333333
CCDC131	-0.266
ZNF213	0.7435
EML2	-1.46225
ALS2CR13	0.5125
GLYATL1	-0.8145
DSPP	-0.234
DHFRL1	-0.478
C10orf30	-0.605
SH3RF2	0.176833333333333
LOC197322	-0.556
DLL3	-1.772875
TIGD7	-0.19325
GFRA3	0.16625
CPA1	1.58933333333333
RTN4	0.905
PPT2	-1.28166666666667
FASLG	1.85708333333333
FOXP4	0.603875
RPL26	-0.4178
GNL3L	-1.90433333333333
FMR1NB	2.55933333333333
CD163	6.18275
SGPP2	-0.394
GIMAP2	1.04075
CD37	0.594833333333333
DPT	5.20741666666667
NBLA00301	1.82875
RGS5	3.8955
C9orf4	-0.425
ACTL8	-4.0495
PRKAR2B	1.007875
OPLAH	0.984
C20orf134	1.50725
SPACA5	0.20475
TBL1X	-0.779333333333333
TSPYL3	0.5035
CHCHD3	-0.87525
CRKRS	0.057
GPR65	4.00225
DFFA	-0.486125
FUT1	0.68475
C6orf204	-0.3805
TMEM51	-0.08475
ZNF580	-0.1755
CMTM2	0.209
C20orf200	-0.0055
EZH1	0.840833333333333
FDX1L	-0.51625
MRPL32	-0.1025
PCAF	-0.3396
ALOX15B	1.43516666666667
CD59	0.518791666666667
CDK9	0.470625
ERP29	-0.0586666666666667
TTR	-5.9875
BCMO1	0.059
DDIT4	-0.4362
PTGDS	2.381
C3orf63	0.381833333333333
BST2	-0.3395
CYP1A2	-0.332833333333333
C5orf25	-1.557
STX1A	-0.823470588235294
OR2A12	-0.188
SH3BP5L	-0.04125
SERINC5	-0.3355
USP6	-0.7567
MRPL3	-0.312833333333333
POMP	-0.915375
INPP4B	1.565625
GMPPB	0.48025
EAPP	0.13475
AHSA1	-0.57275
ABCA11	0.333
SLC5A6	-0.887
HIVEP2	0.71925
SUMO2	0.035875
KIAA1822L	-1.33116666666667
C11orf67	0.6415
TXK	-0.5445
PHCA	-0.91925
ICAM4	-2.61516666666667
FPGS	-0.0163333333333333
SNRPA1	-1.2435
KCNJ4	-0.813
KIF6	-0.0494
HIST1H2BG	-1.595
SLC5A5	0.089
ZNF354B	-0.0893333333333333
IL12RB2	0.108
C11orf76	0.0136666666666667
GAL3ST2	0.1115
AIFM2	-0.203875
SYNC1	-0.127375
UBL3	0.38525
PIK3CG	-0.975
NLN	-0.7282
BCORL1	0.8985
CD5L	0.107
ZNF238	-0.265333333333333
KIAA1394	-0.0565
C16orf55	-0.7989
CYP3A7	-2.0685
KRTAP3-1	-2.3465
TFDP1	-1.15416666666667
MND1	-4.0155
NODAL	0.00233333333333334
GTPBP4	-0.8245
TUBGCP2	0.404
SLITRK5	-0.5515
CIC	0.6195
CD79A	-0.0386666666666667
SAMD14	0.159333333333333
TNPO3	-0.4995
OR10G3	0.4125
OR10G8	-0.0705
CCDC111	-0.076
HOXC9	1.71525
DCUN1D1	0.195833333333333
CYB5R1	1.70375
TSR2	0.51175
DAB2IP	0.7778
SLC6A5	0.257
RAB3D	1.385
DCUN1D4	-0.651166666666667
ERBB3	2.29883333333333
SDC1	0.308916666666667
ATP6V1H	0.5915
SYK	0.8565
ST20	-0.79575
C13orf30	0.4895
WDR40A	0.369166666666667
ADMR	0.2305
LOC388335	1.9995
ACSM1	-0.198
TDG	-0.036
FLJ11235	0.37375
MRPS5	-0.792333333333333
AGPAT2	0.713833333333333
SLC12A1	0.03475
CYP27A1	0.30025
THAP7	-0.5585
XPO1	-0.440833333333333
ALMS1L	-0.00216666666666667
C1orf2	0.245875
ZNF777	-0.388
CAMK2A	-0.0601666666666667
SMC1B	-0.376625
IHPK2	0.00320000000000002
LEMD1	-3.51825
NKD2	-1.2732
CLU	0.915428571428571
ARMETL1	0.3765
PABPC4	-0.8765
CXCL12	3.44233333333333
TFAP2C	0.2128
TTTY8	0.01
ABCB10	-1.5337
ENDOD1	0.449666666666667
IDI1	-1.4955
KCTD6	2.74233333333333
CCDC105	0.1685
ULBP2	-1.52866666666667
ZDHHC5	0.66275
WNT8A	-0.0585
COMMD10	-0.20925
KLHL12	0.295125
GPR50	0.098
NR5A2	0.32125
OXGR1	0.531833333333333
EHD3	-0.05825
CAPRIN2	-0.538625
KLRC3	-4.17825
SF3B1	0.496785714285714
IPO7	0.66175
ALDH1A1	0.481666666666667
ANKRD5	1.272125
TSNARE1	-0.153
DDEFL1	1.63
RNASEL	1.19033333333333
DNAH9	-0.32425
HELLS	-2.343
TNS4	0.572
NAV1	0.7931
KIAA1409	0.0125
C20orf26	1.29616666666667
TUBG1	-0.54425
IRX2	0.668
CNGA4	-0.0895
MGC50559	1.3525
OR4K17	0.173166666666667
