Hybridization REF	TCGA-C8-A12K-01A-21R-A115-07
SLC6A11	0.2125
NAP1L2	-2.9845
CNGB1	-0.153333333333333
EPB41L4B	1.06316666666667
FAM134B	-0.733375
HS3ST3A1	-1.088
CPXM2	5.34725
SIRPB2	0.6215
CHORDC1	0.5
TRIB3	-1.08483333333333
SLC2A5	1.38675
C2orf49	0.286166666666667
DDX5	-0.07075
OR5L1	-0.161
ANAPC4	0.197333333333333
ZSWIM1	0.232125
LOC93622	-0.4695
KCNK3	-0.8887
RP11-35N6.1	-1.68825
ZFP161	1.50783333333333
AQP9	5.21525
SLC15A2	0.141333333333333
MREG	-0.376833333333333
OR9I1	0.498
PDLIM2	-0.1235
ADAM7	0.4465
GSTCD	-0.9255
WDR21A	-0.5265
SLC12A8	1.4875
TMEM174	0.2645
IGSF3	0.7115
LRRN1	2.19675
LOC402117	0.069
SRPK1	-0.00633333333333334
LY6K	-2.541875
NFIA	2.034
PTCD3	-0.54175
LEP	2.24066666666667
PCDH21	0.0678333333333333
MAPKAPK2	0.167285714285714
NMNAT1	0.0733333333333334
LHFPL2	1.285
C9orf43	0.367
DIP2A	-1.00116666666667
ACTR8	-0.162625
CCDC34	0.29675
PTPN22	1.002375
ITGA3	-1.57825
FAM129C	1.149
RABGGTA	-0.522833333333333
UNC45B	1.02875
KIAA1033	0.15825
ZNF510	0.3415
CYP2D6	0.0823333333333333
SLC26A10	-2.0895
STX8	-0.49825
LUZP1	-0.158125
WDR89	0.391166666666667
EIF4G3	-0.2699
C5AR1	1.558375
ZNF623	0.345
A2M	-0.35475
TGM7	0.3055
GRPEL1	0.4625
LMNB2	-0.6133
ROCK2	-0.352833333333333
SNX16	1.3385
CCDC66	0.233
ANXA3	1.837
KIAA1609	0.3685
EED	0.41875
RNF32	1.07416666666667
HES1	0.7174
CLC	0.997166666666667
ISL1	1.18883333333333
KIAA0528	0.00612499999999999
MANEA	0.226875
C1orf61	-0.3205
hCG_2001000	1.40975
RAPGEF6	-0.355
KIAA0020	0.7085
NEIL1	-1.99975
C16orf45	-2.47625
RBM10	-0.747
C10orf125	-0.653625
MRS2L	0.90475
DNAH17	-0.789
C19orf10	-1.06725
C1orf160	0.0405
SLFN12	1.218
EXOC3	-1.05383333333333
HIST3H3	0.62925
NCOR2	0.00499999999999999
TNFRSF9	2.64
MFSD8	-0.387
ALX1	-1.50583333333333
NOL1	-0.6885
PODN	1.427
TIAL1	-0.7945
HIST1H1E	0.5785
NPY6R	0.349
TM4SF4	-0.0015
CORO2A	-0.0295
ETNK2	-1.12233333333333
APOE	1.6239
ANGPT4	-0.229
HDGF2	-0.948
G30	0.0485
ST8SIA4	1.08625
F2RL1	-1.421625
FAM19A4	-0.15
CCAR1	-0.148
B3GNT7	-0.2
OPHN1	-0.5113
DSCR6	-0.411
C21orf13	-0.5585
GAS2L1	0.52
RFX3	1.26583333333333
COPS4	-0.2775
BCHE	-4.90716666666667
BCL2	2.731875
HBZ	-3.5875
ARL13B	1.358875
MAPBPIP	0.729625
MYO15B	-1.16375
SPZ1	-0.14025
KIAA1324	-2.24366666666667
PLCL2	0.943375
C4orf29	-0.48725
WDFY2	-0.614125
ZNF284	-0.825
NAALADL1	-0.262
DUSP5	-0.397
PXDN	-1.466125
SLMO1	1.1515
TNXB	-0.4188
BIRC7	-0.65875
A4GALT	1.33883333333333
TIMM22	-0.72925
FAM110C	-0.88025
TOMM34	-0.442125
ABHD9	2.1345
ADAM32	2.54
CRHBP	0.8985
AQP2	0.367625
LOC130355	2.062
ZNF187	-0.3445
ZNF816A	0.264
F7	-0.740125
CNOT1	0.3054
SLC13A4	-0.886
ZBTB11	-0.21425
B3GALT5	-0.45875
EXOC2	0.0918333333333333
IRS1	-1.824
TMEM1	0.187
MRPL34	-0.1275
SAMM50	-0.24575
CDC42EP3	0.775625
HSF2	-0.9486
MFN2	0.5095
TSPAN7	-2.56416666666667
NUCB1	0.245666666666667
RHOH	-0.569
ARL16	-0.4705
TACR1	0.2975
SFRS5	-1.113
SNX25	-0.506625
RHBDF1	-0.731
PCDH18	2.22366666666667
HMG1L1	1.13325
MYO5C	1.190875
MAPK10	0.3135
LDHAL6A	0.199166666666667
NUDT12	0.344
NCAM1	0.050375
GLIS2	-0.1215
GGTL4	-0.4295
DAPP1	2.42625
ATF7	0.2515
KIAA0748	-0.67725
NFIL3	0.75775
TM6SF1	1.2459
SEZ6	0.26625
NANOS3	0.2675
DNAJA3	-0.345
CLDN6	-0.62
CIITA	3.6726
EPHA4	-1.11541666666667
FANCC	0.93225
CMTM3	-0.537375
PSG3	-0.426875
MRPL15	0.432
C21orf59	-0.75925
PLCXD2	0.212
C2orf34	0.195125
UBE2L6	1.75725
MED14	0.588333333333333
HP1BP3	0.4549
C6orf208	-0.335
TPBG	-0.311
OSR2	-0.2895
XPC	-1.17683333333333
KLHL7	-0.385583333333333
CCR3	0.259166666666667
AGTPBP1	1.426
PCSK6	0.8088
STAT5A	-0.4391
FAM18B	2.61425
LONRF2	-2.42983333333333
PTPN2	1.19025
SF3A3	-0.609666666666667
EFCBP2	-0.322
HCFC1	-0.687666666666667
AHNAK	-0.5903
ACTR5	-0.945
KIF14	-0.199571428571429
TENC1	-0.927
HEATR5B	0.637
YIPF2	0.304833333333333
MYEOV2	-0.00366666666666667
DUSP18	1.14475
KIAA1012	1.29975
AHR	0.513833333333333
C17orf53	-1.38883333333333
PTPRH	-3.5075
ATP6V1C1	0.3975
TAS2R3	0.09
LOC440356	0.6825
COQ10B	0.26525
PSMF1	0.398666666666667
SORBS2	2.32075
NFE2L2	1.02925
TMCO7	-0.426
SH3PXD2A	0.8678
SH2D2A	0.7495
SPINK5	-2.7525
MRPS24	-0.719
OPA3	-0.2425
TRAF7	-0.189
C4orf35	0.369666666666667
MT1G	1.387625
MGC39545	0.38175
HS1BP3	-0.2311
OR2B2	0.359
CHRM4	0.1005
SFRP2	1.25825
RIC3	0.5095
ART1	0.2455
C6orf1	-0.241375
DUS4L	-0.42575
C10orf104	0.82925
TNFAIP6	3.269
RTEL1	-1.74275
CCT4	-0.3751
ZNF709	0.58625
CHMP6	-0.650833333333333
UPP2	0.02
CYP19A1	-2.414625
CD151	-0.8545
NDUFA13	0.467333333333333
ARFRP1	-1.103
FAM26B	2.09725
CRYBA1	-2.1805
MRPL41	-0.935
NPFFR2	-0.395875
HRH2	0.286
SCAMP3	-0.573333333333333
MTMR6	1.2475
MTG1	-1.75283333333333
UBTD1	-0.145
CRABP1	-0.4825
FLJ33790	1.0277
KIAA1908	-1.35716666666667
GPR158	2.39425
PACSIN3	-1.11
OMD	1.619
CATSPER1	0.638
HOXB8	-2.89925
FBXO46	0.221
OAS1	2.7145
SVIL	0.88575
PHB2	-0.87025
ADCY3	0.6085
NDRG2	0.0111666666666667
ERMAP	0.7073
APBA2	-1.42133333333333
IGSF9	0.9045
WNT6	0.2125
MYCBPAP	0.81275
ATP2B2	-0.0314
CPVL	0.1264
TRAM2	-0.76975
NOP5/NOP58	0.63825
ZNRF4	-0.02075
TLK1	-0.447125
MTMR12	-0.413357142857143
ZNF384	-0.415333333333333
FAM9B	-2.621
RPN1	0.8341
PMVK	0.0605
EIF3D	-0.1889
SIX2	0.39675
HPS1	0.865071428571428
RNF7	0.427
PSKH2	-0.024
KCTD13	-0.0833333333333334
CSMD3	-0.4168
FBF1	0.135
IL8	-2.599625
SERPINB13	0.203833333333333
FBXL20	-0.2725
BLR1	0.12
SH2B1	-0.702666666666667
RFNG	-1.195875
RAB20	0.888833333333333
RBM7	-0.3405
POLR1A	-0.485833333333333
TMPRSS4	-1.69025
TAF9	-0.600625
TERF2	0.558166666666667
TNFRSF1A	0.451166666666667
ACADVL	-1.85483333333333
GTF2H5	1.647
EDG8	-0.0913333333333333
C9orf140	-2.269875
UST6	-0.72
ZBTB8OS	0.62325
ZNF710	0.342
GPR174	0.1035
ATP6V0A2	0.77025
KIAA0319L	-1.50125
XKRX	-0.212
DOPEY2	0.7611
SDHD	0.109416666666667
SUMF1	0.3975
OSM	3.493
OPN3	-0.36
DAGLB	-0.859833333333333
PPFIBP1	-0.2332
TRIM63	-4.77225
C10orf53	-0.3385
LYPD3	-0.623
BCL7A	0.424375
AGER	-0.970833333333334
TCF19	0.518
SAT2	-0.499
PFTK1	1.08883333333333
GABRE	-1.885875
C15orf38	1.3825
FIS1	0.068
KCNV2	0.0995
CLPS	0.34
PPCDC	-1.060625
FOXN2	0.9325
NT5E	-2.4946
CD83	2.69575
IL18	2.689625
VPS16	-0.66025
IGFBP2	-3.1975
NOTCH2	0.83975
SIGLEC1	3.519125
CD93	4.911
SULF2	-1.24725
CEP164	-0.6945
P53AIP1	0.1965
TOR2A	-0.4925
ZNF136	0.1155
MGP	3.2577
CCDC144A	-0.296
TRPC1	-1.45866666666667
SMS	-0.576666666666667
MAPK7	-0.559166666666667
RRAGC	1.2475
PARD6A	0.0575
NUB1	1.62733333333333
SYNGR4	0.0125
OR11H12	0.342
WIF1	4.210375
GCH1	1.664
OR11H4	0.257
SLC44A5	-0.1935
GPRIN2	2.38816666666667
LOC401431	0.696
CPA4	-2.6328
MELK	0.116111111111111
IL15RA	2.44925
CUL3	0.382375
HMBOX1	0.2055
PODXL	-0.816
CCT6B	-0.472833333333333
COMTD1	-0.60325
MUC20	0.845
GPX2	-3.579125
ITK	0.709125
FBXL5	1.1795
C13orf27	0.815
DEFA5	0.668
TRHDE	-0.278
MTP18	-0.103833333333333
UQCRQ	-0.8127
ITGB2	2.27975
CSRP2BP	-0.494
TAS2R44	0.647
PHPT1	-0.048875
FAM44C	-0.0495
ERH	-0.0865
MPHOSPH1	0.338833333333333
MORC1	-0.5305
PARVB	0.333
LAMA1	-1.19675
PGBD3	0.25525
GIMAP6	4.58875
AREG	-3.44
LIPT1	0.65225
MGC99813	-1.695
C1orf201	0.554
GRIN2A	-0.8394
MAN2C1	-2.25675
NSUN5	-1.102
SF3B5	-0.295
MYC	-0.2319375
NRXN1	-0.669166666666666
ZNF18	0.1845
SPDYA	0.634375
SLC37A1	0.49
DECR2	-0.912
ANKRD38	1.356375
SPTLC3	-0.134
SUPT16H	-0.624375
DTWD2	-0.1685
ULBP1	-0.3245
ZADH1	-0.304333333333333
OIP5	-0.8165
IL10RB	0.0988333333333333
OTUB2	-0.31625
VWA3A	0.313
SPIC	2.22383333333333
OR6C4	0.283
PSCD4	1.81933333333333
DPY19L2P2	-2.5215
TRAPPC6A	0.158
C21orf2	-1.52616666666667
CEMP1	-0.62425
LIN7B	-0.7295
E2F7	-0.578
VCP	-0.23675
LAMA3	2.20425
BGN	1.5045
GPR160	-1.01933333333333
COCH	-0.435666666666667
GPR81	1.03716666666667
APOBEC3F	0.8425
tcag7.1017	-0.87525
C1orf32	0.447
SCGB1D2	2.576
FLJ43987	-0.0845
C6orf170	-0.12875
KLK9	0.1595
GPD1L	-1.153625
VPS37B	0.52625
ATG3	0.231833333333333
ADAMTS17	-0.558
KLHDC2	-0.830166666666667
NDUFV2	0.00250000000000001
BLK	-2.72775
MATN4	0.396
GPM6A	-0.158375
GBP4	4.94616666666667
TMEM162	0.289333333333333
PKP2	0.5525
HRASLS	2.977
MMP1	0.7305
SFXN3	-0.4823
FSD1	-1.54316666666667
ST6GALNAC3	-0.369666666666667
CA12	-1.6505
NCOA6	0.303
C19orf58	0.6122
PPP4R1	0.6035
MAN1A2	0.856666666666667
IKBKAP	-0.96325
UPF1	-0.1
KIAA1219	-0.1655
WNT16	0.0974
SNW1	-0.274875
IL18RAP	4.9185
RPP30	0.3355
CDC40	-0.0780714285714286
SETD3	0.443
SLAMF6	0.9525
ELK4	1.3335
TRIM47	1.48416666666667
ACOX3	0.664875
TRIM6	-1.027625
KIAA0372	-0.339
TP53AP1	0.129875
SMURF2	0.0435
ADAD1	0.41075
EBP	-0.6032
KRTAP13-2	-0.0055
FLJ36874	0.2905
TOR1A	-0.258666666666667
P2RY4	-0.341
GPBP1	-0.143
TRPV1	-0.253625
ADAMTS12	-0.358
PES1	-0.704
ATG4A	0.5345
MAGEA10	-4.66275
WFS1	-0.0395
CC2D1B	-0.2315
PABPN1	-0.222125
SLC25A30	0.5875
SLCO1C1	-0.319
SLC22A5	-0.2145
KIF23	-0.639333333333333
SYN2	-0.0303333333333333
ASPN	6.43133333333333
CENTG2	0.5065
QSOX2	-1.575
FLJ10815	0.172166666666667
STK24	-0.160125
SPEG	-0.6429
STK10	-0.0368333333333333
DACT2	0.4145
AAAS	-0.84425
SSX3	-1.0905
ABCD3	0.6798
C4orf12	-1.37125
PARVG	1.96116666666667
FIG4	-0.3005
C9orf46	3.0375
TMCO6	-0.407
IGHMBP2	-1.42825
DUS2L	-1.08883333333333
FAM3C	0.9998125
TMEM16D	-1.250375
DCTN4	0.46575
KCNH3	0.81125
EIF2AK2	1.80725
AP1S3	1.1085
CST4	-0.319
PAM	0.361375
NUTF2	-0.18875
CITED2	-0.2396
SLC39A4	0.34825
C2orf52	-1.041
GRM3	-0.28375
C12orf49	0.671625
CCDC49	-0.1927
GRAMD1B	-0.5445
FNDC4	-0.62625
SIAH2	-0.26475
GDPD4	-0.152
C21orf87	0.291375
ATP5A1	0.583833333333333
C16orf63	0.04625
LOC388135	-1.48533333333333
ATP5J2	0.046625
MMP3	-1.45625
EMID2	-0.36275
CRHR1	0.18625
WDR70	-0.47925
C13orf31	2.76325
ZFAND1	0.60725
CCL18	4.6185
C3orf49	-0.9035
RINT1	-0.3935
KIAA0408	-0.6995
F13A1	3.0219
SLC10A1	-0.0738333333333333
OGN	-1.576
GIPC2	-2.11533333333333
XPO6	-0.8585
LCE1A	0.341
FMR1	0.8478
LOC374920	-0.1975
DUSP3	-0.07475
ANKMY1	-0.84325
C7orf50	-0.708
BBS9	-0.4335
UNC119B	-0.028375
C9orf72	2.02175
MGC35440	1.0785
ENTPD6	-0.3675
PPP1R2P9	0.91925
ERCC4	0.2105
FAHD2B	-0.659
HMHA1	-0.1895
HACL1	-0.71825
RAD23A	0.253333333333333
FAM83B	-0.7685
PPP5C	-0.728
RNASEH2C	-0.6585
C9orf153	-0.323
SCAMP4	-0.44275
GHITM	0.47
NDUFB7	0.872875
ADCYAP1	3.356
SP110	2.17116666666667
MAP3K7IP2	0.24975
DHH	-0.0695
AGRN	0.228214285714286
WDR33	-0.0838333333333333
CEP290	-0.3225
PRPS1L1	-1.05083333333333
KLRA1	-0.563
GPR97	0.285
CHD7	-0.09
TLR10	2.0345
SLC30A8	-0.6025
HIC1	0.355666666666667
IAPP	0.096
RXFP4	0.45675
GP1BB	-2.24175
SHQ1	0.289
NKX2-3	0.112666666666667
API5	0.33875
FTHP1	1.068
MOV10L1	0.4655
TRIM6-TRIM34	2.17066666666667
ADHFE1	1.29175
FAM117A	-0.052
DDI1	0.00483333333333332
CDON	0.626333333333333
TRIM73	-1.216
IGKC	4.3075
MMP14	-0.31525
DYNC1LI1	-0.106
C11orf66	0.27425
TRBV3-1	-0.60225
FASTKD5	0.336
BIVM	0.16825
LHX4	-0.79575
CXCL2	0.8393
RAB2B	-0.5355
IZUMO1	-0.54
MAP3K15	-1.486625
FAM19A2	0.715
ZC3H8	0.382833333333333
ZMAT1	0.92575
SPINK5L3	-0.47875
SLC10A6	-0.048
APPL2	-0.634125
CARD10	-0.421166666666667
LOC402176	0.804625
EEF1D	0.6514
RAB6A	0.7717
C12orf5	-0.4375
PAPOLG	0.19075
MSRB2	0.5295
BCR	-0.130722222222222
PUS3	0.0075
TIAM2	1.611
ZNF317	0.2005
CHD2	0.154714285714286
FZD5	-1.03918181818182
NUDT8	0.02775
ZNF763	0.5065
PRC1	-0.438444444444444
ABCB9	0.754
SPATA3	0.228
TRAK2	-0.021625
STAB1	2.408
LRRTM2	0.197166666666667
psiTPTE22	-2.48125
DBI	1.3885
SERPINA11	-3.057
NAT5	-0.199
C20orf58	-2.23775
RPS6KA4	1.10566666666667
FLJ90650	-0.5175
TGFBRAP1	-0.333
CHRDL2	1.952
FAHD2A	-0.341166666666667
CNTN1	0.4205
BBS4	-1.0231
TMEM181	0.0455
MINPP1	0.466
MPHOSPH6	-0.148166666666667
HOXC10	-1.5695
ITPKB	1.229875
CLPTM1L	-0.994125
MEOX2	2.82783333333333
ATP6V0C	0.2605
PRPF8	-1.05816666666667
TMC5	-0.6625
FKBP3	-0.97575
PLEKHB2	0.06675
OR4D6	0.46
ZNF544	-0.0481
D2HGDH	-1.32925
RPL18A	0.2964
HEL308	-0.1565
MPP6	-1.20475
TCERG1	-0.5955
KRT16	0.331833333333333
KLF17	-0.68325
KLF5	1.219125
CDR1	1.595
VCX3A	-3.753
FBLN2	1.003875
C14orf104	-0.09725
HBE1	-4.917
OR4S2	0.093
C1orf108	-0.5475
ROBO4	2.79516666666667
CPEB4	-0.155
C11orf80	-0.863166666666667
BCKDHA	-0.264666666666667
MYOC	0.167
GIF	0.2125
CKMT1A	1.623
RPL3	-0.2035
THBS1	0.48775
APOO	0.52775
ARMCX1	1.449
HSZFP36	0.77925
SNAPC5	-0.06125
EIF4ENIF1	0.5355
ZNF433	-0.36975
TNFRSF21	0.217625
TMPRSS7	-0.267
SPATA18	-0.2762
HPDL	0.23
MKL2	0.3238
TBX3	-1.51976923076923
C21orf93	0.0581666666666667
DAXX	-0.08175
ELMO1	0.841125
RGS13	1.11
TAF11	0.12825
UNC13A	-1.93325
LOC653314	-0.8567
ORC3L	-0.30475
IMAA	-3.225
TARBP2	-1.44675
CABIN1	-0.4625
TRIOBP	-0.0693125
HIST1H2AC	1.762
RGS22	-1.34166666666667
NCOA1	0.766833333333333
IL25	0.919
SNCG	-0.492
GPR6	0.401
AMDHD1	-1.5785
CHEK2	0.000125000000000007
C6orf142	0.17275
DRD4	-1.31275
C14orf68	-1.14425
GDF11	-2.15625
SEMG2	-0.602
CD247	1.58425
CDAN1	-1.002
RBMX2	0.220333333333333
TGS1	-0.424
OIT3	2.20725
SYF2	0.66175
MCM4	-1.21775
PKHD1L1	1.215125
CEP192	0.854833333333333
IFT88	0.60775
RPL9	0.184285714285714
RAB32	0.5975
DDX43	-1.658
P2RX2	0.129
OR5D18	0.7985
UBE1	0.0515833333333333
SLC24A1	0.1685
ARHGAP5	-0.319
CETP	-0.36275
KIAA1731	0.206166666666667
SLC9A4	0.306
PTPN6	1.15075
BAHD1	0.0165
GRIK3	-0.409
CACNB2	-0.7868
PDE10A	1.54225
DGCR14	-0.31925
PCDHB9	-0.347833333333333
RHOQ	1.134
MAP3K4	0.2545
KTI12	0.0825
RPL23AP13	-2.56425
GNG11	-1.462
CLCN3	-1.23116666666667
GPAM	-0.762875
VSTM2A	0.045
SLAMF7	4.38983333333333
INTS2	-0.65725
PPP2CA	-0.5198
LRP12	1.59786666666667
SEC14L2	-0.330777777777778
DKFZP586H2123	0.8875
MC3R	0.056
CIRH1A	-0.844833333333333
HIST1H2AB	0.951833333333333
POLH	-0.87525
MGC16703	-1.1
SNAPC2	0.4105
FILIP1L	0.70825
RASGRP4	0.4625
LRRC1	1.01525
GAS1	2.63825
PRAC	-1.103
DGKA	-0.329333333333333
NT5C3	0.01825
PEG3	-4.52108333333333
NADK	-0.99025
PRR17	-1.2515
LOC374569	-0.21325
SGSH	-1.03166666666667
NLRP8	0.2415
GALT	-0.8548
MCF2	0.6515
ZNF263	-0.8005
TACSTD1	1.2885
TYR	-6.2034
ATP6AP2	0.776
RNUXA	-0.323
ABHD10	0.1355
GDPD2	-0.89525
SLC35C1	0.58575
UBE2A	0.145875
HERC5	2.15283333333333
FAM112B	-3.4435
FBXL16	-2.9225
DKFZP434A0131	-0.878
ELA3A	-1.6785
RBM41	-0.290625
HAO2	-0.1565
RNH1	-0.622875
SHANK2	0.693666666666667
OSBP2	-1.4155
DAK	-1.88316666666667
C3orf58	2.582
TCL1B	-1.0045
KBTBD2	-0.29175
SUGT1L1	0.41025
UBE2E2	1.25066666666667
MYL9	1.685
CDC23	-0.419666666666667
PBXIP1	0.5506
CXorf40B	-0.2815
NBL1	0.87325
RTBDN	-0.5005
RAB11FIP5	-0.748625
TTTY13	-0.2025
SCOTIN	-0.511666666666667
SOHLH1	-1.321
CDKN1A	-0.3065
NCK1	1.97025
ZNF550	0.36875
SAPS3	0.46775
SPIN3	0.345
MAGEE2	-0.1225
MIS12	-0.611666666666667
OR8H2	0.4405
KIAA0774	-0.210166666666667
UNC5D	-1.2185
CUL7	-1.48366666666667
LIPC	-3.0895
DIO1	-2.42475
C20orf11	-0.1367
CTRL	-0.1
HS3ST2	4.571
PAK4	0.212833333333333
CCRL1	2.53775
RNF10	0.1435
ZNF567	0.7705
ZNF660	-0.691
TCEAL3	0.73125
MAGOH	1.77566666666667
CENPB	-0.529333333333333
C19orf7	0.038875
LOC388965	0.1745
ZCCHC13	0.3475
JMJD1A	-0.2397
HIST1H4H	1.0265
TBRG1	-0.8505
GPC3	-4.297125
TAF1C	-1.153
EBNA1BP2	0.1335
CIAPIN1	-0.1505
PDGFRA	-0.549944444444444
CSTB	0.18325
CENPI	-0.752833333333333
GTF2E2	0.298333333333333
RPP21	0.5745
CCNF	-1.15033333333333
KCNQ3	2.154
FAM79A	0.84975
SLC22A12	0.2085
NOVA1	-1.446
FZD3	0.5281
AKAP8	0.1065
SOCS5	0.680375
CFDP1	-0.0355
DLG5	0.40175
PGM5	0.385916666666667
C1orf144	0.55275
HDAC10	-0.9055
RND2	-0.61275
C20orf199	-1.46675
RNMT	0.031125
SLURP1	0.33975
ASTN1	-0.445125
SH3BGR	0.44325
MYCL1	0.182625
ZHX1	-0.531333333333333
CENPK	-1.6915
FOSB	-0.2904
LOC643406	0.594875
C2orf59	-1.225375
TMEM135	-0.5065
SLC27A2	-2.004
KRT33A	-0.587
OVOL1	-0.172625
PAMCI	-0.938
S100A7	-0.814
ZNF789	-0.0075
HARS2	-0.47725
RPL23A	0.385666666666667
TCF23	0.25875
UPF3B	-0.1975
C17orf78	0.3335
HLA-DOB	2.94233333333333
C14orf142	0.542333333333333
TEKT5	-0.161166666666667
DMWD	-0.025
POLD1	-0.634333333333333
GSCL	-0.506
CALD1	0.3787
SCRT1	-1.46766666666667
AIG1	-0.18525
UNC84B	-1.52375
ZNF404	-0.801
TMED6	-2.67025
KIAA1462	0.0585
LRRC27	1.01883333333333
PYGO1	0.1325
PIGU	-0.446833333333333
ALAS2	-4.1555
WRNIP1	0.19175
CNNM3	-0.451
ZNF2	0.28075
ST3GAL5	0.423
MRPL23	0.55175
TSSK6	-0.35575
PSMA6	-0.00575
C16orf70	0.29925
KIAA1602	-0.7315
ALMS1	0.693166666666667
DCN	2.15525
TMEM132D	-0.66525
SUCLG2	-0.3685
ABHD14A	-0.9915
DEXI	-0.1285
AMPD2	-1.48166666666667
IFNAR2	0.47
CYB5A	1.1346
TLOC1	0.25825
NXF5	-0.753333333333333
NRBF2	0.767375
KCTD3	-0.081
ITGAE	-0.438
SLC30A3	-1.74983333333333
ZRF1	0.05
IFRD2	-1.001875
XAB1	0.19
PYCR2	0.0281666666666667
SERPINB3	-3.1655
TMLHE	0.0612
GEFT	-1.66425
ABCA5	0.172
EMR4	0.134666666666667
TSFM	0.108
HIST3H2BB	0.74625
ARHGEF19	0.05025
TSPAN17	0.335833333333333
ABCC8	-0.753
MAP1S	-0.1415
C22orf36	-0.958
BNC2	-0.753142857142857
HIST1H4A	0.895
NDUFS3	-0.351666666666667
WDR3	0.336
XKR4	1.2375
TTC33	-0.559714285714286
STMN2	3.62
CPN2	-0.934
HSPC105	1.7875
PCOLCE2	1.84775
C3orf55	2.6675
KLHDC9	1.263
TBC1D23	0.440625
ATXN2L	-0.955166666666667
MAP2K3	0.0430833333333333
SCAP	-1.3055
ZNF486	-0.167
C20orf96	-0.11825
NARS	1.102
ADAMTSL1	-0.801714285714286
PRCC	0.138166666666667
CCDC126	1.33566666666667
ZNF675	-0.55825
CALCOCO1	-0.09525
ANKRD43	1.95275
CWF19L2	-0.0451666666666667
ZBTB32	2.90766666666667
BRAF	0.546
ODF4	0.4845
MGC14376	0.09
HORMAD1	4.1035
AAK1	-0.227916666666667
PEBP1	0.771333333333333
TNFSF5IP1	0.789666666666667
DKFZp564N2472	0.41875
RMND1	-0.161125
IGKV1-5	4.27375
COL1A2	1.74033333333333
SERPINA5	-4.726875
AANAT	0.655
C19orf21	-2.7945
GEMIN5	-0.321
UBR4	-0.447
LTBP3	0.153666666666667
AMHR2	-1.9995
PROCR	-0.667
MYBBP1A	-1.46175
C20orf39	-0.109666666666667
ZNF697	-0.614
PASK	-0.6992
ZNF776	-0.0753333333333333
RFXDC2	-1.116375
KIAA0467	0.07375
C10orf96	-1.53966666666667
ZNF503	-0.68325
GULP1	-1.472
KCNE4	-2.07383333333333
DKFZp434K191	-0.7835
LOC196913	-0.007
BHLHB4	-2.41
CH25H	0.23925
LOC81691	-0.596166666666667
ALPL	0.163928571428571
COL12A1	1.583375
FOLR3	-1.8315
GPR123	0.11825
TRIM62	-0.296857142857143
ABLIM1	0.6745
MAST3	-0.30525
RHBDD1	0.6335
LOC338809	0.574
RYBP	-0.63425
TTC26	0.205375
ZNF22	0.749666666666667
ISCA2	-0.364
RDM1	0.67675
PIGM	0.35
GNB3	-0.7785
ACTR2	0.8141
HMGB1	0.94715
EDG1	2.51316666666667
SOAT2	-3.6935
OR10AD1	0.2795
RAP1GDS1	0.119416666666667
LCE1F	0.149
ESM1	-1.23675
RCN3	1.309
CREBL1	-0.502
DBNL	-1.4555
PTGER3	1.1375
USP30	-0.375
BCL2L12	-0.8365
KIF26B	1.97875
ZNF416	-0.434
ZNF225	-0.0955
C17orf70	-1.352
ZNF554	0.000750000000000001
RAE1	-0.836166666666667
TNIK	0.473166666666667
ACTN3	-0.362
MGC45922	-0.652
CCNA1	0.734
RYK	1.151
IL26	0.0605
LRP3	-0.361166666666667
QARS	-1.51425
SOX7	0.741714285714286
BID	1.366
OR2S2	-0.0825
CXCL14	3.4915
C11orf47	-0.7455
MGC29891	0.821
HSPB8	-0.2081
PRDM14	-1.7845
NUFIP2	0.97975
MNAT1	-0.757
ZDHHC2	0.83
MBNL2	-0.170125
ADD3	1.127125
CSNK2A1P	-0.20825
KLK6	-1.6475
TMEM111	-0.4401
KIAA1279	0.945
NUBP2	-1.25383333333333
RAB42	0.27325
ID3	-1.6547
TM9SF1	-0.6345
MDP-1	-2.0795
POU4F2	-0.362
IQCK	1.552
C16orf14	-0.986
CAPN3	-1.57275
FAM43B	-0.893
RECQL	0.0905
AP1G1	0.477928571428571
CTNNBL1	-1.34183333333333
ECHDC1	0.0295
SMARCC1	-0.67
FOXQ1	-2.22975
GNAI3	0.209666666666667
POLG2	-1.3305
CD4	1.854875
ITLN1	2.09675
EBI2	4.44575
IRF1	1.57325
PTPRE	2.421
PTK2B	0.56775
NXNL2	-0.4055
SOX4	0.806388888888889
TSPAN3	-0.299166666666667
SH2D1A	-0.410166666666667
C8orf58	-0.7245
USP20	-1.96325
DUSP22	-0.13
CALB1	-1.3755
L3MBTL2	0.523333333333333
MCRS1	-0.946
TMEM118	-0.757666666666667
C18orf8	1.35816666666667
FLJ10241	-0.375625
GJA12	0.597
PKD1	-0.916166666666667
ZFP3	0.697
JAM3	-1.97525
LAPTM4A	0.7648
DIRC2	1.0345
KIAA2022	2.378
MYOM1	0.223166666666667
TRPM8	-1.3385
MOP-1	0.4605
PHKG2	-0.34525
ZNF650	1.266125
KIAA1522	0.56375
PSG8	-1.11183333333333
DDX19B	-0.1445
MOBKL1B	1.14125
DIAPH2	1.03675
PTPN12	0.76775
CLN8	-0.9635
CRYZL1	-0.717333333333333
CRY2	-0.0470833333333333
FCGR2B	5.059
PNPLA4	0.81775
ZNF454	1.4155
DKFZp434B1231	-0.106
CLDN11	-0.1025
RFWD2	0.3855
