Hybridization REF	TCGA-BH-A0C7-01B-11R-A115-07
ITGAE	-0.458333333333333
SLC30A3	-1.87166666666667
ZRF1	-0.4935
IFRD2	-1.269625
XAB1	0.013
PYCR2	0.434
SERPINB3	-4.5655
TMLHE	-0.34
GEFT	-1.32025
ABCA5	-0.63275
EMR4	0.154
TSFM	0.10325
HIST3H2BB	-1.15775
ARHGEF19	1.5525
TSPAN17	0.2665
ABCC8	3.48275
MAP1S	0.657833333333333
C22orf36	0.38925
BNC2	0.830571428571429
HIST1H4A	-0.7265
NDUFS3	-0.0578333333333333
WDR3	-0.784166666666667
XKR4	-0.54525
TTC33	0.0702857142857143
STMN2	2.34425
CPN2	-1.15066666666667
HSPC105	-1.21375
PCOLCE2	-2.895
C3orf55	1.3975
KLHDC9	2.97883333333333
TBC1D23	0.3285
ATXN2L	-0.71375
MAP2K3	-0.791083333333333
SCAP	-0.70575
ZNF486	0.7075
C20orf96	-0.88825
NARS	-1.02425
ADAMTSL1	-1.30907142857143
PRCC	0.716833333333333
CCDC126	3.01191666666667
ZNF675	0.605
CALCOCO1	0.478
ANKRD43	3.218
CWF19L2	0.201666666666667
ZBTB32	2.13733333333333
BRAF	1.231
ODF4	-0.00025
MGC14376	0.724166666666667
HORMAD1	-2.609
AAK1	0.0691666666666667
PEBP1	0.732833333333333
TNFSF5IP1	-0.583166666666667
DKFZp564N2472	0.28025
RMND1	-0.21875
IGKV1-5	3.98975
COL1A2	2.81758333333333
SERPINA5	1.045
AANAT	0.277
C19orf21	2.01883333333333
GEMIN5	-0.18575
UBR4	-0.259
LTBP3	0.694833333333333
AMHR2	-1.672
PROCR	-0.31675
MYBBP1A	-0.63825
C20orf39	0.596333333333333
ZNF697	0.041875
PASK	-0.0271
ZNF776	0.932666666666667
RFXDC2	-0.5315
KIAA0467	-0.27925
C10orf96	-2.588
ZNF503	-1.546
GULP1	-0.97375
KCNE4	2.0105
DKFZp434K191	-1.7365
LOC196913	-0.158
BHLHB4	0.1915
CH25H	0.8595
LOC81691	0.851833333333333
ALPL	0.547714285714286
COL12A1	2.290375
FOLR3	-3.03416666666667
GPR123	0.081
TRIM62	0.720857142857143
ABLIM1	0.189666666666667
MAST3	0.25025
RHBDD1	0.327833333333333
LOC338809	0.093
RYBP	-0.239
TTC26	0.2605
ZNF22	-0.416333333333333
ISCA2	-0.33875
RDM1	0.24325
PIGM	1.2825
GNB3	-1.289
ACTR2	0.4729
HMGB1	0.9691
EDG1	2.64216666666667
SOAT2	-3.37075
OR10AD1	0.698
RAP1GDS1	0.517083333333333
LCE1F	0.848
ESM1	-0.0775
RCN3	2.00675
CREBL1	-0.102
DBNL	0.0133333333333333
PTGER3	2.165
USP30	0.319166666666667
BCL2L12	-1.2775
KIF26B	2.45675
ZNF416	-0.3255
ZNF225	0.16
C17orf70	0.17925
ZNF554	1.37775
RAE1	-0.7355
TNIK	0.443
ACTN3	0.2965
MGC45922	0.1935
CCNA1	0.0848333333333333
RYK	0.312666666666667
IL26	-0.1035
LRP3	0.466333333333333
QARS	-0.87475
SOX7	0.7725
BID	-0.650625
OR2S2	0.754
CXCL14	2.8675
C11orf47	-0.27
MGC29891	0.783
HSPB8	2.4723
PRDM14	-2.141
NUFIP2	0.132
MNAT1	0.378375
ZDHHC2	-1.56225
MBNL2	2.191875
ADD3	-0.999125
CSNK2A1P	-0.98525
KLK6	-1.52966666666667
TMEM111	0.5707
KIAA1279	1.187
NUBP2	0.422666666666667
RAB42	-0.37175
ID3	-1.3637
TM9SF1	0.134
MDP-1	-0.423
POU4F2	-0.02125
IQCK	1.149
C16orf14	-0.55
CAPN3	-1.823875
FAM43B	-0.01175
RECQL	-0.67775
AP1G1	-0.309285714285714
CTNNBL1	0.255166666666667
ECHDC1	0.613166666666667
SMARCC1	-0.5652
FOXQ1	-1.233625
GNAI3	0.3965
POLG2	-0.71325
CD4	0.8135
ITLN1	-0.643
EBI2	4.06075
IRF1	0.749
PTPRE	1.9339
PTK2B	-0.56575
NXNL2	-0.0555
SOX4	1.337
TSPAN3	-0.104
SH2D1A	-2.724
C8orf58	-0.751833333333333
USP20	-0.63875
DUSP22	-1.17033333333333
CALB1	-3.43433333333333
L3MBTL2	0.622666666666667
MCRS1	-0.47475
TMEM118	-0.098
C18orf8	-0.176
FLJ10241	-0.253375
GJA12	0.3605
PKD1	-0.5115
ZFP3	1.03
JAM3	-0.674
LAPTM4A	1.444
DIRC2	0.184
KIAA2022	2.1065
MYOM1	0.229833333333333
TRPM8	-3.02233333333333
MOP-1	0.3455
PHKG2	0.08975
ZNF650	1.428375
KIAA1522	0.809
PSG8	-1.74883333333333
DDX19B	0.0255
MOBKL1B	0.2645
DIAPH2	-1.21225
PTPN12	1.10775
CLN8	-1.2867
CRYZL1	-0.236333333333333
CRY2	0.494166666666667
FCGR2B	3.35133333333333
PNPLA4	1.133625
ZNF454	0.233
DKFZp434B1231	-0.093
CLDN11	0.5122
RFWD2	0.407333333333333
CIB2	-0.0705
MXRA8	3.15075
HRK	-1.372
MAML2	-0.5345
C4orf31	-1.1765
C6orf192	-0.1055
COG6	0.499375
FAM5B	-0.69575
NFATC1	0.4902
SEPT10	-0.4285
SCYL1	0.1308
RPP40	-0.50875
SCOC	1.3737
KIAA1450	0.62525
CTDSPL2	0.11875
TBX5	2.19683333333333
NAPG	-0.55975
RHD	-5.03425
C14orf45	1.10566666666667
ZBTB22	0.7975
PLCG1	-1.241
ANKRD10	-0.078125
AQP7P2	1.61425
TAGLN2	0.431333333333333
HTR2C	-1.94066666666667
SLC16A7	-1.03833333333333
C17orf83	-0.66575
TSGA14	-0.0820833333333333
MDH1	0.16525
PPP3R2	0.235833333333333
DCBLD2	-1.79685714285714
RBM33	-0.39125
DPH3	-1.39925
SYT10	-0.713
FMO4	1.81125
THYN1	-0.61
DRD5	-2.721
OTOR	1.086
PGRMC2	0.2579
KATNAL1	0.7615
PAQR6	-0.89975
UBE2I	0.0405
C14orf28	-0.13425
C8orf70	1.265
FLYWCH1	0.183375
ANGPTL3	-1.45266666666667
GLRX2	0.034
ATP11A	-0.1375
ARL5B	0.306
MUC16	-3.2725
SLC25A5	-0.795428571428571
ACRC	-1.857
MYO1C	0.05425
FAM89B	1.0185
FAS	0.45525
KIFAP3	1.273
GLRA2	0.743
BTN3A2	0.1832
CNKSR3	-1.380125
CSTF3	0.037
ARPM1	1.02875
KIAA1530	-1.1745
C9orf150	-0.7485
PRKCI	1.06275
tcag7.1015	-1.07125
SOD3	-0.73175
ZNF574	0.211
CYP21A2	1.00325
RPL12	-0.3
COMMD2	-0.58475
WIZ	0.9925
LOC344405	-1.228
ALDH4A1	-0.261647058823529
CRYAB	1.821
COPA	0.719033333333333
PCDHGA7	0.254666666666667
KIF11	-0.263333333333333
RASD2	-0.5715
SLC26A3	1.962
ZNF175	-0.475
JAKMIP2	-2.740875
C8orf4	1.3725
PTHLH	4.01775
SLC40A1	1.44083333333333
OR7D4	0.204833333333333
PCDHB17	-0.196
CD36	3.29585714285714
C6orf203	0.8572
PRKG2	0.333
LOC400566	0.87925
ANAPC13	-0.13025
SLCO3A1	-1.17825
ZNF692	-1.093
FANCL	-0.0165
SH3GLB1	0.2285
C12orf61	-0.1855
KBTBD6	-0.30175
SUPT5H	-0.14175
XRCC6	-0.4129
HUS1B	4.7733
FAM133B	-0.119785714285714
LOC728276	-0.394
KCTD18	0.14675
SOS2	0.587166666666667
CCDC99	-0.90625
C1QTNF5	3.7785
NNAT	0.374
USP16	0.23125
LARS	-0.55625
ZBTB2	0.1865
ABO	-0.166333333333333
TRAF3	-0.694
GALNT5	-2.1295
NAP5	1.3435
ALG14	0.11
KIAA0515	-0.174076923076923
WDR75	-1.4825
TEX261	-0.426
LY86	0.20675
LOC389072	-0.8285
FLJ13611	0.61825
MRGPRX2	0.556
SNRPA	-0.971625
OR2G2	0.4085
GPRASP2	0.56625
C7orf42	0.4365
C9orf163	-0.4945
CYP11B2	0.239
FCRL3	1.22683333333333
PRDX1	0.3655
FGB	-7.09966666666667
COX17	0.522666666666667
C16orf33	0.73475
PIWIL1	-0.294166666666667
FOLR1	-2.84133333333333
KIAA0082	-0.377
FREQ	-0.580166666666667
TMCC2	-1.2115
TCF12	-0.25325
ZNF721	-0.5425
FAM130A2	0.6965
POU4F1	-1.55225
SNRPF	-1.48425
SGIP1	1.53333333333333
ZNF641	0.567666666666667
EMG1	-0.63625
PRRG4	1.6385
HIRA	-2.37075
MYNN	0.4895
AEBP2	-0.283166666666667
TBXA2R	0.7945
ISL2	-1.20616666666667
PCDHB11	0.7565
RNF144A	-0.057125
MARCH5	0.61125
DULLARD	-0.538333333333333
DCLRE1B	-0.076
ITGA8	0.1675
TP73	0.575625
PRKCD	1.48775
NDUFB4	0.17475
ATP13A4	0.645875
ANTXR2	-0.514666666666667
COL4A3	-1.0635
MYO10	-1.9042
SLC6A18	0.40025
PEX1	0.36
TMEM74	-1.95066666666667
RBM19	-0.324
TAPBP	0.90005
RUNX1	0.66175
MID1	-1.95666666666667
GPR64	-1.17783333333333
RASEF	4.25
GABRG1	-0.131857142857143
MYO16	-0.2045
DBF4	-1.074
TSHZ2	2.8885
RIPK2	-0.022625
PPTC7	-0.130166666666667
KIF4B	-0.207
LRRC31	0.453125
ZNF540	0.783
EFNB3	-0.084
LOH12CR1	-0.3045
STON2	0.865833333333333
GLP1R	0.3585
CSTF2T	0.442125
IREB2	-1.041
GRSF1	-0.5645
PDCD7	-0.792
LRRC43	-0.2515
CNR1	0.442333333333333
IL1F7	-1.1275
C12orf64	-0.196666666666667
FAM69B	-0.703
NR2E1	-2.889
MS4A6A	2.3709
FTL	-0.646
C7orf36	-0.539
PCLO	1.9887
DYRK2	0.589833333333333
ARIH2	-0.908875
SAMD7	0.5605
SCNN1D	-0.4305
SLC32A1	-1.054625
C22orf25	-0.3235
MRPS18A	0.4138
GPR112	0.8105
EARS2	-0.82725
ERN2	0.014
ATPBD3	-0.521666666666667
PRH2	-0.504
CDKN2D	1.1325
PGLYRP2	0.273
TRIM40	0.13775
SEC14L3	-0.0563333333333333
SLC22A1	-0.27
BTN2A3	-0.21925
RASA4	0.364
CCNL2	-1.29366666666667
MYBPC3	2.1535
GJA4	3.28125
CDC42SE1	0.735
TRPV2	-1.77775
MYPN	-4.3688
SIM1	0.3195
CDADC1	-0.27275
ZFHX4	2.0485
NIBP	0.364166666666667
ADAMTS19	-1.357
ABTB2	-1.41025
TSPYL2	-0.304625
EIF2S3	-0.5766
SOX30	-0.10625
AP2A1	-0.0998333333333333
DKFZP564O0523	0.7795
LOC285398	-0.07325
CDH18	-5.20625
CHL1	2.40425
GATS	0.2305
TBC1D2B	0.172
OR1J1	-0.647
GSN	1.338
DPCR1	0.152125
GARNL4	0.189
SMARCA5	0.08825
PLEKHG3	0.0156666666666666
ZBTB45	0.508
FRMD6	-0.0313333333333333
PLS1	0.941166666666667
DGKZ	0.5885
EFNA1	1.5382
WDR85	-0.4945
ANK2	-0.1475
PAGE4	-1.21766666666667
SENP6	0.8105
AKR7A2	0.174166666666667
FKBP10	-1.9775
VEGFC	-2.51433333333333
LARP1	0.3963125
SRBD1	-0.257
ITGB6	3.5815
SLC1A2	-0.00792857142857143
INVS	-0.773666666666667
MPO	0.5375
MOBKL3	-0.5056
CUTL2	-0.381875
KLK2	-0.159916666666667
VIM	-0.69525
REG1B	0.373166666666667
PCDHGC4	0.17625
C3orf34	-0.058
SUMO3	-0.484333333333333
CST9L	-0.07925
MLL4	-0.34925
SPR	1.24166666666667
SAMD9L	2.18125
ABCE1	-0.19425
SUPT3H	-0.978
ACTBL1	1.5335
ADAMTS4	1.0315
SLIT3	2.6675
RHEBL1	-0.7005
NPM2	-2.1755
MAN1C1	3.78225
KIAA1856	0.353333333333333
HSPA6	2.699
LOC388152	-0.826
C10orf140	-0.38975
ZDHHC12	0.615
LIN7A	1.1044
PHC2	0.121333333333333
SPHK1	-0.0065
TRIM26	0.887375
FAM83E	1.412
C18orf24	-0.817166666666667
ZNF578	0.191833333333333
ORAI1	-0.47975
RUVBL1	-0.08
C7orf20	-0.699
APAF1	0.317
SLC36A4	0.116833333333333
MYH11	4.15083333333333
NEK1	1.2812
MPP2	-0.0205
C12orf24	-1.79525
TNK2	0.08075
ZNF289	0.117
MATN3	-0.520285714285714
IFNGR2	0.975166666666667
ITPR1	0.790875
EBF3	2.7072
TBC1D20	-0.6729
OR10P1	0.3195
DDAH2	0.98075
SHPRH	-0.028875
STX7	-0.0725
LOC554248	-1.6205
BCAR1	-0.24525
ATXN3	0.166833333333333
TRIM27	0.0345
CDC42EP2	1.274
CHP	0.03
SOX17	1.8215
ZNF259	-1.10883333333333
CHCHD1	0.59125
ZDHHC19	0.2125
GBP2	2.7045
GARNL3	0.850125
MRC2	0.703
C1orf52	-0.153
AOF2	-0.478833333333333
LRPPRC	-0.8335
ACVR1C	0.901166666666667
TM4SF18	2.6975
TMEM169	-0.542833333333333
PPP1R16A	0.006
EBF1	1.13616666666667
RRS1	-0.5525
SNX2	-0.12875
OR2T2	0.5495
RBX1	-0.75475
ANKRD54	-0.205333333333333
TSNAX	1.10033333333333
TMEM83	0.47625
ZBTB7A	0.96075
ATM	-0.927583333333333
LOC338328	2.57816666666667
TIE1	1.3305
HIST1H3G	0.8035
PASD1	-4.44083333333333
TINAG	0.49775
PCDHAC2	0.6545
LRRC15	0.119875
WBSCR17	-0.8075
TFF2	-0.529
PARP2	-0.49375
NDFIP2	1.677875
PCDHGB2	0.37
WDR60	-0.12625
MAP7D2	-2.4739
USP45	-1.101
GSDML	0.26525
TNS1	-0.0557
PLCD4	0.97375
IQCD	1.8515
SMPX	-2.62575
CD9	0.739166666666667
SRGN	0.90975
CASP7	1.5105
INOC1	-0.0391666666666667
DKFZp451M2119	-1.55925
VMAC	1.485
USP53	0.8213
CAMK1G	-0.86225
TMEM106A	0.208666666666667
CDC20	-1.2182
ACSL5	-1.3185
CBWD5	0.433875
C1orf87	-1.6705
KIAA1274	0.58
PRUNE2	-2.25871428571429
LYPLA2	0.093
DOK6	-1.2065
GPR149	-0.13725
FAM30A	1.577
TMEM129	-0.31225
SLC35B3	1.22825
ACPP	1.2864
LOC200261	-1.3475
SLC4A7	0.086
CCDC40	2.61075
GART	-0.87625
THOP1	0.4625
SCARB1	-0.91075
CACNA1F	-0.0675
TRIAP1	-0.173166666666667
SYT14L	-0.7295
SFRS8	-0.284833333333333
PBOV1	0.04075
GOLSYN	1.486
GJB7	-2.405
CAMK2N1	0.915916666666667
GREM1	3.72308333333333
FLJ20433	0.62575
QPCT	-3.384625
PRKAG2	0.889666666666667
H2AFX	-0.881125
C6orf154	1.20825
PLOD3	-1.62075
ZBTB39	-0.987166666666667
WASF3	-0.947083333333333
DRG1	0.8575
PRR4	-1.11
SPCS1	-1.03825
KDELR3	0.433
SRP19	0.211666666666667
GABRA6	0.11425
MFSD1	0.8245
MMEL1	2.10475
PDXDC2	0.0862
BUB1	-1.89144444444444
RNF138	-0.850875
MYLPF	-0.780333333333333
AIF1	-0.0171666666666667
DYNLRB1	0.5615
HCN3	-0.118833333333333
HIST1H2AI	0.1115
MAP4K5	0.21825
LASP1	1.260875
LOC130951	0.551
PLAA	0.63775
KRT6A	-0.7315
C6orf117	-1.407875
ARHGAP23	-0.9045
PTF1A	0.081
GPHA2	-0.5045
LCE3B	0.20675
MCL1	0.316214285714286
EHBP1	-0.0565
PRNP	-1.0078125
ZSCAN1	0.70975
C1orf113	-0.6935
FOXA3	-1.394625
NEB	0.074
ASGR1	-4.4615
CTGF	1.96416666666667
RAB17	0.956
MST101	0.65525
JARID1B	0.5902
USP37	0.1784
PTBP1	0.0035
PTPN7	-0.725166666666667
CDC7	-0.742
SNX7	0.0845
ZNF335	-0.19175
CPT2	-0.224
HEATR1	-0.841375
HSPC152	0.109375
C5orf40	0.241
PSME1	0.593166666666667
STAG3	-2.4015
TMEM154	2.4655
KLHL32	0.0855
TSGA10IP	-0.856
SUV420H2	-0.325833333333333
SF1	-0.6061
2'-PDE	0.09325
PNLIPRP2	-1.0945
TRSPAP1	0.04175
NUP210	0.116333333333333
ANP32C	-1.41266666666667
RAB11B	0.680833333333333
ASB15	0.5395
ITGB3BP	-0.663
UBASH3A	-1.1825
YWHAB	0.58875
TPRX1	-0.26375
LY6G5C	0.059375
SLC7A2	1.412375
CLK1	0.619
HSD3B7	0.997
VDR	2.884
C16orf74	0.568
ACE	0.8535
PSMA2	-0.292
CCDC131	-0.45775
ZNF213	0.971666666666667
EML2	0.444
ALS2CR13	-0.380166666666667
GLYATL1	-0.93575
DSPP	-0.71
DHFRL1	0.19625
C10orf30	-1.68816666666667
SH3RF2	-1.80116666666667
LOC197322	0.094
DLL3	-2.098875
TIGD7	-0.61175
GFRA3	0.009
CPA1	0.325166666666667
RTN4	0.577666666666667
PPT2	-0.886166666666667
FASLG	2.88966666666667
FOXP4	0.735375
RPL26	-0.1638
GNL3L	-1.03816666666667
FMR1NB	0.178833333333333
CD163	6.67175
SGPP2	2.046
GIMAP2	1.09375
CD37	0.715
DPT	2.69633333333333
NBLA00301	1.96025
RGS5	1.79783333333333
C9orf4	-0.367
ACTL8	-3.66133333333333
PRKAR2B	0.286625
OPLAH	0.649166666666667
C20orf134	1.11875
SPACA5	-0.07175
TBL1X	-1.10366666666667
TSPYL3	0.6265
CHCHD3	-0.31475
CRKRS	0.406833333333333
GPR65	4.54125
DFFA	-0.59175
FUT1	0.9595
C6orf204	0.0565
TMEM51	1.73975
ZNF580	-0.511
CMTM2	0.23425
C20orf200	-0.249
EZH1	0.559166666666667
FDX1L	0.38125
MRPL32	-0.29725
PCAF	0.183
ALOX15B	1.46733333333333
CD59	0.305708333333333
CDK9	0.159625
ERP29	-0.542833333333333
TTR	-5.3
BCMO1	1.1205
DDIT4	-1.0264
PTGDS	2.4465
C3orf63	-0.511666666666667
BST2	2.411
CYP1A2	-0.357833333333333
C5orf25	-2.63075
STX1A	-0.666647058823529
OR2A12	0.4275
SH3BP5L	0.37275
SERINC5	1.26725
USP6	-0.0236
MRPL3	-0.0541666666666667
POMP	0.4685
INPP4B	1.3685
GMPPB	-0.4145
EAPP	0.72325
AHSA1	-0.656
ABCA11	0.0475
SLC5A6	-0.770416666666667
HIVEP2	0.477
SUMO2	1.032125
KIAA1822L	-2.18466666666667
C11orf67	0.8585
TXK	-0.34225
PHCA	-0.0038125
ICAM4	-2.73066666666667
FPGS	-0.148166666666667
SNRPA1	-0.96475
KCNJ4	-0.852
KIF6	-0.541
HIST1H2BG	-1.1655
SLC5A5	0.378
ZNF354B	0.136333333333333
IL12RB2	-0.1785
C11orf76	0.1862
GAL3ST2	0.7935
AIFM2	0.131125
SYNC1	-0.529
UBL3	0.253125
PIK3CG	-1.20066666666667
NLN	-0.9693
BCORL1	0.36225
CD5L	-0.39575
ZNF238	2.3545
KIAA1394	-0.03975
C16orf55	0.2193
CYP3A7	-2.01025
KRTAP3-1	-3.5845
TFDP1	1.34
MND1	-1.14025
NODAL	-0.205333333333333
GTPBP4	-0.63375
TUBGCP2	0.789
SLITRK5	-2.81175
CIC	-0.2995
CD79A	0.736833333333333
SAMD14	0.512
TNPO3	-0.249
OR10G3	-0.2005
OR10G8	0.6325
CCDC111	0.53
HOXC9	0.795
DCUN1D1	0.705416666666667
CYB5R1	1.69375
TSR2	0.18125
DAB2IP	0.2314
SLC6A5	0.1775
RAB3D	1.6205
DCUN1D4	-0.911333333333333
ERBB3	1.08141666666667
SDC1	1.38975
ATP6V1H	0.629666666666667
SYK	0.424
ST20	-1.213
C13orf30	0.7335
WDR40A	0.35
ADMR	0.637
LOC388335	1.51825
ACSM1	1.5545
TDG	-0.167333333333333
FLJ11235	0.12725
MRPS5	-1.0805
AGPAT2	0.358833333333333
SLC12A1	0.241
CYP27A1	0.34825
THAP7	-0.849
XPO1	-0.432916666666667
ALMS1L	1.08216666666667
C1orf2	0.542125
ZNF777	0.379
CAMK2A	-0.0543333333333333
SMC1B	-0.173875
IHPK2	-0.381666666666667
LEMD1	-3.09125
NKD2	0.1162
CLU	0.174071428571429
ARMETL1	-0.1685
PABPC4	-0.93375
CXCL12	1.1
TFAP2C	0.5103
TTTY8	-0.097
ABCB10	0.314
ENDOD1	1.563
IDI1	-0.787
KCTD6	0.660666666666667
CCDC105	-0.0945
ULBP2	-0.242
ZDHHC5	0.7755
WNT8A	-0.09425
COMMD10	-0.08675
KLHL12	0.4015
GPR50	1.128
NR5A2	0.23375
OXGR1	0.669166666666667
EHD3	0.70325
CAPRIN2	-1.1505
KLRC3	-3.9415
SF3B1	-0.0562857142857143
IPO7	0.21475
ALDH1A1	-0.834666666666667
ANKRD5	1.907625
TSNARE1	0.429
DDEFL1	0.31475
RNASEL	2.34533333333333
DNAH9	-0.8075
HELLS	-0.48825
TNS4	1.1565
NAV1	-0.3403
KIAA1409	-0.20375
C20orf26	1.91866666666667
TUBG1	0.39125
IRX2	0.81525
CNGA4	0.5625
MGC50559	1.11616666666667
OR4K17	0.0206666666666667
TM2D2	0.56675
FAM32A	0.74975
TXNDC14	-0.1185
CCBL1	-0.6165
ANK1	-2.0314
PRSS23	-1.988625
PPM1L	-0.1925
SPATA20	0.6705
APCS	-0.017
C14orf122	-0.2555
PSMB5	-0.234125
C6orf10	0.139111111111111
SETDB2	-0.409166666666667
SPNS3	-1.71025
SGMS2	0.0231666666666667
MXD3	-0.314833333333333
MON2	-0.0963
CARTPT	0.1385
HNF4A	-1.20866666666667
RABEP1	0.947
TNFRSF10B	-1.572375
USH1G	0.4875
PPAP2B	-1.225
TMEM16K	-0.13725
CTDSP1	0.272333333333333
CDK5R1	0.701166666666667
GABRR1	-0.375
OPN1LW	-0.1285
FAM98C	1.255125
DBN1	0.19825
ACAD10	0.127416666666667
QTRTD1	-0.14125
WNK3	-0.555666666666667
RPS19	-0.710875
C1QB	3.08625
OTUD5	-0.119375
SLC41A2	1.087
TMEM22	-2.0255
KHSRP	-0.0396666666666667
TNFRSF11A	-0.616333333333333
FBL	-0.861333333333333
IBTK	0.5065
OXER1	-0.0365
CBLN4	0.797
GPR172B	2.42233333333333
CFTR	-1.70625
VSX1	1.1185
CAMK1D	0.37175
LOXL3	-1.8695
RTP4	2.40275
SLFNL1	-0.77775
KIAA0828	0.675
PAR5	0.33
LOC723972	-1.565
GDI2	0.33675
CEBPA	0.1926
MLF2	-0.1025
AFMID	0.0695
ALOX12B	-1.25325
BPHL	0.623
COX5B	-0.87925
S100A10	-1.3554
THOC6	0.16225
NHN1	0.6085
RRP12	-0.478
ARID3B	-1.595
CD3G	-1.50066666666667
KIAA0133	-0.2035
NAT11	-0.742666666666667
PPAT	-0.720166666666667
SIRT3	0.2193
TCERG1L	-0.961
NIPA1	0.3522
DPP8	0.104
IL7R	1.85216666666667
ZFP64	-0.0954166666666666
DMAP1	0.1032
TRMT12	0.16
TLR4	1.036
WFIKKN2	0.379
RAB12	-1.05866666666667
DDX51	-0.555166666666667
KIAA1086	-3.56925
ZNF295	-0.442
ACVR2B	-1.4265
LOC494150	-0.0435
ZNF517	-0.176
DNASE1L2	-0.964333333333334
SUFU	0.514416666666667
LOC283677	-1.1035
LMO3	-1.08633333333333
PPP2R5D	0.312166666666667
ZNF587	0.4199
HIST4H4	0.21025
CYP2C8	1.63425
C1orf80	0.252333333333333
DOCK5	-1.09733333333333
C9orf24	-0.13425
OR5AR1	0.3055
C11orf24	-0.52125
UNQ1940	-0.09575
CAP2	-1.17033333333333
TIMM44	-0.52525
DSEL	-0.9634
ROM1	1.25
FBXO4	0.789375
MYLC2PL	-2.3035
MLH3	0.6146
NOX1	0.371833333333333
DPEP2	1.6265
DNAJB5	0.01975
RLTPR	0.1035
MBIP	-0.157333333333333
COPB1	0.223833333333333
SFTPA1B	0.03
C10orf4	0.3586
PRELID1	-0.8255
NOLA1	-0.14225
C19orf24	0.25775
TLR9	-2.0535
HLA-DMA	3.01558333333333
HCRP1	-0.523
GPR137	0.7645
ITGA11	0.770333333333333
PHF13	0.277833333333333
MARK4	0.256166666666667
METTL4	-0.45375
MBD3	-0.3049
LOC134145	0.130625
FGF3	0.2495
SLC35A3	1.60325
CLEC16A	0.14125
AMOTL1	-1.02866666666667
FLJ31438	-0.4595
PAICS	-1.586375
TOMM40L	0.123166666666667
MMD	1.26125
KLK10	-0.7359
NIT2	0.231333333333333
SERPINB10	0.56925
KLF15	-0.1923
CCDC5	-0.269
WSB2	-0.205
ME3	0.58325
CACYBP	0.0426666666666667
TCTN2	1.3195
JAK1	1.176875
C2orf25	0.35425
GPD2	2.315
FBXL11	0.343833333333333
CDV3	-0.00858333333333333
GALNT11	0.316875
NDUFA12L	-1.0694
FLOT1	0.160928571428571
TOR1AIP2	0.88925
MMP25	-0.85175
C1orf164	-0.3481
CHST5	-0.33575
LYRM4	-0.9027
GPER	3.9105
HIPK2	0.76075
DAP	0.3951
ZMIZ1	0.948166666666667
DDX58	3.217625
DCC1	-1.00925
AKT1	-0.00325
ENPP6	1.82816666666667
ERVWE1	-0.3075
CDC34	0.06725
RNF125	-1.32425
CASC1	1.86525
SHROOM2	0.53525
RRM2B	-0.1875
COL6A3	2.235
TMEFF1	-1.555
PLEKHA4	-0.0401
LYSMD1	1.72033333333333
SEPT1	-0.736
AOF1	0.426
GNPAT	-0.4325
WDR18	-0.771
HSD17B12	0.745333333333333
HIST1H2BM	-1.15183333333333
INDOL1	-0.0185
SUDS3	0.4335
C1orf192	0.28
CYP2B6	-0.128
TBC1D2	1.98316666666667
SLC25A12	0.88375
ERCC6L	-1.77666666666667
MGC10814	-0.768333333333333
POLR2C	-0.822
ZNF77	0.526166666666667
EIF3K	-0.3863
HPX	1.41825
ANKRD27	0.01325
MALAT1	-0.1293125
PLB1	0.624333333333333
HRNBP3	-1.381625
CPSF4	-0.653
OR52N2	0.216
PIP5KL1	1.44425
GH1	-0.027
HPS5	0.44725
SLFN5	1.6015
POP5	-0.3065
OVOS2	-2.84733333333333
C20orf108	-0.511125
MARS	-0.7465
CLRN3	2.18583333333333
ARSE	-0.5255
PPIE	-0.228833333333333
PHACS	-0.346666666666667
GP5	-0.343
IL8RB	0.870166666666667
FCRLA	-1.678625
ARRDC1	0.2288
KRTAP9-4	0.722333333333333
ZNF613	0.7945
OR11A1	-0.012
TMEM132B	-3.166125
PGLS	0.4935
BSND	-2.948
KCNK18	-0.059
FOXD4	0.73125
SV2C	1.024
LCN2	3.4655
ZNF490	1.3178
C3orf15	3.9089
CACNA2D4	-1.07833333333333
CBX5	-1.581
MAGEB4	0.489
BOLA1	0.85425
PPP2R5E	-0.66775
COL5A1	1.72475
ASB7	-0.3295
SFT2D1	0.532125
DERL1	0.0138
RABL2A	0.2405
MOAP1	0.98
KIAA1545	0.0208333333333333
F3	1.32
PLEKHM2	-0.38
CCDC89	1.68433333333333
EFCAB1	2.42425
TMEM48	-1.12625
SEPHS2	0.41725
PYGM	-0.966
PRICKLE1	1.92575
WNT5B	-1.08925
TAS2R38	-0.05
IMP5	-0.238333333333333
KHDRBS1	0.2485
LARS2	-1.057
C3orf28	-0.64025
FTCD	-3.2435
C10orf68	0.663
DGAT2L3	-0.043
PSEN1	-1.35333333333333
MGC33657	-0.05075
PLA2G4B	0.381
CDKN2A	-1.20116666666667
DLX1	-3.1185
TSHB	-0.1145
C18orf37	-0.3015
MEX3C	-0.1745
MAMDC2	0.20125
PDIA4	-0.54225
ATP5E	-0.4595
CASP2	0.405857142857143
SERBP1	0.176923076923077
ZNF341	0.6095
TESC	-2.2915
TMEM31	-0.83875
OR51I2	0.6625
YTHDC1	0.402
JUN	1.3435
AGMAT	-2.2635
PCNXL2	0.24125
ATAD5	-0.415125
STK38	0.081875
AZI1	1.12025
RBP1	2.0835
C4orf26	-0.49525
