Hybridization REF	TCGA-A8-A08F-01A-11R-A00Z-07
PIGU	0.272833333333333
ALAS2	-3.77983333333333
WRNIP1	0.15475
CNNM3	0.291
ZNF2	0.86275
ST3GAL5	-0.601
MRPL23	-1.04275
TSSK6	0.525
PSMA6	0.5265
C16orf70	0.617
KIAA1602	-0.2125
ALMS1	0.871
DCN	2.378625
TMEM132D	-1.11133333333333
SUCLG2	0.00100000000000001
ABHD14A	0.876
DEXI	0.241
AMPD2	-0.935166666666667
IFNAR2	0.662333333333333
CYB5A	0.7615
TLOC1	0.72755
NXF5	-0.895
NRBF2	0.169
KCTD3	2.134
ITGAE	0.462833333333333
SLC30A3	-1.9685
ZRF1	-1.455
IFRD2	-0.071
XAB1	-0.63475
PYCR2	0.4005
SERPINB3	-4.3555
TMLHE	-0.4815
GEFT	-1.377875
ABCA5	0.23625
EMR4	0.221166666666667
TSFM	0.25525
HIST3H2BB	0.94125
ARHGEF19	1.2465
TSPAN17	0.804
ABCC8	2.977
MAP1S	0.3745
C22orf36	0.918
BNC2	0.233142857142857
HIST1H4A	0.0185
NDUFS3	0.212166666666667
WDR3	-0.381666666666667
XKR4	-0.36525
TTC33	-0.423214285714286
STMN2	1.66
CPN2	-1.1245
HSPC105	-1.18025
PCOLCE2	-4.76875
C3orf55	1.5365
KLHDC9	2.18616666666667
TBC1D23	0.351625
ATXN2L	-0.6715
MAP2K3	-0.969916666666667
SCAP	0.38075
ZNF486	1.41266666666667
C20orf96	0.20425
NARS	-0.03325
ADAMTSL1	-0.8345
PRCC	0.757
CCDC126	0.0203333333333334
ZNF675	0.45025
CALCOCO1	0.216
ANKRD43	-0.4365
CWF19L2	-0.6235
ZBTB32	1.29533333333333
BRAF	0.02025
ODF4	0.24775
MGC14376	0.139333333333333
HORMAD1	-1.61066666666667
AAK1	0.138666666666667
PEBP1	1.01441666666667
TNFSF5IP1	-0.4405
DKFZp564N2472	0.63625
RMND1	1.291125
IGKV1-5	2.28725
COL1A2	2.78741666666667
SERPINA5	1.073625
AANAT	0.4365
C19orf21	-0.379833333333333
GEMIN5	0.337
UBR4	-0.177166666666667
LTBP3	1.07266666666667
AMHR2	-2.20966666666667
PROCR	-0.39875
MYBBP1A	-0.47375
C20orf39	0.950166666666667
ZNF697	0.0275
PASK	0.1139
ZNF776	0.901
RFXDC2	-0.232625
KIAA0467	-0.074
C10orf96	-1.95925
ZNF503	-1.018
GULP1	-1.90766666666667
KCNE4	4.56283333333333
DKFZp434K191	-0.68025
LOC196913	-0.486
BHLHB4	0.53
CH25H	0.536
LOC81691	0.166833333333333
ALPL	0.534285714285714
COL12A1	2.605375
FOLR3	-0.438833333333333
GPR123	0.139375
TRIM62	0.0262857142857143
ABLIM1	-0.372333333333333
MAST3	-0.5025
RHBDD1	0.973666666666667
LOC338809	0.29
RYBP	1.191
TTC26	0.165125
ZNF22	-0.38
ISCA2	-0.028
RDM1	-1.0255
PIGM	1.11275
GNB3	-1.219
ACTR2	0.5254
HMGB1	0.186
EDG1	1.585
SOAT2	-3.42075
OR10AD1	0.9075
RAP1GDS1	0.478083333333333
LCE1F	0.491
ESM1	-1.26225
RCN3	2.2005
CREBL1	-0.32825
DBNL	-0.298833333333333
PTGER3	1.142625
USP30	0.132666666666667
BCL2L12	-0.8915
KIF26B	2.272
ZNF416	0.75825
ZNF225	-0.0715
C17orf70	1.07175
ZNF554	0.17175
RAE1	-0.2395
TNIK	-0.308666666666667
ACTN3	0.265
MGC45922	0.825
CCNA1	-0.334333333333333
RYK	-0.022
IL26	-0.423
LRP3	0.764666666666667
QARS	0.3435
SOX7	0.0683571428571429
BID	-0.5545
OR2S2	0.1565
CXCL14	3.57675
C11orf47	-0.7985
MGC29891	-0.659333333333333
HSPB8	2.1556
PRDM14	-1.5285
NUFIP2	0.32125
MNAT1	-0.026125
ZDHHC2	-1.35825
MBNL2	0.437375
ADD3	-1.577
CSNK2A1P	-1.02
KLK6	-2.98366666666667
TMEM111	1.0493
KIAA1279	1.364
NUBP2	0.530333333333333
RAB42	0.562
ID3	-1.2955
TM9SF1	0.5765
MDP-1	0.54075
POU4F2	0.61
IQCK	-0.13075
C16orf14	-0.246
CAPN3	-1.50275
FAM43B	-0.937625
RECQL	-1.10725
AP1G1	0.449642857142857
CTNNBL1	0.432833333333333
ECHDC1	-1.9855
SMARCC1	0.5737
FOXQ1	-1.856625
GNAI3	0.3355
POLG2	-0.472
CD4	1.668
ITLN1	0.77275
EBI2	4.071
IRF1	1.0875
PTPRE	2.4152
PTK2B	-0.0975
NXNL2	-0.844
SOX4	-0.112333333333333
TSPAN3	0.0876666666666667
SH2D1A	-1.94383333333333
C8orf58	-0.9115
USP20	-1.13325
DUSP22	-1.07291666666667
CALB1	-1.46466666666667
L3MBTL2	1.50066666666667
MCRS1	0.0865
TMEM118	0.0525
C18orf8	0.797
FLJ10241	-0.04975
GJA12	-0.00675000000000003
PKD1	-0.384333333333333
ZFP3	0.293
JAM3	-1.0705
LAPTM4A	0.658
DIRC2	-0.11375
KIAA2022	1.6015
MYOM1	-0.118166666666667
TRPM8	-2.07683333333333
MOP-1	0.83425
PHKG2	-0.14775
ZNF650	0.4775
KIAA1522	0.8045
PSG8	-2.20183333333333
DDX19B	0.2775
MOBKL1B	-0.121
DIAPH2	0.26675
PTPN12	0.401
CLN8	-0.1936
CRYZL1	0.268166666666667
CRY2	-0.51425
FCGR2B	4.5385
PNPLA4	1.876
ZNF454	-0.479
DKFZp434B1231	0.01
CLDN11	0.1107
RFWD2	0.555333333333333
CIB2	-0.707333333333333
MXRA8	2.375625
HRK	0.715625
MAML2	-0.36525
C4orf31	-1.242
C6orf192	0.01575
COG6	-0.407125
FAM5B	-0.11875
NFATC1	0.2234
SEPT10	-0.93525
SCYL1	0.6892
RPP40	-0.3165
SCOC	0.175
KIAA1450	0.8315
CTDSPL2	-0.223
TBX5	1.10566666666667
NAPG	-0.301875
RHD	-4.603
C14orf45	0.676833333333333
ZBTB22	0.132
PLCG1	-0.594
ANKRD10	-2.17175
AQP7P2	-0.2845
TAGLN2	0.220666666666667
HTR2C	-1.079
SLC16A7	-1.46916666666667
C17orf83	-0.1285
TSGA14	0.0381666666666666
MDH1	0.00275
PPP3R2	-0.2075
DCBLD2	-1.51035714285714
RBM33	-0.04775
DPH3	-0.59475
SYT10	-1.28383333333333
FMO4	1.86675
THYN1	-1.589
DRD5	-2.5255
OTOR	1.227
PGRMC2	-0.2336
KATNAL1	0.43175
PAQR6	-2.829
UBE2I	-0.448
C14orf28	0.125
C8orf70	1.00675
FLYWCH1	-0.552125
ANGPTL3	-1.02075
GLRX2	0.323666666666667
ATP11A	-1.26042857142857
ARL5B	-0.4145
MUC16	-2.933
SLC25A5	-0.0483571428571429
ACRC	-1.46475
MYO1C	0.22625
FAM89B	0.719666666666667
FAS	0.204375
KIFAP3	1.2215
GLRA2	-0.678
BTN3A2	0.8247
CNKSR3	-1.01375
CSTF3	-0.6
ARPM1	0.683
KIAA1530	-0.9805
C9orf150	2.1685
PRKCI	0.59575
tcag7.1015	-1.11525
SOD3	-0.86575
ZNF574	0.20475
CYP21A2	2.0845
RPL12	-1.61225
COMMD2	-0.51525
WIZ	0.29175
LOC344405	-1.709
ALDH4A1	-0.937705882352941
CRYAB	0.58075
COPA	0.756433333333333
PCDHGA7	0.258833333333333
KIF11	-0.785416666666667
RASD2	-0.417625
SLC26A3	-0.6205
ZNF175	-0.1955
JAKMIP2	-2.078
C8orf4	1.69416666666667
PTHLH	1.581
SLC40A1	0.918916666666667
OR7D4	0.355833333333333
PCDHB17	1.1205
CD36	1.75885714285714
C6orf203	-0.0352
PRKG2	-0.968
LOC400566	0.68875
ANAPC13	1.22625
SLCO3A1	0.3565
ZNF692	-1.3985
FANCL	-1.065
SH3GLB1	-0.31925
C12orf61	-0.769
KBTBD6	-0.000250000000000004
SUPT5H	-0.21625
XRCC6	-0.0768
HUS1B	-0.5208
FAM133B	-0.559285714285714
LOC728276	0.011
KCTD18	0.22225
SOS2	0.441
CCDC99	-0.553
C1QTNF5	2.6095
NNAT	-0.0153333333333333
USP16	-0.03675
LARS	-0.7315
ZBTB2	0.00262499999999999
ABO	0.186
TRAF3	-0.23675
GALNT5	-1.804
NAP5	1.203
ALG14	0.448833333333333
KIAA0515	-0.373653846153846
WDR75	-0.500666666666667
TEX261	-0.143333333333333
LY86	1.0295
LOC389072	-0.849
FLJ13611	-0.687
MRGPRX2	0.3815
SNRPA	-0.60075
OR2G2	0.1105
GPRASP2	0.46575
C7orf42	0.1413
C9orf163	-0.699
CYP11B2	0.6615
FCRL3	1.66416666666667
PRDX1	0.346
FGB	-6.82716666666667
COX17	0.939166666666667
C16orf33	0.54025
PIWIL1	-0.1305
FOLR1	-3.30483333333333
KIAA0082	0.85825
FREQ	-1.06633333333333
TMCC2	-0.182
TCF12	0.199666666666667
ZNF721	-0.399
FAM130A2	0.189
POU4F1	-1.88825
SNRPF	-0.7825
SGIP1	1.39833333333333
ZNF641	1.11383333333333
EMG1	-1.06225
PRRG4	0.9435
HIRA	-2.36475
MYNN	0.6955
AEBP2	-1.02691666666667
TBXA2R	-0.169333333333333
ISL2	-1.55116666666667
PCDHB11	-0.6965
RNF144A	-0.842125
MARCH5	0.00487499999999998
DULLARD	-0.05
DCLRE1B	-0.3625
ITGA8	0.355
TP73	-0.42275
PRKCD	1.70025
NDUFB4	0.657
ATP13A4	-0.112142857142857
ANTXR2	-0.901333333333333
COL4A3	-0.9375
MYO10	-1.1014
SLC6A18	0.399
PEX1	-0.35175
TMEM74	-1.19483333333333
RBM19	0.1935
TAPBP	0.55365
RUNX1	-0.8675
MID1	-2.39791666666667
GPR64	-2.0045
RASEF	3.14975
GABRG1	-0.152285714285714
MYO16	-0.79475
DBF4	-1.6405
TSHZ2	1.374
RIPK2	0.84375
PPTC7	-0.209166666666667
KIF4B	-0.2965
LRRC31	0.3175
ZNF540	0.074
EFNB3	-0.202166666666667
LOH12CR1	-0.613375
STON2	-0.504333333333333
GLP1R	0.678
CSTF2T	0.71025
IREB2	-1.08825
GRSF1	-0.1835
PDCD7	0.254833333333333
LRRC43	-0.3575
CNR1	-0.331833333333333
IL1F7	-1.026
C12orf64	0.292
FAM69B	-0.90825
NR2E1	-2.18966666666667
MS4A6A	2.9891
FTL	0.3678
C7orf36	-0.46275
PCLO	0.4329
DYRK2	0.177833333333333
ARIH2	0.027375
SAMD7	0.6495
SCNN1D	-0.5535
SLC32A1	-0.9485
C22orf25	0.401666666666667
MRPS18A	-0.3875
GPR112	0.585
EARS2	-0.19925
ERN2	0.3205
ATPBD3	0.3265
PRH2	-0.6235
CDKN2D	1.0365
PGLYRP2	0.59625
TRIM40	0.45525
SEC14L3	-0.0478333333333333
SLC22A1	-0.24725
BTN2A3	-0.2805
RASA4	0.6825
CCNL2	-0.902416666666667
MYBPC3	0.414
GJA4	3.07175
CDC42SE1	0.94475
TRPV2	-0.414
MYPN	-3.9423
SIM1	0.285
CDADC1	-0.0879166666666667
ZFHX4	1.205
NIBP	1.23533333333333
ADAMTS19	-1.0825
ABTB2	-0.8695
TSPYL2	0.721625
EIF2S3	-0.6913
SOX30	-0.619
AP2A1	0.4865
DKFZP564O0523	-0.443333333333333
LOC285398	-0.074
CDH18	-5.1395
CHL1	0.641
GATS	-0.9163
TBC1D2B	0.510666666666667
OR1J1	-1.022
GSN	0.484666666666667
DPCR1	0.254625
GARNL4	-0.6075
SMARCA5	-0.46525
PLEKHG3	1.2045
ZBTB45	0.676
FRMD6	-0.4895
PLS1	1.346
DGKZ	-0.072
EFNA1	0.6141
WDR85	-1.00375
ANK2	0.8785
PAGE4	-0.830666666666667
SENP6	0.0428333333333333
AKR7A2	-0.142333333333333
FKBP10	-2.09975
VEGFC	-1.714
LARP1	-0.0770625
SRBD1	0.126
ITGB6	2.57025
SLC1A2	0.382384615384615
INVS	-1.09033333333333
MPO	0.56275
MOBKL3	0.5218
CUTL2	-1.9845
KLK2	-0.0864166666666667
VIM	-0.28125
REG1B	-0.0765
PCDHGC4	0.503
C3orf34	-0.534833333333333
SUMO3	-0.610833333333333
CST9L	2.81175
MLL4	-0.55425
SPR	0.0865
SAMD9L	1.31025
ABCE1	0.01725
SUPT3H	-1.6435
ACTBL1	1.2345
ADAMTS4	1.36
SLIT3	2.75775
RHEBL1	-0.45825
NPM2	-2.61375
MAN1C1	-0.14
KIAA1856	0.0726666666666667
HSPA6	2.475
LOC388152	-0.2125
C10orf140	-0.69175
ZDHHC12	0.0005
LIN7A	0.0385
PHC2	0.16175
SPHK1	0.034
TRIM26	0.2703125
FAM83E	-0.9495
C18orf24	-0.592
ZNF578	0.766166666666667
ORAI1	0.24625
RUVBL1	0.0639166666666667
C7orf20	-1.03383333333333
APAF1	-1.2955
SLC36A4	-0.828
MYH11	3.95
NEK1	0.0592
MPP2	2.187125
C12orf24	-2.9375
TNK2	0.444375
ZNF289	0.1255
MATN3	0.061
IFNGR2	1.20566666666667
ITPR1	0.914625
EBF3	2.4192
TBC1D20	-0.212
OR10P1	0.27475
DDAH2	0.98175
SHPRH	-0.0765
STX7	-0.475
LOC554248	-2.003
BCAR1	0.16925
ATXN3	-0.64375
TRIM27	0.3375
CDC42EP2	-0.0695
CHP	-0.101785714285714
SOX17	1.726875
ZNF259	-0.987666666666667
CHCHD1	0.552
ZDHHC19	-0.002
GBP2	2.703
GARNL3	0.540375
MRC2	0.38875
C1orf52	-1.40525
AOF2	-1.00916666666667
LRPPRC	0.4074
ACVR1C	-0.280166666666667
TM4SF18	2.75566666666667
TMEM169	-0.157333333333333
PPP1R16A	0.423125
EBF1	-0.213333333333333
RRS1	0.611
SNX2	-0.2975
OR2T2	0.196
RBX1	0.22025
ANKRD54	0.540166666666667
TSNAX	0.8505
TMEM83	-1.91825
ZBTB7A	1.02275
ATM	-1.652
LOC338328	1.1235
TIE1	1.03216666666667
HIST1H3G	0.777833333333333
PASD1	-4.3705
TINAG	0.30425
PCDHAC2	-0.2805
LRRC15	1.062125
WBSCR17	-0.81975
TFF2	-0.101
PARP2	-0.062
NDFIP2	-0.564
PCDHGB2	-0.6865
WDR60	0.93725
MAP7D2	-0.3481
USP45	-0.76975
GSDML	0.2415
TNS1	0.1265
PLCD4	2.844
IQCD	0.639666666666667
SMPX	-1.42275
CD9	-0.2125
SRGN	1.46325
CASP7	-0.34575
INOC1	0.172166666666667
DKFZp451M2119	-1.631125
VMAC	1.037
USP53	0.1607
CAMK1G	-0.222375
TMEM106A	1.26583333333333
CDC20	-1.231
ACSL5	-0.480666666666667
CBWD5	-1.724125
C1orf87	-1.34883333333333
KIAA1274	-0.2065
PRUNE2	-1.82521428571429
LYPLA2	-0.244
DOK6	-2.1075
GPR149	-0.566
FAM30A	0.9825
TMEM129	-0.88625
SLC35B3	0.362
ACPP	0.9224
LOC200261	-0.82
SLC4A7	0.4203
CCDC40	1.58275
GART	-1.113875
THOP1	-0.761
SCARB1	-0.28175
CACNA1F	-0.03525
TRIAP1	0.866833333333333
SYT14L	-0.321
SFRS8	0.742
PBOV1	0.3405
GOLSYN	2.195
GJB7	-1.8785
CAMK2N1	0.786083333333333
GREM1	2.79341666666667
FLJ20433	-0.0235
QPCT	-2.32525
PRKAG2	0.775
H2AFX	-0.57725
C6orf154	0.493
PLOD3	-1.2045
ZBTB39	-0.234333333333333
WASF3	0.0659166666666667
DRG1	-0.11225
PRR4	-0.9825
SPCS1	0.4455
KDELR3	0.771666666666667
SRP19	-0.4725
GABRA6	0.3045
MFSD1	1.2705
MMEL1	2.07
PDXDC2	-0.4911
BUB1	-2.15966666666667
RNF138	-1.53875
MYLPF	-0.4775
AIF1	1.5685
DYNLRB1	0.8062
HCN3	-1.5295
HIST1H2AI	2.03325
MAP4K5	-0.314833333333333
LASP1	0.569875
LOC130951	1.1355
PLAA	0.701875
KRT6A	-3.3125
C6orf117	-3.992875
ARHGAP23	-0.2165
PTF1A	-0.051
GPHA2	-0.4495
LCE3B	0.1505
MCL1	-0.0235714285714286
EHBP1	0.0266666666666666
PRNP	-0.945875
ZSCAN1	0.18225
C1orf113	-0.368833333333333
FOXA3	-3.961
NEB	-0.25925
ASGR1	-3.72116666666667
CTGF	0.791
RAB17	0.136333333333333
MST101	-0.2695
JARID1B	0.5551
USP37	1.5237
PTBP1	-0.293333333333333
PTPN7	0.03
CDC7	-1.17733333333333
SNX7	0.1015
ZNF335	0.31075
CPT2	0.243
HEATR1	-0.494375
HSPC152	0.65875
C5orf40	0.18525
PSME1	0.724666666666667
STAG3	-1.754
TMEM154	0.0751666666666667
KLHL32	0.0566666666666666
TSGA10IP	-0.6705
SUV420H2	-0.151833333333333
SF1	-0.3976
2'-PDE	0.4044375
PNLIPRP2	-0.9925
TRSPAP1	-0.194666666666667
NUP210	-0.312166666666667
ANP32C	-1.83766666666667
RAB11B	0.290833333333333
ASB15	0.4785
ITGB3BP	-0.53875
UBASH3A	-0.31725
YWHAB	0.845875
TPRX1	0.28275
LY6G5C	-0.06875
SLC7A2	-1.0365
CLK1	-0.2749
HSD3B7	0.672833333333333
VDR	2.52475
C16orf74	-0.646
ACE	0.88475
PSMA2	-0.515333333333333
CCDC131	0.8265
ZNF213	0.462333333333333
EML2	-0.48225
ALS2CR13	-0.141666666666667
GLYATL1	3.93325
DSPP	-1.272
DHFRL1	-0.28325
C10orf30	-0.641666666666667
SH3RF2	-1.80416666666667
LOC197322	-0.369166666666667
DLL3	-1.631
TIGD7	0.235
GFRA3	0.21225
CPA1	-0.0875
RTN4	1.30533333333333
PPT2	-1.237
FASLG	3.19225
FOXP4	0.306625
RPL26	-0.9323
GNL3L	-0.448
FMR1NB	-0.380833333333333
CD163	7.14775
SGPP2	1.9725
GIMAP2	1.4605
CD37	1.6085
DPT	4.12575
NBLA00301	0.97675
RGS5	0.926833333333333
C9orf4	0.3985
ACTL8	-3.3015
PRKAR2B	1.63625
OPLAH	1.36733333333333
C20orf134	1.3255
SPACA5	-0.0685
TBL1X	1.22283333333333
TSPYL3	0.7865
CHCHD3	-0.62075
CRKRS	0.540166666666667
GPR65	5.6635
DFFA	-0.290375
FUT1	0.93775
C6orf204	-0.204666666666667
TMEM51	0.33975
ZNF580	0.525
CMTM2	0.1015
C20orf200	-0.424
EZH1	-0.0318333333333333
FDX1L	0.49775
MRPL32	-0.6815
PCAF	-0.2494
ALOX15B	1.69533333333333
CD59	-0.202375
CDK9	-0.57475
ERP29	-1.01833333333333
TTR	-6.1525
BCMO1	0.023
DDIT4	-1.3694
PTGDS	1.90075
C3orf63	0.0941666666666667
BST2	1.395375
CYP1A2	-0.281166666666667
C5orf25	-1.95325
STX1A	-0.879529411764706
OR2A12	-0.0425
SH3BP5L	1.087
SERINC5	0.639125
USP6	-0.2792
MRPL3	-0.245333333333333
POMP	0.800375
INPP4B	0.442375
GMPPB	1.5355
EAPP	0.39475
AHSA1	-0.242
ABCA11	-1.737
SLC5A6	-0.285083333333333
HIVEP2	0.53825
SUMO2	-0.053
KIAA1822L	3.40316666666667
C11orf67	1.20875
TXK	0.10775
PHCA	0.385625
ICAM4	-2.519
FPGS	-0.502333333333333
SNRPA1	-0.396
KCNJ4	-0.63925
KIF6	1.3148
HIST1H2BG	0.594333333333333
SLC5A5	1.26375
ZNF354B	-0.303
IL12RB2	3.66375
C11orf76	0.0743333333333333
GAL3ST2	0.2705
AIFM2	-0.2485
SYNC1	-0.424875
UBL3	0.542375
PIK3CG	-0.4655
NLN	-0.9016
BCORL1	0.37475
CD5L	-0.204
ZNF238	-1.134
KIAA1394	-0.891
C16orf55	-0.5067
CYP3A7	-2.086
KRTAP3-1	-1.9425
TFDP1	-1.36016666666667
MND1	-2.3295
NODAL	-0.4445
GTPBP4	-0.6765
TUBGCP2	0.3995
SLITRK5	-3.1465
CIC	-0.08
CD79A	0.398833333333333
SAMD14	2.36933333333333
TNPO3	-0.248
OR10G3	0.1595
OR10G8	0.5675
CCDC111	-0.639
HOXC9	0.708
DCUN1D1	-0.4555
CYB5R1	1.56425
TSR2	1.25975
DAB2IP	0.2053
SLC6A5	0.056
RAB3D	1.77875
DCUN1D4	-0.665166666666667
ERBB3	1.40291666666667
SDC1	1.31475
ATP6V1H	1.0245
SYK	2.336
ST20	-1.07625
C13orf30	0.345
WDR40A	0.109666666666667
ADMR	0.234
LOC388335	0.53225
ACSM1	1.5405
TDG	-0.21675
FLJ11235	0.314
MRPS5	-0.558333333333333
AGPAT2	-0.995333333333333
SLC12A1	0.66025
CYP27A1	0.296
THAP7	0.11925
XPO1	-0.197416666666667
ALMS1L	0.762166666666667
C1orf2	0.200625
ZNF777	0.304166666666667
CAMK2A	-0.0171666666666667
SMC1B	1.2655
IHPK2	-0.161133333333333
LEMD1	-3.632
NKD2	-0.1123
CLU	-0.240857142857143
ARMETL1	-1.2115
PABPC4	-0.90575
CXCL12	1.99933333333333
TFAP2C	-0.2695
TTTY8	0.547
ABCB10	-0.5394
ENDOD1	-0.6565
IDI1	-0.488
KCTD6	1.73133333333333
CCDC105	-0.538
ULBP2	-1.49283333333333
ZDHHC5	0.56975
WNT8A	-0.127
COMMD10	-0.9955
KLHL12	-0.13575
GPR50	-0.0625
NR5A2	0.14525
OXGR1	1.90216666666667
EHD3	0.70625
CAPRIN2	0.101125
KLRC3	-2.29725
SF3B1	0.327214285714286
IPO7	-0.147
ALDH1A1	-0.459833333333333
ANKRD5	0.7545
TSNARE1	0.024
DDEFL1	0.7715
RNASEL	1.15416666666667
DNAH9	-2.00375
HELLS	-1.96675
TNS4	1.0335
NAV1	0.7767
KIAA1409	0.35025
C20orf26	3.74916666666667
TUBG1	-0.28775
IRX2	-0.9975
CNGA4	0.012
MGC50559	1.626
OR4K17	0.119166666666667
TM2D2	1.30608333333333
FAM32A	0.19525
TXNDC14	0.5725
CCBL1	-1.5835
ANK1	-2.3515
PRSS23	-1.416125
PPM1L	0.269
SPATA20	0.86525
APCS	-0.18875
C14orf122	0.0121666666666667
PSMB5	0.606
C6orf10	0.3272
SETDB2	-0.6735
SPNS3	-1.55875
SGMS2	-0.355166666666667
MXD3	-0.405833333333333
MON2	0.2593
CARTPT	0.4385
HNF4A	-1.05266666666667
RABEP1	1.22825
TNFRSF10B	-1.619875
USH1G	0.182
PPAP2B	-1.3355
TMEM16K	0.85425
CTDSP1	0.318833333333333
CDK5R1	-0.210833333333333
GABRR1	0.376
OPN1LW	0.4265
FAM98C	0.34775
DBN1	0.231
ACAD10	-0.143666666666667
QTRTD1	-0.2165
WNK3	0.181166666666667
RPS19	-1.11625
C1QB	3.336375
OTUD5	-0.294625
SLC41A2	0.436333333333333
TMEM22	-2.59766666666667
KHSRP	0.00375
TNFRSF11A	-0.745833333333333
FBL	-1.15616666666667
IBTK	0.591833333333333
OXER1	-0.2475
CBLN4	-0.0635
GPR172B	2.02866666666667
CFTR	-1.88925
VSX1	0.764
CAMK1D	0.35375
LOXL3	-1.01575
RTP4	1.94275
SLFNL1	0.22575
KIAA0828	-0.515
PAR5	-0.6935
LOC723972	-1.91475
GDI2	0.351375
CEBPA	0.8913
MLF2	-0.404
AFMID	-0.728
ALOX12B	0.10975
BPHL	0.046875
COX5B	0.00700000000000001
S100A10	-0.7316
THOC6	-0.861
NHN1	0.596
RRP12	-0.204166666666667
ARID3B	-2.1475
CD3G	-1.044
KIAA0133	0.384
NAT11	-0.801666666666667
PPAT	0.668333333333333
SIRT3	-1.0126
TCERG1L	-2.07025
NIPA1	0.2028
DPP8	0.8821
IL7R	1.07866666666667
ZFP64	-0.03575
DMAP1	-0.2434
TRMT12	0.72775
TLR4	2.375
WFIKKN2	0.26575
RAB12	-0.6425
DDX51	0.684333333333333
KIAA1086	-2.81
ZNF295	-1.17533333333333
ACVR2B	-0.872571428571429
LOC494150	0.377
ZNF517	0.152
DNASE1L2	-0.938
SUFU	0.289416666666667
LOC283677	-0.091
LMO3	-0.185166666666667
PPP2R5D	-0.3155
ZNF587	0.531
HIST4H4	0.173
CYP2C8	0.428
C1orf80	0.435
DOCK5	-0.720333333333333
C9orf24	0.82125
OR5AR1	-0.1485
C11orf24	-0.20375
UNQ1940	-0.477
CAP2	-0.293666666666667
TIMM44	-0.5655
DSEL	-1.7985
ROM1	1.47075
FBXO4	0.58925
MYLC2PL	-1.9005
MLH3	0.3097
NOX1	0.944
DPEP2	2.268
DNAJB5	0.228
RLTPR	0.3045
MBIP	0.2095
COPB1	-0.16
SFTPA1B	0.4145
C10orf4	-0.0344
PRELID1	0.06575
NOLA1	-0.49725
C19orf24	0.415
TLR9	-1.3085
HLA-DMA	3.54608333333333
HCRP1	-0.612
GPR137	0.711
ITGA11	0.0633333333333333
PHF13	0.211333333333333
MARK4	-0.161166666666667
METTL4	-0.45925
MBD3	-0.4436
LOC134145	0.33175
FGF3	-0.3095
SLC35A3	1.511375
CLEC16A	0.1055
AMOTL1	-1.73533333333333
FLJ31438	-0.28725
PAICS	0.021875
TOMM40L	0.500666666666667
MMD	0.5285
KLK10	-1.8439
NIT2	-0.136833333333333
SERPINB10	0.237333333333333
KLF15	-1.2099
CCDC5	-0.4775
WSB2	0.547375
ME3	-0.20575
CACYBP	0.184416666666667
TCTN2	1.296
JAK1	0.923875
C2orf25	-0.64675
GPD2	1.62625
FBXL11	0.676166666666667
CDV3	0.0901666666666667
GALNT11	1.433875
NDUFA12L	0.5665
FLOT1	0.5905
TOR1AIP2	-0.4625
MMP25	0.46425
C1orf164	-0.2772
CHST5	-0.199
LYRM4	-0.0611
GPER	-3.1665
HIPK2	0.88125
DAP	0.5227
ZMIZ1	0.240333333333333
DDX58	2.083875
DCC1	0.11275
AKT1	-0.865125
ENPP6	0.5715
ERVWE1	-0.584333333333333
CDC34	-0.11375
RNF125	-1.72075
CASC1	2.0405
SHROOM2	1.92525
RRM2B	1.14233333333333
COL6A3	1.907375
TMEFF1	-2.30175
PLEKHA4	-0.4996
LYSMD1	-0.00583333333333332
SEPT1	-0.6035
AOF1	0.117
GNPAT	0.2665
WDR18	-0.297
HSD17B12	-0.910833333333333
HIST1H2BM	1.0475
INDOL1	0.584666666666667
SUDS3	1.07475
C1orf192	0.384
CYP2B6	-0.25275
TBC1D2	1.252
SLC25A12	0.00987500000000001
ERCC6L	-0.282166666666667
MGC10814	-0.3775
POLR2C	-0.4495
ZNF77	0.855833333333333
EIF3K	-0.6538
HPX	3.765
ANKRD27	-0.191875
MALAT1	0.148375
PLB1	-0.115666666666667
HRNBP3	-0.6905
CPSF4	-1.04725
OR52N2	0.4105
PIP5KL1	-0.409
GH1	0.17125
HPS5	-0.4255
SLFN5	-0.177
POP5	0.530166666666667
OVOS2	-2.87316666666667
C20orf108	0.114125
MARS	0.287
CLRN3	0.3865
ARSE	-1.22133333333333
PPIE	-0.0195
PHACS	-1.7615
GP5	-0.1755
IL8RB	1.07016666666667
FCRLA	-1.723625
ARRDC1	-0.2126
KRTAP9-4	0.47725
ZNF613	0.196
OR11A1	0.1555
TMEM132B	-2.3795
PGLS	0.574
BSND	-2.18583333333333
KCNK18	0.5045
FOXD4	0.00949999999999999
SV2C	0.665
LCN2	-1.38166666666667
ZNF490	1.0231
C3orf15	1.1775
CACNA2D4	-1.0005
CBX5	-1.336
MAGEB4	0.3685
BOLA1	0.591
PPP2R5E	-0.22925
COL5A1	1.40308333333333
ASB7	0.3635
SFT2D1	-0.184625
DERL1	0.8456
RABL2A	0.141166666666667
MOAP1	-0.44075
KIAA1545	0.455833333333333
F3	-1.3515
PLEKHM2	-0.60775
CCDC89	1.95483333333333
EFCAB1	0.568571428571429
TMEM48	-0.732
SEPHS2	1.445
PYGM	-0.45375
PRICKLE1	1.3145
WNT5B	-1.09575
TAS2R38	0.08
IMP5	0.03
KHDRBS1	-0.0761
LARS2	0.0866666666666667
C3orf28	-0.95925
