Hybridization REF	TCGA-AN-A0FW-01A-11R-A034-07
TARBP2	0.33275
CABIN1	-0.1225
TRIOBP	-0.0701875
HIST1H2AC	2.82375
RGS22	0.877
NCOA1	1.26666666666667
IL25	0.49
SNCG	0.4125
GPR6	0.752
AMDHD1	-1.659
CHEK2	-0.952
C6orf142	-0.985666666666667
DRD4	-0.0169999999999999
C14orf68	-0.90125
GDF11	-1.68775
SEMG2	0.363
CD247	-0.838
CDAN1	-0.96475
RBMX2	0.566333333333333
TGS1	-0.423
OIT3	1.2205
SYF2	-0.01925
MCM4	-2.688
PKHD1L1	0.0745
CEP192	-0.968166666666667
IFT88	0.08275
RPL9	0.560142857142857
RAB32	-0.8125
DDX43	-1.8675
P2RX2	0.274
OR5D18	-1.779
UBE1	-0.39225
SLC24A1	0.62925
ARHGAP5	-0.2825
CETP	-0.244
KIAA1731	-1.26833333333333
SLC9A4	-0.62
PTPN6	0.791
BAHD1	0.15875
GRIK3	0.5745
CACNB2	-1.0106
PDE10A	-1.58175
DGCR14	-0.3285
PCDHB9	-1.1535
RHOQ	0.031
MAP3K4	-0.534
KTI12	0.0118333333333333
RPL23AP13	-1.43775
GNG11	-0.2225
CLCN3	1.6025
GPAM	0.1955
VSTM2A	1.739
SLAMF7	1.58816666666667
INTS2	0.053
PPP2CA	-0.0897
LRP12	-0.738133333333333
SEC14L2	0.653777777777778
DKFZP586H2123	3.279
MC3R	-1.7225
CIRH1A	-1.4845
HIST1H2AB	2.5235
POLH	-0.53925
MGC16703	-1.222
SNAPC2	1.188
FILIP1L	0.31125
RASGRP4	-0.3235
LRRC1	1.97925
GAS1	-0.50425
PRAC	-0.91775
DGKA	-1.49016666666667
NT5C3	-0.54425
PEG3	-3.04263636363636
NADK	-0.62425
PRR17	0.85875
LOC374569	-0.17825
SGSH	-0.362333333333333
NLRP8	0.864
GALT	-0.1795
MCF2	-1.573
ZNF263	0.8615
TACSTD1	1.41316666666667
TYR	-5.8597
ATP6AP2	-0.2695
RNUXA	-0.35025
ABHD10	0.1065
GDPD2	-1.36525
SLC35C1	0.1425
UBE2A	0.058375
HERC5	-1.76166666666667
FAM112B	-4.291
FBXL16	2.599
DKFZP434A0131	-0.7505
ELA3A	-2.2155
RBM41	-1.538875
HAO2	0.3125
RNH1	-0.21925
SHANK2	2.00883333333333
OSBP2	-1.855625
DAK	-0.52
C3orf58	0.0640833333333333
TCL1B	0.5225
KBTBD2	-0.3445
SUGT1L1	-0.01075
UBE2E2	0.1315
MYL9	2.176375
CDC23	-0.885666666666666
PBXIP1	1.634
CXorf40B	1.7175
NBL1	1.183
RTBDN	0.6885
RAB11FIP5	0.271
TTTY13	0.691
SCOTIN	0.225583333333333
SOHLH1	-0.3885
CDKN1A	0.257928571428571
NCK1	-0.1765
ZNF550	-0.0355
SAPS3	0.609833333333333
SPIN3	0.0258333333333333
MAGEE2	-0.593
MIS12	-1.30883333333333
OR8H2	0.1035
KIAA0774	-0.0726666666666667
UNC5D	-2.5115
CUL7	0.024
LIPC	-3.23033333333333
DIO1	0.502
C20orf11	0.4576
CTRL	-0.568
HS3ST2	1.68
PAK4	1.2905
CCRL1	1.923
RNF10	0.54175
ZNF567	1.165
ZNF660	-1.468
TCEAL3	0.949
MAGOH	0.331333333333333
CENPB	-0.241166666666667
C19orf7	1.03175
LOC388965	0.50125
ZCCHC13	-0.4705
JMJD1A	-0.7907
HIST1H4H	3.0055
TBRG1	-0.4491
GPC3	-3.85425
TAF1C	-0.154125
EBNA1BP2	-0.921
CIAPIN1	-0.5575
PDGFRA	-0.613111111111111
CSTB	-1.09275
CENPI	-1.60266666666667
GTF2E2	-0.127166666666667
RPP21	0.289
CCNF	-1.00533333333333
KCNQ3	-0.0335
FAM79A	1.2625
SLC22A12	0.9985
NOVA1	1.59466666666667
FZD3	0.674
AKAP8	-1.2145
SOCS5	0.274125
CFDP1	-1.12225
DLG5	0.0295
PGM5	0.203666666666667
C1orf144	0.11825
HDAC10	-1.731
RND2	-1.3775
C20orf199	0.07075
RNMT	-1.411625
SLURP1	0.602625
ASTN1	0.282125
SH3BGR	0.76575
MYCL1	-1.54425
ZHX1	0.158166666666667
CENPK	-2.76775
FOSB	-0.4063
LOC643406	0.202
C2orf59	-1.724625
TMEM135	-0.58225
SLC27A2	-2.0005
KRT33A	0.7005
OVOL1	2.05075
PAMCI	-2.117
S100A7	-0.514
ZNF789	-0.987
HARS2	0.16925
RPL23A	-0.775333333333333
TCF23	0.414
UPF3B	-1.565
C17orf78	0.784
HLA-DOB	0.538
C14orf142	0.856333333333333
TEKT5	1.14866666666667
DMWD	0.6625
POLD1	-1.66316666666667
GSCL	0.567
CALD1	-0.3404
SCRT1	0.2535
AIG1	0.7255
UNC84B	-0.41375
ZNF404	0.97025
TMED6	-2.981
KIAA1462	-0.799
LRRC27	1.289
PYGO1	-0.443
PIGU	-0.0601666666666667
ALAS2	-3.20383333333333
WRNIP1	0.103
CNNM3	1.0365
ZNF2	0.5985
ST3GAL5	-0.8725
MRPL23	0.20475
TSSK6	-0.713
PSMA6	-0.56125
C16orf70	0.8205
KIAA1602	0.2355
ALMS1	-0.00616666666666666
DCN	2.395625
TMEM132D	-1.137
SUCLG2	0.56975
ABHD14A	1.0615
DEXI	0.626
AMPD2	-1.3095
IFNAR2	-0.857833333333333
CYB5A	1.0482
TLOC1	0.96725
NXF5	-0.757
NRBF2	-0.440625
KCTD3	1.1865
ITGAE	-1.02716666666667
SLC30A3	-1.4615
ZRF1	-1.202
IFRD2	0.05225
XAB1	-0.0295
PYCR2	0.024
SERPINB3	-4.2155
TMLHE	0.1927
GEFT	-0.654625
ABCA5	0.7005
EMR4	0.586
TSFM	-0.33325
HIST3H2BB	1.2975
ARHGEF19	1.71725
TSPAN17	-0.173333333333333
ABCC8	0.31875
MAP1S	0.171666666666667
C22orf36	0.1235
BNC2	-0.334428571428571
HIST1H4A	-0.00999999999999999
NDUFS3	-0.224166666666667
WDR3	-0.662
XKR4	-0.55275
TTC33	-0.171076923076923
STMN2	3.21725
CPN2	-0.790333333333333
HSPC105	2.1675
PCOLCE2	-0.76775
C3orf55	1.2915
KLHDC9	2.30133333333333
TBC1D23	0.244875
ATXN2L	-1.27783333333333
MAP2K3	-0.316666666666667
SCAP	0.17125
ZNF486	0.302666666666667
C20orf96	0.034
NARS	-0.94925
ADAMTSL1	-0.3625
PRCC	1.0405
CCDC126	1.76541666666667
ZNF675	-0.25325
CALCOCO1	-0.09425
ANKRD43	0.17675
CWF19L2	-0.169666666666667
ZBTB32	0.792666666666667
BRAF	-0.71375
ODF4	-0.192
MGC14376	-0.492
HORMAD1	-2.3105
AAK1	0.0185454545454546
PEBP1	-0.87275
TNFSF5IP1	-0.385333333333333
DKFZp564N2472	0.54375
RMND1	1.458875
IGKV1-5	4.23125
COL1A2	2.38725
SERPINA5	-1.975625
AANAT	0.7955
C19orf21	1.26516666666667
GEMIN5	-0.3255
UBR4	-1.03116666666667
LTBP3	1.31783333333333
AMHR2	-2.09683333333333
PROCR	-0.9635
MYBBP1A	-1.3215
C20orf39	-1.03833333333333
ZNF697	0.399875
PASK	0.2987
ZNF776	1.2125
RFXDC2	0.159875
KIAA0467	-0.36775
C10orf96	-1.70325
ZNF503	-0.25925
GULP1	-1.07208333333333
KCNE4	-0.4795
DKFZp434K191	-1.53625
LOC196913	-1.119
BHLHB4	1.2725
CH25H	1.15925
LOC81691	-0.927666666666667
ALPL	0.0957692307692308
COL12A1	1.271
FOLR3	-2.3785
GPR123	0.101875
TRIM62	-0.0604285714285714
ABLIM1	-0.791166666666667
MAST3	-0.18
RHBDD1	0.535666666666667
LOC338809	-0.287
RYBP	1.07075
TTC26	-0.63325
ZNF22	-1.13866666666667
ISCA2	0.19725
RDM1	-4.08225
PIGM	1.549
GNB3	-1.352
ACTR2	0.229
HMGB1	0.43655
EDG1	2.95783333333333
SOAT2	-3.2815
OR10AD1	0.557
RAP1GDS1	0.0230833333333334
LCE1F	0.4795
ESM1	-2.365125
RCN3	1.7225
CREBL1	-0.11
DBNL	-0.6465
PTGER3	2.57375
USP30	0.570833333333333
BCL2L12	-1.5254
KIF26B	1.98375
ZNF416	1.7515
ZNF225	0.6515
C17orf70	-0.488
ZNF554	1.08175
RAE1	-0.5085
TNIK	-0.871333333333333
ACTN3	0.14
MGC45922	0.7005
CCNA1	-0.534333333333333
RYK	0.932666666666667
IL26	1.2755
LRP3	0.700166666666667
QARS	0.293
SOX7	0.379142857142857
BID	-0.4005
OR2S2	0.789
CXCL14	4.293
C11orf47	-0.258
MGC29891	0.691833333333333
HSPB8	-0.4677
PRDM14	-0.789
NUFIP2	0.354
MNAT1	-0.267
ZDHHC2	1.34141666666667
MBNL2	1.391875
ADD3	-1.33075
CSNK2A1P	-0.94875
KLK6	-1.59933333333333
TMEM111	0.3966
KIAA1279	-0.412
NUBP2	0.8875
RAB42	-1.315
ID3	-1.0402
TM9SF1	0.69075
MDP-1	0.19125
POU4F2	-0.526
IQCK	1.25925
C16orf14	0.994
CAPN3	-1.574125
FAM43B	0.24275
RECQL	-1.17775
AP1G1	0.0431428571428572
CTNNBL1	0.145666666666667
ECHDC1	-0.59
SMARCC1	0.2989
FOXQ1	-1.765
GNAI3	0.0425
POLG2	0.01175
CD4	1.087
ITLN1	-0.74425
EBI2	2.181
IRF1	-0.439
PTPRE	0.4888
PTK2B	-0.83025
NXNL2	0.1085
SOX4	1.09611111111111
TSPAN3	-0.523833333333333
SH2D1A	-2.09833333333333
C8orf58	-0.614333333333333
USP20	-0.881
DUSP22	-0.508166666666667
CALB1	-1.067
L3MBTL2	1.43391666666667
MCRS1	0.01
TMEM118	-1.31833333333333
C18orf8	-0.563
FLJ10241	-0.28825
GJA12	1.82625
PKD1	-0.320833333333333
ZFP3	-0.675
JAM3	-1.07925
LAPTM4A	0.825222222222222
DIRC2	0.27975
KIAA2022	0.949
MYOM1	0.848333333333333
TRPM8	-3.193
MOP-1	1.73675
PHKG2	-0.343125
ZNF650	0.2135
KIAA1522	1.2475
PSG8	-1.54183333333333
DDX19B	-0.332
MOBKL1B	-0.5325
DIAPH2	-0.935583333333333
PTPN12	-0.30325
CLN8	0.0518
CRYZL1	-0.370666666666667
CRY2	0.326333333333333
FCGR2B	3.58683333333333
PNPLA4	0.52325
ZNF454	-0.8655
DKFZp434B1231	-0.8385
CLDN11	0.4884
RFWD2	0.955
CIB2	-0.22
MXRA8	2.3505
HRK	-0.64075
MAML2	-0.35425
C4orf31	-1.08425
C6orf192	-0.7015
COG6	1.55625
FAM5B	0.52825
NFATC1	-0.1105
SEPT10	-0.72675
SCYL1	0.0828
RPP40	-1.527
SCOC	0.2145
KIAA1450	0.18
CTDSPL2	0.59
TBX5	1.08083333333333
NAPG	-0.387625
RHD	-4.5225
C14orf45	2.24416666666667
ZBTB22	0.8285
PLCG1	-1.259
ANKRD10	-0.905625
AQP7P2	2.72525
TAGLN2	0.5455
HTR2C	-1.551
SLC16A7	-0.5635
C17orf83	0.415666666666667
TSGA14	-0.972666666666667
MDH1	-0.61775
PPP3R2	0.577333333333333
DCBLD2	-2.23314285714286
RBM33	-0.83325
DPH3	-2.40725
SYT10	-0.7025
FMO4	1.413
THYN1	-1.17325
DRD5	-3.334
OTOR	0.46525
PGRMC2	-0.2166
KATNAL1	-0.068375
PAQR6	-1.8695
UBE2I	0.01125
C14orf28	0.237
C8orf70	-1.25475
FLYWCH1	-0.27775
ANGPTL3	-1.11425
GLRX2	0.117666666666667
ATP11A	-0.625142857142857
ARL5B	-0.381125
MUC16	-1.9225
SLC25A5	-0.912642857142857
ACRC	-1.57
MYO1C	-0.393375
FAM89B	1.40016666666667
FAS	-0.257
KIFAP3	0.9885
GLRA2	1.061
BTN3A2	-1.1489
CNKSR3	-1.7315
CSTF3	-0.715166666666667
ARPM1	0.12025
KIAA1530	-0.9955
C9orf150	-0.455833333333333
PRKCI	0.28075
tcag7.1015	-0.75
SOD3	0.23125
ZNF574	1.08325
CYP21A2	1.71675
RPL12	-0.06925
COMMD2	-0.831
WIZ	-0.038
LOC344405	-3.278
ALDH4A1	-0.353823529411765
CRYAB	3.53675
COPA	1.1134
PCDHGA7	1.243
KIF11	-1.5995
RASD2	-1.32975
SLC26A3	-0.00399999999999998
ZNF175	-1.1555
JAKMIP2	-3.06666666666667
C8orf4	-0.492166666666667
PTHLH	-0.42
SLC40A1	1.369
OR7D4	0.153333333333333
PCDHB17	-0.4
CD36	4.45564285714286
C6orf203	0.2736
PRKG2	null
LOC400566	1.4745
ANAPC13	0.464
SLCO3A1	-1.019
ZNF692	-1.669
FANCL	-0.707
SH3GLB1	0.49
C12orf61	-1.012
KBTBD6	1.378
SUPT5H	0.425125
XRCC6	-0.0858
HUS1B	-0.3647
FAM133B	-0.405928571428571
LOC728276	0.519
KCTD18	0.32075
SOS2	1.10016666666667
CCDC99	-1.79875
C1QTNF5	3.521
NNAT	1.11866666666667
USP16	-0.02525
LARS	-0.5865
ZBTB2	0.455625
ABO	0.5492
TRAF3	-0.08025
GALNT5	-1.976
NAP5	0.402
ALG14	0.552333333333333
KIAA0515	0.364346153846154
WDR75	-1.33266666666667
TEX261	0.11175
LY86	0.937
LOC389072	-1.564
FLJ13611	0.08075
MRGPRX2	-0.234
SNRPA	-0.956
OR2G2	-0.2515
GPRASP2	1.619
C7orf42	0.3829
C9orf163	-0.0465
CYP11B2	0.422
FCRL3	1.54066666666667
PRDX1	-1.00625
FGB	-5.415
COX17	0.349333333333333
C16orf33	0.473
PIWIL1	-0.204
FOLR1	-2.01033333333333
KIAA0082	-0.38425
FREQ	-0.835333333333333
TMCC2	-1.77866666666667
TCF12	0.1205
ZNF721	1.14325
FAM130A2	0.132
POU4F1	-2.425
SNRPF	-0.6915
SGIP1	-0.721333333333333
ZNF641	0.465666666666667
EMG1	-0.34525
PRRG4	-0.024
HIRA	-2.377
MYNN	0.848833333333333
AEBP2	-0.196083333333333
TBXA2R	0.632166666666667
ISL2	-1.0535
PCDHB11	-0.4555
RNF144A	-1.1055
MARCH5	0.06725
DULLARD	-0.389166666666667
DCLRE1B	-0.0833333333333333
ITGA8	-0.42525
TP73	-0.6355
PRKCD	1.34
NDUFB4	-0.00800000000000001
ATP13A4	0.209428571428571
ANTXR2	-1.06566666666667
COL4A3	-0.766833333333333
MYO10	-2.1441
SLC6A18	0.9455
PEX1	-0.58725
TMEM74	-1.332
RBM19	-0.000999999999999997
TAPBP	0.40875
RUNX1	0.418875
MID1	-1.84275
GPR64	-0.973
RASEF	3.39425
GABRG1	1.337
MYO16	-1.41166666666667
DBF4	-1.3925
TSHZ2	2.69
RIPK2	-0.1675
PPTC7	0.0155
KIF4B	-1.238
LRRC31	1.112875
ZNF540	1.15825
EFNB3	-0.0973333333333334
LOH12CR1	-0.101125
STON2	0.518666666666667
GLP1R	-0.252
CSTF2T	-0.094875
IREB2	-0.302625
GRSF1	-0.63375
PDCD7	-0.351333333333333
LRRC43	-0.262
CNR1	1.561
IL1F7	-0.749
C12orf64	-0.663666666666667
FAM69B	-0.15475
NR2E1	-2.61416666666667
MS4A6A	2.8203
FTL	-1.2802
C7orf36	-0.01625
PCLO	0.6007
DYRK2	0.56825
ARIH2	-0.2375
SAMD7	0.757
SCNN1D	-1.4665
SLC32A1	-0.592625
C22orf25	-0.8225
MRPS18A	0.5558
GPR112	0.589
EARS2	0.298
ERN2	1.2495
ATPBD3	0.476333333333333
PRH2	-0.7285
CDKN2D	0.31
PGLYRP2	-0.4835
TRIM40	0.74625
SEC14L3	-0.42975
SLC22A1	-1.28875
BTN2A3	0.46175
RASA4	0.45375
CCNL2	-1.23408333333333
MYBPC3	0.305
GJA4	3.86375
CDC42SE1	1.446625
TRPV2	-1.2185
MYPN	-3.2451
SIM1	0.09
CDADC1	0.49625
ZFHX4	1.2195
NIBP	0.294
ADAMTS19	-1.3875
ABTB2	-1.94975
TSPYL2	0.041875
EIF2S3	-0.4834
SOX30	0.418666666666667
AP2A1	0.173833333333333
DKFZP564O0523	-0.227833333333333
LOC285398	-0.36575
CDH18	-4.1935
CHL1	1.707375
GATS	-0.4397
TBC1D2B	-0.0239999999999999
OR1J1	-0.8285
GSN	0.830833333333333
DPCR1	0.966375
GARNL4	-0.852166666666667
SMARCA5	-0.7375
PLEKHG3	0.638166666666667
ZBTB45	1.6805
FRMD6	-0.974833333333333
PLS1	-1.7535
DGKZ	-0.125333333333333
EFNA1	2.3284
WDR85	-1.31275
ANK2	0.176
PAGE4	1.5685
SENP6	1.6165
AKR7A2	0.232666666666667
FKBP10	-2.25475
VEGFC	-2.36533333333333
LARP1	-0.3639375
SRBD1	-0.1775
ITGB6	0.093
SLC1A2	-0.273692307692308
INVS	-1.15333333333333
MPO	0.2595
MOBKL3	0.0807
CUTL2	-1.429375
KLK2	-0.838916666666667
VIM	-1.4885
REG1B	0.151666666666667
PCDHGC4	1.1535
C3orf34	-0.0918333333333333
SUMO3	-0.809833333333333
CST9L	0.38175
MLL4	-0.28925
SPR	1.34883333333333
SAMD9L	-0.69175
ABCE1	-0.1045
SUPT3H	-0.661833333333333
ACTBL1	2.82225
ADAMTS4	0.2265
SLIT3	2.90025
RHEBL1	-1.02825
NPM2	-1.36525
MAN1C1	0.464625
KIAA1856	0.922166666666667
HSPA6	0.6185
LOC388152	-0.498
C10orf140	-0.10725
ZDHHC12	0.4775
LIN7A	-1.3713
PHC2	0.0492727272727273
SPHK1	-0.127
TRIM26	0.2708125
FAM83E	-0.302
C18orf24	-1.40966666666667
ZNF578	0.458666666666667
ORAI1	0.5895
RUVBL1	-0.182666666666667
C7orf20	-0.450166666666667
APAF1	-0.483
SLC36A4	-2.13083333333333
MYH11	4.49283333333333
NEK1	0.0049
MPP2	-1.2085
C12orf24	-2.818
TNK2	0.442125
ZNF289	-0.35025
MATN3	-1.60485714285714
IFNGR2	0.341833333333333
ITPR1	0.988875
EBF3	2.7064
TBC1D20	-0.1892
OR10P1	0.24475
DDAH2	1.54275
SHPRH	0.168625
STX7	-0.8955
LOC554248	-1.9445
BCAR1	0.039
ATXN3	-0.115166666666667
TRIM27	0.24825
CDC42EP2	0.163
CHP	-0.463642857142857
SOX17	2.1305
ZNF259	-0.846833333333333
CHCHD1	-0.2295
ZDHHC19	0.3295
GBP2	2.1125
GARNL3	-0.144875
MRC2	-0.72825
C1orf52	-0.659
AOF2	-0.784833333333333
LRPPRC	-0.5924
ACVR1C	1.89366666666667
TM4SF18	2.6695
TMEM169	-0.8645
PPP1R16A	0.04175
EBF1	1.27916666666667
RRS1	-0.067
SNX2	-0.703
OR2T2	-0.5445
RBX1	-0.493
ANKRD54	0.244166666666667
TSNAX	1.29033333333333
TMEM83	-1.53575
ZBTB7A	1.2575
ATM	-2.52566666666667
LOC338328	2.20916666666667
TIE1	1.49716666666667
HIST1H3G	0.924166666666667
PASD1	-4.172
TINAG	0.998666666666667
PCDHAC2	0.2545
LRRC15	-0.447
WBSCR17	-1.37575
TFF2	0.982
PARP2	-0.842
NDFIP2	0.396
PCDHGB2	0.256
WDR60	0.1755
MAP7D2	-1.9297
USP45	-1.4665
GSDML	-1.55425
TNS1	0.3754
PLCD4	-1.2955
IQCD	1.02066666666667
SMPX	-2.61325
CD9	-0.14
SRGN	0.68875
CASP7	-0.12525
INOC1	-0.331333333333333
DKFZp451M2119	-2.01133333333333
VMAC	1.2535
USP53	1.3466
CAMK1G	-0.717625
TMEM106A	-0.500833333333333
CDC20	-1.324
ACSL5	-0.891
CBWD5	-2
C1orf87	-0.3038
KIAA1274	0.3465
PRUNE2	-1.47546153846154
LYPLA2	-0.16
DOK6	-1.712
GPR149	-0.78
FAM30A	1.8715
TMEM129	0.2935
SLC35B3	1.24275
ACPP	-0.3293
LOC200261	-1.165
SLC4A7	0.9224
CCDC40	1.2625
GART	-1.778875
THOP1	-1.31675
SCARB1	-0.934625
CACNA1F	0.16275
TRIAP1	0.461666666666667
SYT14L	0.871
SFRS8	-0.756333333333333
PBOV1	1.029
GOLSYN	1.3555
GJB7	-1.4125
CAMK2N1	-0.712666666666667
GREM1	2.51063636363636
FLJ20433	0.362
QPCT	-3.43175
PRKAG2	0.187666666666667
H2AFX	-0.592625
C6orf154	2.52175
PLOD3	-1.03825
ZBTB39	-0.497833333333333
WASF3	-0.916666666666667
DRG1	-0.14975
PRR4	-1.282
SPCS1	0.09925
KDELR3	0.600833333333333
SRP19	-0.179833333333333
GABRA6	0.407
MFSD1	0.22425
MMEL1	2.151
PDXDC2	0.0272000000000001
BUB1	-2.54655555555556
RNF138	-1.2285
MYLPF	-0.615833333333333
AIF1	0.418333333333333
DYNLRB1	0.7438
HCN3	-1.03216666666667
HIST1H2AI	1.76675
MAP4K5	-0.0763333333333333
LASP1	0.766625
LOC130951	0.011
PLAA	-0.191625
KRT6A	-2.6585
C6orf117	-2.7515
ARHGAP23	-2.644
PTF1A	-0.392
GPHA2	-0.2645
LCE3B	0.29725
MCL1	1.079
EHBP1	-0.574666666666667
PRNP	-1.504875
ZSCAN1	0.256
C1orf113	-0.0308333333333333
FOXA3	-2.95325
NEB	-1.34975
ASGR1	-4.53183333333333
CTGF	0.2706
RAB17	0.671166666666667
MST101	0.02075
JARID1B	1.4859
USP37	0.1254
PTBP1	-0.347833333333333
PTPN7	-0.907833333333333
CDC7	-2.38583333333333
SNX7	-0.893
ZNF335	-0.502
CPT2	-0.00675
HEATR1	-0.08975
HSPC152	0.171875
C5orf40	0.38825
PSME1	0.0075
STAG3	-1.7825
TMEM154	-0.613833333333333
KLHL32	-0.727666666666667
TSGA10IP	-0.385
SUV420H2	-0.378833333333333
SF1	-0.9196
2'-PDE	0.2051875
PNLIPRP2	0.806
TRSPAP1	0.0416666666666667
NUP210	-0.759333333333333
ANP32C	-0.822166666666667
RAB11B	0.114
ASB15	1.6415
ITGB3BP	-2.1975
UBASH3A	-1.8365
YWHAB	0.20275
TPRX1	-0.75925
LY6G5C	-0.3595
SLC7A2	2.045875
CLK1	-0.4543
HSD3B7	0.2625
VDR	0.9075
C16orf74	0.23375
ACE	-0.397666666666667
PSMA2	-0.565833333333333
CCDC131	-0.849
ZNF213	1.136
EML2	-0.633
ALS2CR13	0.580666666666667
GLYATL1	0.207
DSPP	-0.114
DHFRL1	-0.380375
C10orf30	-1.69266666666667
SH3RF2	-1.895
LOC197322	0.230833333333333
DLL3	-1.296625
TIGD7	-0.1475
GFRA3	0.209
CPA1	1.5605
RTN4	-0.0393333333333333
PPT2	-2.00166666666667
FASLG	1.80566666666667
FOXP4	0.316125
RPL26	-0.2404
GNL3L	-1.84683333333333
FMR1NB	-0.598
CD163	6.79675
SGPP2	1.52675
GIMAP2	0.5135
CD37	0.518333333333333
DPT	3.64383333333333
NBLA00301	1.1875
RGS5	1.54583333333333
C9orf4	-0.0935
ACTL8	-0.260833333333333
PRKAR2B	0.524125
OPLAH	-0.178
C20orf134	2.05625
SPACA5	-0.22975
TBL1X	-0.372333333333333
TSPYL3	0.4665
CHCHD3	-1.02075
CRKRS	-1.10866666666667
GPR65	3.992
DFFA	-0.690125
FUT1	1.272
C6orf204	-0.802166666666667
TMEM51	0.447
ZNF580	0.02775
CMTM2	-0.168
C20orf200	0.3595
EZH1	-0.763333333333333
FDX1L	0.338
MRPL32	-0.029
PCAF	-0.8227
ALOX15B	0.4135
CD59	-0.103125
CDK9	0.072
ERP29	0.122333333333333
TTR	-5.43175
BCMO1	-0.742
DDIT4	-1.3791
PTGDS	3.24325
C3orf63	0.225666666666667
BST2	-1.887625
CYP1A2	-0.251333333333333
C5orf25	-0.848
STX1A	-1.1636875
OR2A12	0.5485
SH3BP5L	0.74075
SERINC5	0.518375
USP6	-0.2579
MRPL3	-0.113833333333333
POMP	0.330375
INPP4B	0.74775
GMPPB	0.7585
EAPP	0.725
AHSA1	-0.30175
ABCA11	0.8605
SLC5A6	-0.828666666666667
HIVEP2	0.67775
SUMO2	0.948625
KIAA1822L	-1.624
C11orf67	0.661
TXK	-0.626
PHCA	-1.59093333333333
ICAM4	-2.63633333333333
FPGS	0.518333333333333
SNRPA1	-0.553
KCNJ4	-0.384
KIF6	-1.08533333333333
HIST1H2BG	1.20333333333333
SLC5A5	0.6825
ZNF354B	-0.645833333333333
IL12RB2	0.12275
C11orf76	0.901
GAL3ST2	0.246
AIFM2	-0.522625
SYNC1	-0.867125
UBL3	-0.458375
PIK3CG	-1.231
NLN	-1.088
BCORL1	0.85625
CD5L	-0.303
ZNF238	-2.0386
KIAA1394	-1.51925
C16orf55	0.2022
CYP3A7	-2.214
KRTAP3-1	-1.71
TFDP1	-0.5285
MND1	-3.10325
NODAL	-0.344833333333333
GTPBP4	-1.38925
TUBGCP2	0.5915
SLITRK5	-1.54075
CIC	0.7295
CD79A	0.742166666666667
SAMD14	0.436333333333333
TNPO3	-1.0695
OR10G3	-0.331
OR10G8	0.4215
CCDC111	-0.406
HOXC9	2.172
DCUN1D1	0.5855
CYB5R1	2.179
TSR2	0.447
DAB2IP	-0.1083
SLC6A5	0.1385
RAB3D	1.6215
DCUN1D4	-1.6285
ERBB3	1.87
SDC1	0.217583333333333
ATP6V1H	-0.103833333333333
SYK	0.631
ST20	0.35575
C13orf30	-0.564
WDR40A	0.3945
ADMR	-0.3465
LOC388335	2.011
ACSM1	0.545
TDG	0.331833333333333
FLJ11235	0.1135
MRPS5	-0.851166666666667
AGPAT2	0.405666666666667
SLC12A1	0.410714285714286
CYP27A1	-0.5865
THAP7	-0.89625
XPO1	-0.64675
ALMS1L	-0.400666666666667
C1orf2	0.492
ZNF777	0.0943333333333333
CAMK2A	0.849
SMC1B	-0.771125
IHPK2	0.389533333333333
LEMD1	-3.3855
NKD2	0.0409
CLU	0.235357142857143
ARMETL1	-1.547
PABPC4	-1.39
CXCL12	2.68116666666667
TFAP2C	1.5088
TTTY8	0.727
ABCB10	0.2434
ENDOD1	0.718833333333333
IDI1	-2.5635
KCTD6	0.582833333333333
CCDC105	1.521
ULBP2	-1.43916666666667
ZDHHC5	0.9445
WNT8A	0.36275
COMMD10	-0.11675
KLHL12	0.4905
GPR50	0.3865
NR5A2	0.428285714285714
OXGR1	-0.6066
EHD3	-0.20775
CAPRIN2	-1.78425
KLRC3	-3.53
SF3B1	0.0935714285714286
IPO7	0.4395
ALDH1A1	-0.489
ANKRD5	1.383
TSNARE1	0.507
DDEFL1	0.49075
RNASEL	1.91666666666667
DNAH9	-0.704666666666667
HELLS	-2.78775
TNS4	-0.2235
NAV1	0.0718
KIAA1409	-0.191
C20orf26	2.00766666666667
TUBG1	-1.463
IRX2	1.35375
CNGA4	-0.265
MGC50559	0.451666666666667
OR4K17	1.05316666666667
TM2D2	0.88975
FAM32A	-0.155
TXNDC14	-0.14275
CCBL1	-1.653
ANK1	-2.52444444444444
PRSS23	-1.926875
PPM1L	1.453
SPATA20	1.19275
APCS	1.1275
C14orf122	-0.0263333333333333
PSMB5	-0.355625
C6orf10	-0.223222222222222
SETDB2	-0.120833333333333
SPNS3	-1.0125
SGMS2	-0.7575
MXD3	-0.746
MON2	0.3503
CARTPT	0.2835
HNF4A	-0.7706
RABEP1	0.77345
TNFRSF10B	-0.731125
USH1G	0.0885
PPAP2B	-1.699
TMEM16K	-0.43075
CTDSP1	0.740666666666667
CDK5R1	-0.210833333333333
GABRR1	0.022
OPN1LW	0.0955
FAM98C	1.325125
DBN1	-0.353375
ACAD10	-0.1225
QTRTD1	0.50075
WNK3	-1.045
RPS19	0.362375
C1QB	3.447875
OTUD5	-0.478875
SLC41A2	-0.154666666666667
TMEM22	-2.08483333333333
KHSRP	-0.317666666666667
TNFRSF11A	-0.828833333333333
FBL	-0.636
IBTK	-0.379166666666667
OXER1	0.498
CBLN4	0.997125
GPR172B	0.8925
CFTR	-1.2765
VSX1	0.5015
