Hybridization REF	TCGA-BH-A0BC-11A-22R-A089-07
FCRL3	1.21625
PRDX1	-1.273
FGB	-2.193
COX17	0.9834
C16orf33	-1.1285
PIWIL1	0.192
FOLR1	0.7745
KIAA0082	-1.32125
FREQ	-0.9752
TMCC2	-0.855166666666667
TCF12	-0.0239166666666667
ZNF721	1.159
FAM130A2	0.434
POU4F1	-1.30475
SNRPF	-0.041375
SGIP1	0.503
ZNF641	0.0556666666666667
EMG1	-0.1565
PRRG4	0.538
HIRA	-3.4995
MYNN	0.879333333333333
AEBP2	0.527916666666667
TBXA2R	0.8875
ISL2	-1.26366666666667
PCDHB11	-0.5935
RNF144A	-0.639285714285714
MARCH5	0.813125
DULLARD	-1.1985
DCLRE1B	-0.667333333333333
ITGA8	0.0625
TP73	-0.67575
PRKCD	-1.4745
NDUFB4	0.506
ATP13A4	0.747142857142857
ANTXR2	-0.619666666666667
COL4A3	-0.45475
MYO10	-1.9844
SLC6A18	0.14425
PEX1	0.0415
TMEM74	-0.2296
RBM19	-1.49475
TAPBP	-0.616578947368421
RUNX1	1.93175
MID1	1.12908333333333
GPR64	2.88566666666667
RASEF	2.8965
GABRG1	1.028125
MYO16	-0.607
DBF4	-1.86216666666667
TSHZ2	2.39475
RIPK2	0.688625
PPTC7	-0.0566
KIF4B	-1.971
LRRC31	0.547625
ZNF540	2.20325
EFNB3	0.552166666666667
LOH12CR1	0.408875
STON2	0.0844
GLP1R	-0.013
CSTF2T	0.799
IREB2	-0.689375
GRSF1	0.0475
PDCD7	-0.811333333333333
LRRC43	0.118
CNR1	0.8064
IL1F7	-0.6565
C12orf64	1.1295
FAM69B	-1.34775
NR2E1	-1.3756
MS4A6A	5.343
FTL	-1.9609
C7orf36	1.98075
PCLO	-0.145333333333333
DYRK2	0.213666666666667
ARIH2	0.17525
SAMD7	-0.011
SCNN1D	-0.60575
SLC32A1	-0.845875
C22orf25	-1.779
MRPS18A	-0.1682
GPR112	1.2325
EARS2	-0.75075
ERN2	-0.5405
ATPBD3	-1.51816666666667
PRH2	-1.3115
CDKN2D	-1.01716666666667
PGLYRP2	0.39625
TRIM40	-0.8275
SEC14L3	0.7
SLC22A1	-0.69325
BTN2A3	-0.63375
RASA4	0.95675
CCNL2	-1.26108333333333
MYBPC3	0.01
GJA4	1.96075
CDC42SE1	-1.41825
TRPV2	-0.78525
MYPN	-2.844
SIM1	-0.6905
CDADC1	2.08516666666667
ZFHX4	1.437
NIBP	-0.385666666666667
ADAMTS19	-1.72066666666667
ABTB2	-0.44125
TSPYL2	-0.51025
EIF2S3	-1.1092
SOX30	-0.30275
AP2A1	-0.928
DKFZP564O0523	0.209833333333333
LOC285398	0.29775
CDH18	-3.1525
CHL1	3.344875
GATS	-0.8607
TBC1D2B	-0.710166666666667
OR1J1	0.3225
GSN	1.60866666666667
DPCR1	0.165625
GARNL4	-1.64283333333333
SMARCA5	-0.7075
PLEKHG3	-0.3565
ZBTB45	-0.473
FRMD6	0.456
PLS1	-0.6595
DGKZ	-1.17833333333333
EFNA1	0.473
WDR85	-2.391875
ANK2	1.26325
PAGE4	-0.109166666666667
SENP6	0.967333333333333
AKR7A2	-1.34
FKBP10	-3.175
VEGFC	0.0116666666666667
LARP1	-1.488875
SRBD1	0.06475
ITGB6	1.6585
SLC1A2	-0.0917857142857143
INVS	-1.0155
MPO	0.6175
MOBKL3	0.7953
CUTL2	0.194142857142857
KLK2	-0.1055
VIM	-1.069
REG1B	-0.543
PCDHGC4	0.784333333333333
C3orf34	-0.873333333333333
SUMO3	-0.564166666666667
CST9L	2.9555
MLL4	-3.08375
SPR	0.338333333333333
SAMD9L	1.1835
ABCE1	-0.28075
SUPT3H	0.244833333333333
ACTBL1	-0.535
ADAMTS4	-0.7912
SLIT3	5.84475
RHEBL1	-1.62975
NPM2	0.51625
MAN1C1	-0.718875
KIAA1856	-0.314083333333333
HSPA6	0.4885
LOC388152	-0.6575
C10orf140	1.20425
ZDHHC12	-2.249
LIN7A	-0.3166
PHC2	-1.33516666666667
SPHK1	-0.7655
TRIM26	-0.7235
FAM83E	0.352
C18orf24	-1.75475
ZNF578	0.961166666666667
ORAI1	-0.833
RUVBL1	-1.47175
C7orf20	-1.87966666666667
APAF1	-1.448
SLC36A4	-0.254333333333333
MYH11	7.27316666666667
NEK1	0.6068
MPP2	-1.223
C12orf24	-1.52775
TNK2	-0.0986666666666667
ZNF289	-1.826
MATN3	-1.86471428571429
IFNGR2	0.0763333333333333
ITPR1	2.1535
EBF3	3.9046
TBC1D20	-0.8607
OR10P1	1.069
DDAH2	0.77475
SHPRH	0.265625
STX7	1.2325
LOC554248	-3.63975
BCAR1	-1.64075
ATXN3	0.264333333333333
TRIM27	-2.28525
CDC42EP2	1.478
CHP	0.191214285714286
SOX17	1.86425
ZNF259	-0.7595
CHCHD1	0.64425
ZDHHC19	-1.0865
GBP2	3.9105
GARNL3	0.225625
MRC2	-0.90625
C1orf52	-0.48175
AOF2	-1.4535
LRPPRC	0.1345
ACVR1C	3.70266666666667
TM4SF18	5.3115
TMEM169	-0.2494
PPP1R16A	-1.386375
EBF1	1.41283333333333
RRS1	-0.259833333333333
SNX2	0.605
OR2T2	-0.1445
RBX1	0.349
ANKRD54	-1.23583333333333
TSNAX	0.436833333333333
TMEM83	-0.23825
ZBTB7A	-1.5205
ATM	-2.26527272727273
LOC338328	4.86333333333333
TIE1	0.292833333333333
HIST1H3G	-0.8315
PASD1	-3.71
TINAG	0.86975
PCDHAC2	1.074
LRRC15	-1.136
WBSCR17	-0.4015
TFF2	-0.1445
PARP2	-0.126
NDFIP2	0.18725
PCDHGB2	-0.8375
WDR60	-0.2965
MAP7D2	-0.896
USP45	1.12375
GSDML	-0.807
TNS1	0.0388999999999999
PLCD4	0.567666666666667
IQCD	0.03
SMPX	-0.62025
CD9	0.199166666666667
SRGN	3.339625
CASP7	1.73975
INOC1	0.148666666666667
DKFZp451M2119	0.0205
VMAC	-1.0185
USP53	1.23
CAMK1G	-0.15
TMEM106A	-0.4615
CDC20	-3.3804
ACSL5	1.67066666666667
CBWD5	-0.40125
C1orf87	-0.799166666666667
KIAA1274	0.50125
PRUNE2	1.54446153846154
LYPLA2	-2.23866666666667
DOK6	-1.46716666666667
GPR149	0.189
FAM30A	2.07375
TMEM129	-0.053
SLC35B3	0.69775
ACPP	-0.1599
LOC200261	-1.035
SLC4A7	0.3991
CCDC40	0.8535
GART	-2.14375
THOP1	-3.112
SCARB1	-1.5025
CACNA1F	-0.472
TRIAP1	0.2975
SYT14L	0.039
SFRS8	-0.665833333333333
PBOV1	0.02
GOLSYN	2.40625
GJB7	0.269
CAMK2N1	1.86966666666667
GREM1	1.98475
FLJ20433	-1.30075
QPCT	-2.252125
PRKAG2	2.03433333333333
H2AFX	-3.152625
C6orf154	-0.6985
PLOD3	-2.70275
ZBTB39	-1.586
WASF3	3.09033333333333
DRG1	0.049
PRR4	2.0725
SPCS1	-0.17825
KDELR3	-0.160166666666667
SRP19	0.700333333333333
GABRA6	0.706666666666667
MFSD1	1.3435
MMEL1	0.011
PDXDC2	-0.8305
BUB1	-4.94377777777778
RNF138	-0.7845
MYLPF	0.216833333333333
AIF1	2.753
DYNLRB1	0.8464
HCN3	-1.1806
HIST1H2AI	-2.397
MAP4K5	0.358416666666667
LASP1	-1.319375
LOC130951	-0.5315
PLAA	0.152625
KRT6A	0.468
C6orf117	-0.8515
ARHGAP23	0.943
PTF1A	0.192
GPHA2	-0.25825
LCE3B	-0.5985
MCL1	0.0311428571428572
EHBP1	0.403
PRNP	2.26925
ZSCAN1	0.193666666666667
C1orf113	-0.444
FOXA3	-2.022625
NEB	0.623
ASGR1	-4.4885
CTGF	3.64733333333333
RAB17	-1.34116666666667
MST101	-1.952
JARID1B	-0.4082
USP37	-0.3995
PTBP1	-1.631
PTPN7	-2.1884
CDC7	-2.4135
SNX7	1.112
ZNF335	-1.4415
CPT2	-1.2715
HEATR1	-1.582125
HSPC152	-0.298375
C5orf40	0.287
PSME1	-0.119666666666667
STAG3	-1.55075
TMEM154	1.04916666666667
KLHL32	0.197
TSGA10IP	-0.1655
SUV420H2	-2.0435
SF1	-0.9948
2'-PDE	-0.8712
PNLIPRP2	-1.725
TRSPAP1	0.727583333333333
NUP210	-2.59116666666667
ANP32C	-1.86983333333333
RAB11B	-1.13883333333333
ASB15	0.486
ITGB3BP	-0.0195
UBASH3A	-2.55466666666667
YWHAB	-0.275375
TPRX1	-1.7235
LY6G5C	0.381571428571429
SLC7A2	-1.486125
CLK1	2.4108
HSD3B7	-1.71833333333333
VDR	2.805
C16orf74	-0.72425
ACE	0.0055
PSMA2	1.06116666666667
CCDC131	-1.061875
ZNF213	-1.03933333333333
EML2	-1.97325
ALS2CR13	-0.987
GLYATL1	0.67375
DSPP	0.1385
DHFRL1	0.133
C10orf30	1.14566666666667
SH3RF2	0.198
LOC197322	-1.66383333333333
DLL3	-1.30375
TIGD7	0.8235
GFRA3	-0.26775
CPA1	0.035
RTN4	0.252333333333333
PPT2	-1.75066666666667
FASLG	1.823
FOXP4	-0.497875
RPL26	1.838
GNL3L	-1.89283333333333
FMR1NB	0.7175
CD163	8.61375
SGPP2	0.606
GIMAP2	3.2335
CD37	-0.560166666666667
DPT	7.06858333333333
NBLA00301	0.59875
RGS5	3.29116666666667
C9orf4	0.818
ACTL8	-2.83166666666667
PRKAR2B	2.079375
OPLAH	-0.965833333333333
C20orf134	0.71925
SPACA5	-0.4215
TBL1X	-1.40283333333333
TSPYL3	-0.4055
CHCHD3	-1.24775
CRKRS	-1.975
GPR65	5.16
DFFA	-0.98225
FUT1	0.8465
C6orf204	-0.503333333333333
TMEM51	0.603
ZNF580	-0.511
CMTM2	-0.432
C20orf200	-0.686
EZH1	-0.625666666666667
FDX1L	-0.32725
MRPL32	0.79525
PCAF	-0.2716
ALOX15B	1.6478
CD59	2.59525
CDK9	-1.474
ERP29	-0.2245
TTR	-4.438
BCMO1	-0.666
DDIT4	-1.0918
PTGDS	2.724
C3orf63	0.0423333333333333
BST2	-2.02525
CYP1A2	-0.1482
C5orf25	-0.73725
STX1A	-1.0515
OR2A12	0.2905
SH3BP5L	-1.76475
SERINC5	-2.1255
USP6	-0.8499
MRPL3	-0.0883333333333334
POMP	1.24875
INPP4B	0.53125
GMPPB	-1.22325
EAPP	1.37425
AHSA1	-1.3205
ABCA11	0.9985
SLC5A6	-1.44125
HIVEP2	2.4565
SUMO2	0.08375
KIAA1822L	0.186333333333333
C11orf67	3.74
TXK	-0.676125
PHCA	0.2804375
ICAM4	-2.60433333333333
FPGS	-0.85
SNRPA1	-0.838
KCNJ4	-1.578
KIF6	-0.2353
HIST1H2BG	-1.7155
SLC5A5	0.02325
ZNF354B	0.981
IL12RB2	0.067
C11orf76	0.455333333333333
GAL3ST2	-0.0525
AIFM2	0.4425
SYNC1	-0.38625
UBL3	0.66225
PIK3CG	-1.20983333333333
NLN	-0.991222222222222
BCORL1	-0.29475
CD5L	-0.607
ZNF238	-0.9488
KIAA1394	-1.602
C16orf55	-0.3414
CYP3A7	-0.568
KRTAP3-1	-1.883
TFDP1	-1.94416666666667
MND1	-2.335
NODAL	-0.0981666666666667
GTPBP4	-1.10125
TUBGCP2	-1.57125
SLITRK5	-2.8885
CIC	-0.518
CD79A	0.686833333333333
SAMD14	-0.720833333333333
TNPO3	-2.58
OR10G3	0.4075
OR10G8	-0.376
CCDC111	-0.417
HOXC9	2.10025
DCUN1D1	0.383833333333333
CYB5R1	1.36525
TSR2	-0.84425
DAB2IP	0.1217
SLC6A5	-0.0485
RAB3D	-0.4205
DCUN1D4	0.549166666666667
ERBB3	-0.846583333333333
SDC1	-1.37825
ATP6V1H	0.169333333333333
SYK	0.6825
ST20	-0.91875
C13orf30	3.747
WDR40A	-0.469
ADMR	-0.571
LOC388335	4.5005
ACSM1	1.317
TDG	-0.0466666666666667
FLJ11235	2.01025
MRPS5	-1.17416666666667
AGPAT2	-1.281
SLC12A1	0.70025
CYP27A1	-1.7915
THAP7	-2.57775
XPO1	-0.282416666666667
ALMS1L	0.0181666666666667
C1orf2	-1.409625
ZNF777	-0.866666666666667
CAMK2A	-0.197666666666667
SMC1B	-0.384428571428571
IHPK2	-0.235933333333333
LEMD1	1.82875
NKD2	-0.4629
CLU	1.64164285714286
ARMETL1	1.9035
PABPC4	-2.658
CXCL12	3.937
TFAP2C	2.6043
TTTY8	1.12
ABCB10	-0.9587
ENDOD1	1.51483333333333
IDI1	-1.955
KCTD6	0.395
CCDC105	0.4155
ULBP2	-1.1175
ZDHHC5	-0.5895
WNT8A	0.094
COMMD10	0.45825
KLHL12	-0.172125
GPR50	0.5835
NR5A2	0.391571428571429
OXGR1	4.00816666666667
EHD3	0.076
CAPRIN2	-0.97325
KLRC3	-0.871
SF3B1	0.701857142857143
IPO7	-1.174
ALDH1A1	1.7625
ANKRD5	-0.8415
TSNARE1	1.156
DDEFL1	1.7225
RNASEL	0.2425
DNAH9	0.015
HELLS	-2.492
TNS4	4.121
NAV1	-0.1005
KIAA1409	0.1995
C20orf26	2.05016666666667
TUBG1	-2.634
IRX2	3.30425
CNGA4	-1.521
MGC50559	0.725
OR4K17	0.271
TM2D2	0.686666666666667
FAM32A	-0.2045
TXNDC14	-1.0995
CCBL1	-3.062
ANK1	-1.7551
PRSS23	-1.395
PPM1L	-0.068
SPATA20	-1.775
APCS	-0.32725
C14orf122	-1.542
PSMB5	0.41575
C6orf10	0.698555555555556
SETDB2	1.37566666666667
SPNS3	-1.37425
SGMS2	0.225666666666667
MXD3	-1.28316666666667
MON2	0.1721
CARTPT	3.66475
HNF4A	-0.667
RABEP1	0.0206
TNFRSF10B	-0.767
USH1G	-0.3855
PPAP2B	-0.0498333333333333
TMEM16K	-0.8695
CTDSP1	0.553666666666667
CDK5R1	-1.32216666666667
GABRR1	-1.351
OPN1LW	0.451
FAM98C	-0.105875
DBN1	-1.6065
ACAD10	-1.495
QTRTD1	0.06325
WNK3	-1.32416666666667
RPS19	0.855875
C1QB	4.777375
OTUD5	-1.142625
SLC41A2	0.327
TMEM22	0.214333333333333
KHSRP	-2.13191666666667
TNFRSF11A	-0.285333333333333
FBL	-0.296666666666667
IBTK	0.322666666666667
OXER1	0.294
CBLN4	1.057875
GPR172B	0.530333333333333
CFTR	0.40025
VSX1	4.955
CAMK1D	-0.83525
LOXL3	-2.68925
RTP4	4.006
SLFNL1	-1.005
KIAA0828	-0.940625
PAR5	0.1955
LOC723972	-1.502
GDI2	1.677125
CEBPA	0.00690000000000002
MLF2	-1.228
AFMID	-2.2555
ALOX12B	-0.0755
BPHL	0.02025
COX5B	-0.1795
S100A10	2.4538
THOC6	-1.997
NHN1	-1.615
RRP12	-1.71633333333333
ARID3B	-2.675
CD3G	-0.299166666666667
KIAA0133	-1.171
NAT11	-2.4755
PPAT	-2.27033333333333
SIRT3	0.128
TCERG1L	-1.55275
NIPA1	-1.872
DPP8	0.8168
IL7R	1.02833333333333
ZFP64	-0.154
DMAP1	-0.7563
TRMT12	0.4075
TLR4	2.8326
WFIKKN2	0.7625
RAB12	-1.01283333333333
DDX51	-1.29583333333333
KIAA1086	-3.344
ZNF295	0.452333333333333
ACVR2B	-1.35571428571429
LOC494150	-1.07875
ZNF517	0.23
DNASE1L2	-2.597
SUFU	-1.03133333333333
LOC283677	0.6015
LMO3	1.71416666666667
PPP2R5D	-1.12016666666667
ZNF587	-1.136
HIST4H4	-0.11375
CYP2C8	0.34525
C1orf80	0.197
DOCK5	-0.989833333333333
C9orf24	1.3395
OR5AR1	0.895
C11orf24	-0.4505
UNQ1940	-1.38875
CAP2	0.806666666666667
TIMM44	-2.61125
DSEL	0.2876
ROM1	2.21675
FBXO4	0.998
MYLC2PL	-2.56625
MLH3	0.9151
NOX1	0.5466
DPEP2	0.996
DNAJB5	-0.1785
RLTPR	-0.495
MBIP	0.202833333333333
COPB1	0.00866666666666666
SFTPA1B	-0.262
C10orf4	0.5906
PRELID1	-1.864
NOLA1	0.384
C19orf24	-0.818
TLR9	-2.7455
HLA-DMA	3.12833333333333
HCRP1	-3.476
GPR137	-0.4985
ITGA11	0.190666666666667
PHF13	0.2355
MARK4	-0.0673333333333333
METTL4	-0.40775
MBD3	-2.6313
LOC134145	0.812375
FGF3	-0.16675
SLC35A3	-0.75075
CLEC16A	-1.20925
AMOTL1	-0.07475
FLJ31438	0.18
PAICS	-1.94075
TOMM40L	-0.187666666666667
MMD	1.37475
KLK10	2.7788
NIT2	0.568
SERPINB10	0.51575
KLF15	0.8467
CCDC5	-0.20025
WSB2	-1.159
ME3	0.538375
CACYBP	-0.143
TCTN2	-0.9995
JAK1	0.461625
C2orf25	0.807
GPD2	-0.906
FBXL11	-0.912166666666667
CDV3	-0.17725
GALNT11	0.440875
NDUFA12L	0.9247
FLOT1	-1.87942857142857
TOR1AIP2	-0.21425
MMP25	-0.204
C1orf164	-0.4094
CHST5	-0.0385
LYRM4	0.35135
GPER	-0.7215
HIPK2	1.90566666666667
DAP	-1.6393
ZMIZ1	0.3135
DDX58	1.159375
DCC1	-0.70875
AKT1	-2.994125
ENPP6	0.795
ERVWE1	0.1705
CDC34	-2.18
RNF125	-0.815
CASC1	4.02575
SHROOM2	-1.20725
RRM2B	0.429
COL6A3	0.884
TMEFF1	-1.948
PLEKHA4	0.0471999999999999
LYSMD1	1.1665
SEPT1	-1.7188
AOF1	-0.94625
GNPAT	0.06025
WDR18	-1.99475
HSD17B12	0.149666666666667
HIST1H2BM	-1.38933333333333
INDOL1	0.271333333333333
SUDS3	-1.0265
C1orf192	0.535
CYP2B6	0.15
TBC1D2	-0.290833333333333
SLC25A12	-0.294125
ERCC6L	-3.23266666666667
MGC10814	-1.10666666666667
POLR2C	-0.974666666666667
ZNF77	0.206666666666667
EIF3K	0.9844
HPX	-0.817
ANKRD27	-0.485125
MALAT1	-1.0260625
PLB1	0.953666666666667
HRNBP3	-0.6935
CPSF4	-1.8705
OR52N2	-0.034
PIP5KL1	-2.1485
GH1	-0.0969999999999999
HPS5	-0.29975
SLFN5	1.408375
POP5	0.819333333333333
OVOS2	-1.4395
C20orf108	-0.19275
MARS	-2.4885
CLRN3	0.9705
ARSE	-2.02216666666667
PPIE	0.0761666666666666
PHACS	-1.20933333333333
GP5	0.613
IL8RB	0.5075
FCRLA	-0.3152
ARRDC1	-1.8766
KRTAP9-4	1.2485
ZNF613	2.688
OR11A1	-0.0425
TMEM132B	-2.00957142857143
PGLS	-1.59425
BSND	-2.50583333333333
KCNK18	null
FOXD4	-0.194
SV2C	0.16625
LCN2	3.0685
ZNF490	-1.1039
C3orf15	1.4375
CACNA2D4	-0.760333333333333
CBX5	0.1245
MAGEB4	0.689
BOLA1	0.458
PPP2R5E	0.00850000000000001
COL5A1	-0.547
ASB7	-0.149833333333333
SFT2D1	0.567375
DERL1	-0.463
RABL2A	0.490333333333333
MOAP1	-0.79975
KIAA1545	-0.0851666666666667
F3	0.99175
PLEKHM2	-2.63375
CCDC89	1.1955
EFCAB1	2.982125
TMEM48	-1.288
SEPHS2	-1.63525
PYGM	-0.22375
PRICKLE1	1.33575
WNT5B	-1.80325
TAS2R38	-0.145
IMP5	-0.196
KHDRBS1	0.7647
LARS2	-1.36183333333333
C3orf28	-0.361
FTCD	-3.6435
C10orf68	0.804333333333333
DGAT2L3	0.4665
PSEN1	-0.593583333333333
MGC33657	0.444666666666667
PLA2G4B	0.5825
CDKN2A	-2.50675
DLX1	-1.81175
TSHB	0.125
C18orf37	0.44725
MEX3C	0.148125
MAMDC2	3.1435
PDIA4	-1.29908333333333
ATP5E	0.09175
CASP2	-1.03015384615385
SERBP1	0.582692307692308
ZNF341	-0.9235
TESC	-1.7665
TMEM31	-0.74425
OR51I2	0.8145
YTHDC1	0.767714285714285
JUN	3.09966666666667
AGMAT	-3.0355
PCNXL2	-0.3225
ATAD5	-2.04742857142857
STK38	-1.094875
AZI1	-1.750125
RBP1	2.943
C4orf26	0.05425
KIAA1026	-0.458125
TMEM101	0.3625
HSFX1	-1.8165
TREX1	-0.2995
C18orf10	-0.3705
TRIM15	-3.46733333333333
CA6	0.904142857142857
CEP57	-0.21175
AR	1.353
SESN2	-1.115
KIF3C	-1.10875
EPB41L5	0.1725
ARHGEF10	-0.414
POLR3D	-1.662375
INDO	0.573333333333333
GABRA3	-0.5275
SCG5	1.4722
E2F3	-0.7611
TIGD5	-1.39275
FGD6	0.299666666666667
KLHL3	0.623
SCGB3A2	-0.907
URP2	-1.37166666666667
ATP6V1B1	0.417
CALML6	0.635
LOC100049076	-1.26
TMF1	-0.029
LOC388503	-0.4775
CDH5	1.389875
RPS6KC1	-0.2025
DAAM1	1.6402
TNFRSF10D	-0.9735
GSTT1	-1.7693
INPP5A	-0.865
TRAF3IP1	1.182
SMARCE1	0.1305
VRK1	-0.53
TTC16	-0.0885
AARS	-2.3645
ARHGAP27	-0.346
ZAK	1.45235714285714
ACSM2B	-0.70675
TRAP1	-2.50366666666667
MRPL53	0.03625
RNF44	-0.41925
NPTXR	-0.8455
DPYSL3	1.29133333333333
APP	1.7176
GLS2	-0.633166666666667
MNX1	-2.87616666666667
CMTM7	1.82575
OR10A7	0.6265
NYD-SP21	1.76366666666667
ORC5L	-0.321
SLC16A10	-2.005625
TMEM178	0.1035
LOC441601	-1.825
PTGIS	3.8685
KBTBD7	1.169
C19orf41	0.50525
CEACAM3	-0.415363636363636
KRT23	3.8905
SERHL	0.381
PNKD	-0.6764375
UBC	-0.417
ATRN	-0.45675
HAPLN1	-1.77275
RANGAP1	-2.38425
C10orf26	-0.4675
KCNA7	0.0385
SRY	0.508
LOC376693	0.4365
HIST1H2BF	-1.5185
CDCA8	-3.5205
MLC1	-1.6505
TNIP3	-0.0863333333333333
OR4D1	0.4635
IFT52	0.156833333333333
GOLT1A	0.3835
UTP20	-1.32025
RP3-402G11.5	-1.96675
PRSS33	-1.0865
PMPCA	-2.0035
APOB48R	0.012
GLTP	-0.426
MPL	1.8895
C9orf78	-0.63125
ADAM12	-0.336
CSPG4	-1.4445
LOC144305	-1.2295
KRTAP4-10	-0.250222222222222
PAK1	-1.3295
ADCY7	-1.3439
TAS2R43	-0.7805
FRAS1	-0.438857142857143
PPP1R14A	1.92833333333333
OR2B6	-0.96325
ATP13A1	-2.03383333333333
SIDT1	-1.02675
C1RL	2.83633333333333
PRKRA	0.796
TLN1	-0.2492
RP11-50D16.3	1.46966666666667
MITF	-0.07525
GYS1	-2.22075
LYG1	-0.471333333333333
NSMCE4A	0.8645
DNAI1	-0.48875
HOXD11	-0.645
FNBP1L	0.5731
DHX35	-1.213
LCE3E	0.74125
SLC33A1	0.69
DCLK3	0.13
TRIM33	-0.486666666666667
TMCC3	2.01483333333333
FBXO42	1.07983333333333
C1orf27	0.4207
C17orf50	0.191
RNF14	1.38841666666667
SLC4A8	-1.20271428571429
RAB3IP	-0.4513
COX6C	0.938642857142857
PCSK1	-2.37
SLC13A1	0.54775
ARF6	-0.9365
KIAA1009	1.098625
HOXA13	-3.249
HMGN1	0.557
CXADR	-0.741833333333333
MGC14436	0.1115
UTF1	0.666
TSC22D1	1.7129
BZRAP1	1.04833333333333
PUF60	-0.896166666666667
SHC1	-1.1695
HOOK3	-0.133
LIMS2	2.43116666666667
BAHCC1	-0.968
CLCC1	0.407166666666667
ENTPD3	2.3148
SMO	-0.37675
PIK3R5	2.70975
CDC14A	0.771818181818182
KRT1	2.311
ENOX2	-0.00733333333333334
FLJ22655	6.16525
FPRL1	0.922
INTS6	0.4185
ZCCHC5	-0.3895
SMC3	-0.24975
C6orf123	1.01566666666667
FLJ20160	1.1915
LOC653391	0.257833333333333
GSS	-1.63825
NT5M	-1.51275
SIX5	-1.4125
TAF5	-1.284
KCNA1	0.537833333333333
ANLN	-3.9295
MGC45491	-1.13611111111111
SSTR2	1.127
LYPD4	0.1875
TH1L	-2.197625
CHRNA5	-1.9875
PNMA6A	-0.671
FLJ16369	-0.3895
DLX2	-2.57755555555556
C6orf108	-0.157
ALDH3A2	0.522666666666667
CLEC1B	0.78725
LEPREL2	-1.29025
FOXJ1	-0.8031
OR1D4	-0.00950000000000001
PPIL4	1.1665
MTRR	-0.57025
SLC27A3	-0.350166666666667
HTR7	0.565333333333333
MIB2	-1.053375
BHMT	-0.7962
A2ML1	2.0305
MSMB	0.473625
KIAA1383	1.3385
TRUB2	-0.9445
PF4	1.6
IL1F5	-0.243
LRRC37B2	0.11675
IPO4	-2.33825
FIGF	6.05425
QDPR	-0.15975
ZNF598	-2.918
BOP1	-3.452875
MAPK12	-2.86883333333333
POLR1E	-0.53475
CEECAM1	-1.2804
INSRR	-0.467
SIPA1	-1.411
ULK4	-0.531333333333333
BTN3A1	-0.2032
FABP5	2.0569
KBTBD3	1.15366666666667
SORT1	-0.353166666666667
YWHAQ	0.7616875
LRIT1	0.553
KIAA1704	0.6419
MEIS2	0.2651
ENOSF1	-0.224
PCDH7	0.332142857142857
FZD9	-0.867333333333333
RPLP1	1.63016666666667
ZNF75A	-0.5205
P4HA3	-0.403571428571429
NKX6-1	-0.0765
CTA-216E10.6	-1.367
IFT140	-1.21475
DENND1A	-0.996083333333333
ALCAM	0.5637
ABHD2	-0.846545454545454
QPRT	-2.576
TRAM1	0.972785714285714
ATP1B4	0.313
NUP37	-0.38225
SAA3P	4.9645
SLC22A6	0.5375
KIAA0265	-0.3215
ZNF41	-1.5425
ADAM19	-0.6794
ERAF	-0.883
DEFB119	0.5939
DNMT3B	-5.3335
SNF1LK2	1.07825
MGC24039	-1.05141666666667
TAS2R48	-0.818666666666667
PNLDC1	0.012
ADAMTS16	-0.203857142857143
TMEM92	-1.895
CCT8	0.324
POGZ	-0.00358333333333333
N-PAC	-1.90925
GUCA1B	-0.714833333333333
ZZEF1	0.360333333333333
OR2C3	0.299
ZNF334	1.0135
RANBP6	0.96025
LDHB	0.913333333333333
BAMBI	-0.722875
RAB5B	-1.49675
FOXB1	0.64425
MRPS12	-1.59825
MRGPRF	0.72975
CRIPT	1.475
CYP2D7P1	-1.238
RYR1	0.00112500000000004
NDUFA2	0.915375
TRIP12	-0.51875
KCNE3	3.86833333333333
MOBKL2B	1.1293
MIOX	0.46175
ACOT7	-2.972875
FGF6	null
RASSF5	-1.59766666666667
ATAD3B	-2.176
IKZF3	0.0295
H3F3B	0.149571428571428
C6orf91	1.0815
SEC11C	1.01125
TMEM14C	0.04025
KIAA1632	-1.167
SLC38A4	0.346333333333333
FGFR3	-2.62441666666667
HES7	-0.264
HINT3	-0.2255
ARIH1	-1.077
FLJ35880	-0.642
C1orf129	0.2355
POU6F1	-0.113714285714286
RPL32	1.601375
BBS1	1.47483333333333
RGPD5	0.4985
SULT1C2	-2.2355
KDELC1	-1.25925
PIP5K3	-0.421166666666667
CHI3L1	1.8931
CSDA	0.913083333333333
VTCN1	5.6755
WDR62	-0.97075
TMEM170	-1.37525
KIF2A	-0.94225
C6orf182	-0.847
ARL6IP6	-0.9335
ZCCHC9	0.22975
RARB	0.203166666666667
ZNF320	0.140125
DHX15	0.193375
PICALM	0.722833333333333
CNOT6	-0.278416666666667
HIST1H1A	0.72775
ZNF702	-0.016
OR1E2	0.537
HLF	-0.5231
LOC442582	-2.1615
KIAA0494	0.62825
TCF4	1.5902
APOBEC3B	-1.3875
FAM54B	-0.37525
MYH2	0.91425
FXN	-0.807
C12orf59	0.5925
PAEP	-0.837333333333333
SPG11	-0.651
VN1R4	-0.04
KCNJ13	-0.528
NOC3L	-0.628
C5orf36	-0.5165
CPAMD8	4.08325
MLN	-0.303555555555555
FLJ11184	1.1005
TIAM1	1.09066666666667
OR10J3	0.645
OR52E2	0.87
PBX1	-0.7839
UBL7	-1.31966666666667
PXMP2	-0.00800000000000001
SYTL1	-1.46133333333333
