Hybridization REF	TCGA-BH-A0BQ-11A-33R-A115-07
RAB32	0.280125
DDX43	-0.72225
P2RX2	0.0973333333333333
OR5D18	0.283
UBE1	0.392
SLC24A1	0.4795
ARHGAP5	-0.16425
CETP	-1.7145
KIAA1731	-0.513
SLC9A4	0.118
PTPN6	0.88325
BAHD1	0.054
GRIK3	0.2675
CACNB2	0.0338
PDE10A	-0.37325
DGCR14	-0.07575
PCDHB9	0.206666666666667
RHOQ	0.648
MAP3K4	-0.42125
KTI12	-0.546833333333333
RPL23AP13	0.18575
GNG11	1.154
CLCN3	0.45
GPAM	1.440125
VSTM2A	-0.015
SLAMF7	2.69633333333333
INTS2	-1.31325
PPP2CA	-0.635
LRP12	-0.0696666666666667
SEC14L2	2.73011111111111
DKFZP586H2123	4.41525
MC3R	-0.242
CIRH1A	-1.27833333333333
HIST1H2AB	-0.9895
POLH	-0.081125
MGC16703	-1.368
SNAPC2	0.34
FILIP1L	2.13825
RASGRP4	0.0895
LRRC1	0.92175
GAS1	1.6
PRAC	-0.25325
DGKA	0.0158333333333333
NT5C3	-0.468
PEG3	-1.07458333333333
NADK	-0.99525
PRR17	1.43
LOC374569	-0.0215
SGSH	0.947166666666667
NLRP8	-0.1865
GALT	0.5019
MCF2	0.273
ZNF263	0.24475
TACSTD1	0.698166666666667
TYR	-6.5031
ATP6AP2	0.212
RNUXA	-0.203
ABHD10	-0.5239
GDPD2	-1.05
SLC35C1	0.10475
UBE2A	-0.278125
HERC5	-0.244666666666667
FAM112B	-4.71833333333333
FBXL16	-0.424
DKFZP434A0131	0.00275
ELA3A	-1.5275
RBM41	-1.44275
HAO2	0.88325
RNH1	0.559625
SHANK2	2.2152
OSBP2	-1.391875
DAK	0.0366666666666667
C3orf58	0.751
TCL1B	-0.7565
KBTBD2	-0.829125
SUGT1L1	0.882
UBE2E2	-0.3215
MYL9	2.97775
CDC23	-0.773
PBXIP1	1.8439
CXorf40B	-0.7125
NBL1	1.15
RTBDN	0.1435
RAB11FIP5	0.73525
TTTY13	-0.2585
SCOTIN	0.06675
SOHLH1	-0.7715
CDKN1A	0.4335
NCK1	0.51925
ZNF550	1.01775
SAPS3	0.128833333333333
SPIN3	-0.247833333333333
MAGEE2	-0.025
MIS12	-0.826
OR8H2	-0.126
KIAA0774	-0.565
UNC5D	-0.403
CUL7	0.5095
LIPC	-2.9325
DIO1	-2.116
C20orf11	-0.6793
CTRL	-0.48175
HS3ST2	0.769
PAK4	0.795166666666667
CCRL1	2.1175
RNF10	0.002625
ZNF567	0.41725
ZNF660	0.613
TCEAL3	0.3875
MAGOH	-1.00466666666667
CENPB	-0.246833333333333
C19orf7	0.284375
LOC388965	-0.115
ZCCHC13	-0.269
JMJD1A	-0.7784
HIST1H4H	-0.6675
TBRG1	-0.4611
GPC3	-1.883125
TAF1C	0.0045
EBNA1BP2	-0.700833333333333
CIAPIN1	-0.78375
PDGFRA	1.57455555555556
CSTB	-0.438125
CENPI	-3.40433333333333
GTF2E2	-1.18333333333333
RPP21	-0.18725
CCNF	-2.4795
KCNQ3	0.344
FAM79A	1.4585
SLC22A12	0.5085
NOVA1	0.8365
FZD3	1.4173
AKAP8	-0.42075
SOCS5	1.075625
CFDP1	-0.901
DLG5	1.2695
PGM5	1.13416666666667
C1orf144	-0.150666666666667
HDAC10	-0.8025
RND2	-0.14325
C20orf199	0.115
RNMT	-0.844875
SLURP1	0.125125
ASTN1	0.820142857142857
SH3BGR	1.41275
MYCL1	-0.806375
ZHX1	0.603
CENPK	-3.2265
FOSB	3.1022
LOC643406	-0.333625
C2orf59	-0.384125
TMEM135	-0.43725
SLC27A2	-3.099
KRT33A	2.8345
OVOL1	0.366875
PAMCI	-1.005
S100A7	1.015
ZNF789	-0.8085
HARS2	-0.3805
RPL23A	-0.190333333333333
TCF23	0.9345
UPF3B	-1.333625
C17orf78	1.425
HLA-DOB	1.06916666666667
C14orf142	-0.6845
TEKT5	0.397833333333333
DMWD	0.3215
POLD1	-1.64683333333333
GSCL	-0.3875
CALD1	1.7072
SCRT1	1.43316666666667
AIG1	0.902
UNC84B	0.2635
ZNF404	0.23775
TMED6	-2.3605
KIAA1462	0.2875
LRRC27	0.985166666666667
PYGO1	0.1405
PIGU	-1.32616666666667
ALAS2	-4.47816666666667
WRNIP1	-0.29725
CNNM3	0.5895
ZNF2	-0.13125
ST3GAL5	-1.321
MRPL23	-0.34925
TSSK6	0.202
PSMA6	-0.9315
C16orf70	-0.9165
KIAA1602	0.09675
ALMS1	-0.0223333333333333
DCN	3.796125
TMEM132D	-0.96
SUCLG2	-1.1295
ABHD14A	0.75975
DEXI	0.329333333333333
AMPD2	-0.731
IFNAR2	-0.126
CYB5A	1.2671
TLOC1	0.56785
NXF5	-0.525166666666667
NRBF2	0.1645
KCTD3	1.22475
ITGAE	-0.623333333333333
SLC30A3	-1.60383333333333
ZRF1	-0.8265
IFRD2	-0.573625
XAB1	-0.20975
PYCR2	-0.6855
SERPINB3	-3.9275
TMLHE	-0.0116
GEFT	-1.6525
ABCA5	1.27775
EMR4	-0.169333333333333
TSFM	-0.303
HIST3H2BB	-1.94525
ARHGEF19	0.96
TSPAN17	-0.6405
ABCC8	4.068
MAP1S	0.617666666666667
C22orf36	1.635
BNC2	-0.541071428571429
HIST1H4A	-0.1905
NDUFS3	-0.827333333333333
WDR3	-0.689833333333333
XKR4	0.483
TTC33	-0.788428571428571
STMN2	3.41925
CPN2	-0.0136666666666667
HSPC105	0.81225
PCOLCE2	-0.3765
C3orf55	1.3095
KLHDC9	1.1545
TBC1D23	-0.105125
ATXN2L	-1.30175
MAP2K3	1.01875
SCAP	0.4125
ZNF486	0.113833333333333
C20orf96	0.8145
NARS	-0.555
ADAMTSL1	-0.505785714285714
PRCC	-0.101333333333333
CCDC126	0.65025
ZNF675	-0.02375
CALCOCO1	1.52375
ANKRD43	0.68975
CWF19L2	0.1315
ZBTB32	0.755333333333333
BRAF	-0.738
ODF4	0.33275
MGC14376	1.17816666666667
HORMAD1	-1.229
AAK1	-0.126083333333333
PEBP1	0.186666666666667
TNFSF5IP1	-0.460166666666667
DKFZp564N2472	0.40575
RMND1	-0.51675
IGKV1-5	5.521
COL1A2	1.72625
SERPINA5	-0.256375
AANAT	0.0845
C19orf21	-0.563166666666667
GEMIN5	-0.3405
UBR4	0.07
LTBP3	1.82266666666667
AMHR2	-2.04466666666667
PROCR	-0.154
MYBBP1A	-0.42525
C20orf39	-1.81283333333333
ZNF697	-0.9325
PASK	-1.1459
ZNF776	0.4775
RFXDC2	-0.44825
KIAA0467	0.7425
C10orf96	-0.8415
ZNF503	0.503
GULP1	0.142833333333333
KCNE4	1.63666666666667
DKFZp434K191	0.754
LOC196913	0.453
BHLHB4	2.8595
CH25H	2.2185
LOC81691	-1.81016666666667
ALPL	0.782357142857143
COL12A1	0.642625
FOLR3	-1.67216666666667
GPR123	-0.117125
TRIM62	-0.0762857142857143
ABLIM1	1.157
MAST3	-0.77675
RHBDD1	0.478
LOC338809	-0.319
RYBP	0.831
TTC26	-1.213875
ZNF22	0.8305
ISCA2	-0.0325
RDM1	-3.08775
PIGM	0.15225
GNB3	-1.677
ACTR2	-0.2697
HMGB1	-0.23825
EDG1	3.65083333333333
SOAT2	-3.05575
OR10AD1	0.5895
RAP1GDS1	0.523666666666667
LCE1F	0.316
ESM1	-2.382625
RCN3	2.00425
CREBL1	-0.30375
DBNL	-0.0635
PTGER3	1.691375
USP30	0.0855
BCL2L12	-0.804166666666667
KIF26B	0.2645
ZNF416	0.27925
ZNF225	-0.215
C17orf70	0.5275
ZNF554	0.51525
RAE1	-1.4465
TNIK	0.294666666666667
ACTN3	1.1155
MGC45922	1.211
CCNA1	0.8885
RYK	0.666333333333333
IL26	0.5975
LRP3	1.5845
QARS	0.279
SOX7	1.07342857142857
BID	-0.534375
OR2S2	-0.352
CXCL14	5.71125
C11orf47	-0.4
MGC29891	-0.204666666666667
HSPB8	1.3363
PRDM14	-0.8175
NUFIP2	0.46225
MNAT1	-0.512142857142857
ZDHHC2	-0.0474166666666667
MBNL2	0.7575
ADD3	0.683875
CSNK2A1P	-1.25225
KLK6	2.59733333333333
TMEM111	-0.5105
KIAA1279	0.35375
NUBP2	0.0613333333333333
RAB42	-0.10925
ID3	-1.0194
TM9SF1	-0.04275
MDP-1	-0.15225
POU4F2	0.466
IQCK	0.98725
C16orf14	-0.9915
CAPN3	-1.160875
FAM43B	0.348125
RECQL	-1.48575
AP1G1	-0.597642857142857
CTNNBL1	-0.687166666666667
ECHDC1	-0.159833333333333
SMARCC1	-0.5318
FOXQ1	-0.397875
GNAI3	-0.3675
POLG2	-1.727
CD4	0.854
ITLN1	0.22925
EBI2	3.2755
IRF1	0.336
PTPRE	2.5497
PTK2B	-0.26
NXNL2	-1.0455
SOX4	0.731
TSPAN3	0.0223333333333333
SH2D1A	-2.81066666666667
C8orf58	0.210833333333333
USP20	-0.2905
DUSP22	-0.33125
CALB1	-2.50533333333333
L3MBTL2	1.26516666666667
MCRS1	-0.4895
TMEM118	-1.9745
C18orf8	-0.0298333333333333
FLJ10241	0.021375
GJA12	1.68475
PKD1	0.359166666666667
ZFP3	-0.2885
JAM3	0.283625
LAPTM4A	0.9088
DIRC2	-0.088
KIAA2022	0.7845
MYOM1	1.6042
TRPM8	-1.44166666666667
MOP-1	1.22675
PHKG2	-0.453875
ZNF650	0.647125
KIAA1522	1.33075
PSG8	-0.333166666666667
DDX19B	-0.4525
MOBKL1B	-1.4075
DIAPH2	0.296583333333333
PTPN12	0.36575
CLN8	0.3717
CRYZL1	-0.0696666666666667
CRY2	1.179
FCGR2B	2.85433333333333
PNPLA4	1.48875
ZNF454	0.621
DKFZp434B1231	-0.256
CLDN11	0.8924
RFWD2	-0.1325
CIB2	0.3965
MXRA8	3.165
HRK	1.543
MAML2	0.39575
C4orf31	0.5875
C6orf192	0.7915
COG6	0.729125
FAM5B	0.47875
NFATC1	0.9841
SEPT10	0.88825
SCYL1	0.2033
RPP40	-1.1205
SCOC	0.1014
KIAA1450	0.6615
CTDSPL2	-0.778
TBX5	1.0152
NAPG	-0.497
RHD	-4.7365
C14orf45	1.554
ZBTB22	0.7845
PLCG1	-1.534
ANKRD10	-0.87125
AQP7P2	2.186
TAGLN2	0.137833333333333
HTR2C	-0.390166666666667
SLC16A7	0.572666666666667
C17orf83	-0.458
TSGA14	-0.749083333333333
MDH1	0.06525
PPP3R2	0.0495
DCBLD2	-1.32714285714286
RBM33	-1.373625
DPH3	-1.061
SYT10	-0.397166666666667
FMO4	2.594
THYN1	-1.31575
DRD5	0.6095
OTOR	0.398375
PGRMC2	-0.6543
KATNAL1	0.23
PAQR6	-1.33725
UBE2I	-1.46025
C14orf28	-0.27
C8orf70	1.72075
FLYWCH1	-0.160375
ANGPTL3	-0.260333333333333
GLRX2	-0.748333333333333
ATP11A	-0.283642857142857
ARL5B	-0.4765
MUC16	-1.072
SLC25A5	-1.14907142857143
ACRC	-1.3395
MYO1C	0.8385
FAM89B	0.835833333333333
FAS	1.9205
KIFAP3	0.47
GLRA2	-0.2545
BTN3A2	0.7498
CNKSR3	1.158625
CSTF3	-0.356
ARPM1	0.29575
KIAA1530	-0.8415
C9orf150	0.6865
PRKCI	0.28875
tcag7.1015	-1.666
SOD3	1.8615
ZNF574	0.6665
CYP21A2	1.2135
RPL12	0.6515
COMMD2	-1.103
WIZ	-0.0555
LOC344405	-0.6475
ALDH4A1	-1.05341176470588
CRYAB	5.17025
COPA	-0.0944
PCDHGA7	0.434166666666667
KIF11	-2.55525
RASD2	0.3685
SLC26A3	2.9565
ZNF175	-0.459
JAKMIP2	-1.71375
C8orf4	3.09566666666667
PTHLH	4.92075
SLC40A1	2.34183333333333
OR7D4	-0.0685
PCDHB17	0.3115
CD36	4.62835714285714
C6orf203	0.1265
PRKG2	0.00800000000000001
LOC400566	0.93275
ANAPC13	0.0445
SLCO3A1	0.48175
ZNF692	-1.0975
FANCL	-0.713
SH3GLB1	0.22075
C12orf61	-0.00649999999999995
KBTBD6	0.8395
SUPT5H	0.1125
XRCC6	-0.684
HUS1B	0.0254
FAM133B	0.151071428571429
LOC728276	0.467
KCTD18	0.73475
SOS2	1.28816666666667
CCDC99	-2.823
C1QTNF5	2.5835
NNAT	1.93666666666667
USP16	0.168
LARS	-0.485625
ZBTB2	-0.376125
ABO	0.260833333333333
TRAF3	-0.44425
GALNT5	-3.7635
NAP5	1.29625
ALG14	-0.144166666666667
KIAA0515	0.751115384615385
WDR75	-0.7745
TEX261	-0.03175
LY86	0.44
LOC389072	-0.1465
FLJ13611	-0.00524999999999999
MRGPRX2	0.404
SNRPA	-0.563375
OR2G2	-0.2585
GPRASP2	2.00975
C7orf42	0.1221
C9orf163	-0.584
CYP11B2	-0.5565
FCRL3	0.588833333333333
PRDX1	-1.48775
FGB	-5.5746
COX17	0.149166666666667
C16orf33	-1.52325
PIWIL1	-0.098
FOLR1	-0.61
KIAA0082	-0.3875
FREQ	-1.0045
TMCC2	-0.837333333333333
TCF12	0.42925
ZNF721	0.47925
FAM130A2	0.5535
POU4F1	-1.3815
SNRPF	-0.95475
SGIP1	0.659166666666667
ZNF641	-0.053
EMG1	-1.391
PRRG4	0.7955
HIRA	-2.17225
MYNN	-0.0183333333333333
AEBP2	0.739583333333333
TBXA2R	-0.0603333333333333
ISL2	-1.70133333333333
PCDHB11	0.609
RNF144A	-1.089625
MARCH5	0.63175
DULLARD	0.0841666666666667
DCLRE1B	-0.314
ITGA8	0.68425
TP73	-0.047625
PRKCD	0.47325
NDUFB4	0.087
ATP13A4	2.14175
ANTXR2	-0.00916666666666664
COL4A3	0.147333333333333
MYO10	-1.3135
SLC6A18	0.282
PEX1	-0.53125
TMEM74	-0.6005
RBM19	0.152
TAPBP	0.8014
RUNX1	1.972
MID1	0.445
GPR64	0.660166666666667
RASEF	1.73275
GABRG1	0.69075
MYO16	-0.495
DBF4	-2.14733333333333
TSHZ2	4.759
RIPK2	-0.38025
PPTC7	0.786
KIF4B	-2.2215
LRRC31	-0.090875
ZNF540	1.31275
EFNB3	0.656666666666667
LOH12CR1	-0.429
STON2	0.522333333333333
GLP1R	0.132
CSTF2T	0.01975
IREB2	-0.987125
GRSF1	-0.308
PDCD7	-0.0671666666666667
LRRC43	0.4095
CNR1	0.519
IL1F7	-0.8465
C12orf64	1.17825
FAM69B	-0.4125
NR2E1	-1.8985
MS4A6A	2.0467
FTL	-1.3199
C7orf36	-0.011
PCLO	0.708
DYRK2	0.405333333333333
ARIH2	0.180375
SAMD7	0.61
SCNN1D	-0.276
SLC32A1	-0.543625
C22orf25	-0.677
MRPS18A	-0.1231
GPR112	-0.614
EARS2	-0.883
ERN2	0.682
ATPBD3	0.398333333333333
PRH2	0.166
CDKN2D	-1.63866666666667
PGLYRP2	1.7505
TRIM40	-0.1395
SEC14L3	-0.2925
SLC22A1	0.331
BTN2A3	0.37625
RASA4	0.9065
CCNL2	-0.523083333333333
MYBPC3	0.6725
GJA4	3.1605
CDC42SE1	0.218
TRPV2	-1.4365
MYPN	-3.2119
SIM1	0.4075
CDADC1	0.764083333333333
ZFHX4	1.93275
NIBP	0.498333333333333
ADAMTS19	-0.8445
ABTB2	0.30775
TSPYL2	0.841875
EIF2S3	-0.8937
SOX30	-0.17925
AP2A1	-0.2935
DKFZP564O0523	-0.412833333333333
LOC285398	-0.184
CDH18	-3.80425
CHL1	2.874375
GATS	0.0213333333333333
TBC1D2B	0.825166666666667
OR1J1	0.0895
GSN	3.03866666666667
DPCR1	-0.00700000000000003
GARNL4	-0.1805
SMARCA5	-0.46625
PLEKHG3	0.9895
ZBTB45	0.8845
FRMD6	0.5085
PLS1	-0.387166666666667
DGKZ	-0.1075
EFNA1	0.6458
WDR85	-0.762
ANK2	0.43625
PAGE4	-0.255833333333333
SENP6	1.03516666666667
AKR7A2	0.262666666666667
FKBP10	-2.34325
VEGFC	-1.07966666666667
LARP1	-0.6818125
SRBD1	-0.493
ITGB6	3.15175
SLC1A2	-0.686785714285714
INVS	-1.34966666666667
MPO	1.10675
MOBKL3	0.2091
CUTL2	-0.08175
KLK2	0.399833333333333
VIM	0.6255
REG1B	-0.141
PCDHGC4	-0.02225
C3orf34	-1.60266666666667
SUMO3	-0.377666666666667
CST9L	-0.329
MLL4	-0.203
SPR	0.507166666666667
SAMD9L	0.78175
ABCE1	-0.28375
SUPT3H	-0.757333333333333
ACTBL1	0.27275
ADAMTS4	0.192666666666667
SLIT3	4.169
RHEBL1	-2.274
NPM2	0.6185
MAN1C1	0.92275
KIAA1856	1.24225
HSPA6	0.569
LOC388152	-0.2995
C10orf140	-1.02675
ZDHHC12	0.0815
LIN7A	-0.425
PHC2	0.854666666666667
SPHK1	0.4965
TRIM26	0.142
FAM83E	0.7555
C18orf24	-2.595
ZNF578	0.0881666666666667
ORAI1	0.054
RUVBL1	-1.16425
C7orf20	-0.588833333333333
APAF1	-1.958
SLC36A4	-1.2535
MYH11	5.62666666666667
NEK1	0.6995
MPP2	-0.4665
C12orf24	-2.6615
TNK2	0.612
ZNF289	-0.05
MATN3	-1.62671428571429
IFNGR2	0.677
ITPR1	1.369625
EBF3	3.4372
TBC1D20	-0.5237
OR10P1	0.524
DDAH2	1.41675
SHPRH	0.146375
STX7	-1.1135
LOC554248	-1.64175
BCAR1	0.40025
ATXN3	-0.509
TRIM27	-0.6725
CDC42EP2	1.259
CHP	0.191357142857143
SOX17	4.01525
ZNF259	-1.028
CHCHD1	-0.96975
ZDHHC19	-0.0155
GBP2	3.1715
GARNL3	1.323625
MRC2	0.30075
C1orf52	-0.794
AOF2	-1.11633333333333
LRPPRC	-0.7273
ACVR1C	3.93233333333333
TM4SF18	3.83016666666667
TMEM169	-0.3205
PPP1R16A	0.143875
EBF1	2.61416666666667
RRS1	-0.2445
SNX2	-0.4845
OR2T2	1.2045
RBX1	-1.007
ANKRD54	0.185833333333333
TSNAX	-0.341833333333333
TMEM83	-1.18875
ZBTB7A	1.37575
ATM	-1.71318181818182
LOC338328	2.9335
TIE1	1.51716666666667
HIST1H3G	-0.355833333333333
PASD1	-5.009
TINAG	0.17525
PCDHAC2	0.0355
LRRC15	-1.45285714285714
WBSCR17	-0.64725
TFF2	-0.3055
PARP2	-1.015
NDFIP2	-0.675375
PCDHGB2	-0.658
WDR60	0.05125
MAP7D2	-1.3755
USP45	-1.895
GSDML	-0.7415
TNS1	0.3787
PLCD4	0.01325
IQCD	-0.546166666666667
SMPX	-0.91475
CD9	-0.0491666666666667
SRGN	0.842125
CASP7	0.205875
INOC1	0.406
DKFZp451M2119	-0.383875
VMAC	1.1795
USP53	2.0272
CAMK1G	-0.298875
TMEM106A	0.211333333333333
CDC20	-3.2814
ACSL5	0.251166666666667
CBWD5	-0.813625
C1orf87	-0.467666666666667
KIAA1274	0.218
PRUNE2	-0.574285714285714
LYPLA2	-0.519166666666667
DOK6	-0.930166666666667
GPR149	0.1235
FAM30A	3.21825
TMEM129	0.8825
SLC35B3	0.21425
ACPP	0.0884
LOC200261	-0.491
SLC4A7	1.0436
CCDC40	1.82725
GART	-2.24625
THOP1	-0.90075
SCARB1	-0.347125
CACNA1F	0.10225
TRIAP1	-0.408333333333333
SYT14L	-0.202
SFRS8	0.212666666666667
PBOV1	0.13025
GOLSYN	2.328
GJB7	0.257
CAMK2N1	0.46475
GREM1	1.11583333333333
FLJ20433	0.971
QPCT	-2.7825
PRKAG2	0.822333333333333
H2AFX	-1.895875
C6orf154	0.9115
PLOD3	-0.9155
ZBTB39	-0.865333333333333
WASF3	0.776166666666667
DRG1	-1.03875
PRR4	0.917
SPCS1	-0.32825
KDELR3	-0.776166666666667
SRP19	-0.321
GABRA6	0.383333333333333
MFSD1	0.42475
MMEL1	0.53175
PDXDC2	-0.0515
BUB1	-4.96888888888889
RNF138	-1.104625
MYLPF	-0.3995
AIF1	1.02666666666667
DYNLRB1	0.3098
HCN3	-1.17983333333333
HIST1H2AI	-0.91825
MAP4K5	0.52825
LASP1	0.161375
LOC130951	0.2595
PLAA	0.212875
KRT6A	2.701
C6orf117	-0.79675
ARHGAP23	-0.005
PTF1A	0.3625
GPHA2	-0.05125
LCE3B	-0.27375
MCL1	1.07214285714286
EHBP1	-0.364916666666667
PRNP	0.620875
ZSCAN1	-0.04925
C1orf113	0.141666666666667
FOXA3	-2.383375
NEB	0.5145
ASGR1	-4.47683333333333
CTGF	2.18333333333333
RAB17	0.0506666666666667
MST101	-0.26525
JARID1B	-0.0669
USP37	-0.2424
PTBP1	-0.654666666666667
PTPN7	-0.792833333333333
CDC7	-2.72066666666667
SNX7	0.23775
ZNF335	0.13375
CPT2	0.72275
HEATR1	-1.03925
HSPC152	-0.230125
C5orf40	0.107
PSME1	-0.239166666666667
STAG3	-1.9815
TMEM154	1.18683333333333
KLHL32	-0.114333333333333
TSGA10IP	-0.6915
SUV420H2	-0.784
SF1	0.0831
2'-PDE	-0.2149375
PNLIPRP2	-0.967
TRSPAP1	-0.36825
NUP210	-1.54133333333333
ANP32C	-2.75133333333333
RAB11B	0.3945
ASB15	-0.6135
ITGB3BP	-0.7855
UBASH3A	-0.9235
YWHAB	-0.101875
TPRX1	-0.15725
LY6G5C	1.081375
SLC7A2	0.370625
CLK1	0.2766
HSD3B7	0.0445
VDR	3.4655
C16orf74	-0.31775
ACE	-0.186333333333333
PSMA2	-0.799
CCDC131	-0.273
ZNF213	0.949333333333333
EML2	-1.3345
ALS2CR13	-0.332
GLYATL1	1.21125
DSPP	0.066
DHFRL1	-0.874
C10orf30	0.581166666666667
SH3RF2	0.341833333333333
LOC197322	0.386833333333333
DLL3	-1.176875
TIGD7	-0.361
GFRA3	-0.01825
CPA1	1.2165
RTN4	0.705666666666667
PPT2	-1.25683333333333
FASLG	1.25116666666667
FOXP4	0.141875
RPL26	0.5378
GNL3L	-1.87716666666667
FMR1NB	-0.0198333333333333
CD163	6.306
SGPP2	1.40775
GIMAP2	0.907
CD37	0.606833333333333
DPT	4.07316666666667
NBLA00301	1.51925
RGS5	2.16833333333333
C9orf4	0.4245
ACTL8	-3.71533333333333
PRKAR2B	1.644125
OPLAH	0.928666666666667
C20orf134	1.163
SPACA5	-0.0815
TBL1X	0.172666666666667
TSPYL3	0.216
CHCHD3	-1.53675
CRKRS	-0.546833333333333
GPR65	2.5205
DFFA	-0.580125
FUT1	0.8335
C6orf204	0.3515
TMEM51	0.757
ZNF580	0.8255
CMTM2	-0.0265
C20orf200	-0.4205
EZH1	0.501333333333333
FDX1L	-0.519125
MRPL32	-0.417
PCAF	-0.3357
ALOX15B	3.52316666666667
CD59	1.96854166666667
CDK9	-0.033625
ERP29	-0.406666666666667
TTR	-5.458
BCMO1	-0.0555
DDIT4	0.4802
PTGDS	4.63425
C3orf63	-0.25
BST2	-0.42275
CYP1A2	-0.0851666666666667
C5orf25	-0.8855
STX1A	-0.897470588235294
OR2A12	0.773
SH3BP5L	-0.979
SERINC5	0.097875
USP6	0.0472
MRPL3	-0.7135
POMP	-0.58875
INPP4B	0.12375
GMPPB	0.5915
EAPP	0.4795
AHSA1	-1.34175
ABCA11	-0.0995
SLC5A6	0.885833333333333
HIVEP2	1.777
SUMO2	-1.077375
KIAA1822L	-1.28633333333333
C11orf67	0.52425
TXK	0.295875
PHCA	-0.7948125
ICAM4	-1.80716666666667
FPGS	-0.0771666666666667
SNRPA1	-1.52775
KCNJ4	-0.86525
KIF6	-0.497333333333333
HIST1H2BG	-1.833
SLC5A5	0.1985
ZNF354B	-0.0626666666666667
IL12RB2	0.6245
C11orf76	0.509166666666667
GAL3ST2	0.556
AIFM2	0.423875
SYNC1	-0.46725
UBL3	0.60125
PIK3CG	-1.18216666666667
NLN	-1.1343
BCORL1	0.35025
CD5L	0.06275
ZNF238	0.540166666666667
KIAA1394	-0.1555
C16orf55	-0.569
CYP3A7	-1.2715
KRTAP3-1	-2.306
TFDP1	-1.1905
MND1	-3.70125
NODAL	0.494
GTPBP4	-0.94675
TUBGCP2	0.78725
SLITRK5	-0.2985
CIC	1.14225
CD79A	1.17866666666667
SAMD14	-0.400333333333333
TNPO3	-1.3645
OR10G3	0.172
OR10G8	-0.482
CCDC111	-0.303
HOXC9	-0.11775
DCUN1D1	-0.55175
CYB5R1	1.023
TSR2	0.186
DAB2IP	1.4828
SLC6A5	-0.156
RAB3D	0.42875
DCUN1D4	-0.0718333333333333
ERBB3	0.373
SDC1	0.681
ATP6V1H	-0.114833333333333
SYK	1.0755
ST20	-1.026
C13orf30	0.234
WDR40A	-0.529
ADMR	0.3555
LOC388335	2.6285
ACSM1	1.9825
TDG	-0.455166666666667
FLJ11235	0.11075
MRPS5	-1.16733333333333
AGPAT2	0.626333333333333
SLC12A1	0.22175
CYP27A1	-0.2525
THAP7	-0.5955
XPO1	-1.05041666666667
ALMS1L	-0.1435
C1orf2	-0.458875
ZNF777	0.242
CAMK2A	-0.3474
SMC1B	0.266375
IHPK2	0.875933333333333
LEMD1	-0.74075
NKD2	0.76
CLU	1.83342857142857
ARMETL1	0.3515
PABPC4	-0.91175
CXCL12	4.18916666666667
TFAP2C	1.6749
TTTY8	0.801
ABCB10	-1.0429
ENDOD1	1.00433333333333
IDI1	-1.838
KCTD6	-0.229166666666667
CCDC105	-0.548
ULBP2	-1.302
ZDHHC5	-0.089
WNT8A	0.4825
COMMD10	-0.54375
KLHL12	-0.8965
GPR50	-0.1835
NR5A2	0.510125
OXGR1	2.79016666666667
EHD3	0.63125
CAPRIN2	-1.156
KLRC3	-2.60725
SF3B1	0.0604285714285714
IPO7	-0.54175
ALDH1A1	1.16833333333333
ANKRD5	-0.736625
TSNARE1	0.5775
DDEFL1	0.95825
RNASEL	0.907
DNAH9	-0.0715
HELLS	-2.42925
TNS4	3.7335
NAV1	-0.0228
KIAA1409	0.0935
C20orf26	1.59816666666667
TUBG1	-1.27075
IRX2	3.457
CNGA4	-0.324
MGC50559	0.363166666666667
OR4K17	0.474166666666667
TM2D2	0.05675
FAM32A	-0.331
TXNDC14	-0.736
CCBL1	-1.3695
ANK1	-2.9299
PRSS23	-1.603625
PPM1L	0.22
SPATA20	0.33725
APCS	-0.111
C14orf122	-1.33983333333333
PSMB5	-0.992625
C6orf10	0.5247
SETDB2	0.545833333333333
SPNS3	-0.719
SGMS2	0.714166666666667
MXD3	-1.11316666666667
MON2	0.1741
CARTPT	-0.10175
HNF4A	-0.686666666666667
RABEP1	0.66415
TNFRSF10B	-1.180875
USH1G	-0.138
PPAP2B	0.898666666666667
TMEM16K	-0.1255
CTDSP1	0.661666666666667
CDK5R1	-0.116333333333333
GABRR1	0.162
OPN1LW	0.4895
FAM98C	0.776
DBN1	0.058875
ACAD10	0.0868333333333334
QTRTD1	-0.38575
WNK3	-0.9065
RPS19	0.709875
C1QB	3.197875
OTUD5	-0.199875
SLC41A2	0.2495
TMEM22	-0.9155
KHSRP	-1.32258333333333
TNFRSF11A	-0.0343333333333333
FBL	-0.314166666666667
IBTK	0.143666666666667
OXER1	0.0855
CBLN4	1.522625
GPR172B	1.25866666666667
CFTR	0.25625
VSX1	1.933
CAMK1D	-0.6335
LOXL3	-2.486
RTP4	2.51725
SLFNL1	-0.08125
KIAA0828	-0.796
PAR5	0.4175
LOC723972	-2.50025
GDI2	-0.36975
CEBPA	1.8578
MLF2	-0.2965
AFMID	-1.5625
ALOX12B	-0.26175
BPHL	-0.621375
COX5B	-0.46075
S100A10	-0.2419
THOC6	-1.41475
NHN1	0.684
RRP12	-0.0403333333333333
ARID3B	-2.121
CD3G	-1.6525
KIAA0133	-0.82
NAT11	-0.800166666666667
PPAT	-1.51033333333333
SIRT3	0.7897
TCERG1L	-1.12025
NIPA1	-1.4823
DPP8	0.1051
IL7R	2.7235
ZFP64	-0.574666666666667
DMAP1	0.1397
