Hybridization REF	TCGA-AV-A03E-20A-01R-A00Z-07
CENPB	0.00583333333333332
C19orf7	0.384875
LOC388965	-0.66675
ZCCHC13	null
JMJD1A	-0.2543
HIST1H4H	-0.244
TBRG1	0.0746
GPC3	-5.964125
TAF1C	-0.01825
EBNA1BP2	-0.636166666666667
CIAPIN1	-1.05725
PDGFRA	-3.25317647058823
CSTB	2.950125
CENPI	-0.572666666666667
GTF2E2	-0.00183333333333335
RPP21	0.078
CCNF	-2.21466666666667
KCNQ3	1.059
FAM79A	-0.3325
SLC22A12	0.6515
NOVA1	0.842833333333333
FZD3	-1.1182
AKAP8	-0.981
SOCS5	-0.59225
CFDP1	-0.88375
DLG5	0.0275
PGM5	0.347833333333333
C1orf144	0.123833333333333
HDAC10	0.485
RND2	0.37675
C20orf199	0.40175
RNMT	-0.63875
SLURP1	-0.23
ASTN1	-1.47728571428571
SH3BGR	5.12775
MYCL1	-0.89375
ZHX1	-1.44
CENPK	-1.47225
FOSB	0.8345
LOC643406	-0.029875
C2orf59	-0.107375
TMEM135	-1.2195
SLC27A2	-5.0715
KRT33A	-3.852
OVOL1	-2.385875
PAMCI	-3.47483333333333
S100A7	-0.3905
ZNF789	0.399
HARS2	-0.1985
RPL23A	-1.05133333333333
TCF23	2.5255
UPF3B	0.0315
C17orf78	2.608
HLA-DOB	-0.0823333333333333
C14orf142	0.1775
TEKT5	1.22516666666667
DMWD	0.887
POLD1	-0.558166666666667
GSCL	0.1825
CALD1	1.2229
SCRT1	1.0045
AIG1	1.2145
UNC84B	-1.368
ZNF404	2.47275
TMED6	-1.84275
KIAA1462	-0.984
LRRC27	1.18166666666667
PYGO1	0.974
PIGU	-0.667
ALAS2	-3.72933333333333
WRNIP1	-0.237
CNNM3	-1.756
ZNF2	-0.226
ST3GAL5	-1.30908333333333
MRPL23	1.4315
TSSK6	-0.48975
PSMA6	-1.257
C16orf70	0.608
KIAA1602	0.60525
ALMS1	0.390666666666667
DCN	-3.971125
TMEM132D	-0.792333333333333
SUCLG2	-0.61025
ABHD14A	0.663
DEXI	0.160833333333333
AMPD2	-0.53
IFNAR2	0.281166666666667
CYB5A	-0.2695
TLOC1	-0.347
NXF5	-0.292333333333333
NRBF2	0.502875
KCTD3	-0.7835
ITGAE	-1.64316666666667
SLC30A3	-1.5275
ZRF1	-0.0495
IFRD2	-0.26375
XAB1	0.04525
PYCR2	-0.0396666666666667
SERPINB3	-1.3255
TMLHE	-0.5817
GEFT	-0.366625
ABCA5	0.528625
EMR4	0.131333333333333
TSFM	0.02725
HIST3H2BB	-1.642
ARHGEF19	-3.1125
TSPAN17	0.258166666666667
ABCC8	-0.9885
MAP1S	0.814
C22orf36	0.64
BNC2	0.740714285714286
HIST1H4A	0.53425
NDUFS3	-0.0856666666666667
WDR3	0.0666666666666667
XKR4	0.818
TTC33	-0.962307692307692
STMN2	0.40475
CPN2	0.0146
HSPC105	-2.20757142857143
PCOLCE2	-0.66275
C3orf55	-0.8805
KLHDC9	-3.453
TBC1D23	0.658
ATXN2L	0.430416666666667
MAP2K3	0.50575
SCAP	-0.2035
ZNF486	-2.81266666666667
C20orf96	1.37675
NARS	1.62125
ADAMTSL1	1.76014285714286
PRCC	0.543166666666667
CCDC126	-1.599
ZNF675	-2.516
CALCOCO1	1.21025
ANKRD43	-2.20625
CWF19L2	-1.85883333333333
ZBTB32	0.8496
BRAF	-0.255
ODF4	0.18975
MGC14376	2.62216666666667
HORMAD1	-2.604
AAK1	0.740166666666667
PEBP1	1.02008333333333
TNFSF5IP1	-0.275333333333333
DKFZp564N2472	0.57075
RMND1	0.380375
IGKV1-5	0.89275
COL1A2	0.111666666666667
SERPINA5	-4.398125
AANAT	0.7385
C19orf21	-3.28366666666667
GEMIN5	-0.04475
UBR4	-0.088
LTBP3	1.48033333333333
AMHR2	-2.718
PROCR	1.9115
MYBBP1A	0.184
C20orf39	2.78583333333333
ZNF697	0.355
PASK	0.4292
ZNF776	-0.369
RFXDC2	-0.293375
KIAA0467	0.874
C10orf96	0.498
ZNF503	2.4535
GULP1	-1.931
KCNE4	0.0373333333333333
DKFZp434K191	0.343375
LOC196913	0.051
BHLHB4	1.5105
CH25H	3.2575
LOC81691	-0.477333333333333
ALPL	-0.451357142857143
COL12A1	-1.678625
FOLR3	-0.657666666666667
GPR123	-0.095875
TRIM62	0.228142857142857
ABLIM1	-1.92783333333333
MAST3	-0.32775
RHBDD1	0.445833333333333
LOC338809	0.149
RYBP	-0.393
TTC26	0.1895
ZNF22	-0.179166666666667
ISCA2	-0.3035
RDM1	0.4465
PIGM	-0.2415
GNB3	-0.204
ACTR2	-0.461
HMGB1	-1.13145
EDG1	0.303
SOAT2	-2.25375
OR10AD1	1.2325
RAP1GDS1	0.551916666666667
LCE1F	1.407
ESM1	-3.356375
RCN3	1.2235
CREBL1	0.1655
DBNL	-1.3165
PTGER3	-0.413
USP30	0.103833333333333
BCL2L12	0.113333333333333
KIF26B	1.137
ZNF416	-0.4285
ZNF225	-0.129
C17orf70	-0.18225
ZNF554	-0.14875
RAE1	-0.824166666666667
TNIK	-1.18166666666667
ACTN3	0.9665
MGC45922	1.2825
CCNA1	-2.21166666666667
RYK	-0.0108333333333333
IL26	0.715
LRP3	-1.26916666666667
QARS	-0.699
SOX7	-0.813285714285714
BID	0.22775
OR2S2	0.3225
CXCL14	2.35725
C11orf47	-0.422
MGC29891	0.898
HSPB8	1.9467
PRDM14	-1.4745
NUFIP2	0.66725
MNAT1	0.038125
ZDHHC2	0.739583333333333
MBNL2	-0.573125
ADD3	-0.140375
CSNK2A1P	-0.93975
KLK6	-2.716
TMEM111	-0.0148
KIAA1279	0.677
NUBP2	-0.845
RAB42	-2.19675
ID3	-1.131
TM9SF1	-0.84275
MDP-1	-0.4215
POU4F2	-0.07
IQCK	1.05925
C16orf14	-0.72625
CAPN3	-1.733125
FAM43B	0.259
RECQL	0.03675
AP1G1	-0.0569285714285714
CTNNBL1	0.0325
ECHDC1	0.220666666666667
SMARCC1	-0.9502
FOXQ1	-2.61275
GNAI3	-1.172
POLG2	-1.5345
CD4	0.388125
ITLN1	-0.8685
EBI2	-0.58975
IRF1	-0.33325
PTPRE	2.2872
PTK2B	-0.892
NXNL2	-0.987
SOX4	-3.64677777777778
TSPAN3	0.562166666666667
SH2D1A	-5.28925
C8orf58	0.625
USP20	-0.989
DUSP22	-2.66425
CALB1	-2.62866666666667
L3MBTL2	-0.281583333333333
MCRS1	0.24525
TMEM118	0.638666666666667
C18orf8	0.879333333333333
FLJ10241	-0.253375
GJA12	0.34275
PKD1	0.2015
ZFP3	-0.7
JAM3	-0.464875
LAPTM4A	0.403
DIRC2	0.39875
KIAA2022	-2.4846
MYOM1	-1.3054
TRPM8	0.1965
MOP-1	1.49525
PHKG2	0.59825
ZNF650	-0.56825
KIAA1522	-1.151
PSG8	0.429166666666667
DDX19B	-1.275
MOBKL1B	-1.701
DIAPH2	0.986583333333333
PTPN12	-0.5605
CLN8	0.709
CRYZL1	-0.513833333333333
CRY2	-0.68875
FCGR2B	-1.9216
PNPLA4	-3.34885714285714
ZNF454	-1.5335
DKFZp434B1231	1.026
CLDN11	0.0591
RFWD2	-0.265333333333333
CIB2	-0.684166666666667
MXRA8	1.56
HRK	2.220625
MAML2	-1.0275
C4orf31	0.91375
C6orf192	-0.5045
COG6	1.0615
FAM5B	-0.4935
NFATC1	-3.0613
SEPT10	0.1985
SCYL1	0.2744
RPP40	-1.355
SCOC	-1.4892
KIAA1450	1.386
CTDSPL2	-2.25425
TBX5	1.16275
NAPG	-0.02375
RHD	-3.3785
C14orf45	1.7585
ZBTB22	0.3615
PLCG1	-0.041
ANKRD10	0.66975
AQP7P2	-0.3715
TAGLN2	0.0928333333333333
HTR2C	-0.572
SLC16A7	1.72283333333333
C17orf83	0.407666666666667
TSGA14	-0.0765833333333333
MDH1	0.14675
PPP3R2	0.288333333333333
DCBLD2	2.69142857142857
RBM33	1.45425
DPH3	-0.182
SYT10	-2.532
FMO4	1.398125
THYN1	-0.73425
DRD5	4.716
OTOR	0.853833333333333
PGRMC2	-0.4851
KATNAL1	-0.2295
PAQR6	-2.4835
UBE2I	-1.56775
C14orf28	-0.91025
C8orf70	1.747
FLYWCH1	0.2515
ANGPTL3	-2.74675
GLRX2	0.208666666666667
ATP11A	-1.36307142857143
ARL5B	-1.294
MUC16	-3.06725
SLC25A5	-1.85221428571429
ACRC	2.10075
MYO1C	0.144625
FAM89B	0.636166666666667
FAS	0.364625
KIFAP3	-1.1075
GLRA2	0.525
BTN3A2	0.5983
CNKSR3	-1.62442857142857
CSTF3	0.0323333333333333
ARPM1	-2.70325
KIAA1530	0.699
C9orf150	1.68733333333333
PRKCI	-0.38175
tcag7.1015	-0.74125
SOD3	-0.50375
ZNF574	0.9285
CYP21A2	-1.09525
RPL12	-0.294
COMMD2	-1.59225
WIZ	-0.25525
LOC344405	0.066
ALDH4A1	-0.660882352941176
CRYAB	0.969
COPA	0.3905
PCDHGA7	1.0195
KIF11	-1.188
RASD2	-0.055875
SLC26A3	-0.8185
ZNF175	0.0435
JAKMIP2	2.74825
C8orf4	1.08633333333333
PTHLH	-0.491
SLC40A1	-4.52272727272727
OR7D4	0.6115
PCDHB17	1.598
CD36	-1.86653846153846
C6orf203	1.132
PRKG2	-0.43
LOC400566	1.191
ANAPC13	-0.32025
SLCO3A1	-0.41
ZNF692	-0.8805
FANCL	0.5835
SH3GLB1	-1.0095
C12orf61	1.1415
KBTBD6	0.3855
SUPT5H	0.433625
XRCC6	-0.591
HUS1B	-1.1148
FAM133B	0.480785714285714
LOC728276	1.5815
KCTD18	0.31325
SOS2	-1.85333333333333
CCDC99	-0.37975
C1QTNF5	-0.4885
NNAT	0.190166666666667
USP16	-0.15125
LARS	0.308625
ZBTB2	-0.20475
ABO	-0.1764
TRAF3	0.986
GALNT5	-0.221
NAP5	-1.873125
ALG14	-0.582166666666667
KIAA0515	-0.408384615384615
WDR75	0.342666666666667
TEX261	-0.0496666666666667
LY86	-2.30425
LOC389072	0.00650000000000001
FLJ13611	-0.5635
MRGPRX2	-0.0135
SNRPA	-0.06825
OR2G2	0.1855
GPRASP2	0.19575
C7orf42	-0.2185
C9orf163	0.183
CYP11B2	0.5195
FCRL3	-0.3004
PRDX1	-0.49475
FGB	-5.99233333333333
COX17	0.985166666666667
C16orf33	-1.562
PIWIL1	0.248833333333333
FOLR1	-2.45466666666667
KIAA0082	-0.4875
FREQ	2.04433333333333
TMCC2	1.18183333333333
TCF12	-0.205583333333333
ZNF721	0.47275
FAM130A2	0.349
POU4F1	-2.7875
SNRPF	-0.982875
SGIP1	2.86333333333333
ZNF641	-1.301
EMG1	-0.67375
PRRG4	0.4795
HIRA	-1.4505
MYNN	0.151166666666667
AEBP2	-0.88825
TBXA2R	0.572333333333333
ISL2	-0.853833333333333
PCDHB11	0.532
RNF144A	-0.6965
MARCH5	-0.242875
DULLARD	-0.1995
DCLRE1B	0.250166666666667
ITGA8	-0.41425
TP73	-0.1545
PRKCD	0.4
NDUFB4	1.06975
ATP13A4	-0.06475
ANTXR2	0.285166666666667
COL4A3	-1.6215
MYO10	-1.537
SLC6A18	0.70425
PEX1	-0.66875
TMEM74	0.839166666666667
RBM19	0.64025
TAPBP	-0.44335
RUNX1	1.400375
MID1	1.17625
GPR64	-3.425
RASEF	0.84525
GABRG1	-0.1226
MYO16	-0.5855
DBF4	-0.655666666666667
TSHZ2	3.53125
RIPK2	1.04625
PPTC7	0.404
KIF4B	-0.642
LRRC31	-1.01525
ZNF540	-1.391
EFNB3	-0.397166666666667
LOH12CR1	0.4085
STON2	1.67366666666667
GLP1R	0.3475
CSTF2T	0.2995
IREB2	-0.89425
GRSF1	-1.61275
PDCD7	0.509166666666667
LRRC43	-2.75
CNR1	-1.40883333333333
IL1F7	1.3195
C12orf64	0.807
FAM69B	-3.28825
NR2E1	-2.26616666666667
MS4A6A	-1.44671428571429
FTL	0.0566
C7orf36	0.66275
PCLO	1.3168
DYRK2	0.134833333333333
ARIH2	0.757625
SAMD7	0.37
SCNN1D	0.2275
SLC32A1	-1.103875
C22orf25	-0.735
MRPS18A	0.1229
GPR112	-1.1655
EARS2	-0.49075
ERN2	0.912
ATPBD3	1.266
PRH2	0.4725
CDKN2D	-0.0985
PGLYRP2	-0.61925
TRIM40	1.82875
SEC14L3	1.0062
SLC22A1	0.79225
BTN2A3	0.41475
RASA4	-0.062
CCNL2	0.316083333333333
MYBPC3	0.5515
GJA4	-0.00124999999999995
CDC42SE1	-1.262625
TRPV2	-0.48725
MYPN	-1.3482
SIM1	0.759
CDADC1	0.0218333333333334
ZFHX4	2.3345
NIBP	0.239833333333333
ADAMTS19	-3.12575
ABTB2	-0.35
TSPYL2	0.167875
EIF2S3	-1.5531
SOX30	0.2895
AP2A1	0.783833333333333
DKFZP564O0523	-1.5685
LOC285398	0.770333333333333
CDH18	1.1935
CHL1	-0.00524999999999995
GATS	-1.059
TBC1D2B	-0.639833333333333
OR1J1	0.0499999999999999
GSN	-0.128833333333333
DPCR1	0.5822
GARNL4	-1.276
SMARCA5	-0.4485
PLEKHG3	-2.99483333333333
ZBTB45	0.6485
FRMD6	-1.87283333333333
PLS1	-2.80233333333333
DGKZ	1.23183333333333
EFNA1	-4.3344
WDR85	-0.584875
ANK2	1.87425
PAGE4	-0.856666666666667
SENP6	-0.933333333333333
AKR7A2	-0.245666666666667
FKBP10	0.11325
VEGFC	0.777333333333333
LARP1	0.63725
SRBD1	-0.1565
ITGB6	-0.1245
SLC1A2	-1.22092857142857
INVS	0.354833333333333
MPO	-0.06825
MOBKL3	-0.8237
CUTL2	-0.546625
KLK2	0.430916666666667
VIM	2.0015
REG1B	0.1256
PCDHGC4	-1.766
C3orf34	1.2595
SUMO3	-1.6615
CST9L	-1.08575
MLL4	-0.569
SPR	0.993666666666667
SAMD9L	0.86375
ABCE1	-0.338
SUPT3H	-0.624
ACTBL1	-1.19225
ADAMTS4	-0.384666666666667
SLIT3	3.82625
RHEBL1	-0.35075
NPM2	-0.83075
MAN1C1	1.17475
KIAA1856	0.928166666666667
HSPA6	0.58275
LOC388152	0.6925
C10orf140	-0.9805
ZDHHC12	0.2915
LIN7A	-2.0656
PHC2	1.28708333333333
SPHK1	1.10725
TRIM26	-0.8544375
FAM83E	-1.165
C18orf24	-1.52833333333333
ZNF578	-3.7005
ORAI1	-0.7145
RUVBL1	-1.02583333333333
C7orf20	-0.624166666666667
APAF1	-1.8435
SLC36A4	-1.82433333333333
MYH11	0.443
NEK1	0.1124
MPP2	0.13
C12orf24	-0.70475
TNK2	0.723125
ZNF289	-2.088
MATN3	-3.85528571428571
IFNGR2	-0.853
ITPR1	1.1865
EBF3	1.1186
TBC1D20	-0.438
OR10P1	0.89725
DDAH2	-0.06125
SHPRH	0.217125
STX7	0.217
LOC554248	-0.359
BCAR1	0.9185
ATXN3	0.240416666666667
TRIM27	-2.08825
CDC42EP2	0.9805
CHP	0.0387142857142857
SOX17	-0.57525
ZNF259	-0.834666666666667
CHCHD1	0.030375
ZDHHC19	0.2655
GBP2	1.623
GARNL3	0.046125
MRC2	-0.36975
C1orf52	-0.893
AOF2	-1.566
LRPPRC	-0.5398
ACVR1C	1.162
TM4SF18	-1.52
TMEM169	0.0611666666666667
PPP1R16A	0.275625
EBF1	3.82883333333333
RRS1	0.542666666666667
SNX2	0.42
OR2T2	1.6565
RBX1	-0.21625
ANKRD54	1.25266666666667
TSNAX	-1.73716666666667
TMEM83	-1.41525
ZBTB7A	2.45125
ATM	-1.11025
LOC338328	-0.22
TIE1	-1.11216666666667
HIST1H3G	-0.991
PASD1	-3.47266666666667
TINAG	-0.00525000000000003
PCDHAC2	2.3975
LRRC15	-0.24075
WBSCR17	-1.89975
TFF2	-0.3585
PARP2	-0.9325
NDFIP2	-1.004875
PCDHGB2	0.518
WDR60	1.51325
MAP7D2	-1.2555
USP45	-0.89075
GSDML	-0.64375
TNS1	-0.738666666666667
PLCD4	2.76775
IQCD	1.2085
SMPX	-3.6595
CD9	-2.72
SRGN	0.040375
CASP7	-0.436875
INOC1	0.443666666666667
DKFZp451M2119	0.617
VMAC	0.164
USP53	1.2497
CAMK1G	-0.329375
TMEM106A	0.107
CDC20	-0.7703
ACSL5	-2.05866666666667
CBWD5	-1.326625
C1orf87	-0.9002
KIAA1274	-4.4825
PRUNE2	1.03278571428571
LYPLA2	-1.24233333333333
DOK6	0.823833333333333
GPR149	0.709
FAM30A	2.49975
TMEM129	0.74675
SLC35B3	-1.835
ACPP	0.15
LOC200261	-1.326
SLC4A7	1.3702
CCDC40	-0.9605
GART	-1.645875
THOP1	-0.30425
SCARB1	-1.565875
CACNA1F	-0.217
TRIAP1	-0.175333333333333
SYT14L	-0.842
SFRS8	1.24683333333333
PBOV1	0.27225
GOLSYN	0.7565
GJB7	-0.493
CAMK2N1	1.22583333333333
GREM1	2.55216666666667
FLJ20433	-0.92775
QPCT	-2.740875
PRKAG2	2.4745
H2AFX	-1.159625
C6orf154	-0.5525
PLOD3	-0.22375
ZBTB39	-0.425833333333333
WASF3	0.989583333333333
DRG1	-1.19775
PRR4	0.4905
SPCS1	-1.105
KDELR3	0.454
SRP19	-0.107
GABRA6	0.948
MFSD1	-0.0725
MMEL1	-1.327
PDXDC2	0.2889
BUB1	-1.42255555555556
RNF138	-2.37225
MYLPF	-0.338
AIF1	-5.588
DYNLRB1	1.5856
HCN3	-0.206666666666667
HIST1H2AI	-1.35275
MAP4K5	-0.769916666666667
LASP1	1.03275
LOC130951	0.5765
PLAA	0.651875
KRT6A	-3.215
C6orf117	-3.897
ARHGAP23	0.2035
PTF1A	0.807
GPHA2	-0.22625
LCE3B	0.8015
MCL1	-0.457571428571429
EHBP1	0.413916666666667
PRNP	-0.1795625
ZSCAN1	0.51925
C1orf113	-0.200333333333333
FOXA3	-3.227125
NEB	-1.08525
ASGR1	-4.30483333333333
CTGF	-0.890666666666667
RAB17	-4.529
MST101	0.2825
JARID1B	-0.6006
USP37	-0.4871
PTBP1	-0.7595
PTPN7	-1.48
CDC7	-1.6115
SNX7	-0.20675
ZNF335	0.94275
CPT2	-0.7675
HEATR1	-0.287875
HSPC152	1.048125
C5orf40	-0.20975
PSME1	-0.689833333333333
STAG3	-1.4935
TMEM154	1.8285
KLHL32	-0.312333333333333
TSGA10IP	-0.61
SUV420H2	-0.769
SF1	-0.0862
2'-PDE	-0.1461875
PNLIPRP2	-1.6315
TRSPAP1	0.31225
NUP210	-3.9745
ANP32C	-1.37316666666667
RAB11B	0.176333333333333
ASB15	-1.373
ITGB3BP	-0.29275
UBASH3A	-3.3225
YWHAB	0.5495
TPRX1	0.4075
LY6G5C	0.708875
SLC7A2	-3.2695
CLK1	0.2025
HSD3B7	-0.5115
VDR	1.55
C16orf74	-3.37675
ACE	0.0656666666666667
PSMA2	-1.47516666666667
CCDC131	0.8485
ZNF213	0.723166666666667
EML2	-0.123
ALS2CR13	-0.916
GLYATL1	-1.83425
DSPP	0.2825
DHFRL1	-0.17425
C10orf30	1.22483333333333
SH3RF2	2.44983333333333
LOC197322	0.0675
DLL3	-2.166
TIGD7	-0.9005
GFRA3	0.436
CPA1	-0.0046
RTN4	0.246166666666667
PPT2	-2.14233333333333
FASLG	0.1994
FOXP4	-0.095375
RPL26	-0.5222
GNL3L	-1.54416666666667
FMR1NB	0.018
CD163	1.40175
SGPP2	-0.453
GIMAP2	-0.869
CD37	-2.07833333333333
DPT	-1.6848
NBLA00301	1.19733333333333
RGS5	-2.71716666666667
C9orf4	0.101
ACTL8	1.66816666666667
PRKAR2B	-1.3205
OPLAH	-2.63716666666667
C20orf134	2.0615
SPACA5	-0.47775
TBL1X	1.17983333333333
TSPYL3	null
CHCHD3	-0.348
CRKRS	-0.573
GPR65	-0.865
DFFA	-0.237625
FUT1	0.5405
C6orf204	0.911
TMEM51	0.3985
ZNF580	0.22925
CMTM2	-0.0045
C20orf200	-1.01
EZH1	0.4295
FDX1L	0.818875
MRPL32	-0.39375
PCAF	-0.2174
ALOX15B	0.213833333333333
CD59	0.416791666666667
CDK9	0.338375
ERP29	0.270333333333333
TTR	-6.6125
BCMO1	-0.0755
DDIT4	0.56
PTGDS	3.0905
C3orf63	-0.450833333333333
BST2	-4.01625
CYP1A2	-0.730666666666667
C5orf25	-0.91325
STX1A	2.31764705882353
OR2A12	0.89
SH3BP5L	0.47025
SERINC5	0.655125
USP6	0.1582
MRPL3	-0.697833333333333
POMP	-0.137875
INPP4B	-1.72185714285714
GMPPB	-1.4325
EAPP	-1.41675
AHSA1	-0.3895
ABCA11	-1.528
SLC5A6	-1.12733333333333
HIVEP2	0.80275
SUMO2	-1.388625
KIAA1822L	2.92966666666667
C11orf67	0.0995
TXK	-2.38185714285714
PHCA	-1.915625
ICAM4	-2.66616666666667
FPGS	0.9535
SNRPA1	-1.399
KCNJ4	-1.7325
KIF6	-0.4361
HIST1H2BG	-2.35233333333333
SLC5A5	0.6715
ZNF354B	-0.773333333333333
IL12RB2	-1.423
C11orf76	0.804166666666667
GAL3ST2	0.4325
AIFM2	0.798875
SYNC1	0.544625
UBL3	-1.5015
PIK3CG	-2.3655
NLN	-1.5398
BCORL1	-0.048
CD5L	1.097
ZNF238	-1.26733333333333
KIAA1394	-0.63
C16orf55	0.7146
CYP3A7	-0.952
KRTAP3-1	-2.1855
TFDP1	-0.505
MND1	-1.555
NODAL	0.258333333333333
GTPBP4	-1.2535
TUBGCP2	0.82425
SLITRK5	2.18975
CIC	1.737
CD79A	0.850166666666667
SAMD14	1.86266666666667
TNPO3	-0.656
OR10G3	2.358
OR10G8	0.726
CCDC111	-0.428
HOXC9	-2.4315
DCUN1D1	0.0981666666666667
CYB5R1	-0.076
TSR2	0.13375
DAB2IP	-1.3411
SLC6A5	0.124
RAB3D	-0.4325
DCUN1D4	-0.3345
ERBB3	-2.38783333333333
SDC1	-0.351
ATP6V1H	0.0178333333333333
SYK	-3
ST20	-0.2285
C13orf30	1.8355
WDR40A	-0.966666666666667
ADMR	0.8545
LOC388335	2.90825
ACSM1	-2.9725
TDG	-0.61975
FLJ11235	2.1005
MRPS5	-0.084
AGPAT2	-3.549
SLC12A1	-0.0612
CYP27A1	-2.46275
THAP7	-0.358
XPO1	-0.632833333333333
ALMS1L	0.384666666666667
C1orf2	0.31875
ZNF777	0.433166666666667
CAMK2A	-0.0943333333333333
SMC1B	-1.083625
IHPK2	0.0919333333333333
LEMD1	-4.18475
NKD2	-1.0366
CLU	1.0105
ARMETL1	-1.124
PABPC4	-0.2415
CXCL12	-3.23283333333333
TFAP2C	-3.6753
TTTY8	0.0275
ABCB10	-1.5182
ENDOD1	-0.75
IDI1	-2.919
KCTD6	0.302666666666667
CCDC105	-0.225
ULBP2	1.0315
ZDHHC5	1.895
WNT8A	1.6495
COMMD10	-1.03575
KLHL12	0.23825
GPR50	0.632
NR5A2	0.398285714285714
OXGR1	0.161
EHD3	0.9325
CAPRIN2	1.5815
KLRC3	-2.70325
SF3B1	0.328428571428571
IPO7	-0.10825
ALDH1A1	-6.052
ANKRD5	-0.603
TSNARE1	1.5055
DDEFL1	0.28775
RNASEL	-0.0445
DNAH9	-1.78666666666667
HELLS	-0.8495
TNS4	-3.282
NAV1	1.9734
KIAA1409	-1.598
C20orf26	1.379
TUBG1	-0.9435
IRX2	-5.764
CNGA4	-0.712
MGC50559	0.336333333333333
OR4K17	-0.3014
TM2D2	-0.8495
FAM32A	-0.92625
TXNDC14	-0.8155
CCBL1	-0.2845
ANK1	-0.875222222222222
PRSS23	-2.67325
PPM1L	0.782
SPATA20	0.92075
APCS	-0.05975
C14orf122	-0.552833333333333
PSMB5	-0.7005
C6orf10	-0.20575
SETDB2	-0.965166666666667
SPNS3	-1.3845
SGMS2	0.355
MXD3	0.0578333333333333
MON2	0.0992
CARTPT	2.001
HNF4A	-1.087
RABEP1	0.61045
TNFRSF10B	0.76425
USH1G	-0.1915
PPAP2B	-2.27266666666667
TMEM16K	0.48175
CTDSP1	0.718833333333333
CDK5R1	0.497166666666667
GABRR1	-0.8225
OPN1LW	0.5615
FAM98C	1.666875
DBN1	-0.73575
ACAD10	-0.3335
QTRTD1	0.0555
WNK3	0.313
RPS19	0.341125
C1QB	-0.964875
OTUD5	-0.322625
SLC41A2	0.677666666666667
TMEM22	0.279166666666667
KHSRP	0.785583333333333
TNFRSF11A	-1.671
FBL	-1.20933333333333
IBTK	-0.4635
OXER1	0.2605
CBLN4	-1.35285714285714
GPR172B	0.779333333333333
CFTR	-2.0925
VSX1	-0.4205
CAMK1D	0.66675
LOXL3	-0.1495
RTP4	-1.5385
SLFNL1	0.024
KIAA0828	-0.223125
PAR5	null
LOC723972	-1.38475
GDI2	-0.887125
CEBPA	-1.6184
MLF2	0.00883333333333333
AFMID	-2.54975
ALOX12B	0.3695
BPHL	-2.0065
COX5B	1.44075
S100A10	2.0235
THOC6	-1.3435
NHN1	0.256
RRP12	0.176333333333333
ARID3B	-3.19475
CD3G	-4.13183333333333
KIAA0133	-1.11025
NAT11	-0.553666666666667
PPAT	-0.557166666666667
SIRT3	-0.0278
TCERG1L	0.13875
NIPA1	-0.6461
DPP8	-0.1919
IL7R	-1.645
ZFP64	0.03125
DMAP1	-0.00490000000000001
TRMT12	-0.54575
TLR4	-1.1015
WFIKKN2	2.105
RAB12	-0.903
DDX51	-0.085
KIAA1086	-2.59025
ZNF295	0.221833333333333
ACVR2B	-1.36864285714286
LOC494150	-0.5045
ZNF517	-0.689
DNASE1L2	-1.238
SUFU	0.324333333333333
LOC283677	-6.088
LMO3	-2.3305
PPP2R5D	-0.757333333333333
ZNF587	0.6861
HIST4H4	0.13775
CYP2C8	-2.77733333333333
C1orf80	-0.309
DOCK5	1.87616666666667
C9orf24	1.124
OR5AR1	1.435
C11orf24	0.5775
UNQ1940	-0.35525
CAP2	-0.0703333333333334
TIMM44	0.15875
DSEL	2.0994
ROM1	2.52975
FBXO4	-1.212375
MYLC2PL	-1.3645
MLH3	0.5399
NOX1	0.0918
DPEP2	0.0945
DNAJB5	2.01225
RLTPR	0.6345
MBIP	-1.77733333333333
COPB1	-0.592666666666667
SFTPA1B	0.398
C10orf4	0.7968
PRELID1	-1.00725
NOLA1	-0.58625
C19orf24	0.99375
TLR9	-2.1775
HLA-DMA	3.23608333333333
HCRP1	-0.9965
GPR137	0.324333333333333
ITGA11	-2.422
PHF13	-0.3115
MARK4	1.31233333333333
METTL4	-0.70525
MBD3	0.2777
LOC134145	0.0605
FGF3	0.344
SLC35A3	-0.655
CLEC16A	0.747
AMOTL1	-0.419833333333333
FLJ31438	1.68675
PAICS	0.019375
TOMM40L	0.67
MMD	-0.1695
KLK10	-2.51244444444444
NIT2	0.6795
SERPINB10	0.609
KLF15	-0.0999
CCDC5	-0.46675
WSB2	0.659125
ME3	0.592125
CACYBP	-0.854833333333333
TCTN2	-0.3385
JAK1	1.301375
C2orf25	-1.84975
GPD2	1.1375
FBXL11	-0.981166666666667
CDV3	-0.360583333333333
GALNT11	0.9835
NDUFA12L	0.8525
FLOT1	-0.788071428571429
TOR1AIP2	-0.63825
MMP25	-3.1145
C1orf164	0.3584
CHST5	0.53475
LYRM4	-0.5679
GPER	-0.56
HIPK2	2.75616666666667
DAP	-0.7018
ZMIZ1	0.7575
DDX58	-0.67825
DCC1	-2.76975
AKT1	-0.515125
ENPP6	1.3965
ERVWE1	0.929333333333333
CDC34	-0.232
RNF125	-2.85325
CASC1	1.492
SHROOM2	-0.516
RRM2B	0.441666666666667
COL6A3	2.161
TMEFF1	-0.7495
PLEKHA4	0.2524
LYSMD1	-0.370833333333333
SEPT1	-1.87316666666667
AOF1	-1.74133333333333
GNPAT	0.232
WDR18	0.04775
HSD17B12	-0.948333333333333
