Hybridization REF	TCGA-C8-A12X-01A-11R-A115-07
TBXA2R	0.100166666666667
ISL2	-1.3445
PCDHB11	0.6345
RNF144A	-0.4765
MARCH5	0.67375
DULLARD	0.441666666666667
DCLRE1B	-1.17116666666667
ITGA8	-0.88025
TP73	0.59925
PRKCD	0.74175
NDUFB4	1.2275
ATP13A4	-0.71975
ANTXR2	-1.79383333333333
COL4A3	-0.6295
MYO10	-2.3998
SLC6A18	1.0385
PEX1	-0.07575
TMEM74	-1.38066666666667
RBM19	0.4525
TAPBP	1.16595
RUNX1	-2.5405
MID1	-2.26125
GPR64	-0.645
RASEF	1.43075
GABRG1	0.221285714285714
MYO16	-1.45325
DBF4	-1.012
TSHZ2	1.96475
RIPK2	0.211875
PPTC7	-0.0293333333333333
KIF4B	-1.1365
LRRC31	1.601125
ZNF540	2.337
EFNB3	1.18233333333333
LOH12CR1	0.23575
STON2	0.218833333333333
GLP1R	0.29625
CSTF2T	-0.55575
IREB2	-1.78175
GRSF1	0.6275
PDCD7	-0.7385
LRRC43	0.2305
CNR1	0.81
IL1F7	-0.96
C12orf64	0.2625
FAM69B	-0.2005
NR2E1	-2.23383333333333
MS4A6A	2.6598
FTL	-0.0626
C7orf36	0.20675
PCLO	2.1628
DYRK2	-0.141166666666667
ARIH2	-0.38675
SAMD7	0.701
SCNN1D	-1.02025
SLC32A1	-1.2465
C22orf25	0.572333333333333
MRPS18A	0.5038
GPR112	0.495
EARS2	0.4785
ERN2	0.8015
ATPBD3	0.421833333333333
PRH2	-0.075
CDKN2D	0.226
PGLYRP2	4.70775
TRIM40	0.71375
SEC14L3	0.373666666666667
SLC22A1	-0.3375
BTN2A3	-0.15025
RASA4	1.0245
CCNL2	-0.9465
MYBPC3	0.5155
GJA4	4.252
CDC42SE1	0.46125
TRPV2	-1.0965
MYPN	-4.6182
SIM1	0.2815
CDADC1	0.50025
ZFHX4	-0.64325
NIBP	1.79433333333333
ADAMTS19	-2.34866666666667
ABTB2	-1.61375
TSPYL2	-0.002125
EIF2S3	-0.7585
SOX30	0.07425
AP2A1	1.74133333333333
DKFZP564O0523	-0.0261666666666667
LOC285398	-0.2795
CDH18	-4.82075
CHL1	-0.10075
GATS	0.8854
TBC1D2B	0.0108333333333333
OR1J1	0.2105
GSN	0.0563333333333333
DPCR1	0.037125
GARNL4	0.0943333333333333
SMARCA5	-0.36
PLEKHG3	0.148833333333333
ZBTB45	0.855
FRMD6	-0.889333333333333
PLS1	-0.692
DGKZ	0.422
EFNA1	-0.116
WDR85	-1.34025
ANK2	-0.8175
PAGE4	-1.461
SENP6	1.86966666666667
AKR7A2	1.102
FKBP10	-1.768
VEGFC	-1.052
LARP1	0.260625
SRBD1	-0.11375
ITGB6	0.4455
SLC1A2	-0.270769230769231
INVS	-0.943833333333333
MPO	1.10575
MOBKL3	0.2508
CUTL2	-2.281625
KLK2	0.2255
VIM	-0.92175
REG1B	0.3088
PCDHGC4	1.457
C3orf34	0.4265
SUMO3	-0.7355
CST9L	6.13225
MLL4	0.14125
SPR	1.6585
SAMD9L	0.56325
ABCE1	-0.44425
SUPT3H	-0.748833333333333
ACTBL1	-1.09875
ADAMTS4	0.714833333333333
SLIT3	3.022
RHEBL1	-1.456
NPM2	-1.8985
MAN1C1	1.112
KIAA1856	0.693333333333333
HSPA6	3.63175
LOC388152	-1.222
C10orf140	-2.286
ZDHHC12	0.4785
LIN7A	2.3447
PHC2	0.117
SPHK1	-1.10525
TRIM26	0.844
FAM83E	2.6155
C18orf24	-0.949833333333333
ZNF578	0.653166666666667
ORAI1	0.72475
RUVBL1	-0.423083333333333
C7orf20	-0.8055
APAF1	-1.501
SLC36A4	-1.714
MYH11	4.4425
NEK1	1.1313
MPP2	0.59
C12orf24	-3.0795
TNK2	0.3388125
ZNF289	0.92225
MATN3	-2.29514285714286
IFNGR2	1.35983333333333
ITPR1	-0.31925
EBF3	2.4618
TBC1D20	0.2754
OR10P1	0.65775
DDAH2	2.17275
SHPRH	-0.714
STX7	0.7495
LOC554248	-1.6185
BCAR1	1.1335
ATXN3	-1.07625
TRIM27	0.099
CDC42EP2	1.0975
CHP	0.0299285714285714
SOX17	2.655375
ZNF259	-0.196166666666667
CHCHD1	0.704125
ZDHHC19	-0.1025
GBP2	0.6125
GARNL3	0.937625
MRC2	-0.44875
C1orf52	-1.657
AOF2	-0.875166666666667
LRPPRC	-0.7347
ACVR1C	-2.3065
TM4SF18	2.7755
TMEM169	-0.760666666666667
PPP1R16A	0.777375
EBF1	0.461666666666667
RRS1	-0.2365
SNX2	-0.3945
OR2T2	0.3575
RBX1	0.33125
ANKRD54	0.7725
TSNAX	0.0128333333333333
TMEM83	-2.79075
ZBTB7A	1.47375
ATM	-1.50808333333333
LOC338328	2.42083333333333
TIE1	2.6265
HIST1H3G	-1.06116666666667
PASD1	-4.73683333333333
TINAG	0.511
PCDHAC2	1.485
LRRC15	0.18275
WBSCR17	2.32
TFF2	0.9005
PARP2	-2.00375
NDFIP2	0.239375
PCDHGB2	-0.909
WDR60	0.916
MAP7D2	-0.175
USP45	-2.04125
GSDML	-1.1925
TNS1	-0.0465
PLCD4	2.209
IQCD	1.14283333333333
SMPX	-3.37775
CD9	1.49033333333333
SRGN	0.53975
CASP7	1.870875
INOC1	-0.266666666666667
DKFZp451M2119	-0.28825
VMAC	2.1635
USP53	-0.2524
CAMK1G	-0.02525
TMEM106A	0.922
CDC20	-2.1416
ACSL5	-1.38033333333333
CBWD5	-1.795625
C1orf87	-2.22916666666667
KIAA1274	0.93075
PRUNE2	-2.24885714285714
LYPLA2	0.446166666666667
DOK6	-0.641166666666667
GPR149	-0.583
FAM30A	0.8165
TMEM129	0.556
SLC35B3	1.54925
ACPP	-0.5234
LOC200261	-1.778
SLC4A7	1.0163
CCDC40	3.355
GART	-1.470125
THOP1	-0.77675
SCARB1	-0.1225
CACNA1F	0.98475
TRIAP1	-0.443333333333333
SYT14L	1.537
SFRS8	-0.249666666666667
PBOV1	0.23
GOLSYN	0.97625
GJB7	-2.2245
CAMK2N1	1.83641666666667
GREM1	2.57383333333333
FLJ20433	0.99225
QPCT	-3.609625
PRKAG2	1.268
H2AFX	-0.84175
C6orf154	2.823
PLOD3	-0.29525
ZBTB39	0.523666666666667
WASF3	-2.31375
DRG1	0.15975
PRR4	0.2235
SPCS1	0.59725
KDELR3	1.61
SRP19	0.0593333333333333
GABRA6	0.299
MFSD1	0.69475
MMEL1	3.3485
PDXDC2	-0.0213
BUB1	-3.39877777777778
RNF138	-0.7515
MYLPF	-0.299
AIF1	0.444833333333333
DYNLRB1	1.1596
HCN3	-1.115
HIST1H2AI	2.015
MAP4K5	-0.795416666666667
LASP1	1.057
LOC130951	0.2945
PLAA	0.64725
KRT6A	-3.584
C6orf117	-1.680625
ARHGAP23	-0.861
PTF1A	-0.02
GPHA2	-0.17
LCE3B	0.5365
MCL1	-0.622357142857143
EHBP1	-1.5225
PRNP	-1.481875
ZSCAN1	0.4665
C1orf113	1.60483333333333
FOXA3	-3.195
NEB	-0.00875000000000001
ASGR1	-4.717
CTGF	1.319
RAB17	0.432166666666667
MST101	0.42625
JARID1B	0.5226
USP37	0.4377
PTBP1	0.143333333333333
PTPN7	-0.7235
CDC7	-1.92866666666667
SNX7	0.38475
ZNF335	-0.34975
CPT2	1.31025
HEATR1	-1.572875
HSPC152	0.01125
C5orf40	0.291
PSME1	0.288
STAG3	-2.4385
TMEM154	-1.32583333333333
KLHL32	-0.445166666666667
TSGA10IP	-0.7215
SUV420H2	-0.0935
SF1	-0.5494
2'-PDE	0.0959375
PNLIPRP2	-1.1955
TRSPAP1	-0.258833333333333
NUP210	0.081
ANP32C	-1.21116666666667
RAB11B	1.32416666666667
ASB15	0.4135
ITGB3BP	-1.11
UBASH3A	-1.2665
YWHAB	0.54425
TPRX1	0.26375
LY6G5C	0.4505
SLC7A2	-0.18275
CLK1	-1.1817
HSD3B7	1.1435
VDR	2.5685
C16orf74	0.758
ACE	1.052
PSMA2	0.00666666666666665
CCDC131	-0.607375
ZNF213	1.31083333333333
EML2	-0.3685
ALS2CR13	0.133333333333333
GLYATL1	-1.0965
DSPP	-0.3875
DHFRL1	-0.856375
C10orf30	0.874166666666667
SH3RF2	-1.39483333333333
LOC197322	0.9605
DLL3	-0.570375
TIGD7	0.11875
GFRA3	0.16025
CPA1	-0.447333333333333
RTN4	-0.3215
PPT2	-0.6915
FASLG	2.26916666666667
FOXP4	1.423125
RPL26	-0.7609
GNL3L	-1.3165
FMR1NB	0.02
CD163	7.13925
SGPP2	-0.197
GIMAP2	1.101
CD37	1.70266666666667
DPT	3.23716666666667
NBLA00301	0.9395
RGS5	5.67883333333333
C9orf4	0.25
ACTL8	-4.05316666666667
PRKAR2B	-1.450875
OPLAH	1.2675
C20orf134	2.4895
SPACA5	0.15425
TBL1X	0.1295
TSPYL3	1.61
CHCHD3	-0.7075
CRKRS	-0.221166666666667
GPR65	5.03275
DFFA	-0.83525
FUT1	1.60425
C6orf204	-1.9795
TMEM51	0.1905
ZNF580	1.44575
CMTM2	0.11975
C20orf200	-0.3115
EZH1	0.0971666666666667
FDX1L	0.15625
MRPL32	-0.502
PCAF	-0.7267
ALOX15B	0.780166666666667
CD59	-0.163583333333333
CDK9	-0.480625
ERP29	-0.101666666666667
TTR	-5.90325
BCMO1	1.2985
DDIT4	-2.3592
PTGDS	1.0015
C3orf63	0.383166666666667
BST2	3.129875
CYP1A2	-0.321666666666667
C5orf25	-0.7945
STX1A	-1.14517647058824
OR2A12	0.082
SH3BP5L	-0.2185
SERINC5	-0.230875
USP6	-1.102
MRPL3	-0.2615
POMP	-0.076375
INPP4B	-1.1395
GMPPB	1.489
EAPP	-0.29175
AHSA1	-1.43675
ABCA11	-0.5635
SLC5A6	-0.935583333333333
HIVEP2	-0.2955
SUMO2	-0.397875
KIAA1822L	-1.34866666666667
C11orf67	1.0325
TXK	-0.795625
PHCA	0.5891875
ICAM4	-2.02116666666667
FPGS	0.368833333333333
SNRPA1	-1.74375
KCNJ4	-0.0865
KIF6	1.1418
HIST1H2BG	-0.408166666666667
SLC5A5	0.394
ZNF354B	-0.375833333333333
IL12RB2	0.0715
C11orf76	0.655666666666667
GAL3ST2	0.604
AIFM2	0.18425
SYNC1	0.294875
UBL3	0.669
PIK3CG	-1.21166666666667
NLN	-1.1327
BCORL1	1.02175
CD5L	-0.21975
ZNF238	-0.1915
KIAA1394	0.15625
C16orf55	0.6686
CYP3A7	-2.52233333333333
KRTAP3-1	-1.956
TFDP1	-0.0278333333333333
MND1	-4.03375
NODAL	0.0711666666666667
GTPBP4	-0.85725
TUBGCP2	1.1355
SLITRK5	-2.5685
CIC	0.963
CD79A	0.704
SAMD14	0.951666666666667
TNPO3	-0.591
OR10G3	0.2295
OR10G8	0.529
CCDC111	0.9545
HOXC9	0.36225
DCUN1D1	-0.345916666666667
CYB5R1	1.69
TSR2	0.91875
DAB2IP	1.2624
SLC6A5	0.331
RAB3D	1.8375
DCUN1D4	-0.993333333333334
ERBB3	1.873
SDC1	-0.693916666666667
ATP6V1H	1.06316666666667
SYK	0.6585
ST20	-1.2385
C13orf30	0.583
WDR40A	0.914833333333333
ADMR	0.366
LOC388335	0.45625
ACSM1	2.0195
TDG	-0.518416666666667
FLJ11235	-0.0205
MRPS5	-1.23533333333333
AGPAT2	0.0688333333333333
SLC12A1	0.31925
CYP27A1	0.818
THAP7	1.04125
XPO1	-1.13808333333333
ALMS1L	0.258666666666667
C1orf2	-0.057
ZNF777	0.168333333333333
CAMK2A	0.394666666666667
SMC1B	-0.820375
IHPK2	0.0824
LEMD1	-1.93475
NKD2	-0.857
CLU	0.245142857142857
ARMETL1	0.8255
PABPC4	-0.894
CXCL12	3.0025
TFAP2C	-1.5275
TTTY8	0.454
ABCB10	-0.7693
ENDOD1	0.706166666666667
IDI1	-0.771
KCTD6	2.34716666666667
CCDC105	0.5845
ULBP2	-1.46066666666667
ZDHHC5	1.063
WNT8A	0.00124999999999997
COMMD10	-0.16525
KLHL12	0.140125
GPR50	0.7485
NR5A2	-0.004125
OXGR1	-0.5665
EHD3	-0.01575
CAPRIN2	-0.932875
KLRC3	-4.17375
SF3B1	-0.318071428571429
IPO7	-0.8755
ALDH1A1	-1.29383333333333
ANKRD5	1.853875
TSNARE1	0.318
DDEFL1	1.924
RNASEL	1.46866666666667
DNAH9	2.034
HELLS	-2.0925
TNS4	-1.496
NAV1	-0.4316
KIAA1409	-0.69875
C20orf26	4.14533333333333
TUBG1	-0.21175
IRX2	1.635
CNGA4	-0.351
MGC50559	2.34183333333333
OR4K17	0.644333333333333
TM2D2	3.42216666666667
FAM32A	0.19
TXNDC14	0.77375
CCBL1	-1.3515
ANK1	-1.4055
PRSS23	0.00749999999999999
PPM1L	0.237
SPATA20	1.344
APCS	0.05875
C14orf122	-0.720166666666667
PSMB5	-0.996125
C6orf10	-0.0294
SETDB2	0.3465
SPNS3	-1.63275
SGMS2	0.183666666666667
MXD3	-0.817333333333333
MON2	-0.2767
CARTPT	0.5175
HNF4A	-0.914166666666667
RABEP1	0.97
TNFRSF10B	-2.231875
USH1G	0.2515
PPAP2B	-1.34116666666667
TMEM16K	1.58075
CTDSP1	0.897833333333333
CDK5R1	-0.0813333333333333
GABRR1	0.073
OPN1LW	-0.044
FAM98C	1.118625
DBN1	-0.143375
ACAD10	-0.1145
QTRTD1	0.23675
WNK3	-2.318
RPS19	-0.438
C1QB	3.77075
OTUD5	0.49775
SLC41A2	-0.309833333333333
TMEM22	-2.03033333333333
KHSRP	-1.22133333333333
TNFRSF11A	0.130833333333333
FBL	-1.22783333333333
IBTK	-0.431166666666667
OXER1	0.093
CBLN4	0.930125
GPR172B	1.355
CFTR	-2.7615
VSX1	1.282
CAMK1D	0.37075
LOXL3	-2.0375
RTP4	4.427
SLFNL1	0.23825
KIAA0828	-0.286875
PAR5	-0.621
LOC723972	-1.18025
GDI2	0.02375
CEBPA	1.31
MLF2	0.8515
AFMID	-1.00625
ALOX12B	0.16
BPHL	0.860375
COX5B	0.1905
S100A10	-0.1553
THOC6	-0.87325
NHN1	0.268
RRP12	0.279333333333333
ARID3B	-2.6195
CD3G	-2.76133333333333
KIAA0133	-0.41925
NAT11	-0.581166666666667
PPAT	-0.412166666666667
SIRT3	0.7646
TCERG1L	-1.20475
NIPA1	0.0284
DPP8	0.2108
IL7R	-1.6195
ZFP64	-0.0851666666666667
DMAP1	0.2219
TRMT12	0.82875
TLR4	1.478
WFIKKN2	0.24525
RAB12	-1.5925
DDX51	-0.0105
KIAA1086	-3.39675
ZNF295	-0.2655
ACVR2B	-1.18135714285714
LOC494150	-0.854625
ZNF517	1.0825
DNASE1L2	-1.4695
SUFU	0.700333333333333
LOC283677	0.425
LMO3	-1.42116666666667
PPP2R5D	0.079
ZNF587	1.2294
HIST4H4	0.871
CYP2C8	-0.4745
C1orf80	0.269166666666667
DOCK5	-1.35266666666667
C9orf24	-1.328
OR5AR1	0.8365
C11orf24	-0.47175
UNQ1940	-0.06725
CAP2	0.580833333333333
TIMM44	-0.484
DSEL	1.816
ROM1	1.3575
FBXO4	0.52575
MYLC2PL	-2.197
MLH3	0.326
NOX1	0.121833333333333
DPEP2	1.71425
DNAJB5	-0.4945
RLTPR	0.237
MBIP	-1.79516666666667
COPB1	0.903166666666667
SFTPA1B	0.969
C10orf4	0.1098
PRELID1	0.39175
NOLA1	-0.61775
C19orf24	1.00575
TLR9	-1.1565
HLA-DMA	2.85433333333333
HCRP1	-0.618
GPR137	1.45266666666667
ITGA11	-0.255
PHF13	1.36733333333333
MARK4	0.878333333333333
METTL4	-0.56675
MBD3	-0.1086
LOC134145	0.29925
FGF3	0.23925
SLC35A3	0.28025
CLEC16A	0.23675
AMOTL1	-2.026
FLJ31438	-1.1965
PAICS	-1.38175
TOMM40L	-0.116666666666667
MMD	-2.9365
KLK10	-2.0451
NIT2	0.898833333333333
SERPINB10	0.36825
KLF15	0.0306
CCDC5	0.2575
WSB2	-0.56675
ME3	1.487125
CACYBP	-0.757833333333333
TCTN2	0.991
JAK1	0.855625
C2orf25	-0.02075
GPD2	0.2205
FBXL11	0.100833333333333
CDV3	0.259833333333333
GALNT11	0.03175
NDUFA12L	-1.6257
FLOT1	1.36814285714286
TOR1AIP2	-0.241
MMP25	4.10375
C1orf164	0.0758
CHST5	0.128
LYRM4	-0.1586
GPER	-0.344
HIPK2	0.876666666666666
DAP	0.3254
ZMIZ1	1.0025
DDX58	3.07
DCC1	-1.418
AKT1	0.239375
ENPP6	0.567666666666667
ERVWE1	-0.568166666666667
CDC34	-0.014
RNF125	-1.97025
CASC1	2.3175
SHROOM2	2.8485
RRM2B	1.40616666666667
COL6A3	0.732857142857143
TMEFF1	-2.993
PLEKHA4	1.9198
LYSMD1	-0.598333333333333
SEPT1	-0.173333333333333
AOF1	1.49
GNPAT	-0.25025
WDR18	0.05225
HSD17B12	-2.33116666666667
HIST1H2BM	1.02616666666667
INDOL1	-1.1005
SUDS3	1.0915
C1orf192	0.182
CYP2B6	-0.72675
TBC1D2	1.49283333333333
SLC25A12	-1.1945
ERCC6L	-2.15783333333333
MGC10814	-1.2945
POLR2C	0.182833333333333
ZNF77	-0.151166666666667
EIF3K	-0.2009
HPX	1.07075
ANKRD27	0.034625
MALAT1	-1.5538125
PLB1	0.536833333333333
HRNBP3	-0.56725
CPSF4	-0.722
OR52N2	0.0925
PIP5KL1	0.736
GH1	0.34475
HPS5	-0.31825
SLFN5	-1.053875
POP5	-0.185833333333333
OVOS2	-5.23216666666667
C20orf108	0.281125
MARS	-0.54175
CLRN3	0.8265
ARSE	-2.39766666666667
PPIE	-1.725
PHACS	1.352
GP5	-0.8875
IL8RB	1.34166666666667
FCRLA	-1.846125
ARRDC1	1.2249
KRTAP9-4	0.25625
ZNF613	1.0995
OR11A1	0.461
TMEM132B	-2.786125
PGLS	0.84675
BSND	-1.962
KCNK18	0.605
FOXD4	0.64575
SV2C	-1.02166666666667
LCN2	-0.946666666666667
ZNF490	1.2848
C3orf15	0.4493
CACNA2D4	-1.837
CBX5	-1.1875
MAGEB4	0.906
BOLA1	0.09175
PPP2R5E	-0.60025
COL5A1	0.169583333333333
ASB7	-0.789333333333333
SFT2D1	-0.646
DERL1	-0.0615
RABL2A	1.21466666666667
MOAP1	0.5485
KIAA1545	0.8735
F3	-1.26525
PLEKHM2	-0.134
CCDC89	-0.3365
EFCAB1	0.671625
TMEM48	-0.83575
SEPHS2	0.18575
PYGM	0.41025
PRICKLE1	0.42
WNT5B	-2.15475
TAS2R38	0.5855
IMP5	0.50825
KHDRBS1	-0.1896
LARS2	-0.396833333333333
C3orf28	0.17575
FTCD	-3.354
C10orf68	1.59916666666667
DGAT2L3	-0.2125
PSEN1	0.00416666666666668
MGC33657	0.346333333333333
PLA2G4B	0.4595
CDKN2A	-1.78841666666667
DLX1	-2.3825
TSHB	0.2225
C18orf37	-0.092
MEX3C	0.559
MAMDC2	-0.89475
PDIA4	0.697916666666667
ATP5E	0.8375
CASP2	0.136928571428571
SERBP1	-0.896346153846154
ZNF341	0.630666666666667
TESC	-1.16675
TMEM31	-0.28975
OR51I2	0.3215
YTHDC1	0.192571428571429
JUN	0.071
AGMAT	-2.11966666666667
PCNXL2	-1.2535
ATAD5	-2.523125
STK38	-0.129
AZI1	2.383
RBP1	2.885
C4orf26	-1.22575
KIAA1026	1.173125
TMEM101	0.7665
HSFX1	0.6105
TREX1	2.422
C18orf10	-0.4664
TRIM15	-3.364
CA6	0.929714285714286
CEP57	-1.03625
AR	3.3155
SESN2	-1.02316666666667
KIF3C	0.753375
EPB41L5	1.51625
ARHGEF10	-2.00945454545454
POLR3D	-0.823
INDO	-2.1345
GABRA3	-0.142
SCG5	-3.1079
E2F3	-0.7748
TIGD5	1.33875
FGD6	0.955666666666667
KLHL3	-0.077125
SCGB3A2	-2.2605
URP2	-0.162
ATP6V1B1	2.1794
CALML6	0.446
LOC100049076	-2.233
TMF1	0.46875
LOC388503	-0.000500000000000028
CDH5	2.952875
RPS6KC1	0.6125
DAAM1	0.7551
TNFRSF10D	-0.7115
GSTT1	-2.825
INPP5A	0.45
TRAF3IP1	0.8583
SMARCE1	0.139
VRK1	-2.07025
TTC16	1.21775
AARS	-0.128833333333333
ARHGAP27	0.956666666666667
ZAK	-1.75185714285714
ACSM2B	-3.5355
TRAP1	-0.946166666666667
MRPL53	0.161125
RNF44	-0.10675
NPTXR	1.9895
DPYSL3	-0.7695
APP	0.0406
GLS2	1.27733333333333
MNX1	-0.9655
CMTM7	0.6945
OR10A7	-0.077
NYD-SP21	2.562
ORC5L	-0.263
SLC16A10	-2.03775
TMEM178	-0.2795
LOC441601	-4.23225
PTGIS	0.28625
KBTBD7	1.90725
C19orf41	0.044
CEACAM3	1.8775
KRT23	-0.808
SERHL	2.4795
PNKD	0.831375
UBC	1.25625
ATRN	0.154875
HAPLN1	0.4895
RANGAP1	0.23275
C10orf26	1.9285
KCNA7	-0.79325
SRY	0.1635
LOC376693	-0.51425
HIST1H2BF	1.308
CDCA8	-1.77183333333333
MLC1	1.39775
TNIP3	0.6415
OR4D1	0.478
IFT52	-0.242666666666667
GOLT1A	0.728666666666667
UTP20	-1.233625
RP3-402G11.5	0.567125
PRSS33	-0.55375
PMPCA	-0.296
APOB48R	2.00083333333333
GLTP	-0.266
MPL	1.2235
C9orf78	-0.19725
ADAM12	-0.225875
CSPG4	-0.9735
LOC144305	0.8515
KRTAP4-10	-0.0293000000000001
PAK1	-0.16575
ADCY7	-0.9107
TAS2R43	-0.0565
FRAS1	-2.24621428571429
PPP1R14A	0.625
OR2B6	-0.5605
ATP13A1	1.48483333333333
SIDT1	3.21625
C1RL	0.588333333333333
PRKRA	-0.4255
TLN1	0.8717
RP11-50D16.3	0.362333333333333
MITF	-2.90966666666667
GYS1	0.14225
LYG1	-2.30566666666667
NSMCE4A	-0.1731
DNAI1	0.31725
HOXD11	-1.456
FNBP1L	0.4325
DHX35	-0.51425
LCE3E	0.920857142857143
SLC33A1	0.804
DCLK3	0.629833333333333
TRIM33	-0.205833333333333
TMCC3	0.711833333333333
FBXO42	0.2735
C1orf27	-0.1858
C17orf50	0.3225
RNF14	1.04908333333333
SLC4A8	2.108875
RAB3IP	0.7671
COX6C	1.24585714285714
PCSK1	-4.3209
SLC13A1	0.602142857142857
ARF6	0.472166666666667
KIAA1009	-0.431875
HOXA13	-3.7735
HMGN1	-0.549625
CXADR	-3.705
MGC14436	0.6155
UTF1	0.7675
TSC22D1	-0.0416
BZRAP1	1.71833333333333
PUF60	0.7005
SHC1	-0.01625
HOOK3	1.2355
LIMS2	0.930666666666667
BAHCC1	-1.55283333333333
CLCC1	-0.454666666666667
ENTPD3	0.7815
SMO	-3.45025
PIK3R5	0.41875
CDC14A	-0.43325
KRT1	-0.82825
ENOX2	-0.0633333333333333
FLJ22655	-2.03075
FPRL1	1.0945
INTS6	-0.0276
ZCCHC5	-0.333
SMC3	-0.33725
C6orf123	0.974666666666667
FLJ20160	1.89975
LOC653391	-1.56633333333333
GSS	-0.12575
NT5M	0.52325
SIX5	0.87375
TAF5	-0.361
KCNA1	0.507166666666667
ANLN	-3.29416666666667
MGC45491	-0.7748
SSTR2	1.46825
LYPD4	0.3445
TH1L	-0.480375
CHRNA5	-2.7565
PNMA6A	-0.194
FLJ16369	0.5165
DLX2	-3.1148
C6orf108	0.145416666666667
ALDH3A2	1.5715
CLEC1B	0.89
LEPREL2	0.56375
FOXJ1	0.3304
OR1D4	0.2685
PPIL4	-1.4795
MTRR	0.59625
SLC27A3	2.257
HTR7	-1.6055
MIB2	0.26925
BHMT	-2.1385
A2ML1	0.2135
MSMB	-2.718625
KIAA1383	-1.135375
TRUB2	0.0865
PF4	0.979666666666667
IL1F5	-0.147333333333333
LRRC37B2	-0.02825
IPO4	-1.1105
FIGF	0.037
QDPR	0.233
ZNF598	-0.99825
BOP1	-1.232875
MAPK12	-0.449166666666667
POLR1E	-1.771125
CEECAM1	1.38816666666667
INSRR	0.337
SIPA1	0.56475
ULK4	1.073
BTN3A1	0.8426
FABP5	-0.9294
KBTBD3	2.7795
SORT1	-0.404083333333333
YWHAQ	-0.415625
LRIT1	0.171
KIAA1704	-0.5034
MEIS2	-2.2642
ENOSF1	-0.272
PCDH7	-0.879071428571429
FZD9	-2.3675
RPLP1	-0.4695
ZNF75A	0.16925
P4HA3	2.425375
NKX6-1	0.78725
CTA-216E10.6	0.482666666666667
IFT140	1.366
DENND1A	0.00608333333333333
ALCAM	3.0332
ABHD2	0.289
QPRT	-2.333
TRAM1	0.9265
ATP1B4	0.344375
NUP37	-1.27175
SAA3P	-0.249
SLC22A6	0.08425
KIAA0265	-0.24725
ZNF41	-0.10825
ADAM19	0.0325
ERAF	-0.3495
DEFB119	0.0823333333333333
DNMT3B	-5.8985
SNF1LK2	0.38175
MGC24039	-1.69666666666667
TAS2R48	-1.4904
PNLDC1	-0.09
ADAMTS16	0.297
TMEM92	-1.89316666666667
CCT8	-1.28941666666667
POGZ	-0.0275
N-PAC	0.89725
GUCA1B	-0.507166666666667
ZZEF1	0.454833333333333
OR2C3	0.2375
ZNF334	-3.24766666666667
RANBP6	0.15525
LDHB	-3.60691666666667
BAMBI	-1.464375
RAB5B	1.7575
FOXB1	1.10325
MRPS12	-0.13125
MRGPRF	0.135375
CRIPT	-0.5595
CYP2D7P1	-0.2755
RYR1	1.80975
NDUFA2	1.029375
TRIP12	0.0860833333333333
KCNE3	2.341
MOBKL2B	-1.8405
MIOX	0.31675
ACOT7	-0.5505
FGF6	-0.358
RASSF5	-1.4883
ATAD3B	-1.41466666666667
IKZF3	-0.0875
H3F3B	-0.194357142857143
C6orf91	0.3275
SEC11C	1.20875
TMEM14C	0.5295
KIAA1632	0.344375
SLC38A4	-0.4625
FGFR3	1.029
HES7	1.143
HINT3	-0.26725
ARIH1	-0.6785
FLJ35880	-1.82125
C1orf129	0.874
POU6F1	0.1395
RPL32	-0.65475
BBS1	1.55383333333333
RGPD5	-0.4895
SULT1C2	-1.297
KDELC1	-2.07025
PIP5K3	-0.7745
CHI3L1	0.8025
CSDA	-2.728
VTCN1	1.5535
WDR62	-0.8055
TMEM170	-0.54575
KIF2A	-2.18175
C6orf182	-1.39066666666667
ARL6IP6	-0.8005
ZCCHC9	-1.77875
RARB	-1.4315
ZNF320	0.808625
DHX15	-0.05625
PICALM	-1.0525
CNOT6	0.02075
HIST1H1A	-0.88775
ZNF702	1.4705
OR1E2	0.812
HLF	-2.047
LOC442582	-1.8335
KIAA0494	1.691625
TCF4	0.0592
APOBEC3B	-0.2265
FAM54B	0.56825
MYH2	-0.832
FXN	-0.671
C12orf59	0.6905
PAEP	-1.19925
SPG11	0.831125
VN1R4	0.291
KCNJ13	-0.85075
NOC3L	-0.9835
C5orf36	1.1735
CPAMD8	1.7625
MLN	-0.5643
FLJ11184	-0.78575
TIAM1	0.728666666666667
OR10J3	0.2435
OR52E2	-0.702
PBX1	2.4424
UBL7	0.652833333333333
PXMP2	0.51625
SYTL1	2.4345
FAM126B	0.4685
ZNF711	-3.563125
GGA1	-0.188333333333333
VAMP4	0.0821666666666667
BCAP29	-0.0464
C20orf19	-1.176375
ZNF275	-0.058
NEK6	-0.406
SETD8	-0.390833333333333
HEXIM1	0.402333333333333
SULT1A2	0.5245
KLHL9	1.69525
SLC39A12	0.21175
ARHGEF16	1.48116666666667
SCN1A	-1.1945
HNRPH1	-1.78516666666667
C9orf103	0.2025
ECE1	0.692166666666667
MED18	-1.9555
TEX13B	0.5065
SNN	0.22175
C6orf62	0.411833333333333
WNT3A	0.5629
IL22RA2	0.3915
MGC21881	0.42
GABBR1	0.398
YIPF6	0.8675
PROX1	-2.984
PPP1R1B	-0.26575
LANCL2	0.5016
