Hybridization REF	TCGA-BH-A0AY-11A-23R-A089-07
SMURF2	0.16025
ADAD1	0.30975
EBP	-1.6663
KRTAP13-2	0.1755
FLJ36874	-0.6035
TOR1A	-0.204166666666667
P2RY4	-0.358
GPBP1	0.23875
TRPV1	0.083125
ADAMTS12	1.40833333333333
PES1	-0.6054
ATG4A	0.4865
MAGEA10	-4.6295
WFS1	1.65825
CC2D1B	-0.4005
PABPN1	-0.709875
SLC25A30	1.1405
SLCO1C1	1.13733333333333
SLC22A5	0.97025
KIF23	-4.3475
SYN2	1.07016666666667
ASPN	6.38283333333333
CENTG2	0.11425
QSOX2	-1.6591
FLJ10815	-0.1185
STK24	-0.2850625
SPEG	0.5897
STK10	0.015
DACT2	2.761
AAAS	-0.894
SSX3	-1.4735
ABCD3	0.4335
C4orf12	1.27275
PARVG	-0.0743333333333333
FIG4	0.856
C9orf46	0.556
TMCO6	-0.5295
IGHMBP2	-0.38475
DUS2L	-0.717666666666667
FAM3C	0.569875
TMEM16D	-0.835625
DCTN4	0.70675
KCNH3	0.455
EIF2AK2	0.462
AP1S3	-0.233375
CST4	-1.165
PAM	1.2375
NUTF2	-0.55525
CITED2	1.0494
SLC39A4	-1.42425
C2orf52	-0.888
GRM3	-0.204
C12orf49	0.0325
CCDC49	0.2364
GRAMD1B	-1.535375
FNDC4	1.70275
SIAH2	-0.333625
GDPD4	0.07125
C21orf87	0.286125
ATP5A1	0.286166666666667
C16orf63	-0.38625
LOC388135	-0.202166666666667
ATP5J2	-0.886125
MMP3	-3.75825
EMID2	-0.57925
CRHR1	0.0885
WDR70	-0.03475
C13orf31	1.41525
ZFAND1	0.81125
CCL18	3.87783333333333
C3orf49	-0.076
RINT1	-0.774
KIAA0408	0.5785
F13A1	4.7846
SLC10A1	0.289333333333333
OGN	5.28125
GIPC2	1.32866666666667
XPO6	-1.30383333333333
LCE1A	0.2245
FMR1	0.0915
LOC374920	0.297
DUSP3	0.090375
ANKMY1	-0.13775
C7orf50	-0.623
BBS9	0.1911
UNC119B	-0.28725
C9orf72	0.894375
MGC35440	-0.5745
ENTPD6	-0.65825
PPP1R2P9	0.25125
ERCC4	-0.147
FAHD2B	0.0525
HMHA1	-0.508
HACL1	0.21675
RAD23A	-0.558333333333333
FAM83B	-0.69475
PPP5C	-1.08466666666667
RNASEH2C	-0.364125
C9orf153	-0.254
SCAMP4	0.351
GHITM	0.332
NDUFB7	0.22125
ADCYAP1	0.209333333333333
SP110	1.30583333333333
MAP3K7IP2	0.89975
DHH	-0.425
AGRN	-0.243928571428571
WDR33	0.4245
CEP290	-0.0563333333333333
PRPS1L1	-1.84316666666667
KLRA1	0.103
GPR97	0.321
CHD7	-0.734833333333333
TLR10	1.29675
SLC30A8	-0.732
HIC1	1.75183333333333
IAPP	0.1645
RXFP4	-0.08125
GP1BB	-0.3875
SHQ1	-0.4435
NKX2-3	-0.034
API5	-0.07625
FTHP1	0.5065
MOV10L1	1.05433333333333
TRIM6-TRIM34	2.32033333333333
ADHFE1	2.0725
FAM117A	0.889
DDI1	-0.072
CDON	1.077
TRIM73	-0.348
IGKC	4.7195
MMP14	-1.40766666666667
DYNC1LI1	-0.093375
C11orf66	0.47275
TRBV3-1	-1.31025
FASTKD5	-0.0725
BIVM	-0.94075
LHX4	-0.22725
CXCL2	2.6145
RAB2B	0.106333333333333
IZUMO1	-0.095
MAP3K15	-1.066375
FAM19A2	0.642833333333333
ZC3H8	-0.704166666666667
ZMAT1	1.836
SPINK5L3	-2.988
SLC10A6	0.8285
APPL2	0.308375
CARD10	0.499166666666667
LOC402176	0.1165
EEF1D	0.758
RAB6A	0.2463
C12orf5	-0.618
PAPOLG	0.367
MSRB2	0.83725
BCR	0.549277777777778
PUS3	-0.33675
TIAM2	0.16375
ZNF317	-0.1185
CHD2	0.197428571428571
FZD5	-0.885409090909091
NUDT8	-1.201
ZNF763	0.5115
PRC1	-3.42755555555556
ABCB9	0.1845
SPATA3	-0.205
TRAK2	0.991
STAB1	2.742625
LRRTM2	1.17416666666667
psiTPTE22	-0.312
DBI	0.8555
SERPINA11	-1.6385
NAT5	-0.172
C20orf58	-2.8005
RPS6KA4	-0.2855
FLJ90650	2.81325
TGFBRAP1	0.1835
CHRDL2	-0.136875
FAHD2A	-0.1075
CNTN1	0.8525
BBS4	0.1279
TMEM181	-0.02125
MINPP1	0.216
MPHOSPH6	-0.177083333333333
HOXC10	-0.0254
ITPKB	0.575375
CLPTM1L	-0.44025
MEOX2	3.50016666666667
ATP6V0C	-0.076875
PRPF8	-0.431833333333333
TMC5	1.40975
FKBP3	-0.91925
PLEKHB2	-0.9675
OR4D6	-0.1035
ZNF544	-0.6571
D2HGDH	-0.54675
RPL18A	-0.7881
HEL308	0.419
MPP6	-1.64475
TCERG1	-1.01125
KRT16	0.620333333333333
KLF17	-0.60075
KLF5	1.341875
CDR1	3.672875
VCX3A	-3.96
FBLN2	2.732375
C14orf104	-0.17225
HBE1	-4.8075
OR4S2	0.4425
C1orf108	-0.522166666666667
ROBO4	4.00816666666667
CPEB4	0.825
C11orf80	-0.448
BCKDHA	0.226833333333333
MYOC	5.65625
GIF	-0.134
CKMT1A	-0.2085
RPL3	0.9025
THBS1	1.44925
APOO	-1.4795
ARMCX1	2.29875
HSZFP36	1.17475
SNAPC5	-0.1265
EIF4ENIF1	0.74025
ZNF433	0.6715
TNFRSF21	0.4765
TMPRSS7	-0.4815
SPATA18	1.7299
HPDL	-2.9825
MKL2	1.6132
TBX3	0.817
C21orf93	-0.1855
DAXX	-0.272
ELMO1	0.80725
RGS13	1.88766666666667
TAF11	-0.42875
UNC13A	-2.24175
LOC653314	-0.5046
ORC3L	-0.207
IMAA	-2.995
TARBP2	-1.24475
CABIN1	-0.4116
TRIOBP	0.313625
HIST1H2AC	-0.991375
RGS22	-0.395166666666667
NCOA1	1.675
IL25	2.599
SNCG	3.1565
GPR6	0.152
AMDHD1	-2.00466666666667
CHEK2	-1.24525
C6orf142	1.4955
DRD4	-0.1725
C14orf68	-1.22625
GDF11	-2.81225
SEMG2	-0.504
CD247	-0.45625
CDAN1	-0.55875
RBMX2	0.145
TGS1	-0.1115
OIT3	-0.17725
SYF2	0.83175
MCM4	-3.267125
PKHD1L1	2.385375
CEP192	-0.577833333333333
IFT88	1.01375
RPL9	0.391928571428571
RAB32	0.479875
DDX43	-2.6785
P2RX2	0.163
OR5D18	0.0265
UBE1	-0.387666666666667
SLC24A1	0.797375
ARHGAP5	0.76475
CETP	0.894
KIAA1731	-0.533333333333333
SLC9A4	0.491
PTPN6	0.25625
BAHD1	0.2065
GRIK3	0.3265
CACNB2	0.2581
PDE10A	-0.287
DGCR14	-0.18075
PCDHB9	0.688833333333333
RHOQ	1.69933333333333
MAP3K4	0.20525
KTI12	-0.503166666666667
RPL23AP13	0.95875
GNG11	2.19725
CLCN3	0.4765
GPAM	2.8465
VSTM2A	0.1415
SLAMF7	3.4985
INTS2	-0.65775
PPP2CA	0.1107
LRP12	0.446533333333333
SEC14L2	1.44377777777778
DKFZP586H2123	4.61575
MC3R	-0.4465
CIRH1A	-1.23333333333333
HIST1H2AB	-0.996166666666667
POLH	-0.39475
MGC16703	-1.7205
SNAPC2	0.0565
FILIP1L	2.6335
RASGRP4	0.1555
LRRC1	1.1565
GAS1	3.225
PRAC	-0.91525
DGKA	-0.1425
NT5C3	-0.687
PEG3	-0.96725
NADK	-1.27575
PRR17	-1.03475
LOC374569	0.844
SGSH	0.4335
NLRP8	0.5495
GALT	0.2763
MCF2	-1.017
ZNF263	0.277
TACSTD1	0.414666666666667
TYR	-6.5729
ATP6AP2	0.53725
RNUXA	0.02125
ABHD10	0.2574
GDPD2	-1.18975
SLC35C1	0.25325
UBE2A	-0.129875
HERC5	0.0396666666666667
FAM112B	-4.81633333333333
FBXL16	-0.24125
DKFZP434A0131	-0.6095
ELA3A	-2.4675
RBM41	-1.002125
HAO2	0.00675
RNH1	0.378125
SHANK2	1.50016666666667
OSBP2	-1.38725
DAK	-1.1635
C3orf58	1.0525
TCL1B	-0.959
KBTBD2	0.214625
SUGT1L1	1.20775
UBE2E2	1.11766666666667
MYL9	2.889125
CDC23	-0.704166666666667
PBXIP1	1.3216
CXorf40B	-0.1665
NBL1	1.61525
RTBDN	-0.3485
RAB11FIP5	0.5185
TTTY13	-0.5115
SCOTIN	-0.0178333333333334
SOHLH1	-0.462
CDKN1A	0.614357142857143
NCK1	0.98
ZNF550	0.5745
SAPS3	-0.128916666666667
SPIN3	0.360833333333333
MAGEE2	0.778
MIS12	-0.345333333333333
OR8H2	-0.0125
KIAA0774	-0.147
UNC5D	-1.941
CUL7	-0.7375
LIPC	-2.0505
DIO1	0.9865
C20orf11	0.1212
CTRL	-0.894
HS3ST2	2.269
PAK4	0.0608333333333334
CCRL1	5.45675
RNF10	-0.0225
ZNF567	0.6465
ZNF660	1.213
TCEAL3	1.22675
MAGOH	-0.2295
CENPB	-0.658666666666667
C19orf7	0.43325
LOC388965	0.54725
ZCCHC13	0.5425
JMJD1A	-0.3344
HIST1H4H	-1.795
TBRG1	-0.0361
GPC3	-0.7695
TAF1C	-0.7095
EBNA1BP2	-1.0595
CIAPIN1	-0.57775
PDGFRA	1.09211111111111
CSTB	-0.408125
CENPI	-2.943
GTF2E2	-0.301833333333333
RPP21	-0.8895
CCNF	-1.99233333333333
KCNQ3	0.488
FAM79A	1.733
SLC22A12	0.0435
NOVA1	1.36983333333333
FZD3	0.781
AKAP8	-0.70725
SOCS5	1.309125
CFDP1	-0.033
DLG5	0.176
PGM5	2.43025
C1orf144	0.1205
HDAC10	-2.0015
RND2	-0.18775
C20orf199	-1.0845
RNMT	-0.75
SLURP1	-0.02775
ASTN1	0.91325
SH3BGR	2.01375
MYCL1	-0.730875
ZHX1	0.998
CENPK	-4.5255
FOSB	2.7289
LOC643406	0.340625
C2orf59	-1.2145
TMEM135	0.78175
SLC27A2	-3.604
KRT33A	1.7135
OVOL1	0.5255
PAMCI	0.535
S100A7	-1.631
ZNF789	-1.087
HARS2	-0.036
RPL23A	-0.9235
TCF23	-0.2475
UPF3B	-1.13575
C17orf78	0.138
HLA-DOB	0.894
C14orf142	-0.0826666666666667
TEKT5	0.203833333333333
DMWD	0.229
POLD1	-2.35416666666667
GSCL	-0.283
CALD1	1.7016
SCRT1	-0.232833333333333
AIG1	1.89575
UNC84B	0.94575
ZNF404	0.65025
TMED6	-2.346
KIAA1462	1.428
LRRC27	0.926
PYGO1	0.2165
PIGU	-0.789666666666667
ALAS2	-2.50683333333333
WRNIP1	0.073625
CNNM3	-0.1145
ZNF2	0.5895
ST3GAL5	0.634166666666667
MRPL23	-0.56125
TSSK6	-0.18025
PSMA6	-0.8325
C16orf70	-0.32625
KIAA1602	-0.011
ALMS1	-0.128166666666667
DCN	4.67125
TMEM132D	-0.5175
SUCLG2	0.835
ABHD14A	0.4655
DEXI	-0.249166666666667
AMPD2	-1.07733333333333
IFNAR2	-0.059
CYB5A	2.41
TLOC1	1.64775
NXF5	-0.896
NRBF2	0.699
KCTD3	0.45575
ITGAE	-0.420166666666667
SLC30A3	-1.89966666666667
ZRF1	-1.323
IFRD2	-0.555125
XAB1	-0.198
PYCR2	-0.5105
SERPINB3	-3.817
TMLHE	0.5318
GEFT	-0.22225
ABCA5	0.712875
EMR4	0.161666666666667
TSFM	-0.5585
HIST3H2BB	-2.35675
ARHGEF19	0.09875
TSPAN17	-0.799666666666667
ABCC8	1.727
MAP1S	-0.145
C22orf36	0.5825
BNC2	0.552142857142857
HIST1H4A	-0.758
NDUFS3	-0.503666666666667
WDR3	-0.916166666666667
XKR4	0.4905
TTC33	0.485214285714286
STMN2	2.745
CPN2	0.0461666666666667
HSPC105	1.11
PCOLCE2	2.3955
C3orf55	3.2435
KLHDC9	1.28716666666667
TBC1D23	0.330375
ATXN2L	-1.52975
MAP2K3	0.343333333333333
SCAP	-0.388
ZNF486	0.416166666666667
C20orf96	-0.92625
NARS	-0.46975
ADAMTSL1	-0.147857142857143
PRCC	-0.0336666666666667
CCDC126	2.03275
ZNF675	0.53025
CALCOCO1	1.3345
ANKRD43	1.6275
CWF19L2	0.740166666666667
ZBTB32	0.248
BRAF	-0.097
ODF4	0.15525
MGC14376	0.884
HORMAD1	-1.57633333333333
AAK1	-0.0209166666666666
PEBP1	0.798
TNFSF5IP1	0.369166666666667
DKFZp564N2472	0.3765
RMND1	0.437125
IGKV1-5	4.48625
COL1A2	1.72775
SERPINA5	-0.723875
AANAT	-0.0335
C19orf21	-2.99
GEMIN5	-0.27175
UBR4	-0.271166666666667
LTBP3	0.9475
AMHR2	-2.58183333333333
PROCR	-0.1435
MYBBP1A	-1.0165
C20orf39	-1.48233333333333
ZNF697	-0.80225
PASK	-1.2741
ZNF776	0.473333333333333
RFXDC2	-0.33925
KIAA0467	0.3865
C10orf96	-1.253
ZNF503	0.94675
GULP1	0.816083333333333
KCNE4	1.29283333333333
DKFZp434K191	-0.370125
LOC196913	0.1825
BHLHB4	-0.3145
CH25H	1.1795
LOC81691	-1.24533333333333
ALPL	0.732928571428571
COL12A1	1.209375
FOLR3	-1.03016666666667
GPR123	0.22375
TRIM62	0.0152142857142857
ABLIM1	1.7005
MAST3	-0.07125
RHBDD1	0.4375
LOC338809	-0.6255
RYBP	0.6255
TTC26	-0.859625
ZNF22	1.11483333333333
ISCA2	-0.05475
RDM1	-3.93425
PIGM	0.1215
GNB3	-1.525
ACTR2	0.0176
HMGB1	0.22765
EDG1	5.45883333333333
SOAT2	-3.32325
OR10AD1	0.504
RAP1GDS1	-0.0443333333333334
LCE1F	-0.2205
ESM1	-1.01175
RCN3	1.292
CREBL1	-0.862
DBNL	-0.597166666666667
PTGER3	3.147375
USP30	0.123
BCL2L12	-1.56066666666667
KIF26B	0.60575
ZNF416	0.32425
ZNF225	0.4015
C17orf70	-0.93575
ZNF554	0.4115
RAE1	-1.27716666666667
TNIK	0.416333333333333
ACTN3	0.2735
MGC45922	-0.673
CCNA1	0.349333333333333
RYK	1.22466666666667
IL26	-0.0325
LRP3	0.0653333333333334
QARS	-0.1645
SOX7	1.98307142857143
BID	-0.86925
OR2S2	-0.0185
CXCL14	4.66875
C11orf47	-0.4285
MGC29891	0.0386666666666667
HSPB8	2.102
PRDM14	-1.6675
NUFIP2	0.32525
MNAT1	-0.296
ZDHHC2	0.407333333333333
MBNL2	1.33425
ADD3	1.255625
CSNK2A1P	-0.87225
KLK6	1.36216666666667
TMEM111	0.47
KIAA1279	0.88975
NUBP2	-0.741666666666667
RAB42	-1.06675
ID3	-0.4117
TM9SF1	0.288
MDP-1	-0.3
POU4F2	0.0876666666666667
IQCK	1.29275
C16orf14	-1.64
CAPN3	-0.76375
FAM43B	-0.24875
RECQL	0.06525
AP1G1	-0.445285714285714
CTNNBL1	-0.282
ECHDC1	0.429333333333333
SMARCC1	-0.6854
FOXQ1	-2.237125
GNAI3	-0.0678333333333333
POLG2	-1.58
CD4	0.76225
ITLN1	1.8935
EBI2	3.77725
IRF1	0.2175
PTPRE	2.1738
PTK2B	-0.248
NXNL2	0.839
SOX4	-0.00800000000000001
TSPAN3	1.19983333333333
SH2D1A	-2.514
C8orf58	0.158
USP20	-0.86675
DUSP22	0.138083333333333
CALB1	-2.10633333333333
L3MBTL2	1.09616666666667
MCRS1	-0.7055
TMEM118	-2.32316666666667
C18orf8	0.33
FLJ10241	-0.122625
GJA12	2.03225
PKD1	-0.311833333333333
ZFP3	1.419
JAM3	0.561
LAPTM4A	1.3452
DIRC2	0.26075
KIAA2022	0.552333333333333
MYOM1	2.497
TRPM8	-2.426
MOP-1	-0.3995
PHKG2	-1.037
ZNF650	0.69825
KIAA1522	0.683375
PSG8	-1.3945
DDX19B	0.02
MOBKL1B	-0.48425
DIAPH2	1.00133333333333
PTPN12	0.1875
CLN8	-0.0922
CRYZL1	0.582
CRY2	1.65825
FCGR2B	3.51383333333333
PNPLA4	1.674625
ZNF454	1.009
DKFZp434B1231	0.2805
CLDN11	1.4877
RFWD2	0.0616666666666667
CIB2	-0.136166666666667
MXRA8	3.512625
HRK	-0.755
MAML2	1.585
C4orf31	2.00975
C6orf192	0.2545
COG6	0.402
FAM5B	2.547
NFATC1	1.3571
SEPT10	0.73225
SCYL1	-0.2889
RPP40	-1.28425
SCOC	0.9107
KIAA1450	1.251
CTDSPL2	-0.6555
TBX5	2.46916666666667
NAPG	-0.60075
RHD	-4.09625
C14orf45	1.64283333333333
ZBTB22	1.3755
PLCG1	-0.8345
ANKRD10	-0.85
AQP7P2	3.911
TAGLN2	0.0191666666666667
HTR2C	-1.3035
SLC16A7	2.53666666666667
C17orf83	0.20275
TSGA14	-0.7735
MDH1	0.54525
PPP3R2	-0.189333333333333
DCBLD2	-1.10464285714286
RBM33	-1.211375
DPH3	-1.315
SYT10	-0.8225
FMO4	2.346125
THYN1	0.13975
DRD5	-1.3255
OTOR	0.55775
PGRMC2	0.7287
KATNAL1	0.81475
PAQR6	-2.157
UBE2I	-0.591
C14orf28	0.921
C8orf70	1.4015
FLYWCH1	-0.608
ANGPTL3	-1.057
GLRX2	-0.7445
ATP11A	-0.569357142857143
ARL5B	-0.36125
MUC16	-0.84825
SLC25A5	-1.42742857142857
ACRC	-0.92575
MYO1C	0.46875
FAM89B	0.440666666666667
FAS	1.85175
KIFAP3	0.8905
GLRA2	-0.1435
BTN3A2	0.6978
CNKSR3	0.44875
CSTF3	-1.28283333333333
ARPM1	1.00875
KIAA1530	-1.2535
C9orf150	1.90733333333333
PRKCI	-0.10425
tcag7.1015	-1.499
SOD3	2.56675
ZNF574	0.15175
CYP21A2	0.491
RPL12	0.73025
COMMD2	-0.328
WIZ	-0.05575
LOC344405	-0.2235
ALDH4A1	0.207588235294118
CRYAB	3.98275
COPA	0.1783
PCDHGA7	0.0525
KIF11	-2.88
RASD2	0.540125
SLC26A3	0.909
ZNF175	0.4415
JAKMIP2	-2.096125
C8orf4	1.54316666666667
PTHLH	2.5045
SLC40A1	3.34508333333333
OR7D4	0.2265
PCDHB17	0.829
CD36	6.02907142857143
C6orf203	0.6701
PRKG2	-0.7
LOC400566	0.77875
ANAPC13	0.37975
SLCO3A1	0.4205
ZNF692	-1.9295
FANCL	-1.064
SH3GLB1	1.02
C12orf61	-0.0555
KBTBD6	0.901
SUPT5H	-0.006625
XRCC6	-0.4623
HUS1B	-0.0366
FAM133B	-0.0163571428571429
LOC728276	0.067
KCTD18	1.331
SOS2	0.977666666666667
CCDC99	-1.96175
C1QTNF5	2.945
NNAT	2.6185
USP16	0.3695
LARS	-0.8185
ZBTB2	0.26325
ABO	0.291666666666667
TRAF3	-0.56025
GALNT5	-2.0725
NAP5	0.51
ALG14	0.985666666666667
KIAA0515	-0.375384615384615
WDR75	-0.783666666666667
TEX261	0.0741666666666666
LY86	0.35025
LOC389072	-0.4995
FLJ13611	-0.02925
MRGPRX2	0.567
SNRPA	-0.776625
OR2G2	0.029
GPRASP2	2.28875
C7orf42	0.5616
C9orf163	-0.7775
CYP11B2	0.3325
FCRL3	0.708666666666667
PRDX1	-0.188
FGB	-1.0935
COX17	-0.0285
C16orf33	-1.33825
PIWIL1	-0.1425
FOLR1	-0.218
KIAA0082	-0.5665
FREQ	-0.869333333333333
TMCC2	-0.880666666666667
TCF12	0.33175
ZNF721	0.406
FAM130A2	1.083
POU4F1	-2.33575
SNRPF	-1.712625
SGIP1	1.54283333333333
ZNF641	0.660666666666667
EMG1	-0.32575
PRRG4	0.714
HIRA	-2.16775
MYNN	0.566666666666667
AEBP2	0.12975
TBXA2R	0.247333333333333
ISL2	-1.446
PCDHB11	1.0735
RNF144A	-0.060125
MARCH5	0.478875
DULLARD	-0.00433333333333333
DCLRE1B	-0.951833333333333
ITGA8	2.01125
TP73	0.094625
PRKCD	0.94175
NDUFB4	-0.28
ATP13A4	1.510625
ANTXR2	1.17683333333333
COL4A3	-0.131333333333333
MYO10	-1.3853
SLC6A18	-0.09975
PEX1	0.03475
TMEM74	-0.250333333333333
RBM19	-0.36225
TAPBP	0.1655
RUNX1	1.159875
MID1	0.73675
GPR64	1.11916666666667
RASEF	1.07775
GABRG1	0.483
MYO16	0.70525
DBF4	-2.35483333333333
TSHZ2	4.04325
RIPK2	0.164125
PPTC7	0.428166666666667
KIF4B	-2.099
LRRC31	1.363875
ZNF540	2.1385
EFNB3	0.245666666666667
LOH12CR1	0.067
STON2	0.471
GLP1R	0.1265
CSTF2T	0.604125
IREB2	-0.902375
GRSF1	-0.198
PDCD7	-0.2115
LRRC43	0.658
CNR1	2.12983333333333
IL1F7	-0.6625
C12orf64	-0.2265
FAM69B	-0.30825
NR2E1	-1.69133333333333
MS4A6A	2.7441
FTL	0.2861
C7orf36	0.000999999999999997
PCLO	1.2856
DYRK2	0.210833333333333
ARIH2	-0.008125
SAMD7	0.0175
SCNN1D	-1.1945
SLC32A1	-1.045875
C22orf25	-0.152166666666667
MRPS18A	-0.4422
GPR112	1.807
EARS2	-0.91025
ERN2	-0.0795
ATPBD3	-0.752833333333333
PRH2	-0.115
CDKN2D	-0.757166666666667
PGLYRP2	0.49525
TRIM40	-0.49325
SEC14L3	0.5045
SLC22A1	-0.063
BTN2A3	-0.00224999999999997
RASA4	1.63375
CCNL2	-0.979583333333333
MYBPC3	0.086
GJA4	3.74925
CDC42SE1	-0.24425
TRPV2	-0.94
MYPN	-3.4586
SIM1	0.3125
CDADC1	0.945583333333333
ZFHX4	2.5185
NIBP	0.023
ADAMTS19	-1.1845
ABTB2	-1.18525
TSPYL2	0.295625
EIF2S3	-0.4431
SOX30	0.00800000000000001
AP2A1	-0.505666666666667
DKFZP564O0523	1.12216666666667
LOC285398	0.094
CDH18	-4.87525
CHL1	4.0845
GATS	-0.0703
TBC1D2B	0.942333333333333
OR1J1	-0.0055
GSN	4.13966666666667
DPCR1	-0.000250000000000007
GARNL4	-0.766833333333333
SMARCA5	-0.669
PLEKHG3	0.875333333333333
ZBTB45	0.555
FRMD6	0.889166666666667
PLS1	0.308333333333333
DGKZ	-0.207333333333333
EFNA1	1.2503
WDR85	-0.770125
ANK2	2.22325
PAGE4	-0.4435
SENP6	1.324
AKR7A2	-0.0788333333333333
FKBP10	-2.613
VEGFC	0.0476666666666667
LARP1	-0.459125
SRBD1	0.37475
ITGB6	2.846
SLC1A2	-0.753642857142857
INVS	-0.750333333333333
MPO	0.89975
MOBKL3	0.0993
CUTL2	-1.512125
KLK2	-0.0825833333333333
VIM	1.62125
REG1B	-0.094
PCDHGC4	0.6355
C3orf34	-0.305833333333333
SUMO3	0.228833333333333
CST9L	3.212
MLL4	-0.72825
SPR	0.501
SAMD9L	0.65025
ABCE1	-0.51075
SUPT3H	-0.416
ACTBL1	-0.45575
ADAMTS4	0.751333333333333
SLIT3	3.63175
RHEBL1	-1.635
NPM2	-0.3895
MAN1C1	1.724125
KIAA1856	0.0544166666666667
HSPA6	0.37775
LOC388152	-0.866
C10orf140	2.50325
ZDHHC12	-1.0265
LIN7A	-0.4084
PHC2	0.277583333333333
SPHK1	-0.7805
TRIM26	0.0434375
FAM83E	0.168
C18orf24	-2.45283333333333
ZNF578	0.2335
ORAI1	-0.5805
RUVBL1	-1.04883333333333
C7orf20	-0.732666666666667
APAF1	-0.691
SLC36A4	-1.19783333333333
MYH11	4.4025
NEK1	0.5768
MPP2	-0.583375
C12orf24	-2.65425
TNK2	-0.185625
ZNF289	-0.26
MATN3	-2.53571428571429
IFNGR2	1.17716666666667
ITPR1	1.833375
EBF3	4.2896
TBC1D20	-0.2804
OR10P1	-0.00325000000000002
DDAH2	1.425
SHPRH	0.495125
STX7	0.3365
LOC554248	-1.80175
BCAR1	0.25225
ATXN3	-0.0718333333333333
TRIM27	-0.74175
CDC42EP2	2.2695
CHP	0.596571428571429
SOX17	2.9515
ZNF259	-0.8155
CHCHD1	-0.179
ZDHHC19	-0.0965
GBP2	2.918
GARNL3	1.6475
MRC2	0.10825
C1orf52	0.01925
AOF2	-0.368833333333333
LRPPRC	-0.6614
ACVR1C	4.579
TM4SF18	3.78066666666667
TMEM169	0.3565
PPP1R16A	-0.46725
EBF1	3.7155
RRS1	-0.880333333333333
SNX2	0.16475
OR2T2	0.6175
RBX1	-0.24725
ANKRD54	-0.197333333333333
TSNAX	0.583833333333333
TMEM83	-2.0555
ZBTB7A	0.46925
ATM	-0.916666666666667
LOC338328	3.12783333333333
TIE1	1.96933333333333
HIST1H3G	-0.43
PASD1	-4.86266666666667
TINAG	0.2695
PCDHAC2	-0.078
LRRC15	-1.0445
WBSCR17	-0.41475
TFF2	0.567
PARP2	-0.78525
NDFIP2	-0.31
PCDHGB2	0.036
WDR60	-0.034
MAP7D2	-1.3201
USP45	-1.2655
GSDML	-0.97125
TNS1	1.2687
PLCD4	0.21525
IQCD	-0.104
SMPX	-1.4775
CD9	1.2655
SRGN	1.71225
CASP7	1.30125
INOC1	0.296666666666667
DKFZp451M2119	0.234625
VMAC	1.274
USP53	1.5988
CAMK1G	-0.37425
TMEM106A	0.21
CDC20	-3.4961
ACSL5	0.9305
CBWD5	-0.593125
C1orf87	-0.490333333333333
KIAA1274	0.874
PRUNE2	-0.191071428571429
LYPLA2	-0.687833333333333
DOK6	-0.961666666666667
GPR149	-0.11575
FAM30A	3.60075
TMEM129	0.4915
SLC35B3	1.12225
ACPP	-0.0085
LOC200261	-0.516
SLC4A7	1.6378
CCDC40	1.208
GART	-1.51725
THOP1	-1.528
SCARB1	-0.025375
CACNA1F	-0.047
TRIAP1	-0.410833333333333
SYT14L	-0.549
SFRS8	-0.230333333333333
PBOV1	-0.0115
GOLSYN	2.65475
GJB7	-0.5325
CAMK2N1	0.109
GREM1	2.49108333333333
FLJ20433	0.77675
QPCT	-3.324875
PRKAG2	1.54266666666667
H2AFX	-2.386125
C6orf154	-0.44225
PLOD3	-1.33425
ZBTB39	-0.445833333333333
WASF3	1.43408333333333
DRG1	0.06675
PRR4	0.582
SPCS1	-0.504
KDELR3	-0.176166666666667
SRP19	-0.0476666666666667
GABRA6	-0.09575
MFSD1	0.38625
MMEL1	1.05225
PDXDC2	-0.3062
BUB1	-6.19322222222222
RNF138	-0.350375
MYLPF	-0.804166666666667
AIF1	0.9915
DYNLRB1	-0.1452
HCN3	-1.695
HIST1H2AI	-1.29175
MAP4K5	0.339166666666667
LASP1	0.4585
LOC130951	0.983
PLAA	0.71475
KRT6A	0.096
C6orf117	-0.229
ARHGAP23	-0.633
PTF1A	0.465
GPHA2	-0.63725
LCE3B	-0.3145
MCL1	1.15821428571429
EHBP1	0.62825
PRNP	0.3029375
ZSCAN1	0.26525
C1orf113	-0.8635
FOXA3	-3.231625
NEB	0.479
ASGR1	-4.14366666666667
CTGF	1.956
RAB17	0.102833333333333
MST101	0.711
JARID1B	-0.0271
USP37	-0.1852
PTBP1	-0.944
PTPN7	-1.17266666666667
CDC7	-3.06166666666667
SNX7	0.46975
ZNF335	-0.41875
CPT2	-0.471
HEATR1	-1.29075
HSPC152	-0.075625
C5orf40	0.15225
PSME1	0.0686666666666667
STAG3	-2.294
TMEM154	0.920166666666666
KLHL32	0.177333333333333
TSGA10IP	-0.9445
SUV420H2	-1.3105
SF1	0.0177
2'-PDE	0.4151875
PNLIPRP2	-1.5315
TRSPAP1	-0.0358333333333333
NUP210	-2.00666666666667
ANP32C	-1.16583333333333
RAB11B	0.631666666666667
ASB15	-0.251
ITGB3BP	-1.548
UBASH3A	-0.70475
YWHAB	0.035
TPRX1	-0.3265
LY6G5C	-0.0685
SLC7A2	-0.82975
CLK1	1.3581
HSD3B7	0.0893333333333333
VDR	1.3395
C16orf74	0.33
ACE	0.16425
PSMA2	-0.309333333333333
CCDC131	-0.3345
ZNF213	0.181666666666667
EML2	0.08475
ALS2CR13	0.389666666666667
GLYATL1	-1.37725
