Hybridization REF	TCGA-A8-A09T-01A-11R-A00Z-07
NIBP	1.45733333333333
ADAMTS19	1.288
ABTB2	-1.4825
TSPYL2	-0.505875
EIF2S3	-1.1245
SOX30	0.22225
AP2A1	0.00633333333333334
DKFZP564O0523	-0.367166666666667
LOC285398	-0.1965
CDH18	-4.44
CHL1	0.351875
GATS	0.0395555555555556
TBC1D2B	-0.00633333333333334
OR1J1	-0.1355
GSN	1.50383333333333
DPCR1	0.090125
GARNL4	-0.791166666666667
SMARCA5	-0.3195
PLEKHG3	0.5935
ZBTB45	0.8825
FRMD6	-0.206666666666667
PLS1	1.061
DGKZ	0.217333333333333
EFNA1	1.2547
WDR85	-1.098125
ANK2	-0.6365
PAGE4	-0.890666666666667
SENP6	0.641833333333333
AKR7A2	0.683833333333333
FKBP10	-1.878
VEGFC	-2.1905
LARP1	-0.480375
SRBD1	-0.056
ITGB6	1.21575
SLC1A2	-0.537785714285714
INVS	-1.39633333333333
MPO	0.05525
MOBKL3	-0.3469
CUTL2	0.610625
KLK2	0.195416666666667
VIM	-0.3655
REG1B	0.191833333333333
PCDHGC4	0.61575
C3orf34	0.550666666666667
SUMO3	0.43
CST9L	0.43975
MLL4	-0.329
SPR	1.33183333333333
SAMD9L	0.46425
ABCE1	-0.851
SUPT3H	-0.799666666666667
ACTBL1	-0.36375
ADAMTS4	0.234833333333333
SLIT3	2.71575
RHEBL1	-1.254
NPM2	-2.1525
MAN1C1	0.973
KIAA1856	0.98525
HSPA6	0.82525
LOC388152	-0.7155
C10orf140	-2.22725
ZDHHC12	-0.1165
LIN7A	0.3356
PHC2	0.425
SPHK1	-0.355
TRIM26	0.4669375
FAM83E	2.14
C18orf24	-1.61183333333333
ZNF578	0.219
ORAI1	0.225
RUVBL1	0.0781666666666666
C7orf20	-0.0768333333333334
APAF1	-1.1715
SLC36A4	-1.1545
MYH11	4.4345
NEK1	0.8258
MPP2	-0.318
C12orf24	-1.9185
TNK2	0.787875
ZNF289	-0.347
MATN3	0.366285714285714
IFNGR2	1.14816666666667
ITPR1	0.482125
EBF3	2.2648
TBC1D20	0.3282
OR10P1	0.487
DDAH2	1.0315
SHPRH	-0.5785
STX7	-0.851
LOC554248	-1.797
BCAR1	-0.12075
ATXN3	-0.0544166666666667
TRIM27	-0.352
CDC42EP2	0.625
CHP	0.509642857142857
SOX17	1.675
ZNF259	-0.8325
CHCHD1	0.5925
ZDHHC19	0.1
GBP2	2.5575
GARNL3	0.948625
MRC2	0.66
C1orf52	-0.4495
AOF2	-0.175666666666667
LRPPRC	-0.2568
ACVR1C	-1.1135
TM4SF18	1.994
TMEM169	0.140333333333333
PPP1R16A	0.586125
EBF1	-0.27
RRS1	0.444666666666667
SNX2	-0.1885
OR2T2	0.028
RBX1	-0.45975
ANKRD54	0.138
TSNAX	0.1635
TMEM83	-1.689
ZBTB7A	1.57175
ATM	-1.95258333333333
LOC338328	2.327
TIE1	0.595166666666667
HIST1H3G	0.3405
PASD1	-4.29383333333333
TINAG	0.6105
PCDHAC2	0.6505
LRRC15	1.40725
WBSCR17	-1.2485
TFF2	-0.8615
PARP2	-0.6925
NDFIP2	-0.0605
PCDHGB2	-0.483
WDR60	0.1945
MAP7D2	-2.1181
USP45	-1.3895
GSDML	-1.8205
TNS1	0.2675
PLCD4	1.84175
IQCD	1.64633333333333
SMPX	-1.8955
CD9	1.909
SRGN	0.365375
CASP7	1.039625
INOC1	0.201333333333333
DKFZp451M2119	-1.002375
VMAC	1.603
USP53	0.8161
CAMK1G	-0.595375
TMEM106A	0.753833333333333
CDC20	-1.6146
ACSL5	0.337666666666667
CBWD5	-0.752
C1orf87	-0.8485
KIAA1274	0.886
PRUNE2	-2.08707692307692
LYPLA2	0.279666666666667
DOK6	-1.17316666666667
GPR149	-0.29125
FAM30A	0.11425
TMEM129	0.83025
SLC35B3	0.5
ACPP	0.1023
LOC200261	-0.3265
SLC4A7	1.849
CCDC40	2.119
GART	-1.26025
THOP1	-0.97625
SCARB1	-0.699375
CACNA1F	0.71775
TRIAP1	0.180666666666667
SYT14L	-0.1895
SFRS8	-0.0376666666666667
PBOV1	0.265
GOLSYN	3.033
GJB7	-2.262
CAMK2N1	1.17216666666667
GREM1	2.53975
FLJ20433	0.52625
QPCT	-3.78175
PRKAG2	1.08683333333333
H2AFX	-0.982625
C6orf154	1.3305
PLOD3	-1.3405
ZBTB39	-0.699833333333333
WASF3	-1.19383333333333
DRG1	-1.03025
PRR4	1.1455
SPCS1	0.13775
KDELR3	-0.457333333333333
SRP19	-0.284333333333333
GABRA6	0.412
MFSD1	0.4875
MMEL1	2.47825
PDXDC2	-0.0936
BUB1	-3.504
RNF138	-1.322375
MYLPF	-0.615333333333333
AIF1	0.906
DYNLRB1	0.3396
HCN3	-1.50366666666667
HIST1H2AI	-0.1445
MAP4K5	-0.145166666666667
LASP1	0.56725
LOC130951	0.7005
PLAA	0.090875
KRT6A	-1.198
C6orf117	-2.88775
ARHGAP23	-0.8155
PTF1A	0.133
GPHA2	-0.69
LCE3B	0.17775
MCL1	0.178214285714286
EHBP1	-0.991833333333333
PRNP	-1.11325
ZSCAN1	0.443
C1orf113	2.027
FOXA3	-3.87975
NEB	-0.3605
ASGR1	-5.02233333333333
CTGF	0.655833333333333
RAB17	1.0355
MST101	-0.342
JARID1B	0.5793
USP37	0.1163
PTBP1	-0.157166666666667
PTPN7	-0.7635
CDC7	-1.94483333333333
SNX7	0.34475
ZNF335	-0.19725
CPT2	0.81625
HEATR1	-0.871125
HSPC152	0.243
C5orf40	0.39075
PSME1	0.686666666666667
STAG3	-2.3895
TMEM154	1.6025
KLHL32	-0.463333333333333
TSGA10IP	-0.403
SUV420H2	-0.395
SF1	-0.8846
2'-PDE	0.44575
PNLIPRP2	-1.4485
TRSPAP1	0.176083333333333
NUP210	-0.486833333333333
ANP32C	-1.2395
RAB11B	0.768
ASB15	0.351
ITGB3BP	-1.26475
UBASH3A	-2.0955
YWHAB	-0.20525
TPRX1	-0.10275
LY6G5C	0.126625
SLC7A2	0.13725
CLK1	0.4364
HSD3B7	0.802666666666667
VDR	2.233
C16orf74	0.714
ACE	0.129
PSMA2	-0.3515
CCDC131	-0.71825
ZNF213	1.4635
EML2	0.79875
ALS2CR13	0.123333333333333
GLYATL1	0.93275
DSPP	-0.566
DHFRL1	-0.07025
C10orf30	-0.252833333333333
SH3RF2	0.994666666666667
LOC197322	-0.461
DLL3	-1.4885
TIGD7	-0.35025
GFRA3	0.25175
CPA1	0.16
RTN4	-0.0285
PPT2	-1.88533333333333
FASLG	0.439333333333333
FOXP4	0.393125
RPL26	0.1754
GNL3L	-1.59066666666667
FMR1NB	-0.0926666666666667
CD163	6.6675
SGPP2	1.03675
GIMAP2	-0.06625
CD37	1.29
DPT	4.5795
NBLA00301	1.61125
RGS5	0.740166666666667
C9orf4	0.3885
ACTL8	-2.27983333333333
PRKAR2B	0.523875
OPLAH	0.99
C20orf134	1.90825
SPACA5	-0.16725
TBL1X	-0.958666666666667
TSPYL3	0.5105
CHCHD3	-0.944
CRKRS	0.181333333333333
GPR65	4.43925
DFFA	-0.42625
FUT1	0.91275
C6orf204	-1.2835
TMEM51	0.83825
ZNF580	0.8255
CMTM2	0.6995
C20orf200	-0.695
EZH1	0.144666666666667
FDX1L	0.2315
MRPL32	-0.343
PCAF	-0.9908
ALOX15B	2.3755
CD59	0.712166666666667
CDK9	0.1025
ERP29	-0.361833333333333
TTR	-5.89275
BCMO1	-0.1515
DDIT4	-0.701
PTGDS	3.28075
C3orf63	0.163833333333333
BST2	0.98175
CYP1A2	-0.676333333333333
C5orf25	-3.02025
STX1A	-0.790411764705882
OR2A12	0.1455
SH3BP5L	0.1325
SERINC5	0.343625
USP6	-0.7252
MRPL3	-0.463
POMP	0.205125
INPP4B	2.723625
GMPPB	0.8315
EAPP	0.56675
AHSA1	-0.85525
ABCA11	-0.161
SLC5A6	-0.108333333333333
HIVEP2	-0.552
SUMO2	-0.986625
KIAA1822L	0.808333333333333
C11orf67	0.87725
TXK	-0.83425
PHCA	-0.526125
ICAM4	-2.40716666666667
FPGS	0.485666666666667
SNRPA1	-1.86425
KCNJ4	-0.3735
KIF6	0.7077
HIST1H2BG	-0.859166666666667
SLC5A5	0.31975
ZNF354B	-0.630166666666667
IL12RB2	-0.71975
C11orf76	0.344333333333333
GAL3ST2	-0.0655
AIFM2	-0.455625
SYNC1	0.339125
UBL3	0.927625
PIK3CG	-1.21483333333333
NLN	-0.4113
BCORL1	0.44375
CD5L	0.011
ZNF238	0.610333333333333
KIAA1394	-0.4995
C16orf55	0.0668
CYP3A7	-2.2245
KRTAP3-1	-1.3645
TFDP1	-0.392333333333333
MND1	-3.528
NODAL	-0.337
GTPBP4	-0.757
TUBGCP2	0.49075
SLITRK5	-0.85725
CIC	0.77525
CD79A	0.0425
SAMD14	0.560166666666667
TNPO3	-0.2995
OR10G3	0.214
OR10G8	0.4
CCDC111	-0.1735
HOXC9	1.02675
DCUN1D1	0.11525
CYB5R1	1.59
TSR2	0.34725
DAB2IP	1.0887
SLC6A5	0.2555
RAB3D	1.587
DCUN1D4	-0.733833333333333
ERBB3	1.50366666666667
SDC1	2.51258333333333
ATP6V1H	0.99
SYK	1.981
ST20	-0.97475
C13orf30	-0.4965
WDR40A	0.432333333333333
ADMR	0.2465
LOC388335	0.42725
ACSM1	1.0075
TDG	-0.496583333333333
FLJ11235	0.453
MRPS5	-1.13133333333333
AGPAT2	-0.346333333333333
SLC12A1	0.17675
CYP27A1	-1.7695
THAP7	-0.75175
XPO1	-0.947666666666667
ALMS1L	0.322666666666667
C1orf2	-0.224875
ZNF777	0.265
CAMK2A	-0.276833333333333
SMC1B	-0.48525
IHPK2	0.293933333333333
LEMD1	-2.933
NKD2	0.0113
CLU	-0.350714285714286
ARMETL1	-0.00600000000000001
PABPC4	-0.9185
CXCL12	4.0635
TFAP2C	1.4332
TTTY8	-0.2215
ABCB10	-1.5754
ENDOD1	0.514333333333333
IDI1	-1.641
KCTD6	1.405
CCDC105	0.2385
ULBP2	-1.45766666666667
ZDHHC5	0.38225
WNT8A	-0.01425
COMMD10	0.226
KLHL12	-0.18975
GPR50	0.0285
NR5A2	-0.010125
OXGR1	0.515666666666667
EHD3	-0.20325
CAPRIN2	-0.854875
KLRC3	-2.5795
SF3B1	0.335857142857143
IPO7	-0.17825
ALDH1A1	-1.2815
ANKRD5	0.907375
TSNARE1	0.3145
DDEFL1	1.15725
RNASEL	0.915833333333333
DNAH9	-1.06025
HELLS	-1.74625
TNS4	-1.382
NAV1	0.7025
KIAA1409	-0.20725
C20orf26	3.40233333333333
TUBG1	-0.50825
IRX2	0.8545
CNGA4	-0.0975
MGC50559	1.705
OR4K17	0.549166666666667
TM2D2	-0.247416666666667
FAM32A	0.37225
TXNDC14	-0.301
CCBL1	-1.584
ANK1	-2.9075
PRSS23	-0.582
PPM1L	0.285
SPATA20	-0.6045
APCS	0.398
C14orf122	-0.737166666666667
PSMB5	-0.10175
C6orf10	0.3182
SETDB2	0.521
SPNS3	-1.121
SGMS2	-0.593
MXD3	-1.06583333333333
MON2	-0.2194
CARTPT	0.39125
HNF4A	-0.668166666666667
RABEP1	1.43045
TNFRSF10B	-1.5255
USH1G	-0.222
PPAP2B	-2.442
TMEM16K	-0.143
CTDSP1	0.978666666666667
CDK5R1	0.151833333333333
GABRR1	-0.5305
OPN1LW	-0.081
FAM98C	1.09
DBN1	-0.711625
ACAD10	0.140583333333333
QTRTD1	-0.41575
WNK3	-1.4095
RPS19	-0.554
C1QB	3.008
OTUD5	0.0995
SLC41A2	0.0355
TMEM22	-3.38033333333333
KHSRP	-0.513833333333333
TNFRSF11A	-0.5095
FBL	-0.7245
IBTK	-0.0166666666666667
OXER1	-0.089
CBLN4	0.316375
GPR172B	3.01383333333333
CFTR	-1.496
VSX1	0.7845
CAMK1D	0.67575
LOXL3	-1.47925
RTP4	0.91775
SLFNL1	0.212
KIAA0828	-0.214
PAR5	0.014
LOC723972	-1.152
GDI2	-0.248375
CEBPA	0.7289
MLF2	-0.00233333333333333
AFMID	-0.50925
ALOX12B	0.15625
BPHL	0.087375
COX5B	-0.539
S100A10	0.054
THOC6	0.8295
NHN1	0.04575
RRP12	-0.1305
ARID3B	-1.99275
CD3G	-3.36283333333333
KIAA0133	-0.6025
NAT11	-0.615833333333333
PPAT	-0.995833333333333
SIRT3	0.6777
TCERG1L	-0.63825
NIPA1	-0.2801
DPP8	-0.009
IL7R	-0.735833333333333
ZFP64	-0.0623333333333334
DMAP1	0.4554
TRMT12	1.205
TLR4	1.1093
WFIKKN2	0.05175
RAB12	0.2935
DDX51	-0.023
KIAA1086	-2.6995
ZNF295	-0.616333333333333
ACVR2B	-1.20028571428571
LOC494150	-0.878375
ZNF517	-0.08
DNASE1L2	-1.28916666666667
SUFU	0.838333333333333
LOC283677	-0.2235
LMO3	0.550166666666667
PPP2R5D	-0.4295
ZNF587	-0.0973
HIST4H4	-0.585
CYP2C8	0.097
C1orf80	-0.250666666666667
DOCK5	-1.16266666666667
C9orf24	0.8105
OR5AR1	0.4535
C11orf24	-0.6105
UNQ1940	-0.46325
CAP2	1.208
TIMM44	-0.47425
DSEL	-1.027
ROM1	-0.01475
FBXO4	0.168375
MYLC2PL	-1.80225
MLH3	0.7673
NOX1	0.430833333333333
DPEP2	1.81575
DNAJB5	0.10275
RLTPR	-0.1335
MBIP	-1.0735
COPB1	-0.451
SFTPA1B	-0.038
C10orf4	-0.1687
PRELID1	-0.34
NOLA1	-0.278
C19orf24	0.32625
TLR9	-1.7145
HLA-DMA	3.59733333333333
HCRP1	-0.5025
GPR137	0.294833333333333
ITGA11	0.9075
PHF13	0.7455
MARK4	0.486833333333333
METTL4	-0.34475
MBD3	0.2117
LOC134145	0.464375
FGF3	0.461
SLC35A3	0.69475
CLEC16A	0.81625
AMOTL1	-1.5735
FLJ31438	-0.46425
PAICS	-1.59275
TOMM40L	0.3535
MMD	-2.681
KLK10	-0.8743
NIT2	0.232166666666667
SERPINB10	0.227
KLF15	-0.8918
CCDC5	0.8895
WSB2	-0.4785
ME3	1.693125
CACYBP	-1.13691666666667
TCTN2	1.2365
JAK1	1.71175
C2orf25	-0.4745
GPD2	1.60125
FBXL11	0.274666666666667
CDV3	0.0984166666666667
GALNT11	0.4965
NDUFA12L	-1.1909
FLOT1	-0.0372857142857142
TOR1AIP2	0.19075
MMP25	0.529
C1orf164	0.256
CHST5	-0.338
LYRM4	-0.7065
GPER	-1.34475
HIPK2	0.452166666666667
DAP	0.7224
ZMIZ1	0.9855
DDX58	1.84475
DCC1	-2.20425
AKT1	-0.109375
ENPP6	1.1835
ERVWE1	-0.717666666666667
CDC34	0.02425
RNF125	-2.88625
CASC1	4.54075
SHROOM2	0.76125
RRM2B	1.46516666666667
COL6A3	2.128375
TMEFF1	-3.3225
PLEKHA4	0.5967
LYSMD1	0.422
SEPT1	-1.0115
AOF1	-0.16675
GNPAT	-0.3155
WDR18	0.14675
HSD17B12	-0.1555
HIST1H2BM	-0.404166666666667
INDOL1	-0.439166666666667
SUDS3	0.73775
C1orf192	0.807
CYP2B6	-1.22375
TBC1D2	1.18216666666667
SLC25A12	-0.191
ERCC6L	-1.5625
MGC10814	-1.4325
POLR2C	-1.36016666666667
ZNF77	0.797833333333333
EIF3K	-0.2001
HPX	0.879
ANKRD27	-0.46875
MALAT1	0.00293749999999999
PLB1	0.981
HRNBP3	-0.778375
CPSF4	-1.4515
OR52N2	0.219
PIP5KL1	1.66925
GH1	-0.002
HPS5	-0.9275
SLFN5	-1.022125
POP5	-0.373166666666667
OVOS2	-4.26033333333333
C20orf108	0.46475
MARS	-0.658
CLRN3	1.56083333333333
ARSE	-0.0681666666666667
PPIE	0.115
PHACS	-0.493
GP5	-0.3775
IL8RB	1.25233333333333
FCRLA	-1.948
ARRDC1	0.594
KRTAP9-4	0.5205
ZNF613	1.757
OR11A1	0.3775
TMEM132B	-2.4675
PGLS	0.87875
BSND	-2.1725
KCNK18	0.3345
FOXD4	0.82975
SV2C	0.40475
LCN2	0.367833333333333
ZNF490	1.0021
C3orf15	2.7096
CACNA2D4	-0.0453333333333333
CBX5	-0.28175
MAGEB4	-0.183
BOLA1	0.31775
PPP2R5E	-0.05875
COL5A1	1.58075
ASB7	0.287166666666667
SFT2D1	-0.09525
DERL1	0.4334
RABL2A	0.902
MOAP1	0.49275
KIAA1545	0.713166666666667
F3	1.006
PLEKHM2	-0.08625
CCDC89	0.058
EFCAB1	1.21925
TMEM48	0.0335
SEPHS2	1.11425
PYGM	-0.4945
PRICKLE1	1.56575
WNT5B	0.278
TAS2R38	0.3895
IMP5	0.24475
KHDRBS1	0.2606
LARS2	-0.2875
C3orf28	-0.3925
FTCD	-3.06125
C10orf68	1.5245
DGAT2L3	0.276
PSEN1	0.80825
MGC33657	0.296
PLA2G4B	0.619833333333333
CDKN2A	-1.21733333333333
DLX1	-2.97425
TSHB	0.1105
C18orf37	0.0325
MEX3C	0.027
MAMDC2	0.1495
PDIA4	-0.63725
ATP5E	0.25025
CASP2	-0.0892142857142857
SERBP1	-0.438384615384615
ZNF341	0.478666666666667
TESC	-3.00075
TMEM31	-0.7835
OR51I2	0.838
YTHDC1	0.472142857142857
JUN	0.875833333333333
AGMAT	-3.85783333333333
PCNXL2	0.18025
ATAD5	-2.355625
STK38	-0.0825
AZI1	0.038
RBP1	3.6275
C4orf26	-0.5
KIAA1026	0.924875
TMEM101	0.83425
HSFX1	0.1305
TREX1	0.85825
C18orf10	-0.6231
TRIM15	-3.2025
CA6	0.023125
CEP57	-1.394375
AR	4.17916666666667
SESN2	0.433333333333333
KIF3C	0.678375
EPB41L5	0.227625
ARHGEF10	-1.67809090909091
POLR3D	-1.549625
INDO	-3.17916666666667
GABRA3	-0.431
SCG5	-1.9234
E2F3	-0.8271
TIGD5	1.13225
FGD6	0.376333333333333
KLHL3	-0.30175
SCGB3A2	-1.5475
URP2	0.410833333333333
ATP6V1B1	0.5113
CALML6	-0.2375
LOC100049076	-0.249
TMF1	0.2145
LOC388503	-0.325
CDH5	2.34075
RPS6KC1	-0.283833333333333
DAAM1	0.5959
TNFRSF10D	-0.4235
GSTT1	-1.3074
INPP5A	0.00175
TRAF3IP1	1.5001
SMARCE1	-0.139214285714286
VRK1	-1.61025
TTC16	0.97525
AARS	-1.39516666666667
ARHGAP27	0.4565
ZAK	-0.242214285714286
ACSM2B	-2.55275
TRAP1	-0.414
MRPL53	0.672125
RNF44	-0.76925
NPTXR	0.269
DPYSL3	1.34116666666667
APP	0.8839
GLS2	0.824666666666667
MNX1	-2.71866666666667
CMTM7	-0.7555
OR10A7	-0.031
NYD-SP21	3.659
ORC5L	-0.4935
SLC16A10	-0.81275
TMEM178	-0.3085
LOC441601	-3.485
PTGIS	-0.54525
KBTBD7	1.3065
C19orf41	0.02175
CEACAM3	-0.107666666666667
KRT23	0.945
SERHL	3.027
PNKD	0.5275625
UBC	0.722
ATRN	-0.182625
HAPLN1	2.7435
RANGAP1	-0.52975
C10orf26	2.06383333333333
KCNA7	-0.26
SRY	0.349
LOC376693	-0.879
HIST1H2BF	-0.196
CDCA8	-1.79016666666667
MLC1	-2.64725
TNIP3	-0.1185
OR4D1	0.5685
IFT52	0.214833333333333
GOLT1A	1.12166666666667
UTP20	0.7365
RP3-402G11.5	-0.54175
PRSS33	-1.341
PMPCA	-0.372
APOB48R	3.66066666666667
GLTP	0.5365
MPL	0.26725
C9orf78	-0.274
ADAM12	1.17
CSPG4	-0.556
LOC144305	0.5095
KRTAP4-10	0.1352
PAK1	0.21925
ADCY7	-0.6507
TAS2R43	-0.6705
FRAS1	-2.78378571428571
PPP1R14A	-0.406166666666667
OR2B6	-1.326
ATP13A1	0.265333333333333
SIDT1	1.5995
C1RL	1.808
PRKRA	-0.168
TLN1	0.234
RP11-50D16.3	0.04
MITF	-1.14833333333333
GYS1	-0.10275
LYG1	-1.22316666666667
NSMCE4A	-0.4716
DNAI1	0.8075
HOXD11	-0.9785
FNBP1L	1.6573
DHX35	-0.32975
LCE3E	0.509875
SLC33A1	0.25025
DCLK3	0.212833333333333
TRIM33	-0.497833333333333
TMCC3	0.774
FBXO42	0.561833333333333
C1orf27	-0.4859
C17orf50	0.307
RNF14	0.646333333333333
SLC4A8	0.55375
RAB3IP	0.9022
COX6C	3.52542857142857
PCSK1	-4.2
SLC13A1	0.617875
ARF6	0.621166666666667
KIAA1009	0.2145
HOXA13	-2.66625
HMGN1	0.044125
CXADR	-0.382166666666667
MGC14436	0.2035
UTF1	1.013
TSC22D1	0.4928
BZRAP1	1.65733333333333
PUF60	1.064
SHC1	-0.120125
HOOK3	-0.292
LIMS2	0.581833333333333
BAHCC1	0.225833333333333
CLCC1	-0.0265
ENTPD3	3.33516666666667
SMO	-1.3505
PIK3R5	0.22725
CDC14A	-0.396166666666667
KRT1	-0.294
ENOX2	0.709
FLJ22655	-1.43975
FPRL1	0.152
INTS6	0.4818
ZCCHC5	0.0025
SMC3	-0.9885
C6orf123	0.175666666666667
FLJ20160	-0.0225
LOC653391	-0.0823333333333333
GSS	0.4535
NT5M	-0.02075
SIX5	0.587
TAF5	-1.3955
KCNA1	0.0198333333333333
ANLN	-3.11133333333333
MGC45491	-1.0131
SSTR2	3.51275
LYPD4	0.55275
TH1L	-0.357375
CHRNA5	-3.6975
PNMA6A	-0.476
FLJ16369	-0.4435
DLX2	-2.6675
C6orf108	-0.585833333333333
ALDH3A2	1.98183333333333
CLEC1B	0.323166666666667
LEPREL2	-0.23925
FOXJ1	1.5839
OR1D4	0.197
PPIL4	-0.14275
MTRR	-0.8855
SLC27A3	1.21716666666667
HTR7	0.676
MIB2	-0.116125
BHMT	-1.52316666666667
A2ML1	0.2745
MSMB	-0.841375
KIAA1383	0.723
TRUB2	0.09025
PF4	0.253333333333333
IL1F5	0.0744
LRRC37B2	0.046
IPO4	-0.09225
FIGF	-0.76525
QDPR	1.11975
ZNF598	-0.075
BOP1	-0.382875
MAPK12	-2.02333333333333
POLR1E	-1.1515
CEECAM1	0.208666666666667
INSRR	0.391833333333333
SIPA1	0.808
ULK4	0.953666666666667
BTN3A1	-0.2418
FABP5	-1.4578
KBTBD3	1.4895
SORT1	0.49375
YWHAQ	-0.628125
LRIT1	0.065
KIAA1704	-0.0669
MEIS2	-1.7086
ENOSF1	0.119
PCDH7	0.440642857142857
FZD9	-2.10616666666667
RPLP1	0.437666666666667
ZNF75A	0.87175
P4HA3	2.866375
NKX6-1	0.444
CTA-216E10.6	0.0231666666666667
IFT140	2.238
DENND1A	-0.114666666666667
ALCAM	1.2512
ABHD2	0.276090909090909
QPRT	-2.13366666666667
TRAM1	0.994928571428571
ATP1B4	0.650125
NUP37	-1.14625
SAA3P	0.272
SLC22A6	0.249
KIAA0265	0.14875
ZNF41	-0.227
ADAM19	0.0818
ERAF	-0.435
DEFB119	0.38775
DNMT3B	-4.52833333333333
SNF1LK2	0.126
MGC24039	-0.340083333333333
TAS2R48	-0.824166666666667
PNLDC1	-0.25725
ADAMTS16	1.121875
TMEM92	-1.38516666666667
CCT8	-0.570666666666667
POGZ	0.22725
N-PAC	1.4055
GUCA1B	-0.459833333333333
ZZEF1	0.5925
OR2C3	0.24875
ZNF334	-2.48866666666667
RANBP6	0.69675
LDHB	-3.09625
BAMBI	-2.90875
RAB5B	1.1445
FOXB1	1.12425
MRPS12	-0.28375
MRGPRF	0.314
CRIPT	-0.5095
CYP2D7P1	-0.3815
RYR1	-0.49725
NDUFA2	0.615875
TRIP12	0.34525
KCNE3	2.2505
MOBKL2B	-0.703
MIOX	0.0135
ACOT7	-1.0615
FGF6	0.0385
RASSF5	-0.3351
ATAD3B	-0.985833333333333
IKZF3	0.158
H3F3B	0.461928571428571
C6orf91	0.502
SEC11C	-0.686
TMEM14C	-0.5615
KIAA1632	0.1175
SLC38A4	-0.26675
FGFR3	0.200083333333333
HES7	1.16325
HINT3	-0.454
ARIH1	-0.427
FLJ35880	-1.61466666666667
C1orf129	0.581
POU6F1	0.072125
RPL32	-0.44
BBS1	1.17016666666667
RGPD5	-0.3065
SULT1C2	-1.64425
KDELC1	-1.53625
PIP5K3	-0.947
CHI3L1	0.7191
CSDA	-1.06333333333333
VTCN1	4.8735
WDR62	-1.12
TMEM170	-1.37025
KIF2A	-1.111
C6orf182	-1.45483333333333
ARL6IP6	-1.1445
ZCCHC9	-0.66825
RARB	-0.656166666666667
ZNF320	0.526125
DHX15	0.118
PICALM	-0.0566666666666667
CNOT6	0.4695
HIST1H1A	-0.01775
ZNF702	1.7285
OR1E2	0.243
HLF	-1.2217
LOC442582	-2.018
KIAA0494	1.214375
TCF4	1.0258
APOBEC3B	-2.221
FAM54B	0.4815
MYH2	-2.66275
FXN	-0.505333333333333
C12orf59	0.9095
PAEP	-0.49
SPG11	0.150875
VN1R4	-0.28275
KCNJ13	-0.68075
NOC3L	-0.556
C5orf36	0.773
CPAMD8	2.24125
MLN	-0.42
FLJ11184	0.91575
TIAM1	0.0486666666666667
OR10J3	0.1515
OR52E2	0.188
PBX1	1.9981
UBL7	-0.263833333333333
PXMP2	-0.02975
SYTL1	0.451
FAM126B	0.31425
ZNF711	-2.778125
GGA1	-0.825333333333333
VAMP4	-0.2815
BCAP29	0.3274
C20orf19	-1.388875
ZNF275	-0.629125
NEK6	0.184
SETD8	-0.350583333333333
HEXIM1	1.87025
SULT1A2	-0.400875
KLHL9	1.2145
SLC39A12	0.0425
ARHGEF16	1.24333333333333
SCN1A	-0.4145
HNRPH1	-0.892583333333333
C9orf103	0.611
ECE1	0.307
MED18	-3.199
TEX13B	0.324
SNN	0.58775
C6orf62	0.0327777777777778
WNT3A	0.2161
IL22RA2	0.271
MGC21881	0.5925
GABBR1	-0.35975
YIPF6	0.29975
PROX1	-2.18366666666667
PPP1R1B	3.39475
LANCL2	0.2178
SCN3A	-1.102
SSRP1	-0.679
ASXL2	-0.3885
RPE65	0.457
SNAI1	-1.7365
EFNA2	-0.135
CLDN9	0.186125
TP53I13	0.492875
LOC375748	0.4535
C9orf7	1.3785
C14orf178	0.123
GC	-0.3795
IER3	0.8275
KCTD10	0.832875
FLJ45717	0.8345
ADC	1.51033333333333
LOC285908	-0.631916666666667
MLL3	-0.425875
KIAA1787	0.00775
MGC31957	-1.922
MUC5B	-0.578
ZNF193	-0.3235
CSRP1	1.024875
MOSPD1	-0.650666666666667
C21orf49	0.1705
RAD1	-0.741
ANKRD34	-0.741
NFRKB	0.218
FANCA	-3.53175
VTI1A	0.0465
PCBP3	-0.297333333333333
BFSP2	-1.00775
ZNF354C	0.12875
FRMPD4	-0.47375
IKBKG	-0.2575
LOC441046	0.511
UNQ9438	0.3545
TM4SF20	-0.0145
MAGEC1	-4.5475
AMMECR1	0.64675
GLDN	0.40175
TTC30B	1.35975
SEC13	-0.2534
EGF	1.07
HAGH	1.042875
VSIG1	0.0241666666666667
NHLH2	0.038
NCAPD3	-1.47975
MGC16121	-3.25575
HIATL2	-0.70775
BRCC3	0.439
LCE2D	0.601
TMEM79	1.63725
GTF3C5	-0.44225
AKR1C4	0.1785
C3orf59	0.42775
RBM26	-0.3205
DUSP14	0.141333333333333
AP4M1	-0.468666666666667
RIMBP2	-0.00816666666666666
ABCC2	-4.54316666666667
DNAJC16	0.94
TTC12	2.15533333333333
SNX13	-0.25
C6orf168	0.5445
C1orf100	-0.784
CSPP1	0.827
LRRC56	2.007
OR1J2	0.1375
THY1	0.7172
KIT	0.036
TBC1D8	0.07375
EPHA7	0.02525
SOLH	0.0465
SVIP	0.33675
ZNF294	-0.5525
HAND2	1.75066666666667
CENTB2	0.322666666666667
MARVELD3	1.869125
CREB3	0.545833333333333
KRTAP1-5	-3.0175
OR8K1	0.231
MED25	0.9515
