Hybridization REF	TCGA-A8-A09A-01A-11R-A00Z-07
AREG	-0.113833333333333
LIPT1	-0.49275
MGC99813	-0.813
C1orf201	-0.243666666666667
GRIN2A	-0.290555555555556
MAN2C1	-0.772
NSUN5	-0.535
SF3B5	-0.07325
MYC	-1.487125
NRXN1	-0.537545454545455
ZNF18	0.01225
SPDYA	0.13
SLC37A1	1.043
DECR2	-0.11625
ANKRD38	1.537875
SPTLC3	-1.86766666666667
SUPT16H	0.175875
DTWD2	-0.87325
ULBP1	-0.7155
ZADH1	0.196
OIP5	-3.31125
IL10RB	0.00316666666666666
OTUB2	0.105
VWA3A	-0.1488
SPIC	-0.1668
OR6C4	0.2875
PSCD4	0.674666666666667
DPY19L2P2	-0.91
TRAPPC6A	1.11083333333333
C21orf2	-0.5975
CEMP1	-0.7445
LIN7B	0.299
E2F7	-2.45216666666667
VCP	0.3713125
LAMA3	2.87183333333333
BGN	2.59925
GPR160	2.38716666666667
COCH	-2.0745
GPR81	2.2225
APOBEC3F	-1.953
tcag7.1017	-0.698
C1orf32	0.3605
SCGB1D2	1.35875
FLJ43987	0.432
C6orf170	0.3275
KLK9	0.6305
GPD1L	0.9325
VPS37B	0.1465
ATG3	-0.756166666666667
ADAMTS17	-0.31
KLHDC2	0.8865
NDUFV2	-0.2805
BLK	-2.66775
MATN4	-1.5185
GPM6A	0.00924999999999992
GBP4	4.2805
TMEM162	0.172166666666667
PKP2	1.344
HRASLS	0.215888888888889
MMP1	-1.67275
SFXN3	-0.2602
FSD1	-2.30533333333333
ST6GALNAC3	-1.45783333333333
CA12	3.1297
NCOA6	0.726
C19orf58	-0.3402
PPP4R1	0.601166666666667
MAN1A2	1.03933333333333
IKBKAP	-1.4205
UPF1	0.1335
KIAA1219	1.2725
WNT16	0.34325
SNW1	-0.431375
IL18RAP	2.5415
RPP30	-0.810375
CDC40	-0.172
SETD3	0.379333333333333
SLAMF6	1.023
ELK4	0.109
TRIM47	0.006
ACOX3	1.745625
TRIM6	0.253625
KIAA0372	-1.118
TP53AP1	0.36775
SMURF2	1.17225
ADAD1	0.55175
EBP	-1.031
KRTAP13-2	-0.3115
FLJ36874	-0.4885
TOR1A	0.0915
P2RY4	0.0675
GPBP1	-0.344
TRPV1	-0.44275
ADAMTS12	0.742166666666667
PES1	-0.3256
ATG4A	-0.0523333333333333
MAGEA10	-4.5265
WFS1	0.905
CC2D1B	0.0876666666666667
PABPN1	-0.69525
SLC25A30	0.76725
SLCO1C1	-0.026
SLC22A5	0.173
KIF23	-2.564
SYN2	0.242333333333333
ASPN	8.1105
CENTG2	1.8395
QSOX2	-1.6808
FLJ10815	0.6845
STK24	1.0961875
SPEG	0.1976
STK10	-0.0178333333333333
DACT2	0.1085
AAAS	-1.32525
SSX3	-0.6455
ABCD3	1.123
C4orf12	0.03225
PARVG	1.08133333333333
FIG4	0.67875
C9orf46	0.62325
TMCO6	-1.027
IGHMBP2	0.53175
DUS2L	0.028
FAM3C	0.693375
TMEM16D	-0.841875
DCTN4	0.47175
KCNH3	-0.4185
EIF2AK2	1.13425
AP1S3	0.236125
CST4	0.499
PAM	0.24975
NUTF2	0.27825
CITED2	0.1545
SLC39A4	0.1455
C2orf52	-0.9245
GRM3	0.683
C12orf49	1.423625
CCDC49	0.7738
GRAMD1B	-1.36725
FNDC4	0.66925
SIAH2	1.142
GDPD4	-0.0425
C21orf87	0.755
ATP5A1	-0.491666666666667
C16orf63	-0.372625
LOC388135	-0.4862
ATP5J2	-1.02575
MMP3	0.8885
EMID2	-0.0135
CRHR1	0.32
WDR70	-0.326
C13orf31	1.768
ZFAND1	0.59675
CCL18	4.36483333333333
C3orf49	1.0015
RINT1	-0.7415
KIAA0408	-1.2675
F13A1	4.9869
SLC10A1	-0.2295
OGN	1.63975
GIPC2	-0.893833333333333
XPO6	-0.236333333333333
LCE1A	1.103
FMR1	0.8805
LOC374920	-0.158
DUSP3	1.05175
ANKMY1	-0.748
C7orf50	-0.0405
BBS9	0.1804
UNC119B	0.223142857142857
C9orf72	0.114375
MGC35440	-0.903
ENTPD6	-0.085125
PPP1R2P9	0.5205
ERCC4	-0.22975
FAHD2B	-0.332
HMHA1	0.4095
HACL1	-0.84225
RAD23A	-0.918166666666667
FAM83B	0.479
PPP5C	-0.712333333333333
RNASEH2C	-0.001875
C9orf153	-0.4565
SCAMP4	0.755
GHITM	0.5512
NDUFB7	-0.698625
ADCYAP1	-0.213333333333333
SP110	1.16816666666667
MAP3K7IP2	0.77925
DHH	-0.2915
AGRN	-0.1465
WDR33	0.277333333333333
CEP290	-0.006
PRPS1L1	-2.55366666666667
KLRA1	-0.2835
GPR97	-0.2195
CHD7	-0.211916666666667
TLR10	0.97275
SLC30A8	0.9185
HIC1	1.78933333333333
IAPP	0.027
RXFP4	-0.1535
GP1BB	0.49175
SHQ1	-0.5095
NKX2-3	0.0953333333333333
API5	0.33275
FTHP1	0.807
MOV10L1	1.1382
TRIM6-TRIM34	1.86983333333333
ADHFE1	0.81425
FAM117A	-0.21475
DDI1	0.1604
CDON	-0.144166666666667
TRIM73	0.624
IGKC	3.9575
MMP14	0.534416666666667
DYNC1LI1	-0.301
C11orf66	-0.46425
TRBV3-1	-0.81475
FASTKD5	-0.72875
BIVM	-0.34575
LHX4	0.207
CXCL2	-1.3407
RAB2B	-0.385166666666667
IZUMO1	-1.543
MAP3K15	-2.208375
FAM19A2	-0.211666666666667
ZC3H8	-0.498333333333333
ZMAT1	1.32625
SPINK5L3	-2.29333333333333
SLC10A6	0.4265
APPL2	-0.023625
CARD10	-0.859666666666667
LOC402176	-1.0425
EEF1D	0.7495
RAB6A	1.6688
C12orf5	-1.088375
PAPOLG	0.2815
MSRB2	0.95925
BCR	1.17505882352941
PUS3	-1.0305
TIAM2	0.066
ZNF317	0.150333333333333
CHD2	0.203714285714286
FZD5	-1.98459090909091
NUDT8	-1.6615
ZNF763	-0.3045
PRC1	-1.56766666666667
ABCB9	0.630166666666667
SPATA3	0.434
TRAK2	1.426
STAB1	2.736125
LRRTM2	0.331666666666667
psiTPTE22	0.783
DBI	0.48275
SERPINA11	-2.93825
NAT5	0.37975
C20orf58	-2.03
RPS6KA4	-0.0886666666666667
FLJ90650	-0.1265
TGFBRAP1	0.99675
CHRDL2	-0.22325
FAHD2A	-0.405
CNTN1	0.0685
BBS4	-0.4218
TMEM181	-0.1195
MINPP1	-0.13725
MPHOSPH6	-0.7345
HOXC10	2.5758
ITPKB	0.8115
CLPTM1L	0.911
MEOX2	1.34233333333333
ATP6V0C	0.810375
PRPF8	-0.248166666666667
TMC5	1.92275
FKBP3	-0.1715
PLEKHB2	1.24225
OR4D6	-0.744
ZNF544	-0.1824
D2HGDH	-0.6075
RPL18A	-1.2428
HEL308	-0.77175
MPP6	-3.68175
TCERG1	-1.87075
KRT16	0.4145
KLF17	-0.65425
KLF5	1.318125
CDR1	2.31625
VCX3A	-4.735
FBLN2	2.427
C14orf104	-0.101
HBE1	-4.4986
OR4S2	3.6955
C1orf108	-0.617333333333333
ROBO4	3.51333333333333
CPEB4	0.67025
C11orf80	0.716333333333333
BCKDHA	0.474666666666667
MYOC	-0.05625
GIF	3.01
CKMT1A	-0.1065
RPL3	0.107
THBS1	2.8225
APOO	-2.1185
ARMCX1	1.00825
HSZFP36	0.52925
SNAPC5	-0.2475
EIF4ENIF1	0.82475
ZNF433	-0.877
TNFRSF21	-0.041125
TMPRSS7	0.1965
SPATA18	1.1193
HPDL	-3.574
MKL2	1.3107
TBX3	1.46523076923077
C21orf93	-0.141
DAXX	-0.08625
ELMO1	-0.01925
RGS13	1.5085
TAF11	-0.6845
UNC13A	-2.5875
LOC653314	0.0656
ORC3L	-0.75825
IMAA	-2.1765
TARBP2	-0.50125
CABIN1	-0.2881
TRIOBP	0.7854375
HIST1H2AC	1.8535
RGS22	-1.52016666666667
NCOA1	1.63416666666667
IL25	0.9035
SNCG	0.6705
GPR6	0.308
AMDHD1	-1.31183333333333
CHEK2	-1.499125
C6orf142	-0.49125
DRD4	0.5375
C14orf68	-1.35625
GDF11	-0.22275
SEMG2	-0.235
CD247	-0.38875
CDAN1	-0.8005
RBMX2	0.2025
TGS1	0.342
OIT3	0.47325
SYF2	-0.00725
MCM4	-1.907
PKHD1L1	1.519875
CEP192	-1.25233333333333
IFT88	0.139
RPL9	-0.155571428571429
RAB32	-0.005125
DDX43	-2.485
P2RX2	0.0575
OR5D18	0.493
UBE1	0.293166666666667
SLC24A1	0.472125
ARHGAP5	1.06275
CETP	-0.89275
KIAA1731	-0.673166666666667
SLC9A4	0.2675
PTPN6	1.38475
BAHD1	0.2165
GRIK3	0.8545
CACNB2	-0.7982
PDE10A	-0.47525
DGCR14	-0.02175
PCDHB9	0.501666666666667
RHOQ	0.791333333333333
MAP3K4	0.06775
KTI12	0.0118333333333333
RPL23AP13	-0.95375
GNG11	-0.71575
CLCN3	1.1845
GPAM	-0.382125
VSTM2A	-0.201
SLAMF7	2.21866666666667
INTS2	-0.0985
PPP2CA	-0.1905
LRP12	0.129466666666667
SEC14L2	0.600888888888889
DKFZP586H2123	3.71875
MC3R	-0.535
CIRH1A	-0.689
HIST1H2AB	1.93216666666667
POLH	-0.3795
MGC16703	-2.11283333333333
SNAPC2	-0.3055
FILIP1L	1.80325
RASGRP4	0.304
LRRC1	2.589
GAS1	0.9515
PRAC	-1.083
DGKA	-0.323666666666667
NT5C3	-0.197
PEG3	-2.89436363636364
NADK	-1.02925
PRR17	-0.47175
LOC374569	-0.716
SGSH	0.599
NLRP8	0.629
GALT	-0.763
MCF2	-0.493
ZNF263	0.64975
TACSTD1	1.38433333333333
TYR	-6.68133333333333
ATP6AP2	0.56175
RNUXA	-1.104
ABHD10	-0.4141
GDPD2	-1.49725
SLC35C1	-0.23775
UBE2A	0.195
HERC5	-0.985333333333333
FAM112B	-4.74716666666667
FBXL16	0.012
DKFZP434A0131	-0.587
ELA3A	-3.1495
RBM41	-1.524375
HAO2	-0.00975000000000001
RNH1	0.17525
SHANK2	1.06583333333333
OSBP2	-1.017
DAK	0.638666666666667
C3orf58	0.689166666666667
TCL1B	0.7915
KBTBD2	-0.11225
SUGT1L1	0.5495
UBE2E2	1.8575
MYL9	2.838375
CDC23	-0.950666666666667
PBXIP1	1.9859
CXorf40B	1.5955
NBL1	1.151
RTBDN	-0.0185
RAB11FIP5	0.563625
TTTY13	0.8475
SCOTIN	0.05175
SOHLH1	0.5215
CDKN1A	0.674928571428572
NCK1	-0.218
ZNF550	-0.03175
SAPS3	0.697166666666667
SPIN3	-0.043
MAGEE2	0.89175
MIS12	-1.21316666666667
OR8H2	0.3145
KIAA0774	0.225
UNC5D	-2.4845
CUL7	-0.223
LIPC	-3.2265
DIO1	-1.9305
C20orf11	0.944
CTRL	-1.35225
HS3ST2	2.44475
PAK4	1.15466666666667
CCRL1	3.08875
RNF10	0.64225
ZNF567	-0.12675
ZNF660	-0.033
TCEAL3	2.27825
MAGOH	-2.11233333333333
CENPB	-0.373333333333333
C19orf7	0.85625
LOC388965	0.143
ZCCHC13	0.782
JMJD1A	-1.0311
HIST1H4H	1.717
TBRG1	-1.0561
GPC3	-3.532125
TAF1C	-0.99075
EBNA1BP2	-0.738833333333333
CIAPIN1	0.175
PDGFRA	0.765277777777778
CSTB	-1.083
CENPI	-2.2365
GTF2E2	1.1035
RPP21	-1.072
CCNF	-0.388333333333333
KCNQ3	0.5295
FAM79A	0.88225
SLC22A12	0.056
NOVA1	-0.447
FZD3	1.6624
AKAP8	-0.8975
SOCS5	0.260875
CFDP1	-0.82675
DLG5	1.1425
PGM5	0.64325
C1orf144	0.439083333333333
HDAC10	-1.387
RND2	-0.45125
C20orf199	-1.76
RNMT	-0.421875
SLURP1	-0.0721428571428571
ASTN1	1.027625
SH3BGR	-0.38125
MYCL1	0.007875
ZHX1	0.9815
CENPK	-4.0525
FOSB	-0.1633
LOC643406	0.415125
C2orf59	-1.4145
TMEM135	0.325125
SLC27A2	-2.35825
KRT33A	3.2985
OVOL1	1.534
PAMCI	-2.108
S100A7	-2.908
ZNF789	-2.0075
HARS2	0.09625
RPL23A	-0.759333333333333
TCF23	-0.44775
UPF3B	-1.760375
C17orf78	0.2675
HLA-DOB	0.883666666666667
C14orf142	-0.332
TEKT5	0.688666666666667
DMWD	0.127
POLD1	-1.97683333333333
GSCL	0.2875
CALD1	1.3306
SCRT1	0.31
AIG1	0.29925
UNC84B	1.093
ZNF404	-0.526
TMED6	-3.60225
KIAA1462	0.7895
LRRC27	1.5175
PYGO1	-0.1305
PIGU	-0.0681666666666667
ALAS2	-3.73166666666667
WRNIP1	0.603625
CNNM3	0.8195
ZNF2	1.18725
ST3GAL5	-0.506
MRPL23	-1.27225
TSSK6	-1.24375
PSMA6	0.13425
C16orf70	-0.2705
KIAA1602	0.21025
ALMS1	0.289666666666667
DCN	2.657
TMEM132D	-0.64825
SUCLG2	0.4795
ABHD14A	-0.947
DEXI	0.0765
AMPD2	-0.7415
IFNAR2	-0.602
CYB5A	0.9738
TLOC1	0.7636
NXF5	-0.7252
NRBF2	0.1475
KCTD3	1.809
ITGAE	-0.516333333333333
SLC30A3	-1.568
ZRF1	-1.4985
IFRD2	-1.206
XAB1	0.20225
PYCR2	-0.453333333333333
SERPINB3	-5.0535
TMLHE	-0.0821
GEFT	-1.04975
ABCA5	0.32225
EMR4	0.364833333333333
TSFM	-0.3775
HIST3H2BB	0.51525
ARHGEF19	0.1505
TSPAN17	0.134333333333333
ABCC8	2.64275
MAP1S	-0.0125
C22orf36	0.865
BNC2	0.8715
HIST1H4A	-0.45325
NDUFS3	-0.0103333333333333
WDR3	-0.903833333333333
XKR4	-0.5345
TTC33	-0.473
STMN2	4.3715
CPN2	-1.2175
HSPC105	-1.360875
PCOLCE2	-3.582
C3orf55	-0.3625
KLHDC9	2.309
TBC1D23	-0.03075
ATXN2L	-0.67275
MAP2K3	-0.4055
SCAP	-0.09675
ZNF486	-0.192833333333333
C20orf96	-0.6025
NARS	-0.43
ADAMTSL1	-1.1885
PRCC	0.6275
CCDC126	1.61666666666667
ZNF675	-0.6235
CALCOCO1	0.29675
ANKRD43	0.08725
CWF19L2	0.812833333333333
ZBTB32	0.771333333333333
BRAF	1.509
ODF4	0.72675
MGC14376	0.525166666666667
HORMAD1	-1.66066666666667
AAK1	0.0391666666666667
PEBP1	0.85525
TNFSF5IP1	0.1605
DKFZp564N2472	0.35725
RMND1	1.110625
IGKV1-5	4.48075
COL1A2	3.04641666666667
SERPINA5	-0.71875
AANAT	-0.035
C19orf21	1.44716666666667
GEMIN5	-0.24875
UBR4	-0.307333333333333
LTBP3	1.00483333333333
AMHR2	-2.238
PROCR	-0.678
MYBBP1A	-0.579
C20orf39	1.5385
ZNF697	-0.2875
PASK	-0.915
ZNF776	0.295833333333333
RFXDC2	-0.1835
KIAA0467	0.25225
C10orf96	-1.03333333333333
ZNF503	-1.166
GULP1	-0.396666666666667
KCNE4	-0.6965
DKFZp434K191	-0.634
LOC196913	-0.3425
BHLHB4	0.327
CH25H	0.345
LOC81691	-1.26633333333333
ALPL	0.0705714285714285
COL12A1	2.8415
FOLR3	-2.28666666666667
GPR123	0.0251428571428571
TRIM62	1.11207142857143
ABLIM1	0.534333333333333
MAST3	-0.202
RHBDD1	0.267833333333333
LOC338809	0.7155
RYBP	0.40025
TTC26	-0.724625
ZNF22	0.866
ISCA2	-0.3285
RDM1	-2.53475
PIGM	0.158
GNB3	-1.582
ACTR2	0.6099
HMGB1	0.1971
EDG1	2.92216666666667
SOAT2	-3.339
OR10AD1	1.096
RAP1GDS1	0.873083333333333
LCE1F	0.5765
ESM1	-0.779875
RCN3	2.35475
CREBL1	-0.87175
DBNL	0.649
PTGER3	0.917375
USP30	0.662333333333333
BCL2L12	-1.14733333333333
KIF26B	2.28175
ZNF416	1.05675
ZNF225	0.699
C17orf70	0.758
ZNF554	0.83825
RAE1	-0.482666666666667
TNIK	-0.600833333333333
ACTN3	0.8625
MGC45922	0.5565
CCNA1	0.133833333333333
RYK	-0.0446666666666667
IL26	-0.637
LRP3	0.404666666666667
QARS	-0.093
SOX7	0.9435
BID	-0.674625
OR2S2	0.5215
CXCL14	3.2385
C11orf47	-1.0245
MGC29891	0.103
HSPB8	3.0146
PRDM14	-1.698
NUFIP2	-0.56825
MNAT1	-0.194125
ZDHHC2	-0.642916666666667
MBNL2	0.260125
ADD3	-0.350875
CSNK2A1P	-0.53325
KLK6	0.585166666666667
TMEM111	0.66
KIAA1279	0.64025
NUBP2	0.264666666666667
RAB42	-1.3215
ID3	-0.482
TM9SF1	0.397
MDP-1	-0.69425
POU4F2	0.263
IQCK	0.739
C16orf14	-0.8385
CAPN3	-1.85725
FAM43B	-0.169375
RECQL	-0.72575
AP1G1	0.929571428571429
CTNNBL1	0.659666666666667
ECHDC1	-0.8215
SMARCC1	-0.2961
FOXQ1	-1.04825
GNAI3	-0.386166666666667
POLG2	-1.12925
CD4	1.1705
ITLN1	-0.5965
EBI2	3.23775
IRF1	1.12175
PTPRE	1.4282
PTK2B	-0.50075
NXNL2	-0.398
SOX4	1.78233333333333
TSPAN3	-0.706833333333333
SH2D1A	-2.034
C8orf58	-1.143
USP20	-0.35375
DUSP22	-0.966333333333333
CALB1	-2.27766666666667
L3MBTL2	0.657
MCRS1	-0.327
TMEM118	-1.3115
C18orf8	0.895166666666667
FLJ10241	0.554625
GJA12	0.45925
PKD1	-0.4455
ZFP3	0.481
JAM3	-0.52925
LAPTM4A	1.6999
DIRC2	0.26875
KIAA2022	-0.412833333333333
MYOM1	0.5975
TRPM8	-2.56566666666667
MOP-1	0.7245
PHKG2	-0.76475
ZNF650	0.532625
KIAA1522	0.967375
PSG8	-0.827166666666667
DDX19B	0.601
MOBKL1B	0.211
DIAPH2	-0.6635
PTPN12	0.21925
CLN8	0.1058
CRYZL1	-0.638166666666667
CRY2	0.934083333333333
FCGR2B	4.26983333333333
PNPLA4	0.2135
ZNF454	-0.267
DKFZp434B1231	-0.2825
CLDN11	0.7289
RFWD2	0.402
CIB2	-0.492333333333333
MXRA8	3.005875
HRK	-0.561
MAML2	0.21975
C4orf31	0.1815
C6orf192	-0.76625
COG6	0.890125
FAM5B	-0.84525
NFATC1	0.0282
SEPT10	-0.19925
SCYL1	0.2023
RPP40	-0.8455
SCOC	0.7893
KIAA1450	0.994
CTDSPL2	-0.6835
TBX5	1.74333333333333
NAPG	0.159125
RHD	-4.61575
C14orf45	1.24666666666667
ZBTB22	1.169
PLCG1	-0.9255
ANKRD10	-1.34
AQP7P2	0.711
TAGLN2	0.197166666666667
HTR2C	0.442833333333333
SLC16A7	-0.461
C17orf83	0.614
TSGA14	-0.477416666666667
MDH1	-0.5675
PPP3R2	0.548166666666667
DCBLD2	-2.20371428571429
RBM33	0.2365
DPH3	-1.282
SYT10	0.0276666666666667
FMO4	2.476125
THYN1	-1.0255
DRD5	-2.6965
OTOR	3.781125
PGRMC2	0.8107
KATNAL1	0.003625
PAQR6	-1.798
UBE2I	-0.31775
C14orf28	1.18125
C8orf70	1.91875
FLYWCH1	-0.543
ANGPTL3	-1.226
GLRX2	-0.543666666666667
ATP11A	-0.356285714285714
ARL5B	1.296
MUC16	-2.6
SLC25A5	-0.749071428571429
ACRC	-1.48125
MYO1C	0.15475
FAM89B	1.04683333333333
FAS	0.1485
KIFAP3	1.43125
GLRA2	0.16
BTN3A2	0.0632
CNKSR3	-0.45175
CSTF3	-0.562833333333333
ARPM1	0.783
KIAA1530	-0.013
C9orf150	3.28483333333333
PRKCI	1.03625
tcag7.1015	-0.6385
SOD3	-0.50275
ZNF574	0.613
CYP21A2	-0.30525
RPL12	-0.45575
COMMD2	-0.2585
WIZ	0.18675
LOC344405	-1.9295
ALDH4A1	0.0369411764705883
CRYAB	2.82275
COPA	0.536666666666667
PCDHGA7	0.919833333333333
KIF11	-1.70090909090909
RASD2	-0.0133749999999999
SLC26A3	1.9335
ZNF175	0.801
JAKMIP2	-1.545125
C8orf4	-0.0151666666666667
PTHLH	0.65825
SLC40A1	2.53808333333333
OR7D4	-0.283166666666667
PCDHB17	0.5005
CD36	3.17835714285714
C6orf203	0.0666
PRKG2	0.105
LOC400566	1.66325
ANAPC13	-0.23275
SLCO3A1	-0.2435
ZNF692	-2.323
FANCL	-1.517
SH3GLB1	0.84525
C12orf61	-0.348
KBTBD6	-0.75475
SUPT5H	0.673875
XRCC6	0.0491
HUS1B	5.2235
FAM133B	-0.364214285714286
LOC728276	-0.065
KCTD18	1.39125
SOS2	1.12116666666667
CCDC99	-2.33675
C1QTNF5	3.5215
NNAT	0.737166666666667
USP16	-0.39575
LARS	-1.226
ZBTB2	0.428625
ABO	0.037
TRAF3	-0.90925
GALNT5	-2.5405
NAP5	1.562625
ALG14	-0.150666666666667
KIAA0515	0.286653846153846
WDR75	-0.844333333333333
TEX261	0.59475
LY86	0.49225
LOC389072	-1.01
FLJ13611	-0.8355
MRGPRX2	0.9755
SNRPA	-1.105125
OR2G2	0.3855
GPRASP2	0.82
C7orf42	0.7436
C9orf163	-0.762
CYP11B2	0.633
FCRL3	1.96183333333333
PRDX1	1.32675
FGB	-6.90783333333333
COX17	0.112833333333333
C16orf33	-0.1725
PIWIL1	0.333166666666667
FOLR1	-2.54616666666667
KIAA0082	-0.141
FREQ	-0.693333333333333
TMCC2	-1.54983333333333
TCF12	-0.44275
ZNF721	0.29675
FAM130A2	1.0555
POU4F1	-1.9205
SNRPF	-1.612875
SGIP1	1.40533333333333
ZNF641	1.57666666666667
EMG1	0.309125
PRRG4	1.377
HIRA	-3.293
MYNN	0.7885
AEBP2	-0.104333333333333
TBXA2R	-0.00533333333333334
ISL2	-1.3015
PCDHB11	0.6285
RNF144A	0.09625
MARCH5	0.66575
DULLARD	-0.304666666666667
DCLRE1B	-1.203
ITGA8	1.13625
TP73	-0.01175
PRKCD	2.04625
NDUFB4	-0.63025
ATP13A4	1.60525
ANTXR2	-0.638166666666667
COL4A3	-0.6245
MYO10	-0.4712
SLC6A18	0.57275
PEX1	0.6395
TMEM74	-1.304
RBM19	0.8025
TAPBP	0.2373
RUNX1	0.42275
MID1	-1.55491666666667
GPR64	-1.29383333333333
RASEF	2.545
GABRG1	0.250142857142857
MYO16	-0.85175
DBF4	-1.91683333333333
TSHZ2	3.434
RIPK2	0.0535
PPTC7	0.5
KIF4B	-1.2745
LRRC31	0.0825714285714286
ZNF540	1.32725
EFNB3	0.2435
LOH12CR1	-0.42775
STON2	0.948
GLP1R	0.90025
CSTF2T	-1.170125
IREB2	-0.587125
GRSF1	0.09875
PDCD7	-0.961833333333333
LRRC43	-0.674
CNR1	0.2985
IL1F7	-0.988
C12orf64	2.19275
FAM69B	-1.07075
NR2E1	-2.22966666666667
MS4A6A	2.5273
FTL	-0.1455
C7orf36	-0.133
PCLO	1.1998
DYRK2	1.38166666666667
ARIH2	-0.79575
SAMD7	-0.142
SCNN1D	-1.353
SLC32A1	-1.20166666666667
C22orf25	1.2295
MRPS18A	-0.2138
GPR112	1.082
EARS2	-0.40325
ERN2	0.307
ATPBD3	-0.0246666666666667
PRH2	-0.344
CDKN2D	-0.7005
PGLYRP2	0.329
TRIM40	0.589333333333333
SEC14L3	0.0661666666666667
SLC22A1	-0.01675
BTN2A3	-0.018
RASA4	0.35275
CCNL2	-1.46741666666667
MYBPC3	0.484
GJA4	3.851
CDC42SE1	1.698375
TRPV2	-1.642
MYPN	-4.0223
SIM1	0.2775
CDADC1	0.0514166666666667
ZFHX4	1.83225
NIBP	0.404166666666667
ADAMTS19	2.26575
ABTB2	0.30475
TSPYL2	-0.752625
EIF2S3	-1.1866
SOX30	-0.0466666666666667
AP2A1	-0.0391666666666667
DKFZP564O0523	0.627
LOC285398	-0.08025
CDH18	-4.1125
CHL1	2.362
GATS	-0.765375
TBC1D2B	0.697
OR1J1	0.514
GSN	2.07516666666667
DPCR1	-0.148125
GARNL4	0.196
SMARCA5	-0.32875
PLEKHG3	0.415666666666667
ZBTB45	0.572
FRMD6	0.0173333333333333
PLS1	-0.156
DGKZ	0.8685
EFNA1	1.2948
WDR85	-0.55425
ANK2	-0.2905
PAGE4	-1.67233333333333
SENP6	0.830333333333333
AKR7A2	-0.000833333333333325
FKBP10	-1.597
VEGFC	-0.597333333333333
LARP1	-0.265625
SRBD1	0.03325
ITGB6	3.07425
SLC1A2	0.928571428571429
INVS	-0.473
MPO	1.044
MOBKL3	0.0134
CUTL2	-1.579125
KLK2	0.05725
VIM	-0.49675
REG1B	-0.0353333333333333
PCDHGC4	-0.044
C3orf34	-0.8705
SUMO3	-1.0015
CST9L	3.3175
MLL4	-0.24775
SPR	1.26
SAMD9L	0.40675
ABCE1	-0.1875
SUPT3H	-0.967666666666667
ACTBL1	0.96675
ADAMTS4	0.653833333333333
SLIT3	2.91275
RHEBL1	-1.617
NPM2	-2.08575
MAN1C1	1.4735
KIAA1856	0.98725
HSPA6	1.33
LOC388152	-0.6495
C10orf140	-0.4
ZDHHC12	-0.194
LIN7A	1.0229
PHC2	0.61225
SPHK1	0.07775
TRIM26	0.43675
FAM83E	1.544
C18orf24	-2.2388
ZNF578	0.941833333333333
ORAI1	-0.24225
RUVBL1	-0.641583333333334
C7orf20	0.174833333333333
APAF1	-0.492
SLC36A4	-0.8425
MYH11	4.48233333333333
NEK1	0.3218
MPP2	-1.1
C12orf24	-2.9135
TNK2	0.37575
ZNF289	0.04175
MATN3	-0.325142857142857
IFNGR2	0.883666666666667
ITPR1	2.195125
EBF3	2.8898
TBC1D20	0.422
OR10P1	0.436
DDAH2	0.67725
SHPRH	-0.438625
STX7	-0.089
LOC554248	-1.7655
BCAR1	-0.2765
ATXN3	-0.273083333333333
TRIM27	0.279
CDC42EP2	0.023
CHP	0.279214285714286
SOX17	1.905625
ZNF259	-1.3995
CHCHD1	0.342125
ZDHHC19	0.738
GBP2	2.9845
GARNL3	0.932875
MRC2	1.52875
C1orf52	-0.70425
AOF2	-0.907666666666667
LRPPRC	-0.1192
ACVR1C	0.329333333333333
TM4SF18	2.69516666666667
TMEM169	-0.185166666666667
PPP1R16A	0.03825
EBF1	1.30283333333333
RRS1	0.291833333333333
SNX2	-0.28725
OR2T2	0.3575
RBX1	-0.225
ANKRD54	0.3355
TSNAX	-0.00200000000000001
TMEM83	-1.838
ZBTB7A	0.77625
ATM	-1.39583333333333
LOC338328	2.32016666666667
TIE1	1.76366666666667
HIST1H3G	0.662
PASD1	-4.601
TINAG	0.3305
PCDHAC2	1.8695
LRRC15	0.1545
WBSCR17	-0.5035
TFF2	2.24
PARP2	-0.92025
NDFIP2	-0.058875
PCDHGB2	1.1975
WDR60	-0.30575
MAP7D2	-1.66244444444444
USP45	-1.69625
GSDML	-0.40975
TNS1	0.533
PLCD4	0.04975
IQCD	0.188833333333333
SMPX	-2.4765
CD9	1.26066666666667
SRGN	0.96725
CASP7	0.867375
INOC1	0.270666666666667
DKFZp451M2119	-1.03975
VMAC	2.3025
USP53	1.5196
CAMK1G	-0.63775
TMEM106A	1.52716666666667
CDC20	-1.9699
ACSL5	-0.728666666666667
CBWD5	-0.30375
C1orf87	-1.26183333333333
KIAA1274	1.14725
PRUNE2	-2.18414285714286
LYPLA2	-0.661666666666667
DOK6	-0.5935
GPR149	-0.43925
FAM30A	1.90675
TMEM129	0.3645
SLC35B3	1.984
ACPP	0.13
LOC200261	-0.7935
SLC4A7	-0.2537
CCDC40	1.53075
GART	-1.76575
THOP1	-1.14975
SCARB1	-0.120625
CACNA1F	-0.15575
TRIAP1	0.0961666666666667
SYT14L	-1.161
SFRS8	-0.264166666666667
PBOV1	0.34375
GOLSYN	-0.11125
GJB7	3.8615
CAMK2N1	1.05041666666667
GREM1	3.32345454545455
FLJ20433	0.63575
QPCT	-2.48125
