Hybridization REF	TCGA-A8-A09Z-01A-11R-A00Z-07
SCRT1	0.577333333333333
AIG1	0.5155
UNC84B	1.18275
ZNF404	0.6325
TMED6	-3.168
KIAA1462	0.692
LRRC27	1.437
PYGO1	-1.4255
PIGU	-0.1695
ALAS2	-3.82716666666667
WRNIP1	0.197375
CNNM3	1.577
ZNF2	0.807
ST3GAL5	-1.217
MRPL23	-0.18475
TSSK6	0.34325
PSMA6	0.2445
C16orf70	0.42825
KIAA1602	-0.28625
ALMS1	-0.217166666666667
DCN	0.31525
TMEM132D	-0.083
SUCLG2	0.22625
ABHD14A	0.26325
DEXI	-0.254333333333333
AMPD2	-0.9835
IFNAR2	0.399666666666667
CYB5A	0.0311
TLOC1	-0.19925
NXF5	-0.484833333333333
NRBF2	0.215125
KCTD3	-0.97475
ITGAE	-1.02633333333333
SLC30A3	-2.18483333333333
ZRF1	-1.223
IFRD2	-1.053375
XAB1	-0.2255
PYCR2	0.00733333333333334
SERPINB3	-4.2505
TMLHE	0.0274
GEFT	-2.2375
ABCA5	0.53675
EMR4	0.139
TSFM	-0.2335
HIST3H2BB	-0.4385
ARHGEF19	0.967
TSPAN17	0.863333333333333
ABCC8	-1.35975
MAP1S	0.194666666666667
C22orf36	-0.48975
BNC2	-2.13764285714286
HIST1H4A	-1.1515
NDUFS3	0.455833333333333
WDR3	-1.12816666666667
XKR4	-1.08175
TTC33	0.0609285714285714
STMN2	-0.1485
CPN2	-1.10016666666667
HSPC105	1.848375
PCOLCE2	-6.19475
C3orf55	-0.0635
KLHDC9	1.57633333333333
TBC1D23	0.3395
ATXN2L	-1.35616666666667
MAP2K3	0.987916666666667
SCAP	-0.7045
ZNF486	-0.1545
C20orf96	-0.516
NARS	-1.10325
ADAMTSL1	-1.50292857142857
PRCC	0.660333333333333
CCDC126	1.40091666666667
ZNF675	-0.14625
CALCOCO1	1.499
ANKRD43	-1.81
CWF19L2	0.0256666666666667
ZBTB32	2.6465
BRAF	0.518
ODF4	0.38425
MGC14376	0.71
HORMAD1	-3.51583333333333
AAK1	-0.244166666666667
PEBP1	0.0511666666666667
TNFSF5IP1	-0.338
DKFZp564N2472	0.18575
RMND1	1.86225
IGKV1-5	4.8115
COL1A2	0.3445
SERPINA5	-3.796625
AANAT	0.6485
C19orf21	2.809
GEMIN5	-0.5705
UBR4	0.152666666666667
LTBP3	0.854666666666667
AMHR2	-1.69983333333333
PROCR	0.04025
MYBBP1A	-0.16375
C20orf39	-1.53533333333333
ZNF697	-0.59925
PASK	-1.2621
ZNF776	0.5485
RFXDC2	-0.828625
KIAA0467	-0.13425
C10orf96	-2.322
ZNF503	-2.47525
GULP1	1.40158333333333
KCNE4	-2.12283333333333
DKFZp434K191	-2.11
LOC196913	-0.403
BHLHB4	1.3725
CH25H	-2.05325
LOC81691	0.300833333333333
ALPL	1.00928571428571
COL12A1	0.08925
FOLR3	-2.75933333333333
GPR123	0.71325
TRIM62	0.310071428571428
ABLIM1	-1.57983333333333
MAST3	0.336
RHBDD1	1.63666666666667
LOC338809	0.7565
RYBP	-0.98475
TTC26	-0.403375
ZNF22	-2.02816666666667
ISCA2	0.104
RDM1	-0.83175
PIGM	1.012
GNB3	-1.102
ACTR2	0.1417
HMGB1	-0.6123
EDG1	2.55833333333333
SOAT2	-3.314
OR10AD1	0.605
RAP1GDS1	1.64008333333333
LCE1F	0.431
ESM1	-0.6125
RCN3	1.1825
CREBL1	-0.59
DBNL	0.647
PTGER3	2.7445
USP30	-0.0413333333333333
BCL2L12	-0.892333333333333
KIF26B	2.697
ZNF416	0.6035
ZNF225	0.3495
C17orf70	0.3265
ZNF554	0.73
RAE1	-1.1075
TNIK	1.31966666666667
ACTN3	1.2225
MGC45922	1.813
CCNA1	-2.46466666666667
RYK	-0.715333333333333
IL26	0.2885
LRP3	0.592666666666667
QARS	0.078
SOX7	0.962571428571429
BID	-0.066625
OR2S2	0.0375
CXCL14	-1.97675
C11orf47	-0.8655
MGC29891	-0.3265
HSPB8	-1.1825
PRDM14	-0.505
NUFIP2	-0.365
MNAT1	-0.748125
ZDHHC2	-1.51875
MBNL2	1.908
ADD3	-2.413
CSNK2A1P	-0.45725
KLK6	-2.87266666666667
TMEM111	0.9022
KIAA1279	0.8655
NUBP2	0.7905
RAB42	-1.3605
ID3	-1.08
TM9SF1	1.22975
MDP-1	0.023
POU4F2	0.25825
IQCK	1.30375
C16orf14	-0.827
CAPN3	-1.949375
FAM43B	-0.550375
RECQL	-1.0905
AP1G1	-0.427928571428572
CTNNBL1	-0.132333333333333
ECHDC1	-2.70516666666667
SMARCC1	-2.7851
FOXQ1	-2.278875
GNAI3	0.648
POLG2	-1.9265
CD4	1.875
ITLN1	1.37775
EBI2	6.3155
IRF1	3.707
PTPRE	0.5437
PTK2B	0.77525
NXNL2	-0.2415
SOX4	-0.996388888888889
TSPAN3	-2.74983333333333
SH2D1A	-1.283
C8orf58	-0.529166666666667
USP20	-0.22875
DUSP22	-0.6655
CALB1	-2.012
L3MBTL2	1.02675
MCRS1	-0.07925
TMEM118	-2.28133333333333
C18orf8	0.677666666666667
FLJ10241	0.01675
GJA12	-0.102
PKD1	-0.600666666666667
ZFP3	0.6825
JAM3	-2.160375
LAPTM4A	0.8583
DIRC2	0.26325
KIAA2022	-1.3795
MYOM1	-0.894166666666667
TRPM8	-2.83816666666667
MOP-1	2.113
PHKG2	0.265875
ZNF650	0.494375
KIAA1522	2.232375
PSG8	0.63
DDX19B	0.2085
MOBKL1B	0.24925
DIAPH2	-2.20333333333333
PTPN12	-0.6035
CLN8	-0.3752
CRYZL1	0.1905
CRY2	1.42475
FCGR2B	3.35266666666667
PNPLA4	1.79475
ZNF454	-0.31
DKFZp434B1231	-0.197
CLDN11	0.00510000000000003
RFWD2	-0.113833333333333
CIB2	-1.12683333333333
MXRA8	0.884875
HRK	-1.148625
MAML2	-1.05
C4orf31	-2.05575
C6orf192	-2.209
COG6	0.66575
FAM5B	-0.4665
NFATC1	0.7218
SEPT10	0.38875
SCYL1	0.4484
RPP40	-1.21125
SCOC	0.4003
KIAA1450	0.392
CTDSPL2	-0.035
TBX5	0.692666666666667
NAPG	-0.5395
RHD	-4.02875
C14orf45	1.7695
ZBTB22	0.8665
PLCG1	-1.682
ANKRD10	-0.677125
AQP7P2	-0.853333333333333
TAGLN2	0.933166666666667
HTR2C	-1.6175
SLC16A7	-2.75516666666667
C17orf83	0.1615
TSGA14	-1.25183333333333
MDH1	-0.2655
PPP3R2	0.946833333333333
DCBLD2	-4.10407142857143
RBM33	1.053
DPH3	-1.67775
SYT10	-1.47
FMO4	2.101125
THYN1	-0.685
DRD5	-3.458
OTOR	0.319125
PGRMC2	0.5928
KATNAL1	-1.47325
PAQR6	-2.85025
UBE2I	-0.52975
C14orf28	1.57675
C8orf70	-0.48825
FLYWCH1	-0.472625
ANGPTL3	-1.65275
GLRX2	0.334
ATP11A	-0.853857142857143
ARL5B	0.56625
MUC16	-2.4425
SLC25A5	-0.272071428571429
ACRC	-0.918
MYO1C	0.346875
FAM89B	1.24566666666667
FAS	-0.693875
KIFAP3	0.2995
GLRA2	-0.4355
BTN3A2	2.5503
CNKSR3	0.645625
CSTF3	-1.29466666666667
ARPM1	2.6605
KIAA1530	-0.2955
C9orf150	2.45433333333333
PRKCI	-0.25275
tcag7.1015	-1.05675
SOD3	-1.7965
ZNF574	0.42875
CYP21A2	2.77475
RPL12	-0.045
COMMD2	-0.403
WIZ	-0.792
LOC344405	0.086
ALDH4A1	-0.0641764705882353
CRYAB	0.58425
COPA	0.971866666666667
PCDHGA7	1.861
KIF11	-1.48925
RASD2	-0.0845
SLC26A3	-0.5165
ZNF175	-2.4325
JAKMIP2	-2.370125
C8orf4	-1.83866666666667
PTHLH	-1.0825
SLC40A1	0.249
OR7D4	0.661666666666667
PCDHB17	-0.458
CD36	1.39007142857143
C6orf203	0.2334
PRKG2	-0.0145
LOC400566	0.26625
ANAPC13	1.32925
SLCO3A1	-0.7905
ZNF692	-1.784
FANCL	-1.739
SH3GLB1	0.56
C12orf61	-0.4275
KBTBD6	-0.19325
SUPT5H	0.5495
XRCC6	0.3017
HUS1B	-0.0912
FAM133B	-0.521785714285714
LOC728276	-0.236
KCTD18	0.0905
SOS2	-0.301666666666667
CCDC99	-2.5845
C1QTNF5	2.9945
NNAT	-0.106
USP16	0.3995
LARS	-0.886375
ZBTB2	0.822625
ABO	0.318166666666667
TRAF3	0.10625
GALNT5	-3.3245
NAP5	-2.7615
ALG14	0.702166666666667
KIAA0515	-0.200115384615385
WDR75	-1.34983333333333
TEX261	0.528083333333333
LY86	0.957
LOC389072	0.569
FLJ13611	0.2085
MRGPRX2	-0.086
SNRPA	-0.642
OR2G2	0.8335
GPRASP2	-0.54175
C7orf42	0.1203
C9orf163	-0.257
CYP11B2	-0.3475
FCRL3	1.3085
PRDX1	-0.0835
FGB	-6.76783333333333
COX17	0.0938333333333333
C16orf33	-0.349
PIWIL1	0.0724
FOLR1	-2.98633333333333
KIAA0082	-0.0445
FREQ	-1.4785
TMCC2	-2.18283333333333
TCF12	-0.617416666666667
ZNF721	0.29475
FAM130A2	0.53775
POU4F1	-2.45025
SNRPF	-2.008625
SGIP1	-0.0913333333333333
ZNF641	0.991166666666667
EMG1	-0.616375
PRRG4	2.9085
HIRA	-4.007
MYNN	0.877166666666667
AEBP2	-0.43175
TBXA2R	0.462333333333333
ISL2	0.0245
PCDHB11	2.2145
RNF144A	-0.98625
MARCH5	0.735375
DULLARD	0.269333333333333
DCLRE1B	-1.17283333333333
ITGA8	-1.50525
TP73	0.950625
PRKCD	0.90275
NDUFB4	0.09175
ATP13A4	-0.298428571428571
ANTXR2	-2.182
COL4A3	-1.194
MYO10	-2.8422
SLC6A18	0.95125
PEX1	-0.6845
TMEM74	-2.68866666666667
RBM19	-0.05975
TAPBP	1.8595
RUNX1	-0.405625
MID1	-2.92075
GPR64	-2.454
RASEF	-0.45325
GABRG1	-0.088375
MYO16	0.32575
DBF4	-1.918
TSHZ2	1.788
RIPK2	1.09525
PPTC7	-0.6135
KIF4B	-0.848
LRRC31	0.48075
ZNF540	2.258
EFNB3	-0.535666666666667
LOH12CR1	0.065875
STON2	3.912
GLP1R	0.34525
CSTF2T	-0.988375
IREB2	-0.415125
GRSF1	-0.018
PDCD7	-1.15866666666667
LRRC43	-0.281
CNR1	-0.902166666666667
IL1F7	-0.701
C12orf64	-0.07325
FAM69B	-0.805
NR2E1	-1.96066666666667
MS4A6A	3.0505
FTL	0.0461
C7orf36	-0.3325
PCLO	1.1777
DYRK2	-1.08916666666667
ARIH2	-1.38375
SAMD7	0.361
SCNN1D	-0.88575
SLC32A1	-0.9255
C22orf25	1.28033333333333
MRPS18A	0.0254
GPR112	0.709
EARS2	-0.354
ERN2	1.1495
ATPBD3	-0.23
PRH2	0.508
CDKN2D	-0.339
PGLYRP2	0.45125
TRIM40	0.4595
SEC14L3	-0.279333333333333
SLC22A1	-0.3905
BTN2A3	0.70325
RASA4	1.29025
CCNL2	-0.735333333333333
MYBPC3	0.661
GJA4	3.5265
CDC42SE1	1.477625
TRPV2	-0.92325
MYPN	-3.4516
SIM1	0.3005
CDADC1	0.445583333333333
ZFHX4	-1.83725
NIBP	0.137833333333333
ADAMTS19	-3.009
ABTB2	-0.787
TSPYL2	0.463375
EIF2S3	-0.0734
SOX30	0.02125
AP2A1	0.424833333333333
DKFZP564O0523	0.742166666666667
LOC285398	0.302
CDH18	-5.63325
CHL1	-0.25475
GATS	0.3025
TBC1D2B	0.433666666666667
OR1J1	-0.386
GSN	1.04366666666667
DPCR1	0.634875
GARNL4	0.6035
SMARCA5	-0.205
PLEKHG3	0.3635
ZBTB45	-0.1285
FRMD6	-1.28883333333333
PLS1	1.82983333333333
DGKZ	0.223666666666667
EFNA1	3.1972
WDR85	-0.81075
ANK2	-1.1555
PAGE4	1.7045
SENP6	0.135333333333333
AKR7A2	1.49483333333333
FKBP10	-2.4285
VEGFC	-2.54783333333333
LARP1	-0.5208125
SRBD1	0.259
ITGB6	-0.59975
SLC1A2	-1.51928571428571
INVS	-0.914
MPO	0.46325
MOBKL3	-0.1755
CUTL2	-2.279
KLK2	0.349583333333333
VIM	-1.819
REG1B	0.00416666666666669
PCDHGC4	0.42725
C3orf34	-1.56783333333333
SUMO3	0.3265
CST9L	1.956
MLL4	-0.80525
SPR	1.50083333333333
SAMD9L	1.01975
ABCE1	-0.608
SUPT3H	-0.434833333333333
ACTBL1	-0.75425
ADAMTS4	0.467166666666667
SLIT3	0.5485
RHEBL1	-0.45825
NPM2	-2.0395
MAN1C1	1.365875
KIAA1856	0.908833333333333
HSPA6	4.52425
LOC388152	-1.2895
C10orf140	1.4645
ZDHHC12	0.031
LIN7A	0.765
PHC2	0.662166666666667
SPHK1	-0.86075
TRIM26	1.9296875
FAM83E	2.11
C18orf24	-1.9705
ZNF578	0.897666666666667
ORAI1	-0.855
RUVBL1	-0.708083333333333
C7orf20	-0.555333333333333
APAF1	-2.296
SLC36A4	-2.0175
MYH11	1.1045
NEK1	-0.1059
MPP2	-1.529125
C12orf24	-4.25625
TNK2	0.8089375
ZNF289	0.95475
MATN3	-0.141857142857143
IFNGR2	1.23683333333333
ITPR1	-0.591375
EBF3	2.6383
TBC1D20	0.7131
OR10P1	0.528
DDAH2	0.35675
SHPRH	-0.733625
STX7	0.7855
LOC554248	-2.16225
BCAR1	-0.7135
ATXN3	-0.0723333333333333
TRIM27	0.2645
CDC42EP2	-1.1515
CHP	1.03521428571429
SOX17	1.888625
ZNF259	-0.1205
CHCHD1	0.5585
ZDHHC19	0.5585
GBP2	4.911
GARNL3	1.256375
MRC2	-0.263
C1orf52	-0.48725
AOF2	-0.660833333333333
LRPPRC	0.0868
ACVR1C	-1.8995
TM4SF18	2.55833333333333
TMEM169	-0.631166666666667
PPP1R16A	-0.477375
EBF1	-0.381333333333333
RRS1	-1.56033333333333
SNX2	0.7865
OR2T2	0.1985
RBX1	-0.78975
ANKRD54	0.590333333333333
TSNAX	0.876333333333333
TMEM83	-2.0495
ZBTB7A	0.44
ATM	-1.25375
LOC338328	2.01833333333333
TIE1	1.576
HIST1H3G	-0.368333333333333
PASD1	-4.44466666666667
TINAG	0.398
PCDHAC2	0.718
LRRC15	-0.594125
WBSCR17	-1.2935
TFF2	0.1815
PARP2	-0.9265
NDFIP2	0.3925
PCDHGB2	2.0015
WDR60	-1.38175
MAP7D2	-2.4296
USP45	-0.70025
GSDML	0.60825
TNS1	-0.0486
PLCD4	-1.44875
IQCD	0.197333333333333
SMPX	-2.9955
CD9	2.13066666666667
SRGN	2.211875
CASP7	1.328625
INOC1	0.584666666666667
DKFZp451M2119	-3.32957142857143
VMAC	1.259
USP53	1.4751
CAMK1G	-0.2085
TMEM106A	0.9875
CDC20	-1.8845
ACSL5	-0.608166666666667
CBWD5	-0.559625
C1orf87	-0.9395
KIAA1274	-0.5555
PRUNE2	-1.90478571428571
LYPLA2	0.566666666666667
DOK6	-3.16883333333333
GPR149	-0.44575
FAM30A	0.66075
TMEM129	0.1085
SLC35B3	1.229
ACPP	0.068
LOC200261	-1.4175
SLC4A7	-1.5833
CCDC40	2.59875
GART	-1.07725
THOP1	-0.62075
SCARB1	-0.547125
CACNA1F	1.27525
TRIAP1	-1.12316666666667
SYT14L	-0.112
SFRS8	-0.982166666666667
PBOV1	0.25225
GOLSYN	2.77275
GJB7	-2.6185
CAMK2N1	0.35675
GREM1	1.63541666666667
FLJ20433	0.64775
QPCT	-4.203
PRKAG2	1.37233333333333
H2AFX	-1.477375
C6orf154	0.99
PLOD3	-1.05975
ZBTB39	-0.978666666666666
WASF3	-1.40325
DRG1	0.19975
PRR4	-1.129
SPCS1	-0.75525
KDELR3	1.7915
SRP19	0.196666666666667
GABRA6	0.26525
MFSD1	1.24625
MMEL1	3.54175
PDXDC2	-0.2545
BUB1	-3.49666666666667
RNF138	-1.981625
MYLPF	-0.724166666666667
AIF1	0.736666666666667
DYNLRB1	0.5224
HCN3	-2.237
HIST1H2AI	-1.0475
MAP4K5	-0.0369166666666667
LASP1	1.840875
LOC130951	2.77
PLAA	0.705375
KRT6A	-2.788
C6orf117	-3.614625
ARHGAP23	-1.208
PTF1A	-0.508
GPHA2	-0.69425
LCE3B	0.16125
MCL1	0.932785714285714
EHBP1	-1.34316666666667
PRNP	-1.37975
ZSCAN1	0.866
C1orf113	-1.00116666666667
FOXA3	-2.910125
NEB	-0.95225
ASGR1	-5.15583333333333
CTGF	0.825833333333333
RAB17	1.5045
MST101	-0.6145
JARID1B	-0.273
USP37	0.3212
PTBP1	0.310166666666667
PTPN7	-0.0105
CDC7	-3.0455
SNX7	0.702
ZNF335	0.46475
CPT2	0.1185
HEATR1	-0.6905
HSPC152	0.181
C5orf40	0.52325
PSME1	1.84633333333333
STAG3	-1.63175
TMEM154	-1.74266666666667
KLHL32	-0.496
TSGA10IP	-1.789
SUV420H2	0.186333333333333
SF1	-1.0554
2'-PDE	-0.115875
PNLIPRP2	-1.85
TRSPAP1	0.257583333333333
NUP210	-0.778333333333333
ANP32C	-2.2685
RAB11B	0.665666666666667
ASB15	-0.1255
ITGB3BP	-0.96
UBASH3A	-0.35825
YWHAB	-0.524
TPRX1	-0.462
LY6G5C	0.0655
SLC7A2	-3.45725
CLK1	0.5679
HSD3B7	1.64083333333333
VDR	0.18625
C16orf74	-0.13625
ACE	0.37675
PSMA2	0.354666666666667
CCDC131	-1.53575
ZNF213	0.881833333333333
EML2	0.397
ALS2CR13	-1.09366666666667
GLYATL1	-0.7135
DSPP	0.2465
DHFRL1	-0.558625
C10orf30	-3.39833333333333
SH3RF2	-2.74466666666667
LOC197322	-0.243166666666667
DLL3	-2.215375
TIGD7	1.214
GFRA3	0.34825
CPA1	-0.0785
RTN4	-0.0681666666666667
PPT2	-1.41366666666667
FASLG	4.59041666666667
FOXP4	1.565375
RPL26	0.3627
GNL3L	-1.13433333333333
FMR1NB	-0.449166666666667
CD163	7.33875
SGPP2	0.42325
GIMAP2	0.835
CD37	1.52633333333333
DPT	3.90441666666667
NBLA00301	0.6085
RGS5	0.5245
C9orf4	0.834
ACTL8	-3.846
PRKAR2B	3.25725
OPLAH	0.912833333333333
C20orf134	1.07625
SPACA5	0.55775
TBL1X	0.0396666666666667
TSPYL3	-0.266
CHCHD3	-1.17375
CRKRS	0.486666666666667
GPR65	4.966
DFFA	-0.4535
FUT1	0.98275
C6orf204	-1.0925
TMEM51	1.401
ZNF580	-0.67525
CMTM2	-0.11475
C20orf200	-0.8075
EZH1	1.1415
FDX1L	-0.398875
MRPL32	-0.33275
PCAF	0.4904
ALOX15B	0.266166666666667
CD59	1.16620833333333
CDK9	0.24125
ERP29	-0.089
TTR	-5.74525
BCMO1	-0.1195
DDIT4	-2.3393
PTGDS	1.77075
C3orf63	-1.4635
BST2	1.94625
CYP1A2	-0.588166666666667
C5orf25	-1.2365
STX1A	0.00347058823529412
OR2A12	0.381
SH3BP5L	0.493
SERINC5	1.211375
USP6	-1.125
MRPL3	-0.252666666666667
POMP	0.462625
INPP4B	0.9875
GMPPB	1.3155
EAPP	1.00725
AHSA1	0.2225
ABCA11	-0.1465
SLC5A6	-0.677333333333333
HIVEP2	0.035
SUMO2	-0.515625
KIAA1822L	-2.37466666666667
C11orf67	0.59125
TXK	0.354875
PHCA	-0.962875
ICAM4	-2.32883333333333
FPGS	0.0356666666666667
SNRPA1	-1.3735
KCNJ4	-0.96125
KIF6	-1.5141
HIST1H2BG	-1.40883333333333
SLC5A5	0.333
ZNF354B	-0.583
IL12RB2	5.50475
C11orf76	0.287666666666667
GAL3ST2	-0.0115
AIFM2	-0.322875
SYNC1	-1.72425
UBL3	1.39325
PIK3CG	-0.913
NLN	-0.7584
BCORL1	-0.02675
CD5L	0.3035
ZNF238	-1.12366666666667
KIAA1394	-0.387
C16orf55	-0.6926
CYP3A7	-0.823
KRTAP3-1	-0.474
TFDP1	-0.792833333333333
MND1	-3.088
NODAL	0.1405
GTPBP4	-0.9025
TUBGCP2	1.4455
SLITRK5	-3.42625
CIC	0.323
CD79A	0.9335
SAMD14	0.172
TNPO3	0.087
OR10G3	-0.1645
OR10G8	0.796
CCDC111	-0.264
HOXC9	-0.0245
DCUN1D1	-0.1305
CYB5R1	3.1265
TSR2	1.08275
DAB2IP	-0.7999
SLC6A5	0.15
RAB3D	2.2205
DCUN1D4	-0.699166666666667
ERBB3	2.26866666666667
SDC1	-0.8735
ATP6V1H	0.239833333333333
SYK	0.353
ST20	-2.03675
C13orf30	-0.0695
WDR40A	0.717
ADMR	0.4805
LOC388335	-0.166
ACSM1	0.526
TDG	-1.09591666666667
FLJ11235	0.4525
MRPS5	-0.335333333333333
AGPAT2	0.9315
SLC12A1	0.729142857142857
CYP27A1	-0.93
THAP7	0.026
XPO1	-1.318
ALMS1L	0.384166666666667
C1orf2	0.371625
ZNF777	-0.576333333333333
CAMK2A	0.349333333333333
SMC1B	-0.187625
IHPK2	-1.15913333333333
LEMD1	-4.33825
NKD2	-0.8733
CLU	2.06278571428571
ARMETL1	0.0675
PABPC4	-0.5895
CXCL12	0.846833333333333
TFAP2C	0.3044
TTTY8	0.6765
ABCB10	-0.6864
ENDOD1	0.4165
IDI1	-0.011
KCTD6	-0.398166666666667
CCDC105	0.1905
ULBP2	-0.897
ZDHHC5	0.36125
WNT8A	0.12125
COMMD10	0.15575
KLHL12	0.34675
GPR50	0.698
NR5A2	0.090875
OXGR1	-0.185333333333333
EHD3	-0.9525
CAPRIN2	-0.6025
KLRC3	-2.2235
SF3B1	0.134857142857143
IPO7	0.178
ALDH1A1	0.163666666666667
ANKRD5	0.76025
TSNARE1	0.081
DDEFL1	0.8645
RNASEL	1.46483333333333
DNAH9	-1.312
HELLS	-2.24325
TNS4	-0.293
NAV1	-1.4571
KIAA1409	-1.02525
C20orf26	1.615
TUBG1	-0.74575
IRX2	-1.315
CNGA4	0.1755
MGC50559	1.76416666666667
OR4K17	0.229833333333333
TM2D2	1.62941666666667
FAM32A	0.42875
TXNDC14	0.53525
CCBL1	-0.9885
ANK1	-3.2411
PRSS23	-1.59875
PPM1L	0.059
SPATA20	0.242
APCS	0.3755
C14orf122	0.0278333333333333
PSMB5	0.112875
C6orf10	0.3291
SETDB2	-0.0478333333333333
SPNS3	-1.2685
SGMS2	0.415833333333333
MXD3	-1.28583333333333
MON2	0.0209
CARTPT	0.000999999999999994
HNF4A	-1.45683333333333
RABEP1	1.5992
TNFRSF10B	-0.022375
USH1G	0.0885
PPAP2B	-0.421
TMEM16K	-0.4665
CTDSP1	0.565166666666667
CDK5R1	-0.852333333333333
GABRR1	-0.426
OPN1LW	0.088
FAM98C	1.398375
DBN1	-0.691125
ACAD10	-0.41325
QTRTD1	-0.489
WNK3	-0.631333333333333
RPS19	-0.69875
C1QB	4.13325
OTUD5	0.202
SLC41A2	0.832166666666667
TMEM22	-2.77633333333333
KHSRP	-1.16783333333333
TNFRSF11A	-0.5615
FBL	-0.144666666666667
IBTK	0.3965
OXER1	0.077
CBLN4	0.46925
GPR172B	1.65533333333333
CFTR	-2.19175
VSX1	0.9515
CAMK1D	0.93175
LOXL3	-2.13325
RTP4	1.44275
SLFNL1	0.153
KIAA0828	0.300625
PAR5	0.2495
LOC723972	-1.91325
GDI2	0.87
CEBPA	0.9789
MLF2	0.375333333333333
AFMID	-0.3085
ALOX12B	-0.09725
BPHL	0.54625
COX5B	-0.32125
S100A10	0.8913
THOC6	0.49575
NHN1	-0.3825
RRP12	0.535833333333333
ARID3B	-1.42475
CD3G	-1.139
KIAA0133	-0.97725
NAT11	-1.579
PPAT	-1.263
SIRT3	1.1046
TCERG1L	-1.455
NIPA1	0.6436
DPP8	-0.0182
IL7R	-0.957666666666667
ZFP64	-0.3455
DMAP1	0.1746
TRMT12	0.117
TLR4	2.1971
WFIKKN2	0.17125
RAB12	-1.41716666666667
DDX51	-0.354666666666667
KIAA1086	-3.22775
ZNF295	0.362833333333333
ACVR2B	-2.06242857142857
LOC494150	-1.073875
ZNF517	0.1765
DNASE1L2	-2.30766666666667
SUFU	0.630416666666667
LOC283677	-0.117
LMO3	-1.4115
PPP2R5D	0.240166666666667
ZNF587	-0.4092
HIST4H4	0.28975
CYP2C8	-0.056
C1orf80	0.756666666666667
DOCK5	0.278833333333333
C9orf24	1.5085
OR5AR1	0.28
C11orf24	-0.956
UNQ1940	-0.51775
CAP2	-0.716833333333333
TIMM44	-0.29075
DSEL	-1.7027
ROM1	-0.7685
FBXO4	1.129
MYLC2PL	-2.0805
MLH3	0.5341
NOX1	0.610333333333333
DPEP2	1.7375
DNAJB5	0.24675
RLTPR	0.2475
MBIP	0.4205
COPB1	0.852666666666667
SFTPA1B	0.1205
C10orf4	0.1049
PRELID1	-0.19025
NOLA1	-0.652
C19orf24	0.3585
TLR9	-1.6825
HLA-DMA	4.25775
HCRP1	-0.738
GPR137	0.536666666666667
ITGA11	-1.45766666666667
PHF13	0.562
MARK4	0.495166666666667
METTL4	-0.971
MBD3	-0.3819
LOC134145	-0.639
FGF3	0.46025
SLC35A3	0.88625
CLEC16A	-0.964
AMOTL1	-2.58058333333333
FLJ31438	-1.31725
PAICS	-1.536625
TOMM40L	0.0155
MMD	-2.96725
KLK10	-2.1154
NIT2	0.0606666666666667
SERPINB10	0.19875
KLF15	-0.9379
CCDC5	-1.91975
WSB2	-0.255625
ME3	0.451625
CACYBP	0.328
TCTN2	0.6845
JAK1	1.254125
C2orf25	0.20475
GPD2	1.60625
FBXL11	0.910833333333333
CDV3	-0.01825
GALNT11	0.933875
NDUFA12L	-1.2015
FLOT1	1.10028571428571
TOR1AIP2	0.546
MMP25	-1.2415
C1orf164	-0.2927
CHST5	-0.635
LYRM4	-0.64555
GPER	-3.284
HIPK2	2.35966666666667
DAP	0.751
ZMIZ1	0.519333333333333
DDX58	3.331
DCC1	-2.74725
AKT1	0.264375
ENPP6	0.0905
ERVWE1	-0.376666666666667
CDC34	0.68375
RNF125	-2.53225
CASC1	3.5025
SHROOM2	0.56275
RRM2B	0.514333333333333
COL6A3	-0.210428571428571
TMEFF1	-3.90125
PLEKHA4	-0.2192
LYSMD1	0.7915
SEPT1	-0.127
AOF1	0.67625
GNPAT	0.4045
WDR18	-0.14925
HSD17B12	-0.844333333333333
HIST1H2BM	-0.226166666666667
INDOL1	-0.0346666666666667
SUDS3	-0.88025
C1orf192	1.664
CYP2B6	-0.6615
TBC1D2	1.94016666666667
SLC25A12	-0.544375
ERCC6L	-1.82233333333333
MGC10814	-1.249
POLR2C	-0.7685
ZNF77	-0.759166666666667
EIF3K	0.0579
HPX	5.20325
ANKRD27	0.504375
MALAT1	-1.034
PLB1	0.1355
HRNBP3	-0.864375
CPSF4	-1.27475
OR52N2	0.469
PIP5KL1	1.299
GH1	0.15225
HPS5	0.1875
SLFN5	-0.524625
POP5	-1.2435
OVOS2	-4.54783333333333
C20orf108	-0.405375
MARS	-0.3135
CLRN3	0.4555
ARSE	-2.88933333333333
PPIE	0.678
PHACS	-0.521166666666667
GP5	-0.429
IL8RB	0.913833333333333
FCRLA	-2.639375
ARRDC1	0.7437
KRTAP9-4	0.5935
ZNF613	0.9825
OR11A1	0.5805
TMEM132B	-2.6565
PGLS	0.67975
BSND	-2.1575
KCNK18	0.4415
FOXD4	0.41275
SV2C	-1.01175
LCN2	-1.72216666666667
ZNF490	1.1751
C3orf15	0.5038
CACNA2D4	-1.06066666666667
CBX5	-2.291
MAGEB4	0.13125
BOLA1	0.39625
PPP2R5E	-0.6045
COL5A1	-0.503833333333333
ASB7	0.401333333333333
SFT2D1	-0.214375
DERL1	0.7122
RABL2A	0.595
MOAP1	1.4575
KIAA1545	1.17033333333333
F3	-1.462
PLEKHM2	-0.24975
CCDC89	4.745
