Hybridization REF	TCGA-A2-A0D4-01A-11R-A00Z-07
LY6G5C	-0.404
SLC7A2	-2.120375
CLK1	-0.2751
HSD3B7	-0.209333333333333
VDR	2.71325
C16orf74	0.7745
ACE	0.0383333333333333
PSMA2	-0.162166666666667
CCDC131	-0.0595000000000001
ZNF213	0.728666666666667
EML2	0.88525
ALS2CR13	-0.0146666666666667
GLYATL1	-3.21066666666667
DSPP	0.0695
DHFRL1	-0.366375
C10orf30	-1.9495
SH3RF2	-1.859
LOC197322	-2.18216666666667
DLL3	-1.5075
TIGD7	1.0705
GFRA3	0.40475
CPA1	0.3105
RTN4	0.878666666666667
PPT2	-1.69033333333333
FASLG	0.404
FOXP4	0.90625
RPL26	-1.2675
GNL3L	-0.8425
FMR1NB	0.380833333333333
CD163	6.39075
SGPP2	-0.0855
GIMAP2	0.2075
CD37	-0.463833333333333
DPT	1.30833333333333
NBLA00301	0.93675
RGS5	2.49266666666667
C9orf4	0.444
ACTL8	-2.65933333333333
PRKAR2B	-0.148625
OPLAH	2.2835
C20orf134	1.301
SPACA5	-0.3345
TBL1X	0.211666666666667
TSPYL3	0.1615
CHCHD3	-0.58075
CRKRS	0.116333333333333
GPR65	2.052
DFFA	-0.517125
FUT1	1.44075
C6orf204	-0.726166666666667
TMEM51	0.296
ZNF580	0.24325
CMTM2	0.6085
C20orf200	-0.2865
EZH1	0.00316666666666664
FDX1L	-0.587
MRPL32	0.063
PCAF	-1.036
ALOX15B	0.418
CD59	-0.84975
CDK9	0.3505
ERP29	0.049
TTR	-5.939
BCMO1	0.532
DDIT4	-1.4918
PTGDS	0.9355
C3orf63	-0.462333333333333
BST2	-2.09575
CYP1A2	-0.615833333333333
C5orf25	-3.4405
STX1A	-0.957529411764706
OR2A12	0.2525
SH3BP5L	0.386
SERINC5	1.6635
USP6	0.5474
MRPL3	-0.370166666666667
POMP	-0.063125
INPP4B	0.186875
GMPPB	-0.32275
EAPP	1.03625
AHSA1	-0.7415
ABCA11	-0.892
SLC5A6	-0.59425
HIVEP2	1.00475
SUMO2	0.10525
KIAA1822L	-1.6485
C11orf67	0.68225
TXK	-0.37775
PHCA	-1.147625
ICAM4	-2.3635
FPGS	0.178166666666667
SNRPA1	-0.2555
KCNJ4	-0.80425
KIF6	-0.1086
HIST1H2BG	0.656833333333333
SLC5A5	0.31975
ZNF354B	-0.355833333333333
IL12RB2	-0.649333333333333
C11orf76	0.633166666666667
GAL3ST2	-0.065
AIFM2	-0.00449999999999996
SYNC1	-0.159875
UBL3	-0.228625
PIK3CG	-1.5034
NLN	-0.8575
BCORL1	0.9145
CD5L	0.01625
ZNF238	-0.8185
KIAA1394	-0.28375
C16orf55	-0.0278
CYP3A7	-0.6835
KRTAP3-1	-2.0865
TFDP1	-0.698833333333333
MND1	-1.05325
NODAL	-0.0221666666666667
GTPBP4	-0.3455
TUBGCP2	0.23575
SLITRK5	-3.06066666666667
CIC	0.4855
CD79A	-0.00466666666666665
SAMD14	0.563833333333333
TNPO3	-0.8035
OR10G3	0.882
OR10G8	0.409
CCDC111	-0.002
HOXC9	-1.665
DCUN1D1	-0.0190833333333333
CYB5R1	2.755
TSR2	1.07325
DAB2IP	0.7961
SLC6A5	-0.096
RAB3D	0.92075
DCUN1D4	0.00233333333333332
ERBB3	1.57625
SDC1	0.083
ATP6V1H	2.41633333333333
SYK	-0.1735
ST20	0.0025
C13orf30	1.053
WDR40A	1.23283333333333
ADMR	0.465
LOC388335	0.64375
ACSM1	1.476
TDG	0.667666666666667
FLJ11235	0.0055
MRPS5	-0.790833333333333
AGPAT2	0.489666666666667
SLC12A1	0.5705
CYP27A1	0.61675
THAP7	-0.52325
XPO1	-0.160666666666667
ALMS1L	0.961666666666667
C1orf2	-0.798
ZNF777	-0.746666666666667
CAMK2A	0.0818333333333333
SMC1B	-0.605875
IHPK2	-0.148666666666667
LEMD1	-3.033
NKD2	-0.3131
CLU	0.775857142857143
ARMETL1	-0.4905
PABPC4	-1.83725
CXCL12	1.26
TFAP2C	1.7845
TTTY8	0.4245
ABCB10	-0.3274
ENDOD1	1.0525
IDI1	-1.3795
KCTD6	1.09933333333333
CCDC105	0.3045
ULBP2	-1.652
ZDHHC5	1.08375
WNT8A	-0.2475
COMMD10	0.21425
KLHL12	-0.165
GPR50	0.1385
NR5A2	0.329857142857143
OXGR1	0.422
EHD3	0.13975
CAPRIN2	-0.4165
KLRC3	-4.611
SF3B1	0.492285714285714
IPO7	-0.5215
ALDH1A1	-1.9065
ANKRD5	2.48225
TSNARE1	0.5485
DDEFL1	1.42325
RNASEL	1.60116666666667
DNAH9	-0.40275
HELLS	-2.0615
TNS4	0.3005
NAV1	1.1741
KIAA1409	0.226666666666667
C20orf26	3.4465
TUBG1	-0.11225
IRX2	-0.5445
CNGA4	-0.5115
MGC50559	0.239833333333333
OR4K17	0.2255
TM2D2	1.24266666666667
FAM32A	-0.6595
TXNDC14	0.162
CCBL1	-0.5595
ANK1	-2.94255555555556
PRSS23	-1.573125
PPM1L	0.4305
SPATA20	0.364
APCS	0.05325
C14orf122	1.051
PSMB5	0.838375
C6orf10	-0.0405
SETDB2	-1.03533333333333
SPNS3	-1.60825
SGMS2	-0.429833333333333
MXD3	0.311833333333333
MON2	0.2199
CARTPT	-0.11275
HNF4A	-0.9885
RABEP1	1.6291
TNFRSF10B	-1.540375
USH1G	-0.257
PPAP2B	-1.6365
TMEM16K	-0.407
CTDSP1	0.546
CDK5R1	0.155833333333333
GABRR1	0.9965
OPN1LW	0.0975
FAM98C	1.475875
DBN1	-0.088625
ACAD10	-0.21675
QTRTD1	-0.2495
WNK3	-1.88533333333333
RPS19	-0.497375
C1QB	2.737625
OTUD5	-0.334625
SLC41A2	0.277833333333333
TMEM22	-1.87266666666667
KHSRP	-0.634583333333333
TNFRSF11A	-1.0875
FBL	-1.06366666666667
IBTK	0.650833333333333
OXER1	-0.5375
CBLN4	0.556
GPR172B	2.5255
CFTR	-1.3445
VSX1	1.7645
CAMK1D	-0.1175
LOXL3	-1.99175
RTP4	0.048
SLFNL1	-0.14425
KIAA0828	0.40975
PAR5	0.0205
LOC723972	-1.5015
GDI2	-0.795
CEBPA	0.3756
MLF2	-0.666833333333333
AFMID	-1.43
ALOX12B	-0.13
BPHL	-0.229
COX5B	0.333
S100A10	-0.724
THOC6	-0.37475
NHN1	0.20375
RRP12	-0.948333333333333
ARID3B	-2.55725
CD3G	-2.43683333333333
KIAA0133	-0.344
NAT11	-1.049
PPAT	0.4825
SIRT3	1.0797
TCERG1L	-0.40325
NIPA1	-0.3484
DPP8	0.1832
IL7R	-1.1185
ZFP64	0.12625
DMAP1	0.0378
TRMT12	1.9525
TLR4	0.6183
WFIKKN2	-0.6635
RAB12	-0.444666666666667
DDX51	-0.100666666666667
KIAA1086	-2.4365
ZNF295	-0.554833333333333
ACVR2B	-0.870142857142857
LOC494150	-0.513875
ZNF517	-0.215
DNASE1L2	-0.276
SUFU	0.168833333333333
LOC283677	0.09
LMO3	1.34816666666667
PPP2R5D	-0.485
ZNF587	1.4631
HIST4H4	0.6415
CYP2C8	0.466
C1orf80	-0.189166666666667
DOCK5	0.130666666666667
C9orf24	-0.32275
OR5AR1	-0.3285
C11orf24	-1.11475
UNQ1940	-0.40775
CAP2	2.87433333333333
TIMM44	-1.418
DSEL	-1.8714
ROM1	0.87625
FBXO4	-0.215375
MYLC2PL	-1.67925
MLH3	0.6268
NOX1	0.370666666666667
DPEP2	1.0855
DNAJB5	-0.4245
RLTPR	0.289
MBIP	-0.609833333333333
COPB1	-0.558833333333333
SFTPA1B	-0.447
C10orf4	-0.5114
PRELID1	-0.7435
NOLA1	-0.34475
C19orf24	-0.3155
TLR9	-1.337
HLA-DMA	1.84391666666667
HCRP1	-1.018
GPR137	-0.00216666666666667
ITGA11	-1.52
PHF13	0.577833333333333
MARK4	0.532166666666667
METTL4	-0.88
MBD3	-0.9832
LOC134145	0.564375
FGF3	0.1755
SLC35A3	1.138625
CLEC16A	-0.7155
AMOTL1	-1.27933333333333
FLJ31438	-0.017
PAICS	-0.88675
TOMM40L	-0.2705
MMD	0.9895
KLK10	-0.8864
NIT2	0.6295
SERPINB10	0.305
KLF15	-0.7185
CCDC5	-0.1235
WSB2	-0.23675
ME3	0.06125
CACYBP	0.286916666666667
TCTN2	0.5225
JAK1	1.502625
C2orf25	-0.04925
GPD2	2.49425
FBXL11	0.604333333333333
CDV3	0.451833333333333
GALNT11	0.38625
NDUFA12L	-0.2844
FLOT1	0.358857142857143
TOR1AIP2	0.494
MMP25	-1.046
C1orf164	-0.3998
CHST5	0.07525
LYRM4	-0.647
GPER	1.3125
HIPK2	0.486
DAP	-0.6171
ZMIZ1	0.455666666666667
DDX58	1.380125
DCC1	0.29375
AKT1	-0.66125
ENPP6	-0.233333333333333
ERVWE1	-1.04733333333333
CDC34	-0.78275
RNF125	-1.50725
CASC1	2.237
SHROOM2	0.79475
RRM2B	2.11016666666667
COL6A3	1.41925
TMEFF1	-2.77475
PLEKHA4	-0.8183
LYSMD1	0.860833333333333
SEPT1	-1.28016666666667
AOF1	-0.1295
GNPAT	-0.08075
WDR18	-0.38275
HSD17B12	0.113166666666667
HIST1H2BM	0.658833333333333
INDOL1	-0.341
SUDS3	1.087
C1orf192	-0.1655
CYP2B6	-0.41
TBC1D2	1.408
SLC25A12	-0.09875
ERCC6L	-0.236333333333333
MGC10814	-0.3135
POLR2C	-1.38933333333333
ZNF77	-0.497
EIF3K	0.1884
HPX	-0.0755
ANKRD27	1.215375
MALAT1	2.0289375
PLB1	-0.122333333333333
HRNBP3	-0.731
CPSF4	-0.69975
OR52N2	0.647
PIP5KL1	-0.82675
GH1	0.21425
HPS5	-0.73875
SLFN5	-0.491
POP5	-0.5885
OVOS2	-3.18433333333333
C20orf108	-1.871375
MARS	-1.57525
CLRN3	1.74883333333333
ARSE	-2.00116666666667
PPIE	-1.76016666666667
PHACS	-1.82816666666667
GP5	0.5225
IL8RB	0.471
FCRLA	-1.66257142857143
ARRDC1	1.0248
KRTAP9-4	0.91125
ZNF613	1.787
OR11A1	0.462
TMEM132B	-2.3765
PGLS	-0.04125
BSND	-2.00483333333333
KCNK18	0.296
FOXD4	0.6325
SV2C	-0.513
LCN2	-0.744333333333333
ZNF490	-0.1683
C3orf15	1.6964
CACNA2D4	-2.22666666666667
CBX5	0.1245
MAGEB4	0.25275
BOLA1	-0.09625
PPP2R5E	-0.0115
COL5A1	-0.573333333333333
ASB7	0.5545
SFT2D1	-0.220875
DERL1	1.8453
RABL2A	0.817166666666667
MOAP1	0.06225
KIAA1545	0.583833333333333
F3	-0.60925
PLEKHM2	-0.92225
CCDC89	0.119166666666667
EFCAB1	0.445142857142857
TMEM48	-0.7545
SEPHS2	0.5205
PYGM	-0.09575
PRICKLE1	0.98025
WNT5B	-2.65175
TAS2R38	0.343
IMP5	0.11025
KHDRBS1	0.2356
LARS2	-1.16583333333333
C3orf28	-0.15625
FTCD	-2.73375
C10orf68	0.219166666666667
DGAT2L3	0.19675
PSEN1	-0.131916666666667
MGC33657	0.45225
PLA2G4B	0.585
CDKN2A	-0.602583333333333
DLX1	-2.5
TSHB	0.598
C18orf37	0.86125
MEX3C	0.444625
MAMDC2	-0.8805
PDIA4	-0.859666666666667
ATP5E	0.23075
CASP2	0.0332857142857143
SERBP1	-0.346961538461538
ZNF341	-0.32
TESC	-1.9275
TMEM31	0.2075
OR51I2	0.45
YTHDC1	0.486857142857143
JUN	1.03283333333333
AGMAT	-3.47183333333333
PCNXL2	-1.40225
ATAD5	-0.758125
STK38	-0.26675
AZI1	0.15725
RBP1	3.906
C4orf26	-0.5115
KIAA1026	2.43925
TMEM101	1.70175
HSFX1	0.0905
TREX1	1.53775
C18orf10	-0.0488
TRIM15	-3.20825
CA6	0.458
CEP57	-1.837
AR	2.05233333333333
SESN2	-0.831
KIF3C	0.71375
EPB41L5	0.904
ARHGEF10	-1.18536363636364
POLR3D	-1.173625
INDO	-1.598
GABRA3	-0.4295
SCG5	-1.5694
E2F3	-0.9697
TIGD5	1.7135
FGD6	1.91166666666667
KLHL3	-0.7285
SCGB3A2	-1.0775
URP2	-0.879166666666667
ATP6V1B1	1.054
CALML6	-0.454
LOC100049076	0.691
TMF1	-0.44525
LOC388503	-0.00349999999999999
CDH5	2.908625
RPS6KC1	0.918666666666667
DAAM1	2.4105
TNFRSF10D	-0.43975
GSTT1	0.2937
INPP5A	-1.509
TRAF3IP1	1.7256
SMARCE1	0.456615384615385
VRK1	-1.47575
TTC16	-0.02775
AARS	-0.99
ARHGAP27	0.220333333333333
ZAK	0.494857142857143
ACSM2B	-1.95525
TRAP1	-0.801833333333333
MRPL53	0.645375
RNF44	-0.45025
NPTXR	-0.46225
DPYSL3	-1.19
APP	0.8205
GLS2	-0.0933333333333333
MNX1	-3.51466666666667
CMTM7	-1.6345
OR10A7	-0.5135
NYD-SP21	0.878333333333333
ORC5L	-0.7645
SLC16A10	-1.771875
TMEM178	-0.258
LOC441601	-3.58766666666667
PTGIS	-0.7125
KBTBD7	0.23925
C19orf41	0.353
CEACAM3	1.43333333333333
KRT23	-2.31325
SERHL	-0.307
PNKD	1.3153125
UBC	0.96775
ATRN	-0.34875
HAPLN1	-2.81625
RANGAP1	-0.90425
C10orf26	0.761666666666667
KCNA7	-0.27975
SRY	0.8275
LOC376693	-1.49275
HIST1H2BF	0.74925
CDCA8	-0.748833333333333
MLC1	-2.4
TNIP3	-0.23225
OR4D1	0.585
IFT52	-0.680833333333333
GOLT1A	0.3375
UTP20	0.7
RP3-402G11.5	-0.55325
PRSS33	-1.41125
PMPCA	-0.258
APOB48R	0.636166666666667
GLTP	1.79625
MPL	0.07
C9orf78	-0.245
ADAM12	-0.896375
CSPG4	-1.21
LOC144305	0.8685
KRTAP4-10	0.052
PAK1	0.43125
ADCY7	-1.4856
TAS2R43	-0.321
FRAS1	1.67578571428571
PPP1R14A	-0.0951666666666667
OR2B6	-0.134
ATP13A1	-0.562333333333333
SIDT1	2.82125
C1RL	0.206333333333333
PRKRA	0.1535
TLN1	-0.2038
RP11-50D16.3	-0.165416666666667
MITF	-2.41625
GYS1	0.41475
LYG1	0.0403333333333333
NSMCE4A	0.194
DNAI1	1.2
HOXD11	-0.678
FNBP1L	1.9865
DHX35	-0.17325
LCE3E	0.045375
SLC33A1	-0.51025
DCLK3	1.98066666666667
TRIM33	0.452333333333333
TMCC3	2.36133333333333
FBXO42	0.345166666666667
C1orf27	0.5063
C17orf50	0.154
RNF14	0.721166666666667
SLC4A8	0.8685
RAB3IP	1.0646
COX6C	2.52864285714286
PCSK1	-2.9512
SLC13A1	0.308625
ARF6	0.708166666666667
KIAA1009	0.01275
HOXA13	-2.225
HMGN1	-0.2985
CXADR	-3.17133333333333
MGC14436	0.1565
UTF1	0.9025
TSC22D1	0.1843
BZRAP1	1.3725
PUF60	1.91408333333333
SHC1	-0.078125
HOOK3	1.0458
LIMS2	0.3675
BAHCC1	-1.3772
CLCC1	1.01083333333333
ENTPD3	0.880166666666667
SMO	-2.6605
PIK3R5	-0.00174999999999999
CDC14A	0.1475
KRT1	0.7865
ENOX2	0.627
FLJ22655	-0.1095
FPRL1	0.0635
INTS6	0.0202
ZCCHC5	0.362
SMC3	-0.56625
C6orf123	-0.036
FLJ20160	3.26475
LOC653391	0.8425
GSS	0.221
NT5M	-0.36825
SIX5	-0.76025
TAF5	-0.952
KCNA1	0.1764
ANLN	-1.22416666666667
MGC45491	-1.2544
SSTR2	0.7195
LYPD4	0.1905
TH1L	-0.757625
CHRNA5	-3.976
PNMA6A	-1.12025
FLJ16369	0.8555
DLX2	-3.0479
C6orf108	-0.4605
ALDH3A2	-0.718666666666667
CLEC1B	-0.295
LEPREL2	-2.6605
FOXJ1	1.4435
OR1D4	0.544
PPIL4	-0.7985
MTRR	-0.734
SLC27A3	2.171
HTR7	-1.65083333333333
MIB2	-0.176125
BHMT	-0.8955
A2ML1	0.714
MSMB	2.108125
KIAA1383	1.65275
TRUB2	1.43475
PF4	0.348333333333333
IL1F5	-0.2062
LRRC37B2	0.592
IPO4	0.38925
FIGF	2.6975
QDPR	1.7925
ZNF598	-0.26125
BOP1	0.599
MAPK12	-2.4385
POLR1E	-0.628625
CEECAM1	-0.0335
INSRR	0.2195
SIPA1	1.2885
ULK4	-0.343333333333333
BTN3A1	-1.382
FABP5	-0.9084
KBTBD3	0.3025
SORT1	0.236583333333333
YWHAQ	0.3728125
LRIT1	0.533
KIAA1704	-0.8593
MEIS2	-2.2836
ENOSF1	-0.479833333333333
PCDH7	-1.0315
FZD9	-2.20383333333333
RPLP1	-0.128333333333333
ZNF75A	1.22125
P4HA3	1.589875
NKX6-1	-0.2725
CTA-216E10.6	-1.367
IFT140	1.45525
DENND1A	0.1195
ALCAM	2.578
ABHD2	0.665363636363636
QPRT	-0.947
TRAM1	1.21571428571429
ATP1B4	0.203285714285714
NUP37	-1.01225
SAA3P	-0.239
SLC22A6	0.191
KIAA0265	0.554625
ZNF41	-0.3415
ADAM19	-0.0386
ERAF	-0.6155
DEFB119	0.420454545454546
DNMT3B	-4.16333333333333
SNF1LK2	-0.52875
MGC24039	-1.38691666666667
TAS2R48	-0.518666666666667
PNLDC1	0.386
ADAMTS16	0.066375
TMEM92	-2.27683333333333
CCT8	0.0923333333333333
POGZ	0.41
N-PAC	0.999
GUCA1B	-1.65483333333333
ZZEF1	-0.395166666666667
OR2C3	0.0365
ZNF334	-0.528
RANBP6	0.2265
LDHB	-2.55458333333333
BAMBI	-0.667875
RAB5B	1.15875
FOXB1	0.928
MRPS12	-0.09925
MRGPRF	-0.576
CRIPT	0.18
CYP2D7P1	-0.239
RYR1	-0.230625
NDUFA2	0.9605
TRIP12	0.51875
KCNE3	1.43
MOBKL2B	-1.5317
MIOX	-0.34225
ACOT7	0.327125
FGF6	-0.496
RASSF5	-2.1047
ATAD3B	-0.882
IKZF3	-0.1305
H3F3B	1.354
C6orf91	0.825
SEC11C	0.4455
TMEM14C	-0.54425
KIAA1632	0.4895
SLC38A4	-0.05525
FGFR3	0.84175
HES7	0.98125
HINT3	-0.22925
ARIH1	-0.509
FLJ35880	-0.939
C1orf129	0.141
POU6F1	-0.51025
RPL32	-1.5265
BBS1	1.65083333333333
RGPD5	-0.024
SULT1C2	-0.98825
KDELC1	-3.0395
PIP5K3	-0.503
CHI3L1	1.0982
CSDA	-2.05733333333333
VTCN1	0.07375
WDR62	0.2235
TMEM170	-0.8005
KIF2A	-0.69325
C6orf182	-1.016
ARL6IP6	-1.2625
ZCCHC9	-0.72625
RARB	-0.227
ZNF320	0.28375
DHX15	-0.00487499999999999
PICALM	-1.1862
CNOT6	0.270416666666667
HIST1H1A	0.193
ZNF702	-0.4825
OR1E2	0.6775
HLF	-1.6903
LOC442582	-1.1505
KIAA0494	1.29825
TCF4	0.9042
APOBEC3B	0.50125
FAM54B	-0.2365
MYH2	-2.42775
FXN	-0.402
C12orf59	0.4045
PAEP	-1.77766666666667
SPG11	0.318625
VN1R4	-0.16375
KCNJ13	-0.505
NOC3L	-1.1275
C5orf36	0.08
CPAMD8	-0.20575
MLN	-0.7495
FLJ11184	0.01925
TIAM1	0.7975
OR10J3	0.319
OR52E2	-0.0495
PBX1	2.4632
UBL7	-1.22833333333333
PXMP2	0.447
SYTL1	0.994833333333333
FAM126B	1.409
ZNF711	-0.97125
GGA1	-0.4685
VAMP4	0.5045
BCAP29	0.0632
C20orf19	-0.74075
ZNF275	-1.08475
NEK6	-2.098
SETD8	0.339083333333333
HEXIM1	1.58625
SULT1A2	0.592375
KLHL9	1.44825
SLC39A12	-0.19475
ARHGEF16	0.799833333333333
SCN1A	-0.761
HNRPH1	-0.600083333333333
C9orf103	1.792
ECE1	0.756833333333333
MED18	-2.293
TEX13B	0.312
SNN	0.301
C6orf62	-0.514277777777778
WNT3A	0.0402
IL22RA2	0.795
MGC21881	-0.701375
GABBR1	-1.064
YIPF6	0.957
PROX1	-1.69216666666667
PPP1R1B	2.91225
LANCL2	0.3191
SCN3A	-1.0905
SSRP1	-0.6125
ASXL2	0.65425
RPE65	0.597
SNAI1	-1.02
EFNA2	0.00800000000000002
CLDN9	-0.043125
TP53I13	0.99425
LOC375748	0.74125
C9orf7	1.3565
C14orf178	-0.778
GC	-0.247
IER3	0.235333333333333
KCTD10	1.134
FLJ45717	0.69325
ADC	0.4595
LOC285908	-1.40641666666667
MLL3	-0.38775
KIAA1787	-0.524
MGC31957	-1.89375
MUC5B	0.609583333333333
ZNF193	0.29925
CSRP1	1.185125
MOSPD1	-0.282
C21orf49	0.536
RAD1	-0.25475
ANKRD34	-2.43475
NFRKB	-1.0345
FANCA	-2.79825
VTI1A	-0.145642857142857
PCBP3	-0.849666666666667
BFSP2	-0.46175
ZNF354C	-0.287375
FRMPD4	0.38475
IKBKG	-0.3535
LOC441046	-0.885
UNQ9438	0.413833333333333
TM4SF20	-0.306
MAGEC1	-4.96175
AMMECR1	-0.16325
GLDN	-0.549
TTC30B	1.62825
SEC13	-0.9405
EGF	1.011125
HAGH	1.58225
VSIG1	0.296833333333333
NHLH2	0.8275
NCAPD3	-1.34725
MGC16121	-1.34975
HIATL2	-0.351
BRCC3	0.706
LCE2D	0.4205
TMEM79	0.68175
GTF3C5	-0.24875
AKR1C4	-0.144333333333333
C3orf59	1.101125
RBM26	-0.488875
DUSP14	0.056
AP4M1	-0.0451666666666667
RIMBP2	-0.15
ABCC2	-4.4705
DNAJC16	0.710666666666667
TTC12	0.736833333333333
SNX13	-0.146166666666667
C6orf168	0.7695
C1orf100	-0.78475
CSPP1	2.17816666666667
LRRC56	2.76025
OR1J2	0.233
THY1	0.4822
KIT	0.967333333333333
TBC1D8	2.00675
EPHA7	-0.599
SOLH	-0.30375
SVIP	-0.45875
ZNF294	-0.18625
HAND2	0.7445
CENTB2	1.43833333333333
MARVELD3	2.55975
CREB3	0.714666666666667
KRTAP1-5	-3.279
OR8K1	0.146
MED25	0.665666666666667
FDX1	-1.34333333333333
FAM19A1	0.1944
IL13RA1	0.846
ZNF627	-0.224333333333333
NHP2L1	-0.364375
EIF2B2	-1.00275
ZNF593	0.0345
WIPI2	0.2805
RANBP1	-1.48
TAS2R7	0.475
LOC283514	1.1175
CSNK2B	-0.3959
CFHR1	0.3715
DKFZP434O047	-0.3285
WBP11	-0.32175
TEX2	1.05325
GALNT2	-1.10016666666667
FLJ33360	1.278
WNT9A	-0.09025
IL29	-0.215
STK3	2.69144444444444
REPS2	2.2825
FAM78A	-2.02275
MGC3207	-0.201
FCGR3A	4.53375
H2AFY2	-2.01275
RNF150	-1.16825
CCNK	-0.018125
VEZT	1.06416666666667
FSHR	0.298
C1orf66	-0.1065
LCE2B	0.2522
CD200	-1.34025
ORMDL1	0.276875
OR51S1	-0.307
KRT83	-1.0955
COL19A1	-0.736
POL3S	-0.622
ZNF468	0.292166666666667
BAG3	1.4145
C1GALT1	-2.20775
CA5A	-4.67125
DKK4	-0.4305
SGK2	-0.018375
PIK3C2G	0.413666666666667
USP11	0.869
IMPA2	-2.48225
PRKDC	0.695857142857143
MSR1	1.32775
PDCD6IP	-0.79625
FAM122A	-0.3085
ZNF740	-0.10125
ATXN2	0.581166666666667
SLC17A4	0.3866
RAXL1	-0.924
RS1	-0.17975
NET1	1.6015
NPY1R	2.06333333333333
MVD	-1.5155
C11orf61	-1.111375
CHDH	-0.279
GCNT2	-3.11878571428571
LGALS12	0.627
IK	-0.0055
C7orf41	-0.225277777777778
SURF4	-0.112166666666667
C1orf91	0.5565
BCS1L	0.0248333333333333
C20orf141	0.415833333333333
BCAS2	-0.8375
ACE2	-0.80475
ICT1	1.57475
CD79B	0.799
MRPS9	-0.308
AADACL1	0.44
IRS2	-0.907
LUZP2	-1.7235
TMEM148	0.27575
ZNF514	-0.3225
ADCK2	0.212
ZKSCAN1	0.614714285714286
FASTKD2	0.784875
KCNMB3	0.928
POFUT2	-0.603
GNG2	-0.8627
OR6Y1	0.489
FAM26A	-1.728
CAND2	0.1535
FLYWCH2	0.935
BCL6	-0.45925
MDH2	-0.239571428571429
DRP2	0.2805
TPD52L1	1.580125
TXNL4A	0.435875
OR3A1	0.821
C22orf9	0.3505
RAB25	1.76583333333333
PCTK3	0.256
POR	0.640666666666667
ARPP-19	0.40625
SREBF2	-0.317875
ZWINT	0.0536666666666667
TRUB1	0.40225
ENPP2	0.892333333333333
UXT	-0.247666666666667
ALG11	-0.71
SMCR7	0.73225
SLC31A2	2.30025
USMG5	-0.23975
ZNF780B	0.31425
APEX1	-0.66925
THSD3	-2.66225
CEP68	1.1378
NY-SAR-48	-0.87025
ZIC3	-3.47716666666667
LPAL2	-0.0688
MRPL11	-0.307166666666667
VPS53	-1.282
MPDU1	-0.041125
UBL4B	0.36475
LASS3	0.65325
GAST	0.134166666666667
SPERT	-0.303833333333333
UBE2L3	0.259375
MLSTD2	-0.57875
ADRA1D	0.2775
FZD10	-3.3855
ATP6V1E1	0.83
SAR1A	-0.016125
MCTP2	-1.90983333333333
TMEM5	0.336
BIRC2	-0.909833333333333
TMEFF2	-2.353
NLGN3	-0.261833333333333
LMX1A	0.3475
C19orf51	-2.148
LOH3CR2A	0.599333333333333
SLC9A3R2	1.00683333333333
TIMP1	0.909833333333333
PFN4	0.6605
UCK1	-0.2185
TPST2	-2.14525
AQP6	-0.00383333333333332
OR1N2	-0.0179999999999999
KCNIP1	0.55225
SFTPG	0.3745
KIAA0087	-0.532
UBXD3	3.4555
ABT1	0.27525
RIPK5	0.3895
SMG1	-0.1672
BTBD8	-0.821
PIP5K1C	0.4952
POU2F2	0.1416
C17orf57	0.479
TSPAN14	-0.3323
NUDT16	0.793666666666667
GPT	-0.25625
PDK4	-0.8158
ELL3	2.579
NNMT	0.104666666666667
NUFIP1	-0.815875
RHBDL1	0.836
FILIP1	1.8361
C17orf56	-0.74975
C8orf73	1.01575
FLJ21438	-1.1635
TBC1D10A	0.88575
ERGIC3	-0.0858333333333333
CREB3L4	1.89375
TARBP1	0.02625
C1orf9	2.048
COLEC12	-1.01316666666667
FBXO30	0.0185
TNFRSF25	-1.673
UBE2T	0.333833333333333
SLC2A1	-0.4104
RPH3A	0.0945
LSAMP	-3.12425
CER1	0.242
ATP2A3	1.4354
SGK	-2.141
CCR7	1.26975
ZIK1	0.23575
RECQL5	-0.342875
HSD17B7P2	0.03325
MTERFD1	1.077625
ANGPTL1	-0.0938333333333333
NLRX1	-1.415
FHOD3	-1.05283333333333
PSG7	-0.74825
ARHGEF5	1.03725
C14orf21	0.5885
FGD2	0.286125
OR5T2	0.26375
P2RY14	2.03216666666667
PPP1CA	0.482666666666667
ZNF33B	-0.52975
MOCS1	-0.393833333333333
NAP1L1	-0.22475
IGSF21	3.06066666666667
PTDSS1	0.841384615384615
SLC38A6	1.7055
GLCCI1	-1.067125
CCR4	0.477
OLFM2	0.3645
COX6A1	1.52516666666667
B3GALT2	0.2665
BEST3	-1.0648
CD14	3.72925
ABCC9	1.153
SNAP29	0.32225
HMGCR	0.000500000000000006
IFT74	1.05766666666667
CNTROB	-0.5285
ZNF548	0.229375
INSL6	0.9015
HERC1	0.09575
HOXB1	0.267
EMCN	4.5635
BLNK	0.748166666666667
SKP1A	0.824214285714286
IL19	6.3055
DOC2A	-0.18625
COPB2	0.759
CDC27	-1.2425
LECT1	-1.086
UBR1	0.364083333333333
COPS6	-0.3035
MCCC1	-0.818666666666667
C12orf33	-0.3775
POM121L1	0.6395
GPC4	1.71233333333333
ZNF664	0.831222222222222
VAC14	-1.21433333333333
PPY	-0.237
SRCAP	0.120875
PPP1R13L	0.6135
BPGM	0.307
HMOX1	-1.30716666666667
MC4R	-0.0676666666666667
FAM126A	-3.42475
PRR13	0.70325
INS	0.3535
FLT1	0.611
