Hybridization REF	TCGA-AN-A0FE-01A-11R-A00Z-07
LOC200261	-1.2765
SLC4A7	0.8398
CCDC40	2.007
GART	-1.8635
THOP1	-0.74375
SCARB1	-0.7585
CACNA1F	0.0885
TRIAP1	-0.342666666666667
SYT14L	-0.461
SFRS8	-0.183166666666667
PBOV1	0.39025
GOLSYN	3.2975
GJB7	-0.9515
CAMK2N1	0.3585
GREM1	2.20933333333333
FLJ20433	0.51275
QPCT	-3.275125
PRKAG2	1.06933333333333
H2AFX	-0.643125
C6orf154	0.364
PLOD3	-1.1275
ZBTB39	-0.377
WASF3	-1.40175
DRG1	-0.4875
PRR4	-0.417
SPCS1	0.433
KDELR3	-0.689333333333333
SRP19	0.218666666666667
GABRA6	0.376666666666667
MFSD1	0.888
MMEL1	2.57375
PDXDC2	-0.3834
BUB1	-2.01477777777778
RNF138	-1.233875
MYLPF	0.0183333333333333
AIF1	1.91233333333333
DYNLRB1	0.7605
HCN3	-0.669833333333333
HIST1H2AI	0.506
MAP4K5	-0.15025
LASP1	1.513375
LOC130951	0.95
PLAA	0.6025
KRT6A	-0.1745
C6orf117	-2.90975
ARHGAP23	0.464
PTF1A	0.0925
GPHA2	-0.274
LCE3B	0.66525
MCL1	0.514642857142857
EHBP1	-0.894833333333333
PRNP	-0.555375
ZSCAN1	0.76525
C1orf113	0.2155
FOXA3	-3.463125
NEB	0.33125
ASGR1	-4.1115
CTGF	1.21766666666667
RAB17	-0.1105
MST101	-0.037
JARID1B	0.2415
USP37	0.7253
PTBP1	-0.511
PTPN7	0.759166666666667
CDC7	-0.961
SNX7	0.04925
ZNF335	-0.36975
CPT2	-0.39375
HEATR1	-0.609125
HSPC152	0.72975
C5orf40	0.274
PSME1	0.712833333333333
STAG3	-1.48575
TMEM154	2.27716666666667
KLHL32	-0.505833333333333
TSGA10IP	-0.653
SUV420H2	-0.769166666666667
SF1	-0.5955
2'-PDE	0.0851875
PNLIPRP2	1.5735
TRSPAP1	-0.501583333333333
NUP210	-0.815666666666667
ANP32C	-1.17066666666667
RAB11B	0.237
ASB15	1.8355
ITGB3BP	-1.152
UBASH3A	0.88375
YWHAB	1.017625
TPRX1	0.30675
LY6G5C	-0.002625
SLC7A2	0.343125
CLK1	0.0257
HSD3B7	0.455833333333333
VDR	2.9875
C16orf74	-0.61775
ACE	0.19125
PSMA2	-0.0776666666666666
CCDC131	-0.52875
ZNF213	1.43916666666667
EML2	0.5375
ALS2CR13	-0.2655
GLYATL1	2.05625
DSPP	-0.318
DHFRL1	-0.271125
C10orf30	-2.60266666666667
SH3RF2	-0.406166666666667
LOC197322	-0.477833333333333
DLL3	-1.881
TIGD7	-1.055
GFRA3	0.4805
CPA1	0.0336666666666667
RTN4	0.512166666666667
PPT2	-1.7785
FASLG	4.13516666666667
FOXP4	0.27825
RPL26	-0.6169
GNL3L	-1.28083333333333
FMR1NB	-0.0653333333333333
CD163	7.31475
SGPP2	2.15175
GIMAP2	2.12275
CD37	2.25666666666667
DPT	4.07258333333333
NBLA00301	1.4955
RGS5	2.54991666666667
C9orf4	0.3355
ACTL8	-3.48233333333333
PRKAR2B	1.74125
OPLAH	0.975666666666667
C20orf134	1.95225
SPACA5	0.4555
TBL1X	-0.1715
TSPYL3	0.416
CHCHD3	-0.28775
CRKRS	0.157666666666667
GPR65	5.41025
DFFA	-0.916125
FUT1	1.1605
C6orf204	-0.354666666666667
TMEM51	0.8755
ZNF580	-0.0155
CMTM2	0.332
C20orf200	0.193
EZH1	0.232833333333333
FDX1L	-0.413875
MRPL32	0.215
PCAF	-0.5446
ALOX15B	2.76833333333333
CD59	1.57241666666667
CDK9	-0.060125
ERP29	-0.217166666666667
TTR	-4.8085
BCMO1	-0.001
DDIT4	-0.6631
PTGDS	3.43825
C3orf63	0.156833333333333
BST2	1.234375
CYP1A2	-0.328666666666667
C5orf25	-1.8085
STX1A	-1.23788235294118
OR2A12	0.404
SH3BP5L	0.50225
SERINC5	1.2395
USP6	0.0498
MRPL3	-0.555833333333333
POMP	0.062
INPP4B	0.323
GMPPB	0.16275
EAPP	0.371
AHSA1	-0.5365
ABCA11	-0.29
SLC5A6	-0.896083333333333
HIVEP2	1.03575
SUMO2	-0.037875
KIAA1822L	1.01033333333333
C11orf67	0.32
TXK	0.537375
PHCA	-0.5053125
ICAM4	-1.79316666666667
FPGS	-0.0391666666666667
SNRPA1	-1.0945
KCNJ4	-0.933
KIF6	-0.9196
HIST1H2BG	-0.734333333333333
SLC5A5	0.454
ZNF354B	-0.719
IL12RB2	1.603
C11orf76	0.857333333333333
GAL3ST2	0.468
AIFM2	-0.636375
SYNC1	-0.461125
UBL3	-0.091625
PIK3CG	0.289833333333333
NLN	-0.9711
BCORL1	0.01425
CD5L	-0.2035
ZNF238	1.74733333333333
KIAA1394	-0.7515
C16orf55	-0.2887
CYP3A7	-1.5815
KRTAP3-1	-1.7355
TFDP1	-1.248
MND1	-1.2805
NODAL	-0.245166666666667
GTPBP4	-0.384
TUBGCP2	0.261
SLITRK5	-3.56425
CIC	0.313
CD79A	3.66333333333333
SAMD14	1.3195
TNPO3	-0.796
OR10G3	0.5335
OR10G8	0.6925
CCDC111	0.121
HOXC9	0.67425
DCUN1D1	0.17275
CYB5R1	2.20225
TSR2	0.3775
DAB2IP	0.8252
SLC6A5	0.434
RAB3D	1.33975
DCUN1D4	-0.549333333333333
ERBB3	0.9985
SDC1	1.87475
ATP6V1H	1.81183333333333
SYK	2.021
ST20	-0.78375
C13orf30	-0.0205
WDR40A	0.296833333333333
ADMR	0.259
LOC388335	2.292
ACSM1	0.9225
TDG	0.0803333333333333
FLJ11235	1.1905
MRPS5	-0.882833333333333
AGPAT2	-1.01283333333333
SLC12A1	0.111125
CYP27A1	0.48975
THAP7	-0.80225
XPO1	-0.706833333333333
ALMS1L	-0.547666666666667
C1orf2	-0.639125
ZNF777	-0.2155
CAMK2A	0.147
SMC1B	0.097
IHPK2	-0.358666666666667
LEMD1	-3.01675
NKD2	0.3081
CLU	0.170357142857143
ARMETL1	-0.3525
PABPC4	-1.471
CXCL12	3.27066666666667
TFAP2C	0.76
TTTY8	-0.157
ABCB10	-0.4816
ENDOD1	-0.233166666666667
IDI1	-0.5885
KCTD6	0.7005
CCDC105	0.505
ULBP2	-1.47933333333333
ZDHHC5	0.97375
WNT8A	0.2305
COMMD10	0.30925
KLHL12	0.425875
GPR50	0.222
NR5A2	0.26375
OXGR1	0.343
EHD3	0.134
CAPRIN2	-1.0165
KLRC3	-1.3775
SF3B1	0.110571428571429
IPO7	-0.46125
ALDH1A1	0.367
ANKRD5	1.39275
TSNARE1	0.3205
DDEFL1	0.83325
RNASEL	1.65916666666667
DNAH9	-0.59125
HELLS	-1.03675
TNS4	1.963
NAV1	1.0082
KIAA1409	-0.0145
C20orf26	2.21183333333333
TUBG1	-0.257
IRX2	0.93725
CNGA4	-0.412
MGC50559	0.518333333333333
OR4K17	0.073
TM2D2	1.74558333333333
FAM32A	-0.4215
TXNDC14	0.01625
CCBL1	-1.2615
ANK1	-2.2972
PRSS23	-0.622
PPM1L	-0.64
SPATA20	0.093
APCS	0.75625
C14orf122	0.0648333333333333
PSMB5	-0.274375
C6orf10	0.077
SETDB2	0.242666666666667
SPNS3	-0.9675
SGMS2	-0.272666666666667
MXD3	-0.514666666666667
MON2	-0.455
CARTPT	0.3785
HNF4A	-0.701
RABEP1	1.0586
TNFRSF10B	-1.938
USH1G	0.0125
PPAP2B	-0.809333333333333
TMEM16K	-0.2285
CTDSP1	0.427666666666667
CDK5R1	0.064
GABRR1	-0.343
OPN1LW	0.095
FAM98C	1.340625
DBN1	-0.27475
ACAD10	-0.655583333333333
QTRTD1	-0.34825
WNK3	-1.3625
RPS19	-0.606125
C1QB	3.6785
OTUD5	-0.371125
SLC41A2	0.5275
TMEM22	-2.07833333333333
KHSRP	-0.158333333333333
TNFRSF11A	-0.404333333333333
FBL	-0.972666666666667
IBTK	0.221166666666667
OXER1	0.4625
CBLN4	1.125875
GPR172B	2.90333333333333
CFTR	-1.77775
VSX1	1.0385
CAMK1D	0.8175
LOXL3	-1.6245
RTP4	2.2105
SLFNL1	-0.16125
KIAA0828	-0.02175
PAR5	0.314
LOC723972	-1.4075
GDI2	0.023625
CEBPA	1.224
MLF2	-0.474833333333333
AFMID	-0.5135
ALOX12B	0.097
BPHL	-0.036
COX5B	0.168
S100A10	-0.1499
THOC6	0.23475
NHN1	0.10325
RRP12	-0.0736666666666667
ARID3B	-2.0625
CD3G	0.895
KIAA0133	0.0385
NAT11	-0.864833333333333
PPAT	-0.446166666666667
SIRT3	-0.4407
TCERG1L	-1.9085
NIPA1	0.00290000000000001
DPP8	-0.0644
IL7R	2.8695
ZFP64	0.239666666666667
DMAP1	-0.7167
TRMT12	1.8665
TLR4	2.565
WFIKKN2	0.11575
RAB12	2.15333333333333
DDX51	0.0435
KIAA1086	-2.64575
ZNF295	-0.676666666666667
ACVR2B	-1.42821428571429
LOC494150	-0.701
ZNF517	0.4625
DNASE1L2	-0.794666666666667
SUFU	0.5035
LOC283677	0.114
LMO3	0.231666666666667
PPP2R5D	-0.256833333333333
ZNF587	0.151
HIST4H4	-0.53925
CYP2C8	0.21125
C1orf80	0.294333333333333
DOCK5	-1.1805
C9orf24	-0.2595
OR5AR1	0.2405
C11orf24	-0.068
UNQ1940	-0.29425
CAP2	0.415
TIMM44	-0.56375
DSEL	-1.6857
ROM1	-0.03525
FBXO4	0.368875
MYLC2PL	-1.4195
MLH3	0.8707
NOX1	1.69116666666667
DPEP2	2.59
DNAJB5	0.14325
RLTPR	0.6815
MBIP	-0.404166666666667
COPB1	-0.478333333333333
SFTPA1B	0.109
C10orf4	0.0647
PRELID1	-0.27225
NOLA1	-0.57475
C19orf24	0.102
TLR9	-0.117
HLA-DMA	4.00175
HCRP1	-1.0995
GPR137	0.1925
ITGA11	-0.1625
PHF13	-0.139333333333333
MARK4	0.762833333333333
METTL4	0.31175
MBD3	-0.8283
LOC134145	0.161875
FGF3	0.107
SLC35A3	1.059875
CLEC16A	0.67725
AMOTL1	-1.514
FLJ31438	-0.83575
PAICS	-0.89725
TOMM40L	0.585333333333333
MMD	0.30925
KLK10	0.17
NIT2	0.126666666666667
SERPINB10	0.50875
KLF15	-0.9499
CCDC5	-0.611
WSB2	-0.146625
ME3	0.184375
CACYBP	-0.0473333333333333
TCTN2	0.5455
JAK1	0.9905
C2orf25	-0.7305
GPD2	0.993
FBXL11	0.650166666666667
CDV3	-0.2645
GALNT11	0.304375
NDUFA12L	-0.4826
FLOT1	-0.489642857142857
TOR1AIP2	0.6325
MMP25	0.527
C1orf164	-0.3088
CHST5	0.27825
LYRM4	-0.24675
GPER	-1.5505
HIPK2	1.08566666666667
DAP	-0.1512
ZMIZ1	0.851333333333333
DDX58	2.39825
DCC1	-0.00325
AKT1	-0.320625
ENPP6	0.841333333333333
ERVWE1	-0.5595
CDC34	-0.409
RNF125	-0.32975
CASC1	1.8175
SHROOM2	0.74125
RRM2B	1.65216666666667
COL6A3	1.490375
TMEFF1	-3.02725
PLEKHA4	1.1509
LYSMD1	1.2055
SEPT1	0.859333333333333
AOF1	-0.5475
GNPAT	0.09875
WDR18	-0.20175
HSD17B12	0.2455
HIST1H2BM	-0.264666666666667
INDOL1	0.221833333333333
SUDS3	0.50525
C1orf192	-0.0345
CYP2B6	-0.7145
TBC1D2	1.40366666666667
SLC25A12	-0.367
ERCC6L	-1.50383333333333
MGC10814	-1.332
POLR2C	-1.334
ZNF77	-0.195166666666667
EIF3K	0.0135
HPX	1.55175
ANKRD27	0.12525
MALAT1	0.1466875
PLB1	0.494166666666667
HRNBP3	-0.801375
CPSF4	-0.76125
OR52N2	0.386
PIP5KL1	-0.66775
GH1	0.916
HPS5	-0.17775
SLFN5	2.270625
POP5	-0.7605
OVOS2	-3.05233333333333
C20orf108	-0.309125
MARS	-1.25675
CLRN3	0.871333333333333
ARSE	-1.9725
PPIE	-0.5305
PHACS	-0.6605
GP5	-0.375
IL8RB	1.477
FCRLA	0.66525
ARRDC1	0.0947
KRTAP9-4	-0.2225
ZNF613	0.6545
OR11A1	0.9905
TMEM132B	-2.53125
PGLS	0.5015
BSND	-2.5975
KCNK18	0.4635
FOXD4	0.392
SV2C	-0.0402499999999999
LCN2	2.30666666666667
ZNF490	0.2913
C3orf15	1.9571
CACNA2D4	-1.1775
CBX5	-0.234
MAGEB4	-0.522333333333333
BOLA1	0.5735
PPP2R5E	0.08275
COL5A1	0.58425
ASB7	-0.272
SFT2D1	-0.0865
DERL1	1.6769
RABL2A	0.191
MOAP1	-0.35625
KIAA1545	0.606833333333333
F3	0.4515
PLEKHM2	-0.829
CCDC89	0.246
EFCAB1	0.5685
TMEM48	-0.8645
SEPHS2	2.70175
PYGM	-0.20675
PRICKLE1	1.506
WNT5B	-0.77325
TAS2R38	0.0165
IMP5	0.34975
KHDRBS1	0.1333
LARS2	-0.580666666666667
C3orf28	-0.57525
FTCD	-2.60375
C10orf68	0.428166666666667
DGAT2L3	0.7545
PSEN1	0.649
MGC33657	0.07875
PLA2G4B	0.186
CDKN2A	-0.80375
DLX1	-2.78775
TSHB	0.436
C18orf37	-0.12475
MEX3C	-0.0115
MAMDC2	-0.224
PDIA4	-0.06525
ATP5E	0.32775
CASP2	0.0704285714285714
SERBP1	-0.861423076923077
ZNF341	-0.0741666666666667
TESC	-2.029
TMEM31	-0.38725
OR51I2	1.004
YTHDC1	0.177071428571429
JUN	1.421
AGMAT	-2.914
PCNXL2	0.5215
ATAD5	-0.858375
STK38	0.1135
AZI1	-0.14075
RBP1	2.9115
C4orf26	-0.4455
KIAA1026	1.46175
TMEM101	1.9005
HSFX1	0.039
TREX1	0.4435
C18orf10	-0.7741
TRIM15	-3.81625
CA6	0.35725
CEP57	-1.589125
AR	3.03466666666667
SESN2	-1.25983333333333
KIF3C	-0.002625
EPB41L5	0.332625
ARHGEF10	-2.22577272727273
POLR3D	-1.367125
INDO	2.25883333333333
GABRA3	-0.3535
SCG5	-1.0301
E2F3	-0.3813
TIGD5	1.64075
FGD6	1.64725
KLHL3	0.15275
SCGB3A2	-1.298
URP2	1.28033333333333
ATP6V1B1	2.1446
CALML6	-0.101
LOC100049076	-0.269
TMF1	0.35075
LOC388503	0.08775
CDH5	3.316875
RPS6KC1	1.052
DAAM1	1.6831
TNFRSF10D	-0.6915
GSTT1	0.1943
INPP5A	-0.10425
TRAF3IP1	1.2112
SMARCE1	0.657714285714286
VRK1	-1.0085
TTC16	1.13525
AARS	-0.9605
ARHGAP27	0.139166666666667
ZAK	0.0228571428571429
ACSM2B	-2
TRAP1	-0.719166666666667
MRPL53	0.584375
RNF44	-0.3345
NPTXR	-0.8765
DPYSL3	0.636833333333333
APP	0.8845
GLS2	-1.90633333333333
MNX1	-3.0535
CMTM7	0.1185
OR10A7	-0.359
NYD-SP21	2.2025
ORC5L	-0.8305
SLC16A10	-2.11275
TMEM178	-0.5095
LOC441601	-4.28375
PTGIS	1.12075
KBTBD7	0.61325
C19orf41	-0.19325
CEACAM3	1.89366666666667
KRT23	-1.689
SERHL	1.6125
PNKD	0.5085625
UBC	0.92625
ATRN	-0.12725
HAPLN1	-3.0015
RANGAP1	-1.17625
C10orf26	1.20916666666667
KCNA7	-0.56375
SRY	0.1355
LOC376693	-1.092
HIST1H2BF	-0.1835
CDCA8	-1.71466666666667
MLC1	0.25225
TNIP3	1.81225
OR4D1	0.925
IFT52	-0.9055
GOLT1A	1.20633333333333
UTP20	0.538375
RP3-402G11.5	-0.480625
PRSS33	-1.264
PMPCA	-1.04575
APOB48R	3.4645
GLTP	0.40025
MPL	-0.34575
C9orf78	-0.30775
ADAM12	0.573
CSPG4	-1.1075
LOC144305	-0.0275
KRTAP4-10	0.1131
PAK1	-0.612
ADCY7	0.0763
TAS2R43	0.4545
FRAS1	-0.901285714285714
PPP1R14A	0.112166666666667
OR2B6	-1.30666666666667
ATP13A1	0.2055
SIDT1	1.86925
C1RL	0.837
PRKRA	-0.1915
TLN1	0.0314
RP11-50D16.3	-0.144166666666667
MITF	-1.50725
GYS1	-0.77275
LYG1	-1.575
NSMCE4A	-0.1124
DNAI1	0.22175
HOXD11	-1.5755
FNBP1L	1.3661
DHX35	-0.164
LCE3E	0.59375
SLC33A1	0.848
DCLK3	-0.0486666666666667
TRIM33	-0.6495
TMCC3	1.35966666666667
FBXO42	0.0425
C1orf27	0.8769
C17orf50	0.8865
RNF14	0.701
SLC4A8	1.621625
RAB3IP	0.2425
COX6C	3.30214285714286
PCSK1	-2.4661
SLC13A1	0.604625
ARF6	0.805666666666667
KIAA1009	0.507875
HOXA13	-3.595
HMGN1	-0.80725
CXADR	-0.3675
MGC14436	0.3205
UTF1	0.8225
TSC22D1	0.0897
BZRAP1	1.0325
PUF60	1.51075
SHC1	-0.308375
HOOK3	2.2274
LIMS2	0.509166666666667
BAHCC1	-1.3575
CLCC1	0.2925
ENTPD3	3.85383333333333
SMO	-2.258
PIK3R5	0.902
CDC14A	-0.509083333333333
KRT1	2.16475
ENOX2	0.411
FLJ22655	-0.028
FPRL1	1.5215
INTS6	0.2126
ZCCHC5	0.1645
SMC3	-0.65175
C6orf123	1.30983333333333
FLJ20160	1.8895
LOC653391	0.0821666666666667
GSS	0.1165
NT5M	-0.519
SIX5	-0.28375
TAF5	-0.564
KCNA1	-0.1175
ANLN	-1.53383333333333
MGC45491	-1.0991
SSTR2	2.7205
LYPD4	0.6
TH1L	-0.92725
CHRNA5	-2.3585
PNMA6A	-1.09775
FLJ16369	0.1135
DLX2	-2.3674
C6orf108	0.0708333333333333
ALDH3A2	-0.0181666666666667
CLEC1B	0.429833333333333
LEPREL2	-0.644
FOXJ1	0.565
OR1D4	0.507
PPIL4	-0.26875
MTRR	-0.941
SLC27A3	1.01816666666667
HTR7	-0.0658333333333333
MIB2	-0.32275
BHMT	-1.91516666666667
A2ML1	0.813
MSMB	4.144
KIAA1383	1.16775
TRUB2	-0.102
PF4	0.4375
IL1F5	0.919666666666667
LRRC37B2	1.02375
IPO4	-0.7945
FIGF	1.33175
QDPR	0.87075
ZNF598	-0.4525
BOP1	0.673625
MAPK12	-2.27333333333333
POLR1E	-1.449625
CEECAM1	-0.513833333333333
INSRR	-0.0235
SIPA1	1.5495
ULK4	0.5215
BTN3A1	0.4989
FABP5	-0.964
KBTBD3	0.643166666666667
SORT1	-0.337416666666667
YWHAQ	-0.6731875
LRIT1	0.301
KIAA1704	-0.5705
MEIS2	-2.3149
ENOSF1	-0.226666666666667
PCDH7	-0.360428571428571
FZD9	-1.44283333333333
RPLP1	-0.262
ZNF75A	-0.06975
P4HA3	3.32475
NKX6-1	0.89975
CTA-216E10.6	-0.121666666666667
IFT140	1.14675
DENND1A	-0.573083333333333
ALCAM	0.8327
ABHD2	0.321909090909091
QPRT	-0.7775
TRAM1	1.56185714285714
ATP1B4	0.74675
NUP37	-1.23275
SAA3P	0.498
SLC22A6	-0.458
KIAA0265	0.87825
ZNF41	0.07625
ADAM19	0.7263
ERAF	-0.9835
DEFB119	0.427
DNMT3B	-3.45416666666667
SNF1LK2	-0.45825
MGC24039	-0.338583333333333
TAS2R48	-0.945833333333333
PNLDC1	0.87675
ADAMTS16	0.151375
TMEM92	-1.38266666666667
CCT8	-0.797833333333333
POGZ	0.226833333333333
N-PAC	0.4025
GUCA1B	-0.8795
ZZEF1	-0.219666666666667
OR2C3	0.32975
ZNF334	-2.4415
RANBP6	-0.2405
LDHB	-2.36641666666667
BAMBI	-1.333875
RAB5B	1.16675
FOXB1	0.984
MRPS12	0.318
MRGPRF	0.353125
CRIPT	-0.0395
CYP2D7P1	-0.396
RYR1	0.1805
NDUFA2	0.79475
TRIP12	0.159916666666667
KCNE3	2.6775
MOBKL2B	-0.8773
MIOX	0.1695
ACOT7	-0.371875
FGF6	0.049
RASSF5	0.3394
ATAD3B	-1.27683333333333
IKZF3	2.4635
H3F3B	0.934714285714286
C6orf91	1.07
SEC11C	0.908
TMEM14C	-0.5125
KIAA1632	-0.38125
SLC38A4	-0.64425
FGFR3	-0.335083333333333
HES7	1.0945
HINT3	0.53725
ARIH1	-1.2185
FLJ35880	-0.062
C1orf129	0.122
POU6F1	-0.124
RPL32	-0.74875
BBS1	1.09983333333333
RGPD5	-0.983
SULT1C2	1.2495
KDELC1	-1.94275
PIP5K3	-0.398166666666667
CHI3L1	2.7808
CSDA	-1.19983333333333
VTCN1	3.236
WDR62	-0.74425
TMEM170	-0.57975
KIF2A	-1.3805
C6orf182	-0.608666666666667
ARL6IP6	-1.3115
ZCCHC9	-0.7655
RARB	0.450666666666667
ZNF320	0.294625
DHX15	-0.33025
PICALM	-0.426833333333333
CNOT6	-0.08375
HIST1H1A	0.01925
ZNF702	-0.151333333333333
OR1E2	0.698
HLF	-1.2544
LOC442582	-1.977
KIAA0494	0.949
TCF4	1.3136
APOBEC3B	-0.2885
FAM54B	-0.3035
MYH2	-2.5055
FXN	-0.597
C12orf59	0.529
PAEP	-1.2725
SPG11	0.00137500000000002
VN1R4	-0.0355
KCNJ13	-0.172
NOC3L	-0.23975
C5orf36	0.9315
CPAMD8	0.68525
MLN	-0.2521
FLJ11184	-0.031
TIAM1	0.260333333333333
OR10J3	0.1885
OR52E2	0.561
PBX1	1.6556
UBL7	-0.772166666666667
PXMP2	-0.4465
SYTL1	0.1145
FAM126B	1.06475
ZNF711	-1.42725
GGA1	-0.722166666666667
VAMP4	1.24616666666667
BCAP29	0.1337
C20orf19	-1.405375
ZNF275	0.193375
NEK6	0.62275
SETD8	-0.6205
HEXIM1	1.46466666666667
SULT1A2	0.108125
KLHL9	0.5205
SLC39A12	0.176
ARHGEF16	0.0045
SCN1A	-0.624666666666667
HNRPH1	-0.9625
C9orf103	0.94775
ECE1	0.129
MED18	-1.463
TEX13B	0.411
SNN	0.421
C6orf62	-0.505
WNT3A	0.356
IL22RA2	1.794
MGC21881	-0.798125
GABBR1	-0.53425
YIPF6	0.4995
PROX1	-2.2838
PPP1R1B	3.84525
LANCL2	-0.0355
SCN3A	-1.15866666666667
SSRP1	-0.989166666666667
ASXL2	-0.491
RPE65	0.514
SNAI1	0.334
EFNA2	0.5695
CLDN9	0.063625
TP53I13	0.86775
LOC375748	0.644
C9orf7	0.77275
C14orf178	-0.768
GC	-0.352
IER3	1.23
KCTD10	0.29025
FLJ45717	0.71275
ADC	1.50833333333333
LOC285908	-1.2815
MLL3	-0.279375
KIAA1787	-0.594
MGC31957	-1.5205
MUC5B	-0.588666666666667
ZNF193	-0.27325
CSRP1	0.00537500000000003
MOSPD1	0.198833333333333
C21orf49	-0.055
RAD1	-0.39475
ANKRD34	-1.454
NFRKB	-1.091
FANCA	-2.35325
VTI1A	0.646928571428571
PCBP3	-0.303666666666667
BFSP2	0.52825
ZNF354C	-0.4445
FRMPD4	-0.40925
IKBKG	-0.290166666666667
LOC441046	-1.455
UNQ9438	0.4315
TM4SF20	-0.058
MAGEC1	-5.2395
AMMECR1	-1.087875
GLDN	0.91275
TTC30B	0.9475
SEC13	-0.5606
EGF	3.339875
HAGH	1.124125
VSIG1	0.697166666666667
NHLH2	0.49
NCAPD3	-1.19875
MGC16121	-3.00475
HIATL2	-0.784
BRCC3	0.594833333333333
LCE2D	0.6785
TMEM79	1.09525
GTF3C5	-0.706
AKR1C4	-0.732
C3orf59	0.30625
RBM26	-0.534625
DUSP14	0.462166666666667
AP4M1	-0.5475
RIMBP2	-0.661
ABCC2	-4.22933333333333
DNAJC16	0.474333333333333
TTC12	-0.166166666666667
SNX13	-0.0908333333333333
C6orf168	1.3325
C1orf100	-1.2895
CSPP1	1.50491666666667
LRRC56	0.5865
OR1J2	0.271
THY1	0.6113
KIT	0.547166666666667
TBC1D8	0.59675
EPHA7	0.24425
SOLH	-0.144125
SVIP	0.0855
ZNF294	-0.682
HAND2	1.25083333333333
CENTB2	1.49
MARVELD3	2.54925
CREB3	0.301833333333333
KRTAP1-5	-2.82575
OR8K1	-0.013
MED25	0.513333333333333
FDX1	-0.4065
FAM19A1	0.657333333333333
IL13RA1	0.9732
ZNF627	0.126833333333333
NHP2L1	-0.11225
EIF2B2	-0.751625
ZNF593	0.16225
WIPI2	0.112833333333333
RANBP1	-1.31775
TAS2R7	0.112
LOC283514	null
CSNK2B	-0.5567
CFHR1	0.773
DKFZP434O047	0.353833333333333
WBP11	-0.925
TEX2	1.493
GALNT2	-1.044
FLJ33360	0.66075
WNT9A	-0.46575
IL29	0.724
STK3	1.972
REPS2	2.77475
FAM78A	0.28875
MGC3207	-0.933
FCGR3A	7.11175
H2AFY2	-0.756
RNF150	-1.53725
CCNK	0.317
VEZT	0.745833333333333
FSHR	0.08
C1orf66	0.0691666666666667
LCE2B	0.4491
CD200	0.41125
ORMDL1	-0.136625
OR51S1	0.4225
KRT83	-0.796
COL19A1	-0.0875
POL3S	-0.50825
ZNF468	0.217833333333333
BAG3	1.139375
C1GALT1	-1.19175
CA5A	-3.681
DKK4	-0.56
SGK2	-2.477
PIK3C2G	0.5035
USP11	0.1095
IMPA2	-0.44
PRKDC	0.316428571428571
MSR1	3.93975
PDCD6IP	0.0378333333333333
FAM122A	0.185
ZNF740	-0.06675
ATXN2	-0.403833333333333
SLC17A4	0.450166666666667
RAXL1	-0.972166666666667
RS1	0.5255
NET1	1.01733333333333
NPY1R	-3.10166666666667
MVD	-1.3965
C11orf61	-1.179875
CHDH	0.782
GCNT2	-0.718571428571429
LGALS12	-1.41825
IK	-0.113166666666667
C7orf41	-0.805833333333334
SURF4	-0.4955
C1orf91	-0.100333333333333
BCS1L	-0.3535
C20orf141	0.499333333333333
BCAS2	-0.9695
ACE2	-1.14
ICT1	1.29925
CD79B	3.33225
MRPS9	-0.56875
AADACL1	0.73125
IRS2	-1.508625
LUZP2	-1.9715
TMEM148	0.09625
ZNF514	-0.5115
ADCK2	0.5696
ZKSCAN1	-0.227928571428571
FASTKD2	-0.482625
KCNMB3	-0.0971666666666667
POFUT2	-0.5958
GNG2	-0.2509
OR6Y1	0.2205
FAM26A	-0.9945
CAND2	-1.18575
FLYWCH2	1.002375
BCL6	0.27575
MDH2	-0.380428571428571
DRP2	0.5085
TPD52L1	1.23675
TXNL4A	-0.410625
OR3A1	0.176666666666667
C22orf9	0.785714285714286
RAB25	1.1825
PCTK3	0.07525
POR	0.334833333333333
ARPP-19	-0.21125
SREBF2	-0.375375
ZWINT	-0.230166666666667
TRUB1	0.850625
ENPP2	1.66416666666667
UXT	-0.292833333333333
ALG11	-0.5045
SMCR7	-0.23775
SLC31A2	1.9835
USMG5	-0.01075
ZNF780B	0.361
APEX1	-0.4135
THSD3	-2.35075
CEP68	0.8007
NY-SAR-48	-0.50675
ZIC3	-4.18816666666667
LPAL2	0.24775
MRPL11	-0.389
VPS53	-1.12966666666667
MPDU1	-0.185875
UBL4B	0.261
LASS3	0.47525
GAST	0.148
SPERT	-0.0235
UBE2L3	0.216625
MLSTD2	-0.316166666666667
ADRA1D	0.744
FZD10	0.61
ATP6V1E1	0.63325
SAR1A	0.6991875
MCTP2	-1.29
TMEM5	-0.31175
BIRC2	-0.688666666666667
TMEFF2	-3.129
NLGN3	-0.871666666666667
LMX1A	0.65075
C19orf51	0.044
LOH3CR2A	0.113833333333333
SLC9A3R2	0.5635
TIMP1	1.373
PFN4	0.10125
UCK1	-1.00325
TPST2	0.65025
AQP6	1.45083333333333
OR1N2	-0.098
KCNIP1	0.05975
SFTPG	1.0485
KIAA0087	-0.047
UBXD3	2.0047
ABT1	0.29475
RIPK5	0.143571428571429
SMG1	-0.3866
BTBD8	-0.8595
PIP5K1C	1.0221
POU2F2	1.9781
C17orf57	0.1285
TSPAN14	0.2873
NUDT16	0.727833333333333
GPT	-0.005
PDK4	-1.6251
ELL3	1.9925
