Hybridization REF	TCGA-A8-A09X-01A-11R-A00Z-07
FMO2	3.142
RPTN	0.704
MSTN	-0.774
VCL	0.677785714285714
FYTTD1	-0.61825
C11orf1	0.153
CCDC88C	1.1815625
HFE	-0.0817777777777778
MOGAT1	0.127
FAM125B	0.0916
IRGQ	0.4785
RAVER2	-1.36975
AKAP5	-1.1995
SSSCA1	-0.314
C11orf63	-0.08425
ACTG2	-1.0555
PORCN	-1.9565
DTL	-1.19372727272727
TMEM151	0.12775
FAM122C	-2.3755
RSAD2	3.5567
BAT4	-1.614
KRTDAP	-3.08666666666667
MYH8	0.4265
CRTC3	0.44325
LRRFIP2	0.4198
INTS4	-0.441666666666667
TTN	-0.893666666666667
SLC26A5	-0.2035
PLLP	0.67675
RGS6	-0.934857142857143
SRGAP3	0.161714285714286
ZNF525	0.185833333333333
NBR2	-0.602166666666667
C13orf1	0.1271
ZNF137	0.033
CEP27	-0.9575
BEST2	0.164
RNF121	-0.221
DMRTC2	0.13025
C8orf76	-0.055
BCCIP	0.5525
MEST	-0.409
HTRA2	-0.3045
ANGPTL2	0.1315
ILKAP	-0.0681666666666667
ERAS	-0.243
HBS1L	-0.789625
CPA5	0.16
TMEM30A	0.079
CD300LF	3.38133333333333
WISP3	null
CRK	0.767928571428572
PDS5A	-0.0387
BRPF3	0.612
NEDD9	-0.5695
SMPDL3B	0.47975
PSG6	-1.665
PSMD13	0.8235
ETV5	-1.5545
OR51A4	0.204
BTBD7	1.26233333333333
GSTO1	-1.60475
hCG_16001	0.6065
MAD2L1BP	-0.482833333333333
COX6A2	1.3295
SCNN1A	-0.623333333333333
LSM1	0.415333333333333
UGT2B11	4.6285
IDUA	0.13125
PPP2R3C	-0.604333333333333
COX11	-1.02066666666667
PDZK1	-4.5525
ZNF443	0.252333333333333
MGC21874	1.32166666666667
ZNF323	0.3024
KRTAP10-10	0.4195
CXCL6	-0.715666666666667
SLC34A2	0.6462
LOC284402	0.264
NPTN	0.321333333333333
UPP1	-1.8945
SLC6A9	-0.0575
OR7G3	-0.054
CISD1	1.02166666666667
ZNF545	-1.56183333333333
SYT14	-0.5785
NT5C3L	-2.2455
ZNHIT3	-1.13
SNRPD3	0.09875
KIAA0701	0.122
UNC93B1	0.547833333333333
GMNN	-1.901125
SPCS2	-0.615
LOC388524	1.164
NAPRT1	0.257
PNLIPRP1	-0.0129999999999999
OR6V1	0.8005
PRKAB1	-0.27275
EYA4	-2.9224
KIF20A	-0.39425
ALG10	1.7325
ITPKC	0.610333333333333
LMX1B	1.09916666666667
RPUSD4	-0.238333333333333
C7orf34	0.9222
DLGAP2	0.7
PFN1	-0.3232
MICALL2	-1.23908333333333
ZNF654	0.639
SS18L1	-1.24625
SLC16A8	0.43625
MKI67IP	0.180666666666667
ITGB3	-1.59275
TCEA3	-1.67641666666667
CEP152	-1.67473333333333
CLIP1	2.00325
ZNF75	0.6066875
ATP5C1	0.608
NUDT5	-0.451666666666667
PSCDBP	1.54175
UBP1	0.4355
RBM27	0.689
C13orf15	1.53475
ZNF282	-0.334
ZNF222	-0.9607
COL10A1	6.4685
PRDM15	-0.85975
TTTY5	0.7765
FAM9C	0.283666666666667
C20orf67	-0.19825
GNG13	-1.9345
F12	1.4575
C1orf41	-0.36975
CPXCR1	0.4545
GSK3A	0.032
SUPT6H	-0.642333333333333
PI16	-0.8115
ELL2	-0.205833333333333
C9orf167	-1.29466666666667
PVRL3	-1.9857
FLJ38596	0.152
ADAM20	0.31525
GPR89A	-0.575
GPR87	-2.885
ZNF30	-1.09875
SMR3B	-0.518666666666667
ZNF770	0.465
TRPC4AP	-0.609166666666667
DKFZP686E2158	0.522333333333333
C2orf28	-0.0731666666666666
FREM1	-1.55183333333333
LAMA4	0.403
ADPRHL2	-0.09525
EIF4G2	0.530166666666667
GUCA1A	-1.131
CTNNA2	0.08125
NUDT15	0.635833333333333
CEPT1	-0.391
ZNFX1	1.1175
CCDC92	0.735
TDRD1	1.288
KCNK5	-2.5655
ETNK1	0.132666666666667
LTA	1.12
TTPA	0.8425
B3GALNT2	0.58975
SC65	-0.8985
PEX5L	-1.554
EPS15L1	-0.144
MGEA5	-0.42925
HIST1H3A	-0.33025
ING1	-0.870125
BCAT1	-2.65175
ORC6L	-2.77090909090909
KLK11	-1.07616666666667
C19orf28	-1.1545
DNER	-4.469625
MED22	-0.637571428571429
ETV6	1.97075
CHAC2	0.1925
CD300E	0.646
CEBPB	-0.0839166666666667
ZNF398	-0.23175
LRCH3	-0.07
HMGA1	-1.37783333333333
CAPN7	-0.131833333333333
MGC5566	-2.5135
CCL3	3.10214285714286
NANOS1	1.634625
ZFYVE19	0.00200000000000002
APITD1	-1.73266666666667
PARD3	0.432375
IRAK4	0.489
SERPINI2	0.7855
CEP170L	-1.301
TTC9	2.576375
MYOM3	-1.499
MLPH	1.09725
LOC222699	-0.6485
NRG1	-1.7265
TBC1D9	0.809363636363636
TTK	-1.22816666666667
ZNF557	0.5968
DDX41	-0.115166666666667
FANK1	0.373
UBE2D2	0.191875
PSMB10	0.485375
MYH7B	-0.8395
GABARAPL2	-1.015875
MARVELD2	2.344
DGCR2	0.600333333333333
UNC45A	-0.409166666666667
C6orf72	0.4905
ZNF683	4.74375
GIT2	0.118125
CASK	-0.167166666666667
C14orf161	3.513
LRRC44	0.63275
TIFA	-0.62475
UTP11L	-0.471125
C6orf65	-2.59725
FDPS	-0.1975
DUSP9	-1.9397
SLC17A8	0.235166666666667
OR51G1	0.2368
NANS	0.95325
OLFML1	1.98275
ATP10B	-0.721
NPAS3	-0.69525
PRKCA	-2.3064
GGA2	0.0973125
LCE4A	0.2075
SPANXN3	0.2385
CCDC115	0.888875
SDCCAG3	-0.31775
GLIPR1L1	0.1995
TTC1	0.2985
C17orf76	0.15475
MAD2L2	-2.144
HIPK1	0.00630000000000002
LRRC3B	-0.5005
CLN3	0.514181818181818
C17orf47	0.4875
FMN2	-2.26085714285714
TUBB1	-2.3485
WAPAL	0.8335
C3orf21	-0.612125
SCN5A	-1.24733333333333
SMYD1	-0.262
BEX5	0.45375
ZNF192	0.82
SEC22A	0.0465
GRIA2	0.354461538461538
KIAA0825	-1.178
NUSAP1	-1.67572727272727
LANCL1	-1.043875
C15orf40	-0.4097
ZNF645	-0.119125
GPR61	0.20875
NLRP14	-0.4955
SNX21	-1.0607
C1QTNF8	-0.2055
C17orf46	0.253
IFNA8	0.331
SPRR1B	-2.186
FLRT1	0.1245
SNX17	0.264666666666667
ASB2	0.6
HBG1	-5.525
RPRML	-1.32075
JOSD2	0.2835
PLSCR3	-0.29475
SPOCD1	-0.808
RAB39	-0.0635
GHRH	-0.583666666666667
ITIH5L	0.163
C17orf37	-0.0565
SMCR8	0.18875
DPY19L2P3	-0.908
IL11RA	-0.585833333333333
GDF3	-3.22316666666667
RPS6KB1	-0.884666666666667
DNAJC19	0.2759
TOP1	-0.71375
CRCT1	1.7035
MPST	0.477
DPM2	0.5765
FAM38B	-1.42516666666667
SLC18A1	-2.19616666666667
FARP1	0.901833333333333
PAX7	0.0415
TUBD1	-0.49725
GNL3	-0.994875
BTG2	0.255466666666667
NDUFS6	-0.03925
C1orf79	-1.97225
ERAL1	-0.55475
ECHS1	1.09075
VPS4A	-0.327833333333333
CYP11A1	-0.49325
ABCC6	-0.0144285714285714
PBX4	-1.3015
MOSC1	-0.44975
NCF4	1.28275
HYMAI	0.254
NAGPA	-0.060125
OTOP2	0.31975
ACOT12	-1.09
MTHFD2L	-1.66842857142857
LOC441376	-1.6385
C19orf34	0.1825
RAB1B	0.32
ALDOAP2	-0.214
NTRK1	-0.894333333333333
ARTS-1	0.2057
SLC6A11	-1.441
NAP1L2	-1.7975
CNGB1	-0.3175
EPB41L4B	0.485666666666667
FAM134B	-0.636875
HS3ST3A1	-0.509
CPXM2	5.1035
SIRPB2	0.644
CHORDC1	-0.9765
TRIB3	-0.108
SLC2A5	1.736
C2orf49	-0.353333333333333
DDX5	-0.56275
OR5L1	0.049
ANAPC4	-0.614833333333333
ZSWIM1	0.002375
LOC93622	0.246125
KCNK3	-0.7469
RP11-35N6.1	-2.271875
ZFP161	0.0933333333333333
AQP9	3.461
SLC15A2	2.57233333333333
MREG	1.06983333333333
OR9I1	0.2915
PDLIM2	0.155
ADAM7	2.6135
GSTCD	0.2435
WDR21A	0.559
SLC12A8	2.48083333333333
TMEM174	-0.01175
IGSF3	0.617916666666667
LRRN1	-3.253
LOC402117	-0.4705
SRPK1	-0.577833333333333
LY6K	-2.43171428571429
NFIA	2.995
PTCD3	-0.0575
LEP	2.271
PCDH21	-1.5034
MAPKAPK2	0.620357142857143
NMNAT1	-0.552333333333333
LHFPL2	1.266875
C9orf43	0.61425
DIP2A	0.0301666666666667
ACTR8	-0.719375
CCDC34	-1.9945
PTPN22	0.257
ITGA3	-2.226
FAM129C	0.799
RABGGTA	0.765
UNC45B	0.657
KIAA1033	1.102
ZNF510	-0.066
CYP2D6	-0.915
SLC26A10	-2.4475
STX8	-0.5955
LUZP1	0.327875
WDR89	0.323166666666667
EIF4G3	-0.3656
C5AR1	0.7675
ZNF623	0.478
A2M	1.012
TGM7	0.09
GRPEL1	0.713333333333333
LMNB2	-0.2923
ROCK2	0.0395
SNX16	-0.444875
CCDC66	-0.52425
ANXA3	-1.06075
KIAA1609	-0.452875
EED	-0.759
RNF32	1.40833333333333
HES1	1.1241
CLC	0.667
ISL1	-0.705666666666667
KIAA0528	-0.069875
MANEA	0.398625
C1orf61	-1.6975
hCG_2001000	0.2635
RAPGEF6	0.5077
KIAA0020	0.5135
NEIL1	-0.15675
C16orf45	1.126125
RBM10	-0.358166666666667
C10orf125	-1.377
MRS2L	-0.04525
DNAH17	-1.591125
C19orf10	-0.604
C1orf160	-0.33175
SLFN12	0.32425
EXOC3	-0.208166666666667
HIST3H3	-0.64875
NCOR2	-0.7345
TNFRSF9	1.73325
MFSD8	0.221
ALX1	-3.92216666666667
NOL1	0.4415
PODN	3.1865
TIAL1	-0.39575
HIST1H1E	-0.567
NPY6R	0.13025
TM4SF4	-0.39325
CORO2A	1.27825
ETNK2	2.9605
APOE	1.7851
ANGPT4	-0.7475
HDGF2	-0.94825
G30	0.8875
ST8SIA4	0.519375
F2RL1	0.60625
FAM19A4	-3.27533333333333
CCAR1	-0.1765
B3GNT7	0.151
OPHN1	-0.8355
DSCR6	0.5085
C21orf13	0.4665
GAS2L1	0.951583333333333
RFX3	-0.487666666666667
COPS4	-0.14475
BCHE	-4.78733333333333
BCL2	0.072125
HBZ	-2.95416666666667
ARL13B	-0.182625
MAPBPIP	0.845375
MYO15B	-0.822125
SPZ1	0.406
KIAA1324	1.89111111111111
PLCL2	-0.08125
C4orf29	-0.7625
WDFY2	0.363625
ZNF284	-0.983
NAALADL1	0.0795
DUSP5	1.2375
PXDN	-0.14575
SLMO1	-0.8775
TNXB	0.3272
BIRC7	-0.59775
A4GALT	-0.121
TIMM22	0.159
FAM110C	1.339
TOMM34	-0.668
ABHD9	0.3685
ADAM32	0.366
CRHBP	0.584
AQP2	0.280125
LOC130355	0.97325
ZNF187	-0.332666666666667
ZNF816A	0.514
F7	0.6655
CNOT1	-0.45
SLC13A4	-1.73
ZBTB11	-0.07325
B3GALT5	-0.40475
EXOC2	0.164666666666667
IRS1	-1.3531
TMEM1	0.273666666666667
MRPL34	0.268166666666667
SAMM50	0.0165
CDC42EP3	-0.254875
HSF2	-1.5275
MFN2	0.54625
TSPAN7	-1.4885
NUCB1	0.461416666666667
RHOH	-0.33475
ARL16	-1.0875
TACR1	0.286
SFRS5	-0.808666666666667
SNX25	-0.688875
RHBDF1	0.457666666666667
PCDH18	1.07366666666667
HMG1L1	-0.53025
MYO5C	1.422875
MAPK10	0.804
LDHAL6A	0.282333333333333
NUDT12	0.516333333333333
NCAM1	0.00285714285714284
GLIS2	0.937
GGTL4	2.56425
DAPP1	1.7425
ATF7	1.549625
KIAA0748	-0.19825
NFIL3	-0.42875
TM6SF1	0.0385
SEZ6	0.1765
NANOS3	-0.605666666666667
DNAJA3	-0.0435
CLDN6	-2.622
CIITA	3.3447
EPHA4	-0.491583333333333
FANCC	0.4095
CMTM3	0.417125
PSG3	-0.396875
MRPL15	0.1575
C21orf59	-0.00625
PLCXD2	-0.38825
C2orf34	-0.158857142857143
UBE2L6	0.346375
MED14	0.3715
HP1BP3	-0.3885
C6orf208	-1.3755
TPBG	-0.0975
OSR2	-0.14175
XPC	-0.255333333333333
KLHL7	-1.75875
CCR3	-1.1858
AGTPBP1	-0.876166666666667
PCSK6	-1.0972
STAT5A	-1.0854
FAM18B	0.20375
LONRF2	-1.56883333333333
PTPN2	-0.240375
SF3A3	-0.5215
EFCBP2	-0.0525
HCFC1	-0.401666666666667
AHNAK	0.7341
ACTR5	-0.19825
KIF14	-1.94528571428571
TENC1	0.45725
HEATR5B	0.6285
YIPF2	0.493
MYEOV2	0.730666666666667
DUSP18	1.1595
KIAA1012	-0.30425
AHR	0.07
C17orf53	-1.24966666666667
PTPRH	-3.7855
ATP6V1C1	-0.9662
TAS2R3	0.3755
LOC440356	-2.72475
COQ10B	0.44925
PSMF1	0.105833333333333
SORBS2	0.994166666666667
NFE2L2	-0.04825
TMCO7	-0.3915
SH3PXD2A	-0.3273
SH2D2A	0.08425
SPINK5	-3.825
MRPS24	-0.325
OPA3	0.44325
TRAF7	0.239333333333333
C4orf35	-0.0123333333333333
MT1G	-1.676625
MGC39545	0.53925
HS1BP3	0.3059
OR2B2	0.7845
CHRM4	-0.3475
SFRP2	3.08
RIC3	-0.9735
ART1	-0.405
C6orf1	-0.125
DUS4L	-1.26675
C10orf104	0.25425
TNFAIP6	1.9775
RTEL1	-1.12775
CCT4	-0.4828
ZNF709	-0.71275
CHMP6	0.507166666666667
UPP2	-0.06375
CYP19A1	-2.4055
CD151	0.0505
NDUFA13	-0.0873333333333333
ARFRP1	-0.570833333333333
FAM26B	1.24325
CRYBA1	-1.9855
MRPL41	1.02716666666667
NPFFR2	-3.07657142857143
HRH2	0.4805
SCAMP3	-0.163333333333333
MTMR6	0.1595
MTG1	-0.170333333333333
UBTD1	0.59625
CRABP1	-2.825
FLJ33790	0.7668
KIAA1908	0.495
GPR158	-3.41525
PACSIN3	0.478333333333333
OMD	3.23266666666667
CATSPER1	-0.686
HOXB8	-1.79585714285714
FBXO46	1.5465
OAS1	2.10716666666667
SVIL	-0.2315
PHB2	0.5615
ADCY3	-0.616
NDRG2	0.114666666666667
ERMAP	-0.0103
APBA2	-1.37
IGSF9	0.8125
WNT6	-0.323857142857143
MYCBPAP	0.87125
ATP2B2	-0.678444444444445
CPVL	0.0319
TRAM2	-0.957416666666667
NOP5/NOP58	0.187
ZNRF4	0.21625
TLK1	-0.30925
MTMR12	1.18514285714286
ZNF384	-0.163
FAM9B	-2.71175
RPN1	0.8224
PMVK	0.43675
EIF3D	0.2762
SIX2	2.0585
HPS1	0.444214285714286
RNF7	0.53325
PSKH2	0.4915
KCTD13	0.377666666666667
CSMD3	-0.6174
FBF1	-1.5665
IL8	-5.12257142857143
SERPINB13	0.470363636363636
FBXL20	-0.494
BLR1	0.48525
SH2B1	-0.332833333333333
RFNG	-0.132375
RAB20	0.7165
RBM7	-0.599
POLR1A	0.4345
TMPRSS4	-2.74325
TAF9	-0.2755
TERF2	-0.288333333333333
TNFRSF1A	0.517666666666667
ACADVL	-0.903
GTF2H5	0.921
EDG8	-0.695833333333333
C9orf140	0.3765
UST6	0.724666666666667
ZBTB8OS	-0.9295
ZNF710	1.449
GPR174	-1.143
ATP6V0A2	-0.5315
KIAA0319L	0.244166666666667
XKRX	0.488
DOPEY2	2.5662
SDHD	0.109
SUMF1	1.86925
OSM	2.60975
OPN3	0.0215
DAGLB	0.414666666666667
PPFIBP1	0.4717
TRIM63	1.589
C10orf53	2.032
LYPD3	-0.662
BCL7A	0.772375
AGER	-1.52316666666667
TCF19	-0.721
SAT2	-0.688
PFTK1	0.2145
GABRE	-3.080125
C15orf38	0.6684
FIS1	0.311
KCNV2	-0.12425
CLPS	0.789666666666667
PPCDC	-0.462625
FOXN2	1.03966666666667
NT5E	-2.568
CD83	1.22425
IL18	1.3965
VPS16	0.2195
IGFBP2	-2.36516666666667
NOTCH2	0.212
SIGLEC1	3.881
CD93	5.8125
SULF2	-1.33475
CEP164	-0.052625
P53AIP1	0.248833333333333
TOR2A	0.364333333333333
ZNF136	-0.3475
MGP	1.5097
CCDC144A	0.29
TRPC1	-1.0125
SMS	-1.47116666666667
MAPK7	-0.2178
RRAGC	0.16475
PARD6A	-0.984166666666667
NUB1	0.722
SYNGR4	0.5305
OR11H12	-0.5155
WIF1	0.751875
GCH1	1.896
OR11H4	-1.488
SLC44A5	1.2715
GPRIN2	1.5998
LOC401431	-0.7355
CPA4	-1.4594
MELK	-0.874
IL15RA	0.79675
CUL3	-0.4695
HMBOX1	-0.04125
PODXL	-1.67275
CCT6B	1.62733333333333
COMTD1	1.72875
MUC20	-0.812166666666667
GPX2	-2.722375
ITK	0.261625
FBXL5	0.9845
C13orf27	-0.73175
DEFA5	1.7055
TRHDE	0.803
MTP18	0.257666666666667
UQCRQ	0.8654
ITGB2	2.10308333333333
CSRP2BP	-0.09375
TAS2R44	0.7235
PHPT1	0.082625
FAM44C	0.11925
ERH	0.69175
MPHOSPH1	-0.903666666666667
MORC1	0.00650000000000001
PARVB	-0.77625
LAMA1	-2.17725
PGBD3	0.596
GIMAP6	4.2795
AREG	-6.65566666666667
LIPT1	-0.286
MGC99813	-1.322
C1orf201	-0.798166666666667
GRIN2A	-0.736666666666667
MAN2C1	-1.02425
NSUN5	-0.23125
SF3B5	0.2035
MYC	-1.280125
NRXN1	-0.947833333333333
ZNF18	-0.164
SPDYA	-0.932166666666666
SLC37A1	1.612
DECR2	-0.127
ANKRD38	-0.642428571428572
SPTLC3	-2.58636363636364
SUPT16H	-0.38125
DTWD2	0.752
ULBP1	0.0415
ZADH1	0.0793333333333333
OIP5	-1.51
IL10RB	0.969333333333333
OTUB2	-0.759125
VWA3A	-0.102666666666667
SPIC	1.39
OR6C4	0.5025
PSCD4	1.967
DPY19L2P2	-0.113
TRAPPC6A	0.754166666666667
C21orf2	-0.127333333333333
CEMP1	0.5295
LIN7B	-0.2445
E2F7	-1.24083333333333
VCP	0.624133333333333
LAMA3	0.102083333333333
BGN	2.0455
GPR160	1.33016666666667
COCH	-4.38566666666667
GPR81	1.80016666666667
APOBEC3F	-0.39175
tcag7.1017	-0.441
C1orf32	0.8405
SCGB1D2	6.28525
FLJ43987	-0.8345
C6orf170	-0.96225
KLK9	0.3685
GPD1L	1.754875
VPS37B	1.9115
ATG3	-0.213833333333333
ADAMTS17	-0.8495
KLHDC2	-0.2955
NDUFV2	-0.18275
BLK	-1.078
MATN4	-1.1535
GPM6A	0.433125
GBP4	4.8085
TMEM162	0.411166666666667
PKP2	0.545
HRASLS	2.13077777777778
MMP1	-0.0135
SFXN3	-0.2643
FSD1	-2.25616666666667
ST6GALNAC3	-2.06316666666667
CA12	1.8653
NCOA6	-0.18825
C19orf58	0.1336
PPP4R1	0.0873333333333333
MAN1A2	0.937666666666667
IKBKAP	-1.3555
UPF1	0.145
KIAA1219	0.08825
WNT16	0.74875
SNW1	-0.458625
IL18RAP	3.8675
RPP30	-0.73125
CDC40	-0.329428571428571
SETD3	0.7395
SLAMF6	1.55875
ELK4	-0.695
TRIM47	-0.0923333333333333
ACOX3	1.54775
TRIM6	-1.10225
KIAA0372	0.253
TP53AP1	1.72275
SMURF2	-0.472
ADAD1	0.542
EBP	-0.1176
KRTAP13-2	0.74
FLJ36874	-0.675166666666667
TOR1A	0.493166666666667
P2RY4	0.8435
GPBP1	0.11925
TRPV1	-0.910875
ADAMTS12	0.1915
PES1	-0.0414
ATG4A	1.02716666666667
MAGEA10	-4.1605
WFS1	-0.40875
CC2D1B	-0.404
PABPN1	-0.090625
SLC25A30	-0.65575
SLCO1C1	0.189833333333333
SLC22A5	1.29425
KIF23	-1.45866666666667
SYN2	-1.35133333333333
ASPN	7.91133333333333
CENTG2	0.4415
QSOX2	-1.5624
FLJ10815	0.221666666666667
STK24	-0.7614375
SPEG	-0.6467
STK10	0.509666666666667
DACT2	-2.1035
AAAS	-0.221
SSX3	-1.220625
ABCD3	-1.1959
C4orf12	-0.55425
PARVG	1.832
FIG4	2.18175
C9orf46	0.99875
TMCO6	-0.369
IGHMBP2	-1.005
DUS2L	0.148166666666667
FAM3C	-0.4364375
TMEM16D	-2.061875
DCTN4	0.632
KCNH3	-0.2315
EIF2AK2	0.599
AP1S3	0.40825
CST4	1.6115
PAM	-0.67925
NUTF2	-0.26975
CITED2	-0.6348
SLC39A4	0.34775
C2orf52	-0.267
GRM3	-0.55925
C12orf49	0.66475
CCDC49	-0.639
GRAMD1B	-1.036375
FNDC4	-0.20225
SIAH2	-0.92125
GDPD4	0.793
C21orf87	0.137125
ATP5A1	-0.193666666666667
C16orf63	-0.01125
LOC388135	-0.9606
ATP5J2	-0.101
MMP3	-0.90575
EMID2	0.1025
CRHR1	0.25475
WDR70	-0.29225
C13orf31	2.6665
ZFAND1	0.342
CCL18	4.736
C3orf49	0.322
RINT1	-0.255
KIAA0408	-1.785
F13A1	4.9418
SLC10A1	0.641666666666667
OGN	1.75775
GIPC2	-1.3775
XPO6	0.0183333333333333
LCE1A	1.152
FMR1	0.221
LOC374920	-0.58875
DUSP3	0.44825
ANKMY1	0.805
C7orf50	-0.2405
BBS9	-0.107
UNC119B	-0.369285714285714
C9orf72	-0.418
MGC35440	-1.3875
ENTPD6	-0.171571428571429
PPP1R2P9	0.559666666666667
ERCC4	0.06925
FAHD2B	-0.8195
HMHA1	-0.338
HACL1	-0.98575
RAD23A	0.094
FAM83B	-1.1345
PPP5C	-0.606666666666667
RNASEH2C	-0.751375
C9orf153	-0.24975
SCAMP4	0.703
GHITM	0.9867
NDUFB7	0.238625
ADCYAP1	-1.31883333333333
SP110	2.20416666666667
MAP3K7IP2	0.19175
DHH	0.182
AGRN	0.229785714285714
WDR33	0.121166666666667
CEP290	0.7195
PRPS1L1	-1.43266666666667
KLRA1	0.521
GPR97	-0.402
CHD7	-0.986833333333334
TLR10	1.041
SLC30A8	-1.362
HIC1	1.34366666666667
IAPP	0.1755
RXFP4	0.3205
GP1BB	1.03875
SHQ1	-0.887
NKX2-3	-0.134166666666667
API5	0.06525
FTHP1	-0.201
MOV10L1	0.2405
TRIM6-TRIM34	2.59766666666667
ADHFE1	0.3
FAM117A	-1.565
DDI1	0.633166666666667
CDON	-1.21716666666667
TRIM73	0.1115
IGKC	5.2165
MMP14	-0.523333333333333
DYNC1LI1	-0.15925
C11orf66	-0.16025
TRBV3-1	-1.10433333333333
FASTKD5	0.3755
BIVM	-0.74725
LHX4	0.237333333333333
CXCL2	-2.4003
RAB2B	-0.453166666666667
IZUMO1	-1.01333333333333
MAP3K15	-1.619375
FAM19A2	0.0866666666666667
ZC3H8	-0.2205
ZMAT1	2.023375
SPINK5L3	-1.7535
SLC10A6	1.6175
APPL2	-0.29575
CARD10	-1.07816666666667
LOC402176	0.191625
EEF1D	0.5681
RAB6A	0.4731
C12orf5	0.688375
PAPOLG	-0.023
MSRB2	1.02175
BCR	0.929722222222222
PUS3	-0.20875
TIAM2	0.18375
ZNF317	0.227166666666667
CHD2	0.158714285714286
FZD5	-1.39536363636364
NUDT8	2.25775
ZNF763	-0.375
PRC1	-1.12133333333333
ABCB9	0.9205
SPATA3	-0.21825
TRAK2	0.215875
STAB1	3.34025
LRRTM2	-0.391
psiTPTE22	1.10775
DBI	2.21525
SERPINA11	-3.44225
NAT5	0.176
C20orf58	-2.46025
RPS6KA4	0.678
FLJ90650	0.339
TGFBRAP1	0.5935
CHRDL2	-0.456875
FAHD2A	-0.920666666666667
CNTN1	0.21325
BBS4	-1.1728
TMEM181	0.57075
MINPP1	-1.706
MPHOSPH6	1.84091666666667
HOXC10	1.7419
ITPKB	0.7275
CLPTM1L	0.381125
MEOX2	-1.0655
ATP6V0C	1.03775
PRPF8	-0.875166666666667
TMC5	2.863
FKBP3	0.29775
PLEKHB2	0.432
OR4D6	0.494
ZNF544	-0.8625
D2HGDH	0.544875
RPL18A	0.3386
HEL308	-0.254625
MPP6	-1.869
TCERG1	-1.3965
KRT16	-0.613666666666667
KLF17	-1.594
KLF5	-1.73875
CDR1	1.75125
VCX3A	-4.6335
FBLN2	1.401125
C14orf104	-0.547
HBE1	-4.5154
OR4S2	0.165
C1orf108	-0.432333333333333
ROBO4	3.87933333333333
CPEB4	0.240125
C11orf80	0.704
BCKDHA	0.922833333333333
MYOC	-0.069
GIF	0.696
CKMT1A	2.063
RPL3	0.6893
THBS1	2.393375
APOO	-0.34325
ARMCX1	-0.64575
HSZFP36	0.976
SNAPC5	-0.006
EIF4ENIF1	0.51775
ZNF433	-0.83575
TNFRSF21	-0.786625
TMPRSS7	0.7715
SPATA18	-0.0315
HPDL	2.1305
MKL2	0.6185
TBX3	-1.94046153846154
C21orf93	0.496833333333333
DAXX	0.00275
ELMO1	0.794
RGS13	2.59283333333333
TAF11	-0.97925
UNC13A	-1.5405
LOC653314	-0.0669
ORC3L	-0.546
IMAA	-1.7455
TARBP2	0.9165
CABIN1	0.5248
TRIOBP	0.4391875
HIST1H2AC	0.3855
RGS22	-3.96683333333333
NCOA1	2.41166666666667
IL25	0.893
SNCG	-0.544
GPR6	0.625
AMDHD1	-2.15716666666667
CHEK2	-0.773625
C6orf142	0.588
DRD4	0.666
C14orf68	-1.243
GDF11	-1.18325
SEMG2	0.034
CD247	0.6925
CDAN1	-0.53025
RBMX2	-0.228833333333333
TGS1	0.07225
OIT3	0.279
SYF2	-0.5945
MCM4	-0.77175
PKHD1L1	0.131125
CEP192	-0.940166666666667
IFT88	-0.39325
RPL9	0.683285714285714
RAB32	0.304375
DDX43	-3.39375
P2RX2	0.5555
OR5D18	1.6235
UBE1	0.0524166666666667
SLC24A1	0.53325
ARHGAP5	1.01475
CETP	-0.149
KIAA1731	-0.9595
SLC9A4	0.269
PTPN6	1.276
BAHD1	0.28725
GRIK3	0.001
CACNB2	-0.9288
PDE10A	3.8695
DGCR14	-0.27925
PCDHB9	-0.770333333333333
RHOQ	0.131666666666667
MAP3K4	0.36375
KTI12	-0.5505
RPL23AP13	-1.21225
GNG11	-0.63025
CLCN3	0.658166666666667
GPAM	-1.187375
VSTM2A	1.8525
SLAMF7	4.26133333333333
INTS2	-1.63925
PPP2CA	-0.1648
LRP12	-0.758466666666667
SEC14L2	1.98733333333333
DKFZP586H2123	2.349
MC3R	0.3045
CIRH1A	-1.38633333333333
HIST1H2AB	0.227166666666667
POLH	-0.1515
MGC16703	-2.46633333333333
SNAPC2	-0.31
FILIP1L	1.6125
RASGRP4	0.2945
LRRC1	0.8435
GAS1	-0.175
PRAC	-0.616
DGKA	-0.535
NT5C3	-0.44925
PEG3	-2.17566666666667
NADK	0.671
PRR17	-0.7475
LOC374569	-0.379
SGSH	1.31133333333333
NLRP8	-0.3815
GALT	-0.9645
MCF2	-0.679
ZNF263	0.1625
TACSTD1	1.49
TYR	-6.4331
ATP6AP2	0.08525
RNUXA	0.30075
ABHD10	-0.0529
GDPD2	-1.367
SLC35C1	0.92025
UBE2A	0.647875
HERC5	-0.0188333333333333
FAM112B	-4.215
FBXL16	1.891
DKFZP434A0131	-0.015
ELA3A	-3.0455
RBM41	-1.06275
HAO2	1.41125
RNH1	-0.10025
SHANK2	0.460166666666667
OSBP2	1.39975
DAK	-0.340333333333333
C3orf58	0.86475
TCL1B	-0.9015
KBTBD2	-0.64625
SUGT1L1	-0.162
UBE2E2	-0.0146666666666667
MYL9	2.439
CDC23	-0.3555
PBXIP1	0.3875
CXorf40B	0.1455
NBL1	0.7275
RTBDN	0.4325
