Hybridization REF	TCGA-A8-A08J-01A-11R-A00Z-07
WDR75	-1.18833333333333
TEX261	0.165666666666667
LY86	1.5525
LOC389072	-1.3975
FLJ13611	0.0315
MRGPRX2	0.366
SNRPA	-1.14125
OR2G2	0.2545
GPRASP2	0.97775
C7orf42	0.2114
C9orf163	-0.623
CYP11B2	-0.00700000000000001
FCRL3	0.7378
PRDX1	0.04625
FGB	-7.31766666666667
COX17	1.498
C16orf33	-0.00475
PIWIL1	-0.194833333333333
FOLR1	-2.63666666666667
KIAA0082	-0.4845
FREQ	-0.808833333333333
TMCC2	-0.581166666666667
TCF12	0.173666666666667
ZNF721	-0.047
FAM130A2	-0.12925
POU4F1	2.32425
SNRPF	-0.294875
SGIP1	2.9785
ZNF641	1.3225
EMG1	0.16625
PRRG4	0.462
HIRA	-3.27725
MYNN	0.346666666666667
AEBP2	-0.3455
TBXA2R	0.475666666666667
ISL2	-1.60833333333333
PCDHB11	0.4235
RNF144A	-0.12375
MARCH5	0.59225
DULLARD	-0.133
DCLRE1B	-0.334166666666667
ITGA8	1.144
TP73	-0.389625
PRKCD	3.2575
NDUFB4	0.70225
ATP13A4	1.999625
ANTXR2	-0.739166666666667
COL4A3	-0.536333333333333
MYO10	-1.5296
SLC6A18	0.6885
PEX1	0.385
TMEM74	-2.06966666666667
RBM19	1.27475
TAPBP	0.32745
RUNX1	-0.72175
MID1	-2.41583333333333
GPR64	-1.561
RASEF	3.41225
GABRG1	0.299
MYO16	-0.8675
DBF4	-1.5675
TSHZ2	2.07925
RIPK2	1.18575
PPTC7	0.0708333333333333
KIF4B	-0.46
LRRC31	0.311375
ZNF540	0.95275
EFNB3	0.142166666666667
LOH12CR1	0.034375
STON2	-0.102833333333333
GLP1R	0.55125
CSTF2T	-0.238875
IREB2	-0.693125
GRSF1	0.2315
PDCD7	-0.469833333333333
LRRC43	-0.1875
CNR1	1.28066666666667
IL1F7	0.091
C12orf64	-0.55525
FAM69B	-1.00075
NR2E1	-2.02766666666667
MS4A6A	3.1526
FTL	-0.1771
C7orf36	-0.12375
PCLO	2.0729
DYRK2	1.37091666666667
ARIH2	0.17275
SAMD7	0.6325
SCNN1D	-1.28475
SLC32A1	-1.80557142857143
C22orf25	0.1215
MRPS18A	-0.0603
GPR112	-0.3115
EARS2	-0.2635
ERN2	0.716
ATPBD3	0.297
PRH2	0.3225
CDKN2D	0.129
PGLYRP2	-0.7435
TRIM40	0.78325
SEC14L3	0.0143333333333333
SLC22A1	0.11725
BTN2A3	-0.0355
RASA4	0.3985
CCNL2	-1.19808333333333
MYBPC3	0.518
GJA4	3.29475
CDC42SE1	1.662375
TRPV2	-1.26575
MYPN	-4.4598
SIM1	0.4025
CDADC1	0.891166666666667
ZFHX4	1.09725
NIBP	2.25116666666667
ADAMTS19	-1.9155
ABTB2	-0.692
TSPYL2	-0.820125
EIF2S3	-1.2678
SOX30	-0.01475
AP2A1	0.345833333333333
DKFZP564O0523	-0.464333333333333
LOC285398	0.1745
CDH18	-5.164
CHL1	0.414875
GATS	-0.0798
TBC1D2B	0.0413333333333333
OR1J1	-1.0145
GSN	0.910666666666667
DPCR1	0.4315
GARNL4	0.561166666666667
SMARCA5	-0.424
PLEKHG3	1.1305
ZBTB45	0.8595
FRMD6	-0.0383333333333333
PLS1	-0.7
DGKZ	0.0398333333333334
EFNA1	0.7443
WDR85	-1.17425
ANK2	1.91825
PAGE4	-0.541833333333333
SENP6	0.3595
AKR7A2	0.303333333333333
FKBP10	-2.3915
VEGFC	-1.37516666666667
LARP1	-0.051875
SRBD1	-0.3625
ITGB6	5.6815
SLC1A2	-0.0072857142857143
INVS	-0.389833333333333
MPO	0.25125
MOBKL3	0.1513
CUTL2	-1.792875
KLK2	-0.131666666666667
VIM	-0.939
REG1B	-0.141333333333333
PCDHGC4	0.8945
C3orf34	-0.960333333333333
SUMO3	-0.788333333333333
CST9L	-1.045
MLL4	-0.36375
SPR	2.1025
SAMD9L	1.3805
ABCE1	-0.498
SUPT3H	-2.1225
ACTBL1	0.482
ADAMTS4	1.1175
SLIT3	3.3475
RHEBL1	-0.75675
NPM2	-2.0075
MAN1C1	0.45425
KIAA1856	0.798083333333333
HSPA6	1.02825
LOC388152	-0.1465
C10orf140	0.18425
ZDHHC12	0.936
LIN7A	-0.262
PHC2	-0.132416666666667
SPHK1	0.0545
TRIM26	0.725875
FAM83E	-0.3515
C18orf24	-1.102
ZNF578	0.272166666666667
ORAI1	0.2135
RUVBL1	-0.810416666666667
C7orf20	0.068
APAF1	-0.9685
SLC36A4	-1.66866666666667
MYH11	3.10483333333333
NEK1	0.2306
MPP2	-0.37825
C12orf24	-2.89625
TNK2	0.9211875
ZNF289	-0.54875
MATN3	-1.46214285714286
IFNGR2	0.428833333333333
ITPR1	0.417625
EBF3	1.8529
TBC1D20	0.3046
OR10P1	0.4505
DDAH2	0.975
SHPRH	-0.805
STX7	-0.224
LOC554248	-2.47425
BCAR1	0.2685
ATXN3	-0.39275
TRIM27	-0.1295
CDC42EP2	-0.649
CHP	0.187142857142857
SOX17	1.856
ZNF259	-0.963833333333333
CHCHD1	0.44275
ZDHHC19	0.33
GBP2	1.9155
GARNL3	-0.48475
MRC2	0.65975
C1orf52	-1.0075
AOF2	-1.51983333333333
LRPPRC	0.2033
ACVR1C	-0.679666666666667
TM4SF18	3.52483333333333
TMEM169	0.168166666666667
PPP1R16A	0.9945
EBF1	0.4345
RRS1	0.5175
SNX2	0.30725
OR2T2	0.5615
RBX1	-0.23925
ANKRD54	0.432666666666667
TSNAX	0.200166666666667
TMEM83	-1.80775
ZBTB7A	1.1685
ATM	-1.97225
LOC338328	2.08816666666667
TIE1	1.496
HIST1H3G	1.03433333333333
PASD1	-4.39616666666667
TINAG	0.47975
PCDHAC2	-0.6435
LRRC15	1.5645
WBSCR17	-1.28125
TFF2	-0.246
PARP2	-0.54375
NDFIP2	0.497
PCDHGB2	-0.2485
WDR60	-0.03025
MAP7D2	-1.8582
USP45	-1.7315
GSDML	1.67
TNS1	0.0106
PLCD4	1.91625
IQCD	0.932666666666667
SMPX	-3.353
CD9	1.32033333333333
SRGN	1.07625
CASP7	1.116375
INOC1	0.117666666666667
DKFZp451M2119	-1.586375
VMAC	1.3065
USP53	0.6287
CAMK1G	-0.364
TMEM106A	0.553333333333333
CDC20	-2.1537
ACSL5	-1.30716666666667
CBWD5	-1.951125
C1orf87	-2.07666666666667
KIAA1274	0.2795
PRUNE2	-1.81542857142857
LYPLA2	0.141333333333333
DOK6	-1.84016666666667
GPR149	-0.1595
FAM30A	2.8345
TMEM129	0.367
SLC35B3	0.47075
ACPP	0.9075
LOC200261	-0.823
SLC4A7	1.0072
CCDC40	1.52925
GART	-2.0995
THOP1	-1.54125
SCARB1	-0.70125
CACNA1F	0.56625
TRIAP1	0.31
SYT14L	0.3305
SFRS8	0.0163333333333333
PBOV1	0.05525
GOLSYN	-0.35575
GJB7	-1.5715
CAMK2N1	1.78358333333333
GREM1	3.00866666666667
FLJ20433	0.99125
QPCT	-2.398125
PRKAG2	0.698666666666667
H2AFX	-0.739375
C6orf154	1.9585
PLOD3	-1.031
ZBTB39	-0.068
WASF3	1.69208333333333
DRG1	-0.54675
PRR4	-0.0375
SPCS1	0.677
KDELR3	-0.4205
SRP19	0.138
GABRA6	0.893
MFSD1	1.04725
MMEL1	2.3085
PDXDC2	-0.312
BUB1	-2.61833333333333
RNF138	-1.7345
MYLPF	-0.383666666666667
AIF1	0.891
DYNLRB1	1.0545
HCN3	-0.629
HIST1H2AI	1.428
MAP4K5	-0.129916666666667
LASP1	0.497
LOC130951	0.034
PLAA	0.500125
KRT6A	-0.347
C6orf117	-3.32
ARHGAP23	0.671
PTF1A	0.0025
GPHA2	-0.6075
LCE3B	0.56325
MCL1	0.388357142857143
EHBP1	-0.881
PRNP	-1.0245625
ZSCAN1	0.50825
C1orf113	-0.641166666666667
FOXA3	-3.17
NEB	1.393
ASGR1	-4.93433333333333
CTGF	1.06366666666667
RAB17	0.487166666666667
MST101	-0.22575
JARID1B	2.1083
USP37	-0.1522
PTBP1	-0.753333333333333
PTPN7	-0.931666666666667
CDC7	-2.51733333333333
SNX7	0.5025
ZNF335	0.48525
CPT2	0.6485
HEATR1	-1.396875
HSPC152	0.241625
C5orf40	0.29475
PSME1	1.53733333333333
STAG3	-1.58875
TMEM154	1.78866666666667
KLHL32	-0.158333333333333
TSGA10IP	-1.061
SUV420H2	-0.0873333333333333
SF1	-0.7662
2'-PDE	0.83825
PNLIPRP2	-1.6945
TRSPAP1	-0.0694166666666667
NUP210	-0.666333333333333
ANP32C	-2.55066666666667
RAB11B	0.0386666666666667
ASB15	0.363
ITGB3BP	-1.594
UBASH3A	-1.36125
YWHAB	1.04075
TPRX1	0.052
LY6G5C	0.02175
SLC7A2	0.166875
CLK1	-0.2414
HSD3B7	0.172333333333333
VDR	2.78975
C16orf74	-0.098
ACE	0.83225
PSMA2	-0.388166666666667
CCDC131	-0.069375
ZNF213	0.496333333333333
EML2	-0.3735
ALS2CR13	-1.00733333333333
GLYATL1	0.94725
DSPP	0.00599999999999999
DHFRL1	-0.078875
C10orf30	-2.341
SH3RF2	-1.598
LOC197322	0.322666666666667
DLL3	-0.752625
TIGD7	-1.10125
GFRA3	0.3985
CPA1	0.0458333333333333
RTN4	-0.104166666666667
PPT2	-1.563
FASLG	2.01941666666667
FOXP4	1.018125
RPL26	-0.7111
GNL3L	-1.72633333333333
FMR1NB	-0.3628
CD163	7.27875
SGPP2	2.3325
GIMAP2	1.78775
CD37	1.16883333333333
DPT	3.527
NBLA00301	2.0355
RGS5	0.952
C9orf4	-0.3745
ACTL8	-3.271
PRKAR2B	0.892
OPLAH	0.485166666666667
C20orf134	3.03375
SPACA5	0.37225
TBL1X	0.320333333333333
TSPYL3	0.3415
CHCHD3	-0.60325
CRKRS	0.858833333333333
GPR65	5.163
DFFA	-0.608375
FUT1	1.35225
C6orf204	-1.20666666666667
TMEM51	-0.10225
ZNF580	-0.0075
CMTM2	0.29575
C20orf200	-0.025
EZH1	-0.258833333333333
FDX1L	-0.161
MRPL32	-0.34075
PCAF	0.5047
ALOX15B	2.48616666666667
CD59	0.702708333333333
CDK9	0.083375
ERP29	1.08683333333333
TTR	-5.98825
BCMO1	0.8075
DDIT4	-0.7752
PTGDS	0.43825
C3orf63	0.253
BST2	2.19425
CYP1A2	-0.6455
C5orf25	-0.97575
STX1A	1.19117647058824
OR2A12	0.1185
SH3BP5L	0.0745
SERINC5	0.818625
USP6	1.1687
MRPL3	-0.340833333333333
POMP	1.726
INPP4B	0.294125
GMPPB	0.91175
EAPP	0.56375
AHSA1	-0.1045
ABCA11	-0.7285
SLC5A6	-0.434833333333333
HIVEP2	0.815
SUMO2	-0.25775
KIAA1822L	4.05516666666667
C11orf67	0.35525
TXK	-0.588625
PHCA	0.71975
ICAM4	-2.37266666666667
FPGS	0.0545
SNRPA1	-1.14425
KCNJ4	-1.094
KIF6	-0.4292
HIST1H2BG	0.812
SLC5A5	0.035
ZNF354B	-0.7455
IL12RB2	0.98875
C11orf76	0.451833333333333
GAL3ST2	0.5525
AIFM2	-0.42475
SYNC1	-0.707625
UBL3	1.441625
PIK3CG	-0.640166666666667
NLN	-0.769
BCORL1	0.79725
CD5L	0.18375
ZNF238	-1.788
KIAA1394	-1.04825
C16orf55	-0.4741
CYP3A7	1.3825
KRTAP3-1	-1.964
TFDP1	-0.701666666666667
MND1	-1.43775
NODAL	-0.270166666666667
GTPBP4	-0.3275
TUBGCP2	0.97175
SLITRK5	-1.23625
CIC	0.683
CD79A	1.33133333333333
SAMD14	1.92566666666667
TNPO3	-0.7815
OR10G3	0.898
OR10G8	0.459
CCDC111	-0.2975
HOXC9	1.04475
DCUN1D1	0.0729166666666667
CYB5R1	3.49375
TSR2	1.198
DAB2IP	-0.1421
SLC6A5	0.282
RAB3D	1.876
DCUN1D4	-0.0698333333333333
ERBB3	1.79733333333333
SDC1	2.60083333333333
ATP6V1H	1.521
SYK	1.852
ST20	-1.809
C13orf30	0.247
WDR40A	-0.263166666666667
ADMR	0.558
LOC388335	0.96
ACSM1	2.7495
TDG	0.534333333333333
FLJ11235	0.52625
MRPS5	-0.8035
AGPAT2	-0.0271666666666667
SLC12A1	0.606125
CYP27A1	-1.2935
THAP7	-0.8035
XPO1	-0.540583333333333
ALMS1L	-0.000499999999999996
C1orf2	-0.439
ZNF777	-0.210166666666667
CAMK2A	-0.436
SMC1B	-0.562375
IHPK2	0.1364
LEMD1	-3.94075
NKD2	-0.3126
CLU	1.40385714285714
ARMETL1	-1.113
PABPC4	-1.595
CXCL12	2.8715
TFAP2C	1.1567
TTTY8	-0.1275
ABCB10	-0.7245
ENDOD1	0.11
IDI1	0.2495
KCTD6	2.324
CCDC105	0.8725
ULBP2	-0.829
ZDHHC5	0.97075
WNT8A	-0.0805
COMMD10	0.1405
KLHL12	1.92125
GPR50	0.285
NR5A2	0.109125
OXGR1	1.92016666666667
EHD3	0.56025
CAPRIN2	-0.606375
KLRC3	-3.86175
SF3B1	0.0613571428571428
IPO7	-0.21775
ALDH1A1	-1.09983333333333
ANKRD5	0.928625
TSNARE1	1.272
DDEFL1	0.7625
RNASEL	1.31083333333333
DNAH9	-1.5675
HELLS	-1.661
TNS4	0.9165
NAV1	0.3495
KIAA1409	3.01525
C20orf26	4.76616666666667
TUBG1	-1.036
IRX2	-1.3875
CNGA4	-0.235
MGC50559	0.699333333333333
OR4K17	0.396833333333333
TM2D2	0.34875
FAM32A	-0.439
TXNDC14	-0.0135
CCBL1	-1.4275
ANK1	-1.6917
PRSS23	-1.341875
PPM1L	0.621
SPATA20	1.135
APCS	0.42975
C14orf122	0.550166666666667
PSMB5	0.227125
C6orf10	0.1569
SETDB2	0.758666666666667
SPNS3	2.74925
SGMS2	0.1015
MXD3	-0.249333333333333
MON2	-0.0449
CARTPT	0.442
HNF4A	-1.33966666666667
RABEP1	1.4644
TNFRSF10B	-1.941
USH1G	0.641
PPAP2B	-1.83833333333333
TMEM16K	0.3335
CTDSP1	0.368
CDK5R1	0.547
GABRR1	-0.1645
OPN1LW	0.1905
FAM98C	1.156125
DBN1	-0.322875
ACAD10	0.753416666666667
QTRTD1	-0.753
WNK3	-1.73966666666667
RPS19	-0.680375
C1QB	4.026625
OTUD5	0.217125
SLC41A2	0.7395
TMEM22	-1.758
KHSRP	-0.7475
TNFRSF11A	0.0865
FBL	-1.53216666666667
IBTK	0.101666666666667
OXER1	-0.1625
CBLN4	0.379
GPR172B	1.69883333333333
CFTR	0.45375
VSX1	0.7615
CAMK1D	0.52875
LOXL3	-1.68375
RTP4	3.3865
SLFNL1	-0.58325
KIAA0828	0.083
PAR5	0.2445
LOC723972	-2.62475
GDI2	0.3815
CEBPA	1.1623
MLF2	0.2375
AFMID	-1.6415
ALOX12B	0.022
BPHL	0.261875
COX5B	0.11125
S100A10	1.0737
THOC6	-0.56875
NHN1	0.833
RRP12	-0.282166666666667
ARID3B	-1.601
CD3G	-2.1555
KIAA0133	-0.9255
NAT11	-0.845666666666667
PPAT	-1.7285
SIRT3	0.00990000000000001
TCERG1L	-1.88625
NIPA1	0.0203
DPP8	-0.2782
IL7R	-0.223
ZFP64	0.214916666666667
DMAP1	-0.7411
TRMT12	1.27175
TLR4	2.0378
WFIKKN2	-0.48025
RAB12	-1.821
DDX51	0.251333333333333
KIAA1086	-2.28075
ZNF295	-0.467166666666667
ACVR2B	-0.326142857142857
LOC494150	0.892625
ZNF517	-0.493
DNASE1L2	-1.033
SUFU	0.306583333333333
LOC283677	0.088
LMO3	2.66966666666667
PPP2R5D	-0.888
ZNF587	0.1189
HIST4H4	-0.02525
CYP2C8	-0.271333333333333
C1orf80	-0.656666666666667
DOCK5	-1.05683333333333
C9orf24	-0.274
OR5AR1	0.537
C11orf24	-0.0545
UNQ1940	-0.31125
CAP2	-1.0125
TIMM44	-0.94425
DSEL	-1.9649
ROM1	-0.2065
FBXO4	-0.575875
MYLC2PL	-1.864
MLH3	0.5704
NOX1	0.858
DPEP2	2.24225
DNAJB5	0.09175
RLTPR	0.7175
MBIP	-0.6685
COPB1	-0.188166666666667
SFTPA1B	0.038
C10orf4	-0.0245
PRELID1	0.2505
NOLA1	-0.6475
C19orf24	0.2035
TLR9	-1.398
HLA-DMA	3.04991666666667
HCRP1	-0.7055
GPR137	0.4835
ITGA11	1.3115
PHF13	0.237666666666667
MARK4	0.120333333333333
METTL4	-1.117
MBD3	-0.5066
LOC134145	-0.252125
FGF3	-0.133666666666667
SLC35A3	0.656875
CLEC16A	-0.3535
AMOTL1	-1.09916666666667
FLJ31438	-0.3975
PAICS	-1.486875
TOMM40L	0.494833333333333
MMD	-0.6995
KLK10	-1.6735
NIT2	0.197666666666667
SERPINB10	0.63375
KLF15	-1.2107
CCDC5	-1.60675
WSB2	0.7615
ME3	-0.0365
CACYBP	0.4985
TCTN2	0.4125
JAK1	0.38225
C2orf25	0.18
GPD2	2.209
FBXL11	0.932
CDV3	-0.6175
GALNT11	-0.11925
NDUFA12L	-1.1974
FLOT1	0.454071428571429
TOR1AIP2	-0.189
MMP25	0.2385
C1orf164	-0.8222
CHST5	0.0865
LYRM4	-0.56765
GPER	-3.143
HIPK2	0.135416666666667
DAP	-0.1215
ZMIZ1	0.899166666666667
DDX58	2.43175
DCC1	-1.547
AKT1	0.026625
ENPP6	1.0715
ERVWE1	-0.801333333333333
CDC34	-0.125
RNF125	-3.40725
CASC1	1.36975
SHROOM2	0.833
RRM2B	1.209
COL6A3	1.9835
TMEFF1	-1.5705
PLEKHA4	-0.4167
LYSMD1	0.512666666666667
SEPT1	-0.869666666666667
AOF1	-0.1695
GNPAT	-0.279
WDR18	-0.933
HSD17B12	-0.548833333333333
HIST1H2BM	1.0545
INDOL1	-1.1786
SUDS3	0.74375
C1orf192	0.0115
CYP2B6	-0.606
TBC1D2	1.7455
SLC25A12	-0.65275
ERCC6L	-1.55666666666667
MGC10814	-0.991
POLR2C	-1.18
ZNF77	-0.900333333333333
EIF3K	-0.1412
HPX	2.9075
ANKRD27	0.025375
MALAT1	-0.0275625
PLB1	0.720333333333333
HRNBP3	-0.472625
CPSF4	-0.52725
OR52N2	0.5675
PIP5KL1	0.2065
GH1	0.739
HPS5	-0.67975
SLFN5	1.301
POP5	0.014
OVOS2	-4.43133333333333
C20orf108	0.450125
MARS	-0.32
CLRN3	0.960166666666667
ARSE	-0.586
PPIE	-0.469166666666667
PHACS	0.0318333333333333
GP5	-1.469
IL8RB	1.44616666666667
FCRLA	-1.0105
ARRDC1	1.2034
KRTAP9-4	0.363
ZNF613	1.215
OR11A1	0.4755
TMEM132B	-2.53185714285714
PGLS	0.261
BSND	-2.8595
KCNK18	0.518
FOXD4	0.204
SV2C	0.1615
LCN2	-1.7175
ZNF490	0.4127
C3orf15	0.4701
CACNA2D4	-0.467833333333333
CBX5	-0.35275
MAGEB4	0.2905
BOLA1	0.26725
PPP2R5E	0.0275
COL5A1	1.64566666666667
ASB7	-0.3095
SFT2D1	-0.82025
DERL1	1.4511
RABL2A	0.0255
MOAP1	0.043
KIAA1545	0.8695
F3	-0.88425
PLEKHM2	-0.7565
CCDC89	0.508166666666667
EFCAB1	0.593375
TMEM48	-1.2735
SEPHS2	1.35325
PYGM	-0.6765
PRICKLE1	1.6085
WNT5B	0.6665
TAS2R38	0.693
IMP5	-0.025
KHDRBS1	-0.0722
LARS2	-0.488333333333333
C3orf28	-0.64575
FTCD	-3.22
C10orf68	0.417333333333333
DGAT2L3	-0.14525
PSEN1	0.392916666666667
MGC33657	0.126
PLA2G4B	0.252
CDKN2A	-1.32766666666667
DLX1	-0.71625
TSHB	0.8
C18orf37	-0.603
MEX3C	-0.197625
MAMDC2	0.12575
PDIA4	-0.542083333333333
ATP5E	1.38925
CASP2	-0.131785714285714
SERBP1	-1.06276923076923
ZNF341	0.142833333333333
TESC	-2.13525
TMEM31	-0.13275
OR51I2	0.513
YTHDC1	0.564642857142857
JUN	1.089
AGMAT	-3.76366666666667
PCNXL2	-0.5785
ATAD5	-2.441625
STK38	-0.6535
AZI1	-0.431875
RBP1	1.5325
C4orf26	1.25125
KIAA1026	-0.337375
TMEM101	0.04225
HSFX1	-0.0395
TREX1	1.07525
C18orf10	-0.4686
TRIM15	-3.17025
CA6	-0.0465
CEP57	-1.532375
AR	3.47383333333333
SESN2	-0.0871666666666667
KIF3C	-0.544375
EPB41L5	0.400625
ARHGEF10	-2.3405
POLR3D	-1.01725
INDO	-0.8085
GABRA3	-0.292
SCG5	-0.9368
E2F3	-1.3592
TIGD5	1.09225
FGD6	1.89408333333333
KLHL3	0.379125
SCGB3A2	-1.2495
URP2	0.385166666666667
ATP6V1B1	0.055
CALML6	-0.371
LOC100049076	2.0005
TMF1	0.78425
LOC388503	-0.387666666666667
CDH5	2.877875
RPS6KC1	-0.0335
DAAM1	1.1422
TNFRSF10D	-1.3905
GSTT1	1.4691
INPP5A	0.2205
TRAF3IP1	1.177
SMARCE1	-0.435538461538462
VRK1	-1.51875
TTC16	0.4715
AARS	-0.130333333333333
ARHGAP27	-0.00133333333333334
ZAK	0.799785714285714
ACSM2B	-2.45975
TRAP1	-0.968833333333333
MRPL53	0.978625
RNF44	-0.2785
NPTXR	-0.06175
DPYSL3	1.095
APP	0.3738
GLS2	0.491833333333333
MNX1	0.7515
CMTM7	-1.00775
OR10A7	-0.141
NYD-SP21	3.41166666666667
ORC5L	-0.22025
SLC16A10	-1.512125
TMEM178	-1.1815
LOC441601	-4.80225
PTGIS	-1.01025
KBTBD7	0.52375
C19orf41	-0.185
CEACAM3	3.59175
KRT23	-2.75475
SERHL	-1.35
PNKD	-0.2430625
UBC	1.0585
ATRN	-0.622375
HAPLN1	0.225
RANGAP1	-0.613
C10orf26	1.39983333333333
KCNA7	-0.4965
SRY	0.127
LOC376693	-1.46625
HIST1H2BF	1.16275
CDCA8	-1.9245
MLC1	-2.5805
TNIP3	-0.0917499999999999
OR4D1	0.677
IFT52	-0.312833333333333
GOLT1A	1.3795
UTP20	-0.0095
RP3-402G11.5	-0.227
PRSS33	-1.27775
PMPCA	-0.2395
APOB48R	2.30216666666667
GLTP	0.85175
MPL	0.01925
C9orf78	-0.42375
ADAM12	1.46625
CSPG4	-1.073
LOC144305	1.782
KRTAP4-10	0.6319
PAK1	-0.2555
ADCY7	0.0448
TAS2R43	-0.4755
FRAS1	-2.75728571428571
PPP1R14A	0.0166666666666666
OR2B6	-0.26775
ATP13A1	0.0723333333333333
SIDT1	1.97575
C1RL	0.7165
PRKRA	-0.3915
TLN1	0.082
RP11-50D16.3	0.305916666666667
MITF	-0.933666666666667
GYS1	-0.093
LYG1	-1.18716666666667
NSMCE4A	-0.5164
DNAI1	0.92925
HOXD11	-1.2515
FNBP1L	1.6136
DHX35	-0.265
LCE3E	0.515428571428571
SLC33A1	0.34125
DCLK3	-0.498666666666667
TRIM33	-0.678833333333333
TMCC3	2.37766666666667
FBXO42	-0.0946666666666667
C1orf27	0.2313
C17orf50	0.392
RNF14	0.784
SLC4A8	-0.693
RAB3IP	0.944
COX6C	2.12321428571429
PCSK1	-0.5545
SLC13A1	0.36725
ARF6	0.6545
KIAA1009	-0.2205
HOXA13	-3.11825
HMGN1	-0.80075
CXADR	-3.63541666666667
MGC14436	-0.0435
UTF1	0.9185
TSC22D1	1.1184
BZRAP1	1.26566666666667
PUF60	1.3005
SHC1	-0.117375
HOOK3	0.269
LIMS2	0.934666666666667
BAHCC1	-1.01966666666667
CLCC1	0.106833333333333
ENTPD3	2.295
SMO	-1.82475
PIK3R5	0.52925
CDC14A	-0.174583333333333
KRT1	0.56575
ENOX2	0.1375
FLJ22655	-1.859
FPRL1	0.7845
INTS6	0.5535
ZCCHC5	0.7095
SMC3	-0.78275
C6orf123	0.888833333333333
FLJ20160	1.859
LOC653391	2.0395
GSS	-0.16775
NT5M	-0.66525
SIX5	-0.92175
TAF5	-0.79
KCNA1	0.403666666666667
ANLN	-2.49033333333333
MGC45491	-1.5795
SSTR2	1.712
LYPD4	1.1735
TH1L	0.26475
CHRNA5	-1.113
PNMA6A	-0.9585
FLJ16369	-0.0695
DLX2	-1.5985
C6orf108	-0.9535
ALDH3A2	-0.52
CLEC1B	0.755666666666667
LEPREL2	-0.59325
FOXJ1	0.9029
OR1D4	0.7505
PPIL4	-1.076
MTRR	-0.88625
SLC27A3	0.976
HTR7	-0.163333333333333
MIB2	-0.386125
BHMT	-1.632
A2ML1	0.9845
MSMB	-0.649
KIAA1383	0.634875
TRUB2	0.49225
PF4	0.384666666666667
IL1F5	0.0955
LRRC37B2	0.518
IPO4	-0.2645
FIGF	2.25425
QDPR	-0.137
ZNF598	-0.974
BOP1	-0.018
MAPK12	-1.91666666666667
POLR1E	-1.969
CEECAM1	0.464166666666667
INSRR	0.144666666666667
SIPA1	0.59975
ULK4	-0.250833333333333
BTN3A1	-0.1346
FABP5	-0.8691
KBTBD3	1.04083333333333
SORT1	0.696916666666667
YWHAQ	-0.1963125
LRIT1	-0.00549999999999998
KIAA1704	-0.533
MEIS2	-1.8044
ENOSF1	0.257666666666667
PCDH7	0.255142857142857
FZD9	-2.31816666666667
RPLP1	0.169666666666667
ZNF75A	-0.41
P4HA3	3.646875
NKX6-1	0.9645
CTA-216E10.6	-1.034
IFT140	0.35275
DENND1A	0.0353333333333333
ALCAM	0.3228
ABHD2	-0.0614545454545454
QPRT	-0.676333333333333
TRAM1	0.6845
ATP1B4	0.81825
NUP37	-0.799
SAA3P	-0.603
SLC22A6	0.194
KIAA0265	0.343625
ZNF41	-0.01025
ADAM19	0.6426
ERAF	-0.52925
DEFB119	0.339833333333333
DNMT3B	-1.9105
SNF1LK2	-0.078
MGC24039	-1.8095
TAS2R48	-1.11483333333333
PNLDC1	0.4965
ADAMTS16	1.243875
TMEM92	3.39266666666667
CCT8	-0.707833333333333
POGZ	0.231333333333333
N-PAC	0.4885
GUCA1B	-0.3455
ZZEF1	0.522833333333333
OR2C3	0.49675
ZNF334	1.78566666666667
RANBP6	0.11
LDHB	-3.17875
BAMBI	0.61525
RAB5B	1.7035
FOXB1	0.9365
MRPS12	-0.026
MRGPRF	0.326375
CRIPT	-0.007
CYP2D7P1	-0.313
RYR1	0.484625
NDUFA2	0.727375
TRIP12	-0.04375
KCNE3	3.28933333333333
MOBKL2B	-1.9654
MIOX	0.3855
ACOT7	-0.430375
FGF6	0.453
RASSF5	0.1967
ATAD3B	-1.57433333333333
IKZF3	0.554
H3F3B	0.470785714285714
C6orf91	0.455
SEC11C	0.619
TMEM14C	-0.30325
KIAA1632	-0.322625
SLC38A4	-0.16325
FGFR3	-2.8625
HES7	0.92975
HINT3	0.1425
ARIH1	-0.1625
FLJ35880	-1.74833333333333
C1orf129	0.158
POU6F1	-0.88525
RPL32	-0.78775
BBS1	1.033
RGPD5	-0.649
SULT1C2	-1.288
KDELC1	-1.158
PIP5K3	-0.936666666666667
CHI3L1	-0.1329
CSDA	-1.61083333333333
VTCN1	-2.753
WDR62	-1.14475
TMEM170	-0.6555
KIF2A	-0.9785
C6orf182	-1.38066666666667
ARL6IP6	-2.078
ZCCHC9	-0.7765
RARB	0.0483333333333333
ZNF320	0.573875
DHX15	-0.00399999999999993
PICALM	-0.251333333333333
CNOT6	0.291583333333333
HIST1H1A	0.51925
ZNF702	0.465333333333333
OR1E2	0.738
HLF	-1.1324
LOC442582	-1.8255
KIAA0494	0.75025
TCF4	0.9904
APOBEC3B	-0.90725
FAM54B	-0.40825
MYH2	-3.25125
FXN	-1.1485
C12orf59	0.888
PAEP	-0.49375
SPG11	0.2465
VN1R4	-0.05225
KCNJ13	-0.7475
NOC3L	-1.11925
C5orf36	-0.2815
CPAMD8	-0.7915
MLN	-0.714222222222222
