Hybridization REF	TCGA-A8-A09B-01A-11R-A00Z-07
MLL4	-0.221
SPR	1.33583333333333
SAMD9L	-0.232
ABCE1	-0.5765
SUPT3H	-0.9775
ACTBL1	1.48025
ADAMTS4	1.51483333333333
SLIT3	2.933
RHEBL1	-1.3495
NPM2	-1.7765
MAN1C1	0.908375
KIAA1856	0.703583333333333
HSPA6	1.792
LOC388152	-0.006
C10orf140	-1.46575
ZDHHC12	-0.634
LIN7A	-1.0623
PHC2	-0.188916666666667
SPHK1	-0.49875
TRIM26	0.43725
FAM83E	-0.8405
C18orf24	-1.7185
ZNF578	-0.167333333333333
ORAI1	-0.30275
RUVBL1	-0.208833333333333
C7orf20	-0.500666666666667
APAF1	-1.5515
SLC36A4	-1.943
MYH11	4.06316666666667
NEK1	0.828
MPP2	0.13925
C12orf24	-2.8845
TNK2	0.668125
ZNF289	-0.71625
MATN3	0.427857142857143
IFNGR2	1.14533333333333
ITPR1	0.844625
EBF3	3.1209
TBC1D20	0.1411
OR10P1	0.2835
DDAH2	1.69275
SHPRH	0.353
STX7	-0.1755
LOC554248	-1.46175
BCAR1	-0.0485
ATXN3	0.0465
TRIM27	-0.11925
CDC42EP2	0.186
CHP	0.0626428571428572
SOX17	1.667125
ZNF259	-0.6875
CHCHD1	0.425125
ZDHHC19	0.126
GBP2	3.1885
GARNL3	1.325
MRC2	0.05175
C1orf52	-0.6305
AOF2	-0.675666666666667
LRPPRC	-0.4406
ACVR1C	0.7765
TM4SF18	2.07733333333333
TMEM169	-0.122166666666667
PPP1R16A	0.243
EBF1	0.944333333333333
RRS1	-0.432333333333333
SNX2	0.18175
OR2T2	-0.042
RBX1	0.148
ANKRD54	0.285333333333333
TSNAX	0.435
TMEM83	-0.82625
ZBTB7A	1.47075
ATM	-2.04566666666667
LOC338328	2.13716666666667
TIE1	1.04833333333333
HIST1H3G	-0.38
PASD1	-4.436
TINAG	0.634
PCDHAC2	0.69
LRRC15	1.2685
WBSCR17	-0.9725
TFF2	-0.1935
PARP2	-0.795
NDFIP2	-0.72775
PCDHGB2	-0.7365
WDR60	0.72425
MAP7D2	-1.7208
USP45	-0.747
GSDML	-0.19575
TNS1	0.0915
PLCD4	0.14375
IQCD	1.64966666666667
SMPX	-1.96975
CD9	0.853333333333333
SRGN	-0.026
CASP7	1.0485
INOC1	0.223166666666667
DKFZp451M2119	-0.621
VMAC	1.1215
USP53	0.4525
CAMK1G	0.19375
TMEM106A	0.475
CDC20	-2.3584
ACSL5	-0.606
CBWD5	-0.646375
C1orf87	-1.337
KIAA1274	0.71425
PRUNE2	-0.607928571428572
LYPLA2	-0.185333333333333
DOK6	-1.8055
GPR149	-0.178
FAM30A	0.667
TMEM129	0.2275
SLC35B3	1.21475
ACPP	-0.5231
LOC200261	-0.403
SLC4A7	2.1024
CCDC40	2.99325
GART	-1.458875
THOP1	-1.181
SCARB1	-0.7305
CACNA1F	0.55675
TRIAP1	-0.166166666666667
SYT14L	0.417
SFRS8	0.2315
PBOV1	0.305
GOLSYN	2.74375
GJB7	-1.2925
CAMK2N1	1.05108333333333
GREM1	1.54333333333333
FLJ20433	0.34325
QPCT	-4.017625
PRKAG2	1.37383333333333
H2AFX	-1.329375
C6orf154	1.592
PLOD3	-0.703
ZBTB39	-0.6695
WASF3	-0.455583333333333
DRG1	-0.336
PRR4	-0.6565
SPCS1	0.15675
KDELR3	-0.668333333333333
SRP19	0.0713333333333333
GABRA6	0.22275
MFSD1	0.75875
MMEL1	2.05275
PDXDC2	0.173
BUB1	-3.74466666666667
RNF138	-1.79875
MYLPF	-0.3535
AIF1	0.21
DYNLRB1	0.1836
HCN3	-0.450666666666667
HIST1H2AI	0.61475
MAP4K5	0.161166666666667
LASP1	0.87075
LOC130951	0.869
PLAA	-0.04025
KRT6A	-2.017
C6orf117	-2.655625
ARHGAP23	-0.8685
PTF1A	-0.3875
GPHA2	-0.64475
LCE3B	-0.0295
MCL1	0.5225
EHBP1	-0.697083333333333
PRNP	-1.2661875
ZSCAN1	0.64775
C1orf113	1.32433333333333
FOXA3	-3.073125
NEB	1.113
ASGR1	-4.57766666666667
CTGF	0.894
RAB17	0.423166666666667
MST101	0.70525
JARID1B	1.6495
USP37	-0.1813
PTBP1	-0.427166666666667
PTPN7	-0.953666666666667
CDC7	-2.247
SNX7	-0.032
ZNF335	-0.224
CPT2	0.7435
HEATR1	-0.813
HSPC152	-0.063375
C5orf40	0.05075
PSME1	0.452166666666667
STAG3	-2.41825
TMEM154	-0.231833333333333
KLHL32	-0.1445
TSGA10IP	-0.863
SUV420H2	-0.321
SF1	-0.0468
2'-PDE	0.53425
PNLIPRP2	-0.192
TRSPAP1	-0.121166666666667
NUP210	-0.486833333333333
ANP32C	-1.67416666666667
RAB11B	0.583
ASB15	-0.0125
ITGB3BP	-1.41725
UBASH3A	-1.48625
YWHAB	-0.070625
TPRX1	-0.12775
LY6G5C	0.011875
SLC7A2	2.190625
CLK1	0.4601
HSD3B7	0.743333333333333
VDR	1.951
C16orf74	0.96625
ACE	0.37275
PSMA2	-0.167666666666667
CCDC131	-0.312
ZNF213	1.4255
EML2	0.39275
ALS2CR13	-0.0988333333333333
GLYATL1	0.288
DSPP	0.0905
DHFRL1	-0.79125
C10orf30	-0.165833333333333
SH3RF2	0.113
LOC197322	-0.391166666666667
DLL3	-0.905375
TIGD7	0.404
GFRA3	0.059
CPA1	0.138333333333333
RTN4	0.987833333333333
PPT2	-1.43016666666667
FASLG	2.00308333333333
FOXP4	0.1855
RPL26	-0.0455
GNL3L	-1.50833333333333
FMR1NB	-0.0221666666666667
CD163	6.094
SGPP2	1.5115
GIMAP2	0.31425
CD37	0.638833333333333
DPT	2.975
NBLA00301	1.2855
RGS5	1.86266666666667
C9orf4	0.0625
ACTL8	-1.77783333333333
PRKAR2B	0.38625
OPLAH	0.167833333333333
C20orf134	1.121
SPACA5	0.38025
TBL1X	-0.421
TSPYL3	-0.0465
CHCHD3	-0.931
CRKRS	-0.102
GPR65	4.24275
DFFA	-0.78075
FUT1	0.041
C6orf204	-0.835666666666667
TMEM51	0.2335
ZNF580	0.65375
CMTM2	0.0535
C20orf200	-1.693
EZH1	0.5915
FDX1L	-0.061125
MRPL32	-0.11425
PCAF	-0.5174
ALOX15B	1.43833333333333
CD59	0.489083333333333
CDK9	-0.435875
ERP29	-0.512166666666667
TTR	-6.1465
BCMO1	0.1905
DDIT4	-1.2806
PTGDS	2.31825
C3orf63	0.3525
BST2	1.035
CYP1A2	-0.49
C5orf25	-1.318
STX1A	-0.845529411764706
OR2A12	0.111
SH3BP5L	0.6345
SERINC5	0.290875
USP6	-0.3428
MRPL3	-0.246833333333333
POMP	-0.151875
INPP4B	1.43075
GMPPB	0.5505
EAPP	0.259
AHSA1	-0.39425
ABCA11	-0.0505
SLC5A6	-0.278
HIVEP2	0.31275
SUMO2	-0.23325
KIAA1822L	0.591666666666667
C11orf67	0.965
TXK	-0.963857142857143
PHCA	-0.4385625
ICAM4	-2.14583333333333
FPGS	-0.154333333333333
SNRPA1	-1.624
KCNJ4	-0.2875
KIF6	1.2051
HIST1H2BG	-1.3585
SLC5A5	0.34225
ZNF354B	-0.6885
IL12RB2	-0.39225
C11orf76	0.257166666666667
GAL3ST2	0.16
AIFM2	-0.552875
SYNC1	-0.0835
UBL3	0.092625
PIK3CG	-1.57033333333333
NLN	-0.4971
BCORL1	1.37775
CD5L	0.24275
ZNF238	2.59833333333333
KIAA1394	-0.6395
C16orf55	-0.1817
CYP3A7	-2.15675
KRTAP3-1	-2.716
TFDP1	-0.9885
MND1	-3.955
NODAL	0.207
GTPBP4	-0.936
TUBGCP2	0.558
SLITRK5	-2.162
CIC	1.03475
CD79A	0.6345
SAMD14	0.5675
TNPO3	-0.246
OR10G3	0.278
OR10G8	0.329
CCDC111	-0.482
HOXC9	1.596
DCUN1D1	0.233333333333333
CYB5R1	2.13575
TSR2	0.353
DAB2IP	0.3791
SLC6A5	-0.1855
RAB3D	1.51375
DCUN1D4	-0.599
ERBB3	1.11841666666667
SDC1	1.96025
ATP6V1H	0.653333333333333
SYK	1.4035
ST20	-0.96825
C13orf30	0.02
WDR40A	-0.250166666666667
ADMR	0.105
LOC388335	1.0785
ACSM1	1.7735
TDG	-0.517333333333333
FLJ11235	0.029
MRPS5	-0.998833333333333
AGPAT2	-0.438333333333333
SLC12A1	0.5855
CYP27A1	-1.47725
THAP7	-0.5365
XPO1	-0.663916666666667
ALMS1L	0.974166666666667
C1orf2	0.202875
ZNF777	-0.0361666666666667
CAMK2A	0.269666666666667
SMC1B	-0.65825
IHPK2	0.306133333333333
LEMD1	-4.39925
NKD2	-0.1309
CLU	1.122
ARMETL1	-0.102
PABPC4	-1.15775
CXCL12	2.33016666666667
TFAP2C	-0.074
TTTY8	0.259
ABCB10	-0.5445
ENDOD1	0.4435
IDI1	-1.1105
KCTD6	1.732
CCDC105	-0.026
ULBP2	-0.353666666666667
ZDHHC5	0.07075
WNT8A	-0.6605
COMMD10	0.023
KLHL12	0.60275
GPR50	0.7045
NR5A2	0.239125
OXGR1	0.531
EHD3	-0.36925
CAPRIN2	-0.637
KLRC3	-3.786
SF3B1	0.364357142857143
IPO7	-0.53475
ALDH1A1	-0.881833333333333
ANKRD5	1.066
TSNARE1	0.121
DDEFL1	0.9835
RNASEL	2.0575
DNAH9	-0.1945
HELLS	-2.76825
TNS4	2.1785
NAV1	0.6837
KIAA1409	-0.903
C20orf26	2.836
TUBG1	-0.5975
IRX2	-1.045
CNGA4	0.283
MGC50559	1.51216666666667
OR4K17	0.189
TM2D2	0.74625
FAM32A	-0.10025
TXNDC14	-0.53825
CCBL1	-1.279
ANK1	-3.091
PRSS23	0.437625
PPM1L	-0.02
SPATA20	-0.41975
APCS	0.00974999999999999
C14orf122	-0.9145
PSMB5	-0.304
C6orf10	0.126555555555556
SETDB2	-0.4335
SPNS3	-1.32125
SGMS2	-0.593
MXD3	-1.086
MON2	-0.125
CARTPT	0.1785
HNF4A	-0.376666666666667
RABEP1	2.3534
TNFRSF10B	-1.204125
USH1G	0.127
PPAP2B	-1.96566666666667
TMEM16K	0.64725
CTDSP1	0.243166666666667
CDK5R1	-0.0443333333333333
GABRR1	-0.615
OPN1LW	-0.266
FAM98C	1.028125
DBN1	0.50025
ACAD10	-0.137416666666667
QTRTD1	-0.29075
WNK3	-1.233
RPS19	-0.3725
C1QB	2.731625
OTUD5	0.207375
SLC41A2	-0.615833333333333
TMEM22	-2.27233333333333
KHSRP	-0.66275
TNFRSF11A	-0.5975
FBL	-0.7695
IBTK	0.365166666666667
OXER1	-0.43
CBLN4	1.01875
GPR172B	1.67466666666667
CFTR	-0.99025
VSX1	1.0345
CAMK1D	-0.54875
LOXL3	-2.47675
RTP4	0.06775
SLFNL1	0.89475
KIAA0828	0.023625
PAR5	0.019
LOC723972	-1.48525
GDI2	0.146875
CEBPA	0.6863
MLF2	-0.102
AFMID	-0.79
ALOX12B	-0.622333333333333
BPHL	0.61175
COX5B	-0.14325
S100A10	0.4081
THOC6	0.19175
NHN1	-0.0705
RRP12	-0.0558333333333333
ARID3B	-2.40025
CD3G	-2.39216666666667
KIAA0133	0.19875
NAT11	-1.32316666666667
PPAT	-0.873166666666667
SIRT3	0.3514
TCERG1L	-1.0575
NIPA1	-0.2669
DPP8	-0.0448
IL7R	0.119666666666667
ZFP64	-0.15875
DMAP1	0.4383
TRMT12	0.82325
TLR4	1.3579
WFIKKN2	0.01175
RAB12	-0.864833333333333
DDX51	-0.822666666666667
KIAA1086	-2.88525
ZNF295	-1.02533333333333
ACVR2B	-0.0555714285714286
LOC494150	-0.570375
ZNF517	0.267
DNASE1L2	-0.768
SUFU	0.70675
LOC283677	-0.51
LMO3	0.530666666666667
PPP2R5D	0.183833333333333
ZNF587	0.736
HIST4H4	-0.07175
CYP2C8	-0.096
C1orf80	0.527166666666667
DOCK5	-1.52633333333333
C9orf24	-0.2745
OR5AR1	0.582
C11orf24	-0.65025
UNQ1940	-0.31075
CAP2	1.33366666666667
TIMM44	-0.61375
DSEL	-0.854
ROM1	-0.09675
FBXO4	0.093875
MYLC2PL	-1.6585
MLH3	0.3882
NOX1	0.604833333333333
DPEP2	1.0985
DNAJB5	-0.08975
RLTPR	0.249
MBIP	-0.363666666666667
COPB1	-0.0808333333333333
SFTPA1B	0.3015
C10orf4	-0.1825
PRELID1	-0.5155
NOLA1	-0.40475
C19orf24	-0.18975
TLR9	-1.6065
HLA-DMA	2.71033333333333
HCRP1	1.411
GPR137	-0.002
ITGA11	0.2635
PHF13	0.686166666666667
MARK4	0.323833333333333
METTL4	-0.732
MBD3	-0.1363
LOC134145	0.433375
FGF3	0.149
SLC35A3	1.148
CLEC16A	0.79625
AMOTL1	-1.26883333333333
FLJ31438	-0.24575
PAICS	-1.33075
TOMM40L	0.836833333333333
MMD	-0.9885
KLK10	-1.6355
NIT2	0.362833333333333
SERPINB10	-0.06125
KLF15	-0.5648
CCDC5	-0.548
WSB2	-0.27
ME3	1.44175
CACYBP	-0.2645
TCTN2	1.175
JAK1	1.71175
C2orf25	-1.11875
GPD2	2.1985
FBXL11	-0.179
CDV3	0.220833333333333
GALNT11	1.435375
NDUFA12L	-0.6543
FLOT1	0.266857142857143
TOR1AIP2	0.46575
MMP25	0.44725
C1orf164	0.0157
CHST5	0.04625
LYRM4	-0.4208
GPER	-2.01375
HIPK2	2.53708333333333
DAP	-0.1829
ZMIZ1	0.494833333333333
DDX58	1.723875
DCC1	-2.54125
AKT1	-0.533875
ENPP6	0.928666666666667
ERVWE1	-0.130666666666667
CDC34	-0.4265
RNF125	-2.584
CASC1	3.7225
SHROOM2	0.9465
RRM2B	0.804833333333333
COL6A3	2.16275
TMEFF1	-2.86675
PLEKHA4	1.1727
LYSMD1	1.49683333333333
SEPT1	-0.828833333333333
AOF1	0.43025
GNPAT	0.5655
WDR18	0.158
HSD17B12	-0.884333333333334
HIST1H2BM	-0.371
INDOL1	-1.1035
SUDS3	0.43325
C1orf192	1.0065
CYP2B6	-0.5335
TBC1D2	0.968833333333333
SLC25A12	0.16
ERCC6L	-1.94433333333333
MGC10814	-0.695666666666667
POLR2C	-1.29416666666667
ZNF77	-0.113333333333333
EIF3K	0.2313
HPX	2.74725
ANKRD27	-0.63925
MALAT1	0.934
PLB1	0.888
HRNBP3	-1.104
CPSF4	-0.642
OR52N2	0.379
PIP5KL1	0.29375
GH1	0.1765
HPS5	-0.5365
SLFN5	0.867125
POP5	-0.380666666666667
OVOS2	-4.12083333333333
C20orf108	0.092375
MARS	-1.1035
CLRN3	1.3705
ARSE	-0.928
PPIE	-0.199666666666667
PHACS	-0.5915
GP5	-0.45
IL8RB	0.9905
FCRLA	-1.4325
ARRDC1	-0.057
KRTAP9-4	0.393
ZNF613	0.473
OR11A1	0.167
TMEM132B	-2.55375
PGLS	0.9945
BSND	-2.2165
KCNK18	0.544
FOXD4	0.3445
SV2C	-0.52325
LCN2	0.9775
ZNF490	0.9016
C3orf15	3.1807
CACNA2D4	-1.17816666666667
CBX5	-0.6335
MAGEB4	-0.14625
BOLA1	1.03425
PPP2R5E	-0.0605
COL5A1	1.42266666666667
ASB7	-0.591666666666667
SFT2D1	0.149375
DERL1	-0.0233
RABL2A	1.02966666666667
MOAP1	-0.1495
KIAA1545	0.172833333333333
F3	-0.333
PLEKHM2	-0.732
CCDC89	0.159166666666667
EFCAB1	0.876
TMEM48	-1.131
SEPHS2	1.0845
PYGM	-0.42825
PRICKLE1	2.53525
WNT5B	-1.50025
TAS2R38	0.388
IMP5	0.28925
KHDRBS1	0.1304
LARS2	-0.429666666666667
C3orf28	-0.327
FTCD	-3.0245
C10orf68	1.0865
DGAT2L3	-0.1015
PSEN1	0.516166666666667
MGC33657	0.7495
PLA2G4B	0.0971666666666667
CDKN2A	-1.65358333333333
DLX1	-2.63975
TSHB	0.293
C18orf37	-0.39425
MEX3C	-0.320125
MAMDC2	-0.65575
PDIA4	-0.55775
ATP5E	-0.0935
CASP2	0.0990714285714286
SERBP1	-0.436
ZNF341	0.353666666666667
TESC	-2.77
TMEM31	-0.527
OR51I2	0.5545
YTHDC1	0.287714285714286
JUN	2.17466666666667
AGMAT	-3.82916666666667
PCNXL2	0.348
ATAD5	-1.836875
STK38	-0.026625
AZI1	-0.34375
RBP1	1.3525
C4orf26	-0.595
KIAA1026	0.96775
TMEM101	0.445
HSFX1	0.107
TREX1	0.35925
C18orf10	-0.8885
TRIM15	-3.203375
CA6	-0.0847142857142857
CEP57	-1.44575
AR	3.80633333333333
SESN2	-0.0218333333333333
KIF3C	0.305375
EPB41L5	0.306375
ARHGEF10	-0.443363636363636
POLR3D	-0.49325
INDO	-2.3395
GABRA3	-0.688
SCG5	-2.6112
E2F3	-0.667
TIGD5	0.34725
FGD6	1.63808333333333
KLHL3	-0.46725
SCGB3A2	-1.1545
URP2	-0.363833333333333
ATP6V1B1	1.3623
CALML6	0.255
LOC100049076	0.7985
TMF1	0.256
LOC388503	-0.0855
CDH5	2.2875
RPS6KC1	1.002
DAAM1	1.214
TNFRSF10D	-0.78225
GSTT1	-2.6373
INPP5A	0.07475
TRAF3IP1	1.4046
SMARCE1	0.148285714285714
VRK1	-1.925
TTC16	0.9595
AARS	-0.936333333333333
ARHGAP27	0.166
ZAK	0.170785714285714
ACSM2B	-1.81
TRAP1	-0.695166666666667
MRPL53	0.419
RNF44	-0.29625
NPTXR	-0.2475
DPYSL3	0.5015
APP	-0.4592
GLS2	0.321666666666667
MNX1	-0.852333333333333
CMTM7	-1.497
OR10A7	-0.4465
NYD-SP21	3.71716666666667
ORC5L	-0.20375
SLC16A10	-1.728625
TMEM178	-0.658
LOC441601	-4.11225
PTGIS	0.2275
KBTBD7	0.653
C19orf41	0.42475
CEACAM3	0.537416666666667
KRT23	1.03175
SERHL	1.611
PNKD	-0.3149375
UBC	0.46725
ATRN	-0.413625
HAPLN1	-0.5095
RANGAP1	-1.21175
C10orf26	1.59183333333333
KCNA7	-0.713
SRY	0.3045
LOC376693	-0.50125
HIST1H2BF	-0.24975
CDCA8	-2.52416666666667
MLC1	-0.64325
TNIP3	0.52025
OR4D1	0.345
IFT52	-0.204666666666667
GOLT1A	1.009
UTP20	0.80325
RP3-402G11.5	-0.261625
PRSS33	-1.198
PMPCA	-1.183
APOB48R	1.7275
GLTP	0.26875
MPL	0.5815
C9orf78	-0.57525
ADAM12	1.033
CSPG4	-2.002
LOC144305	-0.189
KRTAP4-10	-0.0227
PAK1	0.08575
ADCY7	-0.6707
TAS2R43	-0.2295
FRAS1	-2.76871428571429
PPP1R14A	0.167833333333333
OR2B6	-1.465
ATP13A1	0.0518333333333333
SIDT1	2.012
C1RL	0.682333333333333
PRKRA	-0.1975
TLN1	0.0135
RP11-50D16.3	0.0551666666666667
MITF	-1.71716666666667
GYS1	-0.3245
LYG1	-0.538
NSMCE4A	-0.1253
DNAI1	0.86275
HOXD11	-1.02
FNBP1L	2.1992
DHX35	-0.50375
LCE3E	0.0170000000000001
SLC33A1	0.80375
DCLK3	-0.0273333333333333
TRIM33	-0.399833333333333
TMCC3	0.527
FBXO42	0.0848333333333333
C1orf27	0.6233
C17orf50	0.2685
RNF14	0.81825
SLC4A8	1.212
RAB3IP	0.2536
COX6C	3.4015
PCSK1	-3.812
SLC13A1	0.34525
ARF6	0.726333333333333
KIAA1009	1.14475
HOXA13	-3.10925
HMGN1	-0.71475
CXADR	-1.31491666666667
MGC14436	-0.3625
UTF1	0.282
TSC22D1	0.5149
BZRAP1	1.23833333333333
PUF60	0.12075
SHC1	0.093625
HOOK3	1.1741
LIMS2	1.1275
BAHCC1	-0.061
CLCC1	0.24
ENTPD3	1.726
SMO	-1.09825
PIK3R5	0.2775
CDC14A	-0.639
KRT1	1.554
ENOX2	0.746333333333333
FLJ22655	0.39825
FPRL1	0.514
INTS6	-0.1609
ZCCHC5	0.6965
SMC3	-0.678
C6orf123	0.579666666666667
FLJ20160	2.3135
LOC653391	0.633
GSS	-0.11925
NT5M	0.1635
SIX5	0.466
TAF5	-0.602
KCNA1	-0.0606666666666667
ANLN	-3.03083333333333
MGC45491	-0.8455
SSTR2	3.5175
LYPD4	0.1255
TH1L	-0.325875
CHRNA5	-2.818
PNMA6A	-0.6605
FLJ16369	-0.5735
DLX2	-1.3571
C6orf108	0.0790833333333333
ALDH3A2	1.3305
CLEC1B	0.3615
LEPREL2	-0.14475
FOXJ1	0.741
OR1D4	0.504
PPIL4	0.1635
MTRR	-0.1825
SLC27A3	0.644
HTR7	-1.08183333333333
MIB2	-0.368375
BHMT	-1.81583333333333
A2ML1	0.6025
MSMB	-2.558
KIAA1383	0.051875
TRUB2	-0.4175
PF4	0.0401666666666667
IL1F5	0.435333333333333
LRRC37B2	-0.055
IPO4	-0.55525
FIGF	0.929
QDPR	1.6205
ZNF598	-0.28775
BOP1	-0.741
MAPK12	-2.238
POLR1E	-1.40425
CEECAM1	-0.122666666666667
INSRR	0.0753333333333333
SIPA1	0.43975
ULK4	1.53233333333333
BTN3A1	0.0027
FABP5	-0.5403
KBTBD3	1.91166666666667
SORT1	-0.2115
YWHAQ	-0.878
LRIT1	0.121
KIAA1704	-0.544
MEIS2	-1.4028
ENOSF1	-0.881666666666667
PCDH7	-0.107357142857143
FZD9	-1.90066666666667
RPLP1	-0.212666666666667
ZNF75A	1.03425
P4HA3	2.727625
NKX6-1	0.7925
CTA-216E10.6	0.322666666666667
IFT140	1.4415
DENND1A	-0.701666666666667
ALCAM	0.7781
ABHD2	1.00390909090909
QPRT	-1.27066666666667
TRAM1	0.1085
ATP1B4	0.18775
NUP37	-1.3855
SAA3P	-0.211
SLC22A6	0.4175
KIAA0265	0.209
ZNF41	0.34875
ADAM19	0.8247
ERAF	-0.34025
DEFB119	0.452
DNMT3B	-4.21183333333333
SNF1LK2	-0.07925
MGC24039	-0.815416666666667
TAS2R48	-0.156
PNLDC1	0.265
ADAMTS16	1.059375
TMEM92	-0.82
CCT8	-0.760916666666667
POGZ	1.27625
N-PAC	0.7525
GUCA1B	-0.275166666666667
ZZEF1	0.7115
OR2C3	0.34775
ZNF334	-2.331
RANBP6	0.35125
LDHB	-3.082
BAMBI	-2.515875
RAB5B	1.10425
FOXB1	0.30525
MRPS12	-0.35675
MRGPRF	0.293375
CRIPT	-0.535
CYP2D7P1	-0.2255
RYR1	0.03625
NDUFA2	0.997125
TRIP12	0.25675
KCNE3	1.49333333333333
MOBKL2B	-1.0673
MIOX	-0.0945
ACOT7	-1.70125
FGF6	0.346
RASSF5	-1.4645
ATAD3B	-1.093
IKZF3	0.5795
H3F3B	0.0495
C6orf91	1.1055
SEC11C	-0.678
TMEM14C	-0.1625
KIAA1632	-0.03575
SLC38A4	-0.26
FGFR3	-0.454083333333333
HES7	0.594
HINT3	0.11475
ARIH1	-0.5735
FLJ35880	-1.912
C1orf129	-0.068
POU6F1	0.180375
RPL32	-0.30225
BBS1	0.930666666666667
RGPD5	-0.4025
SULT1C2	-0.44025
KDELC1	-1.43275
PIP5K3	-0.577
CHI3L1	1.1534
CSDA	-0.31775
VTCN1	4.50075
WDR62	-1.50075
TMEM170	-0.55925
KIF2A	-1.0345
C6orf182	-0.968
ARL6IP6	-2.1085
ZCCHC9	-0.61675
RARB	-0.6495
ZNF320	0.040375
DHX15	-0.082625
PICALM	-0.797166666666667
CNOT6	0.594083333333333
HIST1H1A	-0.557
ZNF702	0.212666666666667
OR1E2	0.538
HLF	-1.7534
LOC442582	-1.518
KIAA0494	1.36875
TCF4	1.4266
APOBEC3B	-1.92525
FAM54B	-0.1035
MYH2	-2.49475
FXN	-1.07916666666667
C12orf59	0.4825
PAEP	-1.174
SPG11	0.363875
VN1R4	0.1595
KCNJ13	-1.337
NOC3L	-0.83
C5orf36	0.6945
CPAMD8	1.89325
MLN	-0.6825
FLJ11184	0.11275
TIAM1	0.6065
OR10J3	0.3645
OR52E2	-0.2685
PBX1	2.5068
UBL7	-0.792166666666667
PXMP2	-0.27025
SYTL1	0.26
FAM126B	0.74175
ZNF711	-1.30775
GGA1	-0.117666666666667
VAMP4	0.703
BCAP29	0.7822
C20orf19	-0.601125
ZNF275	-0.342875
NEK6	-0.19975
SETD8	-0.524833333333333
HEXIM1	0.855583333333333
SULT1A2	-0.60075
KLHL9	0.7025
SLC39A12	0.1495
ARHGEF16	0.741333333333333
SCN1A	0.395833333333333
HNRPH1	-0.491166666666667
C9orf103	0.49175
ECE1	0.2345
MED18	-3.63325
TEX13B	0.142
SNN	0.24675
C6orf62	0.496833333333333
WNT3A	0.0434
IL22RA2	0.149
MGC21881	-0.011
GABBR1	0.63925
YIPF6	0.454
PROX1	-2.07833333333333
PPP1R1B	1.78375
LANCL2	0.0798
SCN3A	-0.7675
SSRP1	-0.949333333333333
ASXL2	-0.10025
RPE65	-1.295
SNAI1	-0.47725
EFNA2	0.11325
CLDN9	0.0945
TP53I13	0.32275
LOC375748	-0.182
C9orf7	0.609
C14orf178	-0.561
GC	-0.568333333333333
IER3	3.3975
KCTD10	0.27275
FLJ45717	0.0435
ADC	1.41233333333333
LOC285908	-0.02825
MLL3	-0.16425
KIAA1787	0.18975
MGC31957	-1.57125
MUC5B	-0.512166666666667
ZNF193	0.678
CSRP1	0.341875
MOSPD1	-0.576166666666667
C21orf49	1.0455
RAD1	-0.597
ANKRD34	-1.37925
NFRKB	-0.5835
FANCA	-3.2715
VTI1A	0.298428571428571
PCBP3	-0.742
BFSP2	-0.32
ZNF354C	-0.511125
FRMPD4	-0.25675
IKBKG	-0.292833333333333
LOC441046	-0.8085
UNQ9438	0.401166666666667
TM4SF20	0.079
MAGEC1	-5.775
AMMECR1	-0.325875
GLDN	0.76275
TTC30B	1.29
SEC13	-0.3158
EGF	-0.116625
HAGH	0.312
VSIG1	0.351166666666667
NHLH2	0.21625
NCAPD3	-1.614375
MGC16121	-2.45725
HIATL2	-1.52875
BRCC3	0.449833333333333
LCE2D	0.556
TMEM79	2.259
GTF3C5	-0.92925
AKR1C4	-0.2145
C3orf59	0.527
RBM26	-0.345375
DUSP14	-0.115
AP4M1	0.706666666666667
RIMBP2	-0.8475
ABCC2	-3.57733333333333
DNAJC16	0.769833333333333
TTC12	0.706833333333333
SNX13	0.0253333333333333
C6orf168	0.62175
C1orf100	-1.62875
CSPP1	0.524416666666667
LRRC56	1.2805
OR1J2	0.3875
THY1	0.6556
KIT	0.9935
TBC1D8	0.89125
EPHA7	-0.136
SOLH	-0.465375
SVIP	0.48375
ZNF294	-0.7055
HAND2	1.48516666666667
CENTB2	1.18066666666667
MARVELD3	2.0475
CREB3	0.379833333333333
KRTAP1-5	-3.39025
OR8K1	0.695
MED25	0.609166666666667
FDX1	-1.46883333333333
FAM19A1	0.0341666666666667
IL13RA1	1.2686
ZNF627	0.697166666666667
NHP2L1	-0.10525
EIF2B2	-0.67625
ZNF593	0.26375
WIPI2	0.3625
RANBP1	-1.59225
TAS2R7	0.2575
LOC283514	0.322
CSNK2B	-0.1496
CFHR1	-0.1305
DKFZP434O047	-0.210333333333333
WBP11	-0.391
TEX2	1.30775
GALNT2	-0.601333333333333
FLJ33360	0.78275
WNT9A	0.256
IL29	-0.0045
STK3	0.774111111111111
REPS2	3.238
FAM78A	-0.9275
MGC3207	-0.3555
FCGR3A	6.3925
H2AFY2	-0.04375
RNF150	-0.60525
CCNK	-0.17375
VEZT	0.93
FSHR	0.1005
C1orf66	0.712166666666667
LCE2B	0.3766
CD200	-0.9925
ORMDL1	-0.347
OR51S1	0.3825
KRT83	-0.2055
COL19A1	-0.42425
POL3S	0.03
ZNF468	0.177333333333333
BAG3	0.613875
C1GALT1	-2.16025
CA5A	-4.19525
DKK4	-0.7755
SGK2	-0.160375
PIK3C2G	0.766
USP11	0.07025
IMPA2	-1.045
