Hybridization REF	TCGA-B6-A0WT-01A-11R-A109-07
NR2E1	-2.38
MS4A6A	2.1774
FTL	-0.2405
C7orf36	-0.13025
PCLO	2.1167
DYRK2	0.35125
ARIH2	-0.477875
SAMD7	0.283
SCNN1D	-0.28275
SLC32A1	-0.995625
C22orf25	-0.0378333333333333
MRPS18A	0.1918
GPR112	1.0175
EARS2	0.3775
ERN2	0.5625
ATPBD3	0.0301666666666667
PRH2	0.074
CDKN2D	-1.15233333333333
PGLYRP2	2.4305
TRIM40	-0.25775
SEC14L3	1.20233333333333
SLC22A1	-0.2245
BTN2A3	-0.0305
RASA4	-0.33325
CCNL2	-0.812833333333333
MYBPC3	0.581
GJA4	3.03575
CDC42SE1	0.596625
TRPV2	-1.77075
MYPN	-3.6851
SIM1	0.4645
CDADC1	0.0445
ZFHX4	1.24425
NIBP	1.20466666666667
ADAMTS19	0.48825
ABTB2	-1.561
TSPYL2	-0.27475
EIF2S3	-1.011
SOX30	-0.0315
AP2A1	-0.124666666666667
DKFZP564O0523	0.0123333333333333
LOC285398	0.2985
CDH18	-4.647
CHL1	4.10625
GATS	-0.1212
TBC1D2B	0.375333333333333
OR1J1	0.42
GSN	1.23883333333333
DPCR1	0.148
GARNL4	-1.39316666666667
SMARCA5	-0.582
PLEKHG3	0.874
ZBTB45	1.121
FRMD6	1.70716666666667
PLS1	0.390166666666667
DGKZ	0.392666666666667
EFNA1	1.5161
WDR85	-0.878625
ANK2	-0.20125
PAGE4	0.314166666666667
SENP6	1.25316666666667
AKR7A2	0.877
FKBP10	-1.78375
VEGFC	-1.02833333333333
LARP1	-0.56725
SRBD1	0.78925
ITGB6	3.12
SLC1A2	-0.170142857142857
INVS	-1.438
MPO	0.121
MOBKL3	0.2813
CUTL2	0.0995
KLK2	-0.0635
VIM	-0.12675
REG1B	0.587666666666667
PCDHGC4	0.41175
C3orf34	-0.0645
SUMO3	0.129333333333333
CST9L	4.6245
MLL4	-0.0575
SPR	0.837666666666667
SAMD9L	0.6605
ABCE1	-0.37
SUPT3H	-0.651833333333333
ACTBL1	-0.489
ADAMTS4	1.3365
SLIT3	2.96225
RHEBL1	-1.3285
NPM2	-1.64625
MAN1C1	1.317125
KIAA1856	0.664916666666667
HSPA6	1.38325
LOC388152	-1.43
C10orf140	1.6675
ZDHHC12	0.085
LIN7A	1.4823
PHC2	0.357833333333333
SPHK1	0.0345
TRIM26	0.654625
FAM83E	2.3715
C18orf24	-1.22466666666667
ZNF578	0.753
ORAI1	-0.24425
RUVBL1	-0.476
C7orf20	-0.486666666666667
APAF1	-1.569
SLC36A4	-1.81033333333333
MYH11	3.54783333333333
NEK1	0.9057
MPP2	-0.370375
C12orf24	-3.87025
TNK2	0.398875
ZNF289	1.252
MATN3	1.00314285714286
IFNGR2	0.9275
ITPR1	0.31825
EBF3	2.5235
TBC1D20	-0.4774
OR10P1	0.18875
DDAH2	1.765
SHPRH	-0.792
STX7	-0.7455
LOC554248	-2.6175
BCAR1	0.4285
ATXN3	-0.404666666666667
TRIM27	0.52225
CDC42EP2	0.673
CHP	0.0709285714285714
SOX17	1.832375
ZNF259	-0.918
CHCHD1	0.316875
ZDHHC19	0.755
GBP2	2.4935
GARNL3	1.452375
MRC2	0.48425
C1orf52	-1.136
AOF2	0.0315
LRPPRC	-0.238
ACVR1C	-0.645333333333333
TM4SF18	3.31233333333333
TMEM169	0.271666666666667
PPP1R16A	0.109
EBF1	0.4965
RRS1	-1.17416666666667
SNX2	-0.42125
OR2T2	0.4185
RBX1	0.00225
ANKRD54	0.589
TSNAX	1.1115
TMEM83	0.642
ZBTB7A	0.23975
ATM	-1.44608333333333
LOC338328	1.76833333333333
TIE1	0.709166666666667
HIST1H3G	-0.805166666666667
PASD1	-4.831
TINAG	0.3525
PCDHAC2	1.268
LRRC15	1.956
WBSCR17	-1.1115
TFF2	2.9725
PARP2	-0.90225
NDFIP2	0.21775
PCDHGB2	-0.2135
WDR60	0.502
MAP7D2	-2.1137
USP45	-0.72725
GSDML	-0.37775
TNS1	0.0093
PLCD4	1.641
IQCD	1.34616666666667
SMPX	-1.375
CD9	0.974166666666667
SRGN	0.059375
CASP7	0.629375
INOC1	0.0101666666666667
DKFZp451M2119	-1.248625
VMAC	1.4175
USP53	1.1246
CAMK1G	-0.393375
TMEM106A	0.403166666666667
CDC20	-1.9019
ACSL5	-1.0845
CBWD5	-0.388125
C1orf87	-1.16983333333333
KIAA1274	0.93275
PRUNE2	-0.790857142857143
LYPLA2	0.0105
DOK6	-1.08183333333333
GPR149	-0.12775
FAM30A	3.4935
TMEM129	-0.05425
SLC35B3	1.4305
ACPP	0.6263
LOC200261	-1.675
SLC4A7	-1.2546
CCDC40	2.57975
GART	-0.93375
THOP1	-0.81025
SCARB1	-0.395125
CACNA1F	0.78675
TRIAP1	-0.319
SYT14L	0.578
SFRS8	-0.43
PBOV1	0.4115
GOLSYN	2.2585
GJB7	-1.844
CAMK2N1	0.757083333333333
GREM1	3.27616666666667
FLJ20433	0.7925
QPCT	-2.0895
PRKAG2	1.202
H2AFX	-1.710125
C6orf154	1.8195
PLOD3	-0.96375
ZBTB39	-0.072
WASF3	-1.0805
DRG1	0.146
PRR4	-0.3065
SPCS1	-0.13475
KDELR3	1.42983333333333
SRP19	-0.411666666666667
GABRA6	0.10075
MFSD1	0.197
MMEL1	1.75725
PDXDC2	0.0931
BUB1	-2.93144444444444
RNF138	-0.71075
MYLPF	-0.316166666666667
AIF1	0.194166666666667
DYNLRB1	0.081
HCN3	-0.984666666666667
HIST1H2AI	-0.0810000000000001
MAP4K5	0.24425
LASP1	1.030875
LOC130951	1.0445
PLAA	0.385875
KRT6A	0.1505
C6orf117	-2.379125
ARHGAP23	-0.455
PTF1A	0.1095
GPHA2	-0.453
LCE3B	0.109
MCL1	0.511428571428571
EHBP1	-0.89225
PRNP	-0.657875
ZSCAN1	1.04675
C1orf113	0.53
FOXA3	-3.767375
NEB	1.131
ASGR1	-5.52383333333333
CTGF	1.31033333333333
RAB17	0.112166666666667
MST101	0.494
JARID1B	1.4909
USP37	-0.2586
PTBP1	-0.395
PTPN7	-0.857833333333333
CDC7	-2.4515
SNX7	0.33
ZNF335	-0.1545
CPT2	0.92175
HEATR1	-1.181125
HSPC152	-0.013125
C5orf40	-0.112
PSME1	0.396
STAG3	-2.15
TMEM154	0.7715
KLHL32	0.469333333333333
TSGA10IP	-1.243
SUV420H2	-0.84
SF1	-0.3599
2'-PDE	0.1105625
PNLIPRP2	1.7865
TRSPAP1	0.22175
NUP210	-0.9005
ANP32C	-1.069
RAB11B	0.560833333333333
ASB15	0.7875
ITGB3BP	-1.66475
UBASH3A	-1.56375
YWHAB	-0.051375
TPRX1	-0.2895
LY6G5C	0.750625
SLC7A2	0.38175
CLK1	0.6805
HSD3B7	1.063
VDR	2.46425
C16orf74	1.117
ACE	0.57275
PSMA2	-0.461833333333333
CCDC131	-1.085375
ZNF213	1.16566666666667
EML2	-0.638
ALS2CR13	0.116166666666667
GLYATL1	2.7115
DSPP	-0.23
DHFRL1	-0.491625
C10orf30	-1.21733333333333
SH3RF2	-0.232
LOC197322	-0.119833333333333
DLL3	-1.813125
TIGD7	0.55225
GFRA3	0.0125
CPA1	0.0468333333333333
RTN4	0.531333333333333
PPT2	-0.726
FASLG	1.65433333333333
FOXP4	0.7885
RPL26	-0.4222
GNL3L	-1.851
FMR1NB	-0.357
CD163	5.50325
SGPP2	1.36025
GIMAP2	0.4575
CD37	0.688166666666667
DPT	3.50425
NBLA00301	1.963
RGS5	2.22841666666667
C9orf4	-0.0015
ACTL8	-3.94283333333333
PRKAR2B	1.211875
OPLAH	0.981166666666667
C20orf134	1.59525
SPACA5	0.07225
TBL1X	-0.206166666666667
TSPYL3	1.6455
CHCHD3	-0.93425
CRKRS	-0.461166666666667
GPR65	3.973
DFFA	-0.827875
FUT1	0.5055
C6orf204	-0.400166666666667
TMEM51	0.3635
ZNF580	0.49275
CMTM2	1.194
C20orf200	-0.383
EZH1	-0.4245
FDX1L	-0.12825
MRPL32	-0.7685
PCAF	-1.3723
ALOX15B	3.658
CD59	-0.145708333333333
CDK9	0.384125
ERP29	-0.239333333333333
TTR	-6.29975
BCMO1	-0.059
DDIT4	-1.4812
PTGDS	2.3795
C3orf63	0.144333333333333
BST2	1.183625
CYP1A2	0.154666666666667
C5orf25	-1.63725
STX1A	-0.353294117647059
OR2A12	0.219
SH3BP5L	0.61625
SERINC5	0.18225
USP6	-0.1676
MRPL3	-0.533333333333333
POMP	-0.01775
INPP4B	2.038875
GMPPB	0.708
EAPP	0.0275
AHSA1	-0.43975
ABCA11	0.531
SLC5A6	-0.2755
HIVEP2	0.000750000000000004
SUMO2	-0.344625
KIAA1822L	-0.241333333333333
C11orf67	0.943
TXK	-0.74875
PHCA	-0.684
ICAM4	-2.41966666666667
FPGS	0.669166666666667
SNRPA1	-1.12275
KCNJ4	-0.67975
KIF6	0.8455
HIST1H2BG	-0.535833333333333
SLC5A5	0.41725
ZNF354B	-0.3595
IL12RB2	0.81375
C11orf76	0.262166666666667
GAL3ST2	0.4565
AIFM2	-0.63275
SYNC1	-0.315625
UBL3	0.424375
PIK3CG	-1.7045
NLN	-0.6775
BCORL1	0.20575
CD5L	0.241
ZNF238	2.22083333333333
KIAA1394	-0.57325
C16orf55	0.3728
CYP3A7	-2.22325
KRTAP3-1	-2.4455
TFDP1	-0.482
MND1	-2.98225
NODAL	0.221
GTPBP4	-1.59275
TUBGCP2	0.54725
SLITRK5	-0.966
CIC	1.09675
CD79A	1.72533333333333
SAMD14	0.638166666666667
TNPO3	-0.4595
OR10G3	0.329
OR10G8	0.3695
CCDC111	0.204
HOXC9	0.9955
DCUN1D1	0.411083333333333
CYB5R1	1.50675
TSR2	-0.254
DAB2IP	0.9695
SLC6A5	0.335
RAB3D	1.42725
DCUN1D4	-0.728666666666667
ERBB3	1.29816666666667
SDC1	1.91575
ATP6V1H	0.254166666666667
SYK	0.561
ST20	-0.79675
C13orf30	-0.00950000000000001
WDR40A	0.345833333333333
ADMR	0.603
LOC388335	1.9555
ACSM1	1.265
TDG	-0.369
FLJ11235	0.02075
MRPS5	-0.793666666666667
AGPAT2	-0.386
SLC12A1	0.498
CYP27A1	0.47275
THAP7	-0.49975
XPO1	-0.29575
ALMS1L	0.985833333333333
C1orf2	-0.465
ZNF777	0.122833333333333
CAMK2A	0.257833333333333
SMC1B	2.83525
IHPK2	0.504066666666667
LEMD1	-2.695
NKD2	0.1872
CLU	1.217
ARMETL1	-0.0195
PABPC4	-1.00525
CXCL12	2.8995
TFAP2C	0.8184
TTTY8	0.507
ABCB10	-0.6881
ENDOD1	-0.192833333333333
IDI1	-1.284
KCTD6	0.539666666666667
CCDC105	0.196
ULBP2	-1.34033333333333
ZDHHC5	0.42125
WNT8A	-0.38925
COMMD10	-0.006
KLHL12	0.566
GPR50	0.307
NR5A2	0.4045
OXGR1	3.1362
EHD3	0.3895
CAPRIN2	-0.968625
KLRC3	-4.2985
SF3B1	0.448285714285714
IPO7	-0.90125
ALDH1A1	-0.957666666666667
ANKRD5	1.6535
TSNARE1	-0.156
DDEFL1	1.39175
RNASEL	1.99266666666667
DNAH9	0.31
HELLS	-2.47975
TNS4	2.4635
NAV1	0.8746
KIAA1409	-0.15875
C20orf26	3.49783333333333
TUBG1	-1.1895
IRX2	0.648
CNGA4	-0.1805
MGC50559	1.52966666666667
OR4K17	1.07466666666667
TM2D2	2.60008333333333
FAM32A	0.20075
TXNDC14	-0.29525
CCBL1	-1.6475
ANK1	-1.4841
PRSS23	1.301625
PPM1L	-0.3875
SPATA20	0.706
APCS	0.17075
C14orf122	-0.0725
PSMB5	-0.213
C6orf10	-0.275
SETDB2	0.163
SPNS3	-1.51025
SGMS2	0.0356666666666667
MXD3	-0.738166666666667
MON2	0.209
CARTPT	0.146666666666667
HNF4A	-0.746166666666667
RABEP1	1.55735
TNFRSF10B	-1.66175
USH1G	-0.1395
PPAP2B	-1.01416666666667
TMEM16K	1.22225
CTDSP1	0.948
CDK5R1	-0.0313333333333333
GABRR1	-0.3405
OPN1LW	0.034
FAM98C	0.760875
DBN1	0.53225
ACAD10	-0.120333333333333
QTRTD1	-0.3175
WNK3	-0.7395
RPS19	-0.368875
C1QB	2.74775
OTUD5	-0.00337500000000002
SLC41A2	0.788
TMEM22	-2.44666666666667
KHSRP	-0.7975
TNFRSF11A	-0.868166666666667
FBL	-1.2235
IBTK	0.463666666666667
OXER1	-0.3975
CBLN4	1.983375
GPR172B	1.77933333333333
CFTR	-1.04075
VSX1	0.7635
CAMK1D	-0.00375000000000003
LOXL3	-2.8245
RTP4	0.86125
SLFNL1	0.43525
KIAA0828	0.580125
PAR5	0.7625
LOC723972	-1.01875
GDI2	0.02125
CEBPA	0.3866
MLF2	-0.324333333333333
AFMID	-1.15925
ALOX12B	0.00025
BPHL	1.329125
COX5B	-0.1285
S100A10	-0.6429
THOC6	0.148
NHN1	-0.05425
RRP12	-0.599833333333333
ARID3B	-1.782
CD3G	-3.259
KIAA0133	-0.234
NAT11	-0.9635
PPAT	-1.32183333333333
SIRT3	0.9629
TCERG1L	-1.35025
NIPA1	-0.2553
DPP8	0.8193
IL7R	0.369666666666667
ZFP64	-0.1535
DMAP1	0.54
TRMT12	0.52275
TLR4	1.1382
WFIKKN2	0.1935
RAB12	-0.823333333333333
DDX51	-0.747833333333333
KIAA1086	-2.63675
ZNF295	-0.977
ACVR2B	-1.45028571428571
LOC494150	-0.660875
ZNF517	-0.12
DNASE1L2	-0.651
SUFU	0.0305833333333333
LOC283677	-1.0645
LMO3	2.72366666666667
PPP2R5D	0.0933333333333333
ZNF587	0.4504
HIST4H4	0.2235
CYP2C8	1.3415
C1orf80	0.628
DOCK5	-1.442
C9orf24	-0.78
OR5AR1	0.7785
C11orf24	0.1685
UNQ1940	-0.58925
CAP2	0.834666666666667
TIMM44	-0.46275
DSEL	0.1673
ROM1	-0.42825
FBXO4	0.669875
MYLC2PL	-1.4035
MLH3	1.2898
NOX1	1.67783333333333
DPEP2	1.4805
DNAJB5	-0.0775
RLTPR	0.227
MBIP	-1.90333333333333
COPB1	0.8265
SFTPA1B	-0.261
C10orf4	-0.6201
PRELID1	-0.67875
NOLA1	-0.8865
C19orf24	-0.0065
TLR9	-1.806
HLA-DMA	2.80275
HCRP1	-0.3225
GPR137	-0.184
ITGA11	1.497
PHF13	0.421
MARK4	0.327333333333333
METTL4	-0.01475
MBD3	-0.1211
LOC134145	0.04175
FGF3	0.14525
SLC35A3	1.028
CLEC16A	0.8375
AMOTL1	-1.51575
FLJ31438	-0.1115
PAICS	-1.204875
TOMM40L	0.0371666666666667
MMD	-1.07825
KLK10	0.6612
NIT2	0.705833333333333
SERPINB10	0.5535
KLF15	-0.9735
CCDC5	-0.506
WSB2	0.18275
ME3	1.637875
CACYBP	-0.653083333333333
TCTN2	0.8585
JAK1	1.59075
C2orf25	-0.1035
GPD2	1.543
FBXL11	0.021
CDV3	-0.279916666666667
GALNT11	0.465125
NDUFA12L	-1.6089
FLOT1	0.186857142857143
TOR1AIP2	-0.45025
MMP25	2.40525
C1orf164	-0.5358
CHST5	-0.1335
LYRM4	-0.11555
GPER	1.1105
HIPK2	0.317583333333333
DAP	0.5975
ZMIZ1	0.711
DDX58	1.883625
DCC1	-2.2655
AKT1	0.108125
ENPP6	1.08883333333333
ERVWE1	-0.0855
CDC34	-0.86575
RNF125	-2.5995
CASC1	3.72025
SHROOM2	1.377
RRM2B	0.453833333333333
COL6A3	2.408375
TMEFF1	-1.6925
PLEKHA4	0.6495
LYSMD1	0.7865
SEPT1	-0.9345
AOF1	0.068
GNPAT	0.48775
WDR18	0.27675
HSD17B12	1.0505
HIST1H2BM	0.211333333333333
INDOL1	-0.210166666666667
SUDS3	0.796
C1orf192	0.2795
CYP2B6	-0.55725
TBC1D2	1.61166666666667
SLC25A12	0.14325
ERCC6L	-1.72833333333333
MGC10814	-0.975833333333333
POLR2C	-0.612833333333333
ZNF77	0.0333333333333333
EIF3K	0.2006
HPX	3.67075
ANKRD27	-0.98925
MALAT1	-0.5289375
PLB1	1.42616666666667
HRNBP3	-0.691625
CPSF4	-0.7505
OR52N2	0.4325
PIP5KL1	-0.865
GH1	0.279
HPS5	-0.095
SLFN5	0.634
POP5	-0.379166666666667
OVOS2	-1.43766666666667
C20orf108	0.204375
MARS	-0.748
CLRN3	1.69333333333333
ARSE	-0.743333333333333
PPIE	0.100333333333333
PHACS	1.67833333333333
GP5	-0.317
IL8RB	0.362
FCRLA	-1.0035
ARRDC1	0.3568
KRTAP9-4	0.26675
ZNF613	1.528
OR11A1	0.178
TMEM132B	-2.468375
PGLS	0.654
BSND	-2.40366666666667
KCNK18	0.1775
FOXD4	0.11475
SV2C	1.16275
LCN2	2.15133333333333
ZNF490	0.693
C3orf15	1.3601
CACNA2D4	-1.51866666666667
CBX5	-1.76825
MAGEB4	-0.163
BOLA1	0.7585
PPP2R5E	-0.5915
COL5A1	1.98441666666667
ASB7	0.782666666666667
SFT2D1	-0.581125
DERL1	-0.2198
RABL2A	1.19316666666667
MOAP1	0.70575
KIAA1545	0.331
F3	0.7825
PLEKHM2	-0.29075
CCDC89	0.388833333333333
EFCAB1	0.69675
TMEM48	-0.8225
SEPHS2	0.642
PYGM	-0.254
PRICKLE1	1.69275
WNT5B	0.27325
TAS2R38	-0.3855
IMP5	-0.315
KHDRBS1	0.2288
LARS2	-0.2215
C3orf28	-0.88275
FTCD	-3.16275
C10orf68	1.48666666666667
DGAT2L3	-0.07825
PSEN1	1.10458333333333
MGC33657	0.81075
PLA2G4B	1.03166666666667
CDKN2A	-0.696333333333333
DLX1	-3.31075
TSHB	0.5625
C18orf37	0.08025
MEX3C	0.162
MAMDC2	-0.06925
PDIA4	-0.162166666666667
ATP5E	-0.1445
CASP2	0.301928571428571
SERBP1	-0.224769230769231
ZNF341	0.340833333333333
TESC	-2.88725
TMEM31	-0.10425
OR51I2	0.514
YTHDC1	0.652142857142857
JUN	-0.6045
AGMAT	-3.13366666666667
PCNXL2	-0.17
ATAD5	-2.170625
STK38	0.100125
AZI1	0.13325
RBP1	3.076
C4orf26	0.5045
KIAA1026	0.385
TMEM101	1.986
HSFX1	0.557
TREX1	1.1505
C18orf10	-0.2699
TRIM15	-3.409875
CA6	-0.09825
CEP57	-1.44175
AR	2.29883333333333
SESN2	-0.711166666666667
KIF3C	-0.187125
EPB41L5	1.211875
ARHGEF10	-0.950727272727273
POLR3D	-0.906
INDO	-0.888666666666667
GABRA3	-1.1245
SCG5	-1.2868
E2F3	-0.5565
TIGD5	0.50125
FGD6	2.40641666666667
KLHL3	0.79475
SCGB3A2	-0.848
URP2	-0.435833333333333
ATP6V1B1	2.1932
CALML6	-0.0665
LOC100049076	0.011
TMF1	0.23625
LOC388503	-0.23425
CDH5	2.28325
RPS6KC1	0.783333333333333
DAAM1	0.5108
TNFRSF10D	-0.624
GSTT1	0.5803
INPP5A	0.49075
TRAF3IP1	0.7957
SMARCE1	0.605071428571428
VRK1	-1.6925
TTC16	1.24775
AARS	-0.644666666666667
ARHGAP27	0.258166666666667
ZAK	-0.273428571428571
ACSM2B	-2.7
TRAP1	-0.487166666666667
MRPL53	0.1695
RNF44	-0.4075
NPTXR	1.01725
DPYSL3	1.64416666666667
APP	0.5925
GLS2	0.668666666666667
MNX1	-3.98816666666667
CMTM7	-0.063
OR10A7	-0.668
NYD-SP21	4.2295
ORC5L	0.1955
SLC16A10	-2.245625
TMEM178	-0.31
LOC441601	-4.331
PTGIS	0.45175
KBTBD7	1.1595
C19orf41	0.536
CEACAM3	1.36475
KRT23	-0.8255
SERHL	2.148
PNKD	0.303375
UBC	1.22125
ATRN	0.288125
HAPLN1	2.388
RANGAP1	-0.4885
C10orf26	0.832666666666667
KCNA7	-0.71875
SRY	0.1675
LOC376693	-0.46025
HIST1H2BF	0.38
CDCA8	-2.12583333333333
MLC1	0.4255
TNIP3	0.12425
OR4D1	0.194
IFT52	0.243833333333333
GOLT1A	1.12983333333333
UTP20	-0.775125
RP3-402G11.5	0.275375
PRSS33	-1.514
PMPCA	-0.36175
APOB48R	1.74733333333333
GLTP	0.07175
MPL	0.8115
C9orf78	-0.08525
ADAM12	1.999375
CSPG4	-1.4765
LOC144305	-1.031
KRTAP4-10	-0.2244
PAK1	1.28075
ADCY7	-0.4306
TAS2R43	-0.049
FRAS1	-2.47992857142857
PPP1R14A	-0.605
OR2B6	-0.78975
ATP13A1	0.125833333333333
SIDT1	2.319
C1RL	0.833
PRKRA	-0.0085
TLN1	0.1616
RP11-50D16.3	0.612583333333333
MITF	-1.46058333333333
GYS1	-0.30825
LYG1	-0.314666666666667
NSMCE4A	-0.3995
DNAI1	1.2745
HOXD11	-1.6535
FNBP1L	1.5534
DHX35	-0.16675
LCE3E	0.327125
SLC33A1	-0.008
DCLK3	-0.169
TRIM33	-0.552166666666667
TMCC3	1.0285
FBXO42	0.157333333333333
C1orf27	0.1441
C17orf50	0.648
RNF14	0.913083333333333
SLC4A8	2.11925
RAB3IP	0.5557
COX6C	2.91642857142857
PCSK1	3.2396
SLC13A1	0.19325
ARF6	0.0516666666666667
KIAA1009	0.89325
HOXA13	-3.34825
HMGN1	0.32675
CXADR	-0.431583333333333
MGC14436	-0.2025
UTF1	0.2715
TSC22D1	1.377
BZRAP1	1.73966666666667
PUF60	0.489416666666667
SHC1	0.214625
HOOK3	0.4428
LIMS2	1.22733333333333
BAHCC1	-1.2325
CLCC1	0.3235
ENTPD3	3.239
SMO	-0.46875
PIK3R5	0.19925
CDC14A	-0.275583333333333
KRT1	-0.34225
ENOX2	-0.244666666666667
FLJ22655	-1.83325
FPRL1	-0.134
INTS6	0.3094
ZCCHC5	0.4655
SMC3	-1.23025
C6orf123	1.35283333333333
FLJ20160	0.9565
LOC653391	-0.0441666666666667
GSS	0.03475
NT5M	-0.019
SIX5	0.2165
TAF5	-1.6075
KCNA1	0.238166666666667
ANLN	-2.75183333333333
MGC45491	-1.1027
SSTR2	3.79
LYPD4	-0.03525
TH1L	-0.046625
CHRNA5	-2.374
PNMA6A	-0.41725
FLJ16369	-0.1735
DLX2	-2.4295
C6orf108	-0.0994166666666667
ALDH3A2	0.234166666666667
CLEC1B	2.459
LEPREL2	0.3545
FOXJ1	0.411
OR1D4	0.2005
PPIL4	-0.4585
MTRR	-0.7285
SLC27A3	0.871833333333333
HTR7	-1.38883333333333
MIB2	0.19475
BHMT	-1.51516666666667
A2ML1	-0.462
MSMB	2.798875
KIAA1383	-0.098375
TRUB2	-0.3475
PF4	0.3745
IL1F5	0.440666666666667
LRRC37B2	-0.3375
IPO4	-0.6815
FIGF	-0.048
QDPR	1.4595
ZNF598	-0.73725
BOP1	-1.05725
MAPK12	-1.77866666666667
POLR1E	-0.76425
CEECAM1	0.962333333333333
INSRR	0.0843333333333334
SIPA1	0.78125
ULK4	0.730166666666667
BTN3A1	0.8326
FABP5	-1.5615
KBTBD3	0.961333333333333
SORT1	-0.0300833333333333
YWHAQ	0.0666875
LRIT1	-0.134
KIAA1704	-0.2838
MEIS2	-1.9064
ENOSF1	0.9595
PCDH7	0.430714285714286
FZD9	-1.85116666666667
RPLP1	-0.285666666666667
ZNF75A	1.1025
P4HA3	3.37075
NKX6-1	3.568
CTA-216E10.6	0.317166666666667
IFT140	0.916
DENND1A	0.0210833333333334
ALCAM	1.9572
ABHD2	0.926545454545455
QPRT	-1.3905
TRAM1	0.631285714285714
ATP1B4	0.31225
NUP37	-0.925
SAA3P	0.3975
SLC22A6	0.3465
KIAA0265	-0.324375
ZNF41	0.58075
ADAM19	0.7254
ERAF	-0.653
DEFB119	0.21375
DNMT3B	-3.84183333333333
SNF1LK2	-0.25925
MGC24039	-0.969583333333333
TAS2R48	0.1425
PNLDC1	0.456
ADAMTS16	1.285875
TMEM92	-0.966
CCT8	-0.558833333333333
POGZ	0.498916666666667
N-PAC	0.711
GUCA1B	-0.345166666666667
ZZEF1	0.221833333333333
OR2C3	0.27925
ZNF334	-1.98633333333333
RANBP6	0.05325
LDHB	-3.19641666666667
BAMBI	-2.6575
RAB5B	1.01625
FOXB1	0.231
MRPS12	-0.30775
MRGPRF	0.642875
CRIPT	-0.731
CYP2D7P1	-0.2045
RYR1	0.0355
NDUFA2	0.460375
TRIP12	0.534833333333333
KCNE3	1.5675
MOBKL2B	-0.2997
MIOX	-0.1805
ACOT7	-0.694375
FGF6	1.144
RASSF5	-0.2073
ATAD3B	-0.936333333333333
IKZF3	0.094
H3F3B	0.0282857142857143
C6orf91	1.277
SEC11C	-0.2615
TMEM14C	0.433
KIAA1632	-0.31375
SLC38A4	-0.09175
FGFR3	-0.5115
HES7	0.465
HINT3	-0.67475
ARIH1	-0.931
FLJ35880	-1.57325
C1orf129	1.67
POU6F1	-0.028625
RPL32	-0.546375
BBS1	1.31266666666667
RGPD5	-0.0565
SULT1C2	-1.144
KDELC1	-0.9355
PIP5K3	-0.499333333333333
CHI3L1	0.7417
CSDA	-1.17816666666667
VTCN1	3.455
WDR62	-1.36875
TMEM170	-1.14925
KIF2A	-1.30175
C6orf182	-1.359
ARL6IP6	-1.238
ZCCHC9	-1.03375
RARB	0.8515
ZNF320	0.719875
DHX15	0.718625
PICALM	-0.0921666666666667
CNOT6	0.489583333333333
HIST1H1A	-0.65325
ZNF702	0.278
OR1E2	0.693
HLF	-1.605
LOC442582	-1.634
KIAA0494	0.79275
TCF4	1.0614
APOBEC3B	-1.471
FAM54B	0.4285
MYH2	-2.60825
FXN	-0.434833333333333
C12orf59	1.0935
PAEP	-1.43675
SPG11	0.70825
VN1R4	0.26275
KCNJ13	-0.33275
NOC3L	-1.02025
C5orf36	0.307
CPAMD8	-0.02075
MLN	-0.2037
FLJ11184	-0.09175
TIAM1	-0.377333333333333
OR10J3	0.099
OR52E2	-0.411
PBX1	2.0189
UBL7	-0.371666666666667
PXMP2	-0.05925
SYTL1	0.951666666666667
FAM126B	-0.39675
ZNF711	0.40325
GGA1	-0.3005
VAMP4	1.04466666666667
BCAP29	-0.2261
C20orf19	-1.15175
ZNF275	-0.399125
NEK6	0.4545
SETD8	-0.656
HEXIM1	0.753166666666667
SULT1A2	-0.30675
KLHL9	1.2775
SLC39A12	0.1145
ARHGEF16	1.47483333333333
SCN1A	-0.5765
HNRPH1	-0.207416666666667
C9orf103	1.312
ECE1	0.387333333333333
MED18	-3.107
TEX13B	-0.0965
SNN	0.20775
C6orf62	0.955444444444444
WNT3A	-0.0771
IL22RA2	0.341
MGC21881	0.9995
GABBR1	0.17675
YIPF6	0.357
PROX1	-0.989333333333333
PPP1R1B	2.93175
LANCL2	0.7388
SCN3A	-0.806166666666667
SSRP1	-0.456
ASXL2	-0.02125
RPE65	0.131
SNAI1	-0.556
EFNA2	0.0605
CLDN9	0.122
TP53I13	-0.098
LOC375748	-0.37475
C9orf7	1.04175
C14orf178	-0.583
GC	-0.17825
IER3	1.494
KCTD10	0.7465
FLJ45717	0.20325
ADC	1.85533333333333
LOC285908	-0.817833333333333
MLL3	0.014125
KIAA1787	-0.47825
MGC31957	-2.086
MUC5B	0.392916666666667
ZNF193	1.42075
CSRP1	1.106875
MOSPD1	-0.109333333333333
C21orf49	-0.0515
RAD1	-1.00525
ANKRD34	-1.41
NFRKB	-0.1075
FANCA	-2.43575
VTI1A	-0.798714285714286
PCBP3	-0.289833333333333
BFSP2	0.143
ZNF354C	-0.260375
FRMPD4	-0.46625
IKBKG	-0.7965
LOC441046	-0.2225
UNQ9438	-0.342666666666667
TM4SF20	0.2145
MAGEC1	-5.60725
AMMECR1	-0.1035
GLDN	-1.24325
TTC30B	1.52625
SEC13	-0.0567
EGF	-0.622375
HAGH	0.2935
VSIG1	0.804833333333333
NHLH2	-0.0535
