Hybridization REF	TCGA-BH-A0B2-01A-11R-A10J-07
MAP7D2	-1.6604
USP45	-1.17125
GSDML	-1.00725
TNS1	0.4886
PLCD4	1.0775
IQCD	0.848833333333333
SMPX	-0.7895
CD9	1.00183333333333
SRGN	1.615375
CASP7	1.803625
INOC1	0.189666666666667
DKFZp451M2119	-1.321375
VMAC	1.462
USP53	0.4014
CAMK1G	-0.3275
TMEM106A	0.574166666666667
CDC20	-2.741
ACSL5	1.38
CBWD5	0.376375
C1orf87	-0.937666666666667
KIAA1274	1.3385
PRUNE2	-1.56807142857143
LYPLA2	-0.713166666666667
DOK6	-0.7165
GPR149	-0.2275
FAM30A	3.245
TMEM129	0.09225
SLC35B3	1.505
ACPP	-0.5163
LOC200261	-0.908
SLC4A7	1.5889
CCDC40	1.7805
GART	-1.195625
THOP1	-1.25
SCARB1	-0.996
CACNA1F	0.014
TRIAP1	-0.318833333333333
SYT14L	0.113
SFRS8	-0.334666666666667
PBOV1	0.18
GOLSYN	1.699
GJB7	-1.0345
CAMK2N1	0.678
GREM1	3.10208333333333
FLJ20433	0.72125
QPCT	-2.70575
PRKAG2	0.9325
H2AFX	-1.10425
C6orf154	1.31125
PLOD3	-1.3745
ZBTB39	-0.871666666666667
WASF3	-0.077
DRG1	-0.3455
PRR4	-0.701
SPCS1	-0.29825
KDELR3	0.206166666666667
SRP19	-0.117166666666667
GABRA6	-0.49225
MFSD1	1.14425
MMEL1	1.1175
PDXDC2	-0.4712
BUB1	-4.09966666666667
RNF138	-0.52875
MYLPF	-0.8455
AIF1	1.65016666666667
DYNLRB1	0.2687
HCN3	-1.8195
HIST1H2AI	0.11
MAP4K5	0.30525
LASP1	0.22225
LOC130951	0.452
PLAA	0.44725
KRT6A	-0.5235
C6orf117	-1.7725
ARHGAP23	-0.609
PTF1A	0.252
GPHA2	-0.656
LCE3B	0.071
MCL1	1.00471428571429
EHBP1	-0.3555
PRNP	-0.478
ZSCAN1	0.2735
C1orf113	-0.569333333333333
FOXA3	-1.40825
NEB	1.6415
ASGR1	-4.67033333333333
CTGF	2.1505
RAB17	0.118166666666667
MST101	0.14325
JARID1B	1.2782
USP37	-0.4622
PTBP1	-0.698
PTPN7	-0.0583333333333334
CDC7	-2.446
SNX7	0.032
ZNF335	-0.26175
CPT2	0.663
HEATR1	-0.206
HSPC152	0.43975
C5orf40	0.126
PSME1	0.732666666666667
STAG3	-1.30375
TMEM154	1.13616666666667
KLHL32	-0.068
TSGA10IP	-1.1665
SUV420H2	-1.0345
SF1	-0.2276
2'-PDE	0.361375
PNLIPRP2	2.0805
TRSPAP1	-0.460083333333333
NUP210	-0.9075
ANP32C	-1.67583333333333
RAB11B	0.345666666666667
ASB15	0.00499999999999999
ITGB3BP	-2.2165
UBASH3A	0.3185
YWHAB	0.5535
TPRX1	-0.5035
LY6G5C	-0.233375
SLC7A2	0.57425
CLK1	-0.182
HSD3B7	-0.0971666666666667
VDR	2.47975
C16orf74	-1.1845
ACE	0.59875
PSMA2	-0.698333333333333
CCDC131	-0.47225
ZNF213	0.5015
EML2	0.21125
ALS2CR13	0.0625
GLYATL1	4.6815
DSPP	0.426
DHFRL1	-0.31775
C10orf30	-0.912166666666667
SH3RF2	-0.678666666666667
LOC197322	-0.4635
DLL3	-1.897125
TIGD7	0
GFRA3	-0.157
CPA1	0.0636666666666667
RTN4	-0.00916666666666666
PPT2	-1.90583333333333
FASLG	3.21591666666667
FOXP4	0.09275
RPL26	-0.1589
GNL3L	-1.43933333333333
FMR1NB	0.126666666666667
CD163	7.50875
SGPP2	3.39375
GIMAP2	2.26125
CD37	1.98833333333333
DPT	4.65841666666667
NBLA00301	2.18475
RGS5	2.57933333333333
C9orf4	0.166
ACTL8	-3.38516666666667
PRKAR2B	0.2115
OPLAH	1.8835
C20orf134	1.999
SPACA5	0.02175
TBL1X	0.479666666666667
TSPYL3	0.601
CHCHD3	-0.81375
CRKRS	-0.0446666666666667
GPR65	5.301
DFFA	-0.791375
FUT1	0.323
C6orf204	-0.2795
TMEM51	0.23525
ZNF580	-0.06275
CMTM2	-0.00625
C20orf200	-0.631
EZH1	0.254166666666667
FDX1L	-0.063625
MRPL32	-0.2545
PCAF	-0.326
ALOX15B	2.65266666666667
CD59	0.505083333333333
CDK9	0.320875
ERP29	-0.377666666666667
TTR	-4.09375
BCMO1	0.4375
DDIT4	-0.3135
PTGDS	3.697
C3orf63	0.0385
BST2	2.629875
CYP1A2	-0.594
C5orf25	-1.213
STX1A	-1.14394117647059
OR2A12	-0.1975
SH3BP5L	0.708
SERINC5	0.434875
USP6	-0.7739
MRPL3	-0.542666666666667
POMP	0.1075
INPP4B	0.69975
GMPPB	0.36975
EAPP	0.5425
AHSA1	-0.55275
ABCA11	0.0765
SLC5A6	-0.276166666666667
HIVEP2	1.12225
SUMO2	-0.048125
KIAA1822L	-0.076
C11orf67	0.816
TXK	0.520625
PHCA	-0.5298125
ICAM4	-2.5295
FPGS	-0.1005
SNRPA1	-1.8345
KCNJ4	-0.7695
KIF6	1.2712
HIST1H2BG	-0.412333333333333
SLC5A5	0.15225
ZNF354B	-0.0941666666666667
IL12RB2	0.84525
C11orf76	0.1565
GAL3ST2	0.6715
AIFM2	-0.375875
SYNC1	-0.803125
UBL3	0.855375
PIK3CG	-0.151333333333333
NLN	-0.414
BCORL1	0.6435
CD5L	-0.05475
ZNF238	3.1935
KIAA1394	-0.65025
C16orf55	-0.7632
CYP3A7	-1.688
KRTAP3-1	-2.487
TFDP1	-0.632166666666667
MND1	-3.3485
NODAL	-0.133666666666667
GTPBP4	-0.72475
TUBGCP2	0.28825
SLITRK5	-0.99475
CIC	0.318
CD79A	1.46533333333333
SAMD14	0.437666666666667
TNPO3	-0.5295
OR10G3	0.4075
OR10G8	0.27
CCDC111	-0.338
HOXC9	1.9055
DCUN1D1	0.65725
CYB5R1	1.426
TSR2	-0.000249999999999986
DAB2IP	0.8993
SLC6A5	-0.127
RAB3D	1.65
DCUN1D4	-0.656166666666667
ERBB3	0.58275
SDC1	1.55991666666667
ATP6V1H	0.787833333333333
SYK	2.6235
ST20	-0.91525
C13orf30	0.339
WDR40A	0.328
ADMR	0.1085
LOC388335	2.04625
ACSM1	0.485
TDG	-0.563
FLJ11235	0.21925
MRPS5	-1.07266666666667
AGPAT2	0.348
SLC12A1	0.33275
CYP27A1	-0.767
THAP7	-0.7925
XPO1	-0.607
ALMS1L	0.5485
C1orf2	0.34725
ZNF777	0.00433333333333333
CAMK2A	0.266333333333333
SMC1B	0.828375
IHPK2	-0.217666666666667
LEMD1	-2.55325
NKD2	0.1352
CLU	1.26835714285714
ARMETL1	0.0635
PABPC4	-1.3425
CXCL12	3.4265
TFAP2C	-0.0321
TTTY8	-0.178
ABCB10	-0.5386
ENDOD1	0.318666666666667
IDI1	-1.4865
KCTD6	1.162
CCDC105	-0.0135
ULBP2	-1.8175
ZDHHC5	0.4475
WNT8A	-0.223
COMMD10	-0.1415
KLHL12	0.15725
GPR50	-0.172
NR5A2	0.198875
OXGR1	0.882333333333333
EHD3	0.05925
CAPRIN2	-0.856875
KLRC3	-2.101
SF3B1	-0.0431428571428571
IPO7	0.1
ALDH1A1	0.512833333333333
ANKRD5	2.37
TSNARE1	0.108
DDEFL1	0.4765
RNASEL	1.667
DNAH9	-0.45525
HELLS	-2.01725
TNS4	0.822
NAV1	-0.0134
KIAA1409	0.0875
C20orf26	3.6885
TUBG1	-1.5705
IRX2	3.56375
CNGA4	-0.2825
MGC50559	1.3965
OR4K17	0.106
TM2D2	1.62983333333333
FAM32A	0.242
TXNDC14	-0.36025
CCBL1	-1.621
ANK1	-2.3964
PRSS23	-0.64475
PPM1L	0.3335
SPATA20	-0.39975
APCS	0.21975
C14orf122	-1.01083333333333
PSMB5	-0.074875
C6orf10	0.2591
SETDB2	0.313166666666667
SPNS3	-0.80625
SGMS2	1.11566666666667
MXD3	-1.52316666666667
MON2	-0.3816
CARTPT	0.40775
HNF4A	-1.13
RABEP1	0.66145
TNFRSF10B	-1.19675
USH1G	-0.589
PPAP2B	-0.918833333333333
TMEM16K	-0.42125
CTDSP1	0.919666666666667
CDK5R1	-0.251333333333333
GABRR1	-0.5755
OPN1LW	-0.1195
FAM98C	0.72475
DBN1	-0.00137499999999999
ACAD10	-0.5095
QTRTD1	-0.38125
WNK3	-1.48933333333333
RPS19	0.19375
C1QB	3.78325
OTUD5	-0.19025
SLC41A2	1.25
TMEM22	-1.71766666666667
KHSRP	-0.612583333333333
TNFRSF11A	0.591
FBL	-0.823333333333333
IBTK	0.465
OXER1	-0.1195
CBLN4	2.315125
GPR172B	1.51083333333333
CFTR	-0.38225
VSX1	1.0135
CAMK1D	0.291
LOXL3	-2.1045
RTP4	4.4105
SLFNL1	-0.168
KIAA0828	-0.22975
PAR5	-0.17
LOC723972	-1.66025
GDI2	0.293375
CEBPA	1.3895
MLF2	-0.362666666666667
AFMID	-0.1975
ALOX12B	-0.1785
BPHL	0.10825
COX5B	-0.86425
S100A10	-0.5454
THOC6	-0.1385
NHN1	0.03375
RRP12	-0.1815
ARID3B	-2.08
CD3G	-0.0298333333333333
KIAA0133	-0.17075
NAT11	-1.12183333333333
PPAT	-2.35216666666667
SIRT3	0.6014
TCERG1L	-1.81225
NIPA1	-0.7142
DPP8	-0.2438
IL7R	3.146
ZFP64	0.208583333333333
DMAP1	-0.1117
TRMT12	1.7835
TLR4	2.5497
WFIKKN2	0.1765
RAB12	-0.645166666666667
DDX51	-0.4585
KIAA1086	-2.5925
ZNF295	-0.437833333333333
ACVR2B	-0.8415
LOC494150	-0.64775
ZNF517	0.076
DNASE1L2	-2.1325
SUFU	0.754833333333333
LOC283677	-0.103
LMO3	-0.277166666666667
PPP2R5D	-0.274166666666667
ZNF587	-0.5134
HIST4H4	-0.3365
CYP2C8	1.85425
C1orf80	0.672833333333333
DOCK5	-1.29383333333333
C9orf24	0.211
OR5AR1	0.015
C11orf24	-0.2195
UNQ1940	-0.4625
CAP2	1.01766666666667
TIMM44	-0.9455
DSEL	-0.8258
ROM1	0.1475
FBXO4	0.490625
MYLC2PL	-1.618
MLH3	1.178
NOX1	0.0703333333333333
DPEP2	2.55375
DNAJB5	-0.0965
RLTPR	0.1485
MBIP	-0.526833333333333
COPB1	-0.0771666666666667
SFTPA1B	-0.0105
C10orf4	0.1163
PRELID1	-0.48825
NOLA1	-0.20125
C19orf24	0.20075
TLR9	-0.5765
HLA-DMA	3.78216666666667
HCRP1	-0.5085
GPR137	-0.373666666666667
ITGA11	1.0765
PHF13	-0.3355
MARK4	0.310166666666667
METTL4	-0.29475
MBD3	-0.2877
LOC134145	-0.08075
FGF3	0.18325
SLC35A3	0.592875
CLEC16A	-0.14
AMOTL1	-0.392916666666667
FLJ31438	-0.44575
PAICS	-1.506625
TOMM40L	0.272166666666667
MMD	-0.8495
KLK10	0.5257
NIT2	-0.0685
SERPINB10	0.52975
KLF15	-0.1835
CCDC5	-1.338
WSB2	-0.31175
ME3	1.0735
CACYBP	-0.65775
TCTN2	0.425
JAK1	1.096625
C2orf25	-0.43225
GPD2	0.81325
FBXL11	0.346666666666667
CDV3	0.114
GALNT11	0.019125
NDUFA12L	-0.7888
FLOT1	-0.235
TOR1AIP2	1.89925
MMP25	-0.54725
C1orf164	-0.0113
CHST5	-0.0865
LYRM4	-0.1861
GPER	-1.71425
HIPK2	0.709083333333333
DAP	0.1461
ZMIZ1	0.540833333333333
DDX58	4.670625
DCC1	-1.39275
AKT1	-0.39775
ENPP6	1.115
ERVWE1	-0.392333333333333
CDC34	-0.33025
RNF125	-1.01425
CASC1	3.2405
SHROOM2	0.58975
RRM2B	0.418666666666667
COL6A3	1.894
TMEFF1	-1.9795
PLEKHA4	2.0513
LYSMD1	1.13983333333333
SEPT1	0.0833333333333333
AOF1	-0.09925
GNPAT	0.15525
WDR18	-0.0875
HSD17B12	-0.680666666666667
HIST1H2BM	-0.1205
INDOL1	0.521833333333333
SUDS3	-0.0075
C1orf192	1.3185
CYP2B6	-0.66425
TBC1D2	1.50416666666667
SLC25A12	-0.401375
ERCC6L	-2.273
MGC10814	-1.006
POLR2C	-1.69166666666667
ZNF77	-0.122666666666667
EIF3K	-0.1875
HPX	4.53875
ANKRD27	-0.446125
MALAT1	0.010875
PLB1	1.43716666666667
HRNBP3	-0.939875
CPSF4	-1.086
OR52N2	0.225
PIP5KL1	0.15625
GH1	0.1745
HPS5	-0.23
SLFN5	2.7315
POP5	-0.4025
OVOS2	-4.19666666666667
C20orf108	0.551125
MARS	-1.202
CLRN3	3.019
ARSE	-0.561166666666667
PPIE	-0.44
PHACS	-0.375833333333333
GP5	0.0555
IL8RB	1.60316666666667
FCRLA	0.503
ARRDC1	0.2955
KRTAP9-4	0.369
ZNF613	0.9705
OR11A1	0.159
TMEM132B	-2.171875
PGLS	0.65425
BSND	-2.2735
KCNK18	0.3655
FOXD4	0.33825
SV2C	0.4885
LCN2	1.479
ZNF490	0.942
C3orf15	0.8612
CACNA2D4	-1.22066666666667
CBX5	-0.61
MAGEB4	0.116
BOLA1	0.78125
PPP2R5E	-0.0035
COL5A1	1.73575
ASB7	-0.298666666666667
SFT2D1	-0.30075
DERL1	1.1149
RABL2A	0.489333333333333
MOAP1	-0.04325
KIAA1545	0.759
F3	0.814
PLEKHM2	-0.688
CCDC89	1.28533333333333
EFCAB1	2.050625
TMEM48	-0.1895
SEPHS2	0.2345
PYGM	0.03725
PRICKLE1	2.80725
WNT5B	-1.046
TAS2R38	0.2455
IMP5	-0.018
KHDRBS1	-0.1137
LARS2	-0.721333333333333
C3orf28	-0.753
FTCD	-3.09875
C10orf68	1.7705
DGAT2L3	0.152
PSEN1	0.982916666666667
MGC33657	0.344
PLA2G4B	0.162333333333333
CDKN2A	-0.786083333333333
DLX1	-0.47325
TSHB	-0.3985
C18orf37	0.297
MEX3C	0.224875
MAMDC2	0.44
PDIA4	-0.781916666666667
ATP5E	0.0605
CASP2	-0.910142857142857
SERBP1	-0.520038461538462
ZNF341	0.157833333333333
TESC	-2.22325
TMEM31	0.0305
OR51I2	0.483
YTHDC1	0.739642857142857
JUN	0.991833333333333
AGMAT	-2.35416666666667
PCNXL2	0.70275
ATAD5	-2.39225
STK38	-0.113875
AZI1	-0.5295
RBP1	1.1035
C4orf26	-0.833
KIAA1026	0.304
TMEM101	0.90625
HSFX1	-0.067
TREX1	0.661
C18orf10	-0.4907
TRIM15	-3.180375
CA6	0.319625
CEP57	-1.13275
AR	4.28833333333333
SESN2	-0.752833333333333
KIF3C	-0.410625
EPB41L5	-0.31075
ARHGEF10	-1.47468181818182
POLR3D	-0.89775
INDO	1.59433333333333
GABRA3	-0.1045
SCG5	-0.1248
E2F3	-0.4835
TIGD5	1.22375
FGD6	0.9545
KLHL3	-0.050125
SCGB3A2	-1.3555
URP2	1.00183333333333
ATP6V1B1	-0.8154
CALML6	-1.116
LOC100049076	0.1815
TMF1	0.32525
LOC388503	-0.25675
CDH5	3.01375
RPS6KC1	0.609
DAAM1	0.6336
TNFRSF10D	-0.909
GSTT1	1.6187
INPP5A	-0.29775
TRAF3IP1	1.3872
SMARCE1	0.0806428571428571
VRK1	-1.70375
TTC16	0.73
AARS	-1.02516666666667
ARHGAP27	0.563
ZAK	-0.385642857142857
ACSM2B	-2.8
TRAP1	-0.988
MRPL53	1.098125
RNF44	-0.55025
NPTXR	-0.438
DPYSL3	1.63383333333333
APP	1.0836
GLS2	-1.16766666666667
MNX1	-1.11266666666667
CMTM7	-0.03125
OR10A7	0.078
NYD-SP21	4.0105
ORC5L	-0.64975
SLC16A10	-1.762625
TMEM178	-0.13
LOC441601	-4.594
PTGIS	1.9945
KBTBD7	1.13475
C19orf41	-0.063
CEACAM3	0.882916666666667
KRT23	0.60975
SERHL	2.887
PNKD	-0.142125
UBC	0.704
ATRN	0.53075
HAPLN1	2.676
RANGAP1	-1.04575
C10orf26	1.88233333333333
KCNA7	-0.15625
SRY	-0.5205
LOC376693	-0.4535
HIST1H2BF	0.0535
CDCA8	-3.18316666666667
MLC1	-1.0525
TNIP3	1.00575
OR4D1	0.3265
IFT52	-0.350666666666667
GOLT1A	1.72083333333333
UTP20	0.291875
RP3-402G11.5	-0.45575
PRSS33	-1.56575
PMPCA	-0.66
APOB48R	2.56533333333333
GLTP	0.17925
MPL	0.0535
C9orf78	0.0585
ADAM12	1.52425
CSPG4	-1.6985
LOC144305	-1.6455
KRTAP4-10	0.1174
PAK1	0.36075
ADCY7	0.1382
TAS2R43	-0.168
FRAS1	-1.8145
PPP1R14A	0.274666666666667
OR2B6	-1.3415
ATP13A1	0.360666666666667
SIDT1	2.43025
C1RL	1.166
PRKRA	-0.2925
TLN1	0.3114
RP11-50D16.3	0.158666666666667
MITF	-1.2525
GYS1	-0.33175
LYG1	-1.57733333333333
NSMCE4A	-0.0279
DNAI1	1.08225
HOXD11	-1.431
FNBP1L	1.1753
DHX35	-0.61675
LCE3E	0.557375
SLC33A1	0.497
DCLK3	-0.315833333333333
TRIM33	0.26
TMCC3	2.0365
FBXO42	0.107833333333333
C1orf27	0.3479
C17orf50	0.132
RNF14	0.355416666666667
SLC4A8	0.338875
RAB3IP	-0.1646
COX6C	1.61014285714286
PCSK1	-3.5904
SLC13A1	0.1205
ARF6	0.872833333333333
KIAA1009	0.31425
HOXA13	-2.252
HMGN1	-0.518375
CXADR	0.563
MGC14436	0.0265
UTF1	0.7085
TSC22D1	0.8984
BZRAP1	0.817166666666667
PUF60	1.3735
SHC1	-0.282
HOOK3	1.7729
LIMS2	1.63833333333333
BAHCC1	-0.0395
CLCC1	-0.117666666666667
ENTPD3	1.927
SMO	-0.194
PIK3R5	1.01925
CDC14A	0.3635
KRT1	1.69925
ENOX2	0.6845
FLJ22655	1.8025
FPRL1	0.6925
INTS6	0.5463
ZCCHC5	0.634
SMC3	-0.679
C6orf123	0.853833333333333
FLJ20160	1.71725
LOC653391	0.2235
GSS	-0.589
NT5M	-0.43625
SIX5	0.37325
TAF5	-0.677
KCNA1	0.912
ANLN	-3.9295
MGC45491	-1.3476
SSTR2	4.21275
LYPD4	0.703
TH1L	-0.785875
CHRNA5	-2.4675
PNMA6A	-0.68075
FLJ16369	-0.2405
DLX2	-0.2316
C6orf108	0.306333333333333
ALDH3A2	0.4245
CLEC1B	0.216166666666667
LEPREL2	0.31675
FOXJ1	2.1939
OR1D4	-0.0435
PPIL4	0.166
MTRR	0.61475
SLC27A3	0.603
HTR7	-0.233166666666667
MIB2	-0.4495
BHMT	-1.28033333333333
A2ML1	0.4505
MSMB	-3.002375
KIAA1383	0.460625
TRUB2	-0.24175
PF4	0.176166666666667
IL1F5	0.3295
LRRC37B2	-0.34925
IPO4	-0.48275
FIGF	2.44125
QDPR	0.33325
ZNF598	-0.801
BOP1	0.636625
MAPK12	-1.744
POLR1E	-0.87925
CEECAM1	0.0945
INSRR	0.094
SIPA1	1.00775
ULK4	-0.0935
BTN3A1	1.1578
FABP5	-0.6106
KBTBD3	1.40766666666667
SORT1	-0.433416666666667
YWHAQ	-0.8351875
LRIT1	-0.34
KIAA1704	-0.2525
MEIS2	-0.9533
ENOSF1	-0.768833333333333
PCDH7	0.241857142857143
FZD9	-1.61283333333333
RPLP1	0.629666666666667
ZNF75A	0.43175
P4HA3	3.493
NKX6-1	0.58725
CTA-216E10.6	0.418166666666667
IFT140	0.67875
DENND1A	-0.307
ALCAM	1.231
ABHD2	1.10527272727273
QPRT	-1.89766666666667
TRAM1	1.69242857142857
ATP1B4	0.2015
NUP37	-1.38075
SAA3P	0.105
SLC22A6	-0.1805
KIAA0265	1.276
ZNF41	0.00275
ADAM19	0.3892
ERAF	-0.88575
DEFB119	0.214666666666667
DNMT3B	-3.8565
SNF1LK2	0.1055
MGC24039	-1.59975
TAS2R48	-0.286833333333333
PNLDC1	1.3105
ADAMTS16	1.258625
TMEM92	-1.33033333333333
CCT8	-0.876
POGZ	0.912666666666667
N-PAC	0.19975
GUCA1B	-0.779833333333333
ZZEF1	0.16
OR2C3	0.12825
ZNF334	0.123
RANBP6	0.174
LDHB	-2.28125
BAMBI	2.789
RAB5B	0.65925
FOXB1	1.184
MRPS12	-0.1405
MRGPRF	0.67825
CRIPT	0.012
CYP2D7P1	-0.7565
RYR1	0.23975
NDUFA2	0.6755
TRIP12	0.352416666666667
KCNE3	2.498
MOBKL2B	0.7162
MIOX	-0.032
ACOT7	-2.068625
FGF6	-0.07
RASSF5	-0.1719
ATAD3B	-1.573
IKZF3	0.9165
H3F3B	-0.191428571428571
C6orf91	0.893
SEC11C	-0.25925
TMEM14C	-0.5295
KIAA1632	-0.348
SLC38A4	0.0575
FGFR3	-2.61883333333333
HES7	1.1745
HINT3	0.52325
ARIH1	-0.5775
FLJ35880	-1.12725
C1orf129	-0.5715
POU6F1	-0.156
RPL32	0.1665
BBS1	0.936666666666667
RGPD5	-0.3115
SULT1C2	-1.33825
KDELC1	-0.69475
PIP5K3	-0.830166666666667
CHI3L1	1.7356
CSDA	-0.673333333333333
VTCN1	5.42375
WDR62	-1.9875
TMEM170	-0.3065
KIF2A	-0.99775
C6orf182	-1.38983333333333
ARL6IP6	-1.8505
ZCCHC9	-0.67475
RARB	0.7545
ZNF320	0.5165
DHX15	-0.566125
PICALM	-0.0685
CNOT6	0.399333333333333
HIST1H1A	0.72
ZNF702	1.57483333333333
OR1E2	0.5255
HLF	-0.3709
LOC442582	-1.797
KIAA0494	1.056125
TCF4	1.7685
APOBEC3B	-1.7175
FAM54B	-0.505
MYH2	-1.9095
FXN	-0.290333333333333
C12orf59	1.049
PAEP	-1.50825
SPG11	0.000125
VN1R4	-0.01675
KCNJ13	-0.834
NOC3L	0.03375
C5orf36	0.4195
CPAMD8	1.04175
MLN	-0.4582
FLJ11184	-0.017
TIAM1	-0.245166666666667
OR10J3	0.252
OR52E2	0.176
PBX1	3.2957
UBL7	-0.734
PXMP2	-0.16125
SYTL1	-0.808833333333333
FAM126B	0.662
ZNF711	-1.48625
GGA1	-0.738666666666667
VAMP4	0.682166666666667
BCAP29	0.1009
C20orf19	0.223875
ZNF275	-0.0135
NEK6	0.9805
SETD8	-0.707583333333333
HEXIM1	1.27091666666667
SULT1A2	-1.316
KLHL9	1.02325
SLC39A12	1.1315
ARHGEF16	-0.406166666666667
SCN1A	1.07133333333333
HNRPH1	-0.562333333333333
C9orf103	1.4825
ECE1	0.0138333333333334
MED18	-1.84475
TEX13B	0.1645
SNN	0.1945
C6orf62	1.12427777777778
WNT3A	0.0787
IL22RA2	0.164
MGC21881	0.0235
GABBR1	-0.52825
YIPF6	-0.05825
PROX1	-1.25683333333333
PPP1R1B	3.1605
LANCL2	-0.0806
SCN3A	-1.10533333333333
SSRP1	-0.8995
ASXL2	-0.56125
RPE65	-0.7325
SNAI1	-0.932
EFNA2	-0.34275
CLDN9	-0.101875
TP53I13	0.63675
LOC375748	0.4155
C9orf7	0.943
C14orf178	-0.5975
GC	-0.23975
IER3	1.30066666666667
KCTD10	0.550375
FLJ45717	0.69625
ADC	1.505
LOC285908	-0.189916666666667
MLL3	-0.72975
KIAA1787	-0.72625
MGC31957	-1.90275
MUC5B	-0.332333333333333
ZNF193	-0.05875
CSRP1	0.067
MOSPD1	-0.904833333333333
C21orf49	0.671
RAD1	-0.63375
ANKRD34	-1.351
NFRKB	-0.4655
FANCA	-3.20025
VTI1A	0.3905
PCBP3	-0.6835
BFSP2	-0.7255
ZNF354C	0.577125
FRMPD4	-0.24675
IKBKG	-0.522666666666667
LOC441046	-0.227
UNQ9438	0.446833333333333
TM4SF20	0.1785
MAGEC1	-5.53675
AMMECR1	-0.265375
GLDN	0.444
TTC30B	1.1025
SEC13	-0.3771
EGF	0.399125
HAGH	-0.272625
VSIG1	0.409
NHLH2	0.16325
NCAPD3	-1.593625
MGC16121	-2.25475
HIATL2	-0.41575
BRCC3	0.536
LCE2D	1.049
TMEM79	2.37275
GTF3C5	-0.7415
AKR1C4	0.00983333333333332
C3orf59	-0.083875
RBM26	-0.099
DUSP14	-0.159833333333333
AP4M1	-0.436666666666667
RIMBP2	0.321833333333333
ABCC2	-4.24166666666667
DNAJC16	0.397
TTC12	2.1315
SNX13	0.263
C6orf168	0.14375
C1orf100	-0.7515
CSPP1	1.10058333333333
LRRC56	1.873
OR1J2	0.215
THY1	1.2606
KIT	1.29883333333333
TBC1D8	0.4795
EPHA7	0.11025
SOLH	-0.2
SVIP	0.306
ZNF294	-0.7155
HAND2	2.18966666666667
CENTB2	0.7995
MARVELD3	1.5225
CREB3	0.7265
KRTAP1-5	-2.792
OR8K1	0.251
MED25	0.196666666666667
FDX1	-0.160333333333333
FAM19A1	0.475833333333333
IL13RA1	1.0839
ZNF627	0.707666666666667
NHP2L1	-0.32
EIF2B2	-0.192125
ZNF593	0.06775
WIPI2	-0.0401666666666667
RANBP1	-1.425
TAS2R7	0.091
LOC283514	0.223
CSNK2B	-0.6164
CFHR1	0.2685
DKFZP434O047	-0.109833333333333
WBP11	-0.9355
TEX2	0.7345
GALNT2	-0.382166666666667
FLJ33360	0.4175
WNT9A	-0.54825
IL29	0.97525
STK3	1.08766666666667
REPS2	2.7565
FAM78A	0.2305
MGC3207	-0.7885
FCGR3A	7.5525
H2AFY2	-0.18375
RNF150	-0.46925
CCNK	0.052625
VEZT	0.7895
FSHR	-0.1675
C1orf66	0.392
LCE2B	0.1622
CD200	-0.053
ORMDL1	-0.291125
OR51S1	0.1975
KRT83	-1.03725
COL19A1	-0.059
POL3S	-0.51925
ZNF468	0.793833333333333
BAG3	0.30025
C1GALT1	-0.5715
CA5A	-4.06675
DKK4	0.2985
SGK2	2.725
PIK3C2G	2.0005
USP11	-0.29375
IMPA2	-1.341
PRKDC	0.179642857142857
MSR1	3.22375
PDCD6IP	-0.366083333333333
FAM122A	0.336
ZNF740	-0.43525
ATXN2	-0.335333333333333
SLC17A4	0.0803333333333333
RAXL1	-0.733833333333333
RS1	0.03275
NET1	0.810666666666667
NPY1R	2.64083333333333
MVD	-1.6615
C11orf61	-0.829625
CHDH	-0.942
GCNT2	-1.75257142857143
LGALS12	1.62975
IK	0.299666666666667
C7orf41	0.716777777777778
SURF4	-0.1105
C1orf91	-0.191
BCS1L	-0.807833333333333
C20orf141	0.323
BCAS2	0.40625
ACE2	1.2825
ICT1	0.14675
CD79B	2.64125
MRPS9	-0.63175
AADACL1	-0.378
IRS2	-0.093
LUZP2	0.062
TMEM148	0.09175
ZNF514	-0.617
ADCK2	0.0141
ZKSCAN1	-0.124714285714286
FASTKD2	-0.55825
KCNMB3	-0.565333333333333
POFUT2	-0.7059
GNG2	-0.0992
OR6Y1	-0.115
FAM26A	-1.2975
CAND2	-0.53025
FLYWCH2	0.271125
BCL6	1.47075
MDH2	0.0142142857142857
DRP2	0.494
TPD52L1	0.841375
TXNL4A	-0.07775
OR3A1	0.4735
C22orf9	0.776428571428571
RAB25	2.324
PCTK3	-0.20575
POR	0.556166666666667
ARPP-19	-0.381
SREBF2	-0.60925
ZWINT	-1.76666666666667
TRUB1	0.405875
ENPP2	1.91133333333333
UXT	-0.541333333333333
ALG11	0.1745
SMCR7	1.62075
SLC31A2	1.8765
USMG5	0.001
ZNF780B	0.63825
APEX1	-0.084
THSD3	-2.95525
CEP68	1.032
NY-SAR-48	-1.3285
ZIC3	-3.93983333333333
LPAL2	-0.3098
MRPL11	-0.724166666666667
VPS53	-1.4795
MPDU1	-0.18475
UBL4B	0.34375
LASS3	0.46675
GAST	0.257
SPERT	-0.288166666666667
UBE2L3	0.201
MLSTD2	-0.41275
ADRA1D	0.1325
FZD10	-0.744
ATP6V1E1	0.20975
SAR1A	0.9415
MCTP2	-1.11866666666667
TMEM5	-0.0065
BIRC2	-0.2645
TMEFF2	-2.59633333333333
NLGN3	-0.344166666666667
