Hybridization REF	TCGA-A2-A0SU-01A-11R-A084-07
NAALADL1	0.2835
DUSP5	1.56
PXDN	0.175375
SLMO1	-0.676
TNXB	0.4904
BIRC7	-1.11525
A4GALT	0.191666666666667
TIMM22	0.123
FAM110C	0.78525
TOMM34	-0.88175
ABHD9	0.1395
ADAM32	1.1715
CRHBP	0.01375
AQP2	0.525625
LOC130355	0.92275
ZNF187	0.517833333333333
ZNF816A	0.253
F7	-0.850875
CNOT1	-0.823
SLC13A4	-0.36375
ZBTB11	-0.422
B3GALT5	-0.367
EXOC2	1.25583333333333
IRS1	0.4409
TMEM1	-0.3845
MRPL34	0.1295
SAMM50	-0.80875
CDC42EP3	-0.061
HSF2	-0.5414
MFN2	-0.15325
TSPAN7	-0.493833333333333
NUCB1	0.369166666666667
RHOH	-0.17975
ARL16	0.537
TACR1	-0.4055
SFRS5	-0.8935
SNX25	-0.255625
RHBDF1	1.56733333333333
PCDH18	2.17216666666667
HMG1L1	1.00625
MYO5C	3.128
MAPK10	0.0505
LDHAL6A	0.209666666666667
NUDT12	1.223
NCAM1	-0.118875
GLIS2	1.277
GGTL4	-0.47725
DAPP1	1.05825
ATF7	0.929
KIAA0748	-0.5915
NFIL3	-1.69025
TM6SF1	0.8264
SEZ6	0.00475000000000001
NANOS3	0.6005
DNAJA3	0.102
CLDN6	-2.728
CIITA	2.5888
EPHA4	-0.5615
FANCC	0.41425
CMTM3	-0.00349999999999998
PSG3	-0.072
MRPL15	-0.76675
C21orf59	-0.9355
PLCXD2	-0.00775000000000003
C2orf34	-0.00862499999999999
UBE2L6	0.72225
MED14	-0.227833333333333
HP1BP3	-0.4389
C6orf208	-0.0155
TPBG	-0.53325
OSR2	-0.760125
XPC	0.100166666666667
KLHL7	-0.706333333333333
CCR3	0.3225
AGTPBP1	-0.602
PCSK6	3.98273333333333
STAT5A	-0.689888888888889
FAM18B	0.30625
LONRF2	-0.807166666666667
PTPN2	-0.608875
SF3A3	-0.313333333333333
EFCBP2	-0.331
HCFC1	-0.608333333333333
AHNAK	1.02195
ACTR5	-0.38875
KIF14	-2.74257142857143
TENC1	1.621
HEATR5B	1.1255
YIPF2	0.383833333333333
MYEOV2	0.993666666666667
DUSP18	0.63275
KIAA1012	0.35775
AHR	0.538833333333333
C17orf53	-1.586
PTPRH	-2.04875
ATP6V1C1	0.0288
TAS2R3	0.6605
LOC440356	1.26425
COQ10B	0.59825
PSMF1	1.197
SORBS2	2.47508333333333
NFE2L2	-0.29325
TMCO7	-0.79175
SH3PXD2A	-0.158
SH2D2A	-0.9735
SPINK5	-3.209
MRPS24	-1.23925
OPA3	0.378125
TRAF7	-0.326666666666667
C4orf35	0.279166666666667
MT1G	-0.977375
MGC39545	0.12325
HS1BP3	0.5861
OR2B2	0.2935
CHRM4	-0.133
SFRP2	2.90783333333333
RIC3	1.89125
ART1	-0.301
C6orf1	1.065
DUS4L	-1.01575
C10orf104	0.5945
TNFAIP6	2.63325
RTEL1	-1.52325
CCT4	-0.6724
ZNF709	-0.3285
CHMP6	0.9005
UPP2	0.65075
CYP19A1	-2.16725
CD151	-0.701833333333333
NDUFA13	-0.3155
ARFRP1	-0.775
FAM26B	2.118
CRYBA1	-1.4435
MRPL41	0.181666666666667
NPFFR2	-0.6675
HRH2	-0.1055
SCAMP3	0.00966666666666667
MTMR6	2.2861
MTG1	-1.4745
UBTD1	1.24675
CRABP1	-1.865
FLJ33790	1.1026
KIAA1908	0.453833333333333
GPR158	-2.8115
PACSIN3	-0.006
OMD	3.26133333333333
CATSPER1	-0.971
HOXB8	-0.346375
FBXO46	1.3185
OAS1	-0.528833333333333
SVIL	0.20025
PHB2	-0.78625
ADCY3	-0.3715
NDRG2	1.74483333333333
ERMAP	1.5714
APBA2	-1.64383333333333
IGSF9	1.3645
WNT6	0.285785714285714
MYCBPAP	0.58425
ATP2B2	0.0292
CPVL	-0.8111
TRAM2	-0.91125
NOP5/NOP58	-1.026
ZNRF4	-0.21425
TLK1	0.274375
MTMR12	0.123142857142857
ZNF384	-0.0416666666666667
FAM9B	-2.27625
RPN1	0.3155
PMVK	0.937
EIF3D	-0.2062
SIX2	-0.219
HPS1	0.743428571428572
RNF7	0.2105
PSKH2	0.295
KCTD13	0.437
CSMD3	-0.5415
FBF1	-0.2525
IL8	-4.7655
SERPINB13	0.262272727272727
FBXL20	-0.3105
BLR1	0.07525
SH2B1	0.340166666666667
RFNG	0.17025
RAB20	0.039
RBM7	-0.76925
POLR1A	0.0111666666666667
TMPRSS4	-2.08575
TAF9	-1.127
TERF2	-0.165
TNFRSF1A	0.506833333333333
ACADVL	-1.10566666666667
GTF2H5	0.14375
EDG8	-0.0886666666666667
C9orf140	-1.77175
UST6	0.03975
ZBTB8OS	-1.53675
ZNF710	0.2635
GPR174	-1.9285
ATP6V0A2	-1.04225
KIAA0319L	0.480583333333333
XKRX	1.1385
DOPEY2	-0.1877
SDHD	-0.871
SUMF1	1.81075
OSM	1.66475
OPN3	-0.52225
DAGLB	-0.143333333333333
PPFIBP1	0.4279
TRIM63	-2.98975
C10orf53	0.561
LYPD3	2.41516666666667
BCL7A	0.33725
AGER	-1.49016666666667
TCF19	-1.116125
SAT2	-1.016
PFTK1	0.3355
GABRE	-3.20775
C15orf38	1.4314
FIS1	0.5845
KCNV2	-0.44
CLPS	0.1335
PPCDC	-0.601
FOXN2	0.0731666666666667
NT5E	-2.7804
CD83	0.598
IL18	-0.139625
VPS16	0.21475
IGFBP2	-1.622
NOTCH2	0.41
SIGLEC1	1.537125
CD93	5.751
SULF2	0.711
CEP164	-0.466125
P53AIP1	0.0561666666666667
TOR2A	-0.051
ZNF136	0.59975
MGP	3.2979
CCDC144A	-0.0042
TRPC1	-0.931333333333333
SMS	-0.772166666666667
MAPK7	-0.532333333333333
RRAGC	0.69825
PARD6A	-0.0126666666666667
NUB1	1.06166666666667
SYNGR4	0.81725
OR11H12	0.0425
WIF1	1.46575
GCH1	-0.155
OR11H4	-0.0145
SLC44A5	0.1215
GPRIN2	0.7835
LOC401431	0.6665
CPA4	-2.6386
MELK	-2.42466666666667
IL15RA	0.49625
CUL3	1.38625
HMBOX1	1.27975
PODXL	-1.05725
CCT6B	1.72866666666667
COMTD1	-0.68825
MUC20	-0.768333333333333
GPX2	-2.526125
ITK	-0.679125
FBXL5	1.92925
C13orf27	-1.5655
DEFA5	0.4345
TRHDE	-0.82
MTP18	-1.354
UQCRQ	-0.2985
ITGB2	1.46791666666667
CSRP2BP	0.2375
TAS2R44	0.2735
PHPT1	0.151125
FAM44C	0.1335
ERH	0.32
MPHOSPH1	-1.64133333333333
MORC1	-0.1225
PARVB	-1.1785
LAMA1	-1.93358333333333
PGBD3	0.0695
GIMAP6	4.1575
AREG	2.567
LIPT1	-0.52325
MGC99813	-0.4495
C1orf201	0.653
GRIN2A	-0.6426
MAN2C1	-1.22925
NSUN5	-1.00875
SF3B5	0.27025
MYC	-0.99275
NRXN1	-0.232272727272727
ZNF18	0.1575
SPDYA	0.051875
SLC37A1	0.341
DECR2	1.05175
ANKRD38	0.51975
SPTLC3	-1.08525
SUPT16H	-0.201875
DTWD2	-0.43875
ULBP1	0.11
ZADH1	0.484666666666667
OIP5	-3.31925
IL10RB	-0.261333333333333
OTUB2	0.181375
VWA3A	0.4145
SPIC	0.362666666666667
OR6C4	0.434
PSCD4	0.685666666666667
DPY19L2P2	0.62
TRAPPC6A	0.977
C21orf2	-0.371333333333333
CEMP1	0.12275
LIN7B	0.2405
E2F7	-2.3895
VCP	0.1051875
LAMA3	1.89025
BGN	1.65575
GPR160	1.727
COCH	-4.21283333333333
GPR81	2.726
APOBEC3F	-1.8355
tcag7.1017	-0.77475
C1orf32	0.277
SCGB1D2	6.581
FLJ43987	-0.207
C6orf170	0.3305
KLK9	0.2395
GPD1L	0.6725
VPS37B	-0.141
ATG3	-0.485666666666667
ADAMTS17	0.239
KLHDC2	0.374166666666667
NDUFV2	0.23025
BLK	-2.312
MATN4	-1.134
GPM6A	2.94375
GBP4	3.964
TMEM162	0.486166666666667
PKP2	0.767
HRASLS	0.469222222222222
MMP1	-3.492
SFXN3	-0.0534
FSD1	-1.608
ST6GALNAC3	-1.32583333333333
CA12	4.0807
NCOA6	0.15725
C19orf58	-0.2498
PPP4R1	0.380166666666667
MAN1A2	0.574333333333333
IKBKAP	-1.1425
UPF1	0.0591666666666667
KIAA1219	0.52425
WNT16	0.5205
SNW1	-0.023875
IL18RAP	1.74375
RPP30	-0.561875
CDC40	0.362428571428571
SETD3	0.6555
SLAMF6	0.537
ELK4	-0.9725
TRIM47	0.851833333333333
ACOX3	0.736625
TRIM6	-0.867625
KIAA0372	-0.663833333333333
TP53AP1	0.507375
SMURF2	-0.36225
ADAD1	0.016
EBP	-1.3503
KRTAP13-2	-1.255
FLJ36874	-1.122
TOR1A	-0.244833333333333
P2RY4	1.1055
GPBP1	-0.1125
TRPV1	-0.833625
ADAMTS12	0.393
PES1	-0.5858
ATG4A	0.284
MAGEA10	-4.02675
WFS1	1.745
CC2D1B	-0.483666666666667
PABPN1	-0.342
SLC25A30	-0.28925
SLCO1C1	0.293666666666667
SLC22A5	0.9665
KIF23	-2.52966666666667
SYN2	-0.186
ASPN	7.79283333333333
CENTG2	0.5405
QSOX2	-1.4543
FLJ10815	-0.177833333333333
STK24	0.029
SPEG	0.1731
STK10	0.00966666666666668
DACT2	-0.964
AAAS	-0.9215
SSX3	-1.32425
ABCD3	0.4158
C4orf12	0.15175
PARVG	0.5075
FIG4	1.22525
C9orf46	0.61725
TMCO6	-0.547
IGHMBP2	-0.71875
DUS2L	-0.917333333333333
FAM3C	-0.4029375
TMEM16D	-1.445625
DCTN4	1.87675
KCNH3	-0.22
EIF2AK2	0.306
AP1S3	-1.05175
CST4	1.0625
PAM	-0.3105
NUTF2	-0.449
CITED2	0.2537
SLC39A4	-0.6595
C2orf52	-1.6745
GRM3	-0.0575
C12orf49	0.4255
CCDC49	-0.0578
GRAMD1B	-1.25725
FNDC4	0.64425
SIAH2	0.139375
GDPD4	0.381
C21orf87	-0.005375
ATP5A1	-0.189166666666667
C16orf63	0.510125
LOC388135	0.576333333333333
ATP5J2	-0.60675
MMP3	-1.14
EMID2	-0.4
CRHR1	0.3955
WDR70	-0.55975
C13orf31	0.883
ZFAND1	-0.05975
CCL18	3.50916666666667
C3orf49	0.01
RINT1	-0.9225
KIAA0408	-1.70883333333333
F13A1	4.2008
SLC10A1	-0.167
OGN	2.704
GIPC2	-0.434166666666667
XPO6	-0.134
LCE1A	0.9905
FMR1	-0.0385
LOC374920	-0.2115
DUSP3	0.48825
ANKMY1	1.20975
C7orf50	-0.70775
BBS9	0.0541999999999999
UNC119B	0.268375
C9orf72	0.6315
MGC35440	-0.5705
ENTPD6	0.19025
PPP1R2P9	0.869
ERCC4	0.6185
FAHD2B	-0.0095
HMHA1	-0.4005
HACL1	-0.3195
RAD23A	-0.521666666666667
FAM83B	-1.206
PPP5C	-0.649166666666667
RNASEH2C	-0.725375
C9orf153	-0.08875
SCAMP4	0.904875
GHITM	0.5901
NDUFB7	0.321875
ADCYAP1	0.433166666666667
SP110	1.33116666666667
MAP3K7IP2	0.45625
DHH	-0.0695
AGRN	0.203785714285714
WDR33	0.250666666666667
CEP290	-0.0331666666666667
PRPS1L1	-2.73033333333333
KLRA1	-1.0015
GPR97	-0.184
CHD7	-1.05683333333333
TLR10	1.196
SLC30A8	0.5065
HIC1	1.25716666666667
IAPP	0.821
RXFP4	0.47025
GP1BB	1.201
SHQ1	0.173
NKX2-3	0.616666666666667
API5	-0.0505
FTHP1	-0.201
MOV10L1	0.0124
TRIM6-TRIM34	1.89066666666667
ADHFE1	-0.3955
FAM117A	0.57275
DDI1	0.3495
CDON	-0.633
TRIM73	-1.5605
IGKC	2.749
MMP14	0.0490833333333334
DYNC1LI1	0.01
C11orf66	0.16025
TRBV3-1	-1.07575
FASTKD5	0.0175
BIVM	-1.26475
LHX4	-0.6785
CXCL2	-0.9547
RAB2B	-0.179166666666667
IZUMO1	-0.623
MAP3K15	-1.696625
FAM19A2	0.000333333333333315
ZC3H8	-1.56133333333333
ZMAT1	0.486875
SPINK5L3	-2.63725
SLC10A6	0.71
APPL2	0.044125
CARD10	-0.403666666666667
LOC402176	1.24425
EEF1D	0.179
RAB6A	0.5389
C12orf5	-1.333875
PAPOLG	-0.07275
MSRB2	0.82825
BCR	0.284888888888889
PUS3	-0.581
TIAM2	0.528
ZNF317	0.202833333333333
CHD2	-0.196928571428571
FZD5	-0.862909090909091
NUDT8	-1.61775
ZNF763	0.258
PRC1	-1.69811111111111
ABCB9	-0.302333333333333
SPATA3	0.319
TRAK2	0.14525
STAB1	2.931875
LRRTM2	0.251166666666667
psiTPTE22	1.46175
DBI	0.352
SERPINA11	-1.50075
NAT5	0.15825
C20orf58	-2.01375
RPS6KA4	-0.2325
FLJ90650	-0.89925
TGFBRAP1	0.15025
CHRDL2	-0.665875
FAHD2A	-0.311333333333333
CNTN1	0.06525
BBS4	0.2436
TMEM181	0.9615
MINPP1	-0.644
MPHOSPH6	-1.11733333333333
HOXC10	-1.4157
ITPKB	0.239875
CLPTM1L	-0.23125
MEOX2	0.662
ATP6V0C	1.0225
PRPF8	-0.7165
TMC5	3.4125
FKBP3	-0.48725
PLEKHB2	-0.014
OR4D6	-0.223
ZNF544	-0.6128
D2HGDH	-0.026125
RPL18A	-0.456
HEL308	-0.292625
MPP6	-2.98325
TCERG1	-2.029
KRT16	-0.220333333333333
KLF17	-2.001
KLF5	-0.21675
CDR1	2.32825
VCX3A	-4.2825
FBLN2	1.5205
C14orf104	-0.09675
HBE1	-4.735
OR4S2	0.422
C1orf108	-0.281166666666667
ROBO4	3.99216666666667
CPEB4	0.959125
C11orf80	-0.4915
BCKDHA	0.1735
MYOC	0.45375
GIF	0.615
CKMT1A	0.84
RPL3	0.4986
THBS1	2.055625
APOO	-0.4025
ARMCX1	0.92675
HSZFP36	0.49275
SNAPC5	0.70975
EIF4ENIF1	0.46775
ZNF433	-0.0295
TNFRSF21	-1.294875
TMPRSS7	-0.3855
SPATA18	2.3224
HPDL	-2.708
MKL2	1.8121
TBX3	2.13769230769231
C21orf93	0.838166666666667
DAXX	1.13975
ELMO1	0.2115
RGS13	1.36216666666667
TAF11	-0.446
UNC13A	-1.486125
LOC653314	-0.4506
ORC3L	-0.11925
IMAA	-3.3755
TARBP2	0.003
CABIN1	-0.7452
TRIOBP	-0.242
HIST1H2AC	1.5825
RGS22	-0.2315
NCOA1	1.46833333333333
IL25	1.6125
SNCG	1.119
GPR6	0.2835
AMDHD1	-1.7065
CHEK2	-1.865
C6orf142	-0.12775
DRD4	0.773
C14orf68	-1.08775
GDF11	-2.0045
SEMG2	-0.26
CD247	-0.2555
CDAN1	-0.74275
RBMX2	0.184333333333333
TGS1	-0.30925
OIT3	1.3905
SYF2	0.0185
MCM4	-2.624375
PKHD1L1	0.471125
CEP192	-1.254
IFT88	1.47175
RPL9	0.384071428571429
RAB32	0.466875
DDX43	-1.917
P2RX2	0.274333333333333
OR5D18	0.476
UBE1	-0.146083333333333
SLC24A1	2.6605
ARHGAP5	0.616
CETP	0.0255
KIAA1731	-1.7325
SLC9A4	0.286
PTPN6	0.70175
BAHD1	-0.3895
GRIK3	0.769
CACNB2	-0.4008
PDE10A	-1.0085
DGCR14	-0.5125
PCDHB9	0.165333333333333
RHOQ	0.262166666666667
MAP3K4	0.32175
KTI12	-0.312166666666667
RPL23AP13	-1.142
GNG11	0.1515
CLCN3	1.01183333333333
GPAM	-1.051
VSTM2A	0.4535
SLAMF7	2.154
INTS2	-0.68825
PPP2CA	0.1324
LRP12	-0.488733333333333
SEC14L2	0.696555555555556
DKFZP586H2123	3.01575
MC3R	0.1675
CIRH1A	-1.7715
HIST1H2AB	1.5955
POLH	-0.8605
MGC16703	-1.272
SNAPC2	1.0965
FILIP1L	1.48625
RASGRP4	0.5915
LRRC1	1.659
GAS1	0.88225
PRAC	-1.391
DGKA	-0.4925
NT5C3	-0.39725
PEG3	-2.46
NADK	-0.787
PRR17	0.88325
LOC374569	-0.49575
SGSH	0.810166666666667
NLRP8	0.4245
GALT	-1.5686
MCF2	-0.519
ZNF263	1.04725
TACSTD1	1.433
TYR	-6.2421
ATP6AP2	0.3195
RNUXA	-0.436
ABHD10	0.1656
GDPD2	-0.96
SLC35C1	-0.3445
UBE2A	0.17475
HERC5	-1.89283333333333
FAM112B	-4.20966666666667
FBXL16	3.295
DKFZP434A0131	-1.14675
ELA3A	-1.8215
RBM41	-2.14825
HAO2	0.46525
RNH1	-0.482625
SHANK2	1.67283333333333
OSBP2	-1.71025
DAK	-0.420833333333333
C3orf58	-0.09825
TCL1B	-1.569
KBTBD2	0.07
SUGT1L1	0.30575
UBE2E2	0.970833333333333
MYL9	2.235
CDC23	-0.7445
PBXIP1	0.7223
CXorf40B	1.507
NBL1	1.245
RTBDN	0.5905
RAB11FIP5	0.170125
TTTY13	-0.5685
SCOTIN	0.247833333333333
SOHLH1	1.254
CDKN1A	-0.0726428571428571
NCK1	-0.1015
ZNF550	-1.0925
SAPS3	0.287083333333333
SPIN3	0.7015
MAGEE2	0.4595
MIS12	-1.06016666666667
OR8H2	0.117
KIAA0774	3.09383333333333
UNC5D	-2.4705
CUL7	-0.365333333333333
LIPC	-3.2855
DIO1	4.9825
C20orf11	0.206
CTRL	-0.57025
HS3ST2	1.99275
PAK4	1.13383333333333
CCRL1	2.22875
RNF10	0.42925
ZNF567	0.0995
ZNF660	-0.563
TCEAL3	0.847
MAGOH	-0.440333333333333
CENPB	0.376833333333333
C19orf7	0.529875
LOC388965	0.314
ZCCHC13	0.6505
JMJD1A	-0.583
HIST1H4H	0.905
TBRG1	-1.2627
GPC3	-4.138125
TAF1C	-0.9475
EBNA1BP2	-1.22733333333333
CIAPIN1	-0.49325
PDGFRA	-0.297666666666667
CSTB	-1.2055
CENPI	-2.29416666666667
GTF2E2	-0.9845
RPP21	-0.7145
CCNF	-0.0146666666666667
KCNQ3	0.8815
FAM79A	1.784
SLC22A12	0.8215
NOVA1	1.07816666666667
FZD3	1.5254
AKAP8	-0.99125
SOCS5	0.825375
CFDP1	-1.0555
DLG5	-0.127
PGM5	0.4845
C1orf144	0.06575
HDAC10	-2
RND2	0.2965
C20orf199	-1.0325
RNMT	-0.974625
SLURP1	0.632875
ASTN1	-0.210625
SH3BGR	0.855
MYCL1	-0.209125
ZHX1	0.7295
CENPK	-2.833
FOSB	1.2493
LOC643406	0.464375
C2orf59	-0.744375
TMEM135	-0.7525
SLC27A2	0.54825
KRT33A	1.6135
OVOL1	1.997
PAMCI	-1.52183333333333
S100A7	-1.2825
ZNF789	-1.963
HARS2	0.23
RPL23A	0.0656666666666667
TCF23	-0.43875
UPF3B	-2.23975
C17orf78	0.1565
HLA-DOB	1.11483333333333
C14orf142	0.485833333333333
TEKT5	0.612333333333333
DMWD	0.176
POLD1	-1.80266666666667
GSCL	0.278
CALD1	0.2697
SCRT1	0.365833333333333
AIG1	2.3195
UNC84B	0.1715
ZNF404	-1.6855
TMED6	-1.26975
KIAA1462	0.6075
LRRC27	1.888
PYGO1	-0.144
PIGU	-0.485666666666667
ALAS2	-3.58416666666667
WRNIP1	0.391375
CNNM3	0.943
ZNF2	0.5515
ST3GAL5	-0.450416666666667
MRPL23	-0.21625
TSSK6	-0.09025
PSMA6	-0.73175
C16orf70	-0.51725
KIAA1602	0.20075
ALMS1	-0.2355
DCN	2.629125
TMEM132D	-0.293
SUCLG2	0.22325
ABHD14A	0.6595
DEXI	0.686
AMPD2	-1.431
IFNAR2	-0.826
CYB5A	2.4523
TLOC1	1.07845
NXF5	-0.555166666666667
NRBF2	-0.054875
KCTD3	1.234
ITGAE	-1.664
SLC30A3	-2.041
ZRF1	-2.0295
IFRD2	-1.260875
XAB1	-0.3025
PYCR2	0.1515
SERPINB3	-1.365
TMLHE	-0.053
GEFT	-0.924125
ABCA5	-0.23625
EMR4	0.135
TSFM	-0.424
HIST3H2BB	0.17775
ARHGEF19	1.07675
TSPAN17	-0.137333333333333
ABCC8	3.11375
MAP1S	0.292
C22orf36	-0.29375
BNC2	0.0395
HIST1H4A	-1.068
NDUFS3	-0.165166666666667
WDR3	-0.762333333333333
XKR4	-0.06775
TTC33	-0.175
STMN2	3.529
CPN2	-0.9125
HSPC105	-0.399
PCOLCE2	-4.771
C3orf55	0.8705
KLHDC9	2.44383333333333
TBC1D23	0.3685
ATXN2L	-0.744416666666667
MAP2K3	-0.1365
SCAP	-0.39225
ZNF486	0.1635
C20orf96	1.261
NARS	-0.4205
ADAMTSL1	-0.483214285714286
PRCC	0.3065
CCDC126	1.93308333333333
ZNF675	0.0025
CALCOCO1	0.918
ANKRD43	0.62825
CWF19L2	0.174166666666667
ZBTB32	0.5925
BRAF	0.2645
ODF4	0.2025
MGC14376	0.0396666666666667
HORMAD1	-2.27916666666667
AAK1	0.01725
PEBP1	0.765
TNFSF5IP1	0.0538333333333333
DKFZp564N2472	0.37175
RMND1	1.96475
IGKV1-5	3.29575
COL1A2	2.99758333333333
SERPINA5	-1.072
AANAT	0.448
C19orf21	1.36516666666667
GEMIN5	-0.47675
UBR4	-0.394333333333333
LTBP3	1.0035
AMHR2	-1.62233333333333
PROCR	-1.066
MYBBP1A	-1.41225
C20orf39	0.9875
ZNF697	-0.398625
PASK	-0.5054
ZNF776	0.4875
RFXDC2	-0.781125
KIAA0467	-0.1835
C10orf96	-2.40775
ZNF503	-1.1325
GULP1	-1.2415
KCNE4	3.19233333333333
DKFZp434K191	-1.51925
LOC196913	-0.1265
BHLHB4	0.953
CH25H	1.4025
LOC81691	-0.344166666666667
ALPL	0.6235
COL12A1	2.118
FOLR3	-2.08633333333333
GPR123	-0.02975
TRIM62	0.339571428571429
ABLIM1	0.922
MAST3	-0.26175
RHBDD1	0.798333333333333
LOC338809	0.3955
RYBP	0.81925
TTC26	-0.299625
ZNF22	0.928666666666667
ISCA2	0.3025
RDM1	-1.79775
PIGM	0.3545
GNB3	-1.5
ACTR2	0.2293
HMGB1	1.4778
EDG1	3.71266666666667
SOAT2	-2.8335
OR10AD1	0.4465
RAP1GDS1	0.935916666666667
LCE1F	0.113
ESM1	-0.727625
RCN3	1.69675
CREBL1	-0.77275
DBNL	-0.470166666666667
PTGER3	2.569625
USP30	0.32
BCL2L12	-1.06933333333333
KIF26B	2.03575
ZNF416	0.4855
ZNF225	-0.426
C17orf70	0.86375
ZNF554	0.8265
RAE1	-0.636166666666667
TNIK	0.209666666666667
ACTN3	0.406
MGC45922	1.344
CCNA1	0.178833333333333
RYK	0.6315
IL26	-0.362
LRP3	0.936833333333333
QARS	-0.14475
SOX7	1.31407142857143
BID	-1.450625
OR2S2	0.5655
CXCL14	4.14725
C11orf47	-0.1605
MGC29891	-0.647
HSPB8	2.6406
PRDM14	-1.392
NUFIP2	0.10525
MNAT1	-0.5875
ZDHHC2	1.49266666666667
MBNL2	2.52125
ADD3	-0.71975
CSNK2A1P	-0.398
KLK6	-0.473333333333333
TMEM111	0.6194
KIAA1279	0.56275
NUBP2	0.74
RAB42	-0.91325
ID3	-0.7348
TM9SF1	0.72125
MDP-1	-0.35925
POU4F2	0.5535
IQCK	2.206
C16orf14	-0.0035
CAPN3	-2.012375
FAM43B	-0.0953750000000001
RECQL	-1.1905
AP1G1	-0.151071428571429
CTNNBL1	-0.668333333333333
ECHDC1	-1.3045
SMARCC1	0.416
FOXQ1	-1.806125
GNAI3	0.4965
POLG2	-1.678
CD4	1.16625
ITLN1	-0.5075
EBI2	3.65275
IRF1	0.475
PTPRE	2.0053
PTK2B	-0.57325
NXNL2	0.4415
SOX4	-0.563666666666667
TSPAN3	0.834666666666667
SH2D1A	-1.82616666666667
C8orf58	-0.0281666666666667
USP20	-0.7415
DUSP22	0.0506666666666667
CALB1	-2.31
L3MBTL2	0.20925
MCRS1	-0.06725
TMEM118	-1.68433333333333
C18orf8	0.394833333333333
FLJ10241	0.141375
GJA12	1.41125
PKD1	-0.521333333333333
ZFP3	-0.1275
JAM3	-0.327375
LAPTM4A	1.3334
DIRC2	-0.439
KIAA2022	0.024
MYOM1	0.304833333333333
TRPM8	-1.63466666666667
MOP-1	1.63075
PHKG2	-0.286
ZNF650	0.688125
KIAA1522	1.16625
PSG8	-1.55183333333333
DDX19B	-0.377
MOBKL1B	-0.82725
DIAPH2	0.0730833333333333
PTPN12	0.54325
CLN8	-0.5162
CRYZL1	-0.906333333333333
CRY2	0.923333333333333
FCGR2B	3.103
PNPLA4	2.077625
ZNF454	0.221
DKFZp434B1231	-0.40725
CLDN11	0.471
RFWD2	0.0873333333333333
CIB2	-0.744
MXRA8	4.402625
HRK	-0.38775
MAML2	-0.22325
C4orf31	-0.8255
C6orf192	-0.34325
COG6	-0.021375
FAM5B	0.6345
NFATC1	1.9411
SEPT10	0.32975
SCYL1	-0.5285
RPP40	-1.30675
SCOC	0.6121
KIAA1450	0.42375
CTDSPL2	-0.70275
TBX5	1.686
NAPG	-0.0746250000000001
RHD	-4.55075
C14orf45	1.50183333333333
ZBTB22	1.1075
PLCG1	-1.241
ANKRD10	-2.066
AQP7P2	0.16925
TAGLN2	-0.223166666666667
HTR2C	-1.30133333333333
SLC16A7	-0.6615
C17orf83	0.32075
TSGA14	-0.44025
MDH1	-0.798
PPP3R2	0.0515
DCBLD2	-1.62092857142857
RBM33	-0.953125
DPH3	-1.96525
SYT10	-0.9066
FMO4	1.659
THYN1	-1.01575
DRD5	-1.8205
OTOR	1.526125
PGRMC2	0.4765
KATNAL1	1.789375
PAQR6	-3.1775
UBE2I	0.042
C14orf28	-0.01175
C8orf70	0.4825
FLYWCH1	-0.037125
ANGPTL3	0.79225
GLRX2	-0.639666666666667
ATP11A	-0.985142857142857
ARL5B	-0.212
MUC16	-2.31825
SLC25A5	-0.813357142857143
ACRC	-2.083
MYO1C	-0.525375
FAM89B	1.47433333333333
FAS	0.71375
KIFAP3	0.95575
GLRA2	-0.24
BTN3A2	-0.1951
CNKSR3	-0.63875
CSTF3	-0.493666666666667
ARPM1	0.5685
KIAA1530	-0.996
C9orf150	1.59216666666667
PRKCI	0.472
tcag7.1015	-1.0715
SOD3	-0.000999999999999994
ZNF574	0.54075
CYP21A2	1.3565
RPL12	0.38
COMMD2	-0.48675
WIZ	0.475
LOC344405	-1.35225
ALDH4A1	-0.464705882352941
CRYAB	2.42825
COPA	0.342933333333333
PCDHGA7	0.924166666666667
KIF11	-1.27525
RASD2	0.70275
SLC26A3	0.1665
ZNF175	-0.4565
JAKMIP2	-2.1215
C8orf4	3.294
PTHLH	0.50225
SLC40A1	1.64225
OR7D4	0.288666666666667
PCDHB17	2.044
CD36	1.99192857142857
C6orf203	0.4316
PRKG2	0.621
LOC400566	1.91425
ANAPC13	0.2925
SLCO3A1	-0.7295
ZNF692	-2.379
FANCL	-1.125
SH3GLB1	0.25425
C12orf61	-0.1325
KBTBD6	0.34375
SUPT5H	0.22825
XRCC6	-0.9054
HUS1B	-0.9461
FAM133B	-0.536285714285714
LOC728276	0.1295
KCTD18	0.83025
SOS2	1.06216666666667
CCDC99	-2.094
C1QTNF5	3.173
NNAT	0.409
USP16	-0.61725
LARS	-1.182625
ZBTB2	0.2415
ABO	-0.2125
TRAF3	0.11575
GALNT5	-1.8535
NAP5	0.673375
ALG14	0.9675
KIAA0515	-0.2875
WDR75	-1.26466666666667
TEX261	0.0105
LY86	0.538
LOC389072	-1.382
FLJ13611	0.01675
MRGPRX2	0.262
SNRPA	-0.6165
OR2G2	0.107
GPRASP2	1.84325
C7orf42	0.5322
C9orf163	-0.567
CYP11B2	0.298
FCRL3	1.26833333333333
PRDX1	0.40775
FGB	-5.22083333333333
COX17	0.3145
C16orf33	0.56075
