Hybridization REF	TCGA-A8-A075-01A-11R-A084-07
FRMD6	-0.488666666666667
PLS1	1.48083333333333
DGKZ	0.958666666666666
EFNA1	0.827
WDR85	-0.77475
ANK2	-0.35175
PAGE4	-0.921666666666667
SENP6	0.786
AKR7A2	0.559166666666667
FKBP10	-1.02475
VEGFC	-1.1555
LARP1	-0.067625
SRBD1	-0.06825
ITGB6	3.12075
SLC1A2	-0.444785714285714
INVS	-0.179666666666667
MPO	0.7635
MOBKL3	0.5968
CUTL2	-1.891875
KLK2	-0.15
VIM	-0.7465
REG1B	0.253666666666667
PCDHGC4	0.569
C3orf34	-0.186666666666667
SUMO3	0.344166666666667
CST9L	-1.3195
MLL4	-0.355
SPR	1.50833333333333
SAMD9L	1.3535
ABCE1	-0.6585
SUPT3H	-1.113
ACTBL1	1.54325
ADAMTS4	1.53616666666667
SLIT3	2.867
RHEBL1	-1.46575
NPM2	-1.9335
MAN1C1	0.432875
KIAA1856	1.08025
HSPA6	1.83975
LOC388152	0.4265
C10orf140	2.72125
ZDHHC12	0.2745
LIN7A	-1.2077
PHC2	0.0764166666666667
SPHK1	0.72025
TRIM26	0.69275
FAM83E	1.6365
C18orf24	-0.965666666666667
ZNF578	0.717
ORAI1	-0.11425
RUVBL1	-0.011
C7orf20	0.164166666666667
APAF1	-1.2155
SLC36A4	-1.61983333333333
MYH11	3.5615
NEK1	-0.0304
MPP2	0.1505
C12orf24	-3.0255
TNK2	0.8450625
ZNF289	0.1465
MATN3	-1.52142857142857
IFNGR2	1.07533333333333
ITPR1	-0.02825
EBF3	2.4765
TBC1D20	0.8371
OR10P1	0.44525
DDAH2	0.68675
SHPRH	-0.379125
STX7	0.8735
LOC554248	-2.8095
BCAR1	0.276
ATXN3	0.374416666666667
TRIM27	0.17925
CDC42EP2	0.575
CHP	0.527071428571429
SOX17	1.534375
ZNF259	-0.186666666666667
CHCHD1	0.701875
ZDHHC19	0.189
GBP2	2.8215
GARNL3	-0.027375
MRC2	0.30225
C1orf52	-0.90475
AOF2	-1.20416666666667
LRPPRC	0.3144
ACVR1C	-1.153
TM4SF18	2.24533333333333
TMEM169	-0.419833333333333
PPP1R16A	1.5535
EBF1	-0.120833333333333
RRS1	0.5825
SNX2	-0.2655
OR2T2	-0.169
RBX1	-0.65975
ANKRD54	0.385333333333333
TSNAX	0.6625
TMEM83	-1.843
ZBTB7A	0.85925
ATM	-1.00391666666667
LOC338328	1.62733333333333
TIE1	0.700833333333333
HIST1H3G	0.0823333333333333
PASD1	-4.47366666666667
TINAG	-0.292
PCDHAC2	-0.5085
LRRC15	1.297375
WBSCR17	-1.71525
TFF2	0.0645
PARP2	-0.489
NDFIP2	-0.17
PCDHGB2	-0.683
WDR60	0.30975
MAP7D2	-1.1938
USP45	-0.87975
GSDML	-0.51575
TNS1	0.6106
PLCD4	1.9105
IQCD	-0.457666666666667
SMPX	-3.01775
CD9	0.691833333333333
SRGN	1.90975
CASP7	1.662625
INOC1	-0.103666666666667
DKFZp451M2119	-1.315875
VMAC	1.283
USP53	0.2837
CAMK1G	-0.317625
TMEM106A	0.925166666666667
CDC20	-0.9859
ACSL5	0.103833333333333
CBWD5	-0.736
C1orf87	-1.0975
KIAA1274	-0.30225
PRUNE2	-2.68642857142857
LYPLA2	-0.371
DOK6	-2.03533333333333
GPR149	0.086
FAM30A	4.1085
TMEM129	0.69525
SLC35B3	1.47925
ACPP	1.5627
LOC200261	-0.709
SLC4A7	0.1153
CCDC40	1.53425
GART	-0.914875
THOP1	-1.051
SCARB1	-0.80425
CACNA1F	-0.08375
TRIAP1	-0.2015
SYT14L	-0.9945
SFRS8	-0.181833333333333
PBOV1	0.32925
GOLSYN	1.18625
GJB7	-1.598
CAMK2N1	-0.1075
GREM1	3.81975
FLJ20433	0.453
QPCT	-2.697375
PRKAG2	0.117166666666667
H2AFX	-0.139375
C6orf154	1.755
PLOD3	-1.46575
ZBTB39	-0.171166666666667
WASF3	-0.629416666666667
DRG1	-0.45475
PRR4	-0.9915
SPCS1	-0.058
KDELR3	1.04233333333333
SRP19	-0.0166666666666667
GABRA6	0.2315
MFSD1	0.74225
MMEL1	2.7265
PDXDC2	0.3531
BUB1	-1.71055555555556
RNF138	-1.479
MYLPF	-1.02683333333333
AIF1	0.868666666666667
DYNLRB1	0.2026
HCN3	-2.33283333333333
HIST1H2AI	-0.045
MAP4K5	0.133333333333333
LASP1	0.59675
LOC130951	1.158
PLAA	-0.016
KRT6A	-2.889
C6orf117	-3.387
ARHGAP23	-0.229
PTF1A	-0.526
GPHA2	-0.63025
LCE3B	0.24375
MCL1	0.141857142857143
EHBP1	-0.463833333333333
PRNP	-0.8661875
ZSCAN1	0.5795
C1orf113	0.4815
FOXA3	1.016625
NEB	0.57275
ASGR1	-4.54083333333333
CTGF	1.4425
RAB17	0.8915
MST101	-0.1245
JARID1B	1.3896
USP37	-0.338
PTBP1	-0.362166666666667
PTPN7	0.115166666666667
CDC7	-1.171
SNX7	-0.3605
ZNF335	0.3265
CPT2	0.27375
HEATR1	-0.55975
HSPC152	0.381875
C5orf40	0.7105
PSME1	0.227
STAG3	-1.43525
TMEM154	-0.257333333333333
KLHL32	-0.435333333333333
TSGA10IP	-1.3565
SUV420H2	-0.348166666666667
SF1	-0.2417
2'-PDE	0.5313125
PNLIPRP2	0.9515
TRSPAP1	-0.258333333333333
NUP210	-0.255
ANP32C	-1.485
RAB11B	-0.236333333333333
ASB15	0.384
ITGB3BP	-2.173
UBASH3A	-0.64425
YWHAB	0.599625
TPRX1	0.328
LY6G5C	0.3405
SLC7A2	-0.479125
CLK1	0.3614
HSD3B7	0.0168333333333333
VDR	2.62975
C16orf74	-0.27375
ACE	-0.24675
PSMA2	-0.528666666666667
CCDC131	0.264375
ZNF213	1.22
EML2	0.3515
ALS2CR13	-0.5385
GLYATL1	4.298
DSPP	-0.3505
DHFRL1	-0.3255
C10orf30	-1.41883333333333
SH3RF2	-0.0591666666666667
LOC197322	-0.109666666666667
DLL3	-1.178125
TIGD7	-0.18375
GFRA3	0.50325
CPA1	-0.114666666666667
RTN4	-0.163333333333333
PPT2	-1.77666666666667
FASLG	3.13275
FOXP4	0.504125
RPL26	-0.5234
GNL3L	-1.2035
FMR1NB	-0.638833333333333
CD163	7.28775
SGPP2	0.77825
GIMAP2	0.74325
CD37	1.2895
DPT	4.9545
NBLA00301	1.48975
RGS5	-0.2555
C9orf4	-0.00899999999999999
ACTL8	-2.1765
PRKAR2B	0.0961249999999999
OPLAH	1.862
C20orf134	1.7015
SPACA5	0.0165
TBL1X	0.0473333333333333
TSPYL3	-0.0625
CHCHD3	-1.347
CRKRS	0.1065
GPR65	5.06425
DFFA	-0.58275
FUT1	1.3765
C6orf204	-1.15633333333333
TMEM51	0.45175
ZNF580	0.10325
CMTM2	0.63575
C20orf200	-0.348
EZH1	-0.6645
FDX1L	-0.60275
MRPL32	-0.07975
PCAF	-0.7654
ALOX15B	3.07933333333333
CD59	0.531125
CDK9	0.531
ERP29	-0.800666666666667
TTR	-6.30025
BCMO1	0.092
DDIT4	0.0539
PTGDS	2.62225
C3orf63	-0.222
BST2	1.420125
CYP1A2	-0.683833333333333
C5orf25	-1.536
STX1A	-0.697529411764706
OR2A12	0.7005
SH3BP5L	0.885
SERINC5	-0.270125
USP6	-1.2929
MRPL3	0.163166666666667
POMP	0.511875
INPP4B	0.99175
GMPPB	1.8325
EAPP	0.28325
AHSA1	-0.5095
ABCA11	0.573
SLC5A6	0.814166666666667
HIVEP2	1.12825
SUMO2	-0.554875
KIAA1822L	1.72966666666667
C11orf67	-0.23225
TXK	-0.18
PHCA	0.27
ICAM4	-2.0855
FPGS	0.232333333333333
SNRPA1	-0.6485
KCNJ4	-1.1435
KIF6	0.7155
HIST1H2BG	-0.253333333333333
SLC5A5	0.20875
ZNF354B	-0.335166666666667
IL12RB2	0.8655
C11orf76	0.343
GAL3ST2	1.3805
AIFM2	-0.67125
SYNC1	-0.459375
UBL3	0.939
PIK3CG	-0.712
NLN	-0.8125
BCORL1	-0.13175
CD5L	0.36975
ZNF238	1.4635
KIAA1394	-0.791
C16orf55	-0.1574
CYP3A7	-2.5065
KRTAP3-1	-2.49
TFDP1	-0.580166666666667
MND1	-2.41875
NODAL	0.438833333333333
GTPBP4	-0.8625
TUBGCP2	0.93375
SLITRK5	-1.806
CIC	0.65575
CD79A	2.49383333333333
SAMD14	1.2405
TNPO3	-0.6905
OR10G3	1.71
OR10G8	-0.228
CCDC111	-0.4275
HOXC9	1.06975
DCUN1D1	0.479166666666667
CYB5R1	1.835
TSR2	0.81025
DAB2IP	1.352
SLC6A5	0.3515
RAB3D	2.16375
DCUN1D4	-0.25
ERBB3	1.20025
SDC1	1.74975
ATP6V1H	0.907666666666667
SYK	2.043
ST20	-0.33775
C13orf30	0.3695
WDR40A	-0.427
ADMR	0.374
LOC388335	0.97925
ACSM1	-0.1245
TDG	0.122333333333333
FLJ11235	0.6215
MRPS5	-0.265
AGPAT2	0.6835
SLC12A1	0.842375
CYP27A1	-0.95525
THAP7	-0.8135
XPO1	-0.15175
ALMS1L	0.3425
C1orf2	-0.069125
ZNF777	-0.0838333333333333
CAMK2A	0.024
SMC1B	-0.474
IHPK2	-0.0174
LEMD1	-3.4865
NKD2	-0.2568
CLU	0.383428571428571
ARMETL1	-0.4545
PABPC4	-1.06275
CXCL12	1.19533333333333
TFAP2C	-0.0347
TTTY8	0.3045
ABCB10	-0.6938
ENDOD1	-0.215166666666667
IDI1	-1.439
KCTD6	0.798166666666667
CCDC105	0.7135
ULBP2	-0.8985
ZDHHC5	0.71525
WNT8A	0.21625
COMMD10	0.08325
KLHL12	0.143
GPR50	0.393
NR5A2	0.169625
OXGR1	1.63616666666667
EHD3	-0.179
CAPRIN2	-1.18825
KLRC3	-3.757
SF3B1	0.184285714285714
IPO7	0.0535
ALDH1A1	-1.19733333333333
ANKRD5	0.528
TSNARE1	0.494
DDEFL1	0.404
RNASEL	1.54666666666667
DNAH9	-1.0105
HELLS	-1.0145
TNS4	-1.743
NAV1	-0.1641
KIAA1409	-0.49525
C20orf26	2.77733333333333
TUBG1	-1.22575
IRX2	3.2835
CNGA4	-0.3225
MGC50559	0.9645
OR4K17	0.654166666666667
TM2D2	0.18175
FAM32A	-0.193
TXNDC14	0.35
CCBL1	-1.4035
ANK1	-2.9507
PRSS23	-1.5765
PPM1L	-0.019
SPATA20	-0.03175
APCS	-0.18375
C14orf122	0.3625
PSMB5	-0.251125
C6orf10	0.2105
SETDB2	-0.19
SPNS3	-1.33125
SGMS2	0.927833333333333
MXD3	-0.679333333333333
MON2	0.548
CARTPT	0.21125
HNF4A	-1.28816666666667
RABEP1	0.1806
TNFRSF10B	-1.4575
USH1G	0.2995
PPAP2B	-1.8565
TMEM16K	0.22175
CTDSP1	0.757
CDK5R1	-0.1325
GABRR1	-0.4125
OPN1LW	-0.098
FAM98C	0.658125
DBN1	-0.0445
ACAD10	0.034
QTRTD1	-0.70275
WNK3	-1.8045
RPS19	-0.271625
C1QB	3.394875
OTUD5	0.016125
SLC41A2	1.51733333333333
TMEM22	-2.644
KHSRP	-0.753083333333333
TNFRSF11A	-0.999666666666667
FBL	-1.11066666666667
IBTK	0.973
OXER1	0.1145
CBLN4	-0.22975
GPR172B	1.60216666666667
CFTR	-1.752
VSX1	0.8885
CAMK1D	-0.48075
LOXL3	-0.78875
RTP4	0.5325
SLFNL1	-0.09775
KIAA0828	-0.7445
PAR5	-0.576
LOC723972	-1.46175
GDI2	-0.07875
CEBPA	1.2467
MLF2	-0.399333333333333
AFMID	-1.427
ALOX12B	1.02075
BPHL	0.3775
COX5B	-0.106
S100A10	0.3552
THOC6	0.1655
NHN1	0.13
RRP12	0.0181666666666667
ARID3B	-2.03425
CD3G	-0.9345
KIAA0133	0.263
NAT11	-0.5055
PPAT	-0.572666666666667
SIRT3	0.1764
TCERG1L	-1.84325
NIPA1	-0.1483
DPP8	-0.4157
IL7R	0.923
ZFP64	0.21575
DMAP1	-0.3568
TRMT12	1.0035
TLR4	1.8934
WFIKKN2	0.24475
RAB12	0.489
DDX51	-0.487
KIAA1086	-2.78525
ZNF295	-0.328333333333333
ACVR2B	-1.30128571428571
LOC494150	-0.54775
ZNF517	0.7675
DNASE1L2	-0.396833333333333
SUFU	0.98525
LOC283677	-0.14
LMO3	-1.18483333333333
PPP2R5D	-0.193166666666667
ZNF587	0.4752
HIST4H4	-0.09125
CYP2C8	-0.122
C1orf80	0.3555
DOCK5	-0.357
C9orf24	0.36575
OR5AR1	-0.281
C11orf24	0.19625
UNQ1940	-0.2195
CAP2	0.702166666666667
TIMM44	-0.764
DSEL	-1.9451
ROM1	0.79725
FBXO4	-0.022375
MYLC2PL	-1.839
MLH3	0.7972
NOX1	-0.0885
DPEP2	2.13325
DNAJB5	-0.14675
RLTPR	0.2245
MBIP	-0.6155
COPB1	0.784833333333333
SFTPA1B	-0.0445
C10orf4	0.1572
PRELID1	-0.36375
NOLA1	-0.99775
C19orf24	0.09775
TLR9	-0.4315
HLA-DMA	3.658
HCRP1	0.6475
GPR137	0.4175
ITGA11	1.46016666666667
PHF13	0.568833333333333
MARK4	0.627833333333333
METTL4	-0.1555
MBD3	-0.1471
LOC134145	-0.621625
FGF3	0.26625
SLC35A3	0.98975
CLEC16A	0.2475
AMOTL1	0.462916666666667
FLJ31438	-0.256
PAICS	-1.004375
TOMM40L	0.283
MMD	-1.54575
KLK10	-2.0525
NIT2	-0.255666666666667
SERPINB10	0.529
KLF15	-1.0002
CCDC5	-1.635
WSB2	0.6925
ME3	0.209
CACYBP	-0.345666666666667
TCTN2	0.4345
JAK1	0.28075
C2orf25	-0.40275
GPD2	0.43575
FBXL11	0.644666666666667
CDV3	0.573666666666667
GALNT11	-0.687125
NDUFA12L	-1.1491
FLOT1	0.103285714285714
TOR1AIP2	1.084
MMP25	3.544
C1orf164	-0.6604
CHST5	0.0185
LYRM4	-0.709
GPER	-2.79275
HIPK2	-0.373666666666667
DAP	-0.3814
ZMIZ1	1.24733333333333
DDX58	1.367
DCC1	-0.8255
AKT1	0.335125
ENPP6	0.324833333333333
ERVWE1	-0.702166666666667
CDC34	-0.06125
RNF125	-1.78625
CASC1	2.74075
SHROOM2	1.731
RRM2B	1.09916666666667
COL6A3	1.895375
TMEFF1	-2.292
PLEKHA4	1.1113
LYSMD1	0.300333333333333
SEPT1	0.393166666666667
AOF1	0.13
GNPAT	0.27225
WDR18	-0.418
HSD17B12	-0.0621666666666667
HIST1H2BM	-0.1405
INDOL1	0.250333333333333
SUDS3	0.68675
C1orf192	0.817
CYP2B6	-0.37725
TBC1D2	1.63133333333333
SLC25A12	-0.789
ERCC6L	-1.138
MGC10814	-1.07766666666667
POLR2C	-1.10933333333333
ZNF77	-0.970333333333333
EIF3K	-0.1955
HPX	3.2495
ANKRD27	-0.0455
MALAT1	0.141375
PLB1	0.387166666666667
HRNBP3	-1.204625
CPSF4	-0.96725
OR52N2	0.5255
PIP5KL1	0.62625
GH1	0.50425
HPS5	-0.14175
SLFN5	0.011125
POP5	-0.470666666666667
OVOS2	-3.52
C20orf108	0.054125
MARS	-0.008
CLRN3	0.901
ARSE	-1.67833333333333
PPIE	-0.2925
PHACS	-0.545833333333333
GP5	-0.115
IL8RB	0.6395
FCRLA	-0.421875
ARRDC1	1.0207
KRTAP9-4	0.41575
ZNF613	1.7575
OR11A1	0.483
TMEM132B	-3.26025
PGLS	0.305
BSND	-2.28216666666667
KCNK18	0.4395
FOXD4	0.148
SV2C	-0.49525
LCN2	2.14116666666667
ZNF490	0.1816
C3orf15	0.5183
CACNA2D4	-1.19733333333333
CBX5	-0.03825
MAGEB4	-0.58525
BOLA1	-0.04
PPP2R5E	0.46675
COL5A1	1.46716666666667
ASB7	0.207666666666667
SFT2D1	0.054
DERL1	1.7511
RABL2A	0.521
MOAP1	0.4515
KIAA1545	0.660166666666667
F3	-1.07125
PLEKHM2	-0.5385
CCDC89	2.369
EFCAB1	1.822
TMEM48	-0.2395
SEPHS2	0.50775
PYGM	0.1835
PRICKLE1	1.65125
WNT5B	0.393
TAS2R38	-0.0265
IMP5	0.2535
KHDRBS1	-0.2123
LARS2	-0.699833333333333
C3orf28	-0.97275
FTCD	-3.04825
C10orf68	0.799166666666667
DGAT2L3	-0.172
PSEN1	0.979916666666667
MGC33657	0.15
PLA2G4B	0.909
CDKN2A	-1.058
DLX1	-3.32775
TSHB	0.392
C18orf37	-0.08225
MEX3C	-0.298375
MAMDC2	-0.52725
PDIA4	-0.465083333333333
ATP5E	0.14
CASP2	-0.662285714285714
SERBP1	-1.05769230769231
ZNF341	0.543166666666667
TESC	-2.828
TMEM31	-0.35875
OR51I2	0.9035
YTHDC1	0.725857142857143
JUN	0.455333333333333
AGMAT	-3.69733333333333
PCNXL2	0.46225
ATAD5	-2.156
STK38	0.091375
AZI1	-0.0345
RBP1	-0.119
C4orf26	0.54525
KIAA1026	0.091375
TMEM101	-0.22075
HSFX1	0.00850000000000001
TREX1	0.03275
C18orf10	-0.9405
TRIM15	-3.20075
CA6	0.373875
CEP57	-0.916
AR	4.069
SESN2	-1.0485
KIF3C	-0.909625
EPB41L5	0.767625
ARHGEF10	-1.31390909090909
POLR3D	-0.696625
INDO	1.15266666666667
GABRA3	0.43
SCG5	-1.7098
E2F3	-0.6129
TIGD5	1.47575
FGD6	1.00108333333333
KLHL3	-0.117375
SCGB3A2	-1.1255
URP2	0.882166666666667
ATP6V1B1	0.2187
CALML6	-0.2255
LOC100049076	0.423
TMF1	0.70025
LOC388503	0.01975
CDH5	2.259625
RPS6KC1	0.7915
DAAM1	1.787
TNFRSF10D	0.722
GSTT1	-1.296
INPP5A	0.7955
TRAF3IP1	0.8264
SMARCE1	-0.529928571428571
VRK1	-0.959
TTC16	0.72225
AARS	-0.942666666666667
ARHGAP27	0.382333333333333
ZAK	-0.490857142857143
ACSM2B	-2.8715
TRAP1	-0.389666666666667
MRPL53	0.980375
RNF44	-1.13975
NPTXR	0.00350000000000001
DPYSL3	0.809166666666667
APP	0.8085
GLS2	0.779333333333333
MNX1	0.268833333333333
CMTM7	-0.434
OR10A7	-0.13
NYD-SP21	3.50783333333333
ORC5L	-0.30725
SLC16A10	-1.482375
TMEM178	-0.974
LOC441601	-5.075
PTGIS	0.3455
KBTBD7	1.20475
C19orf41	0.08775
CEACAM3	1.58891666666667
KRT23	-2.81725
SERHL	0.9355
PNKD	0.000437500000000007
UBC	0.49025
ATRN	-0.342875
HAPLN1	0.9295
RANGAP1	-0.66575
C10orf26	1.8525
KCNA7	-0.36025
SRY	0.733
LOC376693	-0.3285
HIST1H2BF	0.00999999999999999
CDCA8	-1.22133333333333
MLC1	-2.42725
TNIP3	1.59475
OR4D1	0.5055
IFT52	-0.0045
GOLT1A	1.185
UTP20	-0.513125
RP3-402G11.5	-0.5745
PRSS33	-1.47875
PMPCA	-0.17425
APOB48R	2.51666666666667
GLTP	0.226
MPL	0.1745
C9orf78	-0.3365
ADAM12	1.5555
CSPG4	-1.925
LOC144305	-0.661
KRTAP4-10	-0.2536
PAK1	0.5755
ADCY7	0.0776
TAS2R43	-0.405
FRAS1	-3.25171428571429
PPP1R14A	-0.521333333333333
OR2B6	0.07975
ATP13A1	-0.0646666666666667
SIDT1	2.4145
C1RL	-0.214833333333333
PRKRA	-0.3045
TLN1	0.1545
RP11-50D16.3	0.474916666666667
MITF	-1.478
GYS1	0.096
LYG1	-0.0516666666666667
NSMCE4A	0.1108
DNAI1	1.10075
HOXD11	-1.0945
FNBP1L	1.6167
DHX35	-0.273
LCE3E	0.493
SLC33A1	1.0585
DCLK3	-0.00383333333333333
TRIM33	-1.3475
TMCC3	0.323
FBXO42	0.307333333333333
C1orf27	0.4321
C17orf50	0.6205
RNF14	0.386083333333333
SLC4A8	1.88475
RAB3IP	0.5987
COX6C	0.867857142857143
PCSK1	-3.2593
SLC13A1	0.22425
ARF6	0.461333333333333
KIAA1009	0.187625
HOXA13	-3.2605
HMGN1	-0.059375
CXADR	-0.122083333333333
MGC14436	0.212
UTF1	0.9465
TSC22D1	0.488
BZRAP1	0.811333333333333
PUF60	1.6465
SHC1	-0.1455
HOOK3	0.3264
LIMS2	1.03083333333333
BAHCC1	-1.19166666666667
CLCC1	-0.174833333333333
ENTPD3	3.0625
SMO	-1.3725
PIK3R5	1.07625
CDC14A	-0.904166666666667
KRT1	2.25075
ENOX2	-0.0363333333333333
FLJ22655	-2.0755
FPRL1	1.357
INTS6	0.4287
ZCCHC5	0.8265
SMC3	-0.604
C6orf123	1.24283333333333
FLJ20160	2.1005
LOC653391	0.459166666666667
GSS	-0.368
NT5M	-1.233
SIX5	-0.176
TAF5	-0.453
KCNA1	1.13883333333333
ANLN	-1.42416666666667
MGC45491	-1.6473
SSTR2	3.02225
LYPD4	1.216
TH1L	-0.272875
CHRNA5	0.4265
PNMA6A	-0.871
FLJ16369	-0.5135
DLX2	-3.36044444444444
C6orf108	-0.111166666666667
ALDH3A2	-0.8165
CLEC1B	0.647833333333333
LEPREL2	-0.3535
FOXJ1	1.8959
OR1D4	0.6
PPIL4	0.07025
MTRR	-1.4305
SLC27A3	1.44766666666667
HTR7	-1.7285
MIB2	-0.085125
BHMT	-1.67433333333333
A2ML1	0.705
MSMB	-0.21175
KIAA1383	0.461428571428571
TRUB2	-0.15625
PF4	0.4765
IL1F5	0.511
LRRC37B2	-0.1105
IPO4	-0.2375
FIGF	-0.46675
QDPR	0.03025
ZNF598	-0.37575
BOP1	0.433
MAPK12	-1.8135
POLR1E	-1.21825
CEECAM1	0.734666666666667
INSRR	0.1975
SIPA1	1.09625
ULK4	0.849666666666667
BTN3A1	0.451
FABP5	-0.6635
KBTBD3	1.27066666666667
SORT1	-0.272083333333333
YWHAQ	-0.9345
LRIT1	-0.462
KIAA1704	-0.3464
MEIS2	-2.5749
ENOSF1	0.228666666666667
PCDH7	-0.111642857142857
FZD9	-1.56016666666667
RPLP1	-0.399833333333333
ZNF75A	1.0805
P4HA3	3.22625
NKX6-1	0.1315
CTA-216E10.6	-0.0145
IFT140	1.0975
DENND1A	0.06325
ALCAM	1.4975
ABHD2	0.294045454545455
QPRT	-1.44283333333333
TRAM1	1.43121428571429
ATP1B4	0.316
NUP37	-0.87825
SAA3P	0.2905
SLC22A6	0.50725
KIAA0265	0.20675
ZNF41	0.10975
ADAM19	1.0069
ERAF	-0.61
DEFB119	0.60275
DNMT3B	-3.284
SNF1LK2	0.121
MGC24039	-1.42775
TAS2R48	-0.469833333333333
PNLDC1	0.29725
ADAMTS16	0.75475
TMEM92	0.175333333333333
CCT8	-0.39475
POGZ	-0.058
N-PAC	0.4165
GUCA1B	-2.1575
ZZEF1	0.260333333333333
OR2C3	0.4335
ZNF334	-1.0575
RANBP6	-0.1
LDHB	-2.14741666666667
BAMBI	0.6505
RAB5B	1.00975
FOXB1	0.938
MRPS12	-0.07075
MRGPRF	0.251
CRIPT	-0.3725
CYP2D7P1	0.28
RYR1	0.317125
NDUFA2	0.336125
TRIP12	0.297
KCNE3	2.79533333333333
MOBKL2B	-1.5474
MIOX	0.697
ACOT7	-0.878
FGF6	0.0745
RASSF5	0.0134
ATAD3B	-0.738333333333333
IKZF3	1.007
H3F3B	-0.790071428571429
C6orf91	0.697
SEC11C	-0.089
TMEM14C	-0.5335
KIAA1632	-0.989875
SLC38A4	0.638
FGFR3	1.04533333333333
HES7	1.00725
HINT3	1.13775
ARIH1	0.2685
FLJ35880	-1.78475
C1orf129	-0.062
POU6F1	-0.424625
RPL32	-0.203375
BBS1	0.2885
RGPD5	0.08
SULT1C2	-1.54
KDELC1	-1.41725
PIP5K3	-0.596166666666667
CHI3L1	1.4389
CSDA	-1.42475
VTCN1	4.56075
WDR62	-1.12025
TMEM170	-0.54725
KIF2A	-1.0305
C6orf182	-0.489833333333333
ARL6IP6	-1.5815
ZCCHC9	-0.404
RARB	-0.620166666666667
ZNF320	0.75625
DHX15	0.632125
PICALM	0.448333333333333
CNOT6	0.0315833333333333
HIST1H1A	3.10175
ZNF702	1.73866666666667
OR1E2	1.85
HLF	-1.6547
LOC442582	-1.826
KIAA0494	0.586125
TCF4	0.8942
APOBEC3B	-0.8755
FAM54B	-0.307
MYH2	-2.531
FXN	-0.5795
C12orf59	0.8005
PAEP	-1.0135
SPG11	0.004875
VN1R4	0.035
KCNJ13	0.8685
NOC3L	-0.7885
C5orf36	0.7935
CPAMD8	0.27525
MLN	-0.2066
FLJ11184	-0.946
TIAM1	-0.173166666666667
OR10J3	0.214
OR52E2	-0.314
PBX1	2.5448
UBL7	-0.744166666666667
PXMP2	-0.20925
SYTL1	1.11516666666667
FAM126B	1.017
ZNF711	-2.322875
GGA1	-0.523333333333333
VAMP4	0.143333333333333
BCAP29	-0.378
C20orf19	-1.712
ZNF275	-0.25875
NEK6	0.997
SETD8	-0.237333333333333
HEXIM1	0.85325
SULT1A2	-0.229625
KLHL9	0.401
SLC39A12	0.289
ARHGEF16	0.698833333333333
SCN1A	0.083
HNRPH1	-1.04091666666667
C9orf103	0.02975
ECE1	0.7695
MED18	-2.0275
TEX13B	0.4705
SNN	-0.12525
C6orf62	0.810277777777778
WNT3A	0.572
IL22RA2	1.105
MGC21881	-0.61975
GABBR1	0.16175
YIPF6	0.70875
PROX1	-2.70816666666667
PPP1R1B	3.64025
LANCL2	0.6264
SCN3A	-0.8095
SSRP1	-0.353333333333333
ASXL2	-0.483
RPE65	1.0105
SNAI1	-0.0845
EFNA2	0.39125
CLDN9	0.86475
TP53I13	0.151875
LOC375748	-0.0115
C9orf7	1.5785
C14orf178	-0.5165
GC	-0.2835
IER3	-0.5425
KCTD10	0.9365
FLJ45717	0.802
ADC	0.875833333333333
LOC285908	-0.865833333333333
MLL3	-0.60275
KIAA1787	-0.58875
MGC31957	-1.44775
MUC5B	1.77416666666667
ZNF193	0.0565
CSRP1	0.948875
MOSPD1	0.249666666666667
C21orf49	-0.1365
RAD1	-0.413
ANKRD34	0.59075
NFRKB	-0.042
FANCA	-2.06275
VTI1A	0.958571428571429
PCBP3	-0.1825
BFSP2	1.20825
ZNF354C	-0.062625
FRMPD4	-0.31225
IKBKG	-0.666333333333333
LOC441046	-0.4975
UNQ9438	0.136166666666667
TM4SF20	-1.338
MAGEC1	-6.31575
AMMECR1	-0.415375
GLDN	-0.1
TTC30B	0.76825
SEC13	0.2593
EGF	0.332875
HAGH	-0.277875
VSIG1	0.235
NHLH2	0.30875
NCAPD3	-1.535125
MGC16121	-0.37975
HIATL2	-0.49675
BRCC3	0.123666666666667
LCE2D	0.669
TMEM79	2.6455
GTF3C5	-0.16475
AKR1C4	0.479
C3orf59	0.09125
RBM26	-0.4345
DUSP14	0.0136666666666667
AP4M1	-0.234333333333333
RIMBP2	-0.747166666666667
ABCC2	-4.72983333333333
DNAJC16	0.231
TTC12	2.71366666666667
SNX13	0.263833333333333
C6orf168	0.62975
C1orf100	-1.05475
CSPP1	0.561666666666667
LRRC56	1.88675
OR1J2	1.364
THY1	0.6053
KIT	-1.09633333333333
TBC1D8	-0.32
EPHA7	-0.178
SOLH	0.200625
SVIP	0.1345
ZNF294	-0.17975
HAND2	1.4205
CENTB2	0.716166666666667
MARVELD3	2.715125
CREB3	1.09783333333333
KRTAP1-5	-3.50275
OR8K1	0.644
MED25	0.771833333333333
FDX1	-0.172166666666667
FAM19A1	0.346
IL13RA1	0.7888
ZNF627	-0.2235
NHP2L1	-0.527875
EIF2B2	0.134875
ZNF593	-0.282
WIPI2	-0.197083333333333
RANBP1	-1.762
TAS2R7	0.091
LOC283514	0.3255
CSNK2B	-0.1476
CFHR1	-0.412
DKFZP434O047	-0.0225
WBP11	-1.05775
TEX2	0.06975
GALNT2	0.0108333333333334
FLJ33360	0.402
