Hybridization REF	TCGA-BH-A0BC-01A-22R-A084-07
SHQ1	-0.2325
NKX2-3	0.289166666666667
API5	-0.18075
FTHP1	0.4835
MOV10L1	1.24233333333333
TRIM6-TRIM34	2.42616666666667
ADHFE1	-0.692
FAM117A	-0.22775
DDI1	0.178333333333333
CDON	0.676666666666667
TRIM73	-0.94
IGKC	4.767
MMP14	0.400083333333333
DYNC1LI1	-0.111375
C11orf66	-0.21325
TRBV3-1	-0.479
FASTKD5	-0.16725
BIVM	-1.64525
LHX4	-0.14325
CXCL2	-1.1825
RAB2B	-0.4805
IZUMO1	-0.479
MAP3K15	-1.53125
FAM19A2	0.257166666666667
ZC3H8	-0.652833333333333
ZMAT1	0.774375
SPINK5L3	-3.02275
SLC10A6	0.4615
APPL2	0.122625
CARD10	-0.0106666666666667
LOC402176	-0.7855
EEF1D	0.9972
RAB6A	1.4449
C12orf5	-0.115875
PAPOLG	0.16275
MSRB2	0.577
BCR	0.355555555555556
PUS3	-0.33775
TIAM2	0.09525
ZNF317	0.179833333333333
CHD2	-0.115285714285714
FZD5	-1.58577272727273
NUDT8	-0.048
ZNF763	0.2105
PRC1	-1.14611111111111
ABCB9	0.8375
SPATA3	0.24575
TRAK2	0.7785
STAB1	3.370125
LRRTM2	0.2585
psiTPTE22	1.12725
DBI	1.1765
SERPINA11	2.14
NAT5	-0.00925
C20orf58	-2.28775
RPS6KA4	0.5675
FLJ90650	-0.902
TGFBRAP1	0.4925
CHRDL2	-0.275625
FAHD2A	-0.739833333333333
CNTN1	-0.10775
BBS4	0.1995
TMEM181	-0.10075
MINPP1	-1.27575
MPHOSPH6	0.5675
HOXC10	2.1356
ITPKB	0.08525
CLPTM1L	-0.161
MEOX2	0.194833333333333
ATP6V0C	0.433375
PRPF8	-0.751333333333333
TMC5	2.60075
FKBP3	0.12725
PLEKHB2	-0.219125
OR4D6	-0.065
ZNF544	-0.5572
D2HGDH	-0.9315
RPL18A	-0.1302
HEL308	-0.445375
MPP6	-3.7975
TCERG1	-1.7225
KRT16	0.0975
KLF17	-0.78625
KLF5	-0.50125
CDR1	2.277125
VCX3A	-4.1525
FBLN2	2.05825
C14orf104	-0.55225
HBE1	-4.9114
OR4S2	0.2875
C1orf108	-0.553
ROBO4	4.31783333333333
CPEB4	0.787
C11orf80	-0.4425
BCKDHA	0.603333333333333
MYOC	0.55825
GIF	-0.299
CKMT1A	-1.521
RPL3	0.7238
THBS1	3.40325
APOO	-0.30025
ARMCX1	1.7705
HSZFP36	1.189
SNAPC5	-0.13075
EIF4ENIF1	0.59
ZNF433	0.2205
TNFRSF21	-0.312
TMPRSS7	-0.1005
SPATA18	0.4494
HPDL	-2.1975
MKL2	1.0291
TBX3	1.24
C21orf93	0.693833333333333
DAXX	0.223
ELMO1	0.770125
RGS13	1.6335
TAF11	-0.74925
UNC13A	-2.123125
LOC653314	-0.5535
ORC3L	-0.45975
IMAA	-2.657
TARBP2	-0.27125
CABIN1	-0.2084
TRIOBP	0.3539375
HIST1H2AC	0.336375
RGS22	0.737833333333333
NCOA1	0.779
IL25	1.14
SNCG	0.592
GPR6	0.5865
AMDHD1	-0.0413333333333333
CHEK2	-0.265875
C6orf142	0.1855
DRD4	0.86025
C14orf68	-0.9665
GDF11	-1.1105
SEMG2	-0.6055
CD247	-0.03775
CDAN1	-0.52375
RBMX2	0.283166666666667
TGS1	-0.50075
OIT3	-0.295
SYF2	0.2075
MCM4	-1.6435
PKHD1L1	0.020125
CEP192	-0.862666666666667
IFT88	-0.41825
RPL9	0.525857142857143
RAB32	0.411375
DDX43	-1.98825
P2RX2	0.602333333333333
OR5D18	0.9965
UBE1	-0.241333333333333
SLC24A1	0.342625
ARHGAP5	-1.1025
CETP	0.164
KIAA1731	-1.016
SLC9A4	0.5515
PTPN6	1.112
BAHD1	0.15975
GRIK3	0.7505
CACNB2	-0.5859
PDE10A	-0.402
DGCR14	-0.136
PCDHB9	0.0488333333333333
RHOQ	0.351166666666667
MAP3K4	-0.33575
KTI12	0.1105
RPL23AP13	-1.33925
GNG11	0.15675
CLCN3	0.903333333333333
GPAM	-0.692625
VSTM2A	-0.2925
SLAMF7	3.61983333333333
INTS2	-1.254
PPP2CA	0.348
LRP12	-0.2468
SEC14L2	2.37355555555556
DKFZP586H2123	2.35825
MC3R	0.1415
CIRH1A	-1.48866666666667
HIST1H2AB	0.8065
POLH	-0.673375
MGC16703	-1.97216666666667
SNAPC2	0.663
FILIP1L	1.601
RASGRP4	0.3665
LRRC1	1.76575
GAS1	0.349
PRAC	-1.2465
DGKA	-0.726833333333333
NT5C3	-0.39975
PEG3	-3.78116666666667
NADK	-0.4165
PRR17	0.96075
LOC374569	0.11625
SGSH	-0.144
NLRP8	1.434
GALT	-0.8457
MCF2	-0.941
ZNF263	0.34675
TACSTD1	0.7935
TYR	-6.4349
ATP6AP2	0.58475
RNUXA	-0.1655
ABHD10	-0.0723
GDPD2	-1.26125
SLC35C1	-0.20025
UBE2A	0.07625
HERC5	0.818166666666667
FAM112B	-4.746
FBXL16	1.29825
DKFZP434A0131	-0.5945
ELA3A	-2.2315
RBM41	-1.248
HAO2	-0.3135
RNH1	0.023625
SHANK2	1.374
OSBP2	-0.967875
DAK	-0.500666666666667
C3orf58	-0.291583333333333
TCL1B	1.5465
KBTBD2	-0.40075
SUGT1L1	0.86725
UBE2E2	0.197666666666667
MYL9	2.651375
CDC23	-0.641333333333333
PBXIP1	1.4962
CXorf40B	0.61
NBL1	1.2235
RTBDN	0.2975
RAB11FIP5	0.583375
TTTY13	-0.592
SCOTIN	0.00774999999999997
SOHLH1	-0.785833333333333
CDKN1A	-0.162214285714286
NCK1	0.22525
ZNF550	-0.99
SAPS3	0.225833333333333
SPIN3	-0.0835
MAGEE2	0.1945
MIS12	-1.20166666666667
OR8H2	0.531
KIAA0774	-0.462833333333333
UNC5D	-2.0205
CUL7	-0.460333333333333
LIPC	-3.12883333333333
DIO1	-0.23225
C20orf11	-0.1337
CTRL	-0.957
HS3ST2	1.40375
PAK4	0.869166666666667
CCRL1	3.62975
RNF10	0.44575
ZNF567	0.44175
ZNF660	-0.1925
TCEAL3	0.87375
MAGOH	0.430666666666667
CENPB	0.2135
C19orf7	0.32875
LOC388965	0.4685
ZCCHC13	0.396
JMJD1A	-0.9697
HIST1H4H	-0.792
TBRG1	-1.0714
GPC3	-4.19975
TAF1C	-1.13475
EBNA1BP2	-0.632666666666667
CIAPIN1	-0.01975
PDGFRA	-0.371388888888889
CSTB	-0.62875
CENPI	-1.34083333333333
GTF2E2	-0.8665
RPP21	0.062
CCNF	-1.04983333333333
KCNQ3	0.9215
FAM79A	1.2895
SLC22A12	0.848
NOVA1	2.28466666666667
FZD3	-1.1127
AKAP8	-0.087
SOCS5	0.308125
CFDP1	-0.9895
DLG5	0.7155
PGM5	0.709333333333333
C1orf144	0.244416666666667
HDAC10	-1.592
RND2	-0.7645
C20orf199	-0.845
RNMT	-0.440875
SLURP1	0.680875
ASTN1	-0.046625
SH3BGR	1.89275
MYCL1	-0.0365
ZHX1	-0.608833333333333
CENPK	-2.55925
FOSB	0.8168
LOC643406	0.478875
C2orf59	-0.483625
TMEM135	-1.035625
SLC27A2	-0.9755
KRT33A	0.873
OVOL1	1.697375
PAMCI	-1.89466666666667
S100A7	-0.922
ZNF789	-1.163
HARS2	0.174
RPL23A	-1.04066666666667
TCF23	0.01525
UPF3B	-1.614375
C17orf78	-0.864
HLA-DOB	0.859166666666667
C14orf142	0.751833333333333
TEKT5	2.04066666666667
DMWD	0.5075
POLD1	-1.54033333333333
GSCL	0.0315
CALD1	0.5717
SCRT1	0.242166666666667
AIG1	1.524
UNC84B	0.16075
ZNF404	0.25225
TMED6	-3.915
KIAA1462	0.8305
LRRC27	1.59216666666667
PYGO1	-0.3485
PIGU	-0.296166666666667
ALAS2	-3.69
WRNIP1	0.305125
CNNM3	0.6675
ZNF2	1.06075
ST3GAL5	-0.403833333333333
MRPL23	-0.151
TSSK6	-0.525
PSMA6	0.032
C16orf70	-0.5135
KIAA1602	0.24875
ALMS1	0.579666666666667
DCN	2.383
TMEM132D	-0.837
SUCLG2	0.257
ABHD14A	0.25875
DEXI	0.0916666666666667
AMPD2	-1.097
IFNAR2	-0.577
CYB5A	2.8282
TLOC1	0.5755
NXF5	-0.370333333333333
NRBF2	0.1725
KCTD3	0.72575
ITGAE	-1.2855
SLC30A3	-1.7505
ZRF1	-1.179
IFRD2	-1.661
XAB1	-0.12575
PYCR2	-0.864166666666667
SERPINB3	-4.792
TMLHE	0.1726
GEFT	-1.437625
ABCA5	-1.013625
EMR4	0.306166666666667
TSFM	-0.51325
HIST3H2BB	-0.64175
ARHGEF19	1.59575
TSPAN17	0.441166666666667
ABCC8	3.914
MAP1S	0.434166666666667
C22orf36	0.22375
BNC2	0.0817142857142857
HIST1H4A	-1.16825
NDUFS3	-0.104
WDR3	-0.868666666666667
XKR4	-0.2
TTC33	-0.327857142857143
STMN2	3.678
CPN2	-0.784833333333333
HSPC105	2.281625
PCOLCE2	-3.15425
C3orf55	1.1265
KLHDC9	1.66483333333333
TBC1D23	0.31
ATXN2L	-1.66458333333333
MAP2K3	-0.239666666666667
SCAP	-0.94525
ZNF486	0.369666666666667
C20orf96	1.253
NARS	-0.59
ADAMTSL1	-0.238714285714286
PRCC	0.7405
CCDC126	2.14616666666667
ZNF675	0.06375
CALCOCO1	0.3815
ANKRD43	2.39725
CWF19L2	-0.188333333333333
ZBTB32	1.42933333333333
BRAF	-1.0945
ODF4	0.1465
MGC14376	0.686
HORMAD1	-2.01466666666667
AAK1	0.203166666666667
PEBP1	0.497583333333333
TNFSF5IP1	-0.103666666666667
DKFZp564N2472	0.35725
RMND1	1.1965
IGKV1-5	5.322
COL1A2	3.0775
SERPINA5	-2.184875
AANAT	0.559
C19orf21	-0.218833333333333
GEMIN5	-0.569
UBR4	-0.223166666666667
LTBP3	1.76616666666667
AMHR2	-2.73583333333333
PROCR	-0.2555
MYBBP1A	-1.19925
C20orf39	1.00683333333333
ZNF697	-0.159125
PASK	-0.4281
ZNF776	0.778666666666667
RFXDC2	0.066
KIAA0467	-0.22175
C10orf96	-1.34325
ZNF503	-1.2485
GULP1	-0.646166666666667
KCNE4	0.2825
DKFZp434K191	-1.837125
LOC196913	0.133
BHLHB4	1.0845
CH25H	0.94625
LOC81691	-0.711666666666667
ALPL	0.416857142857143
COL12A1	2.18375
FOLR3	-2.35166666666667
GPR123	0.24575
TRIM62	0.238857142857143
ABLIM1	0.329333333333333
MAST3	-0.50975
RHBDD1	0.771333333333333
LOC338809	-0.746
RYBP	-0.00274999999999997
TTC26	0.19075
ZNF22	0.676833333333333
ISCA2	-0.41825
RDM1	-2.37675
PIGM	0.90775
GNB3	-1.292
ACTR2	0.5741
HMGB1	0.1222
EDG1	3.84333333333333
SOAT2	-3.7555
OR10AD1	1.591
RAP1GDS1	-0.619333333333333
LCE1F	-0.0975
ESM1	-1.060875
RCN3	1.95625
CREBL1	-0.77575
DBNL	0.0351666666666667
PTGER3	3.617625
USP30	0.499166666666667
BCL2L12	-0.523333333333333
KIF26B	2.37975
ZNF416	1.11225
ZNF225	0.0135
C17orf70	-0.676
ZNF554	0.44875
RAE1	-0.886166666666667
TNIK	1.72283333333333
ACTN3	0.8805
MGC45922	0.951
CCNA1	-0.0791666666666667
RYK	0.583666666666667
IL26	-0.3825
LRP3	0.7765
QARS	-0.612
SOX7	1.94192857142857
BID	0.065875
OR2S2	-0.759
CXCL14	4.13125
C11orf47	-0.949
MGC29891	-0.014
HSPB8	-0.3158
PRDM14	-1.391
NUFIP2	-0.46275
MNAT1	-0.58325
ZDHHC2	-0.81725
MBNL2	0.0765
ADD3	-0.218
CSNK2A1P	-0.285
KLK6	-0.231166666666667
TMEM111	0.5747
KIAA1279	0.5315
NUBP2	0.264666666666667
RAB42	0.304
ID3	-0.7767
TM9SF1	0.446
MDP-1	0.338
POU4F2	0.287
IQCK	0.847
C16orf14	-0.7285
CAPN3	-1.65
FAM43B	0.495625
RECQL	-0.3655
AP1G1	-0.570785714285714
CTNNBL1	-0.0523333333333333
ECHDC1	-1.4105
SMARCC1	-0.4769
FOXQ1	-0.9045
GNAI3	0.392333333333333
POLG2	-2.95875
CD4	1.492625
ITLN1	-1.6195
EBI2	4.44425
IRF1	1.22325
PTPRE	2.6431
PTK2B	-0.2325
NXNL2	0.604
SOX4	0.767888888888889
TSPAN3	0.160166666666667
SH2D1A	-1.519
C8orf58	0.027
USP20	-1.13125
DUSP22	0.1325
CALB1	-2.09933333333333
L3MBTL2	1.25725
MCRS1	-0.48025
TMEM118	-0.663666666666667
C18orf8	0.268
FLJ10241	0.036375
GJA12	1.557
PKD1	-0.776166666666667
ZFP3	0.444
JAM3	-0.232625
LAPTM4A	1.3029
DIRC2	0.92625
KIAA2022	-0.042
MYOM1	0.7625
TRPM8	-2.12766666666667
MOP-1	1.44275
PHKG2	0.1305
ZNF650	-0.099
KIAA1522	1.072125
PSG8	-1.44566666666667
DDX19B	-0.0325
MOBKL1B	0.24825
DIAPH2	-0.396916666666667
PTPN12	-0.704
CLN8	-1.425
CRYZL1	-0.0968333333333333
CRY2	0.66575
FCGR2B	3.17783333333333
PNPLA4	1.07225
ZNF454	-0.6665
DKFZp434B1231	0.112
CLDN11	0.6913
RFWD2	0.469333333333333
CIB2	-0.766
MXRA8	2.938125
HRK	-0.469125
MAML2	0.0265
C4orf31	-0.92725
C6orf192	0.89875
COG6	0.191125
FAM5B	0.53625
NFATC1	1.1079
SEPT10	-0.0935
SCYL1	0.0257
RPP40	-0.2955
SCOC	-0.2166
KIAA1450	0.295
CTDSPL2	0.12675
TBX5	1.1695
NAPG	0.808
RHD	-4.6395
C14orf45	1.67733333333333
ZBTB22	1.076
PLCG1	-1.123
ANKRD10	-1.43475
AQP7P2	0.62425
TAGLN2	0.0918333333333333
HTR2C	-0.958666666666667
SLC16A7	-0.250833333333333
C17orf83	-0.0965
TSGA14	-0.802
MDH1	-0.4755
PPP3R2	0.372666666666667
DCBLD2	-2.29492857142857
RBM33	-0.58425
DPH3	-1.39575
SYT10	-0.840333333333333
FMO4	1.757125
THYN1	-0.97125
DRD5	-2.2475
OTOR	0.652875
PGRMC2	-0.3951
KATNAL1	-0.807375
PAQR6	-2.729
UBE2I	-0.5025
C14orf28	0.48175
C8orf70	0.56325
FLYWCH1	-0.888125
ANGPTL3	-1.0915
GLRX2	0.201333333333333
ATP11A	-0.992714285714286
ARL5B	0.655625
MUC16	-2.6305
SLC25A5	-0.506428571428571
ACRC	-1.794
MYO1C	-0.519375
FAM89B	2.09283333333333
FAS	0.542
KIFAP3	0.922
GLRA2	0.309
BTN3A2	0.5154
CNKSR3	-0.00225
CSTF3	-0.824166666666667
ARPM1	1.5395
KIAA1530	-0.2065
C9orf150	0.837
PRKCI	1.0275
tcag7.1015	-1.0235
SOD3	0.133
ZNF574	0.565
CYP21A2	1.8445
RPL12	0.21725
COMMD2	-0.20875
WIZ	0.24025
LOC344405	-0.57475
ALDH4A1	-0.836117647058824
CRYAB	3.0075
COPA	0.672266666666667
PCDHGA7	0.716
KIF11	-0.724083333333333
RASD2	-0.1535
SLC26A3	-0.1435
ZNF175	-0.6795
JAKMIP2	-2.13025
C8orf4	0.8035
PTHLH	0.11925
SLC40A1	1.74208333333333
OR7D4	0.575166666666667
PCDHB17	1.432
CD36	4.1525
C6orf203	0.4731
PRKG2	-0.8955
LOC400566	0.37175
ANAPC13	0.35025
SLCO3A1	-0.6575
ZNF692	-1.8395
FANCL	-1.3005
SH3GLB1	0.845
C12orf61	0.6545
KBTBD6	-0.136
SUPT5H	0.212
XRCC6	-0.0673
HUS1B	2.1092
FAM133B	-0.315785714285714
LOC728276	0.3525
KCTD18	0.59275
SOS2	0.195666666666667
CCDC99	-2.079
C1QTNF5	4.218
NNAT	1.1445
USP16	0.27225
LARS	-0.359
ZBTB2	0.88775
ABO	0.160333333333333
TRAF3	0.266
GALNT5	0.6265
NAP5	1.414875
ALG14	1.61116666666667
KIAA0515	-0.3035
WDR75	-1.05333333333333
TEX261	0.181583333333333
LY86	2.3745
LOC389072	-0.519
FLJ13611	-0.08825
MRGPRX2	0.2395
SNRPA	-0.746
OR2G2	0.5485
GPRASP2	1.08225
C7orf42	0.5735
C9orf163	-0.582
CYP11B2	0.4855
FCRL3	1.52233333333333
PRDX1	0.02075
FGB	-6.417
COX17	-0.0015
C16orf33	0.14675
PIWIL1	-0.179833333333333
FOLR1	-1.13883333333333
KIAA0082	-1.043
FREQ	-0.712833333333333
TMCC2	-1.8585
TCF12	0.527
ZNF721	0.53175
FAM130A2	0.629
POU4F1	-2.517
SNRPF	-0.94575
SGIP1	1.08133333333333
ZNF641	0.762666666666667
EMG1	-0.481625
PRRG4	1.6745
HIRA	-3.11925
MYNN	0.9585
AEBP2	-0.560166666666667
TBXA2R	1.073
ISL2	-1.19533333333333
PCDHB11	0.486
RNF144A	-0.254125
MARCH5	0.357375
DULLARD	-0.1665
DCLRE1B	-0.141166666666667
ITGA8	1.414
TP73	-0.071375
PRKCD	1.14425
NDUFB4	0.4405
ATP13A4	0.133875
ANTXR2	-0.363833333333333
COL4A3	-0.544333333333333
MYO10	-1.6371
SLC6A18	0.78075
PEX1	-0.43025
TMEM74	-1.256
RBM19	-0.08475
TAPBP	0.566
RUNX1	0.895375
MID1	0.20525
GPR64	-0.421833333333333
RASEF	4.20475
GABRG1	0.622125
MYO16	-0.98675
DBF4	-1.64066666666667
TSHZ2	3.381
RIPK2	-0.077
PPTC7	0.328
KIF4B	-0.559
LRRC31	3.93975
ZNF540	0.90925
EFNB3	0.370833333333333
LOH12CR1	0.56775
STON2	1.40516666666667
GLP1R	0.50425
CSTF2T	0.61
IREB2	-0.676875
GRSF1	-0.08625
PDCD7	-0.95
LRRC43	0.6475
CNR1	0.501833333333333
IL1F7	-0.5685
C12orf64	-0.047
FAM69B	0.459
NR2E1	-2.6095
MS4A6A	3.5993
FTL	0.1504
C7orf36	-0.22175
PCLO	1.131
DYRK2	0.942
ARIH2	-1.01925
SAMD7	0.186
SCNN1D	-1.28675
SLC32A1	-0.335125
C22orf25	-0.165333333333333
MRPS18A	-0.0595
GPR112	0.8645
EARS2	-1.40775
ERN2	0.726
ATPBD3	-0.0785
PRH2	-1.0075
CDKN2D	0.515833333333333
PGLYRP2	0.291
TRIM40	0.3555
SEC14L3	0.02
SLC22A1	-0.167
BTN2A3	-0.13425
RASA4	0.86575
CCNL2	-1.13908333333333
MYBPC3	0.2315
GJA4	4.1645
CDC42SE1	0.84975
TRPV2	-0.1325
MYPN	-4.2209
SIM1	0.1855
CDADC1	-0.521916666666667
ZFHX4	1.107
NIBP	0.965333333333333
ADAMTS19	1.34025
ABTB2	-1.60975
TSPYL2	-0.396125
EIF2S3	-0.2824
SOX30	0.00974999999999999
AP2A1	-0.568666666666667
DKFZP564O0523	0.0946666666666667
LOC285398	0.1485
CDH18	-5.21425
CHL1	1.594625
GATS	-0.1513
TBC1D2B	0.0788333333333333
OR1J1	-0.592
GSN	1.9835
DPCR1	0.22875
GARNL4	-1.02083333333333
SMARCA5	-0.419
PLEKHG3	0.4255
ZBTB45	0.995
FRMD6	0.671666666666667
PLS1	-0.4835
DGKZ	-0.0533333333333334
EFNA1	1.7528
WDR85	-0.95825
ANK2	0.40525
PAGE4	-0.258333333333333
SENP6	-0.1265
AKR7A2	0.348833333333333
FKBP10	-2.187
VEGFC	-0.480833333333333
LARP1	-0.293
SRBD1	0.531
ITGB6	3.75725
SLC1A2	-0.379230769230769
INVS	-1.29966666666667
MPO	0.29575
MOBKL3	-0.0984
CUTL2	-1.0705
KLK2	0.243
VIM	-0.3655
REG1B	0.3415
PCDHGC4	0.58475
C3orf34	-0.860166666666667
SUMO3	0.357333333333333
CST9L	3.579
MLL4	-0.97275
SPR	0.3675
SAMD9L	1.88325
ABCE1	-0.422
SUPT3H	-0.511
ACTBL1	1.9985
ADAMTS4	1.02533333333333
SLIT3	3.1245
RHEBL1	-0.98475
NPM2	-1.1935
MAN1C1	2.574625
KIAA1856	0.979916666666667
HSPA6	1.012
LOC388152	-0.431
C10orf140	-1.18225
ZDHHC12	0.1215
LIN7A	-0.8711
PHC2	0.424666666666667
SPHK1	0.2345
TRIM26	0.356625
FAM83E	-0.115
C18orf24	-0.648833333333333
ZNF578	0.320166666666667
ORAI1	0.0735
RUVBL1	-0.463666666666667
C7orf20	-0.910166666666667
APAF1	-1.69
SLC36A4	-1.7995
MYH11	5.00683333333333
NEK1	0.8108
MPP2	-1.37175
C12orf24	-2.98275
TNK2	0.685
ZNF289	-0.4765
MATN3	-0.0752857142857143
IFNGR2	0.894666666666667
ITPR1	0.877375
EBF3	3.2312
TBC1D20	0.6254
OR10P1	0.60575
DDAH2	1.1055
SHPRH	-0.502
STX7	0.0195
LOC554248	-2.4725
BCAR1	0.15025
ATXN3	0.35475
TRIM27	-0.23425
CDC42EP2	1.0375
CHP	0.605928571428571
SOX17	2.584875
ZNF259	-0.942666666666667
CHCHD1	0.37925
ZDHHC19	0.695
GBP2	3.232
GARNL3	1.097375
MRC2	-0.05375
C1orf52	-0.23125
AOF2	-0.185
LRPPRC	-0.4205
ACVR1C	0.1065
TM4SF18	3.47766666666667
TMEM169	-0.293166666666667
PPP1R16A	-0.604125
EBF1	1.7355
RRS1	-0.838666666666667
SNX2	0.05725
OR2T2	0.479
RBX1	0.422
ANKRD54	0.265
TSNAX	0.494333333333333
TMEM83	-2.13975
ZBTB7A	0.97375
ATM	-1.71508333333333
LOC338328	3.10616666666667
TIE1	2.35833333333333
HIST1H3G	-1.13116666666667
PASD1	-4.573
TINAG	0.19975
PCDHAC2	0.7705
LRRC15	0.37725
WBSCR17	-1.004
TFF2	-0.664
PARP2	-1.1125
NDFIP2	-0.280875
PCDHGB2	0.889
WDR60	-0.48225
MAP7D2	-1.65388888888889
USP45	0.69825
GSDML	-2.17925
TNS1	0.3896
PLCD4	1.409
IQCD	0.9095
SMPX	-1.3565
CD9	1.26716666666667
SRGN	2.51025
CASP7	1.137875
INOC1	-0.177166666666667
DKFZp451M2119	-1.40025
VMAC	1.8485
USP53	-0.0628
CAMK1G	-0.185
TMEM106A	0.0385
CDC20	-1.5256
ACSL5	0.061
CBWD5	-0.867125
C1orf87	-0.743
KIAA1274	2.276
PRUNE2	-1.33392857142857
LYPLA2	-0.433666666666667
DOK6	-1.06016666666667
GPR149	-0.00750000000000001
FAM30A	2.83575
TMEM129	0.187
SLC35B3	0.6055
ACPP	0.9647
LOC200261	-0.982
SLC4A7	1.6896
CCDC40	0.66625
GART	-1.346875
THOP1	-0.933
SCARB1	-0.828
CACNA1F	0.2435
TRIAP1	-0.2635
SYT14L	0.772
SFRS8	-0.542
PBOV1	-0.063
GOLSYN	2.41225
GJB7	-2.314
CAMK2N1	1.16933333333333
GREM1	3.08591666666667
FLJ20433	0.15475
QPCT	-2.416375
PRKAG2	1.44533333333333
H2AFX	-1.082
C6orf154	1.25225
PLOD3	-1.30975
ZBTB39	-0.395333333333333
WASF3	-1.03616666666667
DRG1	-0.10175
PRR4	-1.018
SPCS1	-0.8255
KDELR3	1.27433333333333
SRP19	0.0661666666666667
GABRA6	0.8135
MFSD1	0.966
MMEL1	2.75375
PDXDC2	-0.4964
BUB1	-2.16877777777778
RNF138	-0.583375
MYLPF	-0.989666666666667
AIF1	2.15983333333333
DYNLRB1	0.3829
HCN3	-1.94033333333333
HIST1H2AI	-0.1065
MAP4K5	0.00233333333333333
LASP1	0.64025
LOC130951	0.6835
PLAA	1.016625
KRT6A	0.221
C6orf117	-1.482875
ARHGAP23	-0.6365
PTF1A	0.0725
GPHA2	-0.4555
LCE3B	0.25575
MCL1	0.637
EHBP1	-0.490416666666667
PRNP	-0.6985
ZSCAN1	0.667
C1orf113	-0.764666666666666
FOXA3	-3.754125
NEB	-0.058
ASGR1	-5.06033333333333
CTGF	2.52583333333333
RAB17	0.0391666666666667
MST101	0.16475
JARID1B	0.4839
USP37	0.208
PTBP1	-0.115
PTPN7	-0.227
CDC7	-1.41033333333333
SNX7	-0.36725
ZNF335	-0.5895
CPT2	-0.2635
HEATR1	-0.868375
HSPC152	-0.013375
C5orf40	0.4575
PSME1	0.730166666666667
STAG3	-1.2025
TMEM154	2.06683333333333
KLHL32	-0.320833333333333
TSGA10IP	-0.666
SUV420H2	-0.763666666666667
SF1	-0.8776
2'-PDE	-0.0179375
PNLIPRP2	2.9125
TRSPAP1	0.382583333333333
NUP210	-0.770166666666667
ANP32C	-0.952666666666667
RAB11B	0.324166666666667
ASB15	0.19
ITGB3BP	-1.39575
UBASH3A	-0.4415
YWHAB	0.171875
TPRX1	-0.113
LY6G5C	0.120875
SLC7A2	1.027
CLK1	-0.8583
HSD3B7	0.185166666666667
VDR	2.0585
C16orf74	0.7445
ACE	0.339
PSMA2	-0.231833333333333
CCDC131	-1.238
ZNF213	0.5575
EML2	-0.8995
ALS2CR13	0.359333333333333
GLYATL1	2.5605
DSPP	-0.131
DHFRL1	0.0155
C10orf30	-1.51283333333333
SH3RF2	0.295666666666667
LOC197322	-0.716666666666667
DLL3	-1.691375
TIGD7	0.31725
GFRA3	0.145
CPA1	0.438833333333333
RTN4	0.3695
PPT2	-1.86916666666667
FASLG	2.8535
FOXP4	0.599875
RPL26	-0.0332
GNL3L	-1.406
FMR1NB	-0.325
CD163	7.37125
SGPP2	1.0235
GIMAP2	1.98325
CD37	1.84166666666667
DPT	3.67775
NBLA00301	1.7085
RGS5	3.18391666666667
C9orf4	0.975
ACTL8	-3.67616666666667
PRKAR2B	1.79
OPLAH	0.561666666666667
C20orf134	2.35275
SPACA5	0.24325
TBL1X	-0.115666666666667
TSPYL3	-0.0125
CHCHD3	-0.51725
CRKRS	-0.485333333333333
GPR65	6.10575
DFFA	-0.706125
FUT1	0.80025
C6orf204	-0.423833333333333
TMEM51	0.93225
ZNF580	0.47975
CMTM2	0.498
C20orf200	-0.6575
EZH1	-0.579666666666667
FDX1L	-0.11875
MRPL32	0.126
PCAF	-0.2935
ALOX15B	0.277333333333333
CD59	-0.263916666666667
CDK9	0.504375
ERP29	-0.132333333333333
TTR	-5.79575
BCMO1	-0.333
DDIT4	-0.6307
PTGDS	3.02025
C3orf63	-0.671833333333333
BST2	1.483375
CYP1A2	-0.591
C5orf25	-0.937
STX1A	-1.39058823529412
OR2A12	0.232
SH3BP5L	-0.472
SERINC5	0.597125
USP6	-0.7891
MRPL3	-0.247333333333333
POMP	-0.117875
INPP4B	1.949625
GMPPB	0.45075
EAPP	0.80725
AHSA1	-1.17225
ABCA11	-0.5645
SLC5A6	-0.34425
HIVEP2	0.49
SUMO2	-0.33675
KIAA1822L	-0.781833333333333
C11orf67	2.77125
TXK	0.31475
PHCA	1.814625
ICAM4	-2.5155
FPGS	0.563
SNRPA1	-1.22375
KCNJ4	-1.21775
KIF6	-0.4572
HIST1H2BG	-1.223
SLC5A5	0.529
ZNF354B	0.000333333333333334
IL12RB2	1.37725
C11orf76	0.103333333333333
GAL3ST2	-0.2005
AIFM2	-0.103625
SYNC1	-0.369
UBL3	0.24
PIK3CG	-0.0246666666666667
NLN	-0.7093
BCORL1	-0.0305
CD5L	-0.30325
ZNF238	0.289166666666667
KIAA1394	-0.19325
C16orf55	-0.4691
CYP3A7	-1.64475
KRTAP3-1	-0.571
TFDP1	-0.837333333333333
MND1	-3.3155
NODAL	-0.164333333333333
GTPBP4	-1.053
TUBGCP2	0.75175
SLITRK5	-3.369
CIC	0.562
CD79A	1.43066666666667
SAMD14	0.899666666666667
TNPO3	-0.5295
OR10G3	1.0015
OR10G8	1.1115
CCDC111	-1.2025
HOXC9	1.32375
DCUN1D1	0.751083333333333
CYB5R1	2.34775
TSR2	0.15025
