Hybridization REF	TCGA-A2-A0EQ-01A-11R-A034-07
ADAMTS4	1.2345
SLIT3	2.71275
RHEBL1	-0.62925
NPM2	-1.791
MAN1C1	-0.155625
KIAA1856	1.35041666666667
HSPA6	-0.2595
LOC388152	-0.8455
C10orf140	-2.099
ZDHHC12	0.6175
LIN7A	0.2038
PHC2	0.547916666666667
SPHK1	-0.8895
TRIM26	0.5431875
FAM83E	-0.5545
C18orf24	-0.608
ZNF578	0.285833333333333
ORAI1	0.59
RUVBL1	-0.946416666666667
C7orf20	-1.16166666666667
APAF1	-1.162
SLC36A4	-1.24583333333333
MYH11	3.46983333333333
NEK1	-0.287
MPP2	-1.51025
C12orf24	-3.5125
TNK2	0.4560625
ZNF289	-0.914
MATN3	-3.29614285714286
IFNGR2	1.20166666666667
ITPR1	1.838375
EBF3	2.8882
TBC1D20	0.4844
OR10P1	0.6945
DDAH2	1.03375
SHPRH	0.204625
STX7	0.0595
LOC554248	-2.01925
BCAR1	-0.0595
ATXN3	-0.555083333333333
TRIM27	0.2165
CDC42EP2	1.1215
CHP	0.0510714285714286
SOX17	2.30825
ZNF259	-1.3305
CHCHD1	0.2685
ZDHHC19	0.5065
GBP2	3.4245
GARNL3	2.484625
MRC2	-0.80975
C1orf52	-0.68925
AOF2	-0.859333333333333
LRPPRC	-0.2677
ACVR1C	-0.199666666666667
TM4SF18	2.66566666666667
TMEM169	-0.522
PPP1R16A	-0.036625
EBF1	0.506166666666667
RRS1	0.905666666666667
SNX2	-0.696
OR2T2	-0.421
RBX1	-0.19875
ANKRD54	0.502833333333333
TSNAX	0.496833333333333
TMEM83	-1.406
ZBTB7A	1.01375
ATM	-1.71191666666667
LOC338328	2.03016666666667
TIE1	1.26433333333333
HIST1H3G	0.7955
PASD1	-4.3135
TINAG	-0.4485
PCDHAC2	0.394
LRRC15	-0.450125
WBSCR17	-1.39375
TFF2	-0.372
PARP2	-0.06675
NDFIP2	-0.193375
PCDHGB2	-2.678
WDR60	0.255
MAP7D2	-2.3275
USP45	-0.92825
GSDML	-0.556
TNS1	0.0203
PLCD4	0.547
IQCD	0.971166666666667
SMPX	-2.58925
CD9	0.5475
SRGN	2.570125
CASP7	1.077875
INOC1	-0.1955
DKFZp451M2119	-1.549625
VMAC	2.358
USP53	-0.4205
CAMK1G	0.243625
TMEM106A	0.968333333333333
CDC20	-1.2922
ACSL5	0.5795
CBWD5	-1.259125
C1orf87	-1.72216666666667
KIAA1274	0.185
PRUNE2	-2.457
LYPLA2	-0.3905
DOK6	0.6825
GPR149	0.49875
FAM30A	5.24725
TMEM129	-0.1245
SLC35B3	0.359
ACPP	0.6748
LOC200261	-2.5815
SLC4A7	0.2909
CCDC40	1.93075
GART	-0.582875
THOP1	-0.97875
SCARB1	-1.8955
CACNA1F	-0.111
TRIAP1	-0.406833333333333
SYT14L	0.2095
SFRS8	-0.143666666666667
PBOV1	0.09525
GOLSYN	0.035
GJB7	1.284
CAMK2N1	1.04775
GREM1	2.00925
FLJ20433	0.28975
QPCT	-3.1195
PRKAG2	1.18566666666667
H2AFX	-0.702875
C6orf154	-0.22025
PLOD3	-1.1125
ZBTB39	-0.4305
WASF3	-0.6855
DRG1	-0.45225
PRR4	-0.655
SPCS1	-0.10325
KDELR3	-0.130833333333333
SRP19	-0.132
GABRA6	-0.2525
MFSD1	0.1485
MMEL1	0.28125
PDXDC2	-0.5998
BUB1	-1.64766666666667
RNF138	-0.555
MYLPF	-0.747166666666667
AIF1	1.46583333333333
DYNLRB1	0.5034
HCN3	-1.81666666666667
HIST1H2AI	0.61225
MAP4K5	-0.663
LASP1	0.440375
LOC130951	-0.291
PLAA	-0.3435
KRT6A	-2.82
C6orf117	-1.926875
ARHGAP23	-0.2505
PTF1A	0.083
GPHA2	-0.63925
LCE3B	0.4935
MCL1	0.345571428571429
EHBP1	-1.24866666666667
PRNP	-0.5835625
ZSCAN1	0.12875
C1orf113	-0.639166666666667
FOXA3	-3.6565
NEB	1.14925
ASGR1	-4.44183333333333
CTGF	-0.337333333333333
RAB17	-0.0638333333333333
MST101	-1.1375
JARID1B	0.9376
USP37	-0.0677
PTBP1	-0.260166666666667
PTPN7	1.12883333333333
CDC7	-1.74016666666667
SNX7	-1.168
ZNF335	-0.21725
CPT2	0.28375
HEATR1	-0.35525
HSPC152	-0.171625
C5orf40	0.34825
PSME1	2.06016666666667
STAG3	-0.563
TMEM154	0.759833333333333
KLHL32	-0.691666666666667
TSGA10IP	-1.1215
SUV420H2	-0.335
SF1	-0.7019
2'-PDE	0.076875
PNLIPRP2	-0.6385
TRSPAP1	-0.42775
NUP210	-0.934
ANP32C	-1.21133333333333
RAB11B	0.452833333333333
ASB15	0.24
ITGB3BP	-1.40975
UBASH3A	0.8155
YWHAB	0.384
TPRX1	0.544
LY6G5C	-0.542375
SLC7A2	-1.777
CLK1	-0.5069
HSD3B7	-0.028
VDR	3.293
C16orf74	-0.0185
ACE	-0.15425
PSMA2	-0.581333333333333
CCDC131	-0.56575
ZNF213	0.8005
EML2	-0.85025
ALS2CR13	1.15016666666667
GLYATL1	-1.58875
DSPP	0.424
DHFRL1	-0.26675
C10orf30	0.997166666666667
SH3RF2	-0.992666666666667
LOC197322	-0.4
DLL3	-1.799875
TIGD7	-1.03325
GFRA3	0.01675
CPA1	0.258833333333333
RTN4	-0.545333333333333
PPT2	-2.10916666666667
FASLG	4.92808333333333
FOXP4	1.389
RPL26	0.222
GNL3L	-1.226
FMR1NB	-0.507
CD163	7.9135
SGPP2	4.248
GIMAP2	1.54925
CD37	2.72
DPT	4.31791666666667
NBLA00301	1.51875
RGS5	1.21283333333333
C9orf4	0.344
ACTL8	-3.46516666666667
PRKAR2B	1.81025
OPLAH	-2.49933333333333
C20orf134	2.61075
SPACA5	-0.07175
TBL1X	0.555833333333333
TSPYL3	0.2635
CHCHD3	-0.8285
CRKRS	0.0601666666666667
GPR65	5.14575
DFFA	-0.6155
FUT1	0.8545
C6orf204	-0.0161666666666667
TMEM51	0.18425
ZNF580	0.1805
CMTM2	0.42175
C20orf200	-0.8325
EZH1	-0.761833333333333
FDX1L	-0.322875
MRPL32	-0.6005
PCAF	-0.5218
ALOX15B	2.17483333333333
CD59	-0.108583333333333
CDK9	0.44025
ERP29	0.175666666666667
TTR	-5.43525
BCMO1	-0.448
DDIT4	-1.1764
PTGDS	4.22825
C3orf63	-0.459833333333333
BST2	-0.408875
CYP1A2	-0.440333333333333
C5orf25	-1.255
STX1A	-1.03211764705882
OR2A12	0.1205
SH3BP5L	0.771
SERINC5	-0.151
USP6	-0.3736
MRPL3	-0.439333333333333
POMP	0.31025
INPP4B	-2.013625
GMPPB	0.8245
EAPP	-0.2165
AHSA1	-1.33225
ABCA11	-0.6785
SLC5A6	0.700333333333333
HIVEP2	1.45175
SUMO2	0.08575
KIAA1822L	-0.600166666666667
C11orf67	3.1295
TXK	0.7605
PHCA	2.311875
ICAM4	-2.13316666666667
FPGS	0.499166666666667
SNRPA1	-1.2975
KCNJ4	-0.51475
KIF6	0.5466
HIST1H2BG	0.0146666666666667
SLC5A5	0.599
ZNF354B	-0.629166666666667
IL12RB2	2.9115
C11orf76	0.491
GAL3ST2	0.1055
AIFM2	0.718375
SYNC1	-1.06
UBL3	-0.0845
PIK3CG	0.4585
NLN	-0.8695
BCORL1	0.9245
CD5L	0.217
ZNF238	1.5775
KIAA1394	-1.18025
C16orf55	0.0447
CYP3A7	-2.147
KRTAP3-1	-3.011
TFDP1	-0.269666666666667
MND1	-1.36425
NODAL	-0.616666666666667
GTPBP4	-0.6125
TUBGCP2	0.78825
SLITRK5	-3.53575
CIC	0.6135
CD79A	3.56566666666667
SAMD14	0.7415
TNPO3	-0.1555
OR10G3	-0.0985
OR10G8	0.3225
CCDC111	-1.2735
HOXC9	1.80775
DCUN1D1	-0.0634166666666667
CYB5R1	1.48975
TSR2	0.11175
DAB2IP	0.7676
SLC6A5	0.3135
RAB3D	2.023
DCUN1D4	-0.465166666666667
ERBB3	0.366
SDC1	1.33841666666667
ATP6V1H	1.00216666666667
SYK	2.778
ST20	-1.11125
C13orf30	1.1055
WDR40A	0.869
ADMR	0.205
LOC388335	1.2305
ACSM1	1.838
TDG	0.298
FLJ11235	0.82975
MRPS5	-0.965833333333333
AGPAT2	-0.247333333333333
SLC12A1	1.538
CYP27A1	-0.74375
THAP7	-0.912
XPO1	-0.286
ALMS1L	0.770666666666667
C1orf2	-1.2585
ZNF777	0.346166666666667
CAMK2A	-0.907
SMC1B	-0.52875
IHPK2	-0.628
LEMD1	-3.5845
NKD2	0.3538
CLU	1.06357142857143
ARMETL1	-1.098
PABPC4	-0.94525
CXCL12	2.171
TFAP2C	-0.3782
TTTY8	0.392
ABCB10	-0.6942
ENDOD1	-1.38666666666667
IDI1	-1.853
KCTD6	-0.385666666666667
CCDC105	-3.1045
ULBP2	-2.223
ZDHHC5	0.65475
WNT8A	-0.48175
COMMD10	-1.34375
KLHL12	-0.62575
GPR50	0.0965
NR5A2	-0.10625
OXGR1	0.749166666666667
EHD3	-0.33275
CAPRIN2	-1.159
KLRC3	-1.74525
SF3B1	0.0419285714285714
IPO7	0.756
ALDH1A1	-0.0216666666666667
ANKRD5	1.709375
TSNARE1	0.1535
DDEFL1	0.772
RNASEL	1.42033333333333
DNAH9	-0.05825
HELLS	-0.97025
TNS4	-1.2695
NAV1	0.5943
KIAA1409	-0.77775
C20orf26	2.55983333333333
TUBG1	-1.354
IRX2	2.528
CNGA4	-0.0585
MGC50559	0.582833333333333
OR4K17	0.392833333333333
TM2D2	0.00766666666666665
FAM32A	0.226
TXNDC14	-0.71775
CCBL1	-1.6225
ANK1	-2.5992
PRSS23	-1.89525
PPM1L	0.0465
SPATA20	-0.872
APCS	0.52125
C14orf122	1.9635
PSMB5	0.648625
C6orf10	0.2353
SETDB2	0.266
SPNS3	-0.36475
SGMS2	-1.1875
MXD3	0.394333333333333
MON2	-0.2793
CARTPT	-0.234
HNF4A	-1.44083333333333
RABEP1	0.28565
TNFRSF10B	-2.19875
USH1G	-0.474
PPAP2B	-1.7065
TMEM16K	0.158
CTDSP1	0.565
CDK5R1	0.650333333333333
GABRR1	-0.059
OPN1LW	-0.204
FAM98C	0.973625
DBN1	0.643125
ACAD10	-0.274916666666667
QTRTD1	-0.397
WNK3	-1.08016666666667
RPS19	0.45675
C1QB	4.353625
OTUD5	-0.28125
SLC41A2	0.361
TMEM22	-2.414
KHSRP	-0.157666666666667
TNFRSF11A	-0.356333333333333
FBL	-0.4065
IBTK	0.311833333333333
OXER1	0.321
CBLN4	0.23375
GPR172B	0.740666666666666
CFTR	-1.63275
VSX1	-0.187
CAMK1D	1.4985
LOXL3	-2.84125
RTP4	2.0285
SLFNL1	-0.0465
KIAA0828	-0.44525
PAR5	-0.277
LOC723972	-0.9355
GDI2	0.3535
CEBPA	1.287
MLF2	-0.716
AFMID	-0.41575
ALOX12B	-0.5045
BPHL	-0.623125
COX5B	-0.481
S100A10	-1.145
THOC6	0.02425
NHN1	0.47175
RRP12	0.410333333333333
ARID3B	-1.614
CD3G	1.123
KIAA0133	-0.04575
NAT11	-0.423333333333333
PPAT	-0.3875
SIRT3	-0.2587
TCERG1L	-0.9005
NIPA1	-1.4351
DPP8	-0.3224
IL7R	3.01733333333333
ZFP64	-0.0924166666666666
DMAP1	-0.0063
TRMT12	0.25
TLR4	1.7482
WFIKKN2	-0.45575
RAB12	-0.096
DDX51	-0.119666666666667
KIAA1086	-3.155
ZNF295	0.433833333333333
ACVR2B	-0.716714285714286
LOC494150	-0.7765
ZNF517	-0.275
DNASE1L2	-1.16533333333333
SUFU	1.17583333333333
LOC283677	-1.0865
LMO3	4.72033333333333
PPP2R5D	-0.339833333333333
ZNF587	0.1826
HIST4H4	-0.01675
CYP2C8	-0.929
C1orf80	0.380333333333333
DOCK5	-2.08083333333333
C9orf24	-0.2085
OR5AR1	-0.747
C11orf24	-0.79475
UNQ1940	-1.078
CAP2	0.406166666666667
TIMM44	-0.51475
DSEL	-0.8842
ROM1	-0.0925
FBXO4	-1.11275
MYLC2PL	-1.84575
MLH3	0.1506
NOX1	0.6445
DPEP2	2.72775
DNAJB5	-0.03925
RLTPR	0.3525
MBIP	-1.147
COPB1	-0.575166666666667
SFTPA1B	-0.107
C10orf4	-0.0017
PRELID1	0.01475
NOLA1	-0.25475
C19orf24	0.1715
TLR9	-0.104
HLA-DMA	4.1245
HCRP1	1.1015
GPR137	-0.206833333333333
ITGA11	-1.86216666666667
PHF13	0.703833333333333
MARK4	1.00583333333333
METTL4	-0.108
MBD3	-0.183
LOC134145	-0.0715
FGF3	0.49075
SLC35A3	0.2705
CLEC16A	0.095
AMOTL1	-0.1745
FLJ31438	-1.12375
PAICS	-1.106625
TOMM40L	0.0616666666666667
MMD	-1.09
KLK10	-1.5719
NIT2	-0.00933333333333334
SERPINB10	0.0605
KLF15	-1.0043
CCDC5	-0.88775
WSB2	0.49325
ME3	-0.690375
CACYBP	-1.06666666666667
TCTN2	0.328
JAK1	0.915875
C2orf25	-0.539
GPD2	0.52525
FBXL11	-0.313333333333333
CDV3	0.19575
GALNT11	-0.390125
NDUFA12L	-1.7762
FLOT1	-0.935928571428572
TOR1AIP2	0.42825
MMP25	3.92975
C1orf164	-0.4772
CHST5	0.03775
LYRM4	-0.26545
GPER	-2.70275
HIPK2	1.87508333333333
DAP	0.1851
ZMIZ1	0.936166666666667
DDX58	2.628
DCC1	-1.63075
AKT1	-0.873
ENPP6	0.816333333333333
ERVWE1	-0.0465
CDC34	-0.17275
RNF125	-0.94175
CASC1	2.8205
SHROOM2	0.91325
RRM2B	0.348833333333333
COL6A3	0.9695
TMEFF1	-2.4265
PLEKHA4	-0.562
LYSMD1	-0.2
SEPT1	1.1675
AOF1	-0.07925
GNPAT	0.29225
WDR18	0.466
HSD17B12	-0.729
HIST1H2BM	-0.100333333333333
INDOL1	1.06566666666667
SUDS3	0.85725
C1orf192	0.774
CYP2B6	-0.14775
TBC1D2	0.394666666666667
SLC25A12	-1.034625
ERCC6L	-1.97466666666667
MGC10814	-1.20366666666667
POLR2C	-0.888333333333333
ZNF77	-0.305833333333333
EIF3K	-0.0349
HPX	1.26425
ANKRD27	-0.000625000000000003
MALAT1	0.1186875
PLB1	0.399
HRNBP3	-0.765375
CPSF4	-0.6085
OR52N2	0.246
PIP5KL1	-0.79725
GH1	0.678
HPS5	-0.07125
SLFN5	2.65425
POP5	-0.374333333333333
OVOS2	-3.5695
C20orf108	0.3045
MARS	-0.71475
CLRN3	0.747666666666667
ARSE	-2.38833333333333
PPIE	0.0761666666666667
PHACS	-1.14366666666667
GP5	-1.365
IL8RB	1.1315
FCRLA	1.66275
ARRDC1	0.2764
KRTAP9-4	0.2645
ZNF613	1.4285
OR11A1	0.4635
TMEM132B	-2.521375
PGLS	0.53075
BSND	-2.17583333333333
KCNK18	0.197
FOXD4	-0.076
SV2C	-0.271
LCN2	-1.33183333333333
ZNF490	0.442
C3orf15	-0.892222222222222
CACNA2D4	-1.92816666666667
CBX5	-0.1315
MAGEB4	0.3905
BOLA1	0.2455
PPP2R5E	-0.0645
COL5A1	0.628916666666667
ASB7	-0.864666666666667
SFT2D1	0.43175
DERL1	0.6773
RABL2A	0.646666666666667
MOAP1	-0.95325
KIAA1545	1.03683333333333
F3	-1.9965
PLEKHM2	-0.63675
CCDC89	0.560666666666667
EFCAB1	0.230375
TMEM48	-0.38775
SEPHS2	-0.3505
PYGM	-0.51075
PRICKLE1	1.07
WNT5B	-1.40475
TAS2R38	0.797
IMP5	-0.643
KHDRBS1	0.5601
LARS2	-0.862666666666667
C3orf28	-1.561
FTCD	-3.56
C10orf68	0.981833333333333
DGAT2L3	-0.062
PSEN1	-0.147666666666667
MGC33657	2.1735
PLA2G4B	-0.174
CDKN2A	-1.55108333333333
DLX1	-3.11575
TSHB	0.066
C18orf37	0.66025
MEX3C	1.156125
MAMDC2	-0.75425
PDIA4	-0.24575
ATP5E	0.02325
CASP2	0.0410714285714286
SERBP1	-0.122153846153846
ZNF341	-0.0775
TESC	-1.73625
TMEM31	1.92325
OR51I2	1.53
YTHDC1	0.530142857142857
JUN	0.817666666666667
AGMAT	-2.69233333333333
PCNXL2	-0.69725
ATAD5	-0.2385
STK38	-0.7275
AZI1	1.78725
RBP1	4.263
C4orf26	-1.05125
KIAA1026	1.212875
TMEM101	-1.1505
HSFX1	-0.033
TREX1	1.24675
C18orf10	0.0897
TRIM15	-3.49175
CA6	0.18725
CEP57	-1.486125
AR	2.78766666666667
SESN2	-0.147833333333333
KIF3C	-0.17025
EPB41L5	0.373375
ARHGEF10	-1.54309090909091
POLR3D	-0.8265
INDO	3.04216666666667
GABRA3	0.3375
SCG5	-1.7098
E2F3	0.1585
TIGD5	0.40125
FGD6	1.46725
KLHL3	-0.654125
SCGB3A2	-0.765
URP2	1.60216666666667
ATP6V1B1	-0.686
CALML6	0.1455
LOC100049076	-1.17
TMF1	0.318
LOC388503	0.25125
CDH5	3.09275
RPS6KC1	0.266166666666667
DAAM1	0.6307
TNFRSF10D	-0.71125
GSTT1	1.1004
INPP5A	-0.2325
TRAF3IP1	1.0131
SMARCE1	-0.052
VRK1	-1.69125
TTC16	0.421
AARS	-0.6375
ARHGAP27	-0.00483333333333334
ZAK	-1.58464285714286
ACSM2B	-2.697
TRAP1	-1.56983333333333
MRPL53	0.121875
RNF44	0.146
NPTXR	-0.44625
DPYSL3	0.193666666666667
APP	0.8535
GLS2	-1.62983333333333
MNX1	-0.558166666666667
CMTM7	-0.142
OR10A7	0.322
NYD-SP21	2.32366666666667
ORC5L	-0.31775
SLC16A10	-2.211625
TMEM178	-1.0445
LOC441601	-4.2555
PTGIS	1.34775
KBTBD7	0.9935
C19orf41	-0.254666666666667
CEACAM3	-0.5095
KRT23	-4.8345
SERHL	2.611
PNKD	-0.082875
UBC	0.1465
ATRN	-0.08975
HAPLN1	-1.5975
RANGAP1	-0.533
C10orf26	1.36783333333333
KCNA7	-0.9855
SRY	0.4105
LOC376693	-0.09725
HIST1H2BF	-0.13525
CDCA8	-0.927333333333333
MLC1	-1.121
TNIP3	3.341
OR4D1	0.7915
IFT52	-0.681166666666667
GOLT1A	1.266
UTP20	0.552
RP3-402G11.5	-0.240125
PRSS33	-1.73475
PMPCA	-0.085
APOB48R	2.1725
GLTP	0.71575
MPL	0.01125
C9orf78	-0.18375
ADAM12	0.381875
CSPG4	-2.23
LOC144305	-1.0535
KRTAP4-10	0.6983
PAK1	1.1965
ADCY7	-0.271
TAS2R43	0.0715
FRAS1	1.16478571428571
PPP1R14A	-0.4095
OR2B6	-1.84875
ATP13A1	0.205
SIDT1	2.23375
C1RL	1.74883333333333
PRKRA	-0.1085
TLN1	0.0574
RP11-50D16.3	0.0374166666666667
MITF	-1.83441666666667
GYS1	-0.16475
LYG1	-1.15433333333333
NSMCE4A	0.0519
DNAI1	0.16425
HOXD11	-1.1065
FNBP1L	2.0776
DHX35	-0.297
LCE3E	0.63125
SLC33A1	0.52725
DCLK3	-0.423833333333333
TRIM33	-0.604166666666667
TMCC3	2.381
FBXO42	0.554833333333333
C1orf27	-0.4398
C17orf50	0.521
RNF14	0.139916666666667
SLC4A8	1.115875
RAB3IP	-0.0576
COX6C	1.4235
PCSK1	-2.0645
SLC13A1	-0.259375
ARF6	0.313666666666667
KIAA1009	-0.026375
HOXA13	-3.51125
HMGN1	0.26025
CXADR	0.32975
MGC14436	-0.1465
UTF1	1.272
TSC22D1	0.3177
BZRAP1	1.69516666666667
PUF60	0.53925
SHC1	-0.9525
HOOK3	0.6567
LIMS2	0.396
BAHCC1	0.071
CLCC1	0.743166666666667
ENTPD3	0.933333333333333
SMO	-0.11625
PIK3R5	1.07575
CDC14A	1.02491666666667
KRT1	-0.1305
ENOX2	0.7055
FLJ22655	-1.72925
FPRL1	2.1005
INTS6	0.7447
ZCCHC5	0.377
SMC3	-0.28725
C6orf123	0.612666666666667
FLJ20160	1.88875
LOC653391	-0.374
GSS	-0.26275
NT5M	-1.07225
SIX5	0.162
TAF5	0.0665
KCNA1	0.0221666666666666
ANLN	-1.82933333333333
MGC45491	-1.8518
SSTR2	3.727
LYPD4	-0.04925
TH1L	-0.25975
CHRNA5	-1.9725
PNMA6A	-0.27325
FLJ16369	0.3525
DLX2	-3.2819
C6orf108	-0.273833333333333
ALDH3A2	-1.01733333333333
CLEC1B	-1.10216666666667
LEPREL2	-1.73125
FOXJ1	-0.1832
OR1D4	0.374
PPIL4	-0.31
MTRR	-0.48825
SLC27A3	1.48966666666667
HTR7	-1.76766666666667
MIB2	-0.567125
BHMT	-1.9255
A2ML1	1.6255
MSMB	-2.176625
KIAA1383	0.355375
TRUB2	0.58375
PF4	0.937666666666667
IL1F5	-0.260333333333333
LRRC37B2	-0.72625
IPO4	1.113
FIGF	0.5315
QDPR	0.3715
ZNF598	-1.00125
BOP1	0.34
MAPK12	-2.3335
POLR1E	-1.388625
CEECAM1	-0.146833333333333
INSRR	0.276666666666667
SIPA1	0.84775
ULK4	0.849666666666667
BTN3A1	0.7525
FABP5	-0.8681
KBTBD3	-0.00916666666666668
SORT1	-0.217583333333333
YWHAQ	-0.09025
LRIT1	0.264
KIAA1704	-0.428
MEIS2	-2.2463
ENOSF1	-0.404166666666667
PCDH7	-0.431857142857143
FZD9	-2.35666666666667
RPLP1	0.496833333333333
ZNF75A	-0.29
P4HA3	1.894125
NKX6-1	1.9035
CTA-216E10.6	-0.144166666666667
IFT140	0.2025
DENND1A	0.350916666666667
ALCAM	0.9161
ABHD2	-0.292090909090909
QPRT	-1.8505
TRAM1	1.18192857142857
ATP1B4	0.69375
NUP37	-1.4745
SAA3P	-0.124
SLC22A6	-0.03525
KIAA0265	0.809625
ZNF41	-0.4165
ADAM19	1.3906
ERAF	-0.68325
DEFB119	0.587
DNMT3B	-2.292
SNF1LK2	-0.92125
MGC24039	-0.712666666666667
TAS2R48	-0.889333333333333
PNLDC1	1.30475
ADAMTS16	-0.353
TMEM92	-1.94816666666667
CCT8	-0.1265
POGZ	0.179416666666667
N-PAC	0.11675
GUCA1B	-0.076
ZZEF1	0.556666666666667
OR2C3	0.269
ZNF334	-2.38766666666667
RANBP6	-0.83925
LDHB	-1.4025
BAMBI	0.12925
RAB5B	0.49125
FOXB1	1.664
MRPS12	0.37025
MRGPRF	0.469875
CRIPT	-0.153
CYP2D7P1	-0.002
RYR1	0.344875
NDUFA2	0.199125
TRIP12	0.333
KCNE3	2.446
MOBKL2B	-0.5291
MIOX	-0.011
ACOT7	-0.805625
FGF6	0.5355
RASSF5	0.3409
ATAD3B	-1.40583333333333
IKZF3	1.803
H3F3B	0.556428571428571
C6orf91	1.199
SEC11C	0.8595
TMEM14C	-0.50775
KIAA1632	-0.138875
SLC38A4	-0.36875
FGFR3	-1.04883333333333
HES7	1.5475
HINT3	0.10875
ARIH1	-0.757
FLJ35880	3.14875
C1orf129	0.576
POU6F1	-0.04675
RPL32	-0.408
BBS1	0.174833333333333
RGPD5	0.72
SULT1C2	-0.6335
KDELC1	-2.992
PIP5K3	-0.617166666666667
CHI3L1	2.6602
CSDA	-0.305916666666667
VTCN1	2.7805
WDR62	-0.6565
TMEM170	-0.3605
KIF2A	-1.31975
C6orf182	-0.576666666666667
ARL6IP6	-1.702
ZCCHC9	-1.455
RARB	0.763666666666667
ZNF320	0.41675
DHX15	-0.483875
PICALM	-0.570333333333333
CNOT6	0.523083333333333
HIST1H1A	1.158
ZNF702	-0.483333333333333
OR1E2	0.998
HLF	-0.7826
LOC442582	-0.3925
KIAA0494	0.534125
TCF4	1.4274
APOBEC3B	0.23025
FAM54B	0.03525
MYH2	-2.76425
FXN	0.0461666666666667
C12orf59	-0.1415
PAEP	-1.71375
SPG11	-0.691
VN1R4	0.00375
KCNJ13	1.23225
NOC3L	0.17175
C5orf36	0.1665
CPAMD8	0.7565
MLN	-0.166
FLJ11184	-0.00325
TIAM1	1.08166666666667
OR10J3	-0.7435
OR52E2	0.149
PBX1	1.7535
UBL7	-0.958333333333333
PXMP2	-0.385
SYTL1	0.687166666666667
FAM126B	0.616
ZNF711	0.07575
GGA1	-0.6375
VAMP4	-0.336666666666667
BCAP29	-0.2675
C20orf19	-1.44975
ZNF275	0.1755
NEK6	1.003
SETD8	-0.338416666666667
HEXIM1	0.35025
SULT1A2	-1.463
KLHL9	0.04275
SLC39A12	1.353
ARHGEF16	0.614333333333333
SCN1A	0.7985
HNRPH1	-0.618916666666667
C9orf103	-0.234
ECE1	-0.275166666666667
MED18	-1.6915
TEX13B	0.972
SNN	0.52875
C6orf62	0.179166666666667
WNT3A	-0.0553000000000001
IL22RA2	2.292
MGC21881	0.115125
GABBR1	-0.25025
YIPF6	-1.065
PROX1	-0.669833333333333
PPP1R1B	2.08725
LANCL2	2.5668
SCN3A	-0.857
SSRP1	-0.553166666666667
ASXL2	0.43075
RPE65	1.0905
SNAI1	-0.71875
EFNA2	-0.1675
CLDN9	0.09375
TP53I13	0.454125
LOC375748	-0.43875
C9orf7	1.2345
C14orf178	-0.3
GC	-0.537
IER3	0.271333333333333
KCTD10	0.532375
FLJ45717	1.5245
ADC	0.344333333333333
LOC285908	-1.28958333333333
MLL3	0.54275
KIAA1787	-0.636
MGC31957	-2.06675
MUC5B	-0.800666666666667
ZNF193	-0.01925
CSRP1	0.247125
MOSPD1	-0.537666666666667
C21orf49	0.1985
RAD1	0.03275
ANKRD34	-2.11225
NFRKB	-1.4815
FANCA	-2.5265
VTI1A	1.01542857142857
PCBP3	-0.603666666666667
BFSP2	1.2705
ZNF354C	0.13125
FRMPD4	-0.47825
IKBKG	-0.4615
LOC441046	-0.9405
UNQ9438	0.782333333333333
TM4SF20	0.529
MAGEC1	-5.22975
AMMECR1	-0.54925
GLDN	1.978
TTC30B	0.3275
SEC13	-0.4824
EGF	-0.0155
HAGH	0.137
VSIG1	0.304166666666667
NHLH2	0.3275
NCAPD3	-1.744
MGC16121	-2.71575
HIATL2	-0.1775
BRCC3	0.169333333333333
LCE2D	0.6395
TMEM79	-0.17475
GTF3C5	0.66675
AKR1C4	-1.085
C3orf59	0.08825
RBM26	-0.4165
DUSP14	-0.103
AP4M1	-0.0215
RIMBP2	-0.322
ABCC2	-4.11833333333333
DNAJC16	0.896166666666667
TTC12	1.18383333333333
SNX13	0.472833333333333
C6orf168	0.64675
C1orf100	-1.61425
CSPP1	0.447833333333333
LRRC56	-0.4365
OR1J2	0.457
THY1	0.6706
KIT	2.21066666666667
TBC1D8	0.6955
EPHA7	1.19475
SOLH	-0.4945
SVIP	0.40925
ZNF294	-0.75825
HAND2	1.047
CENTB2	0.518166666666667
MARVELD3	3.533
CREB3	0.680833333333333
KRTAP1-5	-3.4595
OR8K1	-1.126
MED25	0.9355
FDX1	-0.800666666666667
FAM19A1	0.150833333333333
IL13RA1	0.5869
ZNF627	0.8355
NHP2L1	-0.11525
EIF2B2	-1.03475
ZNF593	0.42275
WIPI2	0.280166666666667
RANBP1	-1.5035
TAS2R7	0.6515
LOC283514	0.2905
CSNK2B	-0.4191
CFHR1	-0.3715
DKFZP434O047	-0.452166666666667
WBP11	-0.62975
TEX2	1.30375
GALNT2	-0.493666666666667
FLJ33360	0.86325
WNT9A	0.18475
IL29	0.393
STK3	1.72155555555556
REPS2	-0.507125
FAM78A	0.61275
MGC3207	-0.3205
FCGR3A	7.38975
H2AFY2	-0.186
RNF150	-1.46
CCNK	-0.6735
VEZT	0.616666666666667
FSHR	0.7095
C1orf66	-0.444666666666667
LCE2B	-0.1441
CD200	-0.3575
ORMDL1	0.385
OR51S1	-0.177
KRT83	-1.38475
COL19A1	-0.21875
POL3S	-0.26275
ZNF468	0.304
BAG3	1.224875
C1GALT1	-1.34525
CA5A	-3.57825
DKK4	-0.477
