Hybridization REF	TCGA-BH-A0DH-01A-11R-A084-07
LDHAL6A	-0.251333333333333
NUDT12	1.44133333333333
NCAM1	-0.372375
GLIS2	0.718
GGTL4	-1.00125
DAPP1	-0.7725
ATF7	0.772
KIAA0748	-0.26625
NFIL3	-2.99575
TM6SF1	-0.5146
SEZ6	0.09025
NANOS3	0.255666666666667
DNAJA3	-0.186166666666667
CLDN6	-3.511
CIITA	2.4779
EPHA4	-1.18125
FANCC	-1.4925
CMTM3	0.0145
PSG3	2.06925
MRPL15	-0.51375
C21orf59	-0.01525
PLCXD2	-0.052
C2orf34	0.2305
UBE2L6	1.5815
MED14	-0.073
HP1BP3	-0.3131
C6orf208	-0.429
TPBG	1.3285
OSR2	3.4125
XPC	0.318666666666667
KLHL7	-2.05666666666667
CCR3	-0.253666666666667
AGTPBP1	-2.49733333333333
PCSK6	-0.167666666666667
STAT5A	-1.7578
FAM18B	0.20325
LONRF2	1.4305
PTPN2	-1.501375
SF3A3	-0.7805
EFCBP2	-0.2685
HCFC1	-0.288333333333333
AHNAK	0.84685
ACTR5	-0.40425
KIF14	-2.26714285714286
TENC1	1.15175
HEATR5B	0.438
YIPF2	1.031
MYEOV2	0.6906
DUSP18	0.82925
KIAA1012	-0.156
AHR	1.1065
C17orf53	-1.39516666666667
PTPRH	-4.08775
ATP6V1C1	0.6428
TAS2R3	0.081
LOC440356	0.47875
COQ10B	0.93175
PSMF1	-0.393166666666667
SORBS2	0.885
NFE2L2	0.54075
TMCO7	-0.49675
SH3PXD2A	-0.1879
SH2D2A	-1.82975
SPINK5	-3.97025
MRPS24	-0.0215
OPA3	0.4905
TRAF7	0.018
C4orf35	0.0641666666666667
MT1G	-0.486875
MGC39545	0.272
HS1BP3	0.8726
OR2B2	0.2245
CHRM4	0.327
SFRP2	2.40875
RIC3	-0.9315
ART1	-0.2485
C6orf1	2.042375
DUS4L	-0.9895
C10orf104	0.7435
TNFAIP6	2.1475
RTEL1	-1.68925
CCT4	-1.198
ZNF709	0.0405
CHMP6	0.228666666666667
UPP2	0.7445
CYP19A1	-2.313625
CD151	-0.750833333333333
NDUFA13	0.846333333333333
ARFRP1	-1.15266666666667
FAM26B	1.81425
CRYBA1	-1.839
MRPL41	0.770666666666667
NPFFR2	-0.66025
HRH2	-0.0225
SCAMP3	0.024
MTMR6	-0.5343
MTG1	-1.385
UBTD1	0.507
CRABP1	-3.118
FLJ33790	1.2944
KIAA1908	-0.341833333333333
GPR158	-1.78075
PACSIN3	0.674333333333333
OMD	1.9795
CATSPER1	0.120333333333333
HOXB8	-0.730625
FBXO46	1.2315
OAS1	1.616
SVIL	-0.3355
PHB2	-1.354
ADCY3	-1.276
NDRG2	-0.274166666666667
ERMAP	0.2304
APBA2	-2.22566666666667
IGSF9	1.182
WNT6	-0.618928571428571
MYCBPAP	-0.37225
ATP2B2	-0.389333333333333
CPVL	-1.1963
TRAM2	-0.344333333333333
NOP5/NOP58	-0.87325
ZNRF4	0.315
TLK1	0.26
MTMR12	0.6125
ZNF384	-0.854166666666667
FAM9B	-1.79375
RPN1	1.2519
PMVK	1.43225
EIF3D	-0.8548
SIX2	-1.38025
HPS1	0.397285714285714
RNF7	0.664
PSKH2	0.291
KCTD13	0.2595
CSMD3	-0.565
FBF1	-0.375
IL8	-5.6005
SERPINB13	0.317416666666667
FBXL20	0.10675
BLR1	0.02475
SH2B1	-0.313666666666667
RFNG	-0.361125
RAB20	0.0723333333333333
RBM7	-1.14375
POLR1A	-0.331833333333333
TMPRSS4	-1.03325
TAF9	-0.6115
TERF2	-0.184333333333333
TNFRSF1A	0.0671666666666667
ACADVL	0.0195
GTF2H5	-0.0445
EDG8	0.5525
C9orf140	-0.64975
UST6	-0.17725
ZBTB8OS	-0.22675
ZNF710	0.3655
GPR174	-0.694
ATP6V0A2	0.084
KIAA0319L	1.18325
XKRX	3.19
DOPEY2	1.5177
SDHD	-1.03916666666667
SUMF1	2.485
OSM	1.4535
OPN3	-0.80825
DAGLB	-0.3785
PPFIBP1	-0.1645
TRIM63	-3.2375
C10orf53	-0.149
LYPD3	2.17766666666667
BCL7A	0.253375
AGER	-1.76783333333333
TCF19	-0.74325
SAT2	1.44275
PFTK1	0.928666666666667
GABRE	-3.471625
C15orf38	2.4934
FIS1	0.702
KCNV2	-0.10325
CLPS	0.8375
PPCDC	-0.304125
FOXN2	1.269
NT5E	-3.7694
CD83	0.5145
IL18	0.084375
VPS16	-0.01675
IGFBP2	-0.835666666666667
NOTCH2	1.0065
SIGLEC1	2.636625
CD93	4.3175
SULF2	0.85375
CEP164	-0.91725
P53AIP1	-0.007
TOR2A	0.0353333333333333
ZNF136	0.39725
MGP	3.5244
CCDC144A	1.5555
TRPC1	-1.45133333333333
SMS	1.062
MAPK7	-0.823166666666667
RRAGC	0.83425
PARD6A	0.815166666666667
NUB1	0.25
SYNGR4	0.59575
OR11H12	0.299
WIF1	0.57075
GCH1	0.23175
OR11H4	1.418
SLC44A5	2.2745
GPRIN2	1.31716666666667
LOC401431	0.99725
CPA4	-3.1337
MELK	-2.40911111111111
IL15RA	-0.344
CUL3	-0.30325
HMBOX1	-0.2385
PODXL	-1.94
CCT6B	1.03666666666667
COMTD1	0.3475
MUC20	1.26083333333333
GPX2	-3.1695
ITK	-1.419125
FBXL5	1.778
C13orf27	-1.726
DEFA5	0.217
TRHDE	-0.274
MTP18	-0.9255
UQCRQ	1.0489
ITGB2	1.50308333333333
CSRP2BP	-0.76375
TAS2R44	0.313
PHPT1	-0.47275
FAM44C	0.40325
ERH	0.63025
MPHOSPH1	-1.42733333333333
MORC1	-0.2025
PARVB	-2.1015
LAMA1	-1.93341666666667
PGBD3	0.0945
GIMAP6	3.8265
AREG	-1.702
LIPT1	0.60225
MGC99813	-1.4115
C1orf201	-0.710333333333333
GRIN2A	-0.506
MAN2C1	-0.80725
NSUN5	-0.8625
SF3B5	0.07775
MYC	-2.788625
NRXN1	-0.143083333333333
ZNF18	1.177
SPDYA	-0.422375
SLC37A1	1.8005
DECR2	0.8605
ANKRD38	0.220125
SPTLC3	-2.28791666666667
SUPT16H	-0.14075
DTWD2	1.62375
ULBP1	-1.067
ZADH1	0.2925
OIP5	-1.3645
IL10RB	-0.772666666666667
OTUB2	0.29425
VWA3A	0.752166666666667
SPIC	0.0463333333333333
OR6C4	-0.073
PSCD4	1.11616666666667
DPY19L2P2	-1.517
TRAPPC6A	0.949
C21orf2	-0.162
CEMP1	-0.000750000000000001
LIN7B	0.1925
E2F7	-2.74033333333333
VCP	0.1338125
LAMA3	2.4675
BGN	1.36775
GPR160	2.13766666666667
COCH	-4.2105
GPR81	2.78716666666667
APOBEC3F	-1.61575
tcag7.1017	-0.55675
C1orf32	-0.1505
SCGB1D2	6.337
FLJ43987	0.07
C6orf170	-0.438
KLK9	0.064
GPD1L	1.267
VPS37B	-0.3665
ATG3	-0.287166666666667
ADAMTS17	-0.6675
KLHDC2	0.259
NDUFV2	-0.4645
BLK	-2.35175
MATN4	-2.2315
GPM6A	4.695375
GBP4	3.93483333333333
TMEM162	0.157
PKP2	0.757
HRASLS	-3.03933333333333
MMP1	-1.95425
SFXN3	0.1827
FSD1	-2.24366666666667
ST6GALNAC3	-1.868
CA12	3.8404
NCOA6	-0.0245
C19orf58	-0.0251
PPP4R1	0.0103333333333333
MAN1A2	2.35266666666667
IKBKAP	-1.04025
UPF1	0.1935
KIAA1219	0.4395
WNT16	0.6036
SNW1	0.148125
IL18RAP	1.2185
RPP30	-0.504125
CDC40	-0.327928571428571
SETD3	0.0461666666666667
SLAMF6	0.37925
ELK4	0.02
TRIM47	1.0915
ACOX3	0.116625
TRIM6	1.449
KIAA0372	-0.562333333333333
TP53AP1	2.030875
SMURF2	-0.584
ADAD1	0.244
EBP	-0.7669
KRTAP13-2	-0.0785
FLJ36874	-1.1465
TOR1A	-0.0258333333333333
P2RY4	0.892
GPBP1	-0.065
TRPV1	-0.113875
ADAMTS12	-0.273
PES1	-0.9569
ATG4A	0.78
MAGEA10	-4.85225
WFS1	1.69925
CC2D1B	-0.462666666666667
PABPN1	-0.467125
SLC25A30	0.21775
SLCO1C1	-0.4315
SLC22A5	2.275
KIF23	-2.30283333333333
SYN2	-0.747166666666667
ASPN	6.23116666666667
CENTG2	0.5675
QSOX2	-1.7604
FLJ10815	0.0513333333333333
STK24	-0.825625
SPEG	0.2591
STK10	0.169166666666667
DACT2	-2.6795
AAAS	-0.843
SSX3	-1.392
ABCD3	1.4309
C4orf12	0.373875
PARVG	0.955333333333333
FIG4	0.55775
C9orf46	1.6275
TMCO6	-1.0155
IGHMBP2	-0.32875
DUS2L	-0.991
FAM3C	-0.4595625
TMEM16D	-1.622
DCTN4	0.3225
KCNH3	-0.6375
EIF2AK2	1.77
AP1S3	0.933375
CST4	0.3785
PAM	-0.3904375
NUTF2	-0.28775
CITED2	-0.3979
SLC39A4	-1.1255
C2orf52	-1.414
GRM3	0.45375
C12orf49	0.756625
CCDC49	0.1379
GRAMD1B	-1.551375
FNDC4	-0.0695
SIAH2	1.99275
GDPD4	-0.01475
C21orf87	0.697
ATP5A1	-0.410166666666667
C16orf63	-0.1525
LOC388135	0.892666666666667
ATP5J2	-0.32825
MMP3	-0.54
EMID2	-0.562
CRHR1	0.17475
WDR70	-0.16425
C13orf31	1.0535
ZFAND1	-0.3845
CCL18	1.91566666666667
C3orf49	1.003
RINT1	-0.469
KIAA0408	-2.008
F13A1	3.8962
SLC10A1	-0.0635
OGN	-0.18725
GIPC2	-1.49483333333333
XPO6	-0.735333333333333
LCE1A	0.6815
FMR1	0.0954
LOC374920	-0.129
DUSP3	1.345375
ANKMY1	-0.6415
C7orf50	0.0465
BBS9	0.4497
UNC119B	-0.092875
C9orf72	-0.74875
MGC35440	-0.373
ENTPD6	0.8365
PPP1R2P9	0.52475
ERCC4	0.75875
FAHD2B	0.7275
HMHA1	-0.3865
HACL1	-0.9605
RAD23A	0.0356666666666667
FAM83B	-2.03575
PPP5C	-0.925833333333333
RNASEH2C	0.616625
C9orf153	0.099
SCAMP4	1.299125
GHITM	0.3685
NDUFB7	0.725625
ADCYAP1	-0.258
SP110	1.06133333333333
MAP3K7IP2	-0.3515
DHH	0.2405
AGRN	0.479428571428572
WDR33	-0.0915
CEP290	0.921333333333333
PRPS1L1	-0.936
KLRA1	0.123
GPR97	-0.2265
CHD7	-3.29308333333333
TLR10	1.04175
SLC30A8	-1.1075
HIC1	0.793166666666667
IAPP	0.1545
RXFP4	0.0665
GP1BB	0.673
SHQ1	1.2795
NKX2-3	0.354833333333333
API5	0.074
FTHP1	0.7875
MOV10L1	-0.131333333333333
TRIM6-TRIM34	3.23616666666667
ADHFE1	1.6715
FAM117A	-0.89225
DDI1	0.2685
CDON	0.470666666666667
TRIM73	-1.47
IGKC	5.241
MMP14	-0.778833333333333
DYNC1LI1	0.363125
C11orf66	0.011
TRBV3-1	-1.11575
FASTKD5	-1.07175
BIVM	-0.975
LHX4	0.34075
CXCL2	-2.7066
RAB2B	-0.548166666666667
IZUMO1	-0.9125
MAP3K15	-2.39575
FAM19A2	0.0193333333333333
ZC3H8	-0.763
ZMAT1	1.584625
SPINK5L3	-2.0715
SLC10A6	-0.1505
APPL2	0.331875
CARD10	-0.579
LOC402176	-1.02525
EEF1D	0.9771
RAB6A	0.6009
C12orf5	-1.065
PAPOLG	-0.055
MSRB2	0.77725
BCR	-0.222
PUS3	-0.2065
TIAM2	-0.36525
ZNF317	0.0606666666666667
CHD2	0.0862857142857143
FZD5	-0.385454545454545
NUDT8	0.23825
ZNF763	0.5015
PRC1	-1.72788888888889
ABCB9	0.6875
SPATA3	0.08325
TRAK2	1.6765
STAB1	2.711375
LRRTM2	0.116833333333333
psiTPTE22	0.69225
DBI	0.46125
SERPINA11	2.38475
NAT5	-0.7055
C20orf58	-2.685
RPS6KA4	0.236333333333333
FLJ90650	-0.36375
TGFBRAP1	0.69775
CHRDL2	-0.816875
FAHD2A	0.1055
CNTN1	-0.1025
BBS4	0.3138
TMEM181	-1.371
MINPP1	1.03375
MPHOSPH6	-0.645916666666667
HOXC10	-1.3509
ITPKB	-0.94425
CLPTM1L	0.485
MEOX2	-0.5485
ATP6V0C	0.8735
PRPF8	-0.00266666666666667
TMC5	3.103
FKBP3	0.59025
PLEKHB2	-0.103625
OR4D6	0.007
ZNF544	-0.0415
D2HGDH	-0.40075
RPL18A	-1.093
HEL308	0.3135
MPP6	-4.27875
TCERG1	-1.5995
KRT16	0.545666666666667
KLF17	-0.7995
KLF5	-1.515125
CDR1	2.53125
VCX3A	-4.1795
FBLN2	0.9195
C14orf104	0.051
HBE1	-4.9554
OR4S2	-0.0585
C1orf108	-0.228
ROBO4	3.116
CPEB4	1.287875
C11orf80	0.492333333333333
BCKDHA	0.611166666666667
MYOC	0.12525
GIF	-0.014
CKMT1A	1.829
RPL3	-0.385
THBS1	3.0095
APOO	0.55025
ARMCX1	2.31875
HSZFP36	0.33425
SNAPC5	0.05025
EIF4ENIF1	0.17275
ZNF433	0.82475
TNFRSF21	0.81075
TMPRSS7	-0.321
SPATA18	0.7292
HPDL	-2.6885
MKL2	1.5805
TBX3	1.07146153846154
C21orf93	-0.0541666666666667
DAXX	0.5915
ELMO1	-0.114
RGS13	0.617166666666667
TAF11	-0.19125
UNC13A	-1.344625
LOC653314	-0.4787
ORC3L	-1.0345
IMAA	-2.9915
TARBP2	-0.3955
CABIN1	-0.4425
TRIOBP	-0.2880625
HIST1H2AC	0.964875
RGS22	-0.110333333333333
NCOA1	1.273
IL25	0.7935
SNCG	0.627
GPR6	0.08
AMDHD1	-0.774666666666667
CHEK2	-1.705375
C6orf142	-1.47625
DRD4	0.57775
C14orf68	-1.46775
GDF11	-2.5235
SEMG2	0.0975
CD247	-1.527
CDAN1	0.04925
RBMX2	-0.0713333333333333
TGS1	-0.4575
OIT3	0.411
SYF2	-0.5405
MCM4	-2.179875
PKHD1L1	1.270875
CEP192	-2.044
IFT88	0.04575
RPL9	-0.852642857142857
RAB32	0.37225
DDX43	-3.1315
P2RX2	0.232333333333333
OR5D18	0.405
UBE1	-0.19125
SLC24A1	0.386125
ARHGAP5	0.1125
CETP	-1.5625
KIAA1731	-0.825
SLC9A4	0.551
PTPN6	0.5385
BAHD1	0.903
GRIK3	1.113
CACNB2	-0.6743
PDE10A	-0.89625
DGCR14	-0.48625
PCDHB9	-1.60083333333333
RHOQ	1.54183333333333
MAP3K4	-0.712
KTI12	-0.0476666666666667
RPL23AP13	-1.107
GNG11	-1.17975
CLCN3	1.48483333333333
GPAM	0.0165
VSTM2A	0.2315
SLAMF7	3.92366666666667
INTS2	-0.59125
PPP2CA	0.6148
LRP12	-0.859
SEC14L2	3.16111111111111
DKFZP586H2123	2.453
MC3R	0.545
CIRH1A	-1.992
HIST1H2AB	0.813666666666667
POLH	-0.129
MGC16703	-2.2705
SNAPC2	0.522
FILIP1L	0.51225
RASGRP4	0.617
LRRC1	2.5065
GAS1	-0.5035
PRAC	-0.913
DGKA	0.371666666666667
NT5C3	-0.613
PEG3	-2.84883333333333
NADK	-0.03275
PRR17	0.46325
LOC374569	-0.76175
SGSH	0.446833333333333
NLRP8	1.619
GALT	0.6807
MCF2	-1.0275
ZNF263	0.6255
TACSTD1	1.78233333333333
TYR	-6.4218
ATP6AP2	0.868
RNUXA	-0.23425
ABHD10	0.4663
GDPD2	-1.127
SLC35C1	0.80225
UBE2A	0.162625
HERC5	0.1275
FAM112B	-4.561
FBXL16	1.9535
DKFZP434A0131	-0.75525
ELA3A	-2.766
RBM41	-0.743875
HAO2	-0.055
RNH1	0.17625
SHANK2	0.607333333333333
OSBP2	-1.456125
DAK	0.186
C3orf58	-0.567083333333333
TCL1B	0.355
KBTBD2	-0.624125
SUGT1L1	0.71025
UBE2E2	-1.084
MYL9	2.64825
CDC23	-0.765333333333333
PBXIP1	1.8373
CXorf40B	1.366
NBL1	0.197
RTBDN	0.387
RAB11FIP5	0.6255
TTTY13	-0.249
SCOTIN	0.190083333333333
SOHLH1	-0.382666666666667
CDKN1A	0.214714285714286
NCK1	0
ZNF550	-0.678
SAPS3	0.501333333333333
SPIN3	0.2595
MAGEE2	-0.17775
MIS12	-0.321333333333333
OR8H2	0.0645
KIAA0774	-1.62516666666667
UNC5D	0.139
CUL7	0.406833333333333
LIPC	-3.221
DIO1	2.441
C20orf11	0.1096
CTRL	-1.21625
HS3ST2	0.48025
PAK4	0.786333333333333
CCRL1	1.52975
RNF10	0.3875
ZNF567	-0.0855
ZNF660	-0.46
TCEAL3	2.7685
MAGOH	-0.474666666666667
CENPB	-0.2535
C19orf7	0.568125
LOC388965	1.25175
ZCCHC13	0.74
JMJD1A	-0.9649
HIST1H4H	0.656
TBRG1	-1.5048
GPC3	-5.110625
TAF1C	-1.7225
EBNA1BP2	-0.455333333333333
CIAPIN1	-0.79525
PDGFRA	-0.930611111111111
CSTB	-0.5185
CENPI	-1.41333333333333
GTF2E2	-0.610166666666667
RPP21	0.4565
CCNF	-0.557
KCNQ3	0.533
FAM79A	0.7255
SLC22A12	0.4425
NOVA1	-0.988833333333333
FZD3	0.601
AKAP8	-0.2675
SOCS5	-0.098625
CFDP1	-0.9615
DLG5	0.7765
PGM5	0.344416666666667
C1orf144	0.132416666666667
HDAC10	-2
RND2	-0.4495
C20orf199	-2.23525
RNMT	-1.12175
SLURP1	0.549375
ASTN1	-0.6625
SH3BGR	1.90125
MYCL1	0.642
ZHX1	-0.176
CENPK	-3.28375
FOSB	-0.4213
LOC643406	0.089375
C2orf59	-0.926125
TMEM135	1.147625
SLC27A2	-0.80375
KRT33A	2.9585
OVOL1	0.448875
PAMCI	-3.118
S100A7	-1.978
ZNF789	-1.989
HARS2	0.255
RPL23A	-0.362166666666667
TCF23	0.02925
UPF3B	-1.767375
C17orf78	-1.171
HLA-DOB	1.48883333333333
C14orf142	0.318
TEKT5	2.3835
DMWD	0.6245
POLD1	-1.75266666666667
GSCL	0.1145
CALD1	-0.5827
SCRT1	0.0895
AIG1	0.54275
UNC84B	-0.27275
ZNF404	1.05225
TMED6	-4.06075
KIAA1462	0.0755
LRRC27	1.46716666666667
PYGO1	0.178
PIGU	-0.56
ALAS2	-3.975
WRNIP1	0.437875
CNNM3	1.27
ZNF2	0.40875
ST3GAL5	-0.6035
MRPL23	-0.06325
TSSK6	-0.32725
PSMA6	-0.07625
C16orf70	-0.57875
KIAA1602	-0.23
ALMS1	0.342333333333333
DCN	1.55925
TMEM132D	-0.958
SUCLG2	1.0165
ABHD14A	-0.29275
DEXI	0.400333333333333
AMPD2	-1.58683333333333
IFNAR2	-1.03566666666667
CYB5A	1.623
TLOC1	0.6159
NXF5	-1.35516666666667
NRBF2	-0.248625
KCTD3	2.51425
ITGAE	-0.203666666666667
SLC30A3	-2.153
ZRF1	-1.8025
IFRD2	-1.018
XAB1	-0.014
PYCR2	-0.5935
SERPINB3	-4.14
TMLHE	0.4317
GEFT	-1.828875
ABCA5	-0.437875
EMR4	0.502166666666667
TSFM	0.1845
HIST3H2BB	0.7515
ARHGEF19	0.487
TSPAN17	-0.0988333333333333
ABCC8	2.24675
MAP1S	-0.0813333333333333
C22orf36	-0.543
BNC2	-0.683642857142857
HIST1H4A	-0.37525
NDUFS3	0.1765
WDR3	-0.941666666666667
XKR4	-0.35925
TTC33	0.619928571428571
STMN2	2.66275
CPN2	-0.955333333333333
HSPC105	1.361625
PCOLCE2	-2.6
C3orf55	0.696
KLHDC9	2.90083333333333
TBC1D23	0.46475
ATXN2L	-1.0065
MAP2K3	-0.103666666666667
SCAP	-1.2155
ZNF486	1.09166666666667
C20orf96	-0.8825
NARS	-1.069
ADAMTSL1	-1.15192857142857
PRCC	0.210166666666667
CCDC126	3.13308333333333
ZNF675	0.8445
CALCOCO1	0.19525
ANKRD43	4.74725
CWF19L2	-0.258333333333333
ZBTB32	0.758166666666667
BRAF	0.4355
ODF4	1.2985
MGC14376	0.304666666666667
HORMAD1	-2.1084
AAK1	-0.101
PEBP1	0.813166666666667
TNFSF5IP1	-0.8135
DKFZp564N2472	0.641
RMND1	-0.707125
IGKV1-5	4.9855
COL1A2	1.84308333333333
SERPINA5	2.06975
AANAT	0.3205
C19orf21	1.71383333333333
GEMIN5	0.003
UBR4	-0.663666666666667
LTBP3	1.30016666666667
AMHR2	-1.31966666666667
PROCR	-0.874
MYBBP1A	-0.77
C20orf39	1.34566666666667
ZNF697	-0.2175
PASK	-1.0945
ZNF776	0.732833333333333
RFXDC2	-0.116375
KIAA0467	-0.51875
C10orf96	-1.419
ZNF503	0.47775
GULP1	-0.387916666666667
KCNE4	1.884
DKFZp434K191	-2.09425
LOC196913	-0.5825
BHLHB4	0.5665
CH25H	-0.52475
LOC81691	-0.835666666666667
ALPL	-0.364
COL12A1	1.60675
FOLR3	-2.25616666666667
GPR123	-0.088
TRIM62	1.122
ABLIM1	-0.366333333333333
MAST3	-0.064
RHBDD1	0.555333333333333
LOC338809	0.488
RYBP	1.33075
TTC26	0.35225
ZNF22	-0.0631666666666667
ISCA2	0.23025
RDM1	-1.92525
PIGM	1.3515
GNB3	-1.34
ACTR2	0.907
HMGB1	-0.15205
EDG1	2.36416666666667
SOAT2	-2.46575
OR10AD1	0.067
RAP1GDS1	0.928
LCE1F	0.104
ESM1	-0.866375
RCN3	1.22075
CREBL1	-0.61725
DBNL	-0.207833333333333
PTGER3	2.6255
USP30	0.589833333333333
BCL2L12	-0.814333333333333
KIF26B	1.70775
ZNF416	1.04225
ZNF225	0.167
C17orf70	-0.6505
ZNF554	1.05975
RAE1	-0.902833333333333
TNIK	-1.47616666666667
ACTN3	0.3575
MGC45922	0.6175
CCNA1	-0.661
RYK	0.601166666666667
IL26	-0.815
LRP3	0.680333333333333
QARS	-0.77825
SOX7	0.611071428571429
BID	-0.809625
OR2S2	0.7065
CXCL14	3.4125
C11orf47	-0.93
MGC29891	0.5705
HSPB8	-1.0405
PRDM14	-1.27
NUFIP2	-0.09125
MNAT1	-0.121375
ZDHHC2	-1.29333333333333
MBNL2	0.00325000000000002
ADD3	-2.114375
CSNK2A1P	-1.25225
KLK6	-0.9805
TMEM111	1.3284
KIAA1279	1.063
NUBP2	0.502
RAB42	-2.04375
ID3	-1.2038
TM9SF1	0.56875
MDP-1	1.06975
POU4F2	0.47475
IQCK	1.67325
C16orf14	0.19175
CAPN3	-1.361875
FAM43B	0.0345
RECQL	-1.228
AP1G1	0.1445
CTNNBL1	-0.651666666666667
ECHDC1	-0.0321666666666667
SMARCC1	-0.5037
FOXQ1	-2.197125
GNAI3	0.265166666666667
POLG2	-1.55925
CD4	0.94525
ITLN1	-0.53825
EBI2	2.16325
IRF1	0.4965
PTPRE	2.0668
PTK2B	-0.32325
NXNL2	0.738
SOX4	0.284611111111111
TSPAN3	-1.41216666666667
SH2D1A	-2.854
C8orf58	-0.502166666666667
USP20	-0.87475
DUSP22	-1.41833333333333
CALB1	-1.29916666666667
L3MBTL2	-0.40275
MCRS1	-0.515
TMEM118	-0.226666666666667
C18orf8	-0.000666666666666665
FLJ10241	0.486875
GJA12	1.335
PKD1	-0.888
ZFP3	0.686
JAM3	-1.29725
LAPTM4A	1.2183
DIRC2	1.4015
KIAA2022	1.138
MYOM1	0.343
TRPM8	-1.91933333333333
MOP-1	0.8955
PHKG2	0.253
ZNF650	0.583
KIAA1522	1.668125
PSG8	4.805
DDX19B	-0.504
MOBKL1B	0.5165
DIAPH2	-0.742416666666667
PTPN12	-0.50425
CLN8	-0.436
CRYZL1	-0.2035
CRY2	0.825
FCGR2B	3.63666666666667
PNPLA4	2.0535
ZNF454	-0.6825
DKFZp434B1231	-0.18325
CLDN11	0.515
RFWD2	-0.0456666666666667
CIB2	-0.746
MXRA8	2.1405
HRK	-0.274
MAML2	-0.716
C4orf31	2.10275
C6orf192	-1.23125
COG6	0.0685
FAM5B	-0.0735
NFATC1	0.296
SEPT10	0.26725
SCYL1	0.0176
RPP40	-0.55675
SCOC	0.4504
KIAA1450	0.65125
CTDSPL2	-0.15775
TBX5	0.962166666666667
NAPG	-0.26425
RHD	-4.55875
C14orf45	2.5995
ZBTB22	1.329
PLCG1	-1.164
ANKRD10	-2.054125
AQP7P2	1.441
TAGLN2	0.0203333333333333
HTR2C	-0.871666666666667
SLC16A7	-0.114333333333333
C17orf83	1.27666666666667
TSGA14	-0.493166666666667
MDH1	-0.24525
PPP3R2	0.62
DCBLD2	-1.97285714285714
RBM33	-0.24225
DPH3	-1.048
SYT10	-0.943
FMO4	3.06
THYN1	-0.618
DRD5	-3.0775
OTOR	1.65425
PGRMC2	1.588
KATNAL1	-0.440125
PAQR6	-2.61525
UBE2I	-0.2825
C14orf28	1.4565
C8orf70	2.7595
FLYWCH1	-0.202875
ANGPTL3	-1.03025
GLRX2	0.1565
ATP11A	-1.27328571428571
ARL5B	1.618875
MUC16	-2.855
SLC25A5	-1.17171428571429
ACRC	-1.61
MYO1C	0.453625
FAM89B	1.175
FAS	-0.678875
KIFAP3	0.68725
GLRA2	-0.4255
BTN3A2	0.4209
CNKSR3	-1.355875
CSTF3	-1.01116666666667
ARPM1	0.901
KIAA1530	-0.5375
C9orf150	3.7545
PRKCI	0.7075
tcag7.1015	-1.752
SOD3	0.9725
ZNF574	0.18875
CYP21A2	2.61175
RPL12	-0.533
COMMD2	-0.238
WIZ	-0.36975
LOC344405	-0.808
ALDH4A1	-0.747176470588235
CRYAB	2.153
COPA	0.2988
PCDHGA7	0.3585
KIF11	-0.915833333333333
RASD2	-0.135875
SLC26A3	-0.2655
ZNF175	-0.346
JAKMIP2	-1.793875
C8orf4	0.0746666666666667
PTHLH	-0.58025
SLC40A1	4.2145
OR7D4	0.336666666666667
PCDHB17	-0.4135
CD36	3.668
C6orf203	-0.0997
PRKG2	0.6295
LOC400566	1.06475
ANAPC13	0.8585
SLCO3A1	-1.37825
ZNF692	-2.2545
FANCL	-1.6725
SH3GLB1	0.84275
C12orf61	0.1775
KBTBD6	0.32125
SUPT5H	0.02675
XRCC6	-0.8164
HUS1B	1.1821
FAM133B	0.0319285714285714
LOC728276	0.114
KCTD18	1.2605
SOS2	0.821666666666667
CCDC99	-2.55975
C1QTNF5	3.097
NNAT	1.56816666666667
USP16	-0.08775
LARS	-0.784
ZBTB2	0.110875
ABO	-0.315
TRAF3	-0.111
GALNT5	-3.1265
NAP5	2.523375
ALG14	1.24433333333333
KIAA0515	-0.268653846153846
WDR75	0.172
TEX261	0.27925
LY86	1.458
LOC389072	-0.1565
FLJ13611	0.07375
MRGPRX2	0.3505
SNRPA	-1.2815
OR2G2	-0.073
GPRASP2	1.31925
C7orf42	0.6916
C9orf163	-0.581
CYP11B2	-0.628
FCRL3	0.828666666666667
PRDX1	-0.01625
FGB	-6.437
COX17	0.607166666666667
C16orf33	0.3635
PIWIL1	0.3465
FOLR1	-3.3145
KIAA0082	-0.26975
FREQ	-1.71233333333333
TMCC2	-1.82416666666667
TCF12	0.324583333333333
ZNF721	0.654
FAM130A2	0.0684999999999999
POU4F1	-2.968
SNRPF	-0.69775
SGIP1	0.606833333333333
ZNF641	-0.187166666666667
EMG1	-0.951125
PRRG4	1.381
HIRA	-4.3445
MYNN	0.436333333333333
AEBP2	-1.16291666666667
TBXA2R	0.713333333333333
ISL2	-0.9465
PCDHB11	-1.241
RNF144A	-1.14325
MARCH5	0.2585
DULLARD	0.085
DCLRE1B	-0.763166666666667
ITGA8	1.2975
TP73	0.230125
PRKCD	0.71625
NDUFB4	1.061
ATP13A4	1.571125
ANTXR2	-0.991333333333333
COL4A3	-1.0552
MYO10	-3.1676
SLC6A18	0.419
PEX1	0.231
TMEM74	-1.077
RBM19	0.38825
TAPBP	1.22925
RUNX1	1.07975
MID1	-2.55725
GPR64	-2.4115
RASEF	3.919
