Hybridization REF	TCGA-A8-A07J-01A-11R-A00Z-07
MICALL2	-0.0365833333333333
ZNF654	-0.548
SS18L1	-1.718625
SLC16A8	1.057
MKI67IP	-0.667166666666667
ITGB3	0.545375
TCEA3	1.73225
CEP152	-2.26993333333333
CLIP1	1.073375
ZNF75	0.5895625
ATP5C1	-0.85
NUDT5	-0.893333333333333
PSCDBP	0.55275
UBP1	-0.46625
RBM27	-0.3835
C13orf15	3.31125
ZNF282	0.677666666666667
ZNF222	-0.9854
COL10A1	6.79575
PRDM15	-0.091
TTTY5	0.0745
FAM9C	0.1135
C20orf67	-0.04725
GNG13	0.572
F12	-1.24325
C1orf41	-1.39925
CPXCR1	0.699
GSK3A	0.311125
SUPT6H	0.447333333333333
PI16	4.47283333333333
ELL2	-0.163333333333333
C9orf167	-0.413833333333333
PVRL3	-1.5434
FLJ38596	0.91725
ADAM20	0.81325
GPR89A	-0.1115
GPR87	-4.034
ZNF30	0.701
SMR3B	0.27175
ZNF770	-0.00585714285714286
TRPC4AP	0.0616666666666666
DKFZP686E2158	0.318333333333333
C2orf28	0.354166666666667
FREM1	-0.539666666666667
LAMA4	1.3685
ADPRHL2	0.69775
EIF4G2	0.824666666666667
GUCA1A	-0.6255
CTNNA2	-1.38875
NUDT15	-0.9965
CEPT1	0.907333333333333
ZNFX1	1.5882
CCDC92	1.636
TDRD1	-0.86
KCNK5	-2.853
ETNK1	0.0694166666666667
LTA	0.355
TTPA	-0.0843333333333333
B3GALNT2	-0.8925
SC65	1.39233333333333
PEX5L	1.48975
EPS15L1	0.67175
MGEA5	0.0465
HIST1H3A	-0.0885
ING1	0.012625
BCAT1	-1.6845
ORC6L	-4.28381818181818
KLK11	-3.36983333333333
C19orf28	-0.6815
DNER	-4.836125
MED22	-0.556928571428572
ETV6	1.56525
CHAC2	-3.37475
CD300E	0.9215
CEBPB	0.703583333333333
ZNF398	-0.68025
LRCH3	0.9625
HMGA1	-2.33033333333333
CAPN7	-0.952666666666667
MGC5566	-2.23325
CCL3	2.230875
NANOS1	-1.33425
ZFYVE19	-0.05175
APITD1	-0.977
PARD3	1.212
IRAK4	0.0155
SERPINI2	-1.397
CEP170L	-0.8695
TTC9	1.65675
MYOM3	-0.85275
MLPH	1.86
LOC222699	0.15
NRG1	-1.23033333333333
TBC1D9	3.93563636363636
TTK	-3.92033333333333
ZNF557	0.4214
DDX41	-0.112333333333333
FANK1	2.579
UBE2D2	-0.47275
PSMB10	0.386375
MYH7B	0.343
GABARAPL2	-0.448375
MARVELD2	2.19633333333333
DGCR2	1.0675
UNC45A	0.771666666666667
C6orf72	0.038
ZNF683	3.531
GIT2	0.71425
CASK	0.3575
C14orf161	3.20533333333333
LRRC44	0.313
TIFA	0.274625
UTP11L	-0.375375
C6orf65	-0.38025
FDPS	-0.41925
DUSP9	-2.1287
SLC17A8	1.0325
OR51G1	0.410833333333333
NANS	-0.4685
OLFML1	2.569
ATP10B	-0.995714285714286
NPAS3	2.087
PRKCA	-1.8909
GGA2	0.459125
LCE4A	-0.155
SPANXN3	0.28725
CCDC115	2.12025
SDCCAG3	-0.708
GLIPR1L1	0.2565
TTC1	0.14025
C17orf76	-0.0065
MAD2L2	-1.29775
HIPK1	0.0675
LRRC3B	-0.633166666666667
CLN3	-0.0587272727272727
C17orf47	-0.658
FMN2	-2.72
TUBB1	-1.68825
WAPAL	0.283166666666667
C3orf21	0.406375
SCN5A	-0.4337
SMYD1	-0.003
BEX5	-1.24
ZNF192	-0.0455
SEC22A	0.245333333333333
GRIA2	5.71028571428572
KIAA0825	-1.165
NUSAP1	-3.48218181818182
LANCL1	0.00862500000000002
C15orf40	-0.8262
ZNF645	0.396125
GPR61	0.0815
NLRP14	-0.00849999999999995
SNX21	0.2539
C1QTNF8	-0.345
C17orf46	0.104
IFNA8	-0.058
SPRR1B	-2.54683333333333
FLRT1	-0.695
SNX17	1.1625
ASB2	-0.191833333333333
HBG1	-4.8085
RPRML	-2.792
JOSD2	-0.0225
PLSCR3	0.89575
SPOCD1	1.52183333333333
RAB39	-1
GHRH	-0.520833333333333
ITIH5L	1.068
C17orf37	0.4225
SMCR8	0.44375
DPY19L2P3	-1.49316666666667
IL11RA	1.36666666666667
GDF3	-3.67766666666667
RPS6KB1	-1.31116666666667
DNAJC19	0.3846
TOP1	-0.47475
CRCT1	-1.3285
MPST	-0.00975
DPM2	0.002
FAM38B	0.444833333333333
SLC18A1	-1.71733333333333
FARP1	0.760333333333333
PAX7	-0.056
TUBD1	-1.417
GNL3	-1.7025
BTG2	1.32313333333333
NDUFS6	-1.13175
C1orf79	-2.80175
ERAL1	-0.751
ECHS1	0.94275
VPS4A	-0.314166666666667
CYP11A1	0.523875
ABCC6	0.288214285714286
PBX4	-1.793
MOSC1	0.102625
NCF4	2.291
HYMAI	-0.315
NAGPA	1.29
OTOP2	0.35875
ACOT12	-0.04575
MTHFD2L	-1.3435
LOC441376	2.52825
C19orf34	-0.1425
RAB1B	1.096
ALDOAP2	-0.481
NTRK1	-0.814166666666667
ARTS-1	1.0337
SLC6A11	-0.9515
NAP1L2	-1.519
CNGB1	0.118833333333333
EPB41L4B	1.43608333333333
FAM134B	3.223125
HS3ST3A1	-1.14483333333333
CPXM2	5.7985
SIRPB2	0.514
CHORDC1	-1.784
TRIB3	-2.4325
SLC2A5	0.9785
C2orf49	-1.33833333333333
DDX5	-0.34425
OR5L1	1.3355
ANAPC4	-0.694333333333333
ZSWIM1	-0.114375
LOC93622	0.6165
KCNK3	0.1634
RP11-35N6.1	-2.28485714285714
ZFP161	0.5045
AQP9	5.53875
SLC15A2	-1.23416666666667
MREG	0.1495
OR9I1	0.989
PDLIM2	0.84425
ADAM7	0.6425
GSTCD	0.4365
WDR21A	-0.232875
SLC12A8	1.6815
TMEM174	0.163
IGSF3	0.66675
LRRN1	-0.864
LOC402117	-0.32925
SRPK1	-2.287
LY6K	-1.2714375
NFIA	2.557
PTCD3	-0.445125
LEP	3.54033333333333
PCDH21	-0.931666666666667
MAPKAPK2	0.857714285714286
NMNAT1	-0.566666666666667
LHFPL2	1.41325
C9orf43	0.165
DIP2A	0.268166666666667
ACTR8	-0.41275
CCDC34	-0.876
PTPN22	-0.163125
ITGA3	0.10675
FAM129C	1.0855
RABGGTA	0.654666666666667
UNC45B	0.30225
KIAA1033	0.03775
ZNF510	0.2205
CYP2D6	-0.861333333333333
SLC26A10	-1.9575
STX8	0.26375
LUZP1	0.764
WDR89	-0.551833333333333
EIF4G3	-0.403
C5AR1	1.601875
ZNF623	0.7895
A2M	2.36575
TGM7	-0.4875
GRPEL1	-0.7005
LMNB2	-1.2427
ROCK2	-0.105
SNX16	-0.4555
CCDC66	-0.43425
ANXA3	-1.5655
KIAA1609	-0.028375
EED	-0.80925
RNF32	-0.1235
HES1	0.7956
CLC	0.300333333333333
ISL1	-1.10816666666667
KIAA0528	-0.264625
MANEA	-0.4915
C1orf61	-2.379
hCG_2001000	-0.5555
RAPGEF6	-0.4751
KIAA0020	-1.12416666666667
NEIL1	-1.243
C16orf45	1.190125
RBM10	0.0943333333333333
C10orf125	-0.86175
MRS2L	-0.3625
DNAH17	-0.65925
C19orf10	-0.29425
C1orf160	0.804
SLFN12	1.7195
EXOC3	0.394666666666667
HIST3H3	0.16625
NCOR2	0.608666666666667
TNFRSF9	0.53225
MFSD8	0.06275
ALX1	-3.63583333333333
NOL1	-1.01075
PODN	3.361
TIAL1	-1.20125
HIST1H1E	-0.0185
NPY6R	0.3825
TM4SF4	0.72525
CORO2A	0.61925
ETNK2	2.20883333333333
APOE	1.6997
ANGPT4	0.276
HDGF2	0.78075
G30	0.609
ST8SIA4	0.421375
F2RL1	0.187
FAM19A4	-3.82666666666667
CCAR1	-1.26425
B3GNT7	0.43975
OPHN1	-0.8667
DSCR6	-1.8185
C21orf13	0.298833333333333
GAS2L1	0.736583333333333
RFX3	0.4795
COPS4	-0.14175
BCHE	-4.36516666666667
BCL2	2.1865
HBZ	-2.92083333333333
ARL13B	0.54325
MAPBPIP	0.678875
MYO15B	-0.252125
SPZ1	0.7265
KIAA1324	3.44744444444444
PLCL2	0.61375
C4orf29	-1.043
WDFY2	0.00850000000000001
ZNF284	-1.1575
NAALADL1	1.003
DUSP5	-0.553833333333333
PXDN	2.056875
SLMO1	-1.56375
TNXB	1.1571
BIRC7	-1.3125
A4GALT	1.46083333333333
TIMM22	0.6485
FAM110C	1.47425
TOMM34	-0.785875
ABHD9	0.5495
ADAM32	0.0575
CRHBP	1.9825
AQP2	0.57675
LOC130355	-0.15525
ZNF187	-0.0141666666666667
ZNF816A	0.2925
F7	-0.0432857142857143
CNOT1	-0.4871
SLC13A4	-0.444
ZBTB11	-0.06575
B3GALT5	0.415333333333333
EXOC2	0.415166666666667
IRS1	1.1118
TMEM1	0.215833333333333
MRPL34	-0.150166666666667
SAMM50	-0.26475
CDC42EP3	-0.30675
HSF2	-0.7916
MFN2	0.554
TSPAN7	-1.01933333333333
NUCB1	1.36641666666667
RHOH	-2.19175
ARL16	-0.4655
TACR1	0.588
SFRS5	-1.04516666666667
SNX25	-0.450875
RHBDF1	1.686
PCDH18	3.0605
HMG1L1	-0.2785
MYO5C	0.81325
MAPK10	1.5765
LDHAL6A	0.1105
NUDT12	0.749833333333333
NCAM1	0.265857142857143
GLIS2	0.95
GGTL4	0.1185
DAPP1	-0.087
ATF7	0.678125
KIAA0748	-0.20575
NFIL3	-1.1565
TM6SF1	0.9991
SEZ6	0.352625
NANOS3	-0.117666666666667
DNAJA3	0.281166666666667
CLDN6	-2.56
CIITA	3.2576
EPHA4	-0.990416666666667
FANCC	-0.4
CMTM3	1.94775
PSG3	-0.00224999999999996
MRPL15	-0.861
C21orf59	-1.06175
PLCXD2	0.061
C2orf34	-0.175125
UBE2L6	1.859125
MED14	-0.00550000000000003
HP1BP3	-0.844
C6orf208	0.125
TPBG	0.94325
OSR2	1.070625
XPC	0.708166666666667
KLHL7	-1.20616666666667
CCR3	-0.7138
AGTPBP1	-1.6185
PCSK6	2.13206666666667
STAT5A	0.3522
FAM18B	-0.0185
LONRF2	-0.542666666666667
PTPN2	-0.713875
SF3A3	-0.331833333333333
EFCBP2	-0.202
HCFC1	0.399833333333333
AHNAK	0.52155
ACTR5	-0.4475
KIF14	-3.942
TENC1	2.341
HEATR5B	0.7575
YIPF2	1.0835
MYEOV2	0.2542
DUSP18	0.82375
KIAA1012	-0.1625
AHR	0.260666666666667
C17orf53	-1.31783333333333
PTPRH	-4.1245
ATP6V1C1	0.1188
TAS2R3	0.221
LOC440356	-1.20025
COQ10B	0.5655
PSMF1	0.6025
SORBS2	1.69116666666667
NFE2L2	-0.4165
TMCO7	-0.3565
SH3PXD2A	0.4088
SH2D2A	-1.66875
SPINK5	-2.2625
MRPS24	-1.2055
OPA3	0.707
TRAF7	1.24366666666667
C4orf35	0.104333333333333
MT1G	-2.03325
MGC39545	-0.20075
HS1BP3	0.5422
OR2B2	-0.3735
CHRM4	-0.3315
SFRP2	4.8925
RIC3	-0.8615
ART1	0.4205
C6orf1	0.572875
DUS4L	-1.59975
C10orf104	0.4815
TNFAIP6	2.901
RTEL1	-0.92425
CCT4	-0.6437
ZNF709	-0.24375
CHMP6	0.546666666666667
UPP2	0.6225
CYP19A1	-1.63675
CD151	-0.0633333333333333
NDUFA13	-0.253666666666667
ARFRP1	-0.776833333333333
FAM26B	2.3765
CRYBA1	-2.899
MRPL41	0.0341666666666667
NPFFR2	0.15075
HRH2	-0.5285
SCAMP3	0.478833333333333
MTMR6	0.3709
MTG1	-1.17116666666667
UBTD1	2.34575
CRABP1	-3.545
FLJ33790	1.0361
KIAA1908	1.28366666666667
GPR158	1.3295
PACSIN3	-0.55
OMD	4.73383333333333
CATSPER1	0.7075
HOXB8	-1.6715
FBXO46	1.4095
OAS1	2.7065
SVIL	0.666
PHB2	-0.3665
ADCY3	-0.1455
NDRG2	1.50766666666667
ERMAP	1.71
APBA2	-1.32766666666667
IGSF9	2.6975
WNT6	-0.261714285714286
MYCBPAP	1.22725
ATP2B2	-0.1297
CPVL	0.902
TRAM2	-0.147166666666667
NOP5/NOP58	-1.751
ZNRF4	0.25275
TLK1	0.467
MTMR12	0.4035
ZNF384	-0.215166666666667
FAM9B	-3.25425
RPN1	1.1796
PMVK	0.87125
EIF3D	-0.1736
SIX2	-0.359
HPS1	0.438214285714286
RNF7	1.09075
PSKH2	0.399
KCTD13	-0.0136666666666666
CSMD3	-1.0324
FBF1	0.5165
IL8	-6.051625
SERPINB13	0.910454545454545
FBXL20	0.40675
BLR1	0.0905
SH2B1	0.936
RFNG	0.837625
RAB20	1.73266666666667
RBM7	-0.0545
POLR1A	0.412666666666667
TMPRSS4	-3.49625
TAF9	-1.556375
TERF2	0.0818333333333333
TNFRSF1A	1.49708333333333
ACADVL	0.7235
GTF2H5	-0.85125
EDG8	-0.158333333333333
C9orf140	-1.492875
UST6	0.3435
ZBTB8OS	-1.335
ZNF710	0.7845
GPR174	-0.9795
ATP6V0A2	-0.13275
KIAA0319L	0.702916666666667
XKRX	-0.684
DOPEY2	1.2935
SDHD	-0.579666666666667
SUMF1	1.6925
OSM	2.31725
OPN3	-1.018
DAGLB	0.498166666666667
PPFIBP1	-0.1934
TRIM63	-2.7485
C10orf53	-0.3555
LYPD3	-0.251666666666667
BCL7A	0.113375
AGER	-1.755
TCF19	-1.2195
SAT2	0.132
PFTK1	1.2025
GABRE	-2.009375
C15orf38	1.2509
FIS1	-0.1625
KCNV2	-0.41425
CLPS	0.2075
PPCDC	-0.572125
FOXN2	-0.182166666666667
NT5E	-2.7462
CD83	1.8295
IL18	0.3365
VPS16	0.84975
IGFBP2	-0.608666666666667
NOTCH2	0.8065
SIGLEC1	3.979125
CD93	5.753
SULF2	1.20675
CEP164	0.139625
P53AIP1	0.318833333333333
TOR2A	0.228166666666667
ZNF136	0.6585
MGP	2.4085
CCDC144A	0.09
TRPC1	-0.423166666666667
SMS	-0.675666666666667
MAPK7	0.0248333333333333
RRAGC	1.1385
PARD6A	0.32
NUB1	0.954666666666667
SYNGR4	0.68375
OR11H12	-0.0885
WIF1	0.6185
GCH1	-1.02625
OR11H4	0.1855
SLC44A5	3.934
GPRIN2	2.43216666666667
LOC401431	0.44125
CPA4	-2.4438
MELK	-3.78977777777778
IL15RA	0.224
CUL3	0.458625
HMBOX1	0.80975
PODXL	-0.7855
CCT6B	0.714333333333333
COMTD1	-1.35775
MUC20	-0.494833333333333
GPX2	-4.195375
ITK	-1.167875
FBXL5	1.9915
C13orf27	-2.4075
DEFA5	0.6125
TRHDE	0.1305
MTP18	-1.31683333333333
UQCRQ	-0.4845
ITGB2	3.94741666666667
CSRP2BP	-0.113
TAS2R44	-0.255
PHPT1	0.14125
FAM44C	0.29
ERH	-0.513
MPHOSPH1	-1.74966666666667
MORC1	-0.883
PARVB	-0.38525
LAMA1	-1.68566666666667
PGBD3	0.42475
GIMAP6	4.50175
AREG	-5.3835
LIPT1	-0.422
MGC99813	-1.28875
C1orf201	0.0338333333333333
GRIN2A	-1.0593
MAN2C1	-0.028125
NSUN5	-0.6445
SF3B5	0.09925
MYC	-2.1969375
NRXN1	-1.21545454545455
ZNF18	0.69675
SPDYA	-0.290833333333333
SLC37A1	1.192
DECR2	0.26375
ANKRD38	1.583375
SPTLC3	-0.081
SUPT16H	-0.226625
DTWD2	0.4355
ULBP1	0.1275
ZADH1	-0.140333333333333
OIP5	-3.96175
IL10RB	1.2635
OTUB2	0.63925
VWA3A	-0.1905
SPIC	0.628166666666667
OR6C4	0.304
PSCD4	2.278
DPY19L2P2	0.5375
TRAPPC6A	1.16316666666667
C21orf2	0.300166666666667
CEMP1	0.97375
LIN7B	-1.1595
E2F7	-3.524
VCP	0.7718125
LAMA3	1.40116666666667
BGN	3.05025
GPR160	1.58216666666667
COCH	-4.52366666666667
GPR81	0.7955
APOBEC3F	-1.4905
tcag7.1017	-1.0995
C1orf32	0.3425
SCGB1D2	-0.68925
FLJ43987	-0.6315
C6orf170	0.11
KLK9	0.6605
GPD1L	0.059375
VPS37B	-0.39575
ATG3	0.0668333333333333
ADAMTS17	-1.047
KLHDC2	0.248
NDUFV2	-0.007
BLK	-2.62575
MATN4	-1.7295
GPM6A	0.227666666666667
GBP4	4.24366666666667
TMEM162	0.753166666666667
PKP2	-0.495
HRASLS	-3.05055555555556
MMP1	-5.1
SFXN3	0.1633
FSD1	-2.16416666666667
ST6GALNAC3	-2.02616666666667
CA12	3.3654
NCOA6	0.1445
C19orf58	-0.668
PPP4R1	1.0085
MAN1A2	0.797
IKBKAP	-1.23075
UPF1	0.432666666666667
KIAA1219	0.361
WNT16	0.6225
SNW1	0.24725
IL18RAP	2.1535
RPP30	-0.28175
CDC40	-0.3535
SETD3	0.364166666666667
SLAMF6	0.8355
ELK4	-0.767
TRIM47	0.209666666666667
ACOX3	1.328875
TRIM6	0.775875
KIAA0372	-0.645666666666667
TP53AP1	1.0965
SMURF2	-0.46025
ADAD1	-0.339
EBP	-1.1847
KRTAP13-2	0.202
FLJ36874	-0.728
TOR1A	0.331666666666667
P2RY4	1.9705
GPBP1	0.00925
TRPV1	0.056125
ADAMTS12	0.875333333333333
PES1	-0.0637
ATG4A	0.643333333333333
MAGEA10	-5.10575
WFS1	2.0895
CC2D1B	-0.427833333333333
PABPN1	-0.53025
SLC25A30	0.248
SLCO1C1	0.351166666666667
SLC22A5	0.8315
KIF23	-3.83033333333333
SYN2	0.0201666666666667
ASPN	9.47783333333333
CENTG2	0.50625
QSOX2	-1.9191
FLJ10815	0.0686666666666667
STK24	0.337625
SPEG	0.2563
STK10	0.929333333333333
DACT2	-3.129
AAAS	-0.9415
SSX3	-1.227
ABCD3	0.3003
C4orf12	-0.072125
PARVG	2.6645
FIG4	1.17025
C9orf46	1.13525
TMCO6	-0.494
IGHMBP2	-0.00349999999999999
DUS2L	-0.225333333333333
FAM3C	0.028625
TMEM16D	-1.594
DCTN4	0.91525
KCNH3	-0.08375
EIF2AK2	1.33225
AP1S3	-0.485875
CST4	0.174
PAM	0.927375
NUTF2	0.089
CITED2	0.0996
SLC39A4	-1.17975
C2orf52	-0.9365
GRM3	-0.328
C12orf49	0.728375
CCDC49	0.408
GRAMD1B	-1.63757142857143
FNDC4	1.55
SIAH2	1.799125
GDPD4	-0.0265
C21orf87	0.10525
ATP5A1	0.608666666666667
C16orf63	-0.4975
LOC388135	0.350833333333333
ATP5J2	-0.801625
MMP3	-0.57125
EMID2	-0.10275
CRHR1	0.53425
WDR70	-0.62025
C13orf31	1.7945
ZFAND1	-0.298
CCL18	3.9535
C3orf49	0.571
RINT1	-1.085
KIAA0408	-1.60133333333333
F13A1	5.9171
SLC10A1	-0.1695
OGN	4.56725
GIPC2	-0.372333333333333
XPO6	0.385333333333333
LCE1A	1.771
FMR1	-0.162
LOC374920	0.265
DUSP3	0.637125
ANKMY1	1.18375
C7orf50	0.51375
BBS9	0.3898
UNC119B	0.445
C9orf72	0.00325
MGC35440	-0.8035
ENTPD6	0.64725
PPP1R2P9	0.669666666666667
ERCC4	0.8985
FAHD2B	-0.187
HMHA1	1.0635
HACL1	-1.109
RAD23A	-0.6705
FAM83B	-2.47566666666667
PPP5C	-0.635
RNASEH2C	-0.157875
C9orf153	-0.771
SCAMP4	0.816
GHITM	0.4906
NDUFB7	-0.24125
ADCYAP1	-0.208333333333333
SP110	1.978
MAP3K7IP2	0.4335
DHH	0.065
AGRN	2.02707142857143
WDR33	0.35
CEP290	-0.287833333333333
PRPS1L1	-2.05233333333333
KLRA1	-0.9275
GPR97	-0.1585
CHD7	-2.02741666666667
TLR10	1.17075
SLC30A8	-1.292
HIC1	2.3755
IAPP	0.3505
RXFP4	-0.091
GP1BB	2.0295
SHQ1	-0.1185
NKX2-3	0.649666666666667
API5	-0.16225
FTHP1	0.626
MOV10L1	0.6075
TRIM6-TRIM34	2.77383333333333
ADHFE1	1.96875
FAM117A	-0.5245
DDI1	0.451
CDON	1.03833333333333
TRIM73	-1.0865
IGKC	3.711
MMP14	1.218
DYNC1LI1	-1.03225
C11orf66	0.4045
TRBV3-1	-1.21275
FASTKD5	-0.605
BIVM	-1.60325
LHX4	-0.2095
CXCL2	-2.3179
RAB2B	-0.404666666666667
IZUMO1	-0.6805
MAP3K15	-2.25775
FAM19A2	0.221666666666667
ZC3H8	-1.523
ZMAT1	1.548625
SPINK5L3	-2.388
SLC10A6	0.9365
APPL2	0.095625
CARD10	-0.476
LOC402176	-1.441125
EEF1D	0.8706
RAB6A	0.6847
C12orf5	-0.46875
PAPOLG	0.417
MSRB2	1.2215
BCR	0.895444444444444
PUS3	-0.769
TIAM2	0.57325
ZNF317	0.6515
CHD2	0.164214285714286
FZD5	-1.56645454545455
NUDT8	-1.88125
ZNF763	-0.0725
PRC1	-2.95144444444445
ABCB9	1.6245
SPATA3	0.40575
TRAK2	1.357125
STAB1	3.4915
LRRTM2	0.0863333333333333
psiTPTE22	2.60925
DBI	0.84
SERPINA11	-1.5465
NAT5	-0.3135
C20orf58	-2.2765
RPS6KA4	0.591166666666667
FLJ90650	1.60475
TGFBRAP1	0.7265
CHRDL2	-0.347375
FAHD2A	-0.4665
CNTN1	0.969333333333333
BBS4	0.1283
TMEM181	-0.62275
MINPP1	-0.59375
MPHOSPH6	-1.79658333333333
HOXC10	0.8009
ITPKB	0.663125
CLPTM1L	0.689
MEOX2	1.21183333333333
ATP6V0C	0.767
PRPF8	0.172166666666667
TMC5	3.8885
FKBP3	-0.1405
PLEKHB2	0.215
OR4D6	-0.0795
ZNF544	-1.1747
D2HGDH	0.565125
RPL18A	-1.2733
HEL308	-0.286875
MPP6	-3.466
TCERG1	-1.76975
KRT16	-2.03083333333333
KLF17	-0.0487500000000001
KLF5	0.1995
CDR1	3.322625
VCX3A	-3.8405
FBLN2	3.256125
C14orf104	-0.46175
HBE1	-4.4855
OR4S2	0.673
C1orf108	-0.516333333333333
ROBO4	4.1925
CPEB4	0.998875
C11orf80	-0.978166666666667
BCKDHA	1.27283333333333
MYOC	3.278
GIF	-0.374
CKMT1A	-0.3435
RPL3	-0.1998
THBS1	3.23175
APOO	-1.78425
ARMCX1	1.57
HSZFP36	0.13375
SNAPC5	-0.609
EIF4ENIF1	0.4275
ZNF433	-0.3665
TNFRSF21	-0.634625
TMPRSS7	-0.5255
SPATA18	2.2878
HPDL	-4.1035
MKL2	2.3254
TBX3	1.14884615384615
C21orf93	0.2545
DAXX	-0.11425
ELMO1	0.5805
RGS13	2.48733333333333
TAF11	-0.71825
UNC13A	-1.948875
LOC653314	-0.6284
ORC3L	-1.019
IMAA	-3.2695
TARBP2	-0.03375
CABIN1	-0.278
TRIOBP	0.4443125
HIST1H2AC	2.500875
RGS22	-0.460666666666667
NCOA1	1.2125
IL25	0.2355
SNCG	1.1085
GPR6	1.2365
AMDHD1	0.234833333333333
CHEK2	-1.3455
C6orf142	-0.17625
DRD4	1.401
C14orf68	-1.2535
GDF11	-1.792
SEMG2	0.488
CD247	-1.31625
CDAN1	0.03325
RBMX2	0.148333333333333
TGS1	-0.19725
OIT3	-0.196
SYF2	0.5065
MCM4	-2.292375
PKHD1L1	-0.008125
CEP192	-1.4045
IFT88	1.04075
RPL9	-0.205285714285714
RAB32	0.8545
DDX43	-1.9985
P2RX2	0.355
OR5D18	0.1565
UBE1	0.07975
SLC24A1	0.499625
ARHGAP5	-0.00475
CETP	0.15725
KIAA1731	-0.7855
SLC9A4	0.629
PTPN6	2.04
BAHD1	0.24225
GRIK3	0.127
CACNB2	-0.7281
PDE10A	0.1785
DGCR14	-0.063
PCDHB9	-0.318333333333333
RHOQ	0.751833333333333
MAP3K4	-0.00425
KTI12	-0.0771666666666667
RPL23AP13	-0.688
GNG11	0.53
CLCN3	1.12516666666667
GPAM	0.385625
VSTM2A	1.9035
SLAMF7	2.4415
INTS2	-0.78
PPP2CA	0.6255
LRP12	-0.149933333333333
SEC14L2	1.91477777777778
DKFZP586H2123	3.3025
MC3R	-0.212
CIRH1A	-1.518
HIST1H2AB	0.750666666666667
POLH	-0.541625
MGC16703	-2.161
SNAPC2	0.325
FILIP1L	1.72975
RASGRP4	0.2335
LRRC1	3.399
GAS1	1.2365
PRAC	-1.30425
DGKA	-0.0598333333333333
NT5C3	-0.7485
PEG3	-3.41041666666667
NADK	0.42575
PRR17	-0.83275
LOC374569	-0.72825
SGSH	1.118
NLRP8	0.185
GALT	-0.3863
MCF2	-0.125
ZNF263	2.07325
TACSTD1	-0.201333333333333
TYR	-6.5373
ATP6AP2	0.618
RNUXA	-0.5555
ABHD10	0.4429
GDPD2	-1.317
SLC35C1	-0.0785
UBE2A	0.21575
HERC5	0.396666666666667
FAM112B	-4.65233333333333
FBXL16	2.6565
DKFZP434A0131	-0.90725
ELA3A	-3.256
RBM41	-1.4015
HAO2	0.9055
RNH1	1.254125
SHANK2	1.2555
OSBP2	-1.119375
DAK	0.823333333333333
C3orf58	0.728
TCL1B	-1.293
KBTBD2	-0.391875
SUGT1L1	0.63425
UBE2E2	0.954666666666667
MYL9	3.05025
CDC23	-0.960166666666667
PBXIP1	2.1909
CXorf40B	-0.0815
NBL1	2.1225
RTBDN	-0.0185
RAB11FIP5	1.240875
TTTY13	-0.6815
SCOTIN	0.738333333333333
SOHLH1	-0.951166666666667
CDKN1A	-0.154071428571429
NCK1	0.3655
ZNF550	-1.3215
SAPS3	-0.366333333333333
SPIN3	0.445333333333333
MAGEE2	0.91075
MIS12	-0.597666666666667
OR8H2	0.513
KIAA0774	-0.389333333333333
UNC5D	-2.0245
CUL7	-0.436333333333333
LIPC	-2.7145
DIO1	-2.09575
C20orf11	0.467
CTRL	-0.8215
HS3ST2	2.97625
PAK4	0.910666666666666
CCRL1	4.2505
RNF10	0.381
ZNF567	-0.53275
ZNF660	-0.348
TCEAL3	1.58725
MAGOH	-1.58533333333333
CENPB	0.3195
C19orf7	0.91975
LOC388965	0.27075
ZCCHC13	-0.103
JMJD1A	-1.0696
HIST1H4H	1.104
TBRG1	-0.357
GPC3	-3.06925
TAF1C	-0.79
EBNA1BP2	-0.936
CIAPIN1	-0.3545
PDGFRA	0.0449444444444444
CSTB	0.264
CENPI	-2.603
GTF2E2	-0.249
RPP21	-1.4715
CCNF	-0.356333333333333
KCNQ3	1.1345
FAM79A	1.59
SLC22A12	0.77
NOVA1	1.14466666666667
FZD3	-0.6605
AKAP8	-0.486
SOCS5	0.688375
CFDP1	-0.731
DLG5	0.97175
PGM5	0.981416666666667
C1orf144	0.4865
HDAC10	-0.633
RND2	-0.01325
C20orf199	-1.751
RNMT	-0.36275
SLURP1	-0.0144285714285714
ASTN1	0.9155
SH3BGR	0.36725
MYCL1	-0.895571428571429
ZHX1	0.245333333333333
CENPK	-4.281
FOSB	0.5069
LOC643406	0.57225
C2orf59	-0.956
TMEM135	-0.212875
SLC27A2	-1.409
KRT33A	1.939
OVOL1	0.21525
PAMCI	-2.65716666666667
S100A7	-2.268
ZNF789	-1.5255
HARS2	0.44975
RPL23A	-0.725333333333333
TCF23	-0.07125
UPF3B	-2.317125
C17orf78	-0.044
HLA-DOB	1.1872
C14orf142	-0.196666666666667
TEKT5	0.573
DMWD	-0.0095
POLD1	-1.75066666666667
GSCL	0.341
CALD1	0.6202
SCRT1	1.129
AIG1	0.41025
UNC84B	2.3965
ZNF404	-1.812
TMED6	-4.2145
KIAA1462	1.936
LRRC27	1.89983333333333
PYGO1	-0.154
PIGU	-0.231166666666667
ALAS2	-3.95283333333333
WRNIP1	-0.2685
CNNM3	1.5165
ZNF2	1.47775
ST3GAL5	0.624083333333333
MRPL23	-0.85
TSSK6	0.16025
PSMA6	-0.2005
C16orf70	-0.45275
KIAA1602	0.921
ALMS1	0.00933333333333335
DCN	4.056875
TMEM132D	-0.52225
