Hybridization REF	TCGA-D8-A13Y-01A-11R-A115-07
TSPAN3	0.547
SH2D1A	-5.35866666666667
C8orf58	-0.382333333333333
USP20	-1.705
DUSP22	-1.59933333333333
CALB1	-2.303
L3MBTL2	0.59275
MCRS1	0.11625
TMEM118	-0.0391666666666666
C18orf8	1.461
FLJ10241	-0.85175
GJA12	1.61125
PKD1	0.126
ZFP3	0.506
JAM3	-1.4195
LAPTM4A	0.7761
DIRC2	2.26
KIAA2022	3.51316666666667
MYOM1	-0.627833333333333
TRPM8	-2.59183333333333
MOP-1	-0.184
PHKG2	1.439125
ZNF650	0.076375
KIAA1522	0.791375
PSG8	-1.94983333333333
DDX19B	-0.843
MOBKL1B	0.15075
DIAPH2	0.463583333333333
PTPN12	-0.2675
CLN8	-1.0059
CRYZL1	0.2475
CRY2	0.242083333333333
FCGR2B	3.04766666666667
PNPLA4	1.28475
ZNF454	-0.594
DKFZp434B1231	0.00025
CLDN11	-0.381
RFWD2	0.364
CIB2	2.78016666666667
MXRA8	2.0945
HRK	0.343375
MAML2	-0.60825
C4orf31	-1.30425
C6orf192	-0.0185
COG6	0.274
FAM5B	0.38225
NFATC1	0.4245
SEPT10	-0.51575
SCYL1	-0.506
RPP40	-1.154
SCOC	0.2482
KIAA1450	1.50325
CTDSPL2	0.6135
TBX5	1.218
NAPG	-0.419
RHD	-6.03575
C14orf45	1.01833333333333
ZBTB22	-0.2255
PLCG1	-0.549
ANKRD10	-1.235625
AQP7P2	-0.60775
TAGLN2	-0.109666666666667
HTR2C	-0.988333333333333
SLC16A7	2.71583333333333
C17orf83	-0.29825
TSGA14	0.135
MDH1	0.9985
PPP3R2	0.4075
DCBLD2	-0.361214285714286
RBM33	-0.0645
DPH3	-0.103
SYT10	2.14483333333333
FMO4	1.000625
THYN1	-0.56825
DRD5	-1.501
OTOR	0.59625
PGRMC2	0.3959
KATNAL1	0.379375
PAQR6	-0.47825
UBE2I	0
C14orf28	0.3545
C8orf70	2.12325
FLYWCH1	-0.4295
ANGPTL3	-1.033
GLRX2	0.462166666666667
ATP11A	-0.771642857142857
ARL5B	1.618
MUC16	-2.86375
SLC25A5	-0.109357142857143
ACRC	-1.07825
MYO1C	-0.57575
FAM89B	1.25016666666667
FAS	-0.00487499999999999
KIFAP3	1.44825
GLRA2	0.922
BTN3A2	-2.1956
CNKSR3	2.2245
CSTF3	-0.507166666666667
ARPM1	-0.13225
KIAA1530	-1.6965
C9orf150	1.95516666666667
PRKCI	0.8095
tcag7.1015	-0.4555
SOD3	0.7885
ZNF574	0.433
CYP21A2	0.11975
RPL12	0.488
COMMD2	-0.27625
WIZ	-1.2415
LOC344405	-0.77475
ALDH4A1	-0.824
CRYAB	1.12475
COPA	-0.0455
PCDHGA7	-0.0135
KIF11	-0.181583333333333
RASD2	0.07125
SLC26A3	-0.394
ZNF175	-0.471
JAKMIP2	2.87975
C8orf4	-1.58016666666667
PTHLH	1.11725
SLC40A1	0.601666666666667
OR7D4	0.0623333333333333
PCDHB17	0.074
CD36	5.35607142857143
C6orf203	-0.1708
PRKG2	0.1525
LOC400566	0.159
ANAPC13	0.7635
SLCO3A1	1.98075
ZNF692	-1.324
FANCL	0.824
SH3GLB1	1.35525
C12orf61	0.43
KBTBD6	0.21525
SUPT5H	-0.66125
XRCC6	-0.727
HUS1B	-1.2468
FAM133B	0.674142857142857
LOC728276	0.278
KCTD18	-0.04725
SOS2	0.295666666666667
CCDC99	0.0555
C1QTNF5	3.48
NNAT	1.74783333333333
USP16	1.25475
LARS	-0.385375
ZBTB2	0.112
ABO	-0.541166666666667
TRAF3	1.446
GALNT5	0.5335
NAP5	-2.044375
ALG14	-0.0846666666666667
KIAA0515	-0.414076923076923
WDR75	-0.901166666666667
TEX261	0.351833333333333
LY86	0.4225
LOC389072	0.3195
FLJ13611	-0.1065
MRGPRX2	0.0685
SNRPA	-0.717375
OR2G2	0.242
GPRASP2	2.54075
C7orf42	0.2216
C9orf163	0.4615
CYP11B2	-0.174
FCRL3	0.5392
PRDX1	-0.89475
FGB	-4.94716666666667
COX17	0.998166666666667
C16orf33	0.6725
PIWIL1	2.9325
FOLR1	-3.38216666666667
KIAA0082	-1.6605
FREQ	-0.6225
TMCC2	1.42916666666667
TCF12	-0.0405833333333333
ZNF721	0.28825
FAM130A2	0.1055
POU4F1	-2.87225
SNRPF	-0.995875
SGIP1	1.92366666666667
ZNF641	1.92716666666667
EMG1	-0.65075
PRRG4	1.7005
HIRA	-2.22975
MYNN	0.473666666666667
AEBP2	-0.270666666666667
TBXA2R	0.5695
ISL2	-2.0195
PCDHB11	1.0475
RNF144A	0.78625
MARCH5	-0.398
DULLARD	-0.722333333333333
DCLRE1B	1.41616666666667
ITGA8	0.1585
TP73	0.152
PRKCD	1.198
NDUFB4	0.937
ATP13A4	0.096875
ANTXR2	-1.61483333333333
COL4A3	0.301166666666667
MYO10	-1.817
SLC6A18	0.07175
PEX1	0.80825
TMEM74	-1.68666666666667
RBM19	-0.86575
TAPBP	-0.8356
RUNX1	-1.93125
MID1	1.712
GPR64	0.0138333333333333
RASEF	3.706
GABRG1	0.239
MYO16	-0.594333333333333
DBF4	1.19583333333333
TSHZ2	0.64575
RIPK2	-0.4945
PPTC7	-0.643333333333333
KIF4B	-0.028
LRRC31	0.68225
ZNF540	1.21775
EFNB3	0.876333333333333
LOH12CR1	0.449125
STON2	-0.0476666666666667
GLP1R	0.73575
CSTF2T	-1.17825
IREB2	-0.6065
GRSF1	-0.78975
PDCD7	-0.991666666666667
LRRC43	0.074
CNR1	0.8565
IL1F7	-0.368
C12orf64	1.357
FAM69B	0.59575
NR2E1	-3.159
MS4A6A	1.5426
FTL	-0.4711
C7orf36	0.31125
PCLO	3.0658
DYRK2	1.94275
ARIH2	0.946125
SAMD7	0.4415
SCNN1D	-0.32475
SLC32A1	-0.267375
C22orf25	-1.62833333333333
MRPS18A	-1.0323
GPR112	-0.2135
EARS2	0.202
ERN2	-0.211
ATPBD3	-0.712166666666667
PRH2	-0.1925
CDKN2D	1.467
PGLYRP2	-0.833
TRIM40	-0.162333333333333
SEC14L3	-0.253
SLC22A1	-1.419
BTN2A3	-0.1675
RASA4	1.787
CCNL2	-1.85675
MYBPC3	0.7155
GJA4	2.44075
CDC42SE1	0.2545
TRPV2	-1.73625
MYPN	-4.09166666666667
SIM1	0.68
CDADC1	-0.03375
ZFHX4	-0.38075
NIBP	1.46316666666667
ADAMTS19	-0.0615
ABTB2	2.1015
TSPYL2	1.092125
EIF2S3	-1.429
SOX30	-0.425
AP2A1	-0.724
DKFZP564O0523	0.418833333333333
LOC285398	0.03875
CDH18	-4.35025
CHL1	-1.73442857142857
GATS	-0.031
TBC1D2B	0.7485
OR1J1	0.165
GSN	0.756166666666667
DPCR1	0.213142857142857
GARNL4	0.0648333333333333
SMARCA5	-0.51525
PLEKHG3	0.0813333333333334
ZBTB45	0.879
FRMD6	-0.105666666666667
PLS1	1.88516666666667
DGKZ	0.750666666666667
EFNA1	0.1476
WDR85	-0.80975
ANK2	-0.784
PAGE4	-0.4376
SENP6	1.4525
AKR7A2	0.581666666666667
FKBP10	-1.8555
VEGFC	-2.53816666666667
LARP1	-0.3093125
SRBD1	-0.108
ITGB6	0.33325
SLC1A2	2.20864285714286
INVS	-0.3345
MPO	-0.13275
MOBKL3	-0.5885
CUTL2	1.104625
KLK2	0.1055
VIM	-1.12525
REG1B	-0.373833333333333
PCDHGC4	1.29125
C3orf34	0.724166666666667
SUMO3	0.588333333333333
CST9L	-1.425
MLL4	-1.31875
SPR	1.29383333333333
SAMD9L	-0.574
ABCE1	-1.31525
SUPT3H	-2.00216666666667
ACTBL1	-2.898
ADAMTS4	1.06016666666667
SLIT3	2.53725
RHEBL1	3.13575
NPM2	1.9565
MAN1C1	1.1465
KIAA1856	-0.442916666666667
HSPA6	1.2335
LOC388152	-0.2915
C10orf140	0.78725
ZDHHC12	-0.738
LIN7A	1.0701
PHC2	-0.312416666666667
SPHK1	-0.043
TRIM26	0.8538125
FAM83E	0.87
C18orf24	0.153666666666667
ZNF578	0.170666666666667
ORAI1	-0.48775
RUVBL1	-0.78925
C7orf20	0.2685
APAF1	-0.8575
SLC36A4	0.3335
MYH11	2.9275
NEK1	1.4055
MPP2	0.55625
C12orf24	-1.6395
TNK2	0.400625
ZNF289	-0.8625
MATN3	-1.13085714285714
IFNGR2	0.914333333333333
ITPR1	0.594375
EBF3	3.3879
TBC1D20	-0.1347
OR10P1	0.23675
DDAH2	0.8065
SHPRH	-0.067875
STX7	-0.44
LOC554248	-2.02425
BCAR1	0.0025
ATXN3	0.3315
TRIM27	0.035
CDC42EP2	1.7225
CHP	-0.603214285714286
SOX17	0.55025
ZNF259	-1.09916666666667
CHCHD1	-0.57025
ZDHHC19	0.4155
GBP2	-0.712
GARNL3	0.9775
MRC2	-0.92425
C1orf52	0.58025
AOF2	-0.881166666666667
LRPPRC	-0.2247
ACVR1C	1.07366666666667
TM4SF18	1.84616666666667
TMEM169	1.556
PPP1R16A	1.081375
EBF1	-1.24583333333333
RRS1	0.299
SNX2	-0.09725
OR2T2	0.2395
RBX1	-0.56475
ANKRD54	0.260166666666667
TSNAX	-0.183
TMEM83	-2.106
ZBTB7A	-0.25375
ATM	-1.33775
LOC338328	1.5505
TIE1	0.506666666666667
HIST1H3G	-0.7465
PASD1	-4.33183333333333
TINAG	-0.267
PCDHAC2	1.469
LRRC15	-0.618125
WBSCR17	-1.1285
TFF2	0.212
PARP2	0.89775
NDFIP2	-0.47
PCDHGB2	-0.569
WDR60	-0.00874999999999998
MAP7D2	-0.4217
USP45	-1.115
GSDML	-1.08775
TNS1	-0.8171
PLCD4	3.5795
IQCD	1.23333333333333
SMPX	-2.147
CD9	0.245833333333333
SRGN	-1.18
CASP7	0.386
INOC1	0.514833333333333
DKFZp451M2119	-1.686125
VMAC	0.329
USP53	-1.8742
CAMK1G	-0.2685
TMEM106A	-1.18583333333333
CDC20	-0.4997
ACSL5	-0.833666666666667
CBWD5	-1.35375
C1orf87	-1.61533333333333
KIAA1274	0.11425
PRUNE2	0.312428571428571
LYPLA2	-1.6015
DOK6	-0.428166666666667
GPR149	-0.047
FAM30A	-0.27375
TMEM129	-0.58825
SLC35B3	-0.34325
ACPP	3.4256
LOC200261	-2.2
SLC4A7	0.2357
CCDC40	1.2695
GART	-0.453125
THOP1	-0.786
SCARB1	-1.779375
CACNA1F	0.17625
TRIAP1	-0.8295
SYT14L	1.0345
SFRS8	-0.9485
PBOV1	0.18325
GOLSYN	3.00825
GJB7	-1.0315
CAMK2N1	0.7045
GREM1	2.774
FLJ20433	0.283
QPCT	1.085375
PRKAG2	1.0365
H2AFX	-0.64675
C6orf154	2.115
PLOD3	-0.12925
ZBTB39	1.019
WASF3	2.50258333333333
DRG1	-0.1025
PRR4	-1.209
SPCS1	0.41475
KDELR3	-0.626
SRP19	0.314833333333333
GABRA6	1.002
MFSD1	0.17075
MMEL1	-0.31725
PDXDC2	-0.2074
BUB1	-1.28433333333333
RNF138	1.38425
MYLPF	0.352333333333333
AIF1	-0.365333333333333
DYNLRB1	0.6018
HCN3	0.722333333333333
HIST1H2AI	0.64975
MAP4K5	0.837583333333333
LASP1	-0.201375
LOC130951	2.304
PLAA	-0.241
KRT6A	-3.6215
C6orf117	2.937875
ARHGAP23	-1.694
PTF1A	0.422
GPHA2	0.41775
LCE3B	-0.02125
MCL1	-0.248142857142857
EHBP1	0.675416666666667
PRNP	-0.5776875
ZSCAN1	0.8075
C1orf113	-0.055
FOXA3	-0.79825
NEB	3.633
ASGR1	-3.08516666666667
CTGF	-0.219
RAB17	0.899166666666667
MST101	1.73925
JARID1B	-1.0893
USP37	1.4927
PTBP1	-1.23383333333333
PTPN7	-1.72633333333333
CDC7	-0.180666666666667
SNX7	2.614
ZNF335	-0.26875
CPT2	0.8345
HEATR1	-1.442
HSPC152	0.81
C5orf40	0.6905
PSME1	-0.221333333333333
STAG3	-0.6005
TMEM154	0.619833333333333
KLHL32	0.367333333333333
TSGA10IP	-1.3825
SUV420H2	-0.479833333333333
SF1	0.068
2'-PDE	0.1686875
PNLIPRP2	-2.058
TRSPAP1	-0.30175
NUP210	0.354
ANP32C	-1.722
RAB11B	-1.06566666666667
ASB15	1.646
ITGB3BP	-0.52625
UBASH3A	-2.59925
YWHAB	0.9695
TPRX1	-0.1805
LY6G5C	0.874625
SLC7A2	-0.9385
CLK1	0.1692
HSD3B7	-0.489833333333333
VDR	3.0515
C16orf74	-1.6635
ACE	1.2655
PSMA2	-0.669333333333333
CCDC131	-0.98025
ZNF213	0.660166666666667
EML2	-2.635
ALS2CR13	-0.453333333333333
GLYATL1	2.109
DSPP	3.362
DHFRL1	-0.1105
C10orf30	2.18483333333333
SH3RF2	-1.14033333333333
LOC197322	-0.5525
DLL3	-0.672875
TIGD7	0.29725
GFRA3	0.76275
CPA1	-0.0418333333333333
RTN4	0.145833333333333
PPT2	-0.245833333333333
FASLG	0.383833333333333
FOXP4	-0.40025
RPL26	-0.2933
GNL3L	-1.2115
FMR1NB	0.328
CD163	6.85
SGPP2	4.2205
GIMAP2	-1.44875
CD37	0.116333333333333
DPT	0.723583333333333
NBLA00301	0.608
RGS5	0.982416666666667
C9orf4	1.511
ACTL8	-3.84666666666667
PRKAR2B	1.44475
OPLAH	0.6895
C20orf134	0.95
SPACA5	-0.02175
TBL1X	0.507833333333333
TSPYL3	0.446
CHCHD3	0.10375
CRKRS	-0.213
GPR65	2.72025
DFFA	-1.42225
FUT1	1.52925
C6orf204	-0.169
TMEM51	0.74575
ZNF580	-0.90575
CMTM2	0.265
C20orf200	-1.084
EZH1	-1.12116666666667
FDX1L	-0.7275
MRPL32	-0.23825
PCAF	2.0178
ALOX15B	0.652166666666667
CD59	-0.258791666666667
CDK9	0.27025
ERP29	-0.143666666666667
TTR	-2.8755
BCMO1	-0.053
DDIT4	-1.1766
PTGDS	2.65275
C3orf63	0.269333333333333
BST2	-3.13575
CYP1A2	-0.2225
C5orf25	1.35225
STX1A	2.15723529411765
OR2A12	0.4755
SH3BP5L	0.23525
SERINC5	-0.30775
USP6	-0.2953
MRPL3	-0.266666666666667
POMP	-0.725125
INPP4B	-1.013375
GMPPB	-0.2765
EAPP	0.60075
AHSA1	-0.854
ABCA11	-0.0395
SLC5A6	-1.25966666666667
HIVEP2	1.641
SUMO2	-0.24125
KIAA1822L	2.33216666666667
C11orf67	1.42025
TXK	-0.446
PHCA	2.122875
ICAM4	-2.609
FPGS	-0.165833333333333
SNRPA1	0.426
KCNJ4	-0.397
KIF6	-0.6258
HIST1H2BG	0.111
SLC5A5	0.31475
ZNF354B	0.540833333333333
IL12RB2	0.80525
C11orf76	0.00433333333333337
GAL3ST2	0.303
AIFM2	-0.6125
SYNC1	0.183375
UBL3	-0.40225
PIK3CG	-2.0155
NLN	-0.8838
BCORL1	0.66425
CD5L	0.40975
ZNF238	-0.5365
KIAA1394	0.16875
C16orf55	0.1596
CYP3A7	-1.12725
KRTAP3-1	-2.4695
TFDP1	0.155833333333333
MND1	-1.8255
NODAL	-0.390166666666667
GTPBP4	-0.53525
TUBGCP2	-0.85875
SLITRK5	-2.137
CIC	0.5495
CD79A	0.00966666666666668
SAMD14	2.80116666666667
TNPO3	-2.2485
OR10G3	0.2735
OR10G8	0.063
CCDC111	0.237
HOXC9	2.68775
DCUN1D1	0.264083333333333
CYB5R1	1.7635
TSR2	0.04575
DAB2IP	1.541
SLC6A5	-0.099
RAB3D	0.8815
DCUN1D4	-0.321
ERBB3	0.536916666666667
SDC1	0.62825
ATP6V1H	2.03883333333333
SYK	2.2205
ST20	0.35375
C13orf30	0.225
WDR40A	0.186166666666667
ADMR	0.807
LOC388335	2.96
ACSM1	0.6665
TDG	0.0743333333333333
FLJ11235	-0.24425
MRPS5	-1.66933333333333
AGPAT2	0.0696666666666667
SLC12A1	0.777857142857143
CYP27A1	-0.718
THAP7	-0.44275
XPO1	-0.216333333333333
ALMS1L	0.2995
C1orf2	-0.13875
ZNF777	0.382666666666667
CAMK2A	0.606
SMC1B	4.354625
IHPK2	0.537066666666667
LEMD1	-2.56025
NKD2	-0.2898
CLU	-0.295214285714286
ARMETL1	0.2275
PABPC4	-1.2215
CXCL12	-0.322166666666667
TFAP2C	0.9905
TTTY8	0.2705
ABCB10	0.2468
ENDOD1	1.6185
IDI1	-0.958
KCTD6	2.64133333333333
CCDC105	-1.62
ULBP2	1.83016666666667
ZDHHC5	0.44425
WNT8A	-0.53
COMMD10	0.423
KLHL12	0.32825
GPR50	-0.297
NR5A2	0.32375
OXGR1	1.82066666666667
EHD3	-0.6405
CAPRIN2	0.297625
KLRC3	-4.5635
SF3B1	-0.650642857142857
IPO7	-0.43275
ALDH1A1	3.419
ANKRD5	0.851
TSNARE1	0.7045
DDEFL1	0.8275
RNASEL	0.992833333333333
DNAH9	-1.3685
HELLS	-0.3115
TNS4	-2.29
NAV1	1.1608
KIAA1409	4.133
C20orf26	1.6725
TUBG1	-1.027
IRX2	2.72125
CNGA4	0.0685
MGC50559	1.928
OR4K17	0.0948
TM2D2	0.45575
FAM32A	-1.11
TXNDC14	0.60775
CCBL1	-1.258
ANK1	0.8451
PRSS23	-1.8665
PPM1L	-0.3795
SPATA20	1.32675
APCS	0.55575
C14orf122	0.657
PSMB5	-0.400875
C6orf10	0.2512
SETDB2	-0.203166666666667
SPNS3	-1.479
SGMS2	1.161
MXD3	0.068
MON2	0.2751
CARTPT	5.87425
HNF4A	-1.29516666666667
RABEP1	-0.3169
TNFRSF10B	-2.63825
USH1G	0.303
PPAP2B	-1.03233333333333
TMEM16K	-0.9125
CTDSP1	0.822333333333333
CDK5R1	0.943333333333333
GABRR1	-0.6125
OPN1LW	0.575
FAM98C	0.616125
DBN1	-0.1615
ACAD10	-1.39133333333333
QTRTD1	0.36375
WNK3	-0.6295
RPS19	-0.9415
C1QB	2.39
OTUD5	-0.48825
SLC41A2	0.832833333333333
TMEM22	0.529333333333333
KHSRP	-1.022
TNFRSF11A	-1.199
FBL	-1.37783333333333
IBTK	0.643166666666667
OXER1	-0.072
CBLN4	1.385875
GPR172B	0.433666666666667
CFTR	-1.71275
VSX1	1.0605
CAMK1D	1.34925
LOXL3	-0.37
RTP4	-1.01125
SLFNL1	0.386
KIAA0828	-0.264375
PAR5	0.574
LOC723972	-1.54175
GDI2	0.0225
CEBPA	-0.8343
MLF2	-0.191833333333333
AFMID	-2.481
ALOX12B	0.71025
BPHL	-0.556375
COX5B	-0.37125
S100A10	0.1796
THOC6	-0.701
NHN1	-0.732
RRP12	-1.272
ARID3B	-1.60275
CD3G	-4.45333333333333
KIAA0133	0.05175
NAT11	0.256833333333333
PPAT	-0.501166666666667
SIRT3	-0.3075
TCERG1L	-0.4725
NIPA1	0.4264
DPP8	-0.7139
IL7R	-3.77083333333333
ZFP64	0.456916666666667
DMAP1	-0.5852
TRMT12	-1.0535
TLR4	0.9447
WFIKKN2	0.4515
RAB12	-0.279166666666667
DDX51	-0.919333333333333
KIAA1086	-3.032
ZNF295	1.11666666666667
ACVR2B	-0.177
LOC494150	-0.304375
ZNF517	0.154
DNASE1L2	-1.018
SUFU	-0.200083333333333
LOC283677	0.3645
LMO3	-1.03033333333333
PPP2R5D	-1.19316666666667
ZNF587	0.7367
HIST4H4	0.37525
CYP2C8	3.61625
C1orf80	0.0406666666666667
DOCK5	-0.386833333333333
C9orf24	1.1425
OR5AR1	-0.1245
C11orf24	-0.82275
UNQ1940	-0.45175
CAP2	-1.40333333333333
TIMM44	-1.80975
DSEL	0.9683
ROM1	1.658
FBXO4	0.267375
MYLC2PL	-2.3025
MLH3	0.5151
NOX1	-0.00266666666666671
DPEP2	1.61275
DNAJB5	0.6925
RLTPR	1.381
MBIP	0.258666666666667
COPB1	-0.802
SFTPA1B	-0.2085
C10orf4	0.0991
PRELID1	-0.737
NOLA1	-1.18425
C19orf24	-0.71625
TLR9	-0.6075
HLA-DMA	2.48441666666667
HCRP1	-1.0655
GPR137	0.356666666666667
ITGA11	-0.410333333333333
PHF13	0.679166666666667
MARK4	0.114666666666667
METTL4	-0.1205
MBD3	-1.107
LOC134145	0.77525
FGF3	-0.34
SLC35A3	1.252625
CLEC16A	0.49
AMOTL1	-0.202
FLJ31438	-1.0355
PAICS	-1.72175
TOMM40L	0.943
MMD	-0.08875
KLK10	2.5922
NIT2	0.142166666666667
SERPINB10	0.667
KLF15	0.0363
CCDC5	0.645
WSB2	-0.1605
ME3	1.32025
CACYBP	0.292666666666667
TCTN2	-0.8385
JAK1	0.5115
C2orf25	-0.8595
GPD2	1.03175
FBXL11	-0.194333333333333
CDV3	-0.311666666666667
GALNT11	0.1155
NDUFA12L	-0.1442
FLOT1	0.951357142857143
TOR1AIP2	0.32125
MMP25	-1.7625
C1orf164	-0.5135
CHST5	0.18325
LYRM4	-1.38715
GPER	1.95725
HIPK2	0.0313333333333333
DAP	0.6444
ZMIZ1	-0.021
DDX58	-0.40525
DCC1	-0.357
AKT1	-0.23625
ENPP6	0.348666666666667
ERVWE1	-0.620166666666667
CDC34	-1.399
RNF125	-1.6205
CASC1	3.9665
SHROOM2	1.077
RRM2B	0.249833333333333
COL6A3	1.21225
TMEFF1	-1.1885
PLEKHA4	-1.9252
LYSMD1	1.515
SEPT1	-1.48666666666667
AOF1	0.01525
GNPAT	0.14875
WDR18	-0.884
HSD17B12	0.556166666666667
HIST1H2BM	-0.0611666666666667
INDOL1	-1.8096
SUDS3	-0.78575
C1orf192	2.3995
CYP2B6	-0.38575
TBC1D2	0.7085
SLC25A12	-0.989375
ERCC6L	-0.163166666666667
MGC10814	-0.106833333333333
POLR2C	-0.758166666666667
ZNF77	0.566166666666667
EIF3K	-0.3002
HPX	-0.40475
ANKRD27	-1.2205
MALAT1	-0.5286875
PLB1	0.0163333333333333
HRNBP3	-1.005125
CPSF4	-0.5185
OR52N2	0.0685
PIP5KL1	0.579
GH1	-0.1925
HPS5	-1.1265
SLFN5	-0.84025
POP5	-0.611833333333333
OVOS2	1.807
C20orf108	1.417
MARS	-1.40825
CLRN3	4.53383333333333
ARSE	-2.4515
PPIE	0.0446666666666667
PHACS	-0.462166666666667
GP5	-0.755
IL8RB	0.256333333333333
FCRLA	-1.752
ARRDC1	-0.6115
KRTAP9-4	0.0996666666666667
ZNF613	1.269
OR11A1	0.3525
TMEM132B	-2.213375
PGLS	-1.05825
BSND	0.910166666666667
KCNK18	1.3345
FOXD4	-0.04775
SV2C	-0.103
LCN2	0.579333333333333
ZNF490	-0.4037
C3orf15	4.9493
CACNA2D4	-1.06833333333333
CBX5	1.1035
MAGEB4	0.324666666666667
BOLA1	0.68525
PPP2R5E	-0.2355
COL5A1	0.512583333333333
ASB7	2.091
SFT2D1	-1.676625
DERL1	0.2704
RABL2A	0.0608333333333333
MOAP1	0.60825
KIAA1545	-0.767666666666667
F3	0.956
PLEKHM2	-1.532
CCDC89	2.96516666666667
EFCAB1	4.832875
TMEM48	0.20475
SEPHS2	0.3895
PYGM	-0.106
PRICKLE1	0.6035
WNT5B	-1.14525
TAS2R38	0.5465
IMP5	0.306
KHDRBS1	0.0459
LARS2	-0.792666666666667
C3orf28	-1.09175
FTCD	-3.10725
C10orf68	-0.868
DGAT2L3	-0.367
PSEN1	-0.919916666666666
MGC33657	0.747666666666667
PLA2G4B	0.0813333333333333
CDKN2A	0.626583333333333
DLX1	-0.98325
TSHB	-0.092
C18orf37	0.576
MEX3C	1.01425
MAMDC2	-0.78375
PDIA4	-1.12125
ATP5E	0.99825
CASP2	0.297571428571429
SERBP1	0.138923076923077
ZNF341	-0.7635
TESC	-2.23675
TMEM31	-0.45025
OR51I2	0.446
YTHDC1	0.330642857142857
JUN	1.96933333333333
AGMAT	-2.3985
PCNXL2	0.5135
ATAD5	-0.770625
STK38	-1.13025
AZI1	-0.068625
RBP1	2.1235
C4orf26	-1.043
KIAA1026	-0.2855
TMEM101	-2.66275
HSFX1	-0.2735
TREX1	1.49525
C18orf10	-0.00740000000000001
TRIM15	-1.95075
CA6	-0.0877142857142857
CEP57	1.8275
AR	2.21333333333333
SESN2	-0.982333333333333
KIF3C	0.791
EPB41L5	-0.366
ARHGEF10	-1.02977272727273
POLR3D	-1.573125
INDO	-3.91833333333333
GABRA3	-1.501
SCG5	-0.1604
E2F3	0.8591
TIGD5	1.17825
FGD6	0.3795
KLHL3	3.486375
SCGB3A2	-2.138
URP2	-0.936333333333333
ATP6V1B1	-0.2751
CALML6	-0.4435
LOC100049076	-0.6175
TMF1	0.65125
LOC388503	-0.00775000000000001
CDH5	1.374625
RPS6KC1	0.0446666666666667
DAAM1	0.8378
TNFRSF10D	-1.45975
GSTT1	-0.1265
INPP5A	-0.7785
TRAF3IP1	0.3207
SMARCE1	-0.544571428571429
VRK1	-0.38775
TTC16	1.337
AARS	-1.06583333333333
ARHGAP27	-0.600333333333333
ZAK	-0.8195
ACSM2B	-3.13275
TRAP1	-1.54233333333333
MRPL53	0.68525
RNF44	-0.00675
NPTXR	1.3195
DPYSL3	-0.470666666666667
APP	1.6979
GLS2	2.67366666666667
MNX1	1.06483333333333
CMTM7	-1.15725
OR10A7	-0.181
NYD-SP21	1.7965
ORC5L	0.25775
SLC16A10	-0.7025
TMEM178	2.7295
LOC441601	-5.08975
PTGIS	-1.79725
KBTBD7	0.3205
C19orf41	-0.232
CEACAM3	-0.131
KRT23	-4.94775
SERHL	0.07
PNKD	-0.041125
UBC	0.419
ATRN	-0.29025
HAPLN1	1.01525
RANGAP1	-1.09575
C10orf26	-0.198
KCNA7	-1.32625
SRY	0.3795
LOC376693	-0.89825
HIST1H2BF	0.5305
CDCA8	0.430166666666667
MLC1	-3.5305
TNIP3	0.786666666666667
OR4D1	0.1875
IFT52	1.513
GOLT1A	0.202333333333333
UTP20	-0.809125
RP3-402G11.5	-0.909
PRSS33	-1.38275
PMPCA	-0.87025
APOB48R	1.22783333333333
GLTP	-0.79125
MPL	0.934
C9orf78	-1.06325
ADAM12	-0.012375
CSPG4	-0.8125
LOC144305	0.145
KRTAP4-10	-0.7325
PAK1	1.13725
ADCY7	-1.3313
TAS2R43	0.793
FRAS1	0.0270714285714286
PPP1R14A	-0.781333333333333
OR2B6	1.21525
ATP13A1	-0.772666666666667
SIDT1	1.6995
C1RL	-0.0418333333333333
PRKRA	-0.223
TLN1	-0.6893
RP11-50D16.3	0.897416666666667
MITF	-1.43925
GYS1	-1.49025
LYG1	-0.756333333333333
NSMCE4A	-0.5871
DNAI1	-0.0995
HOXD11	-1.6585
FNBP1L	1.9834
DHX35	-0.18
LCE3E	0.221125
SLC33A1	-0.08225
DCLK3	0.587833333333333
TRIM33	-0.712166666666667
TMCC3	0.523333333333333
FBXO42	0.231666666666667
C1orf27	0.3943
C17orf50	0.907
RNF14	0.209666666666667
SLC4A8	2.612
RAB3IP	2.2347
COX6C	0.282571428571429
PCSK1	-2.3165
SLC13A1	0.636285714285714
ARF6	-0.0608333333333334
KIAA1009	1.638875
HOXA13	2.19925
HMGN1	0.23125
CXADR	1.83241666666667
MGC14436	-0.2605
UTF1	-0.4105
TSC22D1	0.154
BZRAP1	2.77683333333333
PUF60	0.748416666666667
SHC1	-0.836125
HOOK3	0.5379
LIMS2	0.0951666666666667
BAHCC1	-0.0773333333333333
CLCC1	1.039
ENTPD3	2.97216666666667
SMO	-1.869
PIK3R5	-0.2065
CDC14A	2.782
KRT1	-0.4815
ENOX2	-0.3245
FLJ22655	6.3745
FPRL1	0.2285
INTS6	0.2896
ZCCHC5	0.5675
SMC3	-0.21625
C6orf123	0.777333333333333
FLJ20160	1.888
LOC653391	0.0748333333333333
GSS	-0.5275
NT5M	0.5565
SIX5	-0.84575
TAF5	-0.1245
KCNA1	-0.4484
ANLN	-1.47483333333333
