Hybridization REF	TCGA-BH-A0HO-01A-11R-A034-07
PNPLA4	2.29425
ZNF454	-0.38
DKFZp434B1231	-0.1505
CLDN11	0.4638
RFWD2	0.09
CIB2	-1.47916666666667
MXRA8	1.3555
HRK	-0.8865
MAML2	-0.93775
C4orf31	-1.7275
C6orf192	0.2775
COG6	1.353
FAM5B	0.118
NFATC1	1.6651
SEPT10	1.1955
SCYL1	0.2883
RPP40	-0.17275
SCOC	0.9521
KIAA1450	-0.11475
CTDSPL2	-0.48125
TBX5	1.29633333333333
NAPG	0.169875
RHD	-5.08825
C14orf45	3.32583333333333
ZBTB22	0.8445
PLCG1	-1.811
ANKRD10	-1.12025
AQP7P2	1.1175
TAGLN2	-0.215333333333333
HTR2C	-1.43383333333333
SLC16A7	-0.537666666666667
C17orf83	0.2065
TSGA14	-0.303833333333333
MDH1	0.08525
PPP3R2	-0.0468333333333333
DCBLD2	-2.67685714285714
RBM33	-0.282125
DPH3	-1.561
SYT10	-1.32783333333333
FMO4	1.9055
THYN1	-0.67275
DRD5	-1.973
OTOR	0.032875
PGRMC2	1.7964
KATNAL1	-0.726375
PAQR6	-2.68725
UBE2I	-1.49425
C14orf28	0.678
C8orf70	-1.5545
FLYWCH1	-0.883625
ANGPTL3	-1.8985
GLRX2	0.826166666666667
ATP11A	-0.673428571428571
ARL5B	0.61475
MUC16	-3.06125
SLC25A5	-0.712285714285714
ACRC	-0.79625
MYO1C	-0.69
FAM89B	0.877666666666667
FAS	0.279125
KIFAP3	0.94575
GLRA2	1.3015
BTN3A2	0.3432
CNKSR3	3.478
CSTF3	-0.595666666666667
ARPM1	1.1185
KIAA1530	-0.035
C9orf150	1.91333333333333
PRKCI	-0.2765
tcag7.1015	-1.233
SOD3	-0.55775
ZNF574	0.2885
CYP21A2	1.1465
RPL12	0.285
COMMD2	-1.3145
WIZ	0.1435
LOC344405	-1.179
ALDH4A1	-0.336117647058823
CRYAB	1.916
COPA	0.721466666666667
PCDHGA7	0.707166666666667
KIF11	-1.70191666666667
RASD2	-0.167125
SLC26A3	2.711
ZNF175	-0.9945
JAKMIP2	-0.03
C8orf4	4.03166666666667
PTHLH	4.78675
SLC40A1	4.814
OR7D4	0.566
PCDHB17	-0.073
CD36	5.68007142857143
C6orf203	0.9261
PRKG2	0.003
LOC400566	2.1285
ANAPC13	0.676
SLCO3A1	-0.5675
ZNF692	-1.5925
FANCL	-1.441
SH3GLB1	1.09075
C12orf61	-0.5915
KBTBD6	0.3735
SUPT5H	-0.220375
XRCC6	-0.1274
HUS1B	-1.0287
FAM133B	-0.660642857142857
LOC728276	0.011
KCTD18	1.104
SOS2	1.03066666666667
CCDC99	-2.144
C1QTNF5	2.7315
NNAT	1.66566666666667
USP16	0.205
LARS	-0.478
ZBTB2	-0.0635
ABO	0.31
TRAF3	0.47775
GALNT5	1.2605
NAP5	2.045
ALG14	1.82916666666667
KIAA0515	-0.09
WDR75	-0.219
TEX261	-0.0826666666666667
LY86	2.09025
LOC389072	-1.65
FLJ13611	0.69575
MRGPRX2	0.8205
SNRPA	-1.364375
OR2G2	0.0905
GPRASP2	1.1385
C7orf42	0.419
C9orf163	-0.385
CYP11B2	1.159
FCRL3	0.711666666666667
PRDX1	-0.5385
FGB	-6.9925
COX17	0.833666666666667
C16orf33	-0.0925
PIWIL1	0.1985
FOLR1	-3.07783333333333
KIAA0082	-0.4565
FREQ	-0.844666666666667
TMCC2	-1.84866666666667
TCF12	0.02825
ZNF721	0.7285
FAM130A2	0.71125
POU4F1	-2.58775
SNRPF	-0.89225
SGIP1	0.7925
ZNF641	0.5785
EMG1	-0.247
PRRG4	0.08
HIRA	-2.6455
MYNN	0.811666666666667
AEBP2	0.205666666666667
TBXA2R	0.8845
ISL2	-1.36166666666667
PCDHB11	-0.189
RNF144A	-1.23875
MARCH5	0.283125
DULLARD	-0.0958333333333333
DCLRE1B	-0.742166666666667
ITGA8	0.132
TP73	-0.2105
PRKCD	0.719
NDUFB4	0.1665
ATP13A4	4.45225
ANTXR2	-1.57916666666667
COL4A3	-0.701
MYO10	-1.9196
SLC6A18	0.82375
PEX1	0.17475
TMEM74	-1.50366666666667
RBM19	0.24625
TAPBP	1.1136
RUNX1	1.8735
MID1	-2.6585
GPR64	-1.67783333333333
RASEF	4.672
GABRG1	-0.01775
MYO16	-0.685
DBF4	-2.21116666666667
TSHZ2	1.98675
RIPK2	0.55925
PPTC7	-0.071
KIF4B	-1.1465
LRRC31	4.81475
ZNF540	2.254
EFNB3	-0.208666666666667
LOH12CR1	1.32625
STON2	0.9135
GLP1R	0.56575
CSTF2T	-0.302125
IREB2	-1.0325
GRSF1	0.19425
PDCD7	-1.09083333333333
LRRC43	2.685
CNR1	-0.380166666666667
IL1F7	-0.167
C12orf64	1.43275
FAM69B	-0.129
NR2E1	-2.51566666666667
MS4A6A	3.0202
FTL	-0.847
C7orf36	0.02625
PCLO	1.1244
DYRK2	-0.0896666666666667
ARIH2	-0.387625
SAMD7	-0.106
SCNN1D	-0.98925
SLC32A1	-1.688375
C22orf25	-0.265833333333333
MRPS18A	0.0503
GPR112	0.0505
EARS2	-0.185
ERN2	0.3145
ATPBD3	0.0788333333333333
PRH2	-0.4835
CDKN2D	-0.0591666666666667
PGLYRP2	3.36225
TRIM40	0.12475
SEC14L3	-0.0808333333333333
SLC22A1	-0.44125
BTN2A3	-0.1405
RASA4	0.6605
CCNL2	-1.18141666666667
MYBPC3	0.831
GJA4	3.8285
CDC42SE1	0.94525
TRPV2	-0.655
MYPN	-3.9666
SIM1	0.473
CDADC1	0.395666666666667
ZFHX4	-0.14
NIBP	0.803
ADAMTS19	-1.87875
ABTB2	-2.203
TSPYL2	-0.841375
EIF2S3	-0.2198
SOX30	0.3505
AP2A1	-0.739666666666667
DKFZP564O0523	-0.0621666666666667
LOC285398	-0.11225
CDH18	-4.20125
CHL1	2.24325
GATS	-0.7543
TBC1D2B	-0.524833333333333
OR1J1	-1.24
GSN	1.20266666666667
DPCR1	0.372
GARNL4	-0.8385
SMARCA5	-0.41675
PLEKHG3	1.12716666666667
ZBTB45	0.8805
FRMD6	-0.87
PLS1	1.38566666666667
DGKZ	-0.2725
EFNA1	1.006
WDR85	-1.205375
ANK2	-0.341
PAGE4	1.00866666666667
SENP6	1.16866666666667
AKR7A2	0.5545
FKBP10	-0.625
VEGFC	-2.42566666666667
LARP1	-0.184875
SRBD1	0.842
ITGB6	2.287
SLC1A2	2.13314285714286
INVS	-0.577833333333333
MPO	-0.0765
MOBKL3	0.1613
CUTL2	-0.769875
KLK2	0.0371666666666666
VIM	-2.135
REG1B	0.163833333333333
PCDHGC4	-0.3295
C3orf34	-0.485333333333333
SUMO3	-0.338
CST9L	0.079
MLL4	-0.9175
SPR	2.48616666666667
SAMD9L	2.68925
ABCE1	-0.182
SUPT3H	-0.131833333333333
ACTBL1	0.00999999999999995
ADAMTS4	0.422666666666667
SLIT3	3.809
RHEBL1	-1.14375
NPM2	-1.8985
MAN1C1	1.75525
KIAA1856	0.816
HSPA6	1.14625
LOC388152	-2.003
C10orf140	-1.1385
ZDHHC12	-0.1
LIN7A	3.352
PHC2	-0.342916666666667
SPHK1	-1.06925
TRIM26	0.1393125
FAM83E	1.304
C18orf24	-2.026
ZNF578	0.186666666666667
ORAI1	-0.07875
RUVBL1	-0.685666666666667
C7orf20	-0.987333333333334
APAF1	-0.878
SLC36A4	-1.43783333333333
MYH11	4.30633333333333
NEK1	0.1222
MPP2	-1.43225
C12orf24	-0.77575
TNK2	0.63
ZNF289	-1.02675
MATN3	-0.677285714285714
IFNGR2	0.954166666666667
ITPR1	0.739625
EBF3	3.2097
TBC1D20	0.00959999999999999
OR10P1	0.56075
DDAH2	-0.20175
SHPRH	-0.2505
STX7	-0.2925
LOC554248	-2.712
BCAR1	-0.64675
ATXN3	0.163333333333333
TRIM27	-0.3235
CDC42EP2	0.413
CHP	0.602857142857143
SOX17	2.382375
ZNF259	-0.628666666666667
CHCHD1	1.234625
ZDHHC19	0.4635
GBP2	2.468
GARNL3	0.912
MRC2	-0.47225
C1orf52	-0.8535
AOF2	-0.978166666666667
LRPPRC	-0.2238
ACVR1C	0.592
TM4SF18	3.25983333333333
TMEM169	-0.564666666666667
PPP1R16A	-0.2455
EBF1	0.629666666666667
RRS1	0.137833333333333
SNX2	0.048
OR2T2	0.249
RBX1	-0.26975
ANKRD54	0.4115
TSNAX	0.6535
TMEM83	-2.33575
ZBTB7A	0.2935
ATM	-1.62958333333333
LOC338328	2.321
TIE1	0.940333333333333
HIST1H3G	-0.298833333333333
PASD1	-4.5515
TINAG	0.85975
PCDHAC2	0.1885
LRRC15	-0.41725
WBSCR17	-1.23425
TFF2	0.133
PARP2	-0.75375
NDFIP2	0.38175
PCDHGB2	-0.222
WDR60	-0.48075
MAP7D2	-1.69033333333333
USP45	-1.1545
GSDML	-2.546
TNS1	-0.1784
PLCD4	1.8445
IQCD	1.44
SMPX	-2.07875
CD9	1.1055
SRGN	1.99175
CASP7	0.257
INOC1	-0.0171666666666667
DKFZp451M2119	-0.085
VMAC	0.772
USP53	1.0525
CAMK1G	-0.461125
TMEM106A	0.431166666666667
CDC20	-2.6389
ACSL5	-0.888833333333333
CBWD5	-1.29625
C1orf87	-1.48716666666667
KIAA1274	1.63825
PRUNE2	-1.6265
LYPLA2	-0.449333333333333
DOK6	-1.785
GPR149	-0.39425
FAM30A	0.791
TMEM129	0.96125
SLC35B3	1.66425
ACPP	-0.6418
LOC200261	-1.189
SLC4A7	1.0048
CCDC40	3.00125
GART	-1.175
THOP1	-1.0995
SCARB1	-0.42225
CACNA1F	0.011
TRIAP1	-0.303
SYT14L	0.6075
SFRS8	-1.34266666666667
PBOV1	0.054
GOLSYN	3.08225
GJB7	-1.53
CAMK2N1	-0.67775
GREM1	2.5545
FLJ20433	1.02625
QPCT	-3.6475
PRKAG2	1.48733333333333
H2AFX	-1.443625
C6orf154	2.8405
PLOD3	-0.8155
ZBTB39	-1.08083333333333
WASF3	-0.671
DRG1	-0.0245
PRR4	-1.1265
SPCS1	0.49925
KDELR3	1.64966666666667
SRP19	0.315166666666667
GABRA6	0.601
MFSD1	1.64125
MMEL1	2.41725
PDXDC2	-0.6677
BUB1	-3.393
RNF138	-0.403
MYLPF	-0.708166666666667
AIF1	1.74066666666667
DYNLRB1	0.4364
HCN3	-1.69966666666667
HIST1H2AI	0.31075
MAP4K5	-0.356083333333333
LASP1	0.639875
LOC130951	2.356
PLAA	0.697125
KRT6A	-2.8325
C6orf117	-1.114375
ARHGAP23	-0.8035
PTF1A	-0.28
GPHA2	-1.04275
LCE3B	0.412
MCL1	0.441214285714286
EHBP1	-0.873166666666667
PRNP	-0.26125
ZSCAN1	0.19925
C1orf113	0.067
FOXA3	-3.663625
NEB	-0.34125
ASGR1	-4.692
CTGF	0.946166666666667
RAB17	0.974666666666667
MST101	-0.43825
JARID1B	0.0062
USP37	-0.6626
PTBP1	-0.863833333333333
PTPN7	-0.533166666666667
CDC7	-1.9805
SNX7	0.27775
ZNF335	-0.4165
CPT2	0.46625
HEATR1	-0.617
HSPC152	-0.045125
C5orf40	0.97875
PSME1	0.897166666666667
STAG3	-1.86
TMEM154	0.430666666666667
KLHL32	0.0451666666666667
TSGA10IP	-0.6015
SUV420H2	-0.8365
SF1	-1.0169
2'-PDE	0.462125
PNLIPRP2	-0.00600000000000001
TRSPAP1	-0.0900833333333333
NUP210	-0.444166666666667
ANP32C	-0.988833333333333
RAB11B	0.504
ASB15	1.011
ITGB3BP	-0.7455
UBASH3A	-1.73225
YWHAB	0.005
TPRX1	1.0365
LY6G5C	0.16
SLC7A2	2.141
CLK1	0.3063
HSD3B7	0.166
VDR	2.5055
C16orf74	1.4715
ACE	-0.02
PSMA2	-0.401833333333333
CCDC131	-0.993375
ZNF213	0.415166666666667
EML2	0.766
ALS2CR13	-0.0128333333333333
GLYATL1	2.27175
DSPP	-0.0715
DHFRL1	-0.599375
C10orf30	-2.18766666666667
SH3RF2	0.504166666666667
LOC197322	-0.635
DLL3	-1.76075
TIGD7	-0.45075
GFRA3	0.323
CPA1	0.2155
RTN4	-0.24
PPT2	-1.0185
FASLG	2.41727272727273
FOXP4	-0.0975
RPL26	0.9673
GNL3L	-2.13633333333333
FMR1NB	-0.711833333333333
CD163	7.64225
SGPP2	-0.5845
GIMAP2	2.15575
CD37	1.324
DPT	3.09458333333333
NBLA00301	1.438
RGS5	2.79
C9orf4	0.0555
ACTL8	-1.80583333333333
PRKAR2B	-0.29025
OPLAH	0.447166666666667
C20orf134	3.165
SPACA5	0.4295
TBL1X	-0.744166666666667
TSPYL3	0.2305
CHCHD3	-1.154
CRKRS	-0.541333333333333
GPR65	6.659
DFFA	-0.805
FUT1	1.207
C6orf204	-1.48766666666667
TMEM51	0.372
ZNF580	0.49575
CMTM2	0.24825
C20orf200	-0.7915
EZH1	-0.6075
FDX1L	0.013
MRPL32	0.01925
PCAF	0.1131
ALOX15B	3.02933333333333
CD59	1.72666666666667
CDK9	-0.081125
ERP29	0.647166666666667
TTR	-6.2115
BCMO1	0.1455
DDIT4	-1.6255
PTGDS	2.2865
C3orf63	0.2435
BST2	2.1075
CYP1A2	-0.8635
C5orf25	0.37275
STX1A	-1.3568125
OR2A12	0.528
SH3BP5L	0.042
SERINC5	-0.296375
USP6	-0.2364
MRPL3	-0.0611666666666667
POMP	0.425
INPP4B	0.10575
GMPPB	1.1745
EAPP	0.98175
AHSA1	-0.9485
ABCA11	-0.545
SLC5A6	-0.511
HIVEP2	-0.63
SUMO2	-0.207875
KIAA1822L	2.168
C11orf67	0.9175
TXK	-0.756142857142857
PHCA	0.539375
ICAM4	-2.707
FPGS	0.0841666666666667
SNRPA1	-1.478
KCNJ4	-0.9365
KIF6	-0.8069
HIST1H2BG	-0.520166666666667
SLC5A5	-0.21175
ZNF354B	-0.178833333333333
IL12RB2	-0.555666666666667
C11orf76	0.644333333333333
GAL3ST2	0.0795
AIFM2	-0.091375
SYNC1	0.164125
UBL3	0.695125
PIK3CG	-0.145333333333333
NLN	-0.5624
BCORL1	0.41225
CD5L	-0.062
ZNF238	-1.73833333333333
KIAA1394	-0.542
C16orf55	-0.886
CYP3A7	-2.4245
KRTAP3-1	-1.852
TFDP1	-0.909833333333333
MND1	-2.412
NODAL	-0.145666666666667
GTPBP4	-1.3575
TUBGCP2	0.66375
SLITRK5	-3.92375
CIC	0.19725
CD79A	0.480166666666667
SAMD14	0.406
TNPO3	-1.109
OR10G3	1.22
OR10G8	0.778
CCDC111	-0.314
HOXC9	-0.563
DCUN1D1	0.742416666666667
CYB5R1	2.18675
TSR2	-0.3365
DAB2IP	-0.1774
SLC6A5	0.315
RAB3D	2.19325
DCUN1D4	-1.07466666666667
ERBB3	0.8405
SDC1	0.27775
ATP6V1H	0.0558333333333333
SYK	0.946
ST20	-0.815
C13orf30	-0.4315
WDR40A	0.239666666666667
ADMR	0.3515
LOC388335	2.939
ACSM1	0.822
TDG	-0.994333333333333
FLJ11235	0.1975
MRPS5	-0.683333333333333
AGPAT2	-0.371333333333333
SLC12A1	0.723
CYP27A1	-0.45425
THAP7	-0.76525
XPO1	-0.695083333333333
ALMS1L	-0.185166666666667
C1orf2	0.048375
ZNF777	-0.0696666666666667
CAMK2A	-0.329666666666667
SMC1B	0.35825
IHPK2	-0.2558
LEMD1	-4.47
NKD2	-0.7785
CLU	-0.0833571428571429
ARMETL1	0.885
PABPC4	-1.19275
CXCL12	1.98883333333333
TFAP2C	-0.1759
TTTY8	0.165
ABCB10	-0.1671
ENDOD1	3.1575
IDI1	-1.854
KCTD6	0.0521666666666667
CCDC105	0.14
ULBP2	-2.245
ZDHHC5	0.4685
WNT8A	-0.39975
COMMD10	0.5345
KLHL12	0.189875
GPR50	0.6965
NR5A2	-0.443875
OXGR1	0.1125
EHD3	1.1385
CAPRIN2	-1.470625
KLRC3	-2.80475
SF3B1	0.128571428571429
IPO7	-0.00700000000000001
ALDH1A1	-1.53516666666667
ANKRD5	1.589125
TSNARE1	0.701
DDEFL1	1.52575
RNASEL	1.1025
DNAH9	0.085
HELLS	-2.243
TNS4	0.415
NAV1	1.1531
KIAA1409	-0.453
C20orf26	4.79916666666667
TUBG1	-0.9135
IRX2	4.21425
CNGA4	-0.256
MGC50559	1.9685
OR4K17	0.3325
TM2D2	0.138666666666667
FAM32A	-0.417
TXNDC14	-0.5525
CCBL1	-0.915
ANK1	-2.969
PRSS23	2.763
PPM1L	-0.0415
SPATA20	0.23675
APCS	0.46425
C14orf122	-0.0793333333333333
PSMB5	0.010875
C6orf10	0.3687
SETDB2	0.143833333333333
SPNS3	-0.90325
SGMS2	-0.724166666666667
MXD3	-1.131
MON2	-0.0375
CARTPT	0.51125
HNF4A	-1.9866
RABEP1	1.7442
TNFRSF10B	-0.50675
USH1G	-0.371
PPAP2B	-1.30816666666667
TMEM16K	-0.72375
CTDSP1	0.492833333333333
CDK5R1	0.2535
GABRR1	-1.5065
OPN1LW	0.563
FAM98C	1.0155
DBN1	-1.189875
ACAD10	-0.752666666666667
QTRTD1	-0.3805
WNK3	-2.0605
RPS19	0.028
C1QB	3.920375
OTUD5	-0.5955
SLC41A2	0.4685
TMEM22	-2.41083333333333
KHSRP	-0.85575
TNFRSF11A	0.421
FBL	-1.295
IBTK	1.15816666666667
OXER1	0.2835
CBLN4	2.232625
GPR172B	0.315833333333333
CFTR	-2.41233333333333
VSX1	1.6925
CAMK1D	-0.79425
LOXL3	-1.18575
RTP4	2.99525
SLFNL1	-0.1705
KIAA0828	0.63725
PAR5	null
LOC723972	-0.93325
GDI2	0.320875
CEBPA	0.6825
MLF2	-0.259166666666667
AFMID	-0.3275
ALOX12B	-0.4915
BPHL	-0.003
COX5B	-0.124
S100A10	-0.9487
THOC6	-0.437
NHN1	-0.75625
RRP12	0.0711666666666667
ARID3B	-2.358
CD3G	-2.94916666666667
KIAA0133	-0.2445
NAT11	-1.31833333333333
PPAT	-0.781
SIRT3	0.6205
TCERG1L	-1.0445
NIPA1	0.1912
DPP8	-0.4028
IL7R	0.159166666666667
ZFP64	0.139416666666667
DMAP1	-0.2397
TRMT12	0.386
TLR4	2.094
WFIKKN2	0.65275
RAB12	-0.773166666666667
DDX51	-0.4815
KIAA1086	-2.55475
ZNF295	-0.2525
ACVR2B	-1.46978571428571
LOC494150	-0.5945
ZNF517	0.7065
DNASE1L2	-2.10266666666667
SUFU	0.499583333333333
LOC283677	-1.327
LMO3	4.51033333333333
PPP2R5D	-0.673833333333333
ZNF587	-0.1335
HIST4H4	-0.2655
CYP2C8	-0.243333333333333
C1orf80	0.383333333333333
DOCK5	-0.680166666666667
C9orf24	-0.0455
OR5AR1	-1.0125
C11orf24	-0.203
UNQ1940	0.094
CAP2	-0.00600000000000002
TIMM44	-0.91525
DSEL	-0.000699999999999945
ROM1	1.349
FBXO4	0.820375
MYLC2PL	-1.7625
MLH3	1.0124
NOX1	0.569
DPEP2	1.89975
DNAJB5	-0.90275
RLTPR	0.4565
MBIP	-1.1745
COPB1	-0.0198333333333333
SFTPA1B	0.2565
C10orf4	0.2312
PRELID1	-0.5685
NOLA1	-0.91875
C19orf24	0.84775
TLR9	-1.7935
HLA-DMA	3.05708333333333
HCRP1	-1.339
GPR137	0.476333333333333
ITGA11	-0.6315
PHF13	-0.485166666666667
MARK4	0.4755
METTL4	-0.441
MBD3	-0.7309
LOC134145	0.6955
FGF3	-0.61275
SLC35A3	0.360625
CLEC16A	-0.22225
AMOTL1	-1.67508333333333
FLJ31438	-0.17875
PAICS	-0.974125
TOMM40L	0.644
MMD	-1.1315
KLK10	-1.0648
NIT2	0.502666666666667
SERPINB10	0.37375
KLF15	0.6365
CCDC5	0.00425
WSB2	0.677875
ME3	3.263125
CACYBP	-0.743833333333333
TCTN2	0.8905
JAK1	0.536375
C2orf25	0.0175
GPD2	2.0365
FBXL11	-0.375833333333333
CDV3	-0.68725
GALNT11	0.355875
NDUFA12L	-0.4601
FLOT1	-0.638928571428572
TOR1AIP2	0.9955
MMP25	-0.5105
C1orf164	0.1578
CHST5	0.142
LYRM4	-0.43215
GPER	0.30875
HIPK2	2.33408333333333
DAP	-0.0318
ZMIZ1	0.6265
DDX58	4.28425
DCC1	-2.08825
AKT1	-0.586125
ENPP6	1.1755
ERVWE1	-0.359166666666667
CDC34	-0.86075
RNF125	-1.281
CASC1	4.12975
SHROOM2	-0.07
RRM2B	1.15983333333333
COL6A3	0.602285714285714
TMEFF1	-3.15525
PLEKHA4	-0.965
LYSMD1	1.29666666666667
SEPT1	-1.04733333333333
AOF1	-0.0545
GNPAT	0.23725
WDR18	-0.07475
HSD17B12	-0.953
HIST1H2BM	0.0213333333333333
INDOL1	-0.239833333333333
SUDS3	0.79575
C1orf192	1.2525
CYP2B6	-0.872
TBC1D2	1.1585
SLC25A12	0.926125
ERCC6L	-2.686
MGC10814	-2.01216666666667
POLR2C	-1.10033333333333
ZNF77	-0.645
EIF3K	0.2301
HPX	-0.915
ANKRD27	-0.9595
MALAT1	-1.623875
PLB1	1.2495
HRNBP3	-1.082875
CPSF4	-1.063
OR52N2	0.4315
PIP5KL1	0.52325
GH1	0.4155
HPS5	-0.81775
SLFN5	0.894875
POP5	-0.0155
OVOS2	-4.46566666666667
C20orf108	0.028125
MARS	-1.242
CLRN3	4.47733333333333
ARSE	-1.39766666666667
PPIE	-0.364666666666667
PHACS	-1.14433333333333
GP5	-1.3665
IL8RB	2.39583333333333
FCRLA	-2.201875
ARRDC1	0.4571
KRTAP9-4	0.82075
ZNF613	1.358
OR11A1	0.546
TMEM132B	-3.828625
PGLS	0.53
BSND	-2.94833333333333
KCNK18	0.504
FOXD4	0.05
SV2C	-1.188
LCN2	-0.753333333333333
ZNF490	0.8687
C3orf15	2.644
CACNA2D4	0.432666666666667
CBX5	-1.743
MAGEB4	0.67525
BOLA1	1.155
PPP2R5E	-0.00750000000000001
COL5A1	0.111666666666667
ASB7	-0.268833333333333
SFT2D1	0.597625
DERL1	0.4326
RABL2A	0.798166666666667
MOAP1	-0.26875
KIAA1545	0.726666666666667
F3	3.4895
PLEKHM2	-0.507
CCDC89	0.173833333333333
EFCAB1	0.85325
TMEM48	-0.81175
SEPHS2	-0.587
PYGM	-0.46725
PRICKLE1	0.83875
WNT5B	-2.26875
TAS2R38	-1.986
IMP5	0.3395
KHDRBS1	-0.11
LARS2	-0.427333333333333
C3orf28	-0.75325
FTCD	-3.3065
C10orf68	1.3335
DGAT2L3	0.22675
PSEN1	0.319166666666667
MGC33657	0.08075
PLA2G4B	0.494166666666667
CDKN2A	-2.637
DLX1	2.14825
TSHB	0.4115
C18orf37	-0.00949999999999999
MEX3C	-0.375125
MAMDC2	-0.26
PDIA4	0.311583333333333
ATP5E	0.049
CASP2	-0.405571428571429
SERBP1	-0.084
ZNF341	0.1
TESC	-2.7915
TMEM31	-1.10225
OR51I2	0.8715
YTHDC1	0.511
JUN	-0.0288333333333333
AGMAT	-3.073
PCNXL2	-0.296
ATAD5	-2.860875
STK38	-1.265
AZI1	-0.68125
RBP1	0.241
C4orf26	-1.35375
KIAA1026	0.980625
TMEM101	0.5725
HSFX1	-0.0145
TREX1	1.498
C18orf10	-0.6883
TRIM15	-3.16125
CA6	-0.346428571428571
CEP57	-0.452625
AR	4.04
SESN2	-0.555333333333333
KIF3C	0.913125
EPB41L5	0.562875
ARHGEF10	-1.49872727272727
POLR3D	-0.36
INDO	-0.761333333333333
GABRA3	-0.7145
SCG5	-1.5137
E2F3	-1.1134
TIGD5	0.54
FGD6	2.44108333333333
KLHL3	0.9685
SCGB3A2	-1.4785
URP2	0.988166666666667
ATP6V1B1	1.9108
CALML6	-1.407
LOC100049076	-1.2505
TMF1	0.50525
LOC388503	0.04225
CDH5	2.67375
RPS6KC1	0.337666666666667
DAAM1	0.0627
TNFRSF10D	-1.16775
GSTT1	1.1751
INPP5A	-0.1575
TRAF3IP1	1.7532
SMARCE1	-0.113153846153846
VRK1	-1.864
TTC16	1.6215
AARS	-1.61016666666667
ARHGAP27	-0.426666666666667
ZAK	0.717857142857143
ACSM2B	-1.79725
TRAP1	-0.911333333333333
MRPL53	0.8725
RNF44	-0.5465
NPTXR	0.538
DPYSL3	-0.236666666666667
APP	1.6409
GLS2	1.368
MNX1	-0.103666666666667
CMTM7	-0.76925
OR10A7	0.7285
NYD-SP21	4.42483333333333
ORC5L	-0.61125
SLC16A10	-0.496
TMEM178	-1.096
LOC441601	-3.72325
PTGIS	0.3385
KBTBD7	1.6395
C19orf41	-0.3315
CEACAM3	2.37716666666667
KRT23	-3.277
SERHL	3.4345
PNKD	0.072125
UBC	0.2745
ATRN	-0.385
HAPLN1	1.865
RANGAP1	-1.30525
C10orf26	1.28733333333333
KCNA7	-0.49975
SRY	0.3735
LOC376693	-0.303
HIST1H2BF	-0.03325
CDCA8	-2.5215
MLC1	-2.82725
TNIP3	0.20075
OR4D1	0.73
IFT52	-0.0445
GOLT1A	0.801166666666667
UTP20	-0.232125
RP3-402G11.5	0.143625
PRSS33	-1.19175
PMPCA	-0.99825
APOB48R	3.65833333333333
GLTP	0.14975
MPL	0.84625
C9orf78	-0.83425
ADAM12	0.089625
CSPG4	-2.0945
LOC144305	-0.516
KRTAP4-10	0.0541
PAK1	0.172
ADCY7	-0.198
TAS2R43	-1.463
FRAS1	-1.24307142857143
PPP1R14A	-0.468666666666667
OR2B6	-1.39675
ATP13A1	0.0956666666666667
SIDT1	1.6935
C1RL	1.5295
PRKRA	0.4345
TLN1	0.2503
RP11-50D16.3	0.53725
MITF	-0.621333333333333
GYS1	-0.43725
LYG1	-1.49316666666667
NSMCE4A	0.2824
DNAI1	-0.05275
HOXD11	-1.6
FNBP1L	0.7474
DHX35	-0.74325
LCE3E	0.021375
SLC33A1	0.6765
DCLK3	-0.022
TRIM33	-1.462
TMCC3	0.839333333333333
FBXO42	0.1975
C1orf27	0.3654
C17orf50	0.5755
RNF14	0.837
SLC4A8	0.5985
RAB3IP	-0.3478
COX6C	3.26421428571429
PCSK1	-3.5658
SLC13A1	0.526125
ARF6	0.192
KIAA1009	-0.010625
HOXA13	-3.12275
HMGN1	-0.145875
CXADR	-0.13525
MGC14436	0.5025
UTF1	0.843
TSC22D1	1.0088
BZRAP1	0.880666666666667
PUF60	-0.309416666666667
SHC1	0.010625
HOOK3	0.4565
LIMS2	0.558
BAHCC1	0.275166666666667
CLCC1	0.947666666666667
ENTPD3	5.24366666666667
SMO	-1.349
PIK3R5	0.736
CDC14A	-0.40475
KRT1	1.9545
ENOX2	-0.0215
FLJ22655	-0.53875
FPRL1	-0.4155
INTS6	0.8193
ZCCHC5	0.5075
SMC3	-1.04775
C6orf123	0.991166666666667
FLJ20160	2.264
LOC653391	-0.627666666666667
GSS	-0.4695
NT5M	0.82175
SIX5	0.2075
TAF5	-0.6715
KCNA1	2.021
ANLN	-3.24983333333333
MGC45491	-1.0451
SSTR2	4.37125
LYPD4	0.0135
TH1L	-1.1315
CHRNA5	-4.7515
PNMA6A	-0.41475
FLJ16369	0.1185
DLX2	4.1798
C6orf108	0.588666666666667
ALDH3A2	0.712666666666667
CLEC1B	0.343166666666667
LEPREL2	0.32025
FOXJ1	1.7079
OR1D4	0.7545
PPIL4	-0.24725
MTRR	-0.8285
SLC27A3	1.14366666666667
HTR7	-1.26466666666667
MIB2	-0.21675
BHMT	-2.4455
A2ML1	0.6855
MSMB	0.0165
KIAA1383	1.215125
TRUB2	-0.093
PF4	0.609666666666667
IL1F5	0.068
LRRC37B2	-0.9445
IPO4	-0.062
FIGF	1.801
QDPR	1.901
ZNF598	-1.05725
BOP1	-0.601875
MAPK12	-1.839
POLR1E	-0.922875
CEECAM1	0.174333333333333
INSRR	-0.0643333333333334
SIPA1	1.20825
