Hybridization REF	TCGA-BH-A0DL-01A-11R-A115-07
A4GALT	1.97583333333333
TIMM22	-0.18825
FAM110C	3.07275
TOMM34	-0.833875
ABHD9	0.597
ADAM32	-0.199
CRHBP	-1.09875
AQP2	0.563625
LOC130355	0.45475
ZNF187	-0.442833333333333
ZNF816A	-0.138
F7	-0.9495
CNOT1	-0.1251
SLC13A4	2.02225
ZBTB11	-0.181
B3GALT5	-0.40225
EXOC2	-0.598
IRS1	-2.1755
TMEM1	-0.0755
MRPL34	-0.473
SAMM50	-1.26375
CDC42EP3	1.26975
HSF2	-1.4755
MFN2	1.249
TSPAN7	-2.94266666666667
NUCB1	0.935666666666667
RHOH	-1.2155
ARL16	-0.007
TACR1	0.2385
SFRS5	-0.142666666666667
SNX25	-1.636
RHBDF1	0.201833333333333
PCDH18	-0.134666666666667
HMG1L1	0.678
MYO5C	-1.128875
MAPK10	0.805
LDHAL6A	0.246666666666667
NUDT12	-0.335
NCAM1	-0.491875
GLIS2	1.316
GGTL4	-0.36325
DAPP1	1.557
ATF7	0.700625
KIAA0748	-0.06475
NFIL3	1.486
TM6SF1	0.2591
SEZ6	0.03325
NANOS3	-0.261166666666667
DNAJA3	-0.109
CLDN6	-2.5555
CIITA	3.9685
EPHA4	2.93725
FANCC	-0.60075
CMTM3	-0.882
PSG3	-0.703625
MRPL15	0.47825
C21orf59	-0.786
PLCXD2	0.37525
C2orf34	-0.24975
UBE2L6	2.929125
MED14	-0.542
HP1BP3	0.7643
C6orf208	0.0115
TPBG	0.50825
OSR2	-1.510625
XPC	-0.625666666666667
KLHL7	-0.301166666666667
CCR3	0.221666666666667
AGTPBP1	-0.943666666666667
PCSK6	-1.885
STAT5A	-0.8663
FAM18B	-0.2445
LONRF2	-3.3825
PTPN2	-0.101
SF3A3	-0.0828333333333333
EFCBP2	-0.4105
HCFC1	-0.815833333333333
AHNAK	1.14085
ACTR5	-0.081
KIF14	-0.0612857142857143
TENC1	-0.46775
HEATR5B	0.541
YIPF2	0.415
MYEOV2	0.788
DUSP18	1.57925
KIAA1012	0.1885
AHR	2.165
C17orf53	-0.566666666666667
PTPRH	-1.4495
ATP6V1C1	0.3629
TAS2R3	-0.5875
LOC440356	-0.13825
COQ10B	-0.14275
PSMF1	0.50875
SORBS2	-1.92183333333333
NFE2L2	1.175
TMCO7	0.0675
SH3PXD2A	0.1383
SH2D2A	0.69525
SPINK5	3.097
MRPS24	-0.35
OPA3	0.972125
TRAF7	0.792166666666667
C4orf35	0.342833333333333
MT1G	0.877875
MGC39545	0.1555
HS1BP3	0.499
OR2B2	0.316
CHRM4	-0.00699999999999998
SFRP2	1.42658333333333
RIC3	1.64825
ART1	-0.1825
C6orf1	-0.1465
DUS4L	-0.686
C10orf104	0.18325
TNFAIP6	2.48875
RTEL1	-0.19975
CCT4	-0.4033
ZNF709	-0.023
CHMP6	0.362166666666667
UPP2	0.30675
CYP19A1	-2.792
CD151	-0.338166666666667
NDUFA13	-0.27
ARFRP1	0.0585
FAM26B	0.8425
CRYBA1	-2.035
MRPL41	-0.1665
NPFFR2	-2.529625
HRH2	0.578
SCAMP3	0.290333333333333
MTMR6	0.1851
MTG1	-0.695
UBTD1	1.37975
CRABP1	-1.9125
FLJ33790	-1.3221
KIAA1908	-1.53066666666667
GPR158	1.1505
PACSIN3	0.066
OMD	1.66433333333333
CATSPER1	0.0561666666666667
HOXB8	-1
FBXO46	0.339
OAS1	2.40216666666667
SVIL	2.0465
PHB2	0.417
ADCY3	0.448
NDRG2	2.72716666666667
ERMAP	0.4371
APBA2	-0.71
IGSF9	2.82875
WNT6	1.16521428571429
MYCBPAP	-0.30425
ATP2B2	-0.1617
CPVL	-0.0481
TRAM2	-0.615583333333333
NOP5/NOP58	0.2425
ZNRF4	-0.08025
TLK1	-0.257625
MTMR12	-0.278384615384615
ZNF384	0.598166666666667
FAM9B	-3.36925
RPN1	0.582
PMVK	1.32175
EIF3D	0.2527
SIX2	-1.494
HPS1	0.647642857142857
RNF7	0.67825
PSKH2	0.6915
KCTD13	-0.163666666666667
CSMD3	-1.1424
FBF1	-0.6085
IL8	-1.82325
SERPINB13	6.28225
FBXL20	-0.01775
BLR1	0.6625
SH2B1	-0.0488333333333333
RFNG	-0.152125
RAB20	0.0735
RBM7	-0.275
POLR1A	0.098
TMPRSS4	3.8635
TAF9	-1.21925
TERF2	0.200666666666667
TNFRSF1A	1.47808333333333
ACADVL	-1.18033333333333
GTF2H5	-0.46025
EDG8	3.48016666666667
C9orf140	0.540375
UST6	-0.54225
ZBTB8OS	0.2755
ZNF710	1.8405
GPR174	-1.0035
ATP6V0A2	-0.06325
KIAA0319L	0.632833333333333
XKRX	2.7655
DOPEY2	1.0763
SDHD	-0.311083333333333
SUMF1	0.7835
OSM	3.034
OPN3	1.192
DAGLB	0.109666666666667
PPFIBP1	0.8252
TRIM63	-2.1895
C10orf53	-0.004
LYPD3	3.42966666666667
BCL7A	-0.07925
AGER	-0.969166666666667
TCF19	-0.194625
SAT2	-0.62925
PFTK1	-0.727
GABRE	2.4885
C15orf38	2.6789
FIS1	0.256
KCNV2	0.12675
CLPS	0.22675
PPCDC	-0.261375
FOXN2	1.41183333333333
NT5E	-3.4311
CD83	1.37325
IL18	1.816625
VPS16	0.6465
IGFBP2	-2.45716666666667
NOTCH2	1.2195
SIGLEC1	3.584625
CD93	4.4295
SULF2	1.24625
CEP164	0.1895
P53AIP1	2.2745
TOR2A	0.235
ZNF136	0.089
MGP	1.3988
CCDC144A	1.33716666666667
TRPC1	-2.478
SMS	-1.71216666666667
MAPK7	-0.0428333333333333
RRAGC	1.3105
PARD6A	0.766166666666667
NUB1	0.743
SYNGR4	1.0335
OR11H12	0.44
WIF1	0.400375
GCH1	0.26275
OR11H4	-0.114
SLC44A5	4.69
GPRIN2	2.87983333333333
LOC401431	-0.9005
CPA4	0.2705
MELK	-1.31166666666667
IL15RA	2.003
CUL3	-0.313625
HMBOX1	-1.629
PODXL	-2.94425
CCT6B	0.6515
COMTD1	1.26125
MUC20	0.324
GPX2	1.933
ITK	-0.145125
FBXL5	0.77475
C13orf27	-1.68425
DEFA5	0.483
TRHDE	-0.164
MTP18	-0.041
UQCRQ	0.3052
ITGB2	2.70083333333333
CSRP2BP	0.374
TAS2R44	0.916
PHPT1	-0.173
FAM44C	-0.01925
ERH	0.164
MPHOSPH1	-0.776166666666667
MORC1	-1.021
PARVB	-1.64375
LAMA1	-2.13691666666667
PGBD3	-0.20775
GIMAP6	4.117
AREG	-2.2135
LIPT1	-0.25575
MGC99813	-0.0535
C1orf201	0.318
GRIN2A	-0.4488
MAN2C1	-0.2835
NSUN5	-0.15575
SF3B5	0.303
MYC	-0.8736875
NRXN1	0.476
ZNF18	-0.154
SPDYA	0.6235
SLC37A1	0.4255
DECR2	-0.2535
ANKRD38	-0.728375
SPTLC3	-0.25425
SUPT16H	-0.203
DTWD2	0.97775
ULBP1	-0.28
ZADH1	-0.301666666666667
OIP5	-0.981
IL10RB	0.0693333333333333
OTUB2	2.470375
VWA3A	-0.0838333333333334
SPIC	1.37383333333333
OR6C4	-0.1135
PSCD4	2.162
DPY19L2P2	-2.18
TRAPPC6A	-0.044
C21orf2	-0.7485
CEMP1	1.30525
LIN7B	1.2815
E2F7	-1.69233333333333
VCP	-0.1918125
LAMA3	2.60233333333333
BGN	1.2965
GPR160	-2.5875
COCH	-4.43133333333333
GPR81	-1.26483333333333
APOBEC3F	0.09775
tcag7.1017	-0.11975
C1orf32	0.711
SCGB1D2	0.6435
FLJ43987	-0.8225
C6orf170	0.484
KLK9	0.9395
GPD1L	-0.457125
VPS37B	1.1445
ATG3	-0.0615
ADAMTS17	-0.356
KLHDC2	-0.344333333333333
NDUFV2	-1.027
BLK	-1.55875
MATN4	-0.0775
GPM6A	-0.552125
GBP4	4.81166666666667
TMEM162	0.1935
PKP2	-1.9845
HRASLS	1.89477777777778
MMP1	1.48325
SFXN3	-0.121
FSD1	-1.4255
ST6GALNAC3	-2.6965
CA12	1.1634
NCOA6	0.28925
C19orf58	-0.1577
PPP4R1	0.919333333333333
MAN1A2	1.522
IKBKAP	-1.6015
UPF1	0.293666666666667
KIAA1219	0.01475
WNT16	0.24
SNW1	-0.14125
IL18RAP	4.77925
RPP30	-0.676
CDC40	0.0228571428571429
SETD3	0.248833333333333
SLAMF6	0.913
ELK4	0.8285
TRIM47	1.4625
ACOX3	2.2085
TRIM6	0.287
KIAA0372	-0.5025
TP53AP1	1.844
SMURF2	-1.11525
ADAD1	0.6005
EBP	-1.3456
KRTAP13-2	0.4145
FLJ36874	-0.57
TOR1A	-0.338833333333333
P2RY4	1.1865
GPBP1	-0.21775
TRPV1	0.09275
ADAMTS12	-0.689666666666667
PES1	0.0684
ATG4A	0.952666666666667
MAGEA10	-3.8515
WFS1	0.25175
CC2D1B	0.0113333333333333
PABPN1	0.800875
SLC25A30	-0.44375
SLCO1C1	-0.843833333333333
SLC22A5	0.02725
KIF23	-0.715666666666667
SYN2	-1.1635
ASPN	7.095
CENTG2	0.01725
QSOX2	-1.3875
FLJ10815	1.1195
STK24	-0.11725
SPEG	-0.3243
STK10	0.912
DACT2	0.6935
AAAS	-0.8145
SSX3	-1.746375
ABCD3	0.2373
C4orf12	-1.832375
PARVG	1.593
FIG4	-0.059
C9orf46	-0.34525
TMCO6	-0.029
IGHMBP2	0.55375
DUS2L	0.133
FAM3C	0.65725
TMEM16D	-2.553125
DCTN4	0.13725
KCNH3	-0.318
EIF2AK2	1.8415
AP1S3	0.14075
CST4	1.272
PAM	0.220625
NUTF2	-0.3225
CITED2	0.3228
SLC39A4	-0.0495
C2orf52	-0.0605
GRM3	-0.40425
C12orf49	0.993625
CCDC49	0.0321
GRAMD1B	-1.10025
FNDC4	-0.7215
SIAH2	-0.18175
GDPD4	-0.044
C21orf87	0.7845
ATP5A1	-0.506666666666667
C16orf63	-0.799625
LOC388135	-1.07683333333333
ATP5J2	0.077375
MMP3	-0.617
EMID2	-0.159
CRHR1	0.26225
WDR70	-0.22675
C13orf31	2.168
ZFAND1	0.26925
CCL18	5.04116666666667
C3orf49	-0.2725
RINT1	-1.0775
KIAA0408	-2.13733333333333
F13A1	4.5108
SLC10A1	-0.0715
OGN	-2.00075
GIPC2	-2.4505
XPO6	-0.409333333333333
LCE1A	1.2635
FMR1	1.3243
LOC374920	0.20925
DUSP3	0.454875
ANKMY1	0.2925
C7orf50	0.235
BBS9	-0.0271
UNC119B	0.74625
C9orf72	0.241625
MGC35440	-1.26025
ENTPD6	0.344125
PPP1R2P9	0.00625000000000001
ERCC4	0.03775
FAHD2B	-1.1605
HMHA1	0.1635
HACL1	-1.6125
RAD23A	0.7595
FAM83B	3.068
PPP5C	-0.6465
RNASEH2C	0.44525
C9orf153	-0.881
SCAMP4	-0.014
GHITM	-0.0157
NDUFB7	0.27
ADCYAP1	1.56416666666667
SP110	2.37816666666667
MAP3K7IP2	0.153
DHH	-0.0305
AGRN	0.711428571428571
WDR33	0.194
CEP290	0.439666666666667
PRPS1L1	-1.36733333333333
KLRA1	-0.0175
GPR97	-0.271
CHD7	0.851416666666667
TLR10	2.338
SLC30A8	-1.795
HIC1	1.60483333333333
IAPP	-0.019
RXFP4	0.34275
GP1BB	2.0185
SHQ1	-0.5625
NKX2-3	0.225166666666667
API5	-0.37025
FTHP1	0.0535
MOV10L1	1.21283333333333
TRIM6-TRIM34	2.5655
ADHFE1	0.121
FAM117A	-1.4835
DDI1	0.328833333333333
CDON	-1.5675
TRIM73	-1.764
IGKC	4.7105
MMP14	0.726333333333333
DYNC1LI1	-0.619875
C11orf66	-0.3085
TRBV3-1	-0.887
FASTKD5	0.208
BIVM	-1.404
LHX4	-0.06125
CXCL2	0.7935
RAB2B	0.186
IZUMO1	-1.06375
MAP3K15	-2.7165
FAM19A2	-0.0351666666666667
ZC3H8	-0.048
ZMAT1	0.8275
SPINK5L3	-3.92875
SLC10A6	3.917
APPL2	1.18575
CARD10	-1.3745
LOC402176	-0.38625
EEF1D	1.4135
RAB6A	0.6316
C12orf5	0.00150000000000001
PAPOLG	0.598
MSRB2	-0.147
BCR	1.18516666666667
PUS3	0.4455
TIAM2	-0.21325
ZNF317	-0.197166666666667
CHD2	0.271857142857143
FZD5	-0.124545454545455
NUDT8	1.315
ZNF763	-0.134
PRC1	-0.579333333333333
ABCB9	0.346666666666667
SPATA3	0.43725
TRAK2	-0.643375
STAB1	3.203375
LRRTM2	-0.1295
psiTPTE22	1.981
DBI	0.8465
SERPINA11	-2.95225
NAT5	0.37425
C20orf58	-2.078
RPS6KA4	1.3125
FLJ90650	-0.964
TGFBRAP1	0.28675
CHRDL2	-0.516375
FAHD2A	-1.2715
CNTN1	0.763
BBS4	-0.1065
TMEM181	-0.64
MINPP1	-1.166
MPHOSPH6	0.361166666666667
HOXC10	0.9056
ITPKB	0.401875
CLPTM1L	0.210625
MEOX2	-1.2395
ATP6V0C	1.1
PRPF8	-0.602666666666667
TMC5	2.48275
FKBP3	-0.622
PLEKHB2	0.247
OR4D6	-0.0155
ZNF544	-0.2759
D2HGDH	0.598375
RPL18A	-0.0631
HEL308	-0.719875
MPP6	-2.9
TCERG1	-0.829
KRT16	4.76383333333333
KLF17	-1.13375
KLF5	2.729375
CDR1	1.4495
VCX3A	-0.4025
FBLN2	1.094625
C14orf104	-0.10275
HBE1	-3.6837
OR4S2	0.671
C1orf108	0.586833333333333
ROBO4	2.87666666666667
CPEB4	0.659125
C11orf80	1.21
BCKDHA	0.652333333333333
MYOC	-0.23975
GIF	-0.49
CKMT1A	2.9915
RPL3	0.0517
THBS1	0.513125
APOO	-1.66625
ARMCX1	-0.94825
HSZFP36	-0.1835
SNAPC5	0.5265
EIF4ENIF1	0.5795
ZNF433	0.736
TNFRSF21	0.028875
TMPRSS7	0.1945
SPATA18	1.5756
HPDL	-0.918
MKL2	0.4448
TBX3	-0.463846153846154
C21orf93	0.715833333333333
DAXX	-0.27025
ELMO1	0.28625
RGS13	1.89083333333333
TAF11	-1.12825
UNC13A	-1.843
LOC653314	-0.2309
ORC3L	-0.901
IMAA	-1.289
TARBP2	-0.436
CABIN1	0.1565
TRIOBP	0.1638125
HIST1H2AC	0.4575
RGS22	-3.781
NCOA1	1.22533333333333
IL25	0.3635
SNCG	1.6055
GPR6	0.4715
AMDHD1	-1.12783333333333
CHEK2	-0.264
C6orf142	2.303
DRD4	1.20275
C14orf68	-1.1215
GDF11	-2.26125
SEMG2	0.2905
CD247	0.3895
CDAN1	0.38275
RBMX2	0.525166666666667
TGS1	-0.0945
OIT3	0.6265
SYF2	0.46125
MCM4	-0.25475
PKHD1L1	0.539875
CEP192	-0.925333333333333
IFT88	-0.16025
RPL9	0.179
RAB32	-0.85325
DDX43	-0.02775
P2RX2	0.408166666666667
OR5D18	0.294
UBE1	-0.51125
SLC24A1	-0.094625
ARHGAP5	0.8845
CETP	-1.05025
KIAA1731	0.0195
SLC9A4	0.8695
PTPN6	1.8855
BAHD1	0.36025
GRIK3	0.0065
CACNB2	-1.1009
PDE10A	-1.396
DGCR14	0.06
PCDHB9	0.424833333333333
RHOQ	0.762666666666667
MAP3K4	0.13725
KTI12	-0.3245
RPL23AP13	-2.4205
GNG11	-1.92975
CLCN3	1.42483333333333
GPAM	-0.873625
VSTM2A	0.4465
SLAMF7	4.631
INTS2	-1.2445
PPP2CA	-0.1369
LRP12	-0.136
SEC14L2	2.16455555555556
DKFZP586H2123	-0.17975
MC3R	0.126
CIRH1A	-0.902333333333333
HIST1H2AB	0.368166666666667
POLH	-0.50225
MGC16703	-1.63866666666667
SNAPC2	-0.3665
FILIP1L	0.15575
RASGRP4	0.399
LRRC1	1.661
GAS1	0.481
PRAC	-0.64475
DGKA	0.790833333333333
NT5C3	-0.29375
PEG3	-3.63575
NADK	0.256
PRR17	1.411
LOC374569	3.75125
SGSH	0.364166666666667
NLRP8	0.1225
GALT	-0.0415
MCF2	-1.13
ZNF263	-0.29775
TACSTD1	-0.633833333333333
TYR	-5.423
ATP6AP2	-0.2135
RNUXA	-0.29975
ABHD10	-0.563
GDPD2	-1.33825
SLC35C1	0.135
UBE2A	0.84925
HERC5	1.20516666666667
FAM112B	-4.16216666666667
FBXL16	0.057
DKFZP434A0131	0.20675
ELA3A	-2.008
RBM41	0.314125
HAO2	-0.306
RNH1	0.179
SHANK2	0.518833333333333
OSBP2	-0.947
DAK	-0.873833333333333
C3orf58	0.832333333333333
TCL1B	-0.4215
KBTBD2	-0.516875
SUGT1L1	-1.12075
UBE2E2	0.117666666666667
MYL9	1.108625
CDC23	-0.650333333333333
PBXIP1	1.4878
CXorf40B	0.599
NBL1	2.02625
RTBDN	0.4375
RAB11FIP5	-0.258
TTTY13	-0.598
SCOTIN	0.16975
SOHLH1	-0.858333333333333
CDKN1A	0.407142857142857
NCK1	1.79425
ZNF550	-0.00475
SAPS3	1.0195
SPIN3	-1.7345
MAGEE2	-0.30175
MIS12	-0.9155
OR8H2	0.514
KIAA0774	-0.475666666666667
UNC5D	-1.73
CUL7	-0.555333333333333
LIPC	-2.87033333333333
DIO1	-3.10925
C20orf11	0.5976
CTRL	-0.05775
HS3ST2	2.2985
PAK4	1.16183333333333
CCRL1	1.551
RNF10	0.028125
ZNF567	-0.31925
ZNF660	-0.935
TCEAL3	-1.103
MAGOH	0.690833333333333
CENPB	0.9015
C19orf7	0.104
LOC388965	-0.01
ZCCHC13	-0.673
JMJD1A	-0.3654
HIST1H4H	0.0125
TBRG1	-0.9067
GPC3	-4.57975
TAF1C	-0.13025
EBNA1BP2	0.00866666666666667
CIAPIN1	0.03725
PDGFRA	0.0861666666666667
CSTB	1.84525
CENPI	0.104666666666667
GTF2E2	-0.7745
RPP21	-0.1995
CCNF	-0.140666666666667
KCNQ3	0.865
FAM79A	1.95
SLC22A12	0.6645
NOVA1	-1.69366666666667
FZD3	-0.6069
AKAP8	0.21475
SOCS5	0.526375
CFDP1	-0.86925
DLG5	0.07425
PGM5	0.01525
C1orf144	1.09975
HDAC10	-0.9685
RND2	-1.23975
C20orf199	-0.679
RNMT	-0.481625
SLURP1	2.40025
ASTN1	-0.79425
SH3BGR	0.44875
MYCL1	-1.081375
ZHX1	0.444666666666667
CENPK	-1.872
FOSB	0.0942
LOC643406	0.071
C2orf59	-0.7145
TMEM135	-1.172625
SLC27A2	-1.696
KRT33A	3.781
OVOL1	2.19
PAMCI	-3.16916666666667
S100A7	6.5945
ZNF789	-0.766
HARS2	0.05825
RPL23A	-1.375
TCF23	0.77075
UPF3B	0.827125
C17orf78	-0.0985
HLA-DOB	1.5165
C14orf142	0.0378333333333333
TEKT5	0.463666666666667
DMWD	0.9625
POLD1	-0.808166666666667
GSCL	0.3355
CALD1	0.1735
SCRT1	0.702833333333333
AIG1	0.4185
UNC84B	0.423
ZNF404	-1.59475
TMED6	-3.08375
KIAA1462	0.194
LRRC27	0.578666666666667
PYGO1	-0.9115
PIGU	-0.824333333333333
ALAS2	-3.19733333333333
WRNIP1	0.09675
CNNM3	-0.203
ZNF2	0.36625
ST3GAL5	-0.152666666666667
MRPL23	-0.40275
TSSK6	0.29425
PSMA6	0.302
C16orf70	0.19075
KIAA1602	-0.16525
ALMS1	-0.242666666666667
DCN	0.989
TMEM132D	-1.04175
SUCLG2	-1.065
ABHD14A	-0.8315
DEXI	0.3955
AMPD2	-0.595333333333333
IFNAR2	0.948333333333333
CYB5A	0.7436
TLOC1	-0.04685
NXF5	-0.704333333333333
NRBF2	0.45325
KCTD3	-0.4385
ITGAE	-0.788666666666667
SLC30A3	-1.32533333333333
ZRF1	-0.5225
IFRD2	-0.817375
XAB1	0.14525
PYCR2	-0.282333333333333
SERPINB3	7.1505
TMLHE	0.319
GEFT	-2.15
ABCA5	-1.487875
EMR4	0.533833333333333
TSFM	-0.10825
HIST3H2BB	-0.64875
ARHGEF19	1.64475
TSPAN17	0.882
ABCC8	-1.26025
MAP1S	-0.625166666666667
C22orf36	0.20625
BNC2	-0.997785714285714
HIST1H4A	-0.98125
NDUFS3	-0.951666666666667
WDR3	-0.1735
XKR4	-0.63075
TTC33	-0.912714285714285
STMN2	0.2825
CPN2	-1.00733333333333
HSPC105	-1.352875
PCOLCE2	-4.57875
C3orf55	0.1105
KLHDC9	0.222833333333333
TBC1D23	0.608125
ATXN2L	-0.556416666666667
MAP2K3	0.0496666666666667
SCAP	-0.432
ZNF486	1.00983333333333
C20orf96	-0.24225
NARS	-0.2055
ADAMTSL1	-1.05942857142857
PRCC	1.05116666666667
CCDC126	0.915833333333333
ZNF675	0.1635
CALCOCO1	0.35525
ANKRD43	-0.91225
CWF19L2	-0.102666666666667
ZBTB32	2.90283333333333
BRAF	1.0865
ODF4	-0.11675
MGC14376	0.955666666666667
HORMAD1	-2.48233333333333
AAK1	0.321
PEBP1	-0.389333333333333
TNFSF5IP1	-0.714166666666667
DKFZp564N2472	0.238
RMND1	-0.904875
IGKV1-5	4.66325
COL1A2	2.00808333333333
SERPINA5	-3.655875
AANAT	0.3885
C19orf21	-2.98383333333333
GEMIN5	-0.413
UBR4	-0.0198333333333333
LTBP3	0.623
AMHR2	-2.04233333333333
PROCR	-0.94475
MYBBP1A	-0.59175
C20orf39	-0.644166666666667
ZNF697	-0.271625
PASK	-0.5279
ZNF776	0.975666666666667
RFXDC2	0.507125
KIAA0467	1.0465
C10orf96	-2.9625
ZNF503	1.03675
GULP1	-2.34166666666667
KCNE4	-0.357333333333333
DKFZp434K191	-1.1225
LOC196913	0.3325
BHLHB4	1.8345
CH25H	0.823
LOC81691	-1.59733333333333
ALPL	0.602071428571429
COL12A1	0.837375
FOLR3	-2.06883333333333
GPR123	0.02
TRIM62	0.579642857142857
ABLIM1	0.967166666666667
MAST3	-0.6925
RHBDD1	1.18816666666667
LOC338809	0.388
RYBP	0.89525
TTC26	-0.28575
ZNF22	-0.558333333333333
ISCA2	-0.04525
RDM1	-1.25175
PIGM	0.9405
GNB3	-0.884
ACTR2	0.7909
HMGB1	0.3779
EDG1	2.68533333333333
SOAT2	-2.80875
OR10AD1	0.319
RAP1GDS1	-0.224
LCE1F	0.797
ESM1	-2.184125
RCN3	1.0135
CREBL1	-0.4415
DBNL	0.375666666666667
PTGER3	1.1025
USP30	0.0988333333333333
BCL2L12	-0.0378333333333333
KIF26B	1.34025
ZNF416	0.575
ZNF225	-0.4825
C17orf70	0.1045
ZNF554	-0.1605
RAE1	-0.550666666666667
TNIK	0.531
ACTN3	0.7625
MGC45922	2.0535
CCNA1	-1.4865
RYK	0.447
IL26	1.6745
LRP3	1.17816666666667
QARS	-0.56925
SOX7	2.49507142857143
BID	-0.237375
OR2S2	0.0625
CXCL14	1.82
C11orf47	-1.233
MGC29891	1.77933333333333
HSPB8	-0.7463
PRDM14	-2.356
NUFIP2	-0.81175
MNAT1	-0.335375
ZDHHC2	0.845416666666667
MBNL2	0.984625
ADD3	-0.035125
CSNK2A1P	0.5025
KLK6	4.729
TMEM111	-0.6198
KIAA1279	0.2015
NUBP2	0.355833333333333
RAB42	0.099
ID3	-1.0861
TM9SF1	-0.15575
MDP-1	-0.938
POU4F2	0.1325
IQCK	0.0005
C16orf14	-0.7825
CAPN3	-0.33625
FAM43B	0.723875
RECQL	-0.3445
AP1G1	0.485285714285714
CTNNBL1	-0.309666666666667
ECHDC1	0.0851666666666667
SMARCC1	0.1373
FOXQ1	0.77025
GNAI3	1.039
POLG2	-1.74
CD4	2.36475
ITLN1	-0.00200000000000001
EBI2	4.07175
IRF1	2.711
PTPRE	2.2825
PTK2B	0.2085
NXNL2	-1.8015
SOX4	1.16033333333333
TSPAN3	-0.48
SH2D1A	-1.65266666666667
C8orf58	-0.504
USP20	-0.5465
DUSP22	-0.698083333333333
CALB1	-1.92983333333333
L3MBTL2	1.4735
MCRS1	-0.5435
TMEM118	-1.2715
C18orf8	0.101
FLJ10241	-0.41825
GJA12	0.34425
PKD1	-0.0805
ZFP3	0.793
JAM3	-2.276875
LAPTM4A	1.4507
DIRC2	1.2265
KIAA2022	-1.65166666666667
MYOM1	0.246333333333333
TRPM8	-2.47433333333333
MOP-1	2.23675
PHKG2	0.080625
ZNF650	0.279375
KIAA1522	1.5965
PSG8	-2.10833333333333
DDX19B	-0.5835
MOBKL1B	1.0935
DIAPH2	0.381916666666667
PTPN12	0.252
CLN8	-0.815
CRYZL1	-0.837833333333333
CRY2	-0.36625
FCGR2B	4.63916666666667
PNPLA4	0.25675
ZNF454	2.4895
DKFZp434B1231	-0.4825
CLDN11	0.00569999999999999
RFWD2	0.836666666666667
CIB2	1.3145
MXRA8	1.025875
HRK	2.455125
MAML2	-0.26025
C4orf31	-2.3755
C6orf192	1.486
COG6	-0.628625
FAM5B	2.1335
NFATC1	0.8816
SEPT10	0.26325
SCYL1	-0.2407
RPP40	-0.7495
SCOC	0.0035
KIAA1450	0.319
CTDSPL2	-0.065
TBX5	1.597
NAPG	0.774875
RHD	-4.8195
C14orf45	0.787
ZBTB22	0.302
PLCG1	-0.8585
ANKRD10	-1.666
AQP7P2	-0.507
TAGLN2	1.062
HTR2C	3.40433333333333
SLC16A7	-1.1135
C17orf83	-0.3465
TSGA14	-0.562833333333333
MDH1	-0.2925
PPP3R2	-0.087
DCBLD2	-2.69635714285714
RBM33	-0.879125
DPH3	-0.72975
SYT10	-1.17716666666667
FMO4	3.71525
THYN1	-0.928
DRD5	-0.8875
OTOR	-0.104875
PGRMC2	0.4477
KATNAL1	-1.208875
PAQR6	-2.202
UBE2I	-0.06825
C14orf28	-0.0695
C8orf70	1.577
FLYWCH1	0.26925
ANGPTL3	-1.79275
GLRX2	0.109666666666667
ATP11A	-0.460928571428572
ARL5B	0.236375
MUC16	-2.4985
SLC25A5	0.675
ACRC	-0.17625
MYO1C	-0.325125
FAM89B	1.09433333333333
FAS	1.3255
KIFAP3	1.19575
GLRA2	0.1585
BTN3A2	0.3651
CNKSR3	0.206
CSTF3	-0.839333333333333
ARPM1	-0.179
KIAA1530	0.4765
C9orf150	2.07316666666667
PRKCI	1.31675
tcag7.1015	0.24275
SOD3	-0.35375
ZNF574	0.42575
CYP21A2	-0.711
RPL12	0.19875
COMMD2	0.3105
WIZ	-0.37425
LOC344405	-1.00575
ALDH4A1	-1.16376470588235
CRYAB	2.904
COPA	0.198733333333333
PCDHGA7	0.797166666666667
KIF11	-0.456083333333333
RASD2	2.064875
SLC26A3	-0.7345
ZNF175	-1.2645
JAKMIP2	-2.25675
C8orf4	2.16683333333333
PTHLH	0.31875
SLC40A1	2.263
OR7D4	0.164833333333333
PCDHB17	1.3195
CD36	5.48285714285714
C6orf203	0.4319
PRKG2	0.348
LOC400566	-0.94775
ANAPC13	-0.0365
SLCO3A1	1.29925
ZNF692	-0.386
FANCL	-0.9495
SH3GLB1	1.42375
C12orf61	-0.058
KBTBD6	-1.27525
SUPT5H	0.249
XRCC6	0.4146
HUS1B	-0.7757
FAM133B	0.170071428571429
LOC728276	-0.4175
KCTD18	0.6895
SOS2	1.36583333333333
CCDC99	-1.01875
C1QTNF5	2.5545
NNAT	-0.147333333333333
USP16	-0.40125
LARS	-0.61775
ZBTB2	-0.154875
ABO	0.037
TRAF3	0.779
GALNT5	-3.154
NAP5	2.13775
ALG14	-0.317
KIAA0515	0.277615384615385
WDR75	-0.586666666666667
TEX261	0.0783333333333334
LY86	1.4145
LOC389072	0.1645
FLJ13611	0.1775
MRGPRX2	-0.0155
SNRPA	-0.711875
OR2G2	3.7295
GPRASP2	-1.0075
C7orf42	0.2086
C9orf163	-0.3755
CYP11B2	0.141
FCRL3	1.67416666666667
PRDX1	0.4085
FGB	-5.97383333333333
COX17	0.248166666666667
C16orf33	-0.53
PIWIL1	-0.4575
FOLR1	-2.30616666666667
KIAA0082	-0.3045
FREQ	-0.527833333333333
