Hybridization REF	TCGA-A8-A07W-01A-11R-A00Z-07
C8orf76	1.46875
BCCIP	-0.225625
MEST	-2.81475
HTRA2	0.0385
ANGPTL2	0.921
ILKAP	0.0283333333333333
ERAS	0.149
HBS1L	-1.11475
CPA5	-0.513
TMEM30A	0.518333333333333
CD300LF	2.76533333333333
WISP3	-1.115
CRK	0.430071428571428
PDS5A	0.3255
BRPF3	-0.079
NEDD9	-0.6965
SMPDL3B	0.7555
PSG6	1.03525
PSMD13	0.7095
ETV5	-1.53625
OR51A4	0.132
BTBD7	-0.31175
GSTO1	-0.757
hCG_16001	-0.1105
MAD2L1BP	0.0896666666666667
COX6A2	1.641
SCNN1A	1.04683333333333
LSM1	1.1265
UGT2B11	1.84375
IDUA	0.3115
PPP2R3C	0.134166666666667
COX11	-0.859166666666667
PDZK1	-3.46025
ZNF443	-0.254833333333333
MGC21874	0.714666666666667
ZNF323	1.8983
KRTAP10-10	0.445
CXCL6	-0.77425
SLC34A2	0.1917
LOC284402	0.2735
NPTN	1.722
UPP1	-1.588
SLC6A9	0.0945
OR7G3	0.0963333333333333
CISD1	-0.464833333333333
ZNF545	-2.4885
SYT14	-0.896
NT5C3L	0.236
ZNHIT3	-0.068
SNRPD3	-0.13025
KIAA0701	0.194
UNC93B1	0.250833333333333
GMNN	-0.72375
SPCS2	0.553833333333333
LOC388524	-0.654
NAPRT1	3.1195
PNLIPRP1	0.914
OR6V1	0.4095
PRKAB1	0.56725
EYA4	-3.29583333333333
KIF20A	-0.97925
ALG10	-0.136
ITPKC	0.877666666666667
LMX1B	0.854166666666667
RPUSD4	-1.227
C7orf34	0.2965
DLGAP2	-0.056375
PFN1	-0.5295
MICALL2	-0.0353333333333333
ZNF654	-0.6675
SS18L1	-0.3595
SLC16A8	0.221
MKI67IP	-0.593
ITGB3	-0.023
TCEA3	2.27316666666667
CEP152	-1.9465
CLIP1	1.256375
ZNF75	0.0455625
ATP5C1	-0.468333333333333
NUDT5	-0.633
PSCDBP	0.6025
UBP1	-0.442
RBM27	0.10275
C13orf15	2.1395
ZNF282	0.380833333333333
ZNF222	-0.824
COL10A1	6.5745
PRDM15	-0.57725
TTTY5	0.0445
FAM9C	-0.816454545454545
C20orf67	-0.06875
GNG13	0.119
F12	0.55225
C1orf41	-0.75625
CPXCR1	0.5355
GSK3A	0.138375
SUPT6H	0.0243333333333333
PI16	-0.515166666666667
ELL2	-0.952166666666667
C9orf167	-0.892166666666667
PVRL3	-2.4053
FLJ38596	1.30475
ADAM20	-0.0375
GPR89A	0.987
GPR87	-3.5445
ZNF30	-0.10625
SMR3B	-0.039
ZNF770	0.339875
TRPC4AP	0.458833333333333
DKFZP686E2158	0.3755
C2orf28	-0.208333333333333
FREM1	-3.318
LAMA4	0.1
ADPRHL2	0.84775
EIF4G2	0.730833333333333
GUCA1A	-0.072
CTNNA2	-1.4305
NUDT15	-0.774166666666667
CEPT1	0.5595
ZNFX1	1.1439
CCDC92	0.9295
TDRD1	-0.6545
KCNK5	-0.676166666666667
ETNK1	0.394
LTA	0.4485
TTPA	0.7585
B3GALNT2	0.12475
SC65	1.396
PEX5L	-2.043875
EPS15L1	-0.13675
MGEA5	-0.315625
HIST1H3A	0.64275
ING1	-0.241375
BCAT1	-2.60175
ORC6L	-0.996181818181818
KLK11	-5.559
C19orf28	-0.97525
DNER	-5.001375
MED22	-0.521785714285714
ETV6	0.843
CHAC2	-2.61325
CD300E	0.575
CEBPB	1.17808333333333
ZNF398	-0.2525
LRCH3	0.4885
HMGA1	-1.61766666666667
CAPN7	0.804333333333333
MGC5566	-2.311
CCL3	2.499125
NANOS1	0.26275
ZFYVE19	0.5725
APITD1	0.0616666666666667
PARD3	0.03525
IRAK4	-0.019
SERPINI2	-1.3275
CEP170L	-0.92225
TTC9	1.533125
MYOM3	-1.50025
MLPH	1.641375
LOC222699	-0.104
NRG1	-2.08325
TBC1D9	2.13090909090909
TTK	-1.94966666666667
ZNF557	0.0719
DDX41	-0.096
FANK1	2.3105
UBE2D2	-0.11075
PSMB10	0.35575
MYH7B	0.714
GABARAPL2	0.68325
MARVELD2	1.9175
DGCR2	0.3305
UNC45A	0.911
C6orf72	0.913
ZNF683	3.52875
GIT2	0.313375
CASK	1.009
C14orf161	1.2045
LRRC44	0.856
TIFA	0.303625
UTP11L	-0.55625
C6orf65	-0.7975
FDPS	0.03075
DUSP9	-1.8949
SLC17A8	0.658333333333333
OR51G1	0.446166666666667
NANS	0.06425
OLFML1	2.113
ATP10B	-1.485125
NPAS3	-1.6085
PRKCA	-2.3877
GGA2	0.120875
LCE4A	0.719
SPANXN3	0.50375
CCDC115	1.557375
SDCCAG3	-0.96525
GLIPR1L1	-0.6835
TTC1	0.033
C17orf76	0.536
MAD2L2	-1.081
HIPK1	0.1235
LRRC3B	-0.6518
CLN3	0.491136363636364
C17orf47	0.396
FMN2	-3.456
TUBB1	-1.25225
WAPAL	-0.0555
C3orf21	0.0145
SCN5A	-0.5484
SMYD1	-1.109
BEX5	-1.9875
ZNF192	-0.0405
SEC22A	0.767333333333333
GRIA2	2.97892307692308
KIAA0825	-1.153
NUSAP1	-0.903090909090909
LANCL1	-0.57025
C15orf40	-0.6281
ZNF645	0.373625
GPR61	-0.381
NLRP14	-0.161
SNX21	0.6407
C1QTNF8	0.346
C17orf46	0.594
IFNA8	0.573
SPRR1B	-2.1325
FLRT1	-0.8365
SNX17	0.426833333333333
ASB2	-1.02716666666667
HBG1	-5.575
RPRML	-2.3045
JOSD2	0.196166666666667
PLSCR3	-0.15925
SPOCD1	1.03616666666667
RAB39	-0.4305
GHRH	0.185333333333333
ITIH5L	2.021
C17orf37	0.9845
SMCR8	0.20775
DPY19L2P3	-1.3755
IL11RA	-0.2825
GDF3	-4.037
RPS6KB1	-1.08175
DNAJC19	0.0578
TOP1	-0.1095
CRCT1	0.061
MPST	0.034875
DPM2	0.42975
FAM38B	-0.149333333333333
SLC18A1	-2.58116666666667
FARP1	-0.844166666666667
PAX7	0.2905
TUBD1	-0.96975
GNL3	-0.7155
BTG2	0.9054
NDUFS6	0.6325
C1orf79	-1.771
ERAL1	-0.58675
ECHS1	0.69175
VPS4A	0.0711666666666667
CYP11A1	-0.734875
ABCC6	-1.91707142857143
PBX4	-1.5645
MOSC1	-0.778625
NCF4	1.6545
HYMAI	3.031
NAGPA	0.710625
OTOP2	0.3165
ACOT12	0.20125
MTHFD2L	-0.40625
LOC441376	3.7545
C19orf34	-0.9695
RAB1B	-0.221
ALDOAP2	0.431
NTRK1	-1.04633333333333
ARTS-1	-1.0693
SLC6A11	-2.172
NAP1L2	-2.197
CNGB1	0.46
EPB41L4B	0.191833333333333
FAM134B	-0.236375
HS3ST3A1	-0.806333333333333
CPXM2	4.64775
SIRPB2	0.8415
CHORDC1	-1.234
TRIB3	0.4745
SLC2A5	1.07625
C2orf49	-1.39483333333333
DDX5	-0.1645
OR5L1	2.0915
ANAPC4	-0.600833333333333
ZSWIM1	0.318
LOC93622	0.572
KCNK3	1.3016
RP11-35N6.1	-3.226125
ZFP161	-0.0501666666666667
AQP9	4.25025
SLC15A2	0.8455
MREG	-0.0135
OR9I1	0.0335
PDLIM2	0.221142857142857
ADAM7	0.4065
GSTCD	0.225
WDR21A	-0.326625
SLC12A8	2.4675
TMEM174	0.19775
IGSF3	0.998166666666667
LRRN1	-3.3595
LOC402117	0.091
SRPK1	-1.20883333333333
LY6K	-0.6220625
NFIA	2.0975
PTCD3	-0.370625
LEP	2.05533333333333
PCDH21	-1.2118
MAPKAPK2	0.367214285714286
NMNAT1	-0.298333333333333
LHFPL2	0.69025
C9orf43	0.5775
DIP2A	0.0823333333333333
ACTR8	-0.10075
CCDC34	0.042
PTPN22	-1.13175
ITGA3	-0.82925
FAM129C	-0.32525
RABGGTA	0.319166666666667
UNC45B	-0.09775
KIAA1033	0.28225
ZNF510	-0.4465
CYP2D6	-0.835666666666667
SLC26A10	-1.733
STX8	0.12825
LUZP1	-0.031
WDR89	-0.512833333333333
EIF4G3	-0.4753
C5AR1	1.260625
ZNF623	1.9635
A2M	0.72075
TGM7	0.2905
GRPEL1	-0.0758333333333333
LMNB2	-1.0979
ROCK2	-0.0263333333333333
SNX16	1.4275
CCDC66	-0.82725
ANXA3	-1.6205
KIAA1609	0.802875
EED	-0.85175
RNF32	-0.528166666666667
HES1	0.2883
CLC	-0.437166666666667
ISL1	-0.105833333333333
KIAA0528	-0.191625
MANEA	-0.021
C1orf61	-2.5025
hCG_2001000	-0.094
RAPGEF6	-0.8101
KIAA0020	-0.82
NEIL1	0.391
C16orf45	-1.524
RBM10	0.0313333333333333
C10orf125	-0.372625
MRS2L	-1.08475
DNAH17	-1.287875
C19orf10	-0.22875
C1orf160	0.73925
SLFN12	-0.273
EXOC3	-0.578666666666667
HIST3H3	1.182
NCOR2	0.200833333333333
TNFRSF9	0.9925
MFSD8	0.564
ALX1	-4.04183333333333
NOL1	-1.373
PODN	2.73325
TIAL1	-1.24125
HIST1H1E	-0.4795
NPY6R	0.39425
TM4SF4	0.75375
CORO2A	0.85625
ETNK2	1.89666666666667
APOE	1.5103
ANGPT4	0.435
HDGF2	0.31775
G30	-0.5585
ST8SIA4	0.114125
F2RL1	0.0835
FAM19A4	-4.02125
CCAR1	-0.9395
B3GNT7	0.40725
OPHN1	-0.0237
DSCR6	2.2235
C21orf13	0.819333333333333
GAS2L1	0.436416666666667
RFX3	-0.694166666666667
COPS4	-0.171125
BCHE	-5.57683333333333
BCL2	1.038875
HBZ	-3.07933333333333
ARL13B	-0.131875
MAPBPIP	1.026875
MYO15B	-0.039875
SPZ1	-0.227
KIAA1324	3.65644444444444
PLCL2	1.05775
C4orf29	-0.9295
WDFY2	-0.75225
ZNF284	-1.0295
NAALADL1	0.101
DUSP5	1.7825
PXDN	-0.040125
SLMO1	0.04325
TNXB	0.5296
BIRC7	-0.811
A4GALT	1.02266666666667
TIMM22	0.64625
FAM110C	0.39775
TOMM34	0.32525
ABHD9	0.165
ADAM32	-0.5285
CRHBP	-0.7135
AQP2	0.396125
LOC130355	1.27
ZNF187	-0.463833333333333
ZNF816A	0.4785
F7	-0.05725
CNOT1	-0.1152
SLC13A4	-1.068
ZBTB11	-0.6195
B3GALT5	1.1735
EXOC2	1.34766666666667
IRS1	-0.0865
TMEM1	0.0355
MRPL34	-0.554166666666667
SAMM50	-0.8155
CDC42EP3	-0.952625
HSF2	-0.8681
MFN2	-0.0075
TSPAN7	-2.85266666666667
NUCB1	1.23516666666667
RHOH	1.451
ARL16	0.2495
TACR1	-0.11425
SFRS5	-1.15866666666667
SNX25	-0.48625
RHBDF1	0.911333333333333
PCDH18	0.759833333333333
HMG1L1	0.10125
MYO5C	0.616
MAPK10	1.2405
LDHAL6A	0.3214
NUDT12	0.285166666666667
NCAM1	-0.129125
GLIS2	1.5175
GGTL4	1.871
DAPP1	-1.2915
ATF7	1.073875
KIAA0748	-1.861
NFIL3	-1.217
TM6SF1	1.0825
SEZ6	0.14425
NANOS3	-0.250666666666667
DNAJA3	0.297
CLDN6	-2.754
CIITA	2.9373
EPHA4	-1.72325
FANCC	0.95675
CMTM3	0.7345
PSG3	-0.395125
MRPL15	1.212
C21orf59	-0.11225
PLCXD2	0.2
C2orf34	-0.233625
UBE2L6	1.582
MED14	-0.0473333333333333
HP1BP3	-0.6661
C6orf208	-0.2635
TPBG	0.0695
OSR2	1.620875
XPC	0.0491666666666667
KLHL7	-1.53941666666667
CCR3	-1.13
AGTPBP1	-0.764166666666667
PCSK6	-1.05613333333333
STAT5A	-0.8708
FAM18B	0.08225
LONRF2	-2.06783333333333
PTPN2	-0.882
SF3A3	-0.424333333333333
EFCBP2	0.10875
HCFC1	0.00316666666666666
AHNAK	0.00415000000000001
ACTR5	0.1405
KIF14	-1.69342857142857
TENC1	0.8205
HEATR5B	0.5195
YIPF2	0.8145
MYEOV2	0.221666666666667
DUSP18	0.535
KIAA1012	-0.43075
AHR	-0.664
C17orf53	-0.142833333333333
PTPRH	-4.2375
ATP6V1C1	2.4832
TAS2R3	-0.393
LOC440356	2.51925
COQ10B	0.757
PSMF1	-0.004
SORBS2	-1.10183333333333
NFE2L2	-0.98
TMCO7	0.01025
SH3PXD2A	0.2927
SH2D2A	-1.47025
SPINK5	-1.52425
MRPS24	-0.73
OPA3	0.653
TRAF7	-0.0735
C4orf35	0.667333333333333
MT1G	-0.7245
MGC39545	0.5645
HS1BP3	1.1826
OR2B2	0.618
CHRM4	0.6865
SFRP2	2.16308333333333
RIC3	-2.65025
ART1	-0.7705
C6orf1	1.643
DUS4L	-0.84925
C10orf104	0.5835
TNFAIP6	2.879
RTEL1	-0.9705
CCT4	-0.4101
ZNF709	-0.515
CHMP6	0.623833333333333
UPP2	0.60375
CYP19A1	-3.5335
CD151	0.105833333333333
NDUFA13	-0.219833333333333
ARFRP1	0.0888333333333333
FAM26B	1.92775
CRYBA1	-1.5085
MRPL41	0.149333333333333
NPFFR2	2.459875
HRH2	0.4855
SCAMP3	0.979833333333333
MTMR6	0.2416
MTG1	-0.825833333333333
UBTD1	1.61225
CRABP1	-2.9785
FLJ33790	2.7745
KIAA1908	0.126333333333333
GPR158	-2.3835
PACSIN3	0.324166666666667
OMD	3.2305
CATSPER1	0.418833333333333
HOXB8	-0.734375
FBXO46	0.6565
OAS1	2.31183333333333
SVIL	0.195
PHB2	-1.42125
ADCY3	-0.752
NDRG2	-0.0451666666666667
ERMAP	-0.1483
APBA2	-1.01666666666667
IGSF9	1.475
WNT6	-0.446357142857143
MYCBPAP	-1.7725
ATP2B2	-0.7334
CPVL	-0.6441
TRAM2	-1.48790909090909
NOP5/NOP58	-1.184
ZNRF4	-0.4535
TLK1	0.090875
MTMR12	0.212285714285714
ZNF384	-0.205166666666667
FAM9B	-3.111
RPN1	0.9054
PMVK	1.433
EIF3D	-0.1581
SIX2	1.82175
HPS1	-0.432142857142857
RNF7	0.08275
PSKH2	0.852
KCTD13	0.4765
CSMD3	-0.8914
FBF1	0.0609999999999999
IL8	-3.97825
SERPINB13	0.0741
FBXL20	0.143
BLR1	0.3
SH2B1	0.146666666666667
RFNG	0.29925
RAB20	0.13
RBM7	-0.739
POLR1A	-0.048
TMPRSS4	2.12525
TAF9	-0.89325
TERF2	0.0518333333333333
TNFRSF1A	0.228416666666667
ACADVL	-0.0773333333333333
GTF2H5	0.28975
EDG8	-0.919666666666667
C9orf140	-0.616125
UST6	0.114
ZBTB8OS	-0.53275
ZNF710	0.965
GPR174	-1.764
ATP6V0A2	-0.02775
KIAA0319L	0.135583333333333
XKRX	1.653
DOPEY2	1.6353
SDHD	-0.514583333333333
SUMF1	1.41875
OSM	4.1845
OPN3	-2.1855
DAGLB	-0.185666666666667
PPFIBP1	0.2078
TRIM63	-3.293
C10orf53	-0.8205
LYPD3	-0.626
BCL7A	0.175375
AGER	-1.66233333333333
TCF19	-0.1015
SAT2	0.1925
PFTK1	0.795666666666667
GABRE	-0.61675
C15orf38	1.1216
FIS1	0.0225
KCNV2	-0.72725
CLPS	0.408
PPCDC	0.0115
FOXN2	0.150166666666667
NT5E	-1.8333
CD83	0.90475
IL18	-0.129625
VPS16	0.716
IGFBP2	0.121333333333333
NOTCH2	-0.0895
SIGLEC1	3.808625
CD93	4.9925
SULF2	-1.95125
CEP164	-0.28075
P53AIP1	-0.380166666666667
TOR2A	0.217666666666667
ZNF136	0.093
MGP	3.5907
CCDC144A	0.721833333333333
TRPC1	-1.17483333333333
SMS	-0.178333333333333
MAPK7	-0.5425
RRAGC	0.74625
PARD6A	0.098
NUB1	0.877333333333333
SYNGR4	1.05475
OR11H12	0.387
WIF1	4.786125
GCH1	0.69525
OR11H4	0.2675
SLC44A5	1.8785
GPRIN2	-0.814833333333333
LOC401431	0.3695
CPA4	-3.4371
MELK	-1.42177777777778
IL15RA	-0.574
CUL3	0.56525
HMBOX1	-2.33325
PODXL	-1.49525
CCT6B	-0.489833333333333
COMTD1	0.1095
MUC20	2.8975
GPX2	-0.578625
ITK	-1.424
FBXL5	0.85575
C13orf27	-1.37575
DEFA5	0.4615
TRHDE	-3.1635
MTP18	-0.466666666666667
UQCRQ	0.409
ITGB2	2.413
CSRP2BP	0.2655
TAS2R44	0.453
PHPT1	-0.282625
FAM44C	0.014
ERH	-0.45725
MPHOSPH1	-1.82183333333333
MORC1	-0.7165
PARVB	-1.87675
LAMA1	-2.66008333333333
PGBD3	-0.06675
GIMAP6	3.9905
AREG	3.03683333333333
LIPT1	-0.85925
MGC99813	-1.2905
C1orf201	0.604833333333333
GRIN2A	-2.2289
MAN2C1	-0.501
NSUN5	-0.28625
SF3B5	0.46325
MYC	-2.407375
NRXN1	-0.2095
ZNF18	-0.62275
SPDYA	-0.890875
SLC37A1	1.6045
DECR2	-0.07125
ANKRD38	0.88175
SPTLC3	-3.11775
SUPT16H	-0.863875
DTWD2	0.8225
ULBP1	-0.4255
ZADH1	0.0361666666666667
OIP5	-1.13925
IL10RB	0.2025
OTUB2	0.1805
VWA3A	0.110166666666667
SPIC	0.347
OR6C4	0.136
PSCD4	1.50783333333333
DPY19L2P2	-2.1995
TRAPPC6A	1.22466666666667
C21orf2	0.6285
CEMP1	1.32525
LIN7B	0.863
E2F7	-1.7005
VCP	0.4211875
LAMA3	1.1365
BGN	2.2115
GPR160	1.66333333333333
COCH	-2.38483333333333
GPR81	2.84016666666667
APOBEC3F	-1.9875
tcag7.1017	-0.76225
C1orf32	0.635
SCGB1D2	5.932
FLJ43987	-0.0345
C6orf170	-0.11225
KLK9	0.6875
GPD1L	0.730625
VPS37B	-0.0565
ATG3	0.01
ADAMTS17	0.3755
KLHDC2	-0.860166666666667
NDUFV2	-0.23
BLK	-3.2355
MATN4	-1.6105
GPM6A	-1.11016666666667
GBP4	3.17533333333333
TMEM162	0.595
PKP2	-0.358
HRASLS	-2.30022222222222
MMP1	-0.08025
SFXN3	0.5206
FSD1	-1.83833333333333
ST6GALNAC3	-2.26516666666667
CA12	2.2502
NCOA6	0.845
C19orf58	-0.3744
PPP4R1	0.00116666666666667
MAN1A2	0.806
IKBKAP	-1.32475
UPF1	0.208833333333333
KIAA1219	0.981
WNT16	-1.242
SNW1	-0.5565
IL18RAP	2.06675
RPP30	-0.44125
CDC40	-0.150928571428571
SETD3	-0.225166666666667
SLAMF6	0.204
ELK4	-0.9375
TRIM47	0.6925
ACOX3	1.8205
TRIM6	0.030375
KIAA0372	-0.0481666666666667
TP53AP1	0.777375
SMURF2	0.17625
ADAD1	4.867
EBP	-0.2089
KRTAP13-2	0.1975
FLJ36874	-0.546333333333333
TOR1A	-0.319666666666667
P2RY4	1.3425
GPBP1	0.325
TRPV1	0.280875
ADAMTS12	0.476666666666667
PES1	-0.2859
ATG4A	0.903333333333333
MAGEA10	-3.9045
WFS1	1.857
CC2D1B	-0.0746666666666667
PABPN1	-0.63375
SLC25A30	0.63475
SLCO1C1	-0.582666666666667
SLC22A5	0.9645
KIF23	-1.50766666666667
SYN2	-1.2705
ASPN	7.77433333333333
CENTG2	0.86225
QSOX2	-1.5254
FLJ10815	0.9705
STK24	-0.1745625
SPEG	0.4031
STK10	0.5445
DACT2	-3.563
AAAS	-0.78725
SSX3	1.66775
ABCD3	0.1803
C4orf12	-0.072875
PARVG	1.08216666666667
FIG4	0.72475
C9orf46	0.5685
TMCO6	-0.549
IGHMBP2	1.23025
DUS2L	0.506666666666667
FAM3C	0.3258125
TMEM16D	-2.71685714285714
DCTN4	0.04025
KCNH3	0.08325
EIF2AK2	0.314
AP1S3	0.343625
CST4	2.1975
PAM	-0.157375
NUTF2	0.60425
CITED2	0.2189
SLC39A4	0.675
C2orf52	-0.3835
GRM3	-0.106
C12orf49	1.797125
CCDC49	0.036
GRAMD1B	-1.59242857142857
FNDC4	0.73575
SIAH2	0.947375
GDPD4	-0.37775
C21orf87	0.77875
ATP5A1	-0.5575
C16orf63	-0.090625
LOC388135	-0.965166666666667
ATP5J2	-0.66825
MMP3	-1.00825
EMID2	-0.62525
CRHR1	0.47475
WDR70	-0.4555
C13orf31	2.0205
ZFAND1	1.69375
CCL18	4.72666666666667
C3orf49	-0.056
RINT1	-1.261
KIAA0408	-2.1788
F13A1	5.435
SLC10A1	-0.260166666666667
OGN	-0.161
GIPC2	-2.13016666666667
XPO6	-0.0226666666666667
LCE1A	0.7145
FMR1	1.1735
LOC374920	0.04
DUSP3	0.618375
ANKMY1	-0.06675
C7orf50	0.31875
BBS9	-0.1756
UNC119B	-0.344125
C9orf72	-0.423625
MGC35440	0.45225
ENTPD6	0.138875
PPP1R2P9	0.42275
ERCC4	0.561
FAHD2B	-0.2315
HMHA1	0.6015
HACL1	-0.80425
RAD23A	-0.417666666666667
FAM83B	-0.9175
PPP5C	-0.298833333333333
RNASEH2C	-0.430875
C9orf153	-0.7765
SCAMP4	0.876625
GHITM	0.6876
NDUFB7	0.211
ADCYAP1	-0.5445
SP110	0.548166666666667
MAP3K7IP2	1.32175
DHH	-0.629
AGRN	-0.188428571428571
WDR33	-0.291
CEP290	-0.558833333333333
PRPS1L1	-1.62466666666667
KLRA1	-1.054
GPR97	0.255
CHD7	0.456083333333333
TLR10	1.43625
SLC30A8	1.835
HIC1	0.8455
IAPP	0.64
RXFP4	0.59725
GP1BB	1.5055
SHQ1	0.3145
NKX2-3	-0.037
API5	-0.62375
FTHP1	0.4775
MOV10L1	1.28666666666667
TRIM6-TRIM34	1.5305
ADHFE1	-1.1275
FAM117A	0.11675
DDI1	0.277
CDON	-0.140833333333333
TRIM73	-1.5385
IGKC	3.895
MMP14	0.16075
DYNC1LI1	-0.358125
C11orf66	0.6785
TRBV3-1	-1.557
FASTKD5	-0.22075
BIVM	-1.306
LHX4	0.1045
CXCL2	-2.2499
RAB2B	-0.6605
IZUMO1	-1.80125
MAP3K15	-2.362125
FAM19A2	-0.0333333333333333
ZC3H8	-0.395
ZMAT1	1.5155
SPINK5L3	-3.57275
SLC10A6	-0.3375
APPL2	-0.401
CARD10	-0.223166666666667
LOC402176	-1.35075
EEF1D	2.0934
RAB6A	0.269
C12orf5	-0.1215
PAPOLG	-0.09925
MSRB2	0.50775
BCR	0.768
PUS3	-0.9315
TIAM2	-0.14375
ZNF317	-0.0948333333333333
CHD2	-0.197153846153846
FZD5	-1.40622727272727
NUDT8	-2.60725
ZNF763	-0.756
PRC1	-0.567666666666667
ABCB9	0.708166666666667
SPATA3	0.0335
TRAK2	-0.045625
STAB1	3.69425
LRRTM2	-0.035
psiTPTE22	1.7045
DBI	0.413
SERPINA11	0.317
NAT5	0.36125
C20orf58	-2.352
RPS6KA4	-0.295166666666667
FLJ90650	-0.9425
TGFBRAP1	0.3545
CHRDL2	0.720625
FAHD2A	-0.471
CNTN1	0.681
BBS4	-0.0465
TMEM181	0.11425
MINPP1	-0.68075
MPHOSPH6	-0.367333333333333
HOXC10	1.436
ITPKB	0.035125
CLPTM1L	0.656
MEOX2	-1.18416666666667
ATP6V0C	0.821625
PRPF8	0.146666666666667
TMC5	2.33575
FKBP3	-0.9955
PLEKHB2	0.276
OR4D6	0.108
ZNF544	-0.2906
D2HGDH	-0.165
RPL18A	-1.324
HEL308	-0.367625
MPP6	-4.34075
TCERG1	-1.87475
KRT16	-0.946
KLF17	-1.20375
KLF5	-0.65075
CDR1	2.07825
VCX3A	-0.6475
FBLN2	1.3015
C14orf104	-0.94
HBE1	-4.7823
OR4S2	-0.0285
C1orf108	-0.421333333333333
ROBO4	3.33083333333333
CPEB4	1.380625
C11orf80	-0.132166666666667
BCKDHA	0.779666666666667
MYOC	0.082
GIF	0.0175
CKMT1A	0.33
RPL3	-0.4969
THBS1	3.11575
APOO	-0.62125
ARMCX1	-0.35625
HSZFP36	-0.26925
SNAPC5	-0.13725
EIF4ENIF1	0.32425
ZNF433	-0.723
TNFRSF21	0.04075
TMPRSS7	-1.3025
SPATA18	0.5652
HPDL	-3.664
MKL2	1.4261
TBX3	-0.310461538461538
C21orf93	0.541666666666667
DAXX	-0.15025
ELMO1	-0.266875
RGS13	1.01783333333333
TAF11	-0.43325
UNC13A	-2.44925
LOC653314	-0.4061
ORC3L	-1.3045
IMAA	-2.209
TARBP2	-0.095
CABIN1	-0.5207
TRIOBP	0.2185625
HIST1H2AC	0.633125
RGS22	-1.19966666666667
NCOA1	0.480333333333333
IL25	-0.5775
SNCG	1.452
GPR6	0.6935
AMDHD1	-1.9005
CHEK2	-0.411
C6orf142	-2.0355
DRD4	1.2845
C14orf68	-0.954
GDF11	-0.3035
SEMG2	-0.593
CD247	-1.57425
CDAN1	-0.3825
RBMX2	0.098
TGS1	1.2285
OIT3	0.1515
SYF2	0.23925
MCM4	0.585375
PKHD1L1	-0.308125
CEP192	-1.12233333333333
IFT88	0.464
RPL9	-0.487285714285714
RAB32	0.229375
DDX43	-3.626
P2RX2	0.4415
OR5D18	0.03
UBE1	-0.387083333333333
SLC24A1	0.4245
ARHGAP5	-0.814
CETP	-0.8735
KIAA1731	-1.29733333333333
SLC9A4	0.503
PTPN6	1.347
BAHD1	0.41225
GRIK3	1.0885
CACNB2	-1.2022
PDE10A	-1.5455
DGCR14	-0.311
PCDHB9	-0.7575
RHOQ	0.559
MAP3K4	-0.76225
KTI12	0.159
RPL23AP13	-0.80075
GNG11	-1.3265
CLCN3	0.806333333333333
GPAM	-0.365375
VSTM2A	0.62
SLAMF7	2.19883333333333
INTS2	-0.49075
PPP2CA	0.5717
LRP12	0.0833333333333333
SEC14L2	0.181
DKFZP586H2123	1.27775
MC3R	0.022
CIRH1A	-0.8785
HIST1H2AB	1.1325
POLH	-0.55225
MGC16703	0.755333333333333
SNAPC2	-0.536
FILIP1L	0.23975
RASGRP4	0.2625
LRRC1	1.9845
GAS1	0.27425
PRAC	-0.713
DGKA	-1.4145
NT5C3	-1.00475
PEG3	-4.40625
NADK	-0.07875
PRR17	0.67525
LOC374569	-0.46125
SGSH	0.324
NLRP8	0.1955
GALT	-0.3193
MCF2	-2.322
ZNF263	1.462
TACSTD1	1.46616666666667
TYR	-6.6255
ATP6AP2	0.2915
RNUXA	0.07075
ABHD10	-0.2722
GDPD2	-0.05675
SLC35C1	-0.587
UBE2A	0.43625
HERC5	-0.706833333333333
FAM112B	-4.11066666666667
FBXL16	1.27675
DKFZP434A0131	-0.53625
ELA3A	-2.454
RBM41	-1.05475
HAO2	0.34375
RNH1	0.987125
SHANK2	1.40316666666667
OSBP2	-1.740375
DAK	0.642333333333333
C3orf58	0.0358333333333333
TCL1B	4.2165
KBTBD2	-0.640375
SUGT1L1	0.4695
UBE2E2	-0.418666666666667
MYL9	2.46025
CDC23	0.1075
PBXIP1	1.9737
CXorf40B	1.46
NBL1	1.5245
RTBDN	0.531
RAB11FIP5	-0.136125
TTTY13	0.057
SCOTIN	0.469
SOHLH1	0.6535
CDKN1A	0.745571428571428
NCK1	0.1575
ZNF550	-0.2505
SAPS3	-0.211583333333333
SPIN3	1.0215
MAGEE2	-0.2375
MIS12	-1.24066666666667
OR8H2	0.3825
KIAA0774	-2.577
UNC5D	-2.686
CUL7	-0.262166666666667
LIPC	-3.72766666666667
DIO1	3.252
C20orf11	0.482
CTRL	-0.633
HS3ST2	2.65225
PAK4	1.0765
CCRL1	2.71225
RNF10	0.116125
ZNF567	0.137
ZNF660	-1.2055
TCEAL3	0.78
MAGOH	-0.837833333333333
CENPB	0.302666666666667
C19orf7	0.55975
LOC388965	0.25225
ZCCHC13	-0.028
JMJD1A	-1.1519
HIST1H4H	1.0205
TBRG1	-0.9533
GPC3	-4.700125
TAF1C	-0.058125
EBNA1BP2	-0.5655
CIAPIN1	0.26975
PDGFRA	-1.34094444444444
CSTB	-0.367625
CENPI	-0.602333333333333
GTF2E2	-0.945666666666667
RPP21	-0.0005
CCNF	-0.101
KCNQ3	1.0795
