Hybridization REF	TCGA-B6-A0IQ-01A-11R-A034-07
PARL	-0.204375
TRIM39	0.190833333333333
KIAA1305	1.933
CRNN	0.231166666666667
GRN	-0.51375
HSH2D	-1.4805
SCAMP1	-0.77875
KIAA1913	2.10675
PTS	-0.3475
BANP	0.494857142857143
PRKACG	0.05425
ADCY6	-0.00866666666666667
C16orf46	-0.1265
CYP51A1	-0.28075
DDC	0.09325
ANPEP	-1.26216666666667
PROM1	3.7975
SIGLEC10	0.753
COPG	0.9135
FAM26E	-0.4345
TRIP4	0.04675
SNX3	-0.327666666666667
C1orf175	0.884166666666667
PPY2	-0.343
C14orf152	0.48325
FTSJ1	-0.687166666666667
DST	-0.73
LOC554235	-0.014
GLRX5	-0.62325
C20orf12	0.7928
CAB39	-0.202166666666667
MSH2	-0.123
PIP4K2C	0.7945
CYLD	0.714125
WTAP	0.4161875
MGAT4A	0.401555555555556
TSC22D4	0.3227
CHRM2	0.936
PPYR1	0.712
CCNH	-2.10383333333333
RRM1	0.2715
ECAT8	0.86325
LOC400120	-0.1845
GABRA4	-0.15425
C14orf4	0.227833333333333
C1orf59	0.14175
CTDSPL	-0.139916666666667
NHEDC2	-1.1115
PDE11A	-1.2663125
KLHL29	-1.97975
CD5	-0.111
TSPAN9	1.133125
WDR67	-0.164
THUMPD1	0.3191
C18orf17	0.43375
CLYBL	-0.597333333333333
FLJ13231	0.60775
CMBL	-1.300375
LECT2	0.0595
NKAPL	0.665833333333333
LOC654780	0.609
OR4C6	-0.357
RAB30	-0.7195
TSSK4	-0.368
TMEM163	-0.0415
OSBPL11	1.15991666666667
GNB5	-2.17066666666667
CCL21	0.681
C1orf121	1.26833333333333
FMO2	4.49183333333333
RPTN	-0.1625
MSTN	0.7055
VCL	0.0875714285714286
FYTTD1	-0.13525
C11orf1	-0.23525
CCDC88C	0.1096875
HFE	-0.989166666666667
MOGAT1	1.5255
FAM125B	1.273
IRGQ	0.347
RAVER2	1.7945
AKAP5	-0.673
SSSCA1	-0.2735
C11orf63	-0.93125
ACTG2	3.1589
PORCN	-1.03
DTL	-0.0530909090909091
TMEM151	0.456
FAM122C	0.32225
RSAD2	1.8369
BAT4	-0.648
KRTDAP	-1.511
MYH8	-0.02475
CRTC3	-0.035
LRRFIP2	-0.3027
INTS4	-0.271166666666667
TTN	-1.19383333333333
SLC26A5	0.3115
PLLP	-1.5675
RGS6	1.2445
SRGAP3	0.458
ZNF525	0.424166666666667
NBR2	0.00183333333333332
C13orf1	-0.975
ZNF137	-0.216
CEP27	-1.163
BEST2	0.76
RNF121	-0.75675
DMRTC2	0.13825
C8orf76	0.1025
BCCIP	-0.637625
MEST	-0.4975
HTRA2	-0.34
ANGPTL2	-0.37675
ILKAP	0.1605
ERAS	0.06
HBS1L	0.014875
CPA5	0.336
TMEM30A	0.399166666666667
CD300LF	0.98
WISP3	4.7555
CRK	0.0957142857142857
PDS5A	0.0833
BRPF3	0.097
NEDD9	-1.490625
SMPDL3B	1.1905
PSG6	-1.35075
PSMD13	0.29475
ETV5	-0.0253125
OR51A4	-0.0825
BTBD7	0.17925
GSTO1	-1.5235
hCG_16001	0.078
MAD2L1BP	-1.08566666666667
COX6A2	1.778
SCNN1A	-2.019
LSM1	-0.0788333333333333
UGT2B11	-3.1585
IDUA	0.031
PPP2R3C	-1.3895
COX11	-0.9075
PDZK1	-3.71675
ZNF443	0.971333333333333
MGC21874	-0.058
ZNF323	1.1481
KRTAP10-10	0.639
CXCL6	-0.21575
SLC34A2	2.4141
LOC284402	-0.0835
NPTN	-0.750083333333333
UPP1	-2.20325
SLC6A9	0.4025
OR7G3	-0.145
CISD1	1.52516666666667
ZNF545	0.554
SYT14	-0.899
NT5C3L	-0.614333333333333
ZNHIT3	-0.2335
SNRPD3	-0.06225
KIAA0701	-0.392875
UNC93B1	-0.713333333333333
GMNN	-0.93
SPCS2	-0.0975
LOC388524	-0.006
NAPRT1	-0.741875
PNLIPRP1	-0.27875
OR6V1	0.994
PRKAB1	-0.7375
EYA4	-2.14266666666667
KIF20A	0.753
ALG10	-0.6105
ITPKC	0.811
LMX1B	1.1785
RPUSD4	-0.101333333333333
C7orf34	0.122833333333333
DLGAP2	0.0365
PFN1	-0.5281
MICALL2	-1.31683333333333
ZNF654	-0.0135
SS18L1	-0.1265
SLC16A8	0.10575
MKI67IP	0.707
ITGB3	-1.267125
TCEA3	1.11
CEP152	-2.132875
CLIP1	0.420375
ZNF75	0.5874375
ATP5C1	0.180666666666667
NUDT5	0.883
PSCDBP	1.06525
UBP1	-0.05975
RBM27	0.202
C13orf15	1.6435
ZNF282	-0.103
ZNF222	0.0699
COL10A1	4.6535
PRDM15	0.14225
TTTY5	-0.334
FAM9C	-0.4355
C20orf67	-0.555
GNG13	3.4095
F12	0.3705
C1orf41	-0.43025
CPXCR1	-0.0305
GSK3A	0.527625
SUPT6H	-0.524333333333333
PI16	-0.0785
ELL2	-1.20475
C9orf167	-1.933
PVRL3	1.0849
FLJ38596	-0.3855
ADAM20	0.05425
GPR89A	0.481
GPR87	-2.361
ZNF30	0.6915
SMR3B	0.554
ZNF770	0.456875
TRPC4AP	-0.9005
DKFZP686E2158	-0.9075
C2orf28	-1.054
FREM1	1.32333333333333
LAMA4	0.0705
ADPRHL2	0.2705
EIF4G2	0.478833333333333
GUCA1A	-0.5415
CTNNA2	-1.356625
NUDT15	-1.46
CEPT1	-1.2505
ZNFX1	-0.8149
CCDC92	0.98525
TDRD1	-0.6995
KCNK5	1.52533333333333
ETNK1	-0.523583333333333
LTA	0.1165
TTPA	-0.248166666666667
B3GALNT2	1.018125
SC65	-0.931666666666667
PEX5L	-1.197375
EPS15L1	0.42075
MGEA5	0.34775
HIST1H3A	1.9845
ING1	0.4505
BCAT1	-2.643625
ORC6L	-1.28972727272727
KLK11	-0.969166666666667
C19orf28	-1.139625
DNER	-3.621625
MED22	-0.529571428571428
ETV6	1.77325
CHAC2	-0.7615
CD300E	0.064
CEBPB	2.22091666666667
ZNF398	0.5085
LRCH3	0.339
HMGA1	-0.824166666666667
CAPN7	-0.788
MGC5566	-2.54875
CCL3	2.09357142857143
NANOS1	0.0765
ZFYVE19	-0.41925
APITD1	-0.3335
PARD3	1.094125
IRAK4	-1.64333333333333
SERPINI2	-0.157
CEP170L	0.757
TTC9	1.34975
MYOM3	-1.16075
MLPH	-1.433125
LOC222699	-0.0605
NRG1	-1.41166666666667
TBC1D9	-1.42381818181818
TTK	0.939833333333333
ZNF557	0.5864
DDX41	-0.641333333333333
FANK1	2.044
UBE2D2	0.094125
PSMB10	-0.16625
MYH7B	0.206
GABARAPL2	-0.963125
MARVELD2	-0.0221666666666667
DGCR2	0.574666666666667
UNC45A	-0.463333333333333
C6orf72	-0.285
ZNF683	4.46975
GIT2	-0.1785
CASK	1.505
C14orf161	2.96816666666667
LRRC44	-0.49775
TIFA	0.11125
UTP11L	-0.013625
C6orf65	-0.729
FDPS	-0.182
DUSP9	-1.2298
SLC17A8	0.179333333333333
OR51G1	0.128333333333333
NANS	-1.39275
OLFML1	0.4275
ATP10B	0.3005
NPAS3	-1.5665
PRKCA	-2.5711
GGA2	0.3484375
LCE4A	0.011
SPANXN3	-0.181
CCDC115	1.10325
SDCCAG3	-1.12375
GLIPR1L1	0.0555
TTC1	-0.39925
C17orf76	-0.36875
MAD2L2	-0.13575
HIPK1	-0.9659
LRRC3B	0.227333333333333
CLN3	-0.528136363636364
C17orf47	0.211
FMN2	-2.047625
TUBB1	-0.728375
WAPAL	0.0471666666666667
C3orf21	0.387375
SCN5A	-0.0497
SMYD1	1.00125
BEX5	2.85525
ZNF192	0.2745
SEC22A	0.5785
GRIA2	0.0296428571428571
KIAA0825	-1.144
NUSAP1	-0.310363636363636
LANCL1	-0.143625
C15orf40	-1.2034
ZNF645	0.098375
GPR61	-0.17125
NLRP14	0.206
SNX21	-0.8414
C1QTNF8	0.169
C17orf46	-0.38275
IFNA8	1.0815
SPRR1B	-1.109
FLRT1	0.125
SNX17	-1.31333333333333
ASB2	0.5215
HBG1	-5.2575
RPRML	-1.4835
JOSD2	-0.218833333333333
PLSCR3	1.23075
SPOCD1	-1.32416666666667
RAB39	-0.2145
GHRH	-0.181666666666667
ITIH5L	0.19475
C17orf37	0.079
SMCR8	0.42625
DPY19L2P3	-0.453166666666667
IL11RA	1.97616666666667
GDF3	-2.929
RPS6KB1	-1.23783333333333
DNAJC19	0.7126
TOP1	-0.2765
CRCT1	0.3565
MPST	0.445625
DPM2	0.404875
FAM38B	-2.21833333333333
SLC18A1	-2.07033333333333
FARP1	0.656
PAX7	-0.1215
TUBD1	-0.943
GNL3	-0.01825
BTG2	0.867
NDUFS6	-0.399
C1orf79	-0.14375
ERAL1	-0.5635
ECHS1	-0.307
VPS4A	-0.283
CYP11A1	-0.379125
ABCC6	-1.62071428571429
PBX4	0.591
MOSC1	0.31925
NCF4	-0.33625
HYMAI	0.381
NAGPA	0.37575
OTOP2	0.1175
ACOT12	-0.15775
MTHFD2L	0.0315
LOC441376	3.61075
C19orf34	0.168
RAB1B	-0.93675
ALDOAP2	-0.585
NTRK1	-1.65366666666667
ARTS-1	-0.9673
SLC6A11	-0.1435
NAP1L2	0.4845
CNGB1	-0.122833333333333
EPB41L4B	-0.0575
FAM134B	-1.764875
HS3ST3A1	-1.37066666666667
CPXM2	3.30075
SIRPB2	-0.265
CHORDC1	-0.411666666666667
TRIB3	-1.8105
SLC2A5	0.80475
C2orf49	-0.586
DDX5	-0.69675
OR5L1	0.5785
ANAPC4	-0.395166666666667
ZSWIM1	0.51775
LOC93622	-0.77675
KCNK3	-0.5252
RP11-35N6.1	-1.125625
ZFP161	-0.0133333333333333
AQP9	1.80325
SLC15A2	0.775
MREG	-1.59416666666667
OR9I1	-0.00900000000000001
PDLIM2	0.0945
ADAM7	0.5575
GSTCD	-0.650833333333333
WDR21A	0.10375
SLC12A8	1.06683333333333
TMEM174	0.173
IGSF3	0.72125
LRRN1	2.984
LOC402117	0.083
SRPK1	0.454833333333333
LY6K	-1.7359375
NFIA	3.245
PTCD3	0.225125
LEP	-0.0813333333333334
PCDH21	-0.555833333333333
MAPKAPK2	0.199071428571429
NMNAT1	-0.591833333333333
LHFPL2	-0.323875
C9orf43	0.40525
DIP2A	-1.03
ACTR8	-0.358625
CCDC34	1.23775
PTPN22	-1.14475
ITGA3	-1.973875
FAM129C	0.124
RABGGTA	-0.109
UNC45B	-0.0655
KIAA1033	-0.682375
ZNF510	-0.131166666666667
CYP2D6	0.539666666666667
SLC26A10	0.0615
STX8	-0.12525
LUZP1	0.237625
WDR89	0.398666666666667
EIF4G3	0.0465
C5AR1	0.088125
ZNF623	-0.569
A2M	0.06175
TGM7	0.606
GRPEL1	-0.735666666666667
LMNB2	-0.1498
ROCK2	0.145
SNX16	-0.798
CCDC66	-0.15175
ANXA3	0.586
KIAA1609	-0.261625
EED	-0.58325
RNF32	0.2015
HES1	1.6332
CLC	0.314166666666667
ISL1	-1.13716666666667
KIAA0528	-0.066375
MANEA	0.08925
C1orf61	0.9555
hCG_2001000	0.3805
RAPGEF6	-0.0946
KIAA0020	0.711
NEIL1	-0.50625
C16orf45	-0.585625
RBM10	0.458833333333333
C10orf125	0.374375
MRS2L	-0.17875
DNAH17	-1.134125
C19orf10	-0.32875
C1orf160	0.225
SLFN12	1.3995
EXOC3	-0.674166666666667
HIST3H3	0.85325
NCOR2	-0.0298333333333333
TNFRSF9	1.19575
MFSD8	-0.57725
ALX1	-2.62383333333333
NOL1	-0.01875
PODN	1.00725
TIAL1	-1.44
HIST1H1E	-0.8645
NPY6R	-0.22525
TM4SF4	-0.293
CORO2A	-0.02075
ETNK2	-0.768
APOE	0.8954
ANGPT4	-0.3125
HDGF2	0.4795
G30	0.7645
ST8SIA4	-0.587625
F2RL1	-1.362375
FAM19A4	-0.165
CCAR1	0.1905
B3GNT7	0.22975
OPHN1	-0.0384
DSCR6	1.606
C21orf13	0.182
GAS2L1	-0.199083333333333
RFX3	0.616333333333333
COPS4	-1.0525
BCHE	-2.22266666666667
BCL2	1.86825
HBZ	-2.706
ARL13B	0.524
MAPBPIP	0.54225
MYO15B	0.31
SPZ1	0.656
KIAA1324	2.60966666666667
PLCL2	-1.349625
C4orf29	-1.70775
WDFY2	-1.0985
ZNF284	0.1355
NAALADL1	-0.761
DUSP5	-0.813166666666667
PXDN	0.288
SLMO1	1.016
TNXB	0.5543
BIRC7	-1.00775
A4GALT	-0.7
TIMM22	-0.0805
FAM110C	-0.37775
TOMM34	-0.794125
ABHD9	4.4205
ADAM32	1.283
CRHBP	-1.01425
AQP2	0.6385
LOC130355	0.7865
ZNF187	0.123
ZNF816A	0.18
F7	-0.48475
CNOT1	-0.5494
SLC13A4	-0.98
ZBTB11	0.36
B3GALT5	0.8265
EXOC2	0.9995
IRS1	-1.0488
TMEM1	0.271666666666667
MRPL34	-0.195833333333333
SAMM50	-0.3355
CDC42EP3	-0.073
HSF2	-0.1487
MFN2	-0.17375
TSPAN7	-2.32066666666667
NUCB1	0.178583333333333
RHOH	-2.252
ARL16	-0.017
TACR1	0.13825
SFRS5	-0.781166666666667
SNX25	-1.178875
RHBDF1	-0.427833333333333
PCDH18	1.5765
HMG1L1	0.05775
MYO5C	0.31875
MAPK10	-0.0035
LDHAL6A	0.114666666666667
NUDT12	-0.128166666666667
NCAM1	-0.34325
GLIS2	-0.014
GGTL4	-0.2885
DAPP1	-0.82
ATF7	0.967125
KIAA0748	-0.63375
NFIL3	-0.1625
TM6SF1	-0.358
SEZ6	0.0785
NANOS3	0.602833333333333
DNAJA3	0.694833333333333
CLDN6	-2.0955
CIITA	3.2684
EPHA4	1.77683333333333
FANCC	0.3405
CMTM3	0.147
PSG3	-0.2965
MRPL15	0.2765
C21orf59	-0.12225
PLCXD2	-0.27925
C2orf34	-0.588625
UBE2L6	0.912375
MED14	0.445
HP1BP3	-0.2775
C6orf208	-0.486
TPBG	-0.48125
OSR2	-0.643125
XPC	-1.00583333333333
KLHL7	-0.104416666666667
CCR3	-0.0851666666666667
AGTPBP1	-0.699833333333333
PCSK6	-0.561333333333333
STAT5A	-1.5078
FAM18B	-0.07125
LONRF2	-0.612833333333333
PTPN2	0.84375
SF3A3	-0.772833333333333
EFCBP2	-0.66025
HCFC1	-0.906666666666667
AHNAK	-1.6126
ACTR5	-0.003
KIF14	-0.391857142857143
TENC1	-0.155
HEATR5B	0.749
YIPF2	0.667333333333333
MYEOV2	0.888833333333333
DUSP18	0.6245
KIAA1012	0.39275
AHR	-0.7935
C17orf53	-0.350333333333333
PTPRH	-3.59925
ATP6V1C1	-0.7939
TAS2R3	0.2035
LOC440356	-0.72125
COQ10B	-1.11425
PSMF1	-0.0976666666666667
SORBS2	-1.07191666666667
NFE2L2	-0.359
TMCO7	-0.415
SH3PXD2A	0.2013
SH2D2A	1.12025
SPINK5	0.2515
MRPS24	-0.263
OPA3	0.6365
TRAF7	-0.585166666666667
C4orf35	0.541666666666667
MT1G	-0.21625
MGC39545	0.00899999999999999
HS1BP3	-0.0432
OR2B2	0.412
CHRM4	0.3665
SFRP2	1.30808333333333
RIC3	-0.6205
ART1	-0.2355
C6orf1	-0.012
DUS4L	-0.9635
C10orf104	0.358
TNFAIP6	4.9785
RTEL1	-0.41175
CCT4	-0.4427
ZNF709	0.26325
CHMP6	0.0976666666666667
UPP2	-0.12625
CYP19A1	-2.353375
CD151	-0.339
NDUFA13	-0.203
ARFRP1	-0.512166666666667
FAM26B	1.14625
CRYBA1	-0.487
MRPL41	-0.157333333333333
NPFFR2	-1.76325
HRH2	0.204
SCAMP3	0.452166666666667
MTMR6	-0.2459
MTG1	-1.3155
UBTD1	0.40425
CRABP1	3.285
FLJ33790	-0.9895
KIAA1908	-1.61366666666667
GPR158	2.23275
PACSIN3	-0.189833333333333
OMD	-0.4175
CATSPER1	-0.974333333333333
HOXB8	-0.084875
FBXO46	2.0375
OAS1	0.837333333333333
SVIL	1.01575
PHB2	-0.251
ADCY3	-0.329
NDRG2	1.84733333333333
ERMAP	0.2584
APBA2	0.922833333333333
IGSF9	2.96625
WNT6	2.22957142857143
MYCBPAP	0.332
ATP2B2	0.2061
CPVL	-0.6778
TRAM2	-0.649416666666667
NOP5/NOP58	0.96275
ZNRF4	0.5185
TLK1	0.0685
MTMR12	0.249857142857143
ZNF384	-0.475166666666667
FAM9B	-2.2285
RPN1	0.8646
PMVK	0.45975
EIF3D	0.1413
SIX2	1.5525
HPS1	-0.115785714285714
RNF7	0.47125
PSKH2	0.5065
KCTD13	0.632666666666667
CSMD3	-0.6904
FBF1	0.564
IL8	-4.091625
SERPINB13	0.0421666666666667
FBXL20	0.56
BLR1	0.18725
SH2B1	0.440833333333333
RFNG	-0.05225
RAB20	-1.091
RBM7	-1.2865
POLR1A	-0.369666666666667
TMPRSS4	-0.37
TAF9	-1.638875
TERF2	-0.403333333333333
TNFRSF1A	-0.16625
ACADVL	-0.964166666666667
GTF2H5	0.08575
EDG8	-0.938333333333333
C9orf140	0.07275
UST6	0.26075
ZBTB8OS	-0.6805
ZNF710	1.118
GPR174	-1.469
ATP6V0A2	0.0385
KIAA0319L	-0.966583333333333
XKRX	1.4375
DOPEY2	1.3605
SDHD	-0.861833333333333
SUMF1	1.07375
OSM	3.23725
OPN3	1.237
DAGLB	-0.643166666666667
PPFIBP1	-0.3227
TRIM63	-1.5535
C10orf53	0.3105
LYPD3	-1.05483333333333
BCL7A	0.940625
AGER	-0.405833333333333
TCF19	-0.5585
SAT2	0.3595
PFTK1	-0.511
GABRE	0.38775
C15orf38	-0.36
FIS1	-0.9945
KCNV2	0.00649999999999999
CLPS	0.88825
PPCDC	-0.358
FOXN2	-0.064
NT5E	-3.9844
CD83	0.58
IL18	-0.920125
VPS16	-0.488
IGFBP2	-0.659
NOTCH2	0.316
SIGLEC1	1.373
CD93	3.8795
SULF2	-0.5775
CEP164	0.5185
P53AIP1	0.248833333333333
TOR2A	0.168833333333333
ZNF136	0.6725
MGP	2.7015
CCDC144A	0.341
TRPC1	-0.184333333333333
SMS	0.105
MAPK7	0.374166666666667
RRAGC	0.60575
PARD6A	0.056
NUB1	-0.106333333333333
SYNGR4	0.65075
OR11H12	0.483
WIF1	0.374285714285714
GCH1	-0.737
OR11H4	0.137
SLC44A5	0.6725
GPRIN2	4.2055
LOC401431	0.4515
CPA4	-0.3442
MELK	0.369
IL15RA	-0.38925
CUL3	0.503
HMBOX1	-2.29925
PODXL	-0.50425
CCT6B	0.715666666666667
COMTD1	-1.17425
MUC20	0.938333333333333
GPX2	-3.19675
ITK	-0.512125
FBXL5	0.175
C13orf27	-0.65275
DEFA5	1.056
TRHDE	0.3655
MTP18	-0.976833333333333
UQCRQ	0.0308
ITGB2	0.778833333333333
CSRP2BP	0.178
TAS2R44	0.5505
PHPT1	-0.676875
FAM44C	-0.49125
ERH	0.4375
MPHOSPH1	-0.976
MORC1	-0.3505
PARVB	-2.19975
LAMA1	-1.77075
PGBD3	1.901
GIMAP6	2.49975
AREG	-4.854
LIPT1	0.372
MGC99813	0.3615
C1orf201	-0.0286666666666667
GRIN2A	-0.2833
MAN2C1	-0.9085
NSUN5	-0.54775
SF3B5	0.71125
MYC	-0.122125
NRXN1	1.11825
ZNF18	0.56775
SPDYA	-0.064625
SLC37A1	0.6765
DECR2	-1.00625
ANKRD38	0.583375
SPTLC3	-0.632833333333333
SUPT16H	-0.35975
DTWD2	0.69125
ULBP1	-0.1855
ZADH1	-0.6505
OIP5	-0.5995
IL10RB	-0.544833333333333
OTUB2	-0.22725
VWA3A	0.3005
SPIC	-0.284666666666667
OR6C4	0.5145
PSCD4	0.406333333333333
DPY19L2P2	-1.051
TRAPPC6A	-0.2115
C21orf2	-0.7665
CEMP1	0.11975
LIN7B	0.076
E2F7	-0.439166666666667
VCP	-0.114625
LAMA3	-0.842083333333333
BGN	1.868
GPR160	-1.95766666666667
COCH	-1.91166666666667
GPR81	-0.607333333333333
APOBEC3F	-1.33725
tcag7.1017	-0.32725
C1orf32	0.8575
SCGB1D2	0.6715
FLJ43987	0.5445
C6orf170	0.24925
KLK9	0.379
GPD1L	-0.42925
VPS37B	-0.9885
ATG3	-0.473833333333333
ADAMTS17	-0.779
KLHDC2	-0.558333333333333
NDUFV2	-0.47225
BLK	-2.06025
MATN4	-0.0225
GPM6A	0.01425
GBP4	3.25
TMEM162	0.274333333333333
PKP2	0.3675
HRASLS	1.39011111111111
MMP1	-3.4855
SFXN3	-0.7958
FSD1	-1.31333333333333
ST6GALNAC3	-0.5195
CA12	-2.4507
NCOA6	0.973
C19orf58	0.5942
PPP4R1	-0.249333333333333
MAN1A2	0.182666666666667
IKBKAP	-0.22075
UPF1	0.742833333333333
KIAA1219	0.13075
WNT16	0.194666666666667
SNW1	-0.348125
IL18RAP	2.63725
RPP30	0.039875
CDC40	-0.345714285714286
SETD3	-0.237166666666667
SLAMF6	-0.2405
ELK4	-0.579
TRIM47	0.482166666666667
ACOX3	1.121625
TRIM6	0.134875
KIAA0372	-0.0303333333333333
TP53AP1	0.069
SMURF2	-0.459
ADAD1	0.62875
EBP	-0.6109
KRTAP13-2	-0.3385
FLJ36874	-0.00299999999999999
TOR1A	-0.19
P2RY4	1.071
GPBP1	-0.766
TRPV1	0.951625
ADAMTS12	0.703166666666667
PES1	-0.6898
ATG4A	0.724
MAGEA10	-3.723
WFS1	-0.17125
CC2D1B	-0.325666666666667
PABPN1	0.1735
SLC25A30	-0.9955
SLCO1C1	0.154166666666667
SLC22A5	0.21225
KIF23	-0.6075
SYN2	1.19183333333333
ASPN	3.98833333333333
CENTG2	-0.21375
QSOX2	-0.3249
FLJ10815	-0.0823333333333333
STK24	-0.4198125
SPEG	1.1592
STK10	-0.775666666666667
DACT2	-2.2885
AAAS	-0.68325
SSX3	-1.249625
ABCD3	-0.3772
C4orf12	-0.96175
PARVG	-0.118666666666667
FIG4	0.2935
C9orf46	0.714
TMCO6	-0.228
IGHMBP2	-0.98925
DUS2L	-0.692
FAM3C	-1.307125
TMEM16D	-2.2
DCTN4	1.021
KCNH3	-0.35425
EIF2AK2	0.38225
AP1S3	-0.596
CST4	0.081
PAM	0.47475
NUTF2	0.06275
CITED2	-0.4526
SLC39A4	0.49975
C2orf52	-0.6195
GRM3	0.2835
C12orf49	0.110875
CCDC49	-0.8072
GRAMD1B	-0.955
FNDC4	-0.8485
SIAH2	-0.257125
GDPD4	0.142
C21orf87	0.625375
ATP5A1	0.0156666666666667
C16orf63	-0.256125
LOC388135	-0.972666666666667
ATP5J2	-0.196375
MMP3	-1.9085
EMID2	0.3525
CRHR1	1.06475
WDR70	0.73
C13orf31	0.33825
ZFAND1	-0.65575
CCL18	4.46033333333333
C3orf49	-2.587
RINT1	-0.665
KIAA0408	-1.78016666666667
F13A1	2.8832
SLC10A1	-0.0316666666666667
OGN	-2.75825
GIPC2	-2.53466666666667
XPO6	0.253833333333333
LCE1A	0.5925
FMR1	1.0731
LOC374920	0.78025
DUSP3	-0.48475
ANKMY1	-0.07975
C7orf50	-0.3955
BBS9	-0.1213
UNC119B	-0.457625
C9orf72	-0.027875
MGC35440	0.87575
ENTPD6	-0.6645
PPP1R2P9	-0.15325
ERCC4	0.09575
FAHD2B	0.4355
HMHA1	-1.673
HACL1	-1.1425
RAD23A	-0.606666666666667
FAM83B	1.02775
PPP5C	-1.16116666666667
RNASEH2C	-0.221625
C9orf153	-0.44075
SCAMP4	-0.104625
GHITM	-0.531
NDUFB7	1.578
ADCYAP1	0.355833333333333
SP110	0.979666666666667
MAP3K7IP2	1.026
DHH	0.3105
AGRN	-0.0304285714285715
WDR33	0.150333333333333
CEP290	-1.20133333333333
PRPS1L1	-1.4345
KLRA1	0.3965
GPR97	0.013
CHD7	-0.819583333333333
TLR10	0.17975
SLC30A8	-0.9975
HIC1	0.277166666666667
IAPP	0.5055
RXFP4	0.22125
GP1BB	1.34675
SHQ1	0.6515
NKX2-3	0.400666666666667
API5	-0.31025
FTHP1	0.415
MOV10L1	0.1155
TRIM6-TRIM34	0.274833333333333
ADHFE1	0.9915
FAM117A	0.0565
DDI1	0.0688333333333333
CDON	-1.02966666666667
TRIM73	-0.5165
IGKC	5.467
MMP14	-0.349666666666667
DYNC1LI1	-0.51875
C11orf66	-0.30625
TRBV3-1	-0.904
FASTKD5	-0.04375
BIVM	0.27825
LHX4	-0.43925
CXCL2	1.4621
RAB2B	-0.319
IZUMO1	-1.17875
MAP3K15	-1.327
FAM19A2	0.08
ZC3H8	0.177833333333333
ZMAT1	2.69
SPINK5L3	-1.74875
SLC10A6	0.24
APPL2	-0.31675
CARD10	-2.22716666666667
LOC402176	-1.15275
EEF1D	0.0933
RAB6A	0.4039
C12orf5	-0.466625
PAPOLG	1.412
MSRB2	1.05375
BCR	0.608722222222222
PUS3	0.42975
TIAM2	1.52675
ZNF317	0.581666666666667
CHD2	0.562642857142857
FZD5	-1.64627272727273
NUDT8	-0.60825
ZNF763	-0.4615
PRC1	-0.445444444444444
ABCB9	-0.577333333333333
SPATA3	0.38875
TRAK2	-0.764
STAB1	2.066
LRRTM2	-0.242
psiTPTE22	1.40975
DBI	-0.42875
SERPINA11	-2.60425
NAT5	-0.45525
C20orf58	-1.73625
RPS6KA4	-0.461
FLJ90650	-1.10775
TGFBRAP1	0.1795
CHRDL2	2.261
FAHD2A	0.1115
CNTN1	-0.1705
BBS4	-1.3339
TMEM181	0.4745
MINPP1	-1.82
MPHOSPH6	0.07175
HOXC10	-1.2717
ITPKB	0.352625
CLPTM1L	-0.071
MEOX2	-1.44683333333333
ATP6V0C	-0.408375
PRPF8	-0.304333333333333
TMC5	0.34725
FKBP3	-0.72
PLEKHB2	-1.251875
OR4D6	-0.0645
ZNF544	-0.1734
D2HGDH	0.210625
RPL18A	0.6634
HEL308	-0.519875
MPP6	-2.17275
TCERG1	-0.32525
KRT16	-0.635666666666667
KLF17	-0.62425
KLF5	-0.820625
CDR1	3.723125
VCX3A	-3.479
FBLN2	2.047875
C14orf104	-0.20175
HBE1	-4.3638
OR4S2	0.3035
C1orf108	-0.997333333333333
ROBO4	2.95066666666667
CPEB4	-0.894625
C11orf80	-1.03133333333333
BCKDHA	0.615
MYOC	0.29075
GIF	0.04
CKMT1A	1.41
RPL3	0.3079
THBS1	0.321375
APOO	-0.3385
ARMCX1	2.54775
HSZFP36	-0.18725
SNAPC5	-0.682
EIF4ENIF1	0.9375
ZNF433	0.04025
TNFRSF21	1.082125
TMPRSS7	0.589
SPATA18	-0.1863
HPDL	0.176
MKL2	1.0772
TBX3	-1.84015384615385
C21orf93	0.3455
DAXX	0.2625
ELMO1	-0.410625
RGS13	0.553166666666667
TAF11	-0.31025
UNC13A	-2.169875
LOC653314	-0.2852
ORC3L	0.07325
IMAA	-0.796
TARBP2	0.00025
CABIN1	-0.1535
TRIOBP	-0.230625
HIST1H2AC	0.050375
RGS22	-3.04483333333333
NCOA1	1.11583333333333
IL25	1.1415
SNCG	-0.399
GPR6	-0.3405
AMDHD1	-2.52433333333333
CHEK2	0.541375
C6orf142	0.21025
DRD4	0.678
C14orf68	-0.86875
GDF11	-1.407
SEMG2	0.3095
CD247	-0.27025
CDAN1	0.53925
RBMX2	0.9115
TGS1	-0.41
OIT3	-0.63525
SYF2	-0.29
MCM4	-0.778875
PKHD1L1	0.220875
CEP192	0.507166666666667
IFT88	-0.77075
RPL9	0.5895
RAB32	-0.007375
DDX43	-3.52675
P2RX2	0.240666666666667
OR5D18	0.1545
UBE1	0.0288333333333333
SLC24A1	-0.04425
ARHGAP5	-0.77325
CETP	-0.32875
KIAA1731	0.0691666666666667
SLC9A4	-0.422
PTPN6	0.467
BAHD1	-0.36475
GRIK3	-0.0445
CACNB2	0.2749
PDE10A	-1.16125
DGCR14	0.04975
