Hybridization REF	TCGA-BH-A0BR-01A-21R-A115-07
DLX3	-0.349
PRTN3	-0.26375
AVPR1A	0.94675
C21orf125	-1.03
TNFAIP8	-0.367666666666667
GNB2L1	-0.47525
CALCRL	3.99875
SCGB2A2	9.26116666666667
UBXD7	0.41825
ZNF674	0.3595
TMEM35	-0.04925
BRSK2	-0.859625
HECTD3	0.653333333333333
TMEM188	0.355416666666667
LGALS9	1.996875
SCARB2	1.52433333333333
USP34	0.1585
C17orf28	1.16341666666667
ZDHHC23	-0.223
AQP12B	0.238
SLC16A3	-1.540625
APLP2	0.346
ITIH2	-5.997
MICAL3	-1.103125
TNNI3K	-0.2061
HDAC2	-0.643875
PRR7	-0.6404
THBS2	1.65825
LOC751071	0.188666666666667
CA2	0.0638333333333333
RANBP17	0.2725
RLN3	0.0195
CRYZ	0.4095
GBAS	0.424666666666667
TAS1R1	-0.11625
MPZL3	0.77
PCDH8	-1.94025
HSP90B1	0.29675
KCNK15	-0.239
TNIP2	-0.547166666666667
GPR146	0.19925
NOL6	-0.743125
SPC25	-2.539
STEAP2	1.51678571428571
VAMP3	0.375666666666667
TCIRG1	0.30675
ZP4	0.148166666666667
PARL	0.875875
TRIM39	0.160833333333333
KIAA1305	0.8635
CRNN	0.159333333333333
GRN	1.1645
HSH2D	-2.01475
SCAMP1	0.699125
KIAA1913	2.09075
PTS	-0.262
BANP	0.0353571428571429
PRKACG	0.3755
ADCY6	0.187166666666667
C16orf46	0.527
CYP51A1	0.07275
DDC	-5.016
ANPEP	-0.195666666666667
PROM1	-0.287666666666667
SIGLEC10	1.47725
COPG	0.945
FAM26E	2.287
TRIP4	0.69375
SNX3	0.881166666666667
C1orf175	0.343833333333333
PPY2	0.2445
C14orf152	0.620333333333333
FTSJ1	-0.634666666666667
DST	0.783947368421053
LOC554235	-0.00825
GLRX5	-0.1745
C20orf12	0.6565
CAB39	0.878666666666667
MSH2	-1.45566666666667
PIP4K2C	1.068625
CYLD	1.512125
WTAP	0.5204375
MGAT4A	2.11688888888889
TSC22D4	-0.0698
CHRM2	-1.8635
PPYR1	0.0416666666666667
CCNH	0.1365
RRM1	-1.45125
ECAT8	-2.76675
LOC400120	-0.05525
GABRA4	-0.3055
C14orf4	0.0536666666666667
C1orf59	-1.29475
CTDSPL	-0.350916666666667
NHEDC2	-0.8655
PDE11A	-0.1334
KLHL29	-0.972
CD5	-0.42
TSPAN9	2.0108125
WDR67	-1.47225
THUMPD1	0.6242
C18orf17	1.6255
CLYBL	-0.519833333333333
FLJ13231	-0.383625
CMBL	0.775875
LECT2	0.24675
NKAPL	2.6228
LOC654780	0.3775
OR4C6	-0.3335
RAB30	2.81816666666667
TSSK4	0.3275
TMEM163	1.3355
OSBPL11	-0.0536666666666667
GNB5	-0.561333333333333
CCL21	0.6705
C1orf121	0.635333333333333
FMO2	1.51866666666667
RPTN	-0.1435
MSTN	0.8975
VCL	0.829
FYTTD1	1.2145
C11orf1	-0.624
CCDC88C	-0.2715
HFE	-0.258222222222222
MOGAT1	-0.3345
FAM125B	0.247166666666667
IRGQ	0.3825
RAVER2	-0.437
AKAP5	-0.1945
SSSCA1	-0.145
C11orf63	0.734625
ACTG2	1.1907
PORCN	-0.7265
DTL	-2.412
TMEM151	0.32025
FAM122C	0.23225
RSAD2	3.6358
BAT4	-1.0355
KRTDAP	-0.677
MYH8	0.83275
CRTC3	0.22025
LRRFIP2	-0.298
INTS4	0.925833333333333
TTN	-0.897333333333333
SLC26A5	0.464
PLLP	-1.22825
RGS6	-0.282375
SRGAP3	0.219125
ZNF525	0.036
NBR2	-0.0348333333333333
C13orf1	-0.3279
ZNF137	-0.0565
CEP27	-0.65725
BEST2	0.1565
RNF121	0.8545
DMRTC2	3.00425
C8orf76	-0.36925
BCCIP	0.647125
MEST	-1.18925
HTRA2	-0.5965
ANGPTL2	1.43825
ILKAP	0.210166666666667
ERAS	0.0675
HBS1L	0.038125
CPA5	0.1615
TMEM30A	1.26133333333333
CD300LF	1.84583333333333
WISP3	1.288
CRK	0.133428571428571
PDS5A	-0.5538
BRPF3	0.320166666666667
NEDD9	-0.440125
SMPDL3B	0.0505
PSG6	-0.4375
PSMD13	-0.1065
ETV5	-1.3726875
OR51A4	-0.0885
BTBD7	0.948916666666667
GSTO1	-0.107125
hCG_16001	-0.732
MAD2L1BP	-0.248333333333333
COX6A2	0.4065
SCNN1A	3.312
LSM1	-0.291333333333333
UGT2B11	5.0185
IDUA	0.13675
PPP2R3C	-0.7645
COX11	-0.912166666666667
PDZK1	-2.0915
ZNF443	0.546666666666667
MGC21874	0.652166666666667
ZNF323	0.941
KRTAP10-10	0.1875
CXCL6	0.12425
SLC34A2	2.2653
LOC284402	0.07
NPTN	1.29175
UPP1	-0.969333333333333
SLC6A9	0.8865
OR7G3	0.2045
CISD1	-0.738166666666667
ZNF545	-1.33233333333333
SYT14	0.053
NT5C3L	-0.566833333333333
ZNHIT3	-0.3955
SNRPD3	-0.7805
KIAA0701	-0.08525
UNC93B1	0.592833333333333
GMNN	-1.511125
SPCS2	0.686
LOC388524	-0.9065
NAPRT1	0.515625
PNLIPRP1	-0.38375
OR6V1	0.1705
PRKAB1	-0.7825
EYA4	-1.053
KIF20A	-1.43725
ALG10	0.23725
ITPKC	0.391666666666667
LMX1B	0.747166666666667
RPUSD4	-1.3135
C7orf34	-0.0151666666666667
DLGAP2	0.467285714285714
PFN1	0.0807
MICALL2	0.323666666666667
ZNF654	0.728
SS18L1	-0.887125
SLC16A8	-0.03025
MKI67IP	-0.544166666666667
ITGB3	-0.252125
TCEA3	2.15358333333333
CEP152	-1.8078125
CLIP1	1.237375
ZNF75	0.0724375
ATP5C1	-0.0836666666666667
NUDT5	-0.5905
PSCDBP	0.82375
UBP1	-0.45175
RBM27	0.49325
C13orf15	2.08875
ZNF282	-0.199833333333333
ZNF222	-0.0423
COL10A1	6.0545
PRDM15	-1.279125
TTTY5	-0.4125
FAM9C	-0.370916666666667
C20orf67	-0.1415
GNG13	-0.1895
F12	-0.03625
C1orf41	-0.342
CPXCR1	-0.818
GSK3A	-0.054125
SUPT6H	-0.365666666666667
PI16	1.86466666666667
ELL2	0.760666666666667
C9orf167	-1.55883333333333
PVRL3	-1.6789
FLJ38596	0.37
ADAM20	-0.37575
GPR89A	-0.071
GPR87	0.6785
ZNF30	0.52525
SMR3B	0.06575
ZNF770	0.343875
TRPC4AP	-0.249833333333333
DKFZP686E2158	0.847333333333333
C2orf28	0.475
FREM1	-1.6015
LAMA4	0.88
ADPRHL2	-0.017
EIF4G2	-0.0753333333333333
GUCA1A	-0.066
CTNNA2	-0.829875
NUDT15	-1.3775
CEPT1	0.840333333333333
ZNFX1	0.5274
CCDC92	1.39775
TDRD1	-0.362
KCNK5	-1.84033333333333
ETNK1	0.30525
LTA	0.242
TTPA	-0.9516
B3GALNT2	0.146625
SC65	-0.4045
PEX5L	-1.103125
EPS15L1	-0.4975
MGEA5	-0.5805
HIST1H3A	0.18975
ING1	-0.064625
BCAT1	-1.954875
ORC6L	-2.28127272727273
KLK11	-0.195166666666667
C19orf28	-0.97775
DNER	-4.15675
MED22	-0.914785714285714
ETV6	1.99116666666667
CHAC2	-1.69575
CD300E	0.6135
CEBPB	0.340916666666667
ZNF398	-0.24125
LRCH3	0.2685
HMGA1	-1.41516666666667
CAPN7	0.145166666666667
MGC5566	-2.009
CCL3	3.159
NANOS1	0.407625
ZFYVE19	-0.74
APITD1	0.225
PARD3	-0.63625
IRAK4	0.28
SERPINI2	0.52
CEP170L	0.49075
TTC9	2.7665
MYOM3	-1.11575
MLPH	0.810625
LOC222699	0.67
NRG1	0.044
TBC1D9	2.47790909090909
TTK	-2.71633333333333
ZNF557	0.1035
DDX41	0.0238333333333333
FANK1	3.2215
UBE2D2	0.587125
PSMB10	1.27525
MYH7B	-0.5145
GABARAPL2	-0.0465
MARVELD2	2.11483333333333
DGCR2	0.408333333333333
UNC45A	-0.0776666666666667
C6orf72	1.828
ZNF683	3.80475
GIT2	-0.123875
CASK	0.8505
C14orf161	4.302
LRRC44	-0.538
TIFA	-0.157375
UTP11L	-0.4925
C6orf65	0.5705
FDPS	-0.8605
DUSP9	-1.7448
SLC17A8	0.3215
OR51G1	0.0993333333333333
NANS	1.20975
OLFML1	1.2795
ATP10B	-1.0705
NPAS3	-0.04
PRKCA	-2.13
GGA2	-0.8054375
LCE4A	0.4105
SPANXN3	1.0295
CCDC115	1.439875
SDCCAG3	-0.751
GLIPR1L1	0.39925
TTC1	0.14125
C17orf76	-0.0175
MAD2L2	-1.073
HIPK1	0.5541
LRRC3B	-0.395833333333333
CLN3	-0.882954545454545
C17orf47	0.3785
FMN2	-2.568875
TUBB1	-2.0545
WAPAL	0.208
C3orf21	0.141125
SCN5A	-0.1865
SMYD1	0.3295
BEX5	-0.769
ZNF192	0.049
SEC22A	-0.289833333333333
GRIA2	-0.132214285714286
KIAA0825	-0.2815
NUSAP1	-2.30463636363636
LANCL1	0.37475
C15orf40	-0.8794
ZNF645	0.127625
GPR61	0.0345
NLRP14	0.288
SNX21	-0.0422
C1QTNF8	-0.104
C17orf46	0.30875
IFNA8	0.289
SPRR1B	-1.40183333333333
FLRT1	-0.77
SNX17	-0.369333333333333
ASB2	-0.759
HBG1	-5.5935
RPRML	-1.935
JOSD2	-0.0708333333333333
PLSCR3	0.34075
SPOCD1	0.997166666666667
RAB39	-0.529
GHRH	0.535333333333333
ITIH5L	0.23425
C17orf37	0.25875
SMCR8	0.10025
DPY19L2P3	-0.634833333333333
IL11RA	-0.061
GDF3	-4.26183333333333
RPS6KB1	-1.27975
DNAJC19	1.0188
TOP1	0.317
CRCT1	-0.768125
MPST	-0.207875
DPM2	0.575
FAM38B	-1.523
SLC18A1	-1.72566666666667
FARP1	-0.535833333333333
PAX7	0.3485
TUBD1	-1.453
GNL3	-1.059375
BTG2	1.279
NDUFS6	2.4605
C1orf79	-1.2255
ERAL1	-0.094
ECHS1	1.503
VPS4A	-0.051
CYP11A1	-0.078375
ABCC6	-0.571642857142857
PBX4	-2.1135
MOSC1	-1.743375
NCF4	0.8345
HYMAI	0.001
NAGPA	-0.620375
OTOP2	0.13
ACOT12	0.30175
MTHFD2L	-1.383875
LOC441376	0.92575
C19orf34	-0.1625
RAB1B	0.484
ALDOAP2	-0.107
NTRK1	-1.084
ARTS-1	1.4222
SLC6A11	-0.8365
NAP1L2	-1.94275
CNGB1	0.104833333333333
EPB41L4B	0.894416666666667
FAM134B	1.295625
HS3ST3A1	-1.01133333333333
CPXM2	5.05325
SIRPB2	-0.048
CHORDC1	-0.760166666666667
TRIB3	-1.98766666666667
SLC2A5	1.3365
C2orf49	0.0915
DDX5	-0.21125
OR5L1	0.4675
ANAPC4	-0.952666666666667
ZSWIM1	0.36875
LOC93622	-0.671375
KCNK3	-0.1415
RP11-35N6.1	-2.04325
ZFP161	-0.360666666666667
AQP9	5.125
SLC15A2	3.74533333333333
MREG	0.316833333333333
OR9I1	0.0115
PDLIM2	0.072
ADAM7	0.3135
GSTCD	-0.320166666666667
WDR21A	-1.063375
SLC12A8	0.724166666666667
TMEM174	0.1865
IGSF3	1.4595
LRRN1	-1.3245
LOC402117	0.0845
SRPK1	-1.05366666666667
LY6K	-1.807625
NFIA	3.171
PTCD3	-0.940625
LEP	2.8075
PCDH21	-0.3285
MAPKAPK2	0.864142857142857
NMNAT1	-0.351666666666667
LHFPL2	1.1955
C9orf43	0.49375
DIP2A	-0.367333333333333
ACTR8	-0.363125
CCDC34	-1.176
PTPN22	0.040375
ITGA3	-0.095375
FAM129C	0.08075
RABGGTA	0.0506666666666667
UNC45B	0.25375
KIAA1033	0.39825
ZNF510	0.3905
CYP2D6	-0.306333333333333
SLC26A10	-1.503
STX8	-0.635
LUZP1	0.277125
WDR89	-0.605166666666667
EIF4G3	0.1872
C5AR1	1.777375
ZNF623	-0.851
A2M	1.12625
TGM7	0.065
GRPEL1	-0.7105
LMNB2	-1.7464
ROCK2	0.672666666666667
SNX16	0.5455
CCDC66	0.95525
ANXA3	-0.4125
KIAA1609	0.909
EED	-0.64875
RNF32	0.5245
HES1	1.55
CLC	0.881333333333333
ISL1	-0.328333333333333
KIAA0528	-0.285625
MANEA	0.04025
C1orf61	-1.4165
hCG_2001000	-0.22425
RAPGEF6	0.3681
KIAA0020	-1.2735
NEIL1	0.63375
C16orf45	1.387
RBM10	-0.722833333333333
C10orf125	0.42025
MRS2L	0.18225
DNAH17	-0.694125
C19orf10	-0.3375
C1orf160	0.777
SLFN12	0.0145
EXOC3	1.73683333333333
HIST3H3	0.177
NCOR2	0.471166666666667
TNFRSF9	1.41225
MFSD8	0.333
ALX1	-3.68466666666667
NOL1	-0.95025
PODN	3.5305
TIAL1	-0.4055
HIST1H1E	-0.40825
NPY6R	0.171
TM4SF4	-0.143
CORO2A	1.6185
ETNK2	-0.260666666666667
APOE	1.0112
ANGPT4	0.00599999999999999
HDGF2	-0.6815
G30	-0.477
ST8SIA4	0.294142857142857
F2RL1	1.412625
FAM19A4	-4.1245
CCAR1	-0.10825
B3GNT7	-0.075
OPHN1	0.0298
DSCR6	-1.451
C21orf13	0.891166666666666
GAS2L1	0.401083333333333
RFX3	-0.00316666666666668
COPS4	-0.17175
BCHE	-3.49766666666667
BCL2	-0.16175
HBZ	-3.64366666666667
ARL13B	1.14825
MAPBPIP	0.507375
MYO15B	-0.593375
SPZ1	1.7705
KIAA1324	3.542
PLCL2	-0.20825
C4orf29	-0.943
WDFY2	-0.943625
ZNF284	-0.646
NAALADL1	0.5675
DUSP5	1.22483333333333
PXDN	1.860125
SLMO1	-0.95325
TNXB	0.0372
BIRC7	-0.6315
A4GALT	0.818833333333333
TIMM22	-0.08125
FAM110C	1.81675
TOMM34	-0.326375
ABHD9	-0.047
ADAM32	-0.3035
CRHBP	0.396
AQP2	0.76025
LOC130355	1.56125
ZNF187	-0.0106666666666667
ZNF816A	0.102
F7	-0.35375
CNOT1	-0.0456
SLC13A4	-0.2155
ZBTB11	-0.12775
B3GALT5	0.528
EXOC2	0.135
IRS1	-0.658
TMEM1	-0.277166666666667
MRPL34	-0.655333333333333
SAMM50	-0.6585
CDC42EP3	-0.32025
HSF2	0.2183
MFN2	0.41425
TSPAN7	-1.672
NUCB1	0.554
RHOH	0.989
ARL16	-0.019
TACR1	0.1055
SFRS5	-1.27216666666667
SNX25	0.260375
RHBDF1	0.310666666666667
PCDH18	2.38066666666667
HMG1L1	-0.56325
MYO5C	0.67475
MAPK10	0.8205
LDHAL6A	0.0706666666666666
NUDT12	0.7475
NCAM1	-0.31075
GLIS2	0.379
GGTL4	-0.04075
DAPP1	0.99975
ATF7	0.9365
KIAA0748	-0.38075
NFIL3	0.262
TM6SF1	0.8131
SEZ6	0.101125
NANOS3	0.340333333333333
DNAJA3	-0.435333333333333
CLDN6	-1.3675
CIITA	2.2484
EPHA4	-0.29325
FANCC	-0.3925
CMTM3	1.425875
PSG3	-0.1365
MRPL15	-1.084
C21orf59	0.6035
PLCXD2	0.05325
C2orf34	0.078125
UBE2L6	1.10725
MED14	0.9448
HP1BP3	-0.304
C6orf208	0.0875
TPBG	0.475
OSR2	-0.149
XPC	-1.186
KLHL7	-0.0949166666666667
CCR3	0.180833333333333
AGTPBP1	-0.796833333333333
PCSK6	1.52753333333333
STAT5A	-1.2999
FAM18B	-0.2405
LONRF2	-1.7575
PTPN2	-0.035
SF3A3	-0.616666666666667
EFCBP2	-0.033
HCFC1	-0.869
AHNAK	0.2949
ACTR5	-0.6845
KIF14	-2.24742857142857
TENC1	0.777
HEATR5B	0.7705
YIPF2	1.37333333333333
MYEOV2	0.645333333333333
DUSP18	1.10225
KIAA1012	0.6975
AHR	1.17083333333333
C17orf53	-1.98683333333333
PTPRH	-0.48275
ATP6V1C1	-0.5563
TAS2R3	0.299
LOC440356	-1.383
COQ10B	0.75975
PSMF1	-0.41225
SORBS2	1.89408333333333
NFE2L2	0.7855
TMCO7	-0.26675
SH3PXD2A	1.3962
SH2D2A	-0.86725
SPINK5	-3.0265
MRPS24	-0.774
OPA3	-0.35175
TRAF7	0.412
C4orf35	0.0623333333333333
MT1G	2.009875
MGC39545	0.378666666666667
HS1BP3	0.3169
OR2B2	0.1975
CHRM4	-0.0625
SFRP2	4.386
RIC3	0.617
ART1	0.513
C6orf1	0.349625
DUS4L	-0.8515
C10orf104	0.57925
TNFAIP6	3.21275
RTEL1	-1.4005
CCT4	-0.4053
ZNF709	0.37675
CHMP6	-0.0511666666666667
UPP2	0.05125
CYP19A1	-2.00025
CD151	0.359833333333333
NDUFA13	0.011
ARFRP1	-0.6765
FAM26B	1.95225
CRYBA1	-1.8165
MRPL41	0.467
NPFFR2	-0.6525
HRH2	0.1685
SCAMP3	0.0273333333333333
MTMR6	0.9455
MTG1	-0.766833333333333
UBTD1	1.3805
CRABP1	-2.539
FLJ33790	0.4001
KIAA1908	-1.09766666666667
GPR158	-2.125
PACSIN3	-1.65133333333333
OMD	4.857
CATSPER1	-0.263166666666667
HOXB8	-1.249
FBXO46	-0.4785
OAS1	0.507833333333333
SVIL	0.0805
PHB2	-0.14
ADCY3	-0.0335
NDRG2	0.0103333333333333
ERMAP	0.6589
APBA2	-0.900666666666667
IGSF9	2.5315
WNT6	-0.534142857142857
MYCBPAP	-0.1005
ATP2B2	-0.2649
CPVL	-0.0913
TRAM2	-0.01275
NOP5/NOP58	-0.6875
ZNRF4	0.14825
TLK1	0.13225
MTMR12	0.159857142857143
ZNF384	-0.594666666666667
FAM9B	-2.0355
RPN1	0.3911
PMVK	-0.34675
EIF3D	-0.5237
SIX2	0.70775
HPS1	0.598857142857143
RNF7	-0.2445
PSKH2	0.1905
KCTD13	-0.178333333333333
CSMD3	-0.4925
FBF1	0.119
IL8	-3.38025
SERPINB13	0.549916666666667
FBXL20	-0.10825
BLR1	0.38525
SH2B1	-0.768166666666667
RFNG	-0.312125
RAB20	0.614833333333333
RBM7	-0.1335
POLR1A	-0.412
TMPRSS4	-2.09425
TAF9	-0.27975
TERF2	0.117333333333333
TNFRSF1A	1.14708333333333
ACADVL	-0.917166666666667
GTF2H5	0.84475
EDG8	0.0588333333333333
C9orf140	-1.215875
UST6	-0.299
ZBTB8OS	0.1795
ZNF710	0.7655
GPR174	-1.04
ATP6V0A2	0.0925
KIAA0319L	0.143083333333333
XKRX	0.887
DOPEY2	1.7626
SDHD	-0.741
SUMF1	1.1145
OSM	3.52025
OPN3	-0.07525
DAGLB	-0.580833333333333
PPFIBP1	0.8835
TRIM63	-2.2785
C10orf53	-0.8905
LYPD3	0.870333333333333
BCL7A	-0.1315
AGER	-0.886166666666667
TCF19	-1.665
SAT2	-0.289
PFTK1	0.698333333333333
GABRE	-1.706
C15orf38	1.0005
FIS1	0.2555
KCNV2	0.116
CLPS	0.062
PPCDC	-1.072125
FOXN2	0.4035
NT5E	-1.988
CD83	0.60175
IL18	1.2645
VPS16	-0.78375
IGFBP2	-1.8135
NOTCH2	1.20275
SIGLEC1	1.946125
CD93	6.445
SULF2	1.20525
CEP164	-0.645
P53AIP1	0.0156666666666667
TOR2A	-0.0358333333333333
ZNF136	0.095
MGP	4.0642
CCDC144A	0.263166666666667
TRPC1	-0.284333333333333
SMS	-1.10216666666667
MAPK7	-0.2335
RRAGC	1.22275
PARD6A	0.861333333333333
NUB1	0.227166666666667
SYNGR4	0.63525
OR11H12	0.1865
WIF1	1.0925
GCH1	0.3425
OR11H4	0.2705
SLC44A5	0.665
GPRIN2	0.6125
LOC401431	0.3475
CPA4	-2.3541
MELK	-2.15822222222222
IL15RA	1.30375
CUL3	0.0292499999999999
HMBOX1	-0.42475
PODXL	-1.38425
CCT6B	1.4185
COMTD1	-0.40075
MUC20	0.722166666666667
GPX2	-3.42675
ITK	-0.67175
FBXL5	1.3405
C13orf27	-2.01725
DEFA5	0.6265
TRHDE	0.567
MTP18	-0.939
UQCRQ	0.7614
ITGB2	2.02225
CSRP2BP	-1.48725
TAS2R44	0.2495
PHPT1	0.357875
FAM44C	-0.23975
ERH	-0.35475
MPHOSPH1	-0.9515
MORC1	-0.4035
PARVB	-0.86525
LAMA1	-1.67408333333333
PGBD3	-0.4755
GIMAP6	4.18275
AREG	-0.440666666666667
LIPT1	-1.126
MGC99813	0.514
C1orf201	0.584333333333333
GRIN2A	-0.807
MAN2C1	-1.8305
NSUN5	-0.84975
SF3B5	0.70225
MYC	-2.133875
NRXN1	-0.503
ZNF18	-0.242
SPDYA	-0.53225
SLC37A1	1.928
DECR2	-0.65225
ANKRD38	1.472375
SPTLC3	-0.732083333333333
SUPT16H	-0.603375
DTWD2	1.2705
ULBP1	0.2445
ZADH1	-1.69916666666667
OIP5	-2.67875
IL10RB	0.174
OTUB2	0.047375
VWA3A	0.0758333333333333
SPIC	0.0642
OR6C4	0.1035
PSCD4	1.52833333333333
DPY19L2P2	-0.8365
TRAPPC6A	-0.286666666666667
C21orf2	-0.714333333333333
CEMP1	-0.85175
LIN7B	-0.6235
E2F7	-2.6395
VCP	-0.23575
LAMA3	0.868916666666667
BGN	2.37525
GPR160	3.98216666666667
COCH	-4.36083333333333
GPR81	0.263333333333333
APOBEC3F	-0.9835
tcag7.1017	-0.652
C1orf32	0.247
SCGB1D2	6.575
FLJ43987	-0.437
C6orf170	1.2195
KLK9	0.1845
GPD1L	0.288375
VPS37B	1.24625
ATG3	0.8
ADAMTS17	0.006
KLHDC2	0.935166666666667
NDUFV2	0.08775
BLK	-2.798
MATN4	-1.4545
GPM6A	-0.066
GBP4	3.327
TMEM162	0.364833333333333
PKP2	0.63
HRASLS	1.20944444444444
MMP1	1.17525
SFXN3	0.3594
FSD1	-1.64783333333333
ST6GALNAC3	-1.79366666666667
CA12	2.0075
NCOA6	0.04
C19orf58	-0.0341
PPP4R1	0.161166666666667
MAN1A2	1.08
IKBKAP	-0.2195
UPF1	-0.512333333333333
KIAA1219	0.1155
WNT16	-0.7192
SNW1	0.092625
IL18RAP	2.2425
RPP30	-0.2575
CDC40	-0.0157857142857143
SETD3	0.453833333333333
SLAMF6	-0.01125
ELK4	-0.03
TRIM47	0.558666666666667
ACOX3	1.004875
TRIM6	0.037
KIAA0372	0.337
TP53AP1	1.68
SMURF2	-0.1135
ADAD1	0.59975
EBP	-0.4816
KRTAP13-2	0.1085
FLJ36874	-0.5665
TOR1A	0.542666666666667
P2RY4	0.236
GPBP1	-0.03675
TRPV1	-0.68275
ADAMTS12	0.947
PES1	-0.8648
ATG4A	0.972
MAGEA10	-4.92425
WFS1	0.6215
CC2D1B	-0.238833333333333
PABPN1	0.041625
SLC25A30	0.3405
SLCO1C1	0.415333333333333
SLC22A5	1.24425
KIF23	-1.364
SYN2	-0.412166666666667
ASPN	8.93933333333334
CENTG2	0.485
QSOX2	-2.072
FLJ10815	0.629833333333333
STK24	-0.4508125
SPEG	0.1695
STK10	0.174
DACT2	-1.2125
AAAS	-0.27
SSX3	-1.065
ABCD3	0.8067
C4orf12	-0.446625
PARVG	0.883666666666667
FIG4	0.98625
C9orf46	0.78575
TMCO6	-0.818
IGHMBP2	-1.18525
DUS2L	-0.596333333333333
FAM3C	0.82025
TMEM16D	-1.58675
DCTN4	0.698
KCNH3	-0.13075
EIF2AK2	1.24325
AP1S3	1.426375
CST4	2.5125
PAM	1.323125
NUTF2	0.067
CITED2	0.8744
SLC39A4	-0.3985
C2orf52	-0.6725
GRM3	0.05875
C12orf49	1.374125
CCDC49	-0.4357
GRAMD1B	-1.0975
FNDC4	0.85225
SIAH2	-1.048
GDPD4	0.03875
C21orf87	0.497125
ATP5A1	-0.08
C16orf63	0.065875
LOC388135	-0.6315
ATP5J2	-0.212125
MMP3	1.42025
EMID2	-0.40275
CRHR1	0.11775
WDR70	-0.247
C13orf31	1.9155
ZFAND1	-0.27275
CCL18	5.0545
C3orf49	-0.6255
RINT1	-0.6655
KIAA0408	-1.7855
F13A1	5.5331
SLC10A1	1.09466666666667
OGN	2.4795
GIPC2	-0.613833333333333
XPO6	-0.879166666666667
LCE1A	0.654
FMR1	0.0162
LOC374920	-0.831
DUSP3	0.465375
ANKMY1	-0.349
C7orf50	-0.2475
BBS9	0.2291
UNC119B	0.17
C9orf72	0.305625
MGC35440	-0.6705
ENTPD6	-0.65875
PPP1R2P9	0.6745
ERCC4	0.33375
FAHD2B	-0.6705
HMHA1	-0.815
HACL1	-1.2275
RAD23A	0.0175
FAM83B	-1.32325
PPP5C	-1.32433333333333
RNASEH2C	0.0385
C9orf153	-0.039
SCAMP4	0.53775
GHITM	0.3632
NDUFB7	0.3195
ADCYAP1	0.287333333333333
SP110	1.87716666666667
MAP3K7IP2	0.84
DHH	-0.068
AGRN	1.034
WDR33	0.427
CEP290	0.542166666666667
PRPS1L1	-1.04883333333333
KLRA1	-0.5215
GPR97	0.1175
CHD7	-1.3915
TLR10	0.326
SLC30A8	0.0885
HIC1	1.721
IAPP	0.239
RXFP4	0.2225
GP1BB	0.1965
SHQ1	0.496
NKX2-3	0.175666666666667
API5	-0.14625
FTHP1	0.5225
MOV10L1	-0.0908333333333334
TRIM6-TRIM34	2.116
ADHFE1	-0.781
FAM117A	-1.50175
DDI1	-0.147833333333333
CDON	-0.149
TRIM73	-1.2215
IGKC	1.821
MMP14	0.42075
DYNC1LI1	-0.412125
C11orf66	0.6545
TRBV3-1	-1.40425
FASTKD5	-0.57175
BIVM	-1.627
LHX4	0.129333333333333
CXCL2	-0.716
RAB2B	0.246
IZUMO1	-0.6695
MAP3K15	-2.11257142857143
FAM19A2	0.4095
ZC3H8	-1.2055
ZMAT1	1.18825
SPINK5L3	-2.8765
SLC10A6	0.259
APPL2	0.53425
CARD10	-0.364166666666667
LOC402176	-0.671875
EEF1D	-0.3335
RAB6A	1.9017
C12orf5	0.018375
PAPOLG	-0.087
MSRB2	0.52025
BCR	-0.00077777777777776
PUS3	-0.3505
TIAM2	0.36725
ZNF317	-0.1655
CHD2	0.409714285714286
FZD5	-1.99277272727273
NUDT8	0.72775
ZNF763	0.2345
PRC1	-1.97988888888889
ABCB9	0.605333333333333
SPATA3	-0.27025
TRAK2	1.453875
STAB1	2.90425
LRRTM2	0.0933333333333333
psiTPTE22	0.3425
DBI	1.9765
SERPINA11	-0.83
NAT5	-0.59075
C20orf58	-1.73025
RPS6KA4	0.148
FLJ90650	-0.17125
TGFBRAP1	0.10775
CHRDL2	0.3145
FAHD2A	-0.856
CNTN1	1.1915
BBS4	-0.4717
TMEM181	0.914
MINPP1	0.8155
MPHOSPH6	0.632
HOXC10	0.6477
ITPKB	-0.446
CLPTM1L	2.361625
MEOX2	1.11016666666667
ATP6V0C	1.23725
PRPF8	-0.733333333333333
TMC5	2.87125
FKBP3	0.89675
PLEKHB2	0.638375
OR4D6	-0.025
ZNF544	0.4262
D2HGDH	-0.2
RPL18A	-0.8829
HEL308	-0.41525
MPP6	-3.29275
TCERG1	-0.9285
KRT16	-0.342
KLF17	-0.042
KLF5	0.595
CDR1	2.483625
VCX3A	-2.139
FBLN2	2.244125
C14orf104	0.97325
HBE1	-5.1531
OR4S2	0.485
C1orf108	0.236666666666667
ROBO4	3.319
CPEB4	0.90375
C11orf80	0.124333333333333
BCKDHA	-0.0945
MYOC	1.0685
GIF	-0.07
CKMT1A	1.6
RPL3	-0.2505
THBS1	2.303
APOO	0.7955
ARMCX1	1.68475
HSZFP36	1.26625
SNAPC5	0.26225
EIF4ENIF1	-0.18775
ZNF433	0.1495
TNFRSF21	-0.629875
TMPRSS7	-0.1815
SPATA18	0.3977
HPDL	-3.389
MKL2	0.4639
TBX3	-0.468692307692308
C21orf93	0.2255
DAXX	0.2025
ELMO1	0.39025
RGS13	3.23083333333333
TAF11	-0.50975
UNC13A	-1.935
LOC653314	-0.782
ORC3L	-1.0095
IMAA	-3.441
