Hybridization REF	TCGA-A2-A0EO-01A-11R-A034-07
HIST3H3	0.6115
NCOR2	0.5975
TNFRSF9	0.171
MFSD8	-0.40525
ALX1	-3.31066666666667
NOL1	-1.43925
PODN	3.75875
TIAL1	-0.993
HIST1H1E	1.02375
NPY6R	-0.00900000000000001
TM4SF4	-0.75825
CORO2A	0.7755
ETNK2	0.876
APOE	0.9105
ANGPT4	0.876
HDGF2	-0.96575
G30	1.0155
ST8SIA4	-0.269125
F2RL1	0.617375
FAM19A4	-2.785
CCAR1	-0.52275
B3GNT7	-0.49475
OPHN1	-0.2808
DSCR6	0.3185
C21orf13	1.16666666666667
GAS2L1	0.117416666666667
RFX3	-0.0583333333333333
COPS4	-0.038875
BCHE	-3.65816666666667
BCL2	2.62425
HBZ	-3.06366666666667
ARL13B	0.219875
MAPBPIP	0.906
MYO15B	-0.790375
SPZ1	1.33375
KIAA1324	3.46122222222222
PLCL2	-0.299125
C4orf29	-1.34275
WDFY2	-0.603375
ZNF284	-0.268
NAALADL1	0.843
DUSP5	1.95533333333333
PXDN	0.599125
SLMO1	-0.6565
TNXB	0.4991
BIRC7	-1.201
A4GALT	0.8225
TIMM22	-0.171
FAM110C	-0.29775
TOMM34	-1.121875
ABHD9	0.7675
ADAM32	0.2055
CRHBP	-0.631
AQP2	0.67625
LOC130355	0.83025
ZNF187	0.199666666666667
ZNF816A	0.2975
F7	-0.828125
CNOT1	-0.8581
SLC13A4	-0.74225
ZBTB11	-0.38675
B3GALT5	-0.26125
EXOC2	-0.056
IRS1	0.6624
TMEM1	-0.146166666666667
MRPL34	-0.405
SAMM50	-0.48525
CDC42EP3	0.293
HSF2	-1.4134
MFN2	0.06975
TSPAN7	-0.718333333333333
NUCB1	0.479583333333333
RHOH	1.13025
ARL16	-0.9275
TACR1	0.116
SFRS5	-0.2075
SNX25	0.15625
RHBDF1	1.03566666666667
PCDH18	3.22216666666667
HMG1L1	-0.025
MYO5C	0.827125
MAPK10	0.9055
LDHAL6A	-0.21025
NUDT12	1.24366666666667
NCAM1	-0.608625
GLIS2	0.0595
GGTL4	-0.491
DAPP1	-0.06475
ATF7	0.786
KIAA0748	-0.3345
NFIL3	0.16175
TM6SF1	0.4081
SEZ6	-0.0585
NANOS3	0.8245
DNAJA3	-0.728833333333333
CLDN6	-3.2565
CIITA	2.7147
EPHA4	-0.0205
FANCC	-0.68
CMTM3	0.98575
PSG3	-0.761285714285714
MRPL15	-0.5955
C21orf59	0.1975
PLCXD2	0.0677499999999999
C2orf34	-0.187625
UBE2L6	0.90825
MED14	-0.349166666666667
HP1BP3	-0.1274
C6orf208	-0.2515
TPBG	0.73375
OSR2	1.03675
XPC	0.0591666666666667
KLHL7	-0.809916666666667
CCR3	0.0713333333333333
AGTPBP1	-1.05416666666667
PCSK6	0.119466666666667
STAT5A	-0.4386
FAM18B	-0.083
LONRF2	0.400833333333333
PTPN2	-0.857625
SF3A3	-0.724833333333333
EFCBP2	-0.15325
HCFC1	-0.972666666666667
AHNAK	1.73615
ACTR5	-0.21325
KIF14	-2.19785714285714
TENC1	1.6895
HEATR5B	0.537
YIPF2	0.768166666666667
MYEOV2	0.6155
DUSP18	1.28875
KIAA1012	0.34625
AHR	0.6575
C17orf53	-2.07583333333333
PTPRH	-3.521
ATP6V1C1	-0.2672
TAS2R3	0.1355
LOC440356	-1.95625
COQ10B	0.22575
PSMF1	0.7055
SORBS2	1.98258333333333
NFE2L2	0.071
TMCO7	-0.399
SH3PXD2A	1.1776
SH2D2A	-0.89
SPINK5	-2.98925
MRPS24	-0.75925
OPA3	0.224625
TRAF7	-0.913666666666667
C4orf35	0.123166666666667
MT1G	-0.457125
MGC39545	-0.0173333333333333
HS1BP3	0.0334
OR2B2	0.849
CHRM4	0.643
SFRP2	4.33283333333333
RIC3	1.3555
ART1	0.0305
C6orf1	0.415875
DUS4L	-1.0855
C10orf104	0.2535
TNFAIP6	3.47
RTEL1	-0.7035
CCT4	-0.8397
ZNF709	-0.0695
CHMP6	0.381
UPP2	0.6815
CYP19A1	-0.90125
CD151	0.776166666666667
NDUFA13	-0.603833333333333
ARFRP1	-0.823166666666667
FAM26B	2.19375
CRYBA1	-1.0335
MRPL41	0.00266666666666666
NPFFR2	3.600625
HRH2	-0.208
SCAMP3	0.0768333333333333
MTMR6	1.1109
MTG1	-1.189
UBTD1	1.028
CRABP1	-2.3975
FLJ33790	0.859
KIAA1908	-0.639666666666667
GPR158	-2.14325
PACSIN3	-0.2555
OMD	4.6935
CATSPER1	0.0523333333333333
HOXB8	-0.691625
FBXO46	1.266
OAS1	0.256666666666667
SVIL	0.31775
PHB2	-0.64375
ADCY3	-0.4855
NDRG2	1.87466666666667
ERMAP	-0.3464
APBA2	-2.37866666666667
IGSF9	2.62825
WNT6	-0.0185714285714286
MYCBPAP	-0.453
ATP2B2	-0.5779
CPVL	-0.99
TRAM2	-0.46
NOP5/NOP58	-0.8625
ZNRF4	0.3225
TLK1	0.096
MTMR12	0.553642857142857
ZNF384	-0.816333333333333
FAM9B	-3.9965
RPN1	0.3269
PMVK	0.59725
EIF3D	0.5507
SIX2	-0.5625
HPS1	0.846571428571429
RNF7	0.332
PSKH2	-0.3045
KCTD13	-0.8735
CSMD3	-0.604555555555555
FBF1	-0.0875
IL8	-6.36614285714286
SERPINB13	0.165222222222222
FBXL20	0.06875
BLR1	0.0515
SH2B1	-0.438166666666667
RFNG	-0.414125
RAB20	1.79233333333333
RBM7	-0.00975
POLR1A	-0.779166666666667
TMPRSS4	-2.72675
TAF9	-0.47075
TERF2	-0.4885
TNFRSF1A	0.895833333333333
ACADVL	-0.848
GTF2H5	-0.38275
EDG8	0.191166666666667
C9orf140	-1.594
UST6	-0.1875
ZBTB8OS	-1.158
ZNF710	-0.15
GPR174	-0.6835
ATP6V0A2	-0.912
KIAA0319L	-0.0543333333333335
XKRX	-0.6925
DOPEY2	1.0559
SDHD	-0.2335
SUMF1	1.47125
OSM	4.14225
OPN3	-0.5045
DAGLB	0.125666666666667
PPFIBP1	0.8682
TRIM63	-1.482
C10orf53	0.257
LYPD3	0.478833333333333
BCL7A	-0.00212499999999999
AGER	-1.79133333333333
TCF19	-2.187875
SAT2	-0.25525
PFTK1	1.91266666666667
GABRE	-2.69725
C15orf38	1.2561
FIS1	-0.062
KCNV2	0.04075
CLPS	0.08725
PPCDC	-0.4215
FOXN2	0.7875
NT5E	-2.949
CD83	0.4775
IL18	0.111125
VPS16	0.5565
IGFBP2	-1.14583333333333
NOTCH2	0.83725
SIGLEC1	2.079875
CD93	5.7595
SULF2	1.29025
CEP164	-0.059
P53AIP1	0.2766
TOR2A	-0.173833333333333
ZNF136	0.45575
MGP	3.6904
CCDC144A	1.06733333333333
TRPC1	-0.369833333333333
SMS	-0.119
MAPK7	-0.400166666666667
RRAGC	0.725
PARD6A	0.221333333333333
NUB1	0.281
SYNGR4	0.41725
OR11H12	-0.9055
WIF1	1.440625
GCH1	-0.173
OR11H4	0.1895
SLC44A5	0.543
GPRIN2	1.27116666666667
LOC401431	0.1415
CPA4	-2.964
MELK	-3.38988888888889
IL15RA	0.51125
CUL3	0.416625
HMBOX1	0.53625
PODXL	-1.5415
CCT6B	1.2275
COMTD1	-0.84375
MUC20	-0.131833333333333
GPX2	-3.162
ITK	-0.900875
FBXL5	1.67675
C13orf27	-1.30025
DEFA5	-0.8655
TRHDE	-0.223
MTP18	-0.936
UQCRQ	0.1361
ITGB2	1.85475
CSRP2BP	0.426
TAS2R44	0.3675
PHPT1	-0.479875
FAM44C	0.03275
ERH	1.3635
MPHOSPH1	-1.822
MORC1	-0.379
PARVB	-1.2845
LAMA1	-1.80641666666667
PGBD3	0.2085
GIMAP6	4.50875
AREG	0.975
LIPT1	0.303
MGC99813	-1.18475
C1orf201	0.395833333333333
GRIN2A	-1.14766666666667
MAN2C1	-1.10675
NSUN5	-1.06025
SF3B5	0.046
MYC	-0.56775
NRXN1	-0.400909090909091
ZNF18	0.1135
SPDYA	-1.883875
SLC37A1	0.84
DECR2	0.144
ANKRD38	1.50714285714286
SPTLC3	-0.492833333333333
SUPT16H	-0.0685
DTWD2	-0.04625
ULBP1	0.508
ZADH1	0.493333333333333
OIP5	-3.4215
IL10RB	0.0176666666666667
OTUB2	0.0525
VWA3A	-0.458333333333333
SPIC	1.085
OR6C4	0.3995
PSCD4	1.01766666666667
DPY19L2P2	-0.523
TRAPPC6A	0.641
C21orf2	-0.689
CEMP1	0.42025
LIN7B	-0.393
E2F7	-2.25116666666667
VCP	-0.346875
LAMA3	2.19925
BGN	2.31175
GPR160	0.428
COCH	-3.30683333333333
GPR81	2.3425
APOBEC3F	-1.606
tcag7.1017	-1.00525
C1orf32	0.2505
SCGB1D2	7.04175
FLJ43987	0.1905
C6orf170	-0.618
KLK9	0.1575
GPD1L	0.736125
VPS37B	-0.328
ATG3	-0.529666666666667
ADAMTS17	-5.263
KLHDC2	0.180833333333333
NDUFV2	-0.07725
BLK	-2.246
MATN4	-1.374
GPM6A	0.633375
GBP4	3.5735
TMEM162	0.0168333333333333
PKP2	0.337
HRASLS	-1.34988888888889
MMP1	-2.935
SFXN3	0.0268
FSD1	-2.14766666666667
ST6GALNAC3	-1.67833333333333
CA12	3.1145
NCOA6	0.48
C19orf58	-0.8253
PPP4R1	-0.0668333333333333
MAN1A2	1.11733333333333
IKBKAP	-1.4075
UPF1	0.110833333333333
KIAA1219	0.617
WNT16	0.284666666666667
SNW1	0.1215
IL18RAP	2.54425
RPP30	-0.403625
CDC40	-0.0655714285714285
SETD3	0.4565
SLAMF6	0.5885
ELK4	0.0745
TRIM47	0.420333333333333
ACOX3	2.1075
TRIM6	1.405375
KIAA0372	-0.382833333333333
TP53AP1	1.56625
SMURF2	-0.83625
ADAD1	0.6205
EBP	-0.8674
KRTAP13-2	-0.604
FLJ36874	-0.804833333333333
TOR1A	-0.241833333333333
P2RY4	1.195
GPBP1	0.128
TRPV1	-0.4235
ADAMTS12	0.929833333333333
PES1	-0.5389
ATG4A	0.3835
MAGEA10	-4.614
WFS1	1.70875
CC2D1B	-0.444833333333333
PABPN1	-0.127
SLC25A30	-0.33575
SLCO1C1	-0.231
SLC22A5	2.19025
KIF23	-3.20933333333333
SYN2	0.5175
ASPN	9.58083333333333
CENTG2	0.295
QSOX2	-1.9512
FLJ10815	-0.378833333333333
STK24	0.235875
SPEG	-0.2207
STK10	-0.00966666666666668
DACT2	0.368
AAAS	-1.21025
SSX3	-1.693
ABCD3	0.4359
C4orf12	0.601875
PARVG	0.846
FIG4	-0.000999999999999994
C9orf46	1.1395
TMCO6	-0.4385
IGHMBP2	-1.018
DUS2L	-1.13516666666667
FAM3C	-0.2083125
TMEM16D	-1.897875
DCTN4	0.543
KCNH3	0
EIF2AK2	0.8075
AP1S3	-0.817625
CST4	1.6325
PAM	0.6383125
NUTF2	-1.08375
CITED2	0.85
SLC39A4	-0.27925
C2orf52	-1.3225
GRM3	-0.22325
C12orf49	0.208
CCDC49	-0.4564
GRAMD1B	-1.3365
FNDC4	1.0515
SIAH2	1.70025
GDPD4	0.241
C21orf87	1.07975
ATP5A1	-0.443
C16orf63	-0.793125
LOC388135	-0.0135
ATP5J2	-0.865875
MMP3	1.416
EMID2	0.353
CRHR1	0.226
WDR70	0.4405
C13orf31	2.1835
ZFAND1	-0.0545
CCL18	4.47633333333333
C3orf49	1.8815
RINT1	-0.5575
KIAA0408	-1.04166666666667
F13A1	5.5084
SLC10A1	0.650333333333333
OGN	3.33475
GIPC2	-0.5325
XPO6	-0.638
LCE1A	1.1315
FMR1	0.7155
LOC374920	0.21575
DUSP3	0.216125
ANKMY1	-1.001
C7orf50	-0.159
BBS9	-0.2032
UNC119B	0.104875
C9orf72	-0.171625
MGC35440	-0.45125
ENTPD6	-0.30175
PPP1R2P9	0.385333333333333
ERCC4	-0.12725
FAHD2B	-0.7425
HMHA1	-0.337
HACL1	-1.03075
RAD23A	-0.359166666666667
FAM83B	-0.83875
PPP5C	-1.58616666666667
RNASEH2C	0.091625
C9orf153	-0.25475
SCAMP4	0.6305
GHITM	0.3203
NDUFB7	-0.23925
ADCYAP1	1.47716666666667
SP110	1.61933333333333
MAP3K7IP2	0.45275
DHH	-0.031
AGRN	0.120642857142857
WDR33	0.711166666666667
CEP290	1.09816666666667
PRPS1L1	-2.39166666666667
KLRA1	-0.598
GPR97	-0.2875
CHD7	-1.324
TLR10	2.00675
SLC30A8	-0.4515
HIC1	1.796
IAPP	1.4
RXFP4	-0.00600000000000001
GP1BB	1.24575
SHQ1	0.224
NKX2-3	-0.137333333333333
API5	-0.04775
FTHP1	0.761
MOV10L1	0.0558000000000001
TRIM6-TRIM34	3.01333333333333
ADHFE1	0.49225
FAM117A	0.01175
DDI1	0.6845
CDON	0.208166666666667
TRIM73	-0.775
IGKC	5.1765
MMP14	0.429666666666667
DYNC1LI1	-1.052125
C11orf66	0.136
TRBV3-1	-1.069
FASTKD5	-0.06175
BIVM	-0.088
LHX4	-0.30725
CXCL2	0.6674
RAB2B	-0.266
IZUMO1	-0.62075
MAP3K15	-1.484375
FAM19A2	0.643666666666667
ZC3H8	-1.55616666666667
ZMAT1	2.215
SPINK5L3	-3.59275
SLC10A6	0.2915
APPL2	-0.092375
CARD10	-0.744333333333333
LOC402176	0.10975
EEF1D	0.8811
RAB6A	0.6831
C12orf5	-0.125125
PAPOLG	0.68625
MSRB2	0.6365
BCR	0.195111111111111
PUS3	0.721
TIAM2	0.68475
ZNF317	-0.0943333333333333
CHD2	0.0425714285714286
FZD5	-2.25163636363636
NUDT8	-1.89125
ZNF763	-0.212
PRC1	-2.57555555555556
ABCB9	-0.713666666666667
SPATA3	-0.85075
TRAK2	0.42975
STAB1	3.15375
LRRTM2	-0.435833333333333
psiTPTE22	1.1385
DBI	0.3685
SERPINA11	2.04475
NAT5	0.3885
C20orf58	-1.536
RPS6KA4	-0.038
FLJ90650	-0.6165
TGFBRAP1	0.1605
CHRDL2	1.270375
FAHD2A	-0.883333333333333
CNTN1	0.52925
BBS4	-0.0366
TMEM181	-0.33125
MINPP1	-0.7485
MPHOSPH6	-0.161583333333333
HOXC10	1.459
ITPKB	0.1525
CLPTM1L	0.215875
MEOX2	0.496333333333333
ATP6V0C	0.206125
PRPF8	-0.592333333333333
TMC5	4.51125
FKBP3	-0.5565
PLEKHB2	0.136125
OR4D6	-0.061
ZNF544	-0.7146
D2HGDH	-0.546
RPL18A	-0.1148
HEL308	-0.411125
MPP6	-3.124
TCERG1	-1.888
KRT16	0.4935
KLF17	-1.35475
KLF5	2.23575
CDR1	2.9015
VCX3A	-4.6555
FBLN2	2.078375
C14orf104	-0.228
HBE1	-4.8442
OR4S2	0.063
C1orf108	-0.871166666666667
ROBO4	3.76566666666667
CPEB4	1.427625
C11orf80	-0.605833333333333
BCKDHA	0.585833333333333
MYOC	0.5895
GIF	0.315
CKMT1A	-1.1385
RPL3	1.002
THBS1	3.72025
APOO	-0.89275
ARMCX1	0.87225
HSZFP36	0.96625
SNAPC5	-0.61375
EIF4ENIF1	1.32225
ZNF433	-0.00950000000000004
TNFRSF21	-0.94425
TMPRSS7	0.2005
SPATA18	1.1596
HPDL	-3.1715
MKL2	1.5794
TBX3	2.42992307692308
C21orf93	1.11383333333333
DAXX	-0.21775
ELMO1	0.315375
RGS13	2.93983333333333
TAF11	-1.77525
UNC13A	-2.358
LOC653314	-0.0833
ORC3L	-0.8625
IMAA	-2.945
TARBP2	-0.83
CABIN1	-0.0962
TRIOBP	0.3650625
HIST1H2AC	1.823375
RGS22	-0.990833333333333
NCOA1	1.10633333333333
IL25	0.8135
SNCG	0.806
GPR6	0.1425
AMDHD1	-0.205666666666667
CHEK2	-1.58375
C6orf142	-0.55625
DRD4	0.25475
C14orf68	-1.097
GDF11	-1.814
SEMG2	-0.228
CD247	-0.5655
CDAN1	0.135
RBMX2	0.0533333333333333
TGS1	-0.7255
OIT3	2.33675
SYF2	0.34375
MCM4	-3.003375
PKHD1L1	1.414875
CEP192	-1.01766666666667
IFT88	0.58475
RPL9	0.894642857142857
RAB32	0.517625
DDX43	-1.5535
P2RX2	0.694833333333333
OR5D18	0.1455
UBE1	-0.56925
SLC24A1	0.506625
ARHGAP5	0.70275
CETP	-0.61
KIAA1731	-0.3955
SLC9A4	0.041
PTPN6	0.759
BAHD1	0.0475
GRIK3	0.916
CACNB2	-0.7516
PDE10A	0.0255
DGCR14	-0.34075
PCDHB9	-0.505166666666667
RHOQ	0.7965
MAP3K4	-0.60775
KTI12	-0.205
RPL23AP13	-2.33575
GNG11	0.2515
CLCN3	1.94533333333333
GPAM	-0.714875
VSTM2A	0.124
SLAMF7	2.94766666666667
INTS2	-1.0765
PPP2CA	-0.0649
LRP12	0.4202
SEC14L2	4.16833333333333
DKFZP586H2123	4.57525
MC3R	0.159
CIRH1A	-1.93133333333333
HIST1H2AB	1.35566666666667
POLH	-1.017
MGC16703	-1.37766666666667
SNAPC2	0.413
FILIP1L	1.2135
RASGRP4	0.3705
LRRC1	1.05325
GAS1	2.5235
PRAC	-0.533666666666667
DGKA	-0.509
NT5C3	-0.787
PEG3	-2.07316666666667
NADK	-1.471
PRR17	0.6675
LOC374569	-0.39275
SGSH	0.1285
NLRP8	0.569
GALT	-0.6858
MCF2	-1.082
ZNF263	0.382
TACSTD1	0.2305
TYR	-6.4358
ATP6AP2	0.6175
RNUXA	-0.1705
ABHD10	0.1369
GDPD2	-1.5845
SLC35C1	-0.02225
UBE2A	0.451375
HERC5	-0.659833333333333
FAM112B	-4.432
FBXL16	2.90775
DKFZP434A0131	-0.75375
ELA3A	-2.4945
RBM41	-1.069125
HAO2	-0.824666666666667
RNH1	-0.012
SHANK2	2.34983333333333
OSBP2	-1.537125
DAK	0.108166666666667
C3orf58	0.83125
TCL1B	-0.7205
KBTBD2	-0.36975
SUGT1L1	0.6315
UBE2E2	0.239666666666667
MYL9	2.948625
CDC23	-0.6285
PBXIP1	1.5179
CXorf40B	0.9735
NBL1	1.48775
RTBDN	0.3965
RAB11FIP5	0.313125
TTTY13	-0.724
SCOTIN	0.0201666666666666
SOHLH1	-0.3815
CDKN1A	0.0180714285714286
NCK1	0.20375
ZNF550	-0.17225
SAPS3	0.892666666666667
SPIN3	0.695666666666667
MAGEE2	0.185
MIS12	-1.39783333333333
OR8H2	0.117
KIAA0774	-1.30033333333333
UNC5D	-1.9655
CUL7	-1.13683333333333
LIPC	-3.1995
DIO1	3.667
C20orf11	0.3192
CTRL	-1.7575
HS3ST2	1.4265
PAK4	0.609166666666667
CCRL1	4.661
RNF10	0.5035
ZNF567	0.35325
ZNF660	-0.3575
TCEAL3	1.52925
MAGOH	0.247333333333333
CENPB	-0.062
C19orf7	1.10875
LOC388965	0.45
ZCCHC13	1.223
JMJD1A	-0.7883
HIST1H4H	0.911
TBRG1	-0.6528
GPC3	-3.598375
TAF1C	-1.394125
EBNA1BP2	-1.11016666666667
CIAPIN1	-0.713
PDGFRA	1.01322222222222
CSTB	-0.96975
CENPI	-3.1655
GTF2E2	-0.717666666666667
RPP21	-1.0075
CCNF	-1.64766666666667
KCNQ3	1.1605
FAM79A	1.06825
SLC22A12	0.88
NOVA1	-0.171666666666667
FZD3	0.4202
AKAP8	-0.8005
SOCS5	0.754125
CFDP1	-1.272
DLG5	0.99725
PGM5	1.25791666666667
C1orf144	-0.0213333333333334
HDAC10	-1.6
RND2	-0.9835
C20orf199	-1.055
RNMT	-0.310625
SLURP1	0.98
ASTN1	0.601125
SH3BGR	0.88525
MYCL1	-0.8615
ZHX1	0.2505
CENPK	-3.44
FOSB	1.5983
LOC643406	0.112625
C2orf59	-1.243875
TMEM135	0.901625
SLC27A2	-0.803
KRT33A	2.8325
OVOL1	1.019875
PAMCI	-1.27333333333333
S100A7	-1.4885
ZNF789	-1.5105
HARS2	0.033
RPL23A	-0.374
TCF23	-0.17825
UPF3B	-1.541375
C17orf78	-0.4305
HLA-DOB	0.963166666666667
C14orf142	0.628166666666667
TEKT5	0.371833333333333
DMWD	0.185
POLD1	-2.05666666666667
GSCL	0.188
CALD1	0.8603
SCRT1	0.685833333333333
AIG1	0.1255
UNC84B	-0.26425
ZNF404	-1.188
TMED6	-3.60825
KIAA1462	-0.338
LRRC27	1.81366666666667
PYGO1	0.069
PIGU	-1.183
ALAS2	-3.71416666666667
WRNIP1	-0.26475
CNNM3	-0.0045
ZNF2	0.28725
ST3GAL5	-0.697333333333333
MRPL23	-0.5275
TSSK6	-0.2505
PSMA6	-0.71425
C16orf70	-0.24725
KIAA1602	0.16075
ALMS1	0.007
DCN	3.57775
TMEM132D	-0.59925
SUCLG2	-0.06725
ABHD14A	0.65825
DEXI	0.488333333333333
AMPD2	-1.19183333333333
IFNAR2	-0.791166666666667
CYB5A	2.2556
TLOC1	0.4982
NXF5	-0.585333333333333
NRBF2	0.244875
KCTD3	1.7355
ITGAE	-1.61466666666667
SLC30A3	-2.20983333333333
ZRF1	-1.099
IFRD2	-0.69275
XAB1	-0.69925
PYCR2	-0.481166666666667
SERPINB3	-5.1135
TMLHE	-0.373
GEFT	0.238
ABCA5	0.0665
EMR4	-0.074
TSFM	-0.44225
HIST3H2BB	0.6885
ARHGEF19	0.046
TSPAN17	-0.475166666666667
ABCC8	3.99275
MAP1S	-0.0723333333333333
C22orf36	-0.01575
BNC2	1.14264285714286
HIST1H4A	-1.4055
NDUFS3	-0.1985
WDR3	-0.533
XKR4	-0.83875
TTC33	0.262714285714286
STMN2	4.791
CPN2	-1.07616666666667
HSPC105	0.20875
PCOLCE2	-3.04875
C3orf55	1.063
KLHDC9	2.73783333333333
TBC1D23	0.23625
ATXN2L	-1.24275
MAP2K3	-0.455583333333333
SCAP	-0.42025
ZNF486	-0.299166666666667
C20orf96	0.2355
NARS	-0.36525
ADAMTSL1	-0.462785714285714
PRCC	0.590166666666667
CCDC126	0.892166666666667
ZNF675	-1.04425
CALCOCO1	0.80225
ANKRD43	1.5895
CWF19L2	0.432833333333333
ZBTB32	1.15816666666667
BRAF	-0.21125
ODF4	0.16175
MGC14376	0.381
HORMAD1	-2.6694
AAK1	-0.187333333333333
PEBP1	0.90575
TNFSF5IP1	-0.014
DKFZp564N2472	0.183
RMND1	-0.642625
IGKV1-5	4.9775
COL1A2	3.90191666666667
SERPINA5	-3.12325
AANAT	0.3995
C19orf21	0.671333333333333
GEMIN5	-0.2255
UBR4	-0.328333333333333
LTBP3	1.23483333333333
AMHR2	-2.4725
PROCR	-0.0025
MYBBP1A	-1.38675
C20orf39	2.4105
ZNF697	0.093125
PASK	-1.1997
ZNF776	1.00116666666667
RFXDC2	0.033625
KIAA0467	-0.0585
C10orf96	-1.641
ZNF503	-0.107
GULP1	-0.0651666666666667
KCNE4	3.33866666666667
DKFZp434K191	-1.65625
LOC196913	0.2855
BHLHB4	1.051
CH25H	2.12
LOC81691	-0.985166666666667
ALPL	0.0439285714285714
COL12A1	3.4555
FOLR3	-2.11966666666667
GPR123	0.155
TRIM62	0.135428571428571
ABLIM1	0.876333333333334
MAST3	-1.18
RHBDD1	0.687
LOC338809	0.681
RYBP	1.58075
TTC26	-0.54025
ZNF22	0.0913333333333333
ISCA2	0.31925
RDM1	-1.59675
PIGM	1.12675
GNB3	-1.789
ACTR2	0.0945
HMGB1	0.43215
EDG1	3.87483333333333
SOAT2	-3.4285
OR10AD1	0.734
RAP1GDS1	0.740916666666667
LCE1F	0.4545
ESM1	-0.9725
RCN3	2.323
CREBL1	-1.063
DBNL	-0.526333333333333
PTGER3	3.92725
USP30	0.0498333333333333
BCL2L12	-1.0405
KIF26B	2.89025
ZNF416	0.31975
ZNF225	-0.266
C17orf70	0.34575
ZNF554	0.6615
RAE1	-1.23383333333333
TNIK	-0.343
ACTN3	1.0075
MGC45922	1.0395
CCNA1	0.503
RYK	0.962833333333333
IL26	-0.45
LRP3	0.846
QARS	-0.2
SOX7	1.17335714285714
BID	-0.7745
OR2S2	0.5995
CXCL14	5.26075
C11orf47	-1.604
MGC29891	-0.0368333333333333
HSPB8	2.7906
PRDM14	-1.3635
NUFIP2	0.60975
MNAT1	-0.486
ZDHHC2	-0.520916666666667
MBNL2	0.126375
ADD3	-0.428125
CSNK2A1P	-0.559
KLK6	0.408666666666667
TMEM111	-0.2874
KIAA1279	0.2435
NUBP2	-0.096
RAB42	-0.17625
ID3	-0.3463
TM9SF1	0.356
MDP-1	-0.13975
POU4F2	0.32
IQCK	0.871
C16orf14	-1.003
CAPN3	-1.897
FAM43B	0.472875
RECQL	-0.645
AP1G1	-0.323142857142857
CTNNBL1	-0.438
ECHDC1	-1.36
SMARCC1	0.0674
FOXQ1	-0.332875
GNAI3	0.09
POLG2	-2.1715
CD4	1.226875
ITLN1	-0.50125
EBI2	4.4195
IRF1	0.9825
PTPRE	2.0518
PTK2B	-0.5985
NXNL2	0.8905
SOX4	0.781888888888889
TSPAN3	-0.149833333333333
SH2D1A	-2.05883333333333
C8orf58	-0.336833333333333
USP20	-0.782
DUSP22	-0.63725
CALB1	-1.69366666666667
L3MBTL2	0.809833333333333
MCRS1	-0.71125
TMEM118	-1.47716666666667
C18orf8	0.2075
FLJ10241	-0.29425
GJA12	0.89675
PKD1	-0.469666666666667
ZFP3	0.413
JAM3	0.2145
LAPTM4A	1.4558
DIRC2	0.5515
KIAA2022	1.39366666666667
MYOM1	0.266166666666667
TRPM8	-2.16783333333333
MOP-1	1.69225
PHKG2	-0.16525
ZNF650	0.257
KIAA1522	1.34775
PSG8	-1.6375
DDX19B	-0.633
MOBKL1B	-0.47525
DIAPH2	0.196916666666667
PTPN12	0.23375
CLN8	0.226
CRYZL1	-0.0768333333333333
CRY2	0.987083333333333
FCGR2B	4.0615
PNPLA4	1.903125
ZNF454	-0.2075
DKFZp434B1231	-0.18825
CLDN11	1.84
RFWD2	0.614666666666667
CIB2	-0.604666666666667
MXRA8	3.436875
HRK	-0.461125
MAML2	0.21575
C4orf31	0.75925
C6orf192	-0.40175
COG6	1.10275
FAM5B	0.5795
NFATC1	0.9165
SEPT10	0.14025
SCYL1	-0.3054
RPP40	-1.44875
SCOC	-0.0568
KIAA1450	0.858
CTDSPL2	-0.0995
TBX5	3.004
NAPG	-0.1125
RHD	-4.30275
C14orf45	1.56616666666667
ZBTB22	0.6085
PLCG1	-1.0465
ANKRD10	-0.806375
AQP7P2	0.54125
TAGLN2	0.694166666666667
HTR2C	-1.37716666666667
SLC16A7	0.0928333333333334
C17orf83	0.36425
TSGA14	-0.79225
MDH1	-0.488
PPP3R2	0.0171666666666667
DCBLD2	-1.31714285714286
RBM33	-0.0135
DPH3	-2.148
SYT10	-1.21016666666667
FMO4	1.535875
THYN1	-0.612
DRD5	-2.5835
OTOR	0.633625
PGRMC2	0.3594
KATNAL1	0.148125
PAQR6	-3.85575
UBE2I	-0.6275
C14orf28	0.6095
C8orf70	1.86275
FLYWCH1	-0.5495
ANGPTL3	-2.63325
GLRX2	0.0775
ATP11A	-0.895714285714286
ARL5B	-0.08175
MUC16	-2.0495
SLC25A5	-1.46442857142857
ACRC	-1.95075
MYO1C	-0.26525
FAM89B	1.21316666666667
FAS	0.90425
KIFAP3	1.31875
GLRA2	0.378
BTN3A2	0.1246
CNKSR3	0.11725
CSTF3	-0.172
ARPM1	0.633
KIAA1530	-1.165
C9orf150	2.033
PRKCI	0.64
tcag7.1015	-0.74275
SOD3	0.035
ZNF574	0.21
CYP21A2	1.60025
RPL12	-0.56675
COMMD2	-0.544
WIZ	0.60325
LOC344405	-1.73725
ALDH4A1	-0.676941176470588
CRYAB	3.59025
COPA	0.253733333333333
PCDHGA7	0.588166666666667
KIF11	-1.95758333333333
RASD2	0.117875
SLC26A3	2.236
ZNF175	-0.881
JAKMIP2	-2.610375
C8orf4	3.85333333333333
PTHLH	3.8935
