Hybridization REF	TCGA-B6-A0RO-01A-22R-A084-07
PPP4R1	1.26633333333333
MAN1A2	1.38983333333333
IKBKAP	-1.834
UPF1	-0.462666666666667
KIAA1219	1.01125
WNT16	0.3154
SNW1	-0.048375
IL18RAP	0.90575
RPP30	-0.01725
CDC40	-0.227142857142857
SETD3	0.742333333333333
SLAMF6	0.1165
ELK4	-0.3465
TRIM47	-0.4685
ACOX3	1.9495
TRIM6	-0.73425
KIAA0372	-0.364666666666667
TP53AP1	1.361125
SMURF2	-0.18175
ADAD1	0.3335
EBP	-0.3011
KRTAP13-2	0.6785
FLJ36874	-1.56783333333333
TOR1A	-0.1595
P2RY4	1.0585
GPBP1	0.17375
TRPV1	-1.01275
ADAMTS12	-0.1775
PES1	-0.1951
ATG4A	1.14733333333333
MAGEA10	-4.974
WFS1	2.2455
CC2D1B	-0.712333333333333
PABPN1	-0.4045
SLC25A30	0.4815
SLCO1C1	0.052
SLC22A5	1.7785
KIF23	-2.85533333333333
SYN2	-0.435333333333333
ASPN	6.34766666666667
CENTG2	0.1225
QSOX2	-2.1567
FLJ10815	0.024
STK24	0.4419375
SPEG	0.3749
STK10	-0.146833333333333
DACT2	-0.0285
AAAS	-0.6475
SSX3	-1.418125
ABCD3	0.8881
C4orf12	-0.084375
PARVG	0.2345
FIG4	0.937
C9orf46	0.424
TMCO6	-0.8805
IGHMBP2	-0.21875
DUS2L	0.166333333333333
FAM3C	0.476625
TMEM16D	-0.62075
DCTN4	0.8095
KCNH3	1.26025
EIF2AK2	0.56225
AP1S3	1.01925
CST4	2.7895
PAM	3.859875
NUTF2	0.7115
CITED2	0.1177
SLC39A4	0.095
C2orf52	-0.8365
GRM3	-0.06425
C12orf49	1.39625
CCDC49	-0.4414
GRAMD1B	-1.85957142857143
FNDC4	0.0635
SIAH2	0.1465
GDPD4	0.2315
C21orf87	0.763
ATP5A1	1.253
C16orf63	-0.341
LOC388135	-0.855666666666667
ATP5J2	0.028125
MMP3	-0.72125
EMID2	-0.19825
CRHR1	0.3545
WDR70	-0.52625
C13orf31	1.02225
ZFAND1	-0.0665
CCL18	3.05016666666667
C3orf49	-0.174
RINT1	-0.2335
KIAA0408	-2.17066666666667
F13A1	3.2209
SLC10A1	0.1835
OGN	0.8145
GIPC2	-0.717166666666667
XPO6	-0.516
LCE1A	0.5265
FMR1	0.0809
LOC374920	-1.77925
DUSP3	0.35475
ANKMY1	1.21025
C7orf50	0.322
BBS9	0.4721
UNC119B	0.317625
C9orf72	-0.106
MGC35440	-0.261
ENTPD6	0.62525
PPP1R2P9	0.6515
ERCC4	0.6035
FAHD2B	0.416
HMHA1	-0.678
HACL1	-0.359
RAD23A	-1.04916666666667
FAM83B	-1.50875
PPP5C	-0.0685
RNASEH2C	0.448
C9orf153	-0.6235
SCAMP4	0.6115
GHITM	1.0173
NDUFB7	0.20675
ADCYAP1	-0.4495
SP110	1.42566666666667
MAP3K7IP2	-0.385
DHH	-0.171
AGRN	0.897714285714286
WDR33	-0.338833333333333
CEP290	-0.461166666666667
PRPS1L1	-0.721333333333333
KLRA1	-0.4545
GPR97	0.4305
CHD7	-1.75633333333333
TLR10	1.1885
SLC30A8	-0.301
HIC1	0.754
IAPP	0.334
RXFP4	0.33425
GP1BB	0.8005
SHQ1	0.332
NKX2-3	0.391166666666667
API5	0.07925
FTHP1	0.176
MOV10L1	0.853833333333333
TRIM6-TRIM34	1.951
ADHFE1	0.9395
FAM117A	-0.98525
DDI1	0.1714
CDON	0.343833333333333
TRIM73	-2.0055
IGKC	1.802
MMP14	-1.06933333333333
DYNC1LI1	-0.0855
C11orf66	1.7455
TRBV3-1	-1.579
FASTKD5	0.64175
BIVM	-0.1745
LHX4	-0.0629999999999999
CXCL2	-1.9855
RAB2B	-0.726
IZUMO1	-0.565666666666667
MAP3K15	-1.40075
FAM19A2	0.595333333333333
ZC3H8	-0.888833333333333
ZMAT1	1.032625
SPINK5L3	-2.80875
SLC10A6	0.508
APPL2	0.072375
CARD10	0.490166666666667
LOC402176	-0.78175
EEF1D	1.0525
RAB6A	0.7983
C12orf5	-0.137625
PAPOLG	0.02825
MSRB2	1.12125
BCR	0.5625
PUS3	-0.17175
TIAM2	-0.818
ZNF317	-0.886333333333333
CHD2	-0.176285714285714
FZD5	-2.12640909090909
NUDT8	-0.7355
ZNF763	0.26
PRC1	-3.05944444444444
ABCB9	1.33616666666667
SPATA3	-0.06525
TRAK2	0.498875
STAB1	2.346125
LRRTM2	0.0116666666666667
psiTPTE22	1.06675
DBI	1.34075
SERPINA11	1.70475
NAT5	0.52075
C20orf58	-2.27275
RPS6KA4	0.345333333333333
FLJ90650	-0.593
TGFBRAP1	-0.0025
CHRDL2	-0.775
FAHD2A	0.0525
CNTN1	0.139
BBS4	0.3169
TMEM181	1.2735
MINPP1	0.3005
MPHOSPH6	0.417083333333333
HOXC10	1.954
ITPKB	0.379875
CLPTM1L	0.26625
MEOX2	0.294666666666667
ATP6V0C	1.05325
PRPF8	-0.2955
TMC5	3.43225
FKBP3	0.073
PLEKHB2	0.260625
OR4D6	0.0825
ZNF544	-0.713
D2HGDH	0.34725
RPL18A	-1.3817
HEL308	-0.49625
MPP6	-3.83725
TCERG1	-1.82025
KRT16	-0.655166666666667
KLF17	-0.73775
KLF5	0.34475
CDR1	0.846375
VCX3A	-3.7165
FBLN2	1.154625
C14orf104	0.8745
HBE1	-5.3413
OR4S2	-0.204
C1orf108	-0.919666666666667
ROBO4	2.7585
CPEB4	0.308
C11orf80	0.869833333333333
BCKDHA	0.818833333333333
MYOC	0.234
GIF	0.521
CKMT1A	1.371
RPL3	-0.1818
THBS1	1.95
APOO	-0.38375
ARMCX1	-0.0205
HSZFP36	1.462
SNAPC5	-0.87
EIF4ENIF1	0.2225
ZNF433	1.049
TNFRSF21	-2.24825
TMPRSS7	0.093
SPATA18	2.8779
HPDL	-3.783
MKL2	1.0398
TBX3	0.637916666666667
C21orf93	0.0691666666666667
DAXX	-0.25125
ELMO1	-0.169625
RGS13	1.1025
TAF11	-0.243
UNC13A	-2.16075
LOC653314	-1.056
ORC3L	-1.23
IMAA	-3.5
TARBP2	-0.033
CABIN1	-0.8332
TRIOBP	-0.17875
HIST1H2AC	2.099375
RGS22	-1.6175
NCOA1	0.803666666666667
IL25	0.0325
SNCG	2.165
GPR6	0.204
AMDHD1	-2.70533333333333
CHEK2	-1.512
C6orf142	-0.14875
DRD4	0.7875
C14orf68	-0.8885
GDF11	-2.11525
SEMG2	0.816
CD247	-2.4045
CDAN1	-0.7495
RBMX2	0.0246666666666667
TGS1	-0.91625
OIT3	0.4675
SYF2	-0.4865
MCM4	-2.86325
PKHD1L1	-0.03425
CEP192	-0.835833333333333
IFT88	1.932
RPL9	-0.555642857142857
RAB32	-0.419875
DDX43	-4.14625
P2RX2	0.237833333333333
OR5D18	0.14
UBE1	0.692833333333333
SLC24A1	-0.082375
ARHGAP5	0.57325
CETP	-1.49125
KIAA1731	-1.30333333333333
SLC9A4	0.395
PTPN6	1.1455
BAHD1	-0.003
GRIK3	1.4895
CACNB2	-0.7533
PDE10A	-1.54875
DGCR14	-0.06575
PCDHB9	-0.341833333333333
RHOQ	-1.032
MAP3K4	-0.60325
KTI12	-0.1505
RPL23AP13	-0.6795
GNG11	-0.974
CLCN3	1.0255
GPAM	-0.474125
VSTM2A	0.0265
SLAMF7	1.1675
INTS2	-0.674
PPP2CA	0.7655
LRP12	-0.553333333333333
SEC14L2	0.746
DKFZP586H2123	3.14025
MC3R	-0.1995
CIRH1A	-0.905333333333333
HIST1H2AB	2.178
POLH	-1.074
MGC16703	-1.54133333333333
SNAPC2	0.2945
FILIP1L	-0.2265
RASGRP4	0.95
LRRC1	1.61675
GAS1	0.065
PRAC	-1.23425
DGKA	-0.298666666666667
NT5C3	-1.15025
PEG3	-3.81066666666667
NADK	-0.01825
PRR17	0.93025
LOC374569	0.04
SGSH	1.1075
NLRP8	0.0695
GALT	-0.7216
MCF2	-0.9525
ZNF263	0.70525
TACSTD1	1.75583333333333
TYR	-6.6974
ATP6AP2	1.57625
RNUXA	-0.0655
ABHD10	0.5267
GDPD2	-1.0155
SLC35C1	-0.732
UBE2A	0.3905
HERC5	-0.970333333333333
FAM112B	-5.35433333333333
FBXL16	-0.01475
DKFZP434A0131	-1.1385
ELA3A	-2.309
RBM41	-0.613625
HAO2	-0.10125
RNH1	0.0135
SHANK2	1.2435
OSBP2	-0.879875
DAK	0.340166666666667
C3orf58	-0.30775
TCL1B	-0.3445
KBTBD2	-0.851125
SUGT1L1	0.59
UBE2E2	0.4435
MYL9	2.275625
CDC23	-0.571333333333333
PBXIP1	1.8462
CXorf40B	2.6215
NBL1	0.9665
RTBDN	0.3
RAB11FIP5	-0.063875
TTTY13	-0.4205
SCOTIN	0.541666666666667
SOHLH1	1.79783333333333
CDKN1A	0.318928571428571
NCK1	-0.07
ZNF550	-1.5725
SAPS3	0.423833333333333
SPIN3	0.8175
MAGEE2	0.173
MIS12	-0.1405
OR8H2	0.483
KIAA0774	-0.405166666666667
UNC5D	-1.639
CUL7	0.285
LIPC	-3.68183333333333
DIO1	1.3505
C20orf11	0.721
CTRL	-0.963
HS3ST2	0.47025
PAK4	0.681
CCRL1	0.31775
RNF10	0.343875
ZNF567	-0.08175
ZNF660	0.0475
TCEAL3	1.33425
MAGOH	-0.4435
CENPB	0.184166666666667
C19orf7	-0.097875
LOC388965	1.0745
ZCCHC13	-0.3975
JMJD1A	-1.1275
HIST1H4H	2.3475
TBRG1	-0.8439
GPC3	-4.75275
TAF1C	-0.791375
EBNA1BP2	-0.993166666666666
CIAPIN1	0.71025
PDGFRA	-1.00722222222222
CSTB	-0.336375
CENPI	-1.8645
GTF2E2	-0.0975
RPP21	-0.134
CCNF	-0.0988333333333333
KCNQ3	0.6305
FAM79A	1.80925
SLC22A12	0.4685
NOVA1	-0.109166666666667
FZD3	1.8132
AKAP8	-1.33825
SOCS5	0.753125
CFDP1	0.3365
DLG5	1.13775
PGM5	0.512166666666667
C1orf144	0.701083333333333
HDAC10	-1.7235
RND2	-0.22925
C20orf199	-1.13625
RNMT	-0.03925
SLURP1	0.335125
ASTN1	-0.215875
SH3BGR	1.22025
MYCL1	0.17325
ZHX1	-0.0801666666666667
CENPK	-3.61275
FOSB	1.9316
LOC643406	0.388625
C2orf59	-1.0785
TMEM135	0.445
SLC27A2	-0.86175
KRT33A	2.258
OVOL1	0.966375
PAMCI	-1.86466666666667
S100A7	-1.1495
ZNF789	-2.891
HARS2	-0.10325
RPL23A	-1.18566666666667
TCF23	-0.18175
UPF3B	-2.939375
C17orf78	0.082
HLA-DOB	0.0586666666666667
C14orf142	1.34716666666667
TEKT5	1.49066666666667
DMWD	0.1035
POLD1	-2.5005
GSCL	-0.4825
CALD1	-0.5154
SCRT1	0.261833333333333
AIG1	1.594
UNC84B	0.366
ZNF404	0.6325
TMED6	-3.3425
KIAA1462	-0.5095
LRRC27	1.58
PYGO1	-0.85
PIGU	0.611333333333333
ALAS2	-4.10516666666667
WRNIP1	0.245375
CNNM3	1.0525
ZNF2	0.98325
ST3GAL5	-0.814083333333333
MRPL23	0.03025
TSSK6	-0.135
PSMA6	0.46025
C16orf70	0.937
KIAA1602	0.04
ALMS1	-0.00666666666666667
DCN	1.56225
TMEM132D	-0.91975
SUCLG2	1.292
ABHD14A	0.58125
DEXI	0.124166666666667
AMPD2	-1.031
IFNAR2	-0.0653333333333333
CYB5A	3.741
TLOC1	1.34705
NXF5	-0.309
NRBF2	0.045875
KCTD3	0.806
ITGAE	-0.4355
SLC30A3	-1.9145
ZRF1	-2.236
IFRD2	-0.4805
XAB1	-0.0865
PYCR2	-0.2945
SERPINB3	-3.86
TMLHE	1.3842
GEFT	-1.253625
ABCA5	-1.0145
EMR4	0.266833333333333
TSFM	0.41375
HIST3H2BB	1.19275
ARHGEF19	1.638
TSPAN17	0.473333333333333
ABCC8	3.51875
MAP1S	-0.663166666666667
C22orf36	-0.1045
BNC2	-0.904
HIST1H4A	-0.39925
NDUFS3	0.246666666666667
WDR3	-0.958
XKR4	-0.28575
TTC33	-0.0265714285714286
STMN2	3.80725
CPN2	-1.19816666666667
HSPC105	2.055875
PCOLCE2	-5.3925
C3orf55	-0.1685
KLHDC9	3.03783333333333
TBC1D23	0.47625
ATXN2L	-1.63158333333333
MAP2K3	-0.0149166666666667
SCAP	-0.68625
ZNF486	0.766666666666667
C20orf96	1.0215
NARS	0.0635
ADAMTSL1	-1.192
PRCC	0.325166666666667
CCDC126	2.52883333333333
ZNF675	0.35175
CALCOCO1	0.38725
ANKRD43	1.53225
CWF19L2	-0.00600000000000001
ZBTB32	0.308333333333333
BRAF	-0.29
ODF4	0.419
MGC14376	-0.0456666666666667
HORMAD1	-1.82083333333333
AAK1	0.144083333333333
PEBP1	1.54333333333333
TNFSF5IP1	0.152
DKFZp564N2472	0.20575
RMND1	-0.57925
IGKV1-5	2.4645
COL1A2	1.60416666666667
SERPINA5	1.453625
AANAT	0.667
C19orf21	1.5495
GEMIN5	-0.508
UBR4	-0.473666666666667
LTBP3	1.26983333333333
AMHR2	-2.724
PROCR	-1.81125
MYBBP1A	-0.9805
C20orf39	0.418833333333333
ZNF697	-0.865875
PASK	-0.4554
ZNF776	0.26
RFXDC2	-0.975625
KIAA0467	-1.22
C10orf96	-1.32475
ZNF503	-0.65325
GULP1	-1.31525
KCNE4	3.5245
DKFZp434K191	-1.9625
LOC196913	0.033
BHLHB4	0.6675
CH25H	1.35575
LOC81691	-0.125833333333333
ALPL	-0.346285714285714
COL12A1	0.205375
FOLR3	-0.486666666666667
GPR123	0.82825
TRIM62	0.3575
ABLIM1	0.0538333333333333
MAST3	-0.10925
RHBDD1	1.12266666666667
LOC338809	0.417
RYBP	0.10625
TTC26	0.615625
ZNF22	0.793
ISCA2	0.948
RDM1	-2.2845
PIGM	1.5525
GNB3	-1.4265
ACTR2	0.5993
HMGB1	0.7957
EDG1	2.5035
SOAT2	-3.82725
OR10AD1	0.2425
RAP1GDS1	1.00166666666667
LCE1F	0.5495
ESM1	-1.56825
RCN3	1.094
CREBL1	-0.7855
DBNL	0.643
PTGER3	1.457625
USP30	0.972333333333333
BCL2L12	-1.197
KIF26B	1.26575
ZNF416	0.591
ZNF225	-0.1015
C17orf70	-0.30325
ZNF554	-0.13875
RAE1	-0.841166666666667
TNIK	1.32866666666667
ACTN3	-0.0885
MGC45922	0.7405
CCNA1	-0.489
RYK	0.608333333333333
IL26	0.0645
LRP3	0.9415
QARS	0.14875
SOX7	0.4405
BID	1.135
OR2S2	0.383
CXCL14	4.30675
C11orf47	-0.9505
MGC29891	0.654
HSPB8	-0.6848
PRDM14	-1.563
NUFIP2	0.638
MNAT1	-0.069
ZDHHC2	-1.39866666666667
MBNL2	-0.8735
ADD3	-1.426375
CSNK2A1P	-0.0335
KLK6	-0.207166666666667
TMEM111	1.0727
KIAA1279	1.44675
NUBP2	0.4815
RAB42	-2.0965
ID3	-1.583
TM9SF1	1.37025
MDP-1	0.9865
POU4F2	0.04225
IQCK	1.31975
C16orf14	0.0765
CAPN3	-2.157
FAM43B	-0.430625
RECQL	-1.165
AP1G1	0.9675
CTNNBL1	0.647
ECHDC1	-0.8215
SMARCC1	-0.6588
FOXQ1	-1.660625
GNAI3	0.598333333333333
POLG2	-2.13125
CD4	0.9465
ITLN1	2.6015
EBI2	2.338
IRF1	0.20675
PTPRE	0.752
PTK2B	-0.19325
NXNL2	-0.287
SOX4	0.817222222222222
TSPAN3	1.5005
SH2D1A	-3.74316666666667
C8orf58	-1.25633333333333
USP20	-1.5075
DUSP22	-0.41625
CALB1	-2.0025
L3MBTL2	1.14741666666667
MCRS1	0.24125
TMEM118	-2.17466666666667
C18orf8	0.416166666666667
FLJ10241	0.54425
GJA12	0.6475
PKD1	-0.7085
ZFP3	1.0115
JAM3	-1.405875
LAPTM4A	1.6687
DIRC2	1.3915
KIAA2022	-0.144
MYOM1	-0.122166666666667
TRPM8	-2.28983333333333
MOP-1	1.1475
PHKG2	0.720875
ZNF650	1.32325
KIAA1522	0.7625
PSG8	-0.216833333333333
DDX19B	0.013
MOBKL1B	0.75475
DIAPH2	-1.826
PTPN12	-0.636
CLN8	-0.6148
CRYZL1	0.136833333333333
CRY2	1.32175
FCGR2B	2.08833333333333
PNPLA4	2.229
ZNF454	0.0255
DKFZp434B1231	0.171
CLDN11	0.7635
RFWD2	0.619666666666667
CIB2	-1.5095
MXRA8	1.5585
HRK	0.307125
MAML2	-0.591
C4orf31	1.65575
C6orf192	-1.63675
COG6	1.4475
FAM5B	0.0925
NFATC1	0.2771
SEPT10	-0.39925
SCYL1	-0.2021
RPP40	-0.4995
SCOC	1.4928
KIAA1450	-1.09525
CTDSPL2	-0.41
TBX5	1.07616666666667
NAPG	1.0135
RHD	-3.81475
C14orf45	3.53216666666667
ZBTB22	1.8205
PLCG1	-1.3945
ANKRD10	-1.1125
AQP7P2	0.1525
TAGLN2	0.0331666666666667
HTR2C	-1.0355
SLC16A7	-1.583
C17orf83	0.2235
TSGA14	0.361333333333333
MDH1	-0.5415
PPP3R2	0.238166666666667
DCBLD2	-2.27371428571429
RBM33	-0.130375
DPH3	-1.442
SYT10	-1.15666666666667
FMO4	1.63325
THYN1	-0.3055
DRD5	-2.0285
OTOR	1.043625
PGRMC2	0.3816
KATNAL1	-1.045375
PAQR6	-3.8245
UBE2I	-0.2
C14orf28	1.51525
C8orf70	-0.11175
FLYWCH1	-0.394
ANGPTL3	-0.90025
GLRX2	0.108833333333333
ATP11A	-0.716928571428571
ARL5B	1.013
MUC16	-1.34375
SLC25A5	-0.5475
ACRC	-2.1655
MYO1C	-0.187125
FAM89B	1.10516666666667
FAS	-0.34775
KIFAP3	0.68875
GLRA2	0.0635
BTN3A2	-1.0561
CNKSR3	-2.019
CSTF3	-1.23833333333333
ARPM1	0.321
KIAA1530	-0.8365
C9orf150	1.73083333333333
PRKCI	0.37775
tcag7.1015	-0.41175
SOD3	-0.7595
ZNF574	0.37725
CYP21A2	1.4745
RPL12	-0.7345
COMMD2	-0.63075
WIZ	-1.2615
LOC344405	-1.15775
ALDH4A1	0.129823529411765
CRYAB	2.5335
COPA	0.6028
PCDHGA7	1.1995
KIF11	-1.81241666666667
RASD2	0.68375
SLC26A3	1.657
ZNF175	-2.0965
JAKMIP2	-2.620375
C8orf4	0.258833333333333
PTHLH	0.77825
SLC40A1	2.50441666666667
OR7D4	0.335166666666667
PCDHB17	0.096
CD36	1.73321428571429
C6orf203	0.1699
PRKG2	0.1985
LOC400566	2.0485
ANAPC13	-0.22475
SLCO3A1	-1.66475
ZNF692	-2.423
FANCL	-1.8005
SH3GLB1	0.1175
C12orf61	-0.224
KBTBD6	1.27825
SUPT5H	-0.119375
XRCC6	-0.5637
HUS1B	2.564
FAM133B	-0.410928571428571
LOC728276	0.2465
KCTD18	1.28375
SOS2	0.552833333333333
CCDC99	-2.6905
C1QTNF5	2.477
NNAT	0.0366666666666667
USP16	0.188
LARS	-1.1135
ZBTB2	-0.138375
ABO	0.306666666666667
TRAF3	0.0235
GALNT5	-3.4735
NAP5	0.608375
ALG14	0.812166666666667
KIAA0515	-1.18480769230769
WDR75	-1.20016666666667
TEX261	0.290166666666667
LY86	0.94975
LOC389072	-1.4215
FLJ13611	0.2855
MRGPRX2	0.4895
SNRPA	-1.214625
OR2G2	0.3525
GPRASP2	1.56475
C7orf42	0.7088
C9orf163	-0.8815
CYP11B2	1.127
FCRL3	0.834
PRDX1	0.02975
FGB	-6.474
COX17	0.0425
C16orf33	-0.1795
PIWIL1	0.17
FOLR1	-0.2815
KIAA0082	-0.332
FREQ	-0.5825
TMCC2	-1.525
TCF12	-0.434833333333333
ZNF721	0.35775
FAM130A2	0.48825
POU4F1	-2.228
SNRPF	-1.22025
SGIP1	0.455833333333333
ZNF641	1.18983333333333
EMG1	0.731375
PRRG4	1.8875
HIRA	-4.16525
MYNN	0.677166666666667
AEBP2	-0.04475
TBXA2R	0.4775
ISL2	-1.40233333333333
PCDHB11	0.516
RNF144A	-0.60525
MARCH5	1.03925
DULLARD	-0.324333333333333
DCLRE1B	-1.08316666666667
ITGA8	-0.58875
TP73	0.5575
PRKCD	1.7035
NDUFB4	0.0585
ATP13A4	0.639625
ANTXR2	-1.3055
COL4A3	-0.3466
MYO10	-1.7618
SLC6A18	0.7605
PEX1	0.03175
TMEM74	-1.01016666666667
RBM19	-0.164
TAPBP	1.40015
RUNX1	0.22525
MID1	-1.86041666666667
GPR64	-0.355166666666667
RASEF	2.84725
GABRG1	0.571571428571429
MYO16	-0.974
DBF4	-1.7995
TSHZ2	2.49225
RIPK2	-0.789125
PPTC7	-0.0366666666666667
KIF4B	-1.501
LRRC31	3.0865
ZNF540	0.16625
EFNB3	0.0145
LOH12CR1	0.836625
STON2	1.0995
GLP1R	0.407
CSTF2T	-1.6715
IREB2	-0.662375
GRSF1	-0.3485
PDCD7	-1.31083333333333
LRRC43	3.792
CNR1	0.308
IL1F7	-0.396
C12orf64	-1.21075
FAM69B	-1.6355
NR2E1	-1.97783333333333
MS4A6A	2.2179
FTL	-1.3304
C7orf36	0.09025
PCLO	0.3855
DYRK2	0.513083333333333
ARIH2	-1.1185
SAMD7	0.0725
SCNN1D	-1.5975
SLC32A1	-0.35725
C22orf25	1.1665
MRPS18A	0.4064
GPR112	0.076
EARS2	-0.248
ERN2	0.7345
ATPBD3	0.205333333333333
PRH2	0.175
CDKN2D	-0.908
PGLYRP2	0.01625
TRIM40	0.259
SEC14L3	2.65316666666667
SLC22A1	-0.5515
BTN2A3	-0.517
RASA4	-0.81425
CCNL2	-1.11683333333333
MYBPC3	0.36
GJA4	3.42375
CDC42SE1	1.2295
TRPV2	-2.36425
MYPN	-2.9491
SIM1	0.197
CDADC1	0.615416666666667
ZFHX4	-0.17875
NIBP	0.7665
ADAMTS19	-2.45975
ABTB2	-2.515
TSPYL2	-0.208875
EIF2S3	-0.5319
SOX30	0.1445
AP2A1	0.2445
DKFZP564O0523	0.552333333333333
LOC285398	0.087
CDH18	-4.7445
CHL1	1.8545
GATS	-0.4774
TBC1D2B	-0.331666666666667
OR1J1	0.1645
GSN	0.843166666666667
DPCR1	0.3715
GARNL4	-0.105
SMARCA5	-0.45325
PLEKHG3	0.821833333333333
ZBTB45	0.6315
FRMD6	-0.0423333333333333
PLS1	0.293333333333333
DGKZ	0.449833333333333
EFNA1	1.3181
WDR85	-1.45475
ANK2	-0.6715
PAGE4	-0.4038
SENP6	0.597833333333333
AKR7A2	1.18983333333333
FKBP10	-1.461
VEGFC	-2.86916666666667
LARP1	-0.9068125
SRBD1	0.55825
ITGB6	2.884
SLC1A2	-0.547428571428571
INVS	-1.397
MPO	0.6565
MOBKL3	0.6244
CUTL2	-0.787625
KLK2	-0.0190833333333333
VIM	-2.28975
REG1B	0.333833333333333
PCDHGC4	0.851
C3orf34	-0.553666666666667
SUMO3	0.7725
CST9L	4.45475
MLL4	-1.107
SPR	1.87516666666667
SAMD9L	-0.598
ABCE1	-0.67475
SUPT3H	-0.257333333333333
ACTBL1	2.236
ADAMTS4	-0.190333333333333
SLIT3	1.66525
RHEBL1	-1.2155
NPM2	-1.34975
MAN1C1	0.701625
KIAA1856	0.537666666666667
HSPA6	0.657
LOC388152	-0.806
C10orf140	-0.57775
ZDHHC12	-0.1185
LIN7A	1.0293
PHC2	-0.342
SPHK1	-1.407
TRIM26	0.7905
FAM83E	2.024
C18orf24	-2.03433333333333
ZNF578	0.483333333333333
ORAI1	0.94475
RUVBL1	-0.293333333333333
C7orf20	-0.773
APAF1	-0.914
SLC36A4	-2.39883333333333
MYH11	4.3735
NEK1	0.3477
MPP2	-0.81775
C12orf24	-2.44925
TNK2	-0.087625
ZNF289	0.7865
MATN3	-0.0261428571428571
IFNGR2	1.56916666666667
ITPR1	0.50025
EBF3	2.4394
TBC1D20	1.2998
OR10P1	0.52125
DDAH2	1.7375
SHPRH	-0.098375
STX7	-0.619
LOC554248	-2.823
BCAR1	0.4835
ATXN3	0.385833333333333
TRIM27	0.154
CDC42EP2	0.1655
CHP	0.459714285714286
SOX17	1.88725
ZNF259	-0.835333333333333
CHCHD1	1.191375
ZDHHC19	0.263
GBP2	1.8145
GARNL3	0.490375
MRC2	-0.40325
C1orf52	-1.15
AOF2	-0.251666666666667
LRPPRC	-0.1251
ACVR1C	-0.640666666666667
TM4SF18	2.50783333333333
TMEM169	-0.3525
PPP1R16A	0.43525
EBF1	-0.0823333333333334
RRS1	-1.27266666666667
SNX2	-0.3915
OR2T2	-0.1635
RBX1	0.062
ANKRD54	0.4325
TSNAX	0.992333333333333
TMEM83	-2.3475
ZBTB7A	0.21525
ATM	-1.31875
LOC338328	2.619
TIE1	1.14916666666667
HIST1H3G	-0.0186666666666667
PASD1	-4.83716666666667
TINAG	0.16625
PCDHAC2	0.367
LRRC15	-0.72775
WBSCR17	-1.25825
TFF2	2.0385
PARP2	-1.135
NDFIP2	1.350625
PCDHGB2	-0.779
WDR60	0.37625
MAP7D2	-2.0347
USP45	-1.0785
GSDML	-1.64925
TNS1	-0.03
PLCD4	-1.09025
IQCD	2.331
SMPX	-1.5665
CD9	2.05683333333333
SRGN	0.214
CASP7	1.705375
INOC1	-0.979166666666667
DKFZp451M2119	-0.83425
VMAC	1.548
USP53	1.0178
CAMK1G	-0.348125
TMEM106A	0.3405
CDC20	-2.4588
ACSL5	0.5935
CBWD5	-1.271
C1orf87	-0.8535
KIAA1274	1.44275
PRUNE2	-1.84928571428571
LYPLA2	0.548333333333333
DOK6	-2.13233333333333
GPR149	-0.1315
FAM30A	0.302
TMEM129	1.0885
SLC35B3	1.9435
ACPP	0.2673
LOC200261	-0.6015
SLC4A7	0.4817
CCDC40	2.358
GART	-0.955
THOP1	-1.9
SCARB1	0.344375
CACNA1F	0.03425
TRIAP1	0.5345
SYT14L	0.2675
SFRS8	-0.935
PBOV1	0.0275
GOLSYN	0.76775
GJB7	-1.0475
CAMK2N1	0.50325
GREM1	2.21941666666667
FLJ20433	0.2175
QPCT	-2.713625
PRKAG2	1.6375
H2AFX	-1.10625
C6orf154	2.88675
PLOD3	-1.415
ZBTB39	-0.485
WASF3	0.01675
DRG1	-0.175
PRR4	-0.2275
SPCS1	-0.6835
KDELR3	1.77116666666667
SRP19	-0.145
GABRA6	0.19425
MFSD1	0.80425
MMEL1	3.343
PDXDC2	0.3918
BUB1	-3.62877777777778
RNF138	0.40875
MYLPF	-0.717833333333333
AIF1	0.223
DYNLRB1	0.7076
HCN3	-2.0865
HIST1H2AI	2.1065
MAP4K5	-0.1555
LASP1	1.056
LOC130951	1.2165
PLAA	0.1695
KRT6A	0.306
C6orf117	-1.05475
ARHGAP23	1.357
PTF1A	-0.2855
GPHA2	-0.0105
LCE3B	0.46075
MCL1	0.8715
EHBP1	-0.8475
PRNP	-0.4691875
ZSCAN1	0.762
C1orf113	-0.540666666666667
FOXA3	2.216625
NEB	-0.644
ASGR1	-5.81983333333333
CTGF	0.828
RAB17	0.721166666666667
MST101	-0.123
JARID1B	1.2853
USP37	-0.1532
PTBP1	-0.542166666666667
PTPN7	-1.12616666666667
CDC7	-3.342
SNX7	-0.46075
ZNF335	-0.945
CPT2	-0.23725
HEATR1	-1.246
HSPC152	0.020625
C5orf40	0.11675
PSME1	1.47183333333333
STAG3	-1.75425
TMEM154	0.6195
KLHL32	-0.387666666666667
TSGA10IP	-0.8415
SUV420H2	-0.8155
SF1	-1.0828
2'-PDE	0.1069375
PNLIPRP2	1.4265
TRSPAP1	-0.086
NUP210	-1.20033333333333
ANP32C	-1.39966666666667
RAB11B	0.250666666666667
ASB15	0.3325
ITGB3BP	-2.5935
UBASH3A	-2.0375
YWHAB	0.543875
TPRX1	0.63325
