Hybridization REF	TCGA-BH-A0B7-01A-12R-A115-07
SMR3B	0.254
ZNF770	0.36375
TRPC4AP	-0.488666666666667
DKFZP686E2158	-0.193833333333333
C2orf28	-0.169833333333333
FREM1	0.573333333333333
LAMA4	0.637166666666667
ADPRHL2	-0.12825
EIF4G2	0.606
GUCA1A	-0.437
CTNNA2	-1.3345
NUDT15	-0.819333333333333
CEPT1	0.2495
ZNFX1	1.7005
CCDC92	0.989
TDRD1	1.69
KCNK5	-0.8395
ETNK1	-0.633666666666667
LTA	-0.0265
TTPA	0.4374
B3GALNT2	1.323
SC65	-0.590833333333333
PEX5L	-1.624625
EPS15L1	-0.28175
MGEA5	-0.77875
HIST1H3A	1.335
ING1	-0.078375
BCAT1	-2.618
ORC6L	-2.93181818181818
KLK11	-0.624833333333333
C19orf28	-1.039875
DNER	-4.06275
MED22	-1.15014285714286
ETV6	0.984833333333333
CHAC2	-1.794
CD300E	0.1175
CEBPB	1.79991666666667
ZNF398	-0.6785
LRCH3	-0.0135
HMGA1	-1.58833333333333
CAPN7	-0.00933333333333333
MGC5566	-2.04225
CCL3	4.589375
NANOS1	2.077125
ZFYVE19	0.1345
APITD1	-0.0986666666666667
PARD3	0.39925
IRAK4	-0.038
SERPINI2	0.0065
CEP170L	-0.22425
TTC9	3.3815
MYOM3	-0.9825
MLPH	0.89825
LOC222699	0.1285
NRG1	-1.5505
TBC1D9	3.17390909090909
TTK	-1.2335
ZNF557	0.3689
DDX41	-0.1725
FANK1	2.643
UBE2D2	0.727
PSMB10	0.7405
MYH7B	0.367
GABARAPL2	-0.025875
MARVELD2	1.598
DGCR2	0.3805
UNC45A	-0.210166666666667
C6orf72	0.363
ZNF683	4.906
GIT2	0.215625
CASK	2.05666666666667
C14orf161	5.93083333333333
LRRC44	-1.29175
TIFA	0.29275
UTP11L	-0.56775
C6orf65	-0.53925
FDPS	0.1395
DUSP9	-1.9504
SLC17A8	0.288833333333333
OR51G1	-0.0466666666666667
NANS	-0.3415
OLFML1	1.6115
ATP10B	0.224125
NPAS3	0.0835
PRKCA	-2.4233
GGA2	-0.490875
LCE4A	0.51
SPANXN3	1.39166666666667
CCDC115	0.897375
SDCCAG3	-1.55175
GLIPR1L1	-0.5095
TTC1	0.9615
C17orf76	0.456
MAD2L2	-0.38225
HIPK1	0.428
LRRC3B	-0.962333333333333
CLN3	-0.161227272727273
C17orf47	-0.258
FMN2	-2.296875
TUBB1	-1.26614285714286
WAPAL	0.094
C3orf21	-0.72125
SCN5A	-0.0389
SMYD1	-0.5295
BEX5	2.794
ZNF192	-0.57
SEC22A	0.216333333333333
GRIA2	0.3285
KIAA0825	-0.80625
NUSAP1	-1.91981818181818
LANCL1	-0.352
C15orf40	-0.6924
ZNF645	0.3585
GPR61	0.10425
NLRP14	0.1885
SNX21	-0.3439
C1QTNF8	0.2295
C17orf46	1.49825
IFNA8	0.7965
SPRR1B	-1.2934
FLRT1	-0.537
SNX17	-0.107666666666667
ASB2	0.335833333333333
HBG1	-5.1235
RPRML	-1.58625
JOSD2	0.788166666666667
PLSCR3	0.329
SPOCD1	-1.19516666666667
RAB39	-0.5165
GHRH	-0.0305
ITIH5L	0.38875
C17orf37	3.305
SMCR8	-0.0015
DPY19L2P3	-1.58316666666667
IL11RA	0.7395
GDF3	-4.08483333333333
RPS6KB1	-0.8125
DNAJC19	-0.0282
TOP1	-0.45775
CRCT1	-0.0465714285714286
MPST	-0.229
DPM2	-0.01925
FAM38B	-1.78916666666667
SLC18A1	-2.09216666666667
FARP1	-0.3665
PAX7	0.061
TUBD1	-1.38675
GNL3	-0.534875
BTG2	1.68093333333333
NDUFS6	0.51325
C1orf79	-2.09075
ERAL1	0.24425
ECHS1	0.97525
VPS4A	-0.476666666666667
CYP11A1	-0.149
ABCC6	-0.882071428571429
PBX4	-1.492
MOSC1	-0.1245
NCF4	1.083
HYMAI	0.813
NAGPA	-0.946125
OTOP2	0.326
ACOT12	0.3295
MTHFD2L	-0.98275
LOC441376	3.9165
C19orf34	-0.436
RAB1B	0.9095
ALDOAP2	-0.7335
NTRK1	1.04083333333333
ARTS-1	0.6274
SLC6A11	0.5205
NAP1L2	-0.413
CNGB1	0.0131666666666667
EPB41L4B	0.269833333333333
FAM134B	0.83025
HS3ST3A1	-2.1745
CPXM2	5.50375
SIRPB2	-0.31
CHORDC1	-1.25816666666667
TRIB3	-2.4145
SLC2A5	0.815
C2orf49	-0.333
DDX5	0.1435
OR5L1	0.167
ANAPC4	-0.694833333333333
ZSWIM1	0.16
LOC93622	-0.363375
KCNK3	-0.0494
RP11-35N6.1	-2.604375
ZFP161	0.411
AQP9	4.9645
SLC15A2	3.544
MREG	0.106
OR9I1	0.0645
PDLIM2	0.03075
ADAM7	0.344
GSTCD	-0.306166666666667
WDR21A	0.588625
SLC12A8	2.10733333333333
TMEM174	0.26125
IGSF3	1.29316666666667
LRRN1	2.40875
LOC402117	-0.16275
SRPK1	-0.8675
LY6K	-0.466125
NFIA	3.9205
PTCD3	-1.250125
LEP	3.35
PCDH21	-0.6588
MAPKAPK2	0.864214285714286
NMNAT1	-0.300666666666667
LHFPL2	1.143625
C9orf43	0.244
DIP2A	-0.0783333333333334
ACTR8	-0.3055
CCDC34	-0.746
PTPN22	1.47
ITGA3	-0.650625
FAM129C	2.56175
RABGGTA	0.1655
UNC45B	0.9655
KIAA1033	0.3055
ZNF510	-0.0815
CYP2D6	-0.0466666666666666
SLC26A10	-2.419
STX8	0.006
LUZP1	0.345
WDR89	-0.0685
EIF4G3	0.0875
C5AR1	1.55275
ZNF623	-0.353
A2M	1.608
TGM7	0.144
GRPEL1	-0.2425
LMNB2	-1.6311
ROCK2	-0.325166666666667
SNX16	-0.11275
CCDC66	0.5
ANXA3	0.7865
KIAA1609	0.071625
EED	-0.788
RNF32	-0.223
HES1	0.9414
CLC	0.642833333333333
ISL1	-0.328333333333333
KIAA0528	-0.842625
MANEA	0.7195
C1orf61	-1.5095
hCG_2001000	-0.25525
RAPGEF6	-0.0247
KIAA0020	-1.384
NEIL1	0.41625
C16orf45	0.239375
RBM10	-0.7075
C10orf125	-1.191375
MRS2L	0.06975
DNAH17	-0.7755
C19orf10	-0.5295
C1orf160	0.50125
SLFN12	1.205
EXOC3	0.00800000000000001
HIST3H3	0.76675
NCOR2	-0.340833333333333
TNFRSF9	1.03525
MFSD8	0.739
ALX1	-3.8762
NOL1	-1.5885
PODN	3.44325
TIAL1	-0.65725
HIST1H1E	1.4785
NPY6R	0.296
TM4SF4	0.18175
CORO2A	0.151
ETNK2	0.4395
APOE	1.3065
ANGPT4	0.3475
HDGF2	-0.64775
G30	-2.906
ST8SIA4	0.41875
F2RL1	1.20425
FAM19A4	-3.50275
CCAR1	-0.37525
B3GNT7	0.13
OPHN1	-0.3534
DSCR6	0.7885
C21orf13	1.91516666666667
GAS2L1	0.726583333333333
RFX3	-0.480833333333333
COPS4	0.123
BCHE	-3.93466666666667
BCL2	0.840125
HBZ	-3.11016666666667
ARL13B	-0.26575
MAPBPIP	1.60625
MYO15B	-0.7425
SPZ1	1.62875
KIAA1324	3.092
PLCL2	0.5395
C4orf29	-0.5725
WDFY2	-0.644375
ZNF284	-0.898
NAALADL1	0.855
DUSP5	0.0558333333333333
PXDN	0.97925
SLMO1	-1.9155
TNXB	0.6458
BIRC7	-0.35375
A4GALT	0.627166666666667
TIMM22	0.13875
FAM110C	1.4025
TOMM34	-1.05825
ABHD9	-0.1895
ADAM32	0.6285
CRHBP	0.863
AQP2	0.230625
LOC130355	1.6035
ZNF187	-0.403666666666667
ZNF816A	1.085
F7	-0.508875
CNOT1	0.5334
SLC13A4	-0.31775
ZBTB11	0.0005
B3GALT5	0.7345
EXOC2	0.717666666666667
IRS1	-0.0068
TMEM1	0.610833333333333
MRPL34	-0.5025
SAMM50	-0.68975
CDC42EP3	0.28725
HSF2	-1.099
MFN2	0.231
TSPAN7	0.7295
NUCB1	0.6305
RHOH	0.495
ARL16	-0.595
TACR1	0.09575
SFRS5	-0.715166666666667
SNX25	-0.196625
RHBDF1	0.128333333333333
PCDH18	3.0185
HMG1L1	-0.859
MYO5C	0.19525
MAPK10	2.0045
LDHAL6A	0.0571666666666667
NUDT12	-1.1975
NCAM1	-0.424875
GLIS2	0.185
GGTL4	0.83425
DAPP1	1.5415
ATF7	1.151875
KIAA0748	0.51025
NFIL3	-0.28825
TM6SF1	0.3554
SEZ6	0.288875
NANOS3	-0.477833333333333
DNAJA3	-0.509666666666667
CLDN6	-1.303
CIITA	3.0168
EPHA4	1.13025
FANCC	-0.644
CMTM3	1.1055
PSG3	-0.562125
MRPL15	-0.94
C21orf59	0.33225
PLCXD2	-0.188
C2orf34	0.392125
UBE2L6	0.772875
MED14	0.00816666666666667
HP1BP3	-0.1397
C6orf208	-0.338
TPBG	0.52525
OSR2	-0.616625
XPC	-0.513833333333333
KLHL7	-0.202083333333333
CCR3	0.516
AGTPBP1	-0.712
PCSK6	-1.43913333333333
STAT5A	-0.8979
FAM18B	0.201
LONRF2	1.55783333333333
PTPN2	0.140625
SF3A3	-0.991666666666667
EFCBP2	-0.2485
HCFC1	-0.258166666666667
AHNAK	0.70685
ACTR5	-0.844
KIF14	-2.44728571428571
TENC1	0.98175
HEATR5B	1.091
YIPF2	0.326333333333333
MYEOV2	0.821666666666667
DUSP18	1.16975
KIAA1012	0.634
AHR	0.279
C17orf53	-1.44866666666667
PTPRH	-2.697
ATP6V1C1	-0.4647
TAS2R3	-0.147
LOC440356	-0.388
COQ10B	0.829
PSMF1	-0.374916666666667
SORBS2	3.23433333333333
NFE2L2	0.65825
TMCO7	-0.78175
SH3PXD2A	0.2128
SH2D2A	-0.118
SPINK5	-2.7835
MRPS24	-0.8715
OPA3	0.06225
TRAF7	0.266833333333333
C4orf35	0.177
MT1G	0.98525
MGC39545	-0.494
HS1BP3	0.3538
OR2B2	0.609
CHRM4	-0.00800000000000001
SFRP2	3.7835
RIC3	-0.80125
ART1	0.287
C6orf1	0.191625
DUS4L	-1.63975
C10orf104	0.27825
TNFAIP6	2.6575
RTEL1	-2.0655
CCT4	-0.755
ZNF709	0.55275
CHMP6	0.180333333333333
UPP2	0.21675
CYP19A1	-1.09728571428571
CD151	0.803166666666666
NDUFA13	0.186166666666667
ARFRP1	-1.08333333333333
FAM26B	1.835
CRYBA1	-3.8915
MRPL41	0.552166666666667
NPFFR2	-0.1705
HRH2	-0.035
SCAMP3	0.526
MTMR6	0.0737
MTG1	-0.954333333333333
UBTD1	0.97975
CRABP1	-1.587
FLJ33790	-1.0009
KIAA1908	0.746333333333333
GPR158	1.76725
PACSIN3	-2.36733333333333
OMD	4.13416666666667
CATSPER1	-0.489666666666667
HOXB8	-1.723625
FBXO46	0.1825
OAS1	2.025
SVIL	0.23375
PHB2	-0.888
ADCY3	-0.1305
NDRG2	0.976166666666667
ERMAP	0.3793
APBA2	-0.917666666666667
IGSF9	2.66375
WNT6	-0.130928571428571
MYCBPAP	-0.2735
ATP2B2	-0.1544
CPVL	-0.1346
TRAM2	-0.407666666666667
NOP5/NOP58	-0.8385
ZNRF4	0.1565
TLK1	-0.0045
MTMR12	0.601357142857143
ZNF384	-0.642166666666667
FAM9B	-3.36725
RPN1	0.8319
PMVK	1.102
EIF3D	-0.4781
SIX2	-0.24575
HPS1	0.585357142857143
RNF7	0.1225
PSKH2	0.2975
KCTD13	0.704
CSMD3	-0.7086
FBF1	-1.164
IL8	-4.438375
SERPINB13	0.171
FBXL20	1.1235
BLR1	0.2735
SH2B1	-0.347
RFNG	-0.128125
RAB20	0.928666666666667
RBM7	0.56475
POLR1A	-0.392666666666667
TMPRSS4	-1.73125
TAF9	-0.92675
TERF2	0.476833333333333
TNFRSF1A	0.327166666666667
ACADVL	-0.8135
GTF2H5	0.80675
EDG8	0.031
C9orf140	-1.206625
UST6	-0.26175
ZBTB8OS	-0.1235
ZNF710	1.3
GPR174	0.032
ATP6V0A2	-0.22575
KIAA0319L	-0.249833333333333
XKRX	-0.0225
DOPEY2	2.4962
SDHD	0.453416666666667
SUMF1	1.18
OSM	2.39925
OPN3	0.099
DAGLB	0.5085
PPFIBP1	-0.2121
TRIM63	-2.41025
C10orf53	-0.537
LYPD3	1.19766666666667
BCL7A	0.682125
AGER	-1.28366666666667
TCF19	-0.961625
SAT2	-0.1045
PFTK1	0.297666666666667
GABRE	-2.4535
C15orf38	0.8621
FIS1	0.2475
KCNV2	0.30925
CLPS	1.178
PPCDC	-0.3985
FOXN2	0.517333333333333
NT5E	-2.0032
CD83	1.2035
IL18	1.540875
VPS16	0.0915
IGFBP2	-0.0343333333333333
NOTCH2	0.9135
SIGLEC1	3.021375
CD93	6.0655
SULF2	-0.54175
CEP164	-0.164125
P53AIP1	0.502333333333333
TOR2A	-0.217166666666667
ZNF136	0.241
MGP	3.6616
CCDC144A	0.0383333333333333
TRPC1	-1.12183333333333
SMS	-0.779
MAPK7	0.0388333333333333
RRAGC	0.84975
PARD6A	-1.151
NUB1	0.185
SYNGR4	-0.31675
OR11H12	0.0305
WIF1	1.768
GCH1	1.0455
OR11H4	0.0065
SLC44A5	2.4775
GPRIN2	1.32616666666667
LOC401431	0.43725
CPA4	0.3399
MELK	-2.69122222222222
IL15RA	1.1495
CUL3	0.73275
HMBOX1	-0.5035
PODXL	-1.3825
CCT6B	-0.541166666666667
COMTD1	-0.188
MUC20	0.8275
GPX2	-2.094375
ITK	0.932875
FBXL5	2.18225
C13orf27	-1.3595
DEFA5	1.946
TRHDE	0.729
MTP18	-0.747666666666667
UQCRQ	1.775
ITGB2	2.04191666666667
CSRP2BP	-0.3635
TAS2R44	0.443
PHPT1	-0.468875
FAM44C	-0.15175
ERH	-0.46425
MPHOSPH1	-0.700666666666667
MORC1	-0.266
PARVB	-0.57975
LAMA1	-2.0755
PGBD3	0.38025
GIMAP6	4.55525
AREG	-0.0895
LIPT1	-0.02225
MGC99813	-0.78625
C1orf201	0.182
GRIN2A	-1.0058
MAN2C1	-0.9995
NSUN5	-0.85475
SF3B5	0.41875
MYC	-0.9125625
NRXN1	-1.23933333333333
ZNF18	0.13325
SPDYA	0.045875
SLC37A1	2.6095
DECR2	0.348
ANKRD38	0.7865
SPTLC3	-0.0689166666666667
SUPT16H	-1.16975
DTWD2	-0.376
ULBP1	1.225
ZADH1	-1.42333333333333
OIP5	-1.785
IL10RB	0.6185
OTUB2	-0.106875
VWA3A	0.016
SPIC	1.6785
OR6C4	0.2035
PSCD4	1.5735
DPY19L2P2	-0.154
TRAPPC6A	-0.0565
C21orf2	-0.368666666666667
CEMP1	-0.9215
LIN7B	-0.634
E2F7	-1.81733333333333
VCP	-0.1089375
LAMA3	0.4395
BGN	1.88825
GPR160	0.787166666666667
COCH	-3.3855
GPR81	2.11383333333333
APOBEC3F	0.002
tcag7.1017	-1.0685
C1orf32	0.3465
SCGB1D2	5.62675
FLJ43987	0.159
C6orf170	0.25825
KLK9	0.212
GPD1L	1.72825
VPS37B	0.8445
ATG3	-0.0566666666666667
ADAMTS17	-0.232
KLHDC2	-0.574166666666667
NDUFV2	0.161
BLK	-0.07125
MATN4	-1.3175
GPM6A	0.420428571428571
GBP4	4.17933333333333
TMEM162	-0.0785
PKP2	0.5115
HRASLS	-0.257222222222222
MMP1	-2.45675
SFXN3	-0.3579
FSD1	-1.90966666666667
ST6GALNAC3	-0.8755
CA12	2.4153
NCOA6	-0.2635
C19orf58	0.366
PPP4R1	0.15
MAN1A2	1.11583333333333
IKBKAP	-1.58575
UPF1	-0.2565
KIAA1219	-0.0345
WNT16	0.706
SNW1	-0.636875
IL18RAP	3.12575
RPP30	-0.546375
CDC40	0.187142857142857
SETD3	-0.00533333333333333
SLAMF6	1.2985
ELK4	-0.2665
TRIM47	0.7955
ACOX3	0.446625
TRIM6	0.533125
KIAA0372	-0.5065
TP53AP1	0.534
SMURF2	-0.6845
ADAD1	0.52525
EBP	-0.5761
KRTAP13-2	-0.883
FLJ36874	-0.672833333333333
TOR1A	0.462833333333333
P2RY4	0.4685
GPBP1	-0.1685
TRPV1	-0.345125
ADAMTS12	0.0148333333333333
PES1	-0.376
ATG4A	2.06383333333333
MAGEA10	-4.41475
WFS1	1.8865
CC2D1B	-0.2795
PABPN1	-0.37225
SLC25A30	0.929
SLCO1C1	1.11933333333333
SLC22A5	0.15225
KIF23	-1.65683333333333
SYN2	-0.403833333333333
ASPN	7.43333333333333
CENTG2	1.0385
QSOX2	-1.8387
FLJ10815	0.773166666666667
STK24	-0.604625
SPEG	-0.4685
STK10	0.948333333333333
DACT2	-0.915
AAAS	-0.30575
SSX3	-0.67775
ABCD3	-0.5661
C4orf12	0.10375
PARVG	1.80716666666667
FIG4	1.3175
C9orf46	0.09525
TMCO6	-0.6675
IGHMBP2	-0.7825
DUS2L	-0.693166666666667
FAM3C	0.416
TMEM16D	-1.517125
DCTN4	0.55875
KCNH3	0.177
EIF2AK2	0.818
AP1S3	1.535125
CST4	3.961
PAM	0.500625
NUTF2	-0.27425
CITED2	0.5304
SLC39A4	-1.44275
C2orf52	-0.3205
GRM3	-0.569
C12orf49	1.173
CCDC49	0.1193
GRAMD1B	-1.259375
FNDC4	0.55625
SIAH2	-0.90625
GDPD4	-0.09775
C21orf87	0.508375
ATP5A1	0.222333333333333
C16orf63	-0.394375
LOC388135	0.370833333333333
ATP5J2	-0.0925
MMP3	1.0885
EMID2	-0.484
CRHR1	0.215
WDR70	-0.35675
C13orf31	1.8595
ZFAND1	-1.3405
CCL18	4.46816666666667
C3orf49	0.054
RINT1	-0.7215
KIAA0408	-1.09266666666667
F13A1	5.0277
SLC10A1	0.430166666666667
OGN	3.45425
GIPC2	-0.570666666666667
XPO6	-0.251833333333333
LCE1A	0.9405
FMR1	-0.2581
LOC374920	-0.6225
DUSP3	0.25675
ANKMY1	0.71825
C7orf50	0.48475
BBS9	-0.1464
UNC119B	-0.75875
C9orf72	-0.1215
MGC35440	-0.803
ENTPD6	0.038
PPP1R2P9	0.782333333333333
ERCC4	0.04725
FAHD2B	-0.5
HMHA1	0.197
HACL1	-1.07375
RAD23A	-0.398
FAM83B	0.654
PPP5C	0.405833333333333
RNASEH2C	-0.88
C9orf153	-0.59875
SCAMP4	0.7415
GHITM	0.0217
NDUFB7	0.331875
ADCYAP1	1.2325
SP110	3.047
MAP3K7IP2	0.5
DHH	-0.07
AGRN	1.98071428571429
WDR33	0.4025
CEP290	-0.649666666666667
PRPS1L1	-1.98983333333333
KLRA1	-0.6915
GPR97	0.0955
CHD7	-1.14008333333333
TLR10	2.72975
SLC30A8	-0.575
HIC1	2.10366666666667
IAPP	0.00199999999999999
RXFP4	0.0915
GP1BB	0.44125
SHQ1	0.7875
NKX2-3	0.0941666666666667
API5	0.2795
FTHP1	0.874
MOV10L1	0.5055
TRIM6-TRIM34	1.95433333333333
ADHFE1	-0.007
FAM117A	-0.3125
DDI1	0.432
CDON	0.2045
TRIM73	-1.3355
IGKC	4.832
MMP14	-0.27675
DYNC1LI1	0.436125
C11orf66	0.84725
TRBV3-1	-0.215
FASTKD5	0.39075
BIVM	-1.92775
LHX4	0.196666666666667
CXCL2	-1.1617
RAB2B	-0.345333333333333
IZUMO1	-1.01575
MAP3K15	-1.879625
FAM19A2	0.731
ZC3H8	-0.948166666666667
ZMAT1	0.99375
SPINK5L3	-2.9775
SLC10A6	0.435
APPL2	0.565375
CARD10	-0.5265
LOC402176	-0.5375
EEF1D	-0.4138
RAB6A	0.8834
C12orf5	-0.366625
PAPOLG	0.102
MSRB2	0.91375
BCR	0.850666666666667
PUS3	-0.20725
TIAM2	0.5105
ZNF317	-0.527833333333333
CHD2	-0.285923076923077
FZD5	-1.50809090909091
NUDT8	2.2685
ZNF763	0.3515
PRC1	-2.01855555555556
ABCB9	0.736666666666667
SPATA3	-1.1915
TRAK2	1.33225
STAB1	2.74575
LRRTM2	0.0166666666666667
psiTPTE22	0.58875
DBI	1.48325
SERPINA11	-3.2535
NAT5	0.02475
C20orf58	-2.50125
RPS6KA4	0.1575
FLJ90650	1.20225
TGFBRAP1	-0.04875
CHRDL2	1.302375
FAHD2A	-0.835666666666667
CNTN1	0.12825
BBS4	-0.0062
TMEM181	0.1795
MINPP1	0.7745
MPHOSPH6	0.910083333333333
HOXC10	1.713
ITPKB	0.70075
CLPTM1L	0.244375
MEOX2	2.13116666666667
ATP6V0C	1.6445
PRPF8	-0.289166666666667
TMC5	3.2855
FKBP3	-0.515
PLEKHB2	0.01275
OR4D6	0.024
ZNF544	-0.7702
D2HGDH	-0.156125
RPL18A	-0.6473
HEL308	-0.248125
MPP6	-3.11725
TCERG1	-0.94275
KRT16	-0.501166666666667
KLF17	-1.62325
KLF5	0.726375
CDR1	3.9005
VCX3A	3.2565
FBLN2	2.132375
C14orf104	-0.173
HBE1	-4.9091
OR4S2	0.9755
C1orf108	0.769833333333333
ROBO4	3.7095
CPEB4	1.265625
C11orf80	-0.3045
BCKDHA	0.511666666666667
MYOC	2.685
GIF	3.0215
CKMT1A	2.5795
RPL3	-0.2319
THBS1	2.547875
APOO	-0.058
ARMCX1	0.922
HSZFP36	0.268
SNAPC5	-0.17425
EIF4ENIF1	-0.235
ZNF433	0.20675
TNFRSF21	0.826875
TMPRSS7	-0.0175
SPATA18	0.9159
HPDL	-3.7925
MKL2	1.0271
TBX3	-0.927461538461538
C21orf93	0.108333333333333
DAXX	0.3425
ELMO1	0.764625
RGS13	2.5984
TAF11	-0.17025
UNC13A	-0.617125
LOC653314	-0.0931
ORC3L	-0.20475
IMAA	-4.0435
TARBP2	-0.49625
CABIN1	-0.5147
TRIOBP	0.23675
HIST1H2AC	1.551875
RGS22	-2.181
NCOA1	1.386
IL25	1.086
SNCG	3.222
GPR6	0.4425
AMDHD1	-1.99016666666667
CHEK2	-1.767875
C6orf142	1.6865
DRD4	0.40425
C14orf68	-1.06925
GDF11	-1.08525
SEMG2	0.6585
CD247	1.07775
CDAN1	-0.78925
RBMX2	-0.119333333333333
TGS1	-0.74825
OIT3	3.57825
SYF2	0.08075
MCM4	-2.708125
PKHD1L1	1.867125
CEP192	-0.7445
IFT88	0.7955
RPL9	-0.214214285714286
RAB32	0.44075
DDX43	-1.76675
P2RX2	0.0273333333333333
OR5D18	-0.1195
UBE1	1.00425
SLC24A1	0.175625
ARHGAP5	-0.47325
CETP	0.72575
KIAA1731	-0.819666666666667
SLC9A4	0.514
PTPN6	1.45375
BAHD1	0.21625
GRIK3	0.1115
CACNB2	-1.2214
PDE10A	1.2215
DGCR14	-0.27075
PCDHB9	-0.73
RHOQ	0.576833333333333
MAP3K4	0.1995
KTI12	-0.430333333333333
RPL23AP13	-1.92075
GNG11	0.058
CLCN3	1.458
GPAM	1.07825
VSTM2A	null
SLAMF7	3.50733333333333
INTS2	-1.607
PPP2CA	0.3518
LRP12	-0.145533333333333
SEC14L2	0.115333333333333
DKFZP586H2123	3.27
MC3R	-0.1585
CIRH1A	-1.58766666666667
HIST1H2AB	1.001
POLH	-0.8145
MGC16703	-1.67083333333333
SNAPC2	-0.2695
FILIP1L	2.22975
RASGRP4	0.209
LRRC1	1.472
GAS1	1.1925
PRAC	-1.20675
DGKA	0.822166666666667
NT5C3	-0.514
PEG3	-3.33608333333333
NADK	-0.1395
PRR17	-0.36875
LOC374569	-0.13775
SGSH	0.415666666666667
NLRP8	0.1475
GALT	-0.6554
MCF2	-0.5895
ZNF263	-0.118
TACSTD1	2.122
TYR	-6.5179
ATP6AP2	1.0135
RNUXA	-0.2345
ABHD10	-0.1574
GDPD2	-1.23175
SLC35C1	1.377
UBE2A	0.534
HERC5	-0.197833333333333
FAM112B	0.457
FBXL16	0.3355
DKFZP434A0131	-0.90475
ELA3A	-1.505
RBM41	-1.24925
HAO2	0.44
RNH1	-0.137375
SHANK2	1.62966666666667
OSBP2	-1.866
DAK	-0.496166666666667
C3orf58	0.921583333333333
TCL1B	-1.5975
KBTBD2	0.471625
SUGT1L1	0.076
UBE2E2	0.894833333333333
MYL9	2.114625
CDC23	-0.0518333333333333
PBXIP1	2.0079
CXorf40B	0.4605
NBL1	0.928
RTBDN	-0.078
RAB11FIP5	-0.094125
TTTY13	-0.2695
SCOTIN	0.428
SOHLH1	3.44483333333333
CDKN1A	0.706857142857143
NCK1	0.62225
ZNF550	-0.28425
SAPS3	0.135916666666667
SPIN3	0.105833333333333
MAGEE2	0.75475
MIS12	-0.7415
OR8H2	0.25
KIAA0774	-0.272833333333333
UNC5D	-1.7465
CUL7	-0.0776666666666667
LIPC	-2.67
DIO1	-0.46425
C20orf11	-1.314
CTRL	-0.6995
HS3ST2	3.36825
PAK4	1.05183333333333
CCRL1	2.97
RNF10	-0.009
ZNF567	0.16225
ZNF660	-0.617
TCEAL3	0.6475
MAGOH	-0.281333333333333
CENPB	-0.0585
C19orf7	0.02675
LOC388965	0.76675
ZCCHC13	0.5425
JMJD1A	-1.1225
HIST1H4H	2.4145
TBRG1	-0.6418
GPC3	-2.987
TAF1C	-0.818125
EBNA1BP2	-0.1905
CIAPIN1	-0.37925
PDGFRA	0.0408333333333334
CSTB	1.462375
CENPI	-1.44533333333333
GTF2E2	-0.764333333333333
RPP21	-0.19475
CCNF	-0.868666666666667
KCNQ3	0.384
FAM79A	1.89975
SLC22A12	0.5175
NOVA1	-0.659833333333333
FZD3	0.8636
AKAP8	-0.98125
SOCS5	0.50525
CFDP1	-0.40375
DLG5	0.35825
PGM5	0.764333333333333
C1orf144	0.695083333333333
HDAC10	-1.652
RND2	-0.48375
C20orf199	-0.35375
RNMT	-0.133
SLURP1	1.171125
ASTN1	0.820875
SH3BGR	0.999
MYCL1	-0.117
ZHX1	0.658166666666667
CENPK	-3.075
FOSB	2.5053
LOC643406	0.93325
C2orf59	-1.34075
TMEM135	0.3
SLC27A2	-2.96775
KRT33A	1.4245
OVOL1	0.621875
PAMCI	-1.6215
S100A7	5.413
ZNF789	-1.992
HARS2	-1.4745
RPL23A	-0.814833333333333
TCF23	-0.00875
UPF3B	-1.31875
C17orf78	-0.6845
HLA-DOB	1.58866666666667
C14orf142	0.284166666666667
TEKT5	0.701
DMWD	0.0225
POLD1	-2.1835
GSCL	-0.343
CALD1	0.529
SCRT1	0.3405
AIG1	1.3545
UNC84B	0.5315
ZNF404	-0.131
TMED6	-3.15075
KIAA1462	0.332
LRRC27	0.661666666666667
PYGO1	-0.284
PIGU	-0.532666666666667
ALAS2	-4.14433333333333
WRNIP1	0.16325
CNNM3	-0.1225
ZNF2	-0.1005
ST3GAL5	1.74833333333333
MRPL23	0.1705
TSSK6	-0.1925
PSMA6	-0.57025
C16orf70	-0.4755
KIAA1602	-0.28925
ALMS1	0.0911666666666667
DCN	3.3985
TMEM132D	-1.77475
SUCLG2	0.4075
ABHD14A	0.03075
DEXI	0.062
AMPD2	-1.18133333333333
IFNAR2	-0.0996666666666667
CYB5A	2.5793
TLOC1	0.7334
NXF5	-0.494333333333333
NRBF2	0.41725
KCTD3	0.43525
ITGAE	-0.390833333333333
SLC30A3	-1.9025
ZRF1	-1.305
IFRD2	-0.83375
XAB1	-0.03475
PYCR2	-0.0176666666666667
SERPINB3	-5.198
TMLHE	-0.4881
GEFT	-0.973
ABCA5	-1.503125
EMR4	0.219666666666667
TSFM	-0.382
HIST3H2BB	0.5815
ARHGEF19	-0.1155
TSPAN17	1.0365
ABCC8	2.57875
MAP1S	0.198333333333333
C22orf36	0.59025
BNC2	0.063
HIST1H4A	-0.489
NDUFS3	-0.3495
WDR3	-0.369
XKR4	0.437
TTC33	-0.115571428571429
STMN2	3.89075
CPN2	-0.591
HSPC105	1.348875
PCOLCE2	-1.05975
C3orf55	2.4185
KLHDC9	-2.23066666666667
TBC1D23	0.14625
ATXN2L	-1.15066666666667
MAP2K3	1.23991666666667
SCAP	-0.32125
