Hybridization REF	TCGA-A2-A0EM-01A-11R-A034-07
SLC1A4	0.0238333333333333
LOC401127	-1.45
HINT2	0.78375
PLD4	0.7675
ZNF286A	-0.82475
ENY2	-1.149
IL1F6	0.171
PXDNL	2.032
C20orf79	0.20775
TNFSF13B	2.47083333333333
DENND3	0.188875
JARID1D	-2.8255
HIST1H2AK	-0.159375
LOC93349	-0.5236
SSH1	-1.04511111111111
ENSA	1.2085
LOC219854	0.743833333333333
CKAP2	-1.1085
DKFZP564J102	0.508666666666667
MGC87315	0.0478333333333333
HNRPAB	-0.867
AMH	-1.289
ZNF526	0.396
BRUNOL5	-0.163
CACNG3	0.00833333333333335
TRPM1	-3.463
PPP2R1A	0.152875
COL2A1	-1.04975
DDN	-0.032
FLJ25770	0.955
HK2	-0.320214285714286
ELOVL6	-1.53675
MDK	-0.3435
EPHX1	0.26475
RASSF2	0.73775
DKFZP434B0335	-0.1795
DLX3	-0.8705
PRTN3	-0.109
AVPR1A	0.02525
C21orf125	-2.71866666666667
TNFAIP8	-1.45616666666667
GNB2L1	-0.17525
CALCRL	2.97675
SCGB2A2	7.782
UBXD7	-0.182
ZNF674	-0.2215
TMEM35	0.29075
BRSK2	-0.637375
HECTD3	-0.364166666666667
TMEM188	-0.413
LGALS9	1.55275
SCARB2	0.645166666666667
USP34	0.1245
C17orf28	1.08791666666667
ZDHHC23	-0.5105
AQP12B	-0.419
SLC16A3	-2.164375
APLP2	0.64425
ITIH2	-5.04
MICAL3	-0.789625
TNNI3K	0.6801
HDAC2	-1.182375
PRR7	-0.3131
THBS2	1.351125
LOC751071	-0.4992
CA2	-1.24233333333333
RANBP17	-0.14075
RLN3	0.4075
CRYZ	1.175
GBAS	0.2525
TAS1R1	-0.50425
MPZL3	0.1225
PCDH8	-1.2615
HSP90B1	-0.588583333333333
KCNK15	0.4565
TNIP2	-0.14
GPR146	-0.414
NOL6	-0.304875
SPC25	-2.85422222222222
STEAP2	3.64378571428571
VAMP3	-0.0855
TCIRG1	-0.33625
ZP4	-0.228
PARL	-0.448125
TRIM39	-0.0933333333333333
KIAA1305	1.186
CRNN	0.317333333333333
GRN	0.29775
HSH2D	-3.76775
SCAMP1	0.8605625
KIAA1913	0.8505
PTS	0.12875
BANP	0.286857142857143
PRKACG	-0.023
ADCY6	0.350666666666667
C16orf46	0.7255
CYP51A1	0.689125
DDC	-5.0645
ANPEP	0.767333333333333
PROM1	0.719666666666667
SIGLEC10	1.71275
COPG	0.5145
FAM26E	1.54725
TRIP4	0.48575
SNX3	-0.0435
C1orf175	-0.134833333333333
PPY2	-0.056
C14orf152	0.0775
FTSJ1	-1.016
DST	-0.158315789473684
LOC554235	-0.845
GLRX5	-0.322
C20orf12	0.8496
CAB39	0.224666666666667
MSH2	-1.00216666666667
PIP4K2C	0.819
CYLD	0.159875
WTAP	0.6933125
MGAT4A	1.449
TSC22D4	-0.6408
CHRM2	-1.8905
PPYR1	0.085
CCNH	-0.268333333333333
RRM1	-0.50375
ECAT8	1.26275
LOC400120	-0.644
GABRA4	-0.4565
C14orf4	1.2165
C1orf59	-1.217
CTDSPL	0.703416666666667
NHEDC2	-0.7385
PDE11A	-1.16507142857143
KLHL29	-0.953
CD5	-1.5148
TSPAN9	1.7238125
WDR67	-1.7185
THUMPD1	0.7632
C18orf17	1.71125
CLYBL	-0.078
FLJ13231	-0.343625
CMBL	-0.154875
LECT2	0.2565
NKAPL	1.54466666666667
LOC654780	0.2165
OR4C6	0.1065
RAB30	2.10133333333333
TSSK4	-1.3995
TMEM163	0.398
OSBPL11	0.371666666666667
GNB5	-0.0225
CCL21	0.317
C1orf121	0.459
FMO2	2.53316666666667
RPTN	4.018
MSTN	-1.0655
VCL	-0.257357142857143
FYTTD1	-0.11125
C11orf1	0.193
CCDC88C	0.39125
HFE	-0.304666666666667
MOGAT1	0.2865
FAM125B	0.2065
IRGQ	-1.089
RAVER2	-1.96525
AKAP5	-0.855
SSSCA1	-0.4605
C11orf63	1.085
ACTG2	2.8877
PORCN	-0.5515
DTL	-1.26745454545455
TMEM151	0.2845
FAM122C	-1.098
RSAD2	2.375
BAT4	0.114
KRTDAP	-1.21633333333333
MYH8	0.528125
CRTC3	1.0135
LRRFIP2	0.75
INTS4	0.0196666666666667
TTN	-1.704
SLC26A5	0.309
PLLP	-1.6315
RGS6	-0.91075
SRGAP3	1.430375
ZNF525	-0.000999999999999982
NBR2	-0.590666666666667
C13orf1	0.2851
ZNF137	-0.145
CEP27	-1.74775
BEST2	0.1065
RNF121	-0.08775
DMRTC2	1.62275
C8orf76	-0.758
BCCIP	0.0515
MEST	-2.09025
HTRA2	-0.134
ANGPTL2	0.73275
ILKAP	-0.1595
ERAS	-0.504
HBS1L	-0.050125
CPA5	-0.3495
TMEM30A	1.293
CD300LF	1.848
WISP3	0.9255
CRK	0.811928571428571
PDS5A	-0.5435
BRPF3	0.0578333333333333
NEDD9	-0.111125
SMPDL3B	1.1325
PSG6	-0.68325
PSMD13	0.062
ETV5	-1.0863125
OR51A4	-0.777
BTBD7	0.906916666666667
GSTO1	-0.505
hCG_16001	0.6925
MAD2L1BP	-0.0316666666666667
COX6A2	0.954
SCNN1A	1.771
LSM1	-0.170166666666667
UGT2B11	4.82775
IDUA	0.96525
PPP2R3C	-0.947333333333333
COX11	-0.382833333333333
PDZK1	3.56675
ZNF443	0.6645
MGC21874	0.978333333333333
ZNF323	1.0234
KRTAP10-10	0.297
CXCL6	0.3205
SLC34A2	-0.0445
LOC284402	0.148
NPTN	1.78783333333333
UPP1	-1.82733333333333
SLC6A9	0.3505
OR7G3	-0.0975
CISD1	-1.23816666666667
ZNF545	0.0788333333333333
SYT14	-0.649
NT5C3L	-0.304666666666667
ZNHIT3	-0.450333333333333
SNRPD3	-0.24625
KIAA0701	0.39275
UNC93B1	-0.0758333333333333
GMNN	-1.98675
SPCS2	0.437
LOC388524	0.12
NAPRT1	-0.11825
PNLIPRP1	1.025
OR6V1	0.4115
PRKAB1	0.49025
EYA4	-2.03983333333333
KIF20A	-3.24225
ALG10	-0.31
ITPKC	0.429166666666667
LMX1B	0.517333333333333
RPUSD4	-0.788
C7orf34	-0.5045
DLGAP2	0.6895
PFN1	-0.4926
MICALL2	-0.270083333333333
ZNF654	0.133
SS18L1	-0.908625
SLC16A8	0.04225
MKI67IP	-0.153
ITGB3	-0.827875
TCEA3	2.66691666666667
CEP152	-2.66392857142857
CLIP1	0.596
ZNF75	-0.338125
ATP5C1	-0.809666666666667
NUDT5	-0.944833333333333
PSCDBP	-0.74625
UBP1	0.28325
RBM27	0.42825
C13orf15	2.17525
ZNF282	0.549666666666667
ZNF222	0.0635
COL10A1	6.03475
PRDM15	-1.45825
TTTY5	-0.184
FAM9C	-0.2288
C20orf67	-0.07075
GNG13	1.237
F12	0.95025
C1orf41	-0.3445
CPXCR1	0.103
GSK3A	-0.095875
SUPT6H	-0.224666666666667
PI16	-0.0798333333333335
ELL2	-1.44658333333333
C9orf167	-1.49566666666667
PVRL3	-2.2582
FLJ38596	0.60625
ADAM20	-1.48966666666667
GPR89A	0.7265
GPR87	-0.5175
ZNF30	0.87975
SMR3B	0.174333333333333
ZNF770	0.541625
TRPC4AP	-0.742833333333333
DKFZP686E2158	0.562333333333333
C2orf28	0.199333333333333
FREM1	-1.669
LAMA4	0.328333333333333
ADPRHL2	0.012
EIF4G2	0.1815
GUCA1A	-1.165
CTNNA2	-1.48666666666667
NUDT15	-0.636833333333333
CEPT1	0.109
ZNFX1	0.5412
CCDC92	1.0915
TDRD1	-0.6085
KCNK5	-1.58783333333333
ETNK1	0.830916666666667
LTA	0.554
TTPA	-0.555
B3GALNT2	0.46975
SC65	-0.419166666666667
PEX5L	-1.20225
EPS15L1	-0.52025
MGEA5	0.038125
HIST1H3A	0.834
ING1	0.168625
BCAT1	-2.89075
ORC6L	-4.04181818181818
KLK11	-4.19833333333333
C19orf28	-1.209125
DNER	-4.376375
MED22	-0.823714285714286
ETV6	1.28791666666667
CHAC2	-0.9245
CD300E	-1.4535
CEBPB	-0.224666666666667
ZNF398	-0.17975
LRCH3	0.179
HMGA1	-1.68883333333333
CAPN7	0.186333333333333
MGC5566	-2.918
CCL3	2.35014285714286
NANOS1	-0.09775
ZFYVE19	-0.214
APITD1	-0.493
PARD3	0.281
IRAK4	-0.6765
SERPINI2	-1.438
CEP170L	0.141
TTC9	1.757125
MYOM3	-1.393
MLPH	1.365625
LOC222699	-0.4415
NRG1	-1.0495
TBC1D9	3.27790909090909
TTK	-2.81183333333333
ZNF557	0.7014
DDX41	-0.666833333333333
FANK1	2.842
UBE2D2	-0.26275
PSMB10	0.282875
MYH7B	-0.809
GABARAPL2	-0.498625
MARVELD2	1.71466666666667
DGCR2	0.676666666666667
UNC45A	0.041
C6orf72	0.52
ZNF683	1.4235
GIT2	-0.0798750000000001
CASK	0.958833333333333
C14orf161	2.76316666666667
LRRC44	-0.55675
TIFA	1.41475
UTP11L	-0.477625
C6orf65	-0.50875
FDPS	0.39125
DUSP9	-1.8012
SLC17A8	-0.205833333333333
OR51G1	-0.486333333333333
NANS	0.21825
OLFML1	2.0195
ATP10B	-1.6225
NPAS3	-1.06775
PRKCA	-2.0817
GGA2	0.369
LCE4A	-0.332
SPANXN3	-0.293333333333333
CCDC115	1.571
SDCCAG3	-0.77875
GLIPR1L1	0.10625
TTC1	0.4325
C17orf76	1.674
MAD2L2	-1.53725
HIPK1	0.035
LRRC3B	-1.00016666666667
CLN3	-0.342909090909091
C17orf47	-0.0895
FMN2	-2.99275
TUBB1	-1.3725
WAPAL	0.313666666666667
C3orf21	-0.312875
SCN5A	-0.3256
SMYD1	1.12
BEX5	1.27825
ZNF192	-0.1935
SEC22A	-0.3225
GRIA2	0.27875
KIAA0825	-1.26325
NUSAP1	-2.32463636363636
LANCL1	0.3285
C15orf40	-0.2616
ZNF645	0.156
GPR61	-0.25175
NLRP14	-1.943
SNX21	0.1392
C1QTNF8	0.6585
C17orf46	0.02625
IFNA8	0.7645
SPRR1B	-2.44
FLRT1	-0.82575
SNX17	-0.142333333333333
ASB2	-0.359166666666667
HBG1	-5.3155
RPRML	-1.725
JOSD2	-0.339
PLSCR3	0.544
SPOCD1	-0.3125
RAB39	-1.967
GHRH	1.947
ITIH5L	0.1995
C17orf37	0.799
SMCR8	0.811
DPY19L2P3	0.164833333333333
IL11RA	0.953166666666667
GDF3	-3.44233333333333
RPS6KB1	-0.944333333333333
DNAJC19	1.6278
TOP1	-0.419
CRCT1	0.1215
MPST	0.1145
DPM2	0.10425
FAM38B	1.95966666666667
SLC18A1	-1.91766666666667
FARP1	1.2295
PAX7	0.205
TUBD1	-1.4805
GNL3	-0.546875
BTG2	1.81926666666667
NDUFS6	-0.62875
C1orf79	-2.83575
ERAL1	-0.79375
ECHS1	0.6255
VPS4A	-0.620833333333333
CYP11A1	-0.216875
ABCC6	-0.180571428571429
PBX4	-2.232
MOSC1	-0.679875
NCF4	0.337
HYMAI	0.773
NAGPA	-0.447
OTOP2	-0.137
ACOT12	-0.274
MTHFD2L	-0.651125
LOC441376	2.74675
C19orf34	0.4845
RAB1B	-0.25425
ALDOAP2	-0.94
NTRK1	-1.78133333333333
ARTS-1	0.1501
SLC6A11	-0.1825
NAP1L2	-1.19775
CNGB1	-0.2875
EPB41L4B	0.8515
FAM134B	3.465
HS3ST3A1	-0.433666666666667
CPXM2	4.63725
SIRPB2	0.55
CHORDC1	-0.450666666666667
TRIB3	-1.14766666666667
SLC2A5	0.66725
C2orf49	-0.259833333333333
DDX5	-0.102
OR5L1	0.4405
ANAPC4	-0.182333333333333
ZSWIM1	0.113375
LOC93622	-0.230625
KCNK3	-0.8403
RP11-35N6.1	-2.28766666666667
ZFP161	0.791166666666667
AQP9	1.04
SLC15A2	-1.84433333333333
MREG	0.790333333333333
OR9I1	0.7575
PDLIM2	0.418125
ADAM7	0.4585
GSTCD	1.13783333333333
WDR21A	0.0845
SLC12A8	1.6325
TMEM174	-0.36925
IGSF3	0.910916666666667
LRRN1	1.84775
LOC402117	0.17575
SRPK1	-1.03916666666667
LY6K	-1.67986666666667
NFIA	2.8465
PTCD3	-0.720625
LEP	1.9835
PCDH21	-1.30033333333333
MAPKAPK2	0.918428571428571
NMNAT1	-0.672333333333333
LHFPL2	0.060125
C9orf43	-0.1495
DIP2A	-1.09616666666667
ACTR8	0.097
CCDC34	-1.49325
PTPN22	-1.216375
ITGA3	-0.168625
FAM129C	-0.0485
RABGGTA	0.291666666666667
UNC45B	0.55775
KIAA1033	-0.216375
ZNF510	-0.0988333333333333
CYP2D6	-0.859666666666667
SLC26A10	-2.0125
STX8	0.502
LUZP1	-0.03
WDR89	-0.061
EIF4G3	-0.3422
C5AR1	0.390125
ZNF623	-0.3175
A2M	0.4325
TGM7	0.1345
GRPEL1	-0.555833333333333
LMNB2	-1.6821
ROCK2	-0.278833333333333
SNX16	0.629125
CCDC66	-0.41575
ANXA3	0.47775
KIAA1609	-0.291375
EED	-0.7725
RNF32	-0.413333333333333
HES1	0.4011
CLC	-0.0748
ISL1	1.01
KIAA0528	0.081625
MANEA	0.85075
C1orf61	-2.076
hCG_2001000	0.8
RAPGEF6	-0.248
KIAA0020	-0.3095
NEIL1	0.8855
C16orf45	0.97975
RBM10	-0.294
C10orf125	-1.366375
MRS2L	-1.21125
DNAH17	-1.34233333333333
C19orf10	-0.75
C1orf160	0.51175
SLFN12	0.72375
EXOC3	-0.359666666666667
HIST3H3	0.64075
NCOR2	0.403833333333333
TNFRSF9	0.06675
MFSD8	-0.0875
ALX1	-3.0256
NOL1	-1.4025
PODN	2.633
TIAL1	-0.93875
HIST1H1E	-1.502
NPY6R	0.33625
TM4SF4	-0.24225
CORO2A	0.3615
ETNK2	-0.280833333333333
APOE	-0.4025
ANGPT4	0.4625
HDGF2	-0.45875
G30	1.618
ST8SIA4	-0.358125
F2RL1	0.44525
FAM19A4	-3.31666666666667
CCAR1	-0.93275
B3GNT7	-0.103333333333333
OPHN1	0.096
DSCR6	1.4775
C21orf13	1.45983333333333
GAS2L1	0.319666666666667
RFX3	1.0925
COPS4	0.253
BCHE	-4.15933333333333
BCL2	3.348
HBZ	-3.024
ARL13B	-0.041375
MAPBPIP	1.218125
MYO15B	-0.751375
SPZ1	0.821
KIAA1324	3.46777777777778
PLCL2	-0.855625
C4orf29	-0.83575
WDFY2	-0.552875
ZNF284	-0.768
NAALADL1	0.2885
DUSP5	0.237833333333333
PXDN	0.284375
SLMO1	-0.61975
TNXB	-0.1172
BIRC7	-1.148
A4GALT	0.404166666666667
TIMM22	0.29875
FAM110C	1.19875
TOMM34	-0.726
ABHD9	0.3575
ADAM32	-0.3525
CRHBP	-0.3695
AQP2	0.281
LOC130355	1.06425
ZNF187	0.499333333333333
ZNF816A	0.5395
F7	0.2285
CNOT1	-1.0771
SLC13A4	-1.4795
ZBTB11	-0.48575
B3GALT5	-0.02025
EXOC2	1.07883333333333
IRS1	0.5496
TMEM1	0.160333333333333
MRPL34	-0.0278333333333333
SAMM50	-0.1665
CDC42EP3	-0.2515
HSF2	-0.9855
MFN2	0.3155
TSPAN7	-1.6005
NUCB1	0.47175
RHOH	-1.30725
ARL16	-0.435
TACR1	-0.82475
SFRS5	-0.243833333333333
SNX25	-0.133625
RHBDF1	0.669166666666667
PCDH18	1.63533333333333
HMG1L1	-0.0645
MYO5C	1.282625
MAPK10	0.117
LDHAL6A	0.15175
NUDT12	1.364
NCAM1	-0.471625
GLIS2	0.7935
GGTL4	0.49025
DAPP1	-0.1935
ATF7	0.566375
KIAA0748	-1.324
NFIL3	-2.719
TM6SF1	0.664
SEZ6	-0.103125
NANOS3	0.517
DNAJA3	-0.135833333333333
CLDN6	-2.7065
CIITA	2.2944
EPHA4	-0.955833333333333
FANCC	-0.1175
CMTM3	0.45725
PSG3	-0.439
MRPL15	-1.044
C21orf59	-0.11575
PLCXD2	-0.338333333333333
C2orf34	-0.492375
UBE2L6	0.383375
MED14	-0.3936
HP1BP3	0.5604
C6orf208	0.0205
TPBG	0.533
OSR2	-0.406
XPC	-0.0166666666666667
KLHL7	-1.11375
CCR3	-0.1304
AGTPBP1	-1.0495
PCSK6	1.0862
STAT5A	-0.8209
FAM18B	0.506
LONRF2	2.093
PTPN2	-0.359625
SF3A3	-0.9225
EFCBP2	-1.2615
HCFC1	-0.580833333333333
AHNAK	0.3737
ACTR5	-0.4785
KIF14	-2.48871428571429
TENC1	0.9705
HEATR5B	0.81
YIPF2	0.564166666666667
MYEOV2	1.0675
DUSP18	1.036
KIAA1012	1.03075
AHR	-0.0211666666666667
C17orf53	-1.67583333333333
PTPRH	-4.1885
ATP6V1C1	0.1004
TAS2R3	-0.2575
LOC440356	-0.229
COQ10B	0.8665
PSMF1	0.3475
SORBS2	3.22166666666667
NFE2L2	-1.2955
TMCO7	-0.574
SH3PXD2A	0.7656
SH2D2A	0.15375
SPINK5	-3.4945
MRPS24	-1.0695
OPA3	0.365625
TRAF7	-0.266333333333333
C4orf35	0.361166666666667
MT1G	-1.75425
MGC39545	0.45275
HS1BP3	0.1403
OR2B2	0.643
CHRM4	0.0735
SFRP2	3.3415
RIC3	-1.919
ART1	0.16
C6orf1	0.9385
DUS4L	-0.95025
C10orf104	0.92725
TNFAIP6	2.8715
RTEL1	-1.4325
CCT4	-0.4381
ZNF709	0.21125
CHMP6	0.183166666666667
UPP2	-0.49475
CYP19A1	-1.638
CD151	-0.849666666666667
NDUFA13	0.185666666666667
ARFRP1	-0.993
FAM26B	1.18575
CRYBA1	-1.7015
MRPL41	0.153
NPFFR2	-1.10975
HRH2	-0.1965
SCAMP3	0.684833333333333
MTMR6	1.2274
MTG1	-0.828
UBTD1	1.6035
CRABP1	-2.841
FLJ33790	0.5558
KIAA1908	-0.911333333333333
GPR158	-2.985
PACSIN3	-0.251
OMD	4.40166666666667
CATSPER1	-0.4025
HOXB8	-0.190625
FBXO46	1.1265
OAS1	-0.00250000000000001
SVIL	0.64225
PHB2	-0.7745
ADCY3	0.108
NDRG2	0.591666666666667
ERMAP	0.4391
APBA2	-1.012
IGSF9	2.8065
WNT6	-0.154285714285714
MYCBPAP	1.8135
ATP2B2	-0.3658
CPVL	-1.1946
TRAM2	-0.501916666666667
NOP5/NOP58	-0.75525
ZNRF4	0.19875
TLK1	0.49825
MTMR12	0.5865
ZNF384	-0.410166666666667
FAM9B	-3.50225
RPN1	0.3606
PMVK	1.46225
EIF3D	0.3775
SIX2	1.19025
HPS1	0.594071428571429
RNF7	0.61325
PSKH2	-0.067
KCTD13	-0.1465
CSMD3	-1.259
FBF1	-3.085
IL8	-5.130375
SERPINB13	0.461818181818182
FBXL20	-0.208
BLR1	0.449
SH2B1	-0.656
RFNG	-0.49475
RAB20	-0.0816666666666667
RBM7	0.1935
POLR1A	-0.653666666666667
TMPRSS4	-1.8085
TAF9	-0.88525
TERF2	-0.599
TNFRSF1A	0.437166666666667
ACADVL	-0.157333333333333
GTF2H5	0.78525
EDG8	-1.27716666666667
C9orf140	-2.151625
UST6	-0.17375
ZBTB8OS	-0.87325
ZNF710	-0.3555
GPR174	-0.937
ATP6V0A2	-0.24075
KIAA0319L	-0.0329166666666666
XKRX	-1.616
DOPEY2	1.3509
SDHD	-0.391636363636364
SUMF1	1.7645
OSM	1.426
OPN3	-1.597
DAGLB	-0.289833333333333
PPFIBP1	0.278
TRIM63	-2.77275
C10orf53	-0.395
LYPD3	0.489333333333333
BCL7A	-0.242125
AGER	-1.507
TCF19	-1.288
SAT2	-0.05
PFTK1	0.357166666666667
GABRE	-3.174125
C15orf38	1.2415
FIS1	0.2285
KCNV2	-0.22725
CLPS	-0.035
PPCDC	-0.651375
FOXN2	0.0128333333333333
NT5E	-2.72
CD83	0.5715
IL18	0.914125
VPS16	-0.152
IGFBP2	0.163333333333333
NOTCH2	0.39125
SIGLEC1	2.07357142857143
CD93	5.638
SULF2	0.127
CEP164	-0.401875
P53AIP1	0.631166666666667
TOR2A	-0.137333333333333
ZNF136	0.395
MGP	3.0989
CCDC144A	0.7235
TRPC1	-0.701166666666667
SMS	-0.8305
MAPK7	-0.510166666666667
RRAGC	0.614
PARD6A	0.185333333333333
NUB1	0.413
SYNGR4	0.6365
OR11H12	0.071
WIF1	-0.223333333333333
GCH1	0.87425
OR11H4	0.567
SLC44A5	2.031
GPRIN2	1.87066666666667
LOC401431	-1.39375
CPA4	-2.2699
MELK	-3.10411111111111
IL15RA	-0.81625
CUL3	0.029125
HMBOX1	0.5015
PODXL	-1.9105
CCT6B	0.494666666666667
COMTD1	-0.2585
MUC20	-1.32933333333333
GPX2	-3.130125
ITK	-2.735375
FBXL5	1.837
C13orf27	-1.10125
DEFA5	-0.1245
TRHDE	-0.5985
MTP18	-0.125666666666667
UQCRQ	1.6194
ITGB2	1.40941666666667
CSRP2BP	0.63175
TAS2R44	0.482
PHPT1	0.595375
FAM44C	0.01725
ERH	0.4425
MPHOSPH1	-1.75066666666667
MORC1	-0.637
PARVB	-0.97875
LAMA1	-2.20733333333333
PGBD3	0.453
GIMAP6	3.79725
AREG	-1.9865
LIPT1	0.3815
MGC99813	-1.45375
C1orf201	0.0436666666666667
GRIN2A	-0.6871
MAN2C1	-1.12875
NSUN5	-0.734
SF3B5	0.40275
MYC	-1.9695
NRXN1	-0.713833333333334
ZNF18	1.31025
SPDYA	-0.234285714285714
SLC37A1	0.8645
DECR2	0.469
ANKRD38	1.630375
SPTLC3	-1.20966666666667
SUPT16H	-0.33175
DTWD2	0.41775
ULBP1	-1.474
ZADH1	0.116666666666667
OIP5	-2.97575
IL10RB	-0.365166666666667
OTUB2	0.50325
VWA3A	0.0516666666666667
SPIC	0.7376
OR6C4	0.724
PSCD4	1.1685
DPY19L2P2	-0.677
TRAPPC6A	0.831833333333333
C21orf2	-0.00616666666666665
CEMP1	-0.3695
LIN7B	-0.7985
E2F7	-2.111
VCP	0.1720625
LAMA3	2.19433333333333
BGN	1.61025
GPR160	2.24483333333333
COCH	-4.247
GPR81	2.596
APOBEC3F	-1.503
tcag7.1017	-0.57475
C1orf32	0.2995
SCGB1D2	5.9665
FLJ43987	-0.0375
C6orf170	0.2285
KLK9	0.148
GPD1L	1.23375
VPS37B	-0.38175
ATG3	-0.188333333333333
ADAMTS17	0.5365
KLHDC2	0.398833333333333
NDUFV2	0.67325
BLK	-3.02975
MATN4	-1.4835
GPM6A	0.966857142857143
GBP4	2.2175
TMEM162	0.2128
PKP2	1.2545
HRASLS	-2.74411111111111
MMP1	-4.16925
SFXN3	-0.0368
FSD1	-1.59283333333333
ST6GALNAC3	-1.2382
CA12	2.7257
NCOA6	0.29775
C19orf58	-0.2383
PPP4R1	0.608666666666667
MAN1A2	0.745333333333333
IKBKAP	-0.819
UPF1	-0.0228333333333333
KIAA1219	0.56475
WNT16	0.232833333333333
SNW1	-0.069375
IL18RAP	0.194
RPP30	-0.35825
CDC40	0.211071428571429
SETD3	0.0836666666666667
SLAMF6	0.1915
ELK4	-0.4985
TRIM47	0.107833333333333
ACOX3	1.768125
TRIM6	0.442375
KIAA0372	-0.500833333333333
TP53AP1	1.277375
SMURF2	-0.40325
ADAD1	0.04725
EBP	-0.4611
KRTAP13-2	0.2785
FLJ36874	-1.48916666666667
TOR1A	-0.251166666666667
P2RY4	0.879
GPBP1	0.20675
TRPV1	-0.3405
ADAMTS12	0.004
PES1	-0.5997
ATG4A	0.615833333333333
MAGEA10	-4.29125
WFS1	1.278
CC2D1B	-0.5914
PABPN1	-0.30275
SLC25A30	-0.03175
SLCO1C1	0.484833333333333
SLC22A5	1.198
KIF23	-2.90716666666667
SYN2	-0.5022
ASPN	8.66466666666667
CENTG2	0.3725
QSOX2	-2.6163
FLJ10815	-0.606333333333333
STK24	-0.026375
SPEG	-0.1319
STK10	-0.334333333333333
DACT2	-0.4365
AAAS	-0.68025
SSX3	-2.069
ABCD3	1.5182
C4orf12	-0.832
PARVG	0.332166666666667
FIG4	0.58775
C9orf46	2.56125
TMCO6	-0.9885
IGHMBP2	-0.88875
DUS2L	-0.922333333333333
FAM3C	-0.1806875
TMEM16D	-2.69614285714286
DCTN4	0.75375
KCNH3	-0.4195
EIF2AK2	0.4115
AP1S3	0.5065
CST4	0.784
PAM	0.58875
NUTF2	-0.8965
CITED2	0.3361
SLC39A4	-0.02675
C2orf52	-1.1685
GRM3	-0.021
C12orf49	0.527625
CCDC49	-0.5693
GRAMD1B	-1.51575
FNDC4	0.606
SIAH2	1.387125
GDPD4	0.00175000000000002
C21orf87	0.121125
ATP5A1	0.379166666666667
C16orf63	-0.2225
LOC388135	0.4815
ATP5J2	-0.688375
MMP3	-2.561
EMID2	-0.00450000000000001
CRHR1	0.3385
WDR70	-0.63475
C13orf31	1.105
ZFAND1	-0.3475
CCL18	2.21666666666667
C3orf49	0.6015
RINT1	-0.514
KIAA0408	-2.0975
F13A1	5.0213
SLC10A1	0.530333333333333
OGN	2.98175
GIPC2	-1.0945
XPO6	-0.452166666666667
LCE1A	0.7575
FMR1	0.537
LOC374920	-0.13
DUSP3	0.46075
ANKMY1	0.15125
C7orf50	-0.6885
BBS9	-0.2421
UNC119B	0.42275
C9orf72	0.067375
MGC35440	-1.48725
ENTPD6	-0.226125
PPP1R2P9	0.579333333333333
ERCC4	0.0430000000000001
FAHD2B	-0.036
HMHA1	0.5365
HACL1	0.393
RAD23A	-0.4655
FAM83B	-3.102
PPP5C	-1.33383333333333
RNASEH2C	-0.352125
C9orf153	-1.64325
SCAMP4	0.712
GHITM	0.2091
NDUFB7	0.027875
ADCYAP1	0.799333333333333
SP110	1.20066666666667
MAP3K7IP2	-0.278
DHH	-0.031
AGRN	0.442142857142857
WDR33	0.122333333333333
CEP290	0.0393333333333333
PRPS1L1	-2.22066666666667
KLRA1	-0.352
GPR97	-0.1375
CHD7	-1.10333333333333
TLR10	0.9885
SLC30A8	0.751
HIC1	1.00066666666667
IAPP	0.512
RXFP4	0.1585
GP1BB	1.0065
SHQ1	0.554
NKX2-3	0.160666666666667
API5	-0.23625
FTHP1	0.4395
MOV10L1	-0.05825
TRIM6-TRIM34	2.06416666666667
ADHFE1	0.8495
FAM117A	0.425
DDI1	0.718166666666667
CDON	0.318
TRIM73	-0.0055
IGKC	1.663
MMP14	-0.33325
DYNC1LI1	0.151625
C11orf66	0.097
TRBV3-1	-0.54275
FASTKD5	0.38875
BIVM	-0.983
LHX4	0.0325
CXCL2	-2.8715
RAB2B	0.00283333333333334
IZUMO1	-0.855
MAP3K15	-2.783125
FAM19A2	0.015
ZC3H8	-0.863833333333333
ZMAT1	1.272
SPINK5L3	-4.306
SLC10A6	0.799
APPL2	0.241
CARD10	0.355833333333333
LOC402176	-0.394625
EEF1D	0.3295
RAB6A	0.7361
C12orf5	-0.271
PAPOLG	1.16875
MSRB2	0.48675
BCR	0.649666666666667
PUS3	0.01675
TIAM2	0.70125
ZNF317	0.000999999999999997
CHD2	-0.150285714285714
FZD5	-1.73068181818182
NUDT8	-1.23025
ZNF763	0.566
PRC1	-1.91933333333333
ABCB9	-0.8285
SPATA3	-0.43675
TRAK2	1.24875
STAB1	2.696875
LRRTM2	0.3696
psiTPTE22	0.7845
DBI	0.63525
SERPINA11	1.506
NAT5	0.419
C20orf58	-2.352
RPS6KA4	0.0785
FLJ90650	-1.9245
TGFBRAP1	-0.1245
CHRDL2	0.180875
FAHD2A	-0.591666666666667
CNTN1	1.159
BBS4	0.0378
TMEM181	0.366
MINPP1	-0.3495
MPHOSPH6	0.881583333333333
HOXC10	-1.0929
ITPKB	0.223
CLPTM1L	-0.7875
MEOX2	-1.02733333333333
ATP6V0C	0.572125
PRPF8	-0.147833333333333
TMC5	3.6505
FKBP3	-0.39425
PLEKHB2	0.135375
OR4D6	0.0345
ZNF544	-0.5993
