Hybridization REF	TCGA-A8-A08G-01A-11R-A00Z-07
LOC389072	-0.2475
FLJ13611	0.773
MRGPRX2	0.913
SNRPA	-0.994875
OR2G2	0.1295
GPRASP2	0.244
C7orf42	0.8332
C9orf163	-0.2825
CYP11B2	0.457
FCRL3	0.733
PRDX1	1.09325
FGB	-7.147
COX17	0.134333333333333
C16orf33	0.118
PIWIL1	-0.0883333333333333
FOLR1	-2.728
KIAA0082	0.11525
FREQ	-0.275833333333333
TMCC2	-1.4955
TCF12	-0.568
ZNF721	0.64425
FAM130A2	1.4075
POU4F1	-2.42225
SNRPF	-1.76775
SGIP1	1.69183333333333
ZNF641	1.19183333333333
EMG1	-0.361
PRRG4	1.36
HIRA	-3.12875
MYNN	0.143833333333333
AEBP2	-0.337583333333333
TBXA2R	-0.139
ISL2	-1.3235
PCDHB11	-0.609
RNF144A	-0.51675
MARCH5	0.146375
DULLARD	-0.541333333333333
DCLRE1B	0.0521666666666667
ITGA8	0.04925
TP73	0.692375
PRKCD	2.68675
NDUFB4	-0.2125
ATP13A4	0.016875
ANTXR2	-1.0865
COL4A3	-1.01866666666667
MYO10	-1.1134
SLC6A18	0.25125
PEX1	0.383
TMEM74	-1.304
RBM19	0.395
TAPBP	0.6154
RUNX1	1.0065
MID1	-2.40916666666667
GPR64	-1.93716666666667
RASEF	4.20575
GABRG1	0.488375
MYO16	1.27
DBF4	-1.19733333333333
TSHZ2	1.85275
RIPK2	-0.286375
PPTC7	0.179
KIF4B	-0.181
LRRC31	0.375
ZNF540	1.525
EFNB3	-0.0813333333333334
LOH12CR1	-0.361125
STON2	0.303666666666667
GLP1R	0.5905
CSTF2T	-0.96075
IREB2	-1.30671428571429
GRSF1	0.54275
PDCD7	-0.7875
LRRC43	1.4995
CNR1	1.045
IL1F7	-1.165
C12orf64	-0.82425
FAM69B	-1.911
NR2E1	-2.04066666666667
MS4A6A	2.0374
FTL	0.5462
C7orf36	-0.00125
PCLO	2.2019
DYRK2	0.531666666666667
ARIH2	-0.174
SAMD7	-0.0795
SCNN1D	-0.00625000000000001
SLC32A1	-1.08275
C22orf25	1.00583333333333
MRPS18A	-0.2209
GPR112	0.264
EARS2	0.606
ERN2	0.3525
ATPBD3	-0.974833333333333
PRH2	0.1455
CDKN2D	0.00200000000000001
PGLYRP2	3.5555
TRIM40	-0.03775
SEC14L3	0.222166666666667
SLC22A1	-0.34525
BTN2A3	-0.077
RASA4	0.06225
CCNL2	-0.459666666666667
MYBPC3	0.3005
GJA4	3.35875
CDC42SE1	2.36175
TRPV2	-1.36525
MYPN	-3.5558
SIM1	0.844
CDADC1	0.578416666666667
ZFHX4	0.9365
NIBP	0.895
ADAMTS19	-2.52525
ABTB2	-1.8495
TSPYL2	-0.571125
EIF2S3	-0.5988
SOX30	0.053
AP2A1	0.435833333333333
DKFZP564O0523	0.718
LOC285398	0.3
CDH18	-4.84875
CHL1	0.624625
GATS	-0.2229
TBC1D2B	-0.0301666666666667
OR1J1	-0.286
GSN	1.43
DPCR1	0.14575
GARNL4	0.588
SMARCA5	-0.07125
PLEKHG3	0.4315
ZBTB45	0.217
FRMD6	-0.154
PLS1	0.890166666666667
DGKZ	0.2725
EFNA1	1.8622
WDR85	-0.285375
ANK2	-0.0115
PAGE4	-1.0525
SENP6	0.769166666666667
AKR7A2	0.572333333333333
FKBP10	-1.265
VEGFC	-1.8575
LARP1	0.6025625
SRBD1	0.00575000000000001
ITGB6	1.113
SLC1A2	1.4665
INVS	-1.05833333333333
MPO	0.6935
MOBKL3	0.0892
CUTL2	-1.89275
KLK2	0.086
VIM	-0.641
REG1B	-0.0343333333333333
PCDHGC4	0.287
C3orf34	-0.154666666666667
SUMO3	0.549666666666667
CST9L	5.7625
MLL4	-0.04725
SPR	1.789
SAMD9L	1.083
ABCE1	-0.12875
SUPT3H	-1.0815
ACTBL1	-1.57675
ADAMTS4	0.864166666666667
SLIT3	2.94475
RHEBL1	-0.433
NPM2	-2.36625
MAN1C1	1.005875
KIAA1856	0.420833333333333
HSPA6	3.10325
LOC388152	0.461
C10orf140	-1.4155
ZDHHC12	-0.3485
LIN7A	-0.8056
PHC2	0.684416666666667
SPHK1	-1.04025
TRIM26	0.6848125
FAM83E	1.478
C18orf24	-0.506833333333333
ZNF578	0.113166666666667
ORAI1	0.06325
RUVBL1	0.30575
C7orf20	0.964833333333333
APAF1	-0.1875
SLC36A4	-1.7425
MYH11	3.85666666666667
NEK1	0.9185
MPP2	1.497375
C12orf24	-1.7435
TNK2	0.1125625
ZNF289	0.22425
MATN3	-1.05942857142857
IFNGR2	1.775
ITPR1	0.9795
EBF3	2.1242
TBC1D20	0.566
OR10P1	0.238
DDAH2	1.253
SHPRH	-0.32275
STX7	-0.257
LOC554248	-1.211
BCAR1	-0.58075
ATXN3	-0.454583333333333
TRIM27	-0.201
CDC42EP2	-1.1835
CHP	-0.277928571428571
SOX17	0.97075
ZNF259	-0.959833333333333
CHCHD1	0.0665
ZDHHC19	0.266
GBP2	1.736
GARNL3	1.58325
MRC2	0.87325
C1orf52	-0.97775
AOF2	-0.1145
LRPPRC	0.0454
ACVR1C	-0.644833333333333
TM4SF18	2.50216666666667
TMEM169	0.7055
PPP1R16A	0.795
EBF1	0.0883333333333333
RRS1	0.211166666666667
SNX2	0.4695
OR2T2	0.171
RBX1	-0.4245
ANKRD54	0.469666666666667
TSNAX	0.906166666666667
TMEM83	-2.224
ZBTB7A	1.12875
ATM	-1.19875
LOC338328	2.24633333333333
TIE1	1.14483333333333
HIST1H3G	0.294
PASD1	-4.90266666666667
TINAG	0.18175
PCDHAC2	0.4135
LRRC15	1.364
WBSCR17	-1.40925
TFF2	0.554
PARP2	-0.8435
NDFIP2	0.915
PCDHGB2	0.234
WDR60	0.86575
MAP7D2	-1.2098
USP45	-0.9195
GSDML	-0.09425
TNS1	0.0668
PLCD4	0.9105
IQCD	1.63716666666667
SMPX	-2.17675
CD9	1.74816666666667
SRGN	0.768875
CASP7	0.6515
INOC1	0.490166666666667
DKFZp451M2119	-0.442625
VMAC	1.5455
USP53	0.7801
CAMK1G	-0.541875
TMEM106A	0.706333333333333
CDC20	-1.6355
ACSL5	-0.702833333333333
CBWD5	-0.334375
C1orf87	-1.42883333333333
KIAA1274	0.9735
PRUNE2	-1.94978571428571
LYPLA2	0.6605
DOK6	-0.421166666666667
GPR149	-0.1115
FAM30A	0.56625
TMEM129	0.471
SLC35B3	1.12225
ACPP	-0.3196
LOC200261	-1
SLC4A7	-0.5239
CCDC40	2.5935
GART	-0.409375
THOP1	-1.3805
SCARB1	-0.206875
CACNA1F	0.297
TRIAP1	-0.0648333333333333
SYT14L	0.458
SFRS8	-0.424
PBOV1	0.51525
GOLSYN	1.69575
GJB7	-1.5105
CAMK2N1	1.58675
GREM1	3.55583333333333
FLJ20433	0.94775
QPCT	-3.053375
PRKAG2	1.44316666666667
H2AFX	-1.618375
C6orf154	1.52475
PLOD3	-0.011
ZBTB39	0.157
WASF3	0.25425
DRG1	-0.3725
PRR4	0.516
SPCS1	0.00499999999999999
KDELR3	-0.302666666666667
SRP19	-0.0188333333333333
GABRA6	-0.049
MFSD1	1.28775
MMEL1	2.76175
PDXDC2	0.1894
BUB1	-2.642
RNF138	-1.265125
MYLPF	-0.511833333333333
AIF1	0.471
DYNLRB1	-0.1205
HCN3	-0.612166666666667
HIST1H2AI	-0.2225
MAP4K5	-0.111666666666667
LASP1	1.451
LOC130951	0.576
PLAA	0.37375
KRT6A	-2.4575
C6orf117	-3.152625
ARHGAP23	-0.296
PTF1A	-0.1115
GPHA2	-0.5595
LCE3B	0.23425
MCL1	0.274428571428571
EHBP1	-1.18133333333333
PRNP	-0.7675
ZSCAN1	0.80025
C1orf113	-0.9315
FOXA3	-3.167
NEB	0.06775
ASGR1	-4.97233333333333
CTGF	1.1255
RAB17	0.876333333333333
MST101	0.646
JARID1B	1.0229
USP37	0.2075
PTBP1	0.5435
PTPN7	-0.296
CDC7	-1.94483333333333
SNX7	0.058
ZNF335	0.35675
CPT2	0.2245
HEATR1	-0.649125
HSPC152	-0.445125
C5orf40	0.05
PSME1	0.960666666666667
STAG3	-2.40225
TMEM154	1.28816666666667
KLHL32	0.930166666666667
TSGA10IP	-0.8245
SUV420H2	-0.557666666666667
SF1	-0.5587
2'-PDE	0.4626875
PNLIPRP2	-0.0325
TRSPAP1	-0.0898333333333333
NUP210	0.525166666666667
ANP32C	-0.885666666666667
RAB11B	0.160666666666667
ASB15	0.4965
ITGB3BP	-1.26575
UBASH3A	-0.7525
YWHAB	1.357375
TPRX1	0.75
LY6G5C	-0.1675
SLC7A2	-0.115125
CLK1	0.487
HSD3B7	0.859
VDR	2.12425
C16orf74	-0.33025
ACE	1.2595
PSMA2	0.268166666666667
CCDC131	-0.3895
ZNF213	1.245
EML2	0.6305
ALS2CR13	0.139
GLYATL1	-1.604
DSPP	-0.5615
DHFRL1	-0.590625
C10orf30	0.6305
SH3RF2	-0.737
LOC197322	-0.301833333333333
DLL3	-1.1165
TIGD7	0.01725
GFRA3	-0.325
CPA1	0.108666666666667
RTN4	0.496333333333333
PPT2	-1.64516666666667
FASLG	2.577
FOXP4	0.628875
RPL26	-1.6879
GNL3L	-0.9355
FMR1NB	-0.458333333333333
CD163	7.0995
SGPP2	0.38025
GIMAP2	1.59075
CD37	0.752
DPT	2.67908333333333
NBLA00301	1.24325
RGS5	1.75708333333333
C9orf4	-0.5125
ACTL8	-3.95916666666667
PRKAR2B	-0.906125
OPLAH	1.273
C20orf134	1.47425
SPACA5	0.000750000000000001
TBL1X	-1.67766666666667
TSPYL3	0.603
CHCHD3	-0.338
CRKRS	0.942833333333333
GPR65	4.95925
DFFA	-0.539375
FUT1	0.94175
C6orf204	-0.7455
TMEM51	0.41825
ZNF580	-1.243
CMTM2	0.25525
C20orf200	0.553
EZH1	0.646333333333333
FDX1L	-0.84225
MRPL32	-0.16675
PCAF	-0.5557
ALOX15B	1.18616666666667
CD59	-0.646
CDK9	0.393875
ERP29	0.165833333333333
TTR	-6.05275
BCMO1	0.8615
DDIT4	-1.8498
PTGDS	2.26675
C3orf63	0.5635
BST2	2.614625
CYP1A2	-0.4915
C5orf25	-0.24575
STX1A	-1.00658823529412
OR2A12	0.4085
SH3BP5L	0.78875
SERINC5	1.46825
USP6	0.2909
MRPL3	-0.351
POMP	0.092875
INPP4B	0.27325
GMPPB	0.65075
EAPP	0.48725
AHSA1	-0.115
ABCA11	-0.3515
SLC5A6	-0.193333333333333
HIVEP2	0.6625
SUMO2	0.255375
KIAA1822L	-0.706
C11orf67	-0.66125
TXK	-0.493375
PHCA	-1.0076875
ICAM4	-2.8515
FPGS	-0.103166666666667
SNRPA1	-1.62175
KCNJ4	-0.80875
KIF6	1.0189
HIST1H2BG	-0.884166666666667
SLC5A5	0.2955
ZNF354B	-0.312666666666667
IL12RB2	0.66375
C11orf76	0.0591666666666667
GAL3ST2	0.417
AIFM2	-0.27625
SYNC1	-0.36025
UBL3	0.83025
PIK3CG	-1.17083333333333
NLN	-0.6017
BCORL1	0.10925
CD5L	0.204
ZNF238	1.93916666666667
KIAA1394	0.97175
C16orf55	-0.1473
CYP3A7	-2.24025
KRTAP3-1	-3.195
TFDP1	0.696
MND1	-2.11175
NODAL	0.0853333333333333
GTPBP4	0.3155
TUBGCP2	0.73125
SLITRK5	-1.8745
CIC	0.46275
CD79A	0.067
SAMD14	0.522666666666667
TNPO3	0.4685
OR10G3	0.8545
OR10G8	0.587
CCDC111	0.827
HOXC9	-1.22525
DCUN1D1	-0.108916666666667
CYB5R1	2.2795
TSR2	0.65275
DAB2IP	-0.1114
SLC6A5	0.2075
RAB3D	0.841
DCUN1D4	-0.833166666666667
ERBB3	2.24625
SDC1	2.6245
ATP6V1H	0.984
SYK	1.0585
ST20	-0.46425
C13orf30	-0.0545
WDR40A	1.38816666666667
ADMR	0.386
LOC388335	0.1695
ACSM1	0.5825
TDG	0.15625
FLJ11235	-0.21625
MRPS5	-0.636
AGPAT2	0.0705
SLC12A1	0.185
CYP27A1	1.0755
THAP7	-0.64375
XPO1	-0.36825
ALMS1L	0.696833333333333
C1orf2	0.62375
ZNF777	-0.319166666666667
CAMK2A	0.139333333333333
SMC1B	-0.520375
IHPK2	-0.147266666666667
LEMD1	-4.2855
NKD2	-0.7655
CLU	0.109571428571429
ARMETL1	-0.617
PABPC4	-0.223
CXCL12	1.707
TFAP2C	0.0543
TTTY8	-0.387
ABCB10	-0.2092
ENDOD1	0.3725
IDI1	0.013
KCTD6	1.80366666666667
CCDC105	0.2045
ULBP2	-0.897666666666667
ZDHHC5	0.4585
WNT8A	0.1625
COMMD10	0.9995
KLHL12	1.508875
GPR50	0.06
NR5A2	0.092125
OXGR1	0.292333333333333
EHD3	0.38225
CAPRIN2	-0.2405
KLRC3	-2.03225
SF3B1	0.153714285714286
IPO7	-2.53175
ALDH1A1	-1.11233333333333
ANKRD5	1.8575
TSNARE1	-0.1625
DDEFL1	1.55675
RNASEL	2.01166666666667
DNAH9	-0.996
HELLS	-1.869
TNS4	0.986
NAV1	0.9814
KIAA1409	-0.366
C20orf26	2.73383333333333
TUBG1	0.019
IRX2	1.062
CNGA4	0.762
MGC50559	1.38833333333333
OR4K17	0.239333333333333
TM2D2	2.04775
FAM32A	0.456
TXNDC14	0.017
CCBL1	-1.3305
ANK1	-3.1537
PRSS23	0.222
PPM1L	0.0955
SPATA20	-1.50475
APCS	0.2645
C14orf122	-0.739833333333333
PSMB5	0.164375
C6orf10	-0.0917777777777778
SETDB2	0.712833333333334
SPNS3	-2.08075
SGMS2	0.12
MXD3	-1.11916666666667
MON2	-0.063
CARTPT	6.1205
HNF4A	-1.247
RABEP1	0.26835
TNFRSF10B	-1.818625
USH1G	0.2835
PPAP2B	-0.924833333333333
TMEM16K	0.3095
CTDSP1	0.7725
CDK5R1	0.407333333333333
GABRR1	-0.2585
OPN1LW	0.106
FAM98C	0.654875
DBN1	-1.05775
ACAD10	0.478833333333333
QTRTD1	-0.17875
WNK3	-1.86866666666667
RPS19	-1.4515
C1QB	3.15425
OTUD5	0.396875
SLC41A2	-0.231833333333333
TMEM22	-2.502
KHSRP	-0.475666666666667
TNFRSF11A	-0.465166666666667
FBL	-1.18883333333333
IBTK	0.2255
OXER1	-0.6475
CBLN4	0.948
GPR172B	0.973
CFTR	-0.9575
VSX1	0.6075
CAMK1D	0.026
LOXL3	-1.8155
RTP4	3.10225
SLFNL1	-0.069
KIAA0828	0.321625
PAR5	0.1255
LOC723972	-0.6795
GDI2	0.615375
CEBPA	0.2355
MLF2	0.648333333333333
AFMID	0.06425
ALOX12B	0.1645
BPHL	0.362625
COX5B	-0.54775
S100A10	-0.8103
THOC6	0.31475
NHN1	-0.7805
RRP12	-0.036
ARID3B	-2.20975
CD3G	-2.754
KIAA0133	0.169
NAT11	-1.15133333333333
PPAT	-0.587333333333333
SIRT3	0.8944
TCERG1L	-2.27275
NIPA1	1.0583
DPP8	0.1515
IL7R	-0.851833333333333
ZFP64	0.16175
DMAP1	0.2377
TRMT12	0.999
TLR4	2.0854
WFIKKN2	0.10475
RAB12	-0.759666666666667
DDX51	-0.104833333333333
KIAA1086	-3.09525
ZNF295	-0.7395
ACVR2B	-1.47878571428571
LOC494150	-0.3655
ZNF517	0.5255
DNASE1L2	0.930833333333333
SUFU	0.513416666666667
LOC283677	-0.316
LMO3	1.4835
PPP2R5D	0.307
ZNF587	0.2636
HIST4H4	0.16125
CYP2C8	2.019
C1orf80	0.7205
DOCK5	-1.50783333333333
C9orf24	-0.06925
OR5AR1	0.2625
C11orf24	-1.2875
UNQ1940	-0.37525
CAP2	-1.132
TIMM44	-0.4875
DSEL	-1.2715
ROM1	0.53775
FBXO4	0.656375
MYLC2PL	-2.32825
MLH3	1.2043
NOX1	0.3115
DPEP2	1.9815
DNAJB5	0.14375
RLTPR	0.441
MBIP	-0.285666666666667
COPB1	1.4415
SFTPA1B	0.7285
C10orf4	-0.0409
PRELID1	-0.05475
NOLA1	-0.6915
C19orf24	0.20525
TLR9	-2.052
HLA-DMA	2.42408333333333
HCRP1	-0.9975
GPR137	0.646666666666667
ITGA11	0.617333333333333
PHF13	1.1535
MARK4	0.676333333333333
METTL4	0.84575
MBD3	-0.3726
LOC134145	0.626375
FGF3	0.21725
SLC35A3	0.199
CLEC16A	0.32325
AMOTL1	-2.14808333333333
FLJ31438	-0.566
PAICS	-1.318375
TOMM40L	0.516166666666667
MMD	-1.03925
KLK10	-1.8548
NIT2	0.155
SERPINB10	0.34775
KLF15	-0.311
CCDC5	-1.155
WSB2	0.9785
ME3	1.8695
CACYBP	0.49175
TCTN2	1.797
JAK1	0.7435
C2orf25	-0.3345
GPD2	2.4835
FBXL11	2.39233333333333
CDV3	-0.311916666666667
GALNT11	1.502375
NDUFA12L	-1.4812
FLOT1	0.4125
TOR1AIP2	0.12025
MMP25	1.714
C1orf164	0.2366
CHST5	0.0775
LYRM4	-1.7251
GPER	-2.22925
HIPK2	0.52375
DAP	1.265
ZMIZ1	1.009
DDX58	2.87425
DCC1	-1.6435
AKT1	1.00875
ENPP6	0.886666666666667
ERVWE1	-0.126666666666667
CDC34	-0.18675
RNF125	-1.33875
CASC1	3.25775
SHROOM2	1.008
RRM2B	0.587333333333333
COL6A3	2.22975
TMEFF1	-1.83675
PLEKHA4	1.1328
LYSMD1	1.84
SEPT1	-0.6885
AOF1	0.26775
GNPAT	0.79475
WDR18	-0.5355
HSD17B12	-1.39483333333333
HIST1H2BM	0.0965
INDOL1	-0.665166666666667
SUDS3	1.12575
C1orf192	0.3985
CYP2B6	-0.7825
TBC1D2	1.1695
SLC25A12	-0.212875
ERCC6L	-1.09116666666667
MGC10814	-0.966666666666667
POLR2C	-1.34883333333333
ZNF77	0.0981666666666667
EIF3K	-0.6797
HPX	0.581
ANKRD27	-0.496875
MALAT1	-0.5013125
PLB1	0.7235
HRNBP3	-0.982571428571429
CPSF4	-0.276
OR52N2	0.307
PIP5KL1	1.01075
GH1	-0.185
HPS5	0.424
SLFN5	1.4645
POP5	-0.969833333333333
OVOS2	-3.77183333333333
C20orf108	-0.164375
MARS	0.52525
CLRN3	2.78866666666667
ARSE	-1.277
PPIE	-1.19133333333333
PHACS	-0.0488333333333333
GP5	-0.3925
IL8RB	1.634
FCRLA	-1.768
ARRDC1	0.3074
KRTAP9-4	0.492
ZNF613	0.176
OR11A1	0.4785
TMEM132B	-2.44485714285714
PGLS	0.51575
BSND	-2.18916666666667
KCNK18	-0.382
FOXD4	1.35375
SV2C	-0.828
LCN2	1.61966666666667
ZNF490	1.1164
C3orf15	2.1056
CACNA2D4	-0.8855
CBX5	-2.033
MAGEB4	-0.0515
BOLA1	0.699
PPP2R5E	-0.293
COL5A1	1.10241666666667
ASB7	-0.1815
SFT2D1	0.02775
DERL1	0.3291
RABL2A	0.449333333333333
MOAP1	1.4325
KIAA1545	0.00949999999999999
F3	-0.43075
PLEKHM2	-0.17425
CCDC89	1.92466666666667
EFCAB1	1.354875
TMEM48	-1.284
SEPHS2	1.47675
PYGM	-0.31275
PRICKLE1	1.57925
WNT5B	-1.442
TAS2R38	0.686
IMP5	0.133
KHDRBS1	0.0988
LARS2	-0.836833333333333
C3orf28	-1.67025
FTCD	-3.66275
C10orf68	2.62583333333333
DGAT2L3	0.6585
PSEN1	1.53208333333333
MGC33657	1.07725
PLA2G4B	-0.0418333333333334
CDKN2A	-1.24216666666667
DLX1	-3.1145
TSHB	0.0935
C18orf37	0.10775
MEX3C	0.377125
MAMDC2	-0.55625
PDIA4	0.0839166666666666
ATP5E	0.15475
CASP2	0.354785714285714
SERBP1	-0.0876538461538462
ZNF341	1.09616666666667
TESC	-2.0265
TMEM31	-0.3065
OR51I2	0.607
YTHDC1	0.956571428571429
JUN	-1.02666666666667
AGMAT	-3.20566666666667
PCNXL2	0.41575
ATAD5	-1.954375
STK38	0.693125
AZI1	0.032
RBP1	1.9935
C4orf26	-0.739
KIAA1026	1.104875
TMEM101	0.91975
HSFX1	1.2925
TREX1	0.96225
C18orf10	-0.5141
TRIM15	-3.54225
CA6	0.007
CEP57	-1.68225
AR	3.41966666666667
SESN2	-0.177333333333333
KIF3C	0.3765
EPB41L5	1.4155
ARHGEF10	-0.592181818181818
POLR3D	-1.124375
INDO	-0.317166666666667
GABRA3	-0.4895
SCG5	-1.9711
E2F3	-0.8727
TIGD5	0.54275
FGD6	1.63416666666667
KLHL3	0.009875
SCGB3A2	-2.1375
URP2	0.630333333333333
ATP6V1B1	1.9341
CALML6	0.4415
LOC100049076	-0.869
TMF1	0.08425
LOC388503	-0.17975
CDH5	2.96675
RPS6KC1	0.862666666666667
DAAM1	1.3856
TNFRSF10D	-0.693
GSTT1	0.5958
INPP5A	0.98875
TRAF3IP1	0.9315
SMARCE1	0.649714285714286
VRK1	-1.36575
TTC16	1.21825
AARS	-0.1595
ARHGAP27	0.382833333333333
ZAK	-0.516571428571429
ACSM2B	-3.6045
TRAP1	-0.1525
MRPL53	-0.379375
RNF44	-0.1755
NPTXR	0.59275
DPYSL3	0.533166666666667
APP	-0.3321
GLS2	1.8965
MNX1	-3.56116666666667
CMTM7	-1.51975
OR10A7	-0.5045
NYD-SP21	3.438
ORC5L	0.3545
SLC16A10	-1.001875
TMEM178	-0.189
LOC441601	-4.724
PTGIS	-0.98475
KBTBD7	1.455
C19orf41	-0.00275
CEACAM3	1.99708333333333
KRT23	-0.38125
SERHL	2.1585
PNKD	-0.1301875
UBC	0.6535
ATRN	-0.193
HAPLN1	-0.543
RANGAP1	0.09025
C10orf26	2.0225
KCNA7	-0.87125
SRY	-0.376
LOC376693	-1.4605
HIST1H2BF	0.3495
CDCA8	-1.37366666666667
MLC1	-3.07825
TNIP3	0.70775
OR4D1	0.348
IFT52	0.902666666666667
GOLT1A	1.1055
UTP20	-0.89275
RP3-402G11.5	-0.226
PRSS33	-0.89775
PMPCA	-0.26875
APOB48R	2.18516666666667
GLTP	1.1175
MPL	0.2475
C9orf78	0.17525
ADAM12	0.969625
CSPG4	-2.0605
LOC144305	-0.793
KRTAP4-10	-1.1338
PAK1	1.2855
ADCY7	0.0406
TAS2R43	-0.373
FRAS1	-2.4025
PPP1R14A	-0.913333333333333
OR2B6	0.138
ATP13A1	0.227166666666667
SIDT1	1.8155
C1RL	0.927666666666667
PRKRA	-0.257
TLN1	1.045
RP11-50D16.3	0.6065
MITF	-1.96666666666667
GYS1	-0.8565
LYG1	-1.0135
NSMCE4A	-0.0675
DNAI1	0.9645
HOXD11	-1.3445
FNBP1L	0.2001
DHX35	0.31225
LCE3E	0.2
SLC33A1	0.032
DCLK3	0.0153333333333333
TRIM33	0.138833333333333
TMCC3	0.307833333333333
FBXO42	-0.1185
C1orf27	0.9793
C17orf50	0.0475
RNF14	1.12766666666667
SLC4A8	0.5775
RAB3IP	0.9948
COX6C	2.79964285714286
PCSK1	0.8996
SLC13A1	0.43425
ARF6	1.94216666666667
KIAA1009	0.449625
HOXA13	-3.03
HMGN1	1.00475
CXADR	-3.73841666666667
MGC14436	0.3165
UTF1	-0.2355
TSC22D1	0.9609
BZRAP1	1.9335
PUF60	0.677
SHC1	1.250375
HOOK3	-0.3624
LIMS2	0.257666666666667
BAHCC1	-1.53216666666667
CLCC1	0.5965
ENTPD3	2.8825
SMO	-1.9905
PIK3R5	1.494
CDC14A	0.201416666666667
KRT1	-0.38675
ENOX2	1.175
FLJ22655	-1.8575
FPRL1	1.414
INTS6	0.7819
ZCCHC5	0.6855
SMC3	-0.32125
C6orf123	1.50733333333333
FLJ20160	2.981
LOC653391	-1.30533333333333
GSS	-0.187
NT5M	-0.1245
SIX5	0.444
TAF5	-0.5425
KCNA1	0.1875
ANLN	-1.50366666666667
MGC45491	-0.9148
SSTR2	1.75925
LYPD4	0.0345
TH1L	0.712375
CHRNA5	-2.18
PNMA6A	-0.5955
FLJ16369	-0.288
DLX2	-2.9396
C6orf108	-0.588833333333333
ALDH3A2	0.928666666666667
CLEC1B	0.786166666666667
LEPREL2	-1.19175
FOXJ1	1.4333
OR1D4	0.1905
PPIL4	0.04375
MTRR	1.16475
SLC27A3	1.44933333333333
HTR7	1.2535
MIB2	-0.32425
BHMT	-1.56216666666667
A2ML1	0.013
MSMB	0.629
KIAA1383	1.127625
TRUB2	-0.38025
PF4	-0.351166666666667
IL1F5	0.209166666666667
LRRC37B2	-0.2275
IPO4	-0.3215
FIGF	0.579
QDPR	-0.449
ZNF598	-0.03825
BOP1	-1.135875
MAPK12	-0.638166666666667
POLR1E	-0.689625
CEECAM1	0.667333333333333
INSRR	0.112166666666667
SIPA1	0.72225
ULK4	0.3245
BTN3A1	0.9237
FABP5	-0.8091
KBTBD3	1.52533333333333
SORT1	0.688666666666667
YWHAQ	-0.39875
LRIT1	0.142
KIAA1704	-0.0303
MEIS2	-2.3353
ENOSF1	0.1705
PCDH7	-0.165142857142857
FZD9	-1.39933333333333
RPLP1	-0.907166666666667
ZNF75A	0.83775
P4HA3	3.123625
NKX6-1	2.2305
CTA-216E10.6	-0.365833333333333
IFT140	0.95525
DENND1A	0.00741666666666671
ALCAM	2.4123
ABHD2	1.64427272727273
QPRT	-1.555
TRAM1	0.911285714285714
ATP1B4	0.025625
NUP37	-1.10825
SAA3P	0.963
SLC22A6	0.3065
KIAA0265	0.2655
ZNF41	0.65725
ADAM19	0.196
ERAF	-1.20775
DEFB119	0.419333333333333
DNMT3B	-4.4035
SNF1LK2	-0.027
MGC24039	-0.625333333333333
TAS2R48	-0.6075
PNLDC1	1.02225
ADAMTS16	1.25625
TMEM92	-0.900833333333333
CCT8	-0.0526666666666667
POGZ	0.802333333333333
N-PAC	1.71
GUCA1B	-1.1175
ZZEF1	-0.277166666666667
OR2C3	0.066
ZNF334	-1.51683333333333
RANBP6	1.13675
LDHB	-1.1745
BAMBI	-3.014
RAB5B	1.97675
FOXB1	-0.688
MRPS12	-0.708
MRGPRF	-0.10625
CRIPT	-1.5635
CYP2D7P1	-0.164
RYR1	1.222
NDUFA2	0.5165
TRIP12	1.0635
KCNE3	2.2945
MOBKL2B	-1.1522
MIOX	0.27325
ACOT7	-0.483375
FGF6	0.225
RASSF5	-0.3985
ATAD3B	-0.919833333333333
IKZF3	0.1155
H3F3B	0.856357142857143
C6orf91	0.5725
SEC11C	0.4765
TMEM14C	-0.32525
KIAA1632	0.189625
SLC38A4	-0.01625
FGFR3	1.4425
HES7	-0.47475
HINT3	-0.3655
ARIH1	0.8605
FLJ35880	-2.12825
C1orf129	0.4255
POU6F1	0.2225
RPL32	-1.2065
BBS1	0.579
RGPD5	-1.8505
SULT1C2	-0.7085
KDELC1	-1.05175
PIP5K3	-0.276
CHI3L1	1.4479
CSDA	-1.51375
VTCN1	1.37825
WDR62	-1.0535
TMEM170	-0.8075
KIF2A	-0.7465
C6orf182	-1.24183333333333
ARL6IP6	-1.322
ZCCHC9	-0.5705
RARB	0.360333333333333
ZNF320	0.484125
DHX15	0.671375
PICALM	-0.03
CNOT6	0.578083333333333
HIST1H1A	-1.033
ZNF702	1.06683333333333
OR1E2	0.2695
HLF	-1.587
LOC442582	-0.713
KIAA0494	1.6545
TCF4	0.3433
APOBEC3B	-1.509
FAM54B	0.6985
MYH2	-2.69775
FXN	-0.987166666666667
C12orf59	1.0345
PAEP	-1.5255
SPG11	0.501375
VN1R4	-0.0125
KCNJ13	-1.314
NOC3L	-0.92125
C5orf36	0.8945
CPAMD8	0.61725
MLN	-0.376333333333333
FLJ11184	-0.1475
TIAM1	-0.4645
OR10J3	-0.2885
OR52E2	-0.1455
PBX1	2.6181
UBL7	-0.613666666666667
PXMP2	0.166
SYTL1	0.806166666666667
FAM126B	-0.11525
ZNF711	-1.473375
GGA1	-0.0136666666666667
VAMP4	1.28683333333333
