Hybridization REF	TCGA-A8-A08I-01A-11R-A00Z-07
DNAJC19	0.254
TOP1	-0.3305
CRCT1	0.436375
MPST	-0.102
DPM2	-0.282875
FAM38B	0.456833333333333
SLC18A1	-2.9565
FARP1	1.64433333333333
PAX7	0.00900000000000001
TUBD1	-1.04025
GNL3	-0.573375
BTG2	1.98446666666667
NDUFS6	-0.36025
C1orf79	-0.37725
ERAL1	-0.315
ECHS1	0.6885
VPS4A	0.0798333333333333
CYP11A1	-0.79625
ABCC6	-0.0656428571428571
PBX4	-0.1115
MOSC1	-1.588
NCF4	1.54625
HYMAI	0.4805
NAGPA	0.059625
OTOP2	0.11125
ACOT12	0.13225
MTHFD2L	-1.021125
LOC441376	2.21025
C19orf34	-0.439
RAB1B	0.1435
ALDOAP2	-0.5755
NTRK1	-0.569
ARTS-1	0.00929999999999996
SLC6A11	-0.7185
NAP1L2	1.408
CNGB1	-0.135833333333333
EPB41L4B	0.80675
FAM134B	3.266875
HS3ST3A1	-1.69916666666667
CPXM2	2.95725
SIRPB2	1.177
CHORDC1	-1.24216666666667
TRIB3	-0.500666666666667
SLC2A5	1.90675
C2orf49	-0.558
DDX5	-0.641
OR5L1	1.113
ANAPC4	-0.373333333333333
ZSWIM1	0.297125
LOC93622	-0.289
KCNK3	-0.2261
RP11-35N6.1	-2.89085714285714
ZFP161	0.646666666666667
AQP9	5.285
SLC15A2	-0.990666666666667
MREG	0.968
OR9I1	0.107
PDLIM2	-0.496125
ADAM7	0.4895
GSTCD	-0.126333333333333
WDR21A	-0.12225
SLC12A8	0.193333333333333
TMEM174	0.13875
IGSF3	0.104416666666667
LRRN1	1.7675
LOC402117	-0.33225
SRPK1	-0.828833333333333
LY6K	-1.845625
NFIA	2.489
PTCD3	-0.411
LEP	0.425666666666667
PCDH21	-0.658666666666667
MAPKAPK2	0.229214285714286
NMNAT1	-0.00583333333333334
LHFPL2	1.37225
C9orf43	-0.2375
DIP2A	-0.709333333333333
ACTR8	-0.08225
CCDC34	0.46725
PTPN22	0.860125
ITGA3	-1.254
FAM129C	0.503
RABGGTA	0.4405
UNC45B	1.12975
KIAA1033	0.409
ZNF510	-0.149166666666667
CYP2D6	-0.55
SLC26A10	-2.8515
STX8	0.34275
LUZP1	-0.219625
WDR89	0.237166666666667
EIF4G3	-0.1493
C5AR1	1.90075
ZNF623	-0.009
A2M	0.37825
TGM7	0.0995
GRPEL1	-0.6705
LMNB2	-1.9999
ROCK2	-0.144666666666667
SNX16	0.69525
CCDC66	-0.28825
ANXA3	-2.8165
KIAA1609	0.153625
EED	-0.60275
RNF32	0.992833333333333
HES1	0.556
CLC	2.542
ISL1	-1.2015
KIAA0528	0.591
MANEA	-0.03525
C1orf61	-2.326
hCG_2001000	-0.19875
RAPGEF6	0.0714
KIAA0020	-0.669166666666667
NEIL1	0.384
C16orf45	1.08275
RBM10	-0.253666666666667
C10orf125	-0.163875
MRS2L	0.4245
DNAH17	-1.185625
C19orf10	-0.50275
C1orf160	0.96775
SLFN12	1.017
EXOC3	0.00916666666666666
HIST3H3	0.043
NCOR2	-0.1245
TNFRSF9	2.3235
MFSD8	0.40425
ALX1	-4.161
NOL1	-1.25425
PODN	1.4055
TIAL1	-0.48425
HIST1H1E	2.2045
NPY6R	0.34475
TM4SF4	-1.353
CORO2A	-0.21275
ETNK2	1.98433333333333
APOE	1.1532
ANGPT4	-0.487
HDGF2	-1.35425
G30	-0.1995
ST8SIA4	0.08675
F2RL1	-0.837
FAM19A4	-1.7205
CCAR1	-0.63125
B3GNT7	0.3135
OPHN1	0.1889
DSCR6	2.8385
C21orf13	1.47016666666667
GAS2L1	-0.379916666666667
RFX3	-0.0388333333333333
COPS4	0.11375
BCHE	-5.8335
BCL2	3.401625
HBZ	-2.93633333333333
ARL13B	1.1
MAPBPIP	0.38475
MYO15B	0.2995
SPZ1	0.08525
KIAA1324	2.96911111111111
PLCL2	0.442625
C4orf29	-0.893
WDFY2	-0.599625
ZNF284	-0.276
NAALADL1	0.055
DUSP5	1.271
PXDN	-2.276875
SLMO1	-0.39975
TNXB	0.3881
BIRC7	-0.57275
A4GALT	-0.365833333333333
TIMM22	0.40525
FAM110C	1.2405
TOMM34	-0.80375
ABHD9	0.029
ADAM32	1.6355
CRHBP	-0.8335
AQP2	0.33725
LOC130355	1.1145
ZNF187	0.0493333333333333
ZNF816A	2.7305
F7	-0.194625
CNOT1	0.2577
SLC13A4	-0.938
ZBTB11	0.24475
B3GALT5	1.20875
EXOC2	0.3025
IRS1	-0.1317
TMEM1	-0.0498333333333333
MRPL34	-0.458
SAMM50	-0.39925
CDC42EP3	-0.1495
HSF2	-1.6116
MFN2	0.90425
TSPAN7	-2.103
NUCB1	1.31333333333333
RHOH	1.87925
ARL16	0.072
TACR1	0.1235
SFRS5	-0.492166666666667
SNX25	-0.87125
RHBDF1	-0.613666666666667
PCDH18	0.127166666666667
HMG1L1	-0.11175
MYO5C	0.03975
MAPK10	-0.0515
LDHAL6A	0.336666666666667
NUDT12	0.994666666666667
NCAM1	-0.379875
GLIS2	0.2395
GGTL4	-0.3325
DAPP1	1.2065
ATF7	0.666625
KIAA0748	0.2565
NFIL3	0.57725
TM6SF1	0.8136
SEZ6	0.1285
NANOS3	-0.798333333333333
DNAJA3	-0.098
CLDN6	-2.5805
CIITA	3.779
EPHA4	-2.36758333333333
FANCC	-0.805
CMTM3	0.117875
PSG3	-0.515
MRPL15	-0.58875
C21orf59	-0.4025
PLCXD2	-0.24525
C2orf34	-0.51525
UBE2L6	2.668875
MED14	0.7875
HP1BP3	0.4801
C6orf208	0.809
TPBG	-0.55175
OSR2	-1.362375
XPC	0.124166666666667
KLHL7	-0.849166666666667
CCR3	-0.276333333333333
AGTPBP1	-0.349
PCSK6	0.1016
STAT5A	-0.4609
FAM18B	0.5915
LONRF2	-0.5275
PTPN2	0.3515
SF3A3	0.418333333333333
EFCBP2	-0.8695
HCFC1	-0.419666666666667
AHNAK	-0.20125
ACTR5	0.2315
KIF14	-0.971714285714286
TENC1	0.73
HEATR5B	0.5975
YIPF2	0.7915
MYEOV2	1.24916666666667
DUSP18	1.011
KIAA1012	0.9935
AHR	-0.506
C17orf53	-1.2115
PTPRH	-3.00025
ATP6V1C1	0.1829
TAS2R3	-0.208
LOC440356	-0.73925
COQ10B	-0.14675
PSMF1	1.26858333333333
SORBS2	-0.603083333333333
NFE2L2	0.25425
TMCO7	1.3695
SH3PXD2A	-0.9372
SH2D2A	0.632
SPINK5	-3.522
MRPS24	-0.972
OPA3	0.47225
TRAF7	-0.230166666666667
C4orf35	0.294166666666667
MT1G	2.099
MGC39545	1.046
HS1BP3	-0.0209
OR2B2	0.57
CHRM4	0.0155
SFRP2	-0.0885833333333333
RIC3	1.99525
ART1	0.9895
C6orf1	0.5485
DUS4L	-1.03075
C10orf104	0.1505
TNFAIP6	2.2205
RTEL1	-1.53675
CCT4	-0.7418
ZNF709	0.50275
CHMP6	-0.108166666666667
UPP2	0.23525
CYP19A1	-2.782
CD151	-1.19933333333333
NDUFA13	0.045
ARFRP1	-1.2435
FAM26B	1.08525
CRYBA1	-1.3475
MRPL41	-0.481
NPFFR2	-1.83975
HRH2	-0.027
SCAMP3	-0.388
MTMR6	0.1389
MTG1	-0.814666666666667
UBTD1	0.05525
CRABP1	-0.775
FLJ33790	0.8999
KIAA1908	-0.611333333333333
GPR158	-2.342
PACSIN3	-1.5885
OMD	2.36366666666667
CATSPER1	-0.571833333333333
HOXB8	-1.146
FBXO46	1.6005
OAS1	2.87583333333333
SVIL	-0.78575
PHB2	-0.69525
ADCY3	0.127
NDRG2	0.294333333333333
ERMAP	0.483
APBA2	-1.9865
IGSF9	0.84075
WNT6	-0.465714285714285
MYCBPAP	1.47775
ATP2B2	0.34
CPVL	0.6782
TRAM2	-0.939083333333333
NOP5/NOP58	-0.727
ZNRF4	-0.12225
TLK1	-0.207875
MTMR12	0.595785714285714
ZNF384	-0.152333333333333
FAM9B	-3.256
RPN1	0.8073
PMVK	-0.29275
EIF3D	-0.6259
SIX2	-1.23025
HPS1	0.530642857142857
RNF7	0.8745
PSKH2	-0.2445
KCTD13	-0.698833333333333
CSMD3	-1.0194
FBF1	-0.042
IL8	-4.0615
SERPINB13	0.117363636363636
FBXL20	-0.28375
BLR1	0.316
SH2B1	0.0468333333333333
RFNG	-0.237375
RAB20	1.09916666666667
RBM7	-0.26525
POLR1A	-0.593833333333333
TMPRSS4	-3.2395
TAF9	-0.13375
TERF2	0.532833333333333
TNFRSF1A	0.348166666666667
ACADVL	-0.298166666666667
GTF2H5	-0.2005
EDG8	-1.56316666666667
C9orf140	-1.152
UST6	0.145
ZBTB8OS	0.701
ZNF710	0.001
GPR174	0.643
ATP6V0A2	0.11425
KIAA0319L	1.31183333333333
XKRX	0.307
DOPEY2	0.8275
SDHD	0.067
SUMF1	1.6685
OSM	2.43425
OPN3	-0.49275
DAGLB	-0.663666666666667
PPFIBP1	-1.2714
TRIM63	-4.50125
C10orf53	0.6685
LYPD3	-0.207
BCL7A	-0.526625
AGER	-1.285
TCF19	0.519875
SAT2	-0.1375
PFTK1	0.838666666666667
GABRE	-3.81275
C15orf38	0.993
FIS1	-0.576
KCNV2	-0.2375
CLPS	0.161
PPCDC	-0.961875
FOXN2	0.425333333333333
NT5E	-3.9022
CD83	1.43425
IL18	1.845625
VPS16	0.41325
IGFBP2	-1.5265
NOTCH2	-0.098
SIGLEC1	3.82775
CD93	3.1195
SULF2	-0.511
CEP164	-0.727375
P53AIP1	0.433666666666667
TOR2A	-0.206833333333333
ZNF136	0.395
MGP	3.1641
CCDC144A	-0.502166666666667
TRPC1	-1.03166666666667
SMS	-0.644166666666667
MAPK7	-0.188166666666667
RRAGC	1.52725
PARD6A	1.80266666666667
NUB1	1.653
SYNGR4	1.82725
OR11H12	0.482
WIF1	0.51375
GCH1	1.4805
OR11H4	0.5155
SLC44A5	2.6525
GPRIN2	1.0405
LOC401431	0.90925
CPA4	-2.9698
MELK	-0.042
IL15RA	1.14475
CUL3	0.000374999999999986
HMBOX1	1.08725
PODXL	-0.765
CCT6B	1.55833333333333
COMTD1	-1.05925
MUC20	1.63933333333333
GPX2	-3.663375
ITK	0.941375
FBXL5	1.86375
C13orf27	0.5095
DEFA5	0.135
TRHDE	-0.4075
MTP18	-0.343166666666667
UQCRQ	0.136
ITGB2	3.62716666666667
CSRP2BP	0.63975
TAS2R44	0.3605
PHPT1	-0.458875
FAM44C	-0.1055
ERH	0.99275
MPHOSPH1	-0.689833333333333
MORC1	-0.4155
PARVB	-0.70275
LAMA1	-2.93608333333333
PGBD3	0.443
GIMAP6	4.30425
AREG	-5.74066666666667
LIPT1	0.26975
MGC99813	-0.33225
C1orf201	0.523166666666667
GRIN2A	0.3998
MAN2C1	-1.093625
NSUN5	-0.95875
SF3B5	0.8605
MYC	-2.2025625
NRXN1	0.107
ZNF18	0.785
SPDYA	1.3895
SLC37A1	0.552
DECR2	-0.19525
ANKRD38	-1.868
SPTLC3	0.418083333333333
SUPT16H	0.138375
DTWD2	1.55025
ULBP1	-0.293
ZADH1	0.839166666666667
OIP5	-1.7945
IL10RB	0.492833333333333
OTUB2	0.20125
VWA3A	0.0796666666666667
SPIC	0.840666666666667
OR6C4	-0.048
PSCD4	2.3055
DPY19L2P2	0.054
TRAPPC6A	0.894333333333333
C21orf2	0.0581666666666667
CEMP1	-0.10375
LIN7B	0.223
E2F7	-0.748333333333333
VCP	0.74
LAMA3	2.38683333333333
BGN	-0.29125
GPR160	0.978
COCH	-0.6385
GPR81	2.13466666666667
APOBEC3F	-0.02325
tcag7.1017	-0.45275
C1orf32	0.9025
SCGB1D2	6.22275
FLJ43987	-0.472
C6orf170	-0.6745
KLK9	0.073
GPD1L	0.25025
VPS37B	-0.43
ATG3	0.231833333333333
ADAMTS17	-0.1225
KLHDC2	1.06
NDUFV2	0.8135
BLK	-1.533
MATN4	-1.53
GPM6A	0.12375
GBP4	6.12116666666667
TMEM162	0.102333333333333
PKP2	1.6635
HRASLS	1.13355555555556
MMP1	-4.8805
SFXN3	-0.3088
FSD1	-1.29333333333333
ST6GALNAC3	-1.52116666666667
CA12	2.3296
NCOA6	0.935
C19orf58	-0.6921
PPP4R1	0.3095
MAN1A2	1.16433333333333
IKBKAP	-1.09075
UPF1	0.312166666666667
KIAA1219	0.72725
WNT16	0.3432
SNW1	0.17325
IL18RAP	4.4255
RPP30	-0.329875
CDC40	-0.433857142857143
SETD3	0.341166666666667
SLAMF6	1.96475
ELK4	-0.112
TRIM47	-0.357666666666667
ACOX3	1.615125
TRIM6	0.676
KIAA0372	0.3145
TP53AP1	1.16275
SMURF2	-0.4165
ADAD1	0.1585
EBP	-0.5008
KRTAP13-2	-0.2095
FLJ36874	0.0256666666666667
TOR1A	-0.4605
P2RY4	0.431
GPBP1	0.23775
TRPV1	0.85125
ADAMTS12	-0.3925
PES1	-1.1115
ATG4A	0.894833333333333
MAGEA10	-4.86225
WFS1	1.12475
CC2D1B	-0.2635
PABPN1	-0.0815
SLC25A30	0.214
SLCO1C1	-0.3974
SLC22A5	0.052
KIF23	-1.91483333333333
SYN2	-1.231
ASPN	4.9275
CENTG2	0.753
QSOX2	-2.2865
FLJ10815	0.5695
STK24	1.6384375
SPEG	-0.2268
STK10	0.2585
DACT2	-2.9325
AAAS	-1.21575
SSX3	-1.56775
ABCD3	1.257
C4orf12	-0.95875
PARVG	2.098
FIG4	0.68925
C9orf46	1.68625
TMCO6	-0.76
IGHMBP2	-1.23325
DUS2L	-0.0516666666666667
FAM3C	-0.4690625
TMEM16D	-2.97
DCTN4	0.559
KCNH3	0.4915
EIF2AK2	1.41875
AP1S3	-0.809375
CST4	3.5945
PAM	-1.137625
NUTF2	-0.3885
CITED2	2.6584
SLC39A4	-2.96425
C2orf52	-0.053
GRM3	-0.37375
C12orf49	0.9395
CCDC49	-0.0822
GRAMD1B	-1.20457142857143
FNDC4	-1.309
SIAH2	0.779375
GDPD4	0.38425
C21orf87	0.4085
ATP5A1	0.782666666666667
C16orf63	0.235125
LOC388135	-1.74116666666667
ATP5J2	-0.8355
MMP3	-2.005
EMID2	-0.20325
CRHR1	0.13475
WDR70	-0.1215
C13orf31	1.731
ZFAND1	-0.281
CCL18	4.1215
C3orf49	0.263
RINT1	-0.723
KIAA0408	-2.3535
F13A1	4.0784
SLC10A1	-0.1275
OGN	-1.361
GIPC2	-0.6355
XPO6	0.0351666666666667
LCE1A	0.1895
FMR1	1.5128
LOC374920	0.66375
DUSP3	-0.365625
ANKMY1	-0.2675
C7orf50	-0.5605
BBS9	0.6383
UNC119B	0.669375
C9orf72	0.398
MGC35440	-0.6645
ENTPD6	0.048625
PPP1R2P9	0.495
ERCC4	0.2835
FAHD2B	-1.35
HMHA1	0.535
HACL1	0.43875
RAD23A	-0.3995
FAM83B	-2.17275
PPP5C	-0.5
RNASEH2C	-0.630125
C9orf153	-0.87075
SCAMP4	0.10975
GHITM	0.5152
NDUFB7	-0.60975
ADCYAP1	1.44883333333333
SP110	2.9005
MAP3K7IP2	1.96225
DHH	0.151
AGRN	0.383142857142857
WDR33	-0.131833333333333
CEP290	0.7085
PRPS1L1	-1.5495
KLRA1	-1.3025
GPR97	-0.0235
CHD7	-0.341333333333333
TLR10	1.24975
SLC30A8	-1.614
HIC1	0.413666666666667
IAPP	0.4785
RXFP4	0.64775
GP1BB	0.705
SHQ1	-0.025
NKX2-3	0.2675
API5	-0.238
FTHP1	1.3925
MOV10L1	-0.239333333333333
TRIM6-TRIM34	2.23083333333333
ADHFE1	1.742
FAM117A	-0.38825
DDI1	0.7094
CDON	-0.276333333333333
TRIM73	-0.807
IGKC	5.493
MMP14	-0.300333333333333
DYNC1LI1	-0.658625
C11orf66	-0.55025
TRBV3-1	-0.167
FASTKD5	0.822
BIVM	0.26325
LHX4	0.17375
CXCL2	-0.091
RAB2B	0.1165
IZUMO1	-0.288
MAP3K15	-2.03
FAM19A2	0.608833333333333
ZC3H8	-0.640333333333333
ZMAT1	1.802375
SPINK5L3	-1.64125
SLC10A6	0.4735
APPL2	0.31175
CARD10	-2.30633333333333
LOC402176	-0.867625
EEF1D	0.1474
RAB6A	0.6064
C12orf5	0.090875
PAPOLG	0.42725
MSRB2	0.17075
BCR	-0.261388888888889
PUS3	-0.603
TIAM2	-0.5235
ZNF317	-0.0075
CHD2	0.103214285714286
FZD5	-2.20963636363636
NUDT8	-1.784
ZNF763	0.425
PRC1	-1.41933333333333
ABCB9	0.427166666666667
SPATA3	0.209
TRAK2	0.10025
STAB1	2.465125
LRRTM2	0.0581666666666667
psiTPTE22	0.794
DBI	1.589
SERPINA11	1.81425
NAT5	1.26675
C20orf58	-2.91175
RPS6KA4	-0.0591666666666667
FLJ90650	-0.219
TGFBRAP1	0.0605
CHRDL2	-1.092625
FAHD2A	-1.5655
CNTN1	0.10575
BBS4	0.1058
TMEM181	-1.6955
MINPP1	0.08425
MPHOSPH6	1.11775
HOXC10	-1.7428
ITPKB	0.0285
CLPTM1L	0.124875
MEOX2	-1.427
ATP6V0C	0.78
PRPF8	-0.0888333333333333
TMC5	1.98375
FKBP3	0.2255
PLEKHB2	-0.00350000000000002
OR4D6	0.1335
ZNF544	-0.768
D2HGDH	-0.728625
RPL18A	-0.6031
HEL308	-0.17675
MPP6	-4.72625
TCERG1	-1.4805
KRT16	-2.52283333333333
KLF17	-0.889666666666667
KLF5	0.762
CDR1	0.307375
VCX3A	-1.549
FBLN2	0.020375
C14orf104	0.074
HBE1	-4.4278
OR4S2	0.5365
C1orf108	-0.160833333333333
ROBO4	2.01833333333333
CPEB4	0.642375
C11orf80	-0.783333333333333
BCKDHA	1.3195
MYOC	-0.2675
GIF	-0.526
CKMT1A	0.965
RPL3	-0.1921
THBS1	0.45225
APOO	0.23775
ARMCX1	1.981
HSZFP36	1.35325
SNAPC5	-0.07575
EIF4ENIF1	0.23225
ZNF433	0.68025
TNFRSF21	-1.531125
TMPRSS7	0.288
SPATA18	1.4325
HPDL	-2.1195
MKL2	1.4778
TBX3	2.95984615384615
C21orf93	0.241333333333333
DAXX	0.3785
ELMO1	0.00225
RGS13	1.8235
TAF11	-1.10525
UNC13A	-1.39275
LOC653314	-0.2244
ORC3L	0.52525
IMAA	-1.914
TARBP2	-0.6625
CABIN1	-0.3409
TRIOBP	-0.417
HIST1H2AC	2.017
RGS22	0.299833333333333
NCOA1	1.0315
IL25	0.7955
SNCG	0.0755
GPR6	0.82
AMDHD1	-2.40716666666667
CHEK2	-0.712625
C6orf142	-0.786
DRD4	0.57775
C14orf68	-1.14575
GDF11	-1.91325
SEMG2	0.044
CD247	0.63875
CDAN1	-0.28375
RBMX2	0.4365
TGS1	-0.07125
OIT3	-0.187
SYF2	0.54
MCM4	-1.57675
PKHD1L1	1.537875
CEP192	0.697833333333333
IFT88	1.21
RPL9	-0.381071428571429
RAB32	0.4405
DDX43	-2.926
P2RX2	0.0156666666666667
OR5D18	0.6435
UBE1	0.0323333333333333
SLC24A1	0.458125
ARHGAP5	1.00275
CETP	-1.849
KIAA1731	-0.289666666666667
SLC9A4	0.437
PTPN6	1.8735
BAHD1	-0.0335
GRIK3	0.813
CACNB2	-1.286
PDE10A	-1.42925
DGCR14	-0.5925
PCDHB9	-2.15666666666667
RHOQ	0.641833333333333
MAP3K4	-1.4155
KTI12	0.487166666666667
RPL23AP13	-1.3475
GNG11	-2.46525
CLCN3	0.291666666666667
GPAM	-0.56525
VSTM2A	0.739
SLAMF7	5.38533333333333
INTS2	-1.1545
PPP2CA	-0.3053
LRP12	-0.614
SEC14L2	3.29011111111111
DKFZP586H2123	1.085
MC3R	0.131
CIRH1A	-0.475833333333333
HIST1H2AB	2.139
POLH	0.334375
MGC16703	-0.6795
SNAPC2	-0.2045
FILIP1L	-0.087
RASGRP4	0.509
LRRC1	1.21525
GAS1	-1.77075
PRAC	-1.3325
DGKA	-0.672166666666667
NT5C3	-0.25425
PEG3	1.87558333333333
NADK	-0.29375
PRR17	-0.067
LOC374569	-0.935
SGSH	-0.4835
NLRP8	0.1685
GALT	0.3647
MCF2	0.8905
ZNF263	0.4525
TACSTD1	1.02333333333333
TYR	-6.3429
ATP6AP2	1.85525
RNUXA	0.02
ABHD10	-0.3248
GDPD2	-0.542
SLC35C1	-0.698
UBE2A	0.445875
HERC5	0.919833333333333
FAM112B	-4.37733333333333
FBXL16	0.66875
DKFZP434A0131	-0.61275
ELA3A	-2.6975
RBM41	-0.645625
HAO2	1.37375
RNH1	0.0545
SHANK2	-0.0603333333333333
OSBP2	-1.5315
DAK	-0.5685
C3orf58	-0.0220833333333333
TCL1B	-1.1875
KBTBD2	-0.367625
SUGT1L1	0.78225
UBE2E2	0.9245
MYL9	1.19325
CDC23	-0.355833333333333
PBXIP1	1.0495
CXorf40B	1.102
NBL1	0.81975
RTBDN	0.1455
RAB11FIP5	-0.06575
TTTY13	-0.4235
SCOTIN	0.391416666666667
SOHLH1	-0.8542
CDKN1A	-0.407642857142857
NCK1	0.9525
ZNF550	1.3585
SAPS3	0.277916666666667
SPIN3	-0.0615
MAGEE2	-0.43025
MIS12	0.468166666666667
OR8H2	0.506
KIAA0774	-0.616
UNC5D	-1.87
CUL7	-0.989
LIPC	-2.67183333333333
DIO1	-0.517
C20orf11	0.3453
CTRL	0.65525
HS3ST2	3.88125
PAK4	1.1595
CCRL1	1.3
RNF10	-0.082125
ZNF567	0.65225
ZNF660	1.393
TCEAL3	2.23825
MAGOH	-0.0065
CENPB	0.404333333333333
C19orf7	0.61475
LOC388965	0.5375
ZCCHC13	0.376
JMJD1A	-0.5452
HIST1H4H	2.6765
TBRG1	-0.3568
GPC3	-2.344625
TAF1C	-0.629625
EBNA1BP2	0.305666666666667
CIAPIN1	-0.1005
PDGFRA	-1.79194444444444
CSTB	0.726875
CENPI	-0.556333333333333
GTF2E2	-0.3945
RPP21	-0.13475
CCNF	-0.950666666666667
KCNQ3	0.843
FAM79A	0.756
SLC22A12	0.375
NOVA1	3.048
FZD3	-0.151
AKAP8	-0.66675
SOCS5	-0.413375
CFDP1	-0.72075
DLG5	0.66525
PGM5	0.190083333333333
C1orf144	0.735166666666667
HDAC10	-1.163
RND2	-0.3725
C20orf199	-0.5875
RNMT	0.584
SLURP1	0.17225
ASTN1	-0.28375
SH3BGR	1.239
MYCL1	-0.479125
ZHX1	0.458833333333333
CENPK	-1.35725
FOSB	-0.3559
LOC643406	1.77825
C2orf59	-1.260125
TMEM135	-0.137625
SLC27A2	1.465
KRT33A	0.9035
OVOL1	0.182375
PAMCI	-3.82766666666667
S100A7	-1.9145
ZNF789	-0.4195
HARS2	0.127
RPL23A	-0.759166666666667
TCF23	-0.04375
UPF3B	-0.3735
C17orf78	0.536
HLA-DOB	2.57733333333333
C14orf142	1.63566666666667
TEKT5	0.4035
DMWD	-0.086
POLD1	-1.39783333333333
GSCL	-0.2515
CALD1	-1.7423
SCRT1	0.141333333333333
AIG1	2.155
UNC84B	-0.187
ZNF404	0.382
TMED6	-0.98625
KIAA1462	-0.5435
LRRC27	1.66233333333333
PYGO1	-0.346
PIGU	0.0391666666666667
ALAS2	-3.79183333333333
WRNIP1	0.854
CNNM3	-0.0195
ZNF2	0.179
ST3GAL5	0.613
MRPL23	-1.16175
TSSK6	0.3165
PSMA6	0.62925
C16orf70	0.74275
KIAA1602	-0.32725
ALMS1	-0.192666666666667
DCN	1.0965
TMEM132D	-1.3175
SUCLG2	0.778
ABHD14A	1.0785
DEXI	0.363833333333333
AMPD2	-1.61266666666667
IFNAR2	0.470666666666667
CYB5A	3.2399
TLOC1	-0.06335
NXF5	-1.06316666666667
NRBF2	0.260375
KCTD3	0.85775
ITGAE	0.229666666666667
SLC30A3	-2.1495
ZRF1	-1.398
IFRD2	-1.193
XAB1	-0.04
PYCR2	-0.342
SERPINB3	-5.5655
TMLHE	-0.0565
GEFT	-2.33125
ABCA5	-0.168875
EMR4	0.258666666666667
TSFM	0.27675
HIST3H2BB	1.47575
ARHGEF19	1.01575
TSPAN17	-0.0518333333333333
ABCC8	4.17325
MAP1S	0.1955
C22orf36	-1.01225
BNC2	-1.98014285714286
HIST1H4A	-0.0475
NDUFS3	0.193
WDR3	-0.842
XKR4	-0.62125
TTC33	0.174357142857143
STMN2	2.42025
CPN2	-1.15816666666667
HSPC105	2.259125
PCOLCE2	-5.96425
C3orf55	0.3005
KLHDC9	2.70833333333333
TBC1D23	0.574375
ATXN2L	-0.925666666666667
MAP2K3	-0.50175
SCAP	-0.0935
ZNF486	0.928333333333333
C20orf96	0.788
NARS	0.6275
ADAMTSL1	-1.787
PRCC	-0.100666666666667
CCDC126	-0.0155833333333333
ZNF675	0.206
CALCOCO1	0.35525
ANKRD43	4.214
CWF19L2	-0.4025
ZBTB32	2.08616666666667
BRAF	0.707
ODF4	0.76
MGC14376	0.6605
HORMAD1	-1.83983333333333
AAK1	0.2655
PEBP1	0.703333333333333
TNFSF5IP1	1.00033333333333
DKFZp564N2472	0.49675
RMND1	1.54125
IGKV1-5	4.82475
COL1A2	0.0281666666666667
SERPINA5	-0.524125
AANAT	0.742
C19orf21	-1.48433333333333
GEMIN5	-0.83875
UBR4	-0.0138333333333333
LTBP3	0.3935
AMHR2	-2.7405
PROCR	-0.165
MYBBP1A	-0.7125
C20orf39	-1.28833333333333
ZNF697	-0.669
PASK	-0.1116
ZNF776	1.60383333333333
RFXDC2	0.069
KIAA0467	0.58
C10orf96	-1.84775
ZNF503	-0.34725
GULP1	-1.57041666666667
KCNE4	-1.85116666666667
DKFZp434K191	-0.576875
LOC196913	0.292
BHLHB4	0.3445
CH25H	1.5015
LOC81691	0.401666666666667
ALPL	1.12657142857143
COL12A1	0.0145
FOLR3	-2.66216666666667
GPR123	-0.13425
TRIM62	0.239071428571429
ABLIM1	-0.611166666666667
MAST3	-0.42375
RHBDD1	1.04366666666667
LOC338809	-0.2415
RYBP	0.8575
TTC26	-0.24625
ZNF22	0.572166666666667
ISCA2	0.75025
RDM1	0.05075
PIGM	0.0615
GNB3	-1.37
ACTR2	0.6287
HMGB1	0.2491
EDG1	1.3385
SOAT2	-3.49475
OR10AD1	0.2645
RAP1GDS1	0.100583333333333
LCE1F	0.1135
ESM1	-1.5605
RCN3	0.5045
CREBL1	-0.50275
DBNL	-0.474
PTGER3	3.67675
USP30	-0.00433333333333333
BCL2L12	0.105833333333333
KIF26B	0.98325
ZNF416	1.33025
ZNF225	0.175
C17orf70	-0.38375
ZNF554	0.32625
RAE1	-0.331333333333333
TNIK	0.965166666666667
ACTN3	0.493
MGC45922	0.4675
CCNA1	0.0958333333333333
RYK	0.2595
IL26	1.162
LRP3	0.294
QARS	0.044
SOX7	-0.904857142857143
BID	-0.46025
OR2S2	0.7875
CXCL14	4.77025
C11orf47	-0.2115
MGC29891	-0.0278333333333333
HSPB8	-1.1843
PRDM14	-2.8285
NUFIP2	0.102
MNAT1	-0.13825
ZDHHC2	-0.529666666666667
MBNL2	0.223
ADD3	0.38975
CSNK2A1P	-0.63325
KLK6	-2.61966666666667
TMEM111	0.5919
KIAA1279	0.419
NUBP2	-0.124166666666667
RAB42	0.09975
ID3	-1.7684
TM9SF1	1.0695
MDP-1	0.07125
POU4F2	0.1025
IQCK	1.00125
C16orf14	-0.441
CAPN3	-1.280875
FAM43B	-1.149
RECQL	-0.324
AP1G1	0.483071428571428
CTNNBL1	0.251333333333333
ECHDC1	-1.20416666666667
SMARCC1	0.019
FOXQ1	-2.053125
GNAI3	-0.176166666666667
POLG2	-1.18875
CD4	1.982875
ITLN1	1.5795
EBI2	3.18875
IRF1	2.7745
PTPRE	2.4541
PTK2B	0.07975
NXNL2	-0.187
SOX4	-0.417777777777778
TSPAN3	0.485833333333333
SH2D1A	-0.148
C8orf58	-0.489833333333333
