Hybridization REF	TCGA-A8-A07S-01A-11R-A034-07
FAM125B	0.690333333333333
IRGQ	0.1715
RAVER2	-1.7935
AKAP5	0.1175
SSSCA1	-0.25675
C11orf63	2.13525
ACTG2	0.3338
PORCN	-1.053
DTL	-0.709363636363636
TMEM151	0.3185
FAM122C	-0.299
RSAD2	2.8738
BAT4	-0.155
KRTDAP	-0.909833333333333
MYH8	0.192375
CRTC3	1.466
LRRFIP2	1.3633
INTS4	-0.334333333333333
TTN	-0.955166666666667
SLC26A5	0.743
PLLP	-1.05325
RGS6	-0.57375
SRGAP3	1.36075
ZNF525	0.0851666666666667
NBR2	-0.1265
C13orf1	-0.1527
ZNF137	0.4815
CEP27	-1.07225
BEST2	0.179
RNF121	-0.77475
DMRTC2	0.511
C8orf76	-0.1635
BCCIP	0.6475
MEST	-1.42575
HTRA2	0.0605
ANGPTL2	0.303
ILKAP	-0.335333333333333
ERAS	-0.2255
HBS1L	-0.063625
CPA5	0.046
TMEM30A	0.0828333333333333
CD300LF	1.67633333333333
WISP3	-0.0145
CRK	0.465071428571429
PDS5A	0.152
BRPF3	0.227833333333333
NEDD9	-1.72725
SMPDL3B	2.3655
PSG6	-0.693
PSMD13	0.00125
ETV5	-1.6500625
OR51A4	-0.081
BTBD7	0.75175
GSTO1	-1.110875
hCG_16001	0.41
MAD2L1BP	0.178333333333333
COX6A2	1.008
SCNN1A	2.55916666666667
LSM1	-0.8165
UGT2B11	-4.0225
IDUA	1.49125
PPP2R3C	-0.709
COX11	-0.735333333333333
PDZK1	-3.82325
ZNF443	0.712666666666667
MGC21874	1.20083333333333
ZNF323	1.2265
KRTAP10-10	0.0025
CXCL6	-0.61875
SLC34A2	1.4175
LOC284402	0.197
NPTN	1.17425
UPP1	-2.55583333333333
SLC6A9	-0.3975
OR7G3	0.0545
CISD1	-1.07066666666667
ZNF545	0.0718333333333333
SYT14	-0.5205
NT5C3L	-0.205666666666667
ZNHIT3	-0.1465
SNRPD3	0.057
KIAA0701	0.49375
UNC93B1	0.740666666666667
GMNN	-2.0065
SPCS2	0.865333333333333
LOC388524	-0.732
NAPRT1	0.383625
PNLIPRP1	0.66975
OR6V1	0.433
PRKAB1	0.225
EYA4	-3.06916666666667
KIF20A	-1.601
ALG10	0.248
ITPKC	0.723333333333333
LMX1B	1.18616666666667
RPUSD4	-0.0248333333333333
C7orf34	0.00949999999999999
DLGAP2	0.203875
PFN1	-0.4881
MICALL2	0.185
ZNF654	0.4915
SS18L1	-1.025375
SLC16A8	-0.105
MKI67IP	0.398833333333333
ITGB3	-0.331125
TCEA3	3.03125
CEP152	-2.052375
CLIP1	0.81475
ZNF75	0.156
ATP5C1	-0.325833333333333
NUDT5	-0.483333333333333
PSCDBP	2.37825
UBP1	-0.1965
RBM27	0.00874999999999998
C13orf15	1.860625
ZNF282	-0.5275
ZNF222	-0.2337
COL10A1	5.76625
PRDM15	-0.785375
TTTY5	-0.3725
FAM9C	-0.487636363636364
C20orf67	-0.2745
GNG13	0.6745
F12	1.98675
C1orf41	-0.29525
CPXCR1	-0.0755
GSK3A	0.05375
SUPT6H	-0.00183333333333334
PI16	-1.661
ELL2	1.78675
C9orf167	-1.754
PVRL3	-2.6653
FLJ38596	0.90225
ADAM20	0.15
GPR89A	0.9575
GPR87	-2.294
ZNF30	0.30025
SMR3B	-0.1
ZNF770	0.297
TRPC4AP	-0.7475
DKFZP686E2158	0.318666666666667
C2orf28	0.1865
FREM1	-2.526
LAMA4	0.369666666666667
ADPRHL2	-0.17975
EIF4G2	0.441166666666667
GUCA1A	-0.1275
CTNNA2	-1.313125
NUDT15	-1.20783333333333
CEPT1	-0.190333333333333
ZNFX1	0.7891
CCDC92	0.72775
TDRD1	-0.7435
KCNK5	-2.34366666666667
ETNK1	0.381
LTA	0.3415
TTPA	0.2115
B3GALNT2	0.604375
SC65	0.2765
PEX5L	-0.932375
EPS15L1	0.32575
MGEA5	-0.32625
HIST1H3A	0.9705
ING1	-0.167125
BCAT1	-2.3485
ORC6L	-3.90818181818182
KLK11	-5.3995
C19orf28	-1.102375
DNER	-4.21525
MED22	-0.683571428571428
ETV6	1.23558333333333
CHAC2	-1.62875
CD300E	0.0945
CEBPB	0.517083333333333
ZNF398	-0.145
LRCH3	0.0805
HMGA1	-1.39433333333333
CAPN7	0.0988333333333333
MGC5566	-2.787
CCL3	2.71875
NANOS1	-0.166875
ZFYVE19	0.491
APITD1	0.326333333333333
PARD3	-0.29325
IRAK4	0.448666666666667
SERPINI2	0.097
CEP170L	-0.40025
TTC9	1.39
MYOM3	-1.1925
MLPH	1.560375
LOC222699	0.272
NRG1	-1.41608333333333
TBC1D9	4.64618181818182
TTK	-2.37216666666667
ZNF557	0.4846
DDX41	-0.4955
FANK1	3.7635
UBE2D2	0.0595
PSMB10	0.06525
MYH7B	0.1275
GABARAPL2	-0.573125
MARVELD2	1.85516666666667
DGCR2	0.677833333333333
UNC45A	-0.00866666666666667
C6orf72	-0.0775
ZNF683	2.6615
GIT2	-0.05525
CASK	-0.016
C14orf161	2.33133333333333
LRRC44	0.972
TIFA	1.1145
UTP11L	-0.53575
C6orf65	-0.85475
FDPS	-0.323
DUSP9	-2.0202
SLC17A8	0.478333333333333
OR51G1	0.0715
NANS	0.2075
OLFML1	1.38725
ATP10B	-0.775375
NPAS3	-0.87625
PRKCA	-2.2225
GGA2	0.5885
LCE4A	0.286
SPANXN3	0.373
CCDC115	1.634125
SDCCAG3	-0.55975
GLIPR1L1	0.1415
TTC1	0.09075
C17orf76	1.831
MAD2L2	-1.98975
HIPK1	-0.1083
LRRC3B	-0.423166666666667
CLN3	-0.496409090909091
C17orf47	0.3385
FMN2	-2.154125
TUBB1	-1.380125
WAPAL	0.800833333333333
C3orf21	-0.43975
SCN5A	-0.3998
SMYD1	0.389
BEX5	-1.214
ZNF192	-0.1595
SEC22A	-0.0273333333333333
GRIA2	6.47828571428571
KIAA0825	-1.22725
NUSAP1	-1.09427272727273
LANCL1	-0.031125
C15orf40	0.1707
ZNF645	0.135
GPR61	0.0975
NLRP14	-0.268
SNX21	0.3865
C1QTNF8	0.1025
C17orf46	-0.09925
IFNA8	0.383
SPRR1B	-1.31883333333333
FLRT1	-0.409
SNX17	0.0621666666666667
ASB2	-1.24816666666667
HBG1	-5.8775
RPRML	-1.72975
JOSD2	0.0326666666666667
PLSCR3	0.43075
SPOCD1	0.0371666666666667
RAB39	0.172
GHRH	0.0706666666666667
ITIH5L	-0.02475
C17orf37	0.773
SMCR8	0.67775
DPY19L2P3	0.0518333333333333
IL11RA	-0.595833333333333
GDF3	-3.93133333333333
RPS6KB1	-0.729583333333333
DNAJC19	1.0823
TOP1	-0.41975
CRCT1	-0.365875
MPST	0.098
DPM2	0.583
FAM38B	-0.859166666666667
SLC18A1	-1.73783333333333
FARP1	0.770833333333333
PAX7	0.0295
TUBD1	-1.64525
GNL3	-0.562375
BTG2	0.6692
NDUFS6	-0.3315
C1orf79	-1.79375
ERAL1	-0.5885
ECHS1	0.68375
VPS4A	-0.3705
CYP11A1	-0.435625
ABCC6	-0.717642857142857
PBX4	-1.913
MOSC1	-1.447375
NCF4	0.48525
HYMAI	0.05
NAGPA	-0.241375
OTOP2	0.174
ACOT12	0.083
MTHFD2L	-0.004625
LOC441376	5.8145
C19orf34	-0.0465
RAB1B	-0.1515
ALDOAP2	-0.575
NTRK1	-2.231
ARTS-1	0.231
SLC6A11	-0.5285
NAP1L2	-2.23025
CNGB1	-0.249666666666667
EPB41L4B	0.665
FAM134B	2.810375
HS3ST3A1	-1.43033333333333
CPXM2	5.6145
SIRPB2	0.4415
CHORDC1	-1.4235
TRIB3	-1.31366666666667
SLC2A5	0.79675
C2orf49	-0.542666666666667
DDX5	0.0455
OR5L1	0.092
ANAPC4	-0.122833333333333
ZSWIM1	0.72975
LOC93622	0.046875
KCNK3	1.0124
RP11-35N6.1	-1.564125
ZFP161	0.544166666666667
AQP9	3.10025
SLC15A2	-1.6595
MREG	1.43416666666667
OR9I1	0.0085
PDLIM2	0.140125
ADAM7	0.1635
GSTCD	0.989166666666667
WDR21A	-0.385625
SLC12A8	1.32016666666667
TMEM174	-0.01075
IGSF3	-0.595583333333333
LRRN1	1.046
LOC402117	-0.342
SRPK1	-0.905833333333333
LY6K	-2.0833125
NFIA	3.4455
PTCD3	-0.52675
LEP	1.08916666666667
PCDH21	-0.626
MAPKAPK2	1.57907142857143
NMNAT1	-0.922833333333334
LHFPL2	0.21675
C9orf43	0.16225
DIP2A	-0.572333333333333
ACTR8	0.0425
CCDC34	-0.83975
PTPN22	-1.347375
ITGA3	-0.90625
FAM129C	0.21275
RABGGTA	0.7585
UNC45B	-0.114
KIAA1033	-0.0145
ZNF510	-0.176833333333333
CYP2D6	-0.729666666666667
SLC26A10	-1.871
STX8	0.51925
LUZP1	-0.2895
WDR89	-0.3085
EIF4G3	0.1378
C5AR1	1.27925
ZNF623	-0.124
A2M	0.42725
TGM7	-0.025
GRPEL1	-0.150666666666667
LMNB2	-0.9473
ROCK2	-0.787166666666667
SNX16	0.21825
CCDC66	-0.0475
ANXA3	-0.94075
KIAA1609	-0.868625
EED	-0.9855
RNF32	0.510333333333333
HES1	1.4206
CLC	0.384833333333333
ISL1	-0.1505
KIAA0528	0.828625
MANEA	0.234125
C1orf61	-2.337
hCG_2001000	0.39525
RAPGEF6	-0.1185
KIAA0020	-0.679833333333333
NEIL1	1.4605
C16orf45	-0.901125
RBM10	-0.288333333333333
C10orf125	-1.892125
MRS2L	-0.58125
DNAH17	-1.24725
C19orf10	-0.18
C1orf160	0.6995
SLFN12	-0.33275
EXOC3	-0.417333333333333
HIST3H3	0.926
NCOR2	0.700166666666667
TNFRSF9	-0.53775
MFSD8	0.482
ALX1	-3.3265
NOL1	-1.528
PODN	2.3505
TIAL1	-0.58
HIST1H1E	0.7575
NPY6R	0.10675
TM4SF4	-0.50625
CORO2A	0.71075
ETNK2	-0.360333333333333
APOE	0.0651
ANGPT4	0.4595
HDGF2	-0.35625
G30	0.449
ST8SIA4	-0.011875
F2RL1	-2.114625
FAM19A4	-3.42625
CCAR1	-0.08025
B3GNT7	0.03825
OPHN1	-0.3587
DSCR6	2.867
C21orf13	1.29616666666667
GAS2L1	1.194
RFX3	-0.0926666666666667
COPS4	0.266125
BCHE	-4.08533333333333
BCL2	3.1395
HBZ	-3.40416666666667
ARL13B	0.069125
MAPBPIP	1.4595
MYO15B	-0.488625
SPZ1	0.521
KIAA1324	3.73
PLCL2	-0.945625
C4orf29	-0.433
WDFY2	-0.812875
ZNF284	-0.65
NAALADL1	-0.5245
DUSP5	0.0896666666666667
PXDN	-0.15875
SLMO1	-1.12925
TNXB	0.2419
BIRC7	-1.00125
A4GALT	0.212
TIMM22	0.3405
FAM110C	0.9005
TOMM34	-0.458
ABHD9	-0.086
ADAM32	-0.0475
CRHBP	-0.07625
AQP2	0.3545
LOC130355	0.80075
ZNF187	0.4675
ZNF816A	0.4645
F7	0.62
CNOT1	-1.0439
SLC13A4	-0.95825
ZBTB11	-0.12375
B3GALT5	-0.0915
EXOC2	0.482666666666667
IRS1	0.4573
TMEM1	-0.0206666666666667
MRPL34	-0.0338333333333333
SAMM50	-0.16575
CDC42EP3	-1.59975
HSF2	-0.2013
MFN2	0.2025
TSPAN7	-2.85533333333333
NUCB1	0.548416666666667
RHOH	-1.69075
ARL16	-0.4125
TACR1	0.19875
SFRS5	0.439833333333333
SNX25	0.014125
RHBDF1	0.716833333333333
PCDH18	0.815
HMG1L1	-0.101
MYO5C	1.110875
MAPK10	0.0985
LDHAL6A	0.0833333333333334
NUDT12	1.27766666666667
NCAM1	-0.159125
GLIS2	0.5545
GGTL4	0.73525
DAPP1	2.24625
ATF7	1.126
KIAA0748	-1.18125
NFIL3	-2.38225
TM6SF1	0.7467
SEZ6	0.090625
NANOS3	0.0856666666666667
DNAJA3	-0.100666666666667
CLDN6	-2.5695
CIITA	2.1131
EPHA4	-1.2705
FANCC	-0.312
CMTM3	0.565625
PSG3	-0.300625
MRPL15	-0.6115
C21orf59	0.26675
PLCXD2	-0.12475
C2orf34	0.409125
UBE2L6	1.101375
MED14	-0.282
HP1BP3	0.4729
C6orf208	-0.25
TPBG	-0.03275
OSR2	-1.18925
XPC	0.0456666666666667
KLHL7	-0.882833333333333
CCR3	-0.2135
AGTPBP1	-1.12033333333333
PCSK6	1.44586666666667
STAT5A	-0.9711
FAM18B	0.84175
LONRF2	2.46133333333333
PTPN2	-0.920375
SF3A3	-0.7935
EFCBP2	-0.28525
HCFC1	-0.1535
AHNAK	0.4837
ACTR5	-0.60925
KIF14	-1.37757142857143
TENC1	1.641
HEATR5B	1.201
YIPF2	0.869166666666667
MYEOV2	0.787
DUSP18	0.933
KIAA1012	0.35625
AHR	-0.6245
C17orf53	-1.63233333333333
PTPRH	-3.95575
ATP6V1C1	-0.1794
TAS2R3	-0.0145
LOC440356	2.54825
COQ10B	0.556
PSMF1	0.357083333333333
SORBS2	3.41533333333333
NFE2L2	-0.028
TMCO7	-0.84325
SH3PXD2A	-0.0725
SH2D2A	-1.65825
SPINK5	-3.40925
MRPS24	-0.7155
OPA3	0.478375
TRAF7	0.461666666666667
C4orf35	0.127666666666667
MT1G	-1.815875
MGC39545	0.0363333333333333
HS1BP3	0.3966
OR2B2	0.2395
CHRM4	0.437
SFRP2	2.78241666666667
RIC3	-0.79925
ART1	-0.004
C6orf1	1.466875
DUS4L	-0.82975
C10orf104	0.895
TNFAIP6	2.64625
RTEL1	-1.358
CCT4	-0.5074
ZNF709	0.24475
CHMP6	0.229166666666667
UPP2	-0.109
CYP19A1	-2.044875
CD151	-0.777166666666667
NDUFA13	0.0803333333333333
ARFRP1	-1.19066666666667
FAM26B	1.52025
CRYBA1	-1.2185
MRPL41	0.0306666666666667
NPFFR2	-0.344375
HRH2	0.066
SCAMP3	0.876666666666667
MTMR6	0.6117
MTG1	-0.961
UBTD1	1.493
CRABP1	0.804
FLJ33790	0.7932
KIAA1908	-0.325666666666667
GPR158	-2.67475
PACSIN3	-0.212166666666667
OMD	1.8165
CATSPER1	-0.288166666666667
HOXB8	-0.781875
FBXO46	1.0385
OAS1	2.168
SVIL	0.90925
PHB2	-0.335
ADCY3	-0.0655
NDRG2	1.849
ERMAP	0.3476
APBA2	-1.83533333333333
IGSF9	2.7845
WNT6	-0.490928571428571
MYCBPAP	2.79475
ATP2B2	-0.1007
CPVL	-1.2285
TRAM2	-1.10216666666667
NOP5/NOP58	-0.4505
ZNRF4	-0.0915
TLK1	0.402
MTMR12	0.358357142857143
ZNF384	-0.2615
FAM9B	-2.717
RPN1	0.4693
PMVK	1.432
EIF3D	0.3263
SIX2	1.74775
HPS1	0.651642857142857
RNF7	0.049
PSKH2	0.154
KCTD13	0.0141666666666667
CSMD3	-0.7321
FBF1	-0.098
IL8	-4.537625
SERPINB13	0.258166666666667
FBXL20	-0.2645
BLR1	0.07175
SH2B1	0.0108333333333333
RFNG	0.241375
RAB20	0.413333333333333
RBM7	-0.234
POLR1A	-0.489666666666667
TMPRSS4	-2.96425
TAF9	-0.562875
TERF2	-0.193
TNFRSF1A	0.40875
ACADVL	-0.0386666666666667
GTF2H5	-0.22875
EDG8	-1.1355
C9orf140	-1.10825
UST6	-0.14575
ZBTB8OS	-0.066
ZNF710	1.12
GPR174	-1.1745
ATP6V0A2	-0.781
KIAA0319L	0.321416666666667
XKRX	0.4755
DOPEY2	1.9279
SDHD	-0.169166666666667
SUMF1	1.7625
OSM	2.1455
OPN3	-1.95675
DAGLB	-0.248833333333333
PPFIBP1	0.262
TRIM63	-3.31125
C10orf53	0.537
LYPD3	0.980833333333333
BCL7A	0.04675
AGER	-1.3185
TCF19	-0.76
SAT2	-0.08125
PFTK1	0.8715
GABRE	-3.434125
C15orf38	1.3707
FIS1	-0.29
KCNV2	-0.006
CLPS	0.42625
PPCDC	-0.406125
FOXN2	-0.158833333333333
NT5E	-3.2289
CD83	0.5815
IL18	1.093
VPS16	-0.06375
IGFBP2	2.00883333333333
NOTCH2	0.46
SIGLEC1	2.71
CD93	4.33
SULF2	1.861
CEP164	-0.269875
P53AIP1	0.0356666666666667
TOR2A	-0.026
ZNF136	0.538
MGP	2.7308
CCDC144A	0.0528333333333333
TRPC1	-1.57133333333333
SMS	-1.44366666666667
MAPK7	-0.4875
RRAGC	0.48
PARD6A	0.1405
NUB1	0.464333333333333
SYNGR4	1.12375
OR11H12	0.1645
WIF1	0.080125
GCH1	-0.20975
OR11H4	0.0595
SLC44A5	0.3485
GPRIN2	3.169
LOC401431	-0.656
CPA4	-2.8189
MELK	-1.781
IL15RA	-0.197
CUL3	0.517
HMBOX1	0.50775
PODXL	-1.84625
CCT6B	0.419666666666667
COMTD1	-0.8535
MUC20	2.32633333333333
GPX2	-3.632
ITK	-1.973125
FBXL5	2.23175
C13orf27	-1.85125
DEFA5	-0.206
TRHDE	-0.4345
MTP18	-0.300166666666667
UQCRQ	0.1896
ITGB2	1.6115
CSRP2BP	0.014
TAS2R44	0.117
PHPT1	0.094375
FAM44C	-0.3345
ERH	0.4565
MPHOSPH1	-0.853166666666667
MORC1	-0.2925
PARVB	-0.4895
LAMA1	-2.06066666666667
PGBD3	0.11175
GIMAP6	3.7745
AREG	-2.9255
LIPT1	0.0955
MGC99813	-0.855
C1orf201	0.6615
GRIN2A	-0.331
MAN2C1	-0.905625
NSUN5	-0.78025
SF3B5	0.1585
MYC	-1.767
NRXN1	-0.36675
ZNF18	0.6055
SPDYA	-0.21925
SLC37A1	1.1625
DECR2	0.208
ANKRD38	0.760375
SPTLC3	-1.2165
SUPT16H	-0.255
DTWD2	1.67775
ULBP1	-0.679
ZADH1	0.842333333333333
OIP5	-1.80675
IL10RB	-0.205166666666667
OTUB2	0.554625
VWA3A	0.4815
SPIC	-0.0828333333333333
OR6C4	0.1125
PSCD4	1.09166666666667
DPY19L2P2	0.401
TRAPPC6A	0.705833333333333
C21orf2	0.0303333333333333
CEMP1	0.0445
LIN7B	-0.019
E2F7	-1.6245
VCP	0.1466875
LAMA3	0.41425
BGN	1.07675
GPR160	1.234
COCH	-4.89283333333333
GPR81	1.727
APOBEC3F	-2.44225
tcag7.1017	-0.75175
C1orf32	0.115
SCGB1D2	6.20175
FLJ43987	0.0295
C6orf170	0.37825
KLK9	0.349
GPD1L	1.416875
VPS37B	-0.1345
ATG3	-0.265333333333333
ADAMTS17	-0.1915
KLHDC2	0.380166666666667
NDUFV2	0.28325
BLK	-2.9295
MATN4	-1.3735
GPM6A	0.191875
GBP4	3.20933333333333
TMEM162	-0.232166666666667
PKP2	-0.54
HRASLS	-3.05433333333333
MMP1	-2.9905
SFXN3	-0.1991
FSD1	-1.5345
ST6GALNAC3	-1.79316666666667
CA12	3.2618
NCOA6	0.224
C19orf58	-0.1734
PPP4R1	0.500666666666667
MAN1A2	1.36466666666667
IKBKAP	-1.20725
UPF1	0.0893333333333333
KIAA1219	-0.0185
WNT16	-0.0836666666666667
SNW1	0.040375
IL18RAP	0.943
RPP30	-0.473
CDC40	-0.542428571428571
SETD3	0.0306666666666667
SLAMF6	-0.45075
ELK4	-0.192
TRIM47	0.0611666666666667
ACOX3	0.549875
TRIM6	0.58625
KIAA0372	-0.274333333333333
TP53AP1	0.505
SMURF2	-0.3325
ADAD1	0.26175
EBP	-0.718
KRTAP13-2	-0.0465
FLJ36874	-0.897833333333333
TOR1A	-0.0805
P2RY4	0.483
GPBP1	0.13975
TRPV1	-0.173625
ADAMTS12	0.101333333333333
PES1	-0.5852
ATG4A	0.820666666666667
MAGEA10	-4.307
WFS1	1.754
CC2D1B	-0.441333333333333
PABPN1	-0.422375
SLC25A30	0.6695
SLCO1C1	0.352166666666667
SLC22A5	1.10725
KIF23	-1.82066666666667
SYN2	-0.592
ASPN	7.74533333333333
CENTG2	0.7045
QSOX2	-1.3889
FLJ10815	-0.302166666666667
STK24	0.2456875
SPEG	0.5446
STK10	-0.266166666666667
DACT2	-2.6455
AAAS	-1.0095
SSX3	-1.6975
ABCD3	0.47
C4orf12	-0.36775
PARVG	0.494833333333333
FIG4	0.1
C9orf46	1.38175
TMCO6	-0.855
IGHMBP2	-0.95975
DUS2L	-1.1815
FAM3C	-0.7805625
TMEM16D	-1.9405
DCTN4	0.87025
KCNH3	-0.55425
EIF2AK2	1.25675
AP1S3	-0.138625
CST4	1.1425
PAM	1.573875
NUTF2	-0.90025
CITED2	0.6459
SLC39A4	-0.50625
C2orf52	-0.316
GRM3	0.2355
C12orf49	1.071625
CCDC49	-0.4897
GRAMD1B	-1.42725
FNDC4	-0.32425
SIAH2	0.5015
GDPD4	0.04775
C21orf87	0.529625
ATP5A1	0.2415
C16orf63	-0.370625
LOC388135	0.932666666666667
ATP5J2	-0.6845
MMP3	-2.487
EMID2	-0.671
CRHR1	0.1205
WDR70	-0.54625
C13orf31	2.0095
ZFAND1	0.0135
CCL18	3.436
C3orf49	0.4675
RINT1	-1.2145
KIAA0408	-1.55366666666667
F13A1	3.8761
SLC10A1	0.100166666666667
OGN	-0.674
GIPC2	-1.82466666666667
XPO6	-0.233333333333333
LCE1A	0.479
FMR1	0.2968
LOC374920	-0.0885
DUSP3	0.181
ANKMY1	0.6075
C7orf50	-0.7245
BBS9	-0.4037
UNC119B	0.21875
C9orf72	-0.714125
MGC35440	0.507
ENTPD6	0.088625
PPP1R2P9	0.09625
ERCC4	0.58875
FAHD2B	-0.16
HMHA1	-0.1415
HACL1	-0.60525
RAD23A	-0.137833333333333
FAM83B	-0.82025
PPP5C	-0.719333333333333
RNASEH2C	0.134625
C9orf153	-0.22725
SCAMP4	0.645125
GHITM	0.5105
NDUFB7	0.274625
ADCYAP1	-0.0555
SP110	1.94583333333333
MAP3K7IP2	-0.68075
DHH	-0.1525
AGRN	-0.194142857142857
WDR33	0.140166666666667
CEP290	0.543666666666667
PRPS1L1	-2.008
KLRA1	0.106
GPR97	-0.0675
CHD7	-3.36166666666667
TLR10	0.44025
SLC30A8	-0.0765
HIC1	0.777833333333333
IAPP	0.3405
RXFP4	-0.0345
GP1BB	0.85175
SHQ1	1.034
NKX2-3	0.208833333333333
API5	-0.10025
FTHP1	0.7165
MOV10L1	-0.158666666666667
TRIM6-TRIM34	2.53133333333333
ADHFE1	0.23975
FAM117A	-1.106
DDI1	0.2995
CDON	1.615
TRIM73	-1.6435
IGKC	0.698
MMP14	-0.0405833333333334
DYNC1LI1	-0.188625
C11orf66	0.6695
TRBV3-1	-1.58225
FASTKD5	0.21725
BIVM	-2.44525
LHX4	-0.1765
CXCL2	-0.1436
RAB2B	-0.145
IZUMO1	-0.61425
MAP3K15	-2.241875
FAM19A2	0.231833333333333
ZC3H8	-0.635166666666667
ZMAT1	1.427875
SPINK5L3	-2.991
SLC10A6	0.566
APPL2	-0.274625
CARD10	0.496333333333333
LOC402176	-0.24725
EEF1D	0.1854
RAB6A	0.1308
C12orf5	-0.880125
PAPOLG	0.328
MSRB2	0.66375
BCR	0.739277777777778
PUS3	0.12625
TIAM2	-0.5425
ZNF317	-0.0113333333333333
CHD2	0.00557142857142856
FZD5	-1.10254545454545
NUDT8	-0.964
ZNF763	-0.0245
PRC1	-0.749444444444444
ABCB9	0.334833333333333
SPATA3	0.20175
TRAK2	0.535125
STAB1	2.683875
LRRTM2	0.016
psiTPTE22	0.8215
DBI	0.60125
SERPINA11	-1.4575
NAT5	-0.09025
C20orf58	-2.21425
RPS6KA4	0.1235
FLJ90650	-0.7265
TGFBRAP1	0.608
CHRDL2	1.22975
FAHD2A	-0.533166666666667
CNTN1	0.06475
BBS4	0.7178
TMEM181	-0.3345
MINPP1	-0.1245
MPHOSPH6	-0.358166666666667
HOXC10	-1.5958
ITPKB	0.63775
CLPTM1L	-0.196625
MEOX2	-1.1175
ATP6V0C	0.34225
PRPF8	-0.5005
TMC5	2.62625
FKBP3	-0.0185
PLEKHB2	0.294625
OR4D6	-0.185
ZNF544	-0.6716
D2HGDH	0.190375
RPL18A	-0.9825
HEL308	-0.15575
MPP6	-3.819
TCERG1	-1.5165
KRT16	-1.23183333333333
KLF17	-0.81825
KLF5	-2.924375
CDR1	1.53625
VCX3A	-4.614
FBLN2	0.976625
C14orf104	-0.09225
HBE1	-5.0933
OR4S2	-0.236
C1orf108	-0.000999999999999989
ROBO4	3.12133333333333
CPEB4	1.131625
C11orf80	-0.0595
BCKDHA	0.7365
MYOC	0.16425
GIF	0.3675
CKMT1A	1.395
RPL3	0.4585
THBS1	2.376375
APOO	-0.394
ARMCX1	1.56375
HSZFP36	1.183
SNAPC5	-0.229
EIF4ENIF1	0.855
ZNF433	0.7055
TNFRSF21	-1.212875
TMPRSS7	-0.2535
SPATA18	-0.0724
HPDL	-3.0155
MKL2	1.8774
TBX3	2.445
C21orf93	0.359166666666667
DAXX	0.527
ELMO1	-0.286875
RGS13	0.504166666666667
TAF11	-1.47175
UNC13A	-2.14875
LOC653314	-0.068
ORC3L	-1.31525
IMAA	-2.7475
TARBP2	-0.61725
CABIN1	0.1732
TRIOBP	0.2495625
HIST1H2AC	1.419125
RGS22	1.54733333333333
NCOA1	0.987166666666667
IL25	1.539
SNCG	1.7995
GPR6	0.1085
AMDHD1	-2.036
CHEK2	-0.551625
C6orf142	-0.8095
DRD4	0.4295
C14orf68	-0.97225
GDF11	-2.08275
SEMG2	0.061
CD247	-2.72
CDAN1	-0.4095
RBMX2	-0.0225
TGS1	-0.5965
OIT3	-0.13825
SYF2	0.69125
MCM4	-2.804125
PKHD1L1	-0.342
CEP192	-0.384166666666667
IFT88	1.5875
RPL9	-0.0622142857142857
RAB32	-0.948
DDX43	-3.76225
P2RX2	0.292333333333333
OR5D18	-0.4895
UBE1	-0.276833333333333
SLC24A1	1.404
ARHGAP5	0.5885
CETP	-0.6055
KIAA1731	-0.345
SLC9A4	0.172
PTPN6	0.83625
BAHD1	0.056
GRIK3	1.3985
CACNB2	-0.6146
PDE10A	-0.55225
DGCR14	-0.40025
PCDHB9	-1.6615
RHOQ	1.0595
MAP3K4	-0.989
KTI12	-0.0966666666666667
RPL23AP13	-0.3185
GNG11	-1.27825
CLCN3	1.0285
GPAM	-0.65625
VSTM2A	0.6145
SLAMF7	1.2675
INTS2	-0.94025
PPP2CA	0.0202
LRP12	0.5782
SEC14L2	1.06955555555556
DKFZP586H2123	0.979
MC3R	-0.4955
CIRH1A	-2.04166666666667
HIST1H2AB	0.877
POLH	-0.406125
MGC16703	-1.18016666666667
SNAPC2	0.6555
FILIP1L	0.68125
RASGRP4	0.38
LRRC1	1.992
GAS1	0.14625
PRAC	-1.03375
DGKA	-0.730333333333333
NT5C3	-0.46275
PEG3	-3.55891666666667
NADK	-0.366
PRR17	0.589
LOC374569	-0.59525
SGSH	0.729833333333333
NLRP8	0.255
GALT	-1.6761
MCF2	-0.204
ZNF263	0.39925
TACSTD1	1.33716666666667
TYR	-6.3978
ATP6AP2	0.27175
RNUXA	-0.02
ABHD10	-0.419888888888889
GDPD2	-1.31675
SLC35C1	0.0025
UBE2A	0.137375
HERC5	-0.659166666666667
FAM112B	-4.154
FBXL16	1.78125
DKFZP434A0131	-0.8575
ELA3A	-2.2345
RBM41	-0.77925
HAO2	-0.24025
RNH1	0.3005
SHANK2	1.78683333333333
OSBP2	-1.69475
DAK	0.17
C3orf58	-0.654166666666667
TCL1B	-0.7045
KBTBD2	-0.55675
SUGT1L1	1.6425
UBE2E2	-0.9575
MYL9	1.9485
CDC23	-0.4505
PBXIP1	1.9294
CXorf40B	0.588
NBL1	-0.2465
RTBDN	0.067
RAB11FIP5	0.713
TTTY13	-0.2515
SCOTIN	0.2085
SOHLH1	-0.306333333333333
CDKN1A	-0.674714285714286
NCK1	-0.40875
ZNF550	-0.3
SAPS3	0.727416666666667
SPIN3	-0.395666666666667
