Hybridization REF	TCGA-A8-A09C-01A-11R-A00Z-07
GSTCD	-0.136833333333333
WDR21A	0.74475
SLC12A8	0.816166666666667
TMEM174	0.55075
IGSF3	1.155
LRRN1	-1.41875
LOC402117	-0.235
SRPK1	-1.3515
LY6K	-0.0831875
NFIA	3.1705
PTCD3	-0.353625
LEP	2.28316666666667
PCDH21	-0.6785
MAPKAPK2	0.263214285714286
NMNAT1	-1.1025
LHFPL2	-0.363625
C9orf43	0.462
DIP2A	-0.664
ACTR8	0.094125
CCDC34	-1.27925
PTPN22	-1.88225
ITGA3	-1.696
FAM129C	0.4465
RABGGTA	0.645333333333333
UNC45B	0.66025
KIAA1033	0.251625
ZNF510	-0.625166666666667
CYP2D6	-0.814166666666667
SLC26A10	-1.553
STX8	-0.023
LUZP1	-0.768875
WDR89	0.641666666666667
EIF4G3	-0.2408
C5AR1	0.2145
ZNF623	0.037
A2M	-0.719
TGM7	-0.326
GRPEL1	-0.4805
LMNB2	-1.3838
ROCK2	-0.242
SNX16	0.2665
CCDC66	0.3345
ANXA3	-0.48625
KIAA1609	-0.1955
EED	1.37675
RNF32	0.1135
HES1	0.1746
CLC	0.24775
ISL1	-1.1824
KIAA0528	0.645125
MANEA	-0.086875
C1orf61	-2.949
hCG_2001000	2.0635
RAPGEF6	1.2058
KIAA0020	-1.28566666666667
NEIL1	2.0395
C16orf45	-1.496875
RBM10	-0.314666666666667
C10orf125	-1.32375
MRS2L	0.24525
DNAH17	-0.14525
C19orf10	-1.14
C1orf160	0.1955
SLFN12	0.97275
EXOC3	-0.341
HIST3H3	-0.07
NCOR2	0.726666666666667
TNFRSF9	-0.46125
MFSD8	0.23275
ALX1	-3.71616666666667
NOL1	-0.50925
PODN	2.625
TIAL1	-0.4975
HIST1H1E	1.02275
NPY6R	0.4445
TM4SF4	-0.541
CORO2A	0.681
ETNK2	-0.590333333333333
APOE	-0.298
ANGPT4	-0.612
HDGF2	-0.49925
G30	0.8125
ST8SIA4	-1.66657142857143
F2RL1	-0.200375
FAM19A4	-4.8265
CCAR1	-0.4235
B3GNT7	-0.02675
OPHN1	-0.214777777777778
DSCR6	1.4435
C21orf13	1.76266666666667
GAS2L1	-0.000500000000000014
RFX3	0.232166666666667
COPS4	-0.420875
BCHE	-4.984
BCL2	1.444125
HBZ	-2.75116666666667
ARL13B	0.0425
MAPBPIP	0.900625
MYO15B	0.754125
SPZ1	-0.369
KIAA1324	2.42333333333333
PLCL2	-1.586625
C4orf29	-0.4265
WDFY2	-0.026125
ZNF284	-0.017
NAALADL1	-0.1625
DUSP5	0.5265
PXDN	0.30025
SLMO1	-0.13175
TNXB	0.2935
BIRC7	-1.58
A4GALT	0.405166666666667
TIMM22	0.1915
FAM110C	1.1295
TOMM34	-0.271875
ABHD9	0.0965
ADAM32	2.419
CRHBP	0.21225
AQP2	0.252875
LOC130355	0.66475
ZNF187	0.6585
ZNF816A	1.096
F7	0.88325
CNOT1	-0.257
SLC13A4	-1.01325
ZBTB11	-0.01275
B3GALT5	-0.35825
EXOC2	1.92
IRS1	-0.5232
TMEM1	-0.122666666666667
MRPL34	-0.795166666666667
SAMM50	-0.34375
CDC42EP3	-1.551
HSF2	-1.1363
MFN2	-0.929
TSPAN7	-2.4985
NUCB1	0.247916666666667
RHOH	0.043
ARL16	-0.069
TACR1	0.409333333333333
SFRS5	-0.5075
SNX25	-0.228125
RHBDF1	0.797833333333333
PCDH18	0.917333333333333
HMG1L1	0.047
MYO5C	1.0065
MAPK10	0.309
LDHAL6A	-0.1768
NUDT12	0.2735
NCAM1	-0.3305
GLIS2	0.1745
GGTL4	-1.399
DAPP1	-0.05325
ATF7	1.2825
KIAA0748	-0.80375
NFIL3	-1.0215
TM6SF1	-0.3514
SEZ6	0.215125
NANOS3	-0.961166666666667
DNAJA3	-0.530833333333333
CLDN6	-3.055
CIITA	2.1334
EPHA4	-1.29758333333333
FANCC	-0.32575
CMTM3	-0.344
PSG3	-0.276571428571429
MRPL15	-0.2395
C21orf59	0.49025
PLCXD2	-1.27125
C2orf34	-0.35025
UBE2L6	0.5935
MED14	0.494333333333333
HP1BP3	-0.7316
C6orf208	0.418
TPBG	1.233
OSR2	-0.639
XPC	-0.383166666666667
KLHL7	-0.532666666666667
CCR3	-0.098
AGTPBP1	-1.0565
PCSK6	1.86466666666667
STAT5A	-2.1046
FAM18B	-0.17075
LONRF2	0.962833333333333
PTPN2	-0.170375
SF3A3	-0.993833333333333
EFCBP2	-0.91275
HCFC1	-0.989166666666667
AHNAK	0.36635
ACTR5	0.38925
KIF14	-1.6
TENC1	0.953
HEATR5B	1.1165
YIPF2	0.804833333333333
MYEOV2	0.6354
DUSP18	1.244
KIAA1012	0.5795
AHR	-0.0713333333333333
C17orf53	-1.746
PTPRH	-3.47175
ATP6V1C1	-0.0399
TAS2R3	0.903
LOC440356	-0.51275
COQ10B	0.21525
PSMF1	0.560916666666667
SORBS2	2.82633333333333
NFE2L2	-0.079
TMCO7	-0.434
SH3PXD2A	0.1117
SH2D2A	-1.16575
SPINK5	-4.257
MRPS24	-0.627
OPA3	0.469125
TRAF7	0.337666666666667
C4orf35	-0.1915
MT1G	-1.339625
MGC39545	-0.249
HS1BP3	-0.5571
OR2B2	0.638
CHRM4	0.2145
SFRP2	2.72708333333333
RIC3	2.02325
ART1	-0.459
C6orf1	-0.013125
DUS4L	-0.85
C10orf104	0.35225
TNFAIP6	2.11375
RTEL1	0.06425
CCT4	-0.1773
ZNF709	0.08475
CHMP6	0.366666666666667
UPP2	-0.7855
CYP19A1	-3.75883333333333
CD151	-0.334
NDUFA13	0.169833333333333
ARFRP1	-0.0445
FAM26B	0.81
CRYBA1	-2.4835
MRPL41	-0.205166666666667
NPFFR2	0.580125
HRH2	0.146
SCAMP3	0.315833333333333
MTMR6	-0.0461
MTG1	-0.233666666666667
UBTD1	1.1645
CRABP1	-3.105
FLJ33790	2.21
KIAA1908	-1.87683333333333
GPR158	-2.884
PACSIN3	0.9415
OMD	3.928
CATSPER1	-0.332333333333333
HOXB8	-0.630875
FBXO46	1.466
OAS1	-0.532833333333333
SVIL	0.54
PHB2	-0.54075
ADCY3	-0.8545
NDRG2	0.542666666666667
ERMAP	0.1184
APBA2	-1.67983333333333
IGSF9	2.955
WNT6	-1.11914285714286
MYCBPAP	3.549
ATP2B2	-0.168555555555556
CPVL	-1.6613
TRAM2	-0.661583333333333
NOP5/NOP58	0.23475
ZNRF4	-0.18175
TLK1	0.03
MTMR12	1.05364285714286
ZNF384	-0.163
FAM9B	-3.44275
RPN1	0.1849
PMVK	1.20475
EIF3D	0.1832
SIX2	0.852
HPS1	0.256214285714286
RNF7	0.44825
PSKH2	-0.4465
KCTD13	-0.0841666666666667
CSMD3	-0.426777777777778
FBF1	-0.727
IL8	-5.1775
SERPINB13	0.5672
FBXL20	0.31825
BLR1	0.386
SH2B1	-0.884
RFNG	-0.32725
RAB20	0.972
RBM7	-0.657
POLR1A	-0.758333333333333
TMPRSS4	-2.40675
TAF9	-1.05025
TERF2	-0.235333333333333
TNFRSF1A	0.880333333333333
ACADVL	-0.564833333333333
GTF2H5	-0.073
EDG8	-1.583
C9orf140	-0.964875
UST6	0.41475
ZBTB8OS	-0.564
ZNF710	0.0695
GPR174	-1.2655
ATP6V0A2	0.34425
KIAA0319L	0.50925
XKRX	-0.908
DOPEY2	0.848
SDHD	-1.51733333333333
SUMF1	2.13475
OSM	1.4115
OPN3	-1.554
DAGLB	-0.0393333333333333
PPFIBP1	0.9034
TRIM63	-2.86975
C10orf53	-0.234
LYPD3	0.679
BCL7A	0.150875
AGER	-1.06516666666667
TCF19	-1.057875
SAT2	-0.4105
PFTK1	-0.303166666666667
GABRE	-2.9075
C15orf38	1.2652
FIS1	0.2585
KCNV2	0.0585
CLPS	0.40025
PPCDC	-0.474625
FOXN2	0.877333333333333
NT5E	-3.6235
CD83	0.29075
IL18	0.58625
VPS16	0.37175
IGFBP2	-2.255
NOTCH2	0.499
SIGLEC1	2.22075
CD93	4.2745
SULF2	-0.58275
CEP164	-0.345375
P53AIP1	0.680333333333333
TOR2A	-0.0891666666666667
ZNF136	0.34375
MGP	3.7614
CCDC144A	0.4988
TRPC1	-1.43716666666667
SMS	-0.846666666666667
MAPK7	-0.588666666666667
RRAGC	0.16625
PARD6A	1.15433333333333
NUB1	-0.158333333333333
SYNGR4	1.5175
OR11H12	null
WIF1	0.0668571428571429
GCH1	-0.53675
OR11H4	0.143
SLC44A5	0.623
GPRIN2	0.948166666666667
LOC401431	-0.3205
CPA4	-2.896
MELK	-3.09955555555556
IL15RA	-0.84925
CUL3	-0.123375
HMBOX1	1.24975
PODXL	-3.355
CCT6B	1.64633333333333
COMTD1	0.1305
MUC20	1.69066666666667
GPX2	-3.364375
ITK	-2.08183333333333
FBXL5	0.81825
C13orf27	-0.89225
DEFA5	0.337
TRHDE	-0.072
MTP18	-0.567333333333333
UQCRQ	-0.0063
ITGB2	0.77325
CSRP2BP	0.388
TAS2R44	0.453
PHPT1	0.367375
FAM44C	-0.04
ERH	0.5925
MPHOSPH1	-1.277
MORC1	-0.187
PARVB	-1.12775
LAMA1	-2.61490909090909
PGBD3	1.0185
GIMAP6	3.51525
AREG	-3.5625
LIPT1	-0.05025
MGC99813	-0.032
C1orf201	-0.500666666666667
GRIN2A	-1.171125
MAN2C1	-0.93475
NSUN5	-0.3155
SF3B5	-0.28725
MYC	-0.5565
NRXN1	-0.584333333333333
ZNF18	0.47375
SPDYA	-0.7805
SLC37A1	1.1455
DECR2	0.8845
ANKRD38	1.591125
SPTLC3	-0.325916666666667
SUPT16H	-0.04225
DTWD2	0.39775
ULBP1	-0.051
ZADH1	1.12466666666667
OIP5	-3.02425
IL10RB	-0.138166666666667
OTUB2	1.051
VWA3A	0.888166666666667
SPIC	0.770333333333333
OR6C4	0.4515
PSCD4	0.552666666666667
DPY19L2P2	-0.453
TRAPPC6A	1.216
C21orf2	-0.304833333333333
CEMP1	-0.42125
LIN7B	0.126
E2F7	-0.859833333333333
VCP	-0.1808125
LAMA3	-0.542
BGN	1.6515
GPR160	1.40566666666667
COCH	-4.05033333333333
GPR81	2.359
APOBEC3F	-2.53625
tcag7.1017	0.08625
C1orf32	0.417
SCGB1D2	4.41125
FLJ43987	0.98
C6orf170	0.00175000000000001
KLK9	0.197
GPD1L	1.023375
VPS37B	0.58175
ATG3	-0.346
ADAMTS17	0.906
KLHDC2	1.04783333333333
NDUFV2	-0.25975
BLK	-2.85575
MATN4	-1.8365
GPM6A	0.957285714285714
GBP4	2.2015
TMEM162	-0.4808
PKP2	1.13
HRASLS	-1.95755555555556
MMP1	-3.886
SFXN3	-0.6981
FSD1	-2.35583333333333
ST6GALNAC3	-2.30983333333333
CA12	2.5537
NCOA6	0.692
C19orf58	-0.0551
PPP4R1	-0.216166666666667
MAN1A2	0.5765
IKBKAP	-1.13775
UPF1	0.3185
KIAA1219	0.21275
WNT16	0.267
SNW1	0.047625
IL18RAP	1.88525
RPP30	-0.48375
CDC40	-0.218642857142857
SETD3	0.721166666666667
SLAMF6	-0.593
ELK4	-0.037
TRIM47	-0.369666666666667
ACOX3	1.882
TRIM6	0.794125
KIAA0372	-0.897333333333333
TP53AP1	1.42075
SMURF2	-0.13275
ADAD1	-0.3435
EBP	-1.4961
KRTAP13-2	-1.317
FLJ36874	-0.878333333333333
TOR1A	-0.330833333333333
P2RY4	0.9865
GPBP1	1.1055
TRPV1	-0.402875
ADAMTS12	-0.13
PES1	-0.7075
ATG4A	-0.4055
MAGEA10	-4.03875
WFS1	0.7675
CC2D1B	-0.513833333333333
PABPN1	0.507625
SLC25A30	0.17075
SLCO1C1	0.0586
SLC22A5	1.74025
KIF23	-1.97816666666667
SYN2	-1.45866666666667
ASPN	8.207
CENTG2	0.92125
QSOX2	-1.42322222222222
FLJ10815	0.847166666666667
STK24	0.2179375
SPEG	-0.1837
STK10	-0.378
DACT2	-3.6525
AAAS	-0.24125
SSX3	-1.78257142857143
ABCD3	0.016
C4orf12	0.094375
PARVG	-0.0883333333333333
FIG4	-0.121
C9orf46	-0.98175
TMCO6	-0.053
IGHMBP2	0.64725
DUS2L	-0.303333333333333
FAM3C	-1.04175
TMEM16D	-2.4505
DCTN4	0.8525
KCNH3	-0.0155
EIF2AK2	0.01425
AP1S3	-0.563875
CST4	1.355
PAM	-0.1380625
NUTF2	-0.1675
CITED2	0.5409
SLC39A4	1.13125
C2orf52	-1.1185
GRM3	-1.37
C12orf49	1.06725
CCDC49	-0.3079
GRAMD1B	-1.30971428571429
FNDC4	-0.45575
SIAH2	0.739375
GDPD4	2.87425
C21orf87	0.072125
ATP5A1	-0.287833333333333
C16orf63	-0.381
LOC388135	-0.4565
ATP5J2	-0.627875
MMP3	-2.5215
EMID2	-0.57525
CRHR1	0.09025
WDR70	0.7325
C13orf31	1.87675
ZFAND1	0.2465
CCL18	3.90016666666667
C3orf49	-0.689
RINT1	-0.295
KIAA0408	-2.6595
F13A1	5.3093
SLC10A1	-0.566833333333333
OGN	0.271
GIPC2	-2.4784
XPO6	-0.911333333333333
LCE1A	-0.094
FMR1	-0.1947
LOC374920	0.31
DUSP3	-0.182875
ANKMY1	0.8515
C7orf50	-0.36275
BBS9	0.0846
UNC119B	-0.103285714285714
C9orf72	-0.87775
MGC35440	-1.48375
ENTPD6	0.289
PPP1R2P9	0.40075
ERCC4	-0.02275
FAHD2B	0.173
HMHA1	-0.7145
HACL1	-0.161
RAD23A	-0.518
FAM83B	-0.759
PPP5C	-0.973833333333333
RNASEH2C	0.75825
C9orf153	-0.10475
SCAMP4	0.32825
GHITM	0.3336
NDUFB7	0.391875
ADCYAP1	-0.3132
SP110	1.18266666666667
MAP3K7IP2	0.47925
DHH	0.2505
AGRN	0.436714285714286
WDR33	0.307833333333333
CEP290	0.969166666666667
PRPS1L1	-2.52583333333333
KLRA1	0.589
GPR97	0.00649999999999999
CHD7	0.630083333333333
TLR10	0.447
SLC30A8	-0.2605
HIC1	1.02666666666667
IAPP	0.405
RXFP4	-0.37125
GP1BB	0.40025
SHQ1	0.2035
NKX2-3	0.263333333333333
API5	-0.74425
FTHP1	0.867
MOV10L1	0.0194999999999999
TRIM6-TRIM34	1.98166666666667
ADHFE1	2.11275
FAM117A	0.2175
DDI1	0.8076
CDON	-0.072
TRIM73	-1.094
IGKC	0.3815
MMP14	-0.130416666666667
DYNC1LI1	-2.017625
C11orf66	1.723
TRBV3-1	-1.38975
FASTKD5	0.5715
BIVM	-0.72075
LHX4	-0.2795
CXCL2	-2.5388
RAB2B	-0.2605
IZUMO1	-0.454666666666667
MAP3K15	-2.39657142857143
FAM19A2	0.840166666666667
ZC3H8	0.128333333333333
ZMAT1	1.318625
SPINK5L3	-2.67266666666667
SLC10A6	-0.057
APPL2	0.42425
CARD10	-0.758166666666667
LOC402176	0.3445
EEF1D	0.6178
RAB6A	0.1961
C12orf5	0.3775
PAPOLG	0.5195
MSRB2	1.205
BCR	-0.0816666666666666
PUS3	-0.2795
TIAM2	-0.02275
ZNF317	-0.1245
CHD2	-0.0155714285714286
FZD5	-2.40790909090909
NUDT8	0.3135
ZNF763	0.3615
PRC1	-1.81377777777778
ABCB9	0.228
SPATA3	0.549666666666667
TRAK2	0.46425
STAB1	2.96942857142857
LRRTM2	-0.0408
psiTPTE22	0.61
DBI	1.0795
SERPINA11	0.6425
NAT5	0.14625
C20orf58	-1.7645
RPS6KA4	0.357333333333333
FLJ90650	0.124
TGFBRAP1	0.46925
CHRDL2	0.882
FAHD2A	-0.225833333333333
CNTN1	-0.358666666666667
BBS4	-0.209
TMEM181	-0.1605
MINPP1	-0.63675
MPHOSPH6	-0.860833333333333
HOXC10	2.7876
ITPKB	0.7375
CLPTM1L	-0.66875
MEOX2	-0.2345
ATP6V0C	0.21925
PRPF8	-0.656833333333333
TMC5	3.7925
FKBP3	-0.16725
PLEKHB2	0.12575
OR4D6	0.2185
ZNF544	-0.5805
D2HGDH	0.5255
RPL18A	0.1554
HEL308	-0.29675
MPP6	-2.37425
TCERG1	-0.7195
KRT16	-2.10033333333333
KLF17	-1.23966666666667
KLF5	-0.513875
CDR1	1.939875
VCX3A	-4.6275
FBLN2	1.80175
C14orf104	0.232
HBE1	-4.5033
OR4S2	1.6745
C1orf108	-1.691
ROBO4	3.33716666666667
CPEB4	0.1405
C11orf80	1.338
BCKDHA	0.3655
MYOC	0.909
GIF	1.196
CKMT1A	1.708
RPL3	0.506
THBS1	2.73975
APOO	-1.6945
ARMCX1	-0.574
HSZFP36	0.9265
SNAPC5	-0.81425
EIF4ENIF1	0.49325
ZNF433	0.26075
TNFRSF21	-1.530375
TMPRSS7	0.1395
SPATA18	1.6659
HPDL	-1.2015
MKL2	1.2174
TBX3	1.49430769230769
C21orf93	0.467666666666667
DAXX	0.19675
ELMO1	-0.086875
RGS13	0.5698
TAF11	0.05575
UNC13A	-2.31433333333333
LOC653314	-0.3422
ORC3L	-0.73675
IMAA	-1.908
TARBP2	0.03525
CABIN1	0.0588
TRIOBP	0.0158125
HIST1H2AC	1.80925
RGS22	1.87566666666667
NCOA1	1.11966666666667
IL25	2.06
SNCG	0.5525
GPR6	0.8555
AMDHD1	-2.46016666666667
CHEK2	-0.346125
C6orf142	0.2735
DRD4	0.43775
C14orf68	-2.131
GDF11	-1.6745
SEMG2	0.7095
CD247	-2.01875
CDAN1	-0.19475
RBMX2	-0.507
TGS1	-0.4715
OIT3	0.34575
SYF2	-0.201
MCM4	-1.28275
PKHD1L1	0.173875
CEP192	-0.204333333333333
IFT88	0.92625
RPL9	0.382714285714286
RAB32	-0.542875
DDX43	-1.8985
P2RX2	0.4365
OR5D18	0.2565
UBE1	-0.363916666666667
SLC24A1	0.473875
ARHGAP5	0.8535
CETP	-0.7045
KIAA1731	0.9655
SLC9A4	0.123
PTPN6	1.14575
BAHD1	0.19225
GRIK3	-0.4605
CACNB2	-0.2183
PDE10A	-1.0855
DGCR14	-0.188
PCDHB9	0.476
RHOQ	-0.819333333333333
MAP3K4	-0.15675
KTI12	-0.189833333333333
RPL23AP13	-1.1275
GNG11	-0.99375
CLCN3	1.45616666666667
GPAM	0.11225
VSTM2A	1.2085
SLAMF7	0.153166666666667
INTS2	-0.62575
PPP2CA	-0.3523
LRP12	-1.15607142857143
SEC14L2	3.07855555555556
DKFZP586H2123	1.339
MC3R	0.165
CIRH1A	-1.21766666666667
HIST1H2AB	1.19233333333333
POLH	-0.278375
MGC16703	-2.39633333333333
SNAPC2	0.506
FILIP1L	0.51725
RASGRP4	0.6715
LRRC1	1.83725
GAS1	-0.6215
PRAC	-0.777666666666667
DGKA	-0.663
NT5C3	-0.9625
PEG3	-4.44590909090909
NADK	-0.83325
PRR17	-0.6515
LOC374569	-0.0755
SGSH	0.563
NLRP8	0.153
GALT	-0.543
MCF2	-1.092
ZNF263	0.04875
TACSTD1	1.66833333333333
TYR	-6.1418
ATP6AP2	-0.288
RNUXA	0.63025
ABHD10	-0.39
GDPD2	-1.89475
SLC35C1	-0.18075
UBE2A	-0.778625
HERC5	-2.6775
FAM112B	-4.39566666666667
FBXL16	0.0265
DKFZP434A0131	0.08275
ELA3A	-2.915
RBM41	-0.93425
HAO2	-0.0883333333333333
RNH1	-0.354625
SHANK2	2.36333333333333
OSBP2	-1.216625
DAK	0.261166666666667
C3orf58	-0.538
TCL1B	3.072
KBTBD2	-0.675
SUGT1L1	0.96575
UBE2E2	-0.0523333333333333
MYL9	2.311125
CDC23	-0.672
PBXIP1	1.4123
CXorf40B	-0.015
NBL1	-0.37425
RTBDN	0.0015
RAB11FIP5	-0.552
TTTY13	-0.863
SCOTIN	-0.559333333333333
SOHLH1	-1.122
CDKN1A	-0.1955
NCK1	-0.03475
ZNF550	0.1615
SAPS3	1.7415
SPIN3	0.170166666666667
MAGEE2	0.186333333333333
MIS12	-0.949833333333333
OR8H2	0.0275
KIAA0774	-1.7748
UNC5D	null
CUL7	-0.171666666666667
LIPC	-2.71033333333333
DIO1	3.4385
C20orf11	0.4313
CTRL	-1.5395
HS3ST2	2.03425
PAK4	0.620666666666667
CCRL1	2.564
RNF10	0.881
ZNF567	0.1595
ZNF660	-0.41
TCEAL3	0.123
MAGOH	-0.272166666666667
CENPB	-0.451833333333333
C19orf7	0.789625
LOC388965	-0.09825
ZCCHC13	1.317
JMJD1A	-0.4586
HIST1H4H	1.8495
TBRG1	-0.5619
GPC3	-4.682125
TAF1C	-0.268125
EBNA1BP2	-0.946666666666667
CIAPIN1	-0.237
PDGFRA	-1.07717647058824
CSTB	-0.86575
CENPI	-1.91883333333333
GTF2E2	-0.403333333333333
RPP21	0.1935
CCNF	-0.914833333333333
KCNQ3	0.3785
FAM79A	0.39175
SLC22A12	0.2895
NOVA1	2.98
FZD3	1.2896
AKAP8	0.0925
SOCS5	0.017625
CFDP1	-0.947
DLG5	1.43125
PGM5	0.0380909090909091
C1orf144	0.196416666666667
HDAC10	-0.4375
RND2	-0.77325
C20orf199	0.37875
RNMT	-0.119625
SLURP1	0.06725
ASTN1	-0.713142857142857
SH3BGR	0.1265
MYCL1	0.767125
ZHX1	-0.180166666666667
CENPK	-3.133
FOSB	0.5555
LOC643406	0.766875
C2orf59	-0.685625
TMEM135	2.661625
SLC27A2	-2.94
KRT33A	1.7285
OVOL1	1.846375
PAMCI	-3.29066666666667
S100A7	-1.875
ZNF789	-0.416
HARS2	0.3905
RPL23A	1.0275
TCF23	0.58675
UPF3B	-1.277375
C17orf78	0.0245000000000001
HLA-DOB	-0.698333333333333
C14orf142	0.573833333333333
TEKT5	1.93183333333333
DMWD	0.3175
POLD1	-1.37616666666667
GSCL	0.2165
CALD1	-0.0276
SCRT1	0.208166666666667
AIG1	0.36325
UNC84B	-1.291
ZNF404	-0.406
TMED6	-4.0785
KIAA1462	-0.3205
LRRC27	1.40683333333333
PYGO1	-0.0675
PIGU	-0.666833333333333
ALAS2	-3.23216666666667
WRNIP1	0.307125
CNNM3	0.629
ZNF2	0.87725
ST3GAL5	-2.01133333333333
MRPL23	0.0595
TSSK6	0.11525
PSMA6	-0.13875
C16orf70	0.5065
KIAA1602	0.29275
ALMS1	0.410333333333333
DCN	2.166875
TMEM132D	-1.074
SUCLG2	0.06525
ABHD14A	0.6485
DEXI	0.3515
AMPD2	-0.959833333333333
IFNAR2	-0.972666666666667
CYB5A	2.3599
TLOC1	-0.21155
NXF5	-1.04633333333333
NRBF2	-0.11775
KCTD3	1.481
ITGAE	-1.17316666666667
SLC30A3	-2.13716666666667
ZRF1	-0.559
IFRD2	-0.178125
XAB1	-0.0585
PYCR2	-0.4945
SERPINB3	-4.417
TMLHE	-0.6556
GEFT	-1.818625
ABCA5	-0.924125
EMR4	0.1374
TSFM	0.18975
HIST3H2BB	0.73775
ARHGEF19	1.10375
TSPAN17	0.095
ABCC8	2.901
MAP1S	-0.0456666666666667
C22orf36	0.284
BNC2	-0.197785714285714
HIST1H4A	-0.60725
NDUFS3	-0.194833333333333
WDR3	-1.06983333333333
XKR4	-0.874666666666667
TTC33	-0.770076923076923
STMN2	3.368
CPN2	-0.925166666666667
HSPC105	1.539125
PCOLCE2	-2.19825
C3orf55	1.9005
KLHDC9	2.44566666666667
TBC1D23	0.294375
ATXN2L	-1.077
MAP2K3	-0.639583333333333
SCAP	0.273
ZNF486	0.712666666666667
C20orf96	1.4175
NARS	-0.11375
ADAMTSL1	-1.25885714285714
PRCC	1.009
CCDC126	0.838166666666667
ZNF675	-0.17725
CALCOCO1	0.97525
ANKRD43	-0.39875
CWF19L2	0.436833333333333
ZBTB32	0.272666666666667
BRAF	0.48625
ODF4	0.418
MGC14376	-0.318166666666667
HORMAD1	-2.7314
AAK1	-0.0246363636363636
PEBP1	0.53625
TNFSF5IP1	0.135
DKFZp564N2472	0.73075
RMND1	0.17375
IGKV1-5	1.3165
COL1A2	2.74516666666667
SERPINA5	1.359625
AANAT	0.902
C19orf21	0.486166666666667
GEMIN5	-0.083
UBR4	-0.841666666666667
LTBP3	0.974666666666667
AMHR2	-2.917
PROCR	-1.95525
MYBBP1A	-0.69925
C20orf39	1.07466666666667
ZNF697	-0.738
PASK	-0.2372
ZNF776	0.604833333333333
RFXDC2	-0.495125
KIAA0467	0.16775
C10orf96	-0.78
ZNF503	0.00225
GULP1	-2.54741666666667
KCNE4	1.51233333333333
DKFZp434K191	-1.877625
LOC196913	0.138
BHLHB4	0.744
CH25H	-0.31725
LOC81691	-0.3365
ALPL	-0.4995
COL12A1	3.16625
FOLR3	-2.96566666666667
GPR123	-0.0305
TRIM62	-0.0841428571428572
ABLIM1	0.068
MAST3	-0.3275
RHBDD1	0.958833333333333
LOC338809	0.1875
RYBP	0.9365
TTC26	0.216375
ZNF22	0.475
ISCA2	0.512
RDM1	-1.678
PIGM	1.275
GNB3	-1.6605
ACTR2	0.1446
HMGB1	0.20585
EDG1	1.43166666666667
SOAT2	-3.721
OR10AD1	0.0620000000000001
RAP1GDS1	0.680916666666667
LCE1F	0.626
ESM1	-0.816625
RCN3	1.8495
CREBL1	0.38175
DBNL	-0.377
PTGER3	2.75225
USP30	0.8025
BCL2L12	-1.12483333333333
KIF26B	1.89875
ZNF416	0.68525
ZNF225	0.206
C17orf70	0.5325
ZNF554	0.205
RAE1	-0.25
TNIK	-1.86666666666667
ACTN3	-0.244
MGC45922	0.4275
CCNA1	1.217
RYK	0.73
IL26	0.4895
LRP3	0.539333333333333
QARS	-0.02275
SOX7	0.470642857142857
BID	-0.111375
OR2S2	0.745
CXCL14	4.57025
C11orf47	-0.555
MGC29891	1.1475
HSPB8	0.1796
PRDM14	-1.0425
NUFIP2	0.6905
MNAT1	0.1165
ZDHHC2	0.85075
MBNL2	-0.185375
ADD3	-1.491625
CSNK2A1P	-0.28125
KLK6	-2.82816666666667
TMEM111	0.5198
KIAA1279	0.436
NUBP2	-0.0113333333333333
RAB42	-0.61725
ID3	-1.6008
TM9SF1	0.3415
MDP-1	0.45975
POU4F2	0.294
IQCK	0.6255
C16orf14	-0.298
CAPN3	-1.744
FAM43B	-0.0597500000000001
RECQL	-0.1235
AP1G1	0.827428571428571
CTNNBL1	-0.473333333333333
ECHDC1	-2.80183333333333
SMARCC1	0.5385
FOXQ1	-2.115625
GNAI3	-0.677666666666667
POLG2	-0.13675
CD4	0.883125
ITLN1	-0.368
EBI2	1.991
IRF1	-0.32425
PTPRE	0.5782
PTK2B	-0.444
NXNL2	1.0445
SOX4	0.638444444444444
TSPAN3	-0.3095
SH2D1A	-4.03266666666667
C8orf58	0.425666666666667
USP20	-0.9175
DUSP22	-0.306166666666667
CALB1	-2.55816666666667
L3MBTL2	0.9425
MCRS1	-0.39725
TMEM118	-1.62533333333333
C18orf8	0.285166666666667
FLJ10241	-0.2135
GJA12	0.4065
PKD1	0.00416666666666669
ZFP3	0.687
JAM3	-1.594375
LAPTM4A	0.6626
DIRC2	0.4825
KIAA2022	-0.0126
MYOM1	0.136833333333333
TRPM8	-3.9695
MOP-1	0.89725
PHKG2	0.287
ZNF650	0.521875
KIAA1522	1.11325
PSG8	-2.1078
DDX19B	0.2715
MOBKL1B	0.1375
DIAPH2	-0.660083333333333
PTPN12	-0.5135
CLN8	0.4207
CRYZL1	0.0501666666666667
CRY2	0.446083333333333
FCGR2B	3.17283333333333
PNPLA4	0.32525
ZNF454	-0.5135
DKFZp434B1231	0.237333333333333
CLDN11	0.0596
RFWD2	0.844666666666667
CIB2	-0.862166666666667
MXRA8	2.622875
HRK	-0.12675
MAML2	-0.39625
C4orf31	-0.33125
C6orf192	0.4195
COG6	0.90575
FAM5B	-0.0145
NFATC1	0.4529
SEPT10	-0.58325
SCYL1	-0.3005
RPP40	-0.43925
SCOC	-0.628
KIAA1450	-1.1395
CTDSPL2	-0.32675
TBX5	1.6755
