Hybridization REF	TCGA-E2-A15R-01A-11R-A115-07
CIB2	-1.56366666666667
MXRA8	2.346
HRK	-0.865875
MAML2	-0.8575
C4orf31	0.155
C6orf192	-2.552
COG6	0.177875
FAM5B	1.8085
NFATC1	0.0173
SEPT10	0.5665
SCYL1	-0.4369
RPP40	-0.576
SCOC	1.5375
KIAA1450	0.39625
CTDSPL2	-0.1245
TBX5	1.21466666666667
NAPG	0.09325
RHD	-5.22525
C14orf45	2.97516666666667
ZBTB22	0.877
PLCG1	-1.026
ANKRD10	-1.86875
AQP7P2	0.24675
TAGLN2	0.4495
HTR2C	-1.359
SLC16A7	-1.67383333333333
C17orf83	0.02525
TSGA14	0.866666666666667
MDH1	-0.36425
PPP3R2	0.456
DCBLD2	-3.08835714285714
RBM33	0.03825
DPH3	-1.11925
SYT10	-0.7545
FMO4	0.413875
THYN1	-1.87675
DRD5	-2.3295
OTOR	1.472625
PGRMC2	1.2751
KATNAL1	-0.301875
PAQR6	-1.00325
UBE2I	-0.5435
C14orf28	0.0015
C8orf70	1.905
FLYWCH1	-0.19625
ANGPTL3	-1.34975
GLRX2	-0.509
ATP11A	-1.22285714285714
ARL5B	0.25475
MUC16	-2.99725
SLC25A5	-0.806785714285714
ACRC	-2.44525
MYO1C	0.184625
FAM89B	-0.346166666666667
FAS	-0.811875
KIFAP3	1.14775
GLRA2	0.0255
BTN3A2	-1.918
CNKSR3	-1.964625
CSTF3	0.00116666666666666
ARPM1	1.00575
KIAA1530	-0.587
C9orf150	3.0675
PRKCI	0.36275
tcag7.1015	-1.228
SOD3	-1.689
ZNF574	0.42725
CYP21A2	-0.0755
RPL12	-0.4405
COMMD2	-0.4445
WIZ	1.09875
LOC344405	-1.687
ALDH4A1	-0.123588235294118
CRYAB	1.1595
COPA	0.709133333333333
PCDHGA7	0.171166666666667
KIF11	-0.783083333333333
RASD2	0.047875
SLC26A3	2.4275
ZNF175	-0.1
JAKMIP2	-2.617125
C8orf4	1.40783333333333
PTHLH	0.24625
SLC40A1	1.02691666666667
OR7D4	0.365166666666667
PCDHB17	-0.46
CD36	1.03757142857143
C6orf203	0.2695
PRKG2	-0.8725
LOC400566	1.86
ANAPC13	0.7885
SLCO3A1	0.87875
ZNF692	-2.1955
FANCL	-0.584
SH3GLB1	1.12
C12orf61	-0.6525
KBTBD6	0.2645
SUPT5H	-0.3475
XRCC6	0.0253
HUS1B	-0.8554
FAM133B	0.332571428571429
LOC728276	-0.063
KCTD18	1.42875
SOS2	1.20516666666667
CCDC99	-1.4575
C1QTNF5	2.474
NNAT	0.111166666666667
USP16	0.507
LARS	-0.273875
ZBTB2	0.704875
ABO	-0.000666666666666677
TRAF3	0.31375
GALNT5	-2.7695
NAP5	1.859
ALG14	1.00933333333333
KIAA0515	0.466846153846154
WDR75	-0.757
TEX261	0.288166666666667
LY86	-0.005
LOC389072	-0.9305
FLJ13611	0.43425
MRGPRX2	0.6515
SNRPA	-0.933375
OR2G2	0.421
GPRASP2	2.248
C7orf42	0.8499
C9orf163	-0.028
CYP11B2	0.3385
FCRL3	0.673333333333333
PRDX1	-1.474
FGB	-6.50683333333333
COX17	1.40383333333333
C16orf33	0.81475
PIWIL1	-0.0855
FOLR1	-3.05666666666667
KIAA0082	0.25725
FREQ	-1.06483333333333
TMCC2	-0.808166666666667
TCF12	0.218166666666667
ZNF721	0.77325
FAM130A2	0.29175
POU4F1	-2.5095
SNRPF	-1.066625
SGIP1	1.02733333333333
ZNF641	0.983
EMG1	-0.602125
PRRG4	1.81
HIRA	-2.47125
MYNN	0.338666666666667
AEBP2	-0.0531666666666667
TBXA2R	-0.137
ISL2	-1.56266666666667
PCDHB11	-1.343
RNF144A	-0.669125
MARCH5	0.671125
DULLARD	0.0588333333333333
DCLRE1B	0.0638333333333333
ITGA8	2.7565
TP73	0.357
PRKCD	1.929
NDUFB4	0.11525
ATP13A4	0.189875
ANTXR2	-1.827
COL4A3	-0.507166666666667
MYO10	-1.7505
SLC6A18	0.4495
PEX1	1.311
TMEM74	-1.50966666666667
RBM19	-0.265
TAPBP	0.3189
RUNX1	-0.278125
MID1	-2.59391666666667
GPR64	-0.920166666666667
RASEF	3.59225
GABRG1	-0.123625
MYO16	-0.6725
DBF4	-0.715333333333333
TSHZ2	2.18475
RIPK2	0.104125
PPTC7	0.0508333333333333
KIF4B	-0.8045
LRRC31	0.2485
ZNF540	2.66875
EFNB3	0.425833333333333
LOH12CR1	-0.233125
STON2	0.972
GLP1R	0.186
CSTF2T	-0.0253750000000001
IREB2	-0.8035
GRSF1	1.21975
PDCD7	-0.261166666666667
LRRC43	-0.4175
CNR1	-0.0846666666666667
IL1F7	-0.858
C12orf64	2.17625
FAM69B	-0.007
NR2E1	-2.33533333333333
MS4A6A	1.673
FTL	-1.6141
C7orf36	0.414
PCLO	3.5996
DYRK2	0.569166666666667
ARIH2	-0.095
SAMD7	0.6595
SCNN1D	-0.09075
SLC32A1	-1.003
C22orf25	0.1925
MRPS18A	-0.605
GPR112	0.3395
EARS2	1.1215
ERN2	0.186
ATPBD3	0.0891666666666667
PRH2	-0.781
CDKN2D	0.3295
PGLYRP2	1.90775
TRIM40	0.355
SEC14L3	0.349833333333333
SLC22A1	-0.41625
BTN2A3	-0.50275
RASA4	0.8905
CCNL2	-0.32225
MYBPC3	0.1545
GJA4	2.546
CDC42SE1	1.289125
TRPV2	-2.4295
MYPN	-4.2262
SIM1	0.1575
CDADC1	-0.759166666666666
ZFHX4	0.1695
NIBP	1.20716666666667
ADAMTS19	-0.36525
ABTB2	0.85625
TSPYL2	-0.975625
EIF2S3	0.4603
SOX30	-0.20475
AP2A1	0.562333333333333
DKFZP564O0523	0.436
LOC285398	0.10875
CDH18	0.4625
CHL1	0.8705
GATS	-0.0608
TBC1D2B	0.4405
OR1J1	-0.8455
GSN	0.065
DPCR1	0.1165
GARNL4	0.403666666666667
SMARCA5	-0.36525
PLEKHG3	0.817166666666667
ZBTB45	0.7
FRMD6	0.360833333333333
PLS1	-2.09516666666667
DGKZ	0.192
EFNA1	1.2186
WDR85	-0.45125
ANK2	-0.98275
PAGE4	-1.36183333333333
SENP6	1.09866666666667
AKR7A2	-0.683833333333333
FKBP10	-1.656
VEGFC	-2.17933333333333
LARP1	0.2179375
SRBD1	-0.16325
ITGB6	0.96375
SLC1A2	2.09392857142857
INVS	0.450833333333333
MPO	-0.309
MOBKL3	0.8206
CUTL2	-1.852125
KLK2	-0.0561666666666667
VIM	-1.47075
REG1B	0.147666666666667
PCDHGC4	0.149
C3orf34	0.467333333333333
SUMO3	-1.22916666666667
CST9L	5.46225
MLL4	0.13725
SPR	2.24183333333333
SAMD9L	-1.48225
ABCE1	-0.2365
SUPT3H	-1.143
ACTBL1	0.321
ADAMTS4	0.097
SLIT3	2.646
RHEBL1	-1.78125
NPM2	-2.23525
MAN1C1	1.470875
KIAA1856	0.363583333333333
HSPA6	1.44725
LOC388152	-1.722
C10orf140	0.0105
ZDHHC12	-0.0615
LIN7A	2.5944
PHC2	-0.256666666666667
SPHK1	-1.46
TRIM26	0.0448125
FAM83E	3.0675
C18orf24	-0.198833333333333
ZNF578	0.390166666666667
ORAI1	-0.21625
RUVBL1	-0.201
C7orf20	0.150666666666667
APAF1	-0.7475
SLC36A4	-1.583
MYH11	4.17066666666667
NEK1	0.316
MPP2	1.582125
C12orf24	-2.42375
TNK2	0.314875
ZNF289	1.12525
MATN3	2.716
IFNGR2	0.3365
ITPR1	0.816625
EBF3	2.4588
TBC1D20	0.0273
OR10P1	0.22525
DDAH2	1.81375
SHPRH	-0.613625
STX7	-1.4975
LOC554248	-1.23375
BCAR1	-0.64575
ATXN3	-0.4765
TRIM27	-0.0995
CDC42EP2	-0.456
CHP	-0.155714285714286
SOX17	1.424375
ZNF259	-1.26783333333333
CHCHD1	0.39275
ZDHHC19	0.268
GBP2	0.7385
GARNL3	1.7745
MRC2	-0.30775
C1orf52	0.30975
AOF2	-1.39816666666667
LRPPRC	0.0119
ACVR1C	0.424166666666667
TM4SF18	2.6525
TMEM169	0.0431666666666667
PPP1R16A	0.332375
EBF1	-0.477
RRS1	1.15533333333333
SNX2	0.03525
OR2T2	-0.342
RBX1	0.56175
ANKRD54	0.866666666666667
TSNAX	-0.608666666666667
TMEM83	-2.1195
ZBTB7A	1.02525
ATM	-1.72633333333333
LOC338328	1.85
TIE1	0.698333333333333
HIST1H3G	-0.6705
PASD1	-4.57333333333333
TINAG	0.32025
PCDHAC2	0.208
LRRC15	-0.41725
WBSCR17	-0.67875
TFF2	-0.308
PARP2	-0.6235
NDFIP2	-0.65775
PCDHGB2	-0.6955
WDR60	1.5345
MAP7D2	-1.929
USP45	-1.31975
GSDML	-0.9125
TNS1	-0.0131999999999999
PLCD4	2.24625
IQCD	1.10966666666667
SMPX	-2.32425
CD9	1.6715
SRGN	-0.54675
CASP7	-1.228
INOC1	0.440666666666667
DKFZp451M2119	-0.799125
VMAC	1.324
USP53	0.2654
CAMK1G	-0.64325
TMEM106A	-1.198
CDC20	-2.792
ACSL5	-2.12283333333333
CBWD5	-0.32525
C1orf87	-1.20016666666667
KIAA1274	-0.10475
PRUNE2	-2.71057142857143
LYPLA2	-1.06166666666667
DOK6	-1.30466666666667
GPR149	-0.266
FAM30A	0.7225
TMEM129	0.658
SLC35B3	1.61725
ACPP	0.3253
LOC200261	-1.024
SLC4A7	0.0114
CCDC40	2.75075
GART	-1.21675
THOP1	-1.262
SCARB1	-1.015625
CACNA1F	-0.1365
TRIAP1	-0.151333333333333
SYT14L	0.3325
SFRS8	-0.0971666666666667
PBOV1	0.2855
GOLSYN	2.1635
GJB7	-1.5705
CAMK2N1	1.68758333333333
GREM1	2.72158333333333
FLJ20433	0.891
QPCT	-2.393
PRKAG2	1.42683333333333
H2AFX	-0.5305
C6orf154	3.47725
PLOD3	-0.706
ZBTB39	-0.160666666666667
WASF3	-1.79633333333333
DRG1	0.32275
PRR4	-1.0685
SPCS1	0.60375
KDELR3	-1.414
SRP19	-0.045
GABRA6	-0.0375
MFSD1	0.1455
MMEL1	2.91825
PDXDC2	0.0953
BUB1	-2.43133333333333
RNF138	-0.24975
MYLPF	-0.505833333333333
AIF1	-0.4665
DYNLRB1	1.0718
HCN3	-0.408833333333333
HIST1H2AI	1.623
MAP4K5	0.0853333333333333
LASP1	1.092
LOC130951	0.7515
PLAA	0.507125
KRT6A	-1.0275
C6orf117	-2.89625
ARHGAP23	-0.999
PTF1A	0.3195
GPHA2	1.68375
LCE3B	0.1815
MCL1	0.304
EHBP1	-1.11416666666667
PRNP	-0.4525625
ZSCAN1	0.2245
C1orf113	0.456833333333333
FOXA3	-3.143
NEB	0.029
ASGR1	-4.82733333333333
CTGF	0.931666666666667
RAB17	0.9215
MST101	-0.321
JARID1B	0.7039
USP37	0.7916
PTBP1	-0.318666666666667
PTPN7	-1.26783333333333
CDC7	0.174833333333333
SNX7	-2.04075
ZNF335	0.10425
CPT2	0.30975
HEATR1	-1.86725
HSPC152	-0.748625
C5orf40	0.31175
PSME1	0.392
STAG3	-1.975
TMEM154	-0.386
KLHL32	-0.514666666666667
TSGA10IP	-0.9905
SUV420H2	-0.213333333333333
SF1	-1.1344
2'-PDE	0.8704375
PNLIPRP2	5.448
TRSPAP1	-1.03966666666667
NUP210	-0.104166666666667
ANP32C	-0.956166666666667
RAB11B	0.685833333333333
ASB15	1.3485
ITGB3BP	-0.6535
UBASH3A	-2.60225
YWHAB	0.822875
TPRX1	0.18975
LY6G5C	0.0921250000000001
SLC7A2	0.247
CLK1	0.5434
HSD3B7	1.13283333333333
VDR	2.21125
C16orf74	-1.238
ACE	0.522
PSMA2	0.206666666666667
CCDC131	-0.975625
ZNF213	1.12383333333333
EML2	0.45175
ALS2CR13	0.442166666666667
GLYATL1	2.1765
DSPP	-0.4775
DHFRL1	-0.050875
C10orf30	0.193166666666667
SH3RF2	-1.088
LOC197322	-0.736333333333333
DLL3	-0.85075
TIGD7	0.832
GFRA3	-0.08925
CPA1	0.11
RTN4	0.929833333333333
PPT2	-0.789
FASLG	1.00333333333333
FOXP4	0.535125
RPL26	-0.4947
GNL3L	-0.7265
FMR1NB	-0.454833333333333
CD163	5.67375
SGPP2	-0.0205
GIMAP2	-1.03475
CD37	0.291833333333333
DPT	1.61183333333333
NBLA00301	1.16325
RGS5	2.009
C9orf4	-0.098
ACTL8	-0.878666666666667
PRKAR2B	3.99475
OPLAH	0.518333333333333
C20orf134	2.05725
SPACA5	-0.1195
TBL1X	0.823833333333333
TSPYL3	1.0095
CHCHD3	-0.4235
CRKRS	-0.120833333333333
GPR65	3.94075
DFFA	-1.357875
FUT1	0.99075
C6orf204	-0.352666666666667
TMEM51	-1.16325
ZNF580	0.24575
CMTM2	0.0785
C20orf200	-0.275
EZH1	0.352166666666667
FDX1L	0.202
MRPL32	0.15375
PCAF	-0.2378
ALOX15B	4.15083333333333
CD59	0.847708333333333
CDK9	0.512
ERP29	-0.875166666666667
TTR	-5.40525
BCMO1	0.182
DDIT4	-1.897
PTGDS	1.83675
C3orf63	0.227333333333333
BST2	-2.85925
CYP1A2	-0.4665
C5orf25	0.90475
STX1A	0.857294117647059
OR2A12	0.441
SH3BP5L	-0.9275
SERINC5	-0.112
USP6	-0.7338
MRPL3	0.308666666666667
POMP	-0.867
INPP4B	-0.753125
GMPPB	-0.44875
EAPP	0.40325
AHSA1	0.001
ABCA11	-0.1525
SLC5A6	-0.376916666666667
HIVEP2	-0.0705
SUMO2	-0.180375
KIAA1822L	-0.7185
C11orf67	0.1355
TXK	-0.823375
PHCA	-0.490625
ICAM4	-2.25833333333333
FPGS	-0.333833333333333
SNRPA1	-0.09
KCNJ4	-0.48425
KIF6	2.409
HIST1H2BG	-0.1545
SLC5A5	0.229
ZNF354B	0.392
IL12RB2	-0.7575
C11orf76	0.0933333333333333
GAL3ST2	0.2505
AIFM2	-0.913375
SYNC1	-0.95075
UBL3	-0.215625
PIK3CG	-1.70633333333333
NLN	-0.537
BCORL1	-0.05875
CD5L	0.23525
ZNF238	-1.2925
KIAA1394	0.15775
C16orf55	-0.5019
CYP3A7	-2.22975
KRTAP3-1	-2.404
TFDP1	-1.11666666666667
MND1	-1.08675
NODAL	0.128166666666667
GTPBP4	-1.45
TUBGCP2	0.07575
SLITRK5	-2.527
CIC	0.5755
CD79A	0.183333333333333
SAMD14	0.531
TNPO3	0.0255
OR10G3	1.1865
OR10G8	0.264
CCDC111	0.816
HOXC9	-1.092
DCUN1D1	-0.0281666666666666
CYB5R1	2.8825
TSR2	0.58075
DAB2IP	0.6292
SLC6A5	0.072
RAB3D	1.98475
DCUN1D4	-0.5425
ERBB3	1.7095
SDC1	1.76825
ATP6V1H	2.31166666666667
SYK	1.5395
ST20	0.63025
C13orf30	-0.047
WDR40A	0.939333333333333
ADMR	0.3525
LOC388335	0.307
ACSM1	0.638
TDG	-0.468
FLJ11235	-0.04775
MRPS5	-1.64516666666667
AGPAT2	-0.646833333333333
SLC12A1	0.2495
CYP27A1	0.16775
THAP7	0.2795
XPO1	-0.380083333333333
ALMS1L	0.641166666666667
C1orf2	1.031625
ZNF777	0.523333333333333
CAMK2A	0.192
SMC1B	-0.1025
IHPK2	-0.1362
LEMD1	-3.55625
NKD2	-0.2221
CLU	1.15857142857143
ARMETL1	0.4225
PABPC4	-0.9325
CXCL12	0.802
TFAP2C	0.0713
TTTY8	-0.0715
ABCB10	-1.0726
ENDOD1	-2.14266666666667
IDI1	-1.1565
KCTD6	3.07683333333333
CCDC105	-0.39
ULBP2	-1.75766666666667
ZDHHC5	0.2555
WNT8A	0.02075
COMMD10	0.34225
KLHL12	1.269625
GPR50	0.1875
NR5A2	1.569875
OXGR1	0.810333333333333
EHD3	0.72275
CAPRIN2	-0.342125
KLRC3	-2.92225
SF3B1	0.598857142857143
IPO7	1.212
ALDH1A1	-2.03366666666667
ANKRD5	2.232
TSNARE1	0.3735
DDEFL1	1.07275
RNASEL	0.670166666666667
DNAH9	1.26375
HELLS	-0.9355
TNS4	-0.701
NAV1	1.5468
KIAA1409	-0.89125
C20orf26	3.79066666666667
TUBG1	-0.37325
IRX2	3.11125
CNGA4	0.02
MGC50559	1.24666666666667
OR4K17	0.367833333333333
TM2D2	3.219
FAM32A	0.33375
TXNDC14	-0.007
CCBL1	-1.31
ANK1	3.4101
PRSS23	-2.362625
PPM1L	0.644
SPATA20	1.4855
APCS	0.2095
C14orf122	-0.852333333333333
PSMB5	-0.509875
C6orf10	0.2323
SETDB2	-0.295833333333333
SPNS3	-1.21875
SGMS2	-0.737833333333333
MXD3	-1.1575
MON2	0.0594
CARTPT	0.4355
HNF4A	-0.888833333333333
RABEP1	0.7645
TNFRSF10B	-3.265625
USH1G	0.4495
PPAP2B	-2.04233333333333
TMEM16K	0.06225
CTDSP1	0.635333333333333
CDK5R1	0.4485
GABRR1	0.238
OPN1LW	-0.4635
FAM98C	1.407125
DBN1	0.207125
ACAD10	0.153416666666667
QTRTD1	0.15225
WNK3	-0.301166666666667
RPS19	0.35625
C1QB	2.298125
OTUD5	0.020125
SLC41A2	0.137833333333333
TMEM22	-2.52983333333333
KHSRP	-0.687083333333333
TNFRSF11A	0.244833333333333
FBL	-0.922833333333333
IBTK	0.184166666666667
OXER1	-0.1715
CBLN4	0.763125
GPR172B	0.6495
CFTR	-1.4095
VSX1	1.09
CAMK1D	-0.83375
LOXL3	-1.9425
RTP4	-0.934
SLFNL1	-0.24425
KIAA0828	1.64825
PAR5	0.7625
LOC723972	-0.94675
GDI2	-0.900125
CEBPA	1.0066
MLF2	0.123666666666667
AFMID	-0.46675
ALOX12B	1.985
BPHL	0.61625
COX5B	0.114
S100A10	-0.937
THOC6	-0.31
NHN1	-0.4335
RRP12	0.128833333333333
ARID3B	-1.84375
CD3G	-4.52283333333333
KIAA0133	-1.15875
NAT11	-0.969666666666667
PPAT	-1.52516666666667
SIRT3	2.1962
TCERG1L	-1.58075
NIPA1	0.8487
DPP8	0.9215
IL7R	-2.26566666666667
ZFP64	0.469916666666667
DMAP1	-0.4215
TRMT12	0.60675
TLR4	0.5463
WFIKKN2	0.20825
RAB12	0.096
DDX51	-0.0516666666666667
KIAA1086	-3.2645
ZNF295	0.147333333333333
ACVR2B	-0.86
LOC494150	-0.642125
ZNF517	0.176
DNASE1L2	-0.644666666666667
SUFU	0.576833333333333
LOC283677	0.284
LMO3	2.2675
PPP2R5D	-0.323
ZNF587	0.8981
HIST4H4	1.35825
CYP2C8	-0.7665
C1orf80	-0.873333333333333
DOCK5	-1.871
C9orf24	1.84525
OR5AR1	-0.0965
C11orf24	-0.21375
UNQ1940	-0.4535
CAP2	-0.700666666666667
TIMM44	-1.125
DSEL	2.5452
ROM1	-0.434
FBXO4	0.845125
MYLC2PL	-1.7865
MLH3	1.5917
NOX1	0.738833333333333
DPEP2	0.8835
DNAJB5	-0.5095
RLTPR	0.2575
MBIP	-2.939
COPB1	1.70133333333333
SFTPA1B	-0.1475
C10orf4	0.4599
PRELID1	-0.1025
NOLA1	0.109
C19orf24	0.2085
TLR9	-2.0035
HLA-DMA	2.24766666666667
HCRP1	0.007
GPR137	0.177666666666667
ITGA11	-0.440333333333333
PHF13	0.0268333333333333
MARK4	0.951166666666666
METTL4	-0.70925
MBD3	-0.3617
LOC134145	1.05575
FGF3	0.1485
SLC35A3	1.974625
CLEC16A	-0.081
AMOTL1	-1.47041666666667
FLJ31438	1.298
PAICS	-1.09875
TOMM40L	-0.344833333333333
MMD	-2.16275
KLK10	-0.8001
NIT2	0.306
SERPINB10	0.2705
KLF15	-0.2353
CCDC5	0.247
WSB2	-0.119
ME3	0.76975
CACYBP	0.549083333333333
TCTN2	1.095
JAK1	0.90925
C2orf25	0.16675
GPD2	0.827
FBXL11	1.36383333333333
CDV3	-0.84375
GALNT11	1.993375
NDUFA12L	-0.9524
FLOT1	0.358785714285714
TOR1AIP2	0.44225
MMP25	3.6025
C1orf164	-1.0171
CHST5	0.38575
LYRM4	-0.3942
GPER	-1.25325
HIPK2	1.11708333333333
DAP	-0.6261
ZMIZ1	0.9125
DDX58	0.591125
DCC1	-1.758
AKT1	0.160625
ENPP6	0.585166666666667
ERVWE1	-0.577666666666667
CDC34	-0.78025
RNF125	-1.21325
CASC1	4.335
SHROOM2	0.905
RRM2B	1.521
COL6A3	1.347375
TMEFF1	-2.73925
PLEKHA4	-1.3907
LYSMD1	1.5055
SEPT1	-0.821333333333333
AOF1	-0.85125
GNPAT	-1.11975
WDR18	-0.726
HSD17B12	1.47966666666667
HIST1H2BM	1.8685
INDOL1	-1.0075
SUDS3	0.57225
C1orf192	0.92
CYP2B6	-0.71975
TBC1D2	1.008
SLC25A12	-0.097375
ERCC6L	-1.71783333333333
MGC10814	-0.779166666666667
POLR2C	-1.201
ZNF77	0.0688333333333333
EIF3K	-0.1455
HPX	4.055
ANKRD27	-0.581375
MALAT1	-1.18875
PLB1	0.5655
HRNBP3	-0.756
CPSF4	-0.446
OR52N2	0.367
PIP5KL1	-1.04225
GH1	0.18275
HPS5	0.3965
SLFN5	-1.127625
POP5	-1.30333333333333
OVOS2	-3.27933333333333
C20orf108	0.25175
MARS	-0.94375
CLRN3	3.236
ARSE	-1.104
PPIE	-1.20666666666667
PHACS	-0.430833333333333
GP5	-0.3675
IL8RB	0.76
FCRLA	-1.90275
ARRDC1	0.8418
KRTAP9-4	0.6565
ZNF613	0.745
OR11A1	0.1855
TMEM132B	-2.86971428571429
PGLS	-0.04125
BSND	-2.65366666666667
KCNK18	0.363
FOXD4	1.00975
SV2C	0.59575
LCN2	-0.464
ZNF490	0.4991
C3orf15	3.4654
CACNA2D4	-1.8625
CBX5	-0.913
MAGEB4	0.196
BOLA1	1.23275
PPP2R5E	0.15325
COL5A1	0.455916666666667
ASB7	0.365333333333333
SFT2D1	-1.8505
DERL1	-0.4373
RABL2A	0.981833333333333
MOAP1	1.951
KIAA1545	0.132
F3	1.47475
PLEKHM2	-1.03075
CCDC89	-0.0793333333333333
EFCAB1	1.089375
TMEM48	-2.3255
SEPHS2	0.5135
PYGM	-0.39675
PRICKLE1	0.581
WNT5B	-1.62925
TAS2R38	0.1025
IMP5	0.28425
KHDRBS1	-0.2424
LARS2	0.00683333333333333
C3orf28	-1.4335
FTCD	-3.5285
C10orf68	0.183833333333333
DGAT2L3	0.01225
PSEN1	0.76925
MGC33657	0.22375
PLA2G4B	0.160333333333333
CDKN2A	-1.65675
DLX1	-1.66375
TSHB	0.2605
C18orf37	-0.52625
MEX3C	0.99225
MAMDC2	-0.267
PDIA4	-0.95325
ATP5E	1.064
CASP2	0.527357142857143
SERBP1	-0.568884615384615
ZNF341	0.4865
TESC	-0.4585
TMEM31	-0.63575
OR51I2	0.253
YTHDC1	0.704785714285714
JUN	-0.00266666666666666
AGMAT	-1.88816666666667
PCNXL2	-0.72475
ATAD5	-1.62625
STK38	-1.002625
AZI1	0.317
RBP1	-0.133
C4orf26	-0.96075
KIAA1026	-0.284
TMEM101	0.94
HSFX1	1.0245
TREX1	0.5925
C18orf10	-0.9762
TRIM15	-3.222375
CA6	0.055
CEP57	-1.727875
AR	3.49316666666667
SESN2	-1.04266666666667
KIF3C	0.4745
EPB41L5	1.79975
ARHGEF10	-1.6895
POLR3D	-0.7855
INDO	-3.04766666666667
GABRA3	-0.5205
SCG5	-1.5346
E2F3	-0.8525
TIGD5	1.14175
FGD6	-0.0518333333333333
KLHL3	-0.87375
SCGB3A2	-2.209
URP2	-1.24383333333333
ATP6V1B1	1.7879
CALML6	-0.025
LOC100049076	0.015
TMF1	0.59
LOC388503	-0.00625
CDH5	2.31025
RPS6KC1	-0.636333333333333
DAAM1	1.5017
TNFRSF10D	-0.67375
GSTT1	-0.9428
INPP5A	-0.57525
TRAF3IP1	1.6669
SMARCE1	0.0137857142857143
VRK1	-0.6285
TTC16	1.15425
AARS	-1.24766666666667
ARHGAP27	0.604
ZAK	0.0961428571428572
ACSM2B	-3.2035
TRAP1	-0.468666666666667
MRPL53	0.5475
RNF44	-0.69575
NPTXR	1.52825
DPYSL3	-0.306833333333333
APP	-1.9801
GLS2	0.159
MNX1	-3.56533333333333
CMTM7	-2.33375
OR10A7	-0.0565
NYD-SP21	2.28933333333333
ORC5L	0.9355
SLC16A10	-2.530375
TMEM178	-0.543
LOC441601	-3.9195
PTGIS	-1.0565
KBTBD7	0.75225
C19orf41	-0.18375
CEACAM3	0.75475
KRT23	-1.54075
SERHL	1.3595
PNKD	-0.1983125
UBC	1.3425
ATRN	0.26525
HAPLN1	1.8495
RANGAP1	-0.286
C10orf26	0.965833333333333
KCNA7	-0.3755
SRY	-0.000999999999999997
LOC376693	-0.86925
HIST1H2BF	2.44975
CDCA8	-2.20283333333333
MLC1	-2.659
TNIP3	0.0545
OR4D1	0.179
IFT52	1.00016666666667
GOLT1A	0.00633333333333334
UTP20	-0.08825
RP3-402G11.5	-0.21225
PRSS33	-0.78
PMPCA	-0.28075
APOB48R	1.15116666666667
GLTP	0.36825
MPL	0.30925
C9orf78	-0.169
ADAM12	0.103125
CSPG4	-2.5125
LOC144305	-0.984
KRTAP4-10	-0.1648
PAK1	-1.049
ADCY7	-1.0297
TAS2R43	0.052
FRAS1	-1.22235714285714
PPP1R14A	-0.352833333333333
OR2B6	0.044
ATP13A1	0.143
SIDT1	1.63825
C1RL	-0.0531666666666667
PRKRA	0.262
TLN1	0.0058
RP11-50D16.3	-0.436
MITF	-2.61841666666667
GYS1	-0.563
LYG1	-2.23866666666667
NSMCE4A	-1.1747
DNAI1	1.08525
HOXD11	-1.146
FNBP1L	1.9674
DHX35	-0.1225
LCE3E	0.30525
SLC33A1	0.4575
DCLK3	0.890666666666667
TRIM33	0.2635
TMCC3	1.8775
FBXO42	-0.743833333333333
C1orf27	0.4398
C17orf50	0.409
RNF14	1.00575
SLC4A8	1.450875
RAB3IP	0.3042
COX6C	4.69671428571429
PCSK1	6.1011
SLC13A1	0.31475
ARF6	0.802166666666667
KIAA1009	-0.267875
HOXA13	-3.51325
HMGN1	-0.345
CXADR	-0.266916666666667
MGC14436	0.3785
UTF1	0.0425
TSC22D1	0.9997
BZRAP1	1.93466666666667
PUF60	-0.00525
SHC1	-0.969375
HOOK3	1.626
LIMS2	0.0118333333333333
BAHCC1	-1.719
CLCC1	0.887166666666667
ENTPD3	0.803333333333333
SMO	-0.4205
PIK3R5	-0.00225
CDC14A	-0.71575
KRT1	1.31675
ENOX2	-0.239333333333333
FLJ22655	0.0465
FPRL1	0.6775
INTS6	-0.6944
ZCCHC5	1.3775
SMC3	-0.211
C6orf123	0.210333333333333
FLJ20160	2.7085
LOC653391	0.347833333333333
GSS	0.03625
NT5M	0.603
SIX5	-0.48325
TAF5	-1.0275
KCNA1	0.0235
ANLN	-2.9165
MGC45491	-0.8898
SSTR2	3.78725
LYPD4	-0.061
TH1L	-0.09825
CHRNA5	-2.297
PNMA6A	-0.238
FLJ16369	-0.347
DLX2	-1.8607
C6orf108	-0.222416666666667
ALDH3A2	1.82933333333333
CLEC1B	0.5855
LEPREL2	-2.0755
FOXJ1	1.1893
OR1D4	0.427
PPIL4	-1.047
MTRR	-1.039
SLC27A3	2.07766666666667
HTR7	0.555166666666667
MIB2	0.3915
BHMT	-2.21183333333333
A2ML1	0.3395
MSMB	-0.06875
KIAA1383	-1.3165
TRUB2	0.73575
PF4	0.170833333333333
IL1F5	0.801833333333333
LRRC37B2	-0.08625
IPO4	-0.3035
FIGF	-0.08275
QDPR	0.224
ZNF598	-0.889
BOP1	-1.213625
MAPK12	0.54
POLR1E	-0.83025
CEECAM1	0.574
INSRR	0.128333333333333
SIPA1	-1.2135
ULK4	0.987333333333334
BTN3A1	-1.1734
FABP5	-2.5603
KBTBD3	1.61766666666667
SORT1	1.20058333333333
