Hybridization REF	TCGA-BH-A0HP-01A-12R-A084-07
YWHAB	-0.233625
TPRX1	-0.054
LY6G5C	0.06
SLC7A2	-1.70975
CLK1	0.491
HSD3B7	0.663833333333333
VDR	2.7345
C16orf74	0.59
ACE	0.16625
PSMA2	0.5525
CCDC131	-0.913625
ZNF213	0.734666666666667
EML2	0.1475
ALS2CR13	0.195
GLYATL1	5.1035
DSPP	-0.1195
DHFRL1	-0.43825
C10orf30	0.4445
SH3RF2	1.032
LOC197322	-0.436333333333333
DLL3	-1.79925
TIGD7	-0.11525
GFRA3	0.00500000000000001
CPA1	0.1335
RTN4	0.215
PPT2	-1.26933333333333
FASLG	2.98375
FOXP4	0.552375
RPL26	0.2954
GNL3L	-2.03283333333333
FMR1NB	-0.236833333333333
CD163	6.69725
SGPP2	0.236
GIMAP2	2.42825
CD37	1.05833333333333
DPT	3.64308333333333
NBLA00301	2.108
RGS5	3.10158333333333
C9orf4	-0.0095
ACTL8	-3.52866666666667
PRKAR2B	0.703375
OPLAH	0.689166666666667
C20orf134	0.5155
SPACA5	0.27225
TBL1X	-0.439666666666667
TSPYL3	0.42
CHCHD3	-1.12475
CRKRS	-0.4825
GPR65	4.5695
DFFA	-0.509375
FUT1	0.175
C6orf204	-0.798166666666667
TMEM51	0.11975
ZNF580	-0.20025
CMTM2	0.637
C20orf200	-0.3065
EZH1	0.142666666666667
FDX1L	-0.2495
MRPL32	0.093
PCAF	-0.7203
ALOX15B	2.68383333333333
CD59	1.06275
CDK9	0.284375
ERP29	0.429833333333333
TTR	-6.06725
BCMO1	0.3605
DDIT4	0.2528
PTGDS	1.79525
C3orf63	0.183
BST2	1.709375
CYP1A2	-0.572
C5orf25	-0.772
STX1A	-1.393
OR2A12	0.438
SH3BP5L	0.334
SERINC5	0.153
USP6	-1.5785
MRPL3	-0.157666666666667
POMP	-0.239
INPP4B	0.800625
GMPPB	0.5625
EAPP	0.4935
AHSA1	-0.436
ABCA11	0.2905
SLC5A6	-0.0945833333333334
HIVEP2	0.57425
SUMO2	-0.398875
KIAA1822L	-0.298666666666667
C11orf67	0.0895
TXK	-0.84675
PHCA	-0.0648125
ICAM4	-2.69333333333333
FPGS	-0.0791666666666667
SNRPA1	-2.0005
KCNJ4	-0.79525
KIF6	-0.246
HIST1H2BG	-1.3055
SLC5A5	0.61525
ZNF354B	-0.300666666666667
IL12RB2	1.304
C11orf76	0.259333333333333
GAL3ST2	0.1025
AIFM2	0.04825
SYNC1	0.03675
UBL3	1.058625
PIK3CG	-0.822666666666667
NLN	-0.9857
BCORL1	0.22825
CD5L	0.15275
ZNF238	2.48333333333333
KIAA1394	0.36875
C16orf55	-0.6146
CYP3A7	-2.23025
KRTAP3-1	-2.4265
TFDP1	-0.664166666666667
MND1	-2.74175
NODAL	-0.291
GTPBP4	-1.43175
TUBGCP2	0.66475
SLITRK5	-2.13325
CIC	0.39875
CD79A	0.506
SAMD14	0.309
TNPO3	-0.5315
OR10G3	1.333
OR10G8	0.87
CCDC111	-0.0995
HOXC9	1.83625
DCUN1D1	0.5715
CYB5R1	2.2535
TSR2	0.485
DAB2IP	0.6063
SLC6A5	0.297
RAB3D	2.0335
DCUN1D4	-0.862
ERBB3	1.51558333333333
SDC1	1.47416666666667
ATP6V1H	0.0971666666666667
SYK	1.5615
ST20	-0.72175
C13orf30	0.1775
WDR40A	0.8355
ADMR	0.4535
LOC388335	2.32975
ACSM1	2.689
TDG	-0.997916666666667
FLJ11235	0.2055
MRPS5	-0.792666666666667
AGPAT2	0.300666666666667
SLC12A1	0.292
CYP27A1	1.125
THAP7	-0.707
XPO1	-0.901083333333333
ALMS1L	0.745
C1orf2	-0.51275
ZNF777	0.196333333333333
CAMK2A	0.0135
SMC1B	1.950875
IHPK2	0.5276
LEMD1	-1.99525
NKD2	-0.0528
CLU	2.23357142857143
ARMETL1	-0.1615
PABPC4	-0.1195
CXCL12	2.35166666666667
TFAP2C	0.8565
TTTY8	0.527
ABCB10	-0.6272
ENDOD1	0.577166666666667
IDI1	-1.5995
KCTD6	1.00583333333333
CCDC105	0.0885
ULBP2	-1.73533333333333
ZDHHC5	0.50675
WNT8A	-0.967
COMMD10	0.28975
KLHL12	0.3335
GPR50	0.0465
NR5A2	0.072375
OXGR1	0.429666666666667
EHD3	0.358
CAPRIN2	-0.69875
KLRC3	-3.84275
SF3B1	0.000285714285714294
IPO7	-0.47375
ALDH1A1	0.518166666666667
ANKRD5	0.660875
TSNARE1	0.235
DDEFL1	1.629
RNASEL	1.47316666666667
DNAH9	-0.407
HELLS	-1.762
TNS4	2.0085
NAV1	-0.7597
KIAA1409	-0.2155
C20orf26	3.608
TUBG1	-1.8335
IRX2	4.20075
CNGA4	-0.2815
MGC50559	1.82333333333333
OR4K17	0.1685
TM2D2	0.81875
FAM32A	0.08775
TXNDC14	-0.51575
CCBL1	-1.26
ANK1	-2.4664
PRSS23	-1.819125
PPM1L	0.3205
SPATA20	-0.456
APCS	0.20025
C14orf122	-0.742
PSMB5	0.26625
C6orf10	0.1386
SETDB2	0.0651666666666667
SPNS3	-0.75975
SGMS2	0.356833333333333
MXD3	-0.892833333333333
MON2	-0.1206
CARTPT	0.233
HNF4A	-1.15566666666667
RABEP1	1.06865
TNFRSF10B	-1.02475
USH1G	-0.289
PPAP2B	-0.223666666666667
TMEM16K	0.04575
CTDSP1	1.18216666666667
CDK5R1	-1.051
GABRR1	-0.0875
OPN1LW	0.0195
FAM98C	1.018875
DBN1	0.046375
ACAD10	-0.4855
QTRTD1	-0.36025
WNK3	-0.754833333333333
RPS19	0.20225
C1QB	3.245125
OTUD5	-0.09275
SLC41A2	0.587166666666667
TMEM22	-1.28733333333333
KHSRP	-0.681
TNFRSF11A	0.846166666666667
FBL	-0.5895
IBTK	0.252833333333333
OXER1	0.316
CBLN4	3.5635
GPR172B	1.54483333333333
CFTR	-1.226
VSX1	1.993
CAMK1D	0.8175
LOXL3	-2.0355
RTP4	2.178
SLFNL1	-0.0215
KIAA0828	0.302625
PAR5	0.4
LOC723972	-1.39125
GDI2	0.899125
CEBPA	1.0473
MLF2	0.1535
AFMID	0.21725
ALOX12B	-0.219
BPHL	0.66825
COX5B	-0.776
S100A10	-0.9584
THOC6	0.442
NHN1	-0.6965
RRP12	0.0428333333333333
ARID3B	-2.45875
CD3G	-1.84283333333333
KIAA0133	-0.6335
NAT11	-1.19883333333333
PPAT	-1.23383333333333
SIRT3	1.3719
TCERG1L	-1.48475
NIPA1	-0.6686
DPP8	-0.3734
IL7R	-0.368666666666667
ZFP64	0.287333333333333
DMAP1	0.0961
TRMT12	0
TLR4	2.2568
WFIKKN2	0.364
RAB12	-0.436
DDX51	-0.272833333333333
KIAA1086	-3.14475
ZNF295	-0.316333333333333
ACVR2B	-1.05357142857143
LOC494150	-0.864
ZNF517	0.5625
DNASE1L2	-2.03683333333333
SUFU	1.14775
LOC283677	-0.948
LMO3	1.45966666666667
PPP2R5D	-0.023
ZNF587	-0.1722
HIST4H4	-0.29475
CYP2C8	0.514
C1orf80	1.2155
DOCK5	-1.16033333333333
C9orf24	-0.32625
OR5AR1	-0.2455
C11orf24	-0.3705
UNQ1940	-0.267
CAP2	0.9445
TIMM44	-0.72875
DSEL	-0.9613
ROM1	0.77775
FBXO4	0.832875
MYLC2PL	-1.5595
MLH3	1.0727
NOX1	0.240333333333333
DPEP2	1.842
DNAJB5	-0.521
RLTPR	0.2715
MBIP	0.151166666666667
COPB1	0.260666666666667
SFTPA1B	0.1185
C10orf4	-0.1688
PRELID1	-0.797
NOLA1	-0.45225
C19orf24	-0.344
TLR9	-2.011
HLA-DMA	3.44558333333333
HCRP1	-1.152
GPR137	0.0396666666666667
ITGA11	-0.835333333333333
PHF13	1.01366666666667
MARK4	0.723166666666667
METTL4	-0.33125
MBD3	-0.6526
LOC134145	0.964625
FGF3	0.471
SLC35A3	0.926
CLEC16A	-0.05625
AMOTL1	-0.94075
FLJ31438	-1.42625
PAICS	-1.68125
TOMM40L	0.604333333333333
MMD	-1.325
KLK10	2.8636
NIT2	0.240166666666667
SERPINB10	0.00750000000000001
KLF15	-0.1715
CCDC5	-1.1055
WSB2	0.364875
ME3	1.11175
CACYBP	-0.748583333333333
TCTN2	1.5155
JAK1	1.1185
C2orf25	-0.17825
GPD2	1.04225
FBXL11	0.687833333333333
CDV3	-0.7265
GALNT11	0.822375
NDUFA12L	-1.5467
FLOT1	-0.118857142857143
TOR1AIP2	0.2665
MMP25	0.26925
C1orf164	-0.0446
CHST5	-0.18125
LYRM4	-0.2586
GPER	-1.428
HIPK2	1.25166666666667
DAP	0.8806
ZMIZ1	1.04616666666667
DDX58	2.411875
DCC1	-2.48075
AKT1	0.016625
ENPP6	0.628
ERVWE1	-0.2255
CDC34	-0.271
RNF125	-1.22175
CASC1	4.178
SHROOM2	0.812
RRM2B	-0.126
COL6A3	1.98625
TMEFF1	-1.84175
PLEKHA4	2.1232
LYSMD1	1.172
SEPT1	-0.691166666666667
AOF1	-0.0395
GNPAT	0.3265
WDR18	-0.26625
HSD17B12	-1.379
HIST1H2BM	-0.666166666666667
INDOL1	-0.2585
SUDS3	0.7375
C1orf192	0.4045
CYP2B6	-0.896
TBC1D2	2.03066666666667
SLC25A12	0.230375
ERCC6L	-1.18883333333333
MGC10814	-1.46966666666667
POLR2C	-0.8305
ZNF77	-0.447666666666667
EIF3K	0.0828
HPX	3.30175
ANKRD27	-0.34725
MALAT1	-0.570125
PLB1	2.0645
HRNBP3	-1.081875
CPSF4	-0.9785
OR52N2	0.415
PIP5KL1	0.26125
GH1	0.14775
HPS5	-0.14275
SLFN5	0.386
POP5	-0.6965
OVOS2	-4.51216666666667
C20orf108	0.6905
MARS	-0.64375
CLRN3	2.88233333333333
ARSE	-1.30383333333333
PPIE	0.539
PHACS	0.766333333333333
GP5	-0.4245
IL8RB	0.591
FCRLA	-1.75675
ARRDC1	0.6723
KRTAP9-4	0.3565
ZNF613	1.5325
OR11A1	0.106
TMEM132B	-1.873125
PGLS	0.47875
BSND	-1.37666666666667
KCNK18	-0.444
FOXD4	0.9685
SV2C	0.4465
LCN2	-0.223666666666667
ZNF490	1.2589
C3orf15	1.8941
CACNA2D4	-1.683
CBX5	-1.66525
MAGEB4	-0.399
BOLA1	0.722
PPP2R5E	-0.458
COL5A1	0.816
ASB7	-0.390166666666667
SFT2D1	-0.351
DERL1	-0.4816
RABL2A	0.933666666666667
MOAP1	1.2125
KIAA1545	0.582666666666667
F3	3.5335
PLEKHM2	-0.51
CCDC89	0.82
EFCAB1	2.490875
TMEM48	-1.28125
SEPHS2	0.10925
PYGM	0.04125
PRICKLE1	2.29975
WNT5B	-0.42275
TAS2R38	-0.1985
IMP5	0.12475
KHDRBS1	0.0488
LARS2	-0.306333333333333
C3orf28	-0.60625
FTCD	-3.73075
C10orf68	1.8855
DGAT2L3	-0.28075
PSEN1	1.168
MGC33657	0.03825
PLA2G4B	0.516
CDKN2A	-1.47783333333333
DLX1	-3.0645
TSHB	-0.2065
C18orf37	-0.05625
MEX3C	0.05475
MAMDC2	1.181
PDIA4	-0.5645
ATP5E	-0.54125
CASP2	-0.083
SERBP1	0.240923076923077
ZNF341	0.577166666666667
TESC	-2.59825
TMEM31	1.12975
OR51I2	0.9305
YTHDC1	0.618642857142857
JUN	0.491
AGMAT	-3.61166666666667
PCNXL2	0.2025
ATAD5	-3.463
STK38	-0.171375
AZI1	0.02
RBP1	2.467
C4orf26	-0.91925
KIAA1026	1.5955
TMEM101	-0.2825
HSFX1	0.504
TREX1	1.32475
C18orf10	-0.5307
TRIM15	-3.544625
CA6	0.34725
CEP57	-1.26825
AR	4.3105
SESN2	-0.494166666666667
KIF3C	-0.517125
EPB41L5	0.4455
ARHGEF10	-0.855909090909091
POLR3D	-0.706375
INDO	-0.0588333333333333
GABRA3	-0.3285
SCG5	-1.1037
E2F3	-0.6376
TIGD5	0.473
FGD6	1.07116666666667
KLHL3	0.178
SCGB3A2	-1.4375
URP2	0.221833333333333
ATP6V1B1	2.27
CALML6	-0.847
LOC100049076	-0.384
TMF1	0.18925
LOC388503	-0.0175
CDH5	3.352375
RPS6KC1	0.4105
DAAM1	0.4892
TNFRSF10D	-0.668
GSTT1	-2.743
INPP5A	0.712
TRAF3IP1	1.2979
SMARCE1	-0.272214285714286
VRK1	-1.65
TTC16	1.286
AARS	-1.01283333333333
ARHGAP27	0.0905
ZAK	0.000714285714285715
ACSM2B	-2.755
TRAP1	-1.11716666666667
MRPL53	0.30525
RNF44	-0.59525
NPTXR	1.733
DPYSL3	0.333833333333333
APP	1.7356
GLS2	0.761333333333333
MNX1	-2.821
CMTM7	-0.535
OR10A7	0.5965
NYD-SP21	4.67916666666667
ORC5L	0.448
SLC16A10	-2.1555
TMEM178	0.888
LOC441601	-4.87675
PTGIS	1.547
KBTBD7	1.56875
C19orf41	0.39125
CEACAM3	2.78933333333333
KRT23	1.8015
SERHL	3.352
PNKD	0.3585
UBC	0.5715
ATRN	-0.242625
HAPLN1	-1.7105
RANGAP1	-0.26
C10orf26	2.38733333333333
KCNA7	-0.38425
SRY	-0.028
LOC376693	0.02275
HIST1H2BF	-0.675
CDCA8	-1.51016666666667
MLC1	-0.24625
TNIP3	-0.0255
OR4D1	0.353
IFT52	0.583666666666667
GOLT1A	1.57866666666667
UTP20	-0.9885
RP3-402G11.5	0.007875
PRSS33	-1.2265
PMPCA	-0.64875
APOB48R	1.96833333333333
GLTP	0.68075
MPL	1.01925
C9orf78	0.27125
ADAM12	-0.204125
CSPG4	-1.8065
LOC144305	-1.188
KRTAP4-10	-0.436
PAK1	1.07
ADCY7	-1.0805
TAS2R43	-0.5495
FRAS1	-1.51214285714286
PPP1R14A	0.226
OR2B6	-1.1635
ATP13A1	-0.594166666666667
SIDT1	1.9305
C1RL	0.970333333333333
PRKRA	-0.055
TLN1	0.1254
RP11-50D16.3	0.558666666666667
MITF	-1.38541666666667
GYS1	-0.48125
LYG1	-1.21016666666667
NSMCE4A	-0.1009
DNAI1	0.064
HOXD11	-0.49
FNBP1L	1.4447
DHX35	-0.71425
LCE3E	0.374
SLC33A1	-0.39375
DCLK3	-0.181666666666667
TRIM33	-0.726333333333333
TMCC3	2.52566666666667
FBXO42	0.2165
C1orf27	0.1491
C17orf50	0.8295
RNF14	0.814333333333333
SLC4A8	1.527375
RAB3IP	0.5701
COX6C	-0.822428571428571
PCSK1	-4.0211
SLC13A1	0.2485
ARF6	0.901333333333333
KIAA1009	0.151
HOXA13	-3.21025
HMGN1	0.314
CXADR	0.121666666666667
MGC14436	-0.1635
UTF1	0.4455
TSC22D1	1.3503
BZRAP1	0.548166666666667
PUF60	-0.200666666666667
SHC1	0.013125
HOOK3	0.5897
LIMS2	1.6955
BAHCC1	-0.525333333333333
CLCC1	0.490333333333333
ENTPD3	4.92316666666667
SMO	-0.52675
PIK3R5	0.5155
CDC14A	0.119
KRT1	-0.3465
ENOX2	-0.1
FLJ22655	4.29725
FPRL1	0.148
INTS6	0.6564
ZCCHC5	1.7525
SMC3	-1.17975
C6orf123	1.37766666666667
FLJ20160	1.86625
LOC653391	-0.9685
GSS	-0.20025
NT5M	-0.3725
SIX5	0.643
TAF5	-1.1725
KCNA1	1.10166666666667
ANLN	-1.81866666666667
MGC45491	-1.6474
SSTR2	3.41275
LYPD4	0.3765
TH1L	-0.490125
CHRNA5	-2.9345
PNMA6A	-0.41425
FLJ16369	-0.0595
DLX2	-1.4972
C6orf108	-0.441416666666667
ALDH3A2	0.85
CLEC1B	0.0705
LEPREL2	-0.64375
FOXJ1	0.0276
OR1D4	0.1015
PPIL4	0.67075
MTRR	-0.19425
SLC27A3	2.17016666666667
HTR7	0.0763333333333334
MIB2	-0.297125
BHMT	-1.44216666666667
A2ML1	0.526
MSMB	-1.639
KIAA1383	0.725375
TRUB2	-0.2245
PF4	0.834333333333333
IL1F5	0.133833333333333
LRRC37B2	-0.70975
IPO4	-0.82525
FIGF	0.654
QDPR	3.0955
ZNF598	-1.00325
BOP1	-1.603875
MAPK12	-1.77016666666667
POLR1E	-0.19975
CEECAM1	0.376333333333333
INSRR	0.2965
SIPA1	1.48225
ULK4	0.625333333333333
BTN3A1	0.9307
FABP5	-1.8003
KBTBD3	2.4675
SORT1	0.0958333333333333
YWHAQ	-0.1655
LRIT1	-0.447
KIAA1704	-0.0823
MEIS2	-0.6197
ENOSF1	-0.374666666666667
PCDH7	-0.238785714285714
FZD9	-2.40333333333333
RPLP1	-0.241833333333333
ZNF75A	0.16575
P4HA3	3.61375
NKX6-1	0.88575
CTA-216E10.6	0.140333333333333
IFT140	1.21575
DENND1A	0.125416666666667
ALCAM	1.3018
ABHD2	0.0952272727272727
QPRT	-2.8365
TRAM1	0.973142857142857
ATP1B4	0.418625
NUP37	-1.35
SAA3P	-0.071
SLC22A6	0.49325
KIAA0265	-0.1405
ZNF41	0.27575
ADAM19	-0.1813
ERAF	-0.66225
DEFB119	0.46975
DNMT3B	-4.1045
SNF1LK2	-0.167
MGC24039	-1.70133333333333
TAS2R48	-0.341
PNLDC1	-0.216
ADAMTS16	0.665
TMEM92	-1.81016666666667
CCT8	-0.563583333333333
POGZ	0.519583333333333
N-PAC	0.08025
GUCA1B	-0.106833333333333
ZZEF1	-0.319333333333333
OR2C3	0.09475
ZNF334	-0.668833333333333
RANBP6	0.71925
LDHB	-2.77233333333333
BAMBI	1.8165
RAB5B	1.46825
FOXB1	0.5355
MRPS12	-0.7345
MRGPRF	0.499375
CRIPT	-0.5335
CYP2D7P1	-0.7465
RYR1	1.00075
NDUFA2	0.121375
TRIP12	0.136916666666667
KCNE3	2.13733333333333
MOBKL2B	0.3629
MIOX	0.129
ACOT7	-1.269125
FGF6	-0.8495
RASSF5	-0.0788
ATAD3B	-1.82466666666667
IKZF3	0.9275
H3F3B	-0.848
C6orf91	0.8825
SEC11C	-0.5355
TMEM14C	-0.2515
KIAA1632	-0.413625
SLC38A4	0.05525
FGFR3	-1.25775
HES7	0.518
HINT3	-0.005
ARIH1	-0.845
FLJ35880	-2.0075
C1orf129	-0.9735
POU6F1	0.162
RPL32	0.285875
BBS1	1.49616666666667
RGPD5	0.188
SULT1C2	-1.63775
KDELC1	-1.38825
PIP5K3	-0.6435
CHI3L1	2.4484
CSDA	-0.36925
VTCN1	4.67875
WDR62	-1.697
TMEM170	-1.35625
KIF2A	-1.47
C6orf182	-1.81166666666667
ARL6IP6	-1.6935
ZCCHC9	-0.631
RARB	1.87683333333333
ZNF320	0.893
DHX15	-0.09075
PICALM	-0.152333333333333
CNOT6	0.6755
HIST1H1A	-0.942
ZNF702	0.6245
OR1E2	0.7435
HLF	-0.4756
LOC442582	-2.247
KIAA0494	1.6535
TCF4	1.7275
APOBEC3B	-0.956
FAM54B	0.44675
MYH2	-2.1695
FXN	-0.725333333333333
C12orf59	1.2075
PAEP	-1.72975
SPG11	-0.00512500000000003
VN1R4	0.06825
KCNJ13	-0.556
NOC3L	-0.151
C5orf36	0.905
CPAMD8	1.99475
MLN	-0.159
FLJ11184	-0.26675
TIAM1	0.634833333333333
OR10J3	-0.6095
OR52E2	-0.3585
PBX1	2.5117
UBL7	-0.966
PXMP2	0.24575
SYTL1	1.32283333333333
FAM126B	0.07125
ZNF711	-1.51275
GGA1	-0.541166666666667
VAMP4	0.639
BCAP29	0.0673
C20orf19	-0.9075
ZNF275	-0.29625
NEK6	0.59225
SETD8	-0.861666666666667
HEXIM1	0.851916666666667
SULT1A2	-0.494625
KLHL9	1.72075
SLC39A12	0.252
ARHGEF16	0.588166666666667
SCN1A	-0.100333333333333
HNRPH1	-0.81325
C9orf103	1.20875
ECE1	0.266333333333333
MED18	-3.357
TEX13B	0.475
SNN	-0.123
C6orf62	1.09427777777778
WNT3A	0.0727
IL22RA2	-0.175
MGC21881	-0.12025
GABBR1	-0.433
YIPF6	0.0015
PROX1	-1.63666666666667
PPP1R1B	3.3895
LANCL2	0.3422
SCN3A	-0.276333333333333
SSRP1	-0.818666666666667
ASXL2	-0.5815
RPE65	-0.6725
SNAI1	-1.79275
EFNA2	-0.1205
CLDN9	0.02325
TP53I13	-0.357
LOC375748	0.091
C9orf7	1.40125
C14orf178	0.6035
GC	-0.675666666666667
IER3	-1.03116666666667
KCTD10	0.435125
FLJ45717	0.38125
ADC	1.73866666666667
LOC285908	-1.0665
MLL3	0.052125
KIAA1787	-1.13825
MGC31957	-1.618
MUC5B	0.421833333333333
ZNF193	0.30225
CSRP1	1.62025
MOSPD1	-0.857666666666667
C21orf49	0.052
RAD1	-0.495
ANKRD34	-1.55575
NFRKB	-0.2785
FANCA	-3.561
VTI1A	-0.682285714285714
PCBP3	-0.589666666666667
BFSP2	-1.00225
ZNF354C	0.028125
FRMPD4	-0.649
IKBKG	-0.510166666666667
LOC441046	-0.1065
UNQ9438	0.298666666666667
TM4SF20	0.2925
MAGEC1	-6.0425
AMMECR1	0.3185
GLDN	0.595
TTC30B	1.413
SEC13	-0.23
EGF	3.380125
HAGH	-0.52575
VSIG1	-0.2824
NHLH2	0.412
NCAPD3	-1.740375
MGC16121	-2.79475
HIATL2	0.026
BRCC3	0.118833333333333
LCE2D	0.604
TMEM79	2.8715
GTF3C5	-0.5975
AKR1C4	0.0165
C3orf59	0.269
RBM26	-0.313375
DUSP14	-0.638666666666667
AP4M1	0.171666666666667
RIMBP2	-0.459
ABCC2	-4.78416666666667
DNAJC16	1.256
TTC12	2.44666666666667
SNX13	-0.013
C6orf168	0.518
C1orf100	-1.18575
CSPP1	-0.25775
LRRC56	1.905
OR1J2	0.0545
THY1	-0.0628
KIT	2.81733333333333
TBC1D8	0.827
EPHA7	-0.48125
SOLH	-0.478625
SVIP	1.11825
ZNF294	-0.7375
HAND2	2.17933333333333
CENTB2	0.758333333333333
MARVELD3	2.457875
CREB3	1.56
KRTAP1-5	-3.4105
OR8K1	0.709
MED25	0.161166666666667
FDX1	-0.582833333333333
FAM19A1	0.535166666666667
IL13RA1	1.0453
ZNF627	0.977833333333333
NHP2L1	-0.30725
EIF2B2	-0.21275
ZNF593	0.07225
WIPI2	0.542
RANBP1	-1.4565
TAS2R7	0.383
LOC283514	-0.0495
CSNK2B	-0.4528
CFHR1	0.082
DKFZP434O047	-0.4262
WBP11	-0.97825
TEX2	0.17625
GALNT2	-0.1975
FLJ33360	0.39625
WNT9A	0.08125
IL29	0.001
STK3	0.843111111111111
REPS2	2.08975
FAM78A	-0.868
MGC3207	-0.182
FCGR3A	7.27825
H2AFY2	0.9475
RNF150	-0.082
CCNK	-0.551875
VEZT	0.899833333333333
FSHR	0.047
C1orf66	0.415
LCE2B	0.2827
CD200	0.12325
ORMDL1	-0.30825
OR51S1	0.2495
KRT83	-0.09775
COL19A1	-0.5605
POL3S	-0.288
ZNF468	0.984
BAG3	0.42475
C1GALT1	-2.23175
CA5A	-4.46125
DKK4	0.87
SGK2	-1.051125
PIK3C2G	3.61825
USP11	-0.66575
IMPA2	-0.49675
PRKDC	-1.06264285714286
MSR1	4.046625
PDCD6IP	0.30025
FAM122A	0.22425
ZNF740	0.13575
ATXN2	-0.1035
SLC17A4	0.665666666666667
RAXL1	-1.33533333333333
RS1	0.41825
NET1	0.648333333333333
NPY1R	-2.25
MVD	-1.556
C11orf61	-1.0595
CHDH	1.278
GCNT2	0.255857142857143
LGALS12	-0.12275
IK	0.1055
C7orf41	0.991
SURF4	-0.6
C1orf91	0.446
BCS1L	-0.209
C20orf141	0.489166666666667
BCAS2	-0.55725
ACE2	-0.27975
ICT1	-0.85325
CD79B	2.034
MRPS9	-0.0825
AADACL1	-0.0175
IRS2	-0.477375
LUZP2	-1.454
TMEM148	0.01775
ZNF514	-0.042
ADCK2	0.9701
ZKSCAN1	0.484214285714286
FASTKD2	-0.649
KCNMB3	-0.0493333333333333
POFUT2	-0.4383
GNG2	-0.7783
OR6Y1	-0.2905
FAM26A	-2.0745
CAND2	-0.74125
FLYWCH2	0.98975
BCL6	2.09275
MDH2	-0.100785714285714
DRP2	0.118
TPD52L1	1.87475
TXNL4A	-0.43925
OR3A1	0.64725
C22orf9	0.750142857142857
RAB25	2.78166666666667
PCTK3	-0.435
POR	-0.333166666666667
ARPP-19	-0.988833333333333
SREBF2	-0.385875
ZWINT	-1.8485
TRUB1	0.60725
ENPP2	1.89466666666667
UXT	-0.417
ALG11	-0.4785
SMCR7	1.13975
SLC31A2	1.5835
USMG5	-1.27925
ZNF780B	-0.46025
APEX1	0.066625
THSD3	-2.70675
CEP68	1.1709
NY-SAR-48	-1.253
ZIC3	-4.56516666666667
LPAL2	0.0951111111111111
MRPL11	-0.698
VPS53	-1.2325
MPDU1	-0.321875
UBL4B	0.45625
LASS3	0.688
GAST	0.561666666666667
SPERT	-0.558833333333333
UBE2L3	0.369875
MLSTD2	-0.537333333333333
ADRA1D	0.101
FZD10	-0.0705
ATP6V1E1	0.614875
SAR1A	1.276125
MCTP2	-1.53083333333333
TMEM5	-0.17825
BIRC2	-0.938833333333333
TMEFF2	-2.83533333333333
NLGN3	0.3335
LMX1A	0.4575
C19orf51	-0.2105
LOH3CR2A	0.137333333333333
SLC9A3R2	0.982833333333333
TIMP1	0.971333333333333
PFN4	-0.79175
UCK1	0.117
TPST2	0.716
AQP6	0.461666666666667
OR1N2	0.6545
KCNIP1	-0.30375
SFTPG	0.503
KIAA0087	-0.094
UBXD3	3.4678
ABT1	0.3565
RIPK5	0.318428571428571
SMG1	-1.2874
BTBD8	-0.0585
PIP5K1C	0.4916
POU2F2	0.8278
C17orf57	-0.4005
TSPAN14	0.5923
NUDT16	0.918666666666667
GPT	0.6235
PDK4	0.5207
ELL3	0.79825
NNMT	0.990666666666667
NUFIP1	-0.388625
RHBDL1	0.8515
FILIP1	1.7757
C17orf56	-1.50425
C8orf73	0.51225
FLJ21438	0.9175
TBC1D10A	1.00375
ERGIC3	0.166666666666667
CREB3L4	3.22175
TARBP1	0.03575
C1orf9	0.41275
COLEC12	-1.56066666666667
FBXO30	-0.107
TNFRSF25	-1.84425
UBE2T	-2.42516666666667
SLC2A1	-1.2315
RPH3A	-1.047
LSAMP	-1.78475
CER1	0.41725
ATP2A3	-0.8185
SGK	-1.206
CCR7	2.27525
ZIK1	-1.57
RECQL5	-0.99875
HSD17B7P2	-0.54
MTERFD1	-1.058625
ANGPTL1	1.81283333333333
NLRX1	-0.225
FHOD3	1.29566666666667
PSG7	0.16025
ARHGEF5	1.9655
C14orf21	-0.171333333333333
FGD2	1.417375
OR5T2	0.33225
P2RY14	2.40466666666667
PPP1CA	0.248
ZNF33B	0.5335
MOCS1	0.328833333333333
NAP1L1	-0.5144375
IGSF21	3.03966666666667
PTDSS1	-0.530615384615385
SLC38A6	-0.06775
GLCCI1	-0.1455
CCR4	0.05
OLFM2	1.0035
COX6A1	-0.3605
B3GALT2	0.975666666666667
BEST3	-0.9679
CD14	4.109375
ABCC9	0.899875
SNAP29	1.00925
HMGCR	-0.475125
IFT74	0.627
CNTROB	-0.3595
ZNF548	0.748625
INSL6	0.80825
HERC1	-0.6735
HOXB1	0.3705
EMCN	5.163
BLNK	2.7725
SKP1A	0.153642857142857
IL19	0.17575
DOC2A	-0.719
COPB2	0.757166666666667
CDC27	-1.1925
LECT1	-1.113
UBR1	-0.596
COPS6	-0.558
MCCC1	-0.023
C12orf33	0.3585
POM121L1	0.249
GPC4	0.236666666666667
ZNF664	0.942777777777778
VAC14	-0.847666666666667
PPY	-0.1685
SRCAP	0.932
PPP1R13L	1.63725
BPGM	0.70775
HMOX1	-0.431666666666667
MC4R	-0.21125
FAM126A	-1.394
PRR13	0.527
INS	0.223
FLT1	0.31475
FEM1C	0.72
SLC25A2	0.52625
TMED3	0.85975
SPIN2A	0.277
EXT1	-0.262444444444444
CLEC4D	-1.86575
GALNTL4	1.77
