Hybridization REF	TCGA-A2-A04V-01A-21R-A034-07
MAP2K3	-0.932083333333333
SCAP	-0.10225
ZNF486	1.29416666666667
C20orf96	1.82875
NARS	0.106
ADAMTSL1	-0.838857142857143
PRCC	0.641
CCDC126	2.33083333333333
ZNF675	0.485
CALCOCO1	1.701
ANKRD43	2.446
CWF19L2	-0.403833333333333
ZBTB32	0.833833333333333
BRAF	1.065
ODF4	0.53125
MGC14376	0.450333333333333
HORMAD1	-2.37933333333333
AAK1	0.0583636363636364
PEBP1	0.589666666666667
TNFSF5IP1	0.298
DKFZp564N2472	0.3735
RMND1	0.8595
IGKV1-5	1.34575
COL1A2	3.63875
SERPINA5	-0.359875
AANAT	0.2725
C19orf21	1.1945
GEMIN5	-0.052
UBR4	-0.043
LTBP3	1.12716666666667
AMHR2	-0.969333333333333
PROCR	-0.14575
MYBBP1A	-1.57125
C20orf39	2.3685
ZNF697	-0.324875
PASK	-0.4796
ZNF776	1.50116666666667
RFXDC2	0.435
KIAA0467	0.52775
C10orf96	-2.00625
ZNF503	-0.98275
GULP1	-1.46008333333333
KCNE4	2.203
DKFZp434K191	-1.01975
LOC196913	1.522
BHLHB4	1.4825
CH25H	-0.15025
LOC81691	-1.4205
ALPL	0.673214285714286
COL12A1	4.292875
FOLR3	-3.096
GPR123	0.192625
TRIM62	0.278285714285714
ABLIM1	-0.588666666666667
MAST3	-1.32375
RHBDD1	0.781833333333333
LOC338809	3.629
RYBP	1.1045
TTC26	-0.694125
ZNF22	1.0485
ISCA2	-0.376
RDM1	-1.83075
PIGM	0.21325
GNB3	-1.1485
ACTR2	-0.0213
HMGB1	0.3482
EDG1	2.79366666666667
SOAT2	-3.18425
OR10AD1	0.302
RAP1GDS1	0.77375
LCE1F	0.3165
ESM1	-0.93625
RCN3	2.9
CREBL1	-0.50475
DBNL	-0.621333333333333
PTGER3	4.05525
USP30	-0.321166666666667
BCL2L12	-0.477166666666667
KIF26B	1.722
ZNF416	0.6725
ZNF225	-0.209
C17orf70	1.15775
ZNF554	1.0495
RAE1	-0.891666666666667
TNIK	-1.20516666666667
ACTN3	0.575
MGC45922	1.275
CCNA1	-0.954666666666667
RYK	0.592166666666667
IL26	0.923
LRP3	0.718
QARS	-0.099
SOX7	1.08021428571429
BID	-1.24825
OR2S2	-0.2315
CXCL14	5.745
C11orf47	-0.8245
MGC29891	-0.101833333333333
HSPB8	3.4277
PRDM14	-0.996
NUFIP2	-0.02175
MNAT1	-0.271
ZDHHC2	0.37025
MBNL2	0.534625
ADD3	0.61775
CSNK2A1P	-1.02475
KLK6	-3.0075
TMEM111	0.00589999999999999
KIAA1279	1.0485
NUBP2	0.730166666666667
RAB42	0.04425
ID3	-1.0232
TM9SF1	0.173
MDP-1	-0.35625
POU4F2	-0.176
IQCK	1.6165
C16orf14	-0.28975
CAPN3	-1.72575
FAM43B	0.178125
RECQL	-1.36975
AP1G1	-0.507785714285714
CTNNBL1	-1.01733333333333
ECHDC1	-1.20616666666667
SMARCC1	0.6638
FOXQ1	-1.949625
GNAI3	0.370333333333333
POLG2	-1.79225
CD4	1.323
ITLN1	-1.23425
EBI2	3.95275
IRF1	0.446
PTPRE	2.816
PTK2B	-0.7395
NXNL2	-0.9005
SOX4	0.581555555555556
TSPAN3	-0.7555
SH2D1A	-3.5475
C8orf58	-0.566333333333333
USP20	-0.918
DUSP22	-0.688166666666667
CALB1	-3.21966666666667
L3MBTL2	0.2565
MCRS1	-0.16625
TMEM118	-1.34966666666667
C18orf8	0.752333333333333
FLJ10241	-0.353875
GJA12	0.72475
PKD1	0.0386666666666667
ZFP3	0.0525
JAM3	-1.043
LAPTM4A	1.1667
DIRC2	-0.3305
KIAA2022	-0.823166666666667
MYOM1	0.261833333333333
TRPM8	-3.36433333333333
MOP-1	1.855
PHKG2	0.27475
ZNF650	1.04675
KIAA1522	2.087375
PSG8	-1.81483333333333
DDX19B	-0.8415
MOBKL1B	-0.61975
DIAPH2	-0.100833333333333
PTPN12	0.57075
CLN8	0.1806
CRYZL1	-0.657666666666667
CRY2	0.302
FCGR2B	4.38783333333333
PNPLA4	1.65975
ZNF454	-0.4135
DKFZp434B1231	-0.38325
CLDN11	-0.1931
RFWD2	0.268333333333333
CIB2	0.2215
MXRA8	3.416875
HRK	-0.96575
MAML2	-1.24525
C4orf31	-0.2015
C6orf192	-1.733
COG6	0.769375
FAM5B	0.689
NFATC1	1.0661
SEPT10	0.1525
SCYL1	-0.0464
RPP40	-1.7095
SCOC	-0.3267
KIAA1450	0.66525
CTDSPL2	-0.17975
TBX5	1.78466666666667
NAPG	-0.1665
RHD	-4.606
C14orf45	1.10316666666667
ZBTB22	1.4835
PLCG1	-1.074
ANKRD10	-0.550375
AQP7P2	1.612
TAGLN2	-0.471333333333333
HTR2C	-1.758
SLC16A7	-0.7735
C17orf83	0.433
TSGA14	-0.846166666666667
MDH1	-0.77725
PPP3R2	0.209666666666667
DCBLD2	-1.945
RBM33	-0.55325
DPH3	-1.705
SYT10	-0.9935
FMO4	1.3595
THYN1	-1.51325
DRD5	-2.275
OTOR	-0.094
PGRMC2	0.5202
KATNAL1	0.2285
PAQR6	-3.08775
UBE2I	-0.27125
C14orf28	0.06775
C8orf70	1.05975
FLYWCH1	-0.57175
ANGPTL3	-1.65675
GLRX2	-0.7615
ATP11A	-0.288214285714286
ARL5B	-0.514875
MUC16	-3.24825
SLC25A5	-1.89314285714286
ACRC	-0.849
MYO1C	-0.532625
FAM89B	1.44533333333333
FAS	-0.301125
KIFAP3	0.1815
GLRA2	1.4275
BTN3A2	0.2196
CNKSR3	0.22875
CSTF3	-0.430166666666667
ARPM1	-0.04275
KIAA1530	-1.037
C9orf150	4.53866666666667
PRKCI	0.5755
tcag7.1015	-1.51325
SOD3	-0.84475
ZNF574	0.7785
CYP21A2	2.4405
RPL12	0.595
COMMD2	-0.6025
WIZ	0.458
LOC344405	-1.7245
ALDH4A1	-1.25764705882353
CRYAB	2.51725
COPA	0.428733333333333
PCDHGA7	0.8005
KIF11	-1.00391666666667
RASD2	-0.38975
SLC26A3	0.3455
ZNF175	0.3945
JAKMIP2	-2.6885
C8orf4	3.62983333333333
PTHLH	2.06725
SLC40A1	2.98108333333333
OR7D4	0.4095
PCDHB17	-2.242
CD36	4.21835714285714
C6orf203	1.0203
PRKG2	-0.802
LOC400566	-0.04875
ANAPC13	0.28975
SLCO3A1	-0.32075
ZNF692	-1.5655
FANCL	-0.969
SH3GLB1	0.28825
C12orf61	0.481
KBTBD6	1.45175
SUPT5H	0.258375
XRCC6	-1.385
HUS1B	0.3334
FAM133B	0.173214285714286
LOC728276	0.198
KCTD18	1.00075
SOS2	1.509
CCDC99	-1.43075
C1QTNF5	3.8405
NNAT	1.383
USP16	0.1305
LARS	-0.730125
ZBTB2	1.350625
ABO	0.194833333333333
TRAF3	0.8305
GALNT5	-1.1825
NAP5	2.1235
ALG14	0.1675
KIAA0515	0.4245
WDR75	-0.497833333333333
TEX261	-0.654333333333333
LY86	0.56875
LOC389072	0.1195
FLJ13611	-0.358
MRGPRX2	0.6015
SNRPA	-0.609625
OR2G2	0.915
GPRASP2	-0.1185
C7orf42	0.4498
C9orf163	-0.089
CYP11B2	0.478
FCRL3	0.130166666666667
PRDX1	-0.5185
FGB	-6.4878
COX17	0.4885
C16orf33	-0.22525
PIWIL1	-0.177
FOLR1	-2.005
KIAA0082	-0.4555
FREQ	-1.34816666666667
TMCC2	-0.974
TCF12	0.74925
ZNF721	1.10375
FAM130A2	-0.304
POU4F1	-2.34525
SNRPF	-1.186375
SGIP1	3.69916666666667
ZNF641	0.675666666666667
EMG1	-1.332
PRRG4	1.5715
HIRA	-4.5865
MYNN	0.0878333333333333
AEBP2	-0.517666666666666
TBXA2R	0.225333333333333
ISL2	-1.96533333333333
PCDHB11	-0.6955
RNF144A	0.130375
MARCH5	0.89575
DULLARD	-0.666666666666667
DCLRE1B	-0.230666666666667
ITGA8	1.99225
TP73	-0.124125
PRKCD	1.9605
NDUFB4	0.16825
ATP13A4	0.032875
ANTXR2	-1.04083333333333
COL4A3	-1.253
MYO10	-2.3338
SLC6A18	0.52825
PEX1	-0.438
TMEM74	-1.62083333333333
RBM19	-0.02225
TAPBP	0.47405
RUNX1	0.81575
MID1	-2.09841666666667
GPR64	0.266166666666667
RASEF	5.57025
GABRG1	-0.03
MYO16	-1.20075
DBF4	-1.6355
TSHZ2	3.12125
RIPK2	1.032625
PPTC7	0.2585
KIF4B	-0.9065
LRRC31	0.147625
ZNF540	1.72325
EFNB3	-0.105333333333333
LOH12CR1	-0.375375
STON2	1.73683333333333
GLP1R	-0.44375
CSTF2T	0.537125
IREB2	-0.649875
GRSF1	0.07325
PDCD7	-0.103833333333333
LRRC43	-0.9575
CNR1	0.180166666666667
IL1F7	-0.2485
C12orf64	-0.8385
FAM69B	-0.638
NR2E1	-2.27183333333333
MS4A6A	2.4544
FTL	-1.0281
C7orf36	0.1825
PCLO	2.3832
DYRK2	0.50975
ARIH2	0.06575
SAMD7	-0.393
SCNN1D	-0.72075
SLC32A1	-0.752125
C22orf25	-1.031
MRPS18A	-0.5826
GPR112	2.3355
EARS2	-0.19175
ERN2	0.966
ATPBD3	-0.0295
PRH2	-0.9365
CDKN2D	-0.174833333333333
PGLYRP2	2.24725
TRIM40	-0.34575
SEC14L3	1.19366666666667
SLC22A1	-0.46225
BTN2A3	0.19475
RASA4	0.53675
CCNL2	-0.558
MYBPC3	0.1755
GJA4	3.4945
CDC42SE1	1.5755
TRPV2	-1.1305
MYPN	-4.62066666666667
SIM1	0.43
CDADC1	0.553333333333333
ZFHX4	1.9115
NIBP	1.14783333333333
ADAMTS19	-2.214
ABTB2	-1.464
TSPYL2	-0.467125
EIF2S3	-0.719
SOX30	-0.38575
AP2A1	0.0286666666666667
DKFZP564O0523	-0.8495
LOC285398	0.1585
CDH18	-3.665
CHL1	1.458375
GATS	0.345666666666667
TBC1D2B	0.528666666666667
OR1J1	-0.7735
GSN	1.264
DPCR1	0.432857142857143
GARNL4	-1.07933333333333
SMARCA5	-0.239
PLEKHG3	0.379666666666667
ZBTB45	0.829
FRMD6	1.4005
PLS1	-0.209833333333333
DGKZ	0.202166666666667
EFNA1	1.7885
WDR85	-0.699875
ANK2	-0.77425
PAGE4	-1.37316666666667
SENP6	1.59883333333333
AKR7A2	0.241333333333333
FKBP10	-2.266
VEGFC	-0.94
LARP1	-0.0751875
SRBD1	-0.148
ITGB6	2.09475
SLC1A2	-0.0737857142857143
INVS	-1.13683333333333
MPO	-0.563
MOBKL3	0.0062
CUTL2	-2.108625
KLK2	-0.0915833333333333
VIM	-0.4965
REG1B	0.5725
PCDHGC4	0.142
C3orf34	-1.02683333333333
SUMO3	-0.132166666666667
CST9L	6.9505
MLL4	-0.37425
SPR	1.22483333333333
SAMD9L	1.496
ABCE1	-0.113
SUPT3H	-0.9155
ACTBL1	0.21625
ADAMTS4	0.745666666666667
SLIT3	3.40325
RHEBL1	-1.18775
NPM2	-2.59475
MAN1C1	1.4975
KIAA1856	1.48675
HSPA6	0.86025
LOC388152	0.0255
C10orf140	-2.25
ZDHHC12	-0.0885
LIN7A	1.5715
PHC2	0.021
SPHK1	-0.42475
TRIM26	-0.0785
FAM83E	0.5615
C18orf24	-1.8135
ZNF578	0.0185
ORAI1	-0.91975
RUVBL1	-0.780833333333333
C7orf20	-0.516166666666667
APAF1	-1.0315
SLC36A4	-2.60233333333333
MYH11	4.15366666666667
NEK1	0.7459
MPP2	-1.023125
C12orf24	-3.01925
TNK2	1.117125
ZNF289	-0.88675
MATN3	0.249857142857143
IFNGR2	1.01016666666667
ITPR1	1.1065
EBF3	3.7613
TBC1D20	-0.2462
OR10P1	0.276
DDAH2	1.41875
SHPRH	0.509
STX7	-0.9015
LOC554248	-1.3645
BCAR1	-0.3155
ATXN3	-0.142416666666667
TRIM27	-0.6115
CDC42EP2	0.69
CHP	-0.214142857142857
SOX17	2.3805
ZNF259	-1.76866666666667
CHCHD1	0.331625
ZDHHC19	0.453
GBP2	2.01
GARNL3	2.2045
MRC2	0.42275
C1orf52	-0.296
AOF2	-0.580333333333333
LRPPRC	-0.049
ACVR1C	0.0775
TM4SF18	2.8545
TMEM169	-0.00833333333333334
PPP1R16A	-0.05675
EBF1	1.37633333333333
RRS1	-0.510166666666667
SNX2	-0.315
OR2T2	-0.0505
RBX1	-0.786
ANKRD54	-0.360666666666667
TSNAX	-0.137166666666667
TMEM83	-2.08575
ZBTB7A	2.01575
ATM	-2.67416666666667
LOC338328	2.45583333333333
TIE1	1.97833333333333
HIST1H3G	-0.130833333333333
PASD1	-4.82
TINAG	0.943
PCDHAC2	-1.2445
LRRC15	1.80825
WBSCR17	-1.74575
TFF2	0.1005
PARP2	-1.32225
NDFIP2	-0.358375
PCDHGB2	-0.5185
WDR60	-0.2315
MAP7D2	-2.1173
USP45	-0.69675
GSDML	-0.21875
TNS1	0.2695
PLCD4	3.7015
IQCD	-0.0788333333333333
SMPX	-2.937
CD9	1.32583333333333
SRGN	0.482625
CASP7	1.55625
INOC1	0.406833333333333
DKFZp451M2119	-0.853875
VMAC	1.4695
USP53	0.4339
CAMK1G	-0.621625
TMEM106A	0.2945
CDC20	-1.8185
ACSL5	-0.885333333333333
CBWD5	-1.45025
C1orf87	-2.04633333333333
KIAA1274	0.04125
PRUNE2	-0.702857142857143
LYPLA2	-0.897166666666667
DOK6	-1.57883333333333
GPR149	-0.56875
FAM30A	0.85225
TMEM129	0.66525
SLC35B3	-0.118
ACPP	-0.7069
LOC200261	-2.1195
SLC4A7	0.5829
CCDC40	2.3745
GART	-1.893875
THOP1	-1.543
SCARB1	-1.67875
CACNA1F	0.4285
TRIAP1	-0.564
SYT14L	1.137
SFRS8	0.2625
PBOV1	0.2465
GOLSYN	3.132
GJB7	-2.126
CAMK2N1	1.61458333333333
GREM1	3.14941666666667
FLJ20433	0.5495
QPCT	-2.301375
PRKAG2	0.983666666666667
H2AFX	-1.113375
C6orf154	-0.413
PLOD3	-1.5605
ZBTB39	0.3535
WASF3	-0.87525
DRG1	-1.49025
PRR4	-0.414
SPCS1	-0.28325
KDELR3	0.0131666666666667
SRP19	-0.120666666666667
GABRA6	0.62275
MFSD1	-0.46375
MMEL1	0.69825
PDXDC2	-0.1621
BUB1	-2.71777777777778
RNF138	-1.499625
MYLPF	-1.143
AIF1	0.0106666666666667
DYNLRB1	0.8765
HCN3	-1.075
HIST1H2AI	0.10425
MAP4K5	0.335583333333333
LASP1	1.455
LOC130951	0.392
PLAA	0.878625
KRT6A	-3.852
C6orf117	-3.764875
ARHGAP23	-1.028
PTF1A	-0.352
GPHA2	-0.688
LCE3B	0.18125
MCL1	0.109428571428571
EHBP1	-0.557083333333333
PRNP	-1.1475625
ZSCAN1	0.80825
C1orf113	0.833166666666667
FOXA3	-2.8935
NEB	0.06775
ASGR1	-4.897
CTGF	2.09433333333333
RAB17	0.674333333333333
MST101	-0.2685
JARID1B	1.114
USP37	1.0484
PTBP1	-0.378166666666667
PTPN7	-0.9215
CDC7	-1.96616666666667
SNX7	0.079
ZNF335	-0.07025
CPT2	0.4715
HEATR1	-1.148875
HSPC152	0.72225
C5orf40	0.06025
PSME1	0.0393333333333333
STAG3	-1.429
TMEM154	-0.226166666666667
KLHL32	-0.2555
TSGA10IP	-1.5105
SUV420H2	-0.442833333333333
SF1	-0.2639
2'-PDE	-0.2065
PNLIPRP2	3.294
TRSPAP1	-0.4375
NUP210	-0.489666666666667
ANP32C	-2.238
RAB11B	0.618333333333333
ASB15	1.525
ITGB3BP	-0.95525
UBASH3A	-1.65725
YWHAB	0.04
TPRX1	-0.27275
LY6G5C	0.540625
SLC7A2	0.332375
CLK1	0.6537
HSD3B7	0.0415
VDR	2.03425
C16orf74	0.27325
ACE	0.43975
PSMA2	-0.758833333333333
CCDC131	0.054125
ZNF213	1.3775
EML2	0.154
ALS2CR13	1.13433333333333
GLYATL1	4.029
DSPP	0.129
DHFRL1	-0.49825
C10orf30	0.713333333333333
SH3RF2	-0.608666666666667
LOC197322	-0.898166666666667
DLL3	-2.108375
TIGD7	0.96525
GFRA3	0.24375
CPA1	0.231666666666667
RTN4	0.390833333333333
PPT2	-1.1575
FASLG	1.98816666666667
FOXP4	0.936375
RPL26	-0.3501
GNL3L	-1.94833333333333
FMR1NB	0.225
CD163	7.55125
SGPP2	0.39925
GIMAP2	0.02575
CD37	1.2525
DPT	4.53408333333333
NBLA00301	1.8365
RGS5	0.9705
C9orf4	0.8305
ACTL8	-3.88033333333333
PRKAR2B	1.959
OPLAH	0.870833333333333
C20orf134	1.24675
SPACA5	-0.29575
TBL1X	0.488166666666667
TSPYL3	0.4235
CHCHD3	-1.43675
CRKRS	-0.3125
GPR65	4.742
DFFA	-0.33375
FUT1	1.30525
C6orf204	-0.178666666666667
TMEM51	-0.7655
ZNF580	0.66775
CMTM2	0.3705
C20orf200	0.0165
EZH1	0.274166666666667
FDX1L	-0.70725
MRPL32	-0.64525
PCAF	-1.2939
ALOX15B	1.18083333333333
CD59	0.569333333333333
CDK9	0.3975
ERP29	-1.0105
TTR	-6.16825
BCMO1	-0.284
DDIT4	-2.0965
PTGDS	1.51
C3orf63	0.521166666666667
BST2	-0.15625
CYP1A2	0.0218333333333332
C5orf25	-2.42225
STX1A	-0.884294117647059
OR2A12	0.5025
SH3BP5L	0.184
SERINC5	0.31475
USP6	-0.0315
MRPL3	-0.732833333333333
POMP	-0.133625
INPP4B	0.578125
GMPPB	-1.09375
EAPP	0.5825
AHSA1	-0.76875
ABCA11	-0.5175
SLC5A6	0.276083333333333
HIVEP2	0.964
SUMO2	-0.21875
KIAA1822L	-2.40833333333333
C11orf67	0.7605
TXK	-0.856428571428571
PHCA	-0.4853125
ICAM4	-2.69883333333333
FPGS	0.187166666666667
SNRPA1	-1.299
KCNJ4	-2.40875
KIF6	-0.3665
HIST1H2BG	-1.2455
SLC5A5	0.82375
ZNF354B	-0.1445
IL12RB2	-0.79125
C11orf76	0.700833333333333
GAL3ST2	0.408
AIFM2	-0.5655
SYNC1	0.582
UBL3	0.24325
PIK3CG	-1.53383333333333
NLN	-1.4598
BCORL1	1.37325
CD5L	-0.34075
ZNF238	2.79866666666667
KIAA1394	-0.53675
C16orf55	-0.9468
CYP3A7	-3.0785
KRTAP3-1	-2.555
TFDP1	-0.505333333333333
MND1	-1.93275
NODAL	-0.3645
GTPBP4	-0.61675
TUBGCP2	0.15275
SLITRK5	-3.48025
CIC	0.90575
CD79A	0.325
SAMD14	1.01316666666667
TNPO3	-0.8985
OR10G3	1.394
OR10G8	-0.137
CCDC111	-0.1215
HOXC9	0.71575
DCUN1D1	0.359166666666667
CYB5R1	1.507
TSR2	0.12975
DAB2IP	1.5473
SLC6A5	0.241
RAB3D	1.107
DCUN1D4	-0.356333333333333
ERBB3	1.72266666666667
SDC1	1.2565
ATP6V1H	0.295
SYK	2.202
ST20	-0.46625
C13orf30	0.9215
WDR40A	0.943833333333334
ADMR	0.3385
LOC388335	1.13325
ACSM1	-0.372
TDG	-0.0945
FLJ11235	0.9035
MRPS5	-1.10366666666667
AGPAT2	-0.675
SLC12A1	0.000142857142857135
CYP27A1	-1.40625
THAP7	-1.37
XPO1	-0.0285
ALMS1L	0.673666666666667
C1orf2	-0.392125
ZNF777	-0.045
CAMK2A	0.22
SMC1B	-1.077125
IHPK2	0.67
LEMD1	-4.34575
NKD2	0.3598
CLU	-0.212142857142857
ARMETL1	-0.6145
PABPC4	-0.565
CXCL12	2.71783333333333
TFAP2C	-0.3127
TTTY8	0.6145
ABCB10	-1.3613
ENDOD1	-1.19566666666667
IDI1	-2.4255
KCTD6	2.36016666666667
CCDC105	0.194
ULBP2	-1.92083333333333
ZDHHC5	1.14375
WNT8A	-0.28875
COMMD10	-0.46225
KLHL12	-0.288
GPR50	-0.1875
NR5A2	0.1335
OXGR1	2.60566666666667
EHD3	-0.345
CAPRIN2	-0.6875
KLRC3	-3.67475
SF3B1	0.614
IPO7	0.71175
ALDH1A1	-2.09
ANKRD5	0.517375
TSNARE1	0.303
DDEFL1	0.9925
RNASEL	0.8845
DNAH9	-1.53
HELLS	-1.305
TNS4	-1.942
NAV1	1.162
KIAA1409	0.50175
C20orf26	5.02166666666667
TUBG1	-1.23325
IRX2	0.1755
CNGA4	0.037
MGC50559	0.837
OR4K17	0.867333333333333
TM2D2	1.404
FAM32A	-0.2365
TXNDC14	-0.6035
CCBL1	-1.636
ANK1	-2.3906
PRSS23	0.050875
PPM1L	0.0255
SPATA20	-0.082
APCS	0.42425
C14orf122	-0.916166666666667
PSMB5	-0.39
C6orf10	0.3587
SETDB2	0.406666666666667
SPNS3	-1.89475
SGMS2	-0.278666666666667
MXD3	-0.417166666666667
MON2	-0.0962
CARTPT	1.206
HNF4A	-1.37516666666667
RABEP1	0.314
TNFRSF10B	-1.8055
USH1G	-0.113
PPAP2B	-1.465
TMEM16K	-0.536
CTDSP1	1.2125
CDK5R1	-0.344
GABRR1	0.0475
OPN1LW	0.155
FAM98C	1.361125
DBN1	0.081125
ACAD10	-0.63225
QTRTD1	-0.096
WNK3	-1.26183333333333
RPS19	0.28175
C1QB	3.034125
OTUD5	0.068875
SLC41A2	0.663333333333333
TMEM22	-2.24233333333333
KHSRP	-0.318833333333333
TNFRSF11A	-0.663166666666667
FBL	-1.32566666666667
IBTK	0.395333333333333
OXER1	0.123
CBLN4	-0.162875
GPR172B	0.279666666666667
CFTR	-2.7495
VSX1	0.8805
CAMK1D	-0.19875
LOXL3	-1.88875
RTP4	0.294
SLFNL1	-0.18675
KIAA0828	-0.08225
PAR5	1.176
LOC723972	-2.29275
GDI2	-0.032875
CEBPA	0.375
MLF2	-0.109833333333333
AFMID	-0.78825
ALOX12B	-0.4285
BPHL	-0.76275
COX5B	-0.3885
S100A10	-0.2752
THOC6	-0.265
NHN1	0.30725
RRP12	-0.939
ARID3B	-1.685
CD3G	-2.84883333333333
KIAA0133	-0.51225
NAT11	-0.868166666666667
PPAT	-0.727833333333333
SIRT3	0.8231
TCERG1L	-1.845
NIPA1	-0.5599
DPP8	0.1159
IL7R	0.287666666666667
ZFP64	-0.225
DMAP1	-0.3501
TRMT12	0.3775
TLR4	1.473
WFIKKN2	-0.42225
RAB12	-0.262166666666667
DDX51	-0.304333333333333
KIAA1086	-3.675
ZNF295	-0.485166666666667
ACVR2B	0.0280714285714286
LOC494150	-1.62225
ZNF517	0.2385
DNASE1L2	-1.21216666666667
SUFU	0.915916666666667
LOC283677	-0.9365
LMO3	0.973
PPP2R5D	-0.215333333333333
ZNF587	0.7334
HIST4H4	-0.1675
CYP2C8	0.71475
C1orf80	-0.113666666666667
DOCK5	-1.611
C9orf24	-0.41875
OR5AR1	0.091
C11orf24	0.003
UNQ1940	-0.42825
CAP2	1.08783333333333
TIMM44	-0.769
DSEL	-0.7469
ROM1	0.18775
FBXO4	-0.648
MYLC2PL	-1.73925
MLH3	0.5204
NOX1	0.244833333333333
DPEP2	1.68475
DNAJB5	-0.2315
RLTPR	0.8615
MBIP	-0.685666666666667
COPB1	0.135
SFTPA1B	0.3705
C10orf4	0.2899
PRELID1	-0.85825
NOLA1	-0.502
C19orf24	-0.1055
TLR9	-2.232
HLA-DMA	2.71141666666667
HCRP1	-0.1555
GPR137	0.357666666666667
ITGA11	0.319166666666667
PHF13	0.9315
MARK4	1.0855
METTL4	-0.8565
MBD3	-0.3749
LOC134145	-0.32675
FGF3	0.22875
SLC35A3	0.57175
CLEC16A	0.31275
AMOTL1	-1.3355
FLJ31438	-0.113
PAICS	-1.481375
TOMM40L	-0.679333333333333
MMD	-0.8305
KLK10	-2.1156
NIT2	-0.293833333333333
SERPINB10	-0.11125
KLF15	-0.4398
CCDC5	1.197
WSB2	0.099125
ME3	1.452125
CACYBP	-1.04683333333333
TCTN2	-0.0275
JAK1	1.447625
C2orf25	-0.38725
GPD2	0.86025
FBXL11	1.17833333333333
CDV3	0.5025
GALNT11	0.68075
NDUFA12L	-1.1658
FLOT1	0.810642857142857
TOR1AIP2	0.3245
MMP25	0.152
C1orf164	0.1782
CHST5	-0.2165
LYRM4	-0.37345
GPER	-0.402
HIPK2	1.15333333333333
DAP	-0.215
ZMIZ1	1.191
DDX58	2.23875
DCC1	-2.3705
AKT1	-0.000625000000000004
ENPP6	0.8935
ERVWE1	-0.543
CDC34	-0.61875
RNF125	-3.1055
CASC1	2.352
SHROOM2	0.43675
RRM2B	0.186833333333333
COL6A3	2.603
TMEFF1	-1.89175
PLEKHA4	1.005
LYSMD1	0.839833333333333
SEPT1	-0.685833333333333
AOF1	-0.7395
GNPAT	-0.4945
WDR18	-0.42525
HSD17B12	-0.371833333333333
HIST1H2BM	-0.371833333333333
INDOL1	-0.411
SUDS3	0.7635
C1orf192	1.659
CYP2B6	-0.30575
TBC1D2	1.12266666666667
SLC25A12	0.42225
ERCC6L	-1.52733333333333
MGC10814	-1.73266666666667
POLR2C	-1.5115
ZNF77	0.677166666666667
EIF3K	-0.7887
HPX	1.63625
ANKRD27	-0.537375
MALAT1	2.318375
PLB1	-0.0973333333333333
HRNBP3	-0.544
CPSF4	-0.62725
OR52N2	0.589
PIP5KL1	0.57075
GH1	0.2365
HPS5	-0.5385
SLFN5	1.35375
POP5	-1.19183333333333
OVOS2	-3.053
C20orf108	-0.450875
MARS	-2.15
CLRN3	1.91816666666667
ARSE	-0.8255
PPIE	-0.5445
PHACS	-0.553
GP5	-0.6955
IL8RB	1.12516666666667
FCRLA	-1.9975
ARRDC1	0.352
KRTAP9-4	0.6495
ZNF613	1.7965
OR11A1	0.2335
TMEM132B	-2.869625
PGLS	0.74175
BSND	-2.70633333333333
KCNK18	-0.7715
FOXD4	-0.04875
SV2C	0.292
LCN2	-2.085
ZNF490	0.8517
C3orf15	2.1224
CACNA2D4	-1.207
CBX5	-0.90175
MAGEB4	0.4705
BOLA1	0.2045
PPP2R5E	0.24625
COL5A1	2.14108333333333
ASB7	0.376833333333333
SFT2D1	-0.699
DERL1	-0.0412
RABL2A	0.377333333333333
MOAP1	0.411
KIAA1545	1.19766666666667
F3	-0.12
PLEKHM2	-0.78075
CCDC89	0.621833333333333
EFCAB1	1.14414285714286
TMEM48	-1.17125
SEPHS2	0.014
PYGM	0.0307499999999999
PRICKLE1	2.331
WNT5B	-1.49825
TAS2R38	0.9685
IMP5	0.53975
KHDRBS1	0.6357
LARS2	-0.8505
C3orf28	-0.42225
FTCD	-3.413
C10orf68	2.25916666666667
DGAT2L3	-0.07825
PSEN1	0.943666666666667
MGC33657	0.204
PLA2G4B	0.660333333333333
CDKN2A	-1.9095
DLX1	-3.3155
TSHB	-0.061
C18orf37	0.2395
MEX3C	0.77225
MAMDC2	-0.535
PDIA4	-1.20616666666667
ATP5E	0.06075
CASP2	0.190142857142857
SERBP1	-0.029576923076923
ZNF341	0.1685
TESC	-2.83975
TMEM31	0.79125
OR51I2	0.7495
YTHDC1	0.953714285714286
JUN	1.60733333333333
AGMAT	-4.12966666666667
PCNXL2	-0.00750000000000003
ATAD5	-1.427625
STK38	-0.34775
AZI1	0.1315
RBP1	2.77
C4orf26	-0.42425
KIAA1026	1.0655
TMEM101	3.3955
HSFX1	0.628
TREX1	0.67175
C18orf10	-0.9614
TRIM15	-3.554625
CA6	-0.152125
CEP57	-1.6125
AR	4.286
SESN2	-0.797166666666667
KIF3C	1.278125
EPB41L5	0.8575
ARHGEF10	0.372727272727273
POLR3D	-1.23425
INDO	-1.3115
GABRA3	-0.1355
SCG5	-1.575
E2F3	-0.1958
TIGD5	1.24375
FGD6	3.15933333333333
KLHL3	0.392875
SCGB3A2	-1.2395
URP2	-0.3345
ATP6V1B1	-0.694
CALML6	-0.612
LOC100049076	0.6645
TMF1	0.1085
LOC388503	-0.11925
