Hybridization REF	TCGA-BH-A0DP-11A-12R-A089-07
BBS9	0.3145
UNC119B	0.261125
C9orf72	1.155125
MGC35440	-0.51275
ENTPD6	-0.523
PPP1R2P9	0.20175
ERCC4	-0.01975
FAHD2B	-0.113
HMHA1	-0.5035
HACL1	0.00874999999999999
RAD23A	-1.062
FAM83B	-0.428
PPP5C	-0.671333333333333
RNASEH2C	-0.624125
C9orf153	-0.4085
SCAMP4	0.41875
GHITM	0.2255
NDUFB7	0.05625
ADCYAP1	0.538833333333333
SP110	1.18816666666667
MAP3K7IP2	1.006
DHH	-0.5155
AGRN	0.373571428571429
WDR33	0.0323333333333333
CEP290	-0.2895
PRPS1L1	-2.2415
KLRA1	0.2975
GPR97	-0.169
CHD7	-0.80925
TLR10	1.42325
SLC30A8	-0.8035
HIC1	1.1725
IAPP	-0.3305
RXFP4	-0.17675
GP1BB	0.5095
SHQ1	0.3275
NKX2-3	-0.00283333333333333
API5	0.06525
FTHP1	0.1185
MOV10L1	0.822833333333333
TRIM6-TRIM34	2.1795
ADHFE1	1.907
FAM117A	0.716
DDI1	0.1835
CDON	0.4465
TRIM73	-0.717
IGKC	4.262
MMP14	-1.34666666666667
DYNC1LI1	-0.09325
C11orf66	0.628
TRBV3-1	-0.9415
FASTKD5	0.19875
BIVM	-0.828
LHX4	-0.71375
CXCL2	2.0192
RAB2B	0.1845
IZUMO1	-0.554
MAP3K15	-0.910375
FAM19A2	0.679833333333333
ZC3H8	-0.747
ZMAT1	1.751625
SPINK5L3	-2.93
SLC10A6	0.7025
APPL2	0.857625
CARD10	0.344833333333333
LOC402176	0.202375
EEF1D	0.4409
RAB6A	0.4891
C12orf5	-1.3125
PAPOLG	0.026
MSRB2	0.5035
BCR	0.324111111111111
PUS3	-0.2385
TIAM2	1.0065
ZNF317	-0.113666666666667
CHD2	0.292571428571429
FZD5	-1.27872727272727
NUDT8	-1.40375
ZNF763	0.782
PRC1	-3.74722222222222
ABCB9	-0.1625
SPATA3	-0.07425
TRAK2	1.611625
STAB1	2.354375
LRRTM2	0.938833333333333
psiTPTE22	0.64825
DBI	0.5875
SERPINA11	-1.2535
NAT5	0.25975
C20orf58	-2.485
RPS6KA4	-0.5885
FLJ90650	2.0375
TGFBRAP1	0.075
CHRDL2	-0.03825
FAHD2A	-0.216833333333333
CNTN1	1.163
BBS4	0.1471
TMEM181	-0.0335
MINPP1	0.353
MPHOSPH6	-0.120916666666667
HOXC10	-0.653
ITPKB	0.349625
CLPTM1L	-0.65825
MEOX2	2.41366666666667
ATP6V0C	-0.03725
PRPF8	-0.400833333333333
TMC5	2.4105
FKBP3	-0.83
PLEKHB2	0.354625
OR4D6	-0.0445
ZNF544	-0.1234
D2HGDH	-0.69825
RPL18A	-0.5748
HEL308	0.42575
MPP6	-2.0515
TCERG1	-1.2055
KRT16	1.49316666666667
KLF17	-0.44725
KLF5	1.634375
CDR1	2.99575
VCX3A	-3.534
FBLN2	1.583125
C14orf104	-0.037
HBE1	-4.7959
OR4S2	0.0705
C1orf108	-0.682666666666667
ROBO4	3.332
CPEB4	1.238125
C11orf80	0.0271666666666667
BCKDHA	0.37
MYOC	5.57675
GIF	0.0235
CKMT1A	0.117
RPL3	0.9631
THBS1	1.715125
APOO	-1.427
ARMCX1	2.396
HSZFP36	1.09125
SNAPC5	-0.10475
EIF4ENIF1	0.89825
ZNF433	0.94775
TNFRSF21	-0.29125
TMPRSS7	0.304
SPATA18	1.8083
HPDL	-3.556
MKL2	1.4162
TBX3	1.73961538461538
C21orf93	-0.347
DAXX	-0.249
ELMO1	0.109125
RGS13	2.94266666666667
TAF11	-0.5565
UNC13A	-2.482875
LOC653314	-0.623
ORC3L	-0.1725
IMAA	-3.1675
TARBP2	-1.13175
CABIN1	-0.6203
TRIOBP	0.21825
HIST1H2AC	0.2445
RGS22	-1.87016666666667
NCOA1	1.669
IL25	1.8685
SNCG	2.281
GPR6	0.2475
AMDHD1	-0.0966666666666667
CHEK2	-1.385375
C6orf142	-0.051
DRD4	0.32375
C14orf68	-1.3025
GDF11	-3.21625
SEMG2	-1.844
CD247	-0.43525
CDAN1	-0.734
RBMX2	0.3465
TGS1	0.1845
OIT3	-0.00350000000000002
SYF2	1.07375
MCM4	-3.46025
PKHD1L1	1.59025
CEP192	-0.4075
IFT88	1.16925
RPL9	0.369214285714286
RAB32	0.057125
DDX43	-2.6525
P2RX2	-0.135333333333333
OR5D18	0.7345
UBE1	-0.25975
SLC24A1	0.895625
ARHGAP5	0.81575
CETP	-1.767
KIAA1731	-0.7345
SLC9A4	0.434
PTPN6	0.6575
BAHD1	0.3635
GRIK3	0.2415
CACNB2	-0.0364
PDE10A	-0.96925
DGCR14	-0.16775
PCDHB9	0.484333333333333
RHOQ	1.07716666666667
MAP3K4	0.303
KTI12	-0.516
RPL23AP13	0.02825
GNG11	0.392
CLCN3	0.683
GPAM	0.96825
VSTM2A	-0.1935
SLAMF7	2.28616666666667
INTS2	-0.94275
PPP2CA	0.5268
LRP12	0.212133333333333
SEC14L2	2.66433333333333
DKFZP586H2123	4.49825
MC3R	-0.0915
CIRH1A	-1.1755
HIST1H2AB	-0.6545
POLH	-0.8275
MGC16703	-1.8455
SNAPC2	0.1105
FILIP1L	1.9645
RASGRP4	0.4205
LRRC1	1.64125
GAS1	2.5445
PRAC	-0.9295
DGKA	-0.0961666666666667
NT5C3	-0.77
PEG3	-1.46883333333333
NADK	-1.32675
PRR17	-0.12925
LOC374569	-0.216
SGSH	0.345
NLRP8	1.329
GALT	-0.1238
MCF2	-0.5935
ZNF263	0.43375
TACSTD1	0.959333333333333
TYR	-6.4944
ATP6AP2	0.8065
RNUXA	-0.03875
ABHD10	0.2764
GDPD2	-1.44025
SLC35C1	-0.30975
UBE2A	-0.246125
HERC5	-0.409833333333333
FAM112B	-4.70083333333333
FBXL16	0.74225
DKFZP434A0131	-0.79275
ELA3A	-2.5825
RBM41	-0.850125
HAO2	0.30625
RNH1	-0.0792857142857143
SHANK2	2.00283333333333
OSBP2	-1.389
DAK	-0.611833333333333
C3orf58	0.835833333333333
TCL1B	-1.093
KBTBD2	-0.090875
SUGT1L1	1.642
UBE2E2	1.1025
MYL9	2.783875
CDC23	-0.6395
PBXIP1	1.3897
CXorf40B	0.3805
NBL1	1.38775
RTBDN	0.044
RAB11FIP5	0.372875
TTTY13	-0.564
SCOTIN	-0.1515
SOHLH1	-1.23633333333333
CDKN1A	-0.138071428571429
NCK1	0.6415
ZNF550	0.2315
SAPS3	0.109
SPIN3	0.4665
MAGEE2	0.11125
MIS12	-0.252
OR8H2	-0.009
KIAA0774	1.04133333333333
UNC5D	-2.2795
CUL7	-0.475166666666667
LIPC	-1.345
DIO1	-1.0765
C20orf11	0.4764
CTRL	-1.1605
HS3ST2	1.4665
PAK4	0.24
CCRL1	3.8205
RNF10	-0.091875
ZNF567	0.83625
ZNF660	0.41
TCEAL3	1.95575
MAGOH	0.291833333333333
CENPB	-0.199666666666667
C19orf7	0.658625
LOC388965	0.5095
ZCCHC13	-0.316
JMJD1A	-0.3667
HIST1H4H	-1.5055
TBRG1	0.0571
GPC3	-1.7555
TAF1C	-0.488
EBNA1BP2	-0.950666666666667
CIAPIN1	-0.42575
PDGFRA	1.38094444444444
CSTB	-0.56175
CENPI	-3.1465
GTF2E2	-0.769
RPP21	-0.7395
CCNF	-2.00833333333333
KCNQ3	0.6795
FAM79A	1.8435
SLC22A12	-0.0425
NOVA1	0.6545
FZD3	1.1604
AKAP8	-0.719
SOCS5	1.806375
CFDP1	0.2815
DLG5	0.9035
PGM5	1.25808333333333
C1orf144	0.147083333333333
HDAC10	-1.9265
RND2	-0.1625
C20orf199	-1.3195
RNMT	-0.63525
SLURP1	-0.138125
ASTN1	0.843875
SH3BGR	3.1045
MYCL1	-0.324375
ZHX1	0.519166666666667
CENPK	-5.15
FOSB	2.7412
LOC643406	0.48
C2orf59	-1.7255
TMEM135	0.658
SLC27A2	-1.5715
KRT33A	2.426
OVOL1	0.668375
PAMCI	-0.4915
S100A7	-1.035
ZNF789	-1.2435
HARS2	-0.17425
RPL23A	-0.749666666666667
TCF23	0.2035
UPF3B	-1.665125
C17orf78	0.3115
HLA-DOB	0.939833333333333
C14orf142	0.277333333333333
TEKT5	0.908
DMWD	-0.057
POLD1	-2.20333333333333
GSCL	-0.331
CALD1	1.4478
SCRT1	0.1605
AIG1	1.946
UNC84B	1.27975
ZNF404	0.368
TMED6	-3.347
KIAA1462	0.1865
LRRC27	1.274
PYGO1	-0.4795
PIGU	-0.576666666666667
ALAS2	-3.2905
WRNIP1	0.06475
CNNM3	-0.067
ZNF2	0.88975
ST3GAL5	-0.710416666666667
MRPL23	-0.5825
TSSK6	-0.082
PSMA6	-0.8905
C16orf70	-0.02875
KIAA1602	-0.0205
ALMS1	0.0166666666666667
DCN	4.100875
TMEM132D	-0.939
SUCLG2	1.52175
ABHD14A	-0.019
DEXI	-0.1465
AMPD2	-1.178
IFNAR2	-0.492
CYB5A	1.8007
TLOC1	1.5566
NXF5	-0.478
NRBF2	0.591375
KCTD3	1.36625
ITGAE	-1.07233333333333
SLC30A3	-1.7285
ZRF1	-1.3695
IFRD2	-0.6785
XAB1	-0.133
PYCR2	-0.6865
SERPINB3	-3.991
TMLHE	0.7187
GEFT	-0.298875
ABCA5	0.93225
EMR4	0.351833333333333
TSFM	-0.43275
HIST3H2BB	-1.59825
ARHGEF19	0.693
TSPAN17	-0.767166666666667
ABCC8	3.02425
MAP1S	-0.1955
C22orf36	1.00225
BNC2	-0.672428571428571
HIST1H4A	-1.30925
NDUFS3	-0.5045
WDR3	-0.891
XKR4	0.82825
TTC33	1.04457142857143
STMN2	3.46975
CPN2	-0.605666666666667
HSPC105	1.833375
PCOLCE2	0.88625
C3orf55	2.3985
KLHDC9	1.686
TBC1D23	0.1435
ATXN2L	-1.47633333333333
MAP2K3	-0.11875
SCAP	-0.2945
ZNF486	0.725333333333333
C20orf96	-1.03875
NARS	-0.39025
ADAMTSL1	-0.901071428571429
PRCC	0.0188333333333333
CCDC126	2.3855
ZNF675	0.58025
CALCOCO1	1.66825
ANKRD43	3.52675
CWF19L2	0.6385
ZBTB32	0.3815
BRAF	0.46375
ODF4	0.2775
MGC14376	0.888833333333333
HORMAD1	-2.48566666666667
AAK1	-0.0143333333333333
PEBP1	-0.363583333333333
TNFSF5IP1	0.242833333333333
DKFZp564N2472	0.33575
RMND1	0.56525
IGKV1-5	4.13175
COL1A2	0.162333333333333
SERPINA5	0.242625
AANAT	-0.0055
C19orf21	-1.15516666666667
GEMIN5	-0.6905
UBR4	-0.433666666666667
LTBP3	0.819833333333333
AMHR2	-2.43583333333333
PROCR	-0.511
MYBBP1A	-1.12225
C20orf39	-1.612
ZNF697	-0.6375
PASK	-1.1895
ZNF776	0.8015
RFXDC2	-0.277625
KIAA0467	0.37825
C10orf96	-0.949
ZNF503	0.0175
GULP1	0.139333333333333
KCNE4	-0.6705
DKFZp434K191	-0.727125
LOC196913	0.1125
BHLHB4	0.407
CH25H	0.64025
LOC81691	-1.301
ALPL	1.38407142857143
COL12A1	0.705625
FOLR3	-1.13283333333333
GPR123	0.05875
TRIM62	0.0227142857142857
ABLIM1	1.43016666666667
MAST3	-0.2825
RHBDD1	0.625
LOC338809	0.5975
RYBP	0.45825
TTC26	-0.84675
ZNF22	1.11
ISCA2	0.23125
RDM1	-4.144
PIGM	0.47125
GNB3	-1.4785
ACTR2	0.0835
HMGB1	0.22835
EDG1	3.9215
SOAT2	-3.3355
OR10AD1	0.086
RAP1GDS1	0.549916666666667
LCE1F	0.0275
ESM1	-1.387375
RCN3	0.7495
CREBL1	-0.70925
DBNL	-0.4655
PTGER3	2.50325
USP30	0.2695
BCL2L12	-1.32466666666667
KIF26B	0.97425
ZNF416	0.7235
ZNF225	0.356
C17orf70	-1.27125
ZNF554	0.6975
RAE1	-1.3765
TNIK	0.595666666666667
ACTN3	0.8165
MGC45922	-0.1675
CCNA1	1.73883333333333
RYK	1.42033333333333
IL26	-0.318
LRP3	0.421333333333333
QARS	-0.013
SOX7	0.857928571428571
BID	-0.90125
OR2S2	-0.6235
CXCL14	4.43525
C11orf47	-0.3915
MGC29891	-0.612
HSPB8	1.8921
PRDM14	-1.3655
NUFIP2	-0.18375
MNAT1	-0.451375
ZDHHC2	0.741083333333333
MBNL2	1.595875
ADD3	1.168
CSNK2A1P	-0.926
KLK6	2.05383333333333
TMEM111	0.3274
KIAA1279	1.1505
NUBP2	-0.549
RAB42	-2.59375
ID3	-1.4379
TM9SF1	0.4995
MDP-1	-0.79175
POU4F2	0.50075
IQCK	1.45025
C16orf14	-1.74125
CAPN3	-1.191125
FAM43B	-0.488625
RECQL	-0.6735
AP1G1	-0.176714285714286
CTNNBL1	-0.151833333333333
ECHDC1	0.377666666666667
SMARCC1	-0.5596
FOXQ1	-1.599125
GNAI3	-0.0263333333333333
POLG2	-1.55675
CD4	0.69475
ITLN1	1.00525
EBI2	3.975
IRF1	-0.752
PTPRE	1.4995
PTK2B	-0.105
NXNL2	0.885
SOX4	0.797222222222222
TSPAN3	0.211666666666667
SH2D1A	-3.0095
C8orf58	-0.330666666666667
USP20	-0.98125
DUSP22	-0.150416666666667
CALB1	-2.3665
L3MBTL2	1.15908333333333
MCRS1	-0.41025
TMEM118	-2.894
C18orf8	0.0768333333333334
FLJ10241	-0.014625
GJA12	1.11325
PKD1	-0.3815
ZFP3	1.0895
JAM3	0.5005
LAPTM4A	1.3401
DIRC2	0.3715
KIAA2022	1.033
MYOM1	2.05933333333333
TRPM8	-1.92183333333333
MOP-1	-0.14975
PHKG2	-0.79325
ZNF650	0.794125
KIAA1522	1.553
PSG8	0.207666666666667
DDX19B	0.123
MOBKL1B	-0.1725
DIAPH2	-0.30975
PTPN12	0.507
CLN8	-0.4776
CRYZL1	0.749166666666667
CRY2	1.67866666666667
FCGR2B	3.59516666666667
PNPLA4	1.93175
ZNF454	1.0385
DKFZp434B1231	-0.328
CLDN11	1.4232
RFWD2	0.112833333333333
CIB2	-0.896833333333333
MXRA8	3.53325
HRK	-1.22575
MAML2	1.40125
C4orf31	1.11375
C6orf192	-0.06325
COG6	0.664375
FAM5B	0.47575
NFATC1	0.6635
SEPT10	0.772
SCYL1	-0.4301
RPP40	-1.31
SCOC	1.4816
KIAA1450	0.81475
CTDSPL2	-0.4475
TBX5	1.1105
NAPG	-0.813875
RHD	-3.61025
C14orf45	3.81266666666667
ZBTB22	1.6235
PLCG1	-1.13
ANKRD10	-0.5655
AQP7P2	2.917
TAGLN2	-0.454166666666667
HTR2C	-1.09566666666667
SLC16A7	0.729
C17orf83	-0.0895
TSGA14	-0.541833333333333
MDH1	-0.53975
PPP3R2	0.188333333333333
DCBLD2	-1.29842857142857
RBM33	-1.29575
DPH3	-1.316
SYT10	-0.9555
FMO4	2.8105
THYN1	0.09775
DRD5	2.285
OTOR	0.77775
PGRMC2	0.6644
KATNAL1	0.319625
PAQR6	-2.14125
UBE2I	-0.66
C14orf28	1.0395
C8orf70	1.762
FLYWCH1	-0.767875
ANGPTL3	-1.27166666666667
GLRX2	-0.899833333333333
ATP11A	-1.09071428571429
ARL5B	-0.36375
MUC16	-3.0055
SLC25A5	-1.41457142857143
ACRC	-1.06925
MYO1C	-0.287
FAM89B	0.5375
FAS	1.375875
KIFAP3	0.684
GLRA2	-0.497
BTN3A2	0.0736
CNKSR3	0.093
CSTF3	-0.7985
ARPM1	0.74625
KIAA1530	-0.856
C9orf150	2.37966666666667
PRKCI	0.0115
tcag7.1015	-1.56425
SOD3	1.65925
ZNF574	-0.01
CYP21A2	0.5235
RPL12	0.296
COMMD2	-0.152
WIZ	0.0015
LOC344405	-0.50675
ALDH4A1	-0.180529411764706
CRYAB	3.73075
COPA	-0.0688333333333333
PCDHGA7	-0.0696666666666667
KIF11	-2.88958333333333
RASD2	0.098
SLC26A3	2.34
ZNF175	0.261
JAKMIP2	-1.3045
C8orf4	2.66633333333333
PTHLH	2.9245
SLC40A1	3.16883333333333
OR7D4	0.174
PCDHB17	1.013
CD36	4.85114285714286
C6orf203	0.5454
PRKG2	-0.1095
LOC400566	1.35075
ANAPC13	0.72
SLCO3A1	0.02775
ZNF692	-1.9075
FANCL	-0.9935
SH3GLB1	0.52175
C12orf61	0.022
KBTBD6	0.368
SUPT5H	0.089375
XRCC6	-0.4448
HUS1B	1.9949
FAM133B	-0.125928571428571
LOC728276	0.2965
KCTD18	1.4675
SOS2	1.3315
CCDC99	-1.9075
C1QTNF5	1.719
NNAT	2.33766666666667
USP16	0.391
LARS	-0.967625
ZBTB2	0.22475
ABO	0.0901666666666667
TRAF3	-1.09475
GALNT5	-2.725
NAP5	0.32725
ALG14	0.699333333333333
KIAA0515	-0.308192307692308
WDR75	-0.922333333333333
TEX261	0.218583333333333
LY86	0.06975
LOC389072	-0.044
FLJ13611	0.04375
MRGPRX2	0.4185
SNRPA	-0.759125
OR2G2	-0.1445
GPRASP2	2.34625
C7orf42	0.6632
C9orf163	-0.8935
CYP11B2	0.212
FCRL3	0.4425
PRDX1	-0.79875
FGB	-6.62683333333333
COX17	-0.182166666666667
C16orf33	-0.88825
PIWIL1	-0.272166666666667
FOLR1	-0.666666666666667
KIAA0082	-0.62425
FREQ	-1.08283333333333
TMCC2	-0.914333333333333
TCF12	0.438916666666667
ZNF721	0.573
FAM130A2	1.2085
POU4F1	-2.42
SNRPF	-1.541375
SGIP1	1.44633333333333
ZNF641	0.891666666666667
EMG1	-0.145375
PRRG4	0.9395
HIRA	-2.976
MYNN	0.582333333333333
AEBP2	0.203583333333333
TBXA2R	-0.122333333333333
ISL2	-1.36433333333333
PCDHB11	0.618
RNF144A	-0.31325
MARCH5	0.8765
DULLARD	0.0161666666666667
DCLRE1B	-0.362
ITGA8	0.62675
TP73	-0.088
PRKCD	0.936
NDUFB4	-0.40475
ATP13A4	2.477625
ANTXR2	0.338166666666667
COL4A3	-0.495333333333333
MYO10	-1.2929
SLC6A18	0.11875
PEX1	0.0605
TMEM74	-0.838666666666667
RBM19	-0.33225
TAPBP	0.0141
RUNX1	2.011
MID1	0.951
GPR64	-0.9945
RASEF	3.56725
GABRG1	0.451
MYO16	-0.33325
DBF4	-2.11983333333333
TSHZ2	4.0825
RIPK2	-0.34775
PPTC7	0.0138333333333333
KIF4B	-2.194
LRRC31	0.77425
ZNF540	2.51425
EFNB3	0.445166666666667
LOH12CR1	0.30925
STON2	0.155333333333333
GLP1R	0.4775
CSTF2T	0.275125
IREB2	-0.79275
GRSF1	0.03225
PDCD7	-0.173833333333333
LRRC43	0.704
CNR1	0.741
IL1F7	-0.8675
C12orf64	0.41575
FAM69B	-0.9415
NR2E1	-2.09216666666667
MS4A6A	2.15
FTL	-0.7348
C7orf36	0.14675
PCLO	1.4286
DYRK2	0.0355
ARIH2	-0.070375
SAMD7	-0.0745
SCNN1D	-1.24475
SLC32A1	-0.980375
C22orf25	-0.142333333333333
MRPS18A	-0.3508
GPR112	0.263
EARS2	-1.07175
ERN2	-0.146
ATPBD3	-0.596666666666667
PRH2	0.522
CDKN2D	-1.74283333333333
PGLYRP2	1.10975
TRIM40	-0.15425
SEC14L3	0.133
SLC22A1	-0.311
BTN2A3	-0.63275
RASA4	-0.48525
CCNL2	-0.87025
MYBPC3	0.0935
GJA4	2.32325
CDC42SE1	0.667
TRPV2	-1.99
MYPN	-3.6439
SIM1	0.0115
CDADC1	0.645
ZFHX4	1.2795
NIBP	0.113333333333333
ADAMTS19	-1.84525
ABTB2	-1.15675
TSPYL2	0.493375
EIF2S3	-0.3042
SOX30	-0.16275
AP2A1	-0.440666666666667
DKFZP564O0523	1.07066666666667
LOC285398	0.12325
CDH18	-5.03725
CHL1	3.427625
GATS	-0.0375
TBC1D2B	0.3825
OR1J1	0.267
GSN	3.07566666666667
DPCR1	0.122
GARNL4	-0.639666666666667
SMARCA5	-0.723
PLEKHG3	1.08916666666667
ZBTB45	0.6565
FRMD6	1.50266666666667
PLS1	1.09583333333333
DGKZ	-0.377666666666667
EFNA1	1.6171
WDR85	-0.776375
ANK2	1.302
PAGE4	-0.887833333333333
SENP6	1.53616666666667
AKR7A2	0.092
FKBP10	-2.6645
VEGFC	-0.7975
LARP1	-0.8408125
SRBD1	0.12625
ITGB6	3.6235
SLC1A2	-0.594214285714286
INVS	-1.129
MPO	0.911
MOBKL3	0.4406
CUTL2	-0.626875
KLK2	-0.160333333333333
VIM	0.135
REG1B	-0.0263333333333333
PCDHGC4	0.24425
C3orf34	-0.797666666666667
SUMO3	0.475833333333333
CST9L	3.5605
MLL4	-0.55175
SPR	0.854833333333333
SAMD9L	0.56125
ABCE1	-0.54125
SUPT3H	-0.599
ACTBL1	-0.32625
ADAMTS4	-0.475166666666667
SLIT3	3.10275
RHEBL1	-1.7335
NPM2	0.097
MAN1C1	1.187375
KIAA1856	0.339083333333333
HSPA6	-0.2185
LOC388152	-1.256
C10orf140	0.2815
ZDHHC12	-1.0245
LIN7A	0.7634
PHC2	0.376333333333333
SPHK1	-0.55775
TRIM26	0.121125
FAM83E	-0.9045
C18orf24	-2.61483333333333
ZNF578	0.3965
ORAI1	-0.44775
RUVBL1	-0.87
C7orf20	-0.692
APAF1	-1.1875
SLC36A4	-1.06583333333333
MYH11	4.16433333333333
NEK1	0.4836
MPP2	0.058375
C12orf24	-2.95725
TNK2	0.104625
ZNF289	0.14575
MATN3	-1.38628571428571
IFNGR2	0.8005
ITPR1	3.153
EBF3	3.3626
TBC1D20	-0.1785
OR10P1	0.0855
DDAH2	1.304
SHPRH	0.47425
STX7	0.0565
LOC554248	-1.896
BCAR1	-0.19875
ATXN3	-0.288333333333333
TRIM27	-0.69225
CDC42EP2	0.6765
CHP	0.368714285714286
SOX17	2.242375
ZNF259	-1.013
CHCHD1	-0.02975
ZDHHC19	-0.034
GBP2	3.149
GARNL3	1.11975
MRC2	-0.10425
C1orf52	-0.0335
AOF2	-0.0465
LRPPRC	-0.4383
ACVR1C	2.90433333333333
TM4SF18	4.2925
TMEM169	-0.0245
PPP1R16A	-0.44875
EBF1	2.2125
RRS1	-0.8755
SNX2	-0.043
OR2T2	0.587
RBX1	-0.25775
ANKRD54	-0.307833333333333
TSNAX	0.493166666666667
TMEM83	-2.17775
ZBTB7A	0.04275
ATM	-1.42241666666667
LOC338328	2.46633333333333
TIE1	1.61633333333333
HIST1H3G	-0.236166666666667
PASD1	-4.82333333333333
TINAG	-0.08025
PCDHAC2	-0.1435
LRRC15	-1.042
WBSCR17	-0.956
TFF2	-0.0365
PARP2	-0.63675
NDFIP2	0.227875
PCDHGB2	0.1315
WDR60	-0.07125
MAP7D2	-1.9931
USP45	-1.27075
GSDML	-0.991
TNS1	0.6837
PLCD4	1.186
IQCD	0.0708333333333333
SMPX	-1.57425
CD9	1.53583333333333
SRGN	0.75775
CASP7	1.252875
INOC1	0.100666666666667
DKFZp451M2119	-0.97775
VMAC	1.45
USP53	1.8224
CAMK1G	-0.558
TMEM106A	-0.1515
CDC20	-3.5969
ACSL5	0.274833333333333
CBWD5	0.035875
C1orf87	-0.360166666666667
KIAA1274	0.99275
PRUNE2	-0.513
LYPLA2	-0.323166666666667
DOK6	-1.53383333333333
GPR149	-0.25225
FAM30A	3.0395
TMEM129	0.483
SLC35B3	1.49775
ACPP	1.2591
LOC200261	-0.572
SLC4A7	1.229
CCDC40	1.79975
GART	-1.362375
THOP1	-1.37875
SCARB1	-1.202125
CACNA1F	0.3385
TRIAP1	-0.262833333333333
SYT14L	-0.134
SFRS8	-0.580833333333333
PBOV1	0.34075
GOLSYN	3.26275
GJB7	-0.4455
CAMK2N1	0.80675
GREM1	1.1935
FLJ20433	0.562
QPCT	-3.338625
PRKAG2	1.29983333333333
H2AFX	-2.312875
C6orf154	0.411
PLOD3	-1.68775
ZBTB39	-0.191
WASF3	1.06266666666667
DRG1	0.35225
PRR4	0.8605
SPCS1	-0.43325
KDELR3	-0.666
SRP19	-0.458333333333333
GABRA6	0.239
MFSD1	0.73875
MMEL1	1.64075
PDXDC2	-0.1509
BUB1	-6.41044444444444
RNF138	-0.432625
MYLPF	-0.663666666666667
AIF1	0.329166666666667
DYNLRB1	0.0574
HCN3	-1.498
HIST1H2AI	-1.41225
MAP4K5	0.36725
LASP1	0.5235
LOC130951	0.1665
PLAA	0.49375
KRT6A	1.4775
C6orf117	0.960875
ARHGAP23	-0.5525
PTF1A	0.255
GPHA2	-0.84125
LCE3B	-0.305
MCL1	1.09792857142857
EHBP1	-0.484166666666667
PRNP	0.347
ZSCAN1	0.0295
C1orf113	-0.5595
FOXA3	-3.2895
NEB	0.07725
ASGR1	-4.6355
CTGF	2.72033333333333
RAB17	0.8495
MST101	0.518
JARID1B	0.0475
USP37	-0.2052
PTBP1	-0.861166666666667
PTPN7	-1.37183333333333
CDC7	-3.66466666666667
SNX7	1.03525
ZNF335	-0.5405
CPT2	-0.55925
HEATR1	-1.246625
HSPC152	-0.2205
C5orf40	0.55025
PSME1	-0.071
STAG3	-2.31125
TMEM154	1.52483333333333
KLHL32	0.524333333333333
TSGA10IP	-1.655
SUV420H2	-1.238
SF1	-0.2564
2'-PDE	0.2005625
PNLIPRP2	-1.2475
TRSPAP1	0.00333333333333336
NUP210	-1.9125
ANP32C	-1.36233333333333
RAB11B	0.773166666666667
ASB15	-0.3575
ITGB3BP	-0.80425
UBASH3A	-1.193
YWHAB	-0.2435
TPRX1	-0.37375
LY6G5C	0.293
SLC7A2	-0.427375
CLK1	1.2577
HSD3B7	0.147
VDR	2.80025
C16orf74	0.65125
ACE	0.13925
PSMA2	-0.119833333333333
CCDC131	-0.551375
ZNF213	0.415666666666667
EML2	-0.208
ALS2CR13	0.366
GLYATL1	-1.115
DSPP	-0.0215
DHFRL1	-0.585375
C10orf30	0.992666666666667
SH3RF2	0.710666666666667
LOC197322	-0.5415
DLL3	-1.4985
TIGD7	0.31275
GFRA3	0.16075
CPA1	1.33466666666667
RTN4	0.9345
PPT2	-1.29533333333333
FASLG	1.87408333333333
FOXP4	0.18825
RPL26	0.5228
GNL3L	-2.1005
FMR1NB	-0.171166666666667
CD163	5.96325
SGPP2	0.7285
GIMAP2	1.2185
CD37	0.545
DPT	4.16075
NBLA00301	2.3115
RGS5	2.626
C9orf4	-0.601
ACTL8	-4.089
PRKAR2B	0.675125
OPLAH	0.0431666666666667
C20orf134	0.816
SPACA5	0.1855
TBL1X	-0.5635
TSPYL3	0.455
CHCHD3	-1.02225
CRKRS	-0.376
GPR65	2.96375
DFFA	-0.91325
FUT1	0.56
C6orf204	0.0521666666666667
TMEM51	0.21025
ZNF580	0.2695
CMTM2	0.0645
C20orf200	-0.4685
EZH1	0.674666666666667
FDX1L	-0.577625
MRPL32	-0.326
PCAF	-0.1359
ALOX15B	3.30166666666667
CD59	1.75191666666667
CDK9	0.17625
ERP29	0.168333333333333
TTR	-6.39075
BCMO1	0.1165
DDIT4	-0.3827
PTGDS	2.78625
C3orf63	0.0235
BST2	0.052625
CYP1A2	-0.492
C5orf25	-0.879
STX1A	-1.60576470588235
OR2A12	0.017
SH3BP5L	-0.675
SERINC5	-0.459375
USP6	-0.5354
MRPL3	-0.4005
POMP	-0.794625
INPP4B	1.707375
GMPPB	-0.376
EAPP	1.09925
AHSA1	-0.306
ABCA11	1.0205
SLC5A6	-0.745833333333333
HIVEP2	0.436
SUMO2	0.304625
KIAA1822L	-1.78383333333333
C11orf67	1.2995
TXK	-0.27125
PHCA	0.0730625
ICAM4	-2.0695
FPGS	-0.459
SNRPA1	-1.689
KCNJ4	-1.02575
KIF6	0.0665
HIST1H2BG	-2.08483333333333
SLC5A5	0.10525
ZNF354B	0.0518333333333333
IL12RB2	0.579
C11orf76	-0.143166666666667
GAL3ST2	-0.08
AIFM2	-0.00737500000000001
