Hybridization REF	TCGA-A8-A08T-01A-21R-A00Z-07
hCG_2001000	1.00575
RAPGEF6	0.0573
KIAA0020	-0.0371666666666667
NEIL1	1.7425
C16orf45	-1.60525
RBM10	-0.261166666666667
C10orf125	-1.048375
MRS2L	-0.4245
DNAH17	-1.108875
C19orf10	-0.65475
C1orf160	0.62275
SLFN12	-0.4395
EXOC3	-0.0921666666666667
HIST3H3	0.67725
NCOR2	0.155666666666667
TNFRSF9	0.143
MFSD8	0.50575
ALX1	-3.59083333333333
NOL1	-0.97275
PODN	2.66625
TIAL1	-0.68075
HIST1H1E	-0.68925
NPY6R	0.53175
TM4SF4	-0.566
CORO2A	0.8355
ETNK2	0.5815
APOE	0.032
ANGPT4	-0.218
HDGF2	0.301
G30	-0.0905
ST8SIA4	-0.37675
F2RL1	-0.64125
FAM19A4	-3.13125
CCAR1	-0.4235
B3GNT7	0.46075
OPHN1	-1.0796
DSCR6	0.2825
C21orf13	1.194
GAS2L1	0.33025
RFX3	0.778833333333333
COPS4	0.416125
BCHE	0.00499999999999999
BCL2	4.308375
HBZ	-3.044
ARL13B	0.1145
MAPBPIP	0.8855
MYO15B	0.930125
SPZ1	0.62
KIAA1324	3.22188888888889
PLCL2	-1.29625
C4orf29	-0.51125
WDFY2	-0.419875
ZNF284	-0.0375
NAALADL1	0.386
DUSP5	-0.0821666666666667
PXDN	0.15525
SLMO1	-0.42725
TNXB	0.2737
BIRC7	-0.35025
A4GALT	0.780833333333333
TIMM22	0.62125
FAM110C	1.08575
TOMM34	-0.991125
ABHD9	0.1535
ADAM32	-0.226
CRHBP	-0.62625
AQP2	0.517875
LOC130355	1.04575
ZNF187	0.186833333333333
ZNF816A	0.4295
F7	1.13925
CNOT1	-0.7722
SLC13A4	-0.7295
ZBTB11	-0.498
B3GALT5	0.54825
EXOC2	1.301
IRS1	-0.2375
TMEM1	-0.180333333333333
MRPL34	-0.5965
SAMM50	-0.415
CDC42EP3	0.186
HSF2	-1.0155
MFN2	0.1595
TSPAN7	-2.40633333333333
NUCB1	0.279333333333333
RHOH	-0.114
ARL16	-0.1965
TACR1	-0.13475
SFRS5	-0.495
SNX25	1.0695
RHBDF1	1.10616666666667
PCDH18	0.661166666666667
HMG1L1	-0.658
MYO5C	1.209125
MAPK10	1.282
LDHAL6A	-0.147
NUDT12	1.17516666666667
NCAM1	-0.29675
GLIS2	0.7505
GGTL4	0.5225
DAPP1	1.0565
ATF7	0.603875
KIAA0748	-0.97825
NFIL3	-1.89275
TM6SF1	0.267111111111111
SEZ6	0.111875
NANOS3	0.1155
DNAJA3	0.127666666666667
CLDN6	-2.5635
CIITA	2.4413
EPHA4	-0.685333333333333
FANCC	-0.14225
CMTM3	0.3575
PSG3	-0.404375
MRPL15	-0.642
C21orf59	-0.19775
PLCXD2	0.00366666666666665
C2orf34	-0.4375
UBE2L6	-0.174
MED14	-0.1095
HP1BP3	-0.1373
C6orf208	-0.8265
TPBG	0.36925
OSR2	-1.6145
XPC	0.352
KLHL7	-1.19258333333333
CCR3	-0.2675
AGTPBP1	-1.28883333333333
PCSK6	-0.338066666666667
STAT5A	-0.3895
FAM18B	0.303
LONRF2	2.21283333333333
PTPN2	-0.459
SF3A3	-0.8445
EFCBP2	-0.169
HCFC1	-0.366
AHNAK	0.69895
ACTR5	0.01475
KIF14	-2.79114285714286
TENC1	0.93825
HEATR5B	1.067
YIPF2	0.5295
MYEOV2	0.278333333333333
DUSP18	0.77975
KIAA1012	0.666
AHR	-0.819166666666667
C17orf53	-1.84816666666667
PTPRH	-3.0765
ATP6V1C1	0.6249
TAS2R3	-0.656
LOC440356	1.0945
COQ10B	-0.08675
PSMF1	0.246833333333333
SORBS2	2.99366666666667
NFE2L2	-0.74325
TMCO7	-0.60225
SH3PXD2A	0.3798
SH2D2A	-1.95625
SPINK5	-3.35525
MRPS24	-0.934
OPA3	0.276625
TRAF7	0.3225
C4orf35	0.31575
MT1G	0.320125
MGC39545	0.84775
HS1BP3	0.737
OR2B2	0.287
CHRM4	0.3795
SFRP2	3.43225
RIC3	-1.629
ART1	0.0655
C6orf1	0.146125
DUS4L	-0.82775
C10orf104	0.09675
TNFAIP6	2.04575
RTEL1	-0.912
CCT4	-0.5236
ZNF709	-0.22725
CHMP6	0.472
UPP2	-0.1015
CYP19A1	-2.688375
CD151	-0.339333333333333
NDUFA13	0.0261666666666667
ARFRP1	-0.767333333333333
FAM26B	1.62425
CRYBA1	-1.6165
MRPL41	-0.349
NPFFR2	-2.413
HRH2	0.146
SCAMP3	0.776333333333333
MTMR6	0.4642
MTG1	-0.704333333333333
UBTD1	1.00325
CRABP1	-1.749
FLJ33790	0.82
KIAA1908	-0.00933333333333332
GPR158	-1.11
PACSIN3	0.232166666666667
OMD	3.10716666666667
CATSPER1	-0.0505
HOXB8	-1.344375
FBXO46	1.215
OAS1	-0.700333333333333
SVIL	0.9775
PHB2	-0.8715
ADCY3	-0.817
NDRG2	1.21366666666667
ERMAP	0.3098
APBA2	-0.6305
IGSF9	2.61
WNT6	-0.874714285714286
MYCBPAP	0.68125
ATP2B2	-0.0996
CPVL	-0.9945
TRAM2	-1.23408333333333
NOP5/NOP58	-0.1785
ZNRF4	0.10825
TLK1	0.300875
MTMR12	0.335285714285714
ZNF384	-0.199166666666667
FAM9B	-3.13225
RPN1	-0.0289
PMVK	1.6705
EIF3D	0.7055
SIX2	1.26625
HPS1	0.689142857142857
RNF7	0.19675
PSKH2	0.9035
KCTD13	-0.0435
CSMD3	-0.5475
FBF1	-0.5585
IL8	-2.983625
SERPINB13	0.275
FBXL20	0.1075
BLR1	0.20175
SH2B1	0.137666666666667
RFNG	0.109125
RAB20	1.68616666666667
RBM7	-0.50025
POLR1A	-0.248666666666667
TMPRSS4	-2.71925
TAF9	-1.4255
TERF2	-0.226166666666667
TNFRSF1A	0.2185
ACADVL	-0.5125
GTF2H5	0.48725
EDG8	-0.811333333333333
C9orf140	-1.038
UST6	0.24925
ZBTB8OS	-0.73325
ZNF710	1.027
GPR174	-1.631
ATP6V0A2	-0.53675
KIAA0319L	0.514666666666667
XKRX	-0.2195
DOPEY2	1.4739
SDHD	-0.334583333333333
SUMF1	2.0555
OSM	1.77425
OPN3	-0.554
DAGLB	-0.2075
PPFIBP1	0.3162
TRIM63	-3.15
C10orf53	-0.592
LYPD3	0.343333333333333
BCL7A	0.48875
AGER	-1.23633333333333
TCF19	-1.57
SAT2	0.57525
PFTK1	0.905333333333333
GABRE	-3.20125
C15orf38	1.297
FIS1	-0.09
KCNV2	0.19625
CLPS	1.44825
PPCDC	0.234875
FOXN2	-0.387333333333333
NT5E	-3.3665
CD83	0.082
IL18	-0.418125
VPS16	0.355
IGFBP2	1.27216666666667
NOTCH2	0.5735
SIGLEC1	2.463875
CD93	4.759
SULF2	-1.086
CEP164	0.0225
P53AIP1	-0.0286666666666667
TOR2A	-0.106
ZNF136	0.487
MGP	3.7132
CCDC144A	-1.31666666666667
TRPC1	-0.786833333333333
SMS	0.467333333333333
MAPK7	-0.567666666666667
RRAGC	0.924
PARD6A	-0.700833333333333
NUB1	0.6095
SYNGR4	0.07725
OR11H12	0.2355
WIF1	1.313625
GCH1	-1.00825
OR11H4	0.6875
SLC44A5	2.243
GPRIN2	2.88816666666667
LOC401431	0.224
CPA4	-2.5903
MELK	-2.80933333333333
IL15RA	0.15425
CUL3	0.248625
HMBOX1	0.781
PODXL	-2.19675
CCT6B	0.139666666666667
COMTD1	-0.66475
MUC20	0.5755
GPX2	-3.533625
ITK	-1.478875
FBXL5	1.35725
C13orf27	-1.512
DEFA5	0.264
TRHDE	-1.433
MTP18	-0.0241666666666667
UQCRQ	0.3775
ITGB2	2.02166666666667
CSRP2BP	0.75225
TAS2R44	0.495
PHPT1	-0.132125
FAM44C	-0.17325
ERH	0.2575
MPHOSPH1	-1.781
MORC1	-0.4595
PARVB	-0.18675
LAMA1	-2.45116666666667
PGBD3	0.93
GIMAP6	3.51125
AREG	-1.89116666666667
LIPT1	0.0185
MGC99813	-1.57
C1orf201	0.2485
GRIN2A	-0.778
MAN2C1	-0.21475
NSUN5	-0.6345
SF3B5	0.3185
MYC	-0.26275
NRXN1	-0.850181818181818
ZNF18	0.34925
SPDYA	-0.69
SLC37A1	1.7305
DECR2	0.623
ANKRD38	-0.122571428571429
SPTLC3	-1.13891666666667
SUPT16H	-0.407
DTWD2	1.1355
ULBP1	-0.886
ZADH1	0.335166666666667
OIP5	-2.922
IL10RB	-0.170333333333333
OTUB2	0.642
VWA3A	-0.0856666666666666
SPIC	0.4415
OR6C4	0.24
PSCD4	1.054
DPY19L2P2	-1.3915
TRAPPC6A	1.18333333333333
C21orf2	-0.0868333333333333
CEMP1	0.73925
LIN7B	-1.1185
E2F7	-2.9055
VCP	-0.0343125
LAMA3	-1.88
BGN	1.79375
GPR160	1.57566666666667
COCH	-4.677
GPR81	2.31033333333333
APOBEC3F	-2.314
tcag7.1017	-0.53225
C1orf32	0.385
SCGB1D2	6.24075
FLJ43987	-0.049
C6orf170	0.078
KLK9	0.4895
GPD1L	0.76375
VPS37B	0.402
ATG3	-0.4255
ADAMTS17	-0.615
KLHDC2	-0.241833333333333
NDUFV2	0.349
BLK	-2.736
MATN4	-1.411
GPM6A	1.693375
GBP4	2.88366666666667
TMEM162	0.407
PKP2	0.269
HRASLS	0.880666666666667
MMP1	-2.559
SFXN3	-0.3149
FSD1	-1.87683333333333
ST6GALNAC3	-2.1595
CA12	2.0215
NCOA6	0.31725
C19orf58	-0.4117
PPP4R1	0.0981666666666667
MAN1A2	0.553666666666667
IKBKAP	-0.84175
UPF1	0.0898333333333333
KIAA1219	0.32
WNT16	0.38
SNW1	-0.105
IL18RAP	2.44575
RPP30	-0.198875
CDC40	0.274928571428571
SETD3	0.135166666666667
SLAMF6	0.17025
ELK4	-0.3145
TRIM47	0.6325
ACOX3	2.414125
TRIM6	-0.2075
KIAA0372	-0.303666666666667
TP53AP1	1.017
SMURF2	-0.84475
ADAD1	0.16525
EBP	-1.6652
KRTAP13-2	-0.235
FLJ36874	-0.789166666666667
TOR1A	-0.339666666666667
P2RY4	0.5985
GPBP1	-0.47775
TRPV1	0.29325
ADAMTS12	0.120666666666667
PES1	-0.2309
ATG4A	0.0225
MAGEA10	-4.4635
WFS1	2.03175
CC2D1B	-0.260333333333333
PABPN1	-0.203875
SLC25A30	-0.227
SLCO1C1	-0.312
SLC22A5	1.34775
KIF23	-2.82366666666667
SYN2	-0.759
ASPN	8.149
CENTG2	1.59775
QSOX2	-0.9232
FLJ10815	-0.0141666666666667
STK24	0.2376875
SPEG	-0.5913
STK10	-0.428
DACT2	-2.406
AAAS	-0.7325
SSX3	-1.66675
ABCD3	0.629
C4orf12	0.175375
PARVG	0.589666666666667
FIG4	0.94
C9orf46	1.5425
TMCO6	-0.543
IGHMBP2	-0.55375
DUS2L	-0.6555
FAM3C	-0.5783125
TMEM16D	-2.15775
DCTN4	0.61625
KCNH3	-0.319
EIF2AK2	0.21625
AP1S3	-0.13125
CST4	3.8645
PAM	-0.02325
NUTF2	-1.1425
CITED2	1.4715
SLC39A4	-0.98925
C2orf52	-1.444
GRM3	-0.634
C12orf49	0.28175
CCDC49	-0.1411
GRAMD1B	-0.782
FNDC4	0.1695
SIAH2	1.6475
GDPD4	-0.09075
C21orf87	0.578
ATP5A1	0.180333333333333
C16orf63	0.237375
LOC388135	0.534
ATP5J2	-0.830875
MMP3	-0.443
EMID2	-0.307
CRHR1	0.38925
WDR70	-0.537
C13orf31	1.9815
ZFAND1	1.27225
CCL18	3.74083333333333
C3orf49	0.1715
RINT1	-0.197
KIAA0408	-2.0875
F13A1	5.3343
SLC10A1	0.119333333333333
OGN	1.1925
GIPC2	-2.799
XPO6	0.2805
LCE1A	0.51
FMR1	0.0138
LOC374920	0.353
DUSP3	0.22275
ANKMY1	1.36225
C7orf50	-0.85025
BBS9	-0.101
UNC119B	0.455875
C9orf72	-0.34075
MGC35440	0.0795
ENTPD6	0.1555
PPP1R2P9	0.91
ERCC4	0.36725
FAHD2B	-0.135
HMHA1	-0.2765
HACL1	-0.55
RAD23A	0.0893333333333333
FAM83B	-2.2795
PPP5C	-0.7695
RNASEH2C	-0.072875
C9orf153	-0.50025
SCAMP4	0.47325
GHITM	0.4779
NDUFB7	0.048
ADCYAP1	-0.0131666666666667
SP110	-0.0863333333333333
MAP3K7IP2	0.768
DHH	-0.119
AGRN	0.645428571428572
WDR33	0.016
CEP290	0.615666666666667
PRPS1L1	-1.583
KLRA1	-0.2235
GPR97	0.0765
CHD7	-0.69625
TLR10	0.84925
SLC30A8	1.2555
HIC1	1.24816666666667
IAPP	0.395
RXFP4	0.066
GP1BB	0.5455
SHQ1	0.105
NKX2-3	0.230333333333333
API5	-0.15125
FTHP1	0.447
MOV10L1	0.553833333333333
TRIM6-TRIM34	0.7105
ADHFE1	3.09025
FAM117A	-0.0525
DDI1	0.2885
CDON	1.044
TRIM73	-1.518
IGKC	4.8745
MMP14	-0.288916666666667
DYNC1LI1	0.194625
C11orf66	0.50275
TRBV3-1	-1.74575
FASTKD5	0.045
BIVM	-1.952
LHX4	-0.5375
CXCL2	-1.9617
RAB2B	-0.445666666666667
IZUMO1	-0.36475
MAP3K15	-2.2475
FAM19A2	0.803833333333333
ZC3H8	-0.155666666666667
ZMAT1	2.362375
SPINK5L3	-3.689
SLC10A6	0.2885
APPL2	0.74875
CARD10	-0.159666666666667
LOC402176	0.081375
EEF1D	0.0176
RAB6A	1.54
C12orf5	-0.92675
PAPOLG	0.14775
MSRB2	0.8
BCR	1.08755555555556
PUS3	0.37725
TIAM2	0.8585
ZNF317	0.243833333333333
CHD2	0.110923076923077
FZD5	-0.889
NUDT8	-1.5135
ZNF763	-0.2705
PRC1	-1.89155555555556
ABCB9	0.553
SPATA3	0.435
TRAK2	-0.117
STAB1	3.271125
LRRTM2	-0.602333333333333
psiTPTE22	0.76725
DBI	0.22275
SERPINA11	-1.79375
NAT5	0.43075
C20orf58	-2.39525
RPS6KA4	-0.233666666666667
FLJ90650	-0.84425
TGFBRAP1	0.51575
CHRDL2	-1.581625
FAHD2A	-0.399666666666667
CNTN1	0.25475
BBS4	0.271
TMEM181	0.573
MINPP1	-0.45375
MPHOSPH6	-0.557666666666667
HOXC10	2.6925
ITPKB	0.558375
CLPTM1L	-0.26575
MEOX2	0.0215
ATP6V0C	0.71925
PRPF8	0.04
TMC5	5.007
FKBP3	-0.51975
PLEKHB2	-0.05525
OR4D6	0.802
ZNF544	-0.315
D2HGDH	0.632125
RPL18A	0.1737
HEL308	0.097125
MPP6	-2.54725
TCERG1	-1.60275
KRT16	-1.75783333333333
KLF17	-0.47275
KLF5	0.491375
CDR1	1.338125
VCX3A	-3.9315
FBLN2	1.531375
C14orf104	-0.2855
HBE1	-4.5767
OR4S2	-0.1565
C1orf108	-0.418666666666667
ROBO4	3.07733333333333
CPEB4	0.389125
C11orf80	-0.5685
BCKDHA	0.960833333333334
MYOC	1.048
GIF	-0.1505
CKMT1A	0.164
RPL3	1.0979
THBS1	2.36275
APOO	-0.81625
ARMCX1	-0.71675
HSZFP36	0.52125
SNAPC5	-0.10925
EIF4ENIF1	1.13075
ZNF433	0.0795
TNFRSF21	-1.066125
TMPRSS7	0.0795
SPATA18	1.2951
HPDL	-1.636
MKL2	1.8807
TBX3	2.15907692307692
C21orf93	0.0796666666666667
DAXX	0.00275
ELMO1	-0.158375
RGS13	2.34616666666667
TAF11	-1.05325
UNC13A	-2.342125
LOC653314	0.192
ORC3L	-0.34875
IMAA	-2.0735
TARBP2	-0.45625
CABIN1	-0.1206
TRIOBP	0.3048125
HIST1H2AC	1.541375
RGS22	0.49
NCOA1	1.25566666666667
IL25	3.102
SNCG	0.152
GPR6	0.515
AMDHD1	-2.65283333333333
CHEK2	-1.519125
C6orf142	-0.586
DRD4	0.48925
C14orf68	-0.86375
GDF11	-2.52075
SEMG2	0.2415
CD247	-1.8755
CDAN1	0.11525
RBMX2	0.0383333333333333
TGS1	-0.71075
OIT3	0.03475
SYF2	0.597
MCM4	-2.96725
PKHD1L1	0.297875
CEP192	-0.640833333333333
IFT88	0.83675
RPL9	1.29457142857143
RAB32	0.00725
DDX43	-3.2985
P2RX2	0.874166666666667
OR5D18	0.237
UBE1	-0.00741666666666667
SLC24A1	1.1865
ARHGAP5	-0.104
CETP	-0.58425
KIAA1731	-0.977
SLC9A4	0.4295
PTPN6	1.0425
BAHD1	0.3555
GRIK3	0.1345
CACNB2	-0.2748
PDE10A	-0.63675
DGCR14	-0.000750000000000001
PCDHB9	-0.536333333333333
RHOQ	0.513166666666667
MAP3K4	0.105
KTI12	-0.0206666666666667
RPL23AP13	-0.87175
GNG11	-0.78575
CLCN3	1.3865
GPAM	-0.57025
VSTM2A	1.162
SLAMF7	1.866
INTS2	-1.35175
PPP2CA	-0.3224
LRP12	-0.966866666666667
SEC14L2	1.08722222222222
DKFZP586H2123	1.51225
MC3R	-0.082
CIRH1A	-1.63983333333333
HIST1H2AB	0.409833333333333
POLH	-0.536125
MGC16703	-1.74266666666667
SNAPC2	0.5605
FILIP1L	0.57
RASGRP4	1.022
LRRC1	1.393
GAS1	-0.3195
PRAC	-1.31525
DGKA	-0.931666666666667
NT5C3	-0.6465
PEG3	-2.2885
NADK	-0.301
PRR17	-0.1235
LOC374569	-0.418
SGSH	0.788
NLRP8	1.3465
GALT	-0.7033
MCF2	-1.3645
ZNF263	1.40375
TACSTD1	1.001
TYR	-5.9272
ATP6AP2	0.13675
RNUXA	-0.165
ABHD10	0.0289
GDPD2	0.409
SLC35C1	-0.1565
UBE2A	-0.46325
HERC5	-2.43216666666667
FAM112B	-4.38916666666667
FBXL16	1.04575
DKFZP434A0131	-0.267
ELA3A	-3.0295
RBM41	-1.221625
HAO2	0.5125
RNH1	0.414625
SHANK2	1.97016666666667
OSBP2	-1.16075
DAK	0.328166666666667
C3orf58	-0.720333333333333
TCL1B	-0.9105
KBTBD2	-0.64525
SUGT1L1	0.987
UBE2E2	-0.495
MYL9	2.844375
CDC23	-0.694166666666667
PBXIP1	1.5925
CXorf40B	0.7695
NBL1	1.94225
RTBDN	0.0275
RAB11FIP5	0.614125
TTTY13	-0.693
SCOTIN	-0.275583333333333
SOHLH1	0.3735
CDKN1A	-0.541285714285714
NCK1	-0.19175
ZNF550	-0.58075
SAPS3	0.439833333333333
SPIN3	0.4995
MAGEE2	-0.11675
MIS12	-1.14033333333333
OR8H2	0.481
KIAA0774	-0.659666666666667
UNC5D	-1.746
CUL7	-0.149333333333333
LIPC	-2.81983333333333
DIO1	3.7125
C20orf11	0.053
CTRL	-0.84375
HS3ST2	3.17725
PAK4	0.749166666666667
CCRL1	1.7555
RNF10	0.248
ZNF567	-0.13875
ZNF660	-1.238
TCEAL3	2.3225
MAGOH	-1.181
CENPB	0.210666666666667
C19orf7	0.45525
LOC388965	-0.019
ZCCHC13	0.342
JMJD1A	-0.619
HIST1H4H	0.7045
TBRG1	-0.5371
GPC3	-4.410875
TAF1C	-0.783375
EBNA1BP2	-0.540833333333333
CIAPIN1	-0.8225
PDGFRA	-0.103888888888889
CSTB	-0.679
CENPI	-2.72516666666667
GTF2E2	-1.18183333333333
RPP21	-0.48575
CCNF	-1.49533333333333
KCNQ3	1.135
FAM79A	1.30175
SLC22A12	0.6
NOVA1	0.746333333333333
FZD3	-0.8256
AKAP8	-0.254
SOCS5	0.48225
CFDP1	-1.02125
DLG5	1.269
PGM5	2.08783333333333
C1orf144	0.23975
HDAC10	-1.212
RND2	-0.677
C20orf199	-0.49175
RNMT	-0.024
SLURP1	0.290125
ASTN1	-0.930714285714286
SH3BGR	0.9735
MYCL1	-0.045125
ZHX1	1.14966666666667
CENPK	-3.8775
FOSB	0.0858
LOC643406	-0.046125
C2orf59	-1.216625
TMEM135	0.63025
SLC27A2	-0.3665
KRT33A	2.3775
OVOL1	1.422125
PAMCI	-3.729
S100A7	0.8665
ZNF789	-1.0385
HARS2	0.017
RPL23A	-0.374666666666667
TCF23	0.0175
UPF3B	-1.3495
C17orf78	-0.3395
HLA-DOB	0.418666666666667
C14orf142	-0.259
TEKT5	1.13916666666667
DMWD	-0.1095
POLD1	-1.96866666666667
GSCL	0.2305
CALD1	0.4098
SCRT1	0.366333333333333
AIG1	0.96875
UNC84B	0.32375
ZNF404	-2.5915
TMED6	-3.84625
KIAA1462	0.9045
LRRC27	1.46866666666667
PYGO1	-1.349
PIGU	-0.218
ALAS2	-3.58183333333333
WRNIP1	0.332875
CNNM3	0.8325
ZNF2	0.5145
ST3GAL5	-1.52775
MRPL23	-0.09575
TSSK6	-1.02525
PSMA6	-0.61925
C16orf70	-1.005
KIAA1602	-0.13675
ALMS1	0.2185
DCN	2.775
TMEM132D	-1.13275
SUCLG2	0.36425
ABHD14A	0.0355
DEXI	0.730333333333333
AMPD2	-0.372333333333333
IFNAR2	-0.274333333333333
CYB5A	2.4137
TLOC1	0.04725
NXF5	-0.356166666666667
NRBF2	-0.138375
KCTD3	1.6575
ITGAE	-0.705333333333333
SLC30A3	-2.02066666666667
ZRF1	-0.9245
IFRD2	-0.513
XAB1	-0.0845
PYCR2	0.328166666666667
SERPINB3	-4.76
TMLHE	-0.2412
GEFT	-0.90975
ABCA5	-0.88725
EMR4	0.123166666666667
TSFM	-0.23
HIST3H2BB	-0.71175
ARHGEF19	0.5485
TSPAN17	0.0923333333333333
ABCC8	3.25975
MAP1S	0.560666666666667
C22orf36	1.15025
BNC2	-0.5645
HIST1H4A	-1.69625
NDUFS3	-0.0901666666666667
WDR3	-0.357333333333333
XKR4	-1.61575
TTC33	-0.517714285714286
STMN2	5.1005
CPN2	-0.795333333333333
HSPC105	1.554875
PCOLCE2	-4.416
C3orf55	-1.005
KLHDC9	3.32583333333333
TBC1D23	0.050875
ATXN2L	-0.869083333333333
MAP2K3	0.0875
SCAP	-0.0855
ZNF486	-0.221666666666667
C20orf96	-0.03075
NARS	0.007
ADAMTSL1	-0.741785714285714
PRCC	0.944333333333333
CCDC126	1.57208333333333
ZNF675	-0.9395
CALCOCO1	0.85575
ANKRD43	4.8935
CWF19L2	0.298
ZBTB32	0.775833333333333
BRAF	0.82925
ODF4	0.66225
MGC14376	-0.146166666666667
HORMAD1	-2.758
AAK1	-0.0213333333333333
PEBP1	1.10766666666667
TNFSF5IP1	0.365166666666667
DKFZp564N2472	0.42475
RMND1	0.034
IGKV1-5	4.424
COL1A2	2.30833333333333
SERPINA5	-1.367625
AANAT	0.4885
C19orf21	1.84283333333333
GEMIN5	-0.34975
UBR4	-0.276166666666667
LTBP3	0.833666666666667
AMHR2	-2.31966666666667
PROCR	-1.8655
MYBBP1A	-0.243
C20orf39	2.16566666666667
ZNF697	-0.557125
PASK	-0.8367
ZNF776	0.675333333333333
RFXDC2	-0.185625
KIAA0467	0.12375
C10orf96	-2.12725
ZNF503	-1.27775
GULP1	-0.612583333333333
KCNE4	2.526
DKFZp434K191	-0.21775
LOC196913	-0.0235
BHLHB4	0.7765
CH25H	-0.5145
LOC81691	-0.5895
ALPL	-0.174285714285714
COL12A1	2.850875
FOLR3	-2.486
GPR123	0.02925
TRIM62	0.340142857142857
ABLIM1	0.8995
MAST3	-0.12725
RHBDD1	0.982
LOC338809	0.904
RYBP	1.1145
TTC26	-0.33625
ZNF22	-1.673
ISCA2	0.143
RDM1	-1.37975
PIGM	0.9675
GNB3	-0.733
ACTR2	0.0843
HMGB1	0.05565
EDG1	1.636
SOAT2	-3.4905
OR10AD1	0.787
RAP1GDS1	0.840166666666667
LCE1F	0.6005
ESM1	0.23225
RCN3	1.82675
CREBL1	-0.51125
DBNL	-0.277333333333333
PTGER3	3.2305
USP30	0.169666666666667
BCL2L12	-0.7725
KIF26B	2.41125
ZNF416	0.9985
ZNF225	-0.0125
C17orf70	0.5635
ZNF554	1.1395
RAE1	-1.1415
TNIK	-0.490166666666667
ACTN3	0.7375
MGC45922	0.3025
CCNA1	-1.132
RYK	0.170333333333333
IL26	0.273
LRP3	0.493166666666667
QARS	0.01225
SOX7	0.454214285714286
BID	-1.16475
OR2S2	0.284
CXCL14	4.72125
C11orf47	-0.521
MGC29891	1.072
HSPB8	-0.3487
PRDM14	-1.0745
NUFIP2	0.03225
MNAT1	-0.8935
ZDHHC2	-1.53608333333333
MBNL2	0.8965
ADD3	-1.377875
CSNK2A1P	-0.48175
KLK6	-2.93833333333333
TMEM111	0.2324
KIAA1279	0.196
NUBP2	0.528833333333333
RAB42	-0.719
ID3	-0.9601
TM9SF1	-0.009
MDP-1	-0.23025
POU4F2	0.3225
IQCK	1.2695
C16orf14	-0.01475
CAPN3	-1.604375
FAM43B	-0.229875
RECQL	-1.45275
AP1G1	-0.490214285714286
CTNNBL1	-0.335666666666667
ECHDC1	-0.607333333333333
SMARCC1	0.1786
FOXQ1	-1.25925
GNAI3	-0.415166666666667
POLG2	-1.54
CD4	1.05025
ITLN1	-1.02375
EBI2	2.8645
IRF1	1.1205
PTPRE	2.0462
PTK2B	-0.4405
NXNL2	-0.4355
SOX4	0.522
TSPAN3	0.0895
SH2D1A	-3.471
C8orf58	-0.842
USP20	-0.312
DUSP22	-0.872083333333333
CALB1	-2.8085
L3MBTL2	1.51708333333333
MCRS1	-0.235
TMEM118	-0.901
C18orf8	0.719833333333333
FLJ10241	-0.226375
GJA12	0.25825
PKD1	0.24
ZFP3	0.3315
JAM3	-0.9675
LAPTM4A	1.3364
DIRC2	-0.0025
KIAA2022	0.756166666666667
MYOM1	0.946166666666667
TRPM8	-1.89
MOP-1	0.9395
PHKG2	-0.046125
ZNF650	0.43275
KIAA1522	1.7365
PSG8	-1.31466666666667
DDX19B	-0.4295
MOBKL1B	-0.28125
DIAPH2	-0.901916666666667
PTPN12	-0.32625
CLN8	-0.2163
CRYZL1	0.182666666666667
CRY2	0.7945
FCGR2B	4.55016666666667
PNPLA4	0.7725
ZNF454	0.3975
DKFZp434B1231	-0.22025
CLDN11	0.3069
RFWD2	0.733333333333333
CIB2	-0.7755
MXRA8	2.864
HRK	-0.629875
MAML2	-0.943
C4orf31	0.4065
C6orf192	-1.49175
COG6	0.69075
FAM5B	-0.091
NFATC1	1.619
SEPT10	-0.27325
SCYL1	-0.1292
RPP40	-0.7575
SCOC	0.8787
KIAA1450	0.9725
CTDSPL2	0.3205
TBX5	1.67216666666667
NAPG	0.608625
RHD	-4.6455
C14orf45	1.8115
ZBTB22	0.8605
PLCG1	-1.0155
ANKRD10	-0.10475
AQP7P2	-0.85425
TAGLN2	0.393833333333333
HTR2C	-1.16675
SLC16A7	-1.6855
C17orf83	0.1795
TSGA14	-0.898
MDH1	-0.51725
PPP3R2	0.489833333333333
DCBLD2	-2.43771428571429
RBM33	-0.9125
DPH3	-2.06075
SYT10	-1.7725
FMO4	1.94775
THYN1	-0.62975
DRD5	-2.63
OTOR	0.49575
PGRMC2	1.0766
KATNAL1	-0.445875
PAQR6	-0.68225
UBE2I	-0.15675
C14orf28	0.25575
C8orf70	3.143
FLYWCH1	-0.092
ANGPTL3	-1.193
GLRX2	-0.2345
ATP11A	-0.924642857142857
ARL5B	-0.190875
MUC16	-0.628
SLC25A5	-1.064
ACRC	-1.15325
MYO1C	-0.055
FAM89B	0.416833333333333
FAS	-0.80525
KIFAP3	1.4015
GLRA2	-0.3935
BTN3A2	-0.6945
CNKSR3	1.4525
CSTF3	-0.455166666666667
ARPM1	0.77625
KIAA1530	-0.2445
C9orf150	3.60316666666667
PRKCI	0.19475
tcag7.1015	-0.716
SOD3	-1.113
ZNF574	0.377
CYP21A2	2.7955
RPL12	1.0005
COMMD2	-0.48875
WIZ	0.19925
LOC344405	-0.0445
ALDH4A1	-0.170588235294118
CRYAB	1.292
COPA	0.686566666666667
PCDHGA7	0.581
