Hybridization REF	TCGA-A7-A0DB-01A-11R-A00Z-07
RGS22	-1.71966666666667
NCOA1	1.25116666666667
IL25	1.0465
SNCG	1.419
GPR6	0.515
AMDHD1	-1.5525
CHEK2	-1.655875
C6orf142	-0.51475
DRD4	1.04475
C14orf68	-1.038
GDF11	-2.00525
SEMG2	null
CD247	-1.99925
CDAN1	-0.34575
RBMX2	-0.204166666666667
TGS1	-0.80925
OIT3	0.268
SYF2	0.0235
MCM4	-2.677875
PKHD1L1	-0.297166666666667
CEP192	-1.03116666666667
IFT88	0.98775
RPL9	0.247071428571429
RAB32	0.196625
DDX43	0.408
P2RX2	0.9625
OR5D18	0.142
UBE1	0.0545
SLC24A1	0.649625
ARHGAP5	0.53025
CETP	1.96475
KIAA1731	-0.544
SLC9A4	-0.3835
PTPN6	0.71275
BAHD1	0.111
GRIK3	0.656
CACNB2	-0.3227
PDE10A	-0.3265
DGCR14	-0.41175
PCDHB9	-0.907166666666667
RHOQ	0.525
MAP3K4	0.04525
KTI12	-0.187
RPL23AP13	0.2655
GNG11	0.087
CLCN3	0.891333333333333
GPAM	0.626625
VSTM2A	0.5365
SLAMF7	1.76833333333333
INTS2	-1.526
PPP2CA	0.1945
LRP12	0.0683333333333333
SEC14L2	2.23555555555556
DKFZP586H2123	3.7415
MC3R	-0.357
CIRH1A	-1.82733333333333
HIST1H2AB	0.723666666666667
POLH	-0.764875
MGC16703	-2.29466666666667
SNAPC2	0.7625
FILIP1L	0.7
RASGRP4	-0.0955
LRRC1	1.3165
GAS1	0.99475
PRAC	-0.671333333333333
DGKA	-1.30166666666667
NT5C3	-0.914
PEG3	-2.48736363636364
NADK	-0.49125
PRR17	-0.05125
LOC374569	0.228
SGSH	0.605
NLRP8	-1.0955
GALT	-0.5429
MCF2	-0.566
ZNF263	0.56525
TACSTD1	0.821666666666667
TYR	-5.7817
ATP6AP2	0.487
RNUXA	0.4355
ABHD10	0.5939
GDPD2	-1.76075
SLC35C1	-0.43275
UBE2A	-0.409625
HERC5	-1.282
FAM112B	-4.11183333333333
FBXL16	1.35375
DKFZP434A0131	-0.11925
ELA3A	-1.9815
RBM41	-1.277
HAO2	0.7205
RNH1	0.42975
SHANK2	1.681
OSBP2	-1.61625
DAK	-0.4365
C3orf58	-0.549833333333333
TCL1B	-0.209
KBTBD2	-0.591125
SUGT1L1	0.31725
UBE2E2	-0.4935
MYL9	2.53675
CDC23	-0.651833333333333
PBXIP1	1.5939
CXorf40B	0.2805
NBL1	1.1255
RTBDN	0.4665
RAB11FIP5	0.127875
TTTY13	-0.7575
SCOTIN	0.316
SOHLH1	-0.8556
CDKN1A	0.115071428571429
NCK1	-0.00449999999999999
ZNF550	-0.45975
SAPS3	-0.0965833333333333
SPIN3	0.371666666666667
MAGEE2	0.135
MIS12	-0.6325
OR8H2	-0.3355
KIAA0774	-1.021
UNC5D	-1.5155
CUL7	-0.177666666666667
LIPC	-2.81933333333333
DIO1	-1.928
C20orf11	0.3193
CTRL	-0.98475
HS3ST2	3.9685
PAK4	1.27433333333333
CCRL1	3.26275
RNF10	0.494125
ZNF567	0.26375
ZNF660	0.03
TCEAL3	1.09075
MAGOH	-0.864833333333333
CENPB	-0.303333333333333
C19orf7	0.655
LOC388965	-0.01225
ZCCHC13	1.214
JMJD1A	-1.219
HIST1H4H	-0.076
TBRG1	-0.5744
GPC3	-3.029375
TAF1C	-1.144875
EBNA1BP2	-0.991333333333333
CIAPIN1	-0.8315
PDGFRA	-0.0445
CSTB	0.208
CENPI	-1.899
GTF2E2	-0.7795
RPP21	-0.664
CCNF	-1.22733333333333
KCNQ3	0.5365
FAM79A	1.54875
SLC22A12	0.6215
NOVA1	0.0746666666666667
FZD3	0.3582
AKAP8	-0.387
SOCS5	0.44425
CFDP1	-1.1455
DLG5	0.426
PGM5	0.527166666666667
C1orf144	-0.08375
HDAC10	-1.884
RND2	-0.7555
C20orf199	-0.4355
RNMT	-0.45325
SLURP1	0.993875
ASTN1	-0.2275
SH3BGR	0.1615
MYCL1	-0.344375
ZHX1	0.0211666666666667
CENPK	-2.872
FOSB	1.2805
LOC643406	0.354
C2orf59	-1.184625
TMEM135	0.287125
SLC27A2	-2.29925
KRT33A	2.461
OVOL1	0.8115
PAMCI	-2.01666666666667
S100A7	0.133
ZNF789	-0.7675
HARS2	0.54125
RPL23A	-0.7145
TCF23	-0.2695
UPF3B	-2.258375
C17orf78	0.018
HLA-DOB	0.0335
C14orf142	0.369333333333333
TEKT5	1.02333333333333
DMWD	0.184
POLD1	-1.393
GSCL	-0.449
CALD1	0.426
SCRT1	0.6285
AIG1	1.50225
UNC84B	-0.067
ZNF404	-0.08475
TMED6	-3.77325
KIAA1462	0.0745
LRRC27	1.75583333333333
PYGO1	-0.6705
PIGU	-0.228666666666667
ALAS2	-3.48516666666667
WRNIP1	-0.05325
CNNM3	0.2045
ZNF2	0.579
ST3GAL5	-0.40525
MRPL23	-0.381
TSSK6	0.130666666666667
PSMA6	-0.263
C16orf70	-0.8695
KIAA1602	0.117
ALMS1	0.103333333333333
DCN	3.0905
TMEM132D	-0.9465
SUCLG2	0.619
ABHD14A	0.6725
DEXI	0.62
AMPD2	-1.087
IFNAR2	-0.5425
CYB5A	2.8092
TLOC1	0.62025
NXF5	0.226833333333333
NRBF2	-0.082375
KCTD3	1.2215
ITGAE	-0.890166666666667
SLC30A3	-1.92583333333333
ZRF1	-0.9285
IFRD2	-0.413875
XAB1	-0.26575
PYCR2	-0.0286666666666667
SERPINB3	-3.6745
TMLHE	0.0411
GEFT	-0.918
ABCA5	-1.6615
EMR4	0.376
TSFM	-0.7725
HIST3H2BB	-0.18025
ARHGEF19	0.64725
TSPAN17	0.036
ABCC8	3.14625
MAP1S	0.579666666666667
C22orf36	0.01325
BNC2	0.2705
HIST1H4A	-2.12275
NDUFS3	-0.258333333333333
WDR3	-0.967333333333333
XKR4	-1.48
TTC33	-0.362571428571428
STMN2	2.849
CPN2	-1.04333333333333
HSPC105	0.863625
PCOLCE2	-0.6465
C3orf55	1.3975
KLHDC9	2.72016666666667
TBC1D23	0.5945
ATXN2L	-1.31175
MAP2K3	0.0805833333333333
SCAP	0.47
ZNF486	0.453333333333333
C20orf96	0.6975
NARS	-0.30725
ADAMTSL1	-0.743357142857143
PRCC	0.819333333333333
CCDC126	1.21933333333333
ZNF675	0.41675
CALCOCO1	0.6915
ANKRD43	4.755
CWF19L2	0.2665
ZBTB32	-0.0243333333333333
BRAF	0.69575
ODF4	0.0865
MGC14376	1.31483333333333
HORMAD1	-2.43833333333333
AAK1	0.0205833333333333
PEBP1	0.548333333333333
TNFSF5IP1	-0.154
DKFZp564N2472	0.384
RMND1	-0.209625
IGKV1-5	4.08825
COL1A2	3.23875
SERPINA5	-1.738375
AANAT	0.5735
C19orf21	-1.50983333333333
GEMIN5	-0.079
UBR4	-0.432833333333333
LTBP3	1.308
AMHR2	-2.81583333333333
PROCR	-1.3765
MYBBP1A	-0.84375
C20orf39	1.5225
ZNF697	0.088875
PASK	-0.8581
ZNF776	0.748333333333333
RFXDC2	-0.1665
KIAA0467	0.02175
C10orf96	-1.39433333333333
ZNF503	-0.000499999999999994
GULP1	-1.38541666666667
KCNE4	0.605166666666667
DKFZp434K191	-1.669625
LOC196913	-0.477
BHLHB4	0.529
CH25H	0.994
LOC81691	-1.37366666666667
ALPL	0.470571428571429
COL12A1	2.689125
FOLR3	-2.22483333333333
GPR123	0.35175
TRIM62	0.212071428571429
ABLIM1	0.816
MAST3	0.174
RHBDD1	0.596833333333333
LOC338809	-0.2955
RYBP	0.97475
TTC26	0.48825
ZNF22	0.0641666666666666
ISCA2	0.1405
RDM1	-1.98125
PIGM	1.00975
GNB3	-0.555
ACTR2	0.3177
HMGB1	0.18575
EDG1	2.70466666666667
SOAT2	-3.64975
OR10AD1	0.4165
RAP1GDS1	0.67775
LCE1F	0.6015
ESM1	-1.9335
RCN3	2.1065
CREBL1	-0.4435
DBNL	0.0626666666666667
PTGER3	3.4
USP30	0.252333333333333
BCL2L12	-0.4545
KIF26B	2.75533333333333
ZNF416	1.02875
ZNF225	0.0105
C17orf70	0.02275
ZNF554	1.0235
RAE1	-0.805
TNIK	0.767833333333333
ACTN3	0.4045
MGC45922	0.8435
CCNA1	-0.2975
RYK	0.7275
IL26	0.988
LRP3	1.00933333333333
QARS	0.28975
SOX7	0.620142857142857
BID	-1.321625
OR2S2	0.262
CXCL14	4.5855
C11orf47	-0.7305
MGC29891	1.3645
HSPB8	0.2205
PRDM14	-1.1035
NUFIP2	-0.27325
MNAT1	-0.3875
ZDHHC2	-1.1795
MBNL2	-0.086125
ADD3	0.19675
CSNK2A1P	-0.49375
KLK6	-1.3755
TMEM111	0.758
KIAA1279	0.7745
NUBP2	0.330333333333333
RAB42	0.23325
ID3	-1.0482
TM9SF1	0.84775
MDP-1	-0.3315
POU4F2	-0.0783333333333333
IQCK	2.08975
C16orf14	-0.06475
CAPN3	-1.657
FAM43B	-0.031375
RECQL	-0.647
AP1G1	-0.287285714285714
CTNNBL1	-0.164333333333333
ECHDC1	-1.67416666666667
SMARCC1	0.2297
FOXQ1	-0.788875
GNAI3	-0.531833333333333
POLG2	-2.1295
CD4	0.984
ITLN1	0.376
EBI2	3.13725
IRF1	0.3435
PTPRE	1.851
PTK2B	-0.344
NXNL2	0.9455
SOX4	0.217055555555556
TSPAN3	0.1205
SH2D1A	-3.64483333333333
C8orf58	-0.6865
USP20	-0.3515
DUSP22	-0.811833333333333
CALB1	-3.0132
L3MBTL2	0.472833333333333
MCRS1	-0.54325
TMEM118	-1.527
C18orf8	0.415833333333333
FLJ10241	0.099625
GJA12	0.9185
PKD1	-0.193
ZFP3	0.7685
JAM3	-1.016625
LAPTM4A	1.1955
DIRC2	0.97425
KIAA2022	0.570833333333333
MYOM1	1.13516666666667
TRPM8	-1.2705
MOP-1	1.32875
PHKG2	-0.131625
ZNF650	0.47175
KIAA1522	1.314375
PSG8	-1.389
DDX19B	-0.515
MOBKL1B	0.0555
DIAPH2	-0.101083333333333
PTPN12	-0.08175
CLN8	-0.056
CRYZL1	-0.2845
CRY2	0.630583333333333
FCGR2B	4.20066666666667
PNPLA4	1.1195
ZNF454	-0.069
DKFZp434B1231	-0.03925
CLDN11	0.233
RFWD2	0.898
CIB2	-0.119833333333333
MXRA8	3.014375
HRK	-0.579625
MAML2	0.0456666666666667
C4orf31	0.706
C6orf192	0.2445
COG6	0.667375
FAM5B	1.221
NFATC1	0.9329
SEPT10	-0.165
SCYL1	-0.1625
RPP40	-0.93
SCOC	0.066
KIAA1450	1.12675
CTDSPL2	-0.32925
TBX5	2.26966666666667
NAPG	0.478
RHD	-4.09525
C14orf45	2.60183333333333
ZBTB22	0.979
PLCG1	-0.991
ANKRD10	-1.300375
AQP7P2	2.8575
TAGLN2	0.1515
HTR2C	-0.4002
SLC16A7	-0.5145
C17orf83	0.205
TSGA14	0.120416666666667
MDH1	-0.47625
PPP3R2	-0.1582
DCBLD2	-1.81578571428571
RBM33	-0.475375
DPH3	-0.90125
SYT10	-0.800333333333333
FMO4	1.769125
THYN1	-0.6355
DRD5	-1.9165
OTOR	0.991625
PGRMC2	0.861
KATNAL1	-0.28175
PAQR6	-2.2875
UBE2I	-0.32725
C14orf28	0.731
C8orf70	-0.028
FLYWCH1	-0.423375
ANGPTL3	-0.78975
GLRX2	-0.4765
ATP11A	-1.11857142857143
ARL5B	0.081
MUC16	-2.4845
SLC25A5	-0.947642857142857
ACRC	-1.1775
MYO1C	0.386375
FAM89B	0.720333333333333
FAS	-0.212625
KIFAP3	1.67
GLRA2	0.3925
BTN3A2	0.0176
CNKSR3	-1.585875
CSTF3	-0.8745
ARPM1	1.17375
KIAA1530	-1.1945
C9orf150	1.6775
PRKCI	0.5795
tcag7.1015	-1.201
SOD3	0.15325
ZNF574	0.47825
CYP21A2	1.91
RPL12	0.308
COMMD2	0.04525
WIZ	-0.02725
LOC344405	-1.78975
ALDH4A1	0.00170588235294117
CRYAB	3.40125
COPA	0.9061
PCDHGA7	0.937
KIF11	-1.3905
RASD2	0.083625
SLC26A3	1.824
ZNF175	-0.3255
JAKMIP2	-2.47
C8orf4	-0.738333333333333
PTHLH	-0.51425
SLC40A1	4.44008333333333
OR7D4	0.414833333333333
PCDHB17	-0.347
CD36	5.74257142857143
C6orf203	0.7302
PRKG2	-0.127
LOC400566	1.6265
ANAPC13	0.459
SLCO3A1	-0.91975
ZNF692	-1.6165
FANCL	-1.704
SH3GLB1	0.962
C12orf61	-0.851
KBTBD6	0.9045
SUPT5H	0.5505
XRCC6	-1.0518
HUS1B	0.7164
FAM133B	-0.160428571428571
LOC728276	0.159
KCTD18	0.54075
SOS2	0.978
CCDC99	-1.886
C1QTNF5	3.862
NNAT	1.23116666666667
USP16	-0.181
LARS	-0.23675
ZBTB2	0.368125
ABO	-0.225333333333333
TRAF3	0.058
GALNT5	-1.402
NAP5	0.971
ALG14	0.905333333333333
KIAA0515	-0.0436538461538462
WDR75	-0.587333333333333
TEX261	-0.0929166666666667
LY86	1.528
LOC389072	-0.2405
FLJ13611	0.18125
MRGPRX2	-0.41
SNRPA	-0.798875
OR2G2	-0.3995
GPRASP2	1.09225
C7orf42	0.9413
C9orf163	-0.4325
CYP11B2	0.3425
FCRL3	0.412333333333333
PRDX1	-0.1685
FGB	-4.6755
COX17	0.00733333333333333
C16orf33	-0.31475
PIWIL1	0.02
FOLR1	-1.73
KIAA0082	-0.5205
FREQ	-0.991166666666667
TMCC2	-1.37866666666667
TCF12	0.163333333333333
ZNF721	0.849
FAM130A2	0.04
POU4F1	-2.26133333333333
SNRPF	-1.559
SGIP1	1.135
ZNF641	0.543833333333333
EMG1	-0.530125
PRRG4	1.1065
HIRA	-4.321
MYNN	0.730333333333333
AEBP2	-0.467166666666667
TBXA2R	0.172
ISL2	-1.2956
PCDHB11	-0.397
RNF144A	-0.037
MARCH5	0.36475
DULLARD	-0.126833333333333
DCLRE1B	-0.835833333333333
ITGA8	0.8495
TP73	-0.43475
PRKCD	1.28875
NDUFB4	0.29125
ATP13A4	2.787875
ANTXR2	-0.0825
COL4A3	-0.1014
MYO10	-0.7271
SLC6A18	0.56975
PEX1	0.042
TMEM74	-1.8414
RBM19	-0.00924999999999999
TAPBP	0.6825
RUNX1	1.113125
MID1	-1.46866666666667
GPR64	-1.03816666666667
RASEF	4.4495
GABRG1	0.364
MYO16	-0.4015
DBF4	-1.66583333333333
TSHZ2	3.1805
RIPK2	-0.6485
PPTC7	-0.184
KIF4B	-1.5215
LRRC31	3.78925
ZNF540	1.39875
EFNB3	-0.104166666666667
LOH12CR1	-0.281375
STON2	1.568
GLP1R	0.2715
CSTF2T	0.254125
IREB2	-0.956
GRSF1	-0.2835
PDCD7	-0.707
LRRC43	1.3645
CNR1	0.497333333333333
IL1F7	-0.7495
C12orf64	0.488
FAM69B	-0.4135
NR2E1	-2.083
MS4A6A	3.1784
FTL	0.9416
C7orf36	0.27
PCLO	1.4211
DYRK2	0.52675
ARIH2	-0.3705
SAMD7	0.237
SCNN1D	-0.86775
SLC32A1	-0.96075
C22orf25	-0.6105
MRPS18A	-0.2993
GPR112	0.704
EARS2	0.2645
ERN2	0.3285
ATPBD3	0.421166666666667
PRH2	-0.9225
CDKN2D	-0.441166666666667
PGLYRP2	2.15875
TRIM40	0.404
SEC14L3	0.1445
SLC22A1	-0.44925
BTN2A3	0.00449999999999999
RASA4	-0.64175
CCNL2	-0.97675
MYBPC3	0.486
GJA4	3.00025
CDC42SE1	1.226625
TRPV2	0.07775
MYPN	-3.417
SIM1	1.662
CDADC1	0.441166666666667
ZFHX4	1.9615
NIBP	0.458833333333333
ADAMTS19	-0.14975
ABTB2	-1.652
TSPYL2	-0.565875
EIF2S3	-0.3006
SOX30	-0.06325
AP2A1	0.106
DKFZP564O0523	0.236166666666667
LOC285398	-0.18975
CDH18	-6.09025
CHL1	4.15875
GATS	-0.608666666666667
TBC1D2B	0.192833333333333
OR1J1	0.228
GSN	2.135
DPCR1	0.1585
GARNL4	-0.047
SMARCA5	-0.33275
PLEKHG3	0.745833333333333
ZBTB45	1.1105
FRMD6	1.184
PLS1	-0.745833333333333
DGKZ	0.295166666666667
EFNA1	2.0522
WDR85	-0.76525
ANK2	-0.211
PAGE4	-0.894666666666667
SENP6	0.528833333333333
AKR7A2	0.0383333333333333
FKBP10	-2.0755
VEGFC	-1.77683333333333
LARP1	-0.06325
SRBD1	-0.13275
ITGB6	1.69675
SLC1A2	-0.151142857142857
INVS	-0.539
MPO	0.87425
MOBKL3	-0.437
CUTL2	-0.446125
KLK2	-0.321636363636364
VIM	-0.0655
REG1B	0.112
PCDHGC4	0.182
C3orf34	0.3955
SUMO3	0.102333333333333
CST9L	-0.94225
MLL4	-0.61275
SPR	0.385666666666667
SAMD9L	1.6505
ABCE1	-0.74625
SUPT3H	-0.67
ACTBL1	-0.879
ADAMTS4	0.300833333333333
SLIT3	3.252
RHEBL1	-1.7555
NPM2	-1.78525
MAN1C1	0.189625
KIAA1856	1.03341666666667
HSPA6	1.405
LOC388152	-1.174
C10orf140	2.72825
ZDHHC12	-0.016
LIN7A	0.2657
PHC2	0.0876666666666667
SPHK1	-0.639
TRIM26	-0.0870625
FAM83E	1.474
C18orf24	-2.24933333333333
ZNF578	0.628
ORAI1	-0.05825
RUVBL1	-0.522416666666667
C7orf20	-0.345166666666667
APAF1	-1.3745
SLC36A4	-1.80433333333333
MYH11	4.85933333333333
NEK1	0.7505
MPP2	-1.2415
C12orf24	-3.2265
TNK2	0.574375
ZNF289	-0.3565
MATN3	1.61742857142857
IFNGR2	1.28033333333333
ITPR1	0.50475
EBF3	3.3005
TBC1D20	0.5818
OR10P1	-0.174
DDAH2	1.09975
SHPRH	-0.42375
STX7	-0.4425
LOC554248	-1.31425
BCAR1	-0.46325
ATXN3	0.264333333333333
TRIM27	-0.28625
CDC42EP2	0.0125
CHP	0.374285714285714
SOX17	2.095
ZNF259	-0.804833333333333
CHCHD1	0.048125
ZDHHC19	-0.1925
GBP2	2.037
GARNL3	2.04975
MRC2	0.288
C1orf52	-0.92875
AOF2	-0.798833333333333
LRPPRC	-0.1336
ACVR1C	2.2875
TM4SF18	4.732
TMEM169	-0.369333333333333
PPP1R16A	-0.274
EBF1	1.83583333333333
RRS1	-0.795
SNX2	0.23525
OR2T2	0.1565
RBX1	-0.75475
ANKRD54	-0.6715
TSNAX	0.503
TMEM83	-1.506
ZBTB7A	1.33775
ATM	-1.31408333333333
LOC338328	3.25733333333333
TIE1	0.8715
HIST1H3G	-0.838333333333333
PASD1	-4.14766666666667
TINAG	1.106
PCDHAC2	0.148
LRRC15	1.099375
WBSCR17	1.67825
TFF2	-0.35
PARP2	-0.4745
NDFIP2	-0.3925
PCDHGB2	-0.554
WDR60	0.19875
MAP7D2	-1.95011111111111
USP45	-1.194
GSDML	-0.63175
TNS1	0.244
PLCD4	-0.50775
IQCD	0.101166666666667
SMPX	-2.117
CD9	0.857166666666667
SRGN	1.152625
CASP7	0.6785
INOC1	0.119833333333333
DKFZp451M2119	-1.63885714285714
VMAC	2.0245
USP53	0.5325
CAMK1G	-0.4675
TMEM106A	0.241833333333333
CDC20	-1.9657
ACSL5	0.0965
CBWD5	0.084
C1orf87	-0.480166666666667
KIAA1274	0.4275
PRUNE2	-1.67592307692308
LYPLA2	0.195833333333333
DOK6	-1.95666666666667
GPR149	-0.49925
FAM30A	1.089
TMEM129	0.19375
SLC35B3	0.912
ACPP	0.5986
LOC200261	-1.0865
SLC4A7	0.8225
CCDC40	2.05225
GART	-1.6555
THOP1	-1.65925
SCARB1	-1.04875
CACNA1F	0.19175
TRIAP1	-0.162
SYT14L	1.0815
SFRS8	-0.419333333333333
PBOV1	0.15525
GOLSYN	1.5685
GJB7	-2.699
CAMK2N1	0.476916666666667
GREM1	2.23918181818182
FLJ20433	0.764
QPCT	-3.577875
PRKAG2	1.24916666666667
H2AFX	-1.371375
C6orf154	0.525
PLOD3	-0.841
ZBTB39	-1.14633333333333
WASF3	-0.165833333333333
DRG1	-1.0055
PRR4	-0.8195
SPCS1	0.2865
KDELR3	0.971666666666667
SRP19	0.3355
GABRA6	1.37425
MFSD1	1.176
MMEL1	2.095
PDXDC2	-0.056
BUB1	-3.23677777777778
RNF138	-1.347
MYLPF	-0.4126
AIF1	0.792833333333333
DYNLRB1	0.2888
HCN3	-1.5035
HIST1H2AI	-0.13475
MAP4K5	0.34675
LASP1	0.565125
LOC130951	1.351
PLAA	0.449625
KRT6A	-0.784
C6orf117	-2.011875
ARHGAP23	-1.1885
PTF1A	-0.623
GPHA2	-0.804
LCE3B	-0.19
MCL1	0.917357142857143
EHBP1	-0.736333333333333
PRNP	-0.908666666666667
ZSCAN1	0.4935
C1orf113	0.0923333333333333
FOXA3	-3.235875
NEB	0.74375
ASGR1	-4.413
CTGF	1.10316666666667
RAB17	-0.210166666666667
MST101	-0.153
JARID1B	1.562
USP37	0.2841
PTBP1	-0.549833333333333
PTPN7	-0.869333333333333
CDC7	-3.19483333333333
SNX7	0.06175
ZNF335	-0.11175
CPT2	0.5035
HEATR1	-0.456375
HSPC152	-0.169
C5orf40	0.305
PSME1	0.733833333333333
STAG3	-1.981
TMEM154	-0.2765
KLHL32	0.106
TSGA10IP	-1.419
SUV420H2	-0.858666666666667
SF1	-0.4068
2'-PDE	0.371
PNLIPRP2	0.758
TRSPAP1	-0.749833333333333
NUP210	-0.537666666666667
ANP32C	-1.57833333333333
RAB11B	0.549166666666667
ASB15	0.5095
ITGB3BP	-1.608
UBASH3A	-1.8965
YWHAB	0.40775
TPRX1	0.3295
LY6G5C	-0.529875
SLC7A2	-1.228875
CLK1	-0.1784
HSD3B7	0.684
VDR	1.552
C16orf74	-1.23575
ACE	0.376
PSMA2	-0.198833333333333
CCDC131	-0.74475
ZNF213	1.24783333333333
EML2	0.10375
ALS2CR13	0.3645
GLYATL1	2.8955
DSPP	-0.0375
DHFRL1	-0.151375
C10orf30	-0.1445
SH3RF2	1.2125
LOC197322	-0.477166666666667
DLL3	-1.847625
TIGD7	0.62325
GFRA3	0.1515
CPA1	0.793833333333333
RTN4	0.484833333333333
PPT2	-2.13033333333333
FASLG	1.45891666666667
FOXP4	-0.134571428571429
RPL26	0.1704
GNL3L	-2.038
FMR1NB	-0.0903333333333333
CD163	7.50675
SGPP2	0.00724999999999996
GIMAP2	1.89375
CD37	1.6705
DPT	4.3385
NBLA00301	1.9635
RGS5	1.51041666666667
C9orf4	0.589
ACTL8	-3.26216666666667
PRKAR2B	1.129
OPLAH	0.509333333333333
C20orf134	2.23875
SPACA5	0.36875
TBL1X	-0.688833333333333
TSPYL3	-0.1345
CHCHD3	-1.02475
CRKRS	-0.100333333333333
GPR65	4.9185
DFFA	-0.60475
FUT1	0.00224999999999997
C6orf204	-1.26733333333333
TMEM51	-0.10975
ZNF580	0.3455
CMTM2	-0.146
C20orf200	0.098
EZH1	0.234
FDX1L	0.237625
MRPL32	-0.3385
PCAF	-0.8659
ALOX15B	4.23833333333333
CD59	0.853333333333333
CDK9	0.181375
ERP29	0.102666666666667
TTR	-5.6135
BCMO1	-0.932
DDIT4	-0.4568
PTGDS	2.5955
C3orf63	0.4935
BST2	0.960125
CYP1A2	0.00833333333333334
C5orf25	-1.19225
STX1A	-1.36841176470588
OR2A12	0.1245
SH3BP5L	0.54575
SERINC5	0.65225
USP6	-0.9469
MRPL3	0.0286666666666667
POMP	-0.0615
INPP4B	-0.111125
GMPPB	1.27775
EAPP	0.66775
AHSA1	-0.68125
ABCA11	0.2715
SLC5A6	-0.0535
HIVEP2	0.44825
SUMO2	-0.548875
KIAA1822L	-2.00983333333333
C11orf67	1.12875
TXK	-0.55025
PHCA	-0.356875
ICAM4	-1.95433333333333
FPGS	0.0865
SNRPA1	-2.16425
KCNJ4	-0.567666666666667
KIF6	-0.0167777777777778
HIST1H2BG	-0.546
SLC5A5	0.419
ZNF354B	-0.0846666666666667
IL12RB2	0.027
C11orf76	0.747166666666667
GAL3ST2	0.515
AIFM2	-0.35325
SYNC1	-0.365875
UBL3	0.76425
PIK3CG	-1.04066666666667
NLN	-0.4571
BCORL1	0.6765
CD5L	0.31725
ZNF238	1.87766666666667
KIAA1394	-0.80775
C16orf55	-1.1193
CYP3A7	-2.15325
KRTAP3-1	-1.7375
TFDP1	-0.938666666666667
MND1	-4.3125
NODAL	-0.465
GTPBP4	-1.14425
TUBGCP2	0.36225
SLITRK5	-2.37
CIC	1.06525
CD79A	0.2055
SAMD14	0.198833333333333
TNPO3	-0.1655
OR10G3	2.146
OR10G8	-0.626
CCDC111	-0.7235
HOXC9	-0.18725
DCUN1D1	0.287166666666667
CYB5R1	1.89875
TSR2	0.09225
DAB2IP	0.4027
SLC6A5	0.00750000000000001
RAB3D	2.42325
DCUN1D4	-0.716833333333333
ERBB3	0.883166666666667
SDC1	1.79441666666667
ATP6V1H	-0.0401666666666667
SYK	2.0055
ST20	-0.52925
C13orf30	1.79
WDR40A	0.098
ADMR	0.0805
LOC388335	1.6985
ACSM1	2.41
TDG	-0.592666666666667
FLJ11235	0.67
MRPS5	-0.786166666666667
AGPAT2	0.554
SLC12A1	0.442
CYP27A1	0.765
THAP7	-1.40075
XPO1	-0.663166666666667
ALMS1L	0.19
C1orf2	-0.018375
ZNF777	0.254666666666667
CAMK2A	0.1008
SMC1B	-0.659285714285714
IHPK2	0.3212
LEMD1	-3.356
NKD2	-0.1507
CLU	1.85271428571429
ARMETL1	-1.56
PABPC4	-0.941
CXCL12	2.72233333333333
TFAP2C	0.2136
TTTY8	0.00549999999999999
ABCB10	-0.9142
ENDOD1	0.134666666666667
IDI1	-1.934
KCTD6	1.53216666666667
CCDC105	1.075
ULBP2	-1.36716666666667
ZDHHC5	0.35125
WNT8A	0.22825
COMMD10	0.79175
KLHL12	0.50375
GPR50	0.8285
NR5A2	0.513285714285714
OXGR1	0.6458
EHD3	-0.40675
CAPRIN2	-1.15525
KLRC3	-3.81175
SF3B1	0.130357142857143
IPO7	0.0565
ALDH1A1	0.2715
ANKRD5	1.12325
TSNARE1	0.2315
DDEFL1	2.02225
RNASEL	1.2035
DNAH9	2.3395
HELLS	-2.0195
TNS4	0.0875
NAV1	-0.5088
KIAA1409	0.03625
C20orf26	3.88616666666667
TUBG1	-1.0205
IRX2	1.9465
CNGA4	-0.295
MGC50559	1.35583333333333
OR4K17	0.301
TM2D2	0.7635
FAM32A	-0.10975
TXNDC14	-0.0985
CCBL1	-1.627
ANK1	-3.29833333333333
PRSS23	-0.81875
PPM1L	0.0115
SPATA20	-0.19975
APCS	-0.388666666666667
C14orf122	-0.616
PSMB5	0.186625
C6orf10	-0.0911428571428571
SETDB2	0.00383333333333334
SPNS3	-1.26925
SGMS2	1.803
MXD3	-0.989666666666667
MON2	0.0147
CARTPT	0.507666666666667
HNF4A	-1.33333333333333
RABEP1	2.1397
TNFRSF10B	-0.826
USH1G	-0.14
PPAP2B	-1.33083333333333
TMEM16K	0.35275
CTDSP1	0.856
CDK5R1	-0.605833333333333
GABRR1	-1.629
OPN1LW	0.746
FAM98C	0.986125
DBN1	0.074375
ACAD10	-0.328333333333333
QTRTD1	-0.09225
WNK3	-1.294
RPS19	-0.36725
C1QB	3.8515
OTUD5	-0.350125
SLC41A2	1.4335
TMEM22	-2.36033333333333
KHSRP	-0.52825
TNFRSF11A	-0.0563333333333333
FBL	-0.440166666666667
IBTK	0.0778333333333334
OXER1	0.0715
CBLN4	0.481875
GPR172B	0.6475
CFTR	-1.13475
VSX1	2.183
CAMK1D	-0.54825
LOXL3	-1.805
RTP4	1.026
SLFNL1	0.1785
KIAA0828	0.22825
PAR5	0.279
LOC723972	-1.36375
GDI2	0.313375
CEBPA	1.3363
