Hybridization REF	TCGA-A2-A04T-01A-21R-A034-07
SCOC	0.0545
KIAA1450	0.47775
CTDSPL2	-0.1205
TBX5	1.49466666666667
NAPG	-0.800625
RHD	-4.91275
C14orf45	0.2045
ZBTB22	0.793
PLCG1	-0.6875
ANKRD10	0.3295
AQP7P2	0.08975
TAGLN2	0.650166666666667
HTR2C	-0.717833333333333
SLC16A7	-0.732
C17orf83	0.229
TSGA14	-1.00558333333333
MDH1	0.17625
PPP3R2	-0.091
DCBLD2	-1.28957142857143
RBM33	0.0335
DPH3	-0.377
SYT10	-1.27916666666667
FMO4	0.917375
THYN1	-1.2505
DRD5	-1.735
OTOR	0.049875
PGRMC2	-0.124
KATNAL1	0.299375
PAQR6	-0.4085
UBE2I	-0.15075
C14orf28	-0.83425
C8orf70	-0.8935
FLYWCH1	-1.08125
ANGPTL3	-0.7795
GLRX2	0.514333333333333
ATP11A	1.07021428571429
ARL5B	1.0655
MUC16	1.29
SLC25A5	-0.121928571428571
ACRC	-0.51725
MYO1C	-0.209625
FAM89B	0.735666666666667
FAS	1.9815
KIFAP3	1.45275
GLRA2	-0.362
BTN3A2	-0.3443
CNKSR3	1.85075
CSTF3	0.0605
ARPM1	2.91625
KIAA1530	-1.4495
C9orf150	-1.36783333333333
PRKCI	1.39525
tcag7.1015	0.18
SOD3	1.752
ZNF574	0.27725
CYP21A2	-0.9045
RPL12	0.557
COMMD2	-0.786
WIZ	-0.34275
LOC344405	-1.67475
ALDH4A1	-1.56582352941176
CRYAB	4.09525
COPA	0.880933333333333
PCDHGA7	0.355833333333333
KIF11	-0.323333333333333
RASD2	2.845375
SLC26A3	-0.48
ZNF175	-2.4475
JAKMIP2	-1.864375
C8orf4	-1.11766666666667
PTHLH	0.1455
SLC40A1	0.34325
OR7D4	0.334333333333333
PCDHB17	-0.072
CD36	1.99771428571429
C6orf203	0.1528
PRKG2	-0.033
LOC400566	0.04025
ANAPC13	-1.0515
SLCO3A1	-0.16825
ZNF692	-0.684
FANCL	0.248
SH3GLB1	0.4745
C12orf61	-0.64
KBTBD6	1.49675
SUPT5H	0.35125
XRCC6	0.0699
HUS1B	-0.4867
FAM133B	-0.194357142857143
LOC728276	-0.2955
KCTD18	0.9635
SOS2	0.5355
CCDC99	-1.221
C1QTNF5	2.0315
NNAT	0.630333333333333
USP16	-0.50925
LARS	-0.2175
ZBTB2	0.194375
ABO	0.177333333333333
TRAF3	0.47625
GALNT5	-3.4555
NAP5	2.8785
ALG14	-0.443
KIAA0515	0.505923076923077
WDR75	-0.614666666666667
TEX261	0.695833333333333
LY86	0.20925
LOC389072	-0.023
FLJ13611	-0.6
MRGPRX2	0.4085
SNRPA	-0.5055
OR2G2	0.3135
GPRASP2	-3.30375
C7orf42	-0.305
C9orf163	0.5595
CYP11B2	-0.649
FCRL3	1.457
PRDX1	0.20275
FGB	-7.2945
COX17	-0.244166666666667
C16orf33	0.464
PIWIL1	-0.203
FOLR1	-2.619
KIAA0082	0.256
FREQ	0.3905
TMCC2	1.1665
TCF12	0.357833333333333
ZNF721	-0.35
FAM130A2	0.27975
POU4F1	1.26075
SNRPF	-0.173875
SGIP1	0.1855
ZNF641	0.505333333333333
EMG1	0.679375
PRRG4	0.6505
HIRA	-1.39325
MYNN	1.77933333333333
AEBP2	0.467083333333333
TBXA2R	-0.130166666666667
ISL2	-1.19083333333333
PCDHB11	1.3025
RNF144A	-0.1985
MARCH5	0.565625
DULLARD	-0.227333333333333
DCLRE1B	-0.814333333333333
ITGA8	-0.82425
TP73	0.44375
PRKCD	0.7205
NDUFB4	-0.754
ATP13A4	0.805
ANTXR2	-0.494666666666667
COL4A3	-0.576333333333333
MYO10	0.2092
SLC6A18	0.25575
PEX1	-0.41125
TMEM74	0.712333333333333
RBM19	-0.12625
TAPBP	0.69745
RUNX1	-1.458125
MID1	0.260416666666667
GPR64	5.28183333333333
RASEF	3.26425
GABRG1	0.235
MYO16	-0.82025
DBF4	-0.604833333333333
TSHZ2	2.1985
RIPK2	1.141375
PPTC7	-0.0226666666666667
KIF4B	0.1685
LRRC31	0.08375
ZNF540	0.383
EFNB3	0.3805
LOH12CR1	0.1125
STON2	-0.578166666666667
GLP1R	1.363
CSTF2T	-0.46975
IREB2	-0.439375
GRSF1	1.06125
PDCD7	0.703666666666667
LRRC43	-0.991
CNR1	0.119333333333333
IL1F7	-0.039
C12orf64	-1.59725
FAM69B	-0.37925
NR2E1	-1.7955
MS4A6A	2.9189
FTL	-0.8126
C7orf36	-0.44125
PCLO	0.4813
DYRK2	0.9075
ARIH2	-0.17725
SAMD7	0.4915
SCNN1D	-1.392
SLC32A1	-0.602
C22orf25	-0.950166666666667
MRPS18A	0.408
GPR112	0.148
EARS2	-0.95875
ERN2	0.5705
ATPBD3	-0.022
PRH2	0.7205
CDKN2D	-0.27
PGLYRP2	-1.2115
TRIM40	-0.45825
SEC14L3	-0.1296
SLC22A1	0.14025
BTN2A3	-0.29875
RASA4	0.49125
CCNL2	-1.01075
MYBPC3	0.5705
GJA4	2.99475
CDC42SE1	1.469375
TRPV2	-1.0025
MYPN	-4.35666666666667
SIM1	1.4715
CDADC1	0.217666666666667
ZFHX4	-1.2305
NIBP	2.12816666666667
ADAMTS19	-2.85725
ABTB2	1.17275
TSPYL2	-0.496125
EIF2S3	-0.7302
SOX30	0.28925
AP2A1	0.017
DKFZP564O0523	-0.378
LOC285398	-0.441
CDH18	-5.2105
CHL1	1.233625
GATS	-1.55166666666667
TBC1D2B	0.540333333333333
OR1J1	-0.177
GSN	1.67616666666667
DPCR1	0.51125
GARNL4	-0.664833333333333
SMARCA5	0.068
PLEKHG3	0.416833333333333
ZBTB45	0.186
FRMD6	-1.09466666666667
PLS1	-0.935666666666667
DGKZ	1.02033333333333
EFNA1	1.139
WDR85	-0.140375
ANK2	-1.236
PAGE4	-1.0105
SENP6	0.655333333333333
AKR7A2	-0.0776666666666667
FKBP10	-2.358
VEGFC	-2.06733333333333
LARP1	-0.253375
SRBD1	-0.47375
ITGB6	3.067
SLC1A2	-1.20885714285714
INVS	-0.427
MPO	0.57475
MOBKL3	-0.1146
CUTL2	-1.669125
KLK2	-0.116
VIM	-1.70075
REG1B	0.7425
PCDHGC4	0.85075
C3orf34	-0.0781666666666667
SUMO3	0.522666666666667
CST9L	-1.66975
MLL4	0.38975
SPR	0.520166666666667
SAMD9L	1.062
ABCE1	0.000249999999999986
SUPT3H	-1.02083333333333
ACTBL1	-2.40675
ADAMTS4	0.753666666666667
SLIT3	1.74175
RHEBL1	-1.1465
NPM2	-0.62475
MAN1C1	0.211875
KIAA1856	0.5845
HSPA6	0.897
LOC388152	0.899
C10orf140	1.62625
ZDHHC12	-0.074
LIN7A	-1.8024
PHC2	0.579916666666667
SPHK1	2.3025
TRIM26	0.8596875
FAM83E	-0.4615
C18orf24	-0.307833333333333
ZNF578	0.601666666666667
ORAI1	-0.14275
RUVBL1	-0.59175
C7orf20	-1.03116666666667
APAF1	-1.171
SLC36A4	0.113166666666667
MYH11	4.66233333333333
NEK1	0.7518
MPP2	-1.53525
C12orf24	-2.05575
TNK2	0.7361875
ZNF289	-0.3145
MATN3	-2.40814285714286
IFNGR2	0.759166666666667
ITPR1	-1.471625
EBF3	4.2767
TBC1D20	-0.7559
OR10P1	0.2285
DDAH2	0.4575
SHPRH	-0.370875
STX7	-0.4595
LOC554248	-2.80075
BCAR1	0.3335
ATXN3	0.0469166666666666
TRIM27	-0.50975
CDC42EP2	-1.6095
CHP	-0.286214285714286
SOX17	1.718125
ZNF259	-1.04016666666667
CHCHD1	0.38425
ZDHHC19	0.6525
GBP2	1.794
GARNL3	2.44825
MRC2	-0.99675
C1orf52	-0.38575
AOF2	-0.0268333333333333
LRPPRC	0.8497
ACVR1C	-0.396
TM4SF18	2.14616666666667
TMEM169	-0.672666666666667
PPP1R16A	0.972
EBF1	-0.499
RRS1	-0.346833333333333
SNX2	-0.81075
OR2T2	-0.3695
RBX1	-0.04925
ANKRD54	0.764166666666667
TSNAX	0.573666666666667
TMEM83	-2.277
ZBTB7A	0.38175
ATM	-1.74291666666667
LOC338328	1.51466666666667
TIE1	0.592666666666667
HIST1H3G	-0.200166666666667
PASD1	-4.81183333333333
TINAG	1.0075
PCDHAC2	0.0495
LRRC15	-1.386375
WBSCR17	2.057
TFF2	-0.4285
PARP2	-1.33025
NDFIP2	0.281
PCDHGB2	-0.674
WDR60	0.14525
MAP7D2	0.7115
USP45	-0.96
GSDML	-1.267
TNS1	-0.3491
PLCD4	-1.975
IQCD	-0.842
SMPX	-2.5605
CD9	1.71983333333333
SRGN	1.87675
CASP7	-0.425875
INOC1	-0.263833333333333
DKFZp451M2119	-1.34425
VMAC	1.73
USP53	0.8485
CAMK1G	0.157
TMEM106A	-0.324
CDC20	-0.4423
ACSL5	-0.848166666666667
CBWD5	-0.9075
C1orf87	-1.2675
KIAA1274	-0.56975
PRUNE2	-0.391785714285714
LYPLA2	-0.00366666666666667
DOK6	-2.2065
GPR149	-0.19075
FAM30A	3.13925
TMEM129	-0.25675
SLC35B3	0.3425
ACPP	-0.7623
LOC200261	-1.017
SLC4A7	-0.1053
CCDC40	-0.1545
GART	-1.072125
THOP1	-0.9655
SCARB1	0.260375
CACNA1F	-0.734
TRIAP1	-0.2905
SYT14L	0.57
SFRS8	-0.412166666666667
PBOV1	0.0735
GOLSYN	-1.517
GJB7	0.311
CAMK2N1	0.464
GREM1	2.88066666666667
FLJ20433	0.52775
QPCT	-2.54125
PRKAG2	1.55216666666667
H2AFX	-0.414625
C6orf154	0.43475
PLOD3	0.30025
ZBTB39	0.479
WASF3	1.00066666666667
DRG1	-0.79825
PRR4	1.9345
SPCS1	-1.03375
KDELR3	0.113666666666667
SRP19	-0.239666666666667
GABRA6	-0.5155
MFSD1	-0.279
MMEL1	-0.898
PDXDC2	0.2533
BUB1	-0.822555555555556
RNF138	1.3485
MYLPF	-0.699666666666667
AIF1	0.916666666666667
DYNLRB1	0.2325
HCN3	-1.96083333333333
HIST1H2AI	0.038
MAP4K5	-0.339
LASP1	-0.794375
LOC130951	-0.352
PLAA	0.5495
KRT6A	-1.773
C6orf117	-2.018125
ARHGAP23	-0.7595
PTF1A	0.492
GPHA2	-1.0055
LCE3B	0.42275
MCL1	0.552928571428571
EHBP1	-0.04025
PRNP	-0.276
ZSCAN1	0.54125
C1orf113	-0.432
FOXA3	-3.019
NEB	2.75575
ASGR1	-4.73133333333333
CTGF	0.3245
RAB17	-3.71416666666667
MST101	-0.4995
JARID1B	0.8429
USP37	0.374
PTBP1	-0.329166666666667
PTPN7	0.0621666666666667
CDC7	-0.337166666666667
SNX7	0.84725
ZNF335	0.00150000000000001
CPT2	0.83225
HEATR1	-0.030625
HSPC152	0.062375
C5orf40	0.39775
PSME1	-1.362
STAG3	0.48425
TMEM154	0.211833333333333
KLHL32	0.0161666666666667
TSGA10IP	-1.685
SUV420H2	0.058
SF1	-0.4116
2'-PDE	0.2290625
PNLIPRP2	2.61
TRSPAP1	0.178916666666667
NUP210	1.55716666666667
ANP32C	-1.19533333333333
RAB11B	0.328833333333333
ASB15	1.073
ITGB3BP	-1.39475
UBASH3A	0.0375
YWHAB	-0.2755
TPRX1	1.0515
LY6G5C	-0.482125
SLC7A2	-2.862875
CLK1	-0.4651
HSD3B7	-0.641166666666667
VDR	1.6435
C16orf74	-0.16725
ACE	0.26575
PSMA2	-0.855833333333333
CCDC131	-0.42775
ZNF213	0.1995
EML2	-0.7595
ALS2CR13	0.3425
GLYATL1	0.1045
DSPP	0.4115
DHFRL1	-0.6415
C10orf30	0.4525
SH3RF2	0.477166666666667
LOC197322	-0.199
DLL3	-1.021375
TIGD7	0.57225
GFRA3	1.496
CPA1	-0.323833333333333
RTN4	0.190166666666667
PPT2	-1.42283333333333
FASLG	4.0445
FOXP4	2.214875
RPL26	-0.1953
GNL3L	-1.57066666666667
FMR1NB	-0.1665
CD163	7.65225
SGPP2	1.912
GIMAP2	0.627
CD37	1.88416666666667
DPT	2.82833333333333
NBLA00301	2.7085
RGS5	-0.671
C9orf4	0.3035
ACTL8	-1.6795
PRKAR2B	1.759125
OPLAH	1.27283333333333
C20orf134	1.42975
SPACA5	-0.13925
TBL1X	0.132666666666667
TSPYL3	0.75
CHCHD3	-0.7885
CRKRS	-0.1805
GPR65	4.3735
DFFA	-0.4155
FUT1	1.00575
C6orf204	-0.304666666666667
TMEM51	0.4335
ZNF580	-0.33525
CMTM2	-0.138
C20orf200	-0.69
EZH1	-0.607166666666667
FDX1L	-0.680375
MRPL32	-0.996
PCAF	-0.1755
ALOX15B	0.806333333333333
CD59	0.731458333333333
CDK9	-0.382875
ERP29	-0.6045
TTR	-6.33725
BCMO1	-0.5465
DDIT4	-0.5001
PTGDS	3.28975
C3orf63	-0.5825
BST2	-1.648125
CYP1A2	-0.184833333333333
C5orf25	-4.2235
STX1A	-1.00482352941176
OR2A12	-0.375
SH3BP5L	1.124
SERINC5	-0.28475
USP6	-1.2984
MRPL3	-0.592833333333333
POMP	0.307875
INPP4B	-2.458625
GMPPB	0.15375
EAPP	-0.627
AHSA1	-0.65975
ABCA11	0.3155
SLC5A6	0.211666666666667
HIVEP2	0.662
SUMO2	-0.22525
KIAA1822L	-2.41933333333333
C11orf67	0.44825
TXK	0.0455
PHCA	-0.1284375
ICAM4	-2.94116666666667
FPGS	-0.00266666666666667
SNRPA1	-1.317
KCNJ4	-0.5885
KIF6	-0.4521
HIST1H2BG	0.712833333333333
SLC5A5	0.394
ZNF354B	0.778166666666667
IL12RB2	3.84525
C11orf76	-0.0665
GAL3ST2	0.139
AIFM2	-0.886375
SYNC1	-0.758875
UBL3	-0.25675
PIK3CG	-1.09166666666667
NLN	-0.4025
BCORL1	0.5225
CD5L	0.34925
ZNF238	2.12566666666667
KIAA1394	0.59775
C16orf55	-0.0435
CYP3A7	-2.042
KRTAP3-1	-2.5995
TFDP1	2.14
MND1	-1.16925
NODAL	-0.38
GTPBP4	0.41675
TUBGCP2	-0.617
SLITRK5	-2.18175
CIC	0.98325
CD79A	1.38466666666667
SAMD14	0.275666666666667
TNPO3	-1.2065
OR10G3	-1.0125
OR10G8	0.5875
CCDC111	0.0525
HOXC9	0.09625
DCUN1D1	0.98025
CYB5R1	0.3105
TSR2	0.16
DAB2IP	1.3528
SLC6A5	0.346
RAB3D	0.7695
DCUN1D4	0.000166666666666685
ERBB3	1.39616666666667
SDC1	1.6515
ATP6V1H	-0.173166666666667
SYK	3.295
ST20	0.26175
C13orf30	0.0674999999999999
WDR40A	0.809333333333333
ADMR	0.321
LOC388335	2.6455
ACSM1	-0.7835
TDG	0.22275
FLJ11235	1.06475
MRPS5	-0.1525
AGPAT2	0.203833333333333
SLC12A1	0.511
CYP27A1	0.24125
THAP7	-0.68
XPO1	0.209583333333333
ALMS1L	0.556833333333333
C1orf2	0.38175
ZNF777	0.358333333333333
CAMK2A	-0.0308333333333334
SMC1B	3.19275
IHPK2	-0.555
LEMD1	-0.0445
NKD2	-0.0187
CLU	-1.5115
ARMETL1	-0.703
PABPC4	-0.64575
CXCL12	1.10383333333333
TFAP2C	2.2956
TTTY8	-0.615
ABCB10	0.4588
ENDOD1	0.343333333333333
IDI1	-0.868
KCTD6	-0.456166666666667
CCDC105	-0.0895
ULBP2	1.0125
ZDHHC5	0.7045
WNT8A	0.0965
COMMD10	-0.64725
KLHL12	0.014875
GPR50	0.36
NR5A2	0.201428571428571
OXGR1	3.16316666666667
EHD3	-0.7125
CAPRIN2	-0.849875
KLRC3	-3.29025
SF3B1	0.000285714285714298
IPO7	-0.49425
ALDH1A1	-1.34266666666667
ANKRD5	-0.863
TSNARE1	0.6675
DDEFL1	0.5655
RNASEL	0.307333333333333
DNAH9	-0.90925
HELLS	-1.0145
TNS4	-1.8975
NAV1	-0.6768
KIAA1409	-0.43375
C20orf26	1.2795
TUBG1	-1.20025
IRX2	2.5735
CNGA4	0.027
MGC50559	-0.358666666666667
OR4K17	0.164
TM2D2	0.345333333333333
FAM32A	-0.65725
TXNDC14	-0.014
CCBL1	-1.9505
ANK1	-2.9939
PRSS23	-3.371
PPM1L	1.5205
SPATA20	-1.66375
APCS	0.39875
C14orf122	-1.5435
PSMB5	-0.46
C6orf10	0.162
SETDB2	-0.206
SPNS3	-0.5675
SGMS2	2.40483333333333
MXD3	-0.229333333333333
MON2	0.1048
CARTPT	0.4255
HNF4A	-1.30533333333333
RABEP1	0.7057
TNFRSF10B	-0.796125
USH1G	0.0865
PPAP2B	-2.31966666666667
TMEM16K	-1.31925
CTDSP1	-0.1675
CDK5R1	-0.404333333333333
GABRR1	-0.07
OPN1LW	0.287
FAM98C	0.33575
DBN1	0.593
ACAD10	-0.38225
QTRTD1	-0.24875
WNK3	0.386166666666667
RPS19	0.232125
C1QB	4.19675
OTUD5	-0.279875
SLC41A2	0.487833333333333
TMEM22	-3.165
KHSRP	0.630333333333333
TNFRSF11A	-0.414166666666667
FBL	-0.6
IBTK	-0.9275
OXER1	0.3745
CBLN4	0.46
GPR172B	2.12866666666667
CFTR	-0.9985
VSX1	2.3535
CAMK1D	0.96
LOXL3	-1.589
RTP4	2.6565
SLFNL1	-0.58775
KIAA0828	-0.2225
PAR5	0.1565
LOC723972	-1.232
GDI2	0.540875
CEBPA	0.9623
MLF2	1.075
AFMID	-1.734
ALOX12B	-0.0875
BPHL	0.929125
COX5B	0.197
S100A10	1.7463
THOC6	-0.22325
NHN1	1.1385
RRP12	-0.275833333333333
ARID3B	-2.02975
CD3G	-0.447666666666667
KIAA0133	0.859
NAT11	-0.1635
PPAT	1.39383333333333
SIRT3	-0.3031
TCERG1L	-2.47525
NIPA1	0.1373
DPP8	-0.4935
IL7R	1.86366666666667
ZFP64	-0.0635
DMAP1	-0.4707
TRMT12	0.744
TLR4	1.3075
WFIKKN2	0.2165
RAB12	-0.183333333333333
DDX51	-0.0735
KIAA1086	-3.03175
ZNF295	-0.2095
ACVR2B	-1.35664285714286
LOC494150	-1.008625
ZNF517	0.0015
DNASE1L2	-1.92516666666667
SUFU	1.085
LOC283677	-0.7955
LMO3	4.818
PPP2R5D	0.214833333333333
ZNF587	0.0343
HIST4H4	-0.26575
CYP2C8	-0.561
C1orf80	0.141166666666667
DOCK5	-0.305
C9orf24	0.09775
OR5AR1	0.543
C11orf24	-0.64375
UNQ1940	-0.555
CAP2	-0.0638333333333333
TIMM44	-0.52775
DSEL	-0.8913
ROM1	0.028
FBXO4	-1.068
MYLC2PL	-2.3915
MLH3	0.9059
NOX1	0.877333333333333
DPEP2	1.8705
DNAJB5	-0.85675
RLTPR	0.291
MBIP	-0.333666666666667
COPB1	-0.358166666666667
SFTPA1B	0.1485
C10orf4	-0.662
PRELID1	0.217
NOLA1	1.25
C19orf24	-0.265
TLR9	-1.339
HLA-DMA	3.32508333333333
HCRP1	-1.077
GPR137	-0.0221666666666667
ITGA11	-1.75383333333333
PHF13	0.451
MARK4	0.7905
METTL4	-0.0845
MBD3	-0.52
LOC134145	0.4725
FGF3	0.41725
SLC35A3	0.279
CLEC16A	-0.37925
AMOTL1	0.419833333333333
FLJ31438	-0.07425
PAICS	0.19475
TOMM40L	1.07416666666667
MMD	-1.747
KLK10	3.1451
NIT2	-0.4015
SERPINB10	0.36025
KLF15	-0.4803
CCDC5	0.053
WSB2	-0.26775
ME3	0.91575
CACYBP	-0.755833333333333
TCTN2	-0.32
JAK1	0.697125
C2orf25	-0.3225
GPD2	0.67925
FBXL11	0.309833333333333
CDV3	-0.912083333333333
GALNT11	1.133375
NDUFA12L	-1.1207
FLOT1	-0.585142857142857
TOR1AIP2	0.41425
MMP25	0.935
C1orf164	0.3729
CHST5	0.254
LYRM4	0.3792
GPER	-3.73475
HIPK2	-0.0329166666666667
DAP	0.7274
ZMIZ1	0.206166666666667
DDX58	1.24675
DCC1	-0.39675
AKT1	-0.36575
ENPP6	1.74466666666667
ERVWE1	-0.535166666666667
CDC34	-0.53625
RNF125	-1.36125
CASC1	2.0965
SHROOM2	-1.3955
RRM2B	-0.0418333333333333
COL6A3	0.16575
TMEFF1	-0.09275
PLEKHA4	1.5285
LYSMD1	0.274666666666667
SEPT1	0.297666666666667
AOF1	0.582
GNPAT	0.65325
WDR18	-0.32775
HSD17B12	-0.601666666666667
HIST1H2BM	0.924
INDOL1	0.4435
SUDS3	0.32975
C1orf192	0.8645
CYP2B6	-0.605
TBC1D2	0.978
SLC25A12	0.6615
ERCC6L	-0.2225
MGC10814	-1.256
POLR2C	-0.745666666666667
ZNF77	1.2465
EIF3K	-0.3975
HPX	-1.299
ANKRD27	1.107625
MALAT1	-1.11375
PLB1	0.301166666666667
HRNBP3	-1.07
CPSF4	-0.31475
OR52N2	0.3535
PIP5KL1	0.67375
GH1	0.75075
HPS5	-0.42
SLFN5	0.6765
POP5	-0.521666666666667
OVOS2	-1.70683333333333
C20orf108	1.803125
MARS	-0.6445
CLRN3	1.971
ARSE	-0.0631666666666667
PPIE	-0.047
PHACS	-1.14766666666667
GP5	-0.439
IL8RB	1.746
FCRLA	-1.22
ARRDC1	0.6573
KRTAP9-4	-0.01725
ZNF613	0.8345
OR11A1	0.3035
TMEM132B	-2.911875
PGLS	-0.99625
BSND	-2.562
KCNK18	0.8175
FOXD4	0.81725
SV2C	-0.378
LCN2	1.08633333333333
ZNF490	0.1119
C3orf15	-0.1812
CACNA2D4	-1.69866666666667
CBX5	0.50725
MAGEB4	1.3365
BOLA1	1.048
PPP2R5E	-0.803
COL5A1	-0.277083333333333
ASB7	0.203
SFT2D1	-0.11425
DERL1	0.491
RABL2A	0.672
MOAP1	-0.532
KIAA1545	0.421666666666667
F3	-0.882
PLEKHM2	-0.50425
CCDC89	-0.8495
EFCAB1	1.858875
TMEM48	-2.09925
SEPHS2	0.056
PYGM	-0.85075
PRICKLE1	2.604
WNT5B	0.67225
TAS2R38	-1.432
IMP5	0.0776666666666667
KHDRBS1	0.2993
LARS2	-0.3475
C3orf28	-1.54
FTCD	-2.9425
C10orf68	0.673
DGAT2L3	0.24725
PSEN1	0.0119166666666667
MGC33657	0.74025
PLA2G4B	0.1785
CDKN2A	1.35425
DLX1	-2.1255
TSHB	0.135
C18orf37	1.22
MEX3C	1.334875
MAMDC2	-0.122
PDIA4	0.04625
ATP5E	0.68825
CASP2	0.7305
SERBP1	0.0553076923076923
ZNF341	0.3525
TESC	-3.2415
TMEM31	-1.068
OR51I2	0.4035
YTHDC1	0.852642857142857
JUN	0.560833333333333
AGMAT	-2.964
PCNXL2	0.817
ATAD5	-1.23925
STK38	0.462375
AZI1	-0.051875
RBP1	1.959
C4orf26	0.99675
KIAA1026	1.805375
TMEM101	-0.7775
HSFX1	-0.0875
TREX1	0.40875
C18orf10	1.0586
TRIM15	-2.4515
CA6	0.87675
CEP57	-0.124875
AR	-1.3885
SESN2	-1.07266666666667
KIF3C	-0.48425
EPB41L5	0.381
ARHGEF10	-1.10377272727273
POLR3D	-0.53775
INDO	2.32883333333333
GABRA3	-0.343
SCG5	-1.0732
E2F3	0.7121
TIGD5	1.30725
FGD6	1.47983333333333
KLHL3	-1.224
SCGB3A2	-1.3135
URP2	0.608166666666667
ATP6V1B1	1.1663
CALML6	0.3495
LOC100049076	-1.1795
TMF1	0.14125
LOC388503	-0.064
CDH5	2.5335
RPS6KC1	0.2385
DAAM1	0.825
TNFRSF10D	0.5725
GSTT1	0.6502
INPP5A	-0.9195
TRAF3IP1	0.1374
SMARCE1	-0.174285714285714
VRK1	-1.4605
TTC16	-0.416
AARS	-0.198666666666667
ARHGAP27	0.3805
ZAK	-0.667428571428571
ACSM2B	-2.802
TRAP1	-0.528166666666667
MRPL53	0.143375
RNF44	0.06775
NPTXR	0.985
DPYSL3	0.314666666666667
APP	1.2156
GLS2	-1.35816666666667
MNX1	0.584333333333333
CMTM7	1.48725
OR10A7	0.7285
NYD-SP21	1.62133333333333
ORC5L	-0.42825
SLC16A10	-0.791625
TMEM178	-0.7145
LOC441601	-5.16025
PTGIS	1.10275
KBTBD7	1.2745
C19orf41	-0.051
CEACAM3	-0.952916666666667
KRT23	4.76425
SERHL	-0.089
PNKD	0.3115
UBC	-0.34125
ATRN	-0.597875
HAPLN1	1.097
RANGAP1	-0.0605
C10orf26	0.263333333333333
KCNA7	0.66925
SRY	0.2025
LOC376693	0.098
HIST1H2BF	1.027
CDCA8	0.265666666666667
MLC1	-0.84725
TNIP3	2.0205
OR4D1	0.6695
IFT52	-0.00716666666666666
GOLT1A	-0.614333333333333
UTP20	-0.43575
RP3-402G11.5	-0.215125
PRSS33	1.74275
PMPCA	0.16
APOB48R	1.92716666666667
GLTP	0.24375
MPL	0.83475
C9orf78	0.01125
ADAM12	-0.455125
CSPG4	2.041
LOC144305	0.725
KRTAP4-10	-0.1639
PAK1	0.45
ADCY7	-0.1147
TAS2R43	0.119
FRAS1	-2.5625
PPP1R14A	-0.0845
OR2B6	0.601
ATP13A1	-0.392833333333333
SIDT1	-1.6375
C1RL	-0.429166666666667
PRKRA	0.358
TLN1	-0.0292
RP11-50D16.3	-0.388166666666667
MITF	-2.10741666666667
GYS1	-0.4055
LYG1	-0.243
NSMCE4A	-0.6078
DNAI1	0.23925
HOXD11	-1.3325
FNBP1L	1.6534
DHX35	0.14325
LCE3E	0.39
SLC33A1	-0.14525
DCLK3	1.509
TRIM33	-0.0208333333333333
TMCC3	0.958166666666667
FBXO42	0.694666666666667
C1orf27	-0.5491
C17orf50	0.2185
RNF14	-0.20275
SLC4A8	-1.613625
RAB3IP	1.8293
COX6C	0.674357142857143
PCSK1	-3.2819
SLC13A1	0.1385
ARF6	0.305833333333333
KIAA1009	-0.874375
HOXA13	-3.76233333333333
HMGN1	-0.329375
CXADR	-1.35358333333333
MGC14436	0.1645
UTF1	1.0525
TSC22D1	0.5014
BZRAP1	0.3505
PUF60	1.41825
SHC1	-0.366875
HOOK3	0.8054
LIMS2	0.152666666666667
BAHCC1	0.355666666666667
CLCC1	-0.622333333333333
ENTPD3	0.379333333333333
SMO	0.0765
PIK3R5	0.527
CDC14A	-0.318416666666667
KRT1	-1.33825
ENOX2	0.674
FLJ22655	1.1505
FPRL1	2.8405
INTS6	-0.1179
ZCCHC5	0.509
SMC3	-0.08875
C6orf123	-0.0395
FLJ20160	2.23625
LOC653391	-0.822333333333333
GSS	-0.36525
NT5M	-0.97875
SIX5	0.14275
TAF5	-0.802
KCNA1	1.56783333333333
ANLN	-1.48
MGC45491	-1.2416
SSTR2	1.289
LYPD4	-0.26275
TH1L	0.396875
CHRNA5	0.134
PNMA6A	0.157
FLJ16369	-0.3015
DLX2	-1.3507
C6orf108	-0.52925
ALDH3A2	-1.02216666666667
CLEC1B	0.1905
LEPREL2	-1.23375
FOXJ1	-0.3767
OR1D4	0.3595
PPIL4	-0.3585
MTRR	0.88575
SLC27A3	0.9235
HTR7	-1.84783333333333
MIB2	-0.2505
BHMT	-1.688
A2ML1	3.8535
MSMB	-1.48
KIAA1383	1.98528571428571
TRUB2	0.45775
PF4	0.285
IL1F5	2.168
LRRC37B2	-0.29625
IPO4	-0.85175
FIGF	1.12425
QDPR	-0.429
ZNF598	-0.301
BOP1	0.772375
MAPK12	-2.19033333333333
POLR1E	1.035875
CEECAM1	-0.379833333333333
INSRR	-0.150833333333333
SIPA1	0.49975
ULK4	-0.8795
BTN3A1	-0.6366
FABP5	0.3886
KBTBD3	0.340166666666667
SORT1	-0.0640833333333333
YWHAQ	0.339875
LRIT1	0.184
KIAA1704	-0.6549
MEIS2	-0.6073
ENOSF1	0.1295
PCDH7	-0.310357142857143
FZD9	1.058
RPLP1	0.920666666666667
ZNF75A	0.452
P4HA3	0.754
NKX6-1	1.23625
CTA-216E10.6	-0.0936666666666667
IFT140	0.60025
DENND1A	0.424583333333333
ALCAM	-1.5351
